"","values"
"1249",0.833509341092076
"1250",0.886622710392332
"1251",1.00546407424624
"1252",0.965978931124263
"1253",0.156528545047595
"1254",0.655992859580698
"1255",1.22085863448725
"1256",0.272684306938113
"1257",0.932616629437013
"1258",1.13175781966417
"1259",0.557755042976282
"1260",1.25157353389155
"1261",1.17212127126668
"1262",1.19616376088008
"1263",1.09889864046445
"1264",1.07226314627014
"1265",1.07262447086772
"1266",1.22202037857864
"1267",0.824294857690826
"1268",0.257964387845343
"1269",1.1115126366221
"1270",1.10822883809721
"1271",1.08784889905897
"1272",0.729738459647036
"1273",0.634087593449469
"1274",0.657013063151123
"1275",1.09238147465979
"1276",0.775432978862992
"1277",1.00737197023236
"1278",1.05313925767941
"1279",0.116734405655976
"1280",0.708026424239971
"1281",0.57166858887755
"1282",1.14520891279856
"1283",0.860830383884841
"1284",0.436050285157711
"1285",0.870192199652117
"1286",1.083703003399
"1287",0.370783531292076
"1288",0.626708767008495
"1289",0.870439697923528
"1290",1.2067790030696
"1291",0.22311993453175
"1292",0.541062158498331
"1293",0.668812152763501
"1294",0.641437903269883
"1295",0.245560645994818
"1296",0.238948329448321
"1297",0.186461545023514
"1298",0.977857313236771
"1299",0.702291151235444
"1300",0.904079748367201
"1301",0.816038110909199
"1302",0.502869979630627
"1303",1.21597021396929
"1304",1.05349077971847
"1305",1.20639356462741
"1306",0.719005169539598
"1307",0.504521740659771
"1308",0.68655816282074
"1309",1.12529571155114
"1310",1.00998647645964
"1311",1.06569062012836
"1312",0.675056996194198
"1313",0.211053487256459
"1314",0.559077725914001
"1315",1.10649762221684
"1316",1.24451949248285
"1317",1.11327333369274
"1318",1.22985147146735
"1319",1.09602783273594
"1320",0.784718214085725
"1321",1.1502939866331
"1322",0.122815003214225
"1323",0.329042226330788
"1324",0.314016182674658
"1325",1.0953534574348
"1326",1.08526756500441
"1327",0.537245713222864
"1328",0.947205650384805
"1329",1.09360879872793
"1330",1.22285355702245
"1331",1.09780767248062
"1332",0.69334325917265
"1333",0.392087735052186
"1334",0.871649573592645
"1335",0.823060606255439
"1336",1.12356501923494
"1337",0.955105231517586
"1338",0.909827808823238
"1339",0.879045101696514
"1340",0.76963297881865
"1341",0.743953065820385
"1342",0.694947389521917
"1343",1.22808878344146
"1344",0.808279190541925
"1345",0.116360426997633
"1346",1.06029837680894
"1347",1.22844246025424
"1348",0.930051135603003
"1349",0.953671966855165
"1350",1.03104986478683
"1351",1.20529377492753
"1352",0.812087735428504
"1353",1.08983081683012
"1354",0.987420022424078
"1355",0.249139186379006
"1356",0.417453171676441
"1357",1.06271410144419
"1358",1.12662594948952
"1359",0.940702176005112
"1360",0.944385080987596
"1361",1.11871538856071
"1362",0.763611381492907
"1363",0.843445952408446
"1364",1.17362818399363
"1365",0.864157894856255
"1366",0.832275670220338
"1367",0.466544364479306
"1368",1.11518785187146
"1369",0.812352170396302
"1370",0.741336296168929
"1371",1.05938056584941
"1372",0.496389030219932
"1373",0.938381336616846
"1374",0.809230903656164
"1375",1.08459008482084
"1376",1.21480358111538
"1377",1.22548121442636
"1378",1.22345099920411
"1379",1.05220751795394
"1380",1.02499993433785
"1381",0.604848306428764
"1382",1.06215416338745
"1383",0.642739347521533
"1384",1.21595736586658
"1385",1.10053972969136
"1386",0.311298825384998
"1387",0.255664518501481
"1388",1.16821804070503
"1389",0.217292474842386
"1390",0.868771921373593
"1391",0.439532598327869
"1392",0.838534285406115
"1393",1.23691057004533
"1394",0.678749338015048
"1395",1.02702425860794
"1396",0.809990212102437
"1397",0.438638953865853
"1398",0.890797780724485
"1399",0.349485655027081
"1400",0.609484860572407
"1401",0.714107637392299
"1402",0.86164626969071
"1403",0.905401217929313
"1404",1.17102449703103
"1405",0.74299540523649
"1406",0.806465650802256
"1407",1.10485302191786
"1408",1.1091391885178
"1409",0.815685134834739
"1410",0.954001394891584
"1411",0.986218406722632
"1412",0.597813631217822
"1413",1.06379211253373
"1414",0.424776229848175
"1415",1.07117146136612
"1416",1.0640734714242
"1417",0.717382741232228
"1418",0.997978779559485
"1419",0.802304181784764
"1420",0.376400958784056
"1421",0.508005864057949
"1422",0.280624195266279
"1423",1.028042790248
"1424",0.835496750214452
"1425",0.688666514089605
"1426",0.832293320628901
"1427",0.775152961019662
"1428",0.775760446520975
"1429",1.27557227881621
"1430",0.781579915337146
"1431",0.821546391594476
"1432",0.936497528638626
"1433",0.806319020762999
"1434",0.674232029744704
"1435",1.16679794088666
"1436",0.61616694288851
"1437",1.05844663109647
"1438",0.760955801365104
"1439",1.21616924564307
"1440",1.08816360578491
"1441",0.246351951991932
"1442",1.11958096012741
"1443",0.786542049910264
"1444",0.641387308697855
"1445",0.847476914444393
"1446",0.0891687464506675
"1447",1.13164753615283
"1448",0.997233581075121
"1449",0.462332833167339
"1450",0.9318538864681
"1451",1.07074221497752
"1452",0.528238281329057
"1453",0.428808290328084
"1454",0.548564419332357
"1455",1.19582809908671
"1456",0.990337175223474
"1457",0.874629511069264
"1458",0.805227169178839
"1459",0.365084694401931
"1460",1.06402601091582
"1461",1.07896538786279
"1462",1.21291200298683
"1463",0.768570197101586
"1464",0.758039983059846
"1465",0.184463236230399
"1466",0.133987804320357
"1467",0.799515131296394
"1468",1.1442804170245
"1469",1.06322196979837
"1470",1.16323089190753
"1471",0.720381281894072
"1472",0.774925301430262
"1473",0.531314640971392
"1474",0.759701226557072
"1475",1.09598319807867
"1476",0.82499815456629
"1477",1.21022468996008
"1478",0.851183593580591
"1479",0.909195788175124
"1480",1.20234707157617
"1481",1.10412629327502
"1482",0.931861806719999
"1483",0.21013686692768
"1484",0.351191106084749
"1485",0.122882173998431
"1486",0.346035938068355
"1487",0.155043670585299
"1488",0.603303670296764
"1489",1.11802577968451
"1490",1.28254107585784
"1491",0.8274468739703
"1492",0.769589179416053
"1493",0.498408987420033
"1494",0.734601021267447
"1495",0.781332833251092
"1496",0.664104518532527
"1497",1.12975628029434
"1498",0.309081168039732
"1499",0.572141165979849
"1500",0.711664030991385
"1501",1.19640740939413
"1502",0.419167963573786
"1503",0.563283311295318
"1504",0.856961007483707
"1505",1.22425938302665
"1506",0.80091201206738
"1507",0.856938418076073
"1508",1.06199150141906
"1509",0.460349841740689
"1510",0.126747783830799
"1511",1.2250813840157
"1512",1.07065491176445
"1513",0.9735918981576
"1514",0.726814931617723
"1515",1.00328037079158
"1516",1.03886221801272
"1517",0.497128937386916
"1518",0.940548502123824
"1519",0.977078829399678
"1520",1.08677173256848
"1521",1.04439653445525
"1522",1.0280762256386
"1523",0.273097408361267
"1524",0.304845407006266
"1525",0.270687647298028
"1526",1.11047816697973
"1527",0.417202251830962
"1528",0.876421391780209
"1529",0.437614737935583
"1530",0.267864303842779
"1531",0.175265091215815
"1532",0.76729924699827
"1533",0.847376813677715
"1534",1.02736148605714
"1535",1.23023009651918
"1536",0.913567894666401
"1537",0.876492909343593
"1538",0.812113691175303
"1539",0.542834634948415
"1540",1.10172785873491
"1541",0.187463062029264
"1542",1.21584671217988
"1543",0.959859900157128
"1544",0.337905349811191
"1545",1.12891694820232
"1546",1.13334827962982
"1547",0.863503424972363
"1548",1.01398823645626
"1549",0.98692704228887
"1550",0.800486752785277
"1551",1.11706157245606
"1552",1.04455589928965
"1553",0.50410724959093
"1554",0.60481546583587
"1555",0.552564217098852
"1556",1.20728359852916
"1557",0.733623444894146
"1558",1.01818278732235
"1559",0.899646282374477
"1560",0.718709137902979
"1561",0.391542435176411
"1562",0.514362831541941
"1563",0.187368700442987
"1564",1.22473779331815
"1565",0.874696828095286
"1566",0.888004197420738
"1567",1.0576068062538
"1568",1.10044233175459
"1569",0.571832080812982
"1570",0.954332995932227
"1571",0.690496831990559
"1572",0.953437774745771
"1573",1.11177905776727
"1574",1.25150315860414
"1575",0.801069636261261
"1576",0.525708452084149
"1577",1.10312327326331
"1578",0.133597523200267
"1579",1.04974471080464
"1580",1.20979651040194
"1581",1.10359029113201
"1582",1.03364019917128
"1583",0.851573617104501
"1584",1.12851706254508
"1585",0.901350549739875
"1586",0.895108407779288
"1587",1.01449410581403
"1588",0.866874030254684
"1589",1.12341674498315
"1590",0.769360080169074
"1591",0.849721222670959
"1592",0.957792142666757
"1593",1.02980656830322
"1594",1.0818880496707
"1595",0.92041020934346
"1596",0.7954120510214
"1597",1.11153558511494
"1598",1.17871889375205
"1599",1.2224636289262
"1600",0.802267201756718
"1601",1.00539672961059
"1602",0.639246114730715
"1603",0.878368727145286
"1604",1.03331618552
"1605",1.2286396225576
"1606",0.739706448155795
"1607",1.21540528109905
"1608",1.2303321997491
"1609",1.10865934987104
"1610",0.628601667369374
"1611",1.22914940012945
"1612",1.16249774694494
"1613",0.914678562681457
"1614",0.774980915123896
"1615",1.21644975754964
"1616",0.952541131318139
"1617",0.608564405348747
"1618",0.784557191139149
"1619",0.999685442808098
"1620",1.22293562336577
"1621",0.143805615661492
"1622",1.26539659690186
"1623",0.915562708439111
"1624",1.18257075198983
"1625",0.75513408813666
"1626",0.341533937443725
"1627",1.07941184188569
"1628",1.17161726513402
"1629",1.21758336444811
"1630",1.22313261045737
"1631",0.60833716823764
"1632",0.367060835801374
"1633",0.138921153871257
"1634",0.415506536595925
"1635",1.10957819808286
"1636",1.06332278079708
"1637",1.1890245195414
"1638",0.576191849340588
"1639",1.18618500249317
"1640",1.02310369903162
"1641",0.438739674974936
"1642",0.170572316296608
"1643",0.446076878378834
"1644",0.714074805614001
"1645",1.14180644181717
"1646",1.16639687256367
"1647",0.694501722272837
"1648",0.88546396790872
"1649",0.718396973433907
"1650",1.22717790445353
"1651",0.962817683984259
"1652",0.761400656159813
"1653",1.32118889023289
"1654",0.936505833138467
"1655",0.675974637024298
"1656",0.897957376128774
"1657",0.954449240678026
"1658",1.08194290034052
"1659",1.20526192387674
"1660",0.890741598774204
"1661",0.725624546049515
"1662",1.11407733134589
"1663",1.07447760711412
"1664",1.12083692755504
"1665",0.904137645031602
"1666",0.76420453650713
"1667",1.04016004343902
"1668",1.21694354524551
"1669",1.08652325126501
"1670",0.672182038554315
"1671",0.578031917904993
"1672",0.352004901786032
"1673",1.20515298768515
"1674",0.937183598382311
"1675",1.05876112375195
"1676",0.804173450965024
"1677",1.17114081541947
"1678",1.05973462048015
"1679",0.489219971734652
"1680",0.720882638468693
"1681",0.894914190488564
"1682",0.152472169117232
"1683",1.22528080540614
"1684",0.844821689171049
"1685",0.811917447469524
"1686",1.01834340054619
"1687",0.42650217710092
"1688",1.01272500209995
"1689",1.01272500209995
"1690",0.329407961130745
"1691",1.20054974063096
"1692",1.04320056403001
"1693",0.591988669935242
"1694",0.99011753679336
"1695",0.351134724317388
"1696",0.678291311984413
"1697",1.08095498255484
"1698",0.740011576682436
"1699",0.748120885608774
"1700",0.944600787281514
"1701",0.437814697235109
"1702",1.16117583088625
"1703",1.22423915441912
"1704",1.15013271440751
"1705",0.906620839787934
"1706",1.25839264717985
"1707",1.11409025853136
"1708",0.860456231988868
"1709",1.09964718124448
"1710",1.02305359821247
"1711",0.512553597637224
"1712",0.25239215262028
"1713",1.16366001807132
"1714",0.700898553300095
"1715",0.880308972414319
"1716",0.644056450323753
"1717",0.82225132541024
"1718",1.18646634462185
"1719",0.884146549431272
"1720",1.10890856683028
"1721",0.31819873046967
"1722",0.824522164381722
"1723",1.00917151628305
"1724",0.885452548052206
"1725",1.17073973010833
"1726",1.18629243828618
"1727",0.766889605305234
"1728",0.740802463567883
"1729",0.912986681525683
"1730",0.936401710030069
"1731",1.00041969104103
"1732",0.797267829226806
"1733",0.941460101634377
"1734",0.732123513197334
"1735",0.736839127906693
"1736",0.937974451925707
"1737",0.631145813656127
"1738",1.27583452852673
"1739",0.878685300488839
"1740",1.16149228982718
"1741",1.04793002988903
"1742",0.666872071110844
"1743",1.07267299917736
"1744",1.0395299777156
"1745",1.0924942079374
"1746",0.422854878639554
"1747",0.892491588099867
"1748",1.22580279291589
"1749",0.971516916510877
"1750",1.10579200909516
"1751",0.842219892493119
"1752",0.911556240841346
"1753",1.21258150677341
"1754",1.12420862721323
"1755",0.96200979805837
"1756",0.797172652432931
"1757",0.746166049035172
"1758",1.09457928244002
"1759",1.0100092830975
"1760",1.09244541310644
"1761",0.261195364441107
"1762",1.06247710168965
"1763",0.970097560944329
"1764",1.01129489120522
"1765",0.751141714246082
"1766",1.09087306798205
"1767",1.22799499673856
"1768",0.231024270939329
"1769",0.757339357539024
"1770",1.23028962829208
"1771",1.22305719855198
"1772",1.00476632816533
"1773",0.544228908832272
"1774",0.546849425586058
"1775",0.988987489297909
"1776",0.653882766857932
"1777",1.22299686764969
"1778",1.1136773080528
"1779",1.04633171956964
"1780",0.287844999464029
"1781",0.796326202590805
"1782",0.777409007872247
"1783",0.949566376804881
"1784",0.404659832769418
"1785",0.55027276067479
"1786",0.70674192888865
"1787",0.18949550207639
"1788",1.17790025654185
"1789",0.761408176795111
"1790",0.947231505815201
"1791",1.06537072867298
"1792",1.16886913333046
"1793",1.08807659494156
"1794",0.598530046367525
"1795",0.0402215727377133
"1796",1.09031076217992
"1797",1.22087136754137
"1798",1.13890205739787
"1799",0.614907668838874
"1800",0.77693775690894
"1801",0.65744368236327
"1802",1.06273591710187
"1803",1.06480553056717
"1804",0.433668373803389
"1805",1.06527794396656
"1806",0.769462594848535
"1807",0.579314195641447
"1808",1.0639512757413
"1809",0.862298551981846
"1810",0.863890236660582
"1811",0.772769216622745
"1812",0.82707586985443
"1813",1.22160775767537
"1814",0.828143920471947
"1815",1.20094577216875
"1816",1.08821549732335
"1817",1.18437252478985
"1818",0.979065029909652
"1819",0.91753887905659
"1820",0.868751066173914
"1821",1.16497228355614
"1822",0.323348781758231
"1823",1.13217830946571
"1824",0.708258609682042
"1825",0.362458591222505
"1826",0.931756591615946
"1827",0.847920385898934
"1828",0.833585671780621
"1829",0.700699901894104
"1830",0.956543320339372
"1831",0.985101110404635
"1832",1.22755306492836
"1833",1.0592412928077
"1834",1.08320305886124
"1835",0.519624350464085
"1836",1.0297650050473
"1837",0.7791953838716
"1838",1.17127654421546
"1839",0.777129598154656
"1840",0.903365508246806
"1841",0.772910208643875
"1842",0.215096966666031
"1843",0.511219173527508
"1844",1.00985570592007
"1845",0.203084180988036
"1846",0.795910693784114
"1847",0.848891293456774
"1848",0.875878374738319
"1849",1.1677483667711
"1850",0.911472081320809
"1851",0.568141160426496
"1852",0.69180912402327
"1853",0.734655011295397
"1854",0.885039302290386
"1855",0.940386089573833
"1856",0.92734031488081
"1857",0.862739694151905
"1858",1.05889303797255
"1859",0.694108909588021
"1860",1.01566671547844
"1861",0.852227962952238
"1862",0.481138812913257
"1863",0.449617782107033
"1864",0.90626990206089
"1865",0.811755016121722
"1866",0.99126104817203
"1867",0.520915434157886
"1868",1.0624290253993
"1869",0.867122711106979
"1870",0.923892301822815
"1871",0.697465524035395
"1872",0.968212605673413
"1873",1.12050931328332
"1874",0.880015555266276
"1875",1.0637961010916
"1876",0.644322712475191
"1877",0.723383269419535
"1878",0.94803370773348
"1879",1.22903802658851
"1880",1.21714110056425
"1881",1.03535940604797
"1882",1.06795306121613
"1883",0.40539260029736
"1884",0.929213202267915
"1885",0.788645460931316
"1886",0.862042196905778
"1887",1.077911899319
"1888",1.08700302979925
"1889",0.3535800427126
"1890",1.22197979082214
"1891",0.900963943766194
"1892",1.0498467652229
"1893",0.849024585752432
"1894",1.23858340293434
"1895",1.16354308295942
"1896",1.5644279736716
"1897",1.10212045688412
"1898",1.18477668843098
"1899",0.510501041891088
"1900",0.57596292320285
"1901",0.543893409826812
"1902",0.637361058617088
"1903",1.22375557589817
"1904",0.459005055513418
"1905",1.0556992188112
"1906",1.09358330852697
"1907",0.754756661042706
"1908",1.12919853739029
"1909",0.549465715342268
"1910",0.826993951668266
"1911",0.868646350441799
"1912",1.0618166275762
"1913",0.940768890171782
"1914",0.770740735213198
"1915",0.788546306132622
"1916",0.621608693455215
"1917",1.02035467035586
"1918",0.941492962786495
"1919",1.16040116087383
"1920",0.702515480497124
"1921",1.20361237015617
"1922",0.661251896649444
"1923",0.896084514610376
"1924",0.368077302022554
"1925",1.1835767943644
"1926",0.396156599962137
"1927",1.17293468682158
"1928",0.905298563597125
"1929",1.02551438867456
"1930",0.981909741284344
"1931",0.729454518615498
"1932",1.25825768210013
"1933",1.13480404934186
"1934",0.615672974049783
"1935",1.01749698033337
"1936",1.26059655194102
"1937",1.15590511943273
"1938",1.06871569131667
"1939",0.891673222587449
"1940",0.768350728394631
"1941",1.09216723565237
"1942",0.784956827104981
"1943",1.21450579088699
"1944",1.05572373236412
"1945",0.672235212188217
"1946",1.06732961664374
"1947",0.873882228589125
"1948",1.12964328870317
"1949",1.2156144600287
"1950",1.22986464865095
"1951",1.07421799389289
"1952",1.2110949154031
"1953",0.667131749376177
"1954",0.775832687222972
"1955",0.954228341538156
"1956",0.063920250848024
"1957",1.01150147962021
"1958",0.532902833845428
"1959",0.7240918574283
"1960",0.354034742172234
"1961",0.917468753805793
"1962",0.804140981536278
"1963",0.739446246971164
"1964",0.947489493477708
"1965",1.21712274655988
"1966",1.08989615643408
"1967",0.861671453245372
"1968",0.830041892445544
"1969",1.22309927740625
"1970",0.748808579110082
"1971",0.638269009849316
"1972",1.22498630684005
"1973",0.313162036103803
"1974",1.10152080181025
"1975",0.784798742652903
"1976",0.808821029805476
"1977",1.17888379320949
"1978",0.498536669543144
"1979",0.807533846332114
"1980",1.15737528794146
"1981",1.09132532889497
"1982",1.16479859784144
"1983",1.00993306855196
"1984",1.10685484037691
"1985",1.08545530154526
"1986",0.864930466559695
"1987",1.22703494060318
"1988",0.749636838613873
"1989",0.120851510815107
"1990",0.921608632932106
"1991",0.243509306732621
"1992",1.12197947428629
"1993",0.51466458859148
"1994",0.76954574460222
"1995",0.414601857470939
"1996",0.387453115560873
"1997",1.14292330699471
"1998",0.915462430370897
"1999",1.18737496011508
"2000",0.870762780000747
"2001",1.20545360373041
"2002",1.0256258912638
"2003",0.282135691295125
"2004",0.346977419241594
"2005",0.810779035366484
"2006",1.08061320937237
"2007",0.796454191455635
"2008",0.27679651458663
"2009",0.797280109418674
"2010",1.1729262187077
"2011",1.04295335767407
"2012",0.759801467234867
"2013",1.22625603391896
"2014",0.887706511573006
"2015",1.16829460716422
"2016",0.793179432812991
"2017",1.14899186097751
"2018",0.743470545684918
"2019",1.07392977363213
"2020",1.02598959183976
"2021",1.22955906260785
"2022",0.507481079132341
"2023",1.06377582432737
"2024",0.225711651065728
"2025",0.248293856173715
"2026",1.10095093819857
"2027",0.594891737578963
"2028",0.780857966092107
"2029",0.543505125033423
"2030",1.21824804073959
"2031",1.20176600256022
"2032",0.529723496413092
"2033",0.659140881157513
"2034",1.08103924548202
"2035",1.22791839565756
"2036",0.633070319836189
"2037",1.08093050033236
"2038",0.539561174104874
"2039",1.1141865752059
"2040",0.46108277791837
"2041",1.21864021411113
"2042",0.836550138790543
"2043",0.922559511493403
"2044",0.500173473421477
"2045",1.02660901127318
"2046",1.21507775780197
"2047",1.00900906036264
"2048",0.809884381377378
"2049",1.00689727594738
"2050",0.722851666805794
"2051",0.765041787607105
"2052",1.16458013143197
"2053",0.427159048194439
"2054",1.12409142559018
"2055",1.22912894011989
"2056",0.893233636786937
"2057",0.555469940505551
"2058",0.865518302582004
"2059",0.878708358902098
"2060",0.939049025263221
"2061",0.35047555282461
"2062",1.06633575022881
"2063",0.679620270806395
"2064",1.18618441573222
"2065",0.962798385798168
"2066",1.00848724712377
"2067",1.22189715702565
"2068",0.903459159672197
"2069",0.649047858105959
"2070",0.188966258860018
"2071",0.395635119398439
"2072",0.621767332164888
"2073",0.764251713879276
"2074",1.09714039368004
"2075",0.836498087671279
"2076",1.09677867647071
"2077",0.655284290338707
"2078",0.456565910814029
"2079",1.03468755303505
"2080",1.06928473196125
"2081",0.620757307931736
"2082",1.10611882705728
"2083",0.594491885597047
"2084",1.08774730306136
"2085",0.482084048808487
"2086",0.255255553558276
"2087",0.975731090326656
"2088",0.290922180185253
"2089",0.863646653724581
"2090",0.81896830605501
"2091",0.796915961464974
"2092",0.425110342855651
"2093",1.1032848478926
"2094",1.05862013565247
"2095",0.46796999735264
"2096",1.06901163644795
"2097",0.843401531528047
"2098",1.23353028453365
"2099",1.04321543613932
"2100",1.17259779779064
"2101",1.05291208662933
"2102",0.750049230600391
"2103",0.17594944392135
"2104",0.269105025709059
"2105",0.235683515740749
"2106",0.69611416303371
"2107",0.821216732851748
"2108",1.22885480986707
"2109",0.605931176112732
"2110",1.067789088883
"2111",0.986909139626361
"2112",0.427371426748363
"2113",1.12441661105995
"2114",0.49860266707023
"2115",0.412681462406514
"2116",1.08086411714614
"2117",0.676963489779941
"2118",0.6873646556365
"2119",0.852852137329935
"2120",1.07780864815321
"2121",1.08735449827544
"2122",0.828084736593644
"2123",1.01464519608168
"2124",0.959252002398149
"2125",1.22130860148611
"2126",0.905281115359282
"2127",0.92030742977452
"2128",1.16588910053966
"2129",0.727605823820971
"2130",0.239560646062538
"2131",0.954900792629213
"2132",0.573896778827439
"2133",1.100495982848
"2134",1.22074329682861
"2135",0.828581998587778
"2136",1.15859103945505
"2137",1.19455847997472
"2138",1.22726768456478
"2139",0.837221966742281
"2140",0.711811357805795
"2141",0.648212499257116
"2142",0.979261288242428
"2143",0.629368980509909
"2144",1.16916429883171
"2145",0.642813721585213
"2146",0.99719234991896
"2147",0.531044695938611
"2148",0.720872006848265
"2149",1.14946102148928
"2150",1.33624945263789
"2151",0.577663938960565
"2152",0.916935831781862
"2153",0.769157433100523
"2154",0.719035457738798
"2155",1.14066913010247
"2156",0.886810902784479
"2157",1.01548629030421
"2158",0.676522298280425
"2159",1.10621971405626
"2160",0.981644330252266
"2161",0.905846999543258
"2162",1.14637971203319
"2163",0.133265334664977
"2164",0.983822496126969
"2165",0.517431199851907
"2166",1.08266217409819
"2167",1.10340776473402
"2168",0.778565977435428
"2169",0.682080074205968
"2170",0.790009810586514
"2171",0.930432613098024
"2172",1.12758259816736
"2173",0.451983476830215
"2174",0.923360061873364
"2175",0.737301152247745
"2176",0.146823208419614
"2177",1.11663634498242
"2178",0.997058032349759
"2179",0.888803201708133
"2180",0.828414467002337
"2181",0.688946214231369
"2182",0.758859588441644
"2183",1.11535524788644
"2184",0.653231801962802
"2185",0.971855352100502
"2186",0.840061680613743
"2187",0.884096774753093
"2188",0.754091497630108
"2189",0.659346690682151
"2190",0.552560300217377
"2191",1.10802717955806
"2192",1.07888483578153
"2193",0.922962124776507
"2194",0.970891880088968
"2195",0.862447883314378
"2196",0.260590217198632
"2197",0.368313251574725
"2198",1.09686221226755
"2199",0.619952709035447
"2200",0.836123266858844
"2201",1.25976476068001
"2202",1.10765610883335
"2203",0.918856447602
"2204",0.689953575255514
"2205",0.917849671236942
"2206",1.04628414630396
"2207",1.08668783645204
"2208",1.22207120797368
"2209",1.11801443479009
"2210",0.959036605472793
"2211",0.965294338311352
"2212",0.974190484859735
"2213",0.839318289394323
"2214",0.680083063928025
"2215",0.933423469390375
"2216",0.783428931706188
"2217",0.368977991172712
"2218",0.127551168037129
"2219",1.03095716073831
"2220",0.855152424510862
"2221",0.92751287702991
"2222",1.08835279164321
"2223",1.05969371016821
"2224",0.546073457228527
"2225",1.21537274719088
"2226",1.08564730795434
"2227",0.98888296210577
"2228",1.15734914587631
"2229",1.22741832814153
"2230",1.05896576491995
"2231",0.823726033340149
"2232",0.832354828697194
"2233",1.06012786513215
"2234",0.875608245603396
"2235",0.825949029082194
"2236",1.17979941239202
"2237",0.683509389796942
"2238",0.520479052394308
"2239",0.419065586291512
"2240",0.556583195571567
"2241",0.937248482096671
"2242",0.87354997405312
"2243",1.22975250514203
"2244",0.715283768273372
"2245",1.07532505580642
"2246",1.22080453597133
"2247",1.04906449170058
"2248",0.425470688016682
"2249",0.983088162899084
"2250",0.969882539266363
"2251",0.399736469371759
"2252",0.261295233004432
"2253",1.28905812439727
"2254",0.958254101714059
"2255",0.348837480130624
"2256",1.04696574892949
"2257",1.11097472988307
"2258",0.225675258057825
"2259",1.06518557217889
"2260",1.31893009895728
"2261",1.05449992869084
"2262",1.05449992869084
"2263",1.10826745980173
"2264",1.17193176016025
"2265",0.140567537769471
"2266",1.0206479044398
"2267",0.780162074114521
"2268",0.350965442736696
"2269",0.752193452944427
"2270",1.23213209124865
"2271",0.269156079592903
"2272",0.884760126494366
"2273",1.16591964832083
"2274",0.367207037052239
"2275",1.14795377453234
"2276",0.843433105077172
"2277",1.02672034422104
"2278",1.22557377373928
"2279",1.1863803443451
"2280",1.22469032247188
"2281",0.955748024101431
"2282",0.724101993034528
"2283",0.904823528404235
"2284",0.752752618449835
"2285",0.316881041454095
"2286",1.20041939714223
"2287",0.788056553839454
"2288",0.683477715552997
"2289",1.06319164843464
"2290",0.813591352924756
"2291",0.797773239729896
"2292",0.996412292819569
"2293",1.15211995389424
"2294",0.772953258425944
"2295",0.675618472309851
"2296",0.788598263612399
"2297",0.991338962896206
"2298",0.182375073408794
"2299",1.10101886464921
"2300",1.22809001943814
"2301",1.21127465975249
"2302",0.319977169296578
"2303",1.15391394011744
"2304",0.788810407365499
"2305",1.14771426148369
"2306",1.11610146660308
"2307",1.22538871112527
"2308",1.22720125335596
"2309",0.333319126312781
"2310",1.22769508175497
"2311",1.14098946076379
"2312",0.89203729608198
"2313",0.695560491929236
"2314",0.10129663249511
"2315",1.12918955000238
"2316",0.440281273272697
"2317",0.275015968787254
"2318",0.301014792664747
"2319",1.22915653809972
"2320",1.12739688128227
"2321",1.2351466972009
"2322",0.365771025346949
"2323",0.834005019124839
"2324",1.17837962175097
"2325",0.114593105180019
"2326",1.02198519047969
"2327",0.783784283807177
"2328",1.14261442740289
"2329",0.855496079875851
"2330",1.08083531761126
"2331",0.427255146777798
"2332",0.742150420858663
"2333",1.21294228094412
"2334",0.625280264560132
"2335",0.908344860815431
"2336",0.0762237633808634
"2337",0.795417751194548
"2338",0.239043465154288
"2339",0.911137549295881
"2340",0.114717618589117
"2341",0.925845205504922
"2342",1.08453578687388
"2343",0.744330359580707
"2344",1.03284701917749
"2345",0.922450488954819
"2346",0.563367774453019
"2347",0.791483498039542
"2348",1.0643240790305
"2349",0.664414083249022
"2350",1.17507544782969
"2351",1.11661492513911
"2352",1.2153669819596
"2353",0.461711799312963
"2354",1.26285241753911
"2355",1.45655724928797
"2356",1.11137299464944
"2357",0.884394887543987
"2358",0.593798366077874
"2359",1.08733732098927
"2360",0.921447370829521
"2361",0.657428992149123
"2362",0.548724639803039
"2363",0.704644859557372
"2364",1.49591101016852
"2365",0.713244462661178
"2366",1.11901764842715
"2367",0.562716481697712
"2368",1.00702469429456
"2369",1.14809143708619
"2370",1.23288767036406
"2371",0.522956621988493
"2372",0.84705724887055
"2373",1.0581820795315
"2374",1.4407785803848
"2375",0.171021066521386
"2376",0.866965629786912
"2377",1.11802847210517
"2378",0.538772851994224
"2379",1.2262510157396
"2380",1.01113423625847
"2381",1.22905804989607
"2382",1.07844064307269
"2383",0.458814896737761
"2384",0.61540339220008
"2385",0.52722778833692
"2386",0.372277059070242
"2387",0.57650765734427
"2388",0.36817714982191
"2389",0.759179423510833
"2390",0.741571341061862
"2391",0.841231177110824
"2392",0.683066150292888
"2393",1.04400215522777
"2394",0.307582731029201
"2395",0.474338894142776
"2396",0.817029250908352
"2397",1.00066218827573
"2398",0.716965262909099
"2399",0.986138272429246
"2400",0.549375970813135
"2401",0.780084071172766
"2402",0.684797102267927
"2403",1.1123183317226
"2404",0.971203255067645
"2405",1.07951593351171
"2406",1.06669922916185
"2407",0.613813220218178
"2408",0.217294027234019
"2409",1.1727073622573
"2410",0.907810295835675
"2411",1.09527984787212
"2412",0.956048268794912
"2413",0.0944672593384553
"2414",0.586915025483473
