Fishnet_ID,barley_FertMean,cassava_FertMean,groundnut_FertMean,maize_FertMean,millet_FertMean,rapeseed_FertMean,rice_FertMean,rye_FertMean,sorghum_FertMean,soybean_FertMean,sunflower_FertMean,wheat_FertMean
55418,5.601091384,4.410530022,8.976290303,289.9082992,278.4498588,50.72176586,74.84399524,1.590525708,6.454445307,8.717241866,16.28709011,26.71780915
49377,7.162555857,5.205453145,1.915725294,205.3535207,233.0949015,11.17495055,10.18229618,6.828687763,14.82465798,9.353688266,10.94905549,14.76714211
67780,228.5924776,7.315424554,46.97582058,161.5763069,161.5763069,71.54819217,159.9430638,158.1256529,161.5763069,92.85244507,7.315424554,161.5763069
40157,205.1752988,7.247399351,46.95314552,161.553632,161.553632,71.52551714,230.6997478,145.3597737,161.553632,68.7952057,7.247399351,161.553632
49209,199.8765646,7.228342533,46.94679322,161.5472798,161.5472798,71.51916484,164.3887631,145.9023659,161.5472798,77.20973534,7.228342533,161.5472798
67878,203.0692982,6.406721781,46.67291971,161.2734063,161.2734063,71.24529157,291.5764203,130.7953425,161.2734063,64.04853112,6.406721781,161.2734063
47724,204.6790002,6.225200198,46.6124125,161.2128988,161.2128988,71.18478414,201.5543597,150.1021127,161.2128988,68.81407271,6.225200198,161.2128988
66155,204.8955068,6.199336537,46.60379124,161.2042781,161.2042781,71.17616284,142.1673808,157.3259171,161.2042781,89.85922047,6.199336537,161.2042781
61171,179.8943701,7.213877506,45.13938114,148.0597063,148.0597063,64.25994694,118.0720382,148.0597063,148.0597063,88.6053589,7.213877506,148.0597063
66810,172.4517481,6.553785459,44.86535863,147.4358357,147.4358357,63.82262974,109.6181711,147.4358357,147.4358357,74.51623241,6.553785459,147.4358357
56695,175.8634741,7.58364712,44.9244751,145.6536232,145.6536232,63.02229227,113.9518851,144.7117355,145.6536232,86.89809986,7.58364712,145.6536232
67991,175.9623799,6.851016838,44.69329187,145.5068506,145.5068506,62.83050784,145.3241237,141.5281872,145.5068506,59.78038228,6.851016838,145.5068506
67727,184.8820622,5.551937208,44.26691455,145.1235579,145.1235579,62.42424027,179.3081952,139.3544959,145.1235579,96.16641718,5.551937208,145.1235579
59987,189.536931,6.226328543,44.584162,168.4146234,143.9620482,63.02109777,204.675648,140.7723652,144.0178763,101.5651036,6.226328543,144.4977751
55294,143.6784514,5.543415298,44.07124869,143.6784514,143.6784514,61.6453886,487.8604046,91.75689269,143.6784514,55.05535303,5.543415298,143.6784514
42423,151.0654624,7.016312075,45.40988142,176.8038972,142.7544363,65.54773014,297.4823034,138.5114331,142.9881474,83.68498759,7.016312075,144.9796064
63095,181.159828,6.165856485,44.09673675,142.5246923,142.5246923,61.12045384,120.3660685,138.3761534,142.5246923,66.70931711,6.165856485,142.5246923
58690,155.3946212,7.763649656,43.75955311,135.4787665,135.4787665,58.15267857,142.6385875,128.0405225,136.5516265,78.22275744,7.763649656,136.5516265
64424,142.1720572,5.714260622,42.51547739,131.6728161,131.6728161,55.21206187,88.68083466,131.6728161,131.6728161,68.49727076,5.714260622,131.6728161
53515,178.7610192,5.521451726,42.3852142,131.114936,131.114936,54.8822057,270.3781315,103.9664089,131.114936,53.22105582,5.521451726,131.114936
53502,6.70328475,2.999488625,2.052350097,150.7895014,127.6456254,2.999488625,4.802032432,2.999488625,127.8324333,2.407030081,2.999488625,9.553688604
65962,123.4901399,5.319753157,41.30756508,123.4901399,123.4901399,50.74862544,69.2681649,120.9954104,123.4901399,52.05416758,5.319753157,123.4901399
22638,125.5647506,6.296629706,40.57800575,115.9233491,115.9233491,46.82773452,77.41564187,115.9233491,115.9233491,64.4823902,6.296629706,115.9233491
47619,114.9972569,6.035761595,40.37886065,114.9972569,114.9972569,46.28928066,64.17088396,114.9972569,114.9972569,51.02236142,6.035761595,114.9972569
63312,114.996363,6.033081293,40.3779672,114.996363,114.996363,46.28838772,64.16999102,114.996363,114.996363,51.02146797,6.033081293,114.996363
63403,11.93264384,6.217805976,11.97856504,7.374514932,108.3815713,121.3412101,2.272048539,2.161936205,5.553974012,13.00399686,26.39203891,30.85003042
57378,75.71116392,53.35400418,91.48106568,114.2409661,105.8587219,92.52908608,36.1733768,84.67930636,108.0386135,82.41027855,89.32639389,114.5434293
43470,103.2305632,5.350054443,38.60768996,103.2305632,103.2305632,39.85262287,56.89123911,103.2305632,103.2305632,49.11494945,5.350054443,103.2305632
58020,69.62481157,51.25121734,85.41882262,107.5861552,97.95310817,76.65441748,32.00897591,67.96091848,71.20352334,76.63124135,84.55348599,107.8316444
61969,97.13481549,7.831434059,38.50925572,97.13481549,97.13481549,36.95489606,53.48772006,97.13481549,97.13481549,48.93477019,7.831434059,97.13481549
33282,80.58434316,51.58810541,84.85910764,107.0264389,97.11353605,76.45389709,23.33985194,78.38304157,97.84206738,76.07152472,83.9937706,107.2719288
51802,17.86610438,4.352382774,19.2421093,12.65955349,96.20765022,65.29693681,16.70033595,2.012700547,12.52141098,24.63128014,34.98829185,39.93924214
43669,119.480098,6.764374952,38.05072928,96.00992057,96.00992057,36.1853368,84.91765249,96.00992057,96.00992057,63.50739307,6.764374952,96.00992057
47295,18.23719065,2.129471897,1.617341739,96.47674507,94.1329284,5.367471073,4.367024058,2.129471897,93.85690342,1.972021711,2.129471897,7.504301154
66192,78.88462416,55.71943863,84.43999786,107.0586589,91.71748561,91.38932494,67.01024901,76.22753852,116.3278225,74.90392579,56.18928658,107.628356
62616,58.98526205,54.63237636,85.19838384,107.5956376,91.19435512,107.3481462,77.62903071,64.04170619,75.02257998,75.99783418,63.74171746,108.5126775
60079,64.63487659,56.60713281,83.15780414,107.1260615,91.05871643,83.94244666,22.29623082,75.73738687,93.27252639,73.52106478,79.18072019,107.5199504
46177,57.87520807,62.28465306,97.7212783,123.7601108,90.9223964,92.34943846,130.6910708,77.17580239,85.71459532,84.13863365,62.38369058,124.1738822
66985,63.99050509,61.81346655,94.93149479,120.7849347,90.62340884,91.73383549,60.36207794,76.90314391,94.91253051,84.40587129,68.46845812,121.3341609
65847,76.78345327,62.00727669,95.18785361,121.1466113,89.10511455,92.0720621,98.57811044,75.97228628,112.5312584,81.58897886,62.10631422,121.7045174
69424,94.47077239,7.5476103,40.34154648,107.5264869,88.15123674,44.61495376,133.7804761,101.7485993,78.28304107,47.43615866,7.5476103,86.77283797
58681,87.52725681,6.700259399,36.89811643,87.52725681,87.52725681,31.61136631,47.46980067,87.52725681,87.52725681,47.21463776,6.700259399,87.52725681
63999,75.51323338,53.41424328,94.0957939,115.2871918,87.37095908,118.1893999,109.8748014,80.8453025,72.67028653,85.15165189,38.09000318,116.3557721
52206,52.11347757,52.69925039,80.70639425,101.9039218,84.76913157,104.5425863,108.8619885,70.33324872,72.28694957,71.95496055,66.41010711,102.8754502
63174,49.74702919,51.94711036,77.25613699,99.49797614,84.39354863,74.50611305,84.58781029,62.15413258,74.41065803,57.81019825,65.77417118,98.26917797
51821,50.18152226,54.01758294,83.37390401,105.0844368,83.72982492,107.8406652,115.3343168,54.36774153,74.07646159,74.39106585,54.04566717,106.1722023
54821,73.90433629,61.13501556,99.77429331,125.4926917,81.96116786,92.21400154,42.83857634,71.10004794,109.681818,89.27583648,61.26209282,126.0295118
25436,60.16962505,51.30646681,73.80014777,95.96748093,80.52509453,76.41110674,83.84879409,61.14382547,85.93186528,61.06588823,71.63537161,96.21296919
50640,65.96639597,38.59556843,70.66777016,83.43094517,80.22759299,57.78606593,57.51378168,63.9404406,94.30565479,64.27212336,40.20874837,83.23933703
67756,72.66718691,62.14927436,90.87940528,116.6218398,80.11602762,102.9611224,122.0595853,69.87731209,98.57032396,74.19044985,62.27354758,117.1607694
67850,61.34847296,53.5995067,74.24309224,95.9650448,78.35073659,97.45880259,59.8478347,64.49312108,73.48126232,65.26513856,57.67344638,97.03175417
51508,54.9316534,54.1019866,72.61835844,95.63875948,77.0931593,80.13755205,22.46855474,58.97751525,81.99642665,63.42854231,64.97120364,95.95454555
32448,57.14714081,61.53759384,100.0431785,125.9071505,76.79713351,91.47240449,79.41839312,65.00678149,84.64498352,89.51258854,65.28842808,126.4572468
49523,66.13392953,54.23766211,86.48662203,94.17141934,76.03978902,110.749223,118.1518599,64.81460249,74.35876732,63.77948282,53.68183302,109.0595384
57735,52.51475452,48.96075002,69.85808883,90.50146624,75.99126873,72.44065118,67.12150555,59.11930529,67.93739364,54.33557337,68.87153323,90.96823839
46769,53.25623722,51.81626161,70.68416239,92.85149311,75.85111505,79.9065041,24.13088404,64.20809594,72.05109014,61.89657918,69.81882525,93.09698489
60802,52.79267861,53.96409577,74.14428353,95.85481512,75.3735087,97.43331057,87.39305641,63.75235853,73.99623029,63.98371214,53.99218004,96.94258201
63264,55.26985225,53.79501917,85.29301924,106.8226291,75.23986303,109.5714613,108.0468344,64.28084463,73.71628459,76.36853387,53.84455837,107.8888753
65999,78.45439047,52.92226322,84.16487129,104.792953,74.50543255,107.853562,95.72219975,75.80451891,71.38849858,75.26271863,23.9323267,105.8407169
68969,61.85929629,62.63353076,86.11563997,112.0743974,73.9969896,92.69831616,58.15428571,65.90020493,91.01623844,58.82749592,62.73256828,112.6323048
61258,53.50464548,57.58729994,85.91234205,109.4244567,73.99633494,110.8598353,110.9371629,50.83583734,79.04371196,76.24354809,57.67200809,110.242554
65911,68.10069142,60.14199073,89.1109413,114.0101067,73.76135217,90.04668019,63.22487003,65.29640308,100.7411634,78.20260481,60.35530325,114.6261041
50979,100.1800742,1.509629943,1.305086525,66.13643204,73.16484417,9.066927422,4.036362039,1.509629943,78.90454374,1.65908445,1.509629943,93.3287873
66298,54.6994566,49.46523866,70.99126707,91.69108513,72.17585949,72.99646893,43.62438112,60.99767549,72.3490401,51.90688679,66.36647176,88.50693505
58942,59.88646026,38.80074726,48.15926315,79.28337967,71.78869912,57.5070242,47.66277855,57.99097798,83.8512273,57.51721475,62.48509392,57.9536174
40375,59.65921694,51.96910382,73.42812795,95.83626308,71.69327442,37.80877017,104.6656471,57.4379732,101.2449217,64.44131913,72.88469218,95.72755066
65352,54.51282776,49.21688213,67.78343552,87.33588861,71.67768024,85.14062663,75.47656779,59.9648525,67.56908247,59.69264538,59.12148468,88.47189921
41640,14.21503121,2.65875171,1.881981669,89.71918226,71.58771417,5.752539533,4.631663955,2.65875171,148.3867354,2.236661645,2.65875171,16.89533517
59376,50.99270437,53.91124651,78.79076573,100.5012983,71.41063716,103.257527,69.5705108,53.50455238,73.91695659,69.80792776,53.9393307,101.589064
60677,60.89578724,52.0380809,67.14657332,89.19197496,70.22406691,81.1442439,75.70990129,60.49736644,82.39529277,58.35604588,66.20169161,89.55575491
44626,54.46341024,55.49546363,85.85993311,108.1417068,69.79293715,110.9853121,61.46563413,58.71530259,75.91255385,76.58998946,49.31133299,109.1189387
65694,50.14535542,53.98141624,75.54526287,97.25579486,69.70914704,100.0120242,100.5190365,47.59697401,74.02221109,66.56242744,54.00950034,98.34356142
61391,52.92477731,56.6811659,85.35392061,108.0227294,69.13720732,110.9665648,113.6530895,59.30960013,77.06293069,75.81075607,42.45809929,108.7642378
50072,51.8093835,51.39497681,65.91097291,88.07830365,68.69133158,77.69385781,82.68646912,58.60535536,71.41916284,57.12338917,65.04563514,88.32379445
54117,46.59778188,1.754212699,1.42538946,71.77707687,68.48730964,4.622106819,4.140985134,1.754212699,68.59113417,1.778806382,1.754212699,8.255560454
65894,54.0566327,38.98291316,41.06454392,76.8965203,68.20840591,57.68919037,58.65858821,55.60411652,80.36212481,52.06811362,58.07163148,78.12549035
33123,51.19604507,48.95625245,69.38502391,91.07638264,67.94736695,72.50186402,100.2308717,61.89201632,98.861604,60.95413317,63.35072633,85.26857758
64337,47.85226137,51.50203011,68.99341126,91.16074261,67.94694641,87.49950339,91.70743106,57.93467486,71.57974274,59.05379449,66.97603981,90.2541991
52658,54.48571607,55.45142337,79.62926984,93.30335101,67.59739223,104.6904436,112.5301484,59.39269641,76.65450859,61.68895672,55.22971054,103.0474565
34829,60.95340569,50.88255909,65.65728515,87.1965753,67.46556497,51.71606395,77.22049789,59.02607889,89.80986389,57.0060709,64.93818232,87.33164194
51538,48.75158275,42.7772551,51.6711905,79.19900518,66.83554262,65.84754769,69.41496951,52.60987762,66.13630364,45.74720427,57.43484261,66.88683927
54998,49.74331561,50.81816887,62.53821142,85.95433888,66.56120077,75.28473296,82.81665025,52.37959337,72.19114214,45.51578798,62.80597516,84.57578015
58158,51.86337914,55.84401537,71.06963019,95.60018265,66.06449142,26.32318608,102.030741,49.45300769,91.74469963,61.24277759,68.06006541,95.21705783
68308,49.97528163,53.8172922,83.05615742,104.8438341,66.02513516,107.5855923,107.9942369,47.43069997,73.8120895,74.05758712,53.82379409,105.9201989
67640,49.61491606,53.41415374,71.67619596,94.92388323,65.83612209,60.17582155,89.25157905,53.24595665,74.06078939,57.5509778,66.07827765,94.96214529
54442,58.12388794,48.84386595,61.74655956,83.43791807,64.81678974,72.38947769,85.87426378,56.16752855,87.40390685,53.09993985,54.92745038,76.4633821
60465,1.462456493,94.34383253,78.56684798,46.60555439,64.64001039,4.239060375,4.260500778,4.239060375,64.65390884,1.441353497,3.713737805,1.783109075
56306,53.61734352,54.08142254,70.52449602,92.23502777,64.28554815,87.5974246,82.41972114,52.85312713,74.17222094,59.16621238,55.89367123,93.32279358
66575,53.6748947,36.56396679,37.31422746,77.67536127,64.23905723,74.3594321,59.92041033,52.76736763,53.95890656,30.96905924,62.42253275,78.91754435
66133,56.69850204,61.02527224,102.1818364,127.4994499,64.07073288,90.49513994,114.8121302,58.94714857,83.87190887,91.83519245,61.14200933,128.0915541
68268,57.75082277,62.16026769,92.02226472,118.0246994,63.65135088,92.2250531,49.58720915,59.00311288,85.52801727,70.89933883,62.25930528,118.5039899
46323,54.33662917,38.64458756,56.83110236,73.7682655,63.44108098,63.15001542,38.41722145,52.4419861,80.78995831,51.94903887,56.93812672,53.49688243
46429,42.34855278,39.70660291,42.61301109,73.6532663,63.42560488,59.30594642,35.47958201,49.51309325,61.49153186,43.86627701,54.09924686,74.74153658
59839,47.47516437,42.4935149,54.38365149,75.77921563,63.33622739,68.46137099,72.65829604,53.06297579,66.87153659,52.4227641,54.2275686,76.92981548
45723,25.3078278,1.806191185,138.292361,19.25637852,63.3033128,116.2741399,75.12105335,1.806191185,67.96582956,38.61346551,51.16840572,94.92394071
50922,54.17690527,38.76536795,43.34218766,73.57382744,63.22436879,57.4716451,60.20427115,52.28142495,70.74085701,51.8076595,56.77554116,52.73205644
66794,50.26760223,47.65050077,60.75472216,80.85614751,62.93482859,70.64826322,85.68354722,51.74634746,74.78029625,49.09782221,56.44825713,71.69930179
57624,56.03536347,52.78270329,69.5813454,90.65547443,62.88954997,78.29708254,42.98851783,60.17914256,82.1764712,60.70777029,56.61115494,91.09256726
64139,37.44273031,39.47960265,40.68443981,73.28013987,62.78383732,58.18587977,25.65394361,47.93902395,55.44127322,38.95904478,46.80369293,74.50911228
49365,60.65574365,60.34965193,79.12116344,104.3282013,62.38708451,92.59741151,60.93396564,57.85145551,89.66994774,67.65672103,60.52768815,104.960864
66520,43.18835131,46.51449194,64.24873872,83.44837238,62.33256163,75.57564192,92.10088294,52.94321196,63.70125544,56.37571115,63.46521177,83.79882851
56302,54.64992823,51.87456676,62.7972404,85.16574095,62.29971829,72.45297762,84.682499,55.3026527,81.74590285,50.52849672,58.11398644,83.17122926
68321,51.19366821,38.89396158,45.35955986,72.87495641,62.17606367,57.60023847,29.27292341,51.58255427,73.35694432,49.68566259,56.07666983,74.1039293
55398,52.34000151,38.90034172,40.1051789,72.69215598,61.9839393,57.60661904,63.05190338,51.44665398,77.8106304,50.83656408,55.92513665,65.27338352
66671,60.68186316,62.39335159,90.02332191,115.9820798,61.96304357,102.1401478,116.2530035,57.87757495,85.87764312,76.75008512,62.49238932,116.5399856
40203,41.5904092,44.73549024,44.95410338,79.36357751,61.91126612,76.99098794,58.69397264,53.14329763,62.50915763,51.86722239,50.06941934,73.56930016
34777,47.38903163,38.7781842,43.49361301,72.49687027,61.60893363,57.48446114,46.65379395,51.20446707,63.58388364,50.73070195,55.69858381,64.30300861
58991,51.59461988,52.70432501,83.10719626,103.5364607,61.60821609,106.6529761,96.39466825,70.77813471,70.86965577,74.21986465,17.60273488,104.5768771
57181,79.26885035,1.701948131,1.403579871,11.74907712,61.53077033,6.469147125,4.15326218,1.701948131,12.32650679,1.758259843,1.701948131,77.31661473
63964,40.5405737,43.6209158,43.90844625,73.12857537,61.30156298,74.80190581,71.34862916,55.63993591,60.83297286,50.1072888,44.76497399,66.16253556
60166,46.13865714,44.5524369,47.82477783,77.6680484,61.27196289,78.88887751,48.59698341,52.71709704,62.23457763,50.1716929,52.32784479,74.13766642
67700,53.3339287,48.84244921,60.753527,82.44488547,61.17401882,72.38806102,90.43165472,53.73901451,85.91435938,52.32263628,56.47371627,79.58529031
57990,53.66195209,41.71573757,49.3678024,75.02713886,61.15512473,75.50834007,50.37581989,51.81399858,71.21230505,50.25262315,53.9618517,61.32937846
64968,44.78535254,39.16071327,40.36555039,72.14290359,61.10838135,57.86699054,56.92358348,50.86787142,66.46389112,46.36212864,55.35619761,73.31976423
59450,2.711720967,2.711720967,65.01169177,27.38180683,61.04266115,19.35028717,43.64584198,2.711720967,64.39323829,20.97429939,2.711720967,41.26058366
64002,49.79607818,53.55290181,77.4801555,93.41541621,60.62054369,101.1408495,108.0495814,54.55309843,72.51531408,60.28706403,30.8409094,99.18140258
61990,49.10836572,44.40674677,45.62947524,74.60891278,60.4121049,74.16642804,72.28980334,52.14385803,62.01604248,49.59845354,46.86946368,67.06330536
58836,57.43568437,61.84512929,85.28692463,111.2456836,59.80431052,91.9099147,100.3067855,57.89174366,85.05530967,74.71164427,62.76942662,111.8035894
46703,48.41975073,51.11791038,53.5909387,82.42160266,59.64081597,76.62859948,83.45071751,53.30618034,77.92037275,44.4351392,52.36096185,75.45018965
58144,51.70139471,49.2655595,55.93590839,79.94255181,59.20227159,72.9700819,81.29785761,52.50689168,81.10699286,45.59688574,51.09852415,71.77441256
48817,49.97237256,53.80843317,80.77375299,102.4842842,58.85780972,105.2405145,86.00329391,47.42399114,73.76273649,71.79091556,53.83651747,103.5720495
46507,50.11785628,53.55837697,60.88981572,84.17475467,58.63326732,57.84030525,88.31131573,53.44521188,74.8095812,47.16096494,53.83078832,79.23613456
42364,24.36389186,4.078120845,2.344973268,9.438291938,58.36928175,22.59148157,78.08156426,6.165034998,2.344973268,22.31822657,2.344973268,98.15372625
44962,49.55553617,40.16518472,44.0139761,71.20674106,58.1928513,59.4314175,65.07954358,49.24606605,69.47713189,40.63110478,53.84169253,60.6918666
38126,43.37792261,44.90945455,46.2171702,83.60630974,58.15803161,56.38131676,91.08753859,58.88643002,90.69417858,56.7341279,43.56157782,70.10457586
49138,50.66962654,38.57288539,54.67235011,70.06654652,57.96344836,58.51818586,29.26832405,48.7741458,75.28161638,48.30038002,53.26826161,56.40089072
60525,57.98523214,62.39467703,85.04668244,111.00544,57.91809749,93.67006808,89.54838562,55.18094393,85.87963132,67.26304433,62.49371465,111.5633466
47032,25.0753737,3.043430184,78.74605475,31.0018599,57.85687843,70.02799366,31.81898068,2.33452927,21.61338708,36.32561303,51.8752218,50.37076425
67839,57.90006474,62.30950976,94.66792875,120.626687,57.79034609,105.3248304,117.6585463,55.09577653,85.75188037,84.09264849,62.40854725,121.1845939
49735,53.77145805,57.86554568,72.70900065,98.31674301,57.7214672,25.92406024,99.85042487,54.19387937,79.8738,56.29734999,59.57028745,94.6669811
43513,50.38283276,54.21889341,76.20417313,97.91470241,57.65488509,93.60452735,87.64785424,47.83445134,74.37842714,60.15493034,54.24697767,99.00247022
58802,55.75929356,59.9523485,77.71025319,95.13410256,57.35217689,105.9516953,115.4776711,55.081204,85.14246974,62.33134976,58.68549129,104.3958137
64621,57.56774204,61.97718703,92.88190867,118.8406649,57.29186209,92.04197243,26.98185704,54.76345383,85.25339627,77.81524313,62.07622455,119.3985754
54265,30.92398528,1.723039294,35.2243873,24.22985528,57.21486569,102.7284635,68.61738343,1.723039294,38.23897834,45.79812171,63.77950843,95.89789774
47521,92.02363459,61.88719599,101.1288629,127.0876207,57.15687574,129.9432144,138.8058354,92.66469216,85.11840972,90.55358009,61.98623335,127.6455292
43694,55.78384468,59.79209208,77.23362214,87.24739142,57.14000011,105.3980503,114.8901546,54.43457149,84.86602073,59.19742297,58.54681714,103.9108009
59595,55.57865129,59.77170643,77.75131237,95.90039614,57.08121399,107.6015904,117.1275672,53.93760314,84.87150664,61.38690912,58.50484902,106.0188228
69030,48.86225982,43.57554261,45.26204546,74.10447374,57.05073046,72.75368739,71.36718616,49.66165395,71.23667768,47.40397767,50.47538607,63.0973178
64173,42.15625968,44.9448742,45.16348737,77.10605718,57.01990479,75.35403871,43.58181896,49.88239084,62.82323358,48.31899615,53.55706908,74.88004555
56492,57.22939037,61.61359956,84.30730855,110.0497419,56.93230754,106.4824955,121.6703065,54.42510216,84.67704402,72.41288905,61.73787288,110.5886721
67425,55.47253756,59.66559257,74.32944553,117.0627599,56.92204309,118.8716947,128.3976709,53.15214132,84.71233579,57.33279077,58.39873529,117.2889267
66188,55.35516121,59.49953514,77.10442031,96.59538673,56.90374884,104.818749,114.067591,53.00367608,84.1681779,59.77689366,58.40926083,103.3094382
54097,55.44812509,59.6411802,77.400681,117.560572,56.88542429,119.3169266,128.8429028,53.12772885,84.67571724,62.08478918,58.37432282,117.6684329
65951,55.44515669,59.63821163,77.20000185,103.5392948,56.88097174,105.4271036,114.9530801,66.64123133,84.67126439,67.27308086,58.37135442,103.9429251
64084,41.94846927,39.71506711,44.81589019,72.41893583,56.87331989,58.47733931,63.94290886,41.77341445,59.37625332,39.41228281,46.27768161,63.38792159
69066,45.09736374,43.69342446,55.64871134,75.95612202,56.86620017,68.94390336,26.25879239,45.39578099,60.0452436,51.66057954,52.86192396,77.14508308
68056,42.74304182,41.44618596,45.39830861,70.77395598,56.84052665,60.98289445,67.69997355,48.49768199,57.12487238,46.5511524,53.1546227,71.89079823
66982,52.40751208,47.33714992,56.00289102,76.9580506,56.83603584,70.21991321,79.02728141,50.48410863,78.72377886,47.27781659,51.3413571,69.94317031
58161,95.79706865,1.984700053,1.544955818,93.68643857,56.77007902,3.961627744,4.294638143,1.984700053,89.77528972,1.89963579,1.984700053,8.455515919
63598,57.51836911,61.48055013,84.40005961,110.1424955,56.73273354,112.9922029,121.7630574,57.57325347,84.47746992,73.89392214,61.60482348,110.6814246
43871,55.25173489,59.42184837,81.93661899,99.86824095,56.72536024,109.9611353,119.4036903,57.31587681,84.31856404,72.0729691,58.17793262,108.4679384
54898,45.89964979,41.74908274,51.06276529,71.90253302,56.67055932,70.48401134,30.4129409,48.78085638,66.42559964,47.03408375,53.38427855,69.86208395
44947,51.32546779,44.12155736,55.44101945,73.7717495,56.4727256,70.19767086,61.03004288,49.29923856,76.4930535,48.02250701,54.27633346,70.81952806
38028,56.73532357,61.08105639,89.90643031,115.325181,56.40703597,118.189261,126.2538546,59.54929189,83.84731207,79.4988267,59.65346403,115.888615
60205,55.09694822,59.29000317,62.26678088,99.78991806,56.35865879,101.5988541,105.7333207,52.77655198,84.14895169,60.56278821,58.02314596,100.0160856
29892,45.20755994,48.69504948,50.79993818,77.86111612,56.19924908,72.4575006,79.75278948,48.05057294,67.53830211,40.94744164,48.50315466,70.70215131
50063,54.6869907,58.83542156,82.8025924,108.5632903,55.8883459,110.5596501,119.8315889,52.33809631,83.19659672,64.60289586,57.73043183,109.0524371
50031,47.87724668,51.53263797,55.90753306,82.59703893,55.88315455,75.72834822,84.12862318,50.15438507,71.61109111,45.23733046,53.1823358,77.36746353
40857,60.58155011,1.949227229,1.50461664,19.79246343,55.81519314,16.2654164,4.076064164,1.949227229,29.44387504,1.852692284,1.949227229,61.87906334
59560,41.94870099,44.38993247,46.23968809,73.54522248,55.71022179,75.11427375,42.85741059,48.88074994,61.98859764,46.4205946,50.42838466,73.37531615
56791,54.77749587,58.38914754,92.11259903,84.03834348,55.58309791,118.9706764,127.731103,52.36810702,81.94460968,62.96484673,53.35836975,117.3544685
60704,50.85024675,51.11877364,57.16826523,78.88805469,55.57727024,75.98456502,78.65776052,50.6921991,75.33318092,48.05619568,55.8952164,76.03101925
1529,36.40977837,39.20766509,44.57700293,68.85487136,55.36503916,57.91394227,44.2349834,46.40839431,53.89184533,47.08870391,52.05658603,70.08384427
54427,43.16426172,37.85218213,40.65428,68.06877234,55.23645188,56.27032753,61.7189524,46.97114905,64.11303589,32.58499579,39.50909387,54.86675242
57951,51.69367243,48.67382369,55.31424514,76.94897128,55.2171456,72.16844709,79.63652243,49.73984845,77.75046393,44.03078191,51.9575503,70.25077861
64880,48.29685681,44.39303864,49.14188405,73.61132522,55.18687818,73.00160159,72.77179218,48.66037397,61.99548023,46.64319382,48.68596651,64.18800249
53210,54.38067243,57.94955711,73.3498128,98.49075593,55.12537878,100.7209682,109.881814,52.07096606,82.03754271,63.67643479,56.7894053,99.01378703
47934,48.89237696,46.60998101,54.59688259,74.92884278,55.07368788,69.09079669,76.03983322,49.08023179,76.33163928,45.90014559,53.46693133,67.30287475
57341,37.81302104,3.168467107,11.85043548,41.3449338,55.05296204,49.91157326,81.42605146,2.569189078,2.569189078,22.24848766,2.569189078,94.8331557
66193,54.2751285,58.40205582,76.38152114,126.9138129,54.80674758,128.7164494,100.2727153,51.98198967,82.82380948,90.68896564,57.19187717,127.1396301
35756,47.1953763,38.77781971,50.99225326,68.37281114,54.79992842,58.9233731,19.7891544,46.81582486,70.1784822,45.93567583,51.31057473,56.5648774
62561,50.11567286,53.95173361,82.37652121,104.0870533,54.62082446,106.8432826,74.91090165,47.56729144,73.97768714,73.39368273,53.97981777,105.1748195
31243,53.52918447,57.614755,63.34695134,95.07687264,54.59938806,96.85444357,97.8459479,51.26165434,81.01861405,55.45783353,58.51745174,95.24588673
45631,48.51229799,39.86889064,43.55765189,68.22945494,54.46736609,58.85514539,64.4018509,46.6029162,59.31276984,37.54116206,51.14778763,62.11534234
52033,63.86934882,59.04229343,79.29958278,88.09863092,54.38862642,106.3280469,114.4503681,67.19091574,80.60120567,69.27724285,58.60461475,103.8911318
67132,50.47330086,46.92626308,54.80029597,89.56452621,54.3428459,69.36271212,85.92203946,59.95939944,98.35570442,61.29460448,46.78575761,67.58040625
45575,67.5884575,59.09387256,80.89994888,105.1920975,54.29159384,108.1053367,116.3137853,71.16691567,80.70764112,70.83548856,59.37280815,105.8388264
57183,51.81491951,2.354609629,1.729910594,89.3243642,54.20224288,8.953650533,4.479592921,2.354609629,85.62923264,2.084590566,2.354609629,40.96446954
49594,77.0148479,58.69429584,90.02003091,109.7772336,54.0511114,116.8291052,124.8681625,81.77906485,80.06036256,76.15827885,58.07464842,114.4691285
57293,47.97985064,38.3071016,51.88328024,67.30710445,54.02780936,62.96107299,16.9684762,46.11920936,71.25740802,45.51569616,50.59590565,62.49033851
68314,47.23279508,50.86227892,55.30631271,78.56432979,53.95716998,75.59015341,83.21903315,46.50129074,70.64124413,42.75156501,50.62799309,73.7712578
67253,61.77897849,56.14932318,2.20181161,99.95600936,53.87199985,85.74529756,94.60211147,66.40786985,80.63893493,57.14936507,57.08843808,98.48843026
49142,47.66101483,51.30653159,70.72297248,92.78893039,53.8056773,67.82480901,92.32856878,47.52849037,80.81943244,61.92579364,69.89339854,93.0138149
63809,47.70125608,37.85956999,42.01000003,67.08354851,53.79628857,56.25536042,61.71361898,46.00093765,68.14111145,43.84564428,48.64080814,54.84148446
44933,44.00803741,45.01431904,49.53622504,74.21234196,53.78347596,75.77108643,23.10237809,47.72477257,62.92740083,46.71598568,53.9741184,74.00639015
