FISHNET_ID,barley_HgHa,cassava_HgHa,groundnut_HgHa,maize_HgHa,millet_HgHa,rapeseed_HgHa,rice_HgHa,rye_HgHa,sorghum_HgHa,soybean_HgHa,sunflower_HgHa,wheat_HgHa,COUNTRY,mean_potato
5316,NA,8.801969622,2.529772779,1.183895514,NA,NA,1.26212149,NA,1.458997408,1.673484885,NA,0.043333332,Honduras,11.2469
5330,0.226745892,NA,NA,2.824110913,0.275499997,NA,1.101999986,0.067666667,2.524288833,0.688044136,0.863096668,1.008845647,South Africa,2.15961
5341,NA,NA,NA,NA,0.174999996,NA,NA,0.168935283,NA,NA,NA,NA,Argentina,NA
5354,0.840902737,4.138788495,0.299747276,0.879175021,0.522681812,NA,0.501117295,NA,0.775632423,0.21835938,0.130291376,0.168157038,Congo DRC,1.72753
5457,NA,10.06637571,1.416173902,2.714976636,NA,NA,3.301508235,NA,NA,NA,NA,NA,Malaysia,NA
5463,NA,4.579379559,0.916408002,0.903519551,0.732656072,NA,1.299794018,NA,0.642124017,NA,NA,NA,Guinea,NA
5469,1.758343555,NA,NA,3.276446351,NA,1.080588279,NA,NA,NA,0.473414928,0.762770775,1.173177123,Canada,3.7694
5477,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.689999998,Mongolia,7.43
5511,1.22589086,NA,NA,1.935559434,NA,2.059000111,0.475245126,1.289809712,NA,NA,0.982677082,0.895911899,Turkey,15.7295
5521,NA,NA,2.94744735,3.617706975,1.127095938,NA,NA,0.503642556,2.969363213,0.296655412,NA,NA,United States,4.12823
5542,0.389374997,5.386990839,0.557853291,0.499171225,0.417685791,NA,0.47375008,NA,0.407916683,0.275629317,NA,0.788302342,Congo DRC,2.5464
5546,2.729475678,NA,NA,5.041178726,NA,1.41092861,NA,0.462148595,NA,1.842460961,0.373999993,2.529908117,Canada,21.5748
5558,NA,0.506590897,0.177146493,0.128616778,0.123680507,NA,0.098951588,NA,0.075379381,NA,0.106374037,0.737141321,Angola,0.337091
5643,4.800918031,NA,NA,7.512402236,NA,NA,NA,1.56758616,NA,NA,NA,NA,United States,42.0448
5680,0.8125,1.632685255,0.105790506,0.527678441,0.14843296,0.054165031,0.702246269,0.175185188,0.387686418,0.214282343,0.145688101,0.793284186,China,10.8466
5731,0.6487622,NA,2.256097561,3.314852052,NA,NA,NA,0.732868464,NA,NA,NA,0.879778543,Portugal,10.1803
5785,1.505324692,NA,NA,2.079610481,0.789862822,0.783116862,1.386493553,2.66525493,0.913636322,0.817922076,1.540563551,1.311901302,Russian Federation,10.189
5818,0.293894546,NA,NA,NA,NA,0.162982157,NA,0.241154475,NA,NA,NA,0.25548281,Canada,3.11006
5941,NA,10.60456804,0.758113201,1.728884387,NA,1.486742474,1.630202298,NA,0.534238924,NA,1.458333297,NA,Brazil,1.52051
5972,NA,11.36304659,1.909999967,1.6292556,NA,NA,2.164677446,NA,NA,1.027963142,NA,NA,Indonesia,1.0894
5998,NA,10.83148137,0.924444424,5.325185387,NA,NA,1.419189176,NA,2.115135128,NA,NA,NA,Papua New Guinea,4.15532
6014,NA,13.37272783,1.909999967,3.025657993,NA,NA,4.853939802,NA,NA,1.150937618,NA,NA,Indonesia,15.1067
6036,NA,0.759602698,0.067569027,1.491463564,0.948597384,0.33906523,2.498479209,NA,0.312208797,1.063375328,0.024839317,NA,India,4.07134
6069,NA,NA,0.665636073,3.972047565,NA,1.255867714,NA,NA,0.497264373,NA,0.412902283,2.958232525,Mexico,23.2383
6130,5.601836681,NA,NA,9.359999657,NA,2.779999971,NA,4.851774216,NA,NA,1.409999967,3.804713488,Argentina,20.4121
6185,1.541856598,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747613622,NA,Canada,NA
6229,3,7.193816662,2.391163785,2.862795559,0.179242429,1.210634895,4.633186203,1.720000029,3.596237152,1.727019122,1.428360489,3.864388666,China,10.4446
6273,NA,14.38554121,1.005268483,0.640361305,NA,1.528318635,1.073963764,NA,NA,NA,1.499115007,NA,Brazil,6.91096
6323,NA,0.653448734,NA,0.100658678,NA,0.109027781,0.097968468,NA,NA,NA,0.106944442,NA,Brazil,NA
6328,NA,9.774928266,0.578446273,0.753256128,0.629512367,NA,0.722188944,NA,0.736233889,NA,NA,0.858852221,Niger,5.62529
6382,0.369033145,NA,NA,0.940612868,0.499074062,NA,NA,0.229606278,NA,NA,NA,0.685684703,Argentina,2.76014
6520,NA,NA,NA,2.941057074,NA,NA,4.421760061,NA,0.754693733,1.47694161,0.728845105,1.6512687,United States,13.8108
6540,NA,9.209863934,0.027129958,0.436554118,NA,1.11208337,0.768085678,NA,NA,0.037502629,1.090833306,NA,Brazil,NA
6542,NA,6.541329834,0.157410023,0.584545999,NA,0.850416695,0.663220708,NA,NA,NA,0.834166646,NA,Brazil,NA
6581,NA,7.048291361,1.404136145,2.678475559,NA,NA,4.140951551,NA,NA,1.153975265,NA,NA,Laos,24.5012
6585,NA,6.691992099,0.302755779,1.505483574,0.011666666,1.246969739,3.299499758,0.200455132,1.413028179,1.678313201,0.334930126,1.210247316,Argentina,0.388987
6640,NA,7.493242351,0.181204534,0.909736899,NA,NA,1.523353176,NA,0.140604669,0.627064299,NA,NA,Nigeria,0.672054
6646,NA,12.37760442,1.909999967,1.376691474,NA,NA,2.600067549,NA,NA,0.856282279,NA,NA,Indonesia,3.88108
6673,0.007380663,NA,NA,1.407581663,0.962499976,0.011,NA,0.286892373,NA,NA,0.014416667,0.022170794,Argentina,6.15911
6694,NA,2.931485736,0.193721354,0.240238536,NA,0.233553727,0.178107439,NA,NA,0.267787368,0.229090903,NA,Brazil,NA
6709,0.472499996,5.575920224,0.473861933,0.807647824,0.458582819,NA,0.590016335,NA,0.476263307,0.518430904,NA,0.956591606,Congo DRC,2.86034
6719,0.245940841,NA,NA,5.222849365,1.235189862,NA,NA,1.054545496,2.895282836,1.490516695,0.90826801,1.363255983,Argentina,7.5712
6749,1.031687195,NA,NA,2.67106845,0.774555276,NA,NA,0.168632576,1.474518587,1.033550419,NA,1.100952481,United States,13.2645
6752,3.069351262,3.454562498,0.810285579,1.092028579,1.201541929,0.97772092,2.785673772,NA,0.995745105,0.775444558,0.540000021,2.944855674,India,21.7307
6773,NA,11.43000031,1.230000019,1.96390903,NA,NA,2.313518365,NA,NA,NA,NA,NA,Costa Rica,24.34
6783,NA,0.2383762,0.072430556,0.107274049,NA,NA,NA,NA,NA,NA,NA,NA,Colombia,NA
6810,0.015604925,NA,0.021338518,3.616538105,0.517749994,NA,2.070999974,0.127166667,2.420045968,1.811167252,1.188514691,1.664502924,South Africa,0.309513
6816,NA,5.337984479,0.244125472,0.519772178,NA,NA,1.216237119,NA,0.29561984,0.651570274,NA,1.453966994,Madagascar,1.13158
6860,1.531569612,NA,NA,2.642052012,0.545431028,NA,2.144745736,0.131694916,3.64885269,1.303584128,1.709494705,1.972031228,South Africa,23.0134
6884,NA,18.81910838,0.439797658,0.566294111,0.3634239,NA,1.488915571,NA,0.250355433,NA,NA,1.218151625,Niger,11.0628
6886,1.2858949,NA,0.555640312,2.649190308,NA,NA,6.28515596,NA,3.175078572,1.71667255,1.282203732,1.864926797,Uruguay,13.1411
6918,0.66183137,NA,1.050909102,2.546136423,0.355454552,NA,1.382970622,NA,NA,0.618181827,0.208636372,1.273765528,Iran,9.38674
6946,1.706596988,NA,NA,4.980151761,1.735772949,1.072087755,5.043387572,0.545999996,1.254866523,1.622126414,1.446360201,1.713157956,Australia,26.4887
6990,NA,NA,NA,4.177701998,0.512999994,NA,1.465714267,0.09,1.777796779,0.890866373,1.168264721,2.263704338,South Africa,NA
7007,NA,14.66083622,1.358864244,1.732338786,NA,NA,1.554934461,NA,NA,0.570147831,NA,NA,Indonesia,NA
7009,NA,NA,0.03965688,0.024460648,0.010024474,NA,NA,NA,0.018150409,NA,NA,0.074887132,Chad,0.173984
7125,2.230000019,14.56342602,1.404626012,2.54668498,NA,NA,0.671796163,NA,0.549999992,NA,0.146666666,0.213333329,Thailand,NA
7134,2.066041564,9.654582997,0.626666653,1.135528997,0.960660381,NA,1.796802036,NA,0.193775082,0.352500014,0.33291667,1.524341578,Tanzania,6.76628
7138,1.553677008,NA,0.5396662,2.5987424,NA,NA,6.445355807,NA,3.140921921,2.041346127,1.585264131,1.527623157,Uruguay,9.5221
7154,1.375442055,NA,NA,NA,NA,0.725833351,NA,1.14291661,NA,NA,NA,1.744166682,Finland,9.94506
7188,0.059166668,NA,0.049642857,0.028452382,NA,0.034642857,NA,0.043365939,0.110714285,0.055833333,0.040478018,0.062783075,Kazakhstan,0.449381
7233,2.199014146,4.301908016,0.851912461,0.623606524,0.531146628,0.720945651,1.370914757,NA,0.765238433,0.691641946,0.969837354,2.378581745,India,2.80098
7234,0.574999998,0.890189807,1.144934535,0.763611635,0.688333333,0.336650372,2.234843516,NA,0.569999993,NA,0.061000001,1.295295501,Bangladesh,12.18
7275,NA,NA,0.372023602,NA,0.654987808,NA,NA,NA,0.774358186,NA,0.379097202,0.72958332,Mozambique,8.89
7306,1.348051963,NA,NA,1.862337744,0.918501684,0.701298683,NA,2.908301279,0.818181781,0.732467531,0.519491027,1.562017726,Russian Federation,6.64285
7338,3.400000095,NA,0.68572104,2.450000048,1,0.657999998,1.32401762,NA,NA,NA,NA,0.601565379,Japan,27.895
7388,1.664171576,NA,NA,1.757237315,1.120000005,0.712499991,2.542500079,0.82378757,0.742500007,0.862499982,0.542788625,1.892481923,Ukraine,11.9734
7400,NA,0.532338354,NA,NA,NA,0.109027781,NA,NA,NA,NA,0.106944442,NA,Brazil,NA
7404,NA,NA,0.474577266,1.238537751,0.299314389,NA,NA,NA,0.094263052,NA,0.581818169,4.93636348,Namibia,NA
7417,NA,11.63962269,1.909999967,2.566026688,NA,NA,1.555327489,NA,NA,0.538458201,NA,NA,Indonesia,6.78062
7423,1.517025984,NA,1.291157125,2.526907836,0.546734687,NA,1.385284288,0.125333334,0.00664303,1.588699902,1.464225042,NA,South Africa,34.3231
7447,1.938259165,NA,NA,7.025624149,0.601999985,1.952181816,1.392976059,0.705455397,NA,NA,1.279363622,3.733644117,Argentina,15.502
7455,NA,1.628484666,0.829670173,1.063845544,0.560577944,NA,2.098546619,NA,0.529026516,NA,0.339652786,NA,Central African Republic,5.24568
7473,NA,14.31348566,2.956736076,1.945893183,NA,NA,2.678459434,NA,NA,0.572307482,NA,NA,Indonesia,NA
7480,0.472500019,NA,0.608124994,NA,0.303864338,0.293125007,NA,0.598314919,1.203125,0.546875,0.275923006,0.417957637,Kazakhstan,4.11666
7549,3.227951518,NA,NA,5.373729172,1.310185237,1.719798886,3.033665242,0.691423911,1.935740787,1.862292837,1.625519874,3.750691251,Hungary,28.1477
7583,NA,2.2579904,0.124194916,0.156073176,NA,0.207152785,0.215079453,NA,NA,0.084380921,0.203194439,NA,Brazil,NA
7593,2.916666667,15.58472289,1.950995611,5.14711074,1.416860074,1.00793175,7.06220754,1.67222225,3.700643082,1.514831118,2.691670329,4.191824419,China,17.1563
7615,0.734375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675624998,Mongolia,7.26114
7638,2.463774083,1.147175471,0.993599369,0.931565762,0.969249209,0.923310618,2.659570646,NA,1.184288278,0.576275021,0.526500021,2.867053136,India,21.7307
7662,1.063671356,NA,NA,NA,NA,0.449895093,NA,0.346499997,0.848189002,NA,NA,0.814729422,Australia,23.129
7699,NA,3.786502286,0.017219675,0.310111845,NA,0.402231418,0.425708985,NA,NA,0.290102988,0.394545445,NA,Brazil,NA
7715,NA,11.41791709,2.363611076,2.949861182,NA,NA,4.513194356,NA,2.047222267,2.661388791,0.893333313,0.34430556,Venezuela,17.2896
7750,NA,9.431106567,1.006932295,2.952191434,0.797761898,0.04685888,3.617375367,NA,0.416521558,NA,0.823373197,0.182703142,India,NA
7805,1.047200196,NA,0.12482081,4.678530096,1.483947397,0.17333334,NA,1.191261832,4.515658908,2.314657433,1.761919533,1.938926186,Argentina,2.73131
7809,2.033284426,NA,NA,NA,NA,0.997962892,NA,0.906156242,NA,1.685833414,0.656649167,1.592850089,Canada,28.6916
7828,0.270312503,NA,NA,0.398333351,NA,0.149999996,NA,0.070620999,0.174999992,0.156666666,0.080443501,0.044437135,Russian Federation,0.136883
7847,3,16.03000069,2.370209333,6.291108549,2.456879854,NA,7.57417658,1.720000029,4.449707031,1.743812559,1.868077404,2.924530978,China,15.8568
7851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finland,NA
7868,NA,8.46999836,1.909999967,2.360311747,NA,NA,1.474320849,NA,NA,0.605374128,NA,NA,Indonesia,6.78062
7882,1.311878488,NA,1.922351885,3.163786352,0.542365032,0.796697346,NA,0.309749998,1.701028246,0.962821922,0.460567517,1.20404132,Australia,10.7013
7889,1.772711765,NA,1.114141621,1.854438575,0.43558911,NA,1.986363611,0.121969697,1.707657242,1.36589536,0.982581419,1.19631904,South Africa,31.4882
7947,0.943765685,NA,0.831485843,2.060123395,NA,NA,6.022977825,NA,2.563758981,1.816730535,0.740777622,2.334129387,Uruguay,12.0516
7970,0.578030293,9.958337459,0.933106057,2.763805982,NA,NA,1.781889357,0.545000022,2.082933944,1.575849917,0.776171858,0.922235354,Bolivia,10.6091
8005,2.230000019,16.80496473,1.876679973,3.799201892,NA,NA,3.075036718,NA,1.649999976,1.318246593,0.439999998,0.639999986,Thailand,NA
8056,1.706424594,NA,NA,NA,NA,0.987432092,NA,0.511874996,NA,NA,NA,1.043564335,Australia,35.0279
8075,NA,11.80032621,1.371570031,3.156317432,NA,1.570000052,1.49861406,NA,1.879401169,1.64280049,1.539999962,NA,Brazil,NA
8094,2.30075919,NA,NA,6.546598415,1.938655044,0.889178157,NA,1.541976659,3.337641391,2.167546865,1.642378802,2.143443871,United States,28.7727
8123,0.24714286,NA,NA,0.341428586,NA,0.128571425,NA,0.244651335,0.149999993,0.134285714,NA,0.146439161,Russian Federation,NA
8173,NA,NA,NA,1.170104218,NA,0.440624988,NA,NA,0.514062477,0.460208332,NA,NA,Russian Federation,NA
8206,1.520684828,NA,NA,5.100576262,1.333014013,0.561000022,1.202847485,0.955892091,3.461372038,2.012531559,1.353033309,2.013701677,Argentina,8.25398
8212,2.204529423,15.55960673,1.032427902,3.751495538,NA,1.452250049,1.825384561,0.550275137,1.44956828,2.540278127,1.424499965,1.803672543,Brazil,14.5765
8295,NA,3.2575335,0.507450168,0.457044045,0.582769644,NA,0.792924696,NA,0.554971492,0.008489696,NA,NA,Liberia,NA
8356,NA,NA,1.280482457,1.442312618,0.168785106,NA,1.744545433,0.107121213,1.564637345,1.113412222,0.78182192,3.524556962,Botswana,22.9818
8395,0.502421808,NA,NA,4.037355709,1.487558162,0.011,NA,1.026326245,0.036165118,0.521978855,0.349770761,1.684980345,Argentina,16.9
8461,NA,13.08132553,1.909999967,1.375043869,NA,NA,1.002939343,NA,NA,0.788512528,NA,NA,Indonesia,1.59038
8537,NA,8.980791337,1.002779147,0.645196656,0.651818653,NA,1.05307485,NA,0.709413671,NA,NA,1.709922839,Chad,6.00418
8556,1.953513493,NA,NA,3.601351351,NA,0.619506156,NA,NA,NA,NA,NA,2.118518488,New Zealand,16.7227
8591,NA,NA,0.062570333,0.028775631,0.014821005,NA,NA,NA,0.031616338,NA,NA,0.177958596,Botswana,NA
8679,5.226666537,5.3656264,0.499801983,0.44999166,0.22827084,NA,3.70695565,NA,0.19973989,1.75515146,0.512216337,4.390277844,Zimbabwe,20.8244
8681,NA,9.404213337,4.499090871,1.812243419,NA,NA,2.157505473,NA,NA,0.073423419,NA,NA,Indonesia,0.14331
8694,NA,37.75233068,1.610630864,1.72391708,1.379379592,0.40463074,3.745226078,NA,0.557831143,NA,0.852171626,NA,India,NA
8699,NA,18.69536418,0.037883284,3.279590703,NA,1.522424293,2.115098132,NA,0.933493484,2.082535191,1.493333296,1.011789633,Brazil,15.7777
8759,5.220918551,NA,NA,NA,NA,2.537525581,NA,4.840122083,NA,NA,NA,6.884304774,United Kingdom,40.7955
8782,NA,NA,NA,0.35407409,NA,0.13333333,NA,NA,0.155555548,0.139259259,NA,NA,Russian Federation,NA
8866,1.220554181,NA,1.794299149,4.690465122,1.487732978,NA,0.211148067,1.190909138,4.492619832,2.320562171,1.618089459,1.943872426,Argentina,26.7669
9004,NA,NA,NA,NA,0.192499995,NA,NA,0.092307696,NA,NA,NA,NA,Argentina,NA
9006,1.872395405,NA,NA,6.439922598,1.508826353,NA,NA,0.984438456,2.872348264,1.600497908,NA,0.517191742,United States,19.5764
9043,0.267738098,NA,NA,0.369880969,0.108633996,0.139285711,NA,0.475430679,0.162499993,0.14547619,0.274005704,0.221137939,Russian Federation,1.69131
9046,NA,12.42548702,1.909999967,2.236443364,NA,NA,4.116160563,NA,NA,0.948122763,NA,NA,Indonesia,13.7873
9057,NA,2.705691699,0.191686961,0.37887245,0.294545466,NA,0.982348269,NA,0.244639001,NA,0.168747504,0.556363626,Mozambique,9.85741
9137,1.919513793,3.146542539,0.732174429,0.98905785,0.20209925,NA,1.252877789,NA,0.695795606,0.327500013,0.309305559,NA,Tanzania,6.44218
9138,0.03030303,0.161919199,0.025817613,0.039539539,0.012793841,0.015786334,0.044715881,0.017373738,0.036262625,0.013100018,0.02239503,0.04018037,China,NA
9155,0.847196928,2.164461439,0.298078707,0.317377056,0.272583432,NA,0.384586468,NA,0.344822177,0.225793148,0.136515153,NA,Tanzania,2.39075
9212,0.341249997,4.971221111,0.421360126,0.475912362,0.405578521,NA,0.478596595,NA,0.251828855,0.193250212,NA,0.687916656,Congo DRC,1.87892
9242,3.133629712,NA,NA,4.290822354,NA,1.706578228,NA,2.698095885,NA,2.380000114,NA,3.033525445,Canada,33.9782
9272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Russian Federation,NA
9286,3.465912102,NA,NA,5.845027371,NA,2.525166641,4.187208887,NA,NA,NA,1.28074997,3.098566882,Chile,10.1018
9291,NA,4.709218595,0.360560725,0.671381315,0.269918993,NA,0.7511983,NA,0.279227039,NA,0.256102277,0.346560454,Malawi,5.6595
9349,1.020545714,NA,2.235062725,2.778245392,0.082477235,NA,NA,NA,1.253684226,0.195819779,1.689897123,2.079429591,Lebanon,17.3999
9368,2.469892366,NA,NA,5.25388217,NA,1.8637501,1.347449789,0.578659876,NA,1.008185286,0.913717148,2.18835115,Turkey,18.7735
9371,0.212499996,7.896666447,0.130833338,1.171946079,0.042499999,NA,3.744023911,NA,0.86154678,NA,0.075833336,1.234583348,Kenya,NA
9452,NA,NA,NA,2.210043324,NA,0.919298205,NA,NA,2.084145889,NA,0.582456129,4.496072046,Mexico,12.2222
9482,NA,1.719999991,0.674318179,0.674318179,0.143354039,NA,1.475681809,NA,0.393140584,NA,0.654772744,0.063672229,Sudan,7.2595
9494,NA,NA,NA,0.567712843,0.140194771,NA,NA,0.042,0.131219037,NA,0.049202899,0.142709653,Australia,1.12178
9522,0.764509475,NA,NA,3.444151225,1.274158319,0.889178157,NA,NA,2.27415518,1.087996741,1.058332582,1.840680705,United States,28.7727
9585,0.951296334,NA,1.223055543,2.886018493,0.018148149,0.592685199,2.657314791,0.890833334,2.415462962,1.087962963,0.75322955,0.02675926,Kazakhstan,10.9572
9598,0.518220689,8.51899266,0.894821482,1.500495508,NA,1.341359268,3.748226022,NA,1.570143889,1.289668119,1.184410503,0.373661591,Brazil,4.84037
9633,1.40098393,NA,2.059543371,4.726270199,1.499089718,1.320000052,4.645257473,1.207442641,4.561737061,2.338276386,1.779898405,1.958711147,Argentina,27.04
9684,NA,5.188653267,1.207096075,1.040802255,0.174064279,NA,2.478186039,NA,0.105019165,0.902480918,NA,NA,Côte d'Ivoire,NA
9702,NA,12.00760804,NA,1.906871193,NA,1.390229054,1.240814483,NA,NA,0.487908252,1.363664088,0.29272269,Brazil,8.41851
9730,6.081212838,NA,NA,8.742501577,2.440000057,3.016964654,NA,4.722330928,5.820000172,2.363797396,2.300137381,6.933378875,France,36.9096
9775,NA,3.405896525,0.120949153,0.90168744,0.741363145,NA,0.50637048,NA,0.367524796,NA,0.434305532,0.835833318,Mozambique,10.16
9799,0.144374999,2.060352961,0.160879048,0.178230909,0.159788837,NA,0.154858286,NA,0.095278896,0.081759705,NA,0.291041662,Congo DRC,0.673401
9863,0.018148149,NA,NA,0.03074074,NA,NA,0.045555556,NA,NA,NA,NA,0.092222223,Turkmenistan,0.244
9883,NA,3.881958663,0.580027206,0.085932899,0.352465637,NA,0.538383993,NA,0.364457458,NA,NA,NA,Senegal,17.2178
9899,NA,9.046344558,0.64111956,0.83705599,0.474188027,NA,1.894278142,NA,0.526080449,NA,NA,1.741756777,Chad,6.16803
9924,NA,14.27323625,NA,4.206554232,NA,1.570000052,2.389227429,NA,2.142112624,2.676687721,1.539999962,2.570395679,Brazil,NA
9947,NA,14.86142227,0.882376277,1.485406561,0.944249587,NA,3.340733633,NA,1.01625154,NA,NA,NA,Mali,NA
10009,1.617662355,NA,NA,2.234805293,1.093936759,0.841558419,NA,3.714481329,0.981818137,0.878961037,0.557389841,1.907339814,Russian Federation,10.1274
10021,NA,NA,0.251749986,0.51300002,NA,NA,NA,NA,NA,NA,0.303999993,2.579249918,Namibia,NA
10031,1.428333346,NA,0.084259256,2.000925987,0.488182359,0.649999983,NA,2.349195757,0.758333299,0.872037037,0.304218176,2.26244715,Georgia,7.63646
10071,NA,0.109999999,0.043125,0.043125,0.008594031,NA,0.094374999,NA,0.022798663,NA,0.041875001,NA,Sudan,0.1464
10155,2.91302487,NA,NA,5.013242422,2.889512126,1.971905795,NA,2.074623056,3.089999914,2.214566151,2.157279184,3.262923983,Bosnia and Herzegovina,9.00027
10242,0.431682365,NA,NA,NA,NA,NA,NA,1.377440539,NA,NA,NA,NA,United States,10.8336
10288,NA,NA,0.080240006,0.019399302,0.055863787,NA,NA,NA,0.064774938,NA,0.087915009,0.685797084,Botswana,NA
10290,0.230568805,NA,NA,1.294444701,NA,1.032121167,NA,NA,0.891651142,NA,0.468383753,2.019666581,Mexico,3.80704
10312,0.301874998,2.85576275,0.384438233,0.382220163,NA,NA,0.314129077,NA,0.316250013,0.400669027,NA,0.611155748,Congo DRC,2.24162
10340,1.902979929,NA,2.059543371,5.765476207,1.402555068,NA,0.383905576,1.203383045,4.795682694,2.450319775,1.653666894,2.19295666,Argentina,13.9297
10354,0.599487897,NA,1.3851852,3.356018596,0.468518527,NA,0.982792119,NA,NA,0.814814827,0.602639455,0.517914081,Iran,9.39245
10367,2.632075391,NA,NA,NA,NA,0.886764728,NA,1.39632346,NA,NA,NA,2.130882372,Finland,17.1769
10392,NA,5.75,0.909833308,1.147538795,0.885499978,NA,1.604999971,0.690000027,2.673750055,1.222280725,0.519000006,0.939552847,Argentina,15.2407
10414,0.753717412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.079798869,United States,2.19588
10452,1.156759385,1.280896366,0.385465503,1.324262918,NA,0.523333351,3.958093977,NA,1.249476771,0.80350556,0.47105739,1.016741541,Brazil,2.31865
10460,2.336450462,NA,NA,1.647427465,NA,2.070833445,NA,1.692671956,NA,NA,1.200729563,1.612369216,Turkey,32.2917
10505,2.795454545,15.90856129,1.724493185,2.337867666,NA,1.210067618,5.507454442,1.602727299,2.347914761,1.557037894,0.935654035,1.438841574,China,14.787
10514,0.868167946,12.32099173,1.587473662,1.800993645,0.41007634,NA,2.986352364,NA,0.637499991,0.296291481,0.535075765,0.92954544,Myanmar,12.9037
10537,0.527777778,2.820092713,NA,0.977994455,NA,0.36468437,0.684196677,0.302592598,NA,0.583072146,NA,0.934218164,China,4.28537
10592,3.088290691,NA,NA,7.485219479,NA,1.754060551,NA,2.077735799,NA,2.069388195,0.780271375,4.134204061,Canada,19.4556
10604,2.75,16.03000069,2.717599659,1.624838267,0.874277895,0.911751147,5.04296937,1.576666693,3.272947093,1.390566981,1.623569756,1.649740616,China,12.9971
10617,NA,9.237233563,0.14469311,0.675639076,NA,0.915833364,0.689517541,NA,NA,NA,0.898333311,NA,Brazil,NA
