"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","sunflower_HgHa","AET_mean","sunflower_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"8616","Brazil",48435,-15.6102,-44.8035,0.311753855547629,2.8773010560135,1.43011396833651,5.98977763964001,3.58078294659351,48435
"8625","Namibia",48447,-19.9125,17.1802,0.200485694533774,2.63255369496062,0.524400481126192,2.59439255037543,3.33590723556634,48447
"8629","Thailand",48453,13.907,100.728,0.149148569494342,2.9441035566094,2.1707393966092,5.32023770690539,3.32253163472896,48453
"8631","Namibia",48456,-23.2723,17.1802,0.184261134759921,2.44229308015111,0.427209167982204,2.59439255037543,3.33590723556634,48456
"8657","Brazil",48482,-6.75027,-70.8547,0.0879883424695573,2.90712332249983,1.57358512221234,5.98977763964001,3.58078294659351,48482
"8664","Brazil",48489,-10.3264,-51.9901,0.395593308810961,2.94177902787868,1.64901892663147,5.98977763964001,3.58078294659351,48489
"8731","Brazil",48567,-13.8618,-45.7019,0.404833710122619,2.90235584861909,1.44093592708597,5.98977763964001,3.58078294659351,48567
"8744","Brazil",48581,-0.435754,-63.6682,0.151395387054252,2.99067969861057,1.52620223366335,5.98977763964001,3.58078294659351,48581
"8777","United States",48619,37.2755,-96.9058,0.24093576430389,2.84189366611067,1.50744204241409,6.47257508985315,4.55253120853509,48619
"8781","Brazil",48624,-2.24386,-58.2783,0.226456687359069,2.96378923228593,1.57235718147373,5.98977763964001,3.58078294659351,48624
"8786","Brazil",48630,-3.14718,-65.4648,0.0910804674693024,2.95517310020186,1.57289725698281,5.98977763964001,3.58078294659351,48630
"8815","Brazil",48663,-16.4788,-50.1934,0.400825690409489,2.90977086933494,1.63395801100617,5.98977763964001,3.58078294659351,48663
"8831","Brazil",48680,-9.43566,-45.7019,0.40283432381853,2.91037026800816,1.63636069564136,5.98977763964001,3.58078294659351,48680
"8833","Brazil",48682,-0.435754,-62.7698,0.164311536350727,2.98183343275304,1.55263466368182,5.98977763964001,3.58078294659351,48682
"8840","South Africa",48689,-32.8772,18.2714,0.318250976660109,2.14294040298666,1.57405723590836,5.25389021628127,3.49225402986176,48689
"8842","Argentina",48690,-47.2283,-72.6513,0.360940351402132,2.73179015377458,2.37411714664044,5.78923793550226,3.80950249718057,48690
"8849","Colombia",48698,11.1726,-71.9586,0.217971090648399,2.83818357703321,1.67792794775498,5.6784582838221,3.39165397941092,48698
"8858","Brazil",48710,-8.54258,-66.3631,0.0149403493733284,2.90307059840489,1.57946016740133,5.98977763964001,3.58078294659351,48710
"8877","Brazil",48734,1.37279,-60.0749,0.179934594598037,2.96522830726469,1.62606009829147,5.98977763964001,3.58078294659351,48734
"8881","Brazil",48738,-2.24386,-54.685,0.326932940970946,2.96371757476733,1.36384903639758,5.98977763964001,3.58078294659351,48738
"8882","Brazil",48741,-4.95121,-56.4816,0.221414233668938,2.96408557215533,1.43783742349105,5.98977763964001,3.58078294659351,48741
"8896","Brazil",48759,-7.64738,-51.9901,0.157901476427297,2.92410229469844,1.37275055251388,5.98977763964001,3.58078294659351,48759
"8898","Brazil",48761,-3.14718,-60.9732,0.218104960919818,2.94063900229359,1.53048691078935,5.98977763964001,3.58078294659351,48761
"8904","Brazil",48768,-0.435754,-67.2614,0.173752647985723,2.95401697392665,1.57179243662623,5.98977763964001,3.58078294659351,48768
"8905","Brazil",48769,-14.7378,-51.0917,0.384238879362982,2.89437046479803,1.64479768394813,5.98977763964001,3.58078294659351,48769
"8915","Brazil",48783,-7.63924,-35.0982,0.354394543029073,2.789291052352,1.55261188349137,5.98977763964001,3.58078294659351,48783
"8917","Brazil",48786,-7.64738,-70.8547,0.0955083580756233,2.90153940183792,1.50345154217124,5.98977763964001,3.58078294659351,48786
"8948","Namibia",48824,-18.2042,16.2819,0.151360559862745,2.7121584579456,0.55891065711698,2.59439255037543,3.33590723556634,48824
"8953","Brazil",48829,-6.75027,-58.2783,0.186029777848247,2.94010421706443,1.4837981836585,5.98977763964001,3.58078294659351,48829
"8954","Brazil",48830,-3.14718,-68.1597,0.0917646266503172,2.9418898615908,1.53748653158751,5.98977763964001,3.58078294659351,48830
"9008","Brazil",48892,-8.54258,-40.312,0.333447268652416,2.62081434260288,1.57761037729225,5.98977763964001,3.58078294659351,48892
"9009","Botswana",48893,-19.9125,23.4684,0.00258482994574538,2.50071254288205,0.552199820075519,2.07918124604762,3.53572152828684,48893
"9034","India",48926,20.7904,81.8589,0.124033489337342,2.86151485336754,1.59943486676901,5.50520154772776,2.65874601931954,48926
"9038","China",48931,24.9512,103.418,0.568121003758081,2.78286703323178,2.05686209636889,6.95136909386879,2.99627669770714,48931
"9043","Argentina",48937,-37.9641,-62.7698,0.439151642630388,2.83205628685864,1.822392941734,5.78923793550226,3.80950249718057,48937
"9046","Pakistan",48940,36.5542,76.469,0.283504260504142,2.31425606404885,2.15664496023865,5.06566932773143,2.7175806602292,48940
"9048","Argentina",48942,-30.5139,-62.7698,0.225901995898642,2.8194381691281,1.16466991747507,5.78923793550226,3.80950249718057,48942
"9052","Algeria",48946,35.0911,8.19706,0.0322493059871643,1.73741511144638,1.34111807218049,4.24440083380137,3.24133383890853,48946
"9055","Argentina",48949,-30.5139,-57.38,0.198048316165005,2.98440406896195,1.84255683201791,5.78923793550226,3.80950249718057,48949
"9058","Ukraine",48955,45.3835,34.2482,0.236466258613521,2.65244204957611,1.54722278718855,5.28195781643865,2.91918067636586,48955
"9059","India",48956,24.9512,74.6724,0.247883914208068,2.66038544788598,1.89604069248769,5.50520154772776,2.65874601931954,48956
"9063","Zimbabwe",48963,-18.2042,27.96,0.0241107537036121,2.71816297477705,1.43347804951732,4.31363525361033,2.75739439046715,48963
"9072","China",48975,25.7674,107.91,0.143365495139561,2.87064945390346,2.04116705913808,6.95136909386879,2.99627669770714,48975
"9073","Russian Federation",48976,56.1441,94.4353,0.145536755859264,2.09363010980147,0.962355885972605,5.32502074550366,3.33487843404016,48976
"9074","Ukraine",48977,50.2203,36.0448,0.342535670731333,2.52952812442989,1.59930610293626,5.28195781643865,2.91918067636586,48977
"9078","Kenya",48981,0.468577,38.7398,0.246659269566893,2.49475901709841,1.24674810828017,4.28046454662692,2.62407708852023,48981
"9082","United States",48986,39.3978,-95.1092,0.0347221474578507,2.89605355881388,1.19932543402654,6.47257508985315,4.55253120853509,48986
"9085","Kazakhstan",48990,45.3835,80.0623,0.106888668339936,2.04168634579839,1.03893549725845,4.50851625226694,3.17598650936112,48990
"9086","Angola",48991,-5.85147,16.2819,0.100825088284302,2.90919613296855,0.74226528076059,2.44870631990508,2.7855635422284,48991
"9087","Canada",48992,52.47,-121.16,0.0181744417611067,2.53307266004881,1.3918950689754,5.43420630841758,4.37324138608759,48992
"9090","China",48995,49.0536,126.775,0.381126355426104,2.66778360686329,2.04682111286032,6.95136909386879,2.99627669770714,48995
"9092","China",48997,30.5421,104.317,0.3373790779361,2.78884148736953,2.05479905858611,6.95136909386879,2.99627669770714,48997
"9095","India",49000,22.4701,93.537,0.157239416005979,2.88535953702404,1.82833373524006,5.50520154772776,2.65874601931954,49000
"9097","India",49002,23.3024,73.7741,0.286371181341308,2.7245513621283,1.85055988916329,5.50520154772776,2.65874601931954,49002
"9101","Namibia",49006,-26.5486,19.8752,0.145514933965835,2.18907904512493,1.00080922111528,2.59439255037543,3.33590723556634,49006
"9107","United States",49012,46.6353,-90.6176,0.101272601015349,2.77576210300404,1.22487961172144,6.47257508985315,4.55253120853509,49012
"9108","Chile",49013,-31.2617,-71.4645,0.278129759037804,1.92612186194999,2.34120653572376,4.98465330797233,3.69928062050879,49013
"9127","Kazakhstan",49037,55.1279,70.1808,0.104165113183408,2.190798430691,0.748299627433606,4.50851625226694,3.17598650936112,49037
"9130","Russian Federation",49040,55.1279,63.8926,0.0649108932310085,2.00082644074572,0.892720702525251,5.32502074550366,3.33487843404016,49040
"9132","Colombia",49042,8.57503,-72.6513,0.13566259924601,3.00048056012025,1.61976455059521,5.6784582838221,3.39165397941092,49042
"9133","Congo DRC",49044,-12.9825,29.7566,0.0854422461313314,2.82765384703579,1.01287599261184,0,2.26709515600535,49044
"9135","China",49046,50.2203,122.283,0.135072510312719,2.46061598586278,2.04166493797809,6.95136909386879,2.99627669770714,49046
"9142","Argentina",49054,-42.7703,-71.753,0.155926168717453,2.76606079631062,1.85573425254515,5.78923793550226,3.80950249718057,49054
"9147","Russian Federation",49060,51.3591,59.401,0.165138274376595,2.07189296095813,1.22467233563044,5.32502074550366,3.33487843404016,49060
"9148","United States",49061,40.0912,-103.194,0.322519890803716,2.48901209394216,1.77951162211267,6.47257508985315,4.55253120853509,49061
"9150","United States",49063,46.0103,-122.951,0.139518873889162,2.64878967787903,1.31352949048037,6.47257508985315,4.55253120853509,49063
"9151","South Africa",49064,-28.9459,22.5701,0.191759096347049,2.3994728416897,1.42606754593371,5.25389021628127,3.49225402986176,49064
"9154","Brazil",49069,-14.7378,-47.4985,0.401161108390988,2.91154123732999,1.63513844629947,5.98977763964001,3.58078294659351,49069
"9158","Russian Federation",49075,43.4523,46.8246,0.200992293147558,2.59732946427152,1.32396123936809,5.32502074550366,3.33487843404016,49075
"9160","United States",49077,40.0912,-109.482,0.105029726336738,2.25301186200139,1.51930448630973,6.47257508985315,4.55253120853509,49077
"9162","Uruguay",49079,-34.7669,-55.5546,0.359475310871211,2.91777737423787,1.83652690495892,4.50852971897129,3.79013738663213,49079
"9165","Kazakhstan",49083,50.2203,84.5539,0.0465794529868113,2.24546125688932,0.857758884265583,4.50851625226694,3.17598650936112,49083
"9166","Brazil",49084,-22.4398,-47.4985,0.40283432381853,2.86134413242769,1.63491175492526,5.98977763964001,3.58078294659351,49084
"9167","Kenya",49085,0.468577,40.5364,0.28103337315959,2.49019266361425,1.24107537848656,4.28046454662692,2.62407708852023,49085
"9168","South Africa",49086,-32.8185,27.0617,0.445138890543944,2.67217210402528,1.95574711532159,5.25389021628127,3.49225402986176,49086
"9170","Argentina",49090,-45.3605,-71.753,0.287801725005237,2.7503269877254,2.37015417319238,5.78923793550226,3.80950249718057,49090
"9183","Australia",49106,-31.0937,115.451,0.053710807969622,2.49350784115352,1.29448700389984,5.36316241230006,4.33107201983724,49106
"9186","Canada",49110,53.5535,-104.092,0.0585469184015427,2.46618773137255,1.26067006435016,5.43420630841758,4.37324138608759,49110
"9188","Australia",49112,-24.9215,146.538,0.0929973080699933,2.64744992103394,1.43282579566508,5.36316241230006,4.33107201983724,49112
"9189","Angola",49113,-16.4788,16.2819,0.188438412853758,2.83539988792239,0.705556183975079,2.44870631990508,2.7855635422284,49113
"9190","Russian Federation",49115,54.6099,40.5364,0.0694156326034478,2.54749633492961,1.10974594747722,5.32502074550366,3.33487843404016,49115
"9195","Zambia",49120,-17.3436,26.1634,0.14241250939799,2.72742990005821,1.40120637516112,4.06785166051235,2.58561693011275,49120
"9197","Argentina",49122,-32.8126,-58.2861,0.366252533348609,2.93576359953852,1.98284709566504,5.78923793550226,3.80950249718057,49122
"9204","Mexico",49130,16.5103,-96.9058,0.263358087976043,2.89232487945192,1.60877626324905,5.19781516944518,3.82053390533369,49130
"9206","Mexico",49133,19.0916,-98.7025,0.495616618668236,2.79419541423012,1.62396147675029,5.19781516944518,3.82053390533369,49133
"9210","Mozambique",49137,-19.0486,35.1336,0.0504489547811761,2.90630136381803,0.634114080296618,2.72916478969277,2.50009459561958,49137
"9211","China",49138,39.3978,112.402,0.31457449207389,2.57490242915813,2.20629896718184,6.95136909386879,2.99627669770714,49138
"9212","China",49140,28.1817,107.012,0.259648594632682,2.83162604533486,2.05558813973299,6.95136909386879,2.99627669770714,49140
"9213","China",49142,40.0912,117.792,0.444175741737865,2.63236086800502,2.32362371289392,6.95136909386879,2.99627669770714,49142
"9217","Mozambique",49146,-19.9125,33.3499,0.0705115949222962,2.85420117952116,0.884096038653175,2.72916478969277,2.50009459561958,49146
"9225","Turkey",49159,38.6973,31.5533,0.316979945503004,2.73286265185582,2.02608424163021,5.33782451404581,3.5953428256262,49159
"9229","Thailand",49162,16.5103,101.622,0.158362491492063,2.91435575174128,2.19477957012735,5.32023770690539,3.32253163472896,49162
"9236","Angola",49175,-12.9825,17.1802,0.229223073154652,2.91401399281871,0.760748159651761,2.44870631990508,2.7855635422284,49175
"9239","China",49178,37.2555,118.643,0.177314030510742,2.72719741102263,2.24903964991512,6.95136909386879,2.99627669770714,49178
"9241","Italy",49180,42.7774,13.5462,0.418473173270101,2.53246620925572,2.22592350492848,5.76804136889562,4.34930177402526,49180
"9247","United States",49187,26.5599,-97.8436,0.0989760726733556,2.6589591735606,1.28457094500964,6.47257508985315,4.55253120853509,49187
"9251","Turkey",49191,40.0697,28.8632,0.350518939968202,2.72698418659069,2.32351330904978,5.33782451404581,3.5953428256262,49191
"9258","Thailand",49200,17.3749,99.8252,0.157356014634954,2.90523193344569,2.19402209645418,5.32023770690539,3.32253163472896,49200
"9261","Kazakhstan",49203,54.0851,72.8758,0.122169030612853,2.24967869930277,0.851928961246796,4.50851625226694,3.17598650936112,49203
"9267","South Africa",49210,-34.0418,24.4526,0.375982211984974,2.42283596877952,1.55060338994566,5.25389021628127,3.49225402986176,49210
"9270","China",49214,34.3494,98.0286,0.0635460030763692,2.5157871400807,1.64764011456287,6.95136909386879,2.99627669770714,49214
"9274","Argentina",49218,-33.5737,-60.9732,0.420997550091786,2.88416464398309,1.34765006569178,5.78923793550226,3.80950249718057,49218
"9293","Brazil",49242,-19.8603,-40.4022,0.377195075669156,2.88545994475519,1.60631991121113,5.98977763964001,3.58078294659351,49242
"9296","Belarus",49248,53.0152,27.96,0.300384262819833,2.60152972510662,1.36778625127409,4.53504081325116,3.15253405831716,49248
"9304","United States",49257,40.7776,-76.2446,0.0501928634633914,2.8613743691865,1.40686683094647,6.47257508985315,4.55253120853509,49257
"9309","Colombia",49263,9.46803,-73.5496,0.0267256813498578,3.0026442323461,1.46177749538162,5.6784582838221,3.39165397941092,49263
"9310","Kenya",49264,-0.435754,34.2482,0.186717038520378,2.96725259654054,1.104014883091,4.28046454662692,2.62407708852023,49264
"9317","South Africa",49272,-28.1528,24.3667,0.137344114569065,2.55661116526151,1.54320810470141,5.25389021628127,3.49225402986176,49272
"9318","India",49273,16.5205,73.7892,0.155282254204051,2.85162714335621,2.17892125940489,5.50520154772776,2.65874601931954,49273
"9319","Angola",49274,-12.9825,23.4684,0.122944613473039,2.84949253595161,0.975047554596351,2.44870631990508,2.7855635422284,49274
"9321","Kazakhstan",49277,51.918,72.8758,0.0306408772094402,2.14833819043926,0.570328042760585,4.50851625226694,3.17598650936112,49277
"9323","China",49280,37.9899,100.724,0.336567332686872,2.52163612791413,1.76687546952804,6.95136909386879,2.99627669770714,49280
"9325","Canada",49282,49.0536,-103.194,0.3641417371388,2.56716295489055,1.46288170529982,5.43420630841758,4.37324138608759,49282
"9330","Angola",49288,-17.3436,13.587,0.217355972468214,2.57519815768211,0.530496253369509,2.44870631990508,2.7855635422284,49288
"9350","Russian Federation",49312,54.6099,83.6555,0.130555416041119,2.34667889909538,1.08379823325012,5.32502074550366,3.33487843404016,49312
"9353","Chile",49315,-27.3536,-69.9564,0.130200811891044,0.741770452429878,2.37748404714715,4.98465330797233,3.69928062050879,49315
"9358","India",49320,25.7674,75.5707,0.205000735805906,2.63388007070648,1.90115799656077,5.50520154772776,2.65874601931954,49320
"9361","Kazakhstan",49323,42.7943,68.3842,0.251664326966102,2.40201560183036,0.549515684112167,4.50851625226694,3.17598650936112,49323
"9364","Bosnia and Herzegovina",49327,42.7943,18.9768,0.400311687191769,2.57306509499439,1.61392060187813,0,3.16927450599899,49327
"9373","China",49337,52.47,121.385,0.0409890135602381,2.46188067265863,2.04271964436438,6.95136909386879,2.99627669770714,49337
"9376","Ukraine",49340,51.3591,35.1465,0.201417482967664,2.5037501625809,1.55113036712504,5.28195781643865,2.91918067636586,49340
"9378","Bolivia",49342,-12.1,-63.6682,0.116376546487487,2.93703702675045,1.48578723712065,4.4215710245264,2.98847132047518,49342
"9385","Russian Federation",49351,53.5535,44.1297,0.152078289884482,2.44207828854886,1.41199890383768,5.32502074550366,3.33487843404016,49351
"9387","India",49354,26.5779,78.2657,0.121734254061417,2.72244783478163,1.69979442576251,5.50520154772776,2.65874601931954,49354
"9394","Myanmar",49361,11.2446,99.0366,0.175620830787677,3.01836361343431,1.79942956380586,3.59228781595213,2.23757342070395,49361
"9395","Tanzania",49362,-9.43566,38.7398,0.0836817479906633,2.81205545434795,0.763722185092019,1.7481880270062,2.58899405288781,49362
"9396","Brazil",49363,-22.4398,-58.2783,0.340170875124692,2.87357488323066,1.97757554149772,5.98977763964001,3.58078294659351,49363
"9398","China",49365,37.2589,120.507,0.231351141358513,2.73008017950118,2.26146049206304,6.95136909386879,2.99627669770714,49365
"9401","Kenya",49370,-4.0497,38.7398,0.247359427628871,2.78152030317442,1.1994354133417,4.28046454662692,2.62407708852023,49370
"9404","Kazakhstan",49373,46.6353,48.6213,0.0184609724655705,2.38359632619466,0.589706380124791,4.50851625226694,3.17598650936112,49373
"9405","Kazakhstan",49373,46.6353,48.6213,0.0184609724655705,2.38359632619466,0.589706380124791,4.50851625226694,3.17598650936112,49373
"9406","Australia",49374,-30.5139,145.639,0.0559273296665373,2.40199511375999,1.43883487502012,5.36316241230006,4.33107201983724,49374
"9407","India",49377,27.3827,91.7404,0.0549958634423331,2.90337263877811,1.52952231726652,5.50520154772776,2.65874601931954,49377
"9414","South Africa",49384,-29.733,23.4684,0.284841908062913,2.42146681737914,1.42886670387732,5.25389021628127,3.49225402986176,49384
"9419","Mozambique",49389,-14.7253,40.4305,0.157642491308202,2.83344057126013,0.645322924620715,2.72916478969277,2.50009459561958,49389
"9422","United States",49394,37.9762,-77.1646,0.224693443812119,2.90820727269961,1.66399774542006,6.47257508985315,4.55253120853509,49394
"9445","Canada",49419,51.918,-120.262,0.0080450604429325,2.30300309771038,1.35987101338165,5.43420630841758,4.37324138608759,49419
"9446","Russian Federation",49420,54.0851,124.978,0.134175754629368,2.51921448128621,0.948519133644344,5.32502074550366,3.33487843404016,49420
"9452","Switzerland",49426,47.8586,9.09538,0.553881442315305,2.7568563807667,1.96209556852663,4.0365889767554,4.61485920938652,49426
"9464","Austria",49440,48.4596,17.1802,0.498743923455729,2.69376881060835,2.04371110628258,4.3730775921749,4.43130692560771,49440
"9467","China",49443,29.7614,108.808,0.21781953231664,2.84901336183413,2.1833576158373,6.95136909386879,2.99627669770714,49443
"9469","Kazakhstan",49445,47.8586,62.9943,0.0028438077190236,1.97020292895264,0.560348180391446,4.50851625226694,3.17598650936112,49445
"9470","Mexico",49446,21.6607,-104.952,0.143149174546877,2.86682161317228,1.5961529645642,5.19781516944518,3.82053390533369,49446
"9471","Botswana",49447,-18.2042,26.1634,0.0615726640095466,2.68796136293748,1.50497714738916,2.07918124604762,3.53572152828684,49447
"9475","Malawi",49451,-15.6102,35.1465,0.153286014628391,2.82592430143158,1.7257068821906,3.01367969729119,2.32172481869042,49451
"9476","China",49452,28.9746,100.724,0.552721656470472,2.68842247065701,1.87174094103694,6.95136909386879,2.99627669770714,49452
"9478","Canada",49454,42.1292,-81.6345,0.0512178616727871,2.82159735041689,1.50531883365654,5.43420630841758,4.37324138608759,49454
"9482","Brazil",49458,-31.2885,-52.8884,0.370011262004129,2.93459312722009,1.4288782167687,5.98977763964001,3.58078294659351,49458
"9484","Italy",49460,41.457,14.4853,0.462703856473876,2.62019804301463,2.10490528641733,5.76804136889562,4.34930177402526,49460
"9486","Moldova",49463,47.8586,27.0617,0.322113321810733,2.6304793314992,1.55174398985669,0,2.73977001704329,49463
"9487","France",49464,46.013,2.80717,0.448157385635594,2.71337052254555,2.46691597761226,5.83682522770016,4.39150652613484,49464
"9492","United States",49470,38.6973,-122.059,0.314486269047179,2.55558382695546,1.69558620997324,6.47257508985315,4.55253120853509,49470
"9493","China",49472,45.3835,121.385,0.534172649367721,2.56024476222819,2.09950552920771,6.95136909386879,2.99627669770714,49472
"9494","India",49473,13.8937,77.3673,0.246442018627142,2.71947433113216,2.22521666294688,5.50520154772776,2.65874601931954,49473
"9497","Canada",49476,49.6208,-124.846,0.118925750844205,2.74035328904896,1.33786973930261,5.43420630841758,4.37324138608759,49476
"9504","China",49486,35.0911,105.215,0.353835987842484,2.68327223631592,2.04945260357287,6.95136909386879,2.99627669770714,49486
"9507","Kazakhstan",49489,49.0536,49.5196,0.0129915746260286,2.1091143090388,0.673979317372458,4.50851625226694,3.17598650936112,49489
"9508","Russian Federation",49490,54.6099,80.9606,0.140687128699955,2.35542187099687,1.09601550827174,5.32502074550366,3.33487843404016,49490
"9509","China",49491,25.7674,113.3,0.310649179835397,2.86718328090842,2.04994112557316,6.95136909386879,2.99627669770714,49491
"9520","Argentina",49506,-34.3223,-65.4648,0.409856513956586,2.68236268500449,1.6307214946989,5.78923793550226,3.80950249718057,49506
"9527","Mexico",49514,19.0916,-99.6008,0.490784627505909,2.84892551690417,1.62531626522369,5.19781516944518,3.82053390533369,49514
"9532","South Africa",49520,-32.8185,19.8752,0.293030864908607,2.17848875926709,1.449551368415,5.25389021628127,3.49225402986176,49520
"9535","China",49523,32.0845,115.097,0.307279574608585,2.8824855735601,2.20963697277533,6.95136909386879,2.99627669770714,49523
"9041","Brazil",48934,-2.24386,-65.4648,0.126564292190838,2.96241161963859,1.54516270897045,5.98977763964001,3.58078294659351,48934
"9069","China",48971,38.6973,80.9606,0.0584726634336984,1.19232845788652,2.15562900570628,6.95136909386879,2.99627669770714,48971
"9076","Mexico",48979,18.1787,-91.4984,0.307868625723057,3.04979582020087,1.5771993042149,5.19781516944518,3.82053390533369,48979
"9110","Brazil",49015,-12.9825,-51.9901,0.389953199983555,2.9117028305475,1.63282066515763,5.98977763964001,3.58078294659351,49015
"9112","Argentina",49017,-36.5279,-65.4648,0.436019102516672,2.658130691942,1.79474696380093,5.78923793550226,3.80950249718057,49017
"9159","Brazil",49076,-17.3436,-41.2103,0.340444109089187,2.80505764783518,1.42186892093463,5.98977763964001,3.58078294659351,49076
"9181","Brazil",49103,1.37279,-61.8715,0.243263592940091,2.973740691477,1.62202646053907,5.98977763964001,3.58078294659351,49103
"9194","Brazil",49119,-9.43566,-60.9732,0.0879883424695573,2.92047738843339,1.62904894592902,5.98977763964001,3.58078294659351,49119
"9200","Brazil",49125,-5.85147,-50.1934,0.318092327745151,2.93748505480326,1.46788204433863,5.98977763964001,3.58078294659351,49125
"9201","Thailand",49126,8.17815,100.28,0.111710470426819,3.04826603760113,1.89517545254002,5.32023770690539,3.32253163472896,49126
"9203","Brazil",49128,-8.54258,-59.1766,0.0198083930769318,2.93205378714041,1.57969354649241,5.98977763964001,3.58078294659351,49128
"9221","Brazil",49155,-11.2146,-51.9901,0.390640763511813,2.93260209404208,1.64576448852655,5.98977763964001,3.58078294659351,49155
"9253","Brazil",49195,-17.3436,-53.7867,0.404833710122619,2.9234861101696,1.63377392792177,5.98977763964001,3.58078294659351,49195
"9256","Brazil",49198,-6.75027,-49.2951,0.291516841274986,2.95184902980433,1.46015913439723,5.98977763964001,3.58078294659351,49198
"9280","Brazil",49224,-8.54258,-53.7867,0.0520289987431551,2.95627279364758,1.44742096698403,5.98977763964001,3.58078294659351,49224
"9297","Namibia",49249,-25.7378,16.2819,0.0942699149457819,1.92710138191595,0.353671925113742,2.59439255037543,3.33590723556634,49249
"9351","Paraguay",49313,-23.2723,-60.0749,0.337307965479719,2.74298916921669,1.98552012518134,4.85455500642305,3.2119147561999,49313
"9377","Brazil",49341,-4.95121,-47.4985,0.321529385201988,2.94226057945652,1.62702470569743,5.98977763964001,3.58078294659351,49341
"9410","United States",49380,45.9827,-123.668,0.0911458162428159,2.73948286962122,1.30216297428058,6.47257508985315,4.55253120853509,49380
"9430","Brazil",49403,0.468577,-66.3631,0.0773679034670248,2.98669577404088,1.68486961425024,5.98977763964001,3.58078294659351,49403
"9438","Argentina",49412,-25.7378,-61.8715,0.142721108528905,2.76806521726779,1.74411473001048,5.78923793550226,3.80950249718057,49412
"9450","Brazil",49424,-9.43566,-56.4816,0.315853766431363,2.95296676445814,1.59303080157595,5.98977763964001,3.58078294659351,49424
"9468","Brazil",49444,-1.33998,-55.5833,0.226456687359069,3.00550225185563,1.41798620165711,5.98977763964001,3.58078294659351,49444
"9501","Brazil",49482,-11.2146,-59.1766,0.267127036027535,2.92880262988679,1.63552503620423,5.98977763964001,3.58078294659351,49482
"9510","Brazil",49493,-8.54258,-69.0581,0.10720996727282,2.89272053767546,1.50873492128914,5.98977763964001,3.58078294659351,49493
"9516","Brazil",49501,-0.435754,-69.9564,0.0100171206160601,2.93386223459527,1.39888872385904,5.98977763964001,3.58078294659351,49501
"9536","Morocco",49525,34.9771,-3.47665,0.162105243647379,2.28131749842038,1.58955927322578,4.97335418216401,3.16095306782485,49525
"9541","Congo DRC",49530,-8.54258,28.8583,0.0473035797270677,2.83464773831162,0.955930737035928,0,2.26709515600535,49530
"9542","Australia",49531,-31.2885,145.639,0.160235516301103,2.40108755056088,1.43883337411352,5.36316241230006,4.33107201983724,49531
"9543","Canada",49532,49.6405,-104.991,0.333685884084323,2.49048521627764,1.38967525343763,5.43420630841758,4.37324138608759,49532
"9544","France",49535,44.7428,-0.773371,0.428922175715129,2.56059685691394,2.59849793956739,5.83682522770016,4.39150652613484,49535
"9546","South Africa",49538,-27.3536,27.96,0.331406921253837,2.71123210594998,1.68685106349363,5.25389021628127,3.49225402986176,49538
"9547","Kazakhstan",49539,50.2203,66.5876,0.0225767067018233,2.06931123475578,0.581994092988659,4.50851625226694,3.17598650936112,49539
"9549","Egypt",49542,25.7674,32.4516,0.317787153217511,0.261829093660787,2.28646163701217,4.53804562440914,3.11157238883648,49542
"9553","Zambia",49547,-13.8618,27.96,0.169307198625337,2.83436014106763,1.06875052387537,4.06785166051235,2.58561693011275,49547
"9555","Brazil",49549,-24.0996,-55.5833,0.358915000121334,3.00175817276198,1.97471945147121,5.98977763964001,3.58078294659351,49549
"9556","Bolivia",49550,-10.3264,-66.3631,0.0235953682873783,2.90951782430114,1.18526615362609,4.4215710245264,2.98847132047518,49550
"9557","Turkey",49552,37.2755,38.7398,0.0119370017081942,2.02503751867592,1.40767925946703,5.33782451404581,3.5953428256262,49552
"9560","Switzerland",49555,46.6353,9.09538,0.373879445115976,2.69002722524271,2.02826247668778,4.0365889767554,4.61485920938652,49555
"9562","Canada",49557,44.7469,-76.2446,0.249441355821614,2.75594741343786,1.56463171434195,5.43420630841758,4.37324138608759,49557
"9563","Germany",49558,52.47,9.99369,0.180861365108955,2.52087326517577,1.85932612519645,5.36638186074997,4.41865905031594,49558
"9564","Kazakhstan",49559,44.7469,72.8758,0.0233284466986373,2.51072050531381,0.515767920803826,4.50851625226694,3.17598650936112,49559
"9573","Egypt",49568,31.2037,34.3545,0.210920174711518,1.50361236462105,2.52889026019012,4.53804562440914,3.11157238883648,49568
"9574","Egypt",49568,31.2037,34.3545,0.210920174711518,1.50361236462105,2.52889026019012,4.53804562440914,3.11157238883648,49568
"9576","United States",49570,30.5421,-91.5159,0.270500332377231,2.97416065901991,1.64480644394571,6.47257508985315,4.55253120853509,49570
"9587","China",49584,46.013,87.2488,0.0974086927351108,1.82899728410721,2.15538311061347,6.95136909386879,2.99627669770714,49584
"9590","Russian Federation",49587,56.1441,48.6213,0.062518249938657,2.32304327811933,0.862604993581172,5.32502074550366,3.33487843404016,49587
"9595","Tanzania",49593,-4.0497,36.0448,0.122910592069924,2.68137316441366,0.774758293771966,1.7481880270062,2.58899405288781,49593
"9596","China",49594,32.846,119.588,0.448371135799874,2.86151485336754,2.24359345457786,6.95136909386879,2.99627669770714,49594
