"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","groundnut_HgHa","AET_mean","groundnut_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"20562","United States",62811,29.1615,-95.2984,0.245095773084092,2.94608364610688,1.67699109242164,6.47257508985315,4.55253120853509,62811
"20572","Bulgaria",62825,42.1292,23.4684,0.212088914824393,2.60109597754548,0.854499468226275,4.30393006427537,3.27061654569879,62825
"20576","India",62829,28.9746,80.0623,0.172199272719749,2.80650097151247,1.64929676698124,5.50520154772776,2.65874601931954,62829
"20578","United States",62837,35.826,-84.3294,0.300819860742272,2.90002231363636,1.92072556822876,6.47257508985315,4.55253120853509,62837
"20584","United States",62848,30.5421,-96.0075,0.146415365382463,2.94264868168817,2.0181813267866,6.47257508985315,4.55253120853509,62848
"20585","China",62849,40.7776,87.2488,0.299720387600213,1.81378742870924,2.11636986576894,6.95136909386879,2.99627669770714,62849
"20589","China",62854,28.1817,110.605,0.404008554398055,2.83638440508057,2.31396671722114,6.95136909386879,2.99627669770714,62854
"20595","China",62866,47.2505,120.486,0.418064764683156,2.48283956801856,2.05087605409148,6.95136909386879,2.99627669770714,62866
"20598","China",62869,32.846,109.707,0.423598483414951,2.81320755909793,2.2756357087355,6.95136909386879,2.99627669770714,62869
"20610","Japan",62886,32.0817,130.481,0.436522124599742,2.99824895643769,2.16657794922327,5.72928874039045,4.53949600698066,62886
"20611","China",62887,43.4523,88.1471,0.381536386984775,1.38842685947682,2.16828375599369,6.95136909386879,2.99627669770714,62887
"20612","China",62888,39.3978,89.0454,0.0578018023952742,2.02768929829521,2.16806292249543,6.95136909386879,2.99627669770714,62888
"20618","Saudi Arabia",62897,25.7674,37.8415,0.012964977036634,1.50227263772843,1.59579119298632,4.32570034291599,3.93411693195139,62897
"20642","Kazakhstan",62928,55.1279,71.0791,0.150354330947682,2.23992481326215,0.511317686177469,4.50851625226694,3.17598650936112,62928
"20647","Myanmar",62935,21.6327,97.1303,0.306830469713488,2.88689340899662,1.98419616319006,3.59228781595213,2.23757342070395,62935
"20648","Saudi Arabia",62938,24.1295,39.6381,0.0942699166935523,1.85751197918476,1.59643540782215,4.32570034291599,3.93411693195139,62938
"20656","China",62949,51.3591,124.08,0.149570215134429,2.48902886198168,1.96544166438618,6.95136909386879,2.99627669770714,62949
"20666","Kazakhstan",62966,47.8586,84.5539,0.182200589810695,2.33417241214381,0.461658919000293,4.50851625226694,3.17598650936112,62966
"20667","China",62967,30.4386,122.09,0.389358113690679,2.88669882509445,1.77316617914504,6.95136909386879,2.99627669770714,62967
"20673","India",62973,20.7904,85.4522,0.362376903857247,2.89402910249144,2.02048927208473,5.50520154772776,2.65874601931954,62973
"20675","Kazakhstan",62975,50.2203,80.0623,0.124836935822995,2.38657858110731,0.536753054797781,4.50851625226694,3.17598650936112,62975
"20688","China",62994,49.6405,129.47,0.0186788121040672,2.62782897413482,1.63517920284609,6.95136909386879,2.99627669770714,62994
"20690","India",62996,24.1295,78.2657,0.332517660734965,2.73213277917395,1.78094972295714,5.50520154772776,2.65874601931954,62996
"20695","Mexico",63002,28.1817,-99.6008,0.165974076661271,2.58016438966049,1.60777243447322,5.19781516944518,3.82053390533369,63002
"20271","Cambodia",62452,13.0145,106.113,0.185327081928963,3.02713230912673,0.723170537603364,0,2.4976618359303,62452
"20282","Mexico",62466,22.4701,-104.092,0.276339116117763,2.77325735518115,1.54623177196059,5.19781516944518,3.82053390533369,62466
"20312","India",62501,13.8923,79.892,0.433452558958425,2.89767944431366,2.02565702324538,5.50520154772776,2.65874601931954,62501
"20352","Mali",62551,13.8937,-5.27767,0.240041450720762,2.73898335549856,1.24252075012159,2.56348108539441,2.49413466181068,62551
"20363","India",62565,26.5779,74.6724,0.156794904577713,2.53552769473667,1.75498861629882,5.50520154772776,2.65874601931954,62565
"20421","Mexico",62630,17.3749,-97.8041,0.105841933950565,2.87383247242264,1.95025283552987,5.19781516944518,3.82053390533369,62630
"20470","Mexico",62696,21.9247,-105.523,0.411278313649374,2.86001341239069,1.44342247539434,5.19781516944518,3.82053390533369,62696
"20545","Mexico",62790,19.9626,-87.9468,0.0785085725036841,2.97842237667643,1.23414711804172,5.19781516944518,3.82053390533369,62790
"20571","Saudi Arabia",62824,16.7706,42.3957,0.0917703734797295,1.76874378183011,1.3810319157376,4.32570034291599,3.93411693195139,62824
"20580","Saudi Arabia",62841,27.3827,38.7398,0.012964977036634,1.70487537057684,1.59615514133464,4.32570034291599,3.93411693195139,62841
"20583","Mali",62844,14.7695,-10.6676,0.20894715514347,2.70247413190848,1.60078500962572,2.56348108539441,2.49413466181068,62844
"20653","Mali",62945,16.5103,-3.48104,0.0689141957773971,2.31623252142739,0.504460828069059,2.56348108539441,2.49413466181068,62945
"20709","China",63022,21.7936,111.466,0.505621301000856,2.97407285623899,2.27285671897511,6.95136909386879,2.99627669770714,63022
"20720","China",63041,39.3978,102.52,0.00569528441988986,2.51499813038855,2.04963551977189,6.95136909386879,2.99627669770714,63041
"20727","Pakistan",63048,28.1817,69.2825,0.438868411728032,1.93276660212151,2.05479666370923,5.06566932773143,2.7175806602292,63048
"20741","China",63069,24.9512,110.605,0.476000391206462,2.90339685754136,2.28300755224301,6.95136909386879,2.99627669770714,63069
"20746","Myanmar",63075,26.5779,98.9269,0.344297773698634,2.82598219275238,2.09716530728225,3.59228781595213,2.23757342070395,63075
"20755","China",63085,32.5055,121.038,0.663210501105316,2.84034511180105,2.30358969612801,6.95136909386879,2.99627669770714,63085
"20756","Kazakhstan",63086,42.7943,80.0623,0.373800420177387,1.4793130379035,1.56586471959891,4.50851625226694,3.17598650936112,63086
"20757","Myanmar",63087,17.4099,97.149,0.401814970816978,2.93435865374334,1.43325509911632,3.59228781595213,2.23757342070395,63087
"20759","India",63089,15.0195,74.1141,0.441972801190979,2.92426082076051,2.17101554386301,5.50520154772776,2.65874601931954,63089
"20760","Spain",63090,42.7943,-6.17598,0.546748240913703,2.59840941379152,1.8671025208198,5.40708143378234,4.21334781739129,63090
"20767","Georgia",63098,42.1292,46.8246,0.00260597494575115,2.39421186866325,0.707209660609467,4.33380987485523,2.91491025581416,63098
"20768","Georgia",63098,42.1292,46.8246,0.00260597494575115,2.39421186866325,0.707209660609467,4.33380987485523,2.91491025581416,63098
"20774","Kazakhstan",63110,52.47,73.7741,0.0786639202450466,2.11095027043249,0.551230904710131,4.50851625226694,3.17598650936112,63110
"20777","Kazakhstan",63113,50.7932,57.6044,0.340727317135627,2.11990756454857,0.647606845591702,4.50851625226694,3.17598650936112,63113
"20778","Kazakhstan",63113,50.7932,57.6044,0.340727317135627,2.11990756454857,0.647606845591702,4.50851625226694,3.17598650936112,63113
"20780","Mexico",63115,23.3024,-100.499,0.0153783563130361,2.52839248341379,1.10891901748508,5.19781516944518,3.82053390533369,63115
"20786","Mexico",63125,23.3024,-98.7025,0.149672749423405,2.84681740733535,1.54000148967771,5.19781516944518,3.82053390533369,63125
"20790","China",63129,46.013,116.893,0.273320370978069,2.52801327549453,1.99550809555746,6.95136909386879,2.99627669770714,63129
"20791","India",63131,22.4701,83.6555,0.357092145518767,2.85175869329123,2.03008026357592,5.50520154772776,2.65874601931954,63131
"20798","India",63139,21.6327,74.6724,0.284072869470967,2.65797730625672,2.07997883404867,5.50520154772776,2.65874601931954,63139
"20799","Pakistan",63140,31.3165,72.8758,0.288301881144785,2.14265199286388,2.09870950278059,5.06566932773143,2.7175806602292,63140
"20804","China",63145,35.0911,84.5539,0.0576218823419733,1.82022883474672,0.242080225618683,6.95136909386879,2.99627669770714,63145
"20808","China",63152,25.7674,115.097,0.606756963047178,2.90542481822242,2.19673345593799,6.95136909386879,2.99627669770714,63152
"20809","India",63153,20.7904,76.469,0.314425946859653,2.71544122092689,1.98638842170137,5.50520154772776,2.65874601931954,63153
"20813","India",63157,25.7674,80.0623,0.206904677145911,2.71836821265318,1.90085260439023,5.50520154772776,2.65874601931954,63157
"20815","India",63159,22.4701,77.3673,0.322959468888415,2.75462132241559,1.69609085131793,5.50520154772776,2.65874601931954,63159
"20824","China",63171,23.3011,120.526,0.653629020604617,2.91932511066217,2.14551984746668,6.95136909386879,2.99627669770714,63171
"20826","China",63174,39.3978,115.097,0.592649829094178,2.5803750423366,2.36692404187457,6.95136909386879,2.99627669770714,63174
"20831","India",63179,14.7695,75.5707,0.262920605538283,2.81568050717429,1.96077802683017,5.50520154772776,2.65874601931954,63179
"20835","Saudi Arabia",63183,19.9433,42.333,0.104735350613076,2.1823535027767,1.59935401868922,4.32570034291599,3.93411693195139,63183
"20844","Sudan",63197,16.5103,36.0448,0.0306733061829427,2.220263788186,0.869982244015829,3.72320931040511,2.58970408801578,63197
"20845","Guatemala",63198,17.3749,-90.6176,0.232260857908938,3.04169808812637,1.65822133902706,4.86585578464168,3.22482089046339,63198
"20848","Laos",63201,18.2354,102.52,0.354062512191443,2.95881833585722,1.29227799469762,1.17609125905568,2.5001937426211,63201
"20865","China",63222,52.47,122.283,0.0188814565143373,2.4664704119373,2.05568745620817,6.95136909386879,2.99627669770714,63222
"20868","China",63226,45.3835,120.486,0.363085438614866,2.54116677150988,2.05272735938807,6.95136909386879,2.99627669770714,63226
"20881","India",63244,17.4826,73.2464,0.299073963507598,2.85900240703816,2.11814316119854,5.50520154772776,2.65874601931954,63244
"20892","Myanmar",63256,21.6327,98.9269,0.269443693477248,2.94140494006296,1.79294069915123,3.59228781595213,2.23757342070395,63256
"20895","China",63259,25.7674,100.724,0.430608223582395,2.78598197348216,2.12048388769074,6.95136909386879,2.99627669770714,63259
"20899","China",63264,32.846,114.198,0.607948198023762,2.84634447700888,2.40972869945489,6.95136909386879,2.99627669770714,63264
"20902","China",63270,22.4701,112.402,0.508028000949464,2.94468238288324,2.32432194671918,6.95136909386879,2.99627669770714,63270
"20904","Myanmar",63272,16.5153,98.0397,0.401667378763499,2.95407875645203,1.48243096548932,3.59228781595213,2.23757342070395,63272
"20910","India",63279,28.9746,80.9606,0.0157803683430994,2.83479524714725,1.23293128570611,5.50520154772776,2.65874601931954,63279
"20914","Kazakhstan",63285,53.0152,71.9774,0.356822287203336,2.17974665461194,0.571908686443825,4.50851625226694,3.17598650936112,63285
"20918","China",63293,22.8455,115.866,0.462060745295011,2.92688730060345,1.95831602916128,6.95136909386879,2.99627669770714,63293
"20922","Mexico",63298,24.1295,-98.7025,0.206529265199326,2.78122093724558,1.53117779026373,5.19781516944518,3.82053390533369,63298
"20934","Myanmar",63314,16.652,96.1705,0.401699089014872,2.91724077271094,1.07196382803947,3.59228781595213,2.23757342070395,63314
"20937","China",63318,44.7469,125.876,0.549213082423262,2.70729130273404,2.20054864825551,6.95136909386879,2.99627669770714,63318
"20942","Kazakhstan",63324,50.7932,49.5196,0.313666388217189,2.12617780867745,0.689571754615282,4.50851625226694,3.17598650936112,63324
"20943","Kazakhstan",63324,50.7932,49.5196,0.313666388217189,2.12617780867745,0.689571754615282,4.50851625226694,3.17598650936112,63324
"20958","Afghanistan",63342,32.846,60.2994,0.0313528653432443,1.84250522941517,1.33350835296471,0,2.26964184190232,63342
"20964","China",63349,38.6973,96.232,0.475470186207531,2.10993793999798,0.228637103496788,6.95136909386879,2.99627669770714,63349
"20970","Mexico",63356,28.1817,-105.889,0.523553502408648,2.57211407846725,1.72171053588812,5.19781516944518,3.82053390533369,63356
"20974","China",63360,25.7678,118.689,0.545569434613737,2.90177607016384,2.38948079197726,6.95136909386879,2.99627669770714,63360
"20979","India",63366,25.7674,71.0791,0.261254516217916,2.2494604279948,1.58318659835782,5.50520154772776,2.65874601931954,63366
"20981","Kazakhstan",63368,46.6353,84.5539,0.42413854186439,2.20727522378918,2.13070730727158,4.50851625226694,3.17598650936112,63368
"20982","China",63369,42.7943,114.198,0.250176628941913,2.48113538091047,2.02731314426583,6.95136909386879,2.99627669770714,63369
"20987","Greece",63376,41.457,23.4684,0.494463806957397,2.61609399147893,1.70857276395287,4.86861505347097,4.14310934368233,63376
"20991","United States",63381,29.7614,-99.6008,0.112059185156134,2.63992798251692,1.61322775912624,6.47257508985315,4.55253120853509,63381
"21003","India",63403,27.3827,71.0791,0.254233654468318,2.156184851138,1.56744627674105,5.50520154772776,2.65874601931954,63403
"21011","Kazakhstan",63412,54.0851,75.5707,0.217895011482821,2.22423853725692,0.507936852782934,4.50851625226694,3.17598650936112,63412
"21026","China",63429,38.6973,89.9438,0.00702693640984902,2.13471580740287,0.203622774872218,6.95136909386879,2.99627669770714,63429
"21030","China",63436,24.0628,120.656,0.675561895022957,2.88644707863996,2.10165602885883,6.95136909386879,2.99627669770714,63436
"21032","Kazakhstan",63438,47.2505,79.164,0.0587264587516463,2.59004927185891,0.491764460283291,4.50851625226694,3.17598650936112,63438
"21033","Kazakhstan",63439,44.1032,70.1808,0.281895707662209,2.46656312641555,0.519795483583258,4.50851625226694,3.17598650936112,63439
"21045","India",63455,26.5779,93.537,0.212070035633031,2.90554854085183,1.38809231550176,5.50520154772776,2.65874601931954,63455
"21046","Kazakhstan",63456,48.4596,56.7061,0.017918235893612,2.0502554331782,0.610325544328686,4.50851625226694,3.17598650936112,63456
"21054","Mexico",63466,18.4378,-103.121,0.301699408042942,2.86436273110583,1.37929378257433,5.19781516944518,3.82053390533369,63466
"21065","Kazakhstan",63481,50.2203,56.7061,0.326638381153236,2.12252792750746,0.652273412955528,4.50851625226694,3.17598650936112,63481
"21067","India",63486,26.5779,84.5539,0.119139556699891,2.81263885305618,1.63483137221447,5.50520154772776,2.65874601931954,63486
"21082","Mexico",63502,21.5942,-97.8932,0.401397203939456,2.94479981688223,1.5177684064649,5.19781516944518,3.82053390533369,63502
"21085","China",63505,37.2755,89.9438,0.167251657070636,2.18114573463214,1.81173100129363,6.95136909386879,2.99627669770714,63505
"21091","Kazakhstan",63511,49.6405,85.4522,0.216855376030983,2.17047126649942,0.477129003187921,4.50851625226694,3.17598650936112,63511
"21093","Saudi Arabia",63513,20.8533,39.7301,0.135878722743615,1.92730517080118,1.49320903421335,4.32570034291599,3.93411693195139,63513
"21094","India",63514,20.9881,71.0449,0.265233870140449,2.6716741372091,1.78792021795239,5.50520154772776,2.65874601931954,63514
"21096","Saudi Arabia",63516,23.3024,40.5364,0.01412464259085,1.93883530075384,1.59744489922017,4.32570034291599,3.93411693195139,63516
"21105","China",63531,43.4523,119.588,0.360254275152095,2.5912369119161,2.05547010729275,6.95136909386879,2.99627669770714,63531
"21124","India",63556,24.1295,71.9774,0.234731538276976,2.6130359870098,1.91395519218282,5.50520154772776,2.65874601931954,63556
"21126","Dominican Republic",63558,17.7349,-71.4347,0.279666943136072,2.82501632936052,1.27348807440716,4.48797221209359,3.43826317827967,63558
"21127","India",63559,16.5103,74.6724,0.297769796587831,2.80152416728598,1.95430242530181,5.50520154772776,2.65874601931954,63559
"21129","China",63562,51.918,124.978,0.150092222795939,2.51315415779954,2.05602379685371,6.95136909386879,2.99627669770714,63562
"21140","China",63574,42.7943,116.893,0.326981069555334,2.5176317650677,2.06714658563653,6.95136909386879,2.99627669770714,63574
"21152","Libya",63591,32.6364,22.5088,0.108998766693321,1.48599167820381,1.44150416602554,4.29274327137707,3.75536562559557,63591
"21155","China",63596,22.5091,113.199,0.530269280824787,2.93440525791029,2.28527807456764,6.95136909386879,2.99627669770714,63596
"21157","China",63598,34.3494,118.69,0.732686219141075,2.82815332319038,2.40517585169331,6.95136909386879,2.99627669770714,63598
"21168","Mexico",63611,25.7674,-98.7025,0.290160086077563,2.65329005939653,1.54010795064563,5.19781516944518,3.82053390533369,63611
"21172","China",63616,27.3827,112.402,0.456763303559942,2.85631882227894,2.29821162836596,6.95136909386879,2.99627669770714,63616
"21176","India",63621,19.0916,81.8589,0.38531923217561,2.88364622850608,1.55472075515837,5.50520154772776,2.65874601931954,63621
"21181","Mexico",63629,21.6327,-98.7025,0.372941276191944,2.89972607468216,1.68994190625604,5.19781516944518,3.82053390533369,63629
"21194","Egypt",63645,31.2061,31.5008,0.498246698845016,1.15026289214828,2.08229912663744,4.53804562440914,3.11157238883648,63645
"21209","Laos",63665,19.0916,101.622,0.349341497539824,2.95932395540726,1.40278420019305,1.17609125905568,2.5001937426211,63665
"20954","Mexico",63337,17.6148,-101.233,0.40237239681001,2.89538636647602,1.51196062952503,5.19781516944518,3.82053390533369,63337
"21062","United States",63477,35.826,-89.7193,0.207926190064723,2.91917463305249,1.8499105326537,6.47257508985315,4.55253120853509,63477
"21084","Mexico",63504,28.9746,-103.194,0.168008097728786,2.32724943463782,1.20094648324636,5.19781516944518,3.82053390533369,63504
"21139","India",63573,26.5779,73.7741,0.244769349510479,2.46569259713763,1.55442019013871,5.50520154772776,2.65874601931954,63573
"21158","China",63599,38.6973,86.3505,0.186904243264544,1.80514875539984,2.16827502270251,6.95136909386879,2.99627669770714,63599
"21221","India",63684,23.319,70.1731,0.36715269300365,2.53269751848117,1.79339519861381,5.50520154772776,2.65874601931954,63684
"21223","China",63686,50.2203,124.978,0.355094485451067,2.53657347193051,2.04496825951604,6.95136909386879,2.99627669770714,63686
"21224","China",63687,23.3082,115.99,0.519284177980955,2.92373114822449,2.42889063881775,6.95136909386879,2.99627669770714,63687
"21225","Spain",63688,42.7943,-5.27767,0.596230441651673,2.57952501100177,1.85105331700329,5.40708143378234,4.21334781739129,63688
"21231","China",63697,24.1295,107.012,0.27742105666109,2.92657363392548,2.23856738410712,6.95136909386879,2.99627669770714,63697
"21239","China",63704,35.826,107.91,0.684253323223111,2.69687621557989,2.0590843871195,6.95136909386879,2.99627669770714,63704
"21252","Egypt",63720,29.7614,31.5533,0.117579128173505,0.73468555663684,2.38798563400989,4.53804562440914,3.11157238883648,63720
"21262","Bulgaria",63735,42.1292,24.3667,0.212268338371666,2.57589770487104,0.859935542571496,4.30393006427537,3.27061654569879,63735
"21279","India",63753,26.5779,71.0791,0.280630515124652,2.20972241033088,1.547472094193,5.50520154772776,2.65874601931954,63753
"21280","Cuba",63754,20.7695,-76.2577,0.301029995663981,2.94790176114734,1.02866676196714,0,3.43335218547393,63754
"21286","Spain",63761,39.3978,-3.48104,0.608526027479956,2.58189640553317,1.73661118089546,5.40708143378234,4.21334781739129,63761
"21288","Kazakhstan",63764,50.2203,46.8246,0.00624313293679636,2.29290844738036,0.663532090883928,4.50851625226694,3.17598650936112,63764
"21289","Kazakhstan",63764,50.2203,46.8246,0.00624313293679636,2.29290844738036,0.663532090883928,4.50851625226694,3.17598650936112,63764
"21296","Kazakhstan",63773,49.0536,78.2657,0.0641849088735204,2.49728351251549,0.512242338701498,4.50851625226694,3.17598650936112,63773
"21301","Vietnam",63778,21.7459,107.864,0.476446073942302,2.95635712362655,2.32604944844599,5.15992795289598,2.59766308039662,63778
"21302","Uzbekistan",63779,40.7776,66.5876,0.272743828695293,2.32604311110198,1.79482725645538,0,2.72897418472011,63779
"21304","China",63781,44.7469,130.368,0.459800315727049,2.65958799073923,2.06265739677124,6.95136909386879,2.99627669770714,63781
"21318","China",63802,30.5421,110.605,0.537880464981414,2.87142002716642,2.51287363348256,6.95136909386879,2.99627669770714,63802
"21321","China",63806,49.0536,88.1471,0.097196351785804,2.24325957096217,1.76807283560971,6.95136909386879,2.99627669770714,63806
"21324","China",63809,42.7943,121.385,0.521167539644008,2.59536169778752,2.1039062984306,6.95136909386879,2.99627669770714,63809
"21335","Mexico",63821,23.3024,-104.092,0.178342282684548,2.70295851669147,1.35469681286134,5.19781516944518,3.82053390533369,63821
"21339","Kazakhstan",63826,46.013,74.6724,0.182200589810695,2.4974808928745,0.429229563381115,4.50851625226694,3.17598650936112,63826
"21350","India",63839,32.846,75.5707,0.190727745121379,2.67689492757078,1.65850540608177,5.50520154772776,2.65874601931954,63839
"21353","India",63843,20.7904,77.3673,0.332088932824121,2.72822571681133,1.93893165210668,5.50520154772776,2.65874601931954,63843
"21361","China",63855,27.3827,118.69,0.400672665071248,2.90918020141027,2.36206639385929,6.95136909386879,2.99627669770714,63855
"21363","Laos",63857,18.2354,105.215,0.321861818216984,2.96709367720971,1.91535143596268,1.17609125905568,2.5001937426211,63857
"21386","Tajikistan",63886,40.0912,71.0791,0.342685812172775,2.38913442917012,1.36459267061656,3.56726169235387,2.26751551150824,63886
"21392","China",63892,27.3827,114.198,0.495505727328274,2.86382719017713,2.26167753004009,6.95136909386879,2.99627669770714,63892
"21405","Haiti",63905,18.36,-72.6172,0.260071386314711,2.91088156706686,1.61611701157118,2.26007138798507,2.63083087894531,63905
"21408","United States",63908,29.7935,-95.1551,0.372778637342819,2.95355452333749,1.72998950070163,6.47257508985315,4.55253120853509,63908
"21411","China",63916,31.3165,116.893,0.544912308144843,2.90923595914697,2.36884595032317,6.95136909386879,2.99627669770714,63916
"21413","Kazakhstan",63918,44.7469,71.9774,0.206319801934046,2.37533695398882,0.501801059554746,4.50851625226694,3.17598650936112,63918
"21425","Egypt",63936,25.7674,30.6549,0.0156621173729477,0.148521863274514,2.13114742025626,4.53804562440914,3.11157238883648,63936
"21427","Kazakhstan",63939,44.7469,78.2657,0.354048380715472,2.13363393789127,0.489334522558192,4.50851625226694,3.17598650936112,63939
"21428","Japan",63941,36.5542,139.351,0.369575141446723,2.93900589389622,2.20061762292054,5.72928874039045,4.53949600698066,63941
"21430","Kazakhstan",63943,49.6405,53.1128,0.0904931870708964,2.07467715454791,0.65130505874797,4.50851625226694,3.17598650936112,63943
"21444","China",63964,36.5542,108.808,0.502841681756233,2.6824996419318,2.12295384228483,6.95136909386879,2.99627669770714,63964
"21448","Kazakhstan",63969,49.0536,53.1128,0.0361795989472068,2.05781095308909,0.637344326797995,4.50851625226694,3.17598650936112,63969
"21451","China",63972,46.6353,133.961,0.238288946919172,2.63353458066703,1.91422397110121,6.95136909386879,2.99627669770714,63972
"21458","China",63983,41.457,119.588,0.407292750135855,2.60620216371801,2.20711676722268,6.95136909386879,2.99627669770714,63983
"21459","Laos",63987,19.0916,103.418,0.277904051719133,2.95483954100283,0.783288551369301,1.17609125905568,2.5001937426211,63987
"21465","Mexico",63998,27.3827,-104.092,0.336710475920685,2.33136703392994,1.39457683486656,5.19781516944518,3.82053390533369,63998
"21466","China",63999,32.846,115.097,0.542669279233892,2.85908823743531,2.45222723043252,6.95136909386879,2.99627669770714,63999
"21468","China",64002,32.0845,115.995,0.4728797253907,2.89263944884797,2.36817614243052,6.95136909386879,2.99627669770714,64002
"21472","Mexico",64009,20.7904,-104.092,0.452992516261636,2.80187921982645,1.76870081616692,5.19781516944518,3.82053390533369,64009
"21473","China",64010,38.6973,104.317,0.260412993485524,2.46666023451026,1.98754502309964,6.95136909386879,2.99627669770714,64010
"21475","China",64014,37.9899,108.808,0.480040139043569,2.61065382702779,2.09842277810603,6.95136909386879,2.99627669770714,64014
"21478","Kazakhstan",64018,47.2505,57.6044,0.00624313293679636,2.01489039340343,0.57020053500571,4.50851625226694,3.17598650936112,64018
"21481","China",64022,42.1292,114.198,0.271598377654724,2.48646421436132,2.09932606791948,6.95136909386879,2.99627669770714,64022
"21482","Uzbekistan",64023,40.7776,64.7909,0.0902972480917596,2.19925386436359,1.79366644561565,0,2.72897418472011,64023
"21483","Kazakhstan",64024,49.6405,58.5027,0.198427966698048,2.05305556593862,0.626871099372742,4.50851625226694,3.17598650936112,64024
"21488","India",64030,24.1295,80.9606,0.303891374234617,2.76819969251977,1.53452797771918,5.50520154772776,2.65874601931954,64030
"21493","Bangladesh",64035,22.5411,91.8628,0.33015099278514,2.94217740467438,2.00242349078689,4.35812528527665,2.61998209528875,64035
"21496","Myanmar",64039,20.2268,92.9385,0.308670812065021,2.91961968827283,1.10340521079911,3.59228781595213,2.23757342070395,64039
"21501","India",64044,19.0916,78.2657,0.396887136090309,2.82053375643409,1.92938802318296,5.50520154772776,2.65874601931954,64044
"21502","India",64045,22.4701,79.164,0.384081306778665,2.8153266773274,1.89764430533804,5.50520154772776,2.65874601931954,64045
"21515","China",64060,42.1292,110.605,0.252426517663974,2.5085978476309,2.04872140810537,6.95136909386879,2.99627669770714,64060
"21516","Uzbekistan",64061,41.457,63.8926,0.0224130947218309,2.09757129140548,1.79292546202294,0,2.72897418472011,64061
"21519","Japan",64068,34.4028,129.336,0.444133784362806,2.94885232455057,2.1195365897281,5.72928874039045,4.53949600698066,64068
"21523","China",64074,25.7674,108.808,0.302706503493943,2.87437481163657,2.19882215235408,6.95136909386879,2.99627669770714,64074
"21530","Mexico",64080,24.9512,-105.889,0.0466305798865145,2.81250352662069,1.27783794887116,5.19781516944518,3.82053390533369,64080
"21534","China",64084,37.2755,113.3,0.49263591076961,2.66843306695482,2.13177154053002,6.95136909386879,2.99627669770714,64084
"21537","Japan",64088,37.2755,140.249,0.450381256343439,2.91914453126244,2.21594895510772,5.72928874039045,4.53949600698066,64088
"21538","India",64089,28.1817,80.0623,0.292249122589175,2.75708407945242,1.95237314647747,5.50520154772776,2.65874601931954,64089
"21540","Cuba",64091,20.1382,-75.3502,0.297824855865978,2.9613363288837,1.01604328201721,0,3.43335218547393,64091
"21541","China",64093,29.7534,120.481,0.527417882877743,2.8949700847771,2.20963217460623,6.95136909386879,2.99627669770714,64093
"21548","China",64101,35.826,108.808,0.545752233641731,2.7041505168398,2.115871768866,6.95136909386879,2.99627669770714,64101
"21550","Myanmar",64104,19.1128,94.4647,0.324187642785965,2.90796290070885,1.74185668975912,3.59228781595213,2.23757342070395,64104
"21551","Greece",64105,37.2627,22.5154,0.606293596184923,2.59369474033197,1.77529209987248,4.86861505347097,4.14310934368233,64105
"21556","Mexico",64111,27.3827,-108.584,0.188887299166275,2.54539180478813,1.70613127963364,5.19781516944518,3.82053390533369,64111
"21558","China",64114,29.7614,98.9269,0.145186758265465,2.5925864754148,1.81633121384241,6.95136909386879,2.99627669770714,64114
"21571","India",64134,24.1295,89.0454,0.35305985334621,2.93647933313015,1.87335478049266,5.50520154772776,2.65874601931954,64134
"21572","Kazakhstan",64135,44.7469,80.9606,0.556934071040475,1.80589713807897,2.14168340331149,4.50851625226694,3.17598650936112,64135
"21574","China",64139,36.5542,112.402,0.549473962538104,2.71521218359555,2.09009333342004,6.95136909386879,2.99627669770714,64139
"21582","Saudi Arabia",64151,28.1817,36.9432,0.156347200758925,1.30463412000459,1.59975911383263,4.32570034291599,3.93411693195139,64151
"21596","China",64168,27.3827,104.317,0.300246542458639,2.75118513235817,2.13720173876107,6.95136909386879,2.99627669770714,64168
"21599","China",64171,28.9746,111.503,0.45470325433348,2.85326715024058,2.2145119997558,6.95136909386879,2.99627669770714,64171
"21600","China",64173,35.826,109.707,0.414483889804133,2.71376046822155,2.1351023041089,6.95136909386879,2.99627669770714,64173
"21616","Saudi Arabia",64195,24.1295,45.9263,0.0496877841069437,1.90787821690508,1.5998005452262,4.32570034291599,3.93411693195139,64195
"21627","Myanmar",64210,19.9433,97.1303,0.390732283065645,2.92648484804262,1.95276031127784,3.59228781595213,2.23757342070395,64210
"21633","China",64219,31.3165,99.8252,0.333996516130637,2.57657785199331,2.05126929721862,6.95136909386879,2.99627669770714,64219
"21649","India",64238,26.5779,70.1808,0.173605221072259,2.13393789276383,1.78125282508637,5.50520154772776,2.65874601931954,64238
"21655","China",64246,29.7614,106.113,0.389558551377349,2.81448938461175,2.34494206247397,6.95136909386879,2.99627669770714,64246
"21660","China",64253,32.0845,105.215,0.464067868187345,2.75972179098566,2.21341802861181,6.95136909386879,2.99627669770714,64253
"21665","Pakistan",64261,35.826,74.6724,0.0709561442522483,2.73763746628603,1.38471502332673,5.06566932773143,2.7175806602292,64261
"21675","United States",64272,28.9812,-96.9125,0.22892948587321,2.82839900831017,1.64423055375676,6.47257508985315,4.55253120853509,64272
"21683","Japan",64283,31.4768,131.069,0.477316441565944,2.99330498804023,2.1622933245702,5.72928874039045,4.53949600698066,64283
