"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","mean_sorgh","Evapotranspiraton","sorghum_Fertilizer","Pesticide","GDP","FISHNET_ID.1"
"10352","China",50466,47.8586,133.063,0.61864954815335,2.63502105723349,1.93452700703541,6.95136909386879,2.99627519748262,50466
"10353","Ethiopia",50469,4.98391,39.6381,0.265946594670402,2.66473596851871,0.507176803015053,3.63648789635337,2.09436629833613,50469
"10354","China",50470,31.3165,120.486,0.563374479002296,2.88007008406407,2.09377153967958,6.95136909386879,2.99627519748262,50470
"10355","Angola",50471,-7.64738,21.6718,0.102376531474786,2.91109898835077,0.693650784400168,2.44870631990508,2.78556471767779,50471
"10358","Kazakhstan",50475,52.47,67.4859,0.574031267727719,2.07445071895459,0.713994564517938,4.50851625226694,3.17598701587034,50475
"10363","Bolivia",50480,-18.2042,-60.9732,0.539718737782763,2.88656404142862,0.616711527606194,4.4215710245264,2.98846977020988,50480
"10364","Zimbabwe",50481,-20.7597,28.8583,0.198792858619042,2.59717942927577,1.55002604741772,4.31363525361033,2.75739602879302,50481
"10368","Mozambique",50487,-21.6022,32.4516,0.109544696936536,2.74362733757089,0.724668282264721,2.72916478969277,2.50009919191572,50487
"10374","Brazil",50494,-19.9125,-44.8035,0.0640205861192557,2.865713810009,1.45141351774642,5.98977763964001,3.58078246723073,50494
"10378","United States",50498,25.9851,-81.4264,0.389713948754282,2.98839840768547,2.04886975299626,6.47257508985315,4.5525312153497,50498
"10382","Papua New Guinea",50503,-6.75027,142.046,0.603144371537154,2.9876796688701,0.714486300558959,2.8668778143375,2.79622731402944,50503
"10388","Sudan",50511,13.8937,25.2651,0.0762721565485318,2.3938909390028,1.08215339018716,3.72320931040511,2.5897039154285,50511
"10391","Russian Federation",50514,54.0851,83.6555,0.302385039791292,2.36434458608219,1.27639308484763,5.32502074550366,3.33487778544419,50514
"10394","Niger",50517,13.8937,11.7903,0.0356732806703111,2.42186705591872,1.54423769378729,2.39269695325967,2.36250132392901,50517
"10399","Saudi Arabia",50521,25.7674,45.028,0.102650669733233,2.04379439232578,1.87195815500524,4.32570034291599,3.93411701363006,50521
"10400","Sri Lanka",50522,8.52143,80.8869,0.249194151932129,2.94134245225411,1.29956008918332,4.07044424997295,2.93779863833301,50522
"10406","Argentina",50530,-27.3536,-59.1766,0.70980388779393,2.9464866534861,1.43726115222485,5.78923793550226,3.80950247825765,50530
"10407","United States",50531,37.9899,-113.974,0.560161211712383,2.19412566176021,1.90556298780692,6.47257508985315,4.5525312153497,50531
"10410","Russian Federation",50534,62.5452,41.4347,0.0305659901814129,2.58755382747949,1.28153218530802,5.32502074550366,3.33487778544419,50534
"10413","Kazakhstan",50537,49.0536,57.6044,0.109395724443586,2.05403821068487,0.731146125594168,4.50851625226694,3.17598701587034,50537
"10417","India",50541,19.1191,73.073,0.0421376765318135,2.80297885533526,1.96568079252567,5.50520154772776,2.65874573536115,50541
"10418","Ukraine",50542,46.3016,31.8953,0.298853078592091,2.81719503680822,0.887414251709723,5.28195781643865,2.9191827290425,50542
"10421","Angola",50546,-17.3436,18.9768,0.00109375068846362,2.74593315845944,0.594891642798002,2.44870631990508,2.78556471767779,50546
"10425","Spain",50550,42.1292,0.112226,0.716065221763611,2.38646329308097,1.89111224264227,5.40708143378234,4.21334772465238,50550
"10428","United States",50554,47.2505,-93.3126,0.56797339970026,2.75355241975346,1.96362152605576,6.47257508985315,4.5525312153497,50554
"10429","Peru",50556,-10.3264,-73.5496,0.228703593394013,2.93612652505768,1.75031060682514,4.21937492462626,3.31522069820779,50556
"10430","United States",50557,38.0789,-75.5388,0.511581619286309,2.93595543599579,2.06385886752553,6.47257508985315,4.5525312153497,50557
"10431","Argentina",50558,-37.2494,-58.2783,0.72752618357664,2.88745412797664,1.02383170995815,5.78923793550226,3.80950247825765,50558
"10433","China",50560,37.9899,97.1303,0.0109518821560309,2.26240362325878,0.240446446349991,6.95136909386879,2.99627519748262,50560
"10435","India",50562,25.7674,85.4522,0.265807953161524,2.81388775494871,1.19510197803905,5.50520154772776,2.65874573536115,50562
"10441","Peru",50569,-16.3638,-72.6035,0.133163056784213,2.05304000864275,1.54848542554591,4.21937492462626,3.31522069820779,50569
"10443","France",50571,46.6353,1.01054,0.83378438560936,2.71307873418628,2.1576779783281,5.83682522770016,4.39150655205246,50571
"10446","Mexico",50575,23.3024,-102.296,0.527984407074524,2.52850533914635,1.82042817094274,5.19781516944518,3.82053378768463,50575
"10447","Colombia",50576,4.98391,-73.5496,0.671621266590344,2.95848743302032,2.14460103434978,5.6784582838221,3.39165480373368,50576
"10450","Mexico",50580,26.5779,-98.7025,0.51772302038859,2.62575475320901,2.08091131989484,5.19781516944518,3.82053378768463,50580
"10457","United States",50589,35.0911,-87.9227,0.320349024590401,2.92237767564498,1.8908689969074,6.47257508985315,4.5525312153497,50589
"10458","Ecuador",50590,-4.0497,-79.8378,0.42108352008308,2.6224005533248,1.34308901908054,5.00241662707248,3.30639500121521,50590
"10460","France",50592,44.1032,2.80717,0.782870595566876,2.63695904579077,2.02415754882452,5.83682522770016,4.39150655205246,50592
"10462","Niger",50594,14.7695,8.19706,0.0652687150218597,2.46539772429244,1.04707894119417,2.39269695325967,2.36250132392901,50594
"10470","Mexico",50609,27.3827,-107.686,0.170438343425308,2.73527145875809,1.68539320658944,5.19781516944518,3.82053378768463,50609
"10485","China",50624,42.1292,101.622,0.0763641252012347,2.31414120326057,0.223754878748514,6.95136909386879,2.99627519748262,50624
"10495","Tanzania",50636,-8.54258,35.1465,0.265339790813552,2.73548711835168,0.461358130781563,1.7481880270062,2.58899959049944,50636
"10497","United States",50638,38.6706,-75.4675,0.610634191822657,2.92763722326838,2.10945223928049,6.47257508985315,4.5525312153497,50638
"10499","China",50640,36.0782,120.313,0.358182640347413,2.80543288813214,2.27786423780367,6.95136909386879,2.99627519748262,50640
"10500","Argentina",50641,-28.1528,-66.3631,0.420718387695541,2.22295045902101,0.91275222823368,5.78923793550226,3.80950247825765,50641
"10501","Mozambique",50643,-23.2565,35.0889,0.074284674400653,2.82446428241042,0.591424626972298,2.72916478969277,2.50009919191572,50643
"10503","Mexico",50645,26.5779,-101.397,0.445767400553558,2.38073569741569,1.85400436745575,5.19781516944518,3.82053378768463,50645
"10506","Australia",50648,-20.7597,147.436,0.106795479069947,2.69899606122323,1.62807000905045,5.36316241230006,4.33107202186358,50648
"10511","Australia",50654,-35.7995,141.148,0.263115356501183,2.27554168840131,1.74871525870251,5.36316241230006,4.33107202186358,50654
"10512","Italy",50655,40.0997,9.62013,0.493930014344892,2.63793980155891,2.15722453953972,5.76804136889562,4.3493018161893,50655
"10514","United States",50658,33.601,-102.296,0.572503041744068,2.34690038811334,2.01258894981803,6.47257508985315,4.5525312153497,50658
"10521","Russian Federation",50666,44.1032,44.1297,0.311753850886908,2.53339070801755,1.30822758780549,5.32502074550366,3.33487778544419,50666
"10522","Argentina",50667,-37.2494,-60.9732,0.72752618357664,2.88967699489087,1.02126445028824,5.78923793550226,3.80950247825765,50667
"10523","Australia",50668,-31.2885,147.436,0.287548904128017,2.53023812964259,1.77490987860299,5.36316241230006,4.33107202186358,50668
"10527","China",50673,46.6353,89.9438,0.446381805540988,1.64777405026883,2.12795222821654,6.95136909386879,2.99627519748262,50673
"10529","China",50675,51.3591,124.978,0.543894815152436,2.51670720681587,2.00274739108495,6.95136909386879,2.99627519748262,50675
"10531","Australia",50678,-38.4838,143.041,0.357023834740615,2.42152166633698,1.75080207777391,5.36316241230006,4.33107202186358,50678
"10532","China",50680,35.826,80.0623,0.464588887417507,1.58081097266095,2.12886121277767,6.95136909386879,2.99627519748262,50680
"10535","Argentina",50683,-36.5279,-63.6682,0.727526154460006,2.83081313514071,1.01325665408681,5.78923793550226,3.80950247825765,50683
"10537","Australia",50686,-32.0543,116.09,0.0288093247549249,2.53305993328411,1.3184587973387,5.36316241230006,4.33107202186358,50686
"10541","China",50692,22.4701,100.724,0.365086073773339,2.9410789104632,2.02239578261657,6.95136909386879,2.99627519748262,50692
"10542","India",50694,18.2354,78.2657,0.314959615999311,2.8038188770037,1.89617410887404,5.50520154772776,2.65874573536115,50694
"10544","China",50696,31.3165,106.113,0.681817719089311,2.80503845206503,2.02011002034806,6.95136909386879,2.99627519748262,50696
"10545","Dominican Republic",50698,18.5155,-68.4902,0.428134790625735,2.94049656271041,1.79247281807612,4.48797221209359,3.43826380473033,50698
"10550","Ecuador",50704,-3.49157,-80.3905,0.186284674093564,2.60512180634359,1.49469373148823,5.00241662707248,3.30639500121521,50704
"10551","Argentina",50705,-38.6699,-62.7743,0.706432607933628,2.81897766765923,0.990647877141088,5.78923793550226,3.80950247825765,50705
"10554","China",50708,37.9899,103.418,0.320090468618247,2.55756734933071,2.0040571727751,6.95136909386879,2.99627519748262,50708
"10555","India",50709,23.3024,72.8758,0.223846106411388,2.71108139321443,1.69686079560981,5.50520154772776,2.65874573536115,50709
"10558","Ukraine",50714,50.7932,28.8583,0.298853078592091,2.54901553005821,0.96213555787209,5.28195781643865,2.9191827290425,50714
"10048","Russian Federation",50109,59.9502,90.8421,0.00539503145777338,2.38293511792358,1.08516854824739,5.32502074550366,3.33487778544419,50109
"10084","Brazil",50151,-15.6102,-57.38,0.00835607651474088,2.93913970312889,1.64196743583124,5.98977763964001,3.58078246723073,50151
"10140","South Africa",50216,-34.1555,21.6238,0.566577537184844,2.22237826594496,1.69704852010155,5.25389021628127,3.49225458140176,50216
"10168","Madagascar",50251,-15.9092,45.9862,0.0969100147452343,2.93110174563264,0.330410104560029,2.94694327069783,2.49680515092031,50251
"10181","Paraguay",50268,-22.4398,-59.1766,0.36143215191606,2.76243847279082,1.87130961928564,4.85455500642305,3.21191575223794,50268
"10196","Paraguay",50285,-21.6022,-60.0749,0.240866588102111,2.70722941932729,1.87024538643446,4.85455500642305,3.21191575223794,50285
"10198","Mali",50287,16.5103,-4.37935,0.110099774428376,2.28710719915521,0.996994782212745,2.56348108539441,2.49414067410043,50287
"10206","Brazil",50298,-6.75027,-47.4985,0.00981345807499723,2.94407286019711,1.45563570992116,5.98977763964001,3.58078246723073,50298
"10214","Madagascar",50307,-16.4788,47.7229,0.165545574198157,2.82312848185708,0.340812776663945,2.94694327069783,2.49680515092031,50307
"10227","Brazil",50323,-21.6022,-49.2951,0.442161046496029,2.86309673015944,1.99700273335632,5.98977763964001,3.58078246723073,50323
"10256","Brazil",50354,-13.8618,-44.8035,0.37885971121991,2.88148736867995,1.72093649765165,5.98977763964001,3.58078246723073,50354
"10282","United States",50381,36.5542,-100.499,0.578815097873691,2.59764034730155,2.1120467926921,6.47257508985315,4.5525312153497,50381
"10299","Namibia",50404,-19.0606,17.1802,0.047632472433994,2.68928221447305,0.570827324696963,2.59439255037543,3.33590700772231,50404
"10323","China",50434,39.0453,121.904,0.486291685634902,2.71489112902068,1.99682248812928,6.95136909386879,2.99627519748262,50434
"10371","Brazil",50491,-12.1,-50.1934,0.366923777306982,2.90777670241933,1.7464009264675,5.98977763964001,3.58078246723073,50491
"10381","Brazil",50502,-15.6102,-51.0917,0.13991089667761,2.89790736815482,1.78566650149279,5.98977763964001,3.58078246723073,50502
"10411","Russian Federation",50535,51.3591,112.402,0.00939777391538244,2.17580163284828,1.25380458602979,5.32502074550366,3.33487778544419,50535
"10478","Bolivia",50617,-21.6022,-61.8715,0.112082719932629,2.55481612060625,1.86713084743487,4.4215710245264,2.98846977020988,50617
"10487","Brazil",50626,-19.9125,-52.8884,0.448721967979751,2.92919916820951,1.97331482009069,5.98977763964001,3.58078246723073,50626
"10509","Thailand",50652,12.5567,101.975,0.261262865936859,3.02514604827027,0.689915467950003,5.32023770690539,3.32253146092936,50652
"10526","Brazil",50671,-17.3436,-43.9052,0.353590867108343,2.84257803917361,1.67046566746224,5.98977763964001,3.58078246723073,50671
"10556","Brazil",50711,-7.64738,-47.4985,0.0265820183898174,2.93850971827591,1.4675280407882,5.98977763964001,3.58078246723073,50711
"10559","Russian Federation",50715,54.0851,129.47,0.0231237980235868,2.63505124767147,1.25531824065965,5.32502074550366,3.33487778544419,50715
"10561","United States",50719,34.3494,-104.092,0.479772716994052,2.326949994166,1.9246938677832,6.47257508985315,4.5525312153497,50719
"10572","Italy",50731,41.6012,12.8134,0.752400053849167,2.57354458531493,2.23103782759588,5.76804136889562,4.3493018161893,50731
"10576","India",50735,16.8104,73.3016,0.0448775171815533,2.88309335857569,1.08194938887312,5.50520154772776,2.65874573536115,50735
"10578","Australia",50737,-32.0567,119.588,0.0295234701866081,2.35445419973333,1.48159832038979,5.36316241230006,4.33107202186358,50737
"10580","Mali",50739,16.5103,4.6038,0.0055944540105751,2.31662025163594,0.335785148545616,2.56348108539441,2.49414067410043,50739
"10584","Brazil",50744,-24.9215,-53.7867,0.224010878073088,2.98177784769457,1.59480571714615,5.98977763964001,3.58078246723073,50744
"10585","China",50745,26.5779,108.808,0.420640565593709,2.85756164694287,2.01283947965746,6.95136909386879,2.99627519748262,50745
"10587","Peru",50748,-8.54258,-78.0412,0.593725334858478,2.70351491773775,1.74750347824219,4.21937492462626,3.31522069820779,50748
"10591","Congo",50752,4.08244,17.1802,0.0705950751061093,2.98117053146838,0.552335792694822,1.85125834871908,2.93941441026219,50752
"10596","Brazil",50757,-21.6022,-56.4816,0.198903245109311,2.95817193360846,1.76277869419045,5.98977763964001,3.58078246723073,50757
"10597","Russian Federation",50758,57.6193,46.8246,0.239924805013681,2.41853329509321,1.30404910146419,5.32502074550366,3.33487778544419,50758
"10598","China",50759,35.826,107.012,0.580835194649026,2.6969938180432,2.07028817059121,6.95136909386879,2.99627519748262,50759
"10602","Egypt",50764,26.5779,27.96,0.069050472959966,0.0334237554869497,1.39125328741692,4.53804562440914,3.11157165354751,50764
"10603","New Caledonia",50765,-20.9909,165.165,0.365573060649511,3.02945683042556,0.115485705130405,2.29446622616159,4.16823871543241,50765
"10604","Ukraine",50766,51.3591,31.5533,0.298853078592091,2.48208714182649,0.950669998330665,5.28195781643865,2.9191827290425,50766
"10607","China",50769,44.7469,90.8421,0.0461780085124797,1.22762964957101,2.12769244927025,6.95136909386879,2.99627519748262,50769
"10611","South Africa",50775,-23.2723,29.7566,0.370791552013369,2.57179032714779,1.63286356457839,5.25389021628127,3.49225458140176,50775
"10612","Azerbaijan",50776,40.0912,50.4179,0.00130093302041807,2.59508819021143,0.709249036299333,3.01870049866624,2.82271714082521,50776
"10619","Argentina",50785,-36.5458,-57.4006,0.656985664336437,2.91003178098751,0.990955397889084,5.78923793550226,3.80950247825765,50785
"10620","China",50787,34.3494,101.622,0.468481796118021,2.58431991446813,1.86688525351403,6.95136909386879,2.99627519748262,50787
"10626","Spain",50795,42.1292,-0.786089,0.700756163082558,2.4243261683093,1.88989304831893,5.40708143378234,4.21334772465238,50795
"10629","Australia",50799,-17.3436,142.046,0.0642666044025043,2.85835670529777,1.62889688383044,5.36316241230006,4.33107202186358,50799
"10635","China",50805,44.7469,84.5539,0.580318983918902,1.79567150594602,2.10858468052506,6.95136909386879,2.99627519748262,50805
"10637","Australia",50808,-17.3436,142.944,0.17819683860947,2.86417276919216,1.62865914942213,5.36316241230006,4.33107202186358,50808
"10642","China",50814,24.1295,105.215,0.381571793217369,2.86154635827329,2.02205216742299,6.95136909386879,2.99627519748262,50814
"10644","Italy",50816,39.5239,9.59309,0.639299670790095,2.58470428591098,2.19909376704048,5.76804136889562,4.3493018161893,50816
"10645","Bolivia",50817,-17.3436,-59.1766,0.542504012140518,2.96794090979384,0.669061230938273,4.4215710245264,2.98846977020988,50817
"10648","Argentina",50820,-26.5486,-58.2783,0.647836847407833,2.97830836610348,1.77595450829834,5.78923793550226,3.80950247825765,50820
"10651","Australia",50823,-38.5253,145.767,0.200744096584229,2.51552944937486,1.62776740599571,5.36316241230006,4.33107202186358,50823
"10652","Mexico",50825,27.4847,-110.233,0.665565022476065,2.18850663381811,1.81667217616406,5.19781516944518,3.82053378768463,50825
"10655","United States",50829,44.1032,-104.092,0.151769068673415,2.46639304636136,1.63452906520356,6.47257508985315,4.5525312153497,50829
"10657","China",50831,39.3978,78.2657,0.534860117269187,1.19865708695442,2.12359920660428,6.95136909386879,2.99627519748262,50831
"10660","Papua New Guinea",50838,-2.07957,147.154,0.410006588590502,3.0339341535913,0.571454311323633,2.8668778143375,2.79622731402944,50838
"10667","Australia",50845,-30.5139,123.181,0.0993445957420623,2.34000761799667,1.70976436868511,5.36316241230006,4.33107202186358,50845
"10669","United States",50847,42.1292,-92.4142,0.725599812862797,2.86316815234169,2.08566309768319,6.47257508985315,4.5525312153497,50847
"10670","Kenya",50848,2.27666,36.9432,0.169829980298031,2.301008280397,1.19504969806613,4.28046454662692,2.62407573114568,50848
"10671","France",50850,49.6405,3.70549,0.83378438560936,2.72753312409694,2.10447020012961,5.83682522770016,4.39150655205246,50850
"10674","Peru",50853,-10.3264,-70.8547,0.0909581830943286,2.91040560194577,1.75228189636809,4.21937492462626,3.31522069820779,50853
"10683","Russian Federation",50862,51.918,80.0623,0.295223366888361,2.32139127831169,1.27049258727326,5.32502074550366,3.33487778544419,50862
"10686","Russian Federation",50865,53.0152,37.8415,0.311753850886908,2.56554087173575,1.35335238363362,5.32502074550366,3.33487778544419,50865
"10688","Argentina",50867,-32.0567,-59.1766,0.681000275715866,2.91953830525098,1.72622529741318,5.78923793550226,3.80950247825765,50867
"10689","Ethiopia",50868,7.6799,34.2482,0.202342435004982,2.89007433918218,0.970052577550435,3.63648789635337,2.09436629833613,50868
"10692","China",50873,47.2505,89.0454,0.452674895383103,1.87621784059164,2.12819868498819,6.95136909386879,2.99627519748262,50873
"10701","Australia",50884,-32.0567,121.385,0.141619211143909,2.36986495785623,1.70935366410355,5.36316241230006,4.33107202186358,50884
"10702","Ecuador",50885,-0.435754,-75.3463,0.107075076513826,2.91275330367132,1.34594318279091,5.00241662707248,3.30639500121521,50885
"10703","Kazakhstan",50886,52.47,69.2825,0.574031267727719,2.10761692999178,0.707592338857174,4.50851625226694,3.17598701587034,50886
"10707","Zambia",50890,-13.8618,27.0617,0.179646269235341,2.84249690754581,0.699249146329543,4.06785166051235,2.58561862606792,50890
"10708","United States",50891,37.9899,-88.821,0.759474914291212,2.89943745428618,2.02017701857895,6.47257508985315,4.5525312153497,50891
"10709","India",50893,23.3024,77.3673,0.356511128355103,2.77251240229164,1.65758497077115,5.50520154772776,2.65874573536115,50893
"10712","Brazil",50897,-30.5139,-53.7867,0.430925571984076,2.96021383514491,1.74375308834943,5.98977763964001,3.58078246723073,50897
"10713","Yemen",50898,14.9386,49.4691,0.00446310695148701,1.62034429975449,0.477159501061014,3.93495270781786,2.70831890119537,50898
"10715","Greece",50900,40.2055,24.115,0.204119980484452,2.53023812964259,1.72582746203185,4.86861505347097,4.14310945988546,50900
"10717","Mozambique",50902,-24.8853,33.3214,0.149359702129995,2.78750298087036,0.466713303526651,2.72916478969277,2.50009919191572,50902
"10718","Russian Federation",50903,44.7469,39.6381,0.278038703368295,2.73689824082048,1.31754703790771,5.32502074550366,3.33487778544419,50903
"10721","United States",50907,42.7943,-76.2446,0.490143874877355,2.81559102929801,1.99703397860544,6.47257508985315,4.5525312153497,50907
"10724","Russian Federation",50912,55.6394,93.537,0.236216520895417,1.94576392311117,1.26194651105986,5.32502074550366,3.33487778544419,50912
"10727","France",50915,45.3835,3.70549,0.728378390722294,2.69365661213802,2.03316091131492,5.83682522770016,4.39150655205246,50915
"10728","United States",50916,42.1292,-101.397,0.145103337125127,2.53365768843081,1.56563307766147,6.47257508985315,4.5525312153497,50916
"10729","Kazakhstan",50917,51.918,61.1977,0.571975575048968,2.01694981309756,0.792113861063714,4.50851625226694,3.17598701587034,50917
"10732","Russian Federation",50921,60.3978,67.4859,0.0700378636508565,2.35306950266545,1.22601542672983,5.32502074550366,3.33487778544419,50921
"10733","China",50922,38.6973,112.402,0.643347340786649,2.60406397266389,2.15375913088153,6.95136909386879,2.99627519748262,50922
"10735","Argentina",50925,-35.0643,-62.7698,0.72752618357664,2.85279096399892,1.02889128257141,5.78923793550226,3.80950247825765,50925
"10739","India",50930,21.0529,70.4042,0.220046144072761,2.67787146332891,1.69246606194228,5.50520154772776,2.65874573536115,50930
"10741","Sudan",50932,13.8937,23.4684,0.313010040101726,2.57561499904401,1.74639526619963,3.72320931040511,2.5897039154285,50932
"10745","China",50938,33.601,107.012,0.334086608122311,2.80632923705892,2.09873936769298,6.95136909386879,2.99627519748262,50938
"10751","United States",50947,41.457,-104.092,0.467113198391035,2.36500100262874,1.91534441659774,6.47257508985315,4.5525312153497,50947
"10753","Indonesia",50949,-4.0497,141.148,0.47808528185932,2.96967678346264,0.665208105201646,4.0484418035504,2.91077910141265,50949
"10754","United States",50950,29.0257,-96.0168,0.723997458500285,2.93055172205842,2.06092000407569,6.47257508985315,4.5525312153497,50950
"10757","Mozambique",50957,-21.6022,33.3499,0.116071043207078,2.78724079206647,0.619221820816104,2.72916478969277,2.50009919191572,50957
"10758","Mozambique",50958,-24.0996,33.3499,0.158877702368037,2.68937990353436,0.534791243304003,2.72916478969277,2.50009919191572,50958
"10760","India",50960,23.3024,92.6387,0.185464880957562,2.91468685958554,1.08655904284624,5.50520154772776,2.65874573536115,50960
"10761","Sudan",50961,14.7695,31.5533,0.00859967232297619,2.27475805435201,1.25205056108797,3.72320931040511,2.5897039154285,50961
"10763","Kazakhstan",50963,51.3591,57.6044,0.333699103353812,2.13206748130401,1.2757074867779,4.50851625226694,3.17598701587034,50963
"10764","Kazakhstan",50963,51.3591,57.6044,0.333699103353812,2.13206748130401,1.2757074867779,4.50851625226694,3.17598701587034,50963
"10768","Russian Federation",50967,54.0851,78.2657,0.311753850886908,2.30235257791956,1.2710418623795,5.32502074550366,3.33487778544419,50967
"10776","Australia",50975,-33.5518,122.289,0.332306539395575,2.36112317948845,1.6794589346568,5.36316241230006,4.33107202186358,50975
"10779","Peru",50978,-11.2146,-74.4479,0.557625661283197,2.94037202811244,1.74894387133412,4.21937492462626,3.31522069820779,50978
"10780","Ethiopia",50979,6.78286,38.7398,0.321442571759739,2.84626286741095,2.20087535034664,3.63648789635337,2.09436629833613,50979
"10783","Vietnam",50983,22.4701,107.012,0.364812051676958,2.94360826835471,1.95745380469266,5.15992795289598,2.59766228358208,50983
"10786","India",50986,17.3749,74.6724,0.219399629598014,2.70205122487265,1.77200814540006,5.50520154772776,2.65874573536115,50986
"10794","Niger",50995,13.0145,2.80717,0.103863406356451,2.71471525551891,1.18320804815248,2.39269695325967,2.36250132392901,50995
"10808","India",51010,17.3749,80.0623,0.168758402264661,2.80789340987149,1.89386666916479,5.50520154772776,2.65874573536115,51010
"10819","New Caledonia",51021,-21.7717,166.185,0.360046146558648,3.00014329353689,0.11455184177202,2.29446622616159,4.16823871543241,51021
"10820","Australia",51022,-26.5486,151.928,0.399027379286282,2.78293820193443,2.37058316504795,5.36316241230006,4.33107202186358,51022
"10821","India",51023,12.1713,75.6133,0.0282226451717212,2.98830026506385,1.51253370884071,5.50520154772776,2.65874573536115,51023
"10824","South Africa",51026,-28.9459,30.6549,0.0517617555914676,2.80713572657927,1.233100169359,5.25389021628127,3.49225458140176,51026
"10826","China",51028,40.0912,80.0623,0.187097496913781,1.42602301568988,1.79811754718448,6.95136909386879,2.99627519748262,51028
"10827","Laos",51030,18.2354,104.317,0.130333766886508,2.96286160429581,1.11523820569487,1.17609125905568,2.50019529450904,51030
"10828","Papua New Guinea",51031,-5.20534,151.283,0.550710016448964,3.04431628426349,0.638081542161773,2.8668778143375,2.79622731402944,51031
"10832","India",51035,21.6327,82.7572,0.231521014581197,2.86177329671869,1.23956105187599,5.50520154772776,2.65874573536115,51035
"10833","India",51036,17.3749,80.9606,0.174301634557157,2.85565239155458,2.04261106013456,5.50520154772776,2.65874573536115,51036
"10835","Ethiopia",51038,13.0145,39.6381,0.164493548272001,2.70299027758926,1.45487260612043,3.63648789635337,2.09436629833613,51038
"10843","Tanzania",51048,-3.14718,33.3499,0.322586723835419,2.82621738345156,1.64840578125549,1.7481880270062,2.58899959049944,51048
"10846","Mexico",51052,23.5345,-106.508,0.448796888370723,2.82217461989831,2.30956961169617,5.19781516944518,3.82053378768463,51052
"10847","Kazakhstan",51053,48.4596,53.1128,0.0319692061198722,2.04024621505771,0.743198434681411,4.50851625226694,3.17598701587034,51053
"10850","Russian Federation",51056,54.0851,49.5196,0.300010913484946,2.23952470315667,1.28444860813513,5.32502074550366,3.33487778544419,51056
"10851","Argentina",51058,-37.2494,-63.6682,0.727526154460006,2.82170999729838,1.00809376551024,5.78923793550226,3.80950247825765,51058
"10852","Russian Federation",51059,62.5452,37.8415,0.106219232948663,2.58537047712208,1.28466692715719,5.32502074550366,3.33487778544419,51059
"10856","France",51065,49.0536,1.01054,0.83378438560936,2.74804065209018,2.23284601692124,5.83682522770016,4.39150655205246,51065
"10857","Bulgaria",51066,42.7959,27.0595,0.455556349623076,2.68780532355092,2.0637055485726,4.30393006427537,3.27061595786112,51066
"10859","Australia",51068,-35.0643,142.944,0.516021371393519,2.25343493524101,1.82318804999805,5.36316241230006,4.33107202186358,51068
"10861","Australia",51070,-37.2494,142.944,0.2811280738186,2.35671406058339,1.78230880670662,5.36316241230006,4.33107202186358,51070
"10868","Papua New Guinea",51077,-7.78682,147.311,0.578163523715457,3.03578583371269,0.661325179312331,2.8668778143375,2.79622731402944,51077
"10869","United States",51079,35.826,-117.567,0.18310200898207,2.37283838749711,1.67044564994187,6.47257508985315,4.5525312153497,51079
"10871","South Africa",51082,-26.5486,25.2651,0.435908295858215,2.61238115323532,1.68821436662832,5.25389021628127,3.49225458140176,51082
"10874","Saudi Arabia",51085,19.9433,41.4347,0.0580251363938082,2.19198168080033,2.87206864735823,4.32570034291599,3.93411701363006,51085
"10876","Canada",51088,47.8586,-91.5159,0.148555017676716,2.75668174099533,1.91689915990703,5.43420630841758,4.37324146331869,51088
"10879","China",51095,48.4596,124.08,0.682758620059651,2.54241458174664,2.00578446034913,6.95136909386879,2.99627519748262,51095
"10883","Angola",51099,-13.8618,21.6718,0.033145910778011,2.79629674005179,0.674355326049656,2.44870631990508,2.78556471767779,51099
"10884","Malawi",51100,-14.7378,34.2482,0.266419766876506,2.78692879379675,1.20703786950783,3.01367969729119,2.32172267434601,51100
"10890","France",51107,49.0536,3.70549,0.83378438560936,2.72204129863212,2.19128189035166,5.83682522770016,4.39150655205246,51107
"10893","Tanzania",51111,-4.95121,32.4516,0.199458595722591,2.84355043834519,1.14647327916798,1.7481880270062,2.58899959049944,51111
"10895","Italy",51114,44.1939,10.0727,0.57933488166401,2.56885853771132,2.08977812494221,5.76804136889562,4.3493018161893,51114
"10899","Russian Federation",51119,59.0367,80.9606,0.0341542747015017,2.40618237880443,1.18580577968152,5.32502074550366,3.33487778544419,51119
"10912","India",51135,11.2468,77.3673,0.144148683574266,2.83080031161097,1.93803735599454,5.50520154772776,2.65874573536115,51135
"10923","Cameroon",51149,7.6799,14.4853,0.336519762005878,2.8742788289218,1.92184282923645,3.65791593682995,2.86238186157427,51149
"10925","Croatia",51151,44.9559,13.8941,0.583482154574224,2.72307786036986,2.02525202702967,4.27018954270418,3.76349163550474,51151
"10926","Brazil",51155,-18.2042,-45.7019,0.290420752162447,2.87124008241423,1.6913042765116,5.98977763964001,3.58078246723073,51155
"10928","Pakistan",51157,28.9746,69.2825,0.0877266943216847,1.85823633542951,1.58447088119444,5.06566932773143,2.71757897536394,51157
"10929","Australia",51158,-28.9459,144.741,0.0226962762775554,2.40779866084079,1.77343101949677,5.36316241230006,4.33107202186358,51158
"10935","Honduras",51164,13.0195,-86.9945,0.340109413164606,2.97672586853092,2.00746538711895,4.35326208591632,3.02710078567903,51164
