,slope,x,y,P
4484,-0.005947274,-4887507.067,8290390.083,5.01E-07
9866,-0.00594954,-5087507.067,8804900.601,4.56E-07
4732,-0.005948631,-5212602.233,9120930.103,4.37E-07
6654,-0.005948631,-5212602.233,9120930.103,4.37E-07
1432,-0.005947697,-5248567.931,9211570.393,4.33E-07
6024,-0.005976435,-4987507.067,8513462.297,4.11E-07
1181,-0.006009127,-4687507.067,7672040.18,3.98E-07
4108,0.007299759,-687507.0672,3719405.356,3.90E-07
3774,-0.006010935,-4787507.067,7941665.684,3.75E-07
4106,-0.005994281,-4987507.067,8490157.38,3.74E-07
5040,-0.005994281,-4987507.067,8490157.38,3.74E-07
4331,0.007389832,-487507.0672,1145528.983,3.66E-07
1754,0.007403814,-587507.0672,2111804.052,3.49E-07
6917,-0.006031345,-4887507.067,8181057.645,3.21E-07
7768,-0.006031345,-4887507.067,8181057.645,3.21E-07
2462,-0.006023358,-5087507.067,8707922.353,3.07E-07
8453,-0.006011563,-5268935.429,9176988.11,3.05E-07
4418,-0.006060399,-4787507.067,7877218.853,2.89E-07
2415,0.007380727,-954720.2338,6063706.589,2.76E-07
9775,-0.006090155,-4587507.067,7287491.063,2.74E-07
3299,0.007484088,-487507.0672,1243764.383,2.63E-07
9452,0.007484088,-487507.0672,1243764.383,2.63E-07
5003,-0.006093129,-4687507.067,7562472.343,2.55E-07
1980,-0.006075046,-4887507.067,8123871.474,2.54E-07
5536,-0.006075046,-4887507.067,8123871.474,2.54E-07
1488,0.007500479,-587507.0672,2299872.341,2.47E-07
2791,-0.006070203,-5087507.067,8646056.81,2.38E-07
4929,0.007440643,-665285.2906,3880209.488,2.28E-07
7032,0.007440643,-665285.2906,3880209.488,2.28E-07
4681,0.007436303,-687507.0672,4362668.1,2.12E-07
1902,-0.006085075,-5187507.067,8877281.886,2.10E-07
2258,-0.006076694,-5312615.282,9196856.761,2.09E-07
8097,-0.006106579,-4987507.067,8342627.865,2.04E-07
4826,-0.00611988,-4887507.067,8064942.849,1.99E-07
4430,-0.006150734,-4687507.067,7486722.172,1.87E-07
