,slope,x,y,P
4328,-0.003613597,8912492.933,4515881.043,0.000513805
9068,0.004135731,7112492.933,4515881.043,0.000512006
2228,-0.003614936,8912492.933,4956820.844,0.000511037
1302,-0.003674224,8912492.933,3206454.834,0.000509732
8891,-0.003674224,8912492.933,3206454.834,0.000509732
9337,-0.003657026,8912492.933,3466063.535,0.000509325
2324,-0.003652793,8912492.933,3551219.921,0.000507912
5973,0.004946007,5905802.065,8925029.591,0.000507525
7790,0.004946007,5905802.065,8925029.591,0.000507525
9077,0.004946007,5905802.065,8925029.591,0.000507525
9213,-0.003616945,8912492.933,4885289.005,0.000505994
9162,0.004277365,6812492.933,5995386.692,0.000501981
4845,-0.003619918,8912492.933,4812972.433,0.000499864
6827,-0.003619918,8912492.933,4812972.433,0.000499864
1448,-0.003625106,8912492.933,4439661.285,0.000495539
288,0.0045665,6412492.933,7328490.41,0.000488366
5702,0.004232703,6912492.933,5565354.779,0.000474408
1450,0.004195655,7012492.933,5166706.06,0.000464575
6111,-0.003776122,8812492.933,6698389.322,0.000458628
4560,-0.003655932,8912492.933,5369537.73,0.000458586
7387,-0.003682574,8912492.933,5565354.779,0.000430627
9522,0.004616987,6412492.933,7287491.063,0.000416653
6793,-0.003688275,8912492.933,5500858.34,0.000416127
277,-0.003934211,8717639.091,7600745.644,0.000396197
6166,-0.003934211,8717639.091,7600745.644,0.000396197
5180,-0.003719519,8912492.933,5754221.766,0.000391301
5384,0.004839911,6172087.694,8012975.699,0.000370611
4968,0.00426544,7012492.933,5027567.564,0.00037037
6008,0.004820229,6212492.933,7877218.853,0.000356922
1371,-0.003755475,8912492.933,5876314.135,0.000353946
3295,-0.003990198,8712492.933,7742457.378,0.00034647
6107,-0.003901411,8812492.933,6983601.848,0.000325776
3836,-0.004026257,8702296.967,7869056.319,0.00032428
1547,0.004931258,6113765.182,8158212.229,0.00032255
5496,0.004790944,6312492.933,7524872.173,0.000305761
4860,0.004431467,6812492.933,5876314.135,0.000303384
7975,-0.003941649,8812492.933,7073510.843,0.000291822
103,-0.004220007,8581841.33,8834707.511,0.000275044
594,-0.004088609,8712492.933,7941665.684,0.000266482
3267,0.004388813,7112492.933,4206375.94,0.000237163
4382,-0.004019623,8812492.933,7245901.746,0.000235703
7365,-0.004019623,8812492.933,7245901.746,0.000235703
1731,0.004649365,6612492.933,6494832.358,0.000230344
3255,-0.003914495,8912492.933,6334843.797,0.000226355
25,-0.00403858,8812492.933,7287491.063,0.000223764
4540,-0.00403858,8812492.933,7287491.063,0.000223764
2857,-0.004001796,9012492.933,2206089.599,0.000198087
5896,0.004636623,6712492.933,6111473.729,0.000188701
7235,-0.004112219,8812492.933,7448015.679,0.000182819
1868,-0.003996012,8912492.933,6546755.628,0.000179894
