"","mean_groun","Fishnet_ID","COUNTRY","Groundnut_","Groundnut_Error_Ratio"
"1887",0.959999979,45245,"Papua New Guinea",0.492021439,0.512522344
"1888",0.257034272,45246,"Bolivia",0.435596689,1.694702755
"1889",1.019468826,45250,"Ghana",0.49847608,0.488956668
"1890",1.41305367,45252,"India",0.486061044,0.343979181
"1891",0.9004336,45255,"Myanmar",0.490585893,0.544832948
"1892",1.866088885,45259,"China",0.579906356,0.310760308
"1893",1.281274438,45260,"Australia",0.469578105,0.366492994
"1894",0.335792612,45266,"Angola",0.427364472,1.272703617
"1895",2.059999943,45267,"Argentina",0.572530459,0.277927415
"1896",0.73278689,45276,"Colombia",0.494247689,0.674476708
"1897",1.080559552,45280,"Argentina",0.514297594,0.475954882
"1898",1.879682507,45282,"Indonesia",0.583406022,0.310374768
"1899",0.734032269,45283,"Costa Rica",0.513303687,0.699293081
"1900",1.335098469,45286,"United States",0.447686042,0.335320617
"1901",0.738437492,45287,"Kazakhstan",0.444452946,0.601882963
"1902",1.711041637,45289,"Indonesia",0.581527674,0.339867635
"1903",0.326622196,45290,"Angola",0.404204177,1.237528196
"1904",1.666357819,45293,"Argentina",0.556590991,0.334016491
"1905",0.412217628,45295,"Zambia",0.419867448,1.018557722
"1906",1.909999967,45296,"Indonesia",0.584616245,0.306081809
"1907",0.17583573,45301,"Peru",0.426575583,2.425989206
"1908",1.190000033,45309,"Peru",0.485034209,0.407591761
"1909",1.230984374,45327,"China",0.575755364,0.467719474
"1910",0.831854034,45331,"Japan",0.524195235,0.630152904
"1911",3.530461019,45332,"China",0.627594602,0.177765623
"1912",1.512857824,45333,"Peru",0.533844094,0.352871291
"1913",1.147545595,45339,"Brazil",0.474069662,0.413116188
"1914",1.152066148,45341,"Peru",0.498834449,0.432991152
"1915",1.909999967,45342,"Indonesia",0.577153314,0.302174515
"1916",0.463184044,45343,"Philippines",0.435059698,0.939280408
"1917",1.909999967,45344,"Indonesia",0.584842834,0.306200442
"1918",1.131356847,45354,"Japan",0.490915553,0.433917516
"1919",1.964339589,45361,"Indonesia",0.586665943,0.298658107
"1920",0.132776847,45370,"Congo",0.397044002,2.990310517
"1921",0.177083338,45372,"Peru",0.407879421,2.303319023
"1922",0.445370354,45373,"Turkey",0.447159786,1.004017852
"1923",0.402919782,45395,"Mozambique",0.410798799,1.019554803
"1924",0.159270832,45396,"Kazakhstan",0.392304688,2.46312952
"1925",2.888729739,45397,"United States",0.540438339,0.187085116
"1926",0.453333323,45399,"Tanzania",0.434423768,0.958287745
"1927",1.308920338,45403,"Mexico",0.536780372,0.410093996
"1928",0.170811621,45412,"Zimbabwe",0.407922801,2.388144311
"1929",0.355555548,45416,"Tanzania",0.430794021,1.21160821
"1930",1.909999967,45417,"Indonesia",0.589129238,0.308444633
"1931",0.833071925,45418,"Myanmar",0.48495647,0.582130372
"1932",0.434079329,45419,"Brazil",0.431396194,0.993818791
"1933",0.955192665,45423,"India",0.49786477,0.521219214
"1934",0.962847216,45424,"Dominican Republic",0.4996378,0.518917012
"1935",0.50999999,45427,"Uruguay",0.443138146,0.868898343
"1936",0.444315704,45429,"Philippines",0.44456548,1.000562159
"1937",1.977101459,45436,"China",0.583907173,0.295334956
"1938",1.774858194,45438,"Brazil",0.504227365,0.284094451
"1939",0.267261288,45442,"Mali",0.405926092,1.518836099
"1940",0.34787379,45444,"Australia",0.469199364,1.348763194
"1941",0.384378671,45446,"Congo DRC",0.408267589,1.062149437
"1942",0.530528813,45448,"Cambodia",0.439081111,0.827629151
"1943",0.329960123,45453,"South Africa",0.47898326,1.45163984
"1944",1.909999967,45454,"Indonesia",0.582410356,0.304926893
"1945",0.775624995,45455,"Kenya",0.462970527,0.596899958
"1946",1.49000001,45460,"Colombia",0.49684325,0.333451843
"1947",0.723692285,45466,"Libya",0.447952005,0.618981319
"1948",1,45468,"Cuba",0.476976429,0.476976429
"1949",0.645000026,45475,"Ethiopia",0.451033002,0.699275944
"1950",0.94132234,45478,"Peru",0.500347531,0.531536871
"1951",0.909303487,45481,"Kenya",0.481197928,0.529193976
"1952",1.270832973,45483,"Brazil",0.538745726,0.423931183
"1953",0.660718421,45488,"Congo DRC",0.450612343,0.682003602
"1954",0.690920428,45504,"Brazil",0.453153196,0.655868864
"1955",0.351196857,45509,"Pakistan",0.428592146,1.220375802
"1956",1.11166021,45517,"Brazil",0.462372472,0.415929677
"1957",1.352727817,45521,"Myanmar",0.5109592,0.377725063
"1958",1.118741035,45526,"Nigeria",0.500497533,0.447375682
"1959",2.527680872,45527,"Turkey",0.605165451,0.239415291
"1960",1.310269857,45531,"Bolivia",0.500902968,0.382289927
"1961",0.656458331,45533,"Sudan",0.461228991,0.702602083
"1962",0.557419342,45543,"Tanzania",0.436160428,0.782463749
"1963",0.346308325,45545,"China",0.426279617,1.230925121
"1964",1.374204531,45546,"Kazakhstan",0.434878678,0.316458481
"1965",0.789289502,45555,"Brazil",0.4224266,0.535198554
"1966",0.583277439,45568,"Congo DRC",0.431493166,0.739773455
"1967",1.352609548,45572,"China",0.534612083,0.395244942
"1968",2.786426311,45575,"China",0.649643466,0.233145755
"1969",1.11066672,45576,"Jamaica",0.470205346,0.423354133
"1970",0.411847527,45581,"China",0.507533563,1.232333642
"1971",1.061238917,45586,"Guinea",0.480220466,0.452509287
"1972",0.464499641,45590,"Tanzania",0.435728142,0.938059158
"1973",0.405712585,45597,"Myanmar",0.516826447,1.273873343
"1974",1.909999967,45603,"Indonesia",0.582940757,0.30520459
"1975",0.136640359,45606,"Morocco",0.438949574,3.212444531
"1976",0.125253662,45611,"Morocco",0.420457212,3.356845663
"1977",0.465317639,45613,"Mozambique",0.439051854,0.943553
"1978",2.938571393,45614,"Indonesia",0.607094051,0.206594964
"1979",0.392118318,45617,"Brazil",0.459975801,1.173053591
"1980",1.700000048,45618,"Peru",0.561246063,0.330144734
"1981",0.528207446,45619,"Zambia",0.416578222,0.788664047
"1982",0.803214064,45621,"Lesotho",0.467524915,0.58206764
"1983",1.690300234,45627,"China",0.56301251,0.333084324
"1984",0.381922377,45630,"Mali",0.449036593,1.175727373
"1985",2.470757495,45631,"China",0.583991057,0.23636114
"1986",2.950107742,45639,"China",0.616681029,0.209036782
"1987",1.378603413,45644,"Vietnam",0.536245845,0.388977599
"1988",0.503472222,45647,"Suriname",0.454699539,0.903127361
"1989",0.182869168,45651,"Peru",0.409804283,2.240969801
"1990",0.81322263,45654,"Brazil",0.44184601,0.543327244
"1991",2.356515659,45659,"China",0.612415796,0.259881912
"1992",1.909999967,45661,"Indonesia",0.586724005,0.307185348
"1993",0.959999979,45662,"Papua New Guinea",0.49182615,0.512318917
"1994",0.241527777,45664,"Eritrea",0.408107588,1.689692147
"1995",1.346337613,45668,"Mexico",0.571407562,0.424416251
"1996",0.661352273,45669,"Mexico",0.498793537,0.754202499
"1997",0.992751112,45673,"Madagascar",0.466511315,0.469917696
"1998",1.479462567,45681,"Myanmar",0.540020765,0.365011442
"1999",0.424884437,45682,"Cambodia",0.446307834,1.050421703
"2000",1.240524619,45684,"Kazakhstan",0.484326674,0.390420848
"2001",1.034545483,45686,"Chile",0.484893528,0.468701991
"2002",0.583796275,45688,"Georgia",0.446198967,0.764305951
"2003",0.568646486,45689,"Mauritania",0.439667878,0.773183144
"2004",1.909999967,45693,"Indonesia",0.58082747,0.304098157
"2005",1.687121259,45696,"Peru",0.560982253,0.332508556
"2006",1.570000052,45698,"Kenya",0.535133831,0.340849563
"2007",0.959999979,45699,"Papua New Guinea",0.491960848,0.512459228
"2008",1.454240009,45710,"Colombia",0.533086159,0.366573713
"2009",2.539283697,45711,"South Africa",0.561657531,0.221187389
"2010",0.18893077,45712,"Angola",0.402217431,2.128914369
"2011",0.094050519,45720,"Brazil",0.406673921,4.323994438
"2012",0.826606275,45723,"India",0.488284013,0.590709299
"2013",1.377129615,45728,"Kazakhstan",0.467179992,0.339241845
"2014",0.673068662,45732,"Brazil",0.446762773,0.663769981
"2015",1.454125855,45733,"Colombia",0.525163044,0.361153776
"2016",0.333586091,45735,"Angola",0.410638796,1.230982967
"2017",0.205954337,45736,"Argentina",0.417006436,2.024751904
"2018",0.959999979,45743,"Papua New Guinea",0.492631027,0.513157331
"2019",0.959999979,45745,"Papua New Guinea",0.492547214,0.513070026
"2020",1.061233645,45746,"Mozambique",0.472795679,0.445515162
"2021",0.963522717,45747,"Kazakhstan",0.512777693,0.532190559
"2022",1.121439389,45751,"Bolivia",0.451820085,0.402893005
"2023",1.027272723,45755,"Bolivia",0.482898222,0.470077917
"2024",1.443918765,45758,"South Africa",0.537183986,0.372032
"2025",0.959999979,45765,"Papua New Guinea",0.491815346,0.512307663
"2026",1.106458329,45766,"Dominican Republic",0.505041204,0.456448463
"2027",1.010151511,45770,"Bolivia",0.49682727,0.491834408
"2028",0.850235409,45772,"Australia",0.465314358,0.547277087
"2029",0.130585282,45774,"Turkey",0.40600476,3.109115773
"2030",1.142721819,45776,"Myanmar",0.499404806,0.437030953
"2031",0.472513221,45777,"Uruguay",0.453260698,0.95925506
"2032",1.579744751,45780,"Australia",0.490257858,0.310339919
"2033",2.200513339,45781,"United States",0.573622564,0.260676704
"2034",0.339854608,45782,"Angola",0.430531276,1.266810177
"2035",1.799640795,45784,"China",0.504708143,0.280449379
"2036",1.044097222,45788,"Chile",0.416347815,0.398763454
"2037",0.809551915,45800,"China",0.403015145,0.497824954
"2038",1.909999967,45803,"Indonesia",0.585641902,0.306618802
"2039",1.377849471,45806,"Colombia",0.523106741,0.379654492
"2040",0.597650222,45808,"Tanzania",0.436061753,0.729627024
"2041",0.802854623,45819,"Mali",0.472720597,0.588799745
"2042",0.926666657,45820,"Kazakhstan",0.515534703,0.556332419
"2043",1.127645612,45824,"Malaysia",0.576567359,0.511301913
"2044",0.404166443,45827,"Madagascar",0.432512347,1.070134234
"2045",1.559999957,45828,"Argentina",0.552664787,0.354272309
"2046",1.326515189,45835,"Peru",0.534116128,0.40264607
"2047",0.254305896,45839,"Angola",0.396560311,1.559383079
"2048",0.260524647,45840,"Madagascar",0.418606058,1.60678102
"2049",0.397155987,45841,"Philippines",0.451286464,1.136295256
"2050",1.002952337,45846,"India",0.510261494,0.508759465
"2051",1.909999967,45849,"Indonesia",0.578238585,0.30274272
"2052",0.426958041,45867,"Australia",0.476366727,1.11572258
"2053",0.355000014,45868,"Ethiopia",0.426528863,1.201489708
"2054",0.960325622,45869,"China",0.563411033,0.586687494
"2055",1.602771878,45870,"Myanmar",0.527555247,0.329151799
"2056",1.909999967,45875,"Indonesia",0.585221535,0.306398715
"2057",0.151843384,45880,"Malaysia",0.444090492,2.924661452
"2058",1.041243943,45881,"Australia",0.49586965,0.476228124
"2059",0.144791665,45888,"Kazakhstan",0.420778669,2.906097316
"2060",0.527888681,45890,"India",0.468317605,0.887152201
"2061",2.059543371,45892,"Argentina",0.573202646,0.278315404
"2062",0.367576648,45895,"Angola",0.413946714,1.12615074
"2063",0.80073096,45896,"Mali",0.471625678,0.588993934
"2064",0.40917091,45899,"Madagascar",0.43614502,1.065923821
"2065",0.720673851,45900,"Cameroon",0.4559559,0.632679956
"2066",0.695769799,45902,"Madagascar",0.441036365,0.633882594
"2067",2.059543371,45904,"Argentina",0.586335052,0.284691772
"2068",0.720000029,45928,"Ethiopia",0.457974943,0.636076284
"2069",0.960233331,45929,"South Africa",0.484437835,0.504500124
"2070",3.897745067,45940,"Malaysia",0.722812276,0.185443702
"2071",0.202815708,45944,"Mexico",0.469260342,2.313727801
"2072",1.08000001,45946,"Honduras",0.510101757,0.472316437
"2073",1.909999967,45953,"Indonesia",0.584899916,0.306230328
"2074",0.424982471,45956,"Angola",0.426301431,1.003103563
"2075",1.186593089,45957,"Brazil",0.443856105,0.374059237
"2076",1.288750014,45961,"Peru",0.493328373,0.382796018
"2077",0.085648476,45964,"Angola",0.392039776,4.577311755
"2078",0.976953699,45971,"Gambia",0.485996098,0.497460728
"2079",0.759660506,45976,"Cameroon",0.467557841,0.615482623
"2080",0.954697395,45977,"Nigeria",0.499789481,0.523505651
"2081",1.428263937,45986,"Kenya",0.524827769,0.367458532
"2082",0.111521347,45988,"Namibia",0.390615228,3.502605004
"2083",0.99957968,45992,"South Africa",0.500548123,0.500758602
"2084",1.366208937,45994,"Myanmar",0.529055695,0.38724362
"2085",0.146196614,46002,"Bolivia",0.41642716,2.848404957
"2086",2.948727218,46007,"Spain",0.668825347,0.226818318
"2087",0.648474091,46009,"Vietnam",0.496885379,0.766237828
"2088",0.451388872,46011,"Georgia",0.432525038,0.958209351
"2089",0.657480658,46012,"Central African Republic",0.424012068,0.644904246
"2090",0.983537336,46017,"Burkina Faso",0.478185296,0.486189267
"2091",0.957361107,46021,"Bolivia",0.480655752,0.50206317
"2092",0.544900777,46037,"Malawi",0.438482953,0.804702382
"2093",0.465932472,46039,"Mozambique",0.421741253,0.905155314
"2094",2.654997092,46043,"China",0.610385813,0.229900746
"2095",0.330225378,46045,"Australia",0.413418641,1.251928739
"2096",2.702999949,46047,"Spain",0.664709914,0.245915622
"2097",1.54416671,46053,"Peru",0.501823317,0.324980013
"2098",0.615667184,46055,"Tanzania",0.431198916,0.700376644
"2099",0.949100775,46062,"Australia",0.482520636,0.508397684
"2100",0.472158199,46063,"Benin",0.444493348,0.941407666
"2101",3.029090852,46065,"Spain",0.671994307,0.221846864
"2102",0.320689362,46066,"Zambia",0.41596705,1.29710274
"2103",1.197796671,46070,"United States",0.597896558,0.49916365
"2104",0.53950412,46073,"Tanzania",0.43937362,0.814402715
"2105",1.469305565,46074,"Colombia",0.537026456,0.365496782
"2106",0.609877858,46076,"Congo DRC",0.437055091,0.716627248
"2107",0.959999979,46077,"Papua New Guinea",0.492744727,0.513275769
"2108",0.682916671,46081,"Colombia",0.475225516,0.695876285
"2109",0.489726088,46086,"Congo DRC",0.429970329,0.877981262
"2110",1.107405898,46089,"China",0.51277982,0.463045954
"2111",0.948154425,46091,"China",0.540759268,0.570328265
"2112",0.830836224,46102,"Argentina",0.407125491,0.490018946
"2113",1.909999967,46108,"Indonesia",0.584181294,0.305854086
"2114",0.437968449,46112,"India",0.477633852,1.090566805
"2115",0.98801867,46115,"Kenya",0.48994413,0.495885498
"2116",0.223574532,46120,"Bolivia",0.464701586,2.078508593
"2117",1.216249987,46121,"Kazakhstan",0.472053417,0.388122033
"2118",1.333133916,46124,"Peru",0.472788116,0.354644129
"2119",1.909999967,46129,"Indonesia",0.585287335,0.306433165
"2120",1.909999967,46131,"Indonesia",0.584723692,0.306138064
"2121",0.611590907,46132,"Sudan",0.420565284,0.687657843
"2122",2.860680814,46134,"China",0.609657815,0.213116337
"2123",1.199366029,46135,"Argentina",0.529365063,0.441370733
"2124",0.465828704,46137,"Chad",0.413091581,0.886788593
"2125",0.353412222,46144,"Uruguay",0.449493811,1.271868325
"2126",1.253534585,46151,"Mexico",0.539082097,0.43004964
"2127",1.341209327,46152,"India",0.532408798,0.396961747
"2128",1.014169084,46160,"Argentina",0.496599831,0.489661772
"2129",1.129999995,46163,"Bolivia",0.49073836,0.434281736
"2130",3.981569767,46164,"China",0.603198426,0.151497641
"2131",0.920000017,46169,"Guatemala",0.49258743,0.53542111
"2132",0.280030733,46172,"Zambia",0.415481998,1.483701426
"2133",1.389999986,46174,"Kazakhstan",0.464895871,0.334457465
"2134",0.669499981,46176,"Argentina",0.475168798,0.709736836
"2135",3.222728795,46177,"China",0.674603629,0.209326838
"2136",0.411999989,46178,"Gabon",0.427341858,1.037237547
"2137",1.909999967,46179,"Indonesia",0.581738247,0.304575004
"2138",0.402932777,46181,"Brazil",0.423205834,1.050313745
"2139",2.983499944,46182,"Spain",0.667362118,0.223684307
"2140",1.909999967,46183,"Indonesia",0.584445924,0.305992636
"2141",3.693473615,46186,"Greece",0.710603155,0.192394269
"2142",0.310421361,46192,"Congo",0.400018917,1.288632057
"2143",0.494909875,46193,"Tanzania",0.43095794,0.870780645
"2144",0.497777767,46196,"Tanzania",0.436488466,0.876874169
"2145",1,46199,"Vanuatu",0.494058862,0.494058862
"2146",0.515555544,46208,"Tanzania",0.441317793,0.856004359
"2147",0.300885717,46209,"India",0.461945666,1.535286123
"2148",1.099689603,46211,"Guinea",0.494219274,0.449417065
"2149",1.032507656,46212,"Guinea",0.483460244,0.468238895
"2150",0.410723068,46215,"Mozambique",0.419384692,1.021088721
"2151",1.389999986,46216,"Kazakhstan",0.513999206,0.369783605
"2152",4.789999962,46218,"Malaysia",0.700717149,0.146287506
"2153",0.837420377,46220,"Mexico",0.48561664,0.579895896
"2154",1.135791652,46221,"Nigeria",0.503053547,0.442910058
"2155",0.645357136,46222,"Kazakhstan",0.458688553,0.710751501
"2156",2.579230749,46223,"Malaysia",0.598912144,0.232205724
"2157",0.286320919,46225,"Congo DRC",0.424347872,1.482070795
"2158",1.140076507,46227,"China",0.577865804,0.506865812
"2159",0.925468255,46228,"Afghanistan",0.473292607,0.511408797
"2160",0.386315501,46230,"Zimbabwe",0.432949353,1.120714421
"2161",0.495694453,46232,"Guyana",0.44576376,0.899271229
"2162",1.819263311,46234,"Argentina",0.565126852,0.310634996
"2163",0.212995311,46240,"China",0.446562758,2.096584924
"2164",0.73530404,46241,"Brazil",0.426690137,0.580290756
"2165",0.36944444,46243,"Angola",0.410932581,1.112298729
"2166",2.802711923,46247,"Nicaragua",0.62171673,0.22182684
"2167",0.500472441,46250,"Botswana",0.399557211,0.798360066
"2168",1.136041939,46254,"Australia",0.503672847,0.443357617
"2169",0.762025329,46255,"Guyana",0.448491163,0.588551517
"2170",1.04520922,46257,"Myanmar",0.527420792,0.504607864
"2171",1.14348896,46260,"Brazil",0.530078903,0.463562764
"2172",0.132642652,46261,"Brazil",0.418164723,3.152566061
"2173",0.295624015,46267,"Chad",0.426212293,1.441737719
"2174",0.744043041,46274,"India",0.472773658,0.635411706
"2175",0.35659078,46277,"Brazil",0.46093935,1.292628346
"2176",1.742325668,46278,"India",0.512020295,0.293871751
"2177",0.172827877,46279,"Brazil",0.409877807,2.371595452
"2178",0.533820718,46281,"Tanzania",0.425474348,0.797036034
"2179",0.460069072,46290,"Australia",0.477949422,1.03886449
"2180",3.059999943,46292,"Spain",0.667130462,0.218016495
"2181",0.1322344,46294,"Mozambique",0.401949836,3.039676786
"2182",1.909999967,46297,"Indonesia",0.579074863,0.303180562
"2183",0.542951344,46298,"Madagascar",0.422547181,0.778241339
"2184",2.041172908,46303,"China",0.600465474,0.294176682
"2185",0.943223137,46304,"Bolivia",0.485755135,0.514994932
"2186",1.040598545,46307,"Myanmar",0.518469908,0.498242007
"2187",0.115833332,46311,"Kazakhstan",0.409281696,3.5333672
"2188",0.904806691,46313,"Vietnam",0.495838019,0.548004368
"2189",0.945715593,46317,"Myanmar",0.491969533,0.520208757
"2190",1.508898257,46321,"Myanmar",0.507404912,0.3362751
"2191",0.231617936,46322,"China",0.403360415,1.741490413
"2192",1.756541938,46323,"China",0.586677622,0.333995796
"2193",0.776377236,46326,"Brazil",0.465876583,0.600064713
"2194",2.405838229,46327,"China",0.603711582,0.250936067
"2195",0.725454536,46329,"Ecuador",0.468564635,0.645891109
"2196",0.958573337,46330,"India",0.486771383,0.507808181
"2197",0.959716419,46333,"Nigeria",0.485113991,0.50547639
"2198",1.909999967,46347,"Indonesia",0.582477835,0.304962223
"2199",1.148649398,46348,"South Africa",0.517515356,0.450542487
"2200",0.269463873,46354,"Australia",0.45559165,1.690733696
"2201",0.927604277,46355,"India",0.480593711,0.518102086
"2202",1.566666718,46358,"Kazakhstan",0.471437098,0.300917287
"2203",0.685180937,46361,"India",0.49805314,0.726892873
"2204",0.43118181,46364,"Uruguay",0.443360888,1.028245807
"2205",1.096441721,46365,"India",0.485548835,0.442840532
"2206",1.909999967,46370,"Indonesia",0.585739608,0.306669957
"2207",2.013181762,46371,"Argentina",0.550325735,0.273361177
"2208",0.27389898,46377,"Zambia",0.409186898,1.493933632
"2209",0.368669041,46378,"Zimbabwe",0.44251153,1.200294792
"2210",3.029090852,46387,"Spain",0.671974061,0.22184018
"2211",0.264999986,46391,"Namibia",0.404193599,1.525258945
"2212",0.940793404,46392,"Mexico",0.499194289,0.530609895
"2213",1.093315103,46401,"Nigeria",0.492939809,0.450867099
"2214",2.843846171,46405,"China",0.605794951,0.213019592
"2215",1.909999967,46406,"Indonesia",0.557631938,0.291953899
"2216",1.49000001,46407,"Colombia",0.508339498,0.341167446
"2217",0.62957056,46408,"Philippines",0.470378767,0.747142254
"2218",1.25933101,46416,"China",0.543416536,0.431512074
"2219",0.086307246,46421,"Brazil",0.408502692,4.73312162
"2220",2.458729655,46429,"China",0.561806676,0.228494692
"2221",0.155000006,46432,"Ethiopia",0.384195894,2.478683091
"2222",0.853159498,46433,"Mexico",0.501446611,0.58775248
"2223",0.090886212,46435,"Congo DRC",0.396613504,4.363846785
"2224",1.909999967,46436,"Indonesia",0.583946044,0.305730918
"2225",0.123161238,46437,"Malawi",0.422816653,3.433033476
"2226",1.665136359,46440,"Australia",0.515848794,0.309793724
"2227",0.244263664,46443,"Botswana",0.405505642,1.660114465
"2228",0.425997091,46445,"Congo DRC",0.43695421,1.025721112
"2229",0.565986274,46452,"Australia",0.547319313,0.967018704
"2230",1.909999967,46465,"Indonesia",0.581026068,0.304202135
"2231",0.151515152,46468,"Saudi Arabia",0.405118268,2.67378056
"2232",0.144164334,46482,"Congo DRC",0.421611891,2.924522864
"2233",0.231111106,46484,"Tanzania",0.417008436,1.804363465
"2234",0.98572181,46485,"Brazil",0.467594303,0.474367411
"2235",1.909999967,46489,"Indonesia",0.581250297,0.304319532
"2236",0.764123117,46490,"Brazil",0.467418314,0.611705501
"2237",1.909999967,46491,"Indonesia",0.592618662,0.310271556
"2238",1.909999967,46492,"Indonesia",0.582821258,0.305142025
"2239",1.129999995,46499,"Bolivia",0.486759951,0.43076102
"2240",0.743507342,46500,"Australia",0.505775653,0.680256434
"2241",1.143329472,46507,"China",0.545486908,0.477103863
"2242",0.50999999,46510,"Uruguay",0.447886627,0.87820909
"2243",0.211870319,46513,"Bolivia",0.413483398,1.951587178
"2244",0.516270704,46517,"Bolivia",0.442802531,0.857694476
"2245",0.313636363,46520,"Sudan",0.426342761,1.359353733
"2246",1.540981561,46523,"Brazil",0.460525916,0.298852321
"2247",0.707554595,46529,"Burkina Faso",0.470062251,0.664347676
"2248",2.595000053,46532,"Costa Rica",0.568822579,0.219199448
"2249",0.684772725,46535,"Sudan",0.448053869,0.654310332
"2250",0.092517507,46537,"Mexico",0.404831167,4.375724986
"2251",2.881716253,46540,"China",0.580458447,0.201428037
"2252",0.35311148,46541,"Brazil",0.460076703,1.302921964
"2253",0.838059496,46542,"Brazil",0.418439399,0.499295576
"2254",0.938415529,46543,"Kenya",0.481989589,0.513620645
"2255",2.5024056,46545,"China",0.62992605,0.251728197
"2256",4.789999962,46547,"Malaysia",0.675916163,0.141109847
"2257",0.457359241,46552,"Mozambique",0.419667213,0.917587698
"2258",0.325714282,46557,"Angola",0.402945743,1.237114137
"2259",0.305586907,46561,"Brazil",0.434056367,1.42040237
"2260",0.952577359,46562,"China",0.494030218,0.518624774
"2261",0.104926838,46567,"Congo DRC",0.40642707,3.873432934
"2262",0.834912481,46570,"Madagascar",0.434021985,0.519841295
"2263",0.325227255,46574,"Namibia",0.394185109,1.212029751
"2264",0.93350095,46576,"Brazil",0.517319518,0.554171389
"2265",0.907992326,46589,"India",0.516894877,0.569272297
"2266",0.265380837,46591,"Angola",0.417943917,1.574883559
"2267",0.868301685,46594,"Australia",0.453210381,0.521950365
"2268",0.563584614,46596,"Australia",0.46067902,0.817408795
"2269",1.757847802,46597,"China",0.576972091,0.32822642
"2270",2.154880417,46613,"China",0.58411734,0.271067172
"2271",0.565728463,46614,"Madagascar",0.440484544,0.778614782
"2272",2.89759254,46615,"Portugal",0.568332539,0.196139565
"2273",0.458068177,46618,"Kazakhstan",0.464972596,1.015072907
"2274",1.36626573,46619,"Australia",0.501014583,0.366703616
"2275",1,46627,"Fiji",0.502644426,0.502644426
"2276",0.247575753,46631,"Argentina",0.466566245,1.884539335
"2277",1.061895445,46632,"India",0.517684403,0.487509769
"2278",1.411438942,46634,"Laos",0.526743655,0.373196204
"2279",1.938700578,46638,"China",0.625223377,0.322496101
"2280",0.191459371,46639,"Congo DRC",0.392896208,2.052112706
"2281",1.840552849,46650,"Turkey",0.555965171,0.302064226
"2282",1.30792653,46651,"Mexico",0.490893892,0.375322222
"2283",1.932631543,46656,"Greece",0.614860059,0.318146551
"2284",1.909999967,46662,"Indonesia",0.583633876,0.30556748
"2285",1.253893194,46667,"China",0.521936257,0.416252564
"2286",0.724651154,46669,"Ecuador",0.468894794,0.647062785
"2287",1.33881949,46679,"Kenya",0.505484105,0.377559566
"2288",1.029908657,46680,"Argentina",0.496107765,0.481700743
"2289",0.207465893,46681,"Zambia",0.430429989,2.074702414
"2290",2.26460511,46685,"China",0.610202032,0.269451848
"2291",0.257170401,46687,"Zambia",0.421046762,1.637228703
"2292",0.078864691,46692,"Botswana",0.383777156,4.866273501
"2293",1.342533297,46699,"South Africa",0.520340737,0.387581253
"2294",0.547141351,46701,"Mozambique",0.420584252,0.76869396
"2295",0.58314063,46702,"Brazil",0.450145736,0.771933412
"2296",2.759510341,46703,"China",0.595804849,0.215909627
"2297",0.901903987,46710,"Bolivia",0.500011872,0.554395899
"2298",0.513636361,46711,"Chile",0.420885974,0.819424024
"2299",1.909999967,46712,"Indonesia",0.582266008,0.304851318
"2300",0.255279143,46713,"Congo DRC",0.403885285,1.582131937
"2301",2.764053363,46714,"China",0.620465149,0.224476545
"2302",0.286557373,46719,"Angola",0.399322264,1.39351593
"2303",1.963600487,46727,"Vietnam",0.547621675,0.278886504
"2304",1.640972268,46732,"Peru",0.558618652,0.340419313
"2305",0.228655598,46733,"China",0.411174773,1.79822745
"2306",0.720000029,46743,"Ethiopia",0.458252858,0.636462277
"2307",1.336147226,46744,"China",0.514643039,0.38516941
"2308",0.523918622,46747,"Tanzania",0.435529765,0.831292775
"2309",0.50999999,46748,"Uruguay",0.448860159,0.880117976
"2310",1.642247087,46751,"China",0.505228771,0.307644797
"2311",0.458846493,46753,"Australia",0.444710741,0.969192852
"2312",0.939393939,46755,"Cuba",0.470577503,0.500937342
"2313",0.854972739,46757,"Madagascar",0.443514063,0.518746438
"2314",0.908437372,46758,"Mali",0.476064616,0.524047811
"2315",0.205340907,46762,"Kazakhstan",0.423045264,2.060209386
"2316",1.245208321,46763,"Kazakhstan",0.491440393,0.394665202
"2317",0.689999998,46765,"Sudan",0.463008265,0.671026473
"2318",3.040768147,46766,"United States",0.595740518,0.195917771
"2319",0.739728152,46767,"Brazil",0.466208636,0.630243198
"2320",2.84140563,46769,"China",0.648237713,0.2281398
"2321",0.788763215,46772,"Madagascar",0.443768092,0.56261256
"2322",0.264847066,46773,"Liberia",0.413599501,1.561654079
"2323",0.780457504,46791,"China",0.520854715,0.667371013
"2324",0.82411509,46792,"Angola",0.428872743,0.520403944
"2325",0.134166664,46795,"Afghanistan",0.392404739,2.924755877
"2326",2.059543371,46797,"Argentina",0.560008398,0.271909009
"2327",0.164712407,46802,"Australia",0.44251623,2.686599255
"2328",0.148912838,46803,"Congo DRC",0.379456996,2.548181883
"2329",3.528424265,46806,"China",0.55792211,0.158122172
"2330",0.266605601,46807,"Zimbabwe",0.410230891,1.538718202
"2331",0.950915591,46818,"Australia",0.472795067,0.497199827
"2332",0.730042508,46829,"Brazil",0.440862062,0.603885469
"2333",0.733333344,46832,"Bulgaria",0.466648656,0.636339067
"2334",1.021698614,46835,"China",0.500984116,0.490344324
"2335",0.617456458,46839,"Congo DRC",0.435950566,0.706042605
"2336",1.029908657,46857,"Argentina",0.495827205,0.48142833
