mean_wheat,Fishnet_ID,COUNTRY,Wheat_Pr,Wheat_Error_Ratio
0.20671427300,66976,Mongolia,0.41106392300,1.988560911
0.21466666900,44123,Finland,0.42665589000,1.987527416
0.20873484200,51010,India,0.41402884300,1.983515732
0.19996710900,49420,Russian Federation,0.39653020500,1.982977136
0.20598749900,69168,Russian Federation,0.40822818300,1.981810474
0.20057692400,48573,Oman,0.39740140100,1.981291731
0.21842934200,47715,Ethiopia,0.43264474100,1.980707981
0.22955438000,66083,Tajikistan,0.45370782700,1.976472098
0.22848405000,64229,United States,0.45097294600,1.973761171
0.21153975800,53525,Canada,0.41566215800,1.964936341
0.20722949200,66792,Russian Federation,0.40708034700,1.964393886
0.21583751400,29309,Russian Federation,0.42369813600,1.963042143
0.21139031800,61446,Kazakhstan,0.41465592300,1.961565349
0.21513479900,49636,Australia,0.42152428300,1.959349603
0.20611478600,65565,Canada,0.40377143700,1.958963958
0.20843749900,64056,Mongolia,0.40818602900,1.958313792
0.20598749900,68873,Russian Federation,0.40325145000,1.95765011
0.20725543900,66084,United States,0.40551597800,1.956599933
0.22939670400,54353,Russian Federation,0.44766764200,1.951499887
0.21038327300,52554,Brazil,0.41013230500,1.949453011
0.22799999700,55153,Myanmar,0.44366296600,1.945890227
0.20602671800,75307,Russian Federation,0.40075921600,1.945180799
0.21582252900,48201,India,0.41955383900,1.943976104
0.22951998300,68277,Russian Federation,0.44571716800,1.941953647
0.24406526800,43799,Russian Federation,0.47353821900,1.940211415
0.21101209000,52156,Mexico,0.40937363500,1.940048246
0.21142621800,72018,Canada,0.40998929900,1.939160161
0.24116854600,63718,Russian Federation,0.46742631600,1.9381728
0.24413413900,48373,Kazakhstan,0.47236532700,1.934859782
0.22229167300,55501,Kazakhstan,0.42956053700,1.932418481
0.22229167300,72682,Kazakhstan,0.42955119900,1.932376473
0.20444444400,60291,Mongolia,0.39473988300,1.93079291
0.22354167000,51176,Aruba,0.43149982000,1.930288076
0.21164649600,70201,Russian Federation,0.40836185200,1.929452458
0.21341329500,79526,Russian Federation,0.41112953600,1.926447628
0.21272612900,64603,United States,0.40924409700,1.923807381
0.22640222000,10708,Ethiopia,0.43555110300,1.923793428
0.22023244900,50447,Bolivia,0.42367497700,1.923762729
0.22651787100,36091,Morocco,0.43550794700,1.922620697
0.25484427800,73658,Finland,0.48938096900,1.920313742
0.20920875300,53586,Sudan,0.40156313600,1.919437549
0.20551685100,73718,Russian Federation,0.39444661500,1.919290866
0.20775803500,76398,Russian Federation,0.39869705800,1.919045191
0.21562499900,38701,Mongolia,0.41359485300,1.918121066
0.22885311000,51085,Saudi Arabia,0.43858746400,1.916458396
0.21078364300,52454,Russian Federation,0.40375193200,1.915480377
0.22200000900,59362,Afghanistan,0.42522055200,1.915407814
0.24638652000,49720,Brazil,0.47192231500,1.915373921
0.21787139300,78159,Russian Federation,0.41627093400,1.910626853
0.22200000900,44185,Afghanistan,0.42415173600,1.910593328
0.31924073300,39588,China,0.60978692500,1.910116291
0.27173325500,48971,China,0.51894595700,1.909762414
0.25438643500,35728,Australia,0.48552556400,1.908614207
0.22606853600,75430,Russian Federation,0.43147062700,1.908583276
0.24393939600,79584,Finland,0.46556225600,1.908516064
0.20745548300,45642,Russian Federation,0.39559126500,1.906873028
0.21941609700,52982,Australia,0.41813099600,1.905653239
0.21166666300,55381,Congo DRC,0.40323416700,1.905043342
0.21965876000,52660,Russian Federation,0.41742668900,1.900341644
0.22408660700,42198,China,0.42415260600,1.892806588
0.21222709100,63990,Mongolia,0.40005277800,1.8850222
0.25343895000,75328,Canada,0.47760559800,1.884499593
0.20980069900,50764,Egypt,0.39462623800,1.880957689
0.20865453000,31025,Russian Federation,0.39216133000,1.879476712
0.25145715000,33171,Botswana,0.47257216300,1.879334761
0.20745548300,14397,Russian Federation,0.38977614400,1.878842335
0.21517496200,49839,Russian Federation,0.40388612300,1.877012638
0.23841747700,75758,Russian Federation,0.44729518400,1.876100652
0.21344148800,36343,Mauritania,0.39929142600,1.870730146
0.21730549300,71633,Russian Federation,0.40637368900,1.870057141
0.28150819400,55600,China,0.52601841700,1.868572312
0.24221628900,66942,Russian Federation,0.45259657000,1.86856372
0.23896798500,49963,Brazil,0.44639794500,1.868024058
0.25158334000,3933,Turkmenistan,0.46924556500,1.86516947
0.25294038800,62106,Russian Federation,0.47114027400,1.862653401
0.24773801700,66007,China,0.46141026300,1.86249276
0.21447874500,63513,Saudi Arabia,0.39944852400,1.86241543
0.27004712900,35976,Malawi,0.50288664100,1.862218061
0.20813454300,54178,Saudi Arabia,0.38726040400,1.860625336
0.21954511300,46055,Tanzania,0.40835966200,1.860026199
0.22797689300,55542,Kazakhstan,0.42384939200,1.859176982
0.21500174200,50885,Ecuador,0.39952548400,1.858243009
0.21083333300,68954,Mongolia,0.39127492500,1.85584945
0.26229568300,66278,Canada,0.48641978100,1.854471166
0.20962692100,61481,Canada,0.38847587100,1.853177393
0.23512147700,57425,China,0.43565470900,1.852892022
0.21874999800,45301,Peru,0.40514817400,1.852105955
0.21226282900,78485,Russian Federation,0.39303819600,1.851658144
0.25327633500,599,Angola,0.46848875800,1.849713902
0.23249999700,55387,Peru,0.42910373600,1.84560749
0.24117930900,40966,Australia,0.44473167400,1.843987678
0.21583751400,65695,Russian Federation,0.39797651700,1.843870927
0.24836719600,50541,India,0.45792358900,1.843736195
0.24222875200,54025,Brazil,0.44592654800,1.840931534
0.22495138100,22927,Ecuador,0.41201548700,1.831575717
0.25444292800,41587,China,0.46572877000,1.830385987
0.24930966100,59033,Russian Federation,0.45631575700,1.830317185
0.23066169300,55116,Mexico,0.42207672000,1.829851825
0.25997132200,42565,Burundi,0.47506772100,1.827385103
0.22078761300,47365,Canada,0.40345806100,1.827358227
0.21874999800,56192,Peru,0.39962786800,1.82687027
0.24841771700,76851,Estonia,0.45264985900,1.82213195
0.22631507300,74396,Russian Federation,0.41205223000,1.820701664
0.21421266200,70650,Russian Federation,0.38995606900,1.820415588
0.23077064500,45044,Canada,0.41998111400,1.819907008
0.22409629000,77337,Russian Federation,0.40754631600,1.818621433
0.25687737500,50635,Australia,0.46623799200,1.81502163
0.22409629000,68195,Russian Federation,0.40628288500,1.812983539
0.26423595200,72966,Russian Federation,0.47876825900,1.811896736
0.22229167300,36480,Kazakhstan,0.40258400000,1.811061992
0.23375919600,32927,Brazil,0.42312309600,1.810081072
0.32767877000,58659,China,0.59307382900,1.809924485
0.23281450300,71529,Russian Federation,0.42038161000,1.805650441
0.21901669600,44839,South Africa,0.39525929400,1.804699373
0.25050850900,45444,Australia,0.45187814800,1.803843509
0.24100000900,47103,Madagascar,0.43450599200,1.80292936
0.25626853100,75958,Russian Federation,0.46133455400,1.800199783
0.26054502100,54863,Kazakhstan,0.46860471600,1.798555636
0.22772816900,51192,Australia,0.40945387700,1.79799398
0.23718749900,22624,Mongolia,0.42637044200,1.797609249
0.23056689600,31189,Australia,0.41424805900,1.796650196
0.24028174800,73009,Finland,0.43035144200,1.791028431
0.23972478600,44247,Bolivia,0.42922577200,1.790493921
0.24203139700,69326,Russian Federation,0.43290169600,1.788617929
0.22183523300,52542,Saudi Arabia,0.39667718500,1.788161329
0.25650474000,41817,Canada,0.45838626800,1.787047943
0.30739988800,3710,United States,0.54918200300,1.786539372
0.25007166800,68678,Russian Federation,0.44497243600,1.779379646
0.23809184500,32902,India,0.42346204800,1.778565948
0.22298383200,53589,Australia,0.39658681200,1.778545146
0.22263622600,60481,Sudan,0.39525963600,1.775360835
0.22742446000,74978,Russian Federation,0.40352881300,1.774342184
0.27633239900,62122,India,0.48966300200,1.772007205
0.23239584000,56108,Kazakhstan,0.41168398400,1.771477424
0.25882352600,50166,New Zealand,0.45847314500,1.771373538
0.22263622600,52611,Sudan,0.39428362900,1.77097697
0.24817925700,72427,Russian Federation,0.43942285000,1.770586532
0.23268926400,56098,Laos,0.41170291400,1.769324923
0.24390090800,75435,Russian Federation,0.43117512300,1.767829101
0.24325509000,46708,Australia,0.42982098000,1.76695575
0.24191899700,71569,Canada,0.42709855000,1.765460982
0.22964390800,43478,Saudi Arabia,0.40538769500,1.765288261
0.23654610300,68069,Russian Federation,0.41747592700,1.764881863
0.24240741900,45741,Argentina,0.42770315400,1.764397954
0.23239615200,46746,Russian Federation,0.40999494600,1.76420712
0.22749999800,18102,Peru,0.40091700800,1.762272578
0.25548281000,5818,Canada,0.45004870500,1.76156159
0.25484427800,71557,Finland,0.44853242700,1.760025497
0.25548281000,73693,Canada,0.44802983200,1.753659403
0.26115806800,66780,Russian Federation,0.45762185500,1.752279217
0.25931505100,61803,Canada,0.45431439100,1.751978488
0.23814855500,72796,Russian Federation,0.41640226800,1.748497983
0.25669997700,54615,Russian Federation,0.44840843700,1.746819155
0.24240741900,47566,Argentina,0.42333208200,1.74636603
0.24692091200,74700,Russian Federation,0.43119158300,1.746274058
0.24240741900,14339,Argentina,0.42325405100,1.74604413
0.22951998300,50921,Russian Federation,0.40059037400,1.745339856
0.24258609000,74309,Russian Federation,0.42320708100,1.744564501
0.24694444100,50067,Congo DRC,0.43049270300,1.743277562
0.23239615200,51059,Russian Federation,0.40503345500,1.742857838
0.27654367000,72173,China,0.48197160000,1.742840832
0.27902232000,66225,India,0.48619558500,1.742497106
0.24527189700,51409,Australia,0.42623922400,1.737823327
0.22451038300,65839,Kazakhstan,0.38976546200,1.736068759
0.28084598500,57953,India,0.48719576600,1.734743568
0.26913245000,17517,Botswana,0.46686385000,1.734699216
0.25700298200,51774,Ethiopia,0.44549245200,1.733413552
0.25931505100,72235,Canada,0.44935306900,1.732846078
0.28545517700,52457,Jordan,0.49432755000,1.731716885
0.25707037400,45066,United States,0.44472764700,1.729984051
0.26868705300,74370,Kazakhstan,0.46448912100,1.72873652
0.23491283000,56501,Russian Federation,0.40553560300,1.726323773
0.24688770400,50845,Australia,0.42588290000,1.725006524
0.23824677700,46392,Mexico,0.41093407900,1.724825344
0.23624999800,51331,Peru,0.40739423100,1.72442004
0.31413222100,37160,Namibia,0.53998521900,1.718974314
0.24296318000,38272,Australia,0.41762287200,1.71887309
0.28376572000,53321,Kenya,0.48638333100,1.714031318
0.23625402000,56674,Ethiopia,0.40471646700,1.713056425
0.31225676800,73279,Canada,0.53437560100,1.711333927
0.24809941100,58443,Russian Federation,0.42439807300,1.710596858
0.22951998300,73794,Russian Federation,0.39241791900,1.70973313
0.23147728000,72095,Kazakhstan,0.39567933200,1.70936574
0.24974189200,40591,Australia,0.42645216600,1.707571616
0.30976707500,66833,China,0.52775397700,1.703712304
0.29065954700,73432,Russian Federation,0.49506632500,1.703251554
0.26403424400,57179,Russian Federation,0.44953160100,1.702550374
0.22999999900,43573,Mongolia,0.39158068600,1.702524729
0.24490758100,78800,Russian Federation,0.41680678600,1.701894177
0.24504201800,66529,Libya,0.41695514600,1.701565917
0.24490758100,66411,Russian Federation,0.41665402700,1.701270436
0.26463937100,51855,Russian Federation,0.45021628600,1.701244544
0.25109763100,47307,Australia,0.42714082800,1.701094615
0.25090909000,68739,Mongolia,0.42621866400,1.69869758
0.36666667500,78140,Norway,0.62201085600,1.696393205
0.28172499400,51075,Canada,0.47746243000,1.694781933
0.27001387800,29020,Congo DRC,0.45680557000,1.691785524
0.30098888300,61881,Kazakhstan,0.50917257500,1.691665718
0.38181424100,41217,Russian Federation,0.64541573700,1.690391996
0.25306751900,47083,South Africa,0.42743048100,1.688997793
0.25289255700,43585,Mozambique,0.42712913000,1.688974698
0.31225676800,69591,Canada,0.52726631200,1.688566481
0.28968577600,50159,Ethiopia,0.48915169300,1.688559583
0.25557514200,68255,Mongolia,0.43149745100,1.688338888
0.26575996500,35262,Russian Federation,0.44865252900,1.688187041
0.23777873600,72394,Russian Federation,0.40140289500,1.688136213
0.23157895200,61094,Norway,0.39034086000,1.685562771
0.24401596000,73589,Russian Federation,0.41112319000,1.684820903
0.24766865100,53584,Tanzania,0.41685201600,1.683103672
0.27707077900,44195,Australia,0.46601302800,1.681927736
0.23859801500,60161,Saudi Arabia,0.40127205200,1.681791242
0.25484427800,63302,Finland,0.42774517200,1.678457038
0.24703518900,62436,Egypt,0.41461539300,1.678365721
0.29186140800,65179,Russian Federation,0.48945171500,1.677000458
0.28069403000,56050,India,0.46924516400,1.6717319
0.24517466200,63265,Russian Federation,0.40932073600,1.66950668
0.24864214300,47413,Bolivia,0.41499683300,1.669052671
0.26833333600,78016,Finland,0.44686748600,1.665344652
0.26211434300,47393,Nigeria,0.43617420100,1.664060791
0.31679868700,70909,Canada,0.52624139800,1.661122409
0.24847221500,49976,Colombia,0.41265058900,1.660751441
0.29915400900,57475,Kenya,0.49677552000,1.660601246
0.30261455800,74532,China,0.50236296800,1.660075349
0.28504918900,59866,Burkina Faso,0.47310874800,1.659744235
0.24776826000,32639,Australia,0.41113736500,1.659362523
0.37861367600,64910,United Kingdom,0.62773353200,1.657979021
0.25145701900,75527,Canada,0.41662473700,1.656842743
0.27122056300,67410,United States,0.44931059200,1.656624361
0.25173487700,58071,Ecuador,0.41700096700,1.656508514
0.24203139700,78740,Russian Federation,0.40075526200,1.655798657
0.25565010300,64582,United States,0.42301619500,1.654668588
0.29897995300,44610,Russian Federation,0.49331574000,1.649996045
0.23812499600,54341,Congo DRC,0.39236874200,1.647742776
0.27225465200,49047,Ethiopia,0.44809850300,1.64588006
0.24278496100,41973,Argentina,0.39949627900,1.645473745
0.24703045300,66582,Morocco,0.40613028200,1.644049457
0.24203139700,71550,Russian Federation,0.39756923300,1.642634955
0.27145306700,39591,Bolivia,0.44575921600,1.642122599
0.24203139700,57568,Russian Federation,0.39699559800,1.64026487
0.28622596700,43626,India,0.46930598400,1.639634548
0.26258333400,46795,Afghanistan,0.43026110600,1.638569743
0.24668801100,67288,Canada,0.40419260800,1.638476902
0.25355371000,24331,Honduras,0.41526454300,1.637777428
0.25255878900,58173,Kazakhstan,0.41322218300,1.636142558
0.26510741000,37042,Bolivia,0.43360389600,1.635578183
0.25731807900,46073,Tanzania,0.42079317700,1.635303585
0.28258567100,72101,Russian Federation,0.46200098400,1.634905911
0.24470587300,55560,Honduras,0.39996923900,1.634489741
0.30068965800,41047,China,0.48981162900,1.628960677
0.24490758100,68312,Russian Federation,0.39784451400,1.624467942
0.29843144000,52530,South Africa,0.48478142500,1.624431477
0.35707447700,65483,Italy,0.57941686200,1.622677899
0.24517466200,63275,Russian Federation,0.39763156900,1.621829784
0.27322467200,67298,Canada,0.44307991600,1.621668764
0.24864664800,63503,Russian Federation,0.40274293900,1.61974007
0.28166667600,32223,Angola,0.45614038000,1.619433248
0.24490758100,63329,Russian Federation,0.39653254600,1.619110949
0.26678259900,58120,Honduras,0.43156079000,1.617649695
0.27134457100,36620,Russian Federation,0.43818717300,1.614873559
0.34188960200,58838,Kenya,0.55207789200,1.614784096
0.26229570600,70296,Canada,0.42343660400,1.614348212
0.27367922900,60796,United Arab Emirates,0.44159838400,1.613561927
0.25854859300,67985,Canada,0.41685065600,1.612271996
0.32474799400,53286,Russian Federation,0.52335777900,1.611581253
0.29284722000,38780,Colombia,0.47104405900,1.608497629
0.27535827100,4276,Australia,0.44275341500,1.607917617
0.29466566600,69700,Russian Federation,0.47335729700,1.606421622
0.24692091200,80674,Russian Federation,0.39654204700,1.605947604
0.26228317000,73025,Kazakhstan,0.42017848100,1.602003213
0.28803736500,51449,Russian Federation,0.46117213400,1.601084408
0.27105865700,12050,Namibia,0.43394881200,1.600940611
0.25694444800,59934,Brazil,0.41078098800,1.598715174
0.28032870600,43939,Finland,0.44802947100,1.598229013
0.36141552200,46167,Finland,0.57678620000,1.595908767
0.25799178000,64309,Mongolia,0.41161378400,1.595453095
0.27956567000,58691,Russian Federation,0.44596769400,1.59521623
0.25573979500,49359,Saudi Arabia,0.40781028900,1.594629764
0.33910280500,59691,Russian Federation,0.53876141100,1.588784885
0.28055419200,46802,Australia,0.44535916400,1.587426518
0.25836404200,77531,Russian Federation,0.40965683700,1.58557992
0.26944817400,58995,Mongolia,0.42670263400,1.583616722
0.26719139200,10846,Australia,0.42307579900,1.583418522
0.28001015400,55669,India,0.44321537000,1.582854635
0.26731287600,45944,Mexico,0.42307089700,1.582680578
0.26936826700,40336,Russian Federation,0.42622616800,1.582317668
0.28205301100,72292,Canada,0.44624936700,1.582147148
0.25830002100,52258,Oman,0.40846310900,1.581351436
0.29270717800,35536,Brazil,0.46267498200,1.580675217
0.25548281000,56347,Canada,0.40374127600,1.580307012
0.26777331400,76764,Russian Federation,0.42265989500,1.57842426
0.28312495000,56586,Russian Federation,0.44669021100,1.577714048
0.29117591300,393,Paraguay,0.45867176400,1.575239378
0.29997193500,48218,South Africa,0.47223409900,1.574260935
0.27444443400,60753,Honduras,0.43126946100,1.571427246
0.26777266900,56128,Ecuador,0.42069244200,1.571080587
0.28031249900,55724,Mongolia,0.44036462200,1.570977475
0.32846966300,49669,Botswana,0.51524290400,1.568616411
0.26855361500,48321,Australia,0.42107951400,1.567953252
0.24763996700,66224,Russian Federation,0.38807636900,1.567099098
0.25946961100,72271,Canada,0.40638732700,1.56622321
0.26545455200,60213,Yemen,0.41558693600,1.565567186
0.27731284100,51951,Brazil,0.43406454400,1.565252234
0.26272856200,60623,Mongolia,0.41028212600,1.561619806
0.28386978900,58826,Canada,0.44266239700,1.559385374
0.27915531100,64695,Algeria,0.43502176100,1.558350294
0.25555555500,60692,Mongolia,0.39807133500,1.557670445
0.33675475800,61858,United States,0.52381289000,1.55547287
0.31829926500,64320,China,0.49510118700,1.555458154
0.32390455100,52297,Argentina,0.50363998600,1.554902469
0.28823991300,51808,South Africa,0.44774760100,1.553385152
0.30491641100,56555,Mali,0.47354303200,1.553025731
0.29999999800,56633,Peru,0.46574256000,1.55247521
0.29272269000,9702,Brazil,0.45414268900,1.551443412
0.26722221200,61565,Honduras,0.41343070700,1.547141998
0.26700155400,37480,Peru,0.41280162100,1.546064488
0.25811852200,54378,Sudan,0.39881142800,1.545070942
0.25836404200,43572,Russian Federation,0.39886822700,1.543822522
0.28918038200,69673,Russian Federation,0.44614688000,1.542797879
0.37313297800,68446,Sweden,0.57544348300,1.542194116
0.27901514700,28887,Congo,0.42991144200,1.540817574
0.28737944100,54450,Canada,0.44210787500,1.538411633
0.30801116900,56241,India,0.47341411200,1.537003069
0.28804121400,47655,Azerbaijan,0.44191072100,1.534192676
0.30732090400,48234,Russian Federation,0.47128694300,1.533533635
0.26777331400,71588,Russian Federation,0.41023520200,1.532024218
0.28594937300,61652,United States,0.43759176800,1.530312039
0.26417805300,78445,Russian Federation,0.40395431900,1.529098706
0.33130059500,53760,Botswana,0.50625951400,1.528097207
0.27545917000,65450,Algeria,0.42085358600,1.527825652
0.31819269900,29185,Argentina,0.48612675500,1.527774699
0.30831696700,56708,India,0.47101464700,1.527696161
0.37606467600,69345,China,0.57411605400,1.5266418
0.29275506000,57468,Russian Federation,0.44684605400,1.526347842
0.29267026800,48315,Chile,0.44669926200,1.526288492
0.27999999800,52895,Peru,0.42725236500,1.525901314
0.26858277600,78339,Finland,0.40975250100,1.525609747
0.27328371700,50494,Brazil,0.41671493200,1.524843619
0.33696102100,67490,United States,0.51350179700,1.523920469
0.28288914700,68738,Canada,0.43091676600,1.52327076
0.30680729900,60897,Russian Federation,0.46664008900,1.520954979
0.27216977700,63960,Russian Federation,0.41381623900,1.520434207
0.27312499900,70891,Mongolia,0.41493407600,1.519209437
0.27820977300,45685,Russian Federation,0.42260724200,1.519023712
0.30393956700,66852,United States,0.46165611000,1.518907573
0.26746326800,47814,Russian Federation,0.40542090000,1.515800293
0.27183370900,55590,Canada,0.41178495900,1.51484141
0.29569063600,33407,Algeria,0.44661239400,1.510404252
0.28210048300,55546,Australia,0.42607422800,1.510363341
0.35867532100,60866,Turkey,0.54075353600,1.507640767
0.28031249900,70414,Mongolia,0.42254079100,1.507391902
0.27281250800,30273,Kazakhstan,0.41102816100,1.50663239
0.37495348600,64156,United States,0.56490992500,1.506613343
0.34040338000,44542,China,0.51242113800,1.505335047
0.32861802300,48067,Brazil,0.49420387400,1.503885482
0.28280630900,48350,Australia,0.42503562000,1.50292128
0.28204768000,55928,Mauritania,0.42388854700,1.502896769
0.28632810100,61145,United States,0.42980519700,1.50109331
0.34137595900,62549,China,0.51236819600,1.500891268
0.28227272600,66045,Mongolia,0.42275836300,1.49769469
0.28636068100,63827,Russian Federation,0.42877850100,1.497337203
0.28085260400,39768,Australia,0.42052650200,1.497321
0.30399033600,60975,United States,0.45512934700,1.497183605
0.29953878600,54601,Congo DRC,0.44791308700,1.495342533
0.27035987900,30729,Ecuador,0.40404139900,1.494457685
0.34679721000,51905,China,0.51820488000,1.49425908
0.33004281400,59585,Russian Federation,0.49297787500,1.49367856
0.31059598200,46730,Argentina,0.46363117700,1.492714664
0.26417805300,65820,Russian Federation,0.39406123000,1.491650141
0.27434888800,13182,Colombia,0.40853920400,1.489122872
0.31712963100,61950,Tajikistan,0.47066642100,1.484145204
0.28715966700,3321,Australia,0.42606396300,1.483717987
0.29969696900,61929,Mongolia,0.44407215300,1.481737218
0.27574737600,62752,Eritrea,0.40827085300,1.480597418
0.32359413500,48135,Australia,0.47902533100,1.480327605
0.32061302000,39198,Russian Federation,0.47440955800,1.479695235
0.28289384400,74230,Russian Federation,0.41822192100,1.478370526
0.28417044000,53655,United States,0.41900895400,1.474498734
0.28636363400,50556,Peru,0.42194073500,1.473443849
0.27312499900,59282,Mongolia,0.40242732800,1.47341814
0.28288914700,53888,Canada,0.41577830800,1.469757014
0.29915617700,53006,Canada,0.43946523900,1.469016095
0.32559207100,13959,Australia,0.47822110500,1.468773805
0.28205301100,44469,Canada,0.41378970100,1.467063583
0.33878146500,19502,Brazil,0.49650788400,1.4655698
0.27783995800,42644,Russian Federation,0.40719366100,1.465569114
0.32549316600,49710,South Africa,0.47695052000,1.465316541
0.33742311100,73524,Canada,0.49280038400,1.460482012
0.31694061800,71294,Canada,0.46257796400,1.459509882
0.34525065900,68864,Kazakhstan,0.50362391200,1.458719625
0.30175343000,43865,Russian Federation,0.43893211200,1.454605212
0.33281627400,75961,Russian Federation,0.48373291100,1.453453298
0.27223112700,63578,Canada,0.39524434400,1.451870506
0.30046511100,49137,Mozambique,0.43620044600,1.451750736
0.27593496200,76803,Russian Federation,0.40019291400,1.450316086
0.33329198300,60611,United States,0.48271387000,1.448321276
0.29852264000,38915,Australia,0.43231254500,1.448173395
0.30172205400,44714,Australia,0.43655099600,1.446864723
0.37456618500,63612,Canada,0.54069608200,1.443526147
0.31305555800,77523,Finland,0.45185111700,1.443357594
0.34370735500,54207,United States,0.49566696400,1.442119166
0.32246201400,67851,Russian Federation,0.46483440300,1.441516777
0.31595937700,80917,Sweden,0.45536666500,1.441219024
0.30787878300,47859,Congo,0.44365898900,1.441018393
0.30374934200,62975,Kazakhstan,0.43770085400,1.440993587
0.27050983200,46803,Congo DRC,0.38973191500,1.440731053
0.29333332700,47172,Cambodia,0.42259345900,1.44065955
0.32039692500,48655,Chile,0.46158015400,1.440651011
0.28631945400,41831,Cameroon,0.41230687700,1.440023971
0.28982397900,57671,Peru,0.41700115900,1.438808343
0.34656045400,9291,Malawi,0.49754637000,1.435669778
0.29590908900,40503,Peru,0.42464382900,1.435048279
0.30187499900,48766,Mongolia,0.43304148500,1.434505959
0.32121812500,28825,Russian Federation,0.46067264100,1.434142737
0.27921453800,31775,Australia,0.40027299100,1.433567872
0.28793876200,62966,Kazakhstan,0.41166655600,1.429701764
0.28749999900,69109,Mongolia,0.41032723200,1.42722516
0.32928895400,46105,Canada,0.46936683200,1.42539501
0.35976496400,52039,China,0.51231818200,1.424035782
0.33416857000,47542,South Africa,0.47567160200,1.423448058
0.30682800600,50757,Brazil,0.43667567000,1.423193651
0.27853565600,46354,Australia,0.39630601400,1.422819684
0.29267316800,44685,Cameroon,0.41638773700,1.422705538
0.32330188200,61201,Canada,0.45978096600,1.422141322
0.38552665800,49568,Egypt,0.54824118400,1.422057782
0.41183829300,61537,Canada,0.58528861400,1.421161227
0.30808509700,40535,Namibia,0.43742142700,1.419807161
0.28963232900,62379,Russian Federation,0.41103817100,1.419172274
0.31915068600,45867,Australia,0.45273847900,1.41857279
0.30919468400,27357,Argentina,0.43860993700,1.41855588
0.29997333500,44196,Australia,0.42485591800,1.41631228
0.28289384200,67171,Russian Federation,0.40056222100,1.415945353
0.34014845200,49374,Australia,0.48132672800,1.415049003
0.28772359200,73586,Russian Federation,0.40577971200,1.410310879
0.29767441200,40054,Cambodia,0.41969578400,1.409915556
0.29049519000,76805,Russian Federation,0.40934742200,1.409136661
0.39353642700,72557,Canada,0.55435509500,1.408650018
0.34158225900,45644,Vietnam,0.48075548300,1.407436921
0.32295505200,67037,Russian Federation,0.45430753900,1.406720645
0.29086124900,45538,Russian Federation,0.40900585500,1.406188884
0.28772359200,66403,Russian Federation,0.40452714300,1.405957503
0.30824687800,38621,Algeria,0.43294381000,1.404535912
0.32928895400,68666,Canada,0.46195861200,1.402897384
0.29104166200,9799,Congo DRC,0.40809199500,1.402177242
0.34022279800,41131,Afghanistan,0.47663467000,1.400948651
0.28963232900,56057,Russian Federation,0.40550400800,1.400064728
0.30555742800,76790,Canada,0.42731777300,1.39848596
0.28455106800,36684,Canada,0.39772260300,1.397719593
0.33262141600,17157,Brazil,0.46437268300,1.396099772
0.33148805300,46240,China,0.46266320100,1.395716065
0.28288914700,72430,Canada,0.39421808600,1.39354263
0.28965271600,40808,Colombia,0.40330748300,1.39238288
0.29904162100,52781,Chile,0.41629904500,1.392110716
0.28227272800,67510,Libya,0.39280496500,1.391579583
0.32074518300,35394,Nigeria,0.44522859700,1.388106885
0.31090908700,55632,Myanmar,0.43106300000,1.386459959
0.30257324700,52395,Yemen,0.41937419400,1.386025361
0.39710980700,67033,United States,0.55027401900,1.38569738
0.32290188500,44596,Canada,0.44735608500,1.385424198
0.30906249900,70776,Mongolia,0.42804260900,1.384971035
0.33170689600,69870,Russian Federation,0.45930572600,1.384673432
0.30487613500,67715,Russian Federation,0.42185607000,1.383696595
0.31684514100,48664,Sudan,0.43835034500,1.383484511
0.35458685800,40059,China,0.49053258000,1.38339188
0.32718907000,42729,Ethiopia,0.45248348400,1.38294193
0.30926258900,52887,Bolivia,0.42768313000,1.382912597
0.32109671800,40104,Australia,0.44390775000,1.382473645
0.31822221500,44773,Australia,0.43963065700,1.381520951
0.30291422200,55433,Central African Republic,0.41763298600,1.378716995
0.32928895400,63980,Canada,0.45285853800,1.375261856
0.36673914300,43490,Madagascar,0.50329784400,1.372359219
0.33249999700,43648,Peru,0.45554844200,1.370070515
0.30594275000,44831,Brazil,0.41872445400,1.368636629
0.32505092900,50895,Finland,0.44486816300,1.368610649
0.36253566900,56012,Angola,0.49599226600,1.368119908
0.29308377200,68708,Russian Federation,0.40049716000,1.366493809
0.36741953400,62699,China,0.50161235200,1.365230494
0.34896764500,56176,United States,0.47616591000,1.364498735
0.30555742800,75207,Canada,0.41693186800,1.364495934
0.34975965800,63204,Russian Federation,0.47694223900,1.363628503
0.34151515500,55880,Finland,0.46568892900,1.363596673
0.30187499900,63278,Mongolia,0.41142541700,1.362899937
0.29468749900,33778,Mongolia,0.40137279600,1.362028581
0.30545454300,57675,Peru,0.41562683500,1.360683102
0.36325472500,65848,China,0.49421416400,1.360516822
0.29873887700,49798,Australia,0.40617021800,1.359616204
0.36374465400,61230,Russian Federation,0.49420108600,1.358648383
0.37895524500,55712,India,0.51412811700,1.356698776
0.32837490700,50380,Australia,0.44528158100,1.356015857
0.32588251700,73843,Canada,0.44144819900,1.354623755
0.34155026000,51662,Morocco,0.46265888500,1.354585076
0.36287849600,55211,Canada,0.49103065500,1.353154459
0.35635995900,64251,Russian Federation,0.48187910500,1.352225728
