mean_rapes,Fishnet_ID,COUNTRY,Rapeseed_P,Rapeseed_Error_Ratio
0.47812158400,64158,Norway,0.45143840400,0.944191643
0.50808509900,75911,Estonia,0.47924379600,0.943235291
0.46071427400,52873,Russian Federation,0.43448498000,0.943068198
0.43468116500,50960,India,0.40944463100,0.941942426
0.51314830900,48631,China,0.48272557700,0.940713569
0.46062501100,73442,Kazakhstan,0.43322418500,0.940513812
0.48133516700,60267,China,0.45248122300,0.940054361
0.48368663800,62877,China,0.45468436400,0.940039125
0.51243057300,51764,Brazil,0.48074236400,0.938160971
0.44880791500,61198,China,0.42097405900,0.937982698
0.46000880000,51861,India,0.43128764200,0.937563894
0.43270834400,44421,Kazakhstan,0.40567268200,0.937519897
0.48727273900,52933,Finland,0.45682464700,0.937513246
0.48956541100,61207,China,0.45813952700,0.93580861
0.44920455700,62500,Kazakhstan,0.42022121100,0.935478513
0.53130468900,17641,Australia,0.49617324800,0.933877036
0.45584414400,52673,Russian Federation,0.42565726800,0.933778077
0.53704544900,45924,Argentina,0.50119193900,0.933239337
0.51190471500,60049,China,0.47736488000,0.932526828
0.44347824900,55216,Russian Federation,0.41334498100,0.932052433
0.46881946000,48682,Brazil,0.43678322000,0.931666147
0.48207684100,49256,Australia,0.44893544300,0.931252873
0.45464286800,75748,Kazakhstan,0.42332474900,0.931114901
0.47066292500,51591,China,0.43822992400,0.93109081
0.49153848800,69340,Greece,0.45762378300,0.931002951
0.46566908600,68504,Afghanistan,0.43316519400,0.930199592
0.49465225000,59133,India,0.45995061400,0.9298464
0.46116884300,70658,Kazakhstan,0.42876622500,0.929738059
0.46249998800,60070,Russian Federation,0.42996239300,0.929648441
0.44999998600,52560,Tajikistan,0.41805570200,0.9290127
0.45857077300,50668,Australia,0.42599704500,0.928966847
0.55665433400,47640,Lithuania,0.51710246600,0.928947166
0.46167442900,75457,China,0.42863340700,0.928432203
0.48785713000,48076,Belarus,0.45270983100,0.927955754
0.48214284400,47581,Russian Federation,0.44709203900,0.927302032
0.52399997700,58187,Mexico,0.48588091800,0.927253701
0.48386752200,40909,China,0.44831877200,0.92653206
0.49297209100,41610,China,0.45640476400,0.925822724
0.49386926600,52304,Kazakhstan,0.45711775000,0.925584525
0.46583334100,77167,Finland,0.43064958000,0.924471355
0.49952106500,59982,India,0.46161571900,0.924116622
0.44046297400,63439,Kazakhstan,0.40702520800,0.924084956
0.51621304900,51651,China,0.47694253000,0.923925753
0.49828940900,67274,Canada,0.46016625600,0.923491946
0.46442237500,55379,China,0.42884637600,0.923397319
0.42944535600,46602,Australia,0.39647076900,0.923215872
0.49285713000,54861,Russian Federation,0.45481076800,0.922804481
0.48316159700,63455,India,0.44575778500,0.922585296
0.44999998800,65931,Mongolia,0.41472807800,0.921617976
0.63950662300,39879,Austria,0.58937743600,0.921612716
0.50357141500,52867,Russian Federation,0.46399289600,0.921404357
0.51314830200,72189,China,0.47277044900,0.921313482
0.49291668300,76190,Norway,0.45408421000,0.921218992
0.47499998700,77220,Russian Federation,0.43753764100,0.921131901
0.50516261500,70344,China,0.46487622200,0.920250644
0.48899261900,66709,China,0.44984415700,0.919940587
0.46285716100,68402,Tunisia,0.42559412500,0.919493444
0.46954813300,44874,Australia,0.43138633800,0.918726554
0.46261905900,73421,Kazakhstan,0.42424521400,0.917050877
0.47458334500,35259,Kazakhstan,0.43503590400,0.916669134
0.48677513400,46009,Vietnam,0.44565886700,0.915533346
0.49285713000,55876,Russian Federation,0.45096470700,0.915000879
0.47280067500,44106,India,0.43255981600,0.914888322
0.47902304800,65575,India,0.43821648300,0.91481294
0.44920455700,71584,Kazakhstan,0.41059623400,0.9140518
0.49562509100,70180,China,0.45300453900,0.914006468
0.44666667800,73898,Finland,0.40806071900,0.913568751
0.47972223800,42439,Brazil,0.43806830600,0.913170729
0.44999998800,72243,Russian Federation,0.41081739300,0.912927564
0.48566476200,65803,Romania,0.44324254800,0.912651242
0.50406636500,60047,China,0.45998281800,0.912544161
0.46898155700,44819,Australia,0.42793704600,0.91248161
0.47499998700,70360,Russian Federation,0.43336338800,0.912344
0.49285713000,66315,Russian Federation,0.44898752200,0.910989199
0.51136362300,46155,Russian Federation,0.46560912900,0.910524543
0.48765153100,45126,Brazil,0.44386643100,0.910212319
0.50158608800,61413,China,0.45612430500,0.909363948
0.44260935300,41495,Canada,0.40233610000,0.909009485
0.49474749300,41973,Argentina,0.44938111700,0.90830398
0.44999998800,46334,Russian Federation,0.40782425400,0.906276144
0.47972223800,35396,Brazil,0.43472815700,0.906208057
0.47052012400,63060,Canada,0.42627082400,0.905956626
0.47536462500,31725,Canada,0.43065660400,0.905950046
0.49058823000,49626,Chile,0.44443717400,0.905927103
0.51277780500,45373,Turkey,0.46449048600,0.905831886
0.49985917200,52773,Norway,0.45244321500,0.905141368
0.44989509300,7662,Australia,0.40706675400,0.904803721
0.49935005400,42214,Bangladesh,0.45159923600,0.904374061
0.46566908600,64261,Pakistan,0.42095092900,0.903970097
0.50329636200,62428,China,0.45490959200,0.903860283
0.46071427400,74782,Russian Federation,0.41625552900,0.903500396
0.50718157500,58224,China,0.45816677200,0.903358471
0.51846031600,73271,Canada,0.46833494900,0.903318797
0.50499999500,46455,Morocco,0.45611681300,0.903201619
0.51868725800,69372,United States,0.46829785800,0.902852057
0.49897435400,34220,Chile,0.45034928500,0.902549964
0.49285713000,77209,Russian Federation,0.44469185200,0.902273346
0.48721903200,65294,India,0.43932021500,0.901689356
0.59965279800,56013,Brazil,0.54063695600,0.901583313
0.51562498600,61033,Russian Federation,0.46460879300,0.901059502
0.52333335100,48734,Brazil,0.47136809600,0.900703338
0.48363282900,36512,Moldova,0.43513147600,0.899714515
0.49391494900,66495,Romania,0.44424957100,0.899445485
0.47499999400,69362,Ukraine,0.42722335700,0.899417605
0.48333332100,71073,Georgia,0.43433148000,0.898616878
0.50502057900,22030,Australia,0.45376487900,0.8985077
0.47499998700,21664,Russian Federation,0.42669029200,0.898295376
0.47802785700,58540,Ethiopia,0.42923143300,0.89792138
0.45941823700,41146,Canada,0.41234188500,0.897530511
0.48214284400,71124,Russian Federation,0.43252354200,0.897085889
0.49128265100,56472,India,0.44028349500,0.896191824
0.51381236800,50973,United States,0.46046853300,0.896180321
0.50991653700,30903,Australia,0.45684194100,0.895915131
0.47045453300,72652,Russian Federation,0.42144336000,0.895821658
0.57090844400,47221,United Kingdom,0.51103408200,0.895124406
0.51721172800,56468,Ukraine,0.46284441600,0.894883838
0.50259738900,63844,Russian Federation,0.44915140800,0.893660448
0.48547905800,74217,China,0.43384957900,0.893652511
0.47142855900,38698,Russian Federation,0.42093499400,0.892892435
0.48472222900,77792,Finland,0.43277733500,0.89283575
0.46655788000,47518,Australia,0.41639807300,0.892489637
0.45937498800,69295,Russian Federation,0.40942017200,0.891254819
0.43626192600,48040,Australia,0.38864960900,0.890863002
0.49999998700,76495,Russian Federation,0.44541039800,0.890820819
0.49931819900,48615,Norway,0.44460863100,0.890431456
0.52967792800,61574,United States,0.47162859200,0.890406353
0.50152779500,37478,Brazil,0.44634591700,0.889972443
0.54693130000,33497,Australia,0.48656827700,0.889633263
0.49351514500,61326,United States,0.43890190000,0.889338259
0.51428570100,38179,Russian Federation,0.45735198100,0.889295542
0.50545454000,26504,Chile,0.44942247000,0.889145184
0.45937498800,66828,Mongolia,0.40830663900,0.888830802
0.49062501600,35012,Brazil,0.43552164900,0.887687409
0.54953975600,39567,China,0.48770596500,0.887480769
0.57125548300,72447,Serbia,0.50662181500,0.886856809
0.49291668300,67634,Norway,0.43705643800,0.886674063
0.53130875400,51446,China,0.47092036800,0.886340314
0.47142855900,76406,Russian Federation,0.41778545600,0.886211597
0.55776317700,22371,Brazil,0.49393128900,0.885557364
0.49248370200,60121,Moldova,0.43608299600,0.88547701
0.53019421200,46835,China,0.46944633600,0.885423351
0.50216664500,50076,Mexico,0.44456376700,0.88529131
0.50624998700,72833,Russian Federation,0.44809507400,0.885126095
0.48749998700,55784,Russian Federation,0.43052916500,0.883136772
0.47434968500,52679,India,0.41888162200,0.883065037
0.46800001900,15866,Tunisia,0.41292422900,0.882316693
0.47294118800,48552,Finland,0.41709473900,0.881916715
0.53180211800,40162,China,0.46857783200,0.881113136
0.51428570100,70177,Russian Federation,0.45290095000,0.880640759
0.49285713000,71125,Russian Federation,0.43402023300,0.880620786
0.51428570100,60788,Russian Federation,0.45277351700,0.880392972
0.49362316700,36228,Mexico,0.43429471200,0.87981023
0.46386365200,45251,Brazil,0.40784460500,0.879233808
0.52499998600,51901,Russian Federation,0.46151183400,0.879070183
0.50425820800,58568,Vietnam,0.44327309400,0.879059749
0.51136362300,75549,Russian Federation,0.44925840400,0.878549791
0.53786172300,51028,China,0.47207995600,0.877697623
0.52333335100,42587,Brazil,0.45874768600,0.876587905
0.49285713000,66331,Russian Federation,0.43184389400,0.876205025
0.54785091800,75827,Sweden,0.47998900300,0.87613069
0.52594594100,54279,Estonia,0.45989333500,0.874411796
0.51428570100,70735,Russian Federation,0.44889204100,0.872845658
0.55604168500,46422,Brazil,0.48526488400,0.872713138
0.46249998800,71039,Russian Federation,0.40355501800,0.872551413
0.52621105700,69256,China,0.45846213000,0.871251419
0.55120611300,57044,China,0.48016457400,0.871116199
0.55190041900,62603,China,0.48068896300,0.870970462
0.56476336000,67734,China,0.49161809700,0.870485113
0.55903532400,36915,China,0.48652540300,0.870294563
0.50151631400,52700,Ethiopia,0.43642203500,0.870205062
0.56978794800,52592,China,0.49577283200,0.870100594
0.52156673000,2640,Australia,0.45372100600,0.869919379
0.54757575200,39959,Chile,0.47548287800,0.868341734
0.60127838700,52618,China,0.52211355500,0.868339136
0.51665294900,58114,China,0.44854593600,0.868176475
0.50361118500,69848,Kazakhstan,0.43687119000,0.867477139
0.48854167900,35862,Kazakhstan,0.42379088600,0.867461067
0.48291666100,42710,Afghanistan,0.41868288500,0.866987865
0.52333335100,10452,Brazil,0.45357654800,0.86670675
0.56634837400,70544,Romania,0.49043488500,0.86595973
0.47519998700,26132,India,0.41127410400,0.865475832
0.52499998600,53049,Russian Federation,0.45426322700,0.865263313
0.53522729100,54810,Brazil,0.46253894400,0.864191628
0.50624998700,55205,Russian Federation,0.43718931300,0.86358385
0.50628393600,62996,India,0.43715849500,0.863465072
0.49552084600,54472,Kazakhstan,0.42779180600,0.863317476
0.52524767600,73365,Romania,0.45311662300,0.862672304
0.51638887700,52377,Tajikistan,0.44542122700,0.862569367
0.55019207600,28438,China,0.47439284400,0.862231327
0.56725591900,50654,Australia,0.48904308600,0.862120728
0.46753245500,62910,Russian Federation,0.40279567300,0.861535213
0.57720424200,69896,China,0.49707838300,0.861182831
0.52499998600,67718,Russian Federation,0.45169684600,0.860374968
0.48068180500,55117,Russian Federation,0.41355397700,0.860348723
0.53890186900,62609,India,0.46356717500,0.860207028
0.53423066700,60860,Mexico,0.45942756600,0.85997977
0.47199080400,41929,Canada,0.40577244000,0.859704123
0.52517458000,3560,Bangladesh,0.45140338400,0.859530147
0.49962376000,44640,Australia,0.42906903100,0.85878428
0.50624998700,49924,Russian Federation,0.43456572300,0.85840145
0.50357141500,59051,Russian Federation,0.43210746500,0.858085769
0.50546294900,44278,Turkmenistan,0.43362150500,0.85787001
0.52597401200,57823,Russian Federation,0.45104358000,0.857539669
0.52248612200,24556,Canada,0.44803795300,0.857511681
0.46874998800,73329,Russian Federation,0.40186045400,0.857302324
0.51771225000,59746,United States,0.44361519000,0.856875977
0.54185123500,60580,China,0.46428403500,0.856847793
0.51989898000,49373,Kazakhstan,0.44522884300,0.856375681
0.54948182200,60840,Pakistan,0.46989276200,0.855156155
0.52499998600,48822,Russian Federation,0.44888313500,0.855015518
0.61656389700,50814,China,0.52684603000,0.854487317
0.52499998600,20600,Russian Federation,0.44814944400,0.853618011
0.50454544100,65550,Russian Federation,0.43052158400,0.853286045
0.53289284300,47285,Canada,0.45456283600,0.853009835
0.54778582100,57371,Canada,0.46720600000,0.852899038
0.59241072100,57871,Canada,0.50523654400,0.852848414
0.51176601400,61640,India,0.43641219300,0.852757278
0.53147319600,42495,Myanmar,0.45308664100,0.852510803
0.53086275800,66293,Afghanistan,0.45250868900,0.8524024
0.53708333300,70721,Kazakhstan,0.45761242300,0.852032441
0.52020200600,40600,Uzbekistan,0.44316375500,0.851907047
0.53551020600,47112,China,0.45581201200,0.851173343
0.54513890700,48829,Brazil,0.46397132800,0.851106612
0.54425331400,62163,United States,0.46304796700,0.850794943
0.54380570200,65347,India,0.46264389000,0.850752186
0.55259969700,61110,Pakistan,0.47001920200,0.850560007
0.50250001300,55138,Kazakhstan,0.42726040100,0.850269433
0.54032102100,17325,India,0.45913661000,0.849747821
0.48749998700,68794,Russian Federation,0.41373866400,0.848694718
0.51428570100,66558,Russian Federation,0.43643755100,0.848628593
0.52499998600,34650,Russian Federation,0.44549474800,0.848561447
0.51262138000,41407,Argentina,0.43486156600,0.84830946
0.53646414900,63862,Mexico,0.45495167100,0.848056057
0.48854167900,72000,Kazakhstan,0.41424402200,0.847919512
0.51499998600,69567,Turkmenistan,0.43645526000,0.847485965
0.51585537300,42436,China,0.43712772600,0.847384265
0.48910049800,61724,Canada,0.41436122300,0.847190352
0.52947799900,50678,Australia,0.44827697700,0.846639479
0.50025900600,44786,Australia,0.42337372800,0.846309058
0.53134701800,73315,Kazakhstan,0.44938567800,0.845748
0.52499998600,49383,Russian Federation,0.44368970600,0.845123272
0.52642858500,45629,Finland,0.44422424300,0.843845216
0.55007329900,64777,Romania,0.46414707200,0.843791314
0.66428369200,66328,United Kingdom,0.56022253100,0.843348313
0.49488637600,70620,Kazakhstan,0.41716897900,0.84295911
0.48214284400,58206,Russian Federation,0.40617184200,0.84243051
0.54640441800,54090,China,0.45999537800,0.841858819
0.50979796600,37700,Turkmenistan,0.42888074400,0.841275903
0.50705560000,59442,Canada,0.42655244900,0.841234076
0.51600002100,49506,Argentina,0.43388689400,0.840866039
0.61228497800,51490,United States,0.51432911600,0.840015899
0.51514014700,68833,Sweden,0.43266935900,0.839906114
0.51366667900,74617,Finland,0.43134895400,0.839744861
0.53169969400,49799,Mexico,0.44644835000,0.839662605
0.55714284200,45291,Russian Federation,0.46740819300,0.838937805
0.59677943600,49603,Canada,0.50008524400,0.837973318
0.62666666500,60407,Japan,0.52494614600,0.837680022
0.48453454500,47022,Australia,0.40588104000,0.837672038
0.55340235500,46903,India,0.46355120100,0.837638649
0.54304984800,62139,China,0.45485780300,0.837598619
0.51615924900,64901,India,0.43189991000,0.836757088
0.63234378400,39826,Turkey,0.52893746600,0.836471362
0.50545454000,40771,Argentina,0.42276788000,0.836411282
0.52211537200,68965,Ukraine,0.43667953200,0.836365975
0.54571428200,55309,Belarus,0.45624782900,0.836056237
0.53426868500,47802,Laos,0.44638991500,0.835515776
0.56044903800,62650,India,0.46817412600,0.835355392
0.51249998600,73853,Russian Federation,0.42790447400,0.834935582
0.53749998600,76725,Russian Federation,0.44862413900,0.834649583
0.52778703000,70647,United States,0.44050311400,0.834622848
0.52719611300,62427,United States,0.43993235000,0.834475709
0.56475053900,43665,India,0.47093833100,0.833887351
0.51428570100,57020,Russian Federation,0.42874438700,0.833669663
0.52333335100,56803,Bolivia,0.43608807900,0.833289295
0.52053977700,52735,Australia,0.43373021300,0.833231642
0.52499998600,50336,Georgia,0.43739876100,0.833140519
0.51052867000,37686,India,0.42524555200,0.832951364
0.61058757200,57150,China,0.50854702600,0.832881391
0.53722860900,64010,China,0.44719011500,0.8324019
0.55347942900,45723,India,0.46056697300,0.832130245
0.58214838600,63574,China,0.48429217200,0.831905033
0.53558941800,41581,Australia,0.44493144100,0.830732322
0.53481041400,65361,Canada,0.44420826700,0.830590159
0.55415819200,60561,Canada,0.46027556800,0.830585155
0.52333335100,56909,Brazil,0.43444569900,0.830150989
0.54674536200,58354,India,0.45373061100,0.829875555
0.56785712800,68785,Russian Federation,0.47104200700,0.829507959
0.55190446200,64822,India,0.45775542300,0.829410622
0.55088242600,64035,Bangladesh,0.45625224300,0.828220726
0.57399997700,53743,Denmark,0.47505850300,0.827628087
0.51772728600,72353,Kazakhstan,0.42831961500,0.8273074
0.53205883700,63584,Finland,0.44001867100,0.827011301
0.53590906800,63144,Mexico,0.44313840700,0.826891041
0.52777777100,54387,Ukraine,0.43632093200,0.826713355
0.55815101100,62067,India,0.46119734900,0.826294927
0.55880290300,41413,Pakistan,0.46146373500,0.825807691
0.53035712900,60322,India,0.43796167200,0.825786339
0.53749998600,38817,Russian Federation,0.44372057100,0.825526665
0.55095381400,40778,Australia,0.45477628300,0.825434495
0.53522729100,38041,Brazil,0.44161480900,0.825097704
0.54642855700,71230,Russian Federation,0.45085597000,0.825095915
0.52597401200,50306,Russian Federation,0.43396136200,0.825062364
0.53300794700,64552,China,0.43972671900,0.824990925
0.55079500400,66385,China,0.45423607600,0.824691714
0.52598482600,47720,Guatemala,0.43354174000,0.824247618
0.61055557600,46483,Brazil,0.50309661300,0.823998065
0.48749998700,48334,Russian Federation,0.40132605800,0.823232961
0.57596401900,51183,Mexico,0.47388930400,0.822775882
0.54935063500,48517,Russian Federation,0.45194996500,0.822698539
0.52995930800,43480,Ethiopia,0.43581078400,0.822347636
0.53295455900,42764,Kazakhstan,0.43811458000,0.822048658
0.53041668000,73814,Kazakhstan,0.43600722800,0.822008893
0.58862608000,57614,Romania,0.48378870500,0.821894784
0.49999998700,49124,Russian Federation,0.41091319100,0.821826403
0.55714284200,47028,Russian Federation,0.45781240100,0.821714588
0.54999998500,67796,Russian Federation,0.45170935100,0.821289751
0.54974110800,47394,Laos,0.45108043800,0.820532486
0.54123937500,70248,Kazakhstan,0.44400951100,0.820357002
0.52534092200,69008,Kazakhstan,0.43077377200,0.81998899
0.53749998600,79383,Russian Federation,0.44067383500,0.819858319
0.50152779500,48768,Brazil,0.41097981100,0.819455701
0.55157892300,61092,Mexico,0.45181055400,0.819122224
0.56534801800,53063,China,0.46273305200,0.818492393
0.54993170700,46562,China,0.45005669500,0.818386518
0.50705560000,4063,Canada,0.41486461500,0.818183677
0.52499998600,58133,Russian Federation,0.42954104900,0.818173448
0.61509628000,62679,China,0.50295629500,0.817687103
0.53636362200,59816,Georgia,0.43844819700,0.817445813
0.56863635800,21591,Chile,0.46474986600,0.817305928
0.58205630900,2692,Latvia,0.47554789600,0.817013558
0.56100002200,8206,Argentina,0.45801260700,0.816421727
0.50259738900,66482,Russian Federation,0.41009912800,0.815959527
0.55880290300,58220,Pakistan,0.45591394800,0.815876127
0.52166667600,74650,Finland,0.42531750600,0.815305109
0.56535713400,43965,Belarus,0.46092092800,0.815273922
0.51243057300,40237,Brazil,0.41773226400,0.815197777
0.60664796300,63231,Serbia,0.49411603700,0.814502095
0.53866666200,45611,Morocco,0.43870688700,0.814431109
0.54582667700,44890,India,0.44442859700,0.81423026
0.59561429800,35756,China,0.48494611100,0.814194879
0.53571427200,77458,Russian Federation,0.43593965700,0.813754047
0.55447915900,57084,Kazakhstan,0.45054584600,0.812556863
0.56006947900,50983,Vietnam,0.45473282200,0.811922162
0.73469605300,61185,Mexico,0.59646069900,0.811846881
0.49552084600,73889,Kazakhstan,0.40153532500,0.810329834
0.54999998500,66666,Russian Federation,0.44564633300,0.810266082
0.52111112400,62610,Kazakhstan,0.42220595400,0.810203303
0.67270668300,1509,Croatia,0.54499917800,0.810158709
0.60141541300,64490,China,0.48653952200,0.808990777
0.52499998600,60991,Russian Federation,0.42451158700,0.808593521
0.56928549200,64893,China,0.45986698600,0.807796778
0.57782729400,41567,China,0.46640936300,0.807177798
0.54269603900,61491,United States,0.43802805200,0.807133313
0.59469699000,56852,Brazil,0.47980800600,0.806810887
0.60963486000,50975,Australia,0.49158708000,0.80636314
0.56333335200,74596,Norway,0.45421467400,0.806298211
0.57642038900,59885,China,0.46433553500,0.805550157
0.53582889900,56978,Canada,0.43157007400,0.805425155
0.60155589400,62661,China,0.48423846300,0.804976674
0.57784724200,828,Brazil,0.46498187100,0.804679571
0.57800939500,67601,Belarus,0.46507218400,0.804610077
0.51840002100,43607,Tunisia,0.41708858200,0.804568991
0.59977103000,34084,China,0.48249120500,0.804459003
0.72938774700,41679,Mexico,0.58675649700,0.804450718
0.49971820700,50410,Australia,0.40199465700,0.804442687
0.56568179300,18077,Mexico,0.45501397100,0.804363825
0.60929152800,52265,India,0.48937646100,0.803189341
0.57222220600,59468,Uzbekistan,0.45888092900,0.80192786
0.53586557800,60581,Canada,0.42956628900,0.801630682
0.55044550700,36207,India,0.44124431100,0.801613067
0.56952952800,71895,China,0.45622005100,0.80104723
0.54712123000,21303,Bolivia,0.43799570900,0.800545994
0.61028974600,52785,China,0.48844389800,0.800347542
0.53424858300,76851,Estonia,0.42726334800,0.799746338
0.53243516000,46992,China,0.42554741200,0.79924739
0.54642855700,74026,Russian Federation,0.43652046100,0.798860995
0.56976191300,14064,Kazakhstan,0.45501905300,0.798612618
0.59809445000,67483,Sweden,0.47748121800,0.798337483
0.57826914600,46608,United States,0.46162506900,0.798287566
0.57538343700,54807,India,0.45866875000,0.797153203
0.58285184900,56710,China,0.46456472100,0.797054555
0.55379119900,57183,Ethiopia,0.44123099500,0.796746131
0.60349831100,52908,China,0.48068290900,0.796494208
0.53571427200,67212,Russian Federation,0.42664332600,0.796400896
0.54545453100,48103,Russian Federation,0.43415673300,0.795954032
0.56428444800,61385,Ethiopia,0.44911901000,0.795908892
0.55528421600,59909,China,0.44191653200,0.795838454
0.56785712800,68128,Russian Federation,0.45185795300,0.795724718
0.59145159700,49888,New Zealand,0.47050176500,0.795503415
0.57883221700,46089,China,0.45978193100,0.79432678
0.54056819500,63481,Kazakhstan,0.42930561500,0.794174757
0.53437498600,57014,Russian Federation,0.42437421100,0.794150591
0.62473609200,62286,Canada,0.49612774100,0.794139713
0.56785712800,40791,Russian Federation,0.45095032000,0.79412637
0.52499998600,43387,Russian Federation,0.41676793500,0.793843707
0.59233333800,46165,Algeria,0.47018390600,0.793782615
0.67597224500,50365,Brazil,0.53649622100,0.793666049
0.58815037600,64568,China,0.46670833200,0.793518717
0.59062498400,67804,Russian Federation,0.46832466100,0.792930664
0.51249998600,52568,Russian Federation,0.40615742700,0.792502318
0.58272121000,65732,China,0.46171784100,0.792347752
0.52177437000,58141,Canada,0.41309742700,0.791716594
0.54437501400,20370,Kazakhstan,0.43093571000,0.79161552
0.50113635000,56730,Russian Federation,0.39666191300,0.791524927
0.54324996400,43918,Australia,0.42940929100,0.790445135
0.54935063500,69951,Russian Federation,0.43423120800,0.790444536
0.62948000400,69556,China,0.49747226500,0.790290814
0.52388715100,37334,United States,0.41358242500,0.789449453
0.60425658600,56220,China,0.47677641900,0.789029743
0.57063891500,40934,Romania,0.45014320800,0.788840712
0.59284408500,57341,India,0.46753633800,0.78863288
0.56268412100,55016,China,0.44364650900,0.788446826
0.57114755500,72111,Finland,0.45022550800,0.788282299
0.54999998500,63845,Russian Federation,0.43354970300,0.788272209
0.55901517000,53364,Brazil,0.43990417800,0.786927085
0.56727273500,51685,Argentina,0.44573133000,0.785744321
0.58506234600,34853,Russian Federation,0.45878513300,0.784164519
0.52499998600,50854,Russian Federation,0.41167555400,0.784143933
0.53181816800,73243,Russian Federation,0.41700974200,0.784120903
0.58928569900,77717,Russian Federation,0.46206682600,0.784113422
0.53766232300,74379,Russian Federation,0.42116117500,0.783319115
0.47965910300,49937,Kazakhstan,0.37553865300,0.782928231
0.61656390900,44943,China,0.48270946900,0.78290257
0.53077923400,73777,Kazakhstan,0.41546793000,0.782750913
0.52310294200,59274,Canada,0.40941457000,0.782665394
0.55257355200,70363,Canada,0.43241113200,0.782540406
0.57857141300,66624,Russian Federation,0.45250468700,0.782106887
0.53407405900,47438,Uzbekistan,0.41749982800,0.781726468
0.54642855700,65532,Russian Federation,0.42707063900,0.781567203
0.57272725800,69270,Russian Federation,0.44739608600,0.781167789
0.57777591700,18830,India,0.45126705600,0.781041651
0.57187498500,66226,Russian Federation,0.44645882800,0.780693053
0.53326550800,62206,India,0.41579461700,0.779714065
0.55613108600,54276,China,0.43355534900,0.779592006
0.54347223100,50868,Ethiopia,0.42362814600,0.779484437
0.58000172900,62798,India,0.45199722400,0.779303235
0.54428225100,56674,Ethiopia,0.42402602800,0.779055402
0.60754864200,45684,Kazakhstan,0.47329338100,0.779021379
0.61365256200,55077,China,0.47776511700,0.778559639
0.56485490700,54323,Ethiopia,0.43966749000,0.778372436
0.57857141300,77346,Russian Federation,0.45017289100,0.778076623
0.58369508400,43212,Australia,0.45377464700,0.777417284
0.55181939400,18196,Australia,0.42870761000,0.77689841
0.58866785200,72444,China,0.45723015800,0.776720109
0.55079500400,62025,China,0.42760149300,0.776335097
0.58327261600,65493,India,0.45264341500,0.776040916
0.55833334700,60763,Kazakhstan,0.43325973200,0.775987561
0.58291379900,69926,United States,0.45221531200,0.775784194
0.52877043700,63131,India,0.41018164900,0.775727273
0.57333334300,57475,Kenya,0.44427666600,0.774901149
0.59306305400,65417,Kazakhstan,0.45943474600,0.774681112
0.53571427200,53052,Russian Federation,0.41495552000,0.774583657
0.53551944800,49600,Pakistan,0.41464420300,0.774284117
0.59610388000,61931,Russian Federation,0.46150433500,0.774201193
0.63958430200,32867,United States,0.49490464600,0.773791108
0.57062688600,67194,United States,0.44145657400,0.773634374
0.60872505900,37072,Australia,0.47056264700,0.77302986
0.56400002200,51316,Argentina,0.43580679200,0.772707048
0.54358280400,54112,India,0.41994255400,0.772545693
0.62152106000,50680,China,0.47996955200,0.772249861
0.59390999300,48246,India,0.45862907100,0.772219825
0.61762933700,60738,Spain,0.47632595000,0.771216523
0.59068016300,61041,China,0.45535352800,0.770896936
0.54437501400,43678,Kazakhstan,0.41958659200,0.770767543
0.57198320100,44207,China,0.44064503000,0.770381069
0.58749998400,58873,Russian Federation,0.45259303800,0.770371149
0.60108107500,46559,Chile,0.46288088900,0.770080623
0.58212101800,61318,Vietnam,0.44822900300,0.769992818
0.58164596300,69319,China,0.44770727400,0.769724717
0.63538587100,42991,Estonia,0.48867724400,0.769103101
0.59418001600,70952,China,0.45696242500,0.769063941
0.52499998600,64917,Russian Federation,0.40371059900,0.76897259
0.58407786200,53825,China,0.44910586800,0.768914381
0.58354542900,65316,Mexico,0.44862834800,0.768797639
0.67580890500,38583,China,0.51898010700,0.767939137
0.56938597700,53948,China,0.43714061400,0.767740393
0.56216876400,51684,Ethiopia,0.43153980300,0.767633904
0.60871004700,55266,United States,0.46721899600,0.767555913
0.61260997600,72869,United States,0.47007854100,0.767337392
0.55833334700,61545,Kazakhstan,0.42841482300,0.767310112
0.62145835400,44900,Brazil,0.47636785000,0.766532217
0.59162334700,66474,China,0.45331258700,0.766218219
0.58928569900,71816,Russian Federation,0.45138773100,0.765991321
0.63058790600,54493,United States,0.48286535000,0.765738362
0.61848486900,55622,Brazil,0.47330872700,0.765271312
0.53833332700,50591,Afghanistan,0.41193451200,0.765203437
0.61862693600,44576,China,0.47320772100,0.764932294
0.57727274100,53856,Kazakhstan,0.44153857300,0.764869951
0.58928569900,74113,Russian Federation,0.45043186700,0.764369249
0.63682501200,71335,China,0.48645027900,0.763868048
0.57499998500,67555,Russian Federation,0.43915723400,0.763751731
0.53571427200,65604,Russian Federation,0.40907969500,0.76361545
0.67172894700,39347,Canada,0.51263612000,0.763159191
0.52277864500,60690,India,0.39881069200,0.762867221
0.56714048400,50750,Australia,0.43264514500,0.762853574
0.55621902300,51772,India,0.42426464400,0.762765433
0.62649515700,63697,China,0.47765491300,0.762423951
0.58928569900,76043,Russian Federation,0.44897212000,0.761892102
0.51813185500,24513,Australia,0.39460919500,0.76159995
0.60785714100,65651,Belarus,0.46272669000,0.761242501
0.60247721200,66693,Canada,0.45856177500,0.761127169
