mean_sunfl,mean_wheat,Fishnet_ID,COUNTRY,Sunflower_Pred,Sunflower_Error_Ratio
1.76191953300,1.93892618600,7805,Argentina,0.53300684100,0.30251486
0.65664916700,1.59285008900,7809,Canada,0.41289860600,0.62879636
0.08044350100,0.04443713500,7828,Russian Federation,0.37994519600,4.723131033
1.86807740400,2.92453097800,7847,China,0.52264440100,0.27977663
0.46056751700,1.20404132000,7882,Australia,0.44399085000,0.964008172
0.98258141900,1.19631904000,7889,South Africa,0.48654342400,0.495168558
0.74077762200,2.33412938700,7947,Uruguay,0.46457610600,0.627146518
0.77617185800,0.92223535400,7970,Bolivia,0.44863196700,0.578005969
0.43999999800,0.63999998600,8005,Thailand,0.43095208400,0.979436559
1.53999996200,0.00000000000,8075,Brazil,0.51983652400,0.337556193
1.64237880200,2.14344387100,8094,United States,0.52938249000,0.32232667
1.35303330900,2.01370167700,8206,Argentina,0.52283817400,0.386419293
1.42449996500,1.80367254300,8212,Brazil,0.50549035900,0.354854596
0.78182192000,3.52455696200,8356,Botswana,0.48002094200,0.613977339
0.34977076100,1.68498034500,8395,Argentina,0.39389215100,1.126143734
0.51221633700,4.39027784400,8679,Zimbabwe,0.44347574300,0.865797732
0.85217162600,0.00000000000,8694,India,0.46325668200,0.543618994
1.49333329600,1.01178963300,8699,Brazil,0.53876884400,0.360782717
1.61808945900,1.94387242600,8866,Argentina,0.52797239600,0.3262937
0.27400570400,0.22113793900,9043,Russian Federation,0.40744847900,1.487007289
0.16874750400,0.55636362600,9057,Mozambique,0.41367500100,2.451443673
0.30930555900,0.00000000000,9137,Tanzania,0.41034304200,1.326659124
0.02239503000,0.04018037000,9138,China,0.42329267400,18.90118808
0.13651515300,0.00000000000,9155,Tanzania,0.38883701400,2.84830662
1.28074997000,3.09856688200,9286,Chile,0.52140765900,0.407111201
0.25610227700,0.34656045400,9291,Malawi,0.41038332900,1.602419681
1.68989712300,2.07942959100,9349,Lebanon,0.51751924100,0.306243045
0.91371714800,2.18835115000,9368,Turkey,0.49856926800,0.54564946
0.07583333600,1.23458334800,9371,Kenya,0.38198782100,5.037201858
0.58245612900,4.49607204600,9452,Mexico,0.44591882400,0.765583538
0.65477274400,0.06367222900,9482,Sudan,0.45135383400,0.68932899
0.04920289900,0.14270965300,9494,Australia,0.37760862900,7.67451993
1.05833258200,1.84068070500,9522,United States,0.50877077600,0.480728634
0.75322955000,0.02675926000,9585,Kazakhstan,0.38636380200,0.512942969
1.18441050300,0.37366159100,9598,Brazil,0.48896831200,0.412836859
1.77989840500,1.95871114700,9633,Argentina,0.56245113300,0.316001819
1.36366408800,0.29272269000,9702,Brazil,0.53716376600,0.393912086
2.30013738100,6.93337887500,9730,France,0.61452995300,0.267170978
0.43430553200,0.83583331800,9775,Mozambique,0.42729497900,0.983858016
1.53999996200,2.57039567900,9924,Brazil,0.53666284500,0.348482375
0.55738984100,1.90733981400,10009,Russian Federation,0.43090794500,0.773081806
0.30399999300,2.57924991800,10021,Namibia,0.40886451100,1.34494908
0.30421817600,2.26244715000,10031,Georgia,0.42336795200,1.391658965
0.04187500100,0.00000000000,10071,Sudan,0.37633881000,8.987195248
2.15727918400,3.26292398300,10155,Bosnia and Herzegovina,0.54613311300,0.253158292
0.08791500900,0.68579708400,10288,Botswana,0.38805362900,4.413963365
0.46838375300,2.01966658100,10290,Mexico,0.44675217600,0.953816551
1.65366689400,2.19295666000,10340,Argentina,0.54548812900,0.329865786
0.51900000600,0.93955284700,10392,Argentina,0.47232742300,0.910072095
0.47105739000,1.01674154100,10452,Brazil,0.45487120900,0.965638622
1.20072956300,1.61236921600,10460,Turkey,0.52740297500,0.439235438
0.93565403500,1.43884157400,10505,China,0.51245065800,0.547692458
0.53507576500,0.92954544000,10514,Myanmar,0.45458397200,0.849569354
0.78027137500,4.13420406100,10592,Canada,0.46260610900,0.592878483
1.62356975600,1.64974061600,10604,China,0.52101857900,0.320909266
0.89833331100,0.00000000000,10617,Brazil,0.52237664600,0.581495353
