"","mean_groun","Fishnet_ID","COUNTRY","Groundnut_","Groundnut_Error_Ratio"
"1015",1.909999967,38812,"Indonesia",0.583978529,0.305747926
"1016",0.307754199,38835,"China",0.495712934,1.61074304
"1017",0.221837742,38850,"Mozambique",0.411829786,1.856445987
"1018",0.684470192,38854,"China",0.528494246,0.772121638
"1019",2.650561209,38871,"China",0.621918808,0.234636652
"1020",0.4145496,38915,"Australia",0.460667324,1.111247783
"1021",0.911622519,38922,"Paraguay",0.484213544,0.531155751
"1022",0.014479167,38924,"Kazakhstan",0.387402199,26.75583471
"1023",0.959999979,38937,"Papua New Guinea",0.492637721,0.513164304
"1024",0.423960239,38941,"Madagascar",0.419266436,0.988928672
"1025",0.019213113,38947,"Australia",0.418022152,21.75712765
"1026",0.014479167,38961,"Kazakhstan",0.410944919,28.3818067
"1027",1.636817266,38973,"Mexico",0.520190599,0.317806153
"1028",2.357341595,39045,"China",0.619152981,0.262648817
"1029",1.19197165,39084,"Laos",0.491767332,0.412566299
"1030",0.568986639,39091,"Mexico",0.465451081,0.818035168
"1031",0.50999999,39104,"Uruguay",0.447082071,0.876631529
"1032",1.342857181,39119,"Peru",0.532791445,0.396759575
"1033",0.144242426,39138,"Afghanistan",0.405860188,2.813736563
"1034",1.481056395,39145,"Laos",0.52636308,0.355397054
"1035",0.546209662,39162,"Mozambique",0.416596631,0.762704617
"1036",1.066335567,39169,"United States",0.510132697,0.478397901
"1037",0.578112225,39184,"Malawi",0.425272382,0.735622538
"1038",1.649916522,39190,"Brazil",0.514159299,0.311627462
"1039",1.063562181,39195,"China",0.477186078,0.448667776
"1040",1.909999967,39202,"Indonesia",0.584071652,0.305796682
"1041",1.011069314,39211,"Central African Republic",0.493128816,0.48772998
"1042",2.059543371,39212,"Argentina",0.568251457,0.275911382
"1043",0.68550303,39228,"Myanmar",0.506066361,0.738240881
"1044",0.436363636,39233,"Saudi Arabia",0.416640419,0.954800961
"1045",0.959999979,39239,"Papua New Guinea",0.492465253,0.51298465
"1046",0.918386234,39242,"Benin",0.48167214,0.524476655
"1047",1.546237977,39247,"Bolivia",0.451969974,0.292302984
"1048",1.163518486,39259,"Argentina",0.496772122,0.426956794
"1049",0.796354158,39276,"Kazakhstan",0.474156789,0.595409447
"1050",1.045493466,39284,"Australia",0.4757495,0.455047798
"1051",1.909999967,39290,"Indonesia",0.582628473,0.305041091
"1052",0.941597228,39297,"Colombia",0.480780557,0.510601075
"1053",1.783381132,39309,"Brazil",0.405516073,0.227386096
"1054",1.492397853,39333,"China",0.58624669,0.392821987
"1055",1.22208332,39352,"Portugal",0.546500896,0.447187918
"1056",0.300376682,39367,"Namibia",0.398083279,1.325280233
"1057",0.498273393,39370,"Australia",0.446405309,0.895904368
"1058",0.050000002,39378,"Ethiopia",0.373865069,7.477301081
"1059",1.389999986,39416,"Kazakhstan",0.518715483,0.37317661
"1060",1.053999764,39430,"Benin",0.48454518,0.459720388
"1061",0.624881876,39431,"Tanzania",0.43519498,0.696443595
"1062",1.376092095,39438,"Vietnam",0.526667551,0.382726965
"1063",0.5,39443,"Vanuatu",0.464883108,0.929766216
"1064",0.029596318,39451,"Brazil",0.435077163,14.70038141
"1065",0.635649923,39470,"United States",0.446795434,0.702895443
"1066",0.070941861,39487,"China",0.408875921,5.763535312
"1067",1.619209879,39500,"China",0.551090943,0.340345591
"1068",2.059999943,39532,"Argentina",0.584782666,0.283875088
"1069",0.613333331,39535,"Sudan",0.444232583,0.724292258
"1070",0.114110123,39543,"Mozambique",0.401344197,3.51716558
"1071",1.87328775,39550,"Brazil",0.53197457,0.2839791
"1072",0.93765065,39566,"Ghana",0.498454214,0.531599071
"1073",0.691521208,39567,"China",0.570567095,0.8250898
"1074",0.554200046,39572,"Madagascar",0.438097445,0.790504166
"1075",0.267304888,39588,"China",0.497125982,1.859771386
"1076",0.174163358,39591,"Bolivia",0.420079334,2.411984581
"1077",1.896736078,39608,"Indonesia",0.578975264,0.305248195
"1078",0.959999979,39613,"Papua New Guinea",0.492157054,0.512663609
"1079",0.76580798,39630,"Brazil",0.428831017,0.559971988
"1080",0.197848111,39631,"Madagascar",0.405663487,2.050378368
"1081",1.389999986,39642,"Kazakhstan",0.490213777,0.352671786
"1082",0.959999979,39647,"Papua New Guinea",0.491877292,0.51237219
"1083",0.050490926,39659,"China",0.454104413,8.993782625
"1084",0.452173913,39674,"Saudi Arabia",0.411331872,0.909676255
"1085",0.79121416,39676,"Japan",0.52166261,0.659319103
"1086",1.430935944,39682,"South Africa",0.528888773,0.369610376
"1087",0.808012483,39687,"Kenya",0.481708016,0.596164077
"1088",0.783170267,39693,"Brazil",0.459383971,0.586569729
"1089",2.360447235,39699,"Brazil",0.429040951,0.181762568
"1090",0.535678563,39731,"Botswana",0.414335672,0.773478165
"1091",0.093675118,39742,"Kenya",0.448517907,4.788015394
"1092",0.755555577,39743,"Peru",0.429626132,0.568622806
"1093",0.508622573,39746,"Peru",0.426321462,0.838188245
"1094",0.444935221,39768,"Australia",0.448398995,1.007784895
"1095",0.325085935,39774,"China",0.492520944,1.515048456
"1096",0.058035712,39826,"Turkey",0.404097864,6.962917315
"1097",0.652188734,39827,"Argentina",0.435228214,0.667334763
"1098",0.248171088,39847,"Zambia",0.412705825,1.662989143
"1099",0.870033697,39851,"Australia",0.456378152,0.524552271
"1100",0.217069055,39868,"Congo",0.41181416,1.897157382
"1101",1.302239814,39877,"Brazil",0.531912463,0.408459684
"1102",0.362940095,39886,"Zambia",0.419243544,1.155131521
"1103",0.766751783,39890,"Australia",0.469921994,0.612873689
"1104",1.289262465,39892,"India",0.526045539,0.408020518
"1105",0.023278384,39895,"South Africa",0.416928842,17.91055779
"1106",1.909999967,39909,"Indonesia",0.584400586,0.305968898
"1107",1.929718671,39911,"India",0.543344862,0.281566878
"1108",1.606693324,39916,"China",0.492361605,0.306444047
"1109",0.058239747,39929,"Australia",0.397589829,6.826778094
"1110",0.16026192,39941,"Mozambique",0.404804867,2.525895528
"1111",0.974476657,39945,"Burkina Faso",0.440143355,0.451671522
"1112",2.702999949,39954,"Spain",0.652251143,0.241306384
"1113",0.153736429,39956,"Brazil",0.429480858,2.793618017
"1114",0.205454545,39959,"Chile",0.415374571,2.021734642
"1115",0.020075756,39961,"Namibia",0.380624239,18.95939754
"1116",0.589185897,39988,"Senegal",0.450160335,0.764037865
"1117",0.072395833,39989,"Kazakhstan",0.399738115,5.521562477
"1118",1.088250309,39998,"India",0.521271489,0.478999624
"1119",0.018086639,40035,"Brazil",0.387226366,21.40952589
"1120",0.520466636,40040,"Congo DRC",0.418471518,0.8040314
"1121",1.264675007,40054,"Cambodia",0.461574705,0.364974956
"1122",0.319238377,40059,"China",0.411783215,1.289892584
"1123",1.089300296,40087,"Brazil",0.455601248,0.418251284
"1124",1.184941893,40092,"Australia",0.455406697,0.384328295
"1125",0.685094544,40146,"Senegal",0.458728389,0.669584064
"1126",0.821818178,40160,"Argentina",0.446003662,0.542703574
"1127",1.038670421,40162,"China",0.575488158,0.554062334
"1128",0.669107086,40169,"Mali",0.448650817,0.670521694
"1129",0.150036473,40170,"Madagascar",0.408389251,2.72193316
"1130",1.387613632,40177,"Australia",0.502359592,0.362031318
"1131",1.284082942,40179,"India",0.531497631,0.413912228
"1132",1.950104138,40203,"China",0.582411919,0.298656829
"1133",0.959999979,40206,"Papua New Guinea",0.492516028,0.51303754
"1134",0.013209015,40231,"Australia",0.387761798,29.35584508
"1135",0.734120206,40235,"Brazil",0.49569085,0.675217554
"1136",2.059543371,40241,"Argentina",0.567364397,0.275480674
"1137",2.044393883,40245,"Argentina",0.581143813,0.284262156
"1138",1.909999967,40261,"Indonesia",0.586276546,0.306951077
"1139",0.151515152,40265,"Saudi Arabia",0.403095212,2.660428391
"1140",1.294711683,40281,"China",0.558839639,0.431632499
"1141",1.94180518,40282,"South Africa",0.48738112,0.25099383
"1142",1,40291,"Cuba",0.471279509,0.471279509
"1143",0.039461757,40309,"Brazil",0.437759629,11.0932625
"1144",0.331586337,40338,"Brazil",0.43023834,1.297515283
"1145",2.957999945,40342,"Spain",0.667273368,0.225582617
"1146",0.377361106,40344,"Angola",0.418084149,1.107915316
"1147",0.515209687,40352,"Nigeria",0.463861121,0.900334626
"1148",2.407810345,40375,"China",0.648348147,0.269268777
"1149",1.111945568,40379,"South Africa",0.525264653,0.472383422
"1150",0.174999995,40382,"Libya",0.430544072,2.46025191
"1151",2.36761008,40384,"China",0.608323996,0.256935887
"1152",1.427588574,40387,"South Africa",0.530042422,0.371285139
"1153",2.408173919,40425,"China",0.467174531,0.193995345
"1154",1.570000052,40432,"Kenya",0.536195616,0.341525859
"1155",1.568040878,40446,"Turkey",0.582165999,0.371269657
"1156",1.909999967,40455,"Indonesia",0.579814591,0.303567854
"1157",0.119694525,40462,"Mexico",0.393625131,3.288580919
"1158",0.316163964,40470,"Botswana",0.411773688,1.302405508
"1159",0.573477401,40487,"India",0.470051865,0.819651941
"1160",0.596929579,40496,"Brazil",0.457207902,0.76593273
"1161",0.594644498,40503,"Peru",0.440936666,0.741513068
"1162",0.667988404,40517,"South Africa",0.458094575,0.685782227
"1163",2.968433084,40520,"United States",0.661281024,0.222771073
"1164",0.93854616,40527,"Chad",0.428608615,0.45667292
"1165",0.030724636,40535,"Namibia",0.386997408,12.59567104
"1166",1.563042049,40562,"Egypt",0.544027939,0.348057136
"1167",0.40491569,40568,"Philippines",0.433242936,1.069958381
"1168",1.600529282,40573,"China",0.479855119,0.299810272
"1169",0.722222196,40600,"Uzbekistan",0.499082536,0.691037383
"1170",1.217120215,40607,"India",0.500859736,0.411512133
"1171",0.432281994,40618,"Australia",0.47446796,1.097588997
"1172",0.522196967,40622,"Bolivia",0.450666825,0.863020763
"1173",1.909999967,40627,"Indonesia",0.584078571,0.305800304
"1174",0.117006734,40631,"Angola",0.393453136,3.362653777
"1175",0.923610575,40638,"Brazil",0.431014913,0.466663034
"1176",1.33208332,40645,"Kazakhstan",0.516731054,0.387911962
"1177",0.060089775,40649,"Egypt",0.387592606,6.450225617
"1178",0.025987975,40657,"China",0.4269783,16.42984111
"1179",1.909999967,40667,"Indonesia",0.574047528,0.300548449
"1180",1.909999967,40680,"Indonesia",0.584730421,0.306141587
"1181",0.934626947,40682,"Australia",0.475666365,0.50893714
"1182",0.368241738,40684,"Congo DRC",0.424408245,1.152526184
"1183",2.059543371,40712,"Argentina",0.568586568,0.276074093
"1184",0.529523804,40728,"Kazakhstan",0.436744912,0.824788062
"1185",0.563497783,40732,"Mozambique",0.409455931,0.726632727
"1186",0.307132734,40734,"Congo DRC",0.422474207,1.375542755
"1187",1.183601123,40737,"Australia",0.4808223,0.406236772
"1188",0.012329644,40752,"Mexico",0.387642203,31.43985366
"1189",2.598141558,40785,"Indonesia",0.595745601,0.229296821
"1190",0.450755593,40794,"Congo",0.423141608,0.938738453
"1191",1.001703799,40797,"Brazil",0.451171704,0.450404306
"1192",1.909999967,40800,"Indonesia",0.580985807,0.304181056
"1193",0.069420289,40801,"Malaysia",0.44055535,6.346204494
"1194",1.825905581,40805,"Argentina",0.566104823,0.310040579
"1195",1.046731897,40806,"China",0.52007618,0.496857105
"1196",1.49000001,40808,"Colombia",0.509761817,0.342122023
"1197",1.461805431,40823,"Mexico",0.541449449,0.370397754
"1198",1.961744342,40836,"China",0.504743872,0.2572934
"1199",0.223616619,40842,"Brazil",0.414584789,1.85399811
"1200",0.969489564,40853,"Laos",0.486167413,0.501467402
"1201",1.304447798,40855,"China",0.562972865,0.431579451
"1202",0.695000028,40857,"Ethiopia",0.45919843,0.660717139
"1203",0.016363637,40863,"Ethiopia",0.385434461,23.55432726
"1204",0.021338518,40872,"South Africa",0.423460985,19.84491074
"1205",0.139731722,40893,"Australia",0.457642748,3.275152853
"1206",0.384611178,40903,"Zambia",0.42097494,1.094546815
"1207",0.293913302,40915,"Mozambique",0.416144409,1.415874702
"1208",0.430985928,40916,"Peru",0.49503512,1.148610866
"1209",1.909999967,40921,"Indonesia",0.582624961,0.305039252
"1210",1.218232494,40930,"India",0.521928265,0.428430753
"1211",1.307825065,40933,"Indonesia",0.573859116,0.438788896
"1212",1.554657509,40937,"China",0.564791021,0.363289675
"1213",1.165749386,40949,"South Africa",0.527396687,0.452410006
"1214",1.468842395,40952,"Australia",0.551563732,0.375509131
"1215",0.18006837,40958,"Brazil",0.472986972,2.626707689
"1216",0.385062781,40966,"Australia",0.55009309,1.428580266
"1217",2.794545513,40971,"Nicaragua",0.629702541,0.22533272
"1218",0.654847886,40979,"Brazil",0.424551215,0.648320357
"1219",0.914516915,40980,"Philippines",0.485379968,0.530750126
"1220",0.496371233,41005,"United States",0.419150734,0.844429947
"1221",0.300129765,41009,"Congo",0.408861787,1.362283368
"1222",0.018360765,41038,"Egypt",0.400236927,21.79848863
"1223",0.689999998,41043,"Sudan",0.46130989,0.66856506
"1224",0.199097985,41046,"India",0.475672365,2.389137012
"1225",0.105224778,41047,"China",0.472771304,4.492965564
"1226",3.265209707,41074,"China",0.63539398,0.194595152
"1227",0.339999996,41075,"Angola",0.391272119,1.150800364
"1228",0.659905747,41082,"Brazil",0.448045502,0.678953781
"1229",1.909999967,41106,"Indonesia",0.581549106,0.304475977
"1230",0.256062222,41107,"South Africa",0.49153681,1.919599097
"1231",0.127867628,41113,"Peru",0.409623372,3.203495509
"1232",0.935915055,41122,"India",0.481078243,0.514019131
"1233",1,41123,"Cuba",0.490757748,0.490757748
"1234",0.634240846,41127,"Mexico",0.526791296,0.830585572
"1235",0.142021958,41131,"Afghanistan",0.395421228,2.784226
"1236",0.788916646,41152,"Tajikistan",0.481808525,0.610721712
"1237",2.019923631,41183,"Indonesia",0.582827804,0.288539524
"1238",2.469259258,41185,"Portugal",0.571776436,0.231557879
"1239",0.671874989,41187,"Kenya",0.467136424,0.695272828
"1240",1.245208321,41196,"Kazakhstan",0.504494966,0.405149048
"1241",0.661052654,41208,"Kenya",0.453441133,0.685937996
"1242",0.343967607,41213,"Angola",0.423146241,1.230192124
"1243",0.70064355,41226,"Madagascar",0.447043222,0.638046582
"1244",0.013854487,41237,"Congo",0.397146282,28.665535
"1245",1.156814327,41244,"India",0.494813504,0.42773805
"1246",0.332299926,41259,"Madagascar",0.426973799,1.284904887
"1247",2.736907768,41271,"Australia",0.556105011,0.203187341
"1248",0.60736112,41276,"Brazil",0.459189311,0.756040016
"1249",0.895288587,41286,"Brazil",0.460204308,0.514029012
"1250",0.460069444,41288,"Suriname",0.434754079,0.944974905
"1251",1.136462246,41293,"India",0.525384098,0.46229789
"1252",0.910767057,41324,"Guinea",0.467162569,0.512933099
"1253",0.845427614,41335,"Laos",0.491161672,0.580962419
"1254",1.077111074,41341,"India",0.528599159,0.490756405
"1255",0.406546059,41349,"United States",0.45174625,1.111180984
"1256",0.501818202,41351,"Ethiopia",0.456175547,0.909045438
"1257",1.226714073,41361,"Paraguay",0.486770114,0.396808127
"1258",0.796836139,41370,"Cameroon",0.437163643,0.548624267
"1259",0.499908288,41371,"Pakistan",0.421231096,0.842616748
"1260",0.787832086,41380,"Australia",0.478026381,0.606761757
"1261",0.014444444,41405,"Uzbekistan",0.38915404,26.94143437
"1262",0.977979771,41407,"Argentina",0.49567622,0.506836884
"1263",0.58979167,41410,"Colombia",0.476241362,0.80747387
"1264",1.511666346,41413,"Pakistan",0.523231434,0.346128916
"1265",0.01215615,41424,"Congo DRC",0.37242752,30.63696318
"1266",1.570000052,41442,"Kenya",0.518570575,0.330299718
"1267",0.206634669,41453,"Mexico",0.46927746,2.271049008
"1268",0.434380183,41472,"Ethiopia",0.436898335,1.005797115
"1269",1.39810286,41479,"South Africa",0.52956861,0.378776573
"1270",0.501714991,41482,"Niger",0.437007429,0.87102725
"1271",0.606944437,41485,"Ecuador",0.462212881,0.761540683
"1272",0.414545471,41497,"Ethiopia",0.450437745,1.086582236
"1273",0.25151841,41512,"Botswana",0.4096843,1.628844187
"1274",0.036765087,41527,"Australia",0.455176452,12.38067115
"1275",0.048052415,41538,"Niger",0.382610669,7.962360872
"1276",2.227010881,41555,"Brazil",0.560214188,0.251554311
"1277",1.29994085,41567,"China",0.586341995,0.451052827
"1278",1.270794887,41569,"Lesotho",0.439344343,0.345724041
"1279",2.059999943,41570,"Argentina",0.555995331,0.269900654
"1280",0.79536829,41571,"India",0.489416432,0.615333096
"1281",0.22032403,41587,"China",0.460600196,2.090558147
"1282",0.889314459,41590,"Paraguay",0.487017364,0.547632347
"1283",2.821421698,41610,"China",0.623145446,0.220862215
"1284",0.26000001,41640,"Ethiopia",0.424459978,1.632538314
"1285",2.541223562,41642,"South Africa",0.551546685,0.217039812
"1286",0.703700147,41647,"Argentina",0.462096351,0.656666555
"1287",1.843680523,41662,"Indonesia",0.592728604,0.321492035
"1288",0.775946126,41665,"South Africa",0.531569454,0.685059743
"1289",0.478710939,41666,"Mexico",0.46259392,0.966332461
"1290",0.03900098,41678,"Congo DRC",0.376287231,9.648148098
"1291",0.554061723,41679,"Mexico",0.466135524,0.84130613
"1292",0.429297953,41683,"Zambia",0.421062723,0.980816983
"1293",0.115731831,41689,"Nigeria",0.412796292,3.566834538
"1294",0.75999999,41710,"Ecuador",0.467709248,0.615406913
"1295",0.834027775,41724,"Ecuador",0.472775213,0.566857876
"1296",0.586666654,41734,"Tanzania",0.437336792,0.745460457
"1297",0.157847025,41741,"Brazil",0.403019944,2.553231168
"1298",0.510455271,41742,"Madagascar",0.436481617,0.855082985
"1299",1.909999967,41743,"Indonesia",0.584633182,0.306090676
"1300",0.074809074,41747,"Mexico",0.395124898,5.281777689
"1301",2.011666629,41754,"Andorra",0.516976529,0.256989166
"1302",0.639999986,41762,"Tanzania",0.451660063,0.705718864
"1303",0.10518747,41778,"Botswana",0.385813385,3.66786448
"1304",0.469672644,41794,"Madagascar",0.423980545,0.902715009
"1305",0.603005822,41803,"China",0.469393515,0.778422857
"1306",0.280643397,41812,"Brazil",0.423143493,1.507762155
"1307",0.065704345,41831,"Cameroon",0.422674939,6.43298307
"1308",1.48608278,41835,"Japan",0.522772929,0.351779144
"1309",2.951702093,41839,"Indonesia",0.611246051,0.207082569
"1310",0.467134446,41841,"Philippines",0.438712415,0.939156636
"1311",0.863650872,41847,"Brazil",0.5249294,0.607802779
"1312",0.708333353,41855,"Peru",0.46362828,0.654534024
"1313",0.65949366,41859,"Madagascar",0.445289607,0.675199223
"1314",0.884989164,41866,"Japan",0.519438066,0.586942854
"1315",0.767479964,41873,"Egypt",0.43981052,0.573057983
"1316",0.49652776,41890,"Georgia",0.44442833,0.895072473
"1317",0.183385684,41892,"Angola",0.399428409,2.178078464
"1318",1.078847652,41898,"Myanmar",0.490232329,0.454403667
"1319",0.051481481,41905,"Kazakhstan",0.423101834,8.21852491
"1320",1.255344654,41911,"Brazil",0.507758673,0.404477505
"1321",0.627687663,41923,"Uganda",0.455489436,0.725662559
"1322",1.541057966,41933,"Mexico",0.55919514,0.362864443
"1323",0.87583334,41935,"Eritrea",0.473202893,0.540288741
"1324",1.278332031,41941,"Vietnam",0.515247938,0.403062683
"1325",0.428939397,41945,"Colombia",0.466839441,1.088357573
"1326",0.716777591,41950,"Mali",0.448248882,0.625366763
"1327",1.975782412,41953,"Malaysia",0.567845037,0.287402618
"1328",0.168197186,41955,"Malawi",0.411965857,2.449302909
"1329",1.118741035,41959,"Nigeria",0.495487372,0.442897289
"1330",0.080214735,41966,"Australia",0.421170551,5.250538458
"1331",0.902996726,41967,"Cameroon",0.477038873,0.528284167
"1332",0.473861933,41976,"Congo DRC",0.434191341,0.916282383
"1333",1.895307659,41982,"Indonesia",0.58625446,0.309318889
"1334",1.830416635,41990,"Indonesia",0.58379964,0.318943583
"1335",1.463594251,41995,"United States",0.589209874,0.402577336
"1336",0.335476631,42004,"Congo",0.456716537,1.361395981
"1337",1.071604547,42008,"Australia",0.497793181,0.464530673
"1338",0.464187519,42023,"Zimbabwe",0.443277793,0.95495414
"1339",0.842724822,42025,"Burkina Faso",0.476955185,0.565967885
"1340",0.534755402,42033,"Mozambique",0.424998934,0.794753886
"1341",1.921310598,42035,"United States",0.531610505,0.276691601
"1342",0.721298939,42041,"China",0.538848301,0.747052674
"1343",1.909999967,42052,"Indonesia",0.58522172,0.306398812
"1344",0.878533949,42054,"United States",0.55820285,0.635379943
"1345",0.100378782,42062,"Namibia",0.384551783,3.831006666
"1346",0.217777773,42067,"Tanzania",0.420984019,1.933089926
"1347",0.293190242,42087,"Botswana",0.410469816,1.40001186
"1348",1.711401565,42117,"China",0.5943688,0.347299437
"1349",0.959999979,42134,"Papua New Guinea",0.492656323,0.513183681
"1350",1.728095208,42137,"Indonesia",0.578349225,0.334674399
"1351",0.017909864,42142,"India",0.380012843,21.2180753
"1352",0.40491569,42148,"Philippines",0.439619164,1.085705432
"1353",0.751478019,42154,"Congo DRC",0.450322692,0.59924932
"1354",2.197670374,42156,"China",0.590990519,0.268916816
"1355",0.047425484,42157,"Congo",0.387214383,8.16469017
"1356",0.066099063,42159,"Congo DRC",0.398734813,6.032382229
"1357",0.810393288,42176,"Mexico",0.509727549,0.628987871
"1358",1.692930877,42178,"China",0.599162532,0.353920258
"1359",0.829583347,42179,"Philippines",0.466307594,0.562098547
"1360",0.026136364,42195,"Sudan",0.373796368,14.30177388
"1361",0.200459752,42196,"Cameroon",0.44126599,2.201269759
"1362",0.130116658,42198,"China",0.439412726,3.377067416
"1363",0.713007933,42205,"Philippines",0.462559106,0.648743281
"1364",1.928244049,42211,"China",0.566814879,0.293953911
"1365",1.090922272,42214,"Bangladesh",0.50986109,0.467367019
"1366",0.205999994,42217,"Gabon",0.399508684,1.9393626
"1367",0.94223547,42229,"Pakistan",0.496559171,0.527001144
"1368",2.396049607,42231,"Brazil",0.511755216,0.213582897
"1369",0.91167947,42232,"Bolivia",0.493296372,0.541085314
"1370",0.362727268,42238,"Angola",0.41974381,1.157188464
"1371",1.982853984,42250,"India",0.536776584,0.270709083
"1372",1.457142898,42254,"Peru",0.495461162,0.340022357
"1373",0.779867078,42255,"Ghana",0.489978318,0.628284398
"1374",0.604907401,42257,"Kazakhstan",0.429177764,0.709493326
"1375",0.766510057,42276,"Cameroon",0.465136488,0.606823725
"1376",0.098040231,42279,"Australia",0.458402737,4.675659495
"1377",0.415710176,42291,"Brazil",0.45645207,1.098005525
"1378",1.099852324,42296,"United States",0.511500693,0.465063065
"1379",0.025350639,42298,"Congo DRC",0.397744744,15.68973248
"1380",1.129999995,42304,"Dominican Republic",0.515208632,0.455936844
"1381",0.60811138,42336,"Congo DRC",0.431444228,0.709482246
"1382",1.703653995,42341,"China",0.499951558,0.29345839
"1383",0.20025389,42343,"Angola",0.427015742,2.132371771
"1384",0.531644365,42346,"Brazil",0.422822254,0.795310327
"1385",1.213167506,42354,"Myanmar",0.510821453,0.421064239
"1386",0.374405594,42365,"Colombia",0.507438806,1.355318441
"1387",1.074858064,42376,"Brazil",0.503981065,0.468881503
"1388",0.154977079,42379,"Brazil",0.427569455,2.758920595
"1389",1.313820623,42387,"Philippines",0.495268369,0.376968028
"1390",0.680000027,42397,"Ethiopia",0.461006842,0.677951211
"1391",0.779517653,42406,"Thailand",0.50626131,0.64945458
"1392",1.841785682,42411,"Indonesia",0.581897298,0.315941916
"1393",0.623889396,42414,"Sri Lanka",0.496035848,0.79507017
"1394",1.102411198,42420,"India",0.494398045,0.448469723
"1395",0.249808164,42422,"Angola",0.399768094,1.600300357
"1396",2.059068412,42425,"China",0.55488751,0.269484737
"1397",0.036590909,42428,"Egypt",0.467195468,12.76807493
"1398",0.039762358,42436,"China",0.406348564,10.21942823
"1399",0.046577241,42442,"Australia",0.469017928,10.06968034
"1400",0.580106313,42446,"Angola",0.441792782,0.761572098
"1401",0.025072061,42447,"Congo DRC",0.390088771,15.55870381
"1402",1.49000001,42450,"Colombia",0.528238673,0.354522597
"1403",1.909999967,42451,"Indonesia",0.580986186,0.304181254
"1404",0.034049586,42452,"Argentina",0.397928669,11.6867403
"1405",0.830497022,42470,"Mexico",0.496791653,0.598185954
"1406",1.248425913,42478,"Kazakhstan",0.487156984,0.390216976
"1407",0.963506604,42495,"Myanmar",0.493036942,0.511711015
"1408",0.92506511,42511,"Nigeria",0.487558493,0.527053164
"1409",1.651195407,42515,"Malaysia",0.552104852,0.334366756
"1410",0.959999979,42519,"Papua New Guinea",0.492403295,0.51292011
"1411",1.660316125,42524,"Kazakhstan",0.52940796,0.318859735
"1412",0.118651485,42529,"Liberia",0.41215403,3.473652521
"1413",1.133333365,42560,"Peru",0.467807482,0.412771296
"1414",1.385230575,42562,"Thailand",0.545676235,0.393924481
"1415",0.359168212,42565,"Burundi",0.432086652,1.203020305
"1416",0.031888431,42569,"Australia",0.40235341,12.61753549
"1417",0.03030303,42573,"Saudi Arabia",0.385788527,12.73102152
"1418",0.553353842,42580,"Cambodia",0.447251011,0.808255003
"1419",0.75999999,42589,"Ecuador",0.460090098,0.605381716
"1420",0.051481481,42590,"Kazakhstan",0.448447618,8.710853093
"1421",2.44350191,42593,"Brazil",0.530403266,0.217066851
"1422",0.267695664,42627,"Angola",0.404699107,1.511788054
"1423",1.785333284,42632,"Argentina",0.563328721,0.315531406
"1424",1.326327309,42633,"Afghanistan",0.47198716,0.355860244
"1425",0.260540473,42655,"Congo DRC",0.411993999,1.581305178
"1426",1,42657,"Vanuatu",0.469044722,0.469044722
"1427",0.427708338,42659,"Ethiopia",0.437613075,1.02315769
"1428",0.028019123,42672,"Australia",0.385009521,13.74095545
"1429",0.187272722,42678,"Argentina",0.413432207,2.207647769
"1430",0.326783991,42685,"Madagascar",0.433693948,1.327157878
"1431",0.898807269,42690,"Brazil",0.467321984,0.519935697
"1432",0.312984048,42694,"Botswana",0.459983355,1.469670285
"1433",0.026307838,42697,"Brazil",0.399388187,15.18133824
"1434",0.611029069,42703,"United States",0.466580753,0.763598291
"1435",1.909999967,42705,"Indonesia",0.584601334,0.306074002
"1436",0.014479167,42708,"Kazakhstan",0.4285558,29.59809774
"1437",0.291585891,42710,"Afghanistan",0.421077139,1.444092983
"1438",0.705796963,42723,"Kenya",0.441141021,0.625025388
"1439",0.749773387,42724,"Brazil",0.442719859,0.590471557
"1440",1.947204642,42725,"Argentina",0.529558335,0.271958234
"1441",0.115619223,42727,"Bolivia",0.408872827,3.536374111
"1442",0.550000002,42729,"Ethiopia",0.447192546,0.813077353
"1443",0.027129958,42735,"Brazil",0.404895326,14.92428871
"1444",2.799114863,42743,"China",0.590144169,0.210832423
"1445",0.489493706,42745,"Brazil",0.430858035,0.880211594
"1446",0.613838768,42747,"Burundi",0.449687898,0.732583084
"1447",0.207820615,42748,"Mozambique",0.411195118,1.978606011
"1448",0.382817741,42758,"Angola",0.402790552,1.052173159
"1449",1.55760026,42761,"Vietnam",0.527752785,0.338824279
"1450",1.105681807,42764,"Kazakhstan",0.488942889,0.4422094
"1451",1.909999967,42768,"Indonesia",0.581412773,0.304404598
"1452",1.909999967,42771,"Indonesia",0.587789301,0.307743095
"1453",0.198953026,42773,"Brazil",0.413894374,2.080362296
"1454",2.109999895,42784,"Barbados",0.580892682,0.275304602
"1455",1.280311108,42794,"South Africa",0.471310894,0.368122163
"1456",1.213438227,42798,"Brazil",0.440056764,0.362652795
"1457",0.379708409,42807,"Angola",0.397444222,1.046709034
"1458",2.331428528,42820,"Greece",0.616141833,0.264276526
"1459",0.754722213,42821,"Ecuador",0.464611682,0.615606211
"1460",0.672497234,42828,"Sudan",0.460175848,0.684279168
"1461",1.708365917,42836,"Australia",0.510806944,0.29900324
"1462",0.9292841,42837,"India",0.483979987,0.520809499
"1463",0.099531118,42843,"Congo",0.390458173,3.922975858
"1464",0.510903433,42844,"Madagascar",0.444822459,0.870658583
