mean_rice_,Fishnet_ID,COUNTRY,Rice_Pr,Rice_Error_Ratio
0.14469188700,48364,Brazil,0.39776471800,2.749046448
0.16486198500,56800,Liberia,0.45096614900,2.735416227
0.14810917000,59558,Gabon,0.40268552000,2.718842594
0.16057168900,52765,Bolivia,0.43538874300,2.711491333
0.14952381500,67481,Russian Federation,0.40464267300,2.70620886
0.17531199000,49119,Brazil,0.47221302100,2.693558045
0.19214711800,42879,Ecuador,0.51752466400,2.693377186
0.17427491600,55902,Mali,0.46771158600,2.683757346
0.16758333800,3933,Turkmenistan,0.44966837500,2.683252287
0.14853591400,50835,Gabon,0.39830477800,2.68153854
0.15021127200,57902,Eritrea,0.40263018800,2.680425927
0.19557692900,68965,Ukraine,0.52024229000,2.66003916
0.16204658200,20708,China,0.43037736200,2.655886701
0.14333990100,46803,Congo DRC,0.37976572800,2.649406937
0.18690476800,62233,Russian Federation,0.49463263600,2.646442043
0.15468705000,54139,Brazil,0.40893176600,2.643606986
0.16204658200,54964,China,0.42820188600,2.642461697
0.15912809800,51297,Mozambique,0.41999381300,2.63934414
0.15087733200,57592,Gabon,0.39633636100,2.626878112
0.15674478400,52137,Gabon,0.41066150000,2.619937261
0.16158931200,62466,Mexico,0.42328447700,2.619507886
0.17844537900,47496,Bulgaria,0.46467848800,2.604037665
0.15820267000,55462,Brazil,0.41182434800,2.603144106
0.15944444700,69983,Turkmenistan,0.41381142200,2.595332919
0.15858586400,43834,Russian Federation,0.41048215300,2.588390558
0.24567422800,49223,Peru,0.63175351900,2.571509125
0.15425926200,61894,Kazakhstan,0.39555161900,2.564200126
0.15688943900,50067,Congo DRC,0.40194561300,2.561967304
0.16204658200,64595,China,0.41339107400,2.551063212
0.17472280200,52975,Zambia,0.44417541600,2.542172006
0.17174230700,44703,Honduras,0.43597367700,2.53853395
0.17500000000,55095,Algeria,0.44333490600,2.53334232
0.16520833400,60953,Eritrea,0.41852051800,2.53328938
0.20738392900,58052,Central African Republic,0.52365235500,2.525038259
0.15289716200,54341,Congo DRC,0.38514318100,2.518968802
0.16151515400,45584,Turkmenistan,0.40510939500,2.508181957
0.15485828600,9799,Congo DRC,0.38784685500,2.504527623
0.16549798300,38781,Congo DRC,0.41396895600,2.501353482
0.16261316400,56439,Brazil,0.40671052700,2.501092267
0.17444445000,35967,Russian Federation,0.43594726900,2.499060698
0.16259451200,29020,Congo DRC,0.40570604000,2.495201314
0.15818939800,65015,India,0.39440881300,2.493269574
0.19751287200,45613,Mozambique,0.48788337400,2.470134574
0.16171828600,55091,Brazil,0.39738865000,2.457289524
0.19301489100,49720,Brazil,0.47359206500,2.453655583
0.17886962500,49305,Peru,0.43802103100,2.448828475
0.16382437900,58271,Brazil,0.40113574800,2.44857176
0.18793450400,51865,Peru,0.45883596500,2.441467401
0.16769027000,56871,Peru,0.40786985600,2.43228099
0.16530607700,44202,Congo DRC,0.40197389600,2.431694607
0.16757764500,54571,Brazil,0.40732609500,2.430670839
0.16669604100,36012,Turkey,0.40382297600,2.422510898
0.17448951400,66266,Pakistan,0.41950929600,2.404209207
