mean_sorgh,Fishnet_ID,COUNTRY,Sorghum_Pr,Sorghum_Error_Ratio
0.17727271900,53990,Russian Federation,0.40647026500,2.292909294
0.18085905500,57343,Myanmar,0.41408722000,2.289557578
0.20099767700,45543,Tanzania,0.45877494300,2.282488782
0.17499999200,74489,Russian Federation,0.39936528500,2.282087447
0.17735803900,43392,India,0.40403592600,2.278080702
0.17499999200,78485,Russian Federation,0.39838014900,2.276458098
0.17727271900,47814,Russian Federation,0.40319653900,2.274442121
0.17679589900,42335,Niger,0.40190279000,2.273258556
0.19346098900,34093,Namibia,0.43960061100,2.272295894
0.19090908200,47124,Russian Federation,0.43376135000,2.272083368
0.17499999200,68041,Russian Federation,0.39730000200,2.270285829
0.17349320500,51454,Australia,0.39359352600,2.268639432
0.18958332500,78800,Russian Federation,0.42906636800,2.263207315
0.18958332500,66411,Russian Federation,0.42900377300,2.262877144
0.17499999200,51989,Russian Federation,0.39579460700,2.261683572
0.19999999100,74112,Russian Federation,0.45171149200,2.258557562
0.19128288100,52372,Brazil,0.43182688800,2.257530239
0.18034007000,51612,India,0.40675444600,2.255485683
0.19715694100,48892,Brazil,0.44448429300,2.254469413
0.17499999200,78544,Russian Federation,0.39449224400,2.254241497
0.17499999200,73794,Russian Federation,0.39369424300,2.249681491
0.17499999200,68948,Russian Federation,0.39340431300,2.248024748
0.20416665700,76764,Russian Federation,0.45477638100,2.227476257
0.17650851600,50752,Congo,0.39265514000,2.22456768
0.18593749200,63800,Russian Federation,0.41277815800,2.219983466
0.18177409000,51295,Angola,0.40314609900,2.217841382
0.19999999100,57677,Russian Federation,0.44328708100,2.216435505
0.17676766900,52676,Azerbaijan,0.39171775300,2.216003386
0.17897726500,76291,Russian Federation,0.39622530700,2.213830382
0.18995162200,56879,Brazil,0.42028333300,2.212580912
0.18890259400,53986,Tanzania,0.41771987500,2.211297718
0.18281909100,52513,Morocco,0.40386769400,2.209111159
0.18735267700,60541,United States,0.41379197400,2.208625895
0.17499999200,67091,Finland,0.38629423400,2.207395724
0.19090908200,51449,Russian Federation,0.42050716600,2.202656687
0.20257783400,43294,Australia,0.44614087800,2.202318335
0.18453680800,26877,Botswana,0.40562533300,2.198072771
0.20665781800,47890,Argentina,0.45397910000,2.196767122
0.18708748200,59573,India,0.41041409700,2.193701538
0.19999999100,43865,Russian Federation,0.43837539100,2.191877054
0.19363637400,49703,Poland,0.42442131500,2.191847049
0.17864861600,4845,Botswana,0.39126404000,2.19013194
0.18802325900,21187,Madagascar,0.41150802100,2.188601683
0.18788007000,61887,India,0.41110016100,2.188098828
0.19601227500,62436,Egypt,0.42884426900,2.187843945
0.19088763900,49881,United States,0.41752752800,2.187294736
0.21249999000,45685,Russian Federation,0.46428970500,2.184892832
0.19377508200,7134,Tanzania,0.42312965800,2.183612328
0.21388889400,4379,Brazil,0.46690656900,2.182939751
0.20165288900,53012,Peru,0.43919724600,2.177986381
0.19683394100,38643,Malawi,0.42830521100,2.175972339
0.19999999100,61847,Russian Federation,0.43503311500,2.175165673
0.19591032400,49935,Kenya,0.42513167400,2.170032009
0.21136364100,48570,Argentina,0.45823791600,2.168007297
0.20677025500,28551,Brazil,0.44778119600,2.165597736
0.20247933700,38612,Peru,0.43829609000,2.164646015
0.18398921900,53586,Sudan,0.39814569900,2.163962112
0.21757575200,48971,China,0.46992938800,2.159842646
0.19224119900,50624,China,0.41515772700,2.159566883
0.18958332500,70195,Russian Federation,0.40934665800,2.159191258
0.20416665700,44153,Russian Federation,0.44007959700,2.155492006
0.18958332500,63329,Russian Federation,0.40794988300,2.151823653
0.20824874400,42729,Ethiopia,0.44788166000,2.150705216
0.18749999100,65394,Russian Federation,0.40273188500,2.14790349
0.20795454200,41113,Peru,0.44632854100,2.146279358
0.20058025800,44685,Cameroon,0.42959320600,2.141752186
0.18593749200,54327,Russian Federation,0.39727925500,2.136628018
0.19973989000,8679,Zimbabwe,0.42640908500,2.134821868
0.19639549500,26047,Malawi,0.41873227500,2.132086966
0.19505848600,53749,Zimbabwe,0.41564933700,2.130895946
0.18497288900,29335,Saudi Arabia,0.39327995700,2.126149184
0.21029479400,42653,Australia,0.44700774900,2.125624418
0.21249999000,69673,Russian Federation,0.45135290700,2.12401378
0.19341320800,26733,Mozambique,0.41042486900,2.122010556
0.20781249100,49839,Russian Federation,0.44065086300,2.120425297
0.18992605200,58656,Sudan,0.40252788700,2.119392694
0.22224339600,21777,Brazil,0.47012368100,2.115355009
0.20562157600,28810,Australia,0.43482830500,2.114701742
0.18749999100,74978,Russian Federation,0.39510384200,2.107220592
0.18958332500,63503,Russian Federation,0.39909713600,2.105127843
0.20914582400,45846,India,0.44014118700,2.104470357
0.27103301100,27114,China,0.56746941500,2.09372804
0.19090908200,75650,Russian Federation,0.39936093700,2.09189072
0.19198875000,50511,Sudan,0.40139343800,2.090713326
0.20681817200,69865,Russian Federation,0.43194318300,2.088516588
0.19090908200,48580,Russian Federation,0.39846070000,2.087175193
0.21220178500,47032,India,0.44275591000,2.086485323
0.25249013100,47745,Argentina,0.52648190500,2.08515835
0.20080790300,34282,Mozambique,0.41841139500,2.08364008
0.18958332500,53038,Russian Federation,0.39457636200,2.081282001
0.20936285600,60000,Chad,0.43405216600,2.07320522
0.19503791300,61027,India,0.40432324200,2.073049469
0.20471971000,41955,Malawi,0.42434845500,2.072826573
0.20788071400,53076,Colombia,0.42966265800,2.066871187
0.20036961200,64658,India,0.41374585200,2.064913177
0.19534882800,45176,Russian Federation,0.40251302100,2.060483419
0.19999999100,43572,Russian Federation,0.41151851800,2.057592683
0.20304594400,45122,India,0.41766822100,2.057013367
0.22931382900,46002,Bolivia,0.47169127600,2.056968296
0.21874999000,41217,Russian Federation,0.44985465500,2.056478517
0.19999999100,77531,Russian Federation,0.41058175000,2.052908842
0.21757575200,42198,China,0.44589352200,2.049371393
0.19426870000,47375,Brazil,0.39812343400,2.049344202
0.20633051800,65316,Mexico,0.42259848800,2.048162783
0.19144060000,42004,Congo,0.38985759600,2.03644157
0.20808981100,50219,China,0.42304617800,2.03299804
0.23520576800,52424,Brazil,0.47811720100,2.032761378
0.22916666700,55337,Kazakhstan,0.46518694500,2.029906666
0.19687499100,49420,Russian Federation,0.39960979100,2.029764111
0.22097759900,13172,South Africa,0.44847723400,2.029514467
0.21249999000,14126,Russian Federation,0.43071151000,2.02687779
0.23143939300,275,Peru,0.46889147800,2.025979553
0.22066696200,60611,United States,0.44671978600,2.024407197
0.20370370400,52949,Kazakhstan,0.41227444100,2.023892707
0.21074280300,55164,Mozambique,0.42621693900,2.022450745
0.26249998800,64821,Kazakhstan,0.53052044100,2.021030344
0.21249999000,47704,Russian Federation,0.42768762700,2.012647751
0.19660926600,67383,Egypt,0.39529814900,2.010577411
0.23390889000,16290,Ecuador,0.47026029100,2.010442147
0.21035666300,49130,Mexico,0.42283895600,2.010104886
0.20192306800,73962,Russian Federation,0.40569565200,2.009159508
0.20781249100,1317,Russian Federation,0.41747045000,2.008880448
0.22308787500,43721,United States,0.44781258300,2.007337167
0.19090908200,72309,Mongolia,0.38313062600,2.006874801
0.21874999000,65658,Russian Federation,0.43873418900,2.005642099
0.20416665700,47090,Russian Federation,0.40902465400,2.003386155
0.21850235600,48208,Mozambique,0.43771988400,2.003273063
0.23298610700,50853,Peru,0.46645806000,2.0020853
0.20781249100,71525,Russian Federation,0.41511596600,1.9975506
0.19999999100,74218,Russian Federation,0.39910274200,1.9955138
0.22000571200,62756,Mali,0.43850310600,1.993144187
0.20052083300,66690,Kazakhstan,0.39955113900,1.992566722
0.20681817200,69168,Russian Federation,0.41203450700,1.992254854
0.19672131100,61237,Oman,0.39131691300,1.989194313
0.20416665700,79526,Russian Federation,0.40583658700,1.987771132
0.20284090000,29330,Russian Federation,0.40287701800,1.986172503
0.21499204600,45723,India,0.42684250200,1.985387413
0.20284090000,75307,Russian Federation,0.40233768300,1.983513596
0.24326388800,41831,Cameroon,0.48249585200,1.983425719
0.20454544500,71598,Russian Federation,0.40569412700,1.983393602
0.19999999100,66629,Russian Federation,0.39633377500,1.981668964
0.25538295000,67187,China,0.50606829500,1.981605644
0.20000000000,64796,Oman,0.39600644200,1.98003221
0.20455102000,34705,Eritrea,0.40485103300,1.979217865
0.21054634100,44196,Australia,0.41671623000,1.97921383
0.20781249100,46781,Russian Federation,0.41080424500,1.976802468
0.20416665700,71588,Russian Federation,0.40357109900,1.976674864
0.27303278400,49337,China,0.53931797600,1.975286514
0.20506412500,43803,Botswana,0.40439295000,1.972031675
0.21249999000,70201,Russian Federation,0.41851429600,1.969479133
0.20994535900,53374,Mozambique,0.41318100800,1.968040684
0.21606596700,10708,Ethiopia,0.42478494700,1.965996556
0.21073666800,48363,Mozambique,0.41345011800,1.961927755
0.21909066900,65306,India,0.42965699900,1.961092186
0.20048749700,44809,Niger,0.39311415300,1.960791365
0.20673544400,65295,Pakistan,0.40516981900,1.9598469
0.19999999100,74309,Russian Federation,0.39169669900,1.958483583
0.20192307700,48573,Oman,0.39519980600,1.957179991
0.20681817200,68873,Russian Federation,0.40444138900,1.955540875
0.20454544500,76398,Russian Federation,0.39967903700,1.953986494
0.23322532000,55074,Tanzania,0.45563971200,1.953645993
0.21874999000,59585,Russian Federation,0.42729188400,1.953334416
0.20568199800,35900,Brazil,0.40145350800,1.951816454
0.20924999700,50004,South Africa,0.40825523400,1.951040573
0.22028089300,60306,India,0.42951057400,1.949831273
0.20154732500,63055,Niger,0.39253306200,1.947597479
0.22355431400,57946,India,0.43535674800,1.947431656
0.21330689300,31339,Eritrea,0.41537708500,1.947321435
0.22385140300,53993,India,0.43557427400,1.945818825
0.22499999000,73432,Russian Federation,0.43726193200,1.943386451
0.21665513500,52982,Australia,0.42054415500,1.941076333
0.22968749000,35956,Russian Federation,0.44547384600,1.939478053
0.23298610700,43363,Peru,0.45117665100,1.936495943
0.26054382500,44317,Ethiopia,0.50433391500,1.935697056
0.21437500400,44627,Madagascar,0.41464494900,1.934203808
0.20939208100,51192,Australia,0.40461136300,1.932314542
0.21744592900,44922,United States,0.41882469200,1.926109603
0.23386580300,47794,Colombia,0.45031648700,1.925533709
0.22134756300,51242,Australia,0.42595767600,1.924383852
0.25781250000,72007,Kazakhstan,0.49610968600,1.924304237
0.21663467200,26101,Mozambique,0.41686006400,1.924253676
0.23533265500,58645,Mali,0.45252330900,1.922909122
0.22272726300,73586,Russian Federation,0.42806801600,1.921938115
0.21874999000,72101,Russian Federation,0.42042264700,1.921932188
0.22272726300,71529,Russian Federation,0.42794196300,1.921372163
0.21874999000,67650,Russian Federation,0.42008119200,1.920371251
0.20416665700,66224,Russian Federation,0.39174591200,1.918755578
0.22272726300,66403,Russian Federation,0.42733062300,1.918627371
0.21249999000,67171,Russian Federation,0.40767678400,1.918479074
0.21874999000,62351,Russian Federation,0.41799702100,1.910843612
0.22688011300,45036,Central African Republic,0.43345500500,1.91050242
0.20454544500,58443,Russian Federation,0.39048191700,1.909022794
0.20502974600,53589,Australia,0.39131887000,1.908595595
0.21388887900,59895,Georgia,0.40821946100,1.908558607
0.23749998900,60897,Russian Federation,0.45303015600,1.907495482
0.23506514700,47337,Brazil,0.44759744300,1.904142102
0.21874999000,68312,Russian Federation,0.41631096700,1.903135936
0.21207051300,41956,Yemen,0.40203018300,1.895738249
0.26592592000,52039,China,0.50405118200,1.895457133
0.22916666700,46311,Kazakhstan,0.43407235800,1.894133923
0.25156248900,50243,Russian Federation,0.47574562800,1.891162828
0.20781249100,61775,Russian Federation,0.39280910700,1.890209319
0.22203858500,66848,China,0.41964122500,1.889947304
0.26924999400,40059,China,0.50868468500,1.889265353
0.26725797800,54177,Bolivia,0.50478479100,1.888754808
0.24538875000,66083,Tajikistan,0.46308050500,1.887130135
0.20967989500,49798,Australia,0.39557174600,1.886550668
0.21338710100,52678,Madagascar,0.40246937600,1.886099835
0.20141696400,44466,Angola,0.37930929600,1.883204316
0.21818180800,71633,Russian Federation,0.41051899400,1.881545477
0.23506514700,46599,Brazil,0.44217312000,1.881066273
0.21249999000,29309,Russian Federation,0.39951227100,1.880057834
0.21874999000,59202,Russian Federation,0.41114714300,1.879529882
0.21910423100,64417,Pakistan,0.41170754700,1.879048821
0.21938788000,54881,Brazil,0.41089368300,1.872909675
0.20681817200,66954,Russian Federation,0.38691532900,1.870799482
0.22366881400,46708,Australia,0.41840866400,1.870661611
0.22017616200,47842,South Africa,0.41180205400,1.870329877
0.23147185100,55525,India,0.43250759100,1.86851053
0.21214286600,68402,Tunisia,0.39609636200,1.86712082
0.22499999000,62165,Russian Federation,0.41989374500,1.866194505
0.22437299200,42023,Zimbabwe,0.41848124000,1.86511414
0.22159352500,48607,Australia,0.41316088800,1.86449892
0.23099993700,48276,India,0.43068196500,1.864424599
0.22272726300,42644,Russian Federation,0.41510193200,1.863723041
0.26592592000,68475,China,0.49487965900,1.860968118
0.22487662200,63573,India,0.41751684700,1.856648518
0.21249999000,39198,Russian Federation,0.39436161700,1.855819461
0.22963331500,40591,Australia,0.42569559200,1.85380589
0.21916988400,56771,Niger,0.40576106700,1.851354117
0.23106060200,49729,Peru,0.42776251800,1.85130011
0.21249999000,65695,Russian Federation,0.39312904200,1.850019108
0.22010707900,45986,Kenya,0.40693430800,1.848801546
0.21792496100,47116,Brazil,0.40241533600,1.846577529
0.23198527100,37860,Mozambique,0.42835046000,1.846455416
0.22984465500,46322,China,0.42438604900,1.84640382
0.23298610700,45651,Peru,0.42986890900,1.845040953
0.22384577900,51157,Pakistan,0.41224221300,1.841634963
0.21874999000,78159,Russian Federation,0.40238791900,1.839487714
0.25018623800,44865,Australia,0.45944649500,1.836417937
0.24249442800,38453,India,0.44427074500,1.832086406
0.26330097000,45323,Cameroon,0.48145818800,1.828546959
0.22499999000,77337,Russian Federation,0.41114432000,1.82730817
0.21388887900,68708,Russian Federation,0.39060462000,1.826203503
0.24062498900,69700,Russian Federation,0.43869764000,1.823159107
0.24062498900,63825,Russian Federation,0.43842558500,1.822028488
0.24100110700,55473,Brazil,0.43906104100,1.821821677
0.22037036100,64317,Georgia,0.40140499000,1.821501713
0.22968749000,58995,Mongolia,0.41835371600,1.821404013
0.22916666700,66527,Kazakhstan,0.41698176100,1.819556773
0.23332831500,59242,India,0.42439749000,1.818885505
0.21818180800,51855,Russian Federation,0.39679667700,1.818651521
0.28645833300,50537,Kazakhstan,0.52079813700,1.818058953
0.22339017400,59296,Niger,0.40601570000,1.817518169
0.20999999000,67423,Russian Federation,0.38153089200,1.816813858
0.22985315300,45944,Mexico,0.41744421500,1.816134386
0.23333332300,75435,Russian Federation,0.42355932800,1.815254343
0.22499999000,56554,Russian Federation,0.40799701300,1.813320138
0.23297259800,41747,Mexico,0.42234566600,1.812855544
0.22670453500,63182,Russian Federation,0.41081981800,1.812137627
0.21665154000,60161,Saudi Arabia,0.39246831000,1.811518672
0.22499999000,62050,Russian Federation,0.40749819600,1.811103174
0.25000000000,44638,Kazakhstan,0.45234668500,1.80938674
0.22499999000,53346,Russian Federation,0.40699921800,1.808885494
0.40779160100,1523,Argentina,0.73749609300,1.808512218
0.21521740000,45735,Angola,0.38907978000,1.807845369
0.23503097600,57949,India,0.42388786300,1.803540411
0.22499999000,68195,Russian Federation,0.40560611500,1.802693925
0.22799999700,66990,Greece,0.41095062800,1.802415059
0.22604244000,37857,Kenya,0.40718351600,1.801358701
0.22499999000,70077,Russian Federation,0.40489999100,1.799555596
0.29916666000,41047,China,0.53774612600,1.797480127
0.22662500400,55869,Madagascar,0.40721745200,1.796877859
0.24999998900,67037,Russian Federation,0.44906374700,1.796255067
0.22463403500,49274,Angola,0.40319109600,1.794879819
0.25909089700,45319,Russian Federation,0.46499974400,1.794735938
0.22458334200,47460,Angola,0.40151121400,1.787804966
0.21874999000,73913,Russian Federation,0.39090150400,1.786978386
0.28547818100,62549,China,0.50958393600,1.785018856
0.22458334200,45782,Angola,0.40002757600,1.781198785
0.22928118700,59856,United States,0.40806666700,1.779765154
0.25909089700,58473,Russian Federation,0.46072264700,1.778227843
0.22238575400,52038,Botswana,0.39510286100,1.776655446
0.26862323300,27878,China,0.47591817400,1.771694014
0.23733113200,52542,Saudi Arabia,0.41993330800,1.769398327
0.25781250000,68331,Kazakhstan,0.45550590200,1.766810771
0.26159713000,47422,Cameroon,0.46161802600,1.76461426
0.22499999000,52454,Russian Federation,0.39682288300,1.763657336
0.24999998900,52728,Russian Federation,0.44036525500,1.761461098
0.24681839000,53181,Brazil,0.43464740500,1.761000892
0.23766481800,50055,Morocco,0.41819162600,1.759585746
0.25798193400,42365,Colombia,0.45366184900,1.758502396
0.23012566600,58733,United States,0.40413320100,1.756141364
0.23749998900,53162,Russian Federation,0.41705627400,1.756026498
0.22499999000,59869,Russian Federation,0.39504032500,1.755734856
0.25000000500,53550,Brazil,0.43793719600,1.751748749
0.23181817100,63204,Russian Federation,0.40582778700,1.750629751
0.23718750200,58664,Poland,0.41489024400,1.749207865
0.24649331600,48293,India,0.42975987100,1.743495028
0.22826085900,398,Russian Federation,0.39790489000,1.743202456
0.24234088900,46524,United States,0.42226631300,1.742447652
0.28655626000,28453,Argentina,0.49924041900,1.742207338
0.24062498900,68293,Russian Federation,0.41911313200,1.74176894
0.28645833300,50426,Kazakhstan,0.49879910800,1.741262343
0.24283144400,67928,Morocco,0.42271415700,1.740771912
0.24053428600,44760,Brazil,0.41859103800,1.740255183
0.24423203600,42659,Ethiopia,0.42492423400,1.739838233
0.28009259300,56035,Kazakhstan,0.48711743800,1.739130024
0.23683333800,41259,Madagascar,0.41126640300,1.736522427
0.22441480500,46165,Algeria,0.38954190000,1.735811949
0.28125000000,65723,Kazakhstan,0.48642871700,1.729524327
0.23749998900,76219,Russian Federation,0.41052872900,1.728542097
0.23650378800,49771,Kenya,0.40833863300,1.72656276
0.23333332300,46746,Russian Federation,0.40286001500,1.726542998
0.23749998900,48174,Russian Federation,0.40982903200,1.725596004
0.25271176300,59360,United States,0.43499751000,1.721318805
0.30927273600,59959,Tajikistan,0.53221163800,1.720848869
0.25702697000,50845,Australia,0.44132464000,1.717036309
0.28645833300,45888,Kazakhstan,0.49160407700,1.716145144
0.24959367800,52458,Ethiopia,0.42811696600,1.715255648
0.24062498900,48383,Russian Federation,0.41245339800,1.714092122
0.24222391100,59235,China,0.41488828900,1.712829618
0.26249998800,55237,Russian Federation,0.44889196100,1.710064692
0.28009259300,52536,Kazakhstan,0.47794386900,1.706378108
0.23749999700,54837,Laos,0.40490812400,1.704876333
0.24091667100,48832,Madagascar,0.40974198500,1.700762273
0.24545453400,76803,Russian Federation,0.41668220500,1.697594248
0.23749998900,48777,Russian Federation,0.40292565500,1.696529152
0.23534481700,68347,Russian Federation,0.39890623700,1.694986285
0.26104187000,47292,Tanzania,0.44236754700,1.694622962
0.25416666300,51175,Peru,0.43070178600,1.694564428
0.23333332300,49475,Russian Federation,0.39502264300,1.692954259
0.23743952800,26170,Brazil,0.40142085600,1.690623543
0.31510416700,73941,Kazakhstan,0.53270723400,1.690575022
0.24511974300,41380,Australia,0.41410773000,1.689409939
0.25120794200,53278,India,0.42437672900,1.689344396
0.24362762800,60349,Pakistan,0.41135271600,1.688448553
0.24463900100,9057,Mozambique,0.41303903900,1.68836137
0.24138887700,67720,Turkmenistan,0.40744190600,1.687906713
0.27499998800,79380,Russian Federation,0.46403784700,1.687410426
0.25454544300,75296,Russian Federation,0.42889925200,1.684961424
0.24791665500,74700,Russian Federation,0.41745669800,1.683859029
0.25825675900,45444,Australia,0.43434890000,1.681849109
0.25376868600,55619,Central African Republic,0.42660927400,1.681095019
0.26249999600,42985,Haiti,0.44092455800,1.679712628
0.23749998900,76565,Russian Federation,0.39863641100,1.678469177
0.25000000000,34438,Kazakhstan,0.41953167000,1.67812668
0.28338408000,49586,Brazil,0.47542254300,1.677661437
0.24383647400,51583,South Africa,0.40815338100,1.673881574
0.24713044000,51511,Madagascar,0.41364933100,1.673809714
0.29916666000,22121,China,0.50046657800,1.672868822
0.23520032200,13629,Niger,0.39341603300,1.672684925
0.30575177200,29447,Bolivia,0.51101535600,1.671340619
0.23863635300,67902,Mongolia,0.39859139200,1.670287812
0.27960249000,50885,Ecuador,0.46691027100,1.669907414
0.24305554500,45471,Russian Federation,0.40579702500,1.669564975
0.26249998800,72796,Russian Federation,0.43814135700,1.669110008
0.23466348600,56674,Ethiopia,0.39165917500,1.669024788
0.24066450400,48184,Saudi Arabia,0.40159702100,1.668700678
0.24702479800,43270,Madagascar,0.41176235500,1.666886719
0.24190389100,32605,Botswana,0.40322608400,1.666885482
0.23749998900,62106,Russian Federation,0.39587945300,1.666860932
0.32604166600,49083,Kazakhstan,0.54311933800,1.665797334
0.26249998800,52250,Russian Federation,0.43721018200,1.665562674
0.23749998900,61531,Russian Federation,0.39522167300,1.664091332
0.23760000900,43607,Tunisia,0.39520008100,1.663299941
0.26807268100,49788,India,0.44537921000,1.661412153
0.24499998900,73589,Russian Federation,0.40677638600,1.660311854
0.27947071600,46309,Australia,0.46386092700,1.659783657
0.25312922400,47400,Saudi Arabia,0.41985235000,1.658648272
0.24842077900,65616,India,0.41131600500,1.65572303
0.23852375700,53852,Algeria,0.39487605500,1.655499896
0.25129523700,47411,Malawi,0.41592177100,1.655112035
0.25000000500,50251,Madagascar,0.41370980200,1.654839175
0.26177948500,43606,Botswana,0.43266378800,1.652779583
0.25812424300,47404,Tanzania,0.42647449200,1.652206267
0.25218174500,52705,Mexico,0.41665147100,1.652187279
0.25242424700,47827,Madagascar,0.41661381200,1.650450846
0.24855072900,51850,Madagascar,0.40961417300,1.648010346
0.24999998900,36751,Russian Federation,0.41084486100,1.643379516
0.24791665500,79052,Russian Federation,0.40703716100,1.641830643
0.25744970600,32846,Australia,0.42194519400,1.638942225
0.27189704200,56552,United States,0.44470440100,1.635561747
0.25660356000,57006,Kenya,0.41957907600,1.635125701
0.24699737800,54314,Eritrea,0.40381768200,1.634906756
0.29185396400,44419,Bolivia,0.47672001800,1.633419713
0.24637281200,54373,Angola,0.40188823900,1.631219921
0.27808321800,66508,United States,0.45352640700,1.63090175
0.26772300200,41046,India,0.43648185500,1.630348725
0.28749998700,54353,Russian Federation,0.46799805400,1.627819392
0.26247602800,47470,South Africa,0.42687758800,1.626348857
0.25462963000,71430,Kazakhstan,0.41364351500,1.624490893
0.25363636000,49006,Namibia,0.41176019100,1.6234273
0.26249998800,56599,Belarus,0.42593852700,1.622623034
0.25941177000,43634,Madagascar,0.42030322700,1.620216488
0.29144847800,47133,Myanmar,0.47203378200,1.619613131
0.24931150400,52287,Brazil,0.40311510100,1.616913358
0.24999998900,65022,Russian Federation,0.40421942200,1.616877759
0.25512397200,51004,Madagascar,0.41230811600,1.616108877
0.24868746700,52292,India,0.40150445800,1.614494139
0.26249998800,62753,Belarus,0.42367661300,1.614006219
0.30555555600,57576,Kazakhstan,0.49308904500,1.613745963
0.26118348000,376,Brazil,0.42107802200,1.612192402
0.25035543300,6884,Niger,0.40285652900,1.609138353
0.28326621200,53320,Mozambique,0.45466402100,1.605076786
0.33101851900,69584,Kazakhstan,0.53129304900,1.605025153
0.31719797800,55600,China,0.50909990500,1.604991016
0.25000000000,52258,Oman,0.40114772100,1.604590884
0.26403830700,3321,Australia,0.42311192900,1.60246418
0.28749998700,62248,Russian Federation,0.46019648900,1.600683512
0.27999992800,49377,India,0.44781333800,1.599333761
0.24999998900,43799,Russian Federation,0.39981399000,1.59925603
0.27045453300,40336,Russian Federation,0.43218793500,1.598005884
0.25781250200,45679,Poland,0.41186122900,1.59752233
0.26429393900,47450,Australia,0.42212231000,1.597169847
0.27255490200,47001,Ethiopia,0.43395864900,1.592188017
0.31213471600,58921,China,0.49674669200,1.591449674
0.25423963600,32010,Sudan,0.40412217700,1.58953255
0.27259959500,55546,Australia,0.43328724400,1.589464005
0.24791665500,80674,Russian Federation,0.39292995200,1.584927612
0.27093891300,62307,India,0.42923556100,1.584252171
0.32908332500,21400,China,0.52100597500,1.583203813
0.26412996100,59655,Sudan,0.41807611700,1.582842459
0.24177537000,37650,Botswana,0.38260064500,1.58246328
0.27499998800,78060,Russian Federation,0.43498830800,1.581775734
0.26384615900,28672,Madagascar,0.41633119700,1.57793162
0.28749998700,41656,Russian Federation,0.45267306500,1.57451508
0.27992565800,60170,India,0.44068991600,1.574310548
0.26249998800,75958,Russian Federation,0.41269784000,1.572182319
0.25673289900,31775,Australia,0.40313980700,1.570269368
0.26969381700,59133,India,0.42347121300,1.570192516
0.25941177000,46874,Madagascar,0.40717836500,1.569621783
0.29916666000,46913,China,0.46917682400,1.568279112
0.27708332100,56057,Russian Federation,0.43435682700,1.567603656
0.31250000000,67978,Kazakhstan,0.48946185300,1.56627793
0.27922703900,9291,Malawi,0.43727997300,1.566037353
0.28202484100,39297,Colombia,0.44080033200,1.562984064
0.27012956600,62102,United States,0.42209777500,1.562575253
0.27017454900,50995,Niger,0.42141990100,1.559806068
0.26249998800,53779,Russian Federation,0.40932292100,1.559325485
0.29473347800,56778,India,0.45950996200,1.559069452
0.26249998800,68137,Russian Federation,0.40924861700,1.559042422
0.30624998600,71735,Russian Federation,0.47725011700,1.5583678
0.29010100300,62888,China,0.45186500500,1.557612695
0.27865033800,48664,Sudan,0.43369783700,1.556423151
0.25603449300,52589,Tunisia,0.39826891500,1.55552836
0.35227273400,46924,Argentina,0.54748816700,1.554159928
0.29999998600,59798,Russian Federation,0.46602316500,1.553410622
0.26249998800,73104,Russian Federation,0.40716955100,1.55112217
0.28749998700,68808,Russian Federation,0.44581161400,1.550649162
0.26249998800,78443,Russian Federation,0.40659049800,1.548916254
0.26007575400,39746,Peru,0.40265417200,1.548218801
0.26842334800,51513,Mozambique,0.41557145200,1.548194131
0.26249998800,46742,Russian Federation,0.40562529000,1.545239271
0.26940802500,29425,Cameroon,0.41573200800,1.543131494
0.25702697000,28106,Australia,0.39623515000,1.541609233
0.27891696100,52829,Sudan,0.42995865700,1.541529262
0.25826088000,55340,Tunisia,0.39796592700,1.540945446
0.27000283100,37830,Mexico,0.41568000200,1.539539421
0.29999998600,34136,Russian Federation,0.46129034700,1.537634562
0.27479355600,57934,Belize,0.42252917000,1.537624012
0.26249998800,39986,Mongolia,0.40361112000,1.537566242
0.26686772100,47446,India,0.41013556000,1.536849636
0.28680875500,58313,Central African Republic,0.44055233700,1.536049124
0.27343748800,56586,Russian Federation,0.41926656200,1.53331778
0.27962331000,55405,Brazil,0.42867792000,1.533055023
0.26987831900,43944,Australia,0.41364840000,1.532721863
0.27272726000,58029,Russian Federation,0.41790973700,1.532335774
0.26865667800,67452,United States,0.41109861400,1.530200615
0.29916666000,46240,China,0.45769368200,1.52989535
0.27272726000,60696,Estonia,0.41639188500,1.526770316
0.29679612000,19282,Peru,0.45293197600,1.526071082
0.26924999400,49977,China,0.41079081900,1.525685527
0.28645833300,63438,Kazakhstan,0.43660745900,1.52415695
0.27462973700,65176,Mexico,0.41838654800,1.523456828
0.26999999600,47340,South Africa,0.41123553000,1.523094578
0.27205296700,46365,India,0.41417347100,1.522400125
0.26663262400,50521,Saudi Arabia,0.40532535500,1.520164145
0.28767711700,56286,Colombia,0.43720858700,1.51978924
0.27477272400,49840,South Africa,0.41739379000,1.519051032
0.26500001100,52110,Congo,0.40242428200,1.518582133
0.28749998700,48090,Russian Federation,0.43634963800,1.51773794
0.27708332100,48234,Russian Federation,0.42052560000,1.517686443
0.27240052000,35638,Ethiopia,0.41331512100,1.517306652
0.28632983300,47338,Zambia,0.43421411200,1.516482259
0.29999998600,78036,Russian Federation,0.45479657900,1.515988667
0.27272726000,54363,Russian Federation,0.41343322100,1.515921881
0.26965491800,49600,Pakistan,0.40872747100,1.515742691
0.26303928900,12729,Australia,0.39845744300,1.514821016
0.28567707500,60781,India,0.43252014400,1.514017686
