"","mean_cassa","Fishnet_ID","COUNTRY","Cassava_Pr","Cassava_Error_Ratio"
"2845",7.07991697,68547,"China",0.84962801,0.120005364
"2846",6.514902631,22646,"Burkina Faso",0.781821861,0.120005149
"2847",7.494050087,56765,"Angola",0.898969663,0.119957787
"2848",8.513992429,11235,"Brazil",1.020865355,0.119904424
"2849",7.515260402,58979,"Nigeria",0.900951047,0.119882878
"2850",7.638416889,63843,"India",0.915655564,0.119875044
"2851",7.104365757,48426,"Madagascar",0.851281919,0.119825182
"2852",6.847221984,46196,"Tanzania",0.820371441,0.119810843
"2853",8.56000042,24638,"Sri Lanka",1.025410995,0.119790998
"2854",8.838972341,42425,"China",1.058821621,0.119790127
"2855",9.201451302,31701,"Indonesia",1.102155228,0.119780586
"2856",7.571464539,61460,"Philippines",0.906885343,0.11977674
"2857",7.842437804,51927,"Nigeria",0.939249042,0.119764933
"2858",7.255423145,42154,"Congo DRC",0.868903708,0.119759205
"2859",9.431106567,55669,"India",1.129160421,0.119727247
"2860",6.269069245,35012,"Brazil",0.75017612,0.119663078
"2861",6.743677081,47479,"Madagascar",0.806413131,0.119580627
"2862",7.236420075,39297,"Colombia",0.865150627,0.119555059
"2863",8.122830434,1629,"Bolivia",0.97077345,0.119511722
"2864",7.901865929,41959,"Nigeria",0.94423225,0.119494846
"2865",8.290058672,44868,"Brazil",0.989435636,0.119352067
"2866",5.889550595,54900,"Mozambique",0.702847181,0.119337999
"2867",5.624448889,49444,"Brazil",0.670932597,0.119288593
"2868",8.399333231,58651,"Colombia",1.001605431,0.119248207
"2869",8.159162666,48556,"Bolivia",0.972696849,0.119215278
"2870",9.045463468,46547,"Malaysia",1.077982891,0.11917387
"2871",5.63838073,56177,"Congo DRC",0.671721484,0.119133758
"2872",6.572483075,47471,"Madagascar",0.782460771,0.119051013
"2873",5.744083579,54276,"China",0.683804077,0.119044939
"2874",6.849182112,58923,"China",0.815265409,0.11903106
"2875",9.928775477,62357,"China",1.181740552,0.119021782
"2876",7.934993598,43761,"Bolivia",0.944073142,0.118975917
"2877",7.265593019,46839,"Congo DRC",0.864245503,0.118950442
"2878",7.750162078,43843,"Cameroon",0.921587145,0.118911983
"2879",5.640185427,38471,"China",0.670608106,0.118898237
"2880",9.100522485,41662,"Indonesia",1.081431366,0.118831789
"2881",8.46999836,40800,"Indonesia",1.006233246,0.118799698
"2882",7.180550562,56141,"Congo DRC",0.852823709,0.118768568
"2883",8.097010295,46333,"Nigeria",0.961439145,0.118740018
"2884",7.678515694,48137,"Angola",0.911528137,0.118711503
"2885",8.075887409,48398,"Nigeria",0.958684962,0.11870955
"2886",8.06820032,58550,"Nigeria",0.957712418,0.118702112
"2887",6.691405894,47605,"Burkina Faso",0.794064054,0.11866924
"2888",8.209847805,40958,"Brazil",0.974088046,0.118648734
"2889",7.555964618,53486,"Tanzania",0.896422139,0.118637684
"2890",7.176415844,33266,"Congo DRC",0.850765277,0.118550164
"2891",7.382931408,55422,"Congo DRC",0.875190985,0.118542478
"2892",8.048352679,62452,"Cambodia",0.953742796,0.118501616
"2893",7.260477639,55219,"Burundi",0.859974468,0.118445991
"2894",7.111494791,50344,"Myanmar",0.841933298,0.118390482
"2895",7.882439137,46599,"Brazil",0.931938883,0.118229759
"2896",9.151774079,57725,"Indonesia",1.081888423,0.118216251
"2897",7.425534581,44757,"Angola",0.877723904,0.118203463
"2898",8.564365009,54643,"Papua New Guinea",1.012280656,0.118196814
"2899",7.273458703,56026,"Congo DRC",0.85947532,0.118165972
"2900",8.015000343,58810,"China",0.947049864,0.118159679
"2901",8.120652043,35434,"Nigeria",0.959407647,0.118144164
"2902",7.522500038,42596,"Dominica",0.888731463,0.118143099
"2903",8.1544359,54609,"Nigeria",0.962921025,0.118085547
"2904",7.453228087,39431,"Tanzania",0.879668526,0.118025172
"2905",7.608648203,46401,"Nigeria",0.897193127,0.117917546
"2906",7.678515694,55140,"Angola",0.905033918,0.117865738
"2907",7.317424073,47293,"Angola",0.862216054,0.117830543
"2908",9.997952859,63259,"China",1.177263429,0.117750448
"2909",9.064644559,58645,"Mali",1.067108327,0.117722027
"2910",8.834610798,50856,"Indonesia",1.039889513,0.117706319
"2911",7.756451945,54274,"China",0.912756613,0.11767708
"2912",8.823243983,48727,"Cambodia",1.03824704,0.117671804
"2913",9.048991189,49742,"Indonesia",1.064779215,0.117668278
"2914",7.152948166,31892,"Congo DRC",0.841662291,0.117666488
"2915",8.912530928,11078,"Brazil",1.048285092,0.117619238
"2916",7.410902753,52035,"Bolivia",0.871358675,0.117577939
"2917",7.571464539,45031,"Philippines",0.890233908,0.117577505
"2918",8.166996386,54380,"Benin",0.95994541,0.11753959
"2919",8.490181963,42376,"Brazil",0.997538749,0.117493212
"2920",9.109436789,48345,"Indonesia",1.070032269,0.117464152
"2921",8.925795837,46562,"China",1.048378967,0.117454957
"2922",8.818422483,1477,"Indonesia",1.035708859,0.117448315
"2923",9.201451302,16072,"Indonesia",1.079916325,0.117363695
"2924",8.385305405,63778,"Vietnam",0.983811757,0.117325692
"2925",8.118485003,61235,"Nigeria",0.951910209,0.117252198
"2926",8.146797397,52565,"Myanmar",0.955163915,0.117244098
"2927",8.25892827,35832,"Nigeria",0.96830776,0.117243755
"2928",6.864004503,29834,"Guinea",0.804259552,0.117170604
"2929",8.422013119,51686,"Nigeria",0.986617859,0.117147509
"2930",9.008870602,49728,"Indonesia",1.05523662,0.117133064
"2931",7.176415844,46076,"Congo DRC",0.840587528,0.117131943
"2932",6.019749042,39211,"Central African Republic",0.704751914,0.117073305
"2933",7.748386383,55703,"Nigeria",0.906896397,0.117043259
"2934",7.459390899,49367,"Colombia",0.872448076,0.116959694
"2935",7.44250425,45429,"Philippines",0.870027958,0.116899894
"2936",9.575766728,50707,"Indonesia",1.119202438,0.116878624
"2937",6.446745028,44489,"Ecuador",0.753455118,0.116873727
"2938",8.269287109,54532,"Nigeria",0.966342452,0.116859221
"2939",8.56000042,55992,"Sri Lanka",1.000258255,0.116852594
"2940",7.491655224,52747,"Madagascar",0.875332929,0.116841059
"2941",7.434560299,52310,"Congo DRC",0.868579497,0.116829975
"2942",6.631967552,50958,"Mozambique",0.774763952,0.116822639
"2943",8.041185061,43760,"Paraguay",0.939314849,0.116812987
"2944",7.265593019,44018,"Congo DRC",0.848323982,0.116759084
"2945",8.43618385,42232,"Bolivia",0.984294301,0.116675302
"2946",7.661008856,56865,"Burkina Faso",0.893410011,0.116617802
"2947",8.416289004,51895,"Uganda",0.98138968,0.116605986
"2948",9.217250395,52761,"China",1.074400461,0.116564096
"2949",7.745168686,53070,"Philippines",0.902673645,0.116546673
"2950",7.723361362,59711,"Chad",0.899733241,0.116495034
"2951",7.416856098,40823,"Mexico",0.863947448,0.116484321
"2952",8.56000042,44544,"Sri Lanka",0.996901839,0.116460489
"2953",9.201451302,46347,"Indonesia",1.071225463,0.116419185
"2954",8.515849692,55919,"Brazil",0.991314045,0.116408119
"2955",8.125103921,53086,"Benin",0.945192343,0.116329877
"2956",7.60899992,45309,"Peru",0.884752781,0.116277144
"2957",7.287684841,46037,"Malawi",0.847191842,0.116249791
"2958",9.160000392,64568,"China",1.064805731,0.116245162
"2959",7.821814889,64470,"Laos",0.909152624,0.116232951
"2960",9.484417073,43211,"China",1.101763763,0.11616568
"2961",8.431300434,37545,"Brazil",0.979324011,0.116153376
"2962",9.156964175,48534,"Indonesia",1.063492496,0.116140292
"2963",8.269287109,14187,"Nigeria",0.960104624,0.116104884
"2964",8.56000042,42414,"Sri Lanka",0.993734792,0.116090507
"2965",8.818881295,39566,"Ghana",1.023722145,0.116082994
"2966",9.197916848,42137,"Indonesia",1.067297577,0.11603688
"2967",9.629116192,54881,"Brazil",1.117328974,0.116036503
"2968",8.733924468,58568,"Vietnam",1.013441603,0.116035078
"2969",7.385067238,43991,"Colombia",0.856898644,0.116031258
"2970",8.963035968,54912,"Brazil",1.039927824,0.11602406
"2971",8.554757695,50505,"Nigeria",0.992274331,0.115990934
"2972",7.805833062,54240,"Tanzania",0.90515377,0.115958638
"2973",5.821326867,44334,"Argentina",0.674993051,0.115951752
"2974",9.016875386,55419,"China",1.045192083,0.115915108
"2975",9.201451302,16685,"Indonesia",1.06596198,0.115847158
"2976",9.14182204,49335,"Indonesia",1.058489554,0.115785404
"2977",9.201451302,43474,"Indonesia",1.065124216,0.115756111
"2978",6.829403032,49527,"Costa Rica",0.790541204,0.115755535
"2979",7.358153769,10834,"Peru",0.850979263,0.115651193
"2980",8.848518372,35133,"Malaysia",1.023097712,0.115623618
"2981",6.911892978,62573,"Niger",0.79906812,0.11560771
"2982",8.883428574,49522,"Indonesia",1.026569703,0.115560078
"2983",8.269287109,25115,"Nigeria",0.955426717,0.115539188
"2984",9.073653367,51900,"Indonesia",1.048272606,0.115529276
"2985",6.774565386,63153,"India",0.782481355,0.115502812
"2986",9.201451302,46491,"Indonesia",1.0627915,0.115502595
"2987",8.435044256,58534,"Colombia",0.974156511,0.1154892
"2988",7.950577799,40352,"Nigeria",0.917933551,0.115454949
"2989",7.887101099,49978,"Philippines",0.910588937,0.115452931
"2990",8.120729095,59882,"Colombia",0.937136344,0.115400518
"2991",8.731965027,39438,"Vietnam",1.007610842,0.115393367
"2992",8.630525112,61318,"Vietnam",0.995861858,0.115388327
"2993",8.69546149,51248,"Ghana",1.002860184,0.11533145
"2994",6.981597182,52935,"India",0.805184733,0.115329589
"2995",9.28861228,57538,"Indonesia",1.070467202,0.115245116
"2996",8.186759137,18814,"Laos",0.943227511,0.115213785
"2997",8.48189385,45835,"Peru",0.977176515,0.11520735
"2998",9.201451302,36892,"Indonesia",1.05946443,0.115141014
"2999",8.269287109,58402,"Nigeria",0.951990753,0.115123679
"3000",8.200175352,49907,"Peru",0.944001815,0.115119711
"3001",8.735854445,54177,"Bolivia",1.005453958,0.115095091
"3002",9.201451302,41106,"Indonesia",1.058617805,0.115049004
"3003",8.492745045,55405,"Brazil",0.976657787,0.114999071
"3004",8.833642691,23193,"Malaysia",1.015418482,0.11494901
"3005",9.615793304,49726,"Myanmar",1.104985616,0.11491362
"3006",7.866574411,70352,"China",0.903713515,0.114880184
"3007",7,41647,"Argentina",0.803735954,0.114819422
"3008",8.303472135,48733,"Peru",0.952994869,0.114770647
"3009",8.020805001,45460,"Colombia",0.920486217,0.114762323
"3010",6.822077344,50259,"Congo DRC",0.782779636,0.114742123
"3011",7.434560299,53940,"Congo DRC",0.85299491,0.11473374
"3012",8.399480508,56901,"Brazil",0.96361464,0.114723124
"3013",7.832555136,53098,"Argentina",0.898406696,0.114701611
"3014",9.378311331,56835,"Brazil",1.075340627,0.1146625
"3015",8.269287109,54205,"Nigeria",0.948104282,0.11465369
"3016",8.21045036,56758,"Cameroon",0.941339459,0.114651379
"3017",7.695654002,41967,"Cameroon",0.882051639,0.114616852
"3018",9.444369475,56126,"Indonesia",1.082470063,0.114615387
"3019",6.875866204,37656,"Madagascar",0.788063558,0.114612986
"3020",7.878175176,16370,"Kenya",0.902896678,0.114607337
"3021",9.33302723,49015,"Brazil",1.069619394,0.114605837
"3022",9.201451302,55760,"Indonesia",1.054461165,0.114597266
"3023",7.896666447,57465,"Kenya",0.904598271,0.114554449
"3024",8.809521585,53831,"Brazil",1.009137045,0.114550721
"3025",9.333996946,52805,"Indonesia",1.068908017,0.114517717
"3026",9.218845195,56893,"Indonesia",1.055596828,0.114504236
"3027",7.569722546,65964,"China",0.866608201,0.114483483
"3028",9.271445658,52273,"Brazil",1.061255317,0.114464923
"3029",8.56000042,26834,"Sri Lanka",0.979681469,0.114448764
"3030",7.700418552,33240,"Bolivia",0.881202566,0.114435671
"3031",8.311735248,46073,"Tanzania",0.951065746,0.114424451
"3032",9.639454177,49436,"Indonesia",1.102668814,0.114391209
"3033",7.590996636,55993,"Tanzania",0.868029478,0.11434987
"3034",9.751583751,66362,"China",1.114174276,0.114255725
"3035",8.152436993,47577,"Chad",0.931421694,0.114250707
"3036",8.581717539,49819,"China",0.980005599,0.114196907
"3037",8.034352881,49771,"Kenya",0.917314577,0.114174046
"3038",6.359695341,59048,"Brazil",0.725717655,0.114112016
"3039",9.424066544,54937,"Indonesia",1.074859129,0.114054705
"3040",8.056605621,61720,"Cameroon",0.918573539,0.114014956
"3041",8.317808535,42962,"Benin",0.947993437,0.113971539
"3042",7.471121851,50471,"Angola",0.851309346,0.113946655
"3043",8.757130005,64306,"China",0.997773463,0.113938409
"3044",8.915640904,47811,"Brazil",1.015798313,0.113934413
"3045",8.56000042,58023,"Sri Lanka",0.975206492,0.113925986
"3046",10.34663681,60080,"China",1.178635752,0.113914867
"3047",9.431106567,59419,"India",1.074057022,0.113884518
"3048",8.757813288,43218,"Brazil",0.996971175,0.113837912
"3049",8.35361082,44628,"Tanzania",0.950718772,0.113809321
"3050",9.201451302,53258,"Indonesia",1.047198388,0.113807959
"3051",7.644819826,56505,"Congo DRC",0.869975982,0.11379941
"3052",8.207400477,44247,"Bolivia",0.933919437,0.113789919
"3053",6.203326697,47876,"Central African Republic",0.70586108,0.113787507
"3054",8.391437451,50190,"Nigeria",0.954815573,0.113784507
"3055",7.787697574,31778,"Guyana",0.885682757,0.113728448
"3056",7.070351926,58055,"Congo DRC",0.804067438,0.113723821
"3057",8.642140581,55333,"Brazil",0.982813259,0.113723359
"3058",9.13992038,39909,"Indonesia",1.039406439,0.113721608
"3059",8.56000042,52553,"Sri Lanka",0.973002525,0.113668514
"3060",9.386642138,55565,"Indonesia",1.0666316,0.113632925
"3061",9.21841974,51063,"Brazil",1.047312308,0.113610829
"3062",9.317478777,62501,"India",1.058491047,0.113602732
"3063",8.558769678,57223,"Nigeria",0.971922611,0.113558683
"3064",8.756676674,57664,"Colombia",0.99433253,0.113551358
"3065",9.073867682,47284,"India",1.030054585,0.113518802
"3066",8.866238892,49627,"Brazil",1.006271113,0.113494699
"3067",8.920492867,55261,"Vietnam",1.012132392,0.113461488
"3068",7.122933355,47425,"Brazil",0.807873079,0.113418593
"3069",9.3532089,51832,"Indonesia",1.060688792,0.113403732
"3070",8.535303867,49143,"Nigeria",0.967413317,0.113342575
"3071",8.604996635,45481,"Kenya",0.975126949,0.113321015
"3072",8.56000042,55448,"Sri Lanka",0.969782846,0.113292383
"3073",7.698706143,53324,"Bolivia",0.872180181,0.11328919
"3074",9.478085791,43296,"Brazil",1.073732812,0.11328583
"3075",8.84711837,44994,"Thailand",1.002159799,0.113275279
"3076",8.905555937,52729,"China",1.008140529,0.113203548
"3077",8.79032737,57493,"Brazil",0.994888361,0.113179899
"3078",7.959262992,61572,"Myanmar",0.900519979,0.113141126
"3079",8.557223858,49076,"Brazil",0.968063407,0.113128209
"3080",8.061111761,55910,"Angola",0.911829094,0.113114558
"3081",7.751088878,47573,"Bolivia",0.876310632,0.113056455
"3082",9.439924366,57366,"Papua New Guinea",1.067088636,0.113039956
"3083",7.681041996,58114,"China",0.868209411,0.113032764
"3084",8.944832156,41941,"Vietnam",1.010803202,0.113004155
"3085",7.252939118,37118,"Brazil",0.819388486,0.112973303
"3086",8.849275737,57616,"Colombia",0.999458824,0.112942443
"3087",8.068333109,49601,"Kenya",0.91056074,0.112856116
"3088",9.201451302,53426,"Indonesia",1.038152329,0.112824846
"3089",9.031961785,47895,"Brazil",1.018839981,0.112803841
"3090",8.176384821,53883,"Tanzania",0.922229167,0.112791801
"3091",8.053824035,46124,"Peru",0.908236056,0.112770785
"3092",7.261136196,50462,"Angola",0.818779551,0.112761905
"3093",9.66083083,59502,"Indonesia",1.088950903,0.112718142
"3094",8.221267529,47264,"Philippines",0.926221713,0.112661668
"3095",9.201451302,44924,"Indonesia",1.036115145,0.112603448
"3096",7.373820298,57609,"Congo DRC",0.830126692,0.112577559
"3097",7.553333124,59167,"Kenya",0.849834195,0.11251115
"3098",8.416138861,42450,"Colombia",0.946792171,0.112497214
"3099",8.56000042,49997,"Sri Lanka",0.962882278,0.112486242
"3100",9.089111884,51674,"Nigeria",1.022357815,0.112481596
"3101",9.091440294,55055,"Brazil",1.022536354,0.112472427
"3102",7.571464539,56657,"Philippines",0.851344577,0.112441202
"3103",8.67353848,59903,"Philippines",0.974983113,0.112408922
"3104",7.223610944,46243,"Angola",0.811758435,0.112375714
"3105",9.392263412,50874,"Indonesia",1.055000067,0.112326499
"3106",8.457884736,42688,"Brazil",0.950028209,0.112324563
"3107",8.12555533,53569,"Kenya",0.912689241,0.112323306
"3108",9.145315459,44673,"India",1.027097345,0.112308575
"3109",8.269287109,51341,"Nigeria",0.928292505,0.112257864
"3110",5.668056607,53355,"Mexico",0.636241436,0.112250367
"3111",9.40593285,56889,"Indonesia",1.055367879,0.112202362
"3112",7.178787679,55553,"Kenya",0.805214456,0.112165799
"3113",8.309389492,49042,"Colombia",0.931467761,0.112098219
"3114",9.784173272,58823,"China",1.096699516,0.112089135
"3115",9.351692862,54745,"Niger",1.047848695,0.112049092
"3116",9.516965599,43140,"Indonesia",1.066323109,0.112044443
"3117",9.431106567,53278,"India",1.056602252,0.112033752
"3118",9.424066544,44623,"Indonesia",1.055783583,0.112030574
"3119",8.285332837,45654,"Brazil",0.927686399,0.111967306
"3120",6.241490636,40794,"Congo",0.698730597,0.111949314
"3121",8.320551697,34288,"Argentina",0.931430106,0.111943311
"3122",6.341595663,52533,"Congo DRC",0.709789929,0.111926078
"3123",9.471181149,37446,"Indonesia",1.059972245,0.111915529
"3124",7.659109276,4656,"Guyana",0.857126685,0.111909447
"3125",9.386634224,33468,"Vietnam",1.050093018,0.111871092
"3126",6.65179825,49448,"Burkina Faso",0.744068761,0.111859791
"3127",7.306077632,45900,"Cameroon",0.816946223,0.111817348
"3128",9.54960127,55184,"Indonesia",1.06776009,0.111812008
"3129",8.096579118,42446,"Angola",0.905201437,0.111800481
"3130",8.569492896,44149,"Bolivia",0.957807348,0.111769431
"3131",9.539614773,58777,"Indonesia",1.066137521,0.11175897
"3132",8.188143356,46115,"Kenya",0.915042215,0.1117521
"3133",8.245416423,49794,"Kenya",0.921257215,0.111729617
"3134",7.88657047,54491,"Angola",0.880743753,0.111676394
"3135",8.679206585,41689,"Nigeria",0.969079702,0.111655333
"3136",8.595452112,48424,"Ghana",0.959300738,0.111605617
"3137",8.137742716,52936,"Brazil",0.90821558,0.111605345
"3138",9.431106567,7750,"India",1.052397269,0.111587889
"3139",8.926563046,36349,"Cambodia",0.996087321,0.11158688
"3140",7.979235766,49980,"Argentina",0.889934493,0.111531294
"3141",8.32209433,55328,"Brazil",0.928023542,0.111513221
"3142",7.204848318,46010,"Angola",0.802622359,0.111400313
"3143",8.613306514,33595,"Panama",0.959448916,0.111391475
"3144",8.062318616,47460,"Angola",0.89794707,0.111375786
"3145",8.56000042,51604,"Sri Lanka",0.952990403,0.111330649
"3146",7.421338176,44368,"Congo DRC",0.825936297,0.111292098
"3147",9.026214096,49579,"Brazil",1.00441971,0.111278073
"3148",9.288211013,44079,"India",1.03325795,0.111244022
"3149",9.820450839,50746,"Indonesia",1.092239177,0.111220879
"3150",8.56000042,50522,"Sri Lanka",0.951872022,0.111199997
"3151",8.831416296,55114,"Benin",0.981756545,0.111166376
"3152",8.18277755,47526,"Kenya",0.909359365,0.111130892
"3153",9.87650867,50671,"Brazil",1.097234565,0.111095388
"3154",7.678809325,56281,"Brazil",0.852783739,0.111056767
"3155",9.778404966,39561,"Brazil",1.085868389,0.111047599
"3156",9.960683954,56325,"Indonesia",1.10603531,0.111040097
"3157",9.009568352,56381,"Brazil",0.999535494,0.110941552
"3158",10.56019315,39567,"China",1.171400458,0.110926045
"3159",8.313858085,47141,"Nigeria",0.922219762,0.110925608
"3160",9.053981869,54087,"China",1.004216015,0.110914295
"3161",8.456422529,58928,"Laos",0.937576587,0.11087154
"3162",7.223610944,55725,"Angola",0.800892312,0.110871463
"3163",4.916491608,45036,"Central African Republic",0.545025749,0.110856642
"3164",10.98351899,67511,"China",1.217474168,0.110845547
"3165",7.997922908,48868,"Angola",0.886476096,0.11083829
"3166",9.431106567,53937,"India",1.045307828,0.11083618
"3167",9.300118976,56241,"India",1.030489968,0.110803955
"3168",8.190416741,36860,"Angola",0.907407577,0.110788939
"3169",10.02074967,43890,"Paraguay",1.110144903,0.110784616
"3170",7.732130051,44752,"Madagascar",0.856550683,0.110778101
"3171",9.169307859,33084,"Panama",1.0157484,0.110776998
"3172",8.066254195,47865,"Nigeria",0.893353084,0.110751913
"3173",7.942777501,46208,"Tanzania",0.879511412,0.110730964
"3174",7.972825404,45770,"Bolivia",0.882821119,0.110728766
"3175",8.733870906,44393,"Nicaragua",0.966951979,0.110712877
"3176",9.300118976,52926,"India",1.029614205,0.110709789
"3177",9.237644043,2824,"Brazil",1.022215941,0.110657646
"3178",9.176398667,43724,"Brazil",1.014911442,0.110600191
"3179",9.118566914,45547,"Brazil",1.008486416,0.11059703
"3180",8.171715057,56872,"Laos",0.903278096,0.11053715
"3181",7.588562873,58471,"Kenya",0.838592403,0.110507407
"3182",9.796111531,67149,"China",1.08219294,0.110471684
"3183",8.65302523,46087,"Chad",0.955780373,0.11045621
"3184",9.431106567,60747,"India",1.041298092,0.11041102
"3185",9.431106567,51036,"India",1.041216265,0.110402343
"3186",9.280627099,35390,"Papua New Guinea",1.024415912,0.110382187
"3187",9.18385456,71999,"China",1.013576851,0.110365081
"3188",9.355657444,53746,"Brazil",1.031804621,0.110286704
"3189",7.866386573,50280,"Chad",0.866735293,0.110182138
"3190",7.84802117,61198,"China",0.864204643,0.110117522
"3191",8.471042554,61730,"Mexico",0.932767402,0.110112468
"3192",9.405994013,46009,"Vietnam",1.035467719,0.110085943
"3193",8.586386464,39119,"Peru",0.945085314,0.110067875
"3194",8.843671752,47393,"Nigeria",0.97340324,0.110067771
"3195",9.431106567,49788,"India",1.038042214,0.110065792
"3196",8.41575036,61041,"China",0.926246252,0.110061042
"3197",9.389491228,51833,"Indonesia",1.033172287,0.11003496
"3198",9.07391122,55253,"Brazil",0.99842146,0.110032095
"3199",6.545583614,49621,"China",0.720169922,0.110023791
"3200",9.775410573,30077,"Malaysia",1.075243953,0.109994761
"3201",7.269965441,53809,"Madagascar",0.799550737,0.109979991
"3202",9.431106567,62301,"India",1.036921547,0.109946965
"3203",8.906891375,46921,"Paraguay",0.97736,0.109730765
"3204",9.189090844,60042,"Nicaragua",1.008006712,0.109696022
"3205",8.615686208,31040,"Philippines",0.945101028,0.109695386
"3206",7.83277818,49510,"Philippines",0.858876223,0.109651544
"3207",8.840466514,50983,"Vietnam",0.968741237,0.10958033
"3208",8.799930746,47643,"Argentina",0.964148883,0.109563235
"3209",8.342786951,53033,"Kenya",0.914001423,0.109555887
"3210",9.431106567,42250,"India",1.032997893,0.109530932
"3211",9.431106567,56050,"India",1.032831817,0.109513323
"3212",10.68666712,44875,"China",1.170308711,0.109511104
"3213",9.479237556,55660,"Papua New Guinea",1.037997695,0.109502235
"3214",9.431106567,59876,"India",1.031849183,0.109409132
"3215",9.431106567,60306,"India",1.031183116,0.109338507
"3216",9.404213337,8681,"Indonesia",1.028229833,0.109337145
"3217",7.678464622,46281,"Tanzania",0.8392237,0.10929577
"3218",9.243272677,42771,"Indonesia",1.010237791,0.109294384
"3219",7.583408781,44369,"Ecuador",0.828612121,0.109266445
"3220",9.643442955,48859,"Indonesia",1.053368502,0.109231579
"3221",8.446499825,48127,"Cameroon",0.922135617,0.109173698
"3222",8.6274997,53247,"Tanzania",0.941710469,0.109152188
"3223",9.431106567,50694,"India",1.029250338,0.109133571
"3224",8.469149087,49837,"Kenya",0.923890901,0.109088988
"3225",8.718578451,52669,"Chad",0.951065891,0.109084973
"3226",9.51727266,40971,"Nicaragua",1.03804913,0.109070021
"3227",9.431106567,53841,"India",1.028231621,0.109025554
"3228",8.710674816,51326,"India",0.949561648,0.109011261
"3229",9.431106567,21602,"India",1.027883011,0.10898859
"3230",9.431106567,51010,"India",1.027836425,0.108983651
"3231",9.431106567,60947,"India",1.027031599,0.108898313
"3232",9.431106567,59109,"India",1.026953507,0.108890033
"3233",9.431106567,64044,"India",1.026763403,0.108869876
"3234",8.308542947,33653,"Bolivia",0.904532891,0.108867812
"3235",8.94134099,35394,"Nigeria",0.973297577,0.108853647
"3236",8.833565448,51753,"Brazil",0.961200454,0.108812286
"3237",7.252939052,828,"Brazil",0.789125779,0.108800829
"3238",9.887261245,55682,"Brazil",1.075479106,0.108774218
"3239",9.47915377,50503,"Papua New Guinea",1.03108125,0.108773555
"3240",8.234767422,40980,"Philippines",0.895692001,0.108769557
"3241",6.869352589,54701,"Congo",0.746865173,0.108724245
"3242",9.339496118,26787,"Brazil",1.015296398,0.108709976
"3243",6.412000275,54221,"China",0.697044741,0.108709406
"3244",8.18277755,57786,"Kenya",0.889445669,0.108697281
"3245",9.322215974,55918,"Brazil",1.012542971,0.108616125
"3246",9.161456788,44533,"Colombia",0.994948501,0.10860156
"3247",9.977554032,50170,"Indonesia",1.083556445,0.108599406
"3248",9.12589683,4785,"Nigeria",0.990823593,0.108572737
"3249",9.479237556,53577,"Papua New Guinea",1.029138842,0.108567681
"3250",9.85304896,43067,"Brazil",1.069693011,0.10856467
"3251",6.992927922,52338,"Brazil",0.759181901,0.108564239
"3252",10.09581897,42451,"Indonesia",1.095514778,0.10851173
"3253",7.316573705,63721,"Mexico",0.792487669,0.108314042
"3254",8.239999771,40432,"Kenya",0.892493795,0.108312357
"3255",9.136089412,55344,"Bolivia",0.989284814,0.10828318
"3256",11.08587115,47193,"China",1.199447981,0.108196096
"3257",7.143410675,39746,"Peru",0.772846725,0.108190157
"3258",7.280586509,48793,"India",0.787033373,0.108100271
"3259",9.330632468,17457,"Brazil",1.00863918,0.108099765
"3260",9.523826599,45940,"Malaysia",1.029233664,0.108069341
"3261",9.673795093,61192,"India",1.045342124,0.108059155
"3262",7.96232501,13286,"Madagascar",0.860311323,0.108047753
"3263",9.431106567,56654,"India",1.018881256,0.108034115
"3264",9.237233563,10617,"Brazil",0.997534454,0.107990606
"3265",7.837551746,11226,"Bolivia",0.846235656,0.107971939
"3266",7.896734584,63502,"Mexico",0.851983642,0.107890627
"3267",6.233889156,62849,"China",0.672575865,0.107890251
"3268",9.911701202,12215,"Indonesia",1.068756555,0.107827762
"3269",9.479237556,47774,"Papua New Guinea",1.021957241,0.107810068
"3270",8.094435294,50706,"Angola",0.872257552,0.107760149
"3271",9.057751389,58398,"Myanmar",0.975937088,0.107746067
"3272",10.95021307,47580,"China",1.179836176,0.107745499
"3273",9.431106567,36183,"India",1.015960191,0.107724389
"3274",8.216666381,43570,"Tanzania",0.885120673,0.107722601
"3275",8.56000042,53582,"Sri Lanka",0.921715094,0.107676992
"3276",8.518643719,59509,"Chad",0.91707226,0.107654727
"3277",9.266206598,48698,"Colombia",0.997428624,0.107641527
"3278",8.966338992,60842,"Nigeria",0.964925311,0.107616421
"3279",8.665110416,37008,"Cambodia",0.932465526,0.1076115
"3280",10.2153678,51215,"Indonesia",1.098880098,0.107571271
"3281",9.853396502,43964,"Indonesia",1.059352356,0.10751139
"3282",6.883888761,61565,"Honduras",0.739653766,0.107447083
"3283",10.12548288,54088,"Indonesia",1.087452774,0.107397621
"3284",9.774928266,6328,"Niger",1.04973859,0.107390925
"3285",9.580276635,50949,"Indonesia",1.028831676,0.107390602
"3286",10.56522773,17988,"China",1.13455906,0.107386143
"3287",10.46036805,54475,"Brazil",1.123163462,0.107373226
"3288",9.324330367,46634,"Laos",1.001116157,0.107366011
"3289",8.969860799,57186,"Tanzania",0.962996221,0.107359104
"3290",9.169311555,28682,"Bolivia",0.984391072,0.107357141
"3291",9.532390013,55395,"Thailand",1.023351643,0.107355201
"3292",9.058333238,44234,"Peru",0.972252404,0.107332373
"3293",8.099368768,34091,"Kazakhstan",0.869255983,0.107323917
