mean_maize,Fishnet_ID,COUNTRY,Longitude,Field1,Maize_Pr,Maize_Error_Ratio
0.224249993,3933,Turkmenistan,40.0912,3933,0.515273526,2.297763844
0.199166675,78572,Russian Federation,59.4966,78572,0.455346688,2.286259426
0.184765516,47179,Peru,-6.75027,47179,0.421717873,2.282449031
0.188181826,53081,Namibia,-25.7378,53081,0.429154651,2.280531867
0.183574902,275,Peru,-4.0497,275,0.418043809,2.277238361
0.177818169,46709,Brazil,0.468577,46709,0.404660569,2.27569866
0.175120083,63582,Algeria,34.3494,63582,0.398408028,2.275056185
0.170221027,58294,Chad,14.7695,58294,0.384395606,2.258214586
0.186233774,51119,Russian Federation,59.0367,51119,0.418859015,2.249103404
0.187222216,51553,Uzbekistan,40.7776,51553,0.420089952,2.243803972
0.21037791,29335,Saudi Arabia,18.2354,29335,0.471509647,2.241250743
0.194047451,54449,Panama,9.09038,54449,0.43368675,2.234952058
0.190647546,49305,Peru,-12.1,49305,0.425307858,2.230859337
0.180000007,50976,Namibia,-28.1528,50976,0.399702006,2.220566614
0.221296306,70839,Russian Federation,46.6353,70839,0.491326211,2.220218764
0.231630266,54964,China,32.846,54964,0.514202229,2.219926773
0.208658702,40170,Madagascar,-18.1864,40170,0.46281738,2.218059326
0.199166675,49571,Russian Federation,57.6193,49571,0.439857443,2.208489161
0.176759256,57763,Turkmenistan,38.6973,57763,0.390215866,2.207612064
0.178230909,9799,Congo DRC,4.08244,9799,0.392980398,2.204894764
0.199166675,55236,Russian Federation,58.0981,55236,0.439064497,2.204507842
0.199166675,71833,Russian Federation,59.9502,71833,0.438109547,2.199713115
0.229955095,56467,China,45.3835,56467,0.505430201,2.197951739
0.17424336,47881,Libya,24.1295,47881,0.382579326,2.195660862
0.193433421,41831,Cameroon,3.17995,41831,0.423809475,2.190983713
0.184415135,40906,Brazil,-7.64738,40906,0.403887426,2.190099126
0.21372738,58645,Mali,14.7695,58645,0.467994084,2.189677729
0.222097783,49119,Brazil,-9.43566,49119,0.485434204,2.185677846
0.199166675,31750,Russian Federation,59.0367,31750,0.433705835,2.177602428
0.199166675,44094,Russian Federation,58.5705,44094,0.432446288,2.171278343
0.219618928,55622,Brazil,-2.24386,55622,0.476527533,2.169792637
0.180559168,51618,Niger,14.7695,51618,0.389022067,2.154540649
0.199166675,52491,Russian Federation,58.5705,52491,0.428921695,2.153581642
0.199166675,34528,Russian Federation,53.5535,34528,0.42877193,2.152829684
0.232361121,68674,Russian Federation,59.4966,68674,0.498658735,2.146050651
0.231630266,64595,China,35.0911,64595,0.496899247,2.145225905
0.217272737,59392,Russian Federation,53.0152,59392,0.465736858,2.143558665
0.354545442,43512,Chile,-19.0606,43512,0.75957141,2.142380976
0.192382118,46443,Botswana,-18.2042,46443,0.411784997,2.1404536
0.199166675,70744,Russian Federation,60.3978,70744,0.426060717,2.1392169
0.199166675,77443,Russian Federation,59.9502,77443,0.425770181,2.137758142
0.189277895,35396,Brazil,0.468577,35396,0.404179707,2.135377229
0.190435003,49223,Peru,-0.435754,49223,0.406282455,2.133444212
0.233333342,60776,Kazakhstan,51.3591,60776,0.497622271,2.132666797
0.194910295,44311,Brazil,1.37279,44311,0.415538511,2.131947474
0.186304766,45658,Botswana,-24.9215,45658,0.396204426,2.126646755
0.224704699,59043,India,30.5421,59043,0.477717654,2.125979813
0.195638701,48328,Zimbabwe,-20.7597,48328,0.415678304,2.12472431
0.199166675,64468,Russian Federation,59.0367,64468,0.423014154,2.12392035
0.209522372,53842,Mozambique,-13.8618,53842,0.444996022,2.123859222
0.188835747,54758,Congo,-4.0497,54758,0.400245235,2.119541672
0.191794011,34705,Eritrea,15.4975,34705,0.406214046,2.117970441
0.188233378,48482,Brazil,-6.75027,48482,0.398233462,2.115636803
0.199166675,71587,Russian Federation,57.6193,71587,0.420907382,2.113342415
0.226386133,54791,Congo DRC,-4.95121,54791,0.477370185,2.108654707
0.217638234,61245,Ethiopia,6.78286,61245,0.458469991,2.106569156
0.205493228,45274,Mozambique,-12.1,45274,0.432673011,2.105534159
0.231630266,20708,China,37.2755,20708,0.48707273,2.102802619
0.220818389,21800,Brazil,-8.54258,21800,0.462715271,2.095456239
0.192464074,45301,Peru,-7.64738,45301,0.401326162,2.085200389
0.191238653,53927,Congo DRC,4.98391,53927,0.398549629,2.084043277
0.199166675,54127,Russian Federation,59.4966,54127,0.414981969,2.083591389
0.20934487,52842,Brazil,2.27666,52842,0.436033284,2.082846759
0.202971579,51805,Madagascar,-23.0555,51805,0.422604114,2.082085167
0.199166675,77167,Finland,62.1276,77167,0.41385825,2.077949285
0.255526357,42847,Australia,-25.7378,42847,0.530882604,2.077604088
0.199166675,76913,Russian Federation,58.5705,76913,0.413561505,2.076459352
0.217272737,56490,Russian Federation,59.0367,56490,0.45074549,2.07456074
0.248311699,76135,Russian Federation,59.0367,76135,0.513857903,2.069406738
0.216234501,46010,Angola,-15.6102,46010,0.447349212,2.068815152
0.201566274,74650,Finland,61.704,74650,0.416929596,2.068449189
0.204545463,42062,Namibia,-25.7378,42062,0.42258646,2.065978163
0.23231556,65989,China,37.9899,65989,0.479807267,2.065325573
0.215128274,60000,Chad,10.3587,60000,0.443009919,2.059282635
0.197848947,28009,Brazil,-3.14718,28009,0.407386145,2.05907664
0.209380794,51459,United States,29.7614,51459,0.430345709,2.055325614
0.256224804,69222,China,39.3978,69222,0.526228769,2.053777623
0.199192329,50764,Egypt,26.5779,50764,0.408532955,2.050947228
0.217272737,68121,Russian Federation,50.2203,68121,0.445425042,2.050073323
0.194710704,50515,Congo DRC,3.17995,50515,0.399111755,2.049767921
0.204241232,4584,Ethiopia,7.6799,4584,0.418453603,2.048820402
0.226105154,70533,Canada,47.2505,70533,0.46297077,2.047590521
0.198021654,51466,Saudi Arabia,24.9512,51466,0.405372585,2.047112408
0.200665578,57976,Congo DRC,-4.0497,57976,0.409818891,2.042297912
0.229300833,50643,Mozambique,-23.2565,50643,0.467289874,2.037889998
0.271428579,12565,Kazakhstan,50.7932,12565,0.552730275,2.036374641
0.212592591,71430,Kazakhstan,42.7943,71430,0.432763685,2.035648011
0.200929965,46639,Congo DRC,3.17995,46639,0.408816508,2.034621904
0.228647113,44745,Malawi,-16.4788,44745,0.464755113,2.032630576
0.209459435,13429,Angola,-13.89,13429,0.425551327,2.031664637
0.22406251,53409,Russian Federation,51.3591,53409,0.454809197,2.029831751
0.227619058,57089,Russian Federation,57.1341,57089,0.461776447,2.028724884
0.234999994,48083,Argentina,-38.6718,48083,0.476333394,2.026950665
0.203573778,44683,Congo DRC,-4.0497,44683,0.412599078,2.026779097
0.219847638,53550,Brazil,4.08244,53550,0.444649351,2.022534129
0.199419215,54566,Congo DRC,-3.14718,54566,0.402874963,2.020241445
0.194845483,42860,Gabon,-1.33998,42860,0.392721811,2.015555121
0.20128877,44243,Congo DRC,-4.0497,44243,0.40522032,2.013129297
0.225861073,65066,United States,37.2755,65066,0.45327362,2.006869152
0.244431829,57651,Kazakhstan,54.0851,57651,0.490383166,2.00621649
0.235224896,19156,Ethiopia,8.57503,19156,0.47050327,2.000227348
0.198407918,34106,Gabon,-2.24386,34106,0.396816677,2.000004239
0.221538377,41578,United States,31.3165,41578,0.442850831,1.998980208
0.220131589,71142,Russian Federation,49.6279,71142,0.439963337,1.998637901
0.215976303,47472,Mozambique,-16.4788,47472,0.43163781,1.998542451
0.199166675,74262,Mongolia,49.6405,74262,0.397484235,1.995736661
0.218425919,55156,Uzbekistan,44.1032,55156,0.435480589,1.993722132
0.202343451,39868,Congo,-3.14718,39868,0.401792114,1.985693691
0.21145833,40382,Libya,32.0288,40382,0.419254361,1.982680753
0.210882362,53750,Russian Federation,49.6333,53750,0.417103314,1.977895686
0.209123768,56137,Brazil,-2.26569,56137,0.413075842,1.975269698
0.205405473,54209,Brazil,1.37279,54209,0.405727313,1.975250742
0.218425919,58983,Uzbekistan,44.1032,58983,0.431347336,1.974799227
0.317197889,58332,Canada,51.3591,58332,0.624706816,1.969454519
0.205330503,50392,Brazil,-6.75027,50392,0.402451507,1.960018123
0.297496849,51571,Australia,-19.9125,51571,0.582314997,1.957382066
0.202377751,44631,Congo,-1.33998,44631,0.395753731,1.955519957
0.22724194,28220,United States,42.1292,28220,0.444268177,1.955044817
0.237490714,53307,Brazil,-23.7768,53307,0.463610229,1.952119395
0.213578268,28106,Australia,-31.2885,28106,0.415942414,1.947494087
0.228782585,54460,Cameroon,4.08244,54460,0.444936022,1.944798473
0.21998552,53110,Mozambique,-24.7335,53110,0.427542821,1.943504377
0.217272737,65860,Finland,60.8396,65860,0.421509023,1.939999601
0.227619058,49813,Russian Federation,58.0981,49813,0.441472233,1.939522274
0.227619058,44937,Russian Federation,57.6193,44937,0.441388279,1.939153439
0.199311523,44641,Chad,14.7695,44641,0.38628001,1.938071639
0.260481815,73782,Canada,49.6405,73782,0.504044127,1.935045358
0.227619058,67072,Russian Federation,57.1341,67072,0.440439799,1.934986476
0.246208393,48971,China,38.6973,48971,0.476142461,1.933900202
0.227619058,64965,Russian Federation,58.0981,64965,0.438933958,1.928370857
0.218603903,46807,Zimbabwe,-19.0606,46807,0.421112479,1.926372188
0.224736311,57352,Yemen,15.6418,57352,0.43290209,1.926266779
0.271116251,40618,Australia,-22.4542,40618,0.522053544,1.925570828
0.206823358,59297,Congo,-1.33998,59297,0.397670091,1.922752318
0.469999989,43557,Argentina,-54.0659,43557,0.902667436,1.920569058
0.217272737,62818,Russian Federation,48.5343,62818,0.416958395,1.919055289
0.278391886,47833,Brazil,-3.14718,47833,0.533881299,1.917732972
0.255500528,59025,Mexico,29.7869,59025,0.489863819,1.917271259
0.213292754,56674,Ethiopia,4.98391,56674,0.40870402,1.916164578
0.207804374,53610,Brazil,-5.85147,53610,0.398148384,1.915976918
0.217272737,52376,Russian Federation,59.4966,52376,0.415992629,1.914610341
0.215971601,43817,Brazil,-2.27448,43817,0.413347238,1.913896253
0.250917151,21461,Australia,-26.5486,21461,0.479216187,1.909858234
0.226159553,47400,Saudi Arabia,25.7674,47400,0.431740844,1.909009981
0.227619058,67094,Russian Federation,59.0367,67094,0.433375166,1.903949387
0.263900254,59099,United States,48.4596,59099,0.50175398,1.901301618
0.232955222,59533,Suriname,4.98391,59533,0.44269703,1.900352463
0.227792597,60110,China,29.7614,60110,0.432858073,1.900228887
0.227619058,59612,Russian Federation,53.5535,59612,0.432139622,1.898521265
0.211398211,42655,Congo DRC,-2.24386,42655,0.400509757,1.894574959
0.234600009,44660,Peru,-3.14718,44660,0.443360281,1.889856198
0.227619058,78512,Russian Federation,58.0981,78512,0.429937056,1.888844721
0.232361121,70458,Russian Federation,60.8392,70458,0.438820063,1.888526192
0.227619058,53799,Russian Federation,55.1279,53799,0.428792595,1.883816754
0.227619058,69818,Russian Federation,59.9502,69818,0.428090573,1.880732557
0.219408273,28887,Congo,-4.95121,28887,0.411851307,1.877100172
0.234596944,48219,Argentina,-32.8185,48219,0.440271966,1.876716544
0.220556575,62752,Eritrea,15.6418,62752,0.41255574,1.870521158
0.217272737,73624,Russian Federation,60.8392,73624,0.40617447,1.869422163
0.25348486,53608,Russian Federation,61.2746,53608,0.472241226,1.862995786
0.232361121,75136,Russian Federation,60.8392,75136,0.431611096,1.85750135
0.219291894,57091,Congo DRC,-3.14718,57091,0.406905218,1.855541537
0.240849168,46421,Brazil,-11.2146,46421,0.44682334,1.855199849
0.246354024,52895,Peru,-7.64738,52895,0.456692638,1.853806285
0.238181808,47042,Dominica,15.5194,47042,0.441520883,1.85371371
0.242241387,66999,Afghanistan,33.601,66999,0.447929051,1.849102074
0.227619058,53966,Russian Federation,59.0367,53966,0.420736015,1.848421739
0.350146556,55675,Brazil,-3.18951,55675,0.647065996,1.847986179
0.217272737,52328,Russian Federation,61.704,52328,0.401016677,1.845683368
0.214780141,43606,Botswana,-24.0996,43606,0.396190508,1.84463287
0.29575445,49337,China,52.47,49337,0.545116751,1.843139642
0.232361121,77721,Russian Federation,61.2746,77721,0.427763255,1.840941605
0.220319928,52927,Peru,-10.3264,52927,0.405318055,1.8396795
0.288244145,45684,Kazakhstan,48.4596,45684,0.53016262,1.839283223
0.223165989,53128,Congo,-3.77618,53128,0.41028891,1.83849211
0.216037483,52178,Congo DRC,-0.435754,52178,0.397112894,1.838166639
0.284509104,64577,India,28.1817,64577,0.522944429,1.838058683
0.232361121,79084,Russian Federation,59.4966,79084,0.426268256,1.834507658
0.22406251,45608,Mongolia,49.0536,45608,0.411033614,1.834459562
0.275489251,47777,China,43.4523,47777,0.505013466,1.833151254
0.265880358,56483,United States,27.3739,56483,0.486786672,1.830848565
0.226288197,40257,Morocco,33.601,40257,0.412726625,1.823898155
0.217272737,51167,Mongolia,49.0536,51167,0.395473527,1.820170963
0.224516685,53447,Brazil,-7.64738,53447,0.408203526,1.818143387
0.232361121,47099,Russian Federation,61.2746,47099,0.422401532,1.817866647
0.243638688,62167,Ethiopia,11.2468,62167,0.442870346,1.817734078
0.232361121,40467,Russian Federation,60.8392,40467,0.421362466,1.813394875
0.345389494,70012,China,39.3978,70012,0.62456649,1.808296143
0.232361121,75395,Russian Federation,58.5705,75395,0.420162458,1.808230466
0.248007971,57890,Nepal,28.1817,57890,0.447544827,1.804558237
0.231541452,48934,Brazil,-2.24386,48934,0.417488117,1.803081536
0.23593261,29261,Australia,-18.2042,29261,0.424907779,1.800970959
0.223997854,44927,Congo,-2.24386,44927,0.402470915,1.79676237
0.248170343,39631,Madagascar,-13.9304,39631,0.445678505,1.795857231
0.342482182,59512,China,42.7943,59512,0.61475393,1.794995367
0.264043887,51184,Australia,-32.8185,51184,0.473088455,1.791703873
0.236678448,44351,Angola,-16.4788,44351,0.423632953,1.789909291
0.351081316,60694,Mexico,25.7674,60694,0.627654727,1.787775932
0.226666669,42701,Yemen,15.1727,42701,0.4052287,1.787773658
0.224819321,37480,Peru,-4.95121,37480,0.401625228,1.786435553
0.298750013,71604,Russian Federation,61.2746,71604,0.533177555,1.784694667
0.233892354,55783,Brazil,1.37279,55783,0.416939458,1.782612603
0.277072497,59131,Brazil,-2.56535,59131,0.491700966,1.774629281
0.22699054,56776,Brazil,2.27666,56776,0.402717348,1.77415917
0.323645848,72427,Russian Federation,46.013,72427,0.573331116,1.771476815
0.239166665,44421,Kazakhstan,53.0152,44421,0.423395763,1.770295886
0.256621907,42773,Brazil,-7.64738,42773,0.453582869,1.767514217
0.229634248,55357,Congo DRC,-3.14718,55357,0.404376945,1.760960956
0.229094581,56015,Brazil,-6.75027,56015,0.402992217,1.759064816
0.337352068,45847,Mexico,21.3693,45847,0.591133983,1.75227615
0.267614443,3710,United States,37.9899,3710,0.468430118,1.750391768
0.23570776,51865,Peru,-17.966,51865,0.4118855,1.747441408
0.238270363,27511,Brazil,-0.435754,27511,0.415231062,1.74268867
0.24209469,56617,Angola,-5.85146,56617,0.421828178,1.742409873
0.252687563,44207,China,32.846,44207,0.440264064,1.742325814
0.25607144,49869,Russian Federation,54.6099,49869,0.44591827,1.741382288
0.234820741,1630,Mozambique,-17.1788,1630,0.40794441,1.737258848
0.250684632,52166,Brazil,-10.3264,52166,0.43544657,1.737029376
0.25607144,70331,Estonia,57.6193,70331,0.444770314,1.736899336
0.252714991,54656,Madagascar,-13.8618,54656,0.438911249,1.736783589
0.238911363,31339,Eritrea,15.6418,31339,0.414720944,1.735877854
0.222870366,65367,Turkmenistan,41.457,65367,0.386841535,1.735724412
0.248311699,69412,Russian Federation,59.0367,69412,0.429164705,1.728330589
0.271051046,62436,Egypt,25.7674,62436,0.467485627,1.724714344
0.361092964,46730,Argentina,-24.0996,46730,0.622100501,1.722826427
0.258000831,52948,Angola,-8.95526,52948,0.444240758,1.721857857
0.272217109,49441,Brazil,3.17995,49441,0.468545013,1.721218092
0.239999995,29846,Cabo Verde,15.6309,29846,0.412974461,1.720726957
0.252635804,43584,Australia,-15.6384,43584,0.434679651,1.720578177
0.255285175,59350,Brazil,2.27666,59350,0.439020872,1.71972725
0.248311699,59032,Russian Federation,61.704,59032,0.426709597,1.718443387
0.320884014,26976,China,48.4596,26976,0.549721504,1.713147056
0.273474151,54923,Brazil,-8.54258,54923,0.468311242,1.71245158
0.236171313,29902,Brazil,-1.33998,29902,0.403698142,1.70934453
0.25607144,72119,Russian Federation,61.704,72119,0.437485295,1.708450169
0.281738429,52418,Brazil,2.27666,52418,0.48129799,1.70831502
0.25607144,68464,Russian Federation,53.5535,68464,0.437100996,1.70694942
0.28357021,66102,Jordan,31.3165,66102,0.484034294,1.706929279
0.249072833,61681,Central African Republic,9.46803,61681,0.424643463,1.704896748
0.236758353,57675,Peru,-4.95121,57675,0.402559618,1.700297425
0.249060245,50835,Gabon,2.27666,50835,0.422509785,1.696416002
0.25348486,74259,Russian Federation,60.3978,74259,0.429060526,1.692647545
0.247811162,49979,Australia,-17.3436,49979,0.419149839,1.69140823
0.239229913,38041,Brazil,-8.54258,38041,0.404535909,1.690992167
0.384545445,40585,Argentina,-54.5867,40585,0.649668272,1.689444721
0.25348486,32092,Russian Federation,58.5705,32092,0.427847912,1.687863772
0.2564321,55224,Sudan,10.3587,55224,0.432631696,1.687119889
0.304954319,51856,Canada,49.6521,51856,0.514407388,1.686834244
0.253969587,54470,Angola,-12.1,54470,0.428027749,1.685350416
0.264999986,39443,Vanuatu,-14.0167,39443,0.446473327,1.684805097
0.25709734,47103,Madagascar,-16.0026,47103,0.433066644,1.684446226
0.284523822,76253,Russian Federation,57.6193,76253,0.479235325,1.684341654
0.248958344,65662,Mongolia,49.6405,65662,0.418268858,1.680075676
0.273854179,42380,Russian Federation,54.0851,42380,0.459982787,1.679663201
0.258287589,42861,Madagascar,-19.972,42861,0.433816933,1.679588766
0.307287425,47404,Tanzania,-6.75027,47404,0.515813395,1.678602354
0.244155398,65295,Pakistan,28.1817,65295,0.409349427,1.676593802
0.25607144,72262,Russian Federation,59.0367,72262,0.429038791,1.675465218
0.262347052,73219,Canada,53.0152,73219,0.438852715,1.672794536
0.290909101,2917,Kazakhstan,55.1279,2917,0.486627337,1.672781413
0.298750013,65272,Russian Federation,60.8392,65272,0.499228506,1.671057688
0.240238536,6694,Brazil,-4.95121,6694,0.400916762,1.66882786
0.317197889,53006,Canada,53.0152,53006,0.528482891,1.666098386
0.262578464,54651,Colombia,3.17995,54651,0.437101079,1.664649386
0.286665112,47246,Congo DRC,-5.85147,47246,0.476190306,1.661137983
0.265555567,39266,Russian Federation,60.3978,39266,0.440160319,1.657507406
0.250134879,51741,Brazil,-0.435754,51741,0.414136154,1.655651366
0.277093791,48224,Madagascar,-22.4177,48224,0.458262224,1.653816285
0.238827725,57193,Peru,-4.95121,57193,0.393431474,1.647344227
0.25607144,62572,Russian Federation,59.0367,62572,0.421064789,1.644325462
0.248181696,24,Congo DRC,1.37279,24,0.407516562,1.642008934
0.25607144,79176,Russian Federation,59.0367,79176,0.420343676,1.641509401
0.25607144,67773,Russian Federation,58.0981,67773,0.419822318,1.639473414
0.284523822,74392,Russian Federation,57.1341,74392,0.466328332,1.638978166
0.302260906,45126,Brazil,-9.43566,45126,0.495305479,1.638668677
0.268775294,55010,Angola,-13.8618,55010,0.440212168,1.637844615
0.265493947,53326,Brazil,2.27666,53326,0.434761327,1.637556456
0.28145792,45988,Namibia,-20.7597,45988,0.460088104,1.634660357
0.265555567,79862,Russian Federation,62.1276,79862,0.434015896,1.634369412
0.349474175,50001,Brazil,-3.14718,50001,0.570363947,1.632063219
0.284523822,57199,Russian Federation,55.1279,57199,0.464323887,1.631933255
0.249914999,39956,Brazil,-0.435754,39956,0.406274563,1.62565098
0.265555567,62046,Russian Federation,58.5705,62046,0.431697577,1.625639341
0.267809719,38941,Madagascar,-13.3876,38941,0.434333525,1.621798965
0.284523822,37032,Russian Federation,57.6193,37032,0.461063097,1.620472738
0.246438713,41009,Congo,-3.14718,41009,0.399211153,1.619920621
0.298750013,44573,Russian Federation,58.5705,44573,0.483741509,1.61921837
0.298750013,67565,Russian Federation,53.0152,67565,0.483736145,1.619200415
0.316691323,48658,India,28.1817,48658,0.512487364,1.618255149
0.313695934,55277,United States,36.5542,55277,0.507600577,1.618129284
0.255467434,45927,Brazil,-4.0497,45927,0.41321854,1.617499865
0.324282372,66833,China,37.2755,66833,0.524257387,1.616669398
0.296520038,54568,Bolivia,-11.2146,54568,0.479081339,1.615679474
0.314457237,41955,Malawi,-11.2146,41955,0.507726361,1.614611786
0.284523822,75555,Russian Federation,58.0981,75555,0.458997417,1.613212608
0.263864486,28205,Angola,-15.6102,28205,0.425309612,1.611848637
0.272610015,54444,Cameroon,4.08244,54444,0.439291394,1.611427937
0.334545068,54220,Australia,-15.6147,54220,0.538985449,1.611099671
0.271486741,66316,Canada,50.7932,66316,0.436330093,1.607187487
0.247725434,2664,Brazil,-0.437725,2664,0.397786905,1.605757223
0.246554904,60554,Congo DRC,4.98391,60554,0.39581262,1.605373138
0.271283776,64417,Pakistan,25.7807,64417,0.435050539,1.603673266
0.259233082,61138,Ethiopia,10.3587,61138,0.415532654,1.602930655
0.246808817,51495,Mauritania,17.3749,51495,0.39544726,1.60224122
0.271590921,67953,Russian Federation,54.0851,67953,0.434545551,1.600000285
0.273854179,73683,Russian Federation,51.3591,73683,0.43815026,1.599940018
0.271418742,42343,Angola,-6.75027,42343,0.432636969,1.593983399
0.308636358,59959,Tajikistan,37.9899,59959,0.491142263,1.591329894
0.291463427,59736,China,52.47,59736,0.46363133,1.590701567
0.270339449,46366,Australia,-18.2042,46366,0.429780137,1.589779585
0.265555567,52117,Russian Federation,60.8392,52117,0.421525317,1.587333761
0.26167958,48264,Brazil,-2.24386,48264,0.415370146,1.587323497
0.265555567,72690,Russian Federation,59.4966,72690,0.421465992,1.587110362
0.254264885,43342,Peru,-4.95121,43342,0.40340738,1.586563477
0.279350662,25998,Russian Federation,53.5535,25998,0.443023826,1.585905767
0.32271384,38556,Argentina,-38.6718,38556,0.511447204,1.584831949
0.29249842,38939,Australia,-14.7678,38939,0.46160655,1.578150576
0.262779077,56140,Brazil,-1.33998,56140,0.414167437,1.576105076
0.315464881,66007,China,41.457,66007,0.497188622,1.576050622
0.248395584,65109,Saudi Arabia,24.9512,65109,0.391364235,1.575568409
0.327515981,44317,Ethiopia,9.46803,44317,0.51515284,1.572909018
0.281086127,57804,Canada,52.47,57804,0.440886884,1.568511718
0.312976204,48686,Russian Federation,59.0367,48686,0.489722889,1.564728828
0.312976204,73372,Russian Federation,55.1279,73372,0.489689188,1.564621149
0.270339449,24116,Australia,-17.3436,24116,0.422590349,1.563184177
0.324904242,55074,Tanzania,-6.75027,55074,0.50771908,1.56267298
0.285000002,62129,Afghanistan,37.2755,62129,0.44521055,1.56214227
0.380957138,44080,Brazil,-2.24419,44080,0.594812471,1.561363239
0.31371563,45482,Brazil,-9.43566,45482,0.489766116,1.561178562
0.317606783,50799,Australia,-17.3436,50799,0.49574391,1.560873182
0.25950211,10925,Peru,-4.0497,10925,0.404045657,1.557003359
0.383842261,51905,China,42.1292,51905,0.597458519,1.556520945
0.255644351,56637,Djibouti,12.1985,56637,0.397884514,1.556398616
0.298750013,56495,Russian Federation,49.6405,56495,0.464462148,1.554684947
0.308273659,50232,Bolivia,-11.2146,50232,0.479149305,1.554298562
0.309661576,42672,Australia,-31.2885,42672,0.48103611,1.553425246
0.28771307,52856,Angola,-4.81405,52856,0.446000431,1.550157005
0.338256428,56629,Kenya,2.27666,56629,0.523984167,1.54907379
0.262379245,58878,Brazil,1.37279,58878,0.406387463,1.548855219
0.253806274,46713,Congo DRC,-2.24386,46713,0.392633484,1.546981002
0.298750013,63689,Russian Federation,49.6405,63689,0.460897385,1.542752686
0.262548786,53492,Brazil,2.25482,53492,0.404887465,1.542141829
0.332073668,49342,Bolivia,-12.1,49342,0.510215316,1.536452195
0.279350662,55855,Russian Federation,57.1341,55855,0.428945065,1.535507602
0.361678791,50704,Ecuador,-3.49157,50704,0.554926926,1.534308729
0.275447768,56822,Congo DRC,4.08244,56822,0.4225722,1.534128242
0.352937587,47241,Brazil,-10.3264,47241,0.54082043,1.532340136
0.331944459,53476,Russian Federation,60.3978,53476,0.508450578,1.531733892
0.271274058,31279,Namibia,-19.0606,31279,0.415035068,1.529947504
0.269882182,41855,Peru,-6.39272,41855,0.412769429,1.529443055
0.287129621,66866,Turkmenistan,40.7776,66866,0.439148324,1.529442774
0.294249256,64584,China,44.7469,64584,0.449979368,1.529245559
0.418879061,46676,Mexico,24.1295,46676,0.639744683,1.527277781
0.279333332,45791,Botswana,-24.9215,45791,0.426090147,1.525382395
0.284523822,68480,Russian Federation,53.5535,68480,0.433816994,1.524712381
0.279350662,64908,Russian Federation,58.0981,64908,0.425641235,1.523680782
0.310111845,7699,Brazil,-8.54258,7699,0.47223431,1.522787077
0.317377056,9155,Tanzania,-2.24386,9155,0.482631139,1.520686924
0.273854179,64309,Mongolia,50.2203,64309,0.415907202,1.518717748
0.293749993,45248,Argentina,-50.7725,45248,0.445982616,1.518238729
0.288171558,48806,Congo DRC,4.08244,48806,0.436961746,1.516325029
0.284523822,77319,Russian Federation,57.1341,77319,0.431040326,1.514953381
0.298750013,44441,Russian Federation,58.5705,44441,0.452575034,1.514895445
0.338181005,56803,Bolivia,-9.43566,56803,0.512115945,1.514324984
0.297500014,52883,Afghanistan,32.846,52883,0.450414628,1.513998678
0.284523822,66536,Russian Federation,57.6193,66536,0.430717388,1.513818368
0.313333326,45989,Argentina,-44.7237,45989,0.473251397,1.510376834
0.30761083,35638,Ethiopia,7.6799,35638,0.46447309,1.509937378
0.266457364,52848,Brazil,1.37279,52848,0.40174057,1.507710517
0.284523822,75620,Russian Federation,59.9502,75620,0.428606498,1.506399341
0.289696982,47698,Russian Federation,60.8392,47698,0.436158093,1.505566575
0.3262012,46240,China,40.7776,46240,0.490973877,1.505125907
0.291242751,57475,Kenya,4.08244,57475,0.438291708,1.504901689
0.323645848,67622,Russian Federation,50.2203,67622,0.486734095,1.503909591
0.304228294,56899,Guatemala,15.6418,56899,0.455955525,1.498728205
0.322813613,50600,Indonesia,-8.22502,50600,0.483727825,1.498474059
0.327689202,44693,Brazil,-12.1,44693,0.490473979,1.496765765
0.359589505,47053,Brazil,-4.0497,47053,0.538185211,1.496665513
0.287725217,60349,Pakistan,28.9746,60349,0.430473986,1.496128808
0.352494921,58120,Honduras,15.5676,58120,0.527343631,1.496031856
0.277530465,42379,Brazil,-4.95121,42379,0.414837639,1.494746312
0.267641746,41956,Yemen,15.6418,41956,0.399889506,1.494122318
0.295599645,58061,Central African Republic,6.78286,58061,0.440992159,1.491856186
0.291624866,53506,Madagascar,-13.0254,53506,0.434160813,1.488764724
0.284523822,52147,Russian Federation,59.9502,52147,0.42286656,1.486225501
0.348336291,46913,China,37.9899,46913,0.517036867,1.484303762
0.284651166,60213,Yemen,13.1612,60213,0.422081408,1.482802315
0.284523822,73012,Russian Federation,61.704,73012,0.42145597,1.481267779
0.3020024,53261,Tanzania,-7.64738,53261,0.446853131,1.47963437
0.34569407,51969,China,44.1032,51969,0.511337413,1.479161656
0.311356402,59437,Colombia,-0.435754,59437,0.460049326,1.477565012
0.281303862,55619,Central African Republic,9.46803,55619,0.415471323,1.476948521
0.268499352,56266,Gabon,-0.435754,56266,0.396473384,1.476626968
0.268981476,60820,Turkmenistan,39.3978,60820,0.396762074,1.475053524
0.298750013,54897,Russian Federation,51.918,54897,0.440278953,1.473737017
0.282682876,43953,Congo DRC,4.98391,43953,0.416595721,1.473721107
0.320690625,49860,Australia,-36.5279,49860,0.472507132,1.47340488
0.333054165,41047,China,42.7943,41047,0.490097286,1.471524267
0.3325476,60093,Canada,47.2505,60093,0.489171876,1.470983029
0.274943746,50804,Congo,-2.24386,50804,0.40365771,1.468146542
