,FISHNET_ID,COUNTRY.x,CassavaGCO,Latitude,Longitude,CONTINENT,CountyPixelCount,cassava_HgHa,AET_mean,cassava_Fertilizer,Pesticide,GDP_Mean,cassavaGCO,cassavaBinaryGCO,Sim5x,Sim10x,Sim50x,Sim100x,Sim1000x
1314,43490,Madagascar,Outside,-18.9925,44.4253,Africa,93,2.445220509,753.7261905,1.667415012,884,312.907523,Outside,0,12.22610255,24.45220509,37686.30953,244.5220509,2445.220509
1315,43496,Indonesia,Outside,-8.37543,115.159,Asia,401,12.16462123,877.5416667,28.6730276,11179,813.2904404,Outside,0,60.82310615,121.6462123,43877.08334,1216.462123,12164.62123
1316,43497,Brazil,Outside,-19.9125,-47.4985,South America,931,17.57395977,743.6220238,65.17663582,976736,3807.754204,Outside,0,87.86979885,175.7395977,37181.10119,1757.395977,17573.95977
1317,43508,Brazil,Outside,-22.4398,-43.9052,South America,931,12.1192502,736.077381,96.16046515,976736,3807.754204,Outside,0,60.596251,121.192502,36803.86905,1211.92502,12119.2502
1318,43513,China,Outside,33.601,112.402,Asia,1387,16.03000069,668.3452381,162.6566802,8940649,990.4634249,Outside,0,80.15000345,160.3000069,33417.26191,1603.000069,16030.00069
1319,43519,Brazil,Outside,-10.3264,-37.617,South America,931,12.15313061,515.0416667,110.299726,976736,3807.754204,Outside,0,60.76565305,121.5313061,25752.08334,1215.313061,12153.13061
1320,43524,China,Outside,49.6405,128.571,Asia,1387,4.724631781,440.8690476,50.37200633,8940649,990.4634249,Outside,0,23.62315891,47.24631781,22043.45238,472.4631781,4724.631781
1321,43528,Brazil,Outside,-27.3738,-48.6849,South America,931,12.90133625,786.4920635,136.630822,976736,3807.754204,Outside,0,64.50668125,129.0133625,39324.60318,1290.133625,12901.33625
1322,43539,Congo DRC,Outside,3.17995,27.0617,Africa,225,0.062434938,919.1428571,28.00802823,0,183.9673847,Outside,0,0.31217469,0.62434938,45957.14286,6.2434938,62.434938
1323,43544,Myanmar,Outside,19.9433,95.3336,Asia,101,0.241790425,699.7113095,2.96539937,3910,171.8118107,Outside,0,1.208952125,2.41790425,34985.56548,24.1790425,241.790425
1324,43545,Brazil,Outside,-31.2885,-55.5833,South America,931,0.150428233,930.1696429,34.80278038,976736,3807.754204,Outside,0,0.752141165,1.50428233,46508.48215,15.0428233,150.428233
1325,43555,Bolivia,Outside,-16.4788,-60.9732,South America,118,12.05963802,841.4047619,4.205351264,26397,972.8034761,Outside,0,60.2981901,120.5963802,42070.2381,1205.963802,12059.63802
1326,43559,Brazil,Outside,-11.2146,-42.1086,South America,931,10.5173835,458.2142857,112.1248821,976736,3807.754204,Outside,0,52.5869175,105.173835,22910.71429,1051.73835,10517.3835
1327,43569,Zambia,Outside,-11.2146,30.6549,Africa,57,2.355597746,684.7529762,13.84100222,11690,384.138496,Outside,0,11.77798873,23.55597746,34237.64881,235.5597746,2355.597746
1328,43570,Tanzania,Outside,-5.85147,36.0448,Africa,80,8.216666381,428.0327381,1.364082837,55,387.1450508,Outside,0,41.08333191,82.16666381,21401.63691,821.6666381,8216.666381
1329,43571,Brazil,Outside,-16.4788,-45.7019,South America,931,11.74222879,772.9821429,75.37403362,976736,3807.754204,Outside,0,58.71114395,117.4222879,38649.10715,1174.222879,11742.22879
1330,43574,China,Outside,37.9899,107.91,Asia,1387,16.03000069,411.047619,117.7308852,8940649,990.4634249,Outside,0,80.15000345,160.3000069,20552.38095,1603.000069,16030.00069
1331,43577,Indonesia,Outside,-1.18324,109.877,Asia,401,11.77937998,1082.994048,32.49469583,11179,813.2904404,Outside,0,58.8968999,117.7937998,54149.7024,1177.937998,11779.37998
1332,43583,Zimbabwe,Outside,-19.0606,29.7566,Africa,28,4.01613631,532.2619048,12.55641972,20588,570.9978422,Outside,0,20.08068155,40.1613631,26613.09524,401.613631,4016.13631
1333,43585,Mozambique,Outside,-18.2032,36.0438,Africa,95,1.500340859,796.6279762,2.429545878,535,315.2966525,Outside,0,7.501704295,15.00340859,39831.39881,150.0340859,1500.340859
1334,43592,Congo DRC,Outside,-5.85147,19.8752,Africa,225,7.555680347,829.5863095,8.252251779,0,183.9673847,Outside,0,37.77840174,75.55680347,41479.31548,755.5680347,7555.680347
1335,43598,Tanzania,Outside,-9.43566,36.9432,Africa,80,5.99040046,738.9315476,1.778100333,55,387.1450508,Outside,0,29.9520023,59.9040046,36946.57738,599.040046,5990.40046
1336,43618,China,Outside,30.5421,89.0454,Asia,1387,16.03000069,235.172619,108.6713447,8940649,990.4634249,Outside,0,80.15000345,160.3000069,11758.63095,1603.000069,16030.00069
1337,43622,China,Outside,47.2505,128.571,Asia,1387,6.679166953,443.0059524,111.0004343,8940649,990.4634249,Outside,0,33.39583477,66.79166953,22150.29762,667.9166953,6679.166953
1338,43626,India,Outside,33.601,79.164,Asia,312,10.7874794,320.875,73.19945537,320037,454.770298,Outside,0,53.937397,107.874794,16043.75,1078.74794,10787.4794
1339,43633,Angola,Outside,-12.9825,21.6718,Africa,165,6.929652648,611.2857143,4.876509662,280,609.3283481,Outside,0,34.64826324,69.29652648,30564.28572,692.9652648,6929.652648
1340,43634,Madagascar,Outside,-16.4774,49.4374,Africa,93,4.798747925,906.0357143,67.54785896,884,312.907523,Outside,0,23.99373963,47.98747925,45301.78572,479.8747925,4798.747925
1341,43648,Peru,Outside,-13.8629,-76.0214,South America,147,3.331128997,234.8809524,49.58952154,16571,2065.427423,Outside,0,16.65564499,33.31128997,11744.04762,333.1128997,3331.128997
1343,43654,China,Outside,45.3835,124.978,Asia,1387,16.03000069,512.5089286,135.5158564,8940649,990.4634249,Outside,0,80.15000345,160.3000069,25625.44643,1603.000069,16030.00069
1345,43675,Congo DRC,Outside,-0.435754,22.5701,Africa,225,0.306171344,919.8660714,67.54944617,0,183.9673847,Outside,0,1.53085672,3.06171344,45993.30357,30.6171344,306.171344
1347,43694,China,Outside,31.3165,114.198,Asia,1387,16.03000069,761.3541667,179.3762762,8940649,990.4634249,Outside,0,80.15000345,160.3000069,38067.70834,1603.000069,16030.00069
1349,43712,Nigeria,Outside,12.1321,7.29875,Africa,77,7.787669659,635.5416667,36.73409141,0,591.8145957,Outside,0,38.9383483,77.87669659,31777.08334,778.7669659,7787.669659
1350,43715,Colombia,Outside,10.3587,-73.5496,South America,119,10.97818734,968.9404762,92.87207626,476933,2463.075323,Outside,0,54.8909367,109.7818734,48447.02381,1097.818734,10978.18734
1351,43716,Brazil,Outside,-12.1,-43.0069,South America,931,17.90244307,595.7678571,92.0232199,976736,3807.754204,Outside,0,89.51221535,179.0244307,29788.39286,1790.244307,17902.44307
1352,43718,Argentina,Outside,-28.1528,-57.38,South America,73,4.225283358,1004.863095,26.17492584,615513,6448.150281,Outside,0,21.12641679,42.25283358,50243.15475,422.5283358,4225.283358
1353,43722,Indonesia,Outside,-1.79087,125.964,Asia,401,11.24739456,947.1309524,0.865850588,11179,813.2904404,Outside,0,56.2369728,112.4739456,47356.54762,1124.739456,11247.39456
1354,43724,Brazil,Outside,-15.6102,-43.9052,South America,931,9.176398667,667.8690476,133.7151545,976736,3807.754204,Outside,0,45.88199334,91.76398667,33393.45238,917.6398667,9176.398667
1355,43747,Congo,Outside,0.468577,18.0785,Africa,49,0.86637785,1000.083333,40.01722504,70,868.7949098,Outside,0,4.33188925,8.6637785,50004.16665,86.637785,866.37785
1357,43757,Papua New Guinea,Outside,-5.85147,144.741,Asia,81,10.61999989,989.6934524,5.285569146,735,624.4987408,Outside,0,53.09999945,106.1999989,49484.67262,1061.999989,10619.99989
1358,43758,Indonesia,Outside,-0.435754,115.995,Asia,401,13.15715004,1017.083333,36.00711647,11179,813.2904404,Outside,0,65.7857502,131.5715004,50854.16665,1315.715004,13157.15004
1359,43760,Paraguay,Outside,-19.9125,-60.0749,South America,24,8.041185061,578.3630952,6.959105162,71540,1627.976264,Outside,0,40.20592531,80.41185061,28918.15476,804.1185061,8041.185061
1361,43768,Brazil,Outside,-15.6102,-59.1766,South America,931,13.00542746,902.1369048,82.66314835,976736,3807.754204,Outside,0,65.0271373,130.0542746,45106.84524,1300.542746,13005.42746
1362,43777,Cuba,Outside,21.7906,-78.9193,North America,28,4.650000095,930.2559524,78.06572449,0,2711.390318,Outside,0,23.25000048,46.50000095,46512.79762,465.0000095,4650.000095
1363,43781,Madagascar,Outside,-23.235,47.5037,Africa,93,6.596737193,806.297619,49.74665961,884,312.907523,Outside,0,32.98368597,65.96737193,40314.88095,659.6737193,6596.737193
1364,43785,Brazil,Outside,-17.3436,-51.9901,South America,931,14.40324173,823.1607143,80.74022912,976736,3807.754204,Outside,0,72.01620865,144.0324173,41158.03572,1440.324173,14403.24173
1365,43787,Gambia,Outside,13.0177,-15.1542,Africa,10,7.60101168,767.0654762,13.85843131,1530,547.6080794,Outside,0,38.0050584,76.0101168,38353.27381,760.101168,7601.01168
1366,43791,Tanzania,Outside,-2.24386,34.2482,Africa,80,5.497918523,726.327381,40.04440828,55,387.1450508,Outside,0,27.48959262,54.97918523,36316.36905,549.7918523,5497.918523
1367,43804,Myanmar,Outside,22.4701,95.3336,Asia,101,2.122162064,634.9375,2.839356141,3910,171.8118107,Outside,0,10.61081032,21.22162064,31746.875,212.2162064,2122.162064
1368,43807,Brazil,Outside,-21.6022,-57.38,South America,931,12.19009462,869.9285714,83.59228429,976736,3807.754204,Outside,0,60.9504731,121.9009462,43496.42857,1219.009462,12190.09462
1370,43818,Angola,Outside,-12.1,18.9768,Africa,165,4.02458324,853.3869048,3.954072187,280,609.3283481,Outside,0,20.1229162,40.2458324,42669.34524,402.458324,4024.58324
1371,43832,Malaysia,Outside,4.98391,102.52,Asia,52,10.26964268,1054.431548,69.62297221,275842,3996.933255,Outside,0,51.3482134,102.6964268,52721.5774,1026.964268,10269.64268
1372,43842,Central African Republic,Outside,5.88412,18.0785,Africa,62,2.005273513,887.6785714,235.1051358,161,270.2332425,Outside,0,10.02636757,20.05273513,44383.92857,200.5273513,2005.273513
1373,43843,Cameroon,Outside,7.6799,12.6886,Africa,60,7.750162078,764.2410714,103.6439188,4548,727.4245291,Outside,0,38.75081039,77.50162078,38212.05357,775.0162078,7750.162078
1375,43866,China,Outside,42.7943,112.402,Asia,1387,11.87407458,295.1011905,109.3950245,8940649,990.4634249,Outside,0,59.3703729,118.7407458,14755.05953,1187.407458,11874.07458
1377,43871,China,Outside,30.5421,112.402,Asia,1387,16.03000069,746.8809524,178.2655451,8940649,990.4634249,Outside,0,80.15000345,160.3000069,37344.04762,1603.000069,16030.00069
1378,43879,China,Outside,41.457,115.097,Asia,1387,16.03000069,289.7142857,146.2115061,8940649,990.4634249,Outside,0,80.15000345,160.3000069,14485.71429,1603.000069,16030.00069
1379,43886,Vietnam,Outside,13.8894,108.796,Asia,37,10.33803469,928.25,145.4499167,144519,394.9707265,Outside,0,51.69017345,103.3803469,46412.5,1033.803469,10338.03469
1380,43890,Paraguay,Outside,-26.5486,-57.38,South America,24,10.02074967,1024.488095,24.98759095,71540,1627.976264,Outside,0,50.10374835,100.2074967,51224.40475,1002.074967,10020.74967
1381,43898,Central African Republic,Outside,4.98391,18.0785,Africa,62,3.654113776,948.4404762,73.02979294,161,270.2332425,Outside,0,18.27056888,36.54113776,47422.02381,365.4113776,3654.113776
1382,43905,Indonesia,Outside,-1.35294,103.407,Asia,401,11.47231548,1013.267857,52.11647732,11179,813.2904404,Outside,0,57.3615774,114.7231548,50663.39285,1147.231548,11472.31548
1383,43908,Peru,Outside,-16.4788,-69.9564,South America,147,3.095643635,503.0565476,22.57200294,16571,2065.427423,Outside,0,15.47821818,30.95643635,25152.82738,309.5643635,3095.643635
1384,43923,Thailand,Outside,15.6418,103.418,Asia,33,15.44749739,940.2589286,53.64294382,209043,2100.510841,Outside,0,77.23748695,154.4749739,47012.94643,1544.749739,15447.49739
1386,43933,Sudan,Outside,14.7695,33.3499,Africa,87,1.222222216,258.7142857,2.899658136,5286,387.7801545,Outside,0,6.11111108,12.22222216,12935.71429,122.2222216,1222.222216
1387,43941,Congo DRC,Outside,2.27666,21.6718,Africa,225,0.979748302,984.0833333,58.99351709,0,183.9673847,Outside,0,4.89874151,9.79748302,49204.16667,97.9748302,979.748302
1388,43947,China,Outside,44.1032,82.7572,Asia,1387,13.95203763,59.35119048,143.9972132,8940649,990.4634249,Outside,0,69.76018815,139.5203763,2967.559524,1395.203763,13952.03763
1390,43951,Angola,Outside,-10.3264,19.8752,Africa,165,6.904747865,773.8988095,4.587926549,280,609.3283481,Outside,0,34.52373933,69.04747865,38694.94048,690.4747865,6904.747865
1391,43953,Congo DRC,Outside,4.98391,29.7566,Africa,225,2.252691838,852.5178571,5.858177431,0,183.9673847,Outside,0,11.26345919,22.52691838,42625.89286,225.2691838,2252.691838
1393,43960,Thailand,Outside,15.6418,100.724,Asia,33,16.52672331,828.8720238,47.3104773,209043,2100.510841,Outside,0,82.63361655,165.2672331,41443.60119,1652.672331,16526.72331
1394,43962,Sierra Leone,Outside,8.57503,-12.4641,Africa,5,3.667948181,922.0595238,52.76770958,0,198.071065,Outside,0,18.33974091,36.67948181,46102.97619,366.7948181,3667.948181
1395,43964,Indonesia,Outside,0.468577,101.622,Asia,401,9.853396502,1051.348214,42.73781661,11179,813.2904404,Outside,0,49.26698251,98.53396502,52567.4107,985.3396502,9853.396502
1399,44007,Argentina,Outside,-22.4398,-62.7698,South America,73,0.646729343,472.3333333,3.237069036,615513,6448.150281,Outside,0,3.233646715,6.46729343,23616.66667,64.6729343,646.729343
1400,44016,China,Outside,28.9746,87.2488,Asia,1387,2.447766405,350.0922619,109.2023238,8940649,990.4634249,Outside,0,12.23883203,24.47766405,17504.6131,244.7766405,2447.766405
1401,44017,Zimbabwe,Outside,-19.9125,29.7566,Africa,28,4.245481309,486.3095238,13.2043675,20588,570.9978422,Outside,0,21.22740655,42.45481309,24315.47619,424.5481309,4245.481309
1402,44018,Congo DRC,Outside,-10.3264,27.96,Africa,225,7.265593019,669.6309524,4.371920017,0,183.9673847,Outside,0,36.3279651,72.65593019,33481.54762,726.5593019,7265.593019
1403,44021,New Caledonia,Outside,-21.2252,164.907,Oceania,13,7,1067.238095,0.303800809,196,14730.22121,Outside,0,35,70,53361.90475,700,7000
1405,44027,Angola,Outside,-16.4788,22.5701,Africa,165,4.865833459,601.0089286,17.01492378,280,609.3283481,Outside,0,24.3291673,48.65833459,30050.44643,486.5833459,4865.833459
1406,44030,Congo DRC,Outside,-8.54258,26.1634,Africa,225,4.84372868,676.3839286,4.860255029,0,183.9673847,Outside,0,24.2186434,48.4372868,33819.19643,484.372868,4843.72868
1407,44031,Malaysia,Outside,6.20236,100.02,Asia,52,11.73306959,1134.31746,48.65808938,275842,3996.933255,Outside,0,58.66534795,117.3306959,56715.873,1173.306959,11733.06959
1408,44033,Indonesia,Outside,-4.0497,105.215,Asia,401,11.86135565,1001.238095,88.9138055,11179,813.2904404,Outside,0,59.30677825,118.6135565,50061.90475,1186.135565,11861.35565
1409,44036,Guinea,Outside,12.1321,-13.3625,Africa,35,6.317411613,843.5089286,14.53927315,1610,402.490578,Outside,0,31.58705807,63.17411613,42175.44643,631.7411613,6317.411613
1410,44039,Cambodia,Outside,13.8937,106.113,Asia,36,7.8022999,1051.892857,4.262175125,0,313.5298269,Outside,0,39.0114995,78.022999,52594.64285,780.22999,7802.2999
1411,44047,Indonesia,Outside,-10.0607,120.417,Asia,401,8.46999836,832.5654762,29.05449555,11179,813.2904404,Outside,0,42.3499918,84.6999836,41628.27381,846.999836,8469.99836
1412,44049,Congo DRC,Outside,-12.1,28.8583,Africa,225,2.829215953,662.1458333,8.654690163,0,183.9673847,Outside,0,14.14607977,28.29215953,33107.29167,282.9215953,2829.215953
1413,44050,Papua New Guinea,Outside,-7.587,145.66,Asia,81,10.61999989,1052.889881,5.155218554,735,624.4987408,Outside,0,53.09999945,106.1999989,52644.49405,1061.999989,10619.99989
1414,44060,Central African Republic,Outside,5.88412,24.3667,Africa,62,1.840060229,796.5833333,11.5009456,161,270.2332425,Outside,0,9.200301145,18.40060229,39829.16667,184.0060229,1840.060229
1415,44064,Brazil,Outside,-19.0606,-43.0069,South America,931,10.61456034,751.4166667,71.97276819,976736,3807.754204,Outside,0,53.0728017,106.1456034,37570.83334,1061.456034,10614.56034
1416,44069,Papua New Guinea,Outside,-4.23632,144.626,Asia,81,10.61999989,1009.857143,4.951348239,735,624.4987408,Outside,0,53.09999945,106.1999989,50492.85715,1061.999989,10619.99989
1417,44076,Madagascar,Outside,-13.9181,48.0383,Africa,93,3.480506547,937.8869048,55.70814351,884,312.907523,Outside,0,17.40253274,34.80506547,46894.34524,348.0506547,3480.506547
1418,44079,India,Outside,18.2354,80.0623,Asia,312,9.288211013,707.110119,29.85687755,320037,454.770298,Outside,0,46.44105507,92.88211013,35355.50595,928.8211013,9288.211013
1421,44095,China,Outside,46.013,89.9438,Asia,1387,1.836770912,32.38095238,143.7400482,8940649,990.4634249,Outside,0,9.18385456,18.36770912,1619.047619,183.6770912,1836.770912
1423,44105,Indonesia,Outside,2.05383,100.687,Asia,401,10.33823364,1075.577381,31.81226927,11179,813.2904404,Outside,0,51.6911682,103.3823364,53778.86905,1033.823364,10338.23364
1424,44106,India,Outside,35.826,77.3673,Asia,312,5.588440606,120.0833333,141.3456508,320037,454.770298,Outside,0,27.94220303,55.88440606,6004.166665,558.8440606,5588.440606
1425,44107,Tanzania,Outside,-2.24386,33.3499,Africa,80,3.79236071,801.6964286,26.44999356,55,387.1450508,Outside,0,18.96180355,37.9236071,40084.82143,379.236071,3792.36071
1426,44128,India,Outside,35.0911,78.2657,Asia,312,5.61275885,118.7916667,114.0321048,320037,454.770298,Outside,0,28.06379425,56.1275885,5939.583335,561.275885,5612.75885
1429,44135,Brazil,Outside,-20.7597,-51.0917,South America,931,19.07695288,769.8392857,121.6424136,976736,3807.754204,Outside,0,95.3847644,190.7695288,38491.96429,1907.695288,19076.95288
1430,44138,Guinea,Outside,9.46803,-9.76924,Africa,35,5.411994024,941.7202381,12.73707716,1610,402.490578,Outside,0,27.05997012,54.11994024,47086.01191,541.1994024,5411.994024
1431,44145,Angola,Outside,-12.9825,19.8752,Africa,165,5.516211994,752.8571429,3.776318992,280,609.3283481,Outside,0,27.58105997,55.16211994,37642.85715,551.6211994,5516.211994
1433,44150,China,Outside,28.9746,90.8421,Asia,1387,5.545165514,358.3363095,100.7672973,8940649,990.4634249,Outside,0,27.72582757,55.45165514,17916.81548,554.5165514,5545.165514
1435,44169,Brazil,Outside,-11.2146,-46.6002,South America,931,14.56892705,770.5416667,50.2949057,976736,3807.754204,Outside,0,72.84463525,145.6892705,38527.08334,1456.892705,14568.92705
1436,44173,China,Outside,45.3835,114.198,Asia,1387,2.117169902,262.4672619,38.4738391,8940649,990.4634249,Outside,0,10.58584951,21.17169902,13123.3631,211.7169902,2117.169902
1438,44178,Zambia,Outside,-15.6102,27.0617,Africa,57,5.061818383,614.9047619,5.264814919,11690,384.138496,Outside,0,25.30909192,50.61818383,30745.2381,506.1818383,5061.818383
1439,44182,China,Outside,30.5421,103.418,Asia,1387,15.54424309,588.8214286,111.8356962,8940649,990.4634249,Outside,0,77.72121545,155.4424309,29441.07143,1554.424309,15544.24309
1440,44194,Indonesia,Outside,-0.467756,127.681,Asia,401,11.24739456,1005.301587,23.6941423,11179,813.2904404,Outside,0,56.2369728,112.4739456,50265.07935,1124.739456,11247.39456
1441,44202,Congo DRC,Outside,4.08244,22.5701,Africa,225,0.703082725,936.3630952,92.31990515,0,183.9673847,Outside,0,3.515413625,7.03082725,46818.15476,70.3082725,703.082725
