mean_barle,Fishnet_ID,COUNTRY,Longitude,mean_barle_1,Barley_Pred,Barley_Error_Ratio,NEAR_DIST
0.344696964,53621,Bolivia,-12.98250008,0.344696964,0.428706337,-0.084009373,12426553.35
1.459687516,53622,Russian Federation,54.08509827,1.459687516,0.527745513,0.931942003,4298046.855
0.021875,53624,Congo,2.276659966,0.021875,0.374162991,-0.352287991,3812428.398
0.667499989,53629,Namibia,-17.34359932,0.667499989,0.44873704,0.218762949,5292826.739
1.470767458,53631,Finland,63.76369858,1.470767458,0.524148475,0.946618983,4146823.118
1.902196875,53637,Mozambique,-11.21459961,1.902196875,0.443736291,1.458460584,4314160.189
1.993667403,53641,Algeria,35.61000061,1.993667403,0.523225887,1.470441516,4171952.704
2.61802758,53642,Mexico,29.76140022,2.61802758,0.565043049,2.052984531,12774491.73
1.582499921,53645,Burundi,-4.049699783,1.582499921,0.418147574,1.164352347,3707339.912
0.063939766,53650,Canada,48.45959854,0.063939766,0.402281221,-0.338341455,9482440.122
1.730000019,53653,Russian Federation,50.22029877,1.730000019,0.527413303,1.202586716,2454442.163
2.537889722,53667,France,42.79219818,2.537889722,0.721971023,1.815918699,3939331.779
2.159689154,53674,Bulgaria,42.79430008,2.159689154,0.594854201,1.564834953,2317134.299
2.94882226,53680,United States,32.08449936,2.94882226,0.640912676,2.307909584,12136242.06
0.814364602,53682,Sweden,58.57049942,0.814364602,0.552624049,0.261740553,4030317.759
0.397727266,53691,Bolivia,-13.86180019,0.397727266,0.431055976,-0.03332871,12732785.73
1.338690491,53697,Russian Federation,57.61930084,1.338690491,0.528193033,0.810497458,3714549.703
2.94882226,53703,United States,31.31649971,2.94882226,0.64151892,2.30730334,12204377.78
0.228611114,53704,Chile,-19.91250038,0.228611114,0.434264479,-0.205653365,13086151.26
1.202188196,53708,United States,47.85860062,1.202188196,0.659918367,0.542269829,11340093.04
3,53711,China,24.45050049,3,0.550747409,2.449252591,7397372.683
3.974321473,53714,United States,32.84600067,3.974321473,0.69474006,3.279581413,12780675.9
2.663091252,53722,Canada,51.91799927,2.663091252,0.611735836,2.051355416,10807854.86
1.373147971,53723,Turkey,40.77759933,1.373147971,0.555286423,0.817861548,1399412.254
5.463779537,53724,United States,32.84600067,5.463779537,0.676941089,4.786838448,12746703.78
2.775,53730,China,31.31649971,2.775,0.662702499,2.112297501,5733635.963
1.195985931,53731,Australia,-25.7378006,1.195985931,0.510607406,0.685378525,12994268.95
0.195415914,53732,Canada,49.05360031,0.195415914,0.519117234,-0.32370132,10411809.26
1.138354052,53738,Latvia,57.13410187,1.138354052,0.529429771,0.608924281,3431430.852
0.593939384,53741,Bolivia,-19.06060028,0.593939384,0.439120126,0.154819258,12177558.16
1.399842262,53743,Denmark,57.56959915,1.399842262,0.606725353,0.793116909,4155187.514
1.752578047,53745,India,28.18169975,1.752578047,0.560965943,1.191612104,3658768.837
0.99378786,53747,Zambia,-15.61019993,0.99378786,0.480531291,0.513256569,4984575.038
5.349166534,53749,Zimbabwe,-20.75970078,5.349166534,0.796735395,4.552431139,5482952.988
2.062045352,53753,Tanzania,-6.75026989,2.062045352,0.537744046,1.524301306,3841936.522
0.227499998,53759,Burundi,-2.243860006,0.227499998,0.406533485,-0.179033487,3594306.212
0.488856872,53761,Saudi Arabia,27.38269997,0.488856872,0.470583863,0.018273009,119997.8421
1.421071444,53763,Russian Federation,57.13410187,1.421071444,0.530185268,0.890886176,3414740.566
0.420942982,53766,Morocco,32.08449936,0.420942982,0.458173703,-0.037230721,4859650.801
0.249201387,53772,Kenya,3.179949999,0.249201387,0.439685918,-0.190484531,2822081.411
0.033980604,53777,Brazil,-15.61019993,0.033980604,0.434987332,-0.401006728,10889152.01
1.234017992,53781,United States,37.98989868,1.234017992,0.480038745,0.753979247,12195502.27
0.944510251,53783,Canada,47.25049973,0.944510251,0.490839607,0.453670644,10073251.54
4.614166552,53788,Zimbabwe,-16.47879982,4.614166552,0.789045832,3.82512072,5023147.726
2.301629257,53790,India,28.18169975,2.301629257,0.578424373,1.723204884,3135461.861
3.876202621,53792,Germany,49.64049911,3.876202621,0.742356117,3.133846504,3496922.007
2.435431958,53794,Mexico,19.94330025,2.435431958,0.602651453,1.832780505,13311251.99
2.75,53797,China,32.84600067,2.75,0.662187739,2.087812261,5782065.163
1.817972988,53803,United States,47.85860062,1.817972988,0.647338973,1.170634015,11085040.02
0.467031758,53804,Afghanistan,36.55419922,0.467031758,0.440578641,0.026453117,2750181.979
0.22902706,53807,China,32.08449936,0.22902706,0.660750024,-0.431722964,3538026.332
0.418379578,53820,Australia,-26.54859924,0.418379578,0.425360755,-0.006981177,12686304.92
3,53824,China,40.09780121,3,0.656415264,2.343584736,7233083.093
1.425,53825,China,33.60100174,1.425,0.5683831,0.8566169,5439073.903
0.100151516,53826,Argentina,-23.27230072,0.100151516,0.422752441,-0.322600925,13046799.71
3.148526875,53829,United States,32.84600067,3.148526875,0.679394725,2.46913215,12437778.87
1.332798784,53830,Greece,38.01879883,1.332798784,0.532320385,0.800478399,2034285.826
0.657361102,53832,Congo DRC,-12.10000038,0.657361102,0.45370176,0.203659342,4716281.219
0.591818177,53834,Congo DRC,-7.647379875,0.591818177,0.451112156,0.140706021,4345955.902
1.972727212,53837,Finland,63.36320114,1.972727212,0.503504103,1.469223109,4069947.348
2.93258427,53838,China,25.02370071,2.93258427,0.660668625,2.271915645,7364916.524
0.004772727,53844,Congo DRC,0.468576998,0.004772727,0.373875714,-0.369102987,3364156.786
2.977272727,53848,China,25.76740074,2.977272727,0.658298118,2.318974609,6655598.429
0.575162808,53851,United States,37.98989868,0.575162808,0.478512506,0.096650302,11370878.01
1.43106115,53852,Algeria,36.54430008,1.43106115,0.49827925,0.9327819,3365433.015
0.934155881,53856,Kazakhstan,53.55350113,0.934155881,0.447778833,0.486377048,3711905.271
5.202847093,53859,Zimbabwe,-19.91250038,5.202847093,0.779037121,4.423809972,5441404.831
0.534545435,53861,Peru,-13.86180019,0.534545435,0.466178069,0.068367366,12821210.98
0.02625,53862,Congo DRC,-0.435754001,0.02625,0.374091682,-0.347841682,3981952.125
0.258242744,53876,Egypt,24.12949944,0.258242744,0.42317793,-0.164935186,997992.7925
0.595757568,53877,Congo DRC,-8.542579651,0.595757568,0.463523299,0.132234269,4209712.026
1.730000019,53880,Russian Federation,49.05360031,1.730000019,0.533929437,1.196070582,2323899.109
1.136306164,53882,Turkey,40.09120178,1.136306164,0.608032638,0.528273526,1322500.428
1.918181723,53883,Tanzania,-4.951210022,1.918181723,0.557273888,1.360907835,3769862.361
0.007575758,53884,Mongolia,43.45230103,0.007575758,0.420600829,-0.413025071,5708535.749
0.319771496,53888,Canada,51.91799927,0.319771496,0.429560624,-0.109789128,10046089.29
0.206649051,53891,United States,33.60100174,0.206649051,0.429015376,-0.222366325,10940354.61
2.503507619,53896,Bosnia and Herzegovina,45.38349915,2.503507619,0.603890022,1.899617597,3017212.087
0.876515137,53898,Congo DRC,-13.86180019,0.876515137,0.458961478,0.417553659,4770769.737
2.543022738,53899,Canada,50.22029877,2.543022738,0.553013999,1.990008739,10668986.93
0.030625,53901,Congo DRC,-1.339980006,0.030625,0.374804984,-0.344179984,3680887.5
2.888888889,53904,China,46.63529968,2.888888889,0.594352625,2.294536264,4054526.593
0.865277764,53905,Zambia,-9.435660362,0.865277764,0.475863033,0.389414731,4273168.706
1.67740978,53921,United States,40.09120178,1.67740978,0.583983275,1.093426505,11852195.8
3,53925,China,48.45959854,3,0.610569493,2.389430508,6810791.219
0.08590909,53927,Congo DRC,4.983910084,0.08590909,0.385945562,-0.300036472,3143540.641
1.635830429,53928,Mexico,26.57789993,1.635830429,0.579089713,1.056740716,12981781.2
0.456033051,53930,Zambia,-13.86180019,0.456033051,0.450623505,0.005409546,4971559.911
2.100768862,53936,United States,47.85860062,2.100768862,0.635387746,1.465381116,10992700.59
0.485967453,53937,India,19.94330025,0.485967453,0.474211576,0.011755878,3524055.482
6.668092837,53938,France,49.05360031,6.668092837,0.871706168,5.796386669,4119025.171
0.629999995,53940,Congo DRC,-8.542579651,0.629999995,0.468554476,0.161445519,4393016.218
0.019519109,53941,Argentina,-25.7378006,0.019519109,0.461526736,-0.442007627,13140021.57
0.125,53944,Mongolia,45.38349915,0.125,0.419493082,-0.294493082,5276706.343
1.696969697,53945,China,41.45700073,1.696969697,0.545925124,1.151044573,4076115.807
0.527777778,53948,China,40.77759933,0.527777778,0.451506243,0.076271535,4903035.825
0.0234375,53950,Mongolia,44.74689865,0.0234375,0.400968828,-0.377531328,5488932.609
2.760450162,53953,Bulgaria,43.45230103,2.760450162,0.624232261,2.136217901,2420388.192
0.24000001,53954,Kazakhstan,45.38349915,0.24000001,0.417570836,-0.177570826,2854914.24
0.475728461,53956,Brazil,-15.61019993,0.475728461,0.443351637,0.032376824,10802940.21
2.5,53960,China,36.55419922,2.5,0.582091794,1.917908206,5314841.675
0.768927967,53962,Egypt,30.53930092,0.768927967,0.506246942,0.262681025,1282108.107
0.843276018,53963,China,30.54210091,0.843276018,0.54437118,0.298904838,4144302.634
3,53965,China,39.39780045,3,0.663622514,2.336377486,6205538.132
0.164761907,53966,Russian Federation,59.0367012,0.164761907,0.391175205,-0.226413298,4394076.096
0.182261281,53969,Algeria,35.82600021,0.182261281,0.411142369,-0.228881088,3683217.548
2.549999952,53973,Kenya,-3.14718008,2.549999952,0.620531858,1.929468094,3402862.993
1.730000019,53974,Russian Federation,56.14410019,1.730000019,0.522758385,1.207241634,3982796.283
0.757149291,53982,United States,34.34939957,0.757149291,0.480198574,0.276950717,10946183.19
2.014090809,53986,Tanzania,-3.14718008,2.014090809,0.535629317,1.478461492,3450376.173
1.838336969,53987,India,25.76740074,1.838336969,0.560853344,1.277483625,3879387.096
0.089870131,53990,Russian Federation,59.95019913,0.089870131,0.401689657,-0.311819526,3565682.319
0.015625,54000,Mongolia,44.74689865,0.015625,0.41230441,-0.39667941,5559669.893
2.72484498,54008,Poland,51.35910034,2.72484498,0.647478492,2.077366488,3258813.221
1.001280011,54011,Ethiopia,6.782859802,1.001280011,0.504613131,0.49666688,2357291.536
0.152777778,54018,Mongolia,45.38349915,0.152777778,0.413488956,-0.260711178,4853020.706
2.840909091,54023,China,24.95120049,2.840909091,0.660411238,2.180497853,6940542.009
0.098969976,54026,Saudi Arabia,29.76140022,0.098969976,0.403005745,-0.304035769,340947.465
3,54034,China,38.69729996,3,0.661381111,2.338618889,6065584.752
0.984641433,54043,Pakistan,29.76140022,0.984641433,0.472289933,0.5123515,2688619.645
3.331319362,54044,Zimbabwe,-17.34359932,3.331319362,0.767961132,2.56335823,5168237.332
1.048148128,54047,Tajikistan,39.39780045,1.048148128,0.450400189,0.597747939,2905558.758
0.015475959,54048,Namibia,-25.7378006,0.015475959,0.412888988,-0.397413029,6368025.797
1.158020231,54053,Canada,48.45959854,1.158020231,0.500097969,0.657922262,10026549.89
1.01607146,54057,Kazakhstan,50.79320145,1.01607146,0.497497133,0.518574327,3971132.06
0.269610393,54065,Russian Federation,57.13410187,0.269610393,0.438524107,-0.168913714,4182403.809
1.318095253,54068,Russian Federation,55.63940048,1.318095253,0.453055319,0.865039934,3614490.705
4.260207746,54069,France,43.45230103,4.260207746,0.718015145,3.542192601,4162296.601
1.975,54071,China,35.09109879,1.975,0.569889494,1.405110506,5172042.004
0.625,54072,Mongolia,49.64049911,0.625,0.449234594,0.175765406,5629607.751
0.56862404,54078,Afghanistan,34.34939957,0.56862404,0.482266003,0.086358037,2709746.359
0.875453582,54081,Brazil,-24.09959984,0.875453582,0.438001128,0.437452454,11635370.5
1.730000019,54085,Russian Federation,53.55350113,1.730000019,0.526502938,1.203497081,4380804.195
1.694444444,54087,China,39.39780045,1.694444444,0.53710831,1.157336134,3206132.462
3.742614243,54089,United States,39.39780045,3.742614243,0.640371388,3.102242855,12358728.78
0.927272727,54090,China,37.27550125,0.927272727,0.503962542,0.423310185,3636657.302
2.546517989,54091,Canada,50.79320145,2.546517989,0.528972772,2.017545217,10409758.09
2.875,54097,China,31.31649971,2.875,0.662357737,2.212642263,6478267.852
0.15693151,54108,Australia,-21.60219955,0.15693151,0.42633152,-0.26940001,12227850.96
1.076177122,54112,India,24.95120049,1.076177122,0.538613781,0.537563341,3810480.649
0.1484375,54115,Mongolia,50.22029877,0.1484375,0.394572705,-0.246135205,4800462.124
2.887883253,54116,United States,45.38349915,2.887883253,0.656680165,2.231203088,11599296.64
0.813162512,54117,Ethiopia,11.24680042,0.813162512,0.491042457,0.322120055,1882712.994
0.451875001,54119,China,51.91799927,0.451875001,0.559628822,-0.107753821,6747748.963
0.043358928,54121,Algeria,33.60100174,0.043358928,0.378104101,-0.334745173,3512572.586
0.069411762,54122,Peru,-16.1826992,0.069411762,0.396224412,-0.32681265,13380921.6
0.144166668,54127,Russian Federation,59.4966011,0.144166668,0.388635477,-0.244468809,4187994.998
1.743811756,54128,Canada,55.12789917,1.743811756,0.558196027,1.185615729,10611445.23
2.551733725,54140,Czech Republic,49.05360031,2.551733725,0.669464952,1.882268773,3137756.17
1.464285714,54155,China,52.47000122,1.464285714,0.657939057,0.806346657,7037612.007
1.690909091,54156,China,37.27550125,1.690909091,0.5242702,1.166638891,5069734.892
4.172156612,54158,United States,42.79430008,4.172156612,0.664420515,3.507736097,11618369.33
0.077011466,54160,Egypt,24.95120049,0.077011466,0.403333378,-0.326321912,1225170.687
0.720833341,54166,Russian Federation,61.70399857,0.720833341,0.46827789,0.252555451,3745521.391
2.33362284,54173,United States,45.38349915,2.33362284,0.58764932,1.74597352,10267402.18
0.222727264,54177,Bolivia,-13.86180019,0.222727264,0.443894427,-0.221167163,11938730.46
0.258243434,54178,Saudi Arabia,25.76740074,0.258243434,0.395118634,-0.1368752,619967.6673
0.082380953,54180,Russian Federation,59.95019913,0.082380953,0.419352704,-0.336971751,3985462.438
1.709041682,54182,United Kingdom,51.35910034,1.709041682,0.63832295,1.070718732,4447359.528
2.606929978,54185,United States,44.10319901,2.606929978,0.634404946,1.972525032,11390888.15
0.461363629,54188,Bolivia,-18.20420074,0.461363629,0.437383652,0.023979977,12838721.74
3.42186846,54189,Czech Republic,50.22029877,3.42186846,0.68621599,2.73565247,3221056.389
0.020595238,54202,Russian Federation,61.70399857,0.020595238,0.466134722,-0.445539484,3754244.778
0.453409087,54204,Congo DRC,4.082439899,0.453409087,0.400199451,0.053209636,3530933.01
1.991229051,54206,Spain,38.69729996,1.991229051,0.574681028,1.416548023,4413935.715
0.317853118,54207,United States,47.85860062,0.317853118,0.60917513,-0.291322012,11318380.62
2.890625,54211,China,47.85860062,2.890625,0.600431753,2.290193247,6757281.965
2.306087021,54212,Japan,35.08620071,2.306087021,0.667096073,1.638990948,8239528.82
1.725591432,54216,India,27.38269997,1.725591432,0.565485858,1.160105574,2970601.766
1.585135105,54217,Kenya,-3.985990047,1.585135105,0.52652031,1.058614795,3493911.027
1.2,54221,China,35.82600021,1.2,0.508986745,0.691013255,3869904.724
0.020595238,54231,Russian Federation,58.09809875,0.020595238,0.383152414,-0.362557176,4122290.875
3,54232,China,32.84600067,3,0.662534205,2.337465795,6919482.092
5.292381233,54233,United Kingdom,55.65119934,5.292381233,0.8081477,4.484233533,4831185.329
0.01125,54236,Kazakhstan,47.85860062,0.01125,0.392689491,-0.381439491,2435539.215
0.019583333,54237,Libya,26.57789993,0.019583333,0.372832035,-0.353248702,2869282.577
0.010681818,54238,Libya,25.76740074,0.010681818,0.374127867,-0.363446049,2795580.94
1.670416584,54240,Tanzania,-5.851469994,1.670416584,0.546667743,1.123748841,3763616.784
3.047682524,54242,Spain,42.12919998,3.047682524,0.611294078,2.436388446,4510176.398
3,54245,China,48.45959854,3,0.59928,2.40072,7005053.079
1.730000019,54253,Russian Federation,56.14410019,1.730000019,0.529584195,1.200415824,3483646.902
0.486721887,54254,United States,36.55419922,0.486721887,0.448324945,0.038396942,11690053.49
1.215119061,54261,Russian Federation,52.47000122,1.215119061,0.528311744,0.686807317,4333226.095
3.256338969,54263,France,44.74689865,3.256338969,0.812691193,2.443647776,4049331.85
2.401705404,54264,Canada,42.12919998,2.401705404,0.567719116,1.833986288,10308020.52
0.450211176,54265,Pakistan,24.96629906,0.450211176,0.444066252,0.006144924,2396008.794
3.607864866,54267,Mexico,28.19729996,3.607864866,0.630698453,2.977166413,13136857.37
0.036153846,54269,Libya,32.08160019,0.036153846,0.392203175,-0.356049329,2750016.942
0.7421875,54273,Mongolia,49.05360031,0.7421875,0.435666402,0.306521098,5627977.96
0.129032258,54274,China,47.85860062,0.129032258,0.395939017,-0.266906759,6559398.102
1.075,54276,China,37.27550125,1.075,0.484533941,0.590466059,4116080.066
0.75,54277,Mongolia,48.45959854,0.75,0.446615383,0.303384617,5560077.393
1.26699996,54279,Estonia,58.91460037,1.26699996,0.552368189,0.714631771,3776137.814
0.167045453,54281,Angola,-8.542579651,0.167045453,0.402374466,-0.235329013,4571268.522
1.707532486,54287,Russian Federation,55.12789917,1.707532486,0.538223208,1.169309278,3031928.944
0.004701559,54289,Sudan,13.01449966,0.004701559,0.510825641,-0.506124082,1771392.003
0.205624465,54290,Canada,58.57049942,0.205624465,0.437001842,-0.231377377,10312222.47
0.822377597,54291,Guatemala,14.76949978,0.822377597,0.476533397,0.3458442,13157863.47
0.748409079,54297,Malawi,-12.98250008,0.748409079,0.455958843,0.292450236,4599498.291
0.077777776,54306,Bolivia,-19.91250038,0.077777776,0.412868334,-0.335090558,12301904.66
0.681818182,54307,Mongolia,49.05360031,0.681818182,0.433203298,0.248614884,5101088.621
0.421133161,54310,United States,35.82600021,0.421133161,0.406136355,0.014996806,12343760.28
0.074166665,54312,Malawi,-13.86180019,0.074166665,0.426631218,-0.352464553,4672440.397
0.007775383,54314,Eritrea,16.50169945,0.007775383,0.423124238,-0.415348855,1273884.116
1.028764837,54323,Ethiopia,11.24680042,1.028764837,0.502353957,0.52641088,1855204.23
1.730000019,54324,Russian Federation,44.74689865,1.730000019,0.529619541,1.200380478,1845587.439
0.30635417,54327,Russian Federation,54.08509827,0.30635417,0.437572382,-0.131218212,7231468.598
2.88251237,54328,Italy,40.77819824,2.88251237,0.602836695,2.279675675,2860963.885
1.70439073,54329,Serbia,42.79430008,1.70439073,0.593357214,1.111033516,2496017.704
2.274999749,54331,Canada,50.79100037,2.274999749,0.508929806,1.766069943,9615050.274
1.696145854,54334,Kazakhstan,54.08509827,1.696145854,0.525561152,1.170584702,3842797.58
1.636363636,54336,China,36.55419922,1.636363636,0.555771376,1.08059226,4356198.201
1.939012401,54339,Saudi Arabia,25.76740074,1.939012401,0.487563938,1.451448463,191581.0133
0.024027778,54340,Russian Federation,60.39780045,0.024027778,0.404154793,-0.380127015,4732966.955
0.118124999,54341,Congo DRC,2.276659966,0.118124999,0.374564113,-0.256439114,3502918.239
0.473690481,54353,Russian Federation,59.0367012,0.473690481,0.479725335,-0.006034853,3516392.168
1.688809542,54354,Russian Federation,52.47000122,1.688809542,0.510189543,1.178619999,2708165.585
0.174156916,54355,India,24.12949944,0.174156916,0.555739683,-0.381582767,2769944.914
0.170624999,54358,Congo DRC,4.983910084,0.170624999,0.42328007,-0.252655071,3086013.311
0.035,54365,Congo DRC,2.276659966,0.035,0.380581237,-0.345581237,3622383.46
2.704545455,54366,China,28.97459984,2.704545455,0.662486184,2.042059271,6465496.698
1.518560531,54371,Tanzania,-4.951210022,1.518560531,0.562950942,0.955609589,3688619.63
0.420277771,54373,Angola,-12.98250008,0.420277771,0.429222186,-0.008944415,4963612.507
4.136936325,54374,Mexico,28.18169975,4.136936325,0.616169048,3.520767277,12832510.88
0.941984968,54377,United States,34.34939957,0.941984968,0.529167463,0.412817505,11299691.68
1.664171576,54387,Ukraine,44.40859985,1.664171576,0.530544534,1.133627042,2009433.254
3,54388,China,31.31649971,3,0.642374924,2.357625076,5316045.8
1.619726136,54392,Sweden,56.64239883,1.619726136,0.597375905,1.022350231,3921052.066
2.809090909,54393,China,28.18169975,2.809090909,0.660104535,2.148986374,7159259.267
0.453499099,54396,India,22.4701004,0.453499099,0.447427746,0.006071353,3879139.781
0.144374999,54399,Congo DRC,3.179949999,0.144374999,0.387923271,-0.243548272,2964847.584
1.582499921,54400,Tanzania,-7.647379875,1.582499921,0.534843831,1.04765609,3958257.833
0.49428572,54410,Russian Federation,56.14410019,0.49428572,0.414779427,0.079506293,3228339.725
1.709404781,54418,Russian Federation,53.55350113,1.709404781,0.532617551,1.17678723,2848430.314
0.466008836,54421,Peru,-5.851469994,0.466008836,0.437913618,0.028095218,13478860.36
0.7265625,54425,Mongolia,47.25049973,0.7265625,0.441740235,0.284822265,5148135.544
3,54427,China,42.12919998,3,0.662732322,2.337267679,6813506.618
0.574393944,54428,Laos,19.94330025,0.574393944,0.445863452,0.128530492,5821576.907
0.383636345,54429,Mozambique,-11.21459961,0.383636345,0.442848108,-0.059211763,4282361.044
4.512268159,54431,United States,43.45230103,4.512268159,0.664819163,3.847448996,11777388.17
3,54442,China,41.45700073,3,0.665666018,2.334333982,7047546.247
3.768665776,54448,Mexico,30.54210091,3.768665776,0.66459252,3.104073256,12784703.64
0.363211112,54450,Canada,55.12789917,0.363211112,0.485587629,-0.122376517,10201622.75
0.06798611,54452,Angola,-17.34359932,0.06798611,0.420528775,-0.352542665,5402640.178
0.040454545,54454,Mozambique,-14.73779964,0.040454545,0.454820341,-0.414365796,4788677.958
3,54457,China,49.05360031,3,0.641602512,2.358397488,7055040.899
2.838597763,54466,United States,40.09120178,2.838597763,0.651926169,2.186671594,12043775.97
1.552114063,54468,United States,39.39780045,1.552114063,0.585056117,0.967057946,10624118.56
2.512517926,54469,Belarus,52.47000122,2.512517926,0.60895011,1.903567816,3068520.862
0.270000011,54472,Kazakhstan,51.35910034,0.270000011,0.40814709,-0.138147079,3886752.025
2.816507774,54474,Poland,51.91799927,2.816507774,0.660432979,2.156074795,3092916.768
2.785325336,54476,Poland,54.07799911,2.785325336,0.646360715,2.138964621,3474941.773
1.855033647,54477,United States,47.25049973,1.855033647,0.649936588,1.205097059,11083705.09
0.105970148,54484,Norway,59.5019989,0.105970148,0.576970187,-0.471000039,4453877.407
0.039375,54491,Angola,-7.647379875,0.039375,0.411663212,-0.372288212,4534075.515
1.0671429,54492,Kazakhstan,52.47000122,1.0671429,0.488266273,0.578876627,3541409.832
1.45911343,54493,United States,46.01300049,1.45911343,0.644605264,0.814508166,11487262.01
1.197407435,54495,Uzbekistan,39.39780045,1.197407435,0.494884783,0.702522652,2467117.542
0.143146311,54497,United Kingdom,57.61859894,0.143146311,0.489501685,-0.346355374,4959423.839
0.657991905,54501,United States,43.45230103,0.657991905,0.455378294,0.202613611,9765990.049
0.935051389,54502,United States,35.09109879,0.935051389,0.541114034,0.393937355,11868214.07
0.510624992,54510,Congo DRC,-9.435660362,0.510624992,0.451313497,0.059311495,4335645.54
2.922014785,54511,United States,32.84600067,2.922014785,0.656083488,2.265931297,12305945.94
0.226935156,54515,Algeria,36.98410034,0.226935156,0.437456609,-0.210521453,3537265.006
0.461503581,54520,Pakistan,24.95120049,0.461503581,0.45103539,0.010468191,2484503.927
0.01125,54524,Kazakhstan,46.01300049,0.01125,0.385819758,-0.374569758,2621779.823
2.393939394,54526,China,42.12919998,2.393939394,0.545686313,1.848253081,3719860.143
3,54528,China,46.63529968,3,0.657063173,2.342936827,7576551.115
3,54530,China,32.08449936,3,0.656908513,2.343091487,5633465.028
3.400000095,54537,Japan,33.57030106,3.400000095,0.686924387,2.713075708,8238818.869
1.717906222,54540,Russian Federation,46.01300049,1.717906222,0.542291241,1.175614981,1984085.758
0.09375,54541,Mongolia,50.22029877,0.09375,0.413878077,-0.320128077,5438590.967
0.037298196,54546,Canada,59.4966011,0.037298196,0.440306686,-0.40300849,10133591.74
1.730000019,54550,Russian Federation,53.01520157,1.730000019,0.531993744,1.198006275,4412867.868
1.077438374,54555,India,32.08449936,1.077438374,0.525002166,0.552436208,3369146.231
0.060606061,54559,China,39.39780045,0.060606061,0.639268692,-0.578662631,5441903.452
0.097771374,54560,Saudi Arabia,26.57789993,0.097771374,0.432878171,-0.335106797,98427.37937
0.157499999,54566,Congo DRC,-3.14718008,0.157499999,0.385790566,-0.228290567,3811243.013
0.127272725,54568,Bolivia,-11.21459961,0.127272725,0.418408551,-0.291135826,12519359.7
0.707142885,54574,Kazakhstan,50.79320145,0.707142885,0.482481886,0.224660999,2645470.769
0.825445515,54575,Brazil,-17.34359932,0.825445515,0.453229577,0.372215938,10803925.9
0.847196928,54580,Mozambique,-11.21459961,0.847196928,0.461523577,0.385673351,4290800.42
2.972727273,54582,China,26.57789993,2.972727273,0.662534107,2.310193166,6030891.27
0.959314487,54584,Canada,47.85860062,0.959314487,0.474674396,0.484640091,9978201.57
1.730000019,54585,Russian Federation,50.79320145,1.730000019,0.540343297,1.189656722,2519029.68
1.383091113,54593,China,28.97459984,1.383091113,0.62316508,0.759926033,4683010.911
0.147954544,54601,Congo DRC,-3.14718008,0.147954544,0.414691673,-0.266737129,3904182.773
2.985568182,54602,China,47.85860062,2.985568182,0.661345743,2.324222439,7789094.487
0.631060595,54606,Bolivia,-18.20420074,0.631060595,0.444654597,0.186405998,12750989.86
0.520000021,54611,Kazakhstan,45.38349915,0.520000021,0.48636079,0.033639231,3612139.344
0.252291669,54615,Russian Federation,44.74689865,0.252291669,0.48990872,-0.237617051,1847103.019
2.153645394,54616,United States,44.10319901,2.153645394,0.638441709,1.515203685,9834845.174
2.230000019,54626,Thailand,13.89430046,2.230000019,0.610052068,1.619947951,5984113.419
1.462261921,54628,Russian Federation,50.79320145,1.462261921,0.535609154,0.926652767,6454875.628
1.089621176,54630,Tanzania,-9.435660362,1.089621176,0.536406369,0.553214807,4218651.349
0.606623383,54632,Russian Federation,55.12789917,0.606623383,0.466746903,0.13987648,3459785.453
0.966666667,54646,China,19.07629967,0.966666667,0.552368649,0.414298018,6682451.886
3,54647,China,31.24200058,3,0.661620033,2.338379967,7453522.698
0.085017881,54649,Colombia,4.983910084,0.085017881,0.396181061,-0.31116318,12093069.8
1.613482295,54652,Latvia,56.14410019,1.613482295,0.566328693,1.047153602,3385205.42
0.453125,54653,Mongolia,47.25049973,0.453125,0.439457177,0.013667823,6368343.565
2.699838731,54655,Andorra,42.79430008,2.699838731,0.644775191,2.05506354,4004637.774
0.038717416,54658,Saudi Arabia,19.94330025,0.038717416,0.409318776,-0.37060136,827845.5662
0.958198853,54662,Australia,-22.43980026,0.958198853,0.434250215,0.523948638,12435340.53
1.730000019,54672,Russian Federation,52.47000122,1.730000019,0.500704536,1.229295483,2751584.222
0.679642865,54689,Russian Federation,61.70399857,0.679642865,0.454591842,0.225051023,3742950.076
0.199629634,54690,Turkmenistan,38.69729996,0.199629634,0.397047173,-0.197417539,2221383.484
0.409722222,54696,Mongolia,46.63529968,0.409722222,0.417090708,-0.007368486,5143184.332
0.74142858,54700,Russian Federation,59.95019913,0.74142858,0.419813822,0.321614758,3644452.722
3,54708,China,32.08449936,3,0.644362,2.355638,5217963.996
3.736197074,54709,Czech Republic,49.64049911,3.736197074,0.682069007,3.054128067,3230027.237
2.685470104,54711,Canada,55.63940048,2.685470104,0.61750831,2.067961794,10557254.06
0.403765885,54715,Kenya,3.179949999,0.403765885,0.479212685,-0.0754468,2725596.737
1.767555446,54716,Mexico,26.57789993,1.767555446,0.594899817,1.172655629,12728807.63
2.028409053,54718,Kenya,-3.129760027,2.028409053,0.587125744,1.441283309,3392345.962
0.572727268,54720,Congo DRC,-8.542579651,0.572727268,0.440182754,0.132544514,4524268.3
1.66023129,54724,Russian Federation,46.63529968,1.66023129,0.535293326,1.124937964,2053646.161
0.647328325,54727,Portugal,40.06650162,0.647328325,0.457024986,0.190303339,4880893.428
