FISHNET_ID,Latitude,Longitude,cassava_HgHa,AET_mean,cassava_Fertilizer,Pesticide,GDP_Mean,cassavaBinaryGCO,Sim0.1x,Sim0.5x,Sim1.0x,Sim1.5x,Sim2.0x,Sim2.5x,Sim3x,Sim3.5x,Sim4.0x,Sim4.5x,Sim5.0x,Sim10.0x,Sim50.0x,Sim100x,Sim1000x
47606,-16.4788,19.8752,6.324710598,569.4672619,5.264129729,280,609.3283481,0,0.63247106,3.162355299,6.324710598,9.487065897,12.6494212,15.8117765,18.97413179,22.13648709,25.29884239,28.46119769,31.62355299,63.24710598,316.2355299,632.4710598,6324.710598
53454,14.8514,121.992,6.326738271,993.0119048,34.93024515,119544,1047.062049,0,0.632673827,3.163369136,6.326738271,9.490107407,12.65347654,15.81684568,18.98021481,22.14358395,25.30695308,28.47032222,31.63369136,63.26738271,316.3369136,632.6738271,6326.738271
42495,24.1295,98.0286,6.332174612,801.6696429,64.69048226,3910,171.8118107,0,0.633217461,3.166087306,6.332174612,9.498261918,12.66434922,15.83043653,18.99652384,22.16261114,25.32869845,28.49478575,31.66087306,63.32174612,316.6087306,633.2174612,6332.174612
57995,-6.75027,15.3836,6.334394787,775.0119048,5.254444993,280,609.3283481,0,0.633439479,3.167197394,6.334394787,9.501592181,12.66878957,15.83598697,19.00318436,22.17038175,25.33757915,28.50477654,31.67197394,63.34394787,316.7197394,633.4394787,6334.394787
52533,-4.0497,18.0785,6.341595663,863.2380952,11.74612289,0,183.9673847,0,0.634159566,3.170797832,6.341595663,9.512393495,12.68319133,15.85398916,19.02478699,22.19558482,25.36638265,28.53718048,31.70797832,63.41595663,317.0797832,634.1595663,6341.595663
54204,4.08244,19.8752,6.346096956,971.7529762,10.98601715,0,183.9673847,0,0.634609696,3.173048478,6.346096956,9.519145434,12.69219391,15.86524239,19.03829087,22.21133935,25.38438782,28.5574363,31.73048478,63.46096956,317.3048478,634.6096956,6346.096956
58924,24.1295,98.9269,6.353523739,793.4494048,97.08665874,3910,171.8118107,0,0.635352374,3.17676187,6.353523739,9.530285609,12.70704748,15.88380935,19.06057122,22.23733309,25.41409496,28.59085683,31.7676187,63.53523739,317.676187,635.3523739,6353.523739
59048,1.37279,-60.9732,6.359695341,934.3452381,80.5719041,976736,3807.754204,1,0.635969534,3.179847671,6.359695341,6.359695341,6.359695341,15.89923835,19.07908602,22.25893369,25.43878136,28.61862903,6.359695341,63.59695341,317.9847671,635.9695341,6359.695341
47615,-13.8618,17.1802,6.360530156,818.3928571,3.97049288,280,609.3283481,0,0.636053016,3.180265078,6.360530156,9.540795234,12.72106031,15.90132539,19.08159047,22.26185555,25.44212062,28.6223857,31.80265078,63.60530156,318.0265078,636.0530156,6360.530156
50365,-10.3264,-60.9732,6.363427454,830.9047619,82.14243874,976736,3807.754204,1,0.636342745,3.181713727,6.363427454,6.363427454,6.363427454,15.90856864,19.09028236,22.27199609,25.45370982,28.63542354,6.363427454,63.63427454,318.1713727,636.3427454,6363.427454
52684,-7.64738,27.96,6.364434195,712.4315476,7.163669972,0,183.9673847,0,0.63644342,3.182217098,6.364434195,9.546651293,12.72886839,15.91108549,19.09330259,22.27551968,25.45773678,28.63995388,31.82217098,63.64434195,318.2217098,636.4434195,6364.434195
46557,-9.12539,13.0848,6.368571281,464.7142857,5.222769595,280,609.3283481,0,0.636857128,3.184285641,6.368571281,9.552856922,12.73714256,15.9214282,19.10571384,22.28999948,25.47428512,28.65857076,31.84285641,63.68571281,318.4285641,636.8571281,6368.571281
62295,47.2505,85.4522,6.375568455,221.7083333,78.03376766,32248,1498.638251,0,0.637556846,3.187784228,6.375568455,9.563352683,12.75113691,15.93892114,19.12670537,22.31448959,25.50227382,28.69005805,31.87784228,63.75568455,318.7784228,637.5568455,6375.568455
39228,24.9512,96.232,6.376657107,793.6636905,2.520334816,3910,171.8118107,0,0.637665711,3.188328554,6.376657107,9.564985661,12.75331421,15.94164277,19.12997132,22.31829987,25.50662843,28.69495698,31.88328554,63.76657107,318.8328554,637.6657107,6376.657107
35886,-30.4144,-50.4554,6.377174882,796.8154762,64.71384506,976736,3807.754204,0,0.637717488,3.188587441,6.377174882,9.565762323,12.75434976,15.94293721,19.13152465,22.32011209,25.50869953,28.69728697,31.88587441,63.77174882,318.8587441,637.7174882,6377.174882
60580,36.5542,90.8421,6.382315088,177.0029762,132.2396868,8940649,990.4634249,0,0.638231509,3.191157544,6.382315088,9.573472632,12.76463018,15.95578772,19.14694526,22.33810281,25.52926035,28.7204179,31.91157544,63.82315088,319.1157544,638.2315088,6382.315088
73315,46.6353,82.7572,6.382315088,181.3660714,93.54994246,32248,1498.638251,0,0.638231509,3.191157544,6.382315088,9.573472632,12.76463018,15.95578772,19.14694526,22.33810281,25.52926035,28.7204179,31.91157544,63.82315088,319.1157544,638.2315088,6382.315088
43318,-13.8618,19.8752,6.386115555,743.485119,3.809243471,280,609.3283481,0,0.638611556,3.193057778,6.386115555,9.579173333,12.77223111,15.96528889,19.15834667,22.35140444,25.54446222,28.73752,31.93057778,63.86115555,319.3057778,638.6115555,6386.115555
37014,4.09078,10.0067,6.389145087,899.9910714,76.56338319,4548,727.4245291,0,0.638914509,3.194572544,6.389145087,9.583717631,12.77829017,15.97286272,19.16743526,22.3620078,25.55658035,28.75115289,31.94572544,63.89145087,319.4572544,638.9145087,6389.145087
44608,-14.7378,21.6718,6.389305466,636.9255952,6.511201931,280,609.3283481,0,0.638930547,3.194652733,6.389305466,9.583958199,12.77861093,15.97326367,19.1679164,22.36256913,25.55722186,28.7518746,31.94652733,63.89305466,319.4652733,638.9305466,6389.305466
57936,-5.85147,27.0617,6.40198248,747.0446429,17.46302673,0,183.9673847,0,0.640198248,3.20099124,6.40198248,9.60297372,12.80396496,16.0049562,19.20594744,22.40693868,25.60792992,28.80892116,32.0099124,64.0198248,320.099124,640.198248,6401.98248
54221,35.826,83.6555,6.412000275,51.70833333,143.875296,8940649,990.4634249,0,0.641200028,3.206000138,6.412000275,9.618000413,12.82400055,16.03000069,19.23600083,22.44200096,25.6480011,28.85400124,32.06000138,64.12000275,320.6000138,641.2000275,6412.000275
49716,6.78286,-60.0749,6.413611842,1012.928571,14.43380984,2030,964.1759833,1,0.641361184,3.206805921,6.413611842,6.413611842,6.413611842,16.03402961,19.24083553,22.44764145,25.65444737,28.86125329,6.413611842,64.13611842,320.6805921,641.3611842,6413.611842
57962,-2.24386,-46.6002,6.414745417,908.2797619,127.3588464,976736,3807.754204,1,0.641474542,3.207372709,6.414745417,6.414745417,6.414745417,16.03686354,19.24423625,22.45160896,25.65898167,28.86635438,6.414745417,64.14745417,320.7372709,641.4745417,6414.745417
32657,-13.8618,20.7735,6.416818034,669.3184524,3.684962608,280,609.3283481,0,0.641681803,3.208409017,6.416818034,9.625227051,12.83363607,16.04204509,19.2504541,22.45886312,25.66727214,28.87568115,32.08409017,64.16818034,320.8409017,641.6818034,6416.818034
65536,25.7674,97.1303,6.417101021,770.4017857,2.388103856,3910,171.8118107,0,0.641710102,3.208550511,6.417101021,9.625651532,12.83420204,16.04275255,19.25130306,22.45985357,25.66840408,28.87695459,32.08550511,64.17101021,320.8550511,641.7101021,6417.101021
47644,-14.7378,-66.3631,6.420909895,923.9077381,3.53437384,26397,972.8034761,1,0.64209099,3.210454948,6.420909895,6.420909895,6.420909895,16.05227474,19.26272969,22.47318463,25.68363958,28.89409453,6.420909895,64.20909895,321.0454948,642.0909895,6420.909895
56548,-12.9825,-66.3631,6.420909895,882.110119,3.702014166,26397,972.8034761,1,0.64209099,3.210454948,6.420909895,6.420909895,6.420909895,16.05227474,19.26272969,22.47318463,25.68363958,28.89409453,6.420909895,64.20909895,321.0454948,642.0909895,6420.909895
51764,-5.85147,-52.8884,6.431851612,847.875,50.26338762,976736,3807.754204,1,0.643185161,3.215925806,6.431851612,6.431851612,6.431851612,16.07962903,19.29555484,22.51148064,25.72740645,28.94333225,6.431851612,64.31851612,321.5925806,643.1851612,6431.851612
38705,-6.75027,23.4684,6.439839496,775.452381,11.13765768,0,183.9673847,0,0.64398395,3.219919748,6.439839496,9.659759244,12.87967899,16.09959874,19.31951849,22.53943824,25.75935798,28.97927773,32.19919748,64.39839496,321.9919748,643.9839496,6439.839496
45165,-7.64738,-43.9052,6.440062314,720.6517857,81.13385757,976736,3807.754204,0,0.644006231,3.220031157,6.440062314,9.660093471,12.88012463,16.10015579,19.32018694,22.5402181,25.76024926,28.98028041,32.20031157,64.40062314,322.0031157,644.0062314,6440.062314
44672,-12.1,22.5701,6.440840438,696.4464286,3.935681098,280,609.3283481,0,0.644084044,3.220420219,6.440840438,9.661260657,12.88168088,16.1021011,19.32252131,22.54294153,25.76336175,28.98378197,32.20420219,64.40840438,322.0420219,644.0840438,6440.840438
44489,-0.435754,-78.9395,6.446745028,647.0952381,43.72127557,100557,2023.86319,0,0.644674503,3.223372514,6.446745028,9.670117542,12.89349006,16.11686257,19.34023508,22.5636076,25.78698011,29.01035263,32.23372514,64.46745028,322.3372514,644.6745028,6446.745028
52100,-12.9825,-70.8547,6.446746124,841.125,41.67581805,16571,2065.427423,1,0.644674612,3.223373062,6.446746124,6.446746124,6.446746124,16.11686531,19.34023837,22.56361143,25.7869845,29.01035756,6.446746124,64.46746124,322.3373062,644.6746124,6446.746124
53457,18.2354,96.232,6.452145876,841.8690476,2.189323335,3910,171.8118107,0,0.645214588,3.226072938,6.452145876,9.678218814,12.90429175,16.13036469,19.35643763,22.58251057,25.8085835,29.03465644,32.26072938,64.52145876,322.6072938,645.2145876,6452.145876
44813,-10.3264,33.3499,6.4580891,666.9464286,16.72260773,1031,208.7610357,0,0.64580891,3.22904455,6.4580891,9.68713365,12.9161782,16.14522275,19.3742673,22.60331185,25.8323564,29.06140095,32.2904455,64.580891,322.904455,645.80891,6458.0891
46370,-3.9441,134.933,6.459268614,1045.071429,31.25083374,11179,813.2904404,0,0.645926861,3.229634307,6.459268614,9.688902921,12.91853723,16.14817154,19.37780584,22.60744015,25.83707446,29.06670876,32.29634307,64.59268614,322.9634307,645.9268614,6459.268614
44921,-1.33998,31.5533,6.459900806,768.0119048,18.88565516,55,387.1450508,0,0.645990081,3.229950403,6.459900806,9.689851209,12.91980161,16.14975202,19.37970242,22.60965282,25.83960322,29.06955363,32.29950403,64.59900806,322.9950403,645.9900806,6459.900806
37929,-7.64738,15.3836,6.460168376,770.452381,5.192535814,280,609.3283481,0,0.646016838,3.230084188,6.460168376,9.690252564,12.92033675,16.15042094,19.38050513,22.61058932,25.8406735,29.07075769,32.30084188,64.60168376,323.0084188,646.0168376,6460.168376
53992,-8.54258,18.0785,6.462750709,802.360119,5.193559504,280,609.3283481,0,0.646275071,3.231375355,6.462750709,9.694126064,12.92550142,16.15687677,19.38825213,22.61962748,25.85100284,29.08237819,32.31375355,64.62750709,323.1375355,646.2750709,6462.750709
61439,24.1295,97.1303,6.463476682,814.25,2.626233915,3910,171.8118107,0,0.646347668,3.231738341,6.463476682,9.695215023,12.92695336,16.15869171,19.39043005,22.62216839,25.85390673,29.08564507,32.31738341,64.63476682,323.1738341,646.3476682,6463.476682
60870,14.7695,1.90886,6.467439943,318.1071429,1.495993324,246,229.4061061,0,0.646743994,3.233719972,6.467439943,9.701159915,12.93487989,16.16859986,19.40231983,22.6360398,25.86975977,29.10347974,32.33719972,64.67439943,323.3719972,646.7439943,6467.439943
53236,-1.33998,14.4853,6.473823193,879.2946429,15.9370799,70,868.7949098,0,0.647382319,3.236911597,6.473823193,9.71073479,12.94764639,16.18455798,19.42146958,22.65838118,25.89529277,29.13220437,32.36911597,64.73823193,323.6911597,647.3823193,6473.823193
50376,-16.4788,-64.5665,6.475159338,1100.735119,4.45348623,26397,972.8034761,1,0.647515934,3.237579669,6.475159338,6.475159338,6.475159338,16.18789835,19.42547801,22.66305768,25.90063735,29.13821702,6.475159338,64.75159338,323.7579669,647.5159338,6475.159338
61820,42.7943,89.0454,6.476767954,27.33333333,143.6777371,8940649,990.4634249,0,0.647676795,3.238383977,6.476767954,9.715151931,12.95353591,16.19191989,19.43030386,22.66868784,25.90707182,29.14545579,32.38383977,64.76767954,323.8383977,647.6767954,6476.767954
44479,-13.8618,-64.5665,6.483007669,879.8571429,3.921885764,26397,972.8034761,1,0.648300767,3.241503835,6.483007669,6.483007669,6.483007669,16.20751917,19.44902301,22.69052684,25.93203068,29.17353451,6.483007669,64.83007669,324.1503835,648.3007669,6483.007669
58544,13.9169,122.353,6.48836685,963.4077381,46.81378767,119544,1047.062049,0,0.648836685,3.244183425,6.48836685,9.732550275,12.9767337,16.22091713,19.46510055,22.70928398,25.9534674,29.19765083,32.44183425,64.8836685,324.4183425,648.836685,6488.36685
51099,-13.8618,21.6718,6.488863544,624.5982143,5.458307978,280,609.3283481,0,0.648886354,3.244431772,6.488863544,9.733295316,12.97772709,16.22215886,19.46659063,22.7110224,25.95545418,29.19988595,32.44431772,64.88863544,324.4431772,648.8863544,6488.863544
51798,-7.64738,36.0448,6.495936329,500.5386905,2.831796785,55,387.1450508,0,0.649593633,3.247968165,6.495936329,9.743904494,12.99187266,16.23984082,19.48780899,22.73577715,25.98374532,29.23171348,32.47968165,64.95936329,324.7968165,649.5936329,6495.936329
12730,11.3158,-16.0439,6.500893434,895.4166667,2.882562878,303,276.7407844,0,0.650089343,3.250446717,6.500893434,9.751340151,13.00178687,16.25223359,19.5026803,22.75312702,26.00357374,29.25402045,32.50446717,65.00893434,325.0446717,650.0893434,6500.893434
45839,-14.7378,13.587,6.50124985,611.7053571,58.67712712,280,609.3283481,0,0.650124985,3.250624925,6.50124985,9.751874775,13.0024997,16.25312463,19.50374955,22.75437448,26.0049994,29.25562433,32.50624925,65.0124985,325.0624925,650.124985,6501.24985
58674,1.37279,36.9432,6.502921762,292.4732143,12.09364403,19074,419.8013152,0,0.650292176,3.251460881,6.502921762,9.754382643,13.00584352,16.25730441,19.50876529,22.76022617,26.01168705,29.26314793,32.51460881,65.02921762,325.1460881,650.2921762,6502.921762
56186,24.1295,99.8252,6.507912874,785.0416667,112.4909595,8940649,990.4634249,0,0.650791287,3.253956437,6.507912874,9.761869311,13.01582575,16.26978219,19.52373862,22.77769506,26.0316515,29.28560793,32.53956437,65.07912874,325.3956437,650.7912874,6507.912874
45255,26.5779,96.232,6.510491697,757.0416667,2.294906088,3910,171.8118107,0,0.65104917,3.255245849,6.510491697,9.765737546,13.02098339,16.27622924,19.53147509,22.78672094,26.04196679,29.29721264,32.55245849,65.10491697,325.5245849,651.0491697,6510.491697
61001,19.0926,105.211,6.512802087,879.4613095,151.7596263,14,315.3688695,0,0.651280209,3.256401044,6.512802087,9.769203131,13.02560417,16.28200522,19.53840626,22.7948073,26.05120835,29.30760939,32.56401044,65.12802087,325.6401044,651.2802087,6512.802087
22646,12.1321,-4.37935,6.514902631,720.6517857,6.592352606,483,281.7270837,0,0.651490263,3.257451316,6.514902631,9.772353947,13.02980526,16.28725658,19.54470789,22.80215921,26.05961052,29.31706184,32.57451316,65.14902631,325.7451316,651.4902631,6514.902631
51091,6.78286,1.01054,6.517399109,841.6428571,24.57490755,1281,343.2179614,0,0.651739911,3.258699555,6.517399109,9.776098664,13.03479822,16.29349777,19.55219733,22.81089688,26.06959644,29.32829599,32.58699555,65.17399109,325.8699555,651.7399109,6517.399109
34936,-6.75027,-44.8035,6.518749634,784.1071429,98.55910793,976736,3807.754204,0,0.651874963,3.259374817,6.518749634,9.778124451,13.03749927,16.29687409,19.5562489,22.81562372,26.07499854,29.33437335,32.59374817,65.18749634,325.9374817,651.8749634,6518.749634
55208,3.17995,-76.2446,6.519310246,878.4642857,64.99020724,476933,2463.075323,0,0.651931025,3.259655123,6.519310246,9.778965369,13.03862049,16.29827562,19.55793074,22.81758586,26.07724098,29.33689611,32.59655123,65.19310246,325.9655123,651.9310246,6519.310246
3679,-8.54258,31.5533,6.52014321,631.1369048,13.83022147,55,387.1450508,0,0.652014321,3.260071605,6.52014321,9.780214815,13.04028642,16.30035803,19.56042963,22.82050124,26.08057284,29.34064445,32.60071605,65.2014321,326.0071605,652.014321,6520.14321
57803,2.27666,38.7398,6.523333152,272.1160714,4.020014868,19074,419.8013152,0,0.652333315,3.261666576,6.523333152,9.784999728,13.0466663,16.30833288,19.56999946,22.83166603,26.09333261,29.35499918,32.61666576,65.23333152,326.1666576,652.3333152,6523.333152
19739,-17.3436,-65.4648,6.524367361,814.75,17.2944283,26397,972.8034761,1,0.652436736,3.262183681,6.524367361,6.524367361,6.524367361,16.3109184,19.57310208,22.83528576,26.09746944,29.35965312,6.524367361,65.24367361,326.2183681,652.4367361,6524.367361
46317,23.3024,99.8252,6.524761011,825.5238095,107.5762161,3910,171.8118107,0,0.652476101,3.262380506,6.524761011,9.787141517,13.04952202,16.31190253,19.57428303,22.83666354,26.09904404,29.36142455,32.62380506,65.24761011,326.2380506,652.4761011,6524.761011
36409,24.9512,97.1303,6.524951458,789.6994048,2.513676576,3910,171.8118107,0,0.652495146,3.262475729,6.524951458,9.787427187,13.04990292,16.31237865,19.57485437,22.8373301,26.09980583,29.36228156,32.62475729,65.24951458,326.2475729,652.4951458,6524.951458
57115,25.7674,96.232,6.524951458,763.4494048,2.422193733,3910,171.8118107,0,0.652495146,3.262475729,6.524951458,9.787427187,13.04990292,16.31237865,19.57485437,22.8373301,26.09980583,29.36228156,32.62475729,65.24951458,326.2475729,652.4951458,6524.951458
59261,26.5779,98.0286,6.524951458,741.1904762,2.236249125,3910,171.8118107,0,0.652495146,3.262475729,6.524951458,9.787427187,13.04990292,16.31237865,19.57485437,22.8373301,26.09980583,29.36228156,32.62475729,65.24951458,326.2475729,652.4951458,6524.951458
59268,26.5779,97.1303,6.524951458,773.5595238,2.25552677,3910,171.8118107,0,0.652495146,3.262475729,6.524951458,9.787427187,13.04990292,16.31237865,19.57485437,22.8373301,26.09980583,29.36228156,32.62475729,65.24951458,326.2475729,652.4951458,6524.951458
60336,18.4982,-70.0289,6.528204942,977.625,77.96385402,30758,2742.236043,0,0.652820494,3.264102471,6.528204942,9.792307413,13.05640988,16.32051236,19.58461483,22.8487173,26.11281977,29.37692224,32.64102471,65.28204942,326.4102471,652.8204942,6528.204942
52451,-4.0497,17.1802,6.529959891,849.0684524,9.856190079,0,183.9673847,0,0.652995989,3.264979946,6.529959891,9.794939837,13.05991978,16.32489973,19.58987967,22.85485962,26.11983956,29.38481951,32.64979946,65.29959891,326.4979946,652.9959891,6529.959891
64010,38.6973,104.317,6.53074102,291.860119,109.1260691,8940649,990.4634249,0,0.653074102,3.26537051,6.53074102,9.79611153,13.06148204,16.32685255,19.59222306,22.85759357,26.12296408,29.38833459,32.6537051,65.3074102,326.537051,653.074102,6530.74102
6542,-10.3264,-63.6682,6.541329834,836.6130952,59.28731408,976736,3807.754204,1,0.654132983,3.270664917,6.541329834,6.541329834,6.541329834,16.35332459,19.6239895,22.89465442,26.16531934,29.43598425,6.541329834,65.41329834,327.0664917,654.1329834,6541.329834
49621,37.2755,87.2488,6.545583614,113.922619,143.8053689,8940649,990.4634249,0,0.654558361,3.272791807,6.545583614,9.818375421,13.09116723,16.36395904,19.63675084,22.90954265,26.18233446,29.45512626,32.72791807,65.45583614,327.2791807,654.5583614,6545.583614
53403,25.7674,98.0286,6.546624446,737.6011905,34.73968541,3910,171.8118107,0,0.654662445,3.273312223,6.546624446,9.819936669,13.09324889,16.36656112,19.63987334,22.91318556,26.18649778,29.45981001,32.73312223,65.46624446,327.3312223,654.6624446,6546.624446
44217,-19.0606,47.7229,6.548004468,724.25,14.46334857,884,312.907523,0,0.654800447,3.274002234,6.548004468,9.822006702,13.09600894,16.37001117,19.6440134,22.91801564,26.19201787,29.46602011,32.74002234,65.48004468,327.4002234,654.8004468,6548.004468
57390,-8.54258,-41.2103,6.549590383,420.7857143,130.2349266,976736,3807.754204,0,0.654959038,3.274795192,6.549590383,9.824385575,13.09918077,16.37397596,19.64877115,22.92356634,26.19836153,29.47315672,32.74795192,65.49590383,327.4795192,654.9590383,6549.590383
52354,-1.33499,-51.9933,6.55159339,922.9910714,69.10621458,976736,3807.754204,1,0.655159339,3.275796695,6.55159339,6.55159339,6.55159339,16.37898348,19.65478017,22.93057687,26.20637356,29.48217026,6.55159339,65.5159339,327.5796695,655.159339,6551.59339
54718,-3.12976,39.6188,6.554545272,619.9186508,3.413247087,19074,419.8013152,0,0.655454527,3.277272636,6.554545272,9.831817908,13.10909054,16.38636318,19.66363582,22.94090845,26.21818109,29.49545372,32.77272636,65.54545272,327.7272636,655.4545272,6554.545272
50300,22.4701,99.8252,6.55644364,862.2529762,104.0832554,3910,171.8118107,0,0.655644364,3.27822182,6.55644364,9.83466546,13.11288728,16.3911091,19.66933092,22.94755274,26.22577456,29.50399638,32.7822182,65.5644364,327.822182,655.644364,6556.44364
62669,13.8937,-87.9227,6.557942286,954.8005952,31.76577251,18892,2000.465422,0,0.655794229,3.278971143,6.557942286,9.836913429,13.11588457,16.39485572,19.67382686,22.952798,26.23176914,29.51074029,32.78971143,65.57942286,327.8971143,655.7942286,6557.942286
45766,19.0916,-70.8547,6.56041648,880.9672619,80.60233554,30758,2742.236043,0,0.656041648,3.28020824,6.56041648,9.84062472,13.12083296,16.4010412,19.68124944,22.96145768,26.24166592,29.52187416,32.8020824,65.6041648,328.020824,656.041648,6560.41648
53157,-22.8993,-42.2923,6.56213069,765.5833333,132.6179897,976736,3807.754204,0,0.656213069,3.281065345,6.56213069,9.843196035,13.12426138,16.40532673,19.68639207,22.96745742,26.24852276,29.52958811,32.81065345,65.6213069,328.1065345,656.213069,6562.13069
55624,-6.75027,26.1634,6.563649423,694.547619,10.03951376,0,183.9673847,0,0.656364942,3.281824712,6.563649423,9.845474135,13.12729885,16.40912356,19.69094827,22.97277298,26.25459769,29.5364224,32.81824712,65.63649423,328.1824712,656.3649423,6563.649423
36561,0.468577,30.6549,6.563756479,843.1428571,118.6741981,616,262.4287747,0,0.656375648,3.28187824,6.563756479,9.845634719,13.12751296,16.4093912,19.69126944,22.97314768,26.25502592,29.53690416,32.8187824,65.63756479,328.187824,656.3756479,6563.756479
57601,27.3827,98.0286,6.565488743,741.2053571,30.3733922,3910,171.8118107,0,0.656548874,3.282744372,6.565488743,9.848233115,13.13097749,16.41372186,19.69646623,22.9792106,26.26195497,29.54469934,32.82744372,65.65488743,328.2744372,656.5488743,6565.488743
65399,27.3827,89.0454,6.566178209,816.9494048,34.55958993,320037,454.770298,0,0.656617821,3.283089105,6.566178209,9.849267314,13.13235642,16.41544552,19.69853463,22.98162373,26.26471284,29.54780194,32.83089105,65.66178209,328.3089105,656.6178209,6566.178209
47471,-13.0794,48.8659,6.572483075,796.4880952,32.54492556,884,312.907523,0,0.657248308,3.286241538,6.572483075,9.858724613,13.14496615,16.43120769,19.71744923,23.00369076,26.2899323,29.57617384,32.86241538,65.72483075,328.6241538,657.2483075,6572.483075
60764,17.3749,-98.7025,6.572635564,812.9345238,77.17313371,157693,6614.061792,0,0.657263556,3.286317782,6.572635564,9.858953346,13.14527113,16.43158891,19.71790669,23.00422447,26.29054226,29.57686004,32.86317782,65.72635564,328.6317782,657.2635564,6572.635564
48216,11.2468,104.317,6.57628061,1064.583333,30.8651355,0,313.5298269,0,0.657628061,3.288140305,6.57628061,9.864420915,13.15256122,16.44070153,19.72884183,23.01698214,26.30512244,29.59326275,32.88140305,65.7628061,328.8140305,657.628061,6576.28061
52254,-15.6102,-62.7698,6.577984376,832.7559524,3.940567206,26397,972.8034761,1,0.657798438,3.288992188,6.577984376,6.577984376,6.577984376,16.44496094,19.73395313,23.02294532,26.3119375,29.60092969,6.577984376,65.77984376,328.8992188,657.7984376,6577.984376
46679,3.17995,38.7398,6.580555373,320.1041667,3.699228687,19074,419.8013152,0,0.658055537,3.290277687,6.580555373,9.87083306,13.16111075,16.45138843,19.74166612,23.03194381,26.32222149,29.61249918,32.90277687,65.80555373,329.0277687,658.0555373,6580.555373
45488,-7.64738,23.4684,6.581306679,769.7261905,10.09916276,0,183.9673847,0,0.658130668,3.29065334,6.581306679,9.871960019,13.16261336,16.4532667,19.74392004,23.03457338,26.32522672,29.61588006,32.9065334,65.81306679,329.065334,658.1306679,6581.306679
644,-10.2538,13.7605,6.583544152,487.3531746,5.052310352,280,609.3283481,0,0.658354415,3.291772076,6.583544152,9.875316228,13.1670883,16.45886038,19.75063246,23.04240453,26.33417661,29.62594868,32.91772076,65.83544152,329.1772076,658.3544152,6583.544152
46193,-8.54258,37.8415,6.58501435,718.735119,1.325972878,55,387.1450508,0,0.658501435,3.292507175,6.58501435,9.877521525,13.1700287,16.46253588,19.75504305,23.04755023,26.3400574,29.63256458,32.92507175,65.8501435,329.2507175,658.501435,6585.01435
57676,11.2468,13.587,6.587277846,621.9285714,25.91337969,4548,727.4245291,0,0.658727785,3.293638923,6.587277846,9.880916769,13.17455569,16.46819462,19.76183354,23.05547246,26.34911138,29.64275031,32.93638923,65.87277846,329.3638923,658.7277846,6587.277846
24121,-17.3436,-66.3631,6.588081886,684.0595238,15.22451902,26397,972.8034761,1,0.658808189,3.294040943,6.588081886,6.588081886,6.588081886,16.47020472,19.76424566,23.0582866,26.35232754,29.64636849,6.588081886,65.88081886,329.4040943,658.8081886,6588.081886
47171,10.3587,3.70549,6.594998781,777.0029762,26.05170916,0,514.7279708,0,0.659499878,3.297499391,6.594998781,9.892498172,13.18999756,16.48749695,19.78499634,23.08249573,26.37999512,29.67749451,32.97499391,65.94998781,329.7499391,659.4998781,6594.998781
43781,-23.235,47.5037,6.596737193,806.297619,49.74665961,884,312.907523,0,0.659673719,3.298368597,6.596737193,9.89510579,13.19347439,16.49184298,19.79021158,23.08858018,26.38694877,29.68531737,32.98368597,65.96737193,329.8368597,659.6737193,6596.737193
59467,3.13857,-77.0882,6.599349976,950.765873,55.56403356,476933,2463.075323,0,0.659934998,3.299674988,6.599349976,9.899024964,13.19869995,16.49837494,19.79804993,23.09772492,26.3973999,29.69707489,32.99674988,65.99349976,329.9674988,659.9349976,6599.349976
53281,-17.3436,48.6213,6.601966894,698.7113095,8.575574367,884,312.907523,0,0.660196689,3.300983447,6.601966894,9.902950341,13.20393379,16.50491724,19.80590068,23.10688413,26.40786758,29.70885102,33.00983447,66.01966894,330.0983447,660.1966894,6601.966894
58470,-3.14718,-60.0749,6.603116671,872.9365079,147.4684498,976736,3807.754204,1,0.660311667,3.301558336,6.603116671,6.603116671,6.603116671,16.50779168,19.80935001,23.11090835,26.41246668,29.71402502,6.603116671,66.03116671,330.1558336,660.3116671,6603.116671
46940,-14.7378,18.9768,6.604444292,722.5892857,3.867343605,280,609.3283481,0,0.660444429,3.302222146,6.604444292,9.906666438,13.20888858,16.51111073,19.81333288,23.11555502,26.41777717,29.71999931,33.02222146,66.04444292,330.2222146,660.4444292,6604.444292
58109,-5.85147,-36.7187,6.604677515,419.264881,97.07816034,976736,3807.754204,0,0.660467752,3.302338758,6.604677515,9.907016273,13.20935503,16.51169379,19.81403255,23.1163713,26.41871006,29.72104882,33.02338758,66.04677515,330.2338758,660.4677515,6604.677515
56961,-5.85147,-37.617,6.604986837,544.9970238,86.82574308,976736,3807.754204,0,0.660498684,3.302493419,6.604986837,9.907480256,13.20997367,16.51246709,19.81496051,23.11745393,26.41994735,29.72244077,33.02493419,66.04986837,330.2493419,660.4986837,6604.986837
44129,-7.64738,-57.38,6.606021462,879.9672619,51.43546323,976736,3807.754204,1,0.660602146,3.303010731,6.606021462,6.606021462,6.606021462,16.51505366,19.81806439,23.12107512,26.42408585,29.72709658,6.606021462,66.06021462,330.3010731,660.6021462,6606.021462
