FISHNET_ID,Latitude,Longitude,cassava_HgHa,AET_mean,cassava_Fertilizer,Pesticide,GDP_Mean,cassavaBinaryGCO,Sim1.0x,Sim0.1x,Sim0.2x,Sim0.5x,Sim0.8x,Sim1.1x,Sim1.2x,Sim1.5x,Sim1.8x,Sim2.0x,Sim2.5x,Sim3.0x,Sim4.0x,Sim5.0x
55010,-13.8618,13.587,5.459924116,599.1934524,20.80913829,280,609.3283481,0,5.459924116,0.545992412,0.109198482,2.729962058,4.367939293,6.005916528,6.551908939,8.189886174,9.827863409,10.91984823,13.64981029,16.37977235,21.83969646,27.29962058
55059,-17.3436,19.8752,5.459924116,510.6220238,5.757165197,280,609.3283481,0,5.459924116,0.545992412,0.109198482,2.729962058,4.367939293,6.005916528,6.551908939,8.189886174,9.827863409,10.91984823,13.64981029,16.37977235,21.83969646,27.29962058
57714,-4.0497,24.3667,5.461272605,819.2053571,12.63996039,0,183.9673847,0,5.461272605,0.546127261,0.109225452,2.730636303,4.369018084,6.007399866,6.553527126,8.191908908,9.830290689,10.92254521,13.65318151,16.38381782,21.84509042,27.30636303
45902,-15.6102,47.7229,5.462110621,705.3720238,49.2420129,884,312.907523,0,5.462110621,0.546211062,0.109242212,2.731055311,4.369688497,6.008321683,6.554532745,8.193165932,9.831799118,10.92422124,13.65527655,16.38633186,21.84844248,27.31055311
44435,-21.6022,30.6549,5.462550207,456.9166667,13.22747807,20588,570.9978422,0,5.462550207,0.546255021,0.109251004,2.731275104,4.370040166,6.008805228,6.555060248,8.193825311,9.832590373,10.92510041,13.65637552,16.38765062,21.85020083,27.31275104
42565,-3.14718,30.6549,5.463966085,737.8055556,17.42699166,920,134.2656043,0,5.463966085,0.546396609,0.109279322,2.731983043,4.371172868,6.010362694,6.556759302,8.195949128,9.835138953,10.92793217,13.65991521,16.39189826,21.85586434,27.31983043
41742,-23.2723,45.9263,5.465311827,564.6011905,19.24115391,884,312.907523,0,5.465311827,0.546531183,0.109306237,2.732655914,4.372249462,6.01184301,6.558374192,8.197967741,9.837561289,10.93062365,13.66327957,16.39593548,21.86124731,27.32655914
56225,16.673,-98.6314,5.469219804,939.5952381,70.50957625,157693,6614.061792,0,5.469219804,0.54692198,0.109384396,2.734609902,4.375375843,6.016141784,6.563063765,8.203829706,9.844595647,10.93843961,13.67304951,16.40765941,21.87687922,27.34609902
23702,-12.1,18.0785,5.469305429,862.422619,3.981690872,280,609.3283481,0,5.469305429,0.546930543,0.109386109,2.734652715,4.375444343,6.016235972,6.563166515,8.203958144,9.844749772,10.93861086,13.67326357,16.40791629,21.87722172,27.34652715
45840,-19.9125,47.7229,5.469613651,799.6071429,19.97016211,884,312.907523,0,5.469613651,0.546961365,0.109392273,2.734806826,4.375690921,6.016575016,6.563536381,8.204420477,9.845304572,10.9392273,13.67403413,16.40884095,21.8784546,27.34806826
45416,-5.85147,34.2482,5.477777587,479.5,27.7088218,55,387.1450508,0,5.477777587,0.547777759,0.109555552,2.738888794,4.38222207,6.025555346,6.573333104,8.216666381,9.859999657,10.95555517,13.69444397,16.43333276,21.91111035,27.38888794
15260,-4.0497,31.5533,5.478132149,736.0744048,8.322923792,55,387.1450508,0,5.478132149,0.547813215,0.109562643,2.739066075,4.382505719,6.025945364,6.573758579,8.217198224,9.860637868,10.9562643,13.69533037,16.43439645,21.9125286,27.39066075
16052,-14.7378,29.7566,5.480000218,648.5386905,6.208782787,11690,384.138496,0,5.480000218,0.548000022,0.109600004,2.740000109,4.384000174,6.02800024,6.576000262,8.220000327,9.864000392,10.96000044,13.70000055,16.44000065,21.92000087,27.40000109
26239,1.37279,38.7398,5.493333181,269.110119,3.618561425,19074,419.8013152,0,5.493333181,0.549333318,0.109866664,2.746666591,4.394666545,6.042666499,6.591999817,8.239999772,9.887999726,10.98666636,13.73333295,16.47999954,21.97333272,27.46666591
42723,2.27666,35.1465,5.494320628,414.0535714,22.5433762,19074,419.8013152,0,5.494320628,0.549432063,0.109886413,2.747160314,4.395456502,6.043752691,6.593184754,8.241480942,9.88977713,10.98864126,13.73580157,16.48296188,21.97728251,27.47160314
14355,11.2468,-12.4642,5.49525547,836.2291667,17.64796221,1610,402.490578,0,5.49525547,0.549525547,0.109905109,2.747627735,4.396204376,6.044781017,6.594306564,8.242883205,9.891459846,10.99051094,13.73813868,16.48576641,21.98102188,27.47627735
44208,9.8893,-13.8438,5.49525547,914.7142857,69.46572985,1610,402.490578,0,5.49525547,0.549525547,0.109905109,2.747627735,4.396204376,6.044781017,6.594306564,8.242883205,9.891459846,10.99051094,13.73813868,16.48576641,21.98102188,27.47627735
46211,9.46803,-8.87093,5.49525547,887.422619,7.890562958,1610,402.490578,0,5.49525547,0.549525547,0.109905109,2.747627735,4.396204376,6.044781017,6.594306564,8.242883205,9.891459846,10.99051094,13.73813868,16.48576641,21.98102188,27.47627735
43791,-2.24386,34.2482,5.497918523,726.327381,40.04440828,55,387.1450508,0,5.497918523,0.549791852,0.10995837,2.748959262,4.398334818,6.047710375,6.597502228,8.246877785,9.896253341,10.99583705,13.74479631,16.49375557,21.99167409,27.48959262
53906,13.8954,-16.0576,5.500689833,647.4375,35.67686162,1530,547.6080794,0,5.500689833,0.550068983,0.110013797,2.750344917,4.400551866,6.050758816,6.6008278,8.25103475,9.901241699,11.00137967,13.75172458,16.5020695,22.00275933,27.50344917
48571,-23.2723,33.3499,5.503808795,477.6904762,3.472005058,535,315.2966525,0,5.503808795,0.55038088,0.110076176,2.751904398,4.403047036,6.054189675,6.604570554,8.255713193,9.906855831,11.00761759,13.75952199,16.51142639,22.01523518,27.51904398
64552,36.5542,85.4522,5.505252761,77.5327381,143.8362381,8940649,990.4634249,0,5.505252761,0.550525276,0.110105055,2.752626381,4.404202209,6.055778037,6.606303313,8.257879142,9.90945497,11.01050552,13.7631319,16.51575828,22.02101104,27.52626381
50340,-9.43566,36.0448,5.508504615,745.8422619,4.464660961,55,387.1450508,0,5.508504615,0.550850462,0.110170092,2.754252308,4.406803692,6.059355077,6.610205538,8.262756923,9.915308307,11.01700923,13.77126154,16.52551385,22.03401846,27.54252308
58689,-4.0497,-43.9052,5.515381055,887.7857143,131.2834647,976736,3807.754204,0,5.515381055,0.551538106,0.110307621,2.757690528,4.412304844,6.066919161,6.618457266,8.273071583,9.927685899,11.03076211,13.78845264,16.54614317,22.06152422,27.57690528
44145,-12.9825,19.8752,5.516211994,752.8571429,3.776318992,280,609.3283481,0,5.516211994,0.551621199,0.11032424,2.758105997,4.412969595,6.067833193,6.619454393,8.274317991,9.929181589,11.03242399,13.79052999,16.54863598,22.06484798,27.58105997
41993,26.5779,91.7404,5.517468573,782.9642857,25.79856832,320037,454.770298,0,5.517468573,0.551746857,0.110349371,2.758734287,4.413974858,6.06921543,6.620962288,8.27620286,9.931443431,11.03493715,13.79367143,16.55240572,22.06987429,27.58734287
47384,-12.1,27.96,5.517633347,655.3660714,13.27860493,0,183.9673847,0,5.517633347,0.551763335,0.110352667,2.758816674,4.414106678,6.069396682,6.621160016,8.276450021,9.931740025,11.03526669,13.79408337,16.55290004,22.07053339,27.58816674
54946,-5.85147,27.96,5.519597798,746.8214286,21.84020887,0,183.9673847,0,5.519597798,0.55195978,0.110391956,2.759798899,4.415678238,6.071557578,6.623517358,8.279396697,9.935276036,11.0391956,13.7989945,16.55879339,22.07839119,27.59798899
47861,-14.7378,22.5701,5.520000219,661.3392857,27.08434166,11690,384.138496,0,5.520000219,0.552000022,0.110400004,2.76000011,4.416000175,6.072000241,6.624000263,8.280000329,9.936000394,11.04000044,13.80000055,16.56000066,22.08000088,27.6000011
37301,-16.4788,24.3667,5.52198369,585.6964286,8.614078093,11690,384.138496,0,5.52198369,0.552198369,0.110439674,2.760991845,4.417586952,6.074182059,6.626380428,8.282975535,9.939570642,11.04396738,13.80495923,16.56595107,22.08793476,27.60991845
46298,-14.8044,47.8226,5.523456208,799.5277778,26.30153374,884,312.907523,0,5.523456208,0.552345621,0.110469124,2.761728104,4.418764966,6.075801829,6.62814745,8.285184312,9.942221174,11.04691242,13.80864052,16.57036862,22.09382483,27.61728104
49758,-15.6102,38.7398,5.524671219,749.2470238,2.891434792,535,315.2966525,0,5.524671219,0.552467122,0.110493424,2.76233561,4.419736975,6.077138341,6.629605463,8.287006829,9.944408194,11.04934244,13.81167805,16.57401366,22.09868488,27.6233561
49754,28.1817,95.3336,5.52675724,771.875,15.5220261,320037,454.770298,0,5.52675724,0.552675724,0.110535145,2.76337862,4.421405792,6.079432964,6.632108688,8.29013586,9.948163032,11.05351448,13.8168931,16.58027172,22.10702896,27.6337862
62945,16.5103,-3.48104,5.529261476,206.125,2.953117447,365,310.9856809,0,5.529261476,0.552926148,0.11058523,2.764630738,4.423409181,6.082187624,6.635113771,8.293892214,9.952670657,11.05852295,13.82315369,16.58778443,22.1170459,27.64630738
19321,-27.3536,-60.0749,5.53030303,837.952381,25.79226189,615513,6448.150281,0,5.53030303,0.553030303,0.110606061,2.765151515,4.424242424,6.083333333,6.636363636,8.295454545,9.954545454,11.06060606,13.82575758,16.59090909,22.12121212,27.65151515
55431,25.7674,91.7404,5.530831073,814.9434524,126.2506574,320037,454.770298,0,5.530831073,0.553083107,0.110616621,2.765415537,4.424664858,6.08391418,6.636997288,8.29624661,9.955495931,11.06166215,13.82707768,16.59249322,22.12332429,27.65415537
55149,-14.7378,37.8415,5.531415482,710.0982143,2.901829334,535,315.2966525,0,5.531415482,0.553141548,0.11062831,2.765707741,4.425132386,6.08455703,6.637698578,8.297123223,9.956547868,11.06283096,13.82853871,16.59424645,22.12566193,27.65707741
48363,-21.6022,31.5533,5.532912056,501.952381,9.854392145,535,315.2966525,0,5.532912056,0.553291206,0.110658241,2.766456028,4.426329645,6.086203262,6.639494467,8.299368084,9.959241701,11.06582411,13.83228014,16.59873617,22.13164822,27.66456028
39319,-4.0497,-43.0069,5.533308021,888.4672619,155.079919,976736,3807.754204,0,5.533308021,0.553330802,0.11066616,2.766654011,4.426646417,6.086638823,6.639969625,8.299962032,9.959954438,11.06661604,13.83327005,16.59992406,22.13323208,27.66654011
53378,-14.7378,38.7398,5.533436186,673.9494048,3.097010445,535,315.2966525,0,5.533436186,0.553343619,0.110668724,2.766718093,4.426748949,6.086779805,6.640123423,8.300154279,9.960185135,11.06687237,13.83359047,16.60030856,22.13374474,27.66718093
53772,3.17995,34.2482,5.545150608,586.8154762,8.096233102,19074,419.8013152,0,5.545150608,0.554515061,0.110903012,2.772575304,4.436120486,6.099665669,6.65418073,8.317725912,9.981271094,11.09030122,13.86287652,16.63545182,22.18060243,27.72575304
44150,28.9746,90.8421,5.545165514,358.3363095,100.7672973,8940649,990.4634249,0,5.545165514,0.554516551,0.11090331,2.772582757,4.436132411,6.099682065,6.654198617,8.317748271,9.981297925,11.09033103,13.86291379,16.63549654,22.18066206,27.72582757
51100,-14.7378,34.2482,5.545397775,611.25,14.01119904,1031,208.7610357,0,5.545397775,0.554539778,0.110907956,2.772698888,4.43631822,6.099937553,6.65447733,8.318096663,9.981715995,11.09079555,13.86349444,16.63619333,22.1815911,27.72698888
46570,-24.9183,45.0308,5.546893561,471.3244048,46.59834749,884,312.907523,0,5.546893561,0.554689356,0.110937871,2.773446781,4.437514849,6.101582917,6.656272273,8.320340342,9.98440841,11.09378712,13.8672339,16.64068068,22.18757424,27.73446781
53749,-20.7597,30.6549,5.547240907,489.7053571,17.25276638,20588,570.9978422,0,5.547240907,0.554724091,0.110944818,2.773620454,4.437792726,6.101964998,6.656689088,8.320861361,9.985033633,11.09448181,13.86810227,16.64172272,22.18896363,27.73620454
51704,-4.95121,25.2651,5.549415913,794.3630952,6.638734793,0,183.9673847,0,5.549415913,0.554941591,0.110988318,2.774707957,4.43953273,6.104357504,6.659299096,8.32412387,9.988948643,11.09883183,13.87353978,16.64824774,22.19766365,27.74707957
53170,-2.24386,30.6549,5.553952628,720.4880952,18.58894363,920,134.2656043,0,5.553952628,0.555395263,0.111079053,2.776976314,4.443162102,6.109347891,6.664743154,8.330928942,9.99711473,11.10790526,13.88488157,16.66185788,22.21581051,27.76976314
37823,5.88412,12.6886,5.554732773,826.577381,98.98004297,4548,727.4245291,0,5.554732773,0.555473277,0.111094655,2.777366387,4.443786218,6.11020605,6.665679328,8.33209916,9.998518991,11.10946555,13.88683193,16.66419832,22.21893109,27.77366387
49996,22.4701,92.6387,5.555909583,834.3869048,13.63030016,320037,454.770298,0,5.555909583,0.555590958,0.111118192,2.777954792,4.444727666,6.111500541,6.6670915,8.333864375,10.00063725,11.11181917,13.88977396,16.66772875,22.22363833,27.77954792
46791,40.7776,125.876,5.56142881,580.2539683,77.28346575,8940649,990.4634249,0,5.56142881,0.556142881,0.111228576,2.780714405,4.449143048,6.117571691,6.673714572,8.342143215,10.01057186,11.12285762,13.90357203,16.68428643,22.24571524,27.80714405
51484,11.2468,-13.3625,5.567441702,886.514881,21.4139861,1610,402.490578,0,5.567441702,0.55674417,0.111348834,2.783720851,4.453953362,6.124185872,6.680930042,8.351162553,10.02139506,11.1348834,13.91860426,16.70232511,22.26976681,27.83720851
28205,-15.6102,16.2819,5.572499871,724.4821429,33.50084247,280,609.3283481,0,5.572499871,0.557249987,0.111449997,2.786249936,4.457999897,6.129749858,6.686999845,8.358749807,10.03049977,11.14499974,13.93124968,16.71749961,22.28999948,27.86249936
51792,-13.8618,18.9768,5.572499871,796.0029762,4.015355147,280,609.3283481,0,5.572499871,0.557249987,0.111449997,2.786249936,4.457999897,6.129749858,6.686999845,8.358749807,10.03049977,11.14499974,13.93124968,16.71749961,22.28999948,27.86249936
6709,-9.43566,26.1634,5.575920224,633.8869048,4.541556978,0,183.9673847,0,5.575920224,0.557592022,0.111518404,2.787960112,4.460736179,6.133512246,6.691104269,8.363880336,10.0366564,11.15184045,13.93980056,16.72776067,22.3036809,27.87960112
41976,-10.3264,27.0617,5.575920224,617.8779762,5.587909746,0,183.9673847,0,5.575920224,0.557592022,0.111518404,2.787960112,4.460736179,6.133512246,6.691104269,8.363880336,10.0366564,11.15184045,13.93980056,16.72776067,22.3036809,27.87960112
45755,-19.0606,-65.4648,5.5808392,369.3511905,2.707031133,26397,972.8034761,0,5.5808392,0.55808392,0.111616784,2.7904196,4.46467136,6.13892312,6.69700704,8.3712588,10.04551056,11.1616784,13.952098,16.7425176,22.3233568,27.904196
44106,35.826,77.3673,5.588440606,120.0833333,141.3456508,320037,454.770298,0,5.588440606,0.558844061,0.111768812,2.794220303,4.470752485,6.147284667,6.706128727,8.382660909,10.05919309,11.17688121,13.97110152,16.76532182,22.35376242,27.94220303
47133,21.6327,99.8252,5.588955972,890.1964286,42.31947518,3910,171.8118107,0,5.588955972,0.558895597,0.111779119,2.794477986,4.471164778,6.147851569,6.706747166,8.383433958,10.06012075,11.17791194,13.97238993,16.76686792,22.35582389,27.94477986
42844,-19.0606,46.8246,5.59106855,719.9315476,12.12552125,884,312.907523,0,5.59106855,0.559106855,0.111821371,2.795534275,4.47285484,6.150175405,6.70928226,8.386602825,10.06392339,11.1821371,13.97767138,16.77320565,22.3642742,27.95534275
51719,-14.7378,23.4684,5.600000223,699.8958333,25.44323886,11690,384.138496,0,5.600000223,0.560000022,0.112000004,2.800000112,4.480000178,6.160000245,6.720000268,8.400000335,10.0800004,11.20000045,14.00000056,16.80000067,22.40000089,28.00000112
3438,-3.15716,-43.8975,5.602758358,901.5337302,125.3887766,976736,3807.754204,0,5.602758358,0.560275836,0.112055167,2.801379179,4.482206686,6.163034194,6.72331003,8.404137537,10.08496504,11.20551672,14.0068959,16.80827507,22.41103343,28.01379179
46719,-12.1783,13.8302,5.60295069,510.484127,3.330529277,280,609.3283481,0,5.60295069,0.560295069,0.112059014,2.801475345,4.482360552,6.163245759,6.723540828,8.404426035,10.08531124,11.20590138,14.00737673,16.80885207,22.41180276,28.01475345
47113,7.57838,126.433,5.605325109,1039.916667,23.27101273,119544,1047.062049,0,5.605325109,0.560532511,0.112106502,2.802662555,4.484260087,6.16585762,6.726390131,8.407987664,10.0895852,11.21065022,14.01331277,16.81597533,22.42130044,28.02662555
51573,31.3165,92.6387,5.61050024,225.1071429,108.6700184,8940649,990.4634249,0,5.61050024,0.561050024,0.112210005,2.80525012,4.488400192,6.171550264,6.732600288,8.41575036,10.09890043,11.22100048,14.0262506,16.83150072,22.44200096,28.0525012
44128,35.0911,78.2657,5.61275885,118.7916667,114.0321048,320037,454.770298,0,5.61275885,0.561275885,0.112255177,2.806379425,4.49020708,6.174034735,6.73531062,8.419138275,10.10296593,11.2255177,14.03189713,16.83827655,22.4510354,28.06379425
23037,-16.4788,37.8415,5.615049828,828.889881,2.663052965,535,315.2966525,0,5.615049828,0.561504983,0.112300997,2.807524914,4.492039862,6.176554811,6.738059794,8.422574742,10.10708969,11.23009966,14.03762457,16.84514948,22.46019931,28.07524914
56610,-4.95121,-42.1086,5.622017617,747.1607143,155.9515232,976736,3807.754204,0,5.622017617,0.562201762,0.112440352,2.811008809,4.497614094,6.184219379,6.74642114,8.433026426,10.11963171,11.24403523,14.05504404,16.86605285,22.48807047,28.11008809
55007,-15.6102,34.2482,5.623894489,624.8511905,9.049909937,1031,208.7610357,0,5.623894489,0.562389449,0.11247789,2.811947245,4.499115591,6.186283938,6.748673387,8.435841734,10.12301008,11.24778898,14.05973622,16.87168347,22.49557796,28.11947245
48114,-24.0996,46.8246,5.624764705,678.9434524,29.98566517,884,312.907523,0,5.624764705,0.562476471,0.112495294,2.812382353,4.499811764,6.187241176,6.749717646,8.437147058,10.12457647,11.24952941,14.06191176,16.87429412,22.49905882,28.12382353
52424,-5.25111,-35.8503,5.628958321,490.25,90.95668261,976736,3807.754204,0,5.628958321,0.562895832,0.112579166,2.814479161,4.503166657,6.191854153,6.754749985,8.443437482,10.13212498,11.25791664,14.0723958,16.88687496,22.51583328,28.14479161
54741,-15.6102,25.2651,5.629091133,609.4107143,10.11199972,11690,384.138496,0,5.629091133,0.562909113,0.112581823,2.814545567,4.503272906,6.192000246,6.75490936,8.4436367,10.13236404,11.25818227,14.07272783,16.8872734,22.51636453,28.14545567
51728,18.2791,94.6324,5.633773023,806.3174603,2.007073773,3910,171.8118107,0,5.633773023,0.563377302,0.11267546,2.816886512,4.507018418,6.197150325,6.760527628,8.450659535,10.14079144,11.26754605,14.08443256,16.90131907,22.53509209,28.16886512
56177,4.98391,19.8752,5.63838073,959.4702381,20.14056713,0,183.9673847,0,5.63838073,0.563838073,0.112767615,2.819190365,4.510704584,6.202218803,6.766056876,8.457571095,10.14908531,11.27676146,14.09595183,16.91514219,22.55352292,28.19190365
38471,36.5542,84.5539,5.640185427,61.82142857,143.8460218,8940649,990.4634249,0,5.640185427,0.564018543,0.112803709,2.820092714,4.512148342,6.20420397,6.768222512,8.460278141,10.15233377,11.28037085,14.10046357,16.92055628,22.56074171,28.20092714
53206,36.5542,95.3336,5.640185427,211.202381,108.4348606,8940649,990.4634249,0,5.640185427,0.564018543,0.112803709,2.820092714,4.512148342,6.20420397,6.768222512,8.460278141,10.15233377,11.28037085,14.10046357,16.92055628,22.56074171,28.20092714
45953,-3.12706,133.104,5.641000929,1046.369048,32.62102042,11179,813.2904404,0,5.641000929,0.564100093,0.112820019,2.820500465,4.512800743,6.205101022,6.769201115,8.461501394,10.15380167,11.28200186,14.10250232,16.92300279,22.56400372,28.20500465
43068,11.2468,14.4853,5.645485789,568.6607143,44.37234105,4548,727.4245291,0,5.645485789,0.564548579,0.112909716,2.822742895,4.516388631,6.210034368,6.774582947,8.468228684,10.16187442,11.29097158,14.11371447,16.93645737,22.58194316,28.22742895
52028,13.0145,104.317,5.648168385,999.4404762,4.284549977,0,313.5298269,0,5.648168385,0.564816839,0.112963368,2.824084193,4.518534708,6.212985224,6.777802062,8.472252578,10.16670309,11.29633677,14.12042096,16.94450516,22.59267354,28.24084193
48330,-10.3264,30.6549,5.658586916,690.4583333,8.26023443,11690,384.138496,0,5.658586916,0.565858692,0.113171738,2.829293458,4.526869533,6.224445608,6.790304299,8.487880374,10.18545645,11.31717383,14.14646729,16.97576075,22.63434766,28.29293458
49211,12.9671,121.205,5.659238382,941.9732143,10.81929822,119544,1047.062049,0,5.659238382,0.565923838,0.113184768,2.829619191,4.527390706,6.22516222,6.791086058,8.488857573,10.18662909,11.31847676,14.14809596,16.97771515,22.63695353,28.29619191
30419,-25.4221,45.6243,5.66116733,450.25,20.61916596,884,312.907523,0,5.66116733,0.566116733,0.113223347,2.830583665,4.528933864,6.227284063,6.793400796,8.491750995,10.19010119,11.32233466,14.15291833,16.98350199,22.64466932,28.30583665
29533,-28.1528,-56.4816,5.665997489,1015.934524,25.87975989,615513,6448.150281,0,5.665997489,0.566599749,0.11331995,2.832998745,4.532797991,6.232597238,6.799196987,8.498996234,10.19879548,11.33199498,14.16499372,16.99799247,22.66398996,28.32998745
55980,15.6418,-1.6844,5.667333852,275.4821429,3.26407461,365,310.9856809,0,5.667333852,0.566733385,0.113346677,2.833666926,4.533867082,6.234067237,6.800800622,8.501000778,10.20120093,11.3346677,14.16833463,17.00200156,22.66933541,28.33666926
40705,-9.43566,-43.9052,5.667555905,661.8154762,143.2323241,976736,3807.754204,0,5.667555905,0.566755591,0.113351118,2.833777953,4.534044724,6.234311496,6.801067086,8.501333858,10.20160063,11.33511181,14.16888976,17.00266772,22.67022362,28.33777953
53355,19.0916,-101.397,5.668056607,693.8630952,61.21916392,157693,6614.061792,0,5.668056607,0.566805661,0.113361132,2.834028304,4.534445286,6.234862268,6.801667928,8.502084911,10.20250189,11.33611321,14.17014152,17.00416982,22.67222643,28.34028304
46437,-14.7378,36.0448,5.670663234,721.9047619,9.055865132,1031,208.7610357,0,5.670663234,0.567066323,0.113413265,2.835331617,4.536530587,6.237729557,6.804795881,8.505994851,10.20719382,11.34132647,14.17665809,17.0119897,22.68265294,28.35331617
50902,-24.8853,33.3214,5.674016683,612.0565476,6.96775434,535,315.2966525,0,5.674016683,0.567401668,0.113480334,2.837008342,4.539213346,6.241418351,6.80882002,8.511025025,10.21323003,11.34803337,14.18504171,17.02205005,22.69606673,28.37008342
41683,-14.7378,25.2651,5.680000226,658.6517857,10.12423685,11690,384.138496,0,5.680000226,0.568000023,0.113600005,2.840000113,4.544000181,6.248000249,6.816000271,8.520000339,10.22400041,11.36000045,14.20000057,17.04000068,22.7200009,28.40000113
49189,32.0845,89.0454,5.68336388,262.0833333,28.57538455,8940649,990.4634249,0,5.68336388,0.568336388,0.113667278,2.84168194,4.546691104,6.251700268,6.820036656,8.52504582,10.23005498,11.36672776,14.2084097,17.05009164,22.73345552,28.4168194
59909,35.826,85.4522,5.68336388,82.79761905,143.8366552,8940649,990.4634249,0,5.68336388,0.568336388,0.113667278,2.84168194,4.546691104,6.251700268,6.820036656,8.52504582,10.23005498,11.36672776,14.2084097,17.05009164,22.73345552,28.4168194
49113,-16.4788,16.2819,5.685075626,683.5416667,47.94246721,280,609.3283481,0,5.685075626,0.568507563,0.113701513,2.842537813,4.548060501,6.253583189,6.822090751,8.527613439,10.23313613,11.37015125,14.21268907,17.05522688,22.7403025,28.42537813
50287,16.5103,-4.37935,5.691207438,192.6875,3.044508597,365,310.9856809,0,5.691207438,0.569120744,0.113824149,2.845603719,4.55296595,6.260328182,6.829448926,8.536811157,10.24417339,11.38241488,14.2280186,17.07362231,22.76482975,28.45603719
4697,-4.95121,-44.8035,5.692300363,763.9196429,131.7266661,976736,3807.754204,0,5.692300363,0.569230036,0.113846007,2.846150182,4.55384029,6.261530399,6.830760436,8.538450545,10.24614065,11.38460073,14.23075091,17.07690109,22.76920145,28.46150182
51072,-21.4115,48.2501,5.696725488,961.9047619,19.70096231,884,312.907523,0,5.696725488,0.569672549,0.11393451,2.848362744,4.55738039,6.266398037,6.836070586,8.545088232,10.25410588,11.39345098,14.24181372,17.09017646,22.78690195,28.48362744
64577,28.1817,88.1471,5.700255838,601.9375,82.9301293,320037,454.770298,0,5.700255838,0.570025584,0.114005117,2.850127919,4.56020467,6.270281422,6.840307006,8.550383757,10.26046051,11.40051168,14.2506396,17.10076751,22.80102335,28.50127919
49827,14.906,120.504,5.702626952,939.4404762,37.4128928,119544,1047.062049,0,5.702626952,0.570262695,0.114052539,2.851313476,4.562101562,6.272889647,6.843152342,8.553940428,10.26472851,11.4052539,14.25656738,17.10788086,22.81050781,28.51313476
48661,42.1292,128.571,5.702981014,588.9484127,90.89601402,8940649,990.4634249,0,5.702981014,0.570298101,0.11405962,2.851490507,4.562384811,6.273279115,6.843577217,8.554471521,10.26536583,11.40596203,14.25745254,17.10894304,22.81192406,28.51490507
54504,-15.4695,40.3156,5.703500703,726.9722222,2.602917009,535,315.2966525,0,5.703500703,0.57035007,0.114070014,2.851750352,4.562800562,6.273850773,6.844200844,8.555251055,10.26630127,11.40700141,14.25875176,17.11050211,22.81400281,28.51750352
30444,-15.6102,39.6381,5.704081703,744.702381,3.38953045,535,315.2966525,0,5.704081703,0.57040817,0.114081634,2.852040852,4.563265362,6.274489873,6.844898044,8.556122555,10.26734707,11.40816341,14.26020426,17.11224511,22.81632681,28.52040852
48593,-27.3536,-58.2783,5.710293192,958.1547619,18.9613884,615513,6448.150281,0,5.710293192,0.571029319,0.114205864,2.855146596,4.568234554,6.281322511,6.85235183,8.565439788,10.27852775,11.42058638,14.27573298,17.13087958,22.84117277,28.55146596
45266,-11.2146,19.8752,5.711551308,796.9702381,4.357767253,280,609.3283481,0,5.711551308,0.571155131,0.114231026,2.855775654,4.569241046,6.282706439,6.85386157,8.567326962,10.28079235,11.42310262,14.27887827,17.13465392,22.84620523,28.55775654
60387,13.8937,107.012,5.712196962,977.5565476,30.11569379,0,313.5298269,0,5.712196962,0.571219696,0.114243939,2.856098481,4.56975757,6.283416658,6.854636354,8.568295443,10.28195453,11.42439392,14.28049241,17.13659089,22.84878785,28.56098481
46377,-15.6102,24.3667,5.712396921,625.4910714,11.03809866,11690,384.138496,0,5.712396921,0.571239692,0.114247938,2.856198461,4.569917537,6.283636613,6.854876305,8.568595382,10.28231446,11.42479384,14.2809923,17.13719076,22.84958768,28.56198461
60445,23.3024,98.0286,5.72119585,819.8541667,2.659085274,3910,171.8118107,0,5.72119585,0.572119585,0.114423917,2.860597925,4.57695668,6.293315435,6.86543502,8.581793775,10.29815253,11.4423917,14.30298963,17.16358755,22.8847834,28.60597925
17363,-7.64738,29.7566,5.730806897,652.0178571,8.368693508,0,183.9673847,0,5.730806897,0.57308069,0.114616138,2.865403449,4.584645518,6.303887587,6.876968276,8.596210346,10.31545241,11.46161379,14.32701724,17.19242069,22.92322759,28.65403449
52966,9.46803,1.01054,5.73935292,826.5714286,38.83291736,0,514.7279708,0,5.73935292,0.573935292,0.114787058,2.86967646,4.591482336,6.313288212,6.887223504,8.60902938,10.33083526,11.47870584,14.3483823,17.21805876,22.95741168,28.6967646
53898,-13.8618,29.7566,5.742301768,676.2857143,12.31176153,0,183.9673847,0,5.742301768,0.574230177,0.114846035,2.871150884,4.593841414,6.316531945,6.890762122,8.613452652,10.33614318,11.48460354,14.35575442,17.2269053,22.96920707,28.71150884
30583,35.0911,89.9438,5.744083579,233.139881,65.15569269,8940649,990.4634249,0,5.744083579,0.574408358,0.114881672,2.87204179,4.595266863,6.318491937,6.892900295,8.616125369,10.33935044,11.48816716,14.36020895,17.23225074,22.97633432,28.7204179
50708,37.9899,103.418,5.744083579,360.0535714,109.1934316,8940649,990.4634249,0,5.744083579,0.574408358,0.114881672,2.87204179,4.595266863,6.318491937,6.892900295,8.616125369,10.33935044,11.48816716,14.36020895,17.23225074,22.97633432,28.7204179
