Fishnet_ID,AET_mean,PT_mean,SM_mean,Growing_Mean,GDP_Mean
47703,NA,NA,NA,3.318181818,23616.90580000000
47704,105.875,13.29702381,29.53145604,14.8,2161.11322900000
47705,NA,NA,NA,NA,16263.81595000000
47706,578.3541667,61.76743627,86.33571429,8.421052632,3105.37605500000
47707,306.9464286,43.36904762,745.5799451,5.888888889,2161.11322900000
47708,975.9821429,127.5826645,1751.799554,NA,343.21796140000
47709,NA,NA,NA,6.2,NA
47710,608.9047619,67.42981151,358.2102411,NA,35687.73944000000
47711,NA,NA,NA,4.625,23616.90580000000
47712,99.16666667,9.740367965,0.170308858,1,21431.45990000000
47713,NA,NA,NA,1,NA
47714,337.139881,31.8296131,24.80864469,6,387.78015450000
47715,820.9732143,97.09796627,525.5238624,2.169230769,123.27328930000
47716,997.5446429,141.4981151,319.0545704,2.659090909,3807.75420400000
47717,378.9166667,44.48251488,765.697834,6,2161.11322900000
47718,1003.119048,168.7104076,2516.4235,4.333333333,2463.07532300000
47719,795.5119048,95.5,324.818555,13.86868687,6448.15028100000
47720,1086.422619,270.5911059,1230.726,5,1677.11179700000
47721,36.77380952,3.468516332,0,12.34210526,731.58868030000
47722,902.9494048,108.3740906,731.0020076,0.907407407,343.21796140000
47723,896.672619,106.9367785,1295.61485,14,972.80347610000
47724,805.547619,159.6547619,486.3460884,9.212121212,NA
47725,117.8571429,11.21748236,1.124108348,1,520.89202470000
47726,NA,NA,NA,8,NA
47727,NA,NA,NA,4.5,NA
47728,581.5396825,69.1969697,1681.632561,3,22350.24783000000
47729,851.735119,224.6357143,429.2342123,3.988636364,34632.47003000000
47730,924.9880952,200.2063492,544.9619048,16,34632.47003000000
47731,694.5208333,73.88205467,543.1592443,NA,35687.73944000000
47732,1194.75,248.9880952,400.6190476,1,1504.68884800000
47733,856.1547619,167.1861472,2740.243009,3.36,3807.75420400000
47734,0.300595238,0.011363636,0,5,5692.32040700000
47735,1195.404762,297.4174877,464.7215476,6.090909091,624.49874080000
47736,NA,NA,NA,14.85950413,NA
47737,543.5059524,56.73328523,180.7671958,14.37681159,35687.73944000000
47738,NA,NA,NA,NA,NA
47739,801.7113095,98.98571429,209.5057135,1,3807.75420400000
47740,NA,NA,NA,6,NA
47741,NA,NA,NA,2.649350649,NA
47742,1065.636905,126.8956044,1934.351478,1.666666667,6281.07644200000
47743,355.0654762,36.49193948,47.49264989,7,21431.45990000000
47744,NA,NA,NA,4.070707071,NA
47745,270.7232143,22.0495671,18.21461871,6,6448.15028100000
47746,NA,NA,NA,7.933884298,NA
47747,464.672619,48.05867347,45.95624478,0.5,3105.37605500000
47748,198.860119,21.08630952,1.497252747,3.56,6448.15028100000
47749,NA,NA,NA,5.736842105,23616.90580000000
47750,261.327381,28.89908009,213.3328182,6,2161.11322900000
47751,0.119047619,NA,NA,1,NA
47752,16.98809524,2.218253968,0,9,5692.32040700000
47753,29.08630952,2.950525665,0.058464973,8.733333333,1498.63825100000
47754,405.1279762,41.43730159,274.2712704,16,23616.90580000000
47755,61.66666667,5.951609347,0.838032581,5.975308642,NA
47756,559.0386905,59.48581049,202.7174908,6.378787878NA,21431.45990000000
47757,404.2261905,59.39944276,459.5253273,8,23616.90580000000
47758,687.0952381,NA,NA,7.272727273,16263.81595000000
47759,63.9047619,3.28030303,0,1.227272727,2166.24113700000
47760,844.2559524,131.528596,655.6827481,1,3807.75420400000
47761,926.6845238,135.0522139,1741.453528,12.61666667,813.29044040000
47762,NA,NA,NA,11,20886.40251000000
47763,602.3988095,100.1589447,801.0619597,10.93181818,23616.90580000000
47764,NA,NA,NA,2.515151515,NA
47765,NA,NA,NA,4,NA
47766,99.50595238,10.56309524,24.55120574,11,1498.63825100000
47767,374.047619,39.27496693,77.12313579,8,35687.73944000000
47768,860.3869048,296.7683532,130.5023246,14.22222222,3807.75420400000
47769,NA,NA,NA,1,NA
47770,276.6369048,29.64918155,0.462937525,11,6448.15028100000
47771,NA,NA,NA,4.4,2161.11322900000
47772,312.297619,43.0327381,381.2052045,6,2161.11322900000
47773,250.8928571,28.8732493,124.8377976,10.26363636,16342.60349000000
47774,963.6369048,255.3385478,449.3569668,6.772727273,624.49874080000
47775,899.125,264.788961,454.2191229,1,2023.86319000000
47776,NA,NA,NA,5.854545455,NA
47777,67.69642857,6.686791383,11.48018926,1.909090909,990.46342490000
47778,363.8928571,40.34334416,475.2890911,4,2161.11322900000
47779,203.5714286,20.51107804,139.9250333,10,6448.15028100000
47780,289.327381,27.89620536,49.66704823,9.733333333,35687.73944000000
47781,117.2053571,14.51428571,65.28292541,8.504132231,2161.11322900000
47782,279.2232143,58.22508818,637.2743751,7.166666667,6448.15028100000
47783,NA,NA,NA,2,NA
47784,373.3392857,52.30324074,812.1115908,3.714285714,2161.11322900000
47785,795.4553571,86.0915978,758.9919414,14,343.21796140000
47786,188.5178571,24.88961039,332.5447192,12.2,23616.90580000000
47787,448.8333333,45.52549603,82.29349817,1,21431.45990000000
47788,655.4404762,NA,NA,9.045454545,829.19607610000
47789,NA,NA,NA,11,NA
47790,NA,NA,NA,NA,35687.73944000000
47791,88.88988095,9.379329004,0,10.0661157,229.40610610000
47792,870.2142857,92.28048341,801.6987752,3.2,2100.51084100000
47793,351.8769841,166.4658945,668.2095588,6,5002.57738000000
47794,848.2172619,234.7790404,444.6294203,4,2463.07532300000
47795,721.9970238,87.34925997,272.0009391,7,6448.15028100000
47796,177.9285714,17.76190476,46.06472694,1,2161.11322900000
47797,405.047619,44.79880952,413.5020813,3.428571429,1419.80363100000
47798,512.360119,134.738961,1765.988019,5,23616.90580000000
47799,230.4702381,26.81114719,161.3340529,8.090909091,6448.15028100000
47800,163.5297619,19.46952948,9.265934066,1,6448.15028100000
47801,889.7619048,224.0795739,1187.91516,4.2,990.46342490000
47802,905.4702381,144.8026696,2944.339226,5,315.36886950000
47803,NA,NA,NA,1,NA
47804,433.3928571,52.63674389,911.8641506,1,22350.24783000000
47805,29.92261905,3.49120671,0,1,1742.14630200000
47806,355.952381,39.88690476,646.8126374,1,2161.11322900000
47807,800.1220238,129.4512085,596.6033272,11.5,3807.75420400000
47808,699.6369048,73.21354167,313.9188034,5.333333333,315.29665250000
47809,921.3392857,159.5212121,369.8138507,4.535353535,3807.75420400000
47810,208.8184524,25.52752976,118.0281593,0,990.46342490000
47811,906.1815476,161.6118326,1659.322626,1,3807.75420400000
47812,NA,NA,NA,11.45454545,NA
47813,354.8809524,43.76488095,496.2971612,5,2161.11322900000
47814,185.2261905,23.23225108,174.7896825,7.109090909,2161.11322900000
47815,831.2708333,146.9204545,1569.98253,6,3807.75420400000
47816,333.6964286,51.27103175,637.3211233,1,23616.90580000000
47817,164.9553571,16.95612875,0,4.090909091,3105.37605500000
47818,323.5,36.11904762,296.8398453,5,2161.11322900000
47819,365.4821429,43.06770833,308.1284206,6.184210526,990.46342490000
47820,347.4464286,43.2962963,650.9733516,6,2161.11322900000
47821,366.2083333,47.22670068,346.183031,3.090909091,12586.63634000000
47822,540.3184524,77.69434524,260.2888976,2.298701299,990.46342490000
47823,697.9910714,85.09978505,1223.727071,14,387.14505080000
47824,778.1031746,109.5472884,501.3006187,10.16161616,419.80131520000
47825,138.125,14.08159722,22.44491186,6.545454545,767.31262900000
47826,210.5238095,22.66385582,27.52074528,6.072727273,990.46342490000
47827,757.8571429,179.6697389,461.8696604,7.147727273,312.90752300000
47828,856.1666667,173.5066138,2640.494267,NA,3807.75420400000
47829,NA,NA,NA,6,23616.90580000000
47830,312.8809524,30.08024691,33.55636325,1,21431.45990000000
47831,845.922619,152.8138228,1652.203645,7,3807.75420400000
47832,NA,NA,NA,1,NA
47833,897.2003968,151.7876984,4055.834809,9.636363636,3807.75420400000
47834,276.3363095,31.05515873,17.65480172,1,3432.37727500000
47835,NA,NA,NA,2.666666667,35687.73944000000
47836,46.3452381,50.59047619,NA,7,NA
47837,NA,NA,NA,6.9,NA
47838,NA,NA,NA,1,NA
47839,NA,NA,NA,8.8125,NA
47840,338.0892857,47.92691799,290.184393,5,23616.90580000000
47841,NA,NA,NA,4,23616.90580000000
47842,187.6428571,18.25914903,0.001923077,1.196721311,3105.37605500000
47843,329.2708333,37.63210979,136.4466957,2.6,23616.90580000000
47844,346.0119048,38.45006614,313.5332941,5.787878788,2161.11322900000
47845,839.3630952,97.42794012,931.6068681,10.16528926,281.72708370000
47846,NA,NA,NA,2.4,20886.40251000000
47847,NA,NA,NA,0,2161.11322900000
47848,348.547619,35.72098214,177.9399038,0,2161.11322900000
47849,68.27380952,7.800595238,0.386370574,0,NA
47850,NA,NA,NA,0,20886.40251000000
47851,NA,NA,NA,0,NA
47852,2.145833333,0.068290043,0,0,5692.32040700000
47853,72.83333333,7.488492063,0,0,8591.44838400000
47854,1038.845238,184.0729167,441.3383992,0,624.49874080000
47855,352.3630952,36.71428571,315.7156593,0,23616.90580000000
47856,388.2559524,41.07094757,3.946474359,0,6448.15028100000
47857,779.702381,112.2857143,207.0744048,0,NA
47858,226.3511905,23.61601732,9.958291708,0,21431.45990000000
47859,776.4702381,137.4879969,1311.661172,0,868.79490980000
47860,402.4345238,134.9329574,387.6753827,0,35687.73944000000
47861,661.3392857,87.02662037,743.620641,0,384.13849600000
47862,357.8363095,82.4546131,532.6448921,0,23616.90580000000
47863,13.65178571,1.299062049,0,0,1742.14630200000
47864,218.8571429,73.38839286,315.36929,0,184.14650210000
47865,542.4613095,54.86425265,188.9449634,0,591.81459570000
47866,435.547619,NA,NA,0,2161.11322900000
47867,298.0416667,29.78050595,150.2176943,0,2161.11322900000
47868,131.3035714,13.48417208,11.26109675,0,NA
47869,71.87797619,7.00742115,1.17991235,0,520.56892190000
47870,1013.997024,123.4205628,335.4227499,0,6448.15028100000
47871,879.8849206,NA,NA,0,34632.47003000000
47872,343.3363095,35.52619048,217.9115884,0,23616.90580000000
47873,340.3154762,39.31175595,453.2122253,0,2161.11322900000
47874,269.5922619,28.20659722,44.70111876,0,21431.45990000000
47875,NA,NA,NA,0,NA
47876,554.9494048,59.82333003,329.2641765,0,270.23324250000
47877,135.7767857,14.96669501,6.241844093,0,990.46342490000
47878,564.9285714,74.20882937,625.6005534,0,570.99784220000
47879,120.8571429,14.08443563,1.021062271,0,21431.45990000000
47880,506.139881,59.1947619,774.4920635,0,24631.38853000000
47881,0.369047619,0.036607143,0,0,5692.32040700000
47882,310.9940476,37.00641026,828.3128655,0,2161.11322900000
47883,NA,NA,NA,0,NA
47884,273.6488095,70.11924603,501.4090863,0,23616.90580000000
47885,485.3779762,56.24295635,156.1443502,0,972.80347610000
47886,164.2738095,NA,NA,0,20886.40251000000
47887,512.2936508,144.7627119,1169.638922,0,5002.57738000000
47888,389.7797619,45.45793651,273.0110399,0,2161.11322900000
47889,NA,NA,NA,0,2161.11322900000
47890,407.2142857,42.2904384,30.25616805,0,6448.15028100000
47891,NA,NA,NA,0,NA
47892,359.6220238,40.52271825,62.35435398,0,2166.24113700000
47893,NA,NA,NA,0,NA
47894,324.110119,36.37549603,200.4391941,0,2161.11322900000
47895,841.4315476,136.5999504,1446.730073,0,3807.75420400000
47896,524.1279762,56.41637151,272.539797,0,21431.45990000000
47897,30.87202381,2.649531025,0,1,213.71901380000
47898,455.3571429,61.42965368,545.6859244,9,33546.79288000000
47899,NA,NA,NA,5.181818182,23616.90580000000
47900,792.625,92.2953869,400.4390062,13.6,6448.15028100000
47901,204.0446429,19.60992579,71.58164492,3.090909091,35687.73944000000
47902,320.1785714,34.38425926,321.3495879,3,23616.90580000000
47903,623.6785714,122.2242063,522.5107143,0,16263.81595000000
47904,NA,NA,NA,14,NA
47905,312.1547619,50.49702381,805.8551587,NA,NA
47906,917.6220238,132.8804714,769.7038173,1.612903226,35687.73944000000
47907,16.8452381,27.04166667,500,6.363636364,NA
47908,NA,NA,NA,5.675324675,20886.40251000000
47909,645.8154762,79.05873672,1278.996852,10.9,315.29665250000
47910,442.8511905,54.65836941,506.0402167,NA,2161.11322900000
47911,470.6071429,150,NA,1,5002.57738000000
47912,NA,NA,NA,16,NA
47913,17.5952381,2.174891775,0,5.532467532,310.98568090000
47914,901.7053571,233.3635086,333.7208721,2.295454545,3807.75420400000
47915,312.9464286,40.93005952,899.2589814,1,23616.90580000000
47916,232.3154762,41.52480159,231.9836945,0.3,990.46342490000
47917,6.583333333,0.478896104,0,3.136363636,213.71901380000
47918,196.1904762,20.23653628,80.4745116,4.428571429,1498.63825100000
47919,321.5714286,48.46800595,249.1684328,1,23616.90580000000
47920,NA,NA,NA,1,31980.36206000000
47921,250.6815476,35.93981481,52.17175716,1.653846154,6448.15028100000
47922,NA,NA,NA,10.81818182,NA
47923,133.1458333,11.07186949,3.81571603,5.409090909,520.89202470000
47924,NA,NA,NA,7,23616.90580000000
47925,NA,NA,NA,10.13207547,20886.40251000000
47926,290.389881,30.59052579,30.15766178,NA,21431.45990000000
47927,307.3095238,35.26607143,261.2054335,3.909090909,2161.11322900000
47928,388.985119,52.62624008,674.5784684,1.361111111,2161.11322900000
47929,563.5238095,69.29607584,967.1863398,6.545454545,24631.38853000000
47930,NA,NA,NA,5.405063291,NA
47931,NA,NA,NA,6,35687.73944000000
47932,NA,NA,NA,2.90625,20886.40251000000
47933,527.5,60.72539683,225.8882992,6.NA166666667,6448.15028100000
47934,415.9365079,44.70772595,106.7473118,7,990.46342490000
47935,233.827381,25.3452381,180.0095582,1.5,2161.11322900000
47936,247.4464286,33.98376623,265.6248855,6,2161.11322900000
47937,450.6150794,56.99206349,811.1803752,1,1475.63958300000
47938,NA,NA,NA,1,NA
47939,138.172619,19.03494624,74.24990772,12.375,5002.57738000000
47940,369.9732143,40.31602734,60.49031232,5,35687.73944000000
47941,227.860119,20.06305115,16.2154533,3.833333333,1447.61530000000
47942,10.57440476,1.073710317,0,4,1742.14630200000
47943,NA,NA,NA,14.90909091,20886.40251000000
47944,788.3015873,107.2460317,592.7857143,1,990.46342490000
47945,527.2321429,116.5241703,983.4800057,8.848484848,2161.11322900000
47946,320.9732143,34.6908867,299.229862,7,23616.90580000000
47947,278.2172619,53.59105534,493.7350607,5.618181818,2161.11322900000
47948,792.5238095,187.0948247,1663.052601,16,2065.42742300000
47949,16.11904762,1.27172619,0,1.2,229.40610610000
47950,598.4494048,63.82451499,84.34656593,8.803030303,3105.37605500000
47951,523.7083333,85.26998299,695.8273457,1.464646465,23616.90580000000
47952,348.6488095,40.97519841,400.2871897,14.36111111,2161.11322900000
47953,1183.444444,278.7547065,567.9047053,4,3996.93325500000
47954,282.3333333,60.06994048,200.0600414,4.523809524,23616.90580000000
47955,821.3630952,124.9282622,2316.25977,1,492.86250840000
47956,213.0446429,28.70684524,111.8239065,8,990.46342490000
47957,980.6904762,137.6932234,1202.768573,1,813.29044040000
47958,356.514881,71.51612103,210.3073362,6.545454545,23616.90580000000
47959,770.3988095,91.23660714,1320.101732,3,21431.45990000000
47960,6.407738095,0.597420635,0,1,1742.14630200000
47961,404.6934524,57.58097718,924.4397894,1,990.46342490000
47962,NA,NA,NA,14.38181818,20886.40251000000
47963,204.875,22.48829365,133.3251425,1,2161.11322900000
47964,NA,NA,NA,0,5002.57738000000
47965,282.9732143,38.96102608,145.1415643,NA,35687.73944000000
47966,125.7321429,13.23170194,0.600395219,15,21431.45990000000
47967,142.577381,15.64660494,5.645909646,1,8591.44838400000
47968,734.1190476,152.2505952,805.0440809,3.977272727,990.46342490000
47969,103.7767857,10.81731602,2.919788545,7,8591.44838400000
47970,335.1071429,NA,NA,4,NA
47971,NA,NA,NA,1,NA
47972,789.6904762,171.0680014,1371.112866,4.090909091,3807.75420400000
47973,NA,NA,NA,4,20886.40251000000
47974,216.5654762,32.82491582,62.9144536,1.02020202,185.05521260000
47975,408.7916667,44.51527778,255.7823565,NA,2161.11322900000
47976,335.2797619,34.67733135,391.0948456,9.345454545,23616.90580000000
47977,214.1220238,22.23700397,2.302237617,1,21431.45990000000
47978,414.9345238,37.0879329,40.57579747,1,229.40610610000
47979,289.2261905,34.72685185,253.9656593,13.95348837,2161.11322900000
47980,28.6577381,2.664131393,0,8.211764706,185.05521260000
47981,NA,NA,NA,1.727272727,NA
47982,748.0922619,89.36385281,1029.903488,3.204545455,3807.75420400000
47983,0.69047619,0.073115079,0,5,5692.32040700000
47984,11.76190476,1.849603175,0.303030303,4,5002.57738000000
47985,808.2261905,NA,NA,4,16263.81595000000
47986,765.1815476,93.68778345,294.163282,9.375,6448.15028100000
47987,101.827381,10.43397266,12.49462599,9,NA
47988,NA,NA,NA,3.3,35687.73944000000
47989,320.3988095,32.26215278,153.6819074,5.242424242,23616.90580000000
47990,240.422619,55.81382275,294.7438187,13.63636364,2161.11322900000
47991,375.7291667,43.61383929,510.577381,15,23616.90580000000
47992,NA,NA,NA,9.371900826,34632.47003000000
47993,825.3005952,95.79171586,1809.703719,1,3807.75420400000
47994,297.9285714,43.25496032,739.7897207,NA,2161.11322900000
47995,485.9285714,50.17824074,19.72359585,6,460.25308900000
47996,900.0327381,207.4255126,2094.101631,4,3807.75420400000
47997,982.2440476,157.5180225,354.4899091,11,183.96738470000
47998,717.8869048,82.77882723,873.5912317,NA,3807.75420400000
47999,NA,NA,NA,5,20886.40251000000
48000,22.8452381,31.01587302,499.5595238,3.963636364,NA
48001,NA,NA,NA,5,NA
48002,432.577381,44.3218254,457.3745421,5.444444444,23616.90580000000
48003,321.1904762,44.38359788,686.4166667,1,2161.11322900000
48004,790.9333333,134.4927455,2928.938969,6.333333333,4221.06523100000
48005,NA,NA,NA,NA,NA
48006,NA,NA,NA,NA,NA
48007,316.8511905,34.74032738,414.2312271,3.38961039,2161.11322900000
48008,341.2857143,41.17619048,63.15195493,1,2166.24113700000
48009,NA,NA,NA,6,NA
48010,383.1964286,42.32936508,526.0296602,1,23616.90580000000
48011,449.047619,49.11309524,10.72038269,16,6448.15028100000
48012,120.0595238,11.960097,11.14779738,3,21431.45990000000
48013,219.1309524,24.45416667,70.13680301,2.727272727,2161.11322900000
48014,NA,NA,NA,1,NA
48015,NA,NA,NA,5.583333333,NA
48016,NA,NA,NA,5,NA
48017,445.1309524,142.4780093,411.7101133,14,6448.15028100000
48018,58.83928571,5.635912698,0.059371184,1,387.78015450000
48019,211.6815476,23.05813492,99.69135032,4.9,2161.11322900000
48020,0.205357143,0.024107143,0,5.444444444,5692.32040700000
48021,1010.321429,270.5997475,368.1643245,1,3807.75420400000
48022,114.7619048,12.38015873,47.77319902,14.22413NA31,2161.11322900000
48023,NA,NA,NA,2,23616.90580000000
48024,56.01785714,3.463718821,4.044108669,NA,990.46342490000
48025,160.6845238,16.26329365,24.66637529,4,2161.11322900000
48026,318.827381,35.33399471,109.4160453,8.4,990.46342490000
48027,1037.339286,139.8036706,531.2488553,6.318181818,1627.97626400000
48028,NA,NA,NA,5,20886.40251000000
48029,NA,NA,NA,11.84615385,829.19607610000
48030,171.125,18.03835979,9.172378061,5,21431.45990000000
48031,136.8928571,NA,NA,9,23616.90580000000
48032,NA,NA,NA,7.898989899,NA
48033,1211.444444,287.6586184,557.1134793,12.52631579,1061.33013800000
48034,95.32738095,9.611252834,24.17140895,8,1498.63825100000
48035,NA,NA,NA,7,NA
48036,310.4702381,47.07936508,421.7371795,14,23616.90580000000
48037,589.0357143,76.74672619,463.0976523,11,6448.15028100000
48038,NA,NA,NA,3.545454545,NA
48039,473.1785714,80.41369048,816.3904151,NA,39668.85438000000
48040,266.9761905,26.50510204,57.49809524,1.272727273,21431.45990000000
48041,617.7261905,71.19505495,341.3381737,7.2,21431.45990000000
48042,343.9434524,35.99925595,398.5414377,2.155844156,2161.11322900000
48043,841.235119,149.6660354,1743.352912,15.29752066,609.32834810000
48044,285.1339286,27.81253006,68.42493386,1.545454545,21431.45990000000
48045,987.3214286,232.8116124,1880.672474,9.223529412,813.29044040000
48046,NA,NA,NA,14.64285714,NA
48047,NA,NA,NA,5.717171717,990.46342490000
48048,NA,NA,NA,7.2,NA
48049,395.2619048,50.14484127,603.3653337,1.772727273,2161.11322900000
48050,NA,NA,NA,5.24,NA
48051,NA,NA,NA,10,16263.81595000000
48052,270.1428571,45.91369048,225.9871123,7.025,3937.60860700000
48053,408.4672619,50.69404762,29.51918498,5,6448.15028100000
48054,NA,NA,NA,2,NA
48055,270.1130952,28.39771825,2.426760739,1,3432.37727500000
48056,913.6428571,NA,NA,NA,NA
48057,559.4970238,56.11498016,38.79832875,6,6448.15028100000
48058,130.172619,14.54112554,37.01269841,10.14141414,1498.63825100000
48059,856.6964286,230.65864,802.0639265,1.181818182,3807.75420400000
48060,81.67261905,8.069072421,154.6790802,8,990.46342490000
48061,366.9761905,69.49463447,1214.897659,1,35687.73944000000
48062,962.7222222,209.6498016,666.5438268,8,312.90752300000
48063,299.2886905,32.07535173,44.85603432,4,21431.45990000000
48064,744.1696429,122.4852941,546.9245376,3.4,387.14505080000
48065,188.8690476,10.38368056,4.576572937,1,35687.73944000000
48066,330.8571429,34.33333333,445.824462,1,2161.11322900000
48067,698.5535714,96.14889971,784.9551473,NA,3807.75420400000
48068,NA,NA,NA,4,3937.60860700000
48069,390.4404762,41.96759259,718.7458791,11.38888889,2161.11322900000
48070,487.9880952,NA,NA,4.666666667,21431.45990000000
48071,NA,NA,NA,7,20886.40251000000
48072,NA,NA,NA,0,NA
48073,185.3452381,20.48035714,49.57541209,5.225806452,2161.11322900000
48074,512.3511905,57.54625496,168.2786293,15.13846154,21431.45990000000
48075,116.1041667,11.25414863,0,5,229.40610610000
48076,397.1190476,49.01646825,460.0247253,3.102272727,1419.80363100000
48077,43.70238095,NA,NA,1,7861.74980500000
48078,792.3690476,113.0267857,2585.644706,8,3807.75420400000
48079,NA,NA,NA,4.5,NA
48080,291.8809524,34.09424603,345.3663004,1,2161.11322900000
48081,243.7142857,40.68452381,357.1071429,5,2161.11322900000
48082,483.2946429,50.1663961,332.634043,9,21431.45990000000
48083,363.1488095,43.18296485,25.91378474,7,6448.15028100000
48084,276.4732143,29.74069264,43.4456377,9,21431.45990000000
48085,NA,NA,NA,1,NA
48086,341.4464286,36.64583333,381.8789246,1,23616.90580000000
48087,444.5833333,48.36904762,121.287851,10,21431.45990000000
48088,NA,NA,NA,NA,NA
48089,735.1071429,97.1140873,1328.202031,4.984848485,21431.45990000000
48090,208.3630952,20.20014881,113.9333028,6.571428571,2161.11322900000
48091,315.8869048,58.30059524,915.2421245,2.254545455,2161.11322900000
48092,NA,NA,NA,14,35687.73944000000
48093,950.5119048,144.8535313,731.6617448,1,813.29044040000
48094,368.1369048,41.20183983,394.9993459,1,2161.11322900000
48095,146.7440476,21.21669501,452.0387578,1,184.14650210000
48096,58.58333333,6.044733045,2.800627943,4,520.56892190000
48097,527.7440476,61.25847763,542.4904903,9.990909091,23616.90580000000
48098,149.5892857,16.31488095,54.96321734,2.558441558,2161.11322900000
48099,NA,NA,NA,15,NA
48100,14.39285714,1.071853741,0.03998779,0.121212121,990.46342490000
48101,305.6904762,37.46651786,618.1010188,5,2161.11322900000
48102,424.875,62.74675325,442.506661,11.08695652,33546.79288000000
48103,377.8452381,44.25800866,555.3087607,8.363636364,2161.11322900000
48104,NA,NA,NA,3.151515152,NA
48105,896.0357143,120.9637446,1328.93958,10,2100.51084100000
48106,143.8779762,14.33306277,0.10597909,8.272727273,387.78015450000
48107,54.11904762,7.892609127,5.441048535,4.444444444,990.46342490000
48108,752.5357143,106.2225529,854.6039025,6.6,183.96738470000
48109,NA,NA,NA,6,NA
48110,NA,NA,NA,2.333333333,NA
48111,348.452381,41.00074405,557.0838421,1,2161.11322900000
48112,481.7559524,66.38921958,1013.763112,2.939393939,23616.90580000000
48113,195.6279762,20.19237013,6.887490842,0,387.78015450000
48114,678.9434524,125.0953373,427.888549,10,312.90752300000
48115,55.74404762,NA,NA,3,NA
48116,85.32738095,9.191468254,4.807295482,2.236363636,520.56892190000
48117,193.9464286,18.01997245,0.058474512,1,310.98568090000
48118,NA,NA,NA,NA,2161.11322900000
48119,781.2083333,154.3353011,1153.066973,11,609.32834810000
48120,240.9196429,27.42134354,227.378029,NA,35687.73944000000
48121,913.6220238,146.9488261,377.3107566,1,183.96738470000
48122,408.0059524,68.34481293,452.9283425,4.848484848,663.83857390000
48123,296.0714286,33.3640873,469.7121272,5.757575758,2161.11322900000
48124,NA,NA,NA,6,16263.81595000000
48125,475.6071429,91.90977444,570.7607601,6.428571429,29141.21247000000
48126,163.0803571,14.01078869,4.514143264,2.9NANANANA8,35687.73944000000
48127,751.2738095,128.7873677,1197.030678,6.5,727.42452910000
48128,683.5684524,56.24479167,352.9041575,8.533333333,454.77029800000
48129,NA,NA,NA,1,35687.73944000000
48130,666.25,160.9034392,895.3082156,7,230.83505430000
48131,NA,NA,NA,9.428571429,NA
48132,439.577381,89.36607143,600.9587912,14.31578947,23616.90580000000
48133,346.5595238,47.80573593,751.6304945,2,2161.11322900000
48134,8.607142857,0.75109127,0,11.83333333,1742.14630200000
48135,146.2916667,15.10181052,7.194789859,3,21431.45990000000
48136,1013.119048,222.0198413,829.3370536,6.727272727,3996.93325500000
48137,765.75,118.7041997,1396.706995,9.936363636,609.32834810000
48138,255.6071429,27.50396825,26.12698413,1,21431.45990000000
48139,162.4315476,16.46483686,1.404587476,1,454.77029800000
48140,NA,NA,NA,2.145454545,20886.40251000000
48141,NA,NA,NA,5.227272727,NA
48142,865.5089286,139.5229828,2868.201575,13.55555556,972.80347610000
48143,NA,NA,NA,NA,NA
48144,NA,NA,NA,13.78181818,NA
48145,379.0595238,37.95515873,16.01317885,6.045454545,21431.45990000000
48146,NA,NA,NA,12,2161.11322900000
48147,371.4285714,48.81428571,1084.506614,10,2161.11322900000
48148,286.4821429,27.12402597,115.719068,5,2161.11322900000
48149,226.8244048,24.15232684,138.5748054,1.375,2161.11322900000
48150,594.8511905,106.3035714,417.0589569,1,34632.47003000000
48151,487.3988095,57.72685185,200.563235,4.872727273,35687.73944000000
48152,NA,NA,NA,NA,16263.81595000000
48153,NA,NA,NA,1,NA
48154,NA,148.8333333,NA,1,5002.57738000000
48155,346.0386905,37.61121032,7.474213287,5,21431.45990000000
48156,393.3928571,49.54325397,630.8642145,1,2161.11322900000
48157,NA,NA,NA,12.8,NA
48158,546.7767857,90.30621693,622.7837302,1,25273.65406000000
48159,1118.52381,248.332483,294.0153975,2.444444444,624.49874080000
48160,103.1488095,10.7524093,18.73788156,0.986666667,1498.63825100000
48161,815.1339286,98.11397707,879.7935223,14,35687.73944000000
48162,NA,361.0833333,NA,8.545454545,624.49874080000
48163,481.3928571,51.79850453,240.214839,1,21431.45990000000
48164,790.5267857,113.8522727,1283.613477,7,312.90752300000
48165,1002.065476,175.863922,2921.420206,3.157894737,NA
48166,0,0.008333333,0,3.745454545,5692.32040700000
48167,153.9166667,17.13602293,11.944091,9.636363636,21431.45990000000
48168,73.5922619,8.335648148,3.540772719,9.666666667,6448.15028100000
48169,269.9166667,29.2637987,112.0488909,1,2161.11322900000
48170,524.7857143,54.43936012,499.5727814,11,21431.45990000000
48171,NA,NA,NA,9,NA
48172,NA,NA,NA,10.46590909,NA
48173,984.8511905,114.691342,313.8020313,7.031578947,6448.15028100000
48174,161.2708333,16.45079365,36.90695971,NA,2161.11322900000
48175,NA,NA,NA,1.909090909,NA
48176,NA,110.5,1376.595238,1,2711.39031800000
48177,NA,NA,NA,1,NA
48178,772.5386905,115.6286075,868.8270147,5.87012987,3807.75420400000
48179,378.8005952,285.4359244,283.4259368,15.76,23616.90580000000
48180,162.4166667,17.81264172,12.04444444,7,6448.15028100000
48181,33.11011905,2.299302549,0.825375022,10.70909091,6448.15028100000
48182,281.6636905,57.00793651,1102.721154,7.42,990.46342490000
48183,NA,NA,NA,1,NA
48184,58.24404762,5.983134921,0,1.787878788,8591.44838400000
