OBJECTID,COUNTRY,Fishnet_ID,Rowid_,FISHNET__1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
39887,Zambia,39886,1024,39886,116,9965739446.23000000000,0.91969066858,1.55447781086,0.63478714228,1.36484464181,0.21982460679,158.32197845000
39888,Russian Federation,39887,1025,39887,17,1460496298.16000000000,1.33436393738,1.71099591255,0.37663197517,1.58991217613,0.14263380850,27.02850699420
39899,Brazil,39898,1026,39898,108,9278447070.63000000000,0.10800743103,0.84605932236,0.73805189133,0.54978654120,0.17304302565,59.37694644930
39905,Australia,39904,1027,39904,29,2491434861.56000000000,0.03099370003,0.30261158943,0.27161788940,0.09655663885,0.11623066772,2.80014252663
39908,China,39907,1028,39907,6,515469281.70200000000,2.14731597900,2.38154935837,0.23423337936,2.29009195169,0.08526814362,13.74055171010
39909,Canada,39908,1029,39908,27,2319611767.66000000000,0.78268861771,1.17403316498,0.39134454727,0.86853913908,0.15033946579,23.45055675510
39912,India,39911,1030,39911,1,85911546.95030000000,0.12573266029,0.12573266029,0.00000000000,0.12573266029,0.00000000000,0.12573266029
39917,China,39916,1031,39916,55,4725135082.27000000000,1.06143093109,1.98798739910,0.92655646801,1.43249169046,0.27393930253,78.78704297540
39943,Poland,39942,1032,39942,7,601380828.65200000000,0.73656892777,1.06302857399,0.32645964623,0.94049569539,0.14045392953,6.58346986771
39955,Spain,39954,1033,39954,38,3264638784.11000000000,1.37827634811,2.41193890572,1.03366255760,1.57987067574,0.27604610565,60.03508567810
39967,Canada,39966,1034,39966,45,3866019612.76000000000,0.75258517265,1.38475680351,0.63217163086,1.03606712023,0.24376580212,46.62302041050
39973,Australia,39972,1035,39972,2,171823093.90100000000,1.56876838207,1.56876838207,0.00000000000,1.56876838207,0.00000000000,3.13753676414
39990,Kazakhstan,39989,1036,39989,27,2319611767.66000000000,1.97009682655,2.51767754555,0.54758071899,2.12753559042,0.11685837518,57.44346094130
39999,India,39998,1037,39998,61,5240604363.97000000000,0.13621044159,1.98490834236,1.84869790077,1.20597120387,0.46483851488,73.56424343590
40011,Norway,40010,1038,40010,33,2835081049.36000000000,0.89987039566,1.03436398506,0.13449358940,0.95692828207,0.06647042610,31.57863330840
40036,Brazil,40035,1039,40035,10,859115469.50300000000,0.57604026794,0.90006303787,0.32402276993,0.64084482193,0.12960910797,6.40844821930
40039,Australia,40038,1040,40038,9,773203922.55300000000,1.33005201817,1.60166990757,0.27161788940,1.43896157212,0.12557069289,12.95065414910
40041,Congo DRC,40040,1041,40040,62,5326515910.92000000000,1.93857073784,2.01057600975,0.07200527191,1.99344572329,0.01184730946,123.59363484400
40055,Cambodia,40054,1042,40054,1,85911546.95030000000,1.47572064400,1.47572064400,0.00000000000,1.47572064400,0.00000000000,1.47572064400
40070,Latvia,40069,1043,40069,12,1030938563.40000000000,1.37676548958,1.70322513580,0.32645964623,1.64881516496,0.12166431348,19.78578197960
40088,Brazil,40087,1044,40087,90,7732039225.53000000000,0.00000000000,1.31184244156,1.31184244156,0.48349759844,0.26715717590,43.51478385930
40091,United States,40090,1045,40090,12,1030938563.40000000000,0.00000000000,1.24463152885,1.24463152885,0.62231576443,0.62231576443,7.46778917313
40093,Australia,40092,1046,40092,2,171823093.90100000000,0.77746748924,1.32035756111,0.54289007187,1.04891252518,0.27144503593,2.09782505035
40144,United States,40143,1047,40143,70,6013808286.52000000000,0.43148231506,1.65568757057,1.22420525551,1.02179572242,0.34211916873,71.52570056920
40150,Australia,40149,1048,40149,2,171823093.90100000000,1.50626790524,1.50626790524,0.00000000000,1.50626790524,0.00000000000,3.01253581047
40158,South Korea,40157,1049,40157,45,3866019612.76000000000,0.97565984726,1.82858967781,0.85292983055,1.08670796288,0.24157309479,48.90185832980
40161,Argentina,40160,1050,40160,39,3350550331.06000000000,0.40926671028,1.93006026745,1.52079355717,1.20937308593,0.43841560120,47.16555035110
40163,China,40162,1051,40162,66,5670162098.72000000000,0.82617461681,1.93094277382,1.10476815701,1.33151166367,0.36341100120,87.87976980210
40169,Russian Federation,40168,1052,40168,23,1975965579.86000000000,1.68262362480,1.74987030029,0.06724667549,1.68847116180,0.01894818551,38.83483672140
40171,Madagascar,40170,1053,40170,23,1975965579.86000000000,1.04414880276,1.72819674015,0.68404793739,1.46522180412,0.32828792481,33.70010149480
40178,Australia,40177,1054,40177,33,2835081049.36000000000,0.00000000000,0.35259640217,0.35259640217,0.16027109190,0.17556818469,5.28894603252
40180,India,40179,1055,40179,16,1374584751.20000000000,2.28431034088,2.35631561279,0.07200527191,2.28881067038,0.01742970118,36.62097072600
40204,China,40203,1056,40203,77,6615189115.17000000000,0.26323342323,2.27677726746,2.01354384422,1.22584623021,0.59929755634,94.39015972610
40215,Russian Federation,40214,1057,40214,9,773203922.55300000000,1.88436388969,1.88436388969,0.00000000000,1.88436388969,0.00000000000,16.95927500720
40236,Brazil,40235,1058,40235,8,687292375.60200000000,1.09831190109,1.69355201721,0.59524011612,1.61914692819,0.19685713654,12.95317542550
40242,Argentina,40241,1059,40241,70,6013808286.52000000000,0.16533231735,0.27161788940,0.10628557205,0.18355270113,0.04005722816,12.84868907930
40246,Argentina,40245,1060,40245,42,3608284971.91000000000,0.00000000000,0.37790322304,0.37790322304,0.05876615502,0.12225287673,2.46817851067
40263,United States,40262,1061,40262,60,5154692817.02000000000,0.21165585518,0.93413782120,0.72248196602,0.76823457480,0.18711411558,46.09407448770
40282,China,40281,1062,40281,98,8419331601.13000000000,0.96513175964,2.11305403709,1.14792227745,1.51158561512,0.29917910985,148.13539028200
40294,Russian Federation,40293,1063,40293,31,2663257955.46000000000,1.74987030029,1.88436388969,0.13449358940,1.88002538681,0.02376295895,58.28078699110
40298,Russian Federation,40297,1064,40297,18,1546407845.11000000000,2.20078897476,2.20078897476,0.00000000000,2.20078897476,0.00000000000,39.61420154570
40304,Finland,40303,1065,40303,18,1546407845.11000000000,1.88436388969,2.67436385155,0.78999996185,2.49880830447,0.32843435476,44.97854948040
40306,Russian Federation,40305,1066,40305,19,1632319392.06000000000,1.10622286797,1.10622286797,0.00000000000,1.10622286797,0.00000000000,21.01823449130
40310,Brazil,40309,1067,40309,3,257734640.85100000000,1.08007586002,1.08007586002,0.00000000000,1.08007586002,0.00000000000,3.24022758007
40322,Russian Federation,40321,1068,40321,10,859115469.50300000000,1.74987030029,1.74987030029,0.00000000000,1.74987030029,0.00000000000,17.49870300290
40337,Russian Federation,40336,1069,40336,33,2835081049.36000000000,1.68262362480,1.74987030029,0.06724667549,1.70096362721,0.02994909852,56.13179969790
40339,Brazil,40338,1070,40338,107,9192535523.68000000000,0.00000000000,0.70204901695,0.70204901695,0.23788585396,0.18575908396,25.45378637310
40343,Spain,40342,1071,40342,66,5670162098.72000000000,0.42296397686,1.45662653446,1.03366255760,0.61901872808,0.31362100980,40.85523605350
40368,Kazakhstan,40367,1072,40367,47,4037842706.66000000000,1.53593730927,2.12193894386,0.58600163460,2.05959834444,0.18068022257,96.80112218860
40376,China,40375,1073,40375,75,6443366021.27000000000,0.16979742050,1.43138957024,1.26159214973,0.75638764699,0.38721523109,56.72907352450
40380,South Africa,40379,1074,40379,1,85911546.95030000000,0.89266562462,0.89266562462,0.00000000000,0.89266562462,0.00000000000,0.89266562462
40385,China,40384,1075,40384,60,5154692817.02000000000,1.19954872131,1.93926310539,0.73971438408,1.64056093295,0.28988795895,98.43365597720
40388,South Africa,40387,1076,40387,64,5498339004.82000000000,0.87272632122,2.03647994995,1.16375362873,1.15946361423,0.21230288498,74.20567131040
40421,Brazil,40420,1077,40420,110,9450270164.53000000000,0.26125311852,1.24208712578,0.98083400726,1.13948625109,0.16436964752,125.34348762000
40434,Russian Federation,40433,1078,40433,44,3780108065.81000000000,2.20078897476,2.43193888664,0.23114991188,2.27959008108,0.10956849194,100.30196356800
40436,Norway,40435,1079,40435,17,1460496298.16000000000,2.67436385155,3.00082349777,0.32645964623,2.69356736015,0.07681403441,45.79064512250
40447,Turkey,40446,1080,40446,3,257734640.85100000000,0.50360870361,0.50360870361,0.00000000000,0.50360870361,0.00000000000,1.51082611084
40453,Canada,40452,1081,40452,21,1804142485.96000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
40456,Indonesia,40455,1082,40455,4,343646187.80100000000,1.72345125675,1.99347007275,0.27001881599,1.85846066475,0.13500940800,7.43384265900
40466,Mongolia,40465,1083,40465,2,171823093.90100000000,0.15370690823,0.45151400566,0.29780709744,0.30261045694,0.14890354872,0.60522091389
40468,Russian Federation,40467,1084,40467,33,2835081049.36000000000,1.10622286797,1.64889311790,0.54267024994,1.13911197402,0.12948454003,37.59069514270
40475,Russian Federation,40474,1085,40474,33,2835081049.36000000000,1.50009679794,1.68262362480,0.18252682686,1.66049916094,0.05957194208,54.79647231100
40488,India,40487,1086,40487,90,7732039225.53000000000,0.56579726934,1.76536607742,1.19956880808,0.98038507568,0.39829474306,88.23465681080
40493,Russian Federation,40492,1087,40492,54,4639223535.32000000000,1.64889311790,2.35130596161,0.70241284370,1.88061370231,0.20596613342,101.55313992500
40499,Côte d'Ivoire,40498,1088,40498,43,3694196518.86000000000,0.92414879799,2.18757772446,1.26342892647,1.33955896178,0.46785639218,57.60103535650
40504,Peru,40503,1089,40503,10,859115469.50300000000,1.28819680214,1.61221957207,0.32402276993,1.41780591011,0.15873809027,14.17805910110
40518,South Africa,40517,1090,40517,2,171823093.90100000000,0.61594867706,0.79199171066,0.17604303360,0.70397019386,0.08802151680,1.40794038773
40519,Latvia,40518,1091,40518,32,2749169502.41000000000,2.06965470314,2.30223131180,0.23257660866,2.26886101067,0.06831292200,72.60355234150
40537,Germany,40536,1092,40536,23,1975965579.86000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
40539,Russian Federation,40538,1093,40538,19,1632319392.06000000000,1.68262362480,1.68262362480,0.00000000000,1.68262362480,0.00000000000,31.96984887120
40573,Australia,40572,1094,40572,31,2663257955.46000000000,0.03099370003,0.68069577217,0.64970207214,0.37627523945,0.19712006662,11.66453242300
40574,China,40573,1095,40573,55,4725135082.27000000000,1.23435127735,2.43950128555,1.20515000820,1.68326010054,0.40401012570,92.57930552960
40599,Russian Federation,40598,1096,40598,28,2405523314.61000000000,0.33623385429,1.89078903198,1.55455517769,1.01397015367,0.40266527690,28.39116430280
40608,India,40607,1097,40607,110,9450270164.53000000000,0.00000000000,1.20493876934,1.20493876934,0.48016571240,0.54460893132,52.81822836400
40639,Brazil,40638,1098,40638,74,6357454474.32000000000,0.64804530144,1.66511666775,1.01707136631,1.11120485776,0.21031490240,82.22915947440
40683,Australia,40682,1099,40682,14,1202761657.30000000000,0.89044988155,1.68227052689,0.79182064533,1.32966278281,0.28221878581,18.61527895930
40684,Romania,40683,1100,40683,14,1202761657.30000000000,1.68952119350,2.41086816788,0.72134697437,2.02746733597,0.31041441793,28.38454270360
40685,Congo DRC,40684,1101,40684,42,3608284971.91000000000,0.77568924427,1.86000299454,1.08431375027,1.04353121065,0.32509010308,43.82831084730
40691,Afghanistan,40690,1102,40690,35,3006904143.26000000000,1.08827638626,1.53593730927,0.44766092300,1.33028808321,0.15867642420,46.56008291240
40695,South Africa,40694,1103,40694,7,601380828.65200000000,0.61594867706,1.37799334526,0.76204466820,0.82540822029,0.23831658815,5.77785754204
40706,Brazil,40705,1104,40705,38,3264638784.11000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
40709,Canada,40708,1105,40708,1,85911546.95030000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
40713,Argentina,40712,1106,40712,79,6787012209.07000000000,0.16533231735,0.16533231735,0.00000000000,0.16533231735,0.00000000000,13.06125307080
40735,Congo DRC,40734,1107,40734,58,4982869723.12000000000,1.21712756157,2.13270711899,0.91557955742,1.68447470254,0.25461174446,97.69953274730
40743,United States,40742,1108,40742,14,1202761657.30000000000,0.21072387695,2.03699731827,1.82627344131,0.73251628876,0.82502624355,10.25522804260
40775,South Africa,40774,1109,40774,19,1632319392.06000000000,1.28392040730,2.04596519470,0.76204478741,1.42855730810,0.15848757168,27.14258885380
40779,Australia,40778,1110,40778,34,2920992596.31000000000,0.93872272968,1.57113134861,0.63240861893,1.27589670350,0.17288796235,43.38048791890
40784,Argentina,40783,1111,40783,15,1288673204.25000000000,0.00000000000,0.27161788940,0.27161788940,0.12675501506,0.13550681097,1.90132522583
40792,Russian Federation,40791,1112,40791,44,3780108065.81000000000,1.67436397076,1.67436397076,0.00000000000,1.67436397076,0.00000000000,73.67201471330
40795,Congo,40794,1113,40794,85,7302481490.78000000000,1.15732347965,2.32274961472,1.16542613506,2.05932497417,0.38588159568,175.04262280500
40798,Brazil,40797,1114,40797,97,8333420054.18000000000,0.00000000000,1.10707771778,1.10707771778,0.40820663614,0.25627386812,39.59604370590
40801,Indonesia,40800,1115,40800,1,85911546.95030000000,1.08636462688,1.08636462688,0.00000000000,1.08636462688,0.00000000000,1.08636462688
40806,Argentina,40805,1116,40805,21,1804142485.96000000000,0.00000000000,0.37790298462,0.37790298462,0.05848498571,0.13193203505,1.22818470001
40843,Brazil,40842,1117,40842,100,8591154695.03000000000,0.09900689125,1.23908698559,1.14008009434,0.74527433038,0.18026213543,74.52743303780
40854,Laos,40853,1118,40853,32,2749169502.41000000000,1.87347614765,2.30550622940,0.43203008175,2.01109556109,0.11724897569,64.35505795480
40856,China,40855,1119,40855,83,7130658396.87000000000,1.13315105438,2.62012171745,1.48697066307,1.90166682938,0.36312000305,157.83834683900
40858,Ethiopia,40857,1120,40857,64,5498339004.82000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
40880,Russian Federation,40879,1121,40879,22,1890054032.91000000000,1.10622286797,1.10622286797,0.00000000000,1.10622286797,0.00000000000,24.33690309520
40894,Australia,40893,1122,40893,14,1202761657.30000000000,0.35259640217,0.35259640217,0.00000000000,0.35259640217,0.00000000000,4.93634963036
40898,Russian Federation,40897,1123,40897,44,3780108065.81000000000,1.64889311790,2.20078897476,0.55189585686,1.87466869571,0.27134847418,82.48542261120
40904,Zambia,40903,1124,40903,110,9450270164.53000000000,1.31719493866,1.77594971657,0.45875477791,1.58344650269,0.16634844232,174.17911529500
40917,Peru,40916,1125,40916,10,859115469.50300000000,0.52622294426,1.85193896294,1.32571601868,1.14996545315,0.48421830564,11.49965453150
40922,Indonesia,40921,1126,40921,35,3006904143.26000000000,1.36734890938,1.79937911034,0.43203020096,1.48821446555,0.09637188237,52.08750629430
40931,India,40930,1127,40930,90,7732039225.53000000000,1.38023018837,2.06427812576,0.68404793739,1.71210154957,0.28278148938,154.08913946200
40935,Romania,40934,1128,40934,24,2061877126.81000000000,0.45318007469,1.98508501053,1.53190493584,0.75744559864,0.31834395296,18.17869436740
40938,China,40937,1129,40937,89,7646127678.58000000000,1.01658749580,2.51444840431,1.49786090851,1.53974136610,0.30813691494,137.03698158300
40950,South Africa,40949,1130,40949,68,5841985192.62000000000,0.89266562462,1.28392040730,0.39125478268,1.03684172735,0.12870404694,70.50523746010
40972,Nicaragua,40971,1131,40971,64,5498339004.82000000000,0.22815275192,1.18221950531,0.95406675339,0.86016571894,0.13591091247,55.05060601230
40973,Russian Federation,40972,1132,40972,22,1890054032.91000000000,1.10622286797,1.10622286797,0.00000000000,1.10622286797,0.00000000000,24.33690309520
40985,Australia,40984,1133,40984,16,1374584751.20000000000,0.30261158943,1.19474720955,0.89213562012,0.77170932293,0.33421129067,12.34734916690
40990,Côte d'Ivoire,40989,1134,40989,107,9192535523.68000000000,1.13116335869,1.13116335869,0.00000000000,1.13116335869,0.00000000000,121.03447938000
41006,United States,41005,1135,41005,24,2061877126.81000000000,0.49671483040,1.18909323215,0.69237840176,0.72625325124,0.18721999777,17.43007802960
41010,Congo,41009,1136,41009,19,1632319392.06000000000,2.27715730667,2.34916257858,0.07200527191,2.30179071426,0.03262821743,43.73402357100
41014,Argentina,41013,1137,41013,77,6615189115.17000000000,0.00000000000,0.76204466820,0.76204466820,0.72245793219,0.16911461037,55.62926077840
41034,Côte d'Ivoire,41033,1138,41033,64,5498339004.82000000000,2.20309329033,2.20309329033,0.00000000000,2.20309329033,0.00000000000,140.99797058100
41047,India,41046,1139,41046,30,2577346408.51000000000,1.60026240349,1.80727696419,0.20701456070,1.65966663361,0.07755182435,49.78999900820
41063,Russian Federation,41062,1140,41062,40,3436461878.01000000000,1.43889319897,1.53987038136,0.10097718239,1.49333233237,0.04735686096,59.73329329490
41071,Russian Federation,41070,1141,41070,22,1890054032.91000000000,1.10622286797,1.10622286797,0.00000000000,1.10622286797,0.00000000000,24.33690309520
41075,China,41074,1142,41074,82,7044746849.92000000000,0.00000000000,1.24695265293,1.24695265293,0.64552300442,0.31495457227,52.93288636210
41081,Russian Federation,41080,1143,41080,44,3780108065.81000000000,0.00000000000,0.62443423271,0.62443423271,0.42837058956,0.20543189048,18.84830594060
41083,Brazil,41082,1144,41082,87,7474304584.68000000000,0.50403523445,1.49410486221,0.99006962776,1.00993482135,0.18384091941,87.86432945730
41117,Australia,41116,1145,41116,15,1288673204.25000000000,1.48813545704,1.56876838207,0.08063292503,1.56339285374,0.02011338530,23.45089280610
41126,United States,41125,1146,41125,77,6615189115.17000000000,0.07024121284,1.11413538456,1.04389417171,0.54825508285,0.16846165261,42.21564137940
41128,Mexico,41127,1147,41127,47,4037842706.66000000000,1.73697125912,1.94398581982,0.20701456070,1.83387169178,0.10329620830,86.19196951390
41132,Afghanistan,41131,1148,41131,19,1632319392.06000000000,1.56944894791,2.19453024864,0.62508130074,1.95418617600,0.15765024005,37.12953734400
41138,Russian Federation,41137,1149,41137,33,2835081049.36000000000,1.68262362480,1.74987030029,0.06724667549,1.73356807593,0.02881853349,57.20774650570
41165,Russian Federation,41164,1150,41164,40,3436461878.01000000000,1.43889319897,1.51916897297,0.08027577400,1.44892767072,0.02654871679,57.95710682870
41186,Portugal,41185,1151,41185,31,2663257955.46000000000,0.13454890251,1.45662653446,1.32207763195,0.46883080467,0.41576754263,14.53375494480
41188,Kenya,41187,1152,41187,37,3178727237.16000000000,1.97827637196,2.96140956879,0.98313319683,2.27013743246,0.23482078420,83.99508500100
41190,Côte d'Ivoire,41189,1153,41189,2,171823093.90100000000,2.20309329033,2.52711606026,0.32402276993,2.36510467529,0.16201138496,4.73020935059
41196,Canada,41195,1154,41195,23,1975965579.86000000000,0.98314094544,1.12362349033,0.14048254490,1.03811237605,0.06856141980,23.87658464910
41197,Kazakhstan,41196,1155,41196,20,1718230939.01000000000,2.12193894386,2.12193894386,0.00000000000,2.12193894386,0.00000000000,42.43877887730
41201,Russian Federation,41200,1156,41200,33,2835081049.36000000000,0.79622292519,0.79622292519,0.00000000000,0.79622292519,0.00000000000,26.27535653110
41218,Russian Federation,41217,1157,41217,63,5412427457.87000000000,1.29593729973,1.88193893433,0.58600163460,1.72031806386,0.17713785352,108.38003802300
41227,Madagascar,41226,1158,41226,53,4553311988.37000000000,1.63819062710,1.80020201206,0.16201138496,1.73872582193,0.03037137126,92.15246856210
41229,Norway,41228,1159,41228,38,3264638784.11000000000,1.02944898605,1.41099596024,0.38154697418,1.33094683446,0.13255869837,50.57597970960
41238,Congo,41237,1160,41237,1,85911546.95030000000,1.89819669724,1.89819669724,0.00000000000,1.89819669724,0.00000000000,1.89819669724
41245,India,41244,1161,41244,99,8505243148.08000000000,0.08382189274,1.88062107563,1.79679918289,1.14570622553,0.48867348582,113.42491632700
41260,Madagascar,41259,1162,41259,12,1030938563.40000000000,0.82836866379,1.17271149158,0.34434282780,1.00054007769,0.17217141390,12.00648093220
41272,Australia,41271,1163,41271,27,2319611767.66000000000,0.37999451160,0.37999451160,0.00000000000,0.37999451160,0.00000000000,10.25985181330
41294,India,41293,1164,41293,59,5068781270.07000000000,2.01050925255,2.64055323601,0.63004398346,2.62010714563,0.09552154303,154.58632159200
41311,Canada,41310,1165,41310,18,1546407845.11000000000,0.45237421989,0.45237421989,0.00000000000,0.45237421989,0.00000000000,8.14273595810
41332,Russian Federation,41331,1166,41331,20,1718230939.01000000000,1.50009679794,1.74987030029,0.24977350235,1.66965459585,0.08987632152,33.39309191700
41336,Laos,41335,1167,41335,98,8419331601.13000000000,1.78545641899,2.33730745316,0.55185103416,2.18157718376,0.08393617385,213.79456400900
41350,United States,41349,1168,41349,39,3350550331.06000000000,0.89733028412,0.95753693581,0.06020665169,0.94518685341,0.02431116151,36.86228728290
41352,Ethiopia,41351,1169,41351,80,6872923756.02000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
41353,Canada,41352,1170,41352,44,3780108065.81000000000,1.24167978764,1.58285188675,0.34117209911,1.42663339322,0.12570241292,62.77186930180
41362,Paraguay,41361,1171,41361,99,8505243148.08000000000,0.00000000000,0.75968289375,0.75968289375,0.25320064901,0.26023083932,25.06686425210
41363,Russian Federation,41362,1172,41362,41,3522373424.96000000000,0.64364743233,0.84538781643,0.20174038410,0.80602383904,0.07994861601,33.04697740080
41379,Mongolia,41378,1173,41378,29,2491434861.56000000000,0.93184804916,1.04712820053,0.11528015137,1.02725231236,0.04354588920,29.79031705860
41395,Russian Federation,41394,1174,41394,44,3780108065.81000000000,0.03842663765,1.97897601128,1.94054937363,1.20258159529,0.83402073113,52.91359019280
41402,Russian Federation,41401,1175,41401,33,2835081049.36000000000,1.10622286797,1.10622286797,0.00000000000,1.10622286797,0.00000000000,36.50535464290
41408,Argentina,41407,1176,41407,11,945027016.45300000000,0.00000000000,0.21982622147,0.21982622147,0.01998420195,0.06319559539,0.21982622147
41410,Japan,41409,1177,41409,10,859115469.50300000000,1.34215497971,1.63339161873,0.29123663902,1.51689696312,0.14267623200,15.16896963120
41425,Congo DRC,41424,1178,41424,2,171823093.90100000000,2.02602195740,2.04402327538,0.01800131798,2.03502261639,0.00900065899,4.07004523277
41449,Australia,41448,1179,41448,77,6615189115.17000000000,1.01030755043,1.50626790524,0.49596035481,1.14101990786,0.16288429510,87.85853290560
41465,Canada,41464,1180,41464,29,2491434861.56000000000,0.88303351402,1.65568757057,0.77265405655,1.52662355324,0.24862651106,44.27208304410
41473,Ethiopia,41472,1181,41472,56,4811046629.22000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
41474,Canada,41473,1182,41473,55,4725135082.27000000000,0.00000000000,0.41609120369,0.41609120369,0.18883986907,0.11150139718,10.38619279860
41480,South Africa,41479,1183,41479,60,5154692817.02000000000,0.78217113018,2.03647994995,1.25430881977,1.26526485483,0.27072261551,75.91589128970
41481,Russian Federation,41480,1184,41480,32,2749169502.41000000000,1.88436388969,1.88436388969,0.00000000000,1.88436388969,0.00000000000,60.29964447020
41489,Argentina,41488,1185,41488,80,6872923756.02000000000,0.37790298462,0.47770476341,0.09980177879,0.47520971894,0.01558154772,38.01677751540
41493,Canada,41492,1186,41492,4,343646187.80100000000,0.57861804962,0.57861804962,0.00000000000,0.57861804962,0.00000000000,2.31447219849
41496,Canada,41495,1187,41495,33,2835081049.36000000000,0.00000000000,0.54105246067,0.54105246067,0.13116423289,0.23186779631,4.32841968536
41498,Ethiopia,41497,1188,41497,2,171823093.90100000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
41507,Russian Federation,41506,1189,41506,22,1890054032.91000000000,1.68262362480,1.74987030029,0.06724667549,1.73458696495,0.02818107792,38.16091322900
41525,Russian Federation,41524,1190,41524,29,2491434861.56000000000,1.68262362480,1.74987030029,0.06724667549,1.72204408974,0.03311981518,49.93927860260
41528,Australia,41527,1191,41527,74,6357454474.32000000000,0.09885501862,0.37047290802,0.27161788940,0.13923065082,0.09662583675,10.30306816100
41540,Russian Federation,41539,1192,41539,37,3178727237.16000000000,1.43889319897,1.99078905582,0.55189585686,1.72229917952,0.27584712553,63.72506964210
41550,Russian Federation,41549,1193,41549,26,2233700220.71000000000,1.43889319897,1.99078905582,0.55189585686,1.96956229210,0.10613381863,51.20861959460
41556,Brazil,41555,1194,41555,99,8505243148.08000000000,0.00000000000,0.45003151894,0.45003151894,0.23483472882,0.12133811869,23.24863815310
41563,Russian Federation,41562,1195,41562,13,1116850110.35000000000,1.10622286797,1.10622286797,0.00000000000,1.10622286797,0.00000000000,14.38089728360
41568,China,41567,1196,41567,49,4209665800.56000000000,1.42438316345,1.95341086388,0.52902770042,1.63292361036,0.11414350704,80.01325690750
41570,Lesotho,41569,1197,41569,84,7216569943.82000000000,0.56366479397,2.04596519470,1.48230040073,1.26419861544,0.55442712290,106.19268369700
41571,Argentina,41570,1198,41570,19,1632319392.06000000000,0.21982622147,0.21982622147,0.00000000000,0.21982622147,0.00000000000,4.17669820786
41572,India,41571,1199,41571,99,8505243148.08000000000,1.68569958210,2.51482033730,0.82912075520,2.14694325009,0.32044574337,212.54738175900
41591,Paraguay,41590,1200,41590,99,8505243148.08000000000,0.00000000000,1.44252085686,1.44252085686,0.49065838679,0.54532882811,48.57518029210
41607,Turkmenistan,41606,1201,41606,23,1975965579.86000000000,0.98889315128,1.77193892002,0.78304576874,1.32705134413,0.26280086416,30.52218091490
41611,China,41610,1202,41610,66,5670162098.72000000000,0.43489503861,1.81565678120,1.38076174259,1.08534086654,0.38901865305,71.63249719140
41613,United States,41612,1203,41612,56,4811046629.22000000000,0.00000000000,0.45794034004,0.45794034004,0.01573694178,0.06080432808,0.88126873970
41615,Canada,41614,1204,41614,43,3694196518.86000000000,0.39306497574,0.75321769714,0.36015272141,0.65671323067,0.11554672912,28.23866891860
41621,Mongolia,41620,1205,41620,66,5670162098.72000000000,0.00960683823,1.35923814774,1.34963130951,0.85367487416,0.18778029251,56.34254169460
41622,Russian Federation,41621,1206,41621,2,171823093.90100000000,2.12193894386,2.12193894386,0.00000000000,2.12193894386,0.00000000000,4.24387788773
41641,Ethiopia,41640,1207,41640,42,3608284971.91000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
41643,South Africa,41642,1208,41642,17,1460496298.16000000000,0.34433078766,0.61594867706,0.27161788940,0.45617344800,0.13367754739,7.75494861603
41648,Argentina,41647,1209,41647,61,5240604363.97000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
41657,Russian Federation,41656,1210,41656,35,3006904143.26000000000,0.37466049194,0.94615077972,0.57149028778,0.76653954642,0.25499739406,26.82888412480
41667,Mexico,41666,1211,41666,78,6701100662.12000000000,1.00133383274,1.94398581982,0.94265198708,1.25638709466,0.29825838434,97.99819338320
41679,Congo DRC,41678,1212,41678,4,343646187.80100000000,1.86401057243,2.13402938843,0.27001881599,1.93151527643,0.11692157708,7.72606110573
41684,Zambia,41683,1213,41683,62,5326515910.92000000000,1.21832728386,1.49515712261,0.27682983875,1.29646473546,0.12082335620,80.38081359860
41691,Turkey,41690,1214,41690,9,773203922.55300000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
41697,Russian Federation,41696,1215,41696,41,3522373424.96000000000,0.95106124878,1.88436388969,0.93330264092,1.76319047300,0.14303670056,72.29080939290
41711,Ecuador,41710,1216,41710,10,859115469.50300000000,0.97266948223,1.59450805187,0.62183856964,1.46031899452,0.17975284223,14.60318994520
41718,Sweden,41717,1217,41717,44,3780108065.81000000000,1.14798057079,1.70677506924,0.55879449844,1.39970870451,0.19200805527,61.58718299870
41719,Canada,41718,1218,41718,66,5670162098.72000000000,0.59203386307,1.15396404266,0.56193017960,0.90006143758,0.19360849574,59.40405488010
41725,Ecuador,41724,1219,41724,34,2920992596.31000000000,0.70810043812,1.72879803181,1.02069759369,1.17767949665,0.30095525537,40.04110288620
