OBJECTID,COUNTRY,Fishnet_ID,OBJECTID_1,Fishnet__1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
2809,Botswana,2808,42,2808,24,0.16666666667,3.37489414215,3.37489414215,0.00000000000,3.37489414215,0.00000000000,80.99745941160
2825,Brazil,2824,43,2824,109,0.75694444444,0.08434200287,5.83350944519,5.74916744232,2.90179910791,1.20613337737,316.29610276200
2904,India,2903,44,2903,110,0.76388888889,0.28689914942,1.00978219509,0.72288304567,0.53756584850,0.18999214197,59.13224333520
2916,Mali,2915,45,2915,59,0.40972222222,0.00000000000,0.43523722887,0.43523722887,0.08114592403,0.16950830694,4.78760951757
2953,Germany,2952,46,2952,5,0.03472222222,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
2955,Russian Federation,2954,47,2954,59,0.40972222222,4.09589910507,4.59432744980,0.49842834473,4.33618370153,0.14417300666,255.83483839000
3069,Myanmar,3068,48,3068,49,0.34027777778,0.26038658619,2.21153306961,1.95114648342,1.10859611813,0.85635077304,54.32120978830
3093,Argentina,3092,49,3092,18,0.12500000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
3109,United States,3108,50,3108,2,0.01388888889,0.95696949959,0.95696949959,0.00000000000,0.95696949959,0.00000000000,1.91393899918
3298,Tanzania,3297,51,3297,77,0.53472222222,0.54838299751,5.05991649628,4.51153349876,2.16418275585,1.42180886790,166.64207220100
3303,China,3302,52,3302,63,0.43750000000,1.32668662071,3.08798933029,1.76130270958,2.80985569954,0.36238911521,177.02090907100
3322,Australia,3321,53,3321,9,0.06250000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
3336,South Africa,3335,54,3335,6,0.04166666667,1.65970706940,1.65970706940,0.00000000000,1.65970706940,0.00000000000,9.95824241638
3410,Uganda,3409,55,3409,117,0.81250000000,1.98825216293,5.14052391052,3.15227174759,3.94083206470,0.59795540288,461.07735157000
3513,Brazil,3512,56,3512,47,0.32638888889,2.14581298828,3.73162388802,1.58581089973,2.88574796535,0.39482703409,135.63015437100
