Fishnet_ID,COUNTRY,mean_barle,NEAR_DIST,Producer
71350,Mongolia,0.671875,4435985.488,Bottom
55398,China,2.925,4437980.732,Top
35349,Laos,1.769256213,4439485.649,Bottom
50745,China,2.975,4441810.095,Top
31243,China,2.925,4442837.761,Top
44173,China,0.870283019,4442988.194,Top
3854,Mozambique,0.270355604,4444844.072,Bottom
69066,China,3,4445260.66,Top
56624,China,3,4446865.752,Top
55419,China,1.7421875,4450951.41,Top
53057,China,2.975206612,4451342.615,Top
62174,China,3,4457002.796,Top
65894,China,3,4457425.995,Top
64074,China,2.954545455,4459465.705,Top
17633,China,1.194444444,4459921.529,Top
57293,China,3,4461879.049,Top
47455,South Africa,0.916683877,4464893.926,Bottom
56306,China,3,4469452.053,Top
50315,China,2.527777778,4469932.799,Top
60442,Malaysia,1.840291278,4470140.711,Bottom
60205,China,2.925,4470883.028,Top
60869,China,2.972727273,4472450.16,Top
57228,Russian Federation,1.621875018,4475258.163,Top
62160,Russian Federation,1.387604182,4475318.761,Top
51529,Russian Federation,0.803214295,4475385.272,Top
57468,Russian Federation,0.514880958,4475966.234,Top
58041,Mongolia,0.771979173,4476192.405,Bottom
72910,Russian Federation,0.036041667,4477301.193,Top
62375,Mongolia,0.721145834,4477766.887,Bottom
58942,China,3,4478087.756,Top
47215,Cambodia,1.655606075,4478144.61,Bottom
64139,China,3,4478160.848,Top
51446,China,3,4478687.759,Top
60874,Mongolia,0.7421875,4480135.475,Bottom
63369,China,3,4481009.49,Top
63778,Vietnam,2.344827586,4482418.745,Bottom
55853,Mongolia,0.708333333,4483324.894,Bottom
57417,China,2.950413223,4484446.015,Top
65335,Mongolia,0.4296875,4487361.777,Bottom
61900,Mongolia,0.6171875,4492272.593,Bottom
64022,China,3,4493175.092,Top
66956,China,3,4495008.319,Top
44962,China,3,4495511.053,Top
61497,China,2.918181818,4497915.71,Top
65084,Mongolia,0.680555556,4498083.582,Bottom
60566,China,2.977272727,4499483.599,Top
46429,China,2.925,4500067.655,Top
66193,China,2.925,4500340.954,Top
52891,Botswana,1.273172051,4503743.25,Bottom
43882,Mongolia,0.7265625,4504820.682,Bottom
55800,China,3,4506452.241,Top
45090,South Africa,0.791260646,4511270.909,Bottom
52247,China,2,4512509.459,Top
58060,China,2.925619835,4512876.107,Top
45631,China,3,4514166.839,Top
57685,Cambodia,0.036859504,4518402.158,Bottom
57150,China,3,4520862.634,Top
64584,China,2.4375,4521149.561,Top
44538,China,3,4521857.855,Top
38871,China,2.925,4521937.353,Top
65352,China,3,4523285.536,Top
47289,Malaysia,0.425572523,4525186.264,Bottom
40853,Laos,0.01689394,4527883.315,Bottom
64995,China,2.945454545,4529341.712,Top
43058,China,2.777777778,4530777.047,Top
63802,China,2.022727273,4531213.847,Top
7423,South Africa,1.517025984,4531597.871,Bottom
64084,China,3,4534071.66,Top
44947,China,3,4536426.953,Top
73600,Russian Federation,1.567812517,4537350.036,Top
44963,Russian Federation,1.256309538,4537387.843,Top
56268,Russian Federation,1.513750017,4537506.106,Top
57972,Russian Federation,0.144166668,4537953.239,Top
54628,Russian Federation,1.462261921,4538333.692,Top
71745,Mongolia,0.739479174,4539896.383,Bottom
45800,China,3,4541429.634,Top
68190,China,0.754791667,4542220.03,Top
66775,China,0.59375,4545330.498,Top
48352,China,3,4545812.422,Top
62178,China,2.950413223,4547324.595,Top
40379,South Africa,1.913616173,4547505.583,Bottom
60802,China,3,4547830.769,Top
47826,China,0.263888889,4549253.603,Top
67425,China,2.925,4550245.208,Top
46835,China,3,4553130.665,Top
51538,China,3,4553164.79,Top
69452,China,0.15625,4554015.058,Top
68056,China,3,4555240.64,Top
48714,South Africa,0.862680153,4556339.023,Bottom
61829,China,2.85,4558222.38,Top
44579,Mongolia,0.2421875,4559640.404,Bottom
50051,South Africa,0.015959583,4560697.637,Bottom
67734,China,3,4565902.726,Top
66277,Mongolia,0.555555556,4566154.949,Bottom
44943,China,2.975206612,4566834.334,Top
54366,China,2.704545455,4570695.403,Top
54998,China,3,4571094.577,Top
46043,China,3,4571346.461,Top
66260,China,1.1015625,4573583.694,Top
43513,China,3,4573712.726,Top
42406,Thailand,2.230000019,4575723.559,Bottom
59839,China,2.972727273,4577595.664,Top
43879,China,3,4579767.577,Top
54097,China,2.875,4579936.071,Top
52729,China,1.798611111,4581951.272,Top
41479,South Africa,0.838716816,4583738.633,Bottom
62854,China,2.75,4584606.483,Top
45190,Botswana,2.021642893,4585524.882,Bottom
44374,China,2.975206612,4587877.966,Top
57735,China,3,4590233.51,Top
47104,China,2.0625,4591261.68,Top
53097,South Africa,0.518862886,4594356.185,Bottom
60704,China,3,4594746.07,Top
56520,Russian Federation,1.565238112,4598602.591,Top
74692,Russian Federation,0.252291669,4598616.676,Top
22840,Russian Federation,1.261458347,4598812.311,Top
74756,Russian Federation,1.207395847,4599687.756,Top
66257,China,2.931818182,4599971.692,Top
68308,China,3,4600939.041,Top
52206,China,2.945454545,4601197.353,Top
71479,Russian Federation,1.503452398,4601267.869,Top
21584,China,2.861111111,4601540.056,Top
62503,Mongolia,1.377395848,4603577.609,Bottom
61198,China,0.403125003,4606641.984,Top
59937,Malaysia,1.238888899,4607722.947,Bottom
55586,China,2.975206612,4610459.946,Top
66298,China,3,4610597.488,Top
56302,China,3,4610858.081,Top
60641,China,2.636363636,4611012.245,Top
61606,China,3,4612827.951,Top
46918,South Africa,0.83823754,4613019.724,Bottom
43424,China,2.9,4616804.861,Top
54274,China,0.129032258,4620612.615,Top
20242,South Africa,1.454033484,4624040.436,Bottom
46089,China,3,4625147.817,Top
44570,Botswana,1.018537641,4625284.598,Bottom
59376,China,3,4626099.52,Top
66938,Mongolia,0.3359375,4626944.698,Bottom
63174,China,3,4628122.437,Top
50063,China,3,4629515.585,Top
47283,South Africa,1.826293783,4629813.935,Bottom
45658,Botswana,0.084878137,4630690.886,Bottom
60677,China,3,4632201.05,Top
5680,China,0.8125,4634155.259,Top
58823,China,3,4634582.137,Top
47968,China,3,4635117.505,Top
52592,China,3,4638521.38,Top
44966,South Africa,1.542040774,4641284.437,Bottom
63129,China,2.5546875,4642268.406,Top
42156,China,2.95,4643474.143,Top
30069,South Africa,1.75555408,4644146.522,Bottom
25436,China,3,4646556.844,Top
70281,China,2.527777778,4651307.876,Top
48817,China,3,4652311.195,Top
51710,China,3,4652969.559,Top
63069,China,3,4654918.768,Top
67850,China,3,4655005.749,Top
64171,China,2.931818182,4656874.659,Top
48509,Russian Federation,0.058977273,4658985.029,Top
69951,Russian Federation,1.055974038,4659281.839,Top
59595,China,2.925,4659446.438,Top
60576,Russian Federation,1.081250012,4660230.271,Top
56616,China,3,4660243.793,Top
64725,China,2.90625,4661282.35,Top
70147,Russian Federation,1.39579547,4661854.652,Top
68240,Russian Federation,1.57272729,4664179.067,Top
58020,China,3,4666177.826,Top
52046,Botswana,0.942778643,4666740.04,Bottom
40949,South Africa,2.006210504,4667029.674,Bottom
66910,Russian Federation,1.730000019,4667227.677,Top
53147,South Africa,1.542040774,4668081.906,Bottom
46507,China,3,4668512.398,Top
73938,China,1.582159102,4671024.681,Top
51298,China,2.925,4671225.836,Top
68692,China,3,4672205.48,Top
74217,China,1.738636364,4675594.256,Top
62646,China,2.909090909,4676215.377,Top
49538,South Africa,2.106664896,4677081.98,Bottom
51821,China,3,4678993.381,Top
65694,China,3,4679839.749,Top
31301,China,1.96969697,4680960.512,Top
58224,China,2.972222222,4684122.996,Top
49735,China,2.775,4685169.001,Top
56658,China,3,4686995.801,Top
33282,China,3,4687000.659,Top
53235,China,0.818965517,4687147.43,Top
43871,China,3,4690733.876,Top
54646,China,0.966666667,4692778.092,Top
10700,Mongolia,0.647727273,4694178.808,Bottom
17174,Malaysia,0.059466667,4695706.482,Bottom
15917,South Africa,1.677634913,4696726.425,Bottom
63574,China,3,4697056.503,Top
46405,China,2.977272727,4699011.605,Top
57608,China,1.676020408,4702078.198,Top
67640,China,3,4702957.457,Top
61389,China,3,4704197.734,Top
62561,China,3,4704255.501,Top
51082,South Africa,1.929048562,4705961.479,Bottom
66188,China,3,4708690.859,Top
57378,China,3,4709039.313,Top
51980,Botswana,1.265455856,4709846.211,Bottom
61413,China,2.829545455,4710868.849,Top
56220,China,3,4711026.898,Top
37274,South Africa,2.105083314,4711787.962,Bottom
29474,China,3,4714892.078,Top
13354,South Africa,1.581580281,4715339.922,Bottom
59612,Russian Federation,0.164761907,4718476.331,Top
75511,Russian Federation,0.540625006,4718894.959,Top
52454,Russian Federation,0.37071429,4719939.375,Top
61789,China,2.818181818,4720573.644,Top
73329,Russian Federation,0.901041677,4721632.655,Top
50072,China,3,4721894.779,Top
28113,China,0.333333333,4722836.284,Top
53848,China,2.977272727,4722842.608,Top
49648,China,3,4723309.254,Top
55859,China,2.525,4723378.362,Top
63924,Russian Federation,1.297500014,4723998.027,Top
51505,South Africa,1.547198101,4725729.139,Bottom
48594,China,3,4726054.296,Top
58688,Russian Federation,1.606428589,4727058.823,Top
48555,South Africa,2.097913486,4727184.221,Bottom
51640,China,3,4730800.805,Top
73621,China,1.778125018,4730838.441,Top
69914,China,3,4731206.265,Top
44576,China,3,4731470.224,Top
62616,China,3,4732295.169,Top
60214,China,3,4732673.677,Top
71411,China,2.801562503,4735360.297,Top
58802,China,2.945454545,4738868.489,Top
35157,China,2.9375,4740647.776,Top
46769,China,3,4741996.841,Top
45129,China,3,4742157.968,Top
57044,China,3,4742768.332,Top
56083,China,3,4742939.141,Top
10505,China,2.795454545,4742981.572,Top
44632,China,2.886363636,4746419.241,Top
30737,South Africa,1.700368623,4746566.899,Bottom
69319,China,2.722222222,4746724.18,Top
46699,South Africa,1.987854623,4748225.425,Bottom
58993,China,3,4749107.642,Top
51026,South Africa,1.557616944,4751945.205,Bottom
72454,China,1.75,4753612.675,Top
34504,Botswana,0.493836432,4754557.986,Bottom
52908,China,3,4755310.09,Top
61258,China,3,4756670.852,Top
45047,China,3,4757771.749,Top
63264,China,3,4758636.394,Top
58158,China,2.95,4759356.275,Top
48301,South Africa,2.106664896,4759420.27,Bottom
72302,Mongolia,0.75,4761336.24,Bottom
60079,China,3,4763278.317,Top
31900,China,3,4764493.748,Top
71335,China,3,4768852.332,Top
70560,China,2.108490566,4769917.604,Top
65951,China,3,4770374.868,Top
63616,China,3,4773946.539,Top
60267,China,2.857142857,4776403.609,Top
34723,Russian Federation,0.020595238,4777634.081,Top
40375,China,2.888888889,4777666.597,Top
47014,China,2.795454545,4778179.695,Top
69634,China,0.072842106,4778795.485,Top
40162,China,3,4779379.192,Top
41569,Lesotho,1.493894506,4779974.633,Bottom
59736,China,0.210975612,4780580.219,Top
65585,China,3,4782295.88,Top
72860,Russian Federation,0.630729174,4783010.675,Top
29892,China,3,4783415.159,Top
66985,China,3,4785752.628,Top
62807,China,1.801145847,4786109.374,Top
7889,South Africa,1.772711765,4786354.591,Bottom
43236,China,3,4787510.506,Top
52658,China,3,4787767.747,Top
44839,South Africa,1.372236483,4788803.123,Bottom
70180,China,3,4789743.063,Top
42041,China,2.485952389,4789898.926,Top
60179,China,2.95,4791518.491,Top
43699,South Africa,2.089109355,4793398.472,Bottom
62118,China,2.770312503,4794401.992,Top
34829,China,2.972222222,4797105.282,Top
68314,China,3,4799017.918,Top
64467,China,3,4799641.234,Top
44750,China,3,4801028.216,Top
58576,China,2.918181818,4803210.482,Top
60297,China,3,4805191.534,Top
74330,China,3,4805639.271,Top
49656,China,3,4809178.616,Top
66133,China,3,4809431.887,Top
46943,Lesotho,0.704485185,4809785.506,Bottom
61384,China,2.863636364,4810498.053,Top
44916,China,3,4811991.138,Top
60934,China,2.944444444,4812418.631,Top
32606,China,3,4813223.705,Top
50031,China,3,4815679.136,Top
51508,China,3,4817687.575,Top
43694,China,3,4818198.695,Top
54211,China,2.890625,4820001.698,Top
41778,Botswana,0.017023555,4822457.362,Bottom
52530,South Africa,0.332628536,4826135.121,Bottom
69015,China,3,4826384.615,Top
48815,South Africa,1.581580281,4827457.004,Bottom
52280,China,1.921875,4828410.661,Top
44697,China,2.826446281,4829013.917,Top
52274,South Africa,1.702887458,4829081.816,Bottom
29495,China,2.795454545,4830893.521,Top
49952,Botswana,1.181488359,4832627.147,Bottom
49142,China,3,4833416.458,Top
67839,China,3,4834226.962,Top
49650,South Africa,1.537236909,4835306.977,Bottom
58306,China,3,4835463.36,Top
34528,Russian Federation,0.144166668,4836781.13,Top
63999,China,3,4837325.889,Top
45206,China,2.137850467,4837667.458,Top
63022,China,3,4837934.996,Top
71393,China,0.018210527,4838677.929,Top
32448,China,3,4839427.57,Top
62531,China,3,4840530.957,Top
67891,China,0.074074074,4841195.576,Top
36903,Lesotho,1.044593765,4841344.693,Bottom
48884,China,2.754545455,4844242.178,Top
54119,China,0.451875001,4844355.798,Top
72444,China,3,4847793.723,Top
67578,China,1.424270834,4848180.435,Top
49669,Botswana,0.099304069,4848618.133,Bottom
45209,China,2.886363636,4849931.403,Top
41610,China,2.823529412,4852246.588,Top
66474,China,2.25,4852691.401,Top
58760,China,2.954545455,4852710.994,Top
54427,China,3,4855682.073,Top
66302,China,2.96875,4857910.642,Top
64893,China,3,4858810.727,Top
44626,China,3,4860217.795,Top
39333,China,2.851239669,4860821.981,Top
46177,China,2.944444444,4862338.152,Top
52388,Lesotho,1.483329062,4862741.706,Bottom
69389,China,3,4863860.096,Top
48878,South Africa,1.566028037,4866432.545,Bottom
49523,China,3,4866742.97,Top
59416,China,3,4867208.637,Top
45453,South Africa,0.356670302,4867526.273,Bottom
69739,China,3,4870561.646,Top
72189,China,3,4870739.321,Top
68687,China,3,4871856.569,Top
45327,China,2.228571429,4872185.226,Top
47995,Lesotho,1.492944545,4874617.997,Bottom
45659,China,3,4875954.346,Top
47187,Botswana,0.12767666,4877995.919,Bottom
53925,China,3,4878037.072,Top
60839,China,2.972727273,4878765.264,Top
53210,China,2.825,4882966.362,Top
60049,China,3,4883566.763,Top
72208,China,3,4886308.005,Top
65847,China,3,4886430.951,Top
65999,China,3,4887441.666,Top
46703,China,3,4889072.258,Top
52587,Lesotho,0.408435146,4891926.655,Bottom
57624,China,2.827586207,4893247.015,Top
64946,Russian Federation,0.090104168,4893880.799,Top
62866,China,2.84375,4895395.877,Top
74800,China,0.125060242,4895908.453,Top
63531,China,2.944444444,4897342.006,Top
56791,China,2.975,4897433.549,Top
54048,Namibia,0.015475959,4897876.963,Bottom
49491,China,3,4898081.962,Top
46539,China,0.126315789,4898533.501,Top
63270,China,3,4900625.2,Top
49337,China,0.214285714,4901776.899,Top
58804,China,2.972222222,4905321.865,Top
49272,South Africa,0.552230308,4905412.308,Bottom
65717,China,0.15625,4905659.731,Top
64337,China,3,4907346.099,Top
53005,South Africa,1.468281594,4909570.313,Bottom
39659,China,0.125,4910203.18,Top
41665,South Africa,0.567451824,4910487.051,Bottom
67756,China,3,4911658.873,Top
35477,China,2.888888889,4912088.074,Top
52618,China,2.340909091,4914969.454,Top
58836,China,3,4915445.485,Top
47054,China,3,4915905.133,Top
39500,China,3,4916106.842,Top
57987,China,2.925619835,4918779.954,Top
71135,China,0.84375,4921356.906,Top
49871,Lesotho,0.219913841,4922830.457,Bottom
47238,Botswana,0.326284799,4924866.481,Bottom
47340,South Africa,1.552291758,4925796.866,Bottom
66520,China,2.895348837,4926694.138,Top
61880,China,2.853658537,4926722.921,Top
63226,China,3,4927771.322,Top
68535,China,3,4927823.575,Top
62582,China,2.75,4928009.681,Top
65430,China,3,4929399.71,Top
60903,China,2.45,4930635.052,Top
39916,China,3,4935407.98,Top
61391,China,3,4938018.35,Top
68268,China,2.96969697,4938793.004,Top
55077,China,3,4940335.405,Top
52068,China,3,4940865.025,Top
40573,China,2.972222222,4943572.868,Top
63983,China,3,4944566.405,Top
47083,South Africa,1.545678407,4945006.363,Bottom
64002,China,3,4945613.253,Top
19559,South Africa,0.374518204,4945982.317,Bottom
45992,South Africa,1.225341282,4946165.783,Bottom
63892,China,2.772727273,4947620.168,Top
76291,Russian Federation,0.294886367,4952256.393,Top
45784,China,3,4952525.25,Top
62603,China,3,4953792.734,Top
48218,South Africa,0.411402572,4954976.351,Bottom
72173,China,0.407532469,4955007.275,Top
45621,Lesotho,1.089222597,4955420.699,Bottom
46562,China,1.670454545,4958353.652,Top
48026,China,3,4962285.827,Top
63222,China,0.077922078,4962315.874,Top
58144,China,3,4962333.69,Top
39045,China,2.825,4962641.927,Top
68969,China,3,4963300.727,Top
51971,China,2.848739496,4964340.834,Top
58991,China,3,4965586.969,Top
14479,China,2.825,4965936.148,Top
62544,China,2.972222222,4968177.748,Top
51851,China,3,4972875.046,Top
49006,Namibia,0.170235547,4973196.093,Bottom
51954,Lesotho,1.458821343,4973585.37,Bottom
56100,China,3,4975120.176,Top
61417,China,2.65,4976569.563,Top
66794,China,3,4981141.728,Top
69488,China,2.916666667,4983519.407,Top
62560,China,3,4984313.048,Top
47470,South Africa,0.746715014,4984367.932,Bottom
49046,China,0.647727273,4984733.488,Top
56571,China,3,4985592.424,Top
43378,South Africa,0.577382231,4988103.483,Bottom
66671,China,3,4988963.704,Top
63596,China,3,4989208.89,Top
48304,South Africa,1.263998938,4989664.065,Bottom
49178,China,2.942857143,4991329.093,Top
73053,China,2.625,4992082.957,Top
54232,China,3,4994371.012,Top
49472,China,3,4996619.62,Top
52785,China,2.340909091,4997159.052,Top
70871,China,3,4999835.615,Top
68646,China,2.965909091,5000171.516,Top
47817,South Africa,0.865364031,5000953.092,Bottom
68109,China,3,5001005.934,Top
28463,Lesotho,0.777222692,5003854.258,Bottom
54023,China,2.840909091,5006596.466,Top
46714,China,2.954545455,5008776.053,Top
42341,China,3,5009019.533,Top
67973,China,3,5009814.137,Top
67982,Russian Federation,0.252291669,5010601.632,Top
74901,China,0.745833334,5014069.057,Top
64621,China,3,5015114.258,Top
53529,China,3,5015468.544,Top
38028,China,3,5015694.617,Top
52030,China,2.95,5016948.275,Top
57951,China,3,5017143.585,Top
55376,China,1.40625,5018130.06,Top
65468,China,3,5018647.218,Top
1581,South Africa,1.581580281,5022404.7,Bottom
70541,China,3,5023896.898,Top
37090,South Africa,0.383029981,5024139.818,Bottom
52118,China,3,5024375.32,Top
13172,South Africa,0.858270884,5025526.479,Bottom
47670,South Africa,1.599724995,5026748.617,Bottom
55891,China,2.909090909,5028953.743,Top
68007,China,3,5029074.568,Top
52047,South Africa,1.263998938,5031736.554,Bottom
57783,China,0.0625,5034072.645,Top
53384,China,2.977272727,5034339.111,Top
47934,China,3,5035459.781,Top
49901,Lesotho,1.183638375,5035782.286,Bottom
67135,China,3,5038887.363,Top
60525,China,3,5040038.304,Top
67881,China,3,5040321.326,Top
71079,China,1.107142857,5040706.428,Top
64730,China,2.875,5042233.164,Top
52814,China,3,5043611.512,Top
66385,China,2.625,5048033.262,Top
46973,Namibia,0.40237493,5048376.334,Bottom
67332,China,3,5052406.93,Top
60190,China,2.977272727,5052667.689,Top
28280,China,3,5053029.206,Top
47950,South Africa,1.600559235,5054740.707,Bottom
70124,China,3,5054799.863,Top
63809,China,3,5054820.708,Top
63916,China,2.875,5055603.264,Top
74307,China,2.875,5056073.057,Top
34313,South Africa,1.453385984,5062973.239,Bottom
59140,China,2.875,5064845.64,Top
52754,China,3,5065350.466,Top
49064,South Africa,0.794432553,5065444.16,Bottom
56492,China,3,5066110.718,Top
73917,Russian Federation,0.252291669,5068907.994,Top
47130,South Africa,0.568736261,5069337.816,Bottom
66982,China,3,5071714.159,Top
66379,China,3,5072720.397,Top
63152,China,3,5073027.502,Top
67084,China,0.598809526,5073085.475,Top
54245,China,3,5074370.715,Top
51928,South Africa,1.295208788,5076842.238,Bottom
38583,China,2.681818182,5076939.769,Top
62428,China,2.847457627,5077739.687,Top
76018,China,1.379791667,5077854.609,Top
64775,China,3,5079170.612,Top
66138,China,3,5082260.012,Top
68406,China,0.357142857,5083234.595,Top
47706,South Africa,1.560875948,5084394.205,Bottom
62334,China,3,5084667.815,Top
51779,China,2.977272727,5088056.73,Top
74532,China,0.40625,5089244.715,Top
54442,China,3,5089584.271,Top
54821,China,3,5091298.948,Top
63598,China,3,5093243.631,Top
70156,China,3,5093874.582,Top
66011,China,2.977272727,5094341.063,Top
12392,China,3,5095756.263,Top
62949,China,0.90625,5095904.3,Top
49384,South Africa,1.326418638,5101969.146,Bottom
65416,China,3,5103025.887,Top
34538,China,3,5103179.717,Top
71895,China,2.714285714,5103232.705,Top
50370,South Africa,0.751356059,5104488.451,Bottom
71415,China,3,5107655.122,Top
50096,South Africa,1.517933629,5108243.465,Bottom
51915,China,3,5108446.869,Top
34161,China,3,5109466.407,Top
61359,China,3,5111249.263,Top
51626,South Africa,1.16404308,5115679.931,Bottom
65911,China,3,5116640.732,Top
12857,China,3,5116975.039,Top
48604,China,3,5119973.258,Top
65043,China,3,5120383.155,Top
64886,China,3,5120976.786,Top
464,China,2.825,5121512.253,Top
59112,China,2.55,5121736.106,Top
51279,Namibia,0.476659532,5123381.317,Bottom
55062,China,3,5125987.748,Top
49420,Russian Federation,0.324375004,5127167.166,Top
54457,China,3,5129423.879,Top
52270,South Africa,1.600559235,5130256.881,Bottom
68480,Russian Federation,0.205952383,5132048.41,Top
67361,China,3,5133958.769,Top
52031,China,2.890909091,5134531.185,Top
50299,South Africa,1.600559235,5135373.011,Bottom
65848,China,0.782105265,5137519.384,Top
51095,China,3,5139620.184,Top
10604,China,2.75,5140042.469,Top
58296,China,2.545454545,5140932.636,Top
48602,South Africa,1.447002151,5141201.157,Bottom
50021,South Africa,1.435653114,5142478.63,Bottom
57850,China,3,5143109.813,Top
67700,China,3,5143455.18,Top
54155,China,1.464285714,5143598.736,Top
71186,China,3,5148399.976,Top
50227,South Africa,0.630523335,5148567.827,Bottom
49365,China,3,5149755.361,Top
63562,China,0.75,5150305.183,Top
64532,China,3,5150581.058,Top
41074,China,2.95,5150950.134,Top
47358,South Africa,0.822805145,5152500.147,Bottom
56284,China,2.954545455,5156640.271,Top
50675,China,1.96875,5157657.484,Top
52422,China,2.840909091,5160385.226,Top
33123,China,3,5161884.621,Top
73574,China,3,5162325.172,Top
60047,China,3,5163721.152,Top
41942,South Africa,1.600559235,5164429.745,Bottom
55708,China,3,5164601.813,Top
54933,China,3,5165674.402,Top
53195,China,1.888888889,5166215.095,Top
40384,China,2.876033058,5167238.059,Top
66192,China,2.934782609,5167344.065,Top
45575,China,2.91,5170662.392,Top
63686,China,3,5174374.674,Top
56504,China,3,5174870.937,Top
45711,South Africa,1.856986094,5179442.384,Bottom
41567,China,2.944444444,5179910.463,Top
5236,China,2.869565217,5180115.603,Top
38126,China,2.921052632,5181291.282,Top
60399,China,2.9,5181561.664,Top
51963,China,3,5182011.722,Top
43343,South Africa,0.260816964,5183027.074,Bottom
55529,China,3,5183776.974,Top
51746,South Africa,0.48375268,5184465.873,Bottom
67953,Russian Federation,0.196590911,5185371.031,Top
20586,China,3,5188236.459,Top
65681,China,2.333333333,5188243.673,Top
59660,China,3,5189327.222,Top
75032,Russian Federation,0.561688318,5190949.932,Top
62273,China,3,5191004.647,Top
50640,China,2.294117647,5193105.016,Top
70507,China,3,5193899.878,Top
42140,South Africa,1.507193279,5195092.2,Bottom
49688,China,3,5197016.314,Top
70895,China,0.998863643,5197116.647,Top
51576,Namibia,0.108331712,5198176.637,Bottom
47521,China,3,5199286.119,Top
60080,China,1.936363636,5201146.829,Top
51178,China,2.972222222,5202439.499,Top
64568,China,1.781688312,5203889.29,Top
47195,China,3,5204761.821,Top
64313,China,3,5204926.79,Top
59708,China,2.931818182,5207531.134,Top
44850,China,2.113636364,5211286.034,Top
68386,China,3,5213137.352,Top
44647,China,2.925,5213349.865,Top
12402,China,2.944444444,5215054.653,Top
67132,China,3,5216249.579,Top
70726,China,3,5216381.063,Top
7847,China,3,5217497.419,Top
60108,China,3,5218143.749,Top
51138,South Africa,1.019165086,5219026.212,Bottom
43148,South Africa,1.716541767,5219178.186,Bottom
65194,China,2.829545455,5219325.077,Top
46685,China,3,5223093.269,Top
53024,China,2.825,5226973.927,Top
40774,South Africa,1.06703949,5227331.797,Bottom
48913,South Africa,0.187259102,5227894.913,Bottom
67054,China,3,5228024.616,Top
57575,China,3,5228775.644,Top
49594,China,2.9,5229057.05,Top
63687,China,3,5229133.399,Top
41080,Russian Federation,0.020595238,5232658.123,Top
46134,China,3,5233427.144,Top
59058,China,2.944444444,5234040.786,Top
45420,South Africa,1.600559235,5235688.835,Bottom
56486,China,2.603305785,5236256.361,Top
59627,China,3,5237402.809,Top
44117,Russian Federation,0.020595238,5237809.412,Top
58248,China,2.972222222,5241963.345,Top
45713,China,3,5243246.552,Top
42380,Russian Federation,0.198229169,5243511.659,Top
44589,South Africa,1.556708297,5243941.606,Bottom
50434,China,3,5245515.04,Top
46545,China,2.863636364,5246316.378,Top
72841,China,3,5247477.743,Top
46303,China,2.840909091,5247663.591,Top
58253,Russian Federation,1.091547631,5249782.29,Top
66709,China,3,5250215.133,Top
64314,China,3,5253989.329,Top
63293,China,3,5254632.636,Top
57572,China,3,5255961.644,Top
41642,South Africa,1.858404723,5256533.25,Bottom
69295,Russian Federation,0.883020843,5256638.832,Top
58872,China,3,5258267.398,Top
52033,China,2.975,5259979.344,Top
57814,China,2.75,5260075.718,Top
47542,South Africa,0.842665958,5260374.332,Bottom
43256,South Africa,0.600209713,5261119.207,Bottom
42436,China,1.018809534,5264098.884,Top
44481,China,3,5267902.203,Top
51345,China,2.795454545,5269606.397,Top
52445,China,3,5269789.61,Top
43654,China,3,5270787.673,Top
47201,Namibia,0.093629551,5271210.094,Bottom
75457,China,1.089895839,5272180.089,Top
54393,China,2.809090909,5272564.058,Top
39895,South Africa,0.017023555,5272729.756,Bottom
49086,South Africa,1.573883247,5273998.983,Bottom
53824,China,3,5274914.159,Top
34526,China,3,5276930.003,Top
61600,China,2.975,5280461.443,Top
71999,China,2.187291672,5280900.106,Top
58223,China,3,5282062.034,Top
72499,China,3,5286458.172,Top
45639,China,2.972222222,5286508.556,Top
68575,China,2.852976192,5290276.58,Top
65763,China,2.9,5292055.838,Top
16724,China,3,5292806.857,Top
36365,Namibia,0.070931478,5293639.457,Bottom
43358,China,2.876033058,5294000.059,Top
60275,China,3,5295102.103,Top
65159,Russian Federation,0.020595238,5295191.671,Top
47842,South Africa,1.532119924,5295515.779,Bottom
46126,South Africa,0.776124573,5296424.451,Bottom
55720,China,3,5296828.376,Top
63341,China,2.947368421,5299569.894,Top
69556,China,3,5300327.11,Top
70239,Russian Federation,0.072083334,5301581.287,Top
55105,China,2.972222222,5302989.448,Top
41107,South Africa,0.187259102,5302996.409,Bottom
51586,South Africa,1.40048933,5305608.798,Bottom
46327,China,2.944444444,5306048.909,Top
61142,China,3,5307037.944,Top
52517,Russian Federation,0.803214295,5308537.894,Top
44355,China,3,5308926.989,Top
70419,China,3,5311069.215,Top
58600,China,2.972727273,5313821.537,Top
27878,China,2.840909091,5315783.896,Top
63425,Russian Federation,0.846979176,5316078.53,Top
53566,China,2.941176471,5317267.7,Top
40872,South Africa,0.015604925,5318934.471,Bottom
57110,China,3,5319003.31,Top
35585,China,3,5320376.039,Top
48995,China,3,5322520.301,Top
58047,China,3,5323553.564,Top
74842,Russian Federation,1.132738108,5324220.292,Top
47585,China,2.909090909,5325288.035,Top
1520,China,2.972222222,5326537.3,Top
47975,Russian Federation,1.117291679,5332980.312,Top
33103,South Africa,1.31866777,5333217.014,Bottom
52111,China,3,5334697.625,Top
45045,China,2.925619835,5334860.562,Top
49710,South Africa,0.666755893,5335941.077,Bottom
52504,China,3,5338275.605,Top
39907,China,3,5338641.215,Top
51965,South Africa,1.000349522,5338743.119,Bottom
53614,China,3,5338998.352,Top
51570,Russian Federation,1.441666683,5342375.726,Top
