OBJECTID,mean_cassa,Fishnet_ID,COUNTRY,NEAR_DIST
483,1.86416014,27525,India,12364214.81
4962,5.067158699,57745,Indonesia,12365861.63
2095,0.674947397,46539,China,12370175.57
5850,4.007500172,63562,China,12370390.85
6227,0.593703729,69848,Kazakhstan,12370988.38
6195,4.945425744,68840,Kazakhstan,12371812.14
5001,2.150954008,57949,India,12373805.95
888,1.781111187,38835,China,12376155.49
5348,4.122661849,59649,India,12383006.58
3721,8.119750542,53107,Indonesia,12383438.06
2477,31.00958824,48201,India,12384746.14
6167,1.145000049,68363,China,12385394.74
6080,7.041215255,66720,Kyrgyzstan,12387601.16
5088,13.08132553,58279,Indonesia,12389381.57
5953,2.268396324,64710,Kazakhstan,12389736.18
371,1.46941673,21400,China,12391034.11
4587,4.301908016,56175,India,12391687.76
4141,15.84784159,54602,China,12393630.59
5982,15.11920519,65194,China,12394623.8
3142,13.08132553,50756,Indonesia,12396376.9
2618,13.08132553,48742,Indonesia,12398284.18
5819,0.416363654,63222,China,12399177.67
6313,2.17072926,74532,China,12399187.08
3473,4.301908016,52142,India,12399861.61
4684,13.08132553,56592,Indonesia,12400488.66
2148,12.02250051,46744,China,12404060.92
6089,0.834895869,66825,China,12404368.01
2605,10.9538338,48702,China,12405689.34
728,13.08132553,35480,Indonesia,12407106.05
2054,4.30190802,46355,India,12407599.99
214,9.911701202,12215,Indonesia,12411039.61
757,4.30190802,36309,India,12414888.84
6178,14.6941673,68575,China,12417671.95
3426,13.08132553,51946,Indonesia,12418104.34
5673,31.00958824,61780,India,12419965.88
2445,10.0929634,48060,China,12420106.19
4889,10.41950045,57450,China,12420353.54
6067,3.762143018,66485,Kazakhstan,12421282.89
4754,4.301908016,56833,India,12421547.84
3117,10.51968795,50675,China,12424729.8
2762,1.145000049,49337,China,12424965.93
5793,0.674947397,62994,China,12425044.74
4787,13.08132553,56972,Indonesia,12425235.79
5802,3.81666683,63086,Kazakhstan,12425275.84
5235,4.301908016,59042,India,12427526.6
5687,31.00958824,61887,India,12430511.83
1585,5.067158699,44496,Indonesia,12430809.29
2496,26.36664802,48276,India,12432236.32
1071,3.650103771,41244,India,12433012.66
3375,8.755882728,51742,India,12434269.39
3062,12.75505431,50466,China,12434394.85
4606,11.98536115,56249,Indonesia,12436334.98
3182,2.820092713,50911,China,12436464.54
4580,12.11008504,56152,India,12437780.82
5938,2.085773584,64533,India,12437993.3
5949,4.174479345,64625,China,12439488.83
5905,15.66568249,64135,Kazakhstan,12440127.34
5810,6.774565386,63153,India,12442456.13
2461,11.14083958,48128,India,12442698.11
3554,3.859074239,52450,Kazakhstan,12442864.7
6272,2.732386481,71379,China,12442883.19
1010,9.677204486,40607,India,12446389.21
5359,12.75113691,59716,China,12446535.91
4632,11.10198201,56333,India,12446878.33
1497,5.61275885,44128,India,12448163.5
6103,16.03000069,67054,China,12449106.5
1199,10.86377586,42420,India,12449781.04
6148,0.395802486,67891,China,12449880.25
826,10.89150351,37686,India,12450196.83
5319,31.00958824,59439,India,12450671.62
5215,11.14083958,58917,India,12452620.63
3039,11.14083958,50369,India,12452901.73
5791,4.842396041,62949,China,12453980.77
4370,11.14083958,55410,India,12454873.35
5034,11.14083958,58057,India,12454897.49
5029,15.86808149,58040,Kazakhstan,12458888.33
472,0.148425932,26976,China,12459337.07
1383,4.724631781,43524,China,12460027.97
6059,10.24138933,66382,China,12460314.45
3434,1.747500022,51984,India,12461772.86
430,0.133583339,24749,China,12468082.3
1939,5.641000929,45953,Indonesia,12468829.64
473,2.58114481,27112,India,12470389.81
6218,16.03000069,69556,China,12472269.95
5289,31.00958824,59315,India,12472439.12
5671,5.06210548,61747,China,12474361.74
4225,0.215916665,54930,India,12475081.63
5051,12.10428623,58128,Kazakhstan,12477552.62
4300,14.54574136,55172,China,12477610.77
1600,12.9927374,44564,China,12479243.04
4227,16.03000069,54933,China,12479686.52
5308,4.301908016,59393,India,12479791.6
6010,0.834895869,65717,China,12480404.65
4966,0.333958348,57783,China,12482365.52
5702,7.347083648,62093,China,12483558.61
6302,16.03000069,73128,China,12487913.09
4717,1.13083334,56708,India,12487998.73
1216,4.898055765,42524,Kazakhstan,12488529.21
2554,4.301908021,48476,India,12488651.1
6241,1.669791738,70248,Kazakhstan,12493621.91
2597,10.01875043,48666,China,12494172.82
3211,6.011250257,51028,China,12494739
2380,15.05848549,47753,Kazakhstan,12496106.59
1767,4.30190802,45252,India,12497060.58
6232,12.30585911,70003,China,12497087.97
80,14.54574136,4364,China,12498792.42
5887,7.610202346,63972,China,12499947.74
4125,4.872833363,54555,India,12500543.65
5345,16.03000069,59627,China,12504197.79
6018,4.301908016,65801,India,12505005.21
4004,1.836770912,54119,China,12505718.46
6154,14.36020895,68004,China,12508211.59
6282,14.50333395,71895,China,12509400.28
755,4.301908016,36207,India,12512331.25
4313,12.95499992,55230,India,12512738.61
449,31.00958824,26132,India,12513276.4
4801,5.844271084,57056,China,12513517.01
189,6.812750292,10902,China,12513767.86
6303,6.382315088,73315,Kazakhstan,12514300.91
4113,12.79161671,54526,China,12514536.19
4258,12.01064968,55035,Indonesia,12514627.54
5371,16.03000069,59808,China,12514767.86
4173,31.00958824,54725,India,12517777.59
3178,2.98644854,50893,India,12518930.82
3368,10.66976297,51718,Indonesia,12520462.18
2486,31.00958824,48231,India,12524372.02
4863,2.748030287,57341,India,12524567.38
5812,0.177764794,63159,India,12525020.01
6246,16.03000069,70419,China,12527466.45
5142,15.73314882,58533,China,12527812.86
21,14.56058396,842,China,12528468.78
6296,16.03000069,72517,China,12528484.94
3233,18.20027654,51135,India,12530308.03
2891,8.581717539,49819,China,12532826.97
6309,9.499259666,73950,China,12534008
2997,10.48414135,50204,Indonesia,12534269.04
3519,11.18760465,52304,Kazakhstan,12534940.95
5863,16.03000069,63686,China,12535260.14
4297,11.14083958,55165,India,12535587.58
5879,7.638416889,63843,India,12535613.65
944,0.667916695,39659,China,12536492.41
6263,5.915833587,71079,China,12538236.25
3954,9.431106567,53937,India,12540092.31
5441,11.14083958,60170,India,12540213.5
6291,14.6941673,72344,China,12541947.14
1654,9.709832296,44804,India,12542878.84
5602,9.673795093,61192,India,12544009.09
2795,10.33542816,49473,India,12544089.67
6053,3.606750154,66311,China,12544963.28
383,10.48414135,21870,Indonesia,12546839.74
2241,0.228131486,47183,India,12547061.39
1928,9.53472675,45890,India,12547062.83
5978,15.58472289,65054,China,12547319.38
3611,10.57617826,52679,India,12547352.31
3719,9.855007313,53093,India,12549397.27
6105,15.86302151,67110,China,12549444.35
3419,10.54737853,51930,India,12550110.81
5751,11.49626312,62586,China,12550964.12
57,10.42845082,2903,India,12550984.41
2488,13.08132553,48248,Indonesia,12551069.88
2526,14.3905688,48368,China,12551846.44
2443,3.096704678,48047,China,12553859.77
3968,31.00958824,53993,India,12554168
5144,8.163426276,58535,Kazakhstan,12555529.31
1403,10.7874794,43626,India,12556981.51
5372,3.692471047,59812,India,12557694.16
6202,3.50656265,69093,Kazakhstan,12557851.18
6300,16.03000069,72841,China,12559896.16
6146,10.28591711,67860,China,12561265.63
6128,7.514062822,67578,China,12562213.09
5629,16.03000069,61359,China,12565444.94
6221,15.28787103,69714,China,12566717.05
1975,12.01064968,46098,Indonesia,12567684.82
1652,4.301908016,44800,India,12567823.73
5346,16.03000069,59642,China,12568236.82
4643,3.351727416,56412,China,12568932.43
747,12.31935238,36065,China,12570083.43
6124,4.641017041,67439,India,12570703.16
3868,11.35244614,53630,Indonesia,12571648.96
3699,5.067158699,53031,Indonesia,12573625
5748,10.01875043,62567,China,12576052.79
6111,9.796111531,67149,China,12577321.57
2767,4.301908016,49354,India,12577374.29
3942,15.43629696,53904,China,12579363.73
2656,8.46999836,48880,Indonesia,12580775.67
1026,8.46999836,40800,Indonesia,12581105.97
3139,9.820450839,50746,Indonesia,12582965.48
6286,16.03000069,72047,China,12583133.32
2682,16.03000069,48995,China,12583259.31
6082,14.10344592,66740,India,12584025.71
441,12.31935238,25497,China,12585991.35
3006,4.301908016,50240,India,12586460.23
5241,0.161919199,59057,China,12586716.31
5779,3.172604303,62807,China,12587024.66
2586,7.514062822,48631,China,12589335.86
4404,16.03000069,55529,China,12591449.37
3118,8.5493337,50680,China,12593114.52
6060,14.0262506,66385,China,12594740.27
5961,4.301908016,64822,India,12595065.92
4523,15.52906317,55945,China,12596490.82
1458,13.95203763,43947,China,12596497.76
5415,12.89875032,60019,India,12596989.24
2126,13.35833391,46667,China,12600841.29
5794,4.269317804,62996,India,12603066.95
2675,0.971515193,48971,China,12604299.82
507,5.046481698,28438,China,12605127.36
4847,15.43629696,57253,China,12605300.59
3174,9.392263412,50874,Indonesia,12606460.71
6234,16.03000069,70032,China,12607154.14
6032,9.88516709,66004,China,12608627.68
1188,0.90659091,42364,India,12609576.76
5464,31.00958824,60322,India,12609961.16
1759,0.912525943,45237,India,12610292.35
5207,16.03000069,58872,China,12616199.66
3756,31.74675248,53238,India,12616312.37
219,15.88157475,12408,China,12616850.12
6064,12.02250051,66474,China,12619364.65
960,9.13992038,39909,Indonesia,12620317.64
6203,1.45727279,69095,China,12621666.68
301,1.295499992,17325,India,12621771.26
5992,1.335833391,65417,Kazakhstan,12621800.76
2580,16.03000069,48604,China,12622113.63
5930,10.38981526,64397,China,12622270.76
5151,11.31781491,58575,Indonesia,12622361.95
5688,30.91886253,61891,India,12622696.19
2693,3.461022876,49046,China,12623134.41
5482,15.43629696,60423,China,12623491.28
6072,13.49191724,66573,China,12623844
5191,8.015000343,58810,China,12624109.73
2697,7.93343039,49074,Indonesia,12624624.31
5764,8.849896212,62661,China,12625971.12
3166,8.834610798,50856,Indonesia,12627414.93
5003,14.27895398,57953,India,12628394.12
5065,6.215956601,58192,India,12628742.67
1481,8.46999836,44047,Indonesia,12632791.43
5229,10.2872413,58994,India,12633408.44
5386,9.431106567,59876,India,12633771.3
2946,14.54574136,50019,China,12637095.34
5757,10.461473,62619,India,12637742.33
5896,9.431106567,64044,India,12638217.23
2819,15.69604234,49576,China,12638300.87
6025,15.09491731,65920,China,12638746.24
3995,4.954727485,54090,China,12638800.28
1875,0.817857178,45684,Kazakhstan,12639009.49
3463,16.03000069,52111,China,12639645.87
3970,9.780824683,54003,India,12641312.3
3121,9.431106567,50694,India,12642068.05
6207,0.133583339,69290,China,12642922.7
6268,9.18385456,71214,China,12643638.58
3920,9.431106567,53841,India,12643938.66
5836,10.98351899,63368,Kazakhstan,12644149.42
1146,9.541667075,42041,China,12644577.75
1808,1.039627771,45423,India,12644913.07
6134,9.851771255,67674,China,12645222.31
2269,9.073867682,47284,India,12645311.91
6304,0.168736849,73454,Kazakhstan,12645553.81
378,9.431106567,21602,India,12645900.83
4705,9.431106567,56654,India,12646669.28
6247,16.03000069,70507,China,12648252.42
6264,4.508437693,71135,China,12650615.83
462,8.477404209,26611,China,12651537.32
6311,15.36208399,74307,China,12651876.67
4883,8.148583682,57425,China,12653279.41
145,8.46999836,7868,Indonesia,12654606.75
5934,6.152929556,64490,China,12655683.68
124,3.454562498,6752,India,12655777.97
6226,9.796111531,69830,China,12657218.43
3395,9.3532089,51832,Indonesia,12657535.29
1812,14.52718812,45436,China,12661738.14
6013,2.026781696,65754,Kazakhstan,12662257.29
4115,16.03000069,54528,China,12663005.99
6190,14.6941673,68803,China,12664930.7
2228,4.301908016,47105,India,12666025.3
5325,3.673541824,59501,China,12666467.28
3909,3.206000137,53807,China,12667385.44
6197,8.597909459,68967,China,12672299.65
3553,16.03000069,52445,China,12673105.81
1196,8.167498418,42411,Indonesia,12673368.13
6036,4.301908016,66066,India,12675793.36
6052,15.86302151,66302,China,12677173.22
5523,14.10046357,60680,China,12677203.95
1778,10.29770234,45282,Indonesia,12679185.44
2194,15.86302151,46939,China,12679274.51
4097,16.03000069,54457,China,12679404.78
3447,1.187407458,52039,China,12679975.5
6301,14.0262506,73053,China,12680726.39
5868,11.11850046,63706,India,12681123.48
2998,3.912037776,50214,Timor-Leste,12682298.64
669,8.099368768,34091,Kazakhstan,12682350.15
1402,6.679166953,43622,China,12682426.79
5194,4.301908016,58813,India,12685065.71
5717,6.375568455,62295,Kazakhstan,12685457.67
1578,15.73314882,44474,China,12686132.61
5967,8.015000343,64900,China,12688630.7
2565,4.601203901,48518,China,12688740.9
3458,2.053183371,52093,India,12693750.07
3096,1.46693543,50600,Indonesia,12693875.66
5421,9.678490981,60055,China,12693980.92
3328,14.99175583,51537,India,12694475.75
6307,16.03000069,73698,China,12696622.95
6157,7.272870682,68062,China,12697036.04
6220,1.46941673,69595,China,12698181.91
3476,5.134274006,52148,Timor-Leste,12699354.55
2422,4.4950937,47955,Timor-Leste,12699384.37
3813,8.015000343,53446,Kazakhstan,12699447.43
4493,13.06148204,55868,China,12701662.47
5703,13.35833391,62118,China,12702795.5
135,11.63962269,7417,Indonesia,12703254.2
5573,15.59281885,60942,China,12704659.08
2245,16.03000069,47195,China,12705667.04
494,13.08132553,27894,Indonesia,12705811.2
5010,13.08132553,57978,Indonesia,12706040.01
617,12.24386597,32603,Indonesia,12706289.5
5798,0.168736849,63068,China,12707079.13
6248,15.28787103,70525,China,12707229.31
5187,1.511416658,58789,India,12707424.46
989,12.24386597,40261,Indonesia,12707778.77
1614,9.424066544,44623,Indonesia,12708584.04
6179,6.152929556,68579,Kazakhstan,12708644.98
5750,14.6941673,62582,China,12708650.9
5259,15.36208399,59140,China,12709644.07
3153,13.19135473,50805,China,12710956.33
4903,6.777987227,57511,Indonesia,12712016.07
155,37.75233068,8694,India,12716113.84
6186,3.339583476,68685,China,12716152.11
5876,1.518631644,63806,China,12718299.55
4165,12.24386597,54680,Indonesia,12718322.73
2114,14.36020895,46613,China,12718753.09
1322,15.66568249,43198,China,12719396.3
5885,13.8440915,63942,China,12720366.8
1991,38.8472946,46152,India,12721034.14
2055,0.428686662,46361,India,12721839.58
4396,12.24386597,55497,Indonesia,12723620.22
1029,7.180104474,40806,China,12724772.08
961,37.81695304,39911,India,12726493.96
3981,5.787269939,54039,India,12727422.87
6306,0.834895869,73621,China,12727471.83
864,11.72564865,38507,China,12728205.34
5073,16.03000069,58223,China,12730611.64
5392,26.44702718,59902,India,12731242.63
6132,4.007500172,67651,China,12731805.95
3675,9.300118976,52926,India,12732402.42
6172,15.88157475,68499,China,12733099.12
6118,7.569722546,67310,China,12733868.52
4437,9.431106567,55669,India,12735283.69
3888,15.28787103,53720,China,12735580.01
6211,16.03000069,69389,China,12735638.52
3766,7.723545785,53267,China,12735718.75
5248,9.431106567,59109,India,12736765.09
6297,15.88157475,72596,China,12736821.85
3225,16.03000069,51095,China,12737316.34
3575,9.431106567,52541,India,12738545.11
6183,15.84784159,68646,China,12738957.83
2254,6.679166953,47236,China,12739445.76
4546,9.431106567,56050,India,12740498.32
4604,9.300118976,56241,India,12740823.02
143,9.431106567,7750,India,12742350.68
1628,9.145315459,44673,India,12742410.92
3832,0.097770637,53520,India,12743647.93
5561,9.517812908,60889,China,12748808.63
4786,12.46777831,56964,China,12749044.77
5477,8.148583682,60389,China,12751313.24
6173,16.03000069,68513,China,12754186.82
140,1.147175471,7638,India,12754598.06
1165,3.562222375,42198,China,12754926.76
6223,14.84259323,69752,China,12755154.32
4228,9.424066544,54937,Indonesia,12755490.52
6276,14.0262506,71511,China,12758650.83
5932,16.03000069,64467,China,12761677.8
6253,16.03000069,70726,China,12763690.46
5811,2.60721698,63157,India,12765054.23
5693,3.497454695,61958,China,12765133.15
962,16.03000069,39916,China,12767333.76
4035,16.03000069,54245,China,12768040.65
4263,7.480666987,55061,China,12768468.06
6127,6.085463224,67538,China,12769731.22
4011,13.09192657,54147,Indonesia,12771020.98
6083,5.788611359,66744,China,12772837.15
3343,11.16822177,51615,Indonesia,12773328.03
6062,10.33710325,66435,China,12773339.61
6030,0.667916695,65989,China,12774498.03
5988,2.509446343,65369,India,12774999.17
421,11.87786102,24046,Indonesia,12775558.11
6130,15.05848549,67597,China,12776318.74
6081,15.73314882,66739,China,12776340.94
4766,15.73314882,56873,China,12777106.5
999,13.11545511,40425,China,12777993.09
873,10.34845257,38679,Indonesia,12778666.61
5236,14.01363685,59043,India,12779256.47
2863,9.008870602,49728,Indonesia,12783624.67
4253,0.097770637,55017,India,12784375.59
983,11.6217505,40176,China,12785314.53
4136,11.98944855,54591,Indonesia,12785895.02
6273,13.52531308,71411,China,12786757.54
6277,14.0262506,71572,China,12786939.93
5453,16.03000069,60275,China,12788713.65
2000,13.08132553,46179,Indonesia,12789067.06
2071,11.98944855,46436,Indonesia,12790618.17
4950,6.011250257,57706,China,12792400.62
3353,0.728636395,51667,India,12792965.73
329,3.740333494,19044,China,12793310.4
4639,11.65529367,56390,Indonesia,12793756.44
1110,10.58897056,41743,Indonesia,12794609.24
6222,16.03000069,69739,China,12794759.8
5937,16.03000069,64532,China,12795845.76
2083,11.99221358,46492,Indonesia,12796125.31
1776,0.166979174,45279,China,12796844.02
6240,13.85927143,70234,China,12797022.7
4767,12.05835303,56877,Indonesia,12797593.23
1184,16.03000069,42341,China,12797827.1
6042,12.31935238,66135,China,12798939.73
5360,16.03000069,59727,China,12800990.1
4687,12.02250051,56601,China,12801833.92
4329,11.94721852,55275,Indonesia,12802080.84
6017,0.485757597,65795,China,12808986.24
3097,11.80614279,50601,Indonesia,12810586.86
6308,4.18965927,73938,China,12810866.83
6281,7.180104474,71806,China,12811840.12
5397,4.007500172,59923,China,12811865.58
539,13.08132553,29845,Indonesia,12811882.96
3829,16.03000069,53511,China,12812333.18
3885,13.08132553,53699,Indonesia,12812626.51
428,8.56000042,24638,Sri Lanka,12816152.61
5919,9.350833734,64294,China,12816181.24
470,8.56000042,26834,Sri Lanka,12816324.07
3550,2.80525012,52440,China,12818007.29
528,11.87407458,29175,China,12820637.57
6171,1.187407458,68475,China,12820815.08
3357,0.71447777,51677,India,12821043.58
6312,16.03000069,74330,China,12821224.13
3580,8.56000042,52553,Sri Lanka,12821345.49
4330,35.19199862,55276,India,12821656.23
4916,16.03000069,57575,China,12822319.38
1378,12.16462123,43496,Indonesia,12822600.54
4895,12.24386597,57481,Indonesia,12822960.26
3853,8.56000042,53582,Sri Lanka,12823027.5
6270,15.22040469,71292,China,12823902.41
4099,38.89641953,54462,India,12824606.92
798,5.239503649,37196,India,12826561.55
1009,15.88157475,40573,China,12826663.01
5722,16.03000069,62334,China,12827064.08
6224,14.36020895,69806,China,12828938.65
89,36.6414211,4820,India,12829089.37
4355,3.206000137,55379,China,12830144.98
1488,9.288211013,44079,India,12831440.62
4179,14.24997219,54744,Indonesia,12832232.59
2118,10.2078748,46632,India,12832836.65
5873,16.03000069,63781,China,12833766.31
5605,7.84802117,61198,China,12833995.02
6020,16.03000069,65827,China,12834496.57
3206,9.431106567,51010,India,12835667.51
5737,9.317478777,62501,India,12835787.01
5025,8.56000042,58023,Sri Lanka,12835814.73
628,3.116944578,32920,China,12836712.36
5575,9.431106567,60947,India,12837714.6
1173,9.431106567,42250,India,12838026.52
5535,9.431106567,60747,India,12838926.02
5563,2.226388984,60892,China,12842183.13
6283,12.69041721,71915,China,12844735.63
4791,9.339261055,56992,Indonesia,12845062.29
2566,15.86808149,48523,China,12846714.15
709,15.69604234,35157,China,12846715.17
1552,16.03000069,44355,China,12847407.73
927,0.534333356,39487,China,12848129.69
5169,1.736583408,58659,China,12849009.84
6257,7.421296614,70884,China,12849728.45
3335,2.938833459,51591,China,12850603.83
1783,11.24739456,45296,Indonesia,12854318.81
3947,16.03000069,53925,China,12854535.89
6305,16.03000069,73574,China,12854989.97
5231,14.39731543,58998,China,12855151.68
6160,0.333958348,68190,China,12856131.8
1207,10.09581897,42451,Indonesia,12857111.05
5995,16.03000069,65468,China,12857332.11
3277,15.35504266,51327,Indonesia,12861316.97
2824,2.504687607,49584,China,12861567.91
6096,8.810382057,66927,Nepal,12863910.79
3787,13.60686105,53344,China,12865153.31
6086,0.133583339,66790,China,12865800.52
696,15.58472289,34780,China,12868590.45
2274,13.6012127,47300,China,12869408.91
1113,2.270916764,41803,China,12870264.12
6298,16.03000069,72659,China,12871057.15
6310,12.20465961,74217,China,12871221.63
2619,15.61540887,48743,Indonesia,12873545.74
3302,14.19322977,51413,China,12874246.91
5047,7.681041996,58114,China,12874538.28
887,15.11374457,38812,Indonesia,12881186.99
5569,15.73314882,60934,China,12881433.55
5294,10.85101891,59335,Indonesia,12881460.27
5082,15.88157475,58248,China,12881549.95
5683,1.068666712,61850,China,12883138
4533,8.56000042,55992,Sri Lanka,12886249.56
6278,0.148425932,71632,China,12886392.28
1905,16.03000069,45784,China,12886636.76
217,16.03000069,12392,China,12886711.5
6191,4.452777969,68815,China,12889664.02
1197,8.56000042,42414,Sri Lanka,12890092.98
5300,11.82010152,59354,China,12891731.33
3956,9.067475136,53945,China,12891969.76
3229,11.76683235,51104,Indonesia,12892058.56
1016,13.49946594,40667,Indonesia,12892092.38
4868,16.03000069,57360,China,12892363.73
6275,15.43629696,71467,China,12893214.26
5698,14.0262506,62025,China,12894732.5
4686,8.56000042,56596,Sri Lanka,12898167.91
6299,4.601203901,72710,China,12900256.74
5603,8.356064188,61193,China,12900471.89
3148,11.24739456,50789,Indonesia,12901482.93
3081,8.56000042,50522,Sri Lanka,12905468.74
2820,13.26153851,49578,Indonesia,12905941.69
5031,16.03000069,58047,China,12906689.24
4798,12.24386597,57034,Indonesia,12907065.56
6208,14.54574136,69319,China,12907343.99
6106,4.732666869,67119,China,12907554.91
3515,13.23433583,52295,Indonesia,12908339.54
110,13.37272783,6014,Indonesia,12908631.97
4029,6.412000275,54221,China,12908784.25
4198,14.2551603,54818,Indonesia,12909932.9
3373,14.95993971,51733,Indonesia,12909976.8
1723,14.62100609,45076,Indonesia,12910914.83
5672,4.508437693,61754,China,12911170.4
4557,8.56000042,56096,Sri Lanka,12911995.5
6231,12.02250051,69925,China,12913826.1
1547,4.695656767,44344,China,12914379.27
4662,16.03000069,56504,China,12914745.33
6289,16.03000069,72208,China,12914965.14
1032,15.28787103,40836,China,12916039.16
6085,4.675416867,66775,China,12917237.09
6155,16.03000069,68007,China,12917470.23
5173,12.24386597,58705,Indonesia,12918968.89
4379,2.071985534,55432,India,12920691.39
3173,8.197159442,50873,China,12921884.68
4641,14.29511116,56398,Indonesia,12923286.05
6290,2.504687607,72311,China,12925963.75
753,9.431106567,36183,India,12926091.72
4503,2.538083442,55892,China,12926487.76
973,1.202250051,40059,China,12927605.2
6255,16.03000069,70825,China,12930353.21
3214,9.431106567,51036,India,12930816.87
582,15.38232389,31301,China,12932255.54
1012,13.8682268,40627,Indonesia,12932519.27
1732,13.71929781,45113,Indonesia,12932632.22
5554,12.46777831,60868,China,12932840.33
2881,9.431106567,49788,India,12933694.66
1015,0.166979174,40657,China,12934879.66
2502,9.431106567,48293,India,12935429.7
5975,15.13944509,65012,China,12935886.63
2569,12.61620424,48533,China,12939599.85
4915,16.03000069,57572,China,12941377.73
4026,15.36208399,54211,China,12942304.61
6274,16.03000069,71415,China,12946979.51
6044,2.404500103,66175,China,12947001.91
2437,16.03000069,48026,China,12947252.64
4991,0.728636395,57913,China,12948430.31
243,11.92584324,13635,Indonesia,12950180.86
5483,11.17242472,60435,China,12950205.38
4653,0.742129661,56467,China,12951644.47
3464,11.92584324,52115,Indonesia,12952216.06
5583,14.86114647,61007,China,12952487.6
5680,14.10046357,61822,China,12956156.81
6116,15.69604234,67272,China,12957770.75
3234,13.82788336,51141,Indonesia,12960457.76
4709,15.73314882,56665,China,12960524.79
3843,11.28037085,53557,China,12963028.39
1093,1.45727279,41587,China,12963456.1
1563,0.667916695,44416,Nepal,12963680.96
4845,14.1944046,57248,Indonesia,12963947.75
3973,12.24386597,54009,Indonesia,12965467.42
3864,16.03000069,53614,China,12966552.87
862,5.640185427,38471,China,12967252.68
3690,2.671666781,52987,China,12968462.24
6294,7.180104474,72454,China,12968642.8
6126,10.98351899,67511,China,12973038.65
536,11.92584324,29693,Indonesia,12974527.1
360,16.03000069,20586,China,12975107.65
5783,15.19510482,62866,China,12976045.4
4450,12.24386597,55713,Indonesia,12976120.89
6153,0.333958348,68001,China,12977283.49
6147,16.03000069,67881,China,12978238.31
2400,8.608704072,47826,China,12979036.74
2489,2.428787983,48252,China,12980517.98
1649,14.84259323,44766,China,12985068.09
3360,3.710648307,51691,China,12986306.82
1252,13.96143108,42768,Indonesia,12986623.18
5980,7.213500309,65115,China,12987220.12
4544,13.74539186,56044,Indonesia,12987804.59
1598,8.56000042,44544,Sri Lanka,12988378.43
3340,8.56000042,51604,Sri Lanka,12989130.28
4850,0.182159099,57267,China,12990017.31
6292,16.03000069,72442,China,12990215.19
5739,13.06148204,62513,China,12991953.28
6123,4.341458519,67438,China,12992734.99
3754,5.159080681,53235,China,12993967.61
688,13.43844243,34633,Indonesia,12994029.63
4382,8.56000042,55448,Sri Lanka,12997084.59
4365,13.93079884,55403,Indonesia,12999285.54
1409,16.03000069,43654,China,13001797.65
2530,3.351727416,48379,China,13002137.92
3761,13.20990797,53253,China,13002864.78
2442,14.24041111,48045,Indonesia,13003569.85
3508,8.348958691,52280,China,13003835.43
2938,8.56000042,49997,Sri Lanka,13004726.71
2208,13.95403156,47007,Indonesia,13006880.52
5808,0.534333356,63145,China,13006883.87
5977,16.03000069,65043,China,13007864.16
3401,16.03000069,51851,China,13008507.72
3511,14.08277632,52286,Indonesia,13009081.71
6180,6.775567301,68592,China,13009179.27
37,12.71085674,1650,Indonesia,13009360.92
2638,8.883428574,48807,Indonesia,13009420.87
1734,7.421296614,45124,China,13009499.19
2381,13.9406771,47761,Indonesia,13010043.76
6161,12.17092645,68192,China,13012309.53
5859,6.090922991,63621,India,13014788.62
1714,14.6926384,45040,Indonesia,13015440.7
3115,8.015000343,50673,China,13015639.06
511,0.647676795,28568,China,13016557.43
4039,7.756451945,54274,China,13018267.23
4196,9.431106567,54804,India,13020715.39
4934,3.497454695,57635,China,13023512.04
5314,9.431106567,59419,India,13025943.69
2808,8.883428574,49522,Indonesia,13026156.66
5830,16.03000069,63318,China,13026992.69
5786,10.98351899,62887,China,13028371.74
5276,9.781884103,59242,India,13029352.89
6038,14.2488895,66106,China,13032781.32
3491,2.968518646,52207,China,13033800.18
3243,15.88157475,51178,China,13036072.1
5190,15.88157475,58804,China,13037773.99
5203,11.24739456,58851,Indonesia,13038734.73
6119,16.03000069,67332,China,13039632.62
6213,5.844271084,69452,China,13041530.22
5940,5.505252761,64552,China,13044620.06
6269,15.88157475,71250,China,13050636.23
5734,8.689159251,62455,China,13051170.01
6251,11.98504724,70611,China,13051576.77
1491,1.836770912,44095,China,13053714.07
2247,5.046481698,47206,China,13053787.14
5857,3.413796443,63599,China,13055054.04
2219,12.24386597,47059,Indonesia,13057022.37
5781,6.233889156,62849,China,13057952.59
1041,12.24386597,40921,Indonesia,13059727.6
6295,16.03000069,72499,China,13062804.03
5852,0.372790714,63569,Nepal,13064404.26
5395,5.68336388,59909,China,13065441.29
1754,9.887663975,45206,China,13066023.59
2061,11.21896601,46406,Indonesia,13069107
6120,16.03000069,67361,China,13069360.89
6159,11.33434392,68138,China,13069510.67
5745,16.03000069,62560,China,13070398.56
2990,11.24739456,50180,Indonesia,13072255.15
5755,12.02250051,62615,China,13072672.25
6196,1.603000069,68867,China,13077542.06
6056,0.593703729,66371,China,13079093.19
4063,13.34331495,54356,Indonesia,13081054.41
594,11.98313267,31754,Indonesia,13086885.85
2629,11.24739456,48787,Indonesia,13088001.13
5364,16.03000069,59765,China,13088002.09
4081,11.25799541,54412,Indonesia,13089107.62
5647,11.57722272,61544,China,13093045.35
3202,12.97531744,50994,Indonesia,13093172.26
6250,9.678490981,70560,China,13093243.25
6145,11.65818232,67857,China,13095890.38
144,16.03000069,7847,China,13097633.24
4040,5.744083579,54276,China,13099782.45
