mean_maize,Fishnet_ID,COUNTRY,NEAR_DIST
7.74853978300,65881,United States,1852295.83224000000
0.15480876000,53092,Brazil,1852697.92993000000
5.62031062900,64724,United States,1853041.86885000000
6.09019947100,52726,Canada,1855064.68993000000
7.42457519500,44269,United States,1855496.31053000000
8.65340532200,44056,United States,1855606.39179000000
5.70794949300,43302,Canada,1857013.53109000000
4.39834729800,61073,United States,1859280.93727000000
5.42302371200,60192,United States,1859914.91582000000
4.16580216500,68477,United States,1861212.81535000000
0.06651939000,36017,Brazil,1861218.09336000000
5.89988073700,45873,Canada,1863547.17657000000
0.08246205300,57358,Brazil,1864278.84270000000
8.34661823500,55100,United States,1864436.95109000000
1.27872890800,17204,Canada,1864702.93264000000
0.45008055600,49450,Brazil,1864967.35618000000
5.46920636900,16571,United States,1865019.62162000000
2.64000010500,52052,Trinidad and Tobago,1865120.02265000000
7.73963452700,65809,United States,1866717.01115000000
0.24933333400,56442,Guadeloupe,1867017.80801000000
0.23827036300,27511,Brazil,1870148.67946000000
7.15559964600,53251,United States,1870314.77621000000
0.10228572300,51534,Peru,1870521.56772000000
0.26048181500,73782,Canada,1872420.43991000000
1.45334305500,52215,Canada,1874964.90841000000
0.00549747000,46515,Brazil,1875224.71400000000
6.38457586400,61076,Canada,1876651.13998000000
0.58335157900,59048,Brazil,1876813.50682000000
4.26126171900,62097,United States,1878789.83172000000
0.65120453600,65085,Canada,1880573.88514000000
0.32749998600,42596,Dominica,1881967.57116000000
8.24821039300,56832,United States,1882066.62934000000
0.90743597500,45186,Brazil,1884185.39436000000
0.23818180800,47042,Dominica,1884677.94634000000
1.35663083200,68566,Canada,1885035.82200000000
7.40376820300,65284,United States,1885889.82191000000
6.28389997300,73573,United States,1886595.82655000000
0.15492506900,56439,Brazil,1887213.37275000000
5.35102123500,38751,Canada,1887336.90821000000
4.23349528500,62289,United States,1888468.36439000000
6.80386242800,72735,United States,1888670.66306000000
8.05553182000,56153,United States,1888801.43076000000
7.17905938100,65132,United States,1889606.17000000000
8.32139781700,66314,United States,1890082.79177000000
1.95361360900,67329,Canada,1890927.64846000000
1.63138467300,10834,Peru,1892136.42257000000
2.35979175100,54966,Peru,1892422.82830000000
6.86491512800,70530,Canada,1892539.11443000000
4.81927025700,56510,United States,1892959.64023000000
8.04102265400,62842,United States,1895526.75163000000
6.60183286200,62063,United States,1896704.74881000000
2.41000008600,34349,Peru,1896776.15025000000
7.78796465800,66099,United States,1898061.98193000000
3.16171031200,68727,Canada,1899054.32118000000
4.41055491200,57079,United States,1899235.17956000000
0.02308937400,46856,Brazil,1899283.96070000000
6.01993436900,49282,Canada,1900692.91796000000
0.06157166600,23973,Peru,1901230.08431000000
5.74826148200,56066,United States,1903569.79486000000
1.95361360900,71062,Canada,1904159.16498000000
8.33774566200,69165,United States,1904381.74374000000
7.03355705900,58887,United States,1906253.05253000000
1.45777437900,51869,Peru,1906330.68220000000
2.03006649000,56099,Canada,1906376.42702000000
1.59697945300,57104,Brazil,1908303.91914000000
3.45499769900,69754,Canada,1911775.84077000000
1.33223113400,73271,Canada,1911932.66854000000
7.19489408900,57529,United States,1913681.35523000000
6.09019947100,66688,Canada,1914323.74042000000
0.00753153400,56854,Brazil,1915876.29419000000
6.60810256000,69288,United States,1915906.46306000000
0.79500001700,62059,Antigua and Barbuda,1916144.44437000000
4.35552050900,21080,United States,1916364.51573000000
0.10681085200,55168,Brazil,1918115.59678000000
6.81084189800,66589,United States,1918694.38627000000
6.09019947100,65712,Canada,1919586.09902000000
0.30495431900,51856,Canada,1920207.53163000000
0.61124274000,44666,Peru,1921008.81311000000
5.38154319300,66712,United States,1922405.59615000000
7.33553211400,67380,United States,1924316.49671000000
4.50515398000,66322,United States,1924368.32203000000
7.12284906900,55533,United States,1924640.50530000000
0.08096274300,44748,Brazil,1925399.12773000000
4.62140966200,52191,Canada,1925755.59504000000
5.15298461900,16529,Canada,1926227.01759000000
0.38108463300,39680,Brazil,1927535.43091000000
6.09019947100,49918,Canada,1927695.65473000000
4.56916676400,69680,United States,1927934.47300000000
0.97634836800,61430,Canada,1929156.73364000000
0.18711389200,49493,Brazil,1933169.35836000000
7.91141259300,48647,United States,1934701.67319000000
7.60741201200,48408,United States,1935145.35583000000
8.49950903100,24235,United States,1936403.28031000000
0.05154600100,47948,Peru,1936585.39174000000
0.66222222600,54293,Guyana,1936661.26464000000
3.76028597400,55994,Canada,1936826.87862000000
0.65961817600,44322,Guyana,1936859.65536000000
0.04727824300,45691,Brazil,1937004.13158000000
0.87116703000,35012,Brazil,1937018.14225000000
5.25971772500,73583,Canada,1938615.79244000000
2.27301976900,51423,United States,1939644.39862000000
0.31196869400,50556,Peru,1940694.28464000000
0.65749677000,60693,Guyana,1940739.43792000000
5.23326991500,62303,Canada,1942568.18528000000
7.57973455500,56199,United States,1943688.56232000000
0.12275850900,45941,Brazil,1943786.74279000000
3.38626358900,66163,Canada,1944871.10071000000
7.26134823800,56993,United States,1946712.25499000000
6.56701451500,71851,United States,1947716.89141000000
6.45733338400,56454,United States,1947959.01840000000
6.43992259800,9006,United States,1948017.25787000000
4.52826789800,68576,Canada,1948729.43408000000
0.60815188100,46232,Guyana,1949521.26388000000
5.85106722500,56427,United States,1950493.50073000000
6.13601911100,70615,Canada,1950689.53607000000
3.80637466900,61575,Canada,1952298.16082000000
6.77666325400,49532,Canada,1952896.96751000000
0.13024090700,56287,Canada,1954775.73850000000
0.06157166400,17568,Brazil,1955189.91593000000
6.76682594400,60201,Canada,1957871.02172000000
7.84990355700,45859,United States,1958556.26226000000
5.19981526700,46998,United States,1959000.73115000000
5.16403908300,67742,Canada,1962139.04570000000
6.06909557400,58522,United States,1962295.60690000000
7.09032886100,69021,United States,1962975.54673000000
0.66328688000,58317,Guyana,1963164.22426000000
2.72795500300,49476,Canada,1963357.39178000000
7.30558159900,54468,United States,1963528.53830000000
0.11302485100,45651,Peru,1965236.61959000000
5.90564374400,63727,Canada,1965675.59832000000
5.83394376000,47326,United States,1966341.69384000000
0.13024090700,74078,Canada,1967439.14281000000
5.70956200400,46593,Canada,1968683.68037000000
0.01649241000,13150,Brazil,1969864.83474000000
0.34867955800,48734,Brazil,1970041.69846000000
3.85152576600,56337,United States,1970361.81123000000
2.61008548700,65653,Canada,1976035.44559000000
6.38408765100,69544,United States,1976089.00145000000
4.30783899300,61952,Canada,1976279.24633000000
0.06297101900,49772,Brazil,1976338.10887000000
6.74811510700,21988,United States,1976505.08677000000
6.09019947100,61123,Canada,1978323.69705000000
3.52630273100,26567,United States,1981545.51371000000
0.97697306100,41276,Brazil,1981587.88723000000
4.77860998100,71038,United States,1981940.33607000000
0.05937268000,57728,Brazil,1983076.70680000000
6.09019947100,63327,Canada,1983360.50465000000
5.59615567600,66959,Canada,1984384.53596000000
0.65805935100,73741,Canada,1984492.23920000000
6.74018407800,43707,United States,1984507.73474000000
4.45078455300,71009,United States,1984870.28748000000
7.04836638800,74084,Canada,1987703.72283000000
5.84735310600,59405,Canada,1989660.93071000000
7.79266737100,49960,United States,1990544.48069000000
2.10875007500,34651,Peru,1990568.90386000000
1.94895659100,57147,Peru,1990798.05686000000
6.09019947100,57740,Canada,1991124.45218000000
7.89446612600,59008,United States,1991272.56563000000
5.67384402000,67282,United States,1991639.87509000000
0.16657334700,43072,Brazil,1992509.86372000000
0.39546749800,47132,Canada,1992836.93567000000
0.01499310000,55587,Brazil,1993632.04508000000
0.22031992800,52927,Peru,1994456.51884000000
2.28219705100,22394,Peru,1994931.65468000000
5.35444456600,63608,United States,1996342.70877000000
5.42868320800,49394,United States,1996758.88057000000
2.59999990500,57882,Barbados,1998914.37779000000
2.59999990500,42784,Barbados,1999618.73251000000
3.30853739200,71139,Canada,2000461.82067000000
0.01439337700,45063,Brazil,2001191.27363000000
7.45862267200,44256,United States,2001205.72623000000
6.09019947100,55663,Canada,2001582.94654000000
6.09613287400,50554,United States,2002471.48247000000
7.09813374500,40143,United States,2003039.06937000000
6.16154862800,65994,United States,2003659.81606000000
2.11758146100,45333,Peru,2004007.16424000000
0.44089710700,46237,Brazil,2004546.06863000000
1.01426742000,31778,Guyana,2004675.50704000000
0.02721247700,54408,Brazil,2005364.29846000000
5.90280866600,43617,Canada,2005763.63689000000
6.17425656800,69665,United States,2006624.29851000000
0.11269814200,41969,Brazil,2007379.63497000000
5.40098473000,74819,Canada,2008437.38437000000
5.93199384200,62904,Canada,2008966.77475000000
7.23894631300,47129,Canada,2009281.40997000000
2.17055948200,67480,Canada,2011006.21583000000
3.26634025600,45377,United States,2012039.26932000000
3.76265024300,61749,United States,2013859.27941000000
0.06261618200,50674,Brazil,2014485.09962000000
6.09019947100,41251,Canada,2014692.87052000000
6.93396567800,52572,Canada,2015567.30982000000
6.76688814200,59949,Canada,2017687.99440000000
0.74423375600,74298,Canada,2017925.23135000000
1.30354639900,50978,Peru,2017957.90398000000
4.61558763500,70033,United States,2018450.62230000000
7.78373428600,53241,United States,2019411.12469000000
0.33149743900,45967,Brazil,2020228.64945000000
0.17861611500,58748,Canada,2021392.10151000000
2.89215650200,72589,United States,2021690.08166000000
6.76527325300,47843,Canada,2022450.64024000000
5.90280866600,57530,Canada,2024520.73944000000
0.19784894700,28009,Brazil,2025088.64758000000
0.13448901400,50853,Peru,2028151.80695000000
5.42411542200,65797,United States,2029507.42232000000
6.06826083400,57642,Canada,2029931.38364000000
6.09019947100,68205,Canada,2030401.42002000000
0.95187342600,19312,Guyana,2032256.55893000000
5.73881084700,71351,United States,2035150.66321000000
6.06043656700,59347,Canada,2035964.51605000000
0.23922991300,38041,Brazil,2036644.94323000000
0.78950407900,51437,Peru,2036683.68537000000
5.99483670600,48538,United States,2037469.02093000000
1.55831171900,60807,Guyana,2037553.54441000000
7.55709693000,68619,United States,2037912.43066000000
7.23972200500,64557,United States,2038460.01031000000
3.42573720200,74161,Canada,2039367.71082000000
5.55787157800,46524,United States,2039407.84853000000
2.64515229100,49916,Canada,2039509.85669000000
1.48583090900,46255,Guyana,2039750.28456000000
5.73792873500,53899,Canada,2040090.15375000000
6.57235997600,64619,United States,2040629.20397000000
6.09019947100,57811,Canada,2041560.51571000000
0.39084414600,69018,United States,2044102.42950000000
0.16237827400,72066,Canada,2044456.89578000000
3.24451891300,49012,United States,2045043.75540000000
5.90280866600,62183,Canada,2045857.25353000000
6.09019947100,74128,Canada,2046387.86392000000
5.93248214400,71064,United States,2046549.51567000000
7.41273023900,67358,United States,2047982.51397000000
1.34086500900,48369,Guyana,2048299.76755000000
7.04836638800,69272,Canada,2048647.08891000000
0.08356154900,56996,Brazil,2048792.26160000000
5.90280866600,70958,Canada,2052915.95649000000
6.09019947100,72296,Canada,2053830.63701000000
0.29521414300,39076,Brazil,2054956.58793000000
2.67106845000,6749,United States,2057122.32139000000
0.35151467700,40503,Peru,2060054.28602000000
2.18746634800,60178,United States,2060818.53826000000
1.04511779800,59855,Guyana,2061464.54087000000
0.09235750000,58303,Brazil,2062264.28358000000
0.31719788900,58332,Canada,2063328.40259000000
6.31785863400,70951,Canada,2063681.73378000000
6.09019947100,57797,Canada,2063859.70571000000
0.19532508200,52434,Brazil,2063862.95161000000
5.24127403900,67859,United States,2065150.56193000000
5.05425779500,66263,Canada,2065330.36395000000
4.08332034600,56552,United States,2065671.74758000000
0.11863540700,53913,Brazil,2065818.19729000000
0.08096273900,56787,Brazil,2066103.51687000000
6.11076715000,68212,United States,2066378.86406000000
0.67563907600,10617,Brazil,2067993.55359000000
5.85355632800,52305,United States,2068103.37439000000
0.16852244900,57118,Brazil,2068180.69474000000
5.90280866600,74647,Canada,2068357.80374000000
7.23999977100,47234,Canada,2069360.76078000000
5.90280866600,36565,Canada,2069577.50871000000
0.41735521200,74542,Canada,2069924.28905000000
0.12687915600,68563,Canada,2071271.02888000000
1.62301546400,48097,Canada,2074633.75899000000
6.09019947100,47623,Canada,2076436.47328000000
0.05307557200,35399,Brazil,2076879.22845000000
0.90226531900,55038,Guyana,2079175.84358000000
6.96965026900,73870,Canada,2079671.64777000000
1.70129119600,70703,United States,2080436.37921000000
6.37853689200,50557,United States,2080881.42013000000
6.88691857000,49811,Canada,2081627.13273000000
6.83447551700,71044,Canada,2081711.75419000000
0.67277039900,45251,Brazil,2083488.84888000000
6.80870793500,65825,Canada,2086277.95511000000
5.90280866600,68178,Canada,2086355.95682000000
5.29665825400,67194,United States,2086488.22552000000
6.85207999200,42716,United States,2087280.11154000000
4.63690637700,45823,United States,2087618.39903000000
0.07624711700,53485,Peru,2087913.72463000000
0.68207549600,56633,Peru,2090005.72784000000
3.10285704500,70681,Canada,2090061.03406000000
5.44566233300,58830,United States,2091505.06872000000
6.09019947100,72788,Canada,2091513.57493000000
2.05854174000,44234,Peru,2092821.20732000000
6.06960026400,52351,Canada,2093457.59091000000
0.01061511400,48710,Brazil,2093593.05994000000
0.65309947700,28128,Brazil,2093727.24462000000
8.14388669900,68364,United States,2094041.20757000000
5.90280866600,69504,Canada,2095514.09488000000
1.28293252500,57371,Canada,2096956.34700000000
1.38849310700,65691,Canada,2097704.02396000000
5.09467322900,56802,United States,2099899.16580000000
0.51970800500,47271,Guyana,2101332.96786000000
2.37652786200,55949,Peru,2101462.03462000000
1.66096349200,38833,Canada,2101794.68248000000
5.96332031500,74184,Canada,2101932.52296000000
3.81376955400,35814,United States,2102123.12138000000
5.90280866600,69790,Canada,2103202.32672000000
6.09019947100,57120,Canada,2104036.48770000000
5.99866880400,56949,United States,2104724.99652000000
5.94651442500,60453,United States,2105929.80499000000
5.90280866600,69624,Canada,2106842.97865000000
6.04147373300,42177,United States,2106880.41698000000
0.64364379600,48761,Brazil,2107976.94231000000
0.25068463200,52166,Brazil,2108081.75802000000
6.09019947100,53722,Canada,2108668.80450000000
7.04836638800,61188,Canada,2109035.70478000000
1.87962791000,55864,Canada,2111880.73940000000
4.60943915000,64622,United States,2112089.72012000000
2.22462308900,51598,Peru,2114751.58128000000
5.90280866600,56124,Canada,2115510.17528000000
6.09019947100,72063,Canada,2115812.34027000000
4.05128424900,68530,United States,2118094.09908000000
0.57124212600,51470,Brazil,2119370.86637000000
0.08012450000,55319,Peru,2120085.03129000000
3.13586710400,62286,Canada,2123777.88000000000
6.84817952300,66767,Canada,2124025.69100000000
6.09019947100,49637,Canada,2125440.96391000000
0.18801174100,44955,Guyana,2127806.66126000000
0.32177776800,55999,Canada,2128468.76921000000
7.23999977100,57476,Canada,2128940.53791000000
5.68685225200,35000,Canada,2129744.85606000000
5.48117947600,64304,Canada,2130335.37519000000
0.22288142600,44023,Canada,2130770.86620000000
1.76495087100,50139,Peru,2132602.93126000000
0.01979089300,10814,Brazil,2133152.74059000000
0.06343957800,49419,Canada,2133311.50291000000
0.05937267800,58119,Brazil,2134403.18726000000
4.96129900400,64860,United States,2134576.73680000000
6.13264853800,63760,United States,2136863.57381000000
6.09019947100,38399,Canada,2137520.00130000000
3.88322544100,64693,United States,2138392.08972000000
0.05360033400,42415,Brazil,2139323.50896000000
5.26216712400,69922,United States,2139584.60727000000
0.07784417300,54463,Brazil,2141036.16972000000
6.69856920400,28314,United States,2141063.35359000000
0.51483808500,52433,Brazil,2141313.78491000000
7.23999977100,63446,Canada,2143005.34572000000
1.68817102900,55717,Guyana,2143881.26215000000
0.06280746000,43021,Brazil,2144780.25135000000
7.23999977100,67817,Canada,2144970.40555000000
5.87061699900,69233,United States,2145080.78629000000
4.51988984900,34435,United States,2145474.32375000000
3.10285704500,73754,Canada,2145803.65463000000
6.43736482600,50638,United States,2146471.28147000000
1.88605755500,52425,Guyana,2147115.19926000000
5.05955028500,45722,Canada,2147624.18542000000
7.07285088300,67837,Canada,2149353.58872000000
8.05179306000,17520,United States,2151120.23901000000
6.09019947100,59965,Canada,2152006.82302000000
0.07334079100,57215,Brazil,2153652.93857000000
0.86885334800,11784,Bolivia,2153851.09331000000
0.12297518100,64085,Canada,2154219.73357000000
5.76711191500,60446,Canada,2154696.05779000000
0.94876523400,36991,Peru,2154902.70224000000
1.96083327100,47039,Canada,2155199.30828000000
5.90280866600,53042,Canada,2156252.53474000000
0.13291763000,38612,Peru,2156375.20594000000
3.52693015900,65014,United States,2157894.78652000000
0.12653197700,52229,Brazil,2158199.75516000000
0.92213703500,57567,Guyana,2159853.85696000000
5.29600799500,43537,United States,2160882.57041000000
2.61008548700,64572,Canada,2163600.80290000000
6.09019947100,75240,Canada,2163733.20766000000
0.25546743400,45927,Brazil,2164152.30655000000
5.29911232500,65271,Canada,2165610.99670000000
6.09019947100,62353,Canada,2165754.27437000000
6.96872501900,67990,Canada,2167114.13118000000
5.66669632000,69192,Canada,2167315.77435000000
7.04836638800,69311,Canada,2168851.54218000000
5.04026827800,50120,United States,2170068.67119000000
6.09019947100,56445,Canada,2170204.54598000000
5.12732273200,69875,United States,2172070.31856000000
0.31538523900,30963,Bolivia,2174104.48385000000
6.20227388100,3079,United States,2175403.25728000000
0.10460989100,53406,Guyana,2176924.03977000000
6.09019947100,22149,Canada,2177068.61319000000
3.07437951400,46985,Canada,2177435.10609000000
0.32697277600,51331,Peru,2181514.46310000000
3.56628023600,70393,Canada,2181896.90765000000
0.26277907700,56140,Brazil,2182742.57040000000
3.61999988600,59316,Canada,2184089.71723000000
4.46899158000,63992,United States,2184326.96877000000
7.48521947900,49454,Canada,2185660.07370000000
6.09019947100,51112,Canada,2186322.95225000000
5.63488908900,56502,United States,2187082.07924000000
7.23999977100,30439,Canada,2187997.79667000000
3.82558956200,34319,United States,2188909.70728000000
5.75337047200,55861,Canada,2189343.17427000000
1.98883502200,48723,Peru,2190419.39527000000
4.92663103800,55175,United States,2190746.62893000000
4.91900722200,72370,Canada,2191683.65436000000
0.90480568800,58470,Brazil,2192271.64446000000
0.07850387200,55605,Brazil,2192511.68838000000
7.06919084000,70647,United States,2196374.14403000000
0.61941906700,39746,Peru,2196580.08902000000
6.09019947100,51536,Canada,2197936.30814000000
0.08725542300,4804,Guyana,2198238.35018000000
2.35979175100,50252,Peru,2198663.93164000000
3.87962317500,65409,United States,2199718.37081000000
0.20533050300,50392,Brazil,2202946.61861000000
0.84549643000,53398,Bolivia,2203175.24158000000
4.74227210300,57433,United States,2203390.12981000000
7.23999977100,56052,Canada,2205571.47733000000
0.33067282500,33095,Brazil,2206042.23889000000
7.23999977100,65164,Canada,2207466.47000000000
5.41669501100,53036,Canada,2208308.14458000000
0.20780437400,53610,Brazil,2208692.92381000000
8.31127314700,39347,Canada,2209576.05822000000
5.85241088700,61665,United States,2209660.27793000000
4.93568302500,20996,United States,2210729.77073000000
0.18446277100,72018,Canada,2211247.44872000000
2.41000008600,47061,Peru,2211349.78672000000
6.91385977500,47637,Canada,2211678.72985000000
6.09019947100,2795,Canada,2211870.19099000000
5.05959337200,61144,United States,2212236.73820000000
0.19064754600,49305,Peru,2212282.58976000000
0.10492753300,44005,Canada,2212346.85863000000
5.47089583700,54091,Canada,2213474.36248000000
0.64660386200,60920,United States,2213776.93220000000
0.15544846100,55462,Brazil,2216571.62827000000
4.55008168000,71215,Canada,2218315.39797000000
0.06357074600,55421,Brazil,2223218.70890000000
0.07486657300,53517,Brazil,2223683.86045000000
4.36002916600,71975,Canada,2224646.02308000000
6.09019947100,64865,Canada,2224773.34435000000
0.31719788900,53006,Canada,2225172.58514000000
6.09019947100,62054,Canada,2226716.87724000000
5.04594934400,72287,Canada,2227253.54597000000
0.60369634100,60910,Canada,2227312.65895000000
7.48521947900,10592,Canada,2227511.70095000000
7.04836638800,68442,Canada,2228079.46789000000
2.31871220400,52543,Peru,2228401.09813000000
0.26167958000,48264,Brazil,2228789.27204000000
0.09235749600,54139,Brazil,2230633.98309000000
6.09019947100,66010,Canada,2230996.83424000000
0.33818100500,56803,Bolivia,2231947.48108000000
5.75035325400,54173,United States,2237452.87970000000
6.09019947100,44227,Canada,2237599.30955000000
2.28931175600,71642,United States,2237819.23715000000
5.88814805700,51221,United States,2239419.12052000000
0.68109330800,65429,Canada,2239673.70404000000
5.06258056100,60625,United States,2239988.48331000000
0.41321786200,43261,Bolivia,2240488.92037000000
4.93613046300,61561,United States,2242505.60824000000
4.51920639700,61326,United States,2243447.77045000000
3.80397637700,59485,United States,2244051.18644000000
0.46178746600,57257,Brazil,2246351.05020000000
6.09019947100,73403,Canada,2246503.05693000000
7.23999977100,14824,Canada,2246513.02937000000
0.12549924800,41113,Peru,2247036.32750000000
4.11966854800,69729,Canada,2248459.10886000000
5.87481971600,54264,Canada,2248473.62712000000
2.22386942200,51924,Peru,2249718.58922000000
1.96116026200,53413,Suriname,2250156.71914000000
1.80556500400,51186,Canada,2252392.18224000000
0.03324869900,30978,Brazil,2252987.17891000000
9.09928417200,69139,Canada,2253095.08010000000
3.99765002000,55646,United States,2254868.99957000000
0.11753815100,49550,Bolivia,2255821.00996000000
5.35584547300,67023,United States,2256106.48522000000
6.09019947100,74785,Canada,2257679.81409000000
0.23295522200,59533,Suriname,2258320.21266000000
7.23999977100,74110,Canada,2267114.50919000000
0.93695375700,71921,Canada,2268393.32383000000
7.23999977100,68852,Canada,2269202.80509000000
7.47774130900,19311,Canada,2269297.16455000000
5.13860580300,57254,Canada,2271094.72409000000
2.78434371000,31725,Canada,2271817.83138000000
5.14631453700,39709,United States,2272038.91312000000
0.10500167900,58530,Brazil,2272367.06962000000
6.90570199500,62641,Canada,2273255.07431000000
0.52775711500,42439,Brazil,2273564.54309000000
0.07466563800,55582,Brazil,2274973.47395000000
1.66036591500,52133,Peru,2275182.32459000000
1.17860259000,55083,Brazil,2277816.56942000000
4.21589339400,63879,United States,2278062.82247000000
4.42710650000,49694,Canada,2279642.31497000000
0.50352827800,53563,Brazil,2280700.53749000000
3.87842252500,52923,United States,2281489.89236000000
0.15173017800,48427,Brazil,2284923.69016000000
5.45745147400,34290,Canada,2284934.19673000000
6.01769709600,72824,Canada,2285056.75350000000
0.07250237500,64745,Canada,2285441.05714000000
0.44694294800,49597,Peru,2285593.84514000000
0.10579131400,54752,Brazil,2285968.00862000000
1.12447924600,59939,Canada,2286576.58114000000
2.06242712400,56006,Canada,2286637.50103000000
3.75043318700,53118,Canada,2286706.83948000000
6.01769709600,70968,Canada,2286927.61172000000
0.29652003800,54568,Bolivia,2287888.42530000000
2.14647587900,46372,Canada,2288304.90448000000
7.48521947900,56470,Canada,2288586.29218000000
3.35163639300,55612,Canada,2288969.62428000000
6.25561779900,41718,Canada,2289388.93045000000
6.09019947100,75420,Canada,2291047.88609000000
0.73854841300,43648,Peru,2291548.20823000000
0.42022660300,44134,Brazil,2292664.50323000000
1.88053037000,45835,Peru,2295583.39108000000
6.09019947100,68822,Canada,2297404.98784000000
0.28108612700,57804,Canada,2299251.58178000000
0.04318013000,50282,Brazil,2303308.17647000000
6.91090887200,59265,Canada,2304469.69268000000
0.94120351500,52100,Peru,2304654.84900000000
6.09019947100,45670,Canada,2305979.66842000000
4.75917269800,49257,United States,2306691.18712000000
2.41000008600,49822,Peru,2307715.80738000000
2.68334884800,59245,United States,2309601.94989000000
7.47480869300,71490,Canada,2311117.28998000000
0.35311538200,51405,Bolivia,2311561.43444000000
6.56765232500,63906,Canada,2312365.00195000000
4.71265435200,65721,Canada,2316746.29540000000
0.33122257100,48624,Brazil,2317256.34163000000
4.98252938600,59761,United States,2319176.32632000000
0.12379797700,33943,Brazil,2319866.45867000000
0.14105508500,44251,Brazil,2322631.66969000000
2.41000008600,13526,Peru,2324032.35058000000
7.23999977100,71084,Canada,2324331.91496000000
0.11569692100,43975,Bolivia,2327766.09989000000
0.50751662300,71408,Canada,2329673.21196000000
7.47750778600,50394,Canada,2329857.61811000000
0.50741647200,58033,Brazil,2329922.55432000000
7.16458310700,53381,Canada,2330182.58047000000
6.80819847700,32842,Canada,2334084.77445000000
3.14310117300,46287,Canada,2336174.83995000000
1.87482610900,64280,Canada,2336908.66062000000
1.24802508000,46124,Peru,2337984.53362000000
0.58116960300,566,Bolivia,2338566.33018000000
4.05818095800,62152,Canada,2340236.33399000000
4.26976697500,47551,United States,2340425.35724000000
4.90339136100,71577,Canada,2340437.85533000000
0.18441513500,40906,Brazil,2343385.56566000000
4.91897258100,39129,United States,2343898.70404000000
2.39174250900,33638,Peru,2344445.64145000000
2.62985886200,75971,Canada,2344469.40222000000
4.94828707000,41499,Canada,2344587.48435000000
0.08761967700,48299,Brazil,2346030.39980000000
5.51924327000,49569,Canada,2346390.08359000000
0.16624349400,56455,Brazil,2348170.48157000000
2.54894010600,66693,Canada,2348586.28067000000
0.07256660700,44082,Brazil,2349027.89058000000
5.01172664800,27206,Canada,2350360.34201000000
7.48232857400,71503,Canada,2350785.48096000000
1.70145179700,31557,Suriname,2351181.47463000000
6.33615767500,64243,United States,2351800.70064000000
7.03511406400,48691,Canada,2353901.08749000000
0.66607349100,56181,Brazil,2356033.33958000000
4.18701213600,47538,Canada,2356486.82917000000
0.20527414400,45647,Suriname,2356853.62173000000
0.26234705200,73219,Canada,2359133.89517000000
1.03428568200,59582,Canada,2361853.81135000000
0.13901602600,51353,Brazil,2362799.17278000000
0.05937267800,55545,Brazil,2362907.60937000000
0.87552709000,56203,Brazil,2364475.97376000000
4.29082235400,9242,Canada,2364752.05553000000
2.33684178200,51284,Peru,2368849.74691000000
0.30884787600,37478,Brazil,2370178.16314000000
7.47480869300,69392,Canada,2370340.03491000000
0.48321786000,48418,Bolivia,2373360.37471000000
4.94548917700,48381,United States,2373816.08977000000
0.89622699200,49111,Peru,2375008.96183000000
2.03006649000,44727,Canada,2375132.70834000000
6.54889057600,53314,United States,2378859.72381000000
0.17350015400,48411,Brazil,2379924.59245000000
4.82666651400,76049,Canada,2381018.21962000000
2.81547013200,57372,United States,2383539.39792000000
2.10800002400,39966,Canada,2384958.98102000000
2.15982714700,70685,Canada,2386151.22300000000
0.86024409800,39258,Canada,2388711.22430000000
6.67650525100,42949,Canada,2390390.76325000000
4.65428556700,57556,Canada,2390409.25642000000
1.02153986700,70732,Canada,2392137.69934000000
0.44932205000,49019,Peru,2392192.55517000000
0.30827365900,50232,Bolivia,2392314.26688000000
4.98699687200,49110,Canada,2394170.39595000000
1.50888679600,53066,Peru,2397122.75294000000
1.80426416700,70983,Canada,2397527.94343000000
3.79466271400,68612,Canada,2400100.35516000000
1.84097228800,48733,Peru,2403815.69785000000
0.43501424800,66179,Canada,2405108.16796000000
1.01833137800,56281,Brazil,2406283.65373000000
2.83641455400,63962,Canada,2408156.17454000000
6.49235527600,58560,United States,2408529.37643000000
0.14500474900,71803,Canada,2408937.22550000000
3.64587730800,62306,United States,2409667.90464000000
7.47480869300,58104,Canada,2411496.49918000000
0.41119259500,44163,Brazil,2413709.86178000000
6.89817584800,61206,Canada,2414017.01257000000
0.49521210500,40237,Brazil,2414724.25387000000
0.08576053300,52341,Brazil,2415237.92548000000
0.22451668500,53447,Brazil,2415305.94362000000
0.78300837700,52435,Bolivia,2415558.20869000000
0.41037476700,46181,Brazil,2416317.77670000000
0.98380144400,72564,Canada,2418328.09613000000
2.39174250900,53547,Peru,2419455.03365000000
0.54633858600,47425,Brazil,2420136.53876000000
0.94126815100,48142,Bolivia,2422183.39608000000
0.28553861100,50441,Brazil,2424924.09720000000
0.82245058800,50734,United States,2425456.16856000000
1.13957883900,43331,Peru,2429129.53564000000
6.96517145600,52945,Canada,2430670.25663000000
0.58454599900,6542,Brazil,2431463.15407000000
1.48123280700,53783,Canada,2433443.06661000000
1.13917173000,33816,Canada,2435222.51462000000
1.73661777400,37652,Canada,2436418.07654000000
2.39326397400,48973,Peru,2439033.28307000000
6.43822149400,64840,United States,2440731.88270000000
1.90280858800,63795,Canada,2441885.82698000000
0.04749814200,44572,Brazil,2442476.73826000000
0.47168293300,57262,Brazil,2443654.07481000000
1.45285670000,46219,Canada,2443991.25135000000
