Fishnet_ID,COUNTRY,mean_wheat,NEAR_DIST,Producer
41075,Angola,1.336279115,3817641.518,Bottom
4998,Madagascar,2.063106134,3818866.841,Bottom
53491,Mongolia,0.006388889,3818958.294,Bottom
25954,Mongolia,0.658055553,3819485.742,Bottom
5477,Mongolia,0.689999998,3823227.714,Bottom
62320,Myanmar,0.698484834,3824255.591,Bottom
54951,Mauritania,0.964298149,3824350.865,Bottom
51651,China,2.215539676,3824533.444,Top
54428,Laos,0.171695837,3826065.805,Bottom
59193,China,2.833614932,3827317.558,Top
46256,Mongolia,0.689999998,3827916.873,Bottom
47540,Madagascar,1.633223199,3829136.838,Bottom
48224,Madagascar,0.77970591,3829248.399,Bottom
47479,Madagascar,2.391742509,3829751.486,Bottom
34282,Mozambique,3.082194443,3830785.309,Bottom
47503,Angola,1.678263946,3831037.06,Bottom
48426,Madagascar,2.209166745,3832766.41,Bottom
34447,China,2.87819157,3833085.69,Top
39986,Mongolia,0.73898745,3833514.799,Bottom
47394,Laos,0.780395861,3834459.66,Bottom
49200,Thailand,0.635151501,3836006.597,Bottom
46807,Zimbabwe,5.292506056,3837647.609,Bottom
3995,Zambia,5.139394016,3837694.745,Bottom
30746,China,2.040799229,3838792.146,Top
71153,Russian Federation,0.724799871,3839983.203,Top
2420,China,2.758770459,3840140.244,Top
68657,China,0.698367225,3842174.134,Top
53411,China,2.26744014,3842754.444,Top
44017,Zimbabwe,4.617209908,3843546.757,Bottom
49447,Botswana,3.621147102,3844112.101,Bottom
49839,Russian Federation,0.215174962,3847284.038,Top
52968,Portugal,0.184482927,3849018.945,Bottom
20767,Mali,0.750464978,3849063.948,Bottom
46879,Angola,1.408333381,3850791.619,Bottom
66948,China,1.482915945,3851254.109,Top
43318,Angola,1.077099837,3854530.9,Bottom
51312,Angola,1.690000057,3855349.847,Bottom
4983,Mozambique,0.872530104,3856490.29,Bottom
61911,Laos,0.632560372,3856868.559,Bottom
52392,China,1.770588803,3857253.495,Top
53730,China,3.23566069,3858422.374,Top
31580,Laos,0.027489483,3859358.919,Bottom
42934,China,3.039406829,3860080.512,Top
8679,Zimbabwe,4.390277844,3861666.955,Bottom
43179,China,0.663300288,3861706.534,Top
45870,Myanmar,0.849818171,3861803.355,Bottom
67841,China,2.0250759,3861905.618,Top
55371,Namibia,3.765606075,3862953.117,Bottom
14327,Angola,0.419662445,3863031.661,Bottom
44182,China,3.844372982,3863537.656,Top
3068,Myanmar,0.655416653,3865356.509,Bottom
40915,Mozambique,0.764999986,3866176.788,Bottom
4794,China,3.355793679,3870360.503,Top
33863,Mauritania,0.008315902,3872573.234,Bottom
50016,Thailand,0.639999986,3872885.051,Bottom
57821,China,2.702514613,3873559.754,Top
58169,Mali,0.118790352,3875837.446,Bottom
45259,China,1.532699377,3875915.645,Top
51453,Angola,1.050299162,3876240.671,Bottom
57596,China,2.2394416,3878920.976,Top
60651,China,2.71161812,3879305.062,Top
42907,Zimbabwe,4.244948095,3881166.769,Bottom
53859,Zimbabwe,5.157836758,3881905.634,Bottom
46243,Angola,1.643055611,3881990.491,Bottom
70414,Mongolia,0.280312499,3883384.594,Bottom
65596,Mongolia,0.610937498,3884313.655,Bottom
48043,Angola,1.337916712,3885676.589,Bottom
69334,Mongolia,0.626111109,3886253.197,Bottom
53797,China,1.989657696,3886659.199,Top
60849,China,4.624349815,3886840.372,Top
48372,Mongolia,0.510312498,3889166.366,Bottom
45869,China,1.754428213,3889245.962,Top
47617,Laos,0.538181806,3889608.188,Bottom
50957,Mozambique,1.893831894,3891741.659,Bottom
48826,Botswana,1.336463989,3892661.623,Bottom
5152,Mongolia,0.618124998,3893016.187,Bottom
44027,Angola,4.264994737,3894054.213,Bottom
62373,Mauritania,0.074843119,3894476.668,Bottom
53749,Zimbabwe,4.567548542,3894788.362,Bottom
49486,China,1.545431318,3896143.753,Top
66828,Mongolia,0.813674901,3897765.675,Bottom
58796,China,1.726847164,3900433.374,Top
47822,China,1.72589559,3901359.011,Top
47819,China,4.707046485,3901573.13,Top
43781,Madagascar,2.130579786,3902195.321,Bottom
69327,Russian Federation,0.905999839,3903377.944,Top
49175,Angola,1.654791723,3904719.285,Bottom
69458,China,0.139673445,3907947.911,Top
10514,Myanmar,0.92954544,3908336.438,Bottom
39762,Russian Federation,0.770099863,3909816.303,Top
51381,Madagascar,1.935303099,3910298.98,Bottom
46719,Angola,1.126666705,3910911.324,Bottom
62768,Thailand,0.639999986,3911677.813,Bottom
55110,China,2.458198635,3913059.889,Top
39084,Laos,0.005508957,3914990.374,Bottom
32027,China,1.687833373,3915280.2,Top
65964,China,2.375799387,3916327.763,Top
44466,Angola,2.930159863,3916354.072,Bottom
56586,Russian Federation,0.28312495,3917044.348,Top
60102,Mauritania,0.731799386,3917071.139,Bottom
67253,China,2.266843353,3917680.398,Top
62418,China,1.850026065,3917952.422,Top
50487,Mozambique,2.332763934,3919602.304,Bottom
51792,Angola,1.267500043,3920893.656,Bottom
43270,Madagascar,1.214958721,3921608.916,Bottom
51805,Madagascar,0.648846177,3921717.525,Bottom
45899,Madagascar,2.263939475,3922207.301,Bottom
51363,Zimbabwe,4.829495585,3922362.412,Bottom
58928,Laos,0.471333418,3923466.697,Bottom
60587,Laos,0.572121199,3924275.974,Bottom
75480,Russian Federation,0.064714274,3925026.054,Top
41742,Madagascar,2.391742509,3925142.526,Bottom
46806,China,5.212674348,3926023.519,Top
55424,Angola,1.678263946,3926121.655,Bottom
56293,Angola,1.103107541,3926662.519,Bottom
55485,Botswana,2.21488019,3926679.547,Bottom
48328,Zimbabwe,4.433932539,3930092.817,Bottom
66127,China,1.915395195,3931026.011,Top
62304,China,1.478143162,3935229.471,Top
52761,China,2.626860432,3937063.879,Top
55870,Angola,0.394213722,3937073.859,Bottom
48208,Mozambique,0.496923068,3939777.683,Bottom
58548,China,4.49013506,3941111.946,Top
51204,China,2.112622946,3941353.747,Top
54731,Mauritania,0.898117428,3941683.536,Bottom
52038,Botswana,1.513373799,3943084.251,Bottom
63665,Laos,0.058987388,3945674.452,Bottom
48931,China,2.324485959,3948609.245,Top
61320,Myanmar,0.414545449,3948882.13,Bottom
48997,China,4.206870666,3949164.484,Top
31696,China,4.080337767,3949476.006,Top
48363,Mozambique,4.123148533,3949710.06,Bottom
42238,Angola,1.613181873,3949845.271,Bottom
71302,Mongolia,0.531874998,3951709.575,Bottom
60885,Mongolia,0.089444444,3951776.954,Bottom
70927,Mongolia,0.689999998,3951915.084,Bottom
52783,Angola,0.477119009,3952066.461,Bottom
62510,Thailand,0.639999986,3952347.568,Bottom
60303,Myanmar,0.939374987,3952902.741,Bottom
68361,Mongolia,0.581388887,3953050.437,Bottom
45545,China,1.688643916,3954292.574,Top
22624,Mongolia,0.237187499,3955147.576,Bottom
9057,Mozambique,0.556363626,3956020.738,Bottom
38459,China,3.505911664,3956535.932,Top
44682,Myanmar,0.498749994,3957955.906,Bottom
60623,Mongolia,0.262728562,3958170.921,Bottom
60385,Thailand,0.639999986,3960843.541,Bottom
46318,Mongolia,0.006388889,3961793.998,Bottom
58995,Mongolia,0.269448174,3962084.859,Bottom
62741,China,4.064578416,3963285.41,Top
42873,Botswana,3.59458472,3964852.779,Bottom
20309,China,2.704191631,3965599.83,Top
37514,China,2.07460382,3966357.268,Top
64917,Russian Federation,0.626803973,3966853.84,Top
50481,Zimbabwe,4.182680289,3967521.953,Bottom
40937,China,1.949185074,3968038.953,Top
56555,Mali,0.304916411,3968297.867,Bottom
54452,Angola,0.904944567,3971495.032,Bottom
74753,Russian Federation,0.668174881,3972442.473,Top
53205,Botswana,0.612531455,3974117.361,Bottom
62070,China,1.615943457,3974886.165,Top
55725,Angola,1.643055611,3975848.5,Bottom
58811,China,1.632885404,3976381.766,Top
52824,Laos,0.111074378,3978225.631,Bottom
61074,China,2.734735859,3978515.827,Top
68293,Russian Federation,0.249149956,3978815.614,Top
42748,Mozambique,1.687523148,3980939.026,Bottom
42425,China,2.074479324,3981390.671,Top
51530,Angola,1.39553035,3981527.661,Bottom
44435,Zimbabwe,4.483964129,3982013.869,Bottom
40413,Mauritania,0.152458205,3987207.282,Bottom
64168,China,1.269218268,3988904.183,Top
65011,China,1.448998396,3989320.4,Top
70709,China,3.599720562,3990405.161,Top
46940,Angola,1.502222273,3991736.994,Bottom
64253,China,3.481486576,3992969.936,Top
54626,Thailand,0.630303016,3994853.969,Bottom
51931,China,1.25000976,3995122.448,Top
46443,Botswana,1.794545401,3995308.983,Bottom
47827,Madagascar,1.241515196,3996432.987,Bottom
49981,China,1.656629773,3997024.378,Top
43960,Thailand,0.639999986,3999279.082,Bottom
40631,Angola,1.113469524,3999431.185,Bottom
47615,Angola,1.446742473,4000107.96,Bottom
57795,China,3.765329679,4000709.89,Top
48114,Madagascar,2.063106134,4001217.371,Bottom
26168,China,1.597996975,4003186.251,Top
17728,Angola,1.150638337,4004086.845,Bottom
52197,Botswana,3.565878986,4007016.135,Bottom
39941,Mozambique,1.789746357,4008103.741,Bottom
4845,Botswana,1.039381722,4009311.987,Bottom
45049,Mauritania,0.740692781,4009807.383,Bottom
56012,Angola,0.362535669,4011648.9,Bottom
31320,China,3.663469875,4012332.372,Top
22815,Vietnam,0.59946358,4012455.055,Bottom
48294,Laos,0.581818169,4012655.911,Bottom
45994,Myanmar,0.998677673,4012803.495,Bottom
65687,China,1.133867376,4013107.103,Top
41259,Madagascar,1.164833375,4013519.567,Bottom
46874,Madagascar,1.275882398,4013625.36,Bottom
46614,Madagascar,2.373484933,4014102.437,Bottom
42685,Madagascar,2.263939475,4015680.922,Bottom
43488,Zimbabwe,3.191354249,4016460.649,Bottom
59119,China,1.940593876,4019243.755,Top
63881,Mongolia,0.689999998,4019513.63,Bottom
42954,Mongolia,0.488749998,4019524.075,Bottom
55512,Mongolia,0.594166665,4019867.242,Bottom
66246,Mongolia,0.140555555,4020165.114,Bottom
44828,China,2.245284502,4020718.971,Top
52993,Angola,1.690000057,4020995.776,Bottom
61726,Mongolia,0.465048207,4021160.526,Bottom
67743,China,4.031613736,4021196.1,Top
56353,Mongolia,0.0071875,4021824.183,Bottom
55632,Myanmar,0.310909087,4022794.548,Bottom
65662,Mongolia,0.109651771,4023369.678,Bottom
47037,Botswana,0.431579567,4023412.027,Bottom
7593,China,4.191824419,4025298.653,Top
50643,Mozambique,0.42424778,4025418.2,Bottom
54401,Angola,0.193909654,4028304.463,Bottom
73544,Russian Federation,0.011710202,4030398.395,Top
50759,China,1.483915554,4032572.257,Top
55928,Mauritania,0.28204768,4034336.537,Bottom
51444,China,3.838560465,4034748.049,Top
21649,Russian Federation,0.167717828,4035149.543,Top
64373,China,2.038662519,4037089.015,Top
51582,Mozambique,2.741657813,4037469.45,Bottom
34337,Myanmar,0.585370357,4039153.916,Bottom
8005,Thailand,0.639999986,4039547.6,Bottom
48617,China,4.095556937,4039633.2,Top
62351,Russian Federation,0.22649996,4040679.901,Top
21926,China,3.410164116,4042661.478,Top
50909,Angola,1.690000057,4044155.292,Bottom
49361,Myanmar,0.895555543,4045269.99,Bottom
51513,Mozambique,0.610454534,4045461.804,Bottom
44936,Angola,0.777400026,4045573.345,Bottom
52578,China,2.847555268,4045979.277,Top
42897,Botswana,1.445521374,4048514.827,Bottom
49162,Thailand,0.639999986,4048938.789,Bottom
51277,Angola,1.15784613,4049266.002,Bottom
46638,China,3.198274084,4052223.931,Top
42694,Botswana,2.868923939,4052995.66,Bottom
64776,China,1.427748998,4053533.785,Top
58242,China,3.024186691,4054760.031,Top
43574,China,3.221917987,4055358.799,Top
54181,Botswana,0.458994807,4055675.186,Bottom
52564,China,1.221915438,4056730.818,Top
54084,Angola,1.596111165,4058185.577,Bottom
51601,Angola,1.549166719,4063242.411,Bottom
59844,China,2.229944154,4063459.769,Top
65541,China,3.782980031,4064401.907,Top
63201,Laos,0.18424242,4066919.335,Bottom
46348,South Africa,2.759325584,4068988.403,Bottom
30634,Angola,1.625984904,4069547.652,Bottom
48571,Mozambique,1.695809106,4069760.804,Bottom
55153,Myanmar,0.227999997,4071601.208,Bottom
956,China,1.245308976,4072463.811,Top
47606,Angola,1.084143079,4072760.828,Bottom
46597,China,3.82929484,4072812.173,Top
8591,Botswana,0.177958596,4074496.055,Bottom
62795,China,4.170481695,4075309.244,Top
38735,China,1.616105547,4076005.363,Top
55613,China,1.304303515,4076390.388,Top
62357,China,1.102700597,4078174.382,Top
51495,Mauritania,0.312539321,4079739.126,Bottom
48453,Thailand,0.596030521,4081611.151,Bottom
53215,Myanmar,0.740235281,4084352.556,Bottom
599,Angola,0.253276335,4086684.345,Bottom
55538,Mongolia,0.682159089,4086693.115,Bottom
64633,Mongolia,0.683030301,4086693.852,Bottom
22197,Thailand,0.639999986,4087044.469,Bottom
59929,Mongolia,0.490698384,4087131.445,Bottom
51167,Mongolia,0.520673362,4087194.89,Bottom
61213,China,4.516342433,4087508.428,Top
70306,Mongolia,0.357418956,4088540.473,Bottom
60183,Mongolia,0.022355841,4088601.579,Bottom
67910,China,1.163675249,4090883.902,Top
65566,Mongolia,0.030270674,4090953.468,Bottom
54582,China,1.308525703,4091034.092,Top
57808,Canarias,0.324261522,4091439.162,Bottom
52622,Botswana,1.875589642,4091562.855,Bottom
52795,Madagascar,1.625348895,4091603.004,Bottom
41512,Botswana,0.98132502,4091956.935,Bottom
4441,Angola,1.549166719,4095234.211,Bottom
51997,Mozambique,2.19193655,4096258.329,Bottom
55010,Angola,1.241893981,4097131.262,Bottom
49858,Russian Federation,0.061772716,4097925.099,Top
2688,Myanmar,0.669491513,4098267.276,Bottom
60783,Canarias,0.090072645,4099438.004,Bottom
50938,China,1.941839139,4099998.407,Top
3302,China,4.267289457,4101024.444,Top
42562,Thailand,0.639999986,4101135.536,Bottom
50696,China,3.321607546,4101222.066,Top
46313,Vietnam,0.236808745,4101421.347,Bottom
43063,Mauritania,0.503112078,4102555.538,Bottom
44410,Botswana,3.780606523,4102610.868,Bottom
28825,Russian Federation,0.321218125,4102624.329,Top
10288,Botswana,0.685797084,4103877.742,Bottom
51850,Madagascar,1.222463812,4104861.599,Bottom
5558,Angola,0.737141321,4104886.908,Bottom
46570,Madagascar,2.108750075,4105421.193,Bottom
53010,Madagascar,1.833247929,4105701.581,Bottom
56652,China,1.26323008,4107405.995,Top
45597,Myanmar,0.48117646,4110582.353,Bottom
63704,China,1.493074011,4110752.223,Top
54797,Angola,1.607847277,4115629.268,Bottom
54034,China,4.071602426,4115880.772,Top
50014,Mozambique,0.874285698,4118391.48,Bottom
59512,China,0.067392993,4119003.733,Top
59556,China,3.161551559,4120285.19,Top
54304,Mozambique,1.815541473,4124911.912,Bottom
58156,China,1.524058683,4125517.943,Top
64465,China,2.958834722,4125522.032,Top
13429,Angola,1.00396043,4126862.099,Bottom
30781,Thailand,0.639999986,4126940.075,Bottom
33419,Botswana,0.509393935,4127302.903,Bottom
70952,China,1.281842199,4128051.222,Top
52655,Angola,1.081262411,4128440.051,Bottom
64246,China,3.02061252,4128734.507,Top
55368,Myanmar,0.582857132,4130847.713,Bottom
57710,China,1.808271327,4132084.087,Top
64014,China,3.394064685,4132099.29,Top
32605,Botswana,0.987008139,4132105.22,Bottom
47505,Mozambique,0.849999984,4134474.023,Bottom
55332,Angola,1.625984904,4135334.361,Bottom
53461,Thailand,0.639999986,4137158.468,Bottom
44960,Botswana,0.969090901,4137281.13,Bottom
54948,Angola,1.651590965,4138248.134,Bottom
35244,Botswana,2.304859188,4138285.462,Bottom
64643,China,1.915100534,4138313.683,Top
50439,China,2.480200869,4138791.064,Top
50814,China,1.026836597,4145378.449,Top
55059,Angola,0.87984657,4146579.131,Bottom
61990,China,1.734922577,4149699.519,Top
66575,China,3.645803721,4149817.67,Top
58110,China,1.60686602,4150478.066,Top
58786,China,3.725066527,4152583.021,Top
55395,Thailand,0.589473671,4152977.319,Bottom
47192,Mongolia,0.689999998,4153224.13,Bottom
59183,Mongolia,0.701785676,4153240.792,Bottom
42674,Mongolia,0.682812498,4153520.93,Bottom
48893,Botswana,0.54665986,4153855.512,Bottom
71525,Russian Federation,0.194682115,4153856.222,Top
62581,Mongolia,0.510486824,4154728.403,Bottom
64310,China,2.781559614,4154892.715,Top
63824,Russian Federation,0.010246427,4155335.352,Top
49840,South Africa,0.462048401,4155676.847,Bottom
58487,Laos,0.37818181,4155680.518,Bottom
68255,Mongolia,0.255575142,4156894.792,Bottom
50958,Mozambique,2.053777005,4158179.303,Bottom
45290,Angola,2.647687362,4162104.898,Bottom
69898,China,4.198455596,4162588.499,Top
42627,Angola,1.549166719,4163054.496,Bottom
49718,China,1.723899942,4163815.911,Top
63800,Russian Federation,0.192524966,4164636.585,Top
46009,Vietnam,0.689085751,4166992.657,Bottom
63964,China,1.07416177,4168557.347,Top
48200,Thailand,0.639999986,4168589.87,Bottom
39411,Russian Federation,0.012942855,4169252.802,Top
58665,Mauritania,0.114343654,4172106.143,Bottom
37650,Botswana,1.721251855,4174565.088,Bottom
47792,Thailand,0.639999986,4174960.168,Bottom
51936,Botswana,1.054742138,4175959.474,Bottom
57342,China,3.897593912,4176650.147,Top
40281,China,1.628239851,4178822.078,Top
7125,Thailand,0.213333329,4179015.097,Bottom
58334,China,2.142758179,4179189.183,Top
60547,China,3.324444177,4181185.803,Top
54483,Botswana,0.418684335,4181767.2,Bottom
59729,China,0.05619357,4183058.413,Top
54757,Thailand,0.499512184,4183769.319,Bottom
34490,Mozambique,2.216257444,4184036.611,Bottom
40470,Botswana,0.921652885,4184426.136,Bottom
50775,South Africa,2.428368901,4188506.496,Bottom
64101,China,1.849849217,4188829.972,Top
48105,Thailand,0.639999986,4189704.769,Bottom
45839,Angola,1.47875005,4190009.431,Bottom
48267,Angola,0.831669692,4190070.474,Bottom
61883,China,0.654150805,4191575.834,Top
66619,China,3.660834317,4192025.155,Top
26792,Thailand,0.511999989,4193136.769,Bottom
60516,Mauritania,0.356371055,4195311.807,Bottom
60636,China,1.264723795,4195511.035,Top
48220,Thailand,0.621313855,4196475.293,Bottom
35421,Madagascar,1.55941182,4196608.054,Bottom
30419,Madagascar,1.95095245,4198865.487,Bottom
15083,Angola,0.968851165,4199304.079,Bottom
64060,China,0.947366012,4201259.589,Top
42211,China,1.82132012,4204982.378,Top
46692,Botswana,1.207222212,4205545.095,Bottom
47653,China,2.619200069,4205772.83,Top
50546,Angola,1.169375032,4207940.85,Bottom
64880,China,2.677427153,4208734.53,Top
28205,Angola,0.758679141,4209993.147,Bottom
59560,China,2.175339743,4210534.518,Top
53320,Mozambique,0.644210514,4211305.768,Bottom
61189,Thailand,0.603577222,4211955.488,Bottom
45746,Mozambique,0.462052865,4212006.208,Bottom
46091,China,1.072000493,4212136.255,Top
39567,China,0.885490833,4213894.157,Top
51731,Thailand,0.639999986,4214509.699,Bottom
57546,China,2.170557799,4214752.429,Top
29272,Botswana,1.770939542,4215579.173,Bottom
54426,Botswana,1.419754283,4218884.44,Bottom
41892,Angola,1.056250036,4219071.679,Bottom
45608,Mongolia,0.717530342,4219081.967,Bottom
58278,Mongolia,0.517519574,4219123.648,Bottom
43301,Mongolia,0.689999998,4219288.771,Bottom
63026,Russian Federation,0.020492854,4219813.425,Top
63655,Mongolia,0.682812498,4220339.522,Bottom
42758,Angola,3.947507607,4220817.371,Bottom
52992,Mongolia,0.642540854,4222306.512,Bottom
53110,Mozambique,0.815999985,4223032.869,Bottom
48292,South Africa,1.272288341,4223352.587,Bottom
36077,China,2.607868117,4224231.316,Top
67858,Mongolia,0.213969886,4225220.153,Bottom
55284,China,1.953340672,4225299.031,Top
56462,Thailand,0.639999986,4225491.155,Bottom
60166,China,0.997249232,4226797.664,Top
42125,Thailand,0.344615377,4231817.482,Bottom
48348,Angola,0.428607874,4232093.323,Bottom
62596,China,2.218862593,4232278.967,Top
47834,Botswana,0.422424239,4233330.999,Bottom
58475,China,3.122497181,4233683.761,Top
56456,China,0.811073667,4233979.676,Top
49140,China,1.843527395,4237434.743,Top
56727,China,3.767860089,4237569.073,Top
39731,Botswana,3.715859429,4237824.936,Bottom
51030,Laos,0.135757573,4244501.007,Bottom
40203,China,1.017476992,4246124.887,Top
50902,Mozambique,1.853678832,4246168.406,Bottom
58506,China,1.909353527,4251179.017,Top
53965,China,3.318482644,4252172.543,Top
53458,China,0.228556545,4254899.997,Top
60604,Thailand,0.430344818,4255166.169,Bottom
58568,Vietnam,0.795011338,4255772.636,Bottom
59198,Cambodia,0.465454535,4255773.352,Bottom
45263,Angola,0.885213548,4256337.021,Bottom
51527,Botswana,1.50836736,4257090.105,Bottom
60553,China,1.929762899,4258288.433,Top
47228,Botswana,1.309722211,4258884.046,Bottom
44776,Botswana,3.353721576,4260165.51,Bottom
47597,China,3.011933051,4261083.373,Top
43923,Thailand,0.639999986,4263013.383,Bottom
45581,China,0.475664164,4264067.265,Top
61902,Mauritania,0.303079565,4264293.15,Bottom
55259,Angola,0.17651615,4264607.075,Bottom
52647,Botswana,0.799669415,4265005.177,Bottom
51959,China,1.521765162,4266548.542,Top
64173,China,1.86311164,4266802.972,Top
69030,China,3.35957715,4268063.368,Top
60193,Thailand,0.504242413,4269713.979,Bottom
36867,Angola,1.817145881,4270706.181,Bottom
33913,Mozambique,2.343701558,4271410.842,Bottom
51991,South Africa,0.745644223,4274112.79,Bottom
68540,China,0.964115968,4274380.582,Top
38267,Laos,0.543030291,4278354.241,Bottom
60941,Vietnam,0.013851912,4279274.884,Bottom
52406,Thailand,0.585299132,4280163.113,Bottom
22381,Angola,3.098030206,4280993.319,Bottom
46010,Angola,1.243038344,4282687.773,Bottom
60012,China,1.313647557,4283557.159,Top
52755,Botswana,1.118181808,4283935.319,Bottom
74151,Mongolia,0.789274907,4284241.095,Bottom
67650,Russian Federation,0.204928542,4284305.059,Top
52443,China,1.374094966,4284357.185,Top
53512,Mongolia,0.675624998,4284394.3,Bottom
57990,China,2.917503872,4285261.729,Top
71378,Mongolia,0.689999998,4285329.746,Bottom
65462,China,1.131976287,4285865.463,Top
50535,Russian Federation,0.020492854,4286546.472,Top
71114,Mongolia,0.668437498,4287141.031,Bottom
53112,Mauritania,0.443038994,4288072.624,Bottom
44933,China,2.443654145,4288882.5,Top
44974,Mongolia,0.717566594,4289857.663,Bottom
57487,China,2.703333268,4291207.967,Top
64786,Mongolia,0.023774441,4293508.94,Bottom
49778,Namibia,4.622231259,4295410.276,Bottom
7301,Mongolia,0.026746236,4298123.868,Bottom
60374,China,2.614532109,4298546.38,Top
47172,Cambodia,0.293333327,4298714.853,Bottom
47222,Mozambique,0.211667875,4298722.944,Bottom
53892,Botswana,2.905147852,4298894.599,Bottom
48055,Botswana,0.624632454,4300437.362,Bottom
60307,China,2.06616739,4300712.691,Top
47193,China,1.161939655,4302215.783,Top
36533,Cambodia,0.582222209,4302242.292,Bottom
32223,Angola,0.281666676,4303003.419,Bottom
68174,China,0.035661648,4303731.076,Top
54898,China,1.489053077,4303786.262,Top
49113,Angola,0.151085857,4304059.543,Bottom
37591,South Africa,1.863537346,4308160.608,Bottom
56121,Angola,0.627348506,4311106.873,Bottom
59222,China,1.459755767,4311745.637,Top
50223,China,1.673325696,4311896.551,Top
56002,China,2.759831403,4312375.808,Top
69896,China,2.9863102,4312446.664,Top
15571,Botswana,0.53424242,4312869.373,Bottom
46250,Botswana,3.833610998,4313811.061,Bottom
39145,Laos,0.61333332,4313926.239,Bottom
63697,China,0.739382645,4322532.355,Top
69484,China,1.457198043,4323583.937,Top
38382,China,1.636120986,4324327.873,Top
44351,Angola,0.120759893,4325661.616,Bottom
50652,Thailand,0.319999993,4325998.966,Bottom
59375,China,0.162457058,4326663.002,Top
35756,China,2.034225368,4327588.417,Top
37699,South Africa,2.662781906,4328065.403,Bottom
61426,Thailand,0.57927006,4333038.375,Bottom
30967,Angola,0.590993749,4334814.062,Bottom
45171,Botswana,1.528181805,4336179.467,Bottom
43866,China,0.602640037,4336473.171,Top
50150,China,2.032606004,4337293.288,Top
51770,China,1.960406067,4338477.946,Top
20028,Botswana,1.486819222,4339488.403,Bottom
67788,China,2.738626202,4340910.926,Top
54705,Namibia,3.249772625,4342578.134,Bottom
36349,Cambodia,0.014545454,4343146.036,Bottom
40054,Cambodia,0.297674412,4343295.577,Bottom
46323,China,1.465157373,4343992.425,Top
50197,South Africa,3.480426812,4344142.921,Bottom
61318,Vietnam,0.761192045,4344511.799,Bottom
48870,China,2.411815859,4344668.658,Top
41007,Botswana,0.71593543,4345565.849,Bottom
44258,China,0.999957384,4347409.739,Top
66364,Mongolia,0.875873397,4348675.139,Bottom
74379,Russian Federation,0.587639248,4348751.231,Top
67902,Mongolia,0.802194212,4348800.631,Bottom
47808,Mozambique,0.659999988,4348983.527,Bottom
55246,Angola,0.17651615,4349364.564,Bottom
73243,Russian Federation,0.581251865,4349482.141,Top
61611,Mongolia,0.782499438,4349658.996,Bottom
40112,Russian Federation,0.413583058,4350964.777,Top
60304,Thailand,0.639999986,4351192.232,Bottom
12100,Mongolia,0.758282328,4351354.983,Bottom
61230,Russian Federation,0.363744654,4353170.688,Top
68171,Mongolia,0.747414281,4353917.183,Bottom
27131,China,1.369961465,4354211.788,Top
39367,Namibia,3.290908987,4354426.512,Bottom
59392,Russian Federation,0.098836346,4356071.612,Top
41620,Mongolia,0.726096786,4357374.045,Bottom
45613,Mozambique,1.200030876,4358354.877,Bottom
53648,South Africa,1.912093355,4359397.085,Bottom
36915,China,1.326762657,4359497.214,Top
34777,China,3.407493287,4361678.075,Top
46684,Mongolia,0.337652832,4361753.804,Bottom
46637,Botswana,0.969090901,4362419.498,Bottom
62869,China,1.668595505,4363643.344,Top
47593,Laos,0.021157024,4367075.219,Bottom
52916,Mongolia,0.620292177,4367084.395,Bottom
59548,China,2.97253178,4367125.426,Top
50983,Vietnam,0.745925473,4368156.009,Bottom
43364,Namibia,1.76886358,4370266.137,Bottom
60155,China,2.351583116,4371402.56,Top
48975,China,1.230241369,4371542.634,Top
49770,China,2.212802051,4372759.101,Top
58456,Mongolia,0.132725395,4373393.38,Bottom
50462,Angola,0.543492111,4375134.18,Bottom
68321,China,2.903212589,4380663.278,Top
69472,China,0.073511219,4380672.768,Top
52771,Botswana,0.440296115,4381894.947,Bottom
8356,Botswana,3.524556962,4382011.923,Bottom
26101,Mozambique,0.467060101,4385034.447,Bottom
49443,China,2.021752857,4386612.769,Top
62679,China,2.191239986,4387217.806,Top
25506,Botswana,2.289848422,4390004.761,Bottom
57274,Cambodia,0.555555543,4390124.683,Bottom
37620,China,1.227736224,4390480.944,Top
57869,China,2.230002807,4390966.149,Top
56488,China,2.056390099,4391432.362,Top
43950,Botswana,0.670909085,4392420.512,Bottom
35035,South Africa,1.712455011,4392675.277,Bottom
45644,Vietnam,0.341582259,4393463.843,Bottom
47189,Angola,0.666410413,4397801.641,Bottom
60384,China,2.249388457,4398128.695,Top
71028,China,0.41182422,4398342.279,Top
64968,China,2.66203102,4400931.88,Top
54895,Malaysia,0.363636356,4402202.303,Bottom
54837,Laos,0.09212121,4402453.837,Bottom
49138,China,2.882261953,4402894.558,Top
45764,Angola,0.652954568,4402934.111,Bottom
51803,Namibia,1.110681783,4405512.627,Bottom
49126,Thailand,0.426666657,4407317.956,Bottom
56487,China,0.782387427,4408788.799,Top
60679,China,1.328251085,4411034.364,Top
45627,China,1.997843663,4411155.514,Top
69621,Russian Federation,0.784583561,4412356.865,Top
63898,Russian Federation,0.92217844,4412431.639,Top
65931,Mongolia,0.991306384,4412474.358,Bottom
70140,Russian Federation,0.635278481,4413135.086,Top
56531,Mongolia,1.19874692,4413290.882,Bottom
45384,Botswana,0.956666658,4413598.623,Bottom
45006,South Africa,1.600399749,4413705.269,Bottom
31279,Namibia,5.306590741,4414854.871,Bottom
