Fishnet_ID,mean_sorgh,COUNTRY,NEAR_DIST,Producer
8907,2.635416667,Kazakhstan,4936330.417,Top
9777,1.049999952,Russian Federation,4946711.916,Top
5931,1.037499953,Russian Federation,4947866.576,Top
9018,1.049999952,Russian Federation,4948865.48,Top
7592,1.450505016,China,4950308.193,Top
7784,1.578703704,Kazakhstan,4950937.489,Top
9871,0.062499997,Russian Federation,4950975.611,Top
7579,1.009687476,China,4951222.359,Top
9344,1.384090876,Kazakhstan,4951616.594,Top
7518,0.6015625,Kazakhstan,4954024.171,Top
5606,1.037499953,Russian Federation,4954331.02,Top
2758,0.01590909,Russian Federation,4954492.245,Top
1941,0.012499999,Russian Federation,4956626.506,Top
8446,2.247083326,Kazakhstan,4959721.127,Top
6817,2.721354167,Kazakhstan,4960390.245,Top
9067,0.043749998,Russian Federation,4960395.754,Top
9757,0.412499981,Russian Federation,4963193.972,Top
7705,1.049999952,Russian Federation,4963976.577,Top
10129,0.013636363,Russian Federation,4966034.927,Top
9119,1.405757543,Kazakhstan,4968084.597,Top
5040,2.958425855,China,4968985.35,Top
6216,0.058333331,Russian Federation,4973593.478,Top
6311,2.75,Kazakhstan,4974451.263,Top
9276,0.984374955,Russian Federation,4974876.426,Top
2766,1.049999952,Russian Federation,4977005.74,Top
9152,0.835227235,Russian Federation,4977359.42,Top
3838,0.924999958,Russian Federation,4977514.225,Top
2394,0.037395832,China,4979166.215,Top
5355,0.012499999,Russian Federation,4983119.091,Top
8448,1.012499954,Russian Federation,4983467.124,Top
8829,1.839285689,Kazakhstan,4984728.724,Top
8865,0.014583333,Russian Federation,4989264.141,Top
8976,2.610909028,China,4989647.208,Top
10121,0.043749998,Russian Federation,4990787,Top
9648,0.03324074,China,4993012.709,Top
9239,1.036363589,Russian Federation,4993977.188,Top
9097,0.074999997,Russian Federation,4994084.485,Top
9776,0.062499997,Russian Federation,4994657.487,Top
2980,2.75,Kazakhstan,4997248.834,Top
8932,0.127272721,Russian Federation,4999207.244,Top
9771,1.273148148,Kazakhstan,4999521.61,Top
6965,0.052022453,China,5001038.996,Top
1240,1.049999952,Russian Federation,5002015.571,Top
7533,1.049999952,Russian Federation,5003291.349,Top
7884,1.03125,Kazakhstan,5004396.561,Top
5732,1.049999952,Russian Federation,5005218.071,Top
786,0.087499996,Russian Federation,5006204.483,Top
8974,0.299999986,Russian Federation,5008252.247,Top
3841,1.049999952,Russian Federation,5009318.216,Top
9004,0.074791665,China,5009665.625,Top
7716,2.834090875,Kazakhstan,5011875.534,Top
4930,1.049999952,Russian Federation,5012621.048,Top
313,1.163425898,China,5013235.889,Top
6791,0.014583333,Russian Federation,5015123.781,Top
6887,2.434895833,Kazakhstan,5020360.867,Top
8721,1.296388858,China,5022011.268,Top
4841,0.531818158,Russian Federation,5023944.644,Top
9727,0.049999998,Russian Federation,5026010.904,Top
8674,0.029166665,Russian Federation,5027543.57,Top
9027,2.538383778,China,5029161.099,Top
9255,1.049999952,Russian Federation,5029260.861,Top
7692,1.049999952,Russian Federation,5029387.432,Top
2603,0.054545452,Russian Federation,5032174.764,Top
9974,1.049999952,Russian Federation,5033481.214,Top
4691,1.049999952,Russian Federation,5034132.111,Top
9238,0.130056132,China,5034185.782,Top
3801,0.560937487,China,5034851.914,Top
5005,2.635416667,Kazakhstan,5036672.643,Top
5326,0.087499996,Russian Federation,5038636.545,Top
10188,0.062499997,Russian Federation,5038909.633,Top
534,1.037499953,Russian Federation,5041773.481,Top
2954,0.789285705,Kazakhstan,5043759.277,Top
10218,0.112499995,Russian Federation,5046976.321,Top
9926,1.706018519,Kazakhstan,5048960.777,Top
6044,0.1662037,China,5050440.76,Top
5777,2.725740676,China,5051529.669,Top
5305,0.163636356,Russian Federation,5053861.597,Top
8502,1.479999989,Kazakhstan,5055597.869,Top
9868,1.049999952,Russian Federation,5055623.764,Top
10021,1.049999952,Russian Federation,5056590.192,Top
7648,0.116666661,Russian Federation,5057239.833,Top
4998,2.692708333,Kazakhstan,5058523.374,Top
9323,1.049999952,Russian Federation,5059144.825,Top
10000,1.049999952,Russian Federation,5061774.945,Top
7347,2.131562449,China,5064831.223,Top
9979,0.864062461,Russian Federation,5067416.958,Top
6372,0.023410104,China,5067769.953,Top
9587,0.074999997,Russian Federation,5069470.979,Top
9116,0.462499979,Russian Federation,5070906.112,Top
828,0.698055539,China,5076710.214,Top
1450,0.29916666,China,5076796.132,Top
6993,0.916666667,Kazakhstan,5080695.159,Top
7161,1.026136317,Russian Federation,5081977.468,Top
6413,0.013636363,Russian Federation,5083711.657,Top
7562,1.049999952,Russian Federation,5083982.482,Top
7457,1.049999952,Russian Federation,5084331.787,Top
8686,2.260370316,China,5090010.474,Top
9819,0.899999959,Russian Federation,5090080.039,Top
9742,0.560937487,China,5091279.652,Top
9925,1.049999952,Russian Federation,5091307.787,Top
8586,2.692708333,Kazakhstan,5093390.085,Top
2517,2.375757571,Kazakhstan,5099226.338,Top
3298,0.160416659,Russian Federation,5099921.791,Top
7664,0.237499989,Russian Federation,5100001.602,Top
163,0.110714285,Kazakhstan,5103160.506,Top
1418,1.608020795,China,5107599.305,Top
3770,1.049999952,Russian Federation,5108426.676,Top
676,0.145050502,China,5108579.545,Top
1997,1.024999953,Russian Federation,5109669.425,Top
9404,0.987499955,Russian Federation,5111417.648,Top
8870,0.040909089,Russian Federation,5113479.361,Top
9445,1.761759217,China,5114051.634,Top
9982,1.049999952,Russian Federation,5115406.615,Top
7660,0.362499984,Russian Federation,5118378.245,Top
9675,1.608020795,China,5118559.393,Top
9685,2.703645833,Kazakhstan,5120134.679,Top
9663,0.306249986,Russian Federation,5125892.853,Top
9651,0.074791665,China,5128644.879,Top
9641,0.087499996,Russian Federation,5129043.547,Top
449,0.062499997,Russian Federation,5130248.446,Top
9794,1.030462938,China,5132152.74,Top
9262,1.049999952,Russian Federation,5134950.504,Top
9939,0.809374963,Russian Federation,5135135.155,Top
8828,0.25538295,China,5137206.117,Top
5963,0.849999961,Russian Federation,5138876.578,Top
1390,1.049999952,Russian Federation,5139689.264,Top
3649,0.326041666,Kazakhstan,5141373.748,Top
2474,2.71875,Kazakhstan,5142737.147,Top
5659,0.047727271,Russian Federation,5143150.135,Top
10152,0.124999994,Russian Federation,5146652.257,Top
6289,0.040795454,China,5148420.966,Top
7617,0.995312455,Russian Federation,5148866.57,Top
5104,3.017222179,Kazakhstan,5150290.226,Top
8989,0.963981458,China,5151505.453,Top
10195,0.174999992,Russian Federation,5158016.447,Top
2533,0.311430743,China,5159863.539,Top
9636,3.141249925,China,5160372.737,Top
7270,1.621974136,China,5160620.151,Top
7506,0.999999955,Russian Federation,5160707.361,Top
10156,0.940909048,Russian Federation,5161529.033,Top
7925,0.787499964,Russian Federation,5164132.511,Top
2576,0.474999978,Russian Federation,5166341.102,Top
9810,0.812499963,Russian Federation,5172056.957,Top
7463,0.068181815,Russian Federation,5172710.263,Top
6550,1.720208292,China,5173031.957,Top
7251,0.037499998,Russian Federation,5174885.678,Top
4018,0.208089811,China,5175636.124,Top
9534,0.897499979,China,5177185.738,Top
8015,1.722727253,Kazakhstan,5182064.076,Top
6877,0.242223911,China,5182904.958,Top
8225,0.021874999,Russian Federation,5184726.585,Top
891,1.049999952,Russian Federation,5186365.376,Top
9681,0.043749998,Russian Federation,5186905.673,Top
8861,0.804545418,Russian Federation,5188143.28,Top
1521,0.326363629,China,5188310.926,Top
5154,0.88593746,Russian Federation,5188714.077,Top
4212,0.112187497,China,5189124.654,Top
9866,2.701458332,Kazakhstan,5192880.129,Top
8732,0.024999999,Russian Federation,5193793.968,Top
5887,0.831249962,Russian Federation,5195440.237,Top
9781,3.582222137,China,5202124.973,Top
5642,0.083522723,Kazakhstan,5202377.925,Top
9989,0.024999999,Russian Federation,5203062.994,Top
6782,0.312134716,China,5205704.792,Top
2023,0.411354157,China,5206248.212,Top
8988,0.765624965,Russian Federation,5206789.212,Top
2331,0.725713215,China,5207131.942,Top
8687,0.599999973,Russian Federation,5212089.462,Top
10113,0.999999955,Russian Federation,5213412.618,Top
3325,1.562314777,China,5213618.965,Top
8472,1.589474557,China,5213876.727,Top
9348,3.21604159,China,5213890.688,Top
9725,0.409090891,Russian Federation,5214775.18,Top
7840,0.049999998,Russian Federation,5215697.434,Top
9784,0.937499957,Russian Federation,5218993.549,Top
5513,0.539236563,China,5220055.748,Top
775,0.465370359,China,5226877.728,Top
4246,1.835795411,China,5228221.546,Top
5365,0.737499967,Russian Federation,5229076.691,Top
7635,1.490789867,China,5229790.325,Top
5813,0.029166665,Russian Federation,5231169.543,Top
9505,1.405729152,Kazakhstan,5235346.537,Top
4838,0.028375883,China,5237076.205,Top
1175,0.549999975,Russian Federation,5237860.789,Top
10120,0.949999957,Russian Federation,5238207.698,Top
7452,0.338145943,China,5239034.809,Top
3822,1.955314888,China,5240905.59,Top
5961,1.647317482,China,5241182.905,Top
1194,3.457457966,China,5241352.338,Top
5863,0.122727267,Russian Federation,5241407.555,Top
4118,1.006249954,Russian Federation,5242694.937,Top
875,2.492395783,Kazakhstan,5243792.23,Top
395,0.072916663,Russian Federation,5244378.747,Top
4174,1.794999957,China,5245157.616,Top
8173,1.395671105,China,5246669.987,Top
8920,0.624269432,China,5247054.9,Top
9597,0.012499999,Russian Federation,5248600.12,Top
6185,0.112187497,China,5250228.563,Top
7335,1.672660828,China,5251001.564,Top
4604,0.721874967,Russian Federation,5251565.658,Top
8660,2.293611056,China,5254703.722,Top
5272,0.099999995,Russian Federation,5259191.483,Top
1611,1.672660828,China,5261938.998,Top
8837,0.624999972,Russian Federation,5263079.78,Top
486,3.520897561,China,5263436.24,Top
9364,0.274999988,Russian Federation,5263661.412,Top
1743,0.032812499,Russian Federation,5263689.621,Top
1299,1.759006972,China,5264478.032,Top
508,0.29916666,China,5264734.561,Top
10053,0.596590882,Russian Federation,5265057.066,Top
3715,0.962499956,Russian Federation,5266523.339,Top
6241,0.013636363,Russian Federation,5268024.089,Top
5068,2.978068111,China,5268126.352,Top
1223,1.248538865,China,5271000.985,Top
4666,0.124999994,Russian Federation,5272937.404,Top
347,1.630844307,China,5273962.431,Top
5312,1.049999952,Russian Federation,5274233.625,Top
4608,0.664814799,China,5276324.861,Top
9137,0.608662697,China,5277523.693,Top
5413,2.601023424,China,5283176.51,Top
8857,3.515208249,China,5284101.506,Top
7607,0.431770819,Kazakhstan,5285351.98,Top
3688,1.490830499,China,5286268.103,Top
9132,1.049999952,Russian Federation,5286447.239,Top
3920,0.03324074,China,5286983.474,Top
7097,1.634645809,China,5287038.163,Top
9026,0.262499988,Russian Federation,5287115.761,Top
352,0.324999985,Russian Federation,5288010.203,Top
3970,0.399999982,Russian Federation,5289474.247,Top
7976,1.014437828,China,5289901.947,Top
8613,1.037499953,Russian Federation,5290458.568,Top
10102,0.054545452,Russian Federation,5294609.302,Top
8081,0.445937487,China,5295447.21,Top
9580,0.918749958,Russian Federation,5297058.969,Top
1798,2.065271525,China,5301131.706,Top
7757,1.927962917,China,5302666.417,Top
7814,3.679496551,China,5302727.328,Top
7788,0.112499995,Russian Federation,5303174.246,Top
5975,2.520737956,China,5305185.735,Top
8513,0.108787876,China,5308000.233,Top
5469,1.049999952,Russian Federation,5308047.039,Top
5266,0.494213301,China,5308403.133,Top
9678,0.087499996,Russian Federation,5312981.161,Top
7759,0.974999956,Russian Federation,5314481.305,Top
9631,0.137499994,Russian Federation,5314930.086,Top
10181,0.162499993,Russian Federation,5315283.049,Top
143,3.596237152,China,5316207.912,Top
4180,1.317853985,China,5317522.063,Top
7519,0.754325564,China,5318905.61,Top
9921,0.637499971,Russian Federation,5320020.925,Top
993,0.047727271,Russian Federation,5321148.526,Top
7428,1.83239579,China,5323053.588,Top
4415,3.806375742,China,5323092.358,Top
9328,0.240624989,Russian Federation,5323652.068,Top
6256,1.621974136,China,5324361.781,Top
9608,0.021874999,Russian Federation,5325291.372,Top
9801,0.954545411,Russian Federation,5329834.36,Top
9793,0.116666661,Russian Federation,5330340.086,Top
5047,3.806375742,China,5332231.101,Top
6433,1.672660828,China,5332352.873,Top
4137,0.025538295,China,5335657.628,Top
7641,1.63870726,China,5336825.207,Top
8790,0.099999995,Russian Federation,5337975.681,Top
10029,0.87499996,Russian Federation,5338573.07,Top
4450,1.25024732,China,5339597.89,Top
1847,0.026011226,China,5339657.511,Top
8887,0.972291643,China,5340645.898,Top
10197,0.099999995,Russian Federation,5341072.383,Top
7750,1.647317482,China,5341466.274,Top
3916,1.049999952,Russian Federation,5343099.571,Top
9930,0.687499969,Russian Federation,5344150.588,Top
5555,2.727902615,China,5344233.55,Top
4333,0.081818178,Russian Federation,5347627.872,Top
3328,0.6320728,China,5348358.629,Top
8367,3.806375742,China,5349165.188,Top
7959,1.672660828,China,5351671.759,Top
8430,0.4056818,Russian Federation,5351787.924,Top
1255,0.062499997,Russian Federation,5357408.387,Top
6834,0.687499969,Russian Federation,5362716.214,Top
6101,1.644783147,China,5362938.074,Top
9952,0.199999991,Russian Federation,5362977.605,Top
5020,1.106659449,China,5363168.947,Top
7072,0.787499964,Russian Federation,5364866.437,Top
8264,0.570956361,China,5366113.032,Top
2038,1.049999952,Russian Federation,5366275.814,Top
8611,0.204166657,Russian Federation,5366827.604,Top
8190,3.806375742,China,5366973.796,Top
630,1.664718487,China,5370001.629,Top
6590,0.078033679,China,5371252.205,Top
8527,0.831818144,Russian Federation,5373887.274,Top
4745,0.095454541,Russian Federation,5374034.209,Top
3156,2.081565998,China,5375233.061,Top
8662,0.032812499,Russian Federation,5376636.662,Top
9233,0.57224698,China,5378225.215,Top
1399,0.037395832,China,5378646.921,Top
5055,3.806375742,China,5385620.377,Top
4410,0.362499984,Russian Federation,5385777.902,Top
2743,0.524999976,Russian Federation,5386893.892,Top
8640,0.574999974,Russian Federation,5387971.561,Top
6269,2.987915603,China,5388523.777,Top
4973,0.624999972,Russian Federation,5389531.375,Top
1636,1.957935947,China,5391166.628,Top
10187,0.037499998,Russian Federation,5392534.83,Top
4938,1.049999952,Russian Federation,5396112.762,Top
9990,0.013636363,Russian Federation,5400355.135,Top
3755,3.604522483,China,5402776.625,Top
9107,0.494213301,China,5403153.702,Top
9578,0.170526385,China,5403413.668,Top
5873,1.839748275,China,5405068.313,Top
8903,0.732812467,Russian Federation,5406864.056,Top
7828,0.156067358,China,5408470.575,Top
2204,0.674999969,Russian Federation,5411090.05,Top
4370,0.512499977,Russian Federation,5412848.775,Top
9621,0.349999984,Russian Federation,5412942.947,Top
1077,1.658837184,China,5416261.897,Top
2269,3.806375742,China,5417957.468,Top
9946,0.058333331,Russian Federation,5418180.916,Top
10096,0.940909048,Russian Federation,5418445.538,Top
6969,1.455682813,China,5419614.962,Top
9586,0.043749998,Russian Federation,5422006.43,Top
7389,1.672660828,China,5423587.19,Top
8749,0.222038585,China,5425281.028,Top
2984,0.071590906,Russian Federation,5427204.782,Top
5865,1.049999952,Russian Federation,5428104.763,Top
8365,1.645013541,China,5432007.124,Top
6478,3.777539562,China,5434031.749,Top
10013,0.187499991,Russian Federation,5435289.395,Top
3230,0.156067358,China,5435329.607,Top
8971,0.387499982,Russian Federation,5436211.314,Top
6734,0.962415375,China,5436814.057,Top
10024,0.012499999,Russian Federation,5437877.903,Top
4579,0.156067358,China,5439060.941,Top
1068,0.44999998,Russian Federation,5440867.536,Top
3512,1.796098881,China,5441492.903,Top
6342,0.562499974,Russian Federation,5442046.898,Top
3188,0.012499999,Russian Federation,5443753.43,Top
6777,0.425638249,China,5448479.143,Top
7935,0.862499961,Russian Federation,5449480.659,Top
72,3.806375742,China,5450964.604,Top
4974,3.011082001,China,5452014.724,Top
8845,0.072916663,Russian Federation,5459477.383,Top
7126,0.312499986,Russian Federation,5459603.054,Top
8612,0.66718747,Russian Federation,5462270.104,Top
10189,0.058333331,Russian Federation,5462763.285,Top
8291,0.490909069,Russian Federation,5463361.461,Top
8707,3.757284084,China,5463541.896,Top
1732,2.445055277,China,5463817.25,Top
3301,0.052022453,China,5467748.654,Top
114,3.774655944,China,5468720.969,Top
7094,0.324999985,Russian Federation,5470973.149,Top
609,3.667962079,China,5476042.958,Top
5972,0.08512765,China,5477725.294,Top
1529,0.287499987,Russian Federation,5482656.237,Top
8361,0.099999995,Russian Federation,5483008.798,Top
2815,0.024999999,Russian Federation,5483640.191,Top
4562,0.218181808,Russian Federation,5485910.769,Top
8668,1.300511712,China,5487265.685,Top
10086,0.012499999,Russian Federation,5487586.651,Top
3960,3.71200279,China,5489485.793,Top
6836,0.795943526,China,5491271.805,Top
7830,0.66249997,Russian Federation,5492564.392,Top
9823,0.087499996,Russian Federation,5498624.487,Top
9325,0.21249999,Russian Federation,5503186.23,Top
8500,3.73716891,China,5503837.742,Top
10085,0.058333331,Russian Federation,5506414.074,Top
5215,0.513619479,China,5506563.595,Top
7628,0.058333331,Russian Federation,5507764.697,Top
6750,1.634645809,China,5508209.619,Top
6649,0.204545445,Russian Federation,5508499.654,Top
8345,0.624269432,China,5510817.686,Top
9115,0.949999957,Russian Federation,5514237.287,Top
7279,1.634645809,China,5514879.735,Top
10106,0.021874999,Russian Federation,5517989.278,Top
2767,3.806375742,China,5519065.718,Top
1276,0.130056132,China,5519143.888,Top
1746,1.634645809,China,5522617.334,Top
204,0.162499993,Russian Federation,5523841.75,Top
10140,0.024999999,Russian Federation,5529805.112,Top
8351,0.122727267,Russian Federation,5531113.03,Top
5093,1.785812376,China,5531394.979,Top
9033,0.062499997,Russian Federation,5531838.458,Top
8964,3.806375742,China,5535136.307,Top
9674,0.787499964,Russian Federation,5535975.461,Top
7265,2.393032825,China,5536837.645,Top
8241,0.049999998,Russian Federation,5537524.995,Top
6871,3.575223293,China,5541184.254,Top
10162,0.924999958,Russian Federation,5544605.192,Top
5723,0.07048844,China,5547400.537,Top
4417,3.725553207,China,5551955.87,Top
3386,3.771772326,China,5552015.875,Top
9591,0.043749998,Russian Federation,5553168.824,Top
9575,0.063636361,Russian Federation,5553736.511,Top
9857,0.137499994,Russian Federation,5557212.875,Top
8683,0.124999994,Russian Federation,5557763.254,Top
8934,0.117050519,China,5560597.167,Top
9112,1.240735497,China,5563309.127,Top
5786,3.774655944,China,5563679.782,Top
6223,0.599999973,Russian Federation,5565459.663,Top
319,0.21249999,Russian Federation,5568149.683,Top
563,3.735511843,China,5569670.668,Top
8326,3.777539562,China,5576325.292,Top
812,0.013636363,Russian Federation,5576356.393,Top
1359,0.512499977,Russian Federation,5577034.86,Top
8783,0.049999998,Russian Federation,5577950.191,Top
5808,0.012499999,Russian Federation,5579585.701,Top
9129,2.393032825,China,5585161.082,Top
5669,0.349999984,Russian Federation,5586388.971,Top
6628,2.920560637,China,5588066.902,Top
2701,3.39401837,China,5589861.159,Top
8060,0.284374987,Russian Federation,5595183.209,Top
9966,0.949999957,Russian Federation,5596973.587,Top
7398,0.01590909,Russian Federation,5598959.638,Top
5395,0.014583333,Russian Federation,5599765.211,Top
8368,1.659989155,China,5600199.747,Top
10134,0.087499996,Russian Federation,5601428.516,Top
1107,3.719867202,China,5604255.702,Top
8400,0.44843748,Russian Federation,5605084.672,Top
1435,1.672660828,China,5606224.696,Top
4216,1.94091042,China,5607170.857,Top
4828,0.037499998,Russian Federation,5607377.613,Top
4966,1.846797071,China,5610208.81,Top
4437,0.190909082,Russian Federation,5611544.42,Top
8101,0.062499997,Russian Federation,5612640.325,Top
3600,1.672660828,China,5613290.464,Top
6410,0.049999998,Russian Federation,5617012.382,Top
3885,3.806375742,China,5619476.906,Top
8593,1.672660828,China,5621370.913,Top
9302,0.040909089,Russian Federation,5621533.85,Top
9184,0.062499997,Russian Federation,5623278.075,Top
2737,0.229844655,China,5626948.957,Top
8957,0.112499995,Russian Federation,5628410.758,Top
796,1.794178937,China,5630438.95,Top
138,0.913636322,Russian Federation,5630536.405,Top
5464,3.806375742,China,5635492.513,Top
7434,0.468202074,China,5635707.712,Top
3707,0.983224356,China,5636222.046,Top
6136,0.137499994,Russian Federation,5637135.245,Top
3249,2.090257468,China,5640466.63,Top
9848,0.01590909,Russian Federation,5644067.258,Top
1827,0.043749998,Russian Federation,5645121.401,Top
6420,0.199999991,Russian Federation,5648149.733,Top
9394,0.131249994,Russian Federation,5649474.231,Top
10103,0.818181781,Russian Federation,5649653.619,Top
2581,3.237385098,China,5651425.261,Top
6246,3.69459696,China,5652270.123,Top
6031,0.65624997,Russian Federation,5653441.168,Top
10009,0.689062469,Russian Federation,5656617.561,Top
3796,0.087499996,Russian Federation,5657326.841,Top
9167,2.742099515,China,5659826.288,Top
624,0.271033011,China,5661625.871,Top
6394,3.790211235,China,5663285.506,Top
1081,0.949999957,Russian Federation,5666165.099,Top
10203,0.049999998,Russian Federation,5666946.141,Top
10036,0.299999986,Russian Federation,5668879.613,Top
8638,3.254987349,China,5669777.279,Top
8578,0.974999956,Russian Federation,5670047.131,Top
1728,0.049999998,Russian Federation,5670554.503,Top
110,3.742936146,China,5676017.482,Top
10200,0.037499998,Russian Federation,5677572.482,Top
6786,0.043749998,Russian Federation,5681148.249,Top
7063,0.714911613,China,5683912.527,Top
6607,1.024999953,Russian Federation,5684330.707,Top
9272,0.787499964,Russian Federation,5686864.368,Top
6116,0.07048844,China,5687932.129,Top
6454,2.983716023,China,5687981.556,Top
10143,0.043749998,Russian Federation,5688740.552,Top
2040,3.691031023,China,5689590.865,Top
2863,0.127691475,China,5689996.162,Top
10059,0.029166665,Russian Federation,5691638.667,Top
7735,1.659989155,China,5692227.331,Top
4806,1.666974827,China,5697616.544,Top
10040,0.102083329,Russian Federation,5697858.12,Top
6286,0.962499956,Russian Federation,5702629.708,Top
6204,0.962499956,Russian Federation,5703874.443,Top
5180,3.520897561,China,5703974.98,Top
8233,1.660963917,China,5704020.392,Top
2153,2.20054975,China,5706850.64,Top
8795,0.068181815,Russian Federation,5707595.391,Top
9889,0.120312495,Russian Federation,5708054.257,Top
6848,1.661207611,China,5711413.979,Top
9767,0.470312479,Russian Federation,5711939.805,Top
4580,2.451676317,China,5712140.626,Top
10158,0.087499996,Russian Federation,5712714.427,Top
8158,0.062499997,Russian Federation,5718170.325,Top
897,3.711216348,China,5719138.899,Top
590,1.611276364,China,5719771.479,Top
10100,0.412499981,Russian Federation,5721045.888,Top
8984,1.037499953,Russian Federation,5721059.542,Top
5526,0.468202074,China,5726352.401,Top
10080,0.013636363,Russian Federation,5727055.484,Top
9991,1.012499954,Russian Federation,5727699.608,Top
8180,1.657308644,China,5729066.232,Top
2160,0.493419078,China,5733405.085,Top
10091,0.058333331,Russian Federation,5733770.078,Top
2259,2.003748932,China,5734796.094,Top
8471,3.742936146,China,5735051.526,Top
3231,0.849999961,Russian Federation,5738402.469,Top
983,0.058333331,Russian Federation,5738496.276,Top
6755,2.4309874,China,5739270.844,Top
959,0.087499996,Russian Federation,5739563.66,Top
7715,1.039062453,Russian Federation,5743676.99,Top
650,0.650280659,China,5746454.969,Top
9867,0.127272721,Russian Federation,5746564.954,Top
464,3.677059687,China,5750357.282,Top
8457,3.470235219,China,5751681.688,Top
10098,0.87499996,Russian Federation,5755886.644,Top
5472,0.07689648,China,5757931.319,Top
10097,0.124999994,Russian Federation,5758168.051,Top
8900,0.775372836,China,5758750.16,Top
10163,0.074999997,Russian Federation,5758823.745,Top
2732,0.824999963,Russian Federation,5759853.871,Top
10010,0.059659088,Russian Federation,5760090.102,Top
1159,3.806375742,China,5762296.972,Top
9491,0.149999993,Russian Federation,5766110.486,Top
2381,1.802577986,China,5767126.795,Top
8992,2.84548918,China,5768998.212,Top
6967,0.21874999,Russian Federation,5770664.448,Top
8462,0.637499971,Russian Federation,5773496.095,Top
3621,3.777539562,China,5775060.888,Top
6556,0.612499972,Russian Federation,5776212.761,Top
10047,0.024999999,Russian Federation,5776844.693,Top
10215,0.014583333,Russian Federation,5779141.076,Top
6240,0.986838155,China,5784454.81,Top
4943,0.88749996,Russian Federation,5785583.075,Top
9304,0.079545451,Russian Federation,5785679.353,Top
3286,2.809212446,China,5786970.007,Top
384,2.528291202,China,5788336.713,Top
6679,3.647776753,China,5788619.651,Top
4223,1.407530475,China,5789050.005,Top
6545,0.387499982,Russian Federation,5791215.452,Top
8777,0.524999976,Russian Federation,5792736.764,Top
6563,1.588832926,China,5794801.281,Top
2127,0.131249994,Russian Federation,5795579.815,Top
2282,0.88593746,Russian Federation,5800725.288,Top
6111,1.640494347,China,5801517.768,Top
5631,3.552617359,China,5802943.61,Top
8375,0.040909089,Russian Federation,5805259.402,Top
8221,0.461378878,China,5805518.992,Top
7046,2.64534172,China,5805566.133,Top
7695,0.062499997,Russian Federation,5809029.936,Top
5479,1.625580762,China,5809174.853,Top
1967,0.199999991,Russian Federation,5809409.573,Top
7545,1.196516412,China,5810053.997,Top
4633,0.699999968,Russian Federation,5812704.293,Top
2221,0.049999998,Russian Federation,5814360.223,Top
7157,0.387499982,Russian Federation,5816073.362,Top
5796,1.756666101,China,5817747.108,Top
5207,3.198338469,China,5818002.932,Top
7454,2.757189994,China,5824755.87,Top
3201,0.21249999,Russian Federation,5826215.465,Top
10101,0.037499998,Russian Federation,5826925.353,Top
7045,3.402929146,China,5827208.384,Top
6331,0.115344719,China,5829912.006,Top
7961,0.162499993,Russian Federation,5831610.138,Top
7899,0.026011226,China,5832248.408,Top
4836,0.337499985,Russian Federation,5832576.936,Top
6381,0.160416659,Russian Federation,5833173.298,Top
8970,3.05850327,China,5833767.682,Top
2833,3.806375742,China,5837531.902,Top
9961,0.124999994,Russian Federation,5843139.293,Top
583,0.122727267,Russian Federation,5843683.236,Top
9140,2.81752214,China,5844508.783,Top
2022,0.087499996,Russian Federation,5844888.082,Top
2151,0.164062493,Russian Federation,5846797.811,Top
9963,0.149999993,Russian Federation,5847319.023,Top
502,3.806375742,China,5848690.341,Top
749,2.762392239,China,5850207.903,Top
329,0.137499994,Russian Federation,5852006.972,Top
4153,0.192241199,China,5854665.974,Top
3082,0.071590906,Russian Federation,5857994.962,Top
9480,0.349999984,Russian Federation,5860166.481,Top
4434,3.806375742,China,5860655.931,Top
2503,0.137499994,Russian Federation,5862905.063,Top
4903,0.537499976,Russian Federation,5863183.989,Top
4186,1.089731401,China,5864794.78,Top
2095,0.459374979,Russian Federation,5865876.468,Top
6535,2.809212446,China,5867293.688,Top
8953,3.806375742,China,5873400.536,Top
3888,0.099999995,Russian Federation,5877283.014,Top
9563,0.562499974,Russian Federation,5879189.565,Top
6039,1.411104585,China,5880520.041,Top
9046,0.014583333,Russian Federation,5880963.788,Top
2410,2.809212446,China,5884995.253,Top
2479,1.449083436,China,5885584.163,Top
1274,1.469183085,China,5885627.559,Top
8203,3.806375742,China,5886895.74,Top
282,0.027272726,Russian Federation,5887237.411,Top
7273,1.628066359,China,5891676.164,Top
1100,0.262499988,Russian Federation,5894475.43,Top
10184,0.324999985,Russian Federation,5895320.835,Top
1356,1.640494347,China,5898642.405,Top
3990,0.012499999,Russian Federation,5899052.287,Top
2181,0.021874999,Russian Federation,5899111.373,Top
1084,2.929690851,China,5901112.928,Top
5793,0.317197978,China,5901400.263,Top
4262,0.72272724,Russian Federation,5902135.023,Top
8817,2.78320122,China,5903282.997,Top
3853,1.837392655,China,5906502.039,Top
9388,0.182078584,China,5906847.684,Top
9021,0.095454541,Russian Federation,5910667.63,Top
2542,0.687499969,Russian Federation,5911563.43,Top
8798,0.099999995,Russian Federation,5911730.811,Top
6549,2.45216376,China,5915230.11,Top
4358,2.809212446,China,5916023.365,Top
9501,0.695454514,Russian Federation,5917195.718,Top
2803,2.600191766,China,5922127.571,Top
4097,3.428499944,China,5924801.043,Top
10105,0.549999975,Russian Federation,5927903.523,Top
8548,0.158598989,China,5928556.583,Top
7748,2.809212446,China,5931598.269,Top
8188,0.695454514,Russian Federation,5932404.283,Top
