SOURCE_ID,mean_sorgh,GiZScore,NEAR_DIST,NEAR_RANK,NEAR_X,NEAR_Y
53832,0.522151971,0.696435833,2577027.445,1052,26.61252681,-11.65802482
53834,0.620000025,0.869121901,2236494.554,877,24.81589624,-7.199269999
53835,0.01366865,-0.201937429,10473945.59,7758,127.2238386,-16.91221321
53838,2.930494653,4.950764312,8798963.428,6860,118.2406858,25.36067104
53841,1.001203957,1.542142129,4593277.378,2896,77.816498,14.33245432
53842,0.929932823,1.416379035,2575866.57,1051,38.2906255,-13.42297741
53844,0.008690883,-0.210081532,1275681.947,405,28.40915737,0.920742084
53848,2.240368038,3.732928304,8073512.953,6444,111.0541635,26.1740754
53851,3.84762307,6.571922285,12494151.18,9234,-92.86340598,38.34534672
53852,0.238523757,0.197516291,4015031.948,2071,8.646221124,36.19181514
53856,2.335064934,3.899163845,5831406.404,4974,72.4266063,53.2860827
53857,1.034406879,1.601853011,10114197.7,7589,-52.4392182,-15.17488847
53858,0.323506124,0.345734137,12482360.56,9218,146.0884596,-18.63347536
53859,0.612015794,0.855164121,3311049.008,1450,29.30747266,-19.48764166
53861,1.065909075,1.657153468,11815117.62,8533,-68.60889331,-13.42297741
53862,0.027500001,-0.177099334,2112089.259,815,19.42600453,0.016412769
53863,0.712538947,1.032442551,4058185.215,2112,-1.235247001,12.57406233
53867,0.904878152,1.372100599,2296855.385,910,14.93442811,9.022090045
53870,1.546219349,2.506077382,9161659.758,7066,121.8339469,25.12080081
53871,0.175331055,0.083810114,5173537.057,3884,-11.11671513,7.231832141
53876,0.423333464,0.521491841,1562016.67,540,33.79904908,23.71727971
53877,0.514272866,0.682669525,2068661.403,785,30.20578794,-8.095480024
53879,1.433333364,2.305053027,10708988.55,7855,-61.42237104,5.434354136
53880,1.049999952,1.629370732,4374079.927,2559,42.78220192,48.75837299
53883,1.020973509,1.577271704,1631115.132,574,32.00241851,-4.500736801
53885,0.96289223,1.47465804,3991532.423,2049,32.00241851,-26.14465047
53887,3.00999999,5.089076239,11942219.29,8631,142.4951985,-5.401677201
53891,2.311773076,3.857461762,11732544.53,8476,-80.286992,33.97684583
53892,0.441821029,0.554779563,3718276.164,1736,27.51084209,-22.85734615
53896,2.937407326,4.963031771,4322566.581,2477,16.73105868,45.0670023
53898,0.617993881,0.865724654,2636018.642,1085,30.20578794,-13.42297741
53901,0.032083335,-0.168844608,1624662.717,571,25.71421152,-0.887920689
53904,3.457036954,5.879947556,6037237.152,5207,83.20638971,46.32592291
53905,0.689047981,0.991230963,2136505.456,825,31.10410323,-8.989674489
53906,0.77252243,1.138113574,5614123.836,4628,-15.60829155,14.33245432
53925,3.806375742,6.498207934,8777236.113,6846,120.0373164,48.75837299
53927,0.100005874,-0.048955652,1305660.937,418,24.81589624,5.434354136
53928,2.25829349,3.7640981,14050744,10036,-103.6431894,26.98178314
53930,0.3119357,0.325245768,2836269.053,1195,24.81589624,-13.42297741
53934,0.474903719,0.612851874,1612839.527,566,21.2226351,11.69016253
53937,1.254550873,1.989619028,4543760.138,2811,76.91818272,19.51856069
53938,5.516875163,9.51846044,5282147.592,4065,3.256329419,48.75837299
53939,0.16727273,0.069678905,3982683.611,2034,20.32431982,-22.85734615
53940,0.653895156,0.929003592,2269115.071,892,25.71421152,-8.095480024
53941,0.140909094,0.025011379,11738957.49,8481,-66.81226274,-25.33104167
53945,2.030707022,3.361570593,5933285.876,5104,85.00302027,41.11907488
53947,0.05421554,-0.129998716,3886526.468,1917,0.561383567,16.07699615
53948,0.494213301,0.648272322,6706793.926,5664,94.8844884,40.43620685
53953,1.863703688,3.066707255,3876657.914,1910,23.91758095,43.12510269
53954,0.611111111,0.85514944,4923722.946,3443,67.03671459,45.0670023
53956,2.486882284,4.165863161,9544616.033,7296,-47.04932649,-15.17488847
53964,0.547144319,0.740680241,4918182.493,3434,80.51144385,19.51856069
53965,2.538775214,4.260842367,7982703.387,6396,110.1558482,39.04931339
53966,0.099999995,-0.048357145,6526805.023,5574,78.71481329,58.80518597
53973,0.696850344,1.004852401,1401796.48,468,38.2906255,-2.695687276
53974,1.049999952,1.629778505,6111524.078,5277,74.22323686,55.89339366
53976,0.499170691,0.655688065,411831.2189,67,35.59567965,13.45489258
53979,2.754915246,4.638655553,12487059.48,9222,146.9867749,-8.989674489
53982,2.166397997,3.600942259,11774604.74,8507,-81.18530729,34.72190291
53983,0.015313737,-0.198628928,3350752.843,1470,62.54513817,26.1740754
53986,0.188902594,0.108188988,1375118.325,454,35.83618626,-2.695707849
53987,1.003469215,1.54669496,5196695.046,3932,82.30807442,25.36067104
53990,0.177272719,0.088044363,5641832.573,4676,48.17209363,59.72493528
53993,0.223851403,0.169528454,4562597.852,2844,77.31535379,8.127972805
53996,0.850249126,1.275670488,4307410.141,2455,75.12155215,15.20655249
53997,4.174783406,7.149652123,12703124.93,9419,-96.45666712,39.04931339
54002,0.831818144,1.244698458,5646415.769,4685,64.34176874,55.38530466
54003,0.780137703,1.151843259,4591617.918,2893,77.816498,13.45489258
54004,0.448504835,0.566476938,2561556.88,1041,35.83761236,-13.42307619
54007,0.642718975,0.909211246,1804054.056,652,19.42600453,9.022090045
54011,1.325539931,2.114769218,286647.9519,41,36.49399493,7.231832141
54013,2.084033434,3.458198247,12760441.23,9462,-94.66003655,36.19181514
54022,0.598327954,0.830661505,4166288.32,2252,-2.133562286,15.20655249
54023,3.365222868,5.718762401,8348498.474,6574,113.7491094,25.36067104
54024,0.445107071,0.560505761,2464096.932,989,35.83744201,-12.54212499
54025,0.54314293,0.734350477,10273203.19,7657,-54.23584876,-13.42297741
54034,3.602654229,6.13872701,7823113.445,6324,108.3592177,38.34534672
54039,0.745973272,1.091731894,4730809.14,3125,78.71481329,19.51856069
54043,0.569271505,0.780022387,4221998.069,2327,70.62997573,29.36955533
54044,0.549284703,0.744434153,3033986.83,1311,29.30747266,-16.91221321
54047,1.166851871,1.83648396,4806889.322,3250,71.52829101,39.04931339
54048,0.023057851,-0.184868573,4228777.834,2338,20.32431982,-25.33104167
54057,1.98809523,3.286378418,6036640.4,5205,79.61312857,50.50850028
54059,0.069841269,-0.102585064,1258401.596,394,47.27377834,10.80339589
54061,0.09575589,-0.056569184,4661604.359,3007,-6.625138706,9.022090045
54063,0.071231858,-0.099935505,8350373.486,6575,-37.16785837,-8.989674489
54065,0.163636356,0.064512842,6310175.645,5450,76.91818272,56.88983661
54068,1.037499953,1.608025198,5753957.764,4859,67.03671459,55.38530466
54069,5.6583335,9.768135102,5036271.499,3643,0.561383567,43.12510269
54075,0.59981481,0.835690711,5421155.839,4306,77.816498,41.79485858
54078,0.179769945,0.092823015,4448833.304,2663,70.62997573,33.97684583
54079,5.289873232,9.116026691,3784945.086,1800,14.03611283,37.63441344
54081,0.835171172,1.250765488,10181444.48,7616,-51.54090291,-23.68725562
54085,1.049999952,1.629457755,6461330.402,5539,84.10470499,53.2860827
54087,2.027685137,3.356247838,5073694.825,3714,75.12155215,39.04931339
54089,3.298114198,5.597221727,14055382.73,10037,-121.6094951,39.7462773
54090,1.109636337,1.735088694,5398268.355,4270,80.51144385,36.91655438
54097,3.123730024,5.293331102,8055537.076,6425,111.0541635,31.70207379
54099,2.00666666,3.317472537,11730219.84,8475,140.6985679,-4.500736801
54103,0.445746824,0.561425471,1506910.935,516,22.12095039,10.80339589
54108,0.170172763,0.075010786,12401614.06,9135,145.1901443,-21.18220445
54112,0.840222593,1.258415115,5090720.943,3740,81.40975914,24.54169549
54117,1.059050178,1.644247062,137998.0166,14,36.49399493,10.80339589
54118,0.989941992,1.522114935,1149028.854,335,25.71421152,12.57406233
54119,0.501772217,0.662572903,8764371.136,6836,120.0373164,52.19575295
54121,0.063920295,-0.111301546,3946382.03,1990,6.849590556,33.22514052
54122,0.141860463,0.025738654,12323996.08,9057,-73.10046973,-16.04546807
54127,0.087499996,-0.070371671,6328006.852,5459,73.32492158,59.26817571
54135,0.986798718,1.518173973,9876203.781,7464,-48.84595706,-22.02227995
54138,2.328000069,3.8882951,4681146.971,3038,6.16528216,43.05055399
54140,0.776562542,1.147334775,4617319.068,2934,18.52768925,48.75837299
54155,1.87357418,3.084319866,9065531.196,7013,124.5288928,52.74434452
54160,0.086165802,-0.073718681,1713344.894,611,31.10410323,24.54169549
54166,0.43749998,0.547221039,5797205.217,4924,45.47714777,61.49080185
54173,2.094265236,3.473631182,11434384.96,8287,-83.88025314,45.70002889
54175,0.544333317,0.735629389,2849397.285,1201,36.49399493,35.46024618
54176,0.631333288,0.89087214,10473843.12,7757,-55.13416405,-19.48764166
54177,0.267257978,0.247345198,10850082.26,7928,-59.62574047,-13.42297741
54180,0.049999998,-0.136614989,6126584.898,5293,67.03671459,59.72493528
54181,0.116044387,-0.020564779,3418013.001,1512,25.71421152,-19.48764166
54184,0.006595925,-0.214186383,1410791.239,474,48.17209363,6.333885882
54186,0.40680555,0.493075717,11865973.59,8569,-70.40552388,-3.598665039
54194,2.635982792,4.429238013,11721004.4,8472,-71.30383916,8.127972805
54201,1.016666689,1.569527126,10690868.52,7846,-61.42237104,6.333885882
54202,0.012499999,-0.203098927,5819055.763,4953,47.27377834,61.49080185
54204,0.305118149,0.313122959,1806949.52,654,20.32431982,4.53345902
54205,1.073545694,1.669847694,2883100.418,1224,9.544536408,11.69016253
54206,3.962963157,6.77394779,5004047.977,3577,-3.03187757,38.34534672
54210,0.037396728,-0.159548639,8736540.49,6822,-40.7611195,-8.989674489
54211,3.647776753,6.218165537,8713147.641,6805,119.1390011,48.16090152
54213,0.124664313,-0.005457331,3903543.849,1938,22.12095039,-22.85734615
54216,0.152106062,0.043532299,4373114.868,2558,73.32492158,26.98178314
54217,0.12863991,0.001683677,1521120.539,525,39.18894078,-3.598665039
54220,0.089467525,-0.068083334,10444240.03,7741,127.2238386,-15.17488847
54221,1.435999966,2.310921883,5568580.13,4555,83.20638971,35.46024618
54223,0.938192333,1.430832238,4226214.859,2336,74.41186152,14.33245432
54231,0.012499999,-0.202446411,6258268.991,5410,74.22323686,57.86029637
54232,3.323877335,5.646877834,8555961.212,6700,116.4440552,33.22514052
54236,0.028645833,-0.174009606,4577295.496,2866,55.3586159,47.55634683
54240,0.673968634,0.96458138,1674556.665,591,35.59567965,-5.401677201
54241,0.002826746,-0.220821799,3722305.169,1740,2.358014135,17.80617783
54242,4.28000021,7.333763265,5261354.852,4042,-3.930192854,41.79485858
54245,3.80667358,6.498896068,8975049.043,6959,122.7322622,48.75837299
54253,1.049999952,1.629612814,5625168.314,4656,62.54513817,55.89339366
54254,3.527297152,6.006355793,12844751.58,9529,-96.45666712,36.91655438
54256,0.107510792,-0.035268077,11932128.89,8625,-71.30383916,-1.792030028
54261,0.737499967,1.077886936,6401435.884,5503,84.10470499,52.19575295
54263,4.183125123,7.164075268,5012139.335,3597,2.358014135,44.42683895
54265,0.513405487,0.680980302,3698925.774,1719,67.03671459,24.81241636
54266,1.950242132,3.21929907,10287577.28,7662,-53.33753348,-19.48764166
54267,3.169054711,5.371460436,14402836.94,10166,-109.9313964,28.57963469
54276,1.286416636,2.046939644,5849491.176,5004,85.90133556,36.91655438
54281,0.173982529,0.081571203,2490286.056,1009,22.12095039,-8.095480024
54287,1.036363589,1.605321877,5123195.874,3797,48.17209363,54.87057396
54289,0.541105718,0.72977367,314646.5767,46,35.59567965,12.57406233
54291,0.653066789,0.928313248,13557614.08,9866,-91.06677541,15.20655249
54294,1.909124621,3.146914179,10332816.9,7682,-53.33753348,-22.02227995
54295,3.319324017,5.63543724,11384857.5,8253,-76.56940523,34.72190291
54297,0.539484528,0.727150385,2485374.546,1003,32.9007338,-12.54203224
54298,2.078024089,3.444736241,11765688.55,8499,-80.286992,33.22514052
54300,0.856595609,1.288549184,14720321.13,10212,-110.5788999,25.03388206
54304,0.640933937,0.906219528,3629926.011,1656,32.00241851,-22.85734615
54306,0.91065126,1.384121562,11034297.79,8038,-60.52405575,-19.48764166
54309,2.229629623,3.711288552,12082187.03,8794,143.3935137,-8.095480024
54312,0.67878481,0.973061003,2571416.655,1048,33.79904908,-13.42297741
54314,0.246997378,0.210312898,749967.0881,174,38.2906255,16.07699615
54322,1.525311594,2.468189325,10353654.11,7693,-55.13416405,-12.54203224
54323,1.247807643,1.977491797,207154.5126,23,37.39231022,10.80339589
54324,1.049999952,1.629095585,3876121.643,1908,40.98557135,44.42683895
54325,0.022414474,-0.186261851,3739342.675,1755,14.93442811,-16.91221321
54327,0.185937492,0.103887516,9282509.464,7135,128.1221539,54.34915586
54328,5.789090706,9.998112218,3932805.553,1978,15.8327434,40.43620685
54329,3.21944452,5.460435446,3865179.461,1892,22.12095039,42.46353935
54334,1.138541621,1.786596119,5960166.82,5133,74.22323686,53.82100625
54336,1.958181771,3.232746965,6057960.438,5224,88.59628141,36.19181514
54339,0.748840593,1.096023208,1917625.928,710,43.6805172,25.36067104
54340,0.014583333,-0.199681282,6863671.908,5776,84.10470499,60.17552063
54341,0.085550729,-0.074520593,1615626.547,567,23.01926567,2.728475555
54344,2.362853116,3.948165411,12106757.1,8817,-83.88025314,32.46685781
54353,0.287499987,0.282659632,5446665.299,4353,33.79904908,58.80518597
54354,1.024999953,1.585308569,4731207.261,3127,40.98557135,52.19575295
54355,0.149959093,0.039442581,4004520.542,2063,70.62997573,23.71727971
54358,0.207125256,0.140151616,1213924.302,371,25.71421152,5.434354136
54362,0.040540541,-0.154466988,2692899.659,1121,55.36937165,25.36067104
54363,0.27272726,0.256314424,10009530.05,7537,138.003622,51.07786445
54365,0.029026813,-0.174340939,1792470.856,644,21.2226351,2.728475555
54366,2.271559809,3.788531726,7973673.159,6388,110.1558482,29.36955533
54371,0.657278699,0.935134022,1579772.732,551,34.69736436,-4.500736801
54373,0.246372812,0.209387921,2842627.988,1197,23.01926567,-12.54203224
54374,2.743789887,4.621527307,13941492.55,9998,-103.6431894,28.57963469
54377,2.269972157,3.784801192,12217751.79,8939,-86.57519899,34.72190291
54378,0.081061907,-0.082708747,908188.3558,227,37.39231022,17.80617783
54380,0.873555777,1.316818108,3569318.433,1608,3.256329419,10.80339589
54387,0.550000005,0.746471997,3843307.837,1864,33.93027331,44.37915404
54388,2.601023424,4.368812062,6856546.826,5771,98.47774954,30.93086991
54390,0.389389582,0.461754915,1576898.317,549,22.12095039,14.33245432
54391,5.759818408,9.947895763,12406782.71,9143,-92.86340598,39.7462773
54393,3.343274882,5.680230966,8677535.021,6781,117.3423705,28.57963469
54396,0.70794675,1.024703899,5045833.771,3662,81.40975914,22.05267853
54399,0.671568323,0.960208449,854256.9656,208,31.10410323,3.63142439
54400,0.875342757,1.320111069,1873325.77,684,35.59567965,-7.199269999
54403,1.970379459,3.254546079,14261630.28,10112,-99.15161297,16.94359866
54410,1.012499954,1.563145034,5349022.534,4188,53.56198533,55.89339366
54418,1.037499953,1.607380202,4937385.52,3466,47.27377834,53.2860827
54420,1.453044205,2.341021418,10035775,7551,-51.54090291,-16.04546807
54421,2.753472179,4.636238856,12881515.62,9558,-79.38867672,-5.401677201
54426,0.074285541,-0.094267346,3594991.669,1630,25.71421152,-21.18220445
54427,3.767358906,6.430214452,8664804.699,6776,118.2406858,42.46353935
54428,0.402420792,0.486130547,6987958.642,5872,100.2743801,20.36802369
54429,0.918871827,1.39683353,2298373.105,911,39.18894078,-10.77115798
54436,1.106666644,1.728023372,14627354.11,10205,166.7497111,-22.02227995
54438,1.623713646,2.642578898,9916009.666,7484,-49.74427234,-19.48764166
54442,4.128041267,7.066929554,8891468.841,6915,120.9356316,41.79485858
54444,0.164856805,0.065474847,2282458.969,899,15.8327434,4.53345902
54447,0.773246814,1.139497531,5237989.835,4005,-12.01503041,10.80339589
54448,4.862886758,8.362515807,14034349.56,10028,-107.2364505,30.93086991
54452,0.046070358,-0.144208281,3267917.873,1421,23.01926567,-16.91221321
54454,1.038190606,1.607557723,2678331.752,1106,32.9007338,-14.30066122
54457,3.806375742,6.498180839,9035277.324,6996,123.6305775,49.34878108
54460,0.101987407,-0.045519192,2474888.12,999,14.03611283,4.53345902
54462,0.829439504,1.238785862,4789170.297,3225,79.61312857,11.69016253
54466,3.677238425,6.268322687,13578235.35,9876,-112.6263422,40.43620685
54472,2.033854167,3.367201038,5966798.678,5138,77.816498,51.07786445
54474,0.0309375,-0.169895463,4771543.478,3190,23.91758095,51.64027117
54481,2.123723176,3.527265633,12003953.25,8699,-88.37182956,41.11907488
54482,0.785327807,1.160979984,4162871.722,2248,-2.133562286,9.913968571
54483,0.08636658,-0.073117716,3480909.325,1551,22.12095039,-18.63347536
54488,0.023541667,-0.184055344,2597594.271,1066,13.13779754,3.63142439
54491,0.041250002,-0.152794711,2476783.582,1000,21.2226351,-7.199269999
54492,2.717261905,4.574173503,5659945.623,4710,70.62997573,52.19575295
54494,0.382348492,0.449251913,3554820.137,1597,47.27377834,-20.33727238
54495,2.326110999,3.88268032,4428805.321,2639,66.13839931,39.04931339
54498,3.831980452,6.541893525,14372717.87,10152,-103.6431894,22.05267853
54501,1.402199292,2.250361521,10746385.04,7870,-73.10046973,43.77953811
54502,3.311193488,5.624560363,13005732.97,9640,-97.3549824,35.46024618
54504,0.725697508,1.055717244,2795004.693,1177,40.08725607,-15.17488847
54508,0.775723691,1.144070385,2198288.775,857,15.8327434,9.022090045
54510,0.584146982,0.806002563,2193883.386,852,29.30747266,-8.989674489
54511,2.136881108,3.550653189,13484024.98,9839,-101.8465588,33.22514052
54513,0.299999986,0.303566388,7528821.031,6183,99.37606482,57.378289
54517,0.595010318,0.825014612,8798455.699,6859,-40.7611195,-11.65802482
54520,0.567455635,0.776435302,3773403.415,1788,67.93502988,24.54169549
54524,0.028645833,-0.173704042,4729691.565,3123,62.54513817,45.70002889
54526,2.864747406,4.834388511,5620126.139,4645,80.51144385,41.79485858
54528,3.838542223,6.554163315,9533292.013,7291,129.9187845,46.94469194
54530,3.806375742,6.497736832,7204525.726,6025,102.0710107,31.70207379
54532,1.176996522,1.852554692,2587997.849,1058,12.23948226,9.913968571
54534,2.675555547,4.49860386,12222864.19,8948,145.1901443,-4.500736801
54535,0.53624763,0.721181566,2354370.454,939,14.93442811,5.434354136
54540,1.049999952,1.629201872,4027371.589,2085,41.88388664,45.70002889
54550,1.049999952,1.629393023,6484418.866,5553,85.00302027,52.74434452
54551,0.060855296,-0.11807722,1084091.111,303,26.61252681,6.333885882
54553,1.412722739,2.269919551,10320117.39,7676,-54.23584876,-16.04546807
54559,0.07689648,-0.08762683,7208366.647,6027,101.1726954,39.04931339
54561,0.061130384,-0.117905231,3947095.064,1993,14.03611283,-18.63347536
54563,0.905843095,1.373751455,3980419.423,2030,-0.336931717,8.127972805
54566,0.165000007,0.065872195,1713785.878,612,26.61252681,-2.695687276
54574,1.800595238,2.954624395,4778003.989,3200,52.66367005,50.50850028
54575,1.447547229,2.331032745,9488275.291,7265,-46.15101121,-16.91221321
54580,0.508695501,0.672741709,2284417.36,900,38.2906255,-10.77115798
54582,1.625580762,2.647271617,7445076.801,6138,104.7659565,26.1740754
54585,1.049999952,1.629416281,4577684.201,2868,43.6805172,50.50850028
54595,0.62836683,0.883834032,2743636.548,1142,11.34116698,5.434354136
54601,0.155000006,0.048147887,1839644.342,669,24.81589624,-2.695687276
54602,3.806854243,6.496892006,9772887.124,7410,133.5120456,48.16090152
54608,2.167442347,3.604805516,13167466.97,9722,-101.8465588,37.63441344
54609,1.062661154,1.650688945,2881692.217,1221,9.544536408,10.84580171
54611,1.324074074,2.114324931,5602132.836,4611,77.816498,45.0670023
54612,4.003730792,6.847592483,12320163.88,9045,-92.86340598,41.11907488
54615,0.864062461,1.300681394,3935463.701,1980,44.57883249,44.42683895
54616,1.450608554,2.336046385,10854826.27,7930,-74.8971003,44.42683895
54626,1.624999977,2.643875984,6917817.389,5823,99.37606482,14.33245432
54628,0.88749996,1.3433332,8451552.547,6638,115.5457399,50.50850028
54630,0.61538752,0.861198228,2096538.552,805,32.9007338,-8.989674489
54632,1.049999952,1.630001307,5600992.496,4609,64.34176874,54.87057396
54633,0.503572042,0.6636844,2567312.317,1045,37.39231022,-13.42297741
54636,0.420786869,0.519478561,11067675.24,8057,-60.52405575,-22.02227995
54643,3.00999999,5.088941024,11828734.24,8540,141.5968832,-4.500736801
54644,0.354451356,0.400278517,1750539.512,624,20.32431982,6.333885882
54646,1.035441444,1.604142393,7867240.579,6334,108.6283092,19.28028219
54647,0.717999983,1.045007344,9075023.564,7020,121.8339469,31.70207379
54648,0.335380904,0.367580064,12367479.57,9096,-76.69373087,5.434354136
54649,0.09400828,-0.058642603,11783662.24,8513,-71.30383916,5.434354136
54654,0.096280354,-0.055866078,3873793.729,1906,14.03611283,-17.77494155
54655,4.092407531,7.003468551,4874899.796,3367,2.358014135,42.46353935
54656,0.430606069,0.534432825,2949609.123,1257,49.07040891,-13.42297741
54658,0.021878591,-0.187324021,1372172.275,453,43.6805172,19.51856069
54662,0.910585711,1.382242978,12590521.83,9328,146.9867749,-22.02227995
54666,0.8288172,1.237702163,4177545.903,2267,-2.133562286,8.127972805
54672,1.049999952,1.629484251,4858596.92,3342,49.07040891,52.19575295
54674,1.622898353,2.640793795,9619555.518,7337,-47.04932649,-18.63347536
54689,0.412499981,0.50309511,5787645.238,4903,44.57883249,61.49080185
54700,0.44999998,0.56930376,5555689.866,4540,32.00241851,59.72493528
54705,0.085506121,-0.074773269,3589244.292,1624,18.52768925,-17.77494155
54708,0.539236563,0.728594311,6780561.8,5708,97.57943425,31.70207379
54710,3.448888991,5.867193854,4661619.242,3008,7.42028223,43.73708215
54714,2.583621264,4.336112026,12958424.94,9615,-82.8666538,8.127972805
54715,0.297159538,0.299250208,697044.4552,155,37.39231022,3.63142439
54716,1.741425665,2.851921647,13689089.89,9915,-99.15161297,26.98178314
54718,0.334871558,0.365772808,1424494.872,482,39.18894078,-2.695687276
54720,0.593895154,0.822947109,2430763.83,977,23.01926567,-8.095480024
54724,1.040277731,1.612089429,4095870.884,2166,41.88388664,46.32592291
54725,0.747431671,1.09392912,4503666.777,2754,76.91818272,9.913968571
54728,0.532567563,0.714793944,2529953.973,1030,25.71421152,-10.77115798
54731,0.391695908,0.465811653,5227108.263,3977,-12.01503041,15.20655249
54732,0.919740987,1.400720601,14218520.61,10099,-109.0330811,30.15333299
54733,1.5081944,2.437837448,5821665.292,4957,88.59628141,25.36067104
54738,0.468202074,0.603935804,7239918.81,6040,102.0710107,35.46024618
54739,0.10497919,-0.040074178,3045687.627,1317,34.69736436,-17.77494155
54740,0.908833529,1.379776681,4768068.61,3180,76.01986743,30.93086991
54741,0.547396645,0.740988509,2973014.777,1269,25.71421152,-15.17488847
54745,0.785463625,1.161130032,2498170.697,1013,13.13779754,12.57406233
54751,0.190624997,0.111610897,12244273.4,8965,-73.99878502,-2.695687276
54757,1.287804859,2.048006355,6845410.069,5763,98.19387234,8.554027048
54759,3.813737476,6.50951351,4614168.212,2930,68.83334516,39.04931339
54760,0.532851546,0.715061608,3973738.827,2025,-0.336931717,15.20655249
54771,0.786172301,1.162529977,2760724.208,1151,37.39231022,-15.17488847
54772,1.008619424,1.558673896,13537138.11,9858,-101.8465588,32.46685781
54779,1.119842389,1.751667955,3274640.634,1427,5.951275272,10.80339589
54781,4.291515278,7.354280125,5005008.681,3581,7.74790584,48.16090152
54787,4.910407817,8.448408936,12623323.45,9354,-94.66003655,38.34534672
54789,0.382295528,0.449677645,1877386.913,686,34.69736436,-7.199269999
54791,0.185000007,0.101025613,2189488.043,849,22.12095039,-4.500736801
54792,0.121390347,-0.011317078,3580550.123,1618,3.256329419,14.33245432
54793,0.491839218,0.642801076,1680972.153,594,21.2226351,5.434354136
54796,1.049999952,1.62985832,5451344.875,4362,61.64682289,54.34915586
54798,3.868518531,6.608823187,12717149.65,9430,-97.3549824,39.7462773
54800,2.005957582,3.316519639,12456934.39,9190,-78.49036144,9.399914491
54804,0.573442813,0.787012986,4995984.409,3561,81.40975914,17.80617783
54807,0.976286237,1.498504612,4877782.61,3369,79.61312857,22.8875601
54821,2.56260252,4.302735097,8775554.056,6845,119.1390011,36.91655438
54827,1.755833328,2.874465931,12327272.85,9060,146.5184453,-2.146663957
54830,0.092398748,-0.062543092,767069.1553,178,42.78220192,9.022090045
54833,2.724334386,4.58510785,12332555.32,9063,-75.79541558,2.728475555
54835,0.015732912,-0.197963401,1518224.446,523,23.01926567,15.20655249
54837,0.237499997,0.194773107,7476388.504,6158,104.7659565,16.94359866
54839,2.727902615,4.592666285,6884106.218,5789,98.47774954,33.22514052
54840,2.606770833,4.378748537,6046210.751,5214,81.40975914,48.75837299
54848,0.0460117,-0.144443746,3685246.465,1704,2.358014135,15.20655249
54851,0.681971902,0.978740706,1976287.123,739,34.69736436,-8.095480024
54852,0.804032677,1.194597893,5629943.968,4665,86.79965084,24.54169549
54855,0.156800003,0.051162553,3020411.139,1302,44.46027322,-16.18389089
54857,0.772080118,1.137655836,12081130.18,8793,142.4951985,-16.04546807
54861,0.574999974,0.790619371,5731057.725,4816,61.64682289,57.378289
54863,0.75,1.099783351,4693205.833,3059,51.76535476,49.93214842
54866,0.793529987,1.175901325,4140542.2,2219,68.83334516,30.93086991
54873,0.074613806,-0.093915358,659649.1076,140,31.10410323,13.45489258
54879,0.108846081,-0.033723705,1164598.826,340,43.6805172,16.94359866
54880,0.763961689,1.123749822,9248681.384,7114,-43.45606536,-18.63347536
54881,0.21938788,0.162452083,9280879.272,7133,-44.35438064,-16.04546807
54890,2.093305588,3.472033613,14526584.41,10195,-111.7280269,28.57963469
54895,0.937499986,1.429441042,7010009.041,5897,99.53735669,7.231832141
54897,0.131249994,0.006670069,9857268.174,7454,136.2069915,52.19575295
54898,2.363348463,3.95111734,7975579.202,6391,110.1558482,36.91655438
54899,0.408333341,0.495154414,3521349.019,1578,46.37546306,-20.33727238
54900,0.464556359,0.594696775,2864515.972,1213,38.2906255,-16.04546807
54901,0.093958126,-0.05967551,716304.5024,161,29.30747266,9.802236563
54909,0.019444444,-0.190418295,4177286.533,2266,46.37546306,46.32592291
54912,0.032647935,-0.167610026,9020700.24,6989,-41.65943479,-16.91221321
54914,0.127272721,-0.000431266,5784894.213,4895,48.17209363,61.05839622
54917,0.413474899,0.504755684,3955667.003,2001,68.83334516,26.98178314
54918,0.03181818,-0.169277472,5795609.179,4920,32.9007338,61.91726393
54922,1.69642855,2.771110992,3564709.763,1602,22.86167287,39.7462773
54931,1.049999952,1.629452923,4723856.975,3117,40.08725607,52.19575295
54933,3.806375742,6.497430346,9082178.012,7024,124.5288928,51.07786445
54938,0.899180294,1.362150903,2380590.815,951,29.30747266,-10.77115798
54940,0.733061532,1.072646261,12944649.35,9603,-94.66003655,33.22514052
54941,0.44479166,0.560456923,12388876.05,9122,-74.8971003,-5.401677201
54943,0.492187478,0.644737421,9357737.208,7176,129.0204692,53.2860827
54944,0.306249986,0.315683283,5677129,4735,47.27377834,60.17552063
54946,0.875591673,1.320491899,1866014.618,681,28.40915737,-5.401677201
54947,0.731830759,1.066525187,3082509.827,1334,7.74790584,12.57406233
54949,1.643556893,2.676854734,12273005.69,8993,-74.8971003,0.920742084
54950,1.317045434,2.10018983,12161661.54,8879,-73.10046973,-3.598665039
54951,0.459277151,0.585083738,5132989.43,3816,-11.11671513,16.07699615
54957,0.155312508,0.050576174,4647225.365,2980,17.62937397,48.75837299
54961,0.109349198,-0.032981314,10333441.69,7683,126.3255233,-14.30066122
54963,1.491944429,2.409817559,3593302.375,1629,26.61252681,41.11907488
54966,2.986458287,5.047681771,12648826.16,9370,-76.69373087,-9.881638007
54969,1.036363589,1.605387449,4839147.992,3307,48.17209363,52.19575295
54973,1.560771596,2.531713601,11740770.8,8482,-81.18530729,35.46024618
54975,1.351714259,2.160622449,14450669.89,10177,164.9530806,-21.30575864
