mean_maize,NEAR_DIST,NEAR_X,NEAR_Y
0.841931855,12184586.84,89.49459669,49.93214842
1.124875359,15022035.65,93.98617312,22.8875601
1.245189548,15078697.4,73.32492158,23.71727971
1.137851234,13782965.46,19.42600453,-26.14465047
4.62253809,11779333.42,29.58566338,36.19181514
6.434581812,1691557.122,-98.25329769,35.46024618
1.128611161,10700533.32,46.37546306,58.80518597
3.244518913,2991780.84,-91.06677541,46.32592291
8.725856645,6384433.679,-71.68197132,-30.90275818
2.371608559,6286156.246,-52.4392182,-12.54203224
4.743019646,7165671.698,-65.91394746,-36.1653808
0.44932205,4607644.246,-75.79541558,-14.30066122
1.979706302,13204786.62,145.1901443,-15.17488847
1.650007599,15644158.36,114.6474247,0.920742084
2.124615131,6379372.707,-67.71057803,-28.55084903
0.768214319,11562817.51,69.73166044,55.38530466
2.390000105,11469632.62,63.44345346,55.38530466
1.573349612,3081009.833,-73.10046973,9.022090045
1.017635951,14503570.23,29.30747266,-12.54203224
0.89415701,11703317.82,11.34116698,10.80339589
0.45986518,11153764.42,122.7322622,50.50850028
0.393068059,14425896.36,36.49399493,5.434354136
2.486484517,7477615.86,-72.20215445,-42.43939291
0.562857151,2241316.601,-78.49036144,26.5735056
2.390000105,11768064.53,58.95187703,51.64027117
8.80137767,2188102.197,-102.7448741,39.7462773
2.361547723,10475712.09,37.39231022,57.86029637
3.719310202,13788083.07,102.969326,31.70207379
1.477514571,9966349.303,-4.828508138,13.45489258
1.394244405,14598876.35,32.00241851,-7.199269999
6.88691857,2786318.973,-82.98193786,41.11907488
0.227619058,11233038.44,92.18954255,58.33591094
0.378061031,5574507.114,-52.4392182,0.016412769
2.12915435,13137151.66,81.40975914,41.79485858
3.404833412,13141029.61,49.07040891,33.97684583
2.410000086,4584681.947,-74.8971003,-13.42297741
1.457243218,6351161.111,-69.50720859,-29.34099072
1.881776379,15168867.11,117.3423705,4.53345902
1.942237546,14124483.75,120.9356316,15.20655249
2.0165328,15349580.51,107.4609024,12.57406233
0.564312356,7640937.097,-39.86280422,-16.04546807
2.146574168,11793515.74,40.98557135,44.42683895
3.341880457,6634703.666,-56.03247933,-22.02227995
0.708049782,15443433.3,46.37546306,3.63142439
1.032329507,7077001.392,-44.35438064,-13.42297741
1.476307908,1114390.988,-108.1347658,26.1740754
1.998558363,14637581.46,35.59567965,0.016412769
2.390000105,11645694.34,54.46030061,51.64027117
0.473020854,11654070.95,106.5625871,51.64027117
2.570596463,14823048.32,30.20578794,-22.85734615
0.443541898,5585800.464,-67.71057803,-19.48764166
3.381068758,17600300.85,57.34270852,-20.33727238
0.703661442,7490604.84,-65.91394746,-39.72110273
2.196637521,14828067.61,86.79965084,26.1740754
1.382063967,6641893.376,-47.94764178,-11.65802482
0.016776859,11179261.59,14.93442811,27.78367435
0.135795461,11542414.77,110.1558482,51.64027117
0.066623032,7554090.009,-65.91394746,-40.4112881
0.320690625,13807847.71,142.4951985,-36.1653808
1.9714919,13189488.12,147.8850902,-26.14465047
0.916984763,109162.4663,-99.34597833,21.21292799
0.25607144,11477546.07,100.2743801,54.87057396
1.559223342,1876814.98,-84.77856842,10.80339589
0.729097585,14606412.19,27.51084209,-29.34099072
4.637545739,6550929.495,-53.33753348,-17.77494155
0.928456239,14325225.9,32.9007338,0.920742084
0.439090908,13575280.08,30.20578794,9.913968571
2.495958451,15287920.85,98.47774954,18.66455611
5.047743948,6952267.163,-60.52405575,-30.1249931
0.779761149,6738896.336,-44.35438064,-7.199269999
2.326694629,7160746.41,-43.45606536,-13.42297741
0.820915937,6543096.29,-68.60889331,-30.90275818
0.026512379,13861113.65,21.2226351,-20.33727238
2.2421875,10954945.33,174.5758093,-35.60194612
0.637333361,9960158.871,28.43707318,59.82277314
4.725257421,13901181.02,91.29122726,33.97684583
0.791517556,14037270.31,95.78280368,31.70207379
0.907435975,4547190.759,-60.52405575,4.53345902
1.053376354,3065162.247,-80.10117086,0.016412769
1.72428422,14398985.92,25.71421152,-25.33104167
1.998129087,7488627.867,-46.15101121,-22.85734615
1.559104919,16072955.17,109.2575329,1.673468956
0.823495553,15476780.71,123.6305775,-16.15232671
2.777101981,6434568.715,-53.33753348,-16.04546807
4.223109213,13146710.46,149.6817207,-34.69497692
0.580501914,13449069.24,20.32431982,-8.989674489
2.578195061,15230314.08,89.49459669,22.05267853
0.470022841,15558249.37,38.2906255,-16.91221321
3.305563588,11586974.85,120.0373164,46.94469194
0.032882882,14381208.84,63.44345346,27.78367435
4.071347276,13285797.01,114.6474247,30.93086991
2.640284925,6454663.451,-52.4392182,-15.17488847
0.16220367,15005171.3,128.1221539,-16.04546807
3.606703776,1354709.52,-94.66003655,31.70207379
9.378658012,2245654.195,-100.9482435,40.43620685
0.628462528,14495410.17,67.03671459,27.78367435
0.318093618,5689878.815,-54.23584876,-5.401677201
5.368506646,13648835.26,144.291829,-36.89036885
7.60711345,13480080.8,146.0884596,-35.43356495
9.359999657,7759022.364,-75.20018912,-46.30332975
0.970713226,12808372.08,20.32431982,6.333885882
4.777750111,12713849.88,47.27377834,37.63441344
1.787609402,15132856.8,77.816498,23.71727971
0.124378563,7483634.34,-70.40552388,-41.77045405
3.837455567,13189374.72,102.969326,37.63441344
1.99193452,14304240.53,30.20578794,-4.500736801
5.53000021,12939733.83,144.291829,-4.500736801
0.778122902,5151776.339,-66.81226274,-13.42297741
3.405712706,7249860.341,-45.25269592,-17.77494155
0.293749993,8274457.846,-72.20215445,-50.48770305
1.502975674,10416437.85,-2.133562286,9.022090045
0.672770399,4828190.729,-62.32068632,-3.598665039
1.130086773,14854670.9,76.91818272,26.1740754
1.332705033,14505172.87,96.68111897,26.98178314
0.016089504,13081701.52,19.42600453,-1.792030028
2.661368173,13231330.61,105.6642718,36.19181514
2.177528858,13140506.44,147.8850902,-23.68725562
3.884701453,7411883.062,-72.20215445,-41.77045405
0.082091173,12988846.54,14.03611283,-15.17488847
0.124479172,10538258.36,133.5120456,51.64027117
0.474956111,13415091.16,19.42600453,-10.77115798
1.74278611,6623221.976,-59.62574047,-25.33104167
0.430413132,3731012.445,-100.9482435,53.82100625
0.205493228,15319350.29,37.39231022,-11.65802482
1.162313541,2658928.983,-77.59204615,8.803455743
0.068529661,12608294.17,86.79965084,46.32592291
2.768615167,7135448.22,-54.23584876,-26.95256711
2.450193825,15639977.53,120.0373164,-9.395993984
0.669217374,2014195.305,-83.88025314,9.913968571
2.450000048,12203356.65,129.0204692,32.94598711
3.264449124,1245103.535,-95.55835183,30.93086991
2.086776497,16715683.14,102.969326,0.016412769
0.57083504,13710027.58,20.32431982,-17.77494155
1.479523874,11608309.57,57.15524647,52.74434452
4.597371921,6761120.936,-65.91394746,-31.67419348
1.604338095,14417305.93,29.30747266,-9.881638007
1.331735492,14254733.78,130.4322093,-1.825417962
0.192464074,4045807.594,-74.8971003,-7.199269999
3.222700032,10838517.52,31.10410323,49.93214842
3.697185382,10500407.02,24.81589624,49.93214842
0.672890299,5661754.915,-59.62574047,-12.54203224
1.68700006,3945467.228,-78.6821436,-8.989674489
2.452051487,11783200.37,34.69736436,40.43620685
0.589740286,11068841.45,64.34176874,59.26817571
0.176199809,11846266.7,9.633720805,3.63142439
3.02744471,12397637.71,117.7255257,39.04931339
1.330603474,11205985.13,139.8002526,36.19181514
3.439709349,13267240.49,104.7659565,36.19181514
2.117581461,4290843.369,-75.79541558,-10.77115798
0.362121228,9972571.807,32.00241851,61.49080185
3.960000038,11219716.12,166.7497111,-22.02227995
3.276489312,6967688.838,-49.74427234,-19.48764166
1.038282942,5035803.526,-70.40552388,-15.17488847
1.764820099,14911624.4,123.4029644,-0.887920689
1.303923166,14278541.32,122.7318858,10.80339589
3.302270651,16784768.56,105.9044272,-4.500736801
2.282191825,12006798.74,130.8170998,33.91763151
2.514731786,14188900.16,23.01926567,-33.94967734
2.048123369,16572825.24,102.969326,1.824838998
3.209997555,10956841.92,27.51084209,45.70002889
0.12822707,12501300.72,13.13779754,-3.598665039
0.094854939,3612771.638,-74.8971003,-1.792030028
2.210326928,12114052.39,42.78220192,41.79485858
0.276805446,13727432.06,30.20578794,7.231832141
0.582177037,13969139.61,140.6985679,-35.43356495
3.266340256,2972149.352,-91.9650907,46.32592291
3.487767006,3364763.669,-79.38867672,45.70002889
0.01659718,13878451.69,21.2226351,-21.18220445
2.402559314,5891378.048,-56.93079462,-12.54203224
2.663246298,13853232.54,19.42600453,-33.19773203
0.399509859,13879756.03,141.5968832,-33.19773203
0.653466793,15587108.53,39.18894078,-14.30066122
5.577363877,1500642.398,-90.16846013,30.93086991
0.820691497,14840344.95,34.69736436,-6.30126233
3.429564164,448971.5443,-103.6431894,20.27962715
0.460889843,14547900.89,28.40915737,-17.77494155
7.877972233,7515730.822,-72.92651978,-43.1012148
0.588904652,14710574.24,33.79904908,-5.401677201
1.732338786,15230503.04,117.3423705,3.574549467
1.767804667,14608314.09,98.47774954,25.36067104
1.261394505,6082823.114,-50.64258763,-6.30126233
2.539999962,14692570.48,28.40915737,-32.66411809
0.94489162,14599784.8,78.71481329,28.57963469
0.989513884,2840742.196,-72.20215445,19.51856069
1.274264542,11004516.64,3.256329419,8.127972805
2.386089719,7668492.023,-55.13416405,-34.69497692
1.196797248,14225830.75,122.7322622,11.59170732
0.697083364,10588291.74,131.715415,52.19575295
6.400893236,9350692.165,5.951275272,49.93214842
1.253333304,7835682.115,-69.50720859,-45.04389138
2.127143591,7244851.881,-42.55775007,-13.42297741
2.230652042,15016528.32,96.68111897,22.05267853
2.989249304,6319522.805,-53.33753348,-14.30066122
1.195980453,11317223.88,5.951275272,7.231832141
6.720432707,12115025.09,36.49399493,37.63441344
3.211427255,6104760.343,-59.62574047,-18.63347536
0.656458331,13053011.27,25.71421152,11.69016253
0.662706494,1617731.435,-113.5246575,26.76906198
9.359999657,8336224.116,-73.99878502,-51.64414811
0.682857173,10718851.65,130.8170998,51.07786445
9.359999657,7638686.406,-73.10046973,-44.40346895
0.575166694,14029055.56,65.24008402,31.70207379
1.034076971,15168161.32,38.2906255,-5.401677201
4.178390505,13194307.66,106.5625871,36.19181514
0.540888229,6824904.169,-42.55775007,-5.401677201
2.274656543,4165436.923,-62.32068632,9.022090045
0.602879419,7499206.894,-39.86280422,-13.42297741
1.773809552,3347803.846,-70.40552388,9.022090045
8.586650684,2483943.35,-86.57519899,39.7462773
2.989310374,10505871.6,22.12095039,47.55634683
1.070128168,14010632.49,29.30747266,0.016412769
2.716515784,13013939.6,103.8676412,39.04931339
2.193333281,7340752.218,-67.71057803,-39.02388406
5.542903984,12669071.2,120.0373164,34.40741783
1.09199996,2214306.175,-78.37389998,18.25458215
2.676556349,11520053.72,40.98557135,47.55634683
1.457930532,12297046.23,111.9524788,43.12510269
2.2468212,15716013.81,121.8339469,-18.63347536
0.108989897,12900825.77,56.25693118,39.7462773
0.606457504,9146350.494,-13.81166098,10.80339589
1.861360957,15443854.95,73.32492158,20.36802369
1.589874801,14945887.82,34.69736436,-8.989674489
1.77562651,16165202.29,98.17153887,9.913968571
1.331735492,14667825.54,126.3255233,-1.817160113
0.774148906,9152145.786,-4.828508138,34.72190291
0.22406251,11702358.45,111.9524788,49.34878108
3.400573937,13551458.65,145.1901443,-33.94967734
0.330265427,9128228.682,-5.726823422,33.22514052
0.304201338,15029794.48,32.00241851,-25.33104167
1.74215155,16011229.4,109.6485633,2.073409057
1.329123367,5478730.754,-59.62574047,-9.881638007
2.410000086,3797023.805,-78.49036144,-7.199269999
1.139913555,14060538.9,24.81589624,-13.42297741
1.261456174,14519222.33,26.61252681,-29.34099072
0.759250612,6099512.191,-51.54090291,-8.095480024
2.775999546,13797094.65,109.2575329,28.57963469
0.027320676,10364374.69,0.561383567,16.94359866
0.58403521,9234730.972,-12.01503041,13.45489258
3.668455137,12662582.89,113.7491094,38.34534672
5.687052409,1818332.722,-103.6431894,36.19181514
8.510223697,9024011.51,-0.336931717,47.55634683
6.249336609,11738962.35,124.5288928,42.46353935
0.312976204,11140458.93,91.29122726,59.26817571
2.684195513,14501792.05,107.4609024,22.05267853
0.205274144,4958779.204,-56.03247933,5.434354136
0.113024851,4399584.402,-73.10046973,-9.881638007
1.248008839,7575218.496,-50.64258763,-29.34099072
6.844112676,13808955.26,142.4951985,-36.89036885
0.186304766,14118022.07,23.01926567,-24.51186634
3.050540126,14028790,112.8507941,23.71727971
2.054986858,17136685.93,99.63638229,-2.021663964
3.516113312,12998033.76,143.3935137,-3.598665039
4.94467218,6649244.568,-63.21900161,-28.55084903
0.12590278,13756940.51,37.39231022,16.94359866
1.313333352,2392366.724,-76.69373087,25.43915838
0.817548056,214954.3028,-100.0499283,22.05267853
1.376043632,540238.0012,-95.55835183,16.94359866
6.090199471,3779702.421,-109.9313964,53.2860827
0.770318134,16281475.09,44.57883249,-21.18220445
0.131971446,13303465.22,146.0884596,-22.85734615
4.298507651,10283245.13,23.01926567,51.64027117
2.15090505,15277024.75,96.68111897,19.51856069
1.254437655,15684991.71,104.7659565,10.80339589
5.884259259,11597517.54,170.3429723,-45.04389138
0.288244145,12345997.42,85.90133556,48.75837299
0.483690497,10957791.44,63.44345346,60.17552063
1.319763944,5184660.533,-70.40552388,-16.91221321
0.186503698,14521651.22,89.49459669,28.57963469
1.904073971,12009864.21,41.88388664,42.46353935
0.733249689,9290233.614,-10.21839984,16.94359866
0.047278243,4613824.631,-66.81226274,-6.30126233
2.273694515,14522003.32,125.4202361,2.728475555
6.973353625,1450403.379,-106.3381352,31.70207379
1.657457989,3717700.727,-78.49036144,-6.30126233
1.475861043,15037687.37,39.18894078,-0.887920689
5.53000021,12758814.4,146.9867749,-7.199269999
9.917394488,2801511.815,-113.5246575,42.46353935
2.291605429,6611889.262,-50.64258763,-15.17488847
3.738286034,2751574.907,-76.69373087,8.670725845
2.580525196,14176068.1,23.01926567,-30.1249931
0.302728355,12442047.7,12.23948226,-4.500736801
5.764715271,12352131.8,121.8339469,36.91655438
2.527672136,6191085.372,-65.01563217,-24.51186634
0.036590909,13474125.72,34.69736436,17.80617783
0.831432065,2129498.679,-114.4229728,33.97684583
1.346880159,5557131.008,-58.72742519,-9.881638007
5.059550285,3359943.385,-99.32513132,50.50870512
0.623569095,14865277.89,67.93502988,24.54169549
7.28676779,7410811.883,-73.99878502,-42.43939291
3.249629601,12856512.97,71.52829101,43.77953811
0.69499636,7688653.064,-39.86280422,-16.91221321
1.296954672,3840677.892,-67.71057803,4.53345902
0.012760077,13390092.05,47.27377834,30.15333299
0.574414692,12475775.1,12.23948226,-5.401677201
2.284363929,6731823.509,-67.71057803,-32.43921198
0.152206243,5668223.701,-50.64258763,1.824838998
9.276594886,2381116.861,-112.6263422,38.34534672
5.53000021,12221038.92,150.4446913,-2.477781991
5.53000021,12344929.25,150.1966272,-5.051254931
2.940357057,14924279.94,31.10410323,-23.68725562
1.564881021,11274465.09,93.08785783,57.86029637
3.321638382,5630587.351,-63.21900161,-16.04546807
0.330533731,2724860.982,-109.9313964,43.12510269
1.119217873,5638339.563,-65.91394746,-18.63347536
9.359999657,8551668.533,-72.20215445,-53.26653887
2.356271581,14833117.47,30.20578794,-23.68725562
3.228153013,13939826.1,20.32431982,-33.94967734
0.574444431,7299236.274,-68.60889331,-39.02388406
0.108404325,12828073.05,12.23948226,-16.04546807
5.53000021,12013610.15,152.6456002,-3.046390857
1.223958333,2934461.974,-71.30383916,19.51856069
1.257949208,5841654.324,-65.01563217,-20.33727238
1.292572515,13407255.65,142.4951985,-12.54203224
1.375442988,11611164.06,30.20578794,39.04931339
1.685103005,15030963.8,98.47774954,21.21278221
1.77134734,7372852.284,-56.93079462,-32.43921198
2.401610924,13340373.76,143.3935137,-13.42297741
2.444486916,1315848.501,-102.7448741,31.70207379
0.617817724,12663288.44,14.03611283,-5.401677201
9.065963093,2505284.141,-118.9145492,34.72190291
3.799627294,11396995.02,121.8339469,48.16090152
1.402250368,5245121.251,-69.50720859,-16.91221321
6.368086338,13461864.76,146.0884596,-33.19773203
4.995645277,12994459.31,51.76535476,36.91655438
0.279333332,13847510.94,20.32431982,-24.51186634
0.05406789,15512445.35,123.6305775,-17.77494155
1.797272769,13776261.95,56.25693118,30.93086991
0.131348517,12078334.34,115.5457399,43.77953811
3.718194389,10990007.49,20.39860925,38.32555396
1.331735492,14311588.07,128.9049093,0.203264128
2.707825856,7529938.572,-49.74427234,-27.75467148
2.365620241,14954441.25,117.0667912,8.077918016
1.455456517,13122589.42,147.8850902,-22.85734615
2.719754161,16063685.29,76.91818272,15.20655249
4.726270199,6917047.753,-63.21900161,-31.67419348
0.06074074,12559916.76,77.816498,46.94469194
0.902707722,13884428.88,23.91758095,-10.77115798
1.322776088,9692828.49,-7.52345399,13.45489258
0.477918626,16293137.14,44.57883249,-22.85734615
0.844089556,12016129,14.93442811,11.69016253
0.810164947,16454704.22,47.27377834,-15.17488847
6.728927135,7358636.215,-62.32068632,-36.1653808
8.671031833,9392266.377,4.154644703,46.32592291
9.252413454,8042681.399,-73.99878502,-48.73681047
4.975967382,10258049.44,21.2226351,50.50850028
0.255467434,4910643.85,-61.42237104,-3.598665039
1.484297164,14469898.18,40.08725607,9.913968571
2.719363252,14098779.66,22.12095039,-31.67419348
0.011236204,9240352.742,-5.726823422,30.15333299
8.498064215,8303636.12,-73.10046973,-51.05732034
2.704635127,16499553.54,102.969326,2.728475555
0.122758509,4689351.768,-63.21900161,-2.695687276
0.12645522,1101704.455,-103.6431894,29.36955533
1.190000057,13814944.21,63.44345346,33.22514052
1.194405288,1420163.029,-87.47351428,14.33245432
2.20376633,10455547.77,32.00241851,55.38530466
0.12415585,11061739.57,72.4266063,60.17552063
1.172818474,13980107.14,133.5120456,-2.695687276
0.580501914,13508958,20.32431982,-10.77115798
3.333505907,7385555.861,-52.4392182,-28.55084903
6.253997185,9291421.164,2.358014135,45.70002889
1.336266869,5025108.369,-69.50720859,-14.30066122
1.833375335,6076192.273,-66.81226274,-24.51186634
0.307064406,13130730.6,14.93442811,-16.91221321
0.331497439,4596148.223,-69.50720859,-8.989674489
1.409964226,8835779.549,-15.60829155,14.33245432
2.131612173,12136811.29,14.03611283,7.231832141
0.989538814,11734382.98,10.44285169,8.127972805
5.586562157,17383615.77,55.22055419,-21.0249999
2.333095341,11170054.97,46.37546306,53.82100625
7.143939394,10894443.37,177.0888251,-39.72110273
1.464814174,14814203.98,37.39231022,0.016412769
0.373058317,5462615.82,-51.54090291,4.380494685
0.28145792,13493269.39,17.62937397,-20.33727238
0.313333326,7773939.189,-69.50720859,-44.40346895
2.519221806,14339835.84,24.81589624,-28.55084903
1.069392323,15844283.94,99.37606482,12.57406233
0.867035885,483259.8889,-100.0499283,24.54169549
2.927858925,6806033.264,-70.40552388,-34.69497692
0.721596747,5431130.564,-63.21900161,-13.42297741
3.615663901,10663136.73,32.9007338,53.2860827
7.921340726,9233879.538,-1.235247001,40.43620685
2.333095341,10992204.75,45.47714777,55.38530466
2.102602082,14444147.72,105.6642718,23.71727971
0.216234501,12895733.69,13.13779754,-15.17488847
2.456759199,12246349.16,45.47714777,41.79485858
0.461837404,12758999.14,22.12095039,10.80339589
8.738745481,9187610.953,2.358014135,48.16090152
0.346817697,4063403.254,-65.91394746,3.63142439
1.158583842,10365066.83,-1.235247001,12.57406233
0.098023355,9650635.571,-6.625138706,16.94359866
1.110779325,5089543.826,-68.60889331,-14.30066122
13.32434235,13809106.36,142.4951985,-38.31966386
2.390000105,11372072.5,50.86703948,53.2860827
2.636000061,14502218.81,60.22011478,25.36067104
6.938149956,7217011.387,-73.77994975,-40.4112881
2.595714277,10205329.71,26.61252681,55.38530466
1.570599428,14878944.41,32.9007338,-12.54203224
4.725363337,7231616.963,-65.91394746,-36.89036885
2.784671668,14396902.41,109.2575329,22.05267853
3.649582863,13169795.21,148.7834054,-30.1249931
6.689814972,3422745.468,-73.99878502,42.46353935
9.460196606,8801609.684,-6.625138706,40.43620685
0.588343157,3380205.177,-81.18530729,-4.500736801
1.862096389,14978249.48,34.69736436,-9.881638007
1.717089801,12689272.89,153.1556646,-26.95256711
0.850829289,10893816.66,1.459698851,6.333885882
9.362320389,9180797.812,-1.235247001,41.79485858
1.337898984,14386055.58,29.30747266,-8.989674489
4.641499269,1617176.303,-88.37182956,30.93086991
2.951522517,10569967.46,28.40915737,51.64027117
0.731993909,14854517.39,35.59567965,-4.500736801
1.99709127,2953070.117,-74.8971003,8.127972805
1.039472663,14006049.04,26.61252681,-6.30126233
5.53000021,12417315.78,149.6817207,-5.552929921
0.380721528,6004703.453,-66.81226274,-23.68725562
1.123013506,3498377.488,-71.30383916,4.53345902
9.396945373,6620925.653,-71.30383916,-33.19773203
2.237488659,7074278.181,-72.20215445,-38.31966386
9.095790536,2358450.228,-94.66003655,41.11907488
1.715965433,14435911.73,28.40915737,-13.42297741
0.631398353,12539750.24,20.32431982,11.69016253
2.764258107,12096479.41,116.4440552,43.12510269
4.980735902,12461764.48,111.0541635,41.79485858
1.331735492,13836582.36,134.1110823,-0.835282009
1.953283834,6493368.941,-59.62574047,-23.68725562
8.403425152,9249362.332,3.256329419,48.16090152
1.448502881,16004658.17,111.9524788,-0.887920689
2.855666733,13179166.09,58.05356175,37.63441344
1.959395748,14733310.13,94.8844884,25.36067104
1.544100642,11521543.07,26.26332717,36.58957312
1.872996629,14502520.27,34.69736436,0.920742084
0.04725747,12776380.51,153.0749823,-30.94860885
9.068164128,2573097.269,-89.27014485,41.79485858
0.671054228,5155214.113,-65.01563217,-11.65802482
0.190113645,11562385.97,51.76535476,51.64027117
1.24802508,4814813.31,-70.40552388,-12.54203224
10.26961468,2610378.186,-92.86340598,43.12510269
3.754074036,14269039.44,23.91758095,-31.67419348
2.511891127,15399022.18,119.1390011,-2.213855743
1.375043869,13976152.68,134.6927453,-5.530281872
0.611590907,13149095.18,28.40915737,14.33245432
7.156628551,11577254.19,124.5288928,44.42683895
1.09236205,6877274.74,-57.8291099,-26.95256711
0.604941613,7716386.062,-43.45606536,-22.85734615
0.506210016,12235462.23,16.73105868,10.80339589
9.359999657,8442745.246,-72.20215445,-52.17571157
5.947530864,10956615.58,176.6311793,-40.4112881
10.33027071,2504568.818,-94.66003655,42.46353935
1.27934685,7311771.102,-56.93079462,-31.67419348
10.25,11507945.36,171.2774367,-44.40346895
1.095096028,6354175.659,-48.84595706,-8.095480024
1.151298263,14168143.83,93.98617312,30.93086991
1.6954958,576219.5808,-104.5415047,22.05267853
1.990598793,16565277.38,78.71481329,10.80339589
1.357954605,11752543.57,43.6805172,46.32592291
1.991666754,10388332.89,38.2906255,59.26817571
6.212310506,6960525.011,-61.42237104,-30.90275818
3.3469944,5766217.792,-62.32068632,-16.91221321
5.230184078,12765414.03,121.8339469,31.90462874
1.814347068,1095235.254,-91.06677541,14.33245432
0.313475741,4460969.138,-62.32068632,2.728475555
1.182097904,14691282.2,31.10410323,-12.54203224
9.359999657,5784272.115,-70.40552388,-23.68725562
4.9034573,6757178.296,-60.52405575,-27.75467148
5.228711857,12606178.5,117.3423705,36.91655438
0.611999989,11922029.36,8.70444512,-0.581045978
1.375043869,14799979.49,127.4849823,-7.534372966
1.820000052,16336589.03,92.55171094,10.80339589
0.410374767,5083278.022,-56.03247933,2.728475555
10.06294281,9162440.532,-2.133562286,40.43620685
2.46858263,16812666.85,95.78280368,4.53345902
8.19186056,11066049.84,22.12095039,39.04931339
0.374251796,12543274.27,14.93442811,0.016412769
0.819067108,15190000.78,37.39231022,-8.095480024
2.364490973,10975237.12,31.10410323,48.16090152
0.834701077,15153806.81,37.39231022,-7.199269999
0.529999971,10871055.68,167.5636066,-14.30066122
0.52799703,5978038.269,-49.74427234,-2.695687276
4.727503002,2964298.228,-100.0499283,46.94469194
0.973118845,15116133.56,37.39231022,-6.30126233
1.173936668,14159396.28,76.91818272,32.46685781
1.084042788,9642792.312,-9.320084558,9.913968571
1.070774137,9331764.73,-12.01503041,10.80339589
3.679495513,3353365.926,-111.7280269,48.75837299
0.516007,15655609.88,40.08725607,-13.42297741
2.704635142,16425184.19,102.969326,3.63142439
1.4528567,3333428.57,-85.67688371,48.16090152
1.575003711,636619.1456,-105.43982,20.33311604
1.144902474,11164207.71,5.951275272,10.80339589
1.262500053,11870072.67,60.7485076,51.07786445
2.301817179,15189320.97,116.4440552,5.434354136
4.524916506,13967997.61,140.6985679,-37.60847846
0.576600235,14285089.43,29.30747266,-6.30126233
5.542109609,9383525.514,3.256329419,45.0670023
3.289697941,13943033.86,102.969326,30.15333299
1.080098341,13976977.14,69.73166044,33.22514052
0.942041054,14752707.84,30.20578794,-18.63347536
0.608151881,4554215.284,-59.62574047,6.333885882
6.728927135,7282693.403,-61.42237104,-34.69497692
0.05406789,14968699.08,129.0204692,-18.63347536
0.440897107,4746325.308,-63.21900161,-3.598665039
4.193635142,6723119.943,-50.64258763,-16.91221321
0.3262012,13163569.92,88.59628141,41.11907488
1.627531002,6476158.405,-49.74427234,-11.65802482
0.615170712,12881001.01,14.03611283,-11.65802482
1.12408066,1604407.61,-86.57519899,12.57406233
0.473985141,13750380.9,20.32431982,-19.48764166
1.717042724,13297639.65,145.1901443,-18.63347536
1.485830909,4606755.61,-58.72742519,7.231832141
2.919396491,6582824,-55.13416405,-20.33727238
4.134257398,7347815.937,-50.64258763,-26.14465047
0.013789887,9263868.017,-4.828508138,31.70207379
0.014503054,14105635.74,23.01926567,-23.68725562
0.674977085,11799531.84,14.03611283,14.33245432
1.593333403,10098856.01,147.8850902,45.0670023
1.432563672,15645849.58,74.22323686,18.66455611
3.11681456,7106423.374,-73.10046973,-39.02388406
9.359999657,7982459.365,-73.99878502,-48.13908223
2.108433308,5694909.13,-57.8291099,-10.77115798
1.86331722,16222537,74.68884798,13.45489258
1.966610007,5676890.604,-58.72742519,-11.65802482
1.003929191,15097487.21,36.49399493,-8.095480024
2.390000105,11781236.61,41.88388664,45.0670023
3.143101173,3185101.595,-84.77856842,46.32592291
0.699421163,13379572.69,142.4951985,-11.65802482
9.909662247,9072233.437,-4.828508138,36.91655438
0.772060496,15132225.33,35.59567965,-11.65802482
1.877507619,14967507.61,121.8339469,0.920742084
0.789881129,16447379.74,47.28688232,-14.85573591
8.270230154,9244155.768,6.849590556,53.43383349
0.201054662,4121798.717,-71.30383916,49.93214842
1.85640625,13530276.04,117.3423705,26.1740754
2.793772185,5832801.282,-62.32068632,-17.77494155
0.201439817,15226712.22,93.08785783,21.21278221
0.479743145,13144505.72,148.7834054,-28.55084903
1.877857225,11611743.43,92.18954255,54.87057396
1.936404634,14570027.2,104.7659565,22.8875601
1.613336245,14702007.96,100.2743801,23.71727971
1.149826683,7112412.857,-71.30383916,-38.31966386
3.364755691,15332364.13,99.37606482,17.80617783
0.460220289,13442654.57,102.0710107,35.46024618
3.077221731,12682253.67,111.9524788,39.04931339
8.432266447,2640220.539,-116.2196034,39.04931339
1.826237579,7501738.793,-52.4392182,-30.1249931
5.619660717,11793819.43,124.5288928,41.79485858
1.56997969,3333732.676,-78.49036144,-1.792030028
1.591382429,15473616.64,75.12155215,20.36802369
1.010919809,11613911.08,10.44285169,10.80339589
1.195000052,11398410.01,84.10470499,57.378289
5.986046292,8161124.172,-73.99878502,-49.91109703
3.054015636,7270403.945,-25.48975967,37.8280407
2.389035585,4252701.022,-66.81226274,48.16090152
3.687164918,3092461.827,-122.5078104,39.7462773
2.390000105,10576148.75,40.08725607,57.86029637
0.005539423,13647465.06,25.71421152,0.016412769
1.255945563,13447470.17,140.6985679,-8.095480024
1.780803079,14811660.14,30.20578794,-22.02227995
9.359999657,8578460.637,-71.30383916,-53.26653887
1.26309214,340206.3032,-97.3549824,17.80617783
0.449726343,12626774.08,153.2749819,-24.70159621
0.87490088,14846257.98,76.01986743,26.1740754
5.439259277,13022867.12,73.32492158,42.46353935
