mean_groun,NEAR_DIST,NEAR_X,NEAR_Y
0.01761202,11368518.41,36.49399493,14.33245432
0.223068539,11370533.98,29.30747266,39.7462773
1.316000011,11374005.49,39.18894078,5.434354136
1.60621772,11374374.51,48.17209363,-18.63347536
0.859575497,11375453.94,30.20578794,36.91655438
1.045215519,11379124.65,40.08725607,2.728475555
2.396440341,11380997.67,40.98557135,0.016412769
1.143008083,11382485.53,37.39231022,11.69016253
1,11383396.93,32.00241851,30.93086991
0.353265085,11387839.45,29.30747266,40.43620685
1.830416635,11388904.34,28.40915737,43.39819086
1.035833329,11393557.95,30.20578794,37.63441344
1.502258155,11394197.32,38.2906255,9.022090045
1.680723804,11394430.96,36.49399493,15.20655249
0.182857145,11401528.29,47.27377834,-16.04546807
1.909999967,11403303.62,39.18894078,6.333885882
0.959999979,11409359.81,37.39231022,12.57406233
1.909999967,11409475.22,40.08725607,3.63142439
0.298156828,11411281.58,30.20578794,38.34534672
0.866546791,11412411.28,40.98557135,0.920742084
2.31069441,11412941.56,48.17209363,-17.77494155
1.326081444,11422078.89,38.2906255,9.913968571
0.954059777,11432229.41,39.18894078,7.231832141
3.263999939,11435827.34,37.39231022,13.45489258
0.26000001,11439281.17,47.27377834,-15.17488847
0.035100885,11439471.84,40.08725607,4.53345902
0.022297067,11443493.54,40.98557135,1.824838998
0.663999387,11449562.63,38.2906255,10.80339589
0.364232756,11451423.44,48.17209363,-16.91221321
0.791522011,11451625.2,31.10410323,36.8413503
1.04623791,11453462.43,31.10410323,36.91655438
2.504722185,11460770.19,39.18894078,8.127972805
1.700000048,11461878.96,37.39231022,14.33245432
1.192621988,11469100.42,40.08725607,5.434354136
0.498066444,11470878.33,31.10410323,37.63441344
0.413724373,11474229.03,40.98557135,2.728475555
1.877842863,11476637.92,38.2906255,11.69016253
2.507307745,11487506.08,37.39231022,15.20655249
0.130174089,11487907.59,31.10410323,38.34534672
0.262419097,11488913.84,39.18894078,9.022090045
0.379999995,11489799.9,48.17209363,-16.04546807
1.491417347,11493885.47,36.49399493,18.66455611
1.029771686,11498347.36,40.08725607,6.333885882
0.607870348,11503294.66,38.2906255,12.57406233
1.540994518,11504602.71,40.98557135,3.63142439
1.909999967,11512700.7,37.39231022,16.07699615
0.160609346,11516648.74,39.18894078,9.913968571
0.324528027,11522881.79,32.00241851,36.54523291
1.909999967,11524325.36,47.75083583,-14.30066122
0.304318173,11527199.51,40.08725607,7.231832141
0.285556083,11528050.45,48.17209363,-15.17488847
1.022662415,11529523.33,38.2906255,13.45489258
1.909999967,11531625.42,32.00241851,36.91655438
1.909999967,11534599.98,40.98557135,4.53345902
2.481962358,11537455.38,37.39231022,16.94359866
0.552941176,11538953.83,49.07040891,-16.91221321
0.102999997,11543963.81,39.18894078,10.80339589
1.104318177,11545185.94,32.35154839,36.19181514
0.74181819,11550602.32,33.79904908,30.93086991
1.393055595,11555314.99,38.2906255,14.33245432
0.286804261,11555644.25,40.08725607,8.127972805
0.136493156,11561763.29,37.39231022,17.80617783
0.580227271,11564206.68,40.98557135,5.434354136
0.689999998,11566154.37,48.17209363,-14.30066122
2.001509455,11566473.99,34.69736436,28.13542228
0.481100729,11570848.55,39.18894078,11.69016253
0.723661334,11577850.29,49.07040891,-16.04546807
1.482867056,11580661.29,38.2906255,15.20655249
0.112321518,11583669.48,40.08725607,9.022090045
1.136733589,11587580.36,34.80290712,28.57963469
0.118609313,11590985.42,32.9007338,36.08209065
0.579791665,11593409.16,40.98557135,6.333885882
0.576684455,11593496.14,32.9007338,36.19181514
4.789999962,11596922.23,34.69736436,29.36955533
0.795700204,11597293.02,39.18894078,12.57406233
0.068008249,11599725.27,41.88388664,3.63142439
1.977101424,11605554.47,38.2906255,16.07699615
0.926935177,11608883.16,48.20721814,-13.39305508
0.21053361,11609936.74,32.9007338,36.91655438
0.523222814,11611263.64,40.08725607,9.913968571
0.50630769,11615888.76,34.69736436,30.15333299
0.064351851,11616606.75,49.07040891,-15.17488847
1.242998821,11622194.24,40.98557135,7.231832141
0.988274433,11623287.87,39.18894078,13.45489258
1.909999967,11629730.33,41.88388664,4.53345902
2.081296169,11629987.38,38.2906255,16.94359866
0.698658612,11634415.06,34.69736436,30.93086991
1.14613235,11638415.75,40.08725607,10.80339589
0.177998062,11640466.35,34.56749576,31.70207379
0.67924245,11643962.92,35.59567965,27.78367435
1.909999967,11648824.37,39.18894078,14.33245432
0.02902388,11650549.3,40.98557135,8.127972805
1.800918259,11652502.11,34.69736436,31.70207379
0.005014412,11655201.97,49.07040891,-14.30066122
0.628099174,11659322.13,41.88388664,5.434354136
0.817561729,11663242.94,35.59567965,28.57963469
0.444207846,11665115.42,40.08725607,11.69016253
0.600000024,11673857.43,33.79904908,36.24771131
1.622727318,11673894.39,39.18894078,15.20655249
0.38880708,11678462.26,40.98557135,9.022090045
1.342881222,11680087.41,50.02916327,-15.85749991
0.320218549,11687368.07,34.88449827,32.46685781
1.101780655,11688390.25,33.79904908,36.91655438
1.909999967,11688486.95,41.88388664,6.333885882
1.193168856,11691352.87,40.08725607,12.57406233
0.200373171,11691555.49,36.49399493,26.1740754
0.485525735,11693614.5,49.07040891,-13.42297741
1.323373357,11694840.61,42.78220192,3.63142439
1.921563584,11702591.27,48.73360016,-12.4376358
1.732930152,11704943.1,49.96872419,-15.17488847
0.093524776,11705921.62,40.98557135,9.913968571
0.200206382,11717118.91,40.08725607,13.45489258
0.412121203,11717211.56,41.88388664,7.231832141
2.706139878,11724860.68,42.78220192,4.53345902
0.313787875,11730385.64,36.49399493,27.78367435
0.487954543,11731822.74,49.07040891,-12.54203224
0.102977908,11732916.49,40.98557135,10.80339589
2.067181237,11733792.47,35.20579294,33.22514052
1.373333295,11735830.55,35.59567965,31.70207379
0.079444442,11744038.22,49.96872419,-14.30066122
0.069574758,11745483.34,41.88388664,8.127972805
0.482310355,11749098.47,36.49399493,28.57963469
3.975384541,11752850.64,35.59567965,32.46685781
0.195689102,11754444.63,42.78220192,5.434354136
0.148135169,11759436.59,40.98557135,11.69016253
3.221777678,11759595.93,37.39231022,25.36067104
0.466169678,11764782.48,34.69736436,36.81006652
1.017218671,11766979.89,34.69736436,36.91655438
0.355517033,11767343.79,36.49399493,29.36955533
0.765934501,11769424.05,35.59567965,33.22514052
0.147981589,11773290.23,41.88388664,9.022090045
1.733420556,11779190.64,37.39231022,26.1740754
2.709047985,11781635.96,34.69736436,37.63441344
0.123890115,11782935.64,49.96872419,-13.42297741
0.620000005,11783578.64,42.78220192,6.333885882
0.130833338,11785472.25,40.98557135,12.57406233
1.362234972,11787121.79,35.61297086,33.97684583
0.324062326,11800620.77,41.88388664,9.913968571
1.909999967,11802436.74,36.49399493,30.93086991
0.119558993,11812249.46,42.78220192,7.231832141
0.880520305,11813137.17,38.2906255,23.91761136
0.517024799,11819287.95,36.49399493,31.70207379
0.144791665,11819988.78,43.6805172,4.53345902
1.700000048,11827464.13,41.88388664,10.80339589
0.922105258,11828296.71,38.2906255,24.54169549
3.095802033,11830257.46,35.88332716,34.87444495
0.464622114,11831288.33,35.73389124,35.58166418
1.478712131,11832434.58,39.18894078,21.08141454
0.424135654,11835678.78,36.49399493,32.46685781
0.916473866,11835772.96,39.18894078,21.21278221
0.018330872,11839253.35,35.59567965,36.59004398
3.059999943,11840444.42,42.78220192,8.127972805
0.040627721,11845699.6,35.59567965,36.91655438
0.66073856,11849572,43.6805172,5.434354136
1.35753145,11851612.08,36.49399493,33.22514052
0.550895207,11852742.59,37.39231022,29.36955533
0.355393184,11856894.45,39.18894078,22.05267853
2.470666693,11859663.13,35.59567965,37.63441344
0.643636389,11867091.15,36.49399493,33.97684583
0.591653641,11868151.46,42.78220192,9.022090045
0.048751227,11869928.19,37.39231022,30.15333299
1.389999986,11873206.53,35.59567965,38.34534672
2.331803244,11877504.81,39.18894078,22.8875601
0.590796904,11878682.15,43.6805172,6.333885882
0.642224607,11882119.62,36.49399493,34.72190291
0.937122816,11885517.8,38.2906255,26.98178314
0.045216597,11886636.31,37.39231022,30.93086991
1.890510171,11895359.17,42.78220192,9.913968571
0.281825414,11896701.52,36.49399493,35.46024618
0.026901041,11897602.23,39.18894078,23.71727971
1.220000029,11903011.96,40.08725607,20.27442267
1.007089107,11903595.08,38.2906255,27.78367435
1.520502099,11905387.77,40.08725607,20.36802369
1.909999967,11907305.9,43.6805172,7.231832141
1.715028609,11910841.21,36.49399493,36.19181514
1.50620685,11915112.33,44.57883249,4.53345902
1.132029267,11917185.53,39.18894078,24.54169549
0.661494072,11921007.05,55.28148845,-21.18220445
1.403391507,11923137.66,55.3586159,-21.27779406
1.207976178,11924543.37,36.49399493,36.91655438
0.068901479,11926604.84,40.08725607,21.21278221
0.189909707,11928088.18,55.3586159,-21.18220445
1.818756669,11937813.01,36.49399493,37.63441344
1.298676242,11938261,38.2906255,29.36955533
0.550909113,11944702.07,44.57883249,5.434354136
2.57244693,11947294.47,40.08725607,22.05267853
0.592881496,11948751.36,37.39231022,33.97684583
0.7008643,11950655.41,36.49399493,38.34534672
0.959999979,11954853.43,38.2906255,30.15333299
0.374946799,11963118.8,37.39231022,34.72190291
2.194757249,11967454.66,40.08725607,22.8875601
0.284999996,11970955.53,38.2906255,30.93086991
0.523825209,11971366.95,40.98557135,19.3608886
0.589936566,11973795.38,44.57883249,6.333885882
0.032332577,11975376.73,40.98557135,19.51856069
0.534444425,11977030.26,37.39231022,35.46024618
0.250639894,11978450.05,41.22892334,18.66455611
0.892338045,11990490.66,37.39231022,36.19181514
0.959999979,11994149.07,41.88388664,16.68747148
2.493635893,11996727.42,40.98557135,20.36802369
2.381249964,12002105.55,41.88388664,16.98701475
3.720009198,12002378.87,44.57883249,7.231832141
1.909999967,12003505.21,37.39231022,36.91655438
1.895639065,12016079.46,37.39231022,37.63441344
1.266923052,12023612.63,41.88388664,17.80698465
0.131539188,12023894.82,39.18894078,29.36955533
0.009889535,12028219.22,37.39231022,38.34534672
1.909999967,12030528.87,38.2906255,33.97684583
0.43738961,12039894.04,39.18894078,30.15333299
1.891783087,12042782.87,40.08725607,26.1740754
0.676135235,12044234.21,38.2906255,34.72190291
0.720000029,12045673.46,41.88388664,18.66455611
0.261538469,12057474.01,38.2906255,35.46024618
0.017126122,12060287.62,40.08725607,26.98178314
1.313192657,12067197.07,41.88388664,19.51856069
0.033095238,12068916.2,45.47714777,6.333885882
0.94570834,12070253.74,38.2906255,36.19181514
0.582857337,12077621.38,42.84583619,16.07699615
0.420363641,12082579.15,38.2906255,36.91655438
1.178110861,12088159.26,41.88388664,20.36802369
1.690976977,12093896.97,42.78220192,16.94359866
0.512603516,12094456.34,38.2906255,37.63441344
1.883472189,12097466.32,45.47714777,7.231832141
0.132945273,12109639.89,40.08725607,29.36955533
5.090139471,12116209.42,42.78220192,17.80617783
0.101180554,12125460.42,39.18894078,34.72190291
2.360009994,12130864.17,40.98557135,26.1740754
0.355395838,12138027.17,39.18894078,35.46024618
0.788729338,12144727.2,57.30630917,-20.45610889
0.305000012,12147834.65,40.98557135,26.98178314
2.154437388,12150124.66,39.18894078,36.19181514
1.676388936,12154366.57,57.34270852,-20.33727238
1.724991589,12164260.9,40.98557135,27.78367435
1.118741035,12172937.5,39.18894078,37.63441344
1.771097032,12184484.41,41.88388664,24.54169549
0.981440753,12186913.96,43.6805172,16.94359866
0.936415644,12194414.74,40.08725607,33.97684583
0.66545711,12206792.02,40.08725607,34.72190291
0.262618477,12218684.13,40.08725607,35.46024618
0.657266917,12219048.37,41.88388664,26.1740754
1.909999967,12222095.13,179.9999885,-16.96574016
0.11206751,12224224.61,179.3585814,-18.11360885
0.957578551,12224785.1,179.9999885,-16.91221321
0.293102692,12227361.38,179.3261251,-18.11176079
1.332620865,12230097.65,40.08725607,36.19181514
2.229176054,12235485.01,41.88388664,26.98178314
0.198003606,12241039.48,40.08725607,36.91655438
2.159476997,12251097.14,43.6805172,19.51856069
0.526159108,12251361.46,41.88388664,27.78367435
0.694999993,12276512.66,40.98557135,33.97684583
0.690482328,12280004.62,44.57883249,16.94359866
1.28399544,12288223.59,40.98557135,34.72190291
0.116369384,12290849.45,42.78220192,25.36067104
1.455997174,12292466.72,178.8497003,-17.71527298
0.196275834,12298051.82,179.3261251,-16.72710252
1.390926684,12299439.3,40.98557135,35.46024618
0.684982473,12307332.13,42.78220192,26.1740754
0.388599379,12310166.92,40.98557135,36.19181514
1.909999967,12310283.14,178.4278098,-18.13275473
1.909999967,12320413.94,40.98557135,36.91655438
0.397906043,12321982.78,40.08725607,43.36009559
1.220823909,12323235.19,42.78220192,26.98178314
0.404727963,12328919.16,178.4278098,-17.77494155
2.274722056,12343172.47,44.57883249,19.51856069
3.135358936,12362984.31,44.57883249,20.36802369
2.684250391,12363179.95,43.6805172,24.54169549
0.35587643,12372255.71,40.98557135,41.11907488
0.317795414,12379745.95,43.6805172,25.36067104
1.073250183,12390326.71,41.88388664,36.19181514
0.165217931,12391038.44,40.98557135,42.98241008
0.259667593,12392368.96,40.98557135,43.12510269
1.335601832,12392694.8,177.5294945,-18.15639981
0.683996487,12395712.17,43.6805172,26.1740754
1.728419995,12399876.66,41.88388664,36.91655438
0.119008269,12411081.72,43.6805172,26.98178314
1.527441504,12412847.08,177.5294945,-17.77494155
3.918041924,12431013.92,41.53399459,42.46353935
1.072499961,12435328.48,45.47714777,19.51856069
2.016242484,12435979.41,44.57883249,23.71727971
0.601923307,12447378.15,41.88388664,41.11907488
0.687407702,12452667.67,44.57883249,24.54169549
0.192402513,12453747.33,41.88388664,41.79485858
1.473680491,12454761.58,45.47714777,20.36802369
1.89353445,12459699.68,41.88388664,42.46353935
0.964057194,12465245,41.88388664,43.12510269
0.006018518,12468735.28,44.57883249,25.36067104
0.932638915,12484185.23,44.57883249,26.1740754
2.172382474,12516512.4,42.78220192,40.43620685
0.621050892,12522565.68,42.78220192,41.11907488
0.248730201,12526035.96,45.47714777,23.71727971
2.434784527,12528187.28,42.78220192,41.79485858
1.909999967,12533387.43,42.78220192,42.46353935
2.596244633,12538176.49,42.78220192,43.12510269
0.359775765,12542244.85,45.47714777,24.54169549
0.720075463,12557814.39,45.47714777,25.36067104
0.823932313,12566692.42,43.6805172,37.63441344
1.381250039,12573853.14,43.6805172,38.34534672
1.909999967,12580535.05,43.6805172,39.04931339
0.126350046,12582730.96,46.37546306,22.05267853
1.612782763,12592503.56,43.6805172,40.43620685
0.492073833,12597811.14,43.6805172,41.11907488
0.819575212,12599786.94,46.37546306,22.8875601
0.504189706,12602681.82,43.6805172,41.79485858
1.181171143,12607126.39,43.6805172,42.46353935
1,12616178.65,46.37546306,23.71727971
0.034024694,12623330.22,44.57883249,35.46024618
1.909999967,12631291.09,44.57883249,36.19181514
1.564097131,12631908.66,46.37546306,24.54169549
0.949431338,12638734.26,44.57883249,36.91655438
1.49000001,12645669.9,44.57883249,37.63441344
0.021888115,12652108.44,44.57883249,38.34534672
1.060881618,12658060.53,44.57883249,39.04931339
0.289943301,12663537,44.57883249,39.7462773
0.145119399,12669963.99,45.47714777,32.46685781
0.217291175,12673107.29,44.57883249,41.11907488
1.123560866,12677223.53,44.57883249,41.79485858
0.702020195,12679437.7,45.47714777,33.22514052
0.802637758,12680908.95,44.57883249,42.46353935
0.33015084,12688343.94,45.47714777,33.97684583
1.909999967,12696692.21,45.47714777,34.72190291
0.390267836,12704492.41,45.47714777,35.46024618
0.046038716,12706404.85,47.27377834,23.71727971
3.085237494,12711754.76,45.47714777,36.19181514
0.46049983,12718489.78,45.47714777,36.91655438
0.109242424,12724708.28,45.47714777,37.63441344
0.044166664,12730421.32,45.47714777,38.34534672
0.008386101,12744641.22,45.47714777,40.43620685
1.504447615,12748446.82,45.47714777,41.11907488
0.484303384,12751804.91,45.47714777,41.79485858
0.129312978,12753886.69,46.37546306,32.46685781
0.720000029,12754727.42,45.47714777,42.46353935
0.108018785,12762704.29,46.37546306,33.22514052
0.906060622,12770942.04,46.37546306,33.97684583
0.046666666,12778610.12,46.37546306,34.72190291
0.489917517,12785719.04,46.37546306,35.46024618
0.19340909,12792279.7,46.37546306,36.19181514
0.570168775,12798303.27,46.37546306,36.91655438
0.157847023,12803801.2,46.37546306,37.63441344
0.059905877,12808785.19,46.37546306,38.34534672
0.011143137,12809746.99,47.27377834,30.15333299
1.66458338,12813267.14,46.37546306,39.04931339
0.792423727,12819743.87,47.27377834,30.93086991
0.641872761,12820773.4,46.37546306,40.43620685
1.366873057,12822215.67,46.37546306,50.50850028
2.513799141,12823822.32,46.37546306,41.11907488
0.275104164,12824652.57,46.37546306,49.93214842
0.657501235,12826418.35,46.37546306,41.79485858
0.787700815,12828672.25,46.37546306,48.75837299
0.898164043,12829118.37,47.27377834,31.70207379
0.660162313,12837880.02,47.27377834,32.46685781
1.909999967,12838944.16,48.17209363,26.1740754
0.933135853,12846038.82,47.27377834,33.22514052
0.055318511,12851641.23,48.17209363,26.98178314
0.049749618,12853605.19,47.27377834,33.97684583
0.433894447,12860589.98,47.27377834,34.72190291
1.909999967,12863658.54,48.17209363,27.78367435
1.195468821,12867004.39,47.27377834,35.46024618
0.284049581,12872859.96,47.27377834,36.19181514
0.255125738,12878168.54,47.27377834,36.91655438
0.861901713,12882942.24,47.27377834,37.63441344
0.742220472,12885869.76,47.27377834,50.50850028
0.692192815,12887193.41,47.27377834,38.34534672
0.63181591,12888788.03,48.17209363,29.60754662
0.226905104,12889091.99,47.27377834,49.93214842
0.826363629,12890934.61,47.27377834,39.04931339
0.386163937,12895708.02,48.17209363,30.15333299
0.56916434,12901392.19,49.07040891,24.54169549
0.883229158,12905085.5,48.17209363,30.93086991
0.94223547,12913825.82,48.17209363,31.70207379
1.909999967,12914969.45,49.07040891,25.36067104
0.250747833,12921939.16,48.17209363,32.46685781
0.075555554,12927834.97,49.07040891,26.1740754
0.28958333,12929436.2,48.17209363,33.22514052
0.039659438,12936328.05,48.17209363,33.97684583
0.804396321,12939995.23,49.07040891,26.98178314
2.739065384,12942626.24,48.17209363,34.72190291
0.463397259,12945205.81,48.17209363,51.07786445
0.05491372,12948342.65,48.17209363,35.46024618
0.495742973,12949482.35,48.17209363,50.50850028
0.908611082,12953489.5,48.17209363,36.19181514
0.768057466,12953493.65,48.17209363,49.93214842
2.052730206,12958079.32,48.17209363,36.91655438
0.0348572,12962124.9,48.17209363,37.63441344
2.784685093,12965639.25,48.17209363,38.34534672
1.26259621,12968635.61,48.17209363,39.04931339
1.667874479,12969138.18,48.17209363,46.94469194
1.909999967,12983050.42,49.07040891,30.26662457
0.920355914,12990493.77,49.07040891,30.93086991
0.611328358,12998597.16,49.07040891,31.70207379
0.882461082,13002658.36,49.07040891,51.64027117
0.339862472,13004453.33,49.96872419,25.36067104
3.169527724,13006059.23,49.07040891,32.46685781
0.662222226,13007976.22,49.07040891,51.07786445
2.028787822,13012891.33,49.07040891,33.22514052
0.010851983,13013043.42,49.07040891,50.50850028
2.87093791,13016800.06,49.96872419,26.1740754
0.548730331,13017847.65,49.07040891,49.93214842
0.325559497,13019105.28,49.07040891,33.97684583
0.658636361,13022376.31,49.07040891,49.34878108
4.079999924,13024713.3,49.07040891,34.72190291
1.07969908,13026616.61,49.07040891,48.75837299
0.229789211,13029727.97,49.07040891,35.46024618
0.416874999,13034162.22,49.07040891,36.19181514
0.611967158,13034179.82,49.07040891,47.55634683
0.141574073,13037476.08,49.07040891,46.94469194
0.856417115,13038029.26,49.07040891,36.91655438
0.086956522,13041342.59,49.07040891,37.63441344
1.635606106,13058226.4,49.96872419,52.19575295
1.039449842,13064571.48,49.96872419,51.64027117
1.438263898,13068486.8,49.96872419,30.21374425
0.50181818,13070681.09,49.96872419,51.07786445
0.743817064,13075964.27,49.96872419,30.93086991
1.800753504,13076542.79,49.96872419,50.50850028
1.373452367,13080076.78,50.09641996,30.15333299
0.982916683,13082143.86,49.96872419,49.93214842
0.793891643,13083427.75,49.96872419,31.70207379
1.345722069,13087471.33,49.96872419,49.34878108
0.751818178,13090235.32,49.96872419,32.46685781
0.372500002,13092511.99,49.96872419,48.75837299
2.174419106,13096399.05,49.96872419,33.22514052
0.445151513,13101678.78,49.96872419,47.55634683
1.580363677,13101931.46,49.96872419,33.97684583
1.120661152,13105777.34,49.96872419,46.94469194
0.157824526,13106845.48,49.96872419,34.72190291
1.129940584,13111154.43,49.96872419,35.46024618
1.389999986,13114871.94,49.96872419,36.19181514
2.059543371,13118011.94,49.96872419,36.91655438
0.052272727,13119267.45,50.86703948,52.19575295
1.810370354,13120826.56,50.62985404,29.18597314
1.36290771,13126404.83,50.86703948,51.64027117
1.614769446,13133309.98,50.86703948,51.07786445
0.415417582,13139935.73,50.86703948,28.84376382
3.044729948,13139970.07,50.86703948,50.50850028
1.111999989,13145791.05,50.86703948,29.36955533
0.354047119,13146372.01,50.86703948,49.93214842
2.48227269,13152502.43,50.86703948,49.34878108
0.598458371,13153989.21,50.86703948,30.15333299
1.893391271,13156969.8,51.07548228,28.56250019
0.064234445,13158347.69,50.86703948,48.75837299
0.185123963,13161492.57,50.86703948,30.93086991
2.539999962,13163893.89,50.86703948,48.16090152
1.579050366,13168312.89,50.86703948,31.70207379
0.609242416,13169126.88,50.86703948,47.55634683
0.127636,13174032.29,50.86703948,46.94469194
2.907343607,13174462.48,50.86703948,32.46685781
0.351426683,13179954.13,50.86703948,33.22514052
0.513350427,13180214.32,51.76535476,52.19575295
0.024171868,13182801.76,50.86703948,45.70002889
0.87906084,13184801.1,50.86703948,33.97684583
0.622817817,13186636.05,50.86703948,45.0670023
1.479560412,13188147.71,51.76535476,51.64027117
1.335598196,13189017.05,50.86703948,34.72190291
0.669704581,13192616.02,50.86703948,35.46024618
1.188931612,13195612.39,50.86703948,36.19181514
0.628809517,13195852.24,51.76535476,51.07786445
0.540872711,13203314.7,51.76535476,50.50850028
1.000795369,13210521.63,51.76535476,49.93214842
0.141678667,13215999.9,51.76535476,27.84587259
1.14428656,13217459.24,51.76535476,49.34878108
0.715000028,13224113.46,51.76535476,48.75837299
2.065185207,13224310.75,51.76535476,28.57963469
0.006527778,13232617.82,51.76535476,29.36955533
0.402972682,13236514.1,51.76535476,47.55634683
0.019730879,13240201.67,51.76535476,30.15333299
0.819999993,13242231.04,51.76535476,46.94469194
0.577039123,13247074.17,51.76535476,30.93086991
0.345927653,13247772.35,52.09698078,27.78367435
2.936363581,13249789.2,52.66367005,51.64027117
1.422957238,13253247.84,51.76535476,31.70207379
1.389999986,13258297.02,52.66367005,51.07786445
3.180000067,13258735.7,51.76535476,32.46685781
1.479652787,13263551.31,51.76535476,33.22514052
0.720479751,13266565.92,52.66367005,50.50850028
0.714511644,13267708.65,51.76535476,33.97684583
1.649241561,13271222.16,51.76535476,34.72190291
0.710000028,13271793.6,51.76535476,42.46353935
1.501744225,13274106.64,51.76535476,35.46024618
0.896528922,13274582.03,52.66367005,49.93214842
0.222545457,13276377.19,51.76535476,36.19181514
0.79613636,13282331.16,52.66367005,49.34878108
0.009696969,13289798.82,52.66367005,48.75837299
0.014479167,13293587.77,168.4749634,-16.843891
0.423749998,13296970.19,52.66367005,48.16090152
0.158627463,13298156.97,52.66367005,27.32620059
0.499373474,13303333.18,52.66367005,27.78367435
1.828072194,13303830.21,52.66367005,47.55634683
0.647131081,13310363.52,52.66367005,46.94469194
1.041766311,13311318.16,53.56198533,51.64027117
0.437818346,13311793.05,52.66367005,28.57963469
0.367598354,13316554.5,52.66367005,46.32592291
0.261474993,13319500.14,52.66367005,29.36955533
1.208825191,13320633.26,53.56198533,51.07786445
0.175171548,13322387.29,52.66367005,45.70002889
1.909999967,13326466.44,52.66367005,30.15333299
0.520110667,13329712.74,53.56198533,50.50850028
4.182638639,13332704.58,52.66367005,30.93086991
0.065589897,13338227.81,52.66367005,31.70207379
0.720138909,13338542.32,53.56198533,49.93214842
1.362144689,13343049.91,52.66367005,32.46685781
0.344999999,13345608.74,52.66367005,42.46353935
0.564805132,13347107.41,53.56198533,49.34878108
0.425399187,13347185.21,52.66367005,33.22514052
0.375701743,13353454.91,52.66367005,34.72190291
0.173541667,13355620.07,52.66367005,35.46024618
1.359394151,13356816.73,149.6817207,-33.94967734
1.895955849,13357159.87,52.66367005,36.19181514
0.12514783,13358090.5,52.66367005,36.91655438
0.004791667,13363384.05,53.56198533,48.16090152
0.808568089,13364747.4,168.2630273,-15.97305501
0.05925926,13371064.79,53.56198533,47.55634683
1,13376243.93,150.580036,-33.19773203
0.666666667,13378419.44,53.56198533,46.94469194
0.917270036,13380709.79,147.8850902,-34.69497692
0.53282656,13380809.88,53.56198533,26.80677125
0.333333333,13381365.26,152.8413126,-31.67419348
0.896392928,13382796.01,53.56198533,26.98178314
0.492988343,13382849.68,54.46030061,51.07786445
0.310968015,13388215.37,167.6480264,-16.50106021
0.261898364,13391454.74,53.56198533,27.78367435
0.109674232,13392085.64,53.56198533,45.70002889
1.883472189,13392743.94,54.46030061,50.50850028
0.014479167,13393582.45,151.4783513,-32.43921198
0.727089693,13399330.05,53.56198533,28.57963469
0.090433192,13402391.37,54.46030061,49.93214842
0.570370361,13403899.77,148.7834054,-33.94967734
1.155929647,13406433.97,53.56198533,29.36955533
0.105949823,13408783.32,152.3766666,-31.67419348
1.341747228,13409727.6,53.56198533,43.77953811
0.349160102,13411776.95,54.46030061,49.34878108
0.997204519,13412779.23,53.56198533,30.15333299
0.500330675,13414778.22,53.56198533,43.12510269
0.004875123,13418379.21,53.56198533,30.93086991
1.137097955,13419423.01,168.1820734,-15.17488847
0.126666665,13423247.93,53.56198533,31.70207379
0.102962962,13425018.86,146.9867749,-34.69497692
0.290911805,13425057.01,149.6817207,-33.19773203
2.539999962,13430850.41,53.56198533,33.22514052
0.011479784,13437150.01,53.56198533,35.46024618
0.466017248,13437718.69,53.56198533,37.63441344
1.363636364,13437953.81,53.56198533,36.19181514
0.809378705,13439251.18,167.3859303,-16.04546807
0.290028022,13444127.37,150.580036,-32.43921198
0.959999979,13444934.75,55.3586159,51.07786445
0.293533653,13449948.11,147.8850902,-33.94967734
1.175056615,13455648.08,55.3586159,50.50850028
0.254576067,13461059.24,151.4783513,-31.67419348
1.584271566,13466117.81,55.3586159,49.93214842
0.379999995,13467376.84,54.46030061,26.59567967
0.959999979,13471539.57,54.46030061,26.98178314
0.585154795,13472850.47,148.7834054,-33.19773203
0.152757267,13475803.83,152.3766666,-30.90275818
1.178559711,13476328.51,55.3586159,49.34878108
0.432685466,13479630.34,54.46030061,27.78367435
0.066962896,13486264.35,55.3586159,48.75837299
1.056576108,13486917.98,54.46030061,28.57963469
0.04009205,13492862.37,153.2010095,-30.1249931
1.810219721,13493415.27,54.46030061,29.36955533
0.840727282,13493669.25,149.6817207,-32.43921198
3.578947301,13494939.6,146.9867749,-33.94967734
1.909999967,13495115.24,56.25693118,51.64027117
0.090411366,13495909.17,55.3586159,48.16090152
1.126557935,13499135.69,54.46030061,30.15333299
3.177533666,13504093.43,54.46030061,30.93086991
0.820123804,13506876.69,56.25693118,51.07786445
2.719999949,13508303.27,54.46030061,31.70207379
0.794166006,13512350.18,150.580036,-31.67419348
2.145973986,13513195.96,167.1469862,-15.17488847
0.959999979,13514541.37,54.46030061,33.22514052
0.302540132,13515225.92,54.46030061,38.34534672
1.169013333,13517002.1,54.46030061,37.63441344
1.621628522,13517979.06,54.46030061,34.72190291
1.327685212,13518183.62,54.46030061,36.91655438
1.674242471,13518413.44,56.25693118,50.50850028
1.81718266,13518690.01,54.46030061,35.46024618
0.349924245,13519601.61,147.8850902,-33.19773203
0.09234848,13521970.21,166.7497111,-15.6214801
0.858678444,13527316.98,167.5636066,-14.30066122
1.447133544,13528841.7,151.4783513,-30.90275818
0.77176576,13529710.01,56.25693118,49.93214842
0.815367506,13538852.04,146.0884596,-33.94967734
