SOURCE_ID,mean_sunfl,GiZScore,NEAR_DIST,NEAR_X,NEAR_Y
36300,1.135833306,3.998545432,9904472.313,-73.10046973,-46.30332975
36309,0.825560615,2.843173611,12735234.91,76.01986743,25.36067104
36326,0.265000011,0.754245597,10927522.63,50.86703948,36.91655438
36327,0.622314047,2.085650519,10645316.15,32.00241851,30.93086991
36349,0.01,-0.19614866,13543931.11,103.8676412,14.33245432
36364,0.309269409,0.920379129,684172.9305,-103.6431894,45.0670023
36365,0.060221839,-0.008791122,14149668.64,17.62937397,-28.55084903
36372,0.71652776,2.4388517,7239295.127,-53.33753348,-9.881638007
36397,0.733972585,2.50108298,10500449.83,-73.99878502,-52.17571157
36409,0.978203987,3.412663457,12563571.24,97.57943425,25.36067104
36418,0.559424371,1.855302425,8096291.324,11.34116698,47.55634683
36446,0.896981138,3.110520733,9331485.919,-56.81109957,-34.69497692
36480,0.08993047,0.102641723,10224113.61,79.61312857,48.16090152
36500,0.173915123,0.415443105,10028260.11,80.51144385,49.93214842
36512,1.225650563,4.335736484,9075718.207,29.30747266,46.94469194
36515,0.482435871,1.563753286,14965466.45,40.08725607,-12.54203224
36529,0.119785634,0.212823347,9684184.681,67.03671459,52.19575295
36533,0.400277776,1.257948767,13453055.95,103.8676412,15.20655249
36552,0.983301281,3.430197197,2453773.575,-93.587091,18.42139108
36561,0.467222209,1.507088889,13133462.87,30.20578794,0.920742084
36565,1.543732603,5.519250102,1026918.576,-98.25329769,49.34878108
36584,0.950530873,3.308790638,14756567.25,27.51084209,-24.51186634
36591,0.208893598,0.545992667,8883448.63,41.88388664,54.34915586
36597,1.424055049,5.073735073,11842873.29,73.32492158,33.22514052
36616,0.664177918,2.241272874,1923201.074,-77.59204615,35.46024618
36620,0.132466102,0.261330711,9853315.756,45.47714777,45.70002889
36621,0.015053335,-0.178311963,16320210.28,120.9356316,-30.90275818
36641,0.599266092,1.99872155,13466845.57,149.6817207,-23.68725562
36650,0.826158179,2.846200538,484266.403,-101.8465588,43.77953811
36652,0.045768186,-0.062077201,10499067.72,69.73166044,45.0670023
36661,0.426869528,1.358094405,9207827.247,45.47714777,52.19575295
36667,1.042045451,3.6489362,10527332.14,-70.40552388,-51.61997903
36684,0.430806165,1.371084451,2689341.156,-66.81226274,48.75837299
36690,0.338118161,1.026268322,9730831.442,58.95187703,50.50850028
36701,0.457500011,1.471266836,13608684.96,95.71062926,16.07699615
36704,0.441272743,1.410419576,2005775.376,-122.5078104,42.65265041
36741,1.235764503,4.371441934,14958371.82,29.30747266,-25.33104167
36754,1.003314426,3.506914996,9063653.223,16.73105868,39.04931339
36761,0.939951241,3.270901143,7448792.801,-60.52405575,-16.91221321
36853,0.967647036,3.372326798,9056436.579,-73.50550309,-38.31966386
36860,0.688484828,2.331498623,12893967.28,18.52768925,-8.095480024
36867,0.491805542,1.599195048,13431692.85,17.62937397,-16.91221321
36875,1.539999962,5.507200844,8020670.361,-45.25269592,-12.54203224
36884,0.584773996,1.947304822,8918211.599,35.59567965,51.64027117
36903,0.482560891,1.565369406,14988217.68,27.51084209,-28.55084903
36915,1.480555378,5.285623063,10393016.87,112.8507941,41.79485858
37029,1.779898405,6.400166621,8710636.371,-64.11731689,-31.67419348
37032,0.052380952,-0.039198713,8989843.063,101.1726954,57.86029637
37042,0.142416855,0.299083737,7636707.942,-63.21900161,-20.33727238
37050,0.693149328,2.351029817,9315637.585,-51.54090291,-31.67419348
37058,0.153000006,0.336344865,12001464.2,57.15524647,28.57963469
37065,1.443749964,5.148796813,8045972.909,-47.04932649,-14.30066122
37081,0.581597237,1.932692614,11508014.28,22.12095039,13.45489258
37083,0.010681818,-0.192851778,7515453.94,-69.50720859,-22.02227995
37090,0.267638838,0.764475071,14606115.73,23.01926567,-28.55084903
37118,0.705833316,2.398305762,6817876.612,-51.54090291,-3.598665039
37126,1.285833989,4.557726483,10920288.81,64.34176874,40.43620685
37147,0.70413221,2.38983023,12968788.43,19.42600453,-8.095480024
37160,0.037024793,-0.095140214,13808466.77,19.42600453,-20.33727238
37196,0.33214515,1.004487411,13400454.02,79.61312857,19.51856069
37202,2.717298596,9.891473359,10575347.5,41.88388664,36.91655438
37213,0.63153054,2.120905845,9442733.474,-64.11731689,-39.02388406
37227,0.256456294,0.722975666,788190.2723,-90.16846013,37.63441344
37232,0.005519556,-0.213758059,16736158.68,117.3423705,-33.19773203
37240,0.482863199,1.565785326,9300625.898,85.90133556,56.39488812
37262,0.659848501,2.22448521,12240691.68,33.79904908,14.33245432
37274,1.144279835,4.030663639,14822629.96,26.61252681,-26.95256711
37276,0.110000332,0.176195001,1739726.32,-116.2196034,33.22514052
37298,0.605378802,2.022989735,13031769.82,96.68111897,21.21278221
37301,0.377612383,1.173812395,13906135.35,23.91758095,-16.04546807
37310,0.959999979,3.343056631,4553180.328,-68.60889331,9.022090045
37311,0.578124394,1.920576411,9692331.381,57.15524647,50.50850028
37334,1.682175582,6.035100991,713512.8768,-96.45666712,46.32592291
37358,0.096214674,0.125632764,7985003.631,-3.930192854,34.72190291
37401,1.943663809,7.009797174,12619275.03,102.0710107,23.71727971
37402,1.422361076,5.068840694,7606081.33,-47.94764178,-9.881638007
37404,0.595355999,1.98453447,9034112.673,55.3586159,56.39488812
37463,1.096022851,3.850178174,9386828.237,90.39291198,55.38530466
37478,0.491944432,1.600221262,6531928.742,-65.01563217,-9.881638007
37496,1.275312468,4.51971032,6804223.572,-49.74427234,-1.889709949
37514,1.041423113,3.649149944,11508615.29,105.6642718,33.22514052
37517,1.779898405,6.400001775,8900596.278,-65.01563217,-33.94967734
37523,1.505699871,5.376194501,14272145.58,147.8850902,-35.43356495
37534,0.030454546,-0.120510224,12412023.93,36.49399493,14.33245432
37545,1.528333295,5.462368207,8115340.429,-38.06617365,-7.199269999
37551,0.313333326,0.93382626,10759930.24,-72.4942172,-54.33010382
37591,0.890477359,3.085000111,14783066.78,28.40915737,-23.68725562
37609,0.897361137,3.109770985,13796487.49,38.2906255,0.016412769
37616,0.134930559,0.268944534,12706926.45,33.79904908,9.022090045
37620,0.073619147,0.042388042,12235913.23,108.3592177,25.36067104
37624,0.99647783,3.480018644,12507835.82,71.52829101,26.98178314
37635,0.0045,-0.216646608,11321814.03,53.56198533,33.97684583
37650,0.384221149,1.198629037,14397548.38,25.71421152,-21.18220445
37653,0.181176466,0.443090884,6911225.644,-47.04932649,-0.745579955
37672,0.469999989,1.517447839,10611419.67,-74.18358463,-53.26653887
37682,1.528333295,5.463912991,8510649.986,-47.94764178,-20.33727238
37686,0.514338478,1.682985749,13855704.66,76.01986743,15.20655249
37687,1.272677502,4.510779776,8793594.536,-60.52405575,-30.90275818
37695,0.219999999,0.585763458,8994885.799,92.18954255,58.80518597
37699,0.835504015,2.880161029,14985905.28,30.20578794,-24.51186634
37700,0.489988038,1.592310725,10678864.82,59.85019232,41.79485858
37725,1.218264841,4.308552875,8128187.379,-56.93079462,-22.02227995
37735,1.001247447,3.496853861,14673784.75,143.3935137,-36.1653808
37788,0.213315595,0.56119839,9179504.458,74.22323686,57.378289
37796,0.720885189,2.454631017,11829077.31,102.969326,30.93086991
37805,0.186666662,0.461594951,5950679.552,-73.10046973,-8.095480024
37819,0.44972266,1.443659119,10319073.76,39.18894078,38.34534672
37830,0.368222976,1.138745023,1383226.515,-109.0330811,30.93086991
37837,1.569486949,5.614589808,14885628.78,23.91758095,-32.43921198
37857,0.701458354,2.379995379,13669491.44,36.49399493,0.016412769
37860,0.264999986,0.754471611,15311894.11,32.9007338,-26.14465047
37869,1.02646538,3.590862073,14233451.27,146.9867749,-33.19773203
37878,0.271527781,0.778070539,14478538.72,37.39231022,-8.989674489
37881,0.054236109,-0.031532473,12754152.97,17.62937397,-7.199269999
37911,1.306286964,4.635792394,9077228.761,-53.33753348,-30.1249931
37929,0.548636347,1.81029408,12528732.91,14.93442811,-7.199269999
37930,0.927024782,3.223451272,8660385.224,-54.23584876,-26.14465047
37965,0.75428571,2.576459412,9288261.235,94.8844884,55.89339366
37971,1.514545417,5.412315191,8695743.968,-49.74427234,-23.68725562
37972,0.809716562,2.784134787,817013.6222,-89.27014485,39.04931339
38022,0.445126866,1.425687982,9313678.112,49.07040891,52.19575295
38028,1.630078305,5.842308945,10897187.92,118.2406858,34.72190291
38032,0.008175497,-0.202289519,10022712.6,77.816498,49.93214842
38035,0.577203202,1.917330448,7803763.366,-6.378850687,34.72190291
38041,0.524999987,1.722790928,6215057.927,-67.71057803,-8.095480024
38107,1.779898405,6.400006174,8825395.278,-65.01563217,-33.19773203
38184,0.26621212,0.758096125,11198811.22,32.9007338,25.36067104
38203,0.748611093,2.556209214,6149134.932,-52.4392182,3.63142439
38207,0.990213326,3.457771711,9338188.136,-52.4392182,-32.43921198
38267,0.373333331,1.157817228,13149926.32,104.7659565,17.80617783
38272,0.098169245,0.132098302,13994894.39,147.8850902,-30.1249931
38273,1.197777748,4.230789641,6613708.238,-53.33753348,-2.695687276
38294,1.119867696,3.941081906,9174103.782,-51.54090291,-30.1249931
38310,0.504573889,1.647867548,9519374.996,44.57883249,48.75837299
38342,2.547960763,9.263163951,7489579.91,2.358014135,48.75837299
38356,0.83583348,2.883369263,7548964.183,-58.72742519,-16.91221321
38370,0.297527846,0.875871568,12830899.65,85.90133556,24.54169549
38377,1.154999971,4.072588536,8671944.471,-44.35438064,-19.48764166
38382,0.754351405,2.579114902,11903968.96,108.3592177,28.57963469
38388,0.558592304,1.850661444,8714103.312,23.91758095,48.16090152
38392,1.748853803,6.284546275,9234401.02,-60.52405575,-35.43356495
38399,0.45460327,1.460681663,1508973.477,-109.0330811,51.64027117
38413,0.588791195,1.960349921,9798773.943,-74.69648575,-45.67717695
38442,0.847915888,2.926687075,10700562.24,68.83334516,43.12510269
38447,1.411666632,5.027035592,6631755.021,-63.21900161,-9.881638007
38453,0.235563904,0.645054929,12568837.97,69.73166044,26.1740754
38459,1.004478054,3.511219897,11858557.07,104.7659565,30.15333299
38471,0.854593198,2.951883847,11466336.99,85.00302027,36.91655438
38477,0.112064828,0.185338026,10593769.71,39.18894078,35.46024618
38479,0.487272739,1.581706398,12544963.06,29.30747266,7.231832141
38484,0.751682252,2.56791036,1040514.815,-91.9650907,32.46685781
38507,1.215585134,4.297435853,10854443.48,84.10470499,42.46353935
38515,2.007999992,7.248217792,10501656.84,30.35544507,31.50284501
38534,0.237868938,0.653411031,1049281.727,-110.8297117,42.46353935
38569,1.539999962,5.507397964,7655335.643,-54.23584876,-15.17488847
38574,0.024285714,-0.143553422,2714855.562,-66.81226274,50.04250846
38583,1.225939031,4.335988234,11502580.04,116.4440552,29.36955533
38589,1.489090872,5.31775555,8356885.565,-54.23584876,-22.85734615
38612,0.045950412,-0.062293172,6343944.235,-70.40552388,-10.77115798
38621,0.113636364,0.191589916,8604471.403,7.189654163,37.07881811
38726,0.213333329,0.561610816,13788199.22,16.73105868,-23.68725562
38732,0.480601519,1.558354619,9979856.13,45.47714777,44.42683895
38735,0.745964485,2.548722921,11296740.88,107.4609024,34.72190291
38739,0.907491624,3.149610918,9105360.564,39.18894078,51.07786445
38750,0.645902758,2.172542628,12388694.68,14.03611283,-6.30126233
38751,1.212266922,4.284368757,1067083.635,-104.5415047,48.75837299
38752,1.167517842,4.119237085,8801012.435,25.71421152,48.16090152
38768,0.304491585,0.901224323,1746776.102,-82.98193786,30.93086991
38780,0.45999999,1.480209037,4852975.065,-67.71057803,6.333885882
38792,1.033197397,3.618483777,8803451.194,-58.72742519,-30.1249931
38794,0.506434358,1.654050437,7381774.646,-8.421769274,39.04931339
38805,0.059475297,-0.011337788,14387709.73,19.42600453,-30.1249931
38832,0.246261901,0.683717658,1948264.652,-120.7111798,36.91655438
38835,0.267205238,0.764067087,11230704.24,77.816498,39.04931339
38850,0.239236098,0.657806799,14757949.1,38.2906255,-11.65802482
38854,0.365420524,1.129516246,11695436.11,98.47774954,33.22514052
38871,1.144239367,4.032600991,11297155.62,111.9524788,33.22514052
38915,0.134189734,0.266083492,13814749.86,147.8850902,-26.95256711
38922,1.239669421,4.388153504,8157766.402,-57.8291099,-22.85734615
38924,0.003649776,-0.219665302,10367915.59,61.64682289,45.0670023
38939,0.028169599,-0.129508466,14684952.77,128.1221539,-14.6552426
38947,0.028558326,-0.127358696,14026672.57,146.9867749,-29.34099072
38973,1.213238955,4.287282723,2006587.665,-100.0499283,22.05267853
38983,0.457297286,1.470678448,9469999.874,-74.19900722,-42.43939291
39037,0.302430563,0.893052611,12330336.18,28.40915737,9.022090045
39045,0.872029807,3.017710823,11463595.63,115.5457399,30.15333299
39076,0.245972216,0.683659714,5989794.82,-61.42237104,-1.792030028
39082,0.907491624,3.149424777,9083814.868,40.08725607,51.64027117
39084,0.003636364,-0.218943396,12973262.15,102.0710107,20.36802369
39086,0.240340903,0.662133913,10200387.37,-73.99878502,-49.32747456
39091,0.874077923,3.023109292,2423808.749,-90.16846013,19.51856069
39104,0.948689198,3.303375044,9212565.827,-57.8291099,-33.94967734
39111,0.509928128,1.666107476,14717945.02,141.5968832,-33.94967734
39129,0.353835161,1.084883695,1934577.371,-75.79541558,41.11907488
39138,0.028636365,-0.126670306,11882374.46,61.64682289,30.93086991
39145,0.421666664,1.33779073,13239509.43,104.7659565,16.94359866
39151,0.034999999,-0.103410538,5198439.72,-70.40552388,0.920742084
39159,2.436005451,8.846248876,8020181.698,7.74790584,45.70002889
39161,0.540085291,1.778646336,2325777.747,-71.30383916,46.94469194
39162,0.228370372,0.617209266,14686267.34,39.18894078,-9.881638007
39169,0.053520511,-0.033399723,1111536.34,-97.3549824,30.15333299
39184,0.416525838,1.31858903,14862918.74,34.69736436,-16.91221321
39189,0.1314439,0.257359893,399033.3359,-94.66003655,38.34534672
39190,1.438181783,5.128027633,8433349.21,-54.23584876,-23.68725562
39193,0.73935923,2.524292853,7732245.529,-56.93079462,-17.77494155
39195,0.925781674,3.216602793,10697990.19,93.98617312,43.12510269
39198,0.178095237,0.429074633,8938737.501,101.1726954,58.33591094
39212,1.765928271,6.348250652,8899529.797,-63.21900161,-33.19773203
39228,0.990456796,3.45807607,12583985.28,96.68111897,25.36067104
39247,0.963751872,3.359424563,7284320.137,-60.52405575,-15.17488847
39259,1.748853803,6.284482448,9273739.438,-59.62574047,-35.43356495
39266,0.00988553,-0.19750494,8753522.141,66.13839931,60.61998849
39276,0.052191786,-0.038490169,10004528.36,74.22323686,49.93214842
39284,0.631042952,2.117148203,13517300.16,149.6817207,-24.51186634
39296,0.437342,1.395835936,9322041.156,58.95187703,54.34915586
39305,1.219883228,4.314344535,8980298.965,28.40915737,47.55634683
39309,1.539999962,5.507440365,8408473.383,-53.33753348,-22.85734615
39312,0.06099533,-0.007185485,15407767.8,122.7322622,-18.63347536
39313,0.43531636,1.388895929,9594601.022,79.61312857,53.82100625
39319,1.454444408,5.187203287,7414599.906,-43.45606536,-3.598665039
39333,0.820880905,2.826876409,11776157.76,113.7491094,27.78367435
39349,1.148995757,4.049962924,9034711.328,32.00241851,48.75837299
39367,0.387878779,1.211997846,13621742.27,18.52768925,-18.63347536
39369,0.295974909,0.869836176,1032749.465,-110.8297117,40.43620685
39370,0.148053976,0.317623701,13306557.31,150.580036,-22.33408879
39373,0.364090924,1.122801681,11764477.03,52.66367005,29.36955533
39379,0.016773716,-0.1719991,14834136.4,129.0204692,-17.77494155
39390,0.369810252,1.143421783,16701129.67,117.3423705,-32.43921198
39397,2.468457955,8.967304476,7717351.138,4.154644703,46.94469194
39416,0.336363316,1.01962586,9412344.275,68.83334516,54.87057396
39431,0.316992485,0.947370752,14328387.59,38.2906255,-6.30126233
39447,0.177743348,0.430802274,9023440.227,14.93442811,38.16213392
39451,0.046666666,-0.057038225,7081986.243,-53.33753348,-8.095480024
39470,0.683146517,2.312499373,1141222.32,-88.37182956,33.97684583
39486,1.164833308,4.107268299,8434681.512,-71.30383916,-31.67419348
39487,0.061685665,-0.002229075,11633981.43,83.20638971,35.46024618
39500,2.237316088,8.105353978,9654782.276,120.9356316,46.32592291
39505,1.748853803,6.283940818,9195095.727,-65.01563217,-36.89036885
39517,0.535020888,1.761020201,336258.1391,-96.45666712,37.63441344
39532,1.748853803,6.28443217,9305749.954,-60.52405575,-36.1653808
39535,0.59555557,1.984962909,11830399.15,26.61252681,13.45489258
39543,0.078196717,0.057972507,15070755.19,36.49399493,-17.77494155
39550,1.539999962,5.507670516,8133651.927,-51.54090291,-18.63347536
39552,1.073283557,3.765369093,10584897.07,-70.40552388,-52.17571157
39561,1.528333295,5.463874741,7611786.789,-52.4392182,-13.42297741
39567,0.210292045,0.551766678,12300717.2,106.5625871,25.36067104
39571,0.464407787,1.497013373,11317213.74,47.27377834,31.70207379
39580,0.769999981,2.637607075,9183554.642,-48.84595706,-28.55084903
39588,0.132857616,0.263061981,10842812.69,98.47774954,41.11907488
39680,0.299444437,0.882637274,5988796.86,-64.11731689,-3.598665039
39681,0.281999993,0.817309439,9809393.065,-75.08792688,-45.86694496
39682,0.591920816,1.972065176,14200597.39,17.20104377,-30.1249931
39687,0.67833335,2.293556202,13016697.76,33.79904908,5.434354136
39689,0.866666647,2.99537745,4916546.63,-63.21900161,9.022090045
39693,1.516666629,5.420199232,8737715.6,-51.54090291,-25.33104167
39699,1.539999962,5.507533376,8378783.378,-48.84595706,-19.48764166
39709,0.137562763,0.279258253,1784025.507,-77.59204615,41.11907488
39731,0.395019874,1.238600986,13774672.9,20.32431982,-18.63347536
39742,0.063194446,0.00184512,13359557.62,36.49399493,3.63142439
39746,0.392727264,1.229781667,6387010.589,-69.50720859,-10.77115798
39749,0.685423698,2.322869212,8585244.22,27.51084209,51.64027117
39751,1.02091512,3.572951388,9009106.493,30.20578794,48.16090152
39774,0.174870878,0.419937714,11922000.45,99.37606482,30.93086991
39791,1.052943425,3.691585704,9911804.006,32.00241851,39.04931339
39826,0.052969316,-0.034328894,10097152.29,41.76374233,41.79485858
39827,1.498081096,5.349538261,8754518.572,-66.81226274,-33.19773203
39847,0.322009372,0.966643994,13695134.1,22.12095039,-15.17488847
39851,0.567252654,1.879579466,13484300.3,152.3766666,-27.75467148
39877,1.539999962,5.507545104,8125431.45,-54.23584876,-20.33727238
39878,0.947548449,3.299633854,8823807.129,28.40915737,49.34878108
39879,0.642890029,2.166052676,8247022.751,14.03611283,47.55634683
39886,0.415041148,1.313011049,14127393.5,32.00241851,-9.881638007
39887,0.843915328,2.912549697,9695175.501,42.78220192,46.32592291
39890,0.413602768,1.307009865,13308847.7,151.9334452,-24.21791795
39895,0.011895059,-0.188640854,14345137.92,19.42600453,-29.34099072
39898,1.469999964,5.246821196,7902571.306,-51.54090291,-16.04546807
39904,2.108864637,7.623463,14526899.07,145.1901443,-36.1653808
39907,2.65530755,9.662125023,9778913.499,125.4272081,43.12510269
39911,1.072705778,3.763074905,14262826.42,78.71481329,11.69016253
39914,0.244828956,0.678993609,1506685.942,-116.2196034,43.77953811
39916,2.21794619,8.032620885,9329306.381,121.8339469,49.34878108
39929,0.020429526,-0.157902566,13772116.21,146.0884596,-23.68725562
39941,0.28141637,0.815571149,14983446.21,32.00241851,-22.02227995
39954,0.999877241,3.492894292,7619778.493,-5.726823422,38.34534672
39956,0.267361104,0.763855816,6255042.719,-55.13416405,0.016412769
39959,0.299090902,0.881730009,7468869.362,-68.60889331,-21.18220445
39961,0.053295457,-0.034587607,14011649.69,17.62937397,-26.14465047
39963,0.397223422,1.246401149,1645140.691,-114.4229728,32.46685781
39989,0.024453496,-0.141472895,10396780.04,73.32492158,46.32592291
39998,0.434179644,1.384231355,13740772.69,74.22323686,16.07699615
40008,0.807812481,2.776340179,10097018.29,-73.10046973,-48.13908223
40033,2.101362562,7.599222751,8428547.163,12.23948226,43.77953811
40035,1.30472219,4.630214463,7314897.209,-48.84595706,-7.199269999
40045,0.171111107,0.403889738,5683194.812,-69.50720859,-3.598665039
40054,0.204651162,0.52887115,13759973.66,102.969326,12.57406233
40059,0.277585495,0.80208935,11631356.83,84.10470499,35.46024618
40074,0.545416653,1.799485863,6114302.191,-56.03247933,0.920742084
40087,1.504999963,5.376857327,8641927.258,-50.64258763,-23.68725562
40090,1.298248574,4.604829496,361243.9711,-102.7448741,41.11907488
40092,1.027784327,3.595314879,13512244.32,151.4783513,-26.95256711
40104,0.110706523,0.177996245,15139144.93,124.5288928,-16.91221321
40117,0.944999977,3.288754558,7010311.651,-46.12749982,-1.106108845
40143,0.203887661,0.526925918,1184262.518,-84.77856842,41.79485858
40149,0.655588082,2.208862925,14841789.41,142.4951985,-38.31966386
40162,1.430392265,5.0987133,9721005.544,119.1390011,46.32592291
40179,0.707150204,2.401842619,13111677.13,85.00302027,22.05267853
40203,1.067737233,3.747905606,10982218,110.1558482,36.91655438
40231,0.019633849,-0.160657099,14102140.77,146.0884596,-29.34099072
40235,1.294999968,4.594170924,8441487.328,-43.45606536,-16.04546807
40237,0.502638876,1.640479428,6326548.159,-58.72742519,-3.598665039
40241,1.717808978,6.168964155,8973941.023,-63.21900161,-33.94967734
40245,1.581557002,5.661477216,8332920.948,-60.52405575,-26.14465047
40246,0.917494476,3.185996743,670624.4298,-106.3381352,41.79485858
40257,0.163869847,0.377448384,7967732.971,-4.828508138,33.97684583
40260,0.058254014,-0.01685052,9127682.169,67.93502988,57.378289
40262,0.140428658,0.290953578,158574.3088,-97.3549824,41.11907488
40281,0.50226263,1.639773472,12132197.45,106.5625871,26.98178314
40282,1.024957623,3.58542245,14236567,17.62937397,-30.1249931
40297,0.257165001,0.726023364,8813443.093,38.2906255,53.82100625
40298,1.215227254,4.294954336,8355035.184,-71.30383916,-30.90275818
40309,0.104999997,0.159936724,6831479.052,-52.4392182,-4.500736801
40331,0.864171836,2.986434715,9342967.421,88.59628141,55.89339366
40338,1.464164721,5.224152268,7276673.038,-57.8291099,-13.42297741
40342,0.943540373,3.283223495,7488591.972,-5.726823422,40.43620685
40344,0.705069423,2.393493026,12996464.14,16.73105868,-11.65802482
40375,1.228256955,4.345784659,10437479.87,117.3423705,39.7462773
40379,1.112545945,3.912396684,14728746.81,26.61252681,-25.33104167
40387,0.861290412,2.976285184,15082532.19,30.20578794,-26.14465047
40420,1.539999962,5.507220331,7882855.553,-46.15101121,-11.65802482
40425,2.092659937,7.564758559,10558406.48,85.90133556,45.0670023
40432,0.910000026,3.156635121,13762471.49,40.08725607,1.824838998
40433,0.59943378,2.00127227,8956652.507,40.98557135,53.2860827
40446,1.453820212,5.185344812,9618098.623,27.51084209,39.7462773
40453,0.509901841,1.666046155,14914548.14,141.5968832,-38.31966386
40462,0.032302485,-0.112623164,1143385.854,-107.2364505,32.46685781
40470,0.230887902,0.627207226,14190813.35,23.91758095,-20.33727238
40487,0.683493178,2.313923542,12665032.45,82.30807442,26.1740754
40492,0.741043982,2.529360173,9311688.865,41.88388664,49.93214842
40496,1.294027746,4.590532504,8514498.334,-43.45606536,-16.91221321
40517,0.936444387,3.255704526,14278460.08,17.62937397,-30.90275818
40520,0.263457256,0.749019035,697769.7229,-102.7448741,34.72190291
40530,1.302380927,4.618664399,10775308.99,-69.50720859,-53.80170907
40535,0.036312056,-0.098134711,13217832.32,13.13779754,-19.48764166
40536,2.646429184,9.630136409,7935843.284,13.13779754,51.07786445
40552,0.676593871,2.287533497,9100191.978,53.56198533,55.38530466
40562,1.673333327,6.001306685,10501397.46,30.06444517,31.32027308
40572,1.608398561,5.758899987,14600265,144.291829,-36.1653808
40573,2.210485876,8.005066606,9386198.132,121.8339469,48.75837299
40585,0.109263159,0.173453549,10852150.13,-68.60889331,-54.33010382
40591,0.086105073,0.08633871,14803176.2,126.3255233,-14.30066122
40598,0.435951859,1.391360406,9653818.373,83.20638971,53.2860827
40600,0.802374052,2.756595976,10994926.01,64.34176874,39.7462773
40607,0.8456506,2.917495087,13286408.35,76.01986743,20.36802369
40618,0.148562352,0.319521428,13378444.35,149.5038743,-22.02227995
40631,0.546066076,1.80138742,13467290.79,19.42600453,-15.17488847
40638,1.277130299,4.527177045,9055942.162,-55.13416405,-30.90275818
40645,0.11416498,0.192047826,9604693.346,70.62997573,53.2860827
40649,0.062231405,-0.001737138,10661652.16,27.51084209,27.78367435
40654,0.471539736,1.523417507,9381170.608,71.52829101,55.38530466
40657,0.022629254,-0.148466734,10176308.04,91.29122726,48.16090152
40682,0.627213538,2.102843878,13303605.43,152.3766666,-24.74249334
40683,0.764881338,2.619269983,8904735.187,25.71421152,46.94469194
40684,0.158888617,0.358553381,13779247.76,30.20578794,-7.199269999
40690,0.421818196,1.339179696,11783789.52,68.83334516,33.22514052
40694,1.23576451,4.370839814,14584347.25,19.42600453,-33.94967734
40696,1.156606913,4.077997678,9475268.086,40.08725607,47.55634683
40705,0.994583309,3.47484285,7788022.328,-44.35438064,-8.989674489
40712,1.779898405,6.400309486,8824516.355,-63.21900161,-32.43921198
40728,0.454061962,1.458541915,9569907.42,54.46030061,51.07786445
40732,0.283688966,0.823777851,14789296.76,33.79904908,-16.91221321
40737,0.405687379,1.27757178,13593412.72,148.7834054,-24.51186634
40752,0.795416651,2.730287042,2577000.867,-96.45666712,16.94359866
40771,0.25636363,0.722646278,7721401.744,-68.60889331,-23.68725562
40774,1.211533785,4.281099774,14999122.56,25.71421152,-31.67419348
40797,1.329999967,4.724963712,8588766.281,-51.54090291,-23.68725562
40805,1.593629956,5.70638877,8367696.096,-61.42237104,-26.95256711
40806,0.911130046,3.162338717,10210640.64,86.79965084,48.16090152
40823,1.007815454,3.521970903,2095826.64,-98.25329769,21.21278221
40836,1.705213001,6.121360528,10768839.25,86.79965084,43.12510269
40842,1.539999962,5.507210353,8552924.004,-46.15101121,-19.48764166
41151,0.0159375,-0.174924671,2451328.133,-124.3044409,53.82100625
41152,0.636333336,2.138410013,11210250.77,67.93502988,38.34534672
41157,0.963703685,3.357324007,9729415.147,-72.20215445,-44.40346895
41185,0.026089425,-0.135247675,7279576.797,-7.52345399,41.79485858
41187,0.360625005,1.110138109,13897672.07,36.49399493,-2.695687276
41190,0.055000002,-0.028315719,11220720.86,60.7485076,36.91655438
41195,0.988124982,3.447962371,2048832.483,-75.79541558,48.75837299
41196,0.084528796,0.081827032,9919271.454,71.52829101,50.50850028
41208,0.25103449,0.701611897,14139941.23,40.98557135,-1.792030028
41210,1.388333299,4.940703087,8044396.654,-38.06617365,-6.30126233
41213,0.537430539,1.768851575,12946872.1,17.62937397,-9.881638007
41217,0.187207224,0.465479962,9759797.9,44.57883249,46.32592291
42773,0.235277772,0.645322054,6883295.453,-55.13416405,-7.199269999
42788,0.722985302,2.460996888,8968241.258,46.37546306,54.87057396
42791,0.048829786,-0.052047046,2649290.433,-67.71057803,49.93214842
42794,0.902042009,3.127630306,14353776.22,18.52768925,-30.90275818
42798,1.539999962,5.507643637,8000992.557,-52.4392182,-17.77494155
42807,0.315555546,0.941612829,12169911.35,12.20288255,-5.401677201
42820,0.526158031,1.728945354,9604080.994,26.12368994,39.04931339
42828,0.637430571,2.141054671,12052416.38,26.61252681,10.80339589
42834,0.057159948,-0.020647226,2377556.59,-70.40552388,45.70002889
42836,0.599266092,1.998713542,13543070.15,148.7834054,-23.68725562
42837,0.657321086,2.216803313,12171085.24,72.4266063,30.15333299
42840,0.907668595,3.149499355,368221.3413,-102.7448741,39.04931339
44474,1.790804724,6.440502312,10708344.88,84.10470499,43.77953811
44476,0.074410808,0.044686728,576426.4172,-93.76172127,43.77953811
44477,0.267333325,0.76231532,14776127.52,40.08725607,-10.15680216
44480,1.386499967,4.932876804,9068219.833,-73.10046973,-38.31966386
44481,1.969690502,7.108026526,9817505.437,124.5288928,43.12510269
44482,0.450520838,1.445222424,10424465.03,-72.20215445,-51.05732034
44484,1.66418625,5.969252674,9011800.931,-62.32068632,-33.94967734
