Fishnet_ID,COUNTRY,mean_potat,potato_Fe,NEAR_DIST
42965,Peru,0,0,591096.2118
42971,Australia,4.20302,0,13216376.29
42972,Mexico,16.2268,0,5534229.033
42979,New Zealand,0,0,11112495.95
42985,Haiti,12.67,6.32774,3092911.796
42986,Germany,41.417,131.856,10463761.87
42988,Zimbabwe,13.8975,0,11274431.14
42989,Greece,13.6849,0,11123787.95
42991,Estonia,14.8814,0,11229457.94
42994,France,25.5016,0,9924015.159
42996,Paraguay,3.99725,0,2573002.772
43002,United States,13.9479,0,4622285.568
43010,Morocco,14.0221,0,8524660.889
43011,Namibia,0,0,9728326.381
43014,Argentina,8.32972,0,3317159.527
43015,Russian Federation,0,0,14635412.79
43019,Niger,4.68177,0,9200766.614
43021,Brazil,0,0,1393856.805
43023,Argentina,2.06277,0,2712621.855
43027,United States,17.2714,0,6326037.816
43030,United States,33.0641,0,6173123.061
43034,Indonesia,0,0,18316198.11
43036,Vietnam,7.24796,45.2511,18563608.22
43044,Argentina,3.52727,0,2784656.791
43045,Russian Federation,8.20319,20.9651,12848045.72
43050,Indonesia,12.6139,0,18601298.44
43052,Argentina,27.04,18.7495,2937315.978
43058,China,15.3483,0,15979543.41
43059,Chile,0,0,4118858.524
43063,Mauritania,11.3039,0,7140800.655
43066,Morocco,0,0,8548036.527
43067,Brazil,0,0,2155654.75
43068,Cameroon,5.10576,0,10034458.32
43071,United States,7.00972,0,6369255.894
43072,Brazil,0,0,1079291.526
43073,Paraguay,0.00916989,0,2316063.955
43077,New Zealand,10.4132,0,11195939.18
43079,Paraguay,3.23697,3.31665,2457055.158
43093,United States,17.5307,108.363,4549090.589
43094,United States,9.29644,0,6910422.125
43095,United States,24.0018,0,5777557.314
43097,Australia,0.448691,0,13798896.49
43102,Ecuador,10.9755,0,1044981.499
43106,Angola,3.63031,0,10609603.45
43107,Iran,0.136984,0,14957576.51
41830,Cameroon,0,0,9234852.094
42878,Myanmar,0,0,18859223.12
43108,Mongolia,0.403438,0,15913102.77
43109,Indonesia,6.75236,0,18665475.29
43110,Algeria,0.488732,0,9794512.59
43119,Argentina,0,0,4598618.07
43123,Kazakhstan,10.6016,14.3397,14234244.81
43128,Congo DRC,2.94608,0,10974957.74
43130,China,0.676638,0,16872758.01
43133,Central African Republic,1.93074,0,11317357.74
43134,Cameroon,1.17272,0,9612195.346
43137,Ukraine,9.46149,20.8974,12209018.87
43138,Kenya,7.44689,0,12212616.48
43140,Indonesia,8.03153,0,18858341.03
43144,Canada,0.915107,0,8411251.996
43146,Poland,19.9767,54.416,10880258.91
43147,Russian Federation,9.3863,0,13720351.51
43148,South Africa,28.1347,0,10110070.72
43150,Japan,29.9672,0,15006243.57
43155,Côte d'Ivoire,0,0,7590281.124
43156,Mexico,0,0,5044912.369
43164,Vietnam,13.7546,0,18664776.07
43167,Brazil,0,0,1450052.163
43175,Argentina,19.3143,0,3521825.41
43176,Japan,30.1089,0,15442927.8
43179,China,3.08534,0,16535840.15
43180,Brazil,0,0,2662345.607
43183,Spain,18.5754,77.8435,8753761.52
43185,Mali,0,0,8806320.843
43186,Australia,16.8259,0,13440931.29
43187,China,11.6912,0,17757590.06
43188,Panama,15.1767,0,1989637.422
43193,Zambia,4.09837,3.65575,11050715.02
43197,Brazil,5.93407,0,3009583.686
43198,China,14.7917,0,15242652.9
43199,Russian Federation,0,0,13160902.72
43201,Brazil,8.3256,0,2829161.475
43202,Bosnia and Herzegovina,12.0118,49.1038,10951051.34
43203,Chile,14.9445,0,4773204.398
43205,United States,38.2295,0,7045830.687
43206,Mexico,14.0754,0,5127848.478
43211,China,5.50871,0,17101810.68
43212,Australia,8.90374,0,13741944.36
43213,Indonesia,0,0,18306953.49
43217,Botswana,0,0,10101616.96
43218,Brazil,0,0,2706260.429
43226,Australia,0.333752,0,16134573.78
43231,Australia,17.991,0,14835664.77
43233,United States,0,0,4136958.787
43236,China,11.3623,98.7493,18260467.7
43238,Malawi,6.58678,0,11707741.61
43240,Brazil,0,0,1197798.825
43241,United States,0,0,5303787.446
43244,Brazil,0,0,2614489.969
43245,Kazakhstan,0,0,14286833.12
43246,Brazil,17.8912,0,3045378.108
43247,Chile,12.7755,0,3311761.853
43248,Canada,0,0,6807621.455
43256,South Africa,8.39849,0,10324586.43
43258,Brazil,0,0,3801603.743
43261,Bolivia,0.826366,0,657523.0139
43270,Madagascar,0,0,12378410.11
43275,Niger,1.38557,0,9446647.905
43276,Philippines,6.79268,0,17814950.3
43278,Australia,11.0138,0,15215179.94
43286,Australia,16.3696,0,14754824.18
43288,United Kingdom,35.3856,0,9411609.087
43289,Norway,19.1481,0,10580399.14
43294,Australia,2.22111,0,13712455.46
43295,Congo DRC,2.63506,0,11417989.65
43296,Brazil,0,0,3302323.5
43297,Russian Federation,5.16861,0,12846399.95
43299,Malaysia,0,0,19510051.48
43301,Mongolia,7.43,1.45448,15572939.55
43302,Canada,24.1923,0,7951211.87
43303,Russian Federation,0.508703,0,14154407.19
43305,Côte d'Ivoire,0,0,8020554.81
43307,Spain,22.5914,96.8646,8992425.996
43311,Brazil,0,0,956977.5055
43312,Zambia,7.34279,0,10821514.63
43315,Zimbabwe,11.5048,0,11156365.18
43317,Brazil,0,0,2413658.977
43318,Angola,5.31174,0,10174150.37
43321,Congo DRC,0.590461,0,10765984.24
43322,Namibia,0,0,9660777.613
43329,Germany,32.5164,0,10414644.4
43331,Peru,3.71301,0,641848.7999
43339,Indonesia,1.81758,33.4727,17379893.14
43342,Peru,1.59797,0,486510.9419
43343,South Africa,4.76785,0,10343293.19
43345,Mali,2.63086,0,7942007.043
43352,Venezuela,17.8612,0,2140390.546
43357,Kenya,7.79301,0,12311177.98
43358,China,16.2476,0,17560581.78
43359,Kyrgyzstan,14.6668,0,15321881.03
43363,Peru,0.569752,0,532431.7657
43364,Namibia,0,0,10059168.49
43365,Russian Federation,5.07983,0,14493991.88
43366,Central African Republic,2.2376,0,10249882.65
43368,Congo DRC,2.51166,0,11522281.91
43372,United States,19.8953,0,6242913.86
43374,Mozambique,11.3145,0,11898489.89
43375,Suriname,0,0,2477602.601
43378,South Africa,9.4711,0,10160950.15
43382,China,0.161305,0,16237658.37
43383,Brazil,0,0,1066802.006
43386,Afghanistan,15.7724,0,15366386.5
43387,Russian Federation,0,0,14543300.33
43389,Peru,0.527326,0,812947.1864
43390,China,0,0,16827512.41
43392,India,15.1576,52.5536,16058322.57
43396,Argentina,3.19806,0,2825071.65
43402,Turkey,14.2194,0,12535046.26
43408,United States,44.957,0,6712383.997
43419,Mexico,0,0,3664361.186
43420,Brazil,0,0,1737510.812
43421,Argentina,0,0,4487229.754
43424,China,12.1551,0,17950549.78
43428,Brazil,0,0,4081634.015
43429,China,7.15968,0,16943264.54
43431,India,8.2928,0,17472169.79
43432,Australia,29.1899,0,14304901.94
43440,Mexico,20.0005,0,4251730.887
43442,Kazakhstan,12.4853,2.69188,13965821.75
43445,Kazakhstan,5.45805,0,13926745.47
43448,Argentina,9.23569,0,2611725.936
43450,Ukraine,6.51772,17.2724,12539810.51
43460,Mexico,25.2437,79.5805,4508087.614
43461,Chile,6.80402,0,4953756.175
43462,Namibia,0,0,9738043.693
43463,Zimbabwe,15.1869,0,11113079.4
43469,Indonesia,12.6289,33.6719,17675518.45
43470,South Korea,24.82,103.759,16586350.96
43474,Indonesia,3.91769,0,15699103.2
43477,Argentina,7.54605,0,3801242.997
43478,Saudi Arabia,1.04287,0,12910020.81
43480,Ethiopia,8.71,0,12754549.73
43481,Papua New Guinea,4.34,0,14608992.91
43484,Namibia,0,0,9766956.866
43488,Zimbabwe,15.8421,0,11025067.31
43489,Congo,0.170629,0,10286315.05
43490,Madagascar,0,0,12608472.11
43494,Russian Federation,0,0,14633752.83
43496,Indonesia,17.8764,0,17743320.08
43497,Brazil,22.4942,0,3066635.295
43500,Russian Federation,7.88925,0,13165953.78
43502,Greece,14.4171,117.281,11346423.1
43504,Chile,11.7762,0,5082596.948
43508,Brazil,2.28274,0,3511080.341
43510,South Africa,0,0,9725652.278
43512,Chile,1.14142,0,1220667.126
43513,China,17.0553,104.249,17158047.24
43516,India,12.5495,40.3074,16942075.52
43518,Australia,13.73,0,13590523.77
43519,Brazil,6.23534,0,3983394.482
43521,Turkey,24.0893,0,11673369.89
43522,United States,0,0,5449613.213
43524,China,11.5381,0,14994492.36
43528,Brazil,2.92831,0,3332078.878
43534,Mexico,0,0,4502629.466
43536,Afghanistan,0.528876,0,14823352.51
43537,United States,14.4821,0,5522668.632
43539,Congo DRC,0.0226734,0,11273272.8
43544,Myanmar,11.2619,0,18322780.67
43545,Brazil,9.84607,0,3069477.24
43551,Uzbekistan,1.81392,0,14662164.27
43554,Mongolia,0.304336,0,15437818.05
43555,Bolivia,12.3362,0,1600346.14
43557,Argentina,0,0,4979618.91
43559,Brazil,0,0,3492159.58
43562,Argentina,1.63879,0,2565678.387
43565,Canada,13.0708,0,8283277.376
43569,Zambia,3.92902,0,11377864.82
43570,Tanzania,5.91339,0,12081603.35
43571,Brazil,0,0,3157002.572
43572,Russian Federation,2.8808,0,12913187.65
43573,Mongolia,4.4945,0,15758993.95
43574,China,19.9116,63.0784,16757805
43575,Australia,14.5825,0,13592260.98
43577,Indonesia,1.79163,0,18699047.93
43578,Estonia,13.0768,0,11403355.64
43583,Zimbabwe,14.4992,0,11091237
43584,Australia,0.761961,0,16477371.33
43585,Mozambique,3.175,0,11755597.21
43587,Turkey,18.5303,0,11753400.55
43592,Congo DRC,3.20908,0,10323197.39
43594,Argentina,2.03185,0,3493651.113
43598,Tanzania,5.11736,0,12091987.43
43603,United States,5.2721,0,5637371.159
43604,Australia,17.4989,0,13657959.56
43605,Venezuela,0,0,1954527.583
43606,Botswana,0.32,0,10604003.49
43607,Tunisia,11.31,0,10003361.05
43611,Russian Federation,1.42067,0,12513858.78
43614,United States,16.3538,0,7418365.025
43617,Canada,26.6083,120.342,6947165.051
43618,China,4.08186,0,17024664.17
43619,Botswana,0,0,10141342.49
43622,China,9.05161,0,15213402.05
43624,Turkmenistan,3.80557,0,14571698.08
43626,India,0,0,16128097.27
43627,United States,22.4524,0,5831476.156
43633,Angola,5.05801,0,10382325.34
43634,Madagascar,0,0,13172219.79
43638,Venezuela,17.8463,0,2128004.195
43640,Mexico,25.5553,0,6049119.808
43641,Bulgaria,12.9684,0,11662728.49
43645,United States,0,0,7417274.119
43647,Australia,3.67127,0,14948685.38
43648,Peru,3.37941,0,498101.5219
43649,Brazil,0,0,2554709.226
43653,Argentina,7.86841,0,3394350.809
43654,China,19.0347,84.3071,15535940.83
43655,Kazakhstan,5.69231,0,14501499.95
43658,India,13.0342,63.7926,17048274.88
43661,United States,13.5427,0,6093685.389
43663,Chile,16.3296,0,4771823.742
43664,Brazil,0,0,2726323.086
43665,India,11.6369,0,16986931.66
43666,Côte d'Ivoire,0,0,7439519.29
43669,South Korea,24.82,0,16374285.08
43672,Sweden,28.2854,110.128,11005389.54
43675,Congo DRC,0,0,10716688.91
43677,Ukraine,11.8013,21.0136,11568173.56
43678,Kazakhstan,8.66326,0,13905528.97
43683,United States,0,0,5489358.39
43684,Peru,11.49,66.3494,254712.7591
43685,Russian Federation,8.86549,0,12039687.81
43690,India,17.2963,0,17407933.29
43691,Russian Federation,10.426,19.4029,13089871.72
43694,China,20.0475,106.166,17341138
43697,Colombia,16.1549,0,1413269.662
43698,Argentina,3.76882,0,2315596.634
43699,South Africa,27.2112,0,10590332.24
43700,Nepal,8.00343,27.4913,17029361.64
43706,United States,0,0,7613039.273
43707,United States,17.3174,0,5900306.75
43709,Austria,18.7676,0,10782267.37
43710,Pakistan,8.24035,0,15631063.02
43712,Nigeria,4.25655,0,9278375.727
43714,Australia,0.367127,0,16074144.82
43715,Colombia,0,0,2107855.384
43716,Brazil,5.45593,0,3395578.269
43718,Argentina,4.05452,0,2694714.205
43720,Turkmenistan,0.0623864,0,14333372.36
43721,United States,14.452,0,4510161.667
43724,Brazil,0,0,3331615.562
43727,Afghanistan,16.79,3.04398,14959091.89
43728,Kazakhstan,0.306858,0,14406520.35
43742,Argentina,27.04,18.71,3085317.528
43746,South Sudan,4.34324,0,11766933.8
43747,Congo,0.0831106,0,10239075.53
43748,Russian Federation,0,0,13643147.98
43751,Kazakhstan,0,0,14542104.1
43755,Colombia,0,0,1384750.216
43757,Papua New Guinea,4.34,10.3337,15322593.03
43758,Indonesia,0,0,18387488.86
43760,Paraguay,0.798881,0,1880285.288
43761,Bolivia,8.18673,0,1329578.757
43767,Australia,16.8266,0,15021314.8
43768,Brazil,1.16913,0,1737607.473
43777,Cuba,23.0854,0,3387745.212
43781,Madagascar,0,0,12718320.44
43784,India,7.68469,0,17732596.67
43785,Brazil,0,0,2527349.694
43787,Gambia,7.98306,0,6928712.458
43790,Mongolia,1.09761,0,15879361.29
43791,Tanzania,6.15248,0,11963198.75
43792,Côte d'Ivoire,0,0,7975589.912
43799,Russian Federation,0,0,12993136.56
43800,Australia,21.4699,0,13474096.17
43802,New Zealand,6.48636,0,10950620.06
43803,Botswana,0,0,10124528.86
43804,Myanmar,10.338,7.36841,18110586.82
43807,Brazil,4.07832,0,2218401.496
43817,Brazil,0,0,2721470.586
43818,Angola,3.47306,0,10111085.45
43821,Mexico,1.58556,0,5226709.735
43826,Hungary,24.4525,0,11102682.05
43832,Malaysia,0,0,19372030.17
43833,Turkey,13.1625,0,12497190.77
43834,Russian Federation,6.58977,0,12810498.49
43838,Pakistan,15.2316,0,15747860.02
43840,Somalia,0,0,12878062.04
43842,Central African Republic,1.64169,0,10332797.59
43843,Cameroon,4.66136,0,9775494.349
43846,Australia,7.42115,0,12870936.6
43850,United States,19.4215,0,5283300.274
43854,Sweden,0,0,10654186.41
43858,United States,23.4105,0,5861849.318
43861,Canada,14.4116,0,5869451.229
43862,Guyana,0,0,2234907.656
43865,Russian Federation,2.46936,0,14616638.19
43866,China,7.71536,0,16174049.46
43867,Brazil,0,0,1725159.061
43871,China,24.1496,0,17480436.73
43872,Germany,38.8356,0,10247411.32
43879,China,9.80259,80.6778,16259030.36
43882,Mongolia,13.6795,0,15776873.01
43886,Vietnam,5.6169,0,19322149.4
43889,Belarus,7.76785,0,11905936.62
43890,Paraguay,4.26522,0,2567634.492
43895,Iraq,16.3856,0,13545254.57
43898,Central African Republic,2.10883,0,10317399.88
43899,Chile,2.24965,0,1385035.422
43905,Indonesia,14.7949,34.2299,18761125.61
43906,United States,62.3147,0,7471782.656
43908,Peru,4.71964,0,876893.7702
43911,Australia,9.6248,0,13738983.56
43918,Australia,10.4836,0,13419725.34
43922,Mexico,0,0,3407355.092
43923,Thailand,7.57266,0,19188211.38
43925,United States,7.82128,0,5936276.296
43926,Australia,1.63167,0,15329370.63
43927,Argentina,10.0313,0,3110797.81
43929,Peru,8.54628,0,16988.78619
43933,Sudan,4.85782,0,12116314.88
43939,Finland,2.95074,0,11645852.4
43941,Congo DRC,0,0,10665512.71
43943,Chile,0,0,4273352.591
43944,Australia,16.9613,0,15316158.23
43946,Romania,12.0403,35.1818,11302859.24
43947,China,16.9603,0,15499675.04
43948,Peru,0,0,218993.1721
43950,Botswana,0,0,10373245.82
43951,Angola,4.91702,0,10240520.11
43953,Congo DRC,1.37793,0,11598922.08
43954,Algeria,12.8596,0,9829426.384
43956,Mexico,0,0,5746089.244
43957,Brazil,0,0,2090981.285
43960,Thailand,14.9062,0,19052950
43962,Sierra Leone,0,0,7077948.286
43964,Indonesia,4.32988,0,18886631.13
43965,Belarus,4.45935,0,11752879.94
43970,Guyana,0,0,2311657.588
43973,Uruguay,6.44585,0,3253096.147
43975,Bolivia,0.367933,0,690030.9823
43977,Australia,40.3839,57.3733,15213264.4
43988,Turkey,12.7755,0,13032666.36
43989,Argentina,5.06636,0,2791846.235
43991,Colombia,0,0,1320412.043
43994,Canada,0,0,6679066.264
43996,Russian Federation,10.1035,0,14600639.52
43999,Mexico,6.81498,0,4558046.834
44003,Russian Federation,8.58088,0,12343244.7
44005,Canada,0,0,8364036.718
44007,Argentina,0.602256,0,1858858.507
44012,Argentina,2.18505,0,2932995.238
44013,Italy,29.5596,0,10477360.72
44016,China,0,0,17038269.94
44017,Zimbabwe,14.4692,0,11069278.94
44018,Congo DRC,3.76728,0,11109813.32
44019,Argentina,8.17392,0,3841395.076
44023,Canada,9.05869,0,6689638.606
44026,Brazil,0,0,2426518.918
44027,Angola,6.76309,0,10407054.33
44030,Congo DRC,2.44175,0,10954229.66
44031,Malaysia,0,0,19298227.81
44033,Indonesia,8.61501,34.0257,18492282.09
44034,Italy,21.2406,0,10603874.92
44036,Guinea,0,0,7087283.753
44038,Sweden,0.471424,0,10714200.4
44039,Cambodia,0.316326,0,19421751.92
44040,Tajikistan,12.3379,0,15082086
44042,United Kingdom,43.1047,148.375,9738366.505
44047,Indonesia,6.39315,0,17300805.25
44049,Congo DRC,3.13566,0,11166159.39
44050,Papua New Guinea,4.29867,0,15156912.76
44051,Canada,12.9841,0,6672395.01
44052,Morocco,0.112992,0,8519978.014
44056,United States,24.7987,0,6257755.744
44057,Kazakhstan,16.5702,2.6364,14003548.37
44060,Central African Republic,1.54068,0,11021811.75
44064,Brazil,0,0,3496486.863
44069,Papua New Guinea,4.34,0,15391401.83
44076,Madagascar,0,0,13136904.85
44077,Kazakhstan,3.01896,0,14096571.58
44079,India,3.87189,0,17034279.58
44080,Brazil,0,0,3300658.842
44082,Brazil,0,0,1443454.075
44088,United Kingdom,42.3615,0,9721647.038
44090,Australia,6.35906,0,14901028.91
44094,Russian Federation,1.16413,0,14345461.3
44095,China,1.53823,0,15608696.59
44098,Chile,12.3547,0,4956573.461
44100,Brazil,6.24893,0,3310214.807
44102,Argentina,0,0,2424231.493
44103,Brazil,0,0,1478993.197
44105,Indonesia,4.08,0,19012089.83
44106,India,2.97824,0,15845757.81
44107,Tanzania,4.89091,0,11864955.43
44108,South Sudan,6.56336,0,11894928.28
44109,United Kingdom,35.3856,0,9428183.015
44117,Russian Federation,0,0,14586624.65
44119,Russian Federation,4.63844,0,13250705.88
44123,Finland,1.34531,0,11372406.05
44128,India,2.18065,0,15960012.8
44129,Brazil,0,0,1824874.902
44132,Australia,43.5374,0,13305247.82
44133,Canada,0,0,6608703.429
44134,Brazil,0,0,1028759.336
44135,Brazil,0,0,2748061.749
44137,North Korea,12.3253,0,15878314.14
44138,Guinea,0,0,7389819.558
44139,Australia,16.6584,0,15181514.14
44145,Angola,4.5153,0,10190728.82
44149,Bolivia,4.89573,0,1084341.904
44150,China,3.49776,0,17267859.84
44153,Russian Federation,0.507885,0,11607385.14
44156,Chile,7.56023,0,3075749.481
44163,Brazil,0,0,1325419.784
44169,Brazil,0,0,3000935.176
44171,Iran,14.7493,0,13674353.05
44173,China,11.1783,0,15862308.82
44175,Mongolia,7.11157,0,15671597.94
44177,Brazil,0,0,3037249.316
44178,Zambia,7.58852,0,10896127.88
44179,Russian Federation,11.2209,16.2694,14488988.52
44180,Australia,19.7424,0,13505617.14
44182,China,8.23614,0,17576425.01
44183,Argentina,27.04,18.5613,2986444.721
44185,Afghanistan,5.08788,0,15010685.75
44186,Argentina,2.95721,0,2872931.879
44190,Australia,14.6114,0,14984797.46
44192,Kazakhstan,1.74226,0,14924093.89
44194,Indonesia,1.66921,0,17307893.35
44195,Australia,4.85005,0,13165210.94
44196,Australia,5.33066,0,14394351.47
44202,Congo DRC,0.229531,0,10794972.67
44203,United States,4.70282,0,6321397.676
44205,Namibia,0,0,9681930.864
44206,Australia,22.2102,64.3822,13444204.83
44207,China,4.03687,0,17048141.81
44209,Guinea,0,0,7464336.941
44211,Sweden,15.2741,0,10869074.35
44217,Madagascar,4.17749,0,12892826.12
44220,Chad,0.15769,0,10684902.69
44221,Congo DRC,0.0226734,0,10914030.17
44223,Poland,16.4835,0,11121466.57
44224,South Sudan,7.2595,0,11872856.31
44225,South Africa,6.12836,0,9700873.387
44227,Canada,34.5068,96.8565,7681367.705
44230,Venezuela,17.5707,0,2270775.302
44231,Indonesia,13.2032,0,18890253.21
44232,United States,19.8589,0,4948906.156
44233,Canada,18.847,0,6143634.144
44234,Peru,10.2365,0,318609.4165
44235,Australia,19.988,0,15483721.31
44238,Poland,10.8601,23.1626,11373244.63
44243,Congo DRC,1.00421,0,10454302.45
44247,Bolivia,5.49047,0,1217366.245
44249,Argentina,7.11175,50.7265,2826396.429
44251,Brazil,0,0,2048076.609
44255,Central African Republic,2.45094,1.52189,10657541.3
44256,United States,12.7836,0,5470642.153
44257,Ecuador,2.92124,0,614449.5764
44258,China,10.4834,67.7396,16245760.86
44260,Brazil,5.42994,0,3429140.71
44262,United States,0,0,6191239.238
44263,Morocco,1.00376,0,8085151.694
44264,Chile,3.71128,0,5145678.255
44266,Mexico,13.6274,0,5280053.652
44269,United States,19.2677,98.495,6587154.81
44270,Paraguay,0,0,2055771.966
44271,Angola,5.7714,0,9934084.829
44272,Mexico,0,0,4933917.332
44273,Mexico,13.5373,0,5468845.406
44277,Kazakhstan,0.357803,0,14732417.07
44278,Turkmenistan,6.9286,0,14335471.56
44279,Peru,4.29837,0,928743.9833
44282,Congo DRC,0.531605,0,10207263.53
44283,Chile,10.1153,0,3000886.989
44290,Papua New Guinea,4.34,0,15053635.1
44293,Kazakhstan,2.19561,0,14506733.81
44295,Brazil,3.28889,0,2944585.973
44296,Niger,9.07651,0,9028737.159
44298,French Guiana,0,0,2616564.614
44299,Namibia,0,0,9596172.638
44302,Cuba,23.42,0,3367287.417
44306,New Zealand,26.2698,0,10925027.47
44308,Ukraine,12.3264,19.3919,11503729.44
44311,Brazil,0,0,1236975.371
44315,United States,6.75149,116.867,4996239.982
44317,Ethiopia,5.75868,0,12450058.25
44318,Gabon,0,0,9547922.478
44322,Guyana,0,0,2440535.432
44325,Turkmenistan,6.71057,0,14641930.9
44326,Chile,2.2925,0,3838105.994
44327,Mexico,17.0995,0,6171161.827
44329,Papua New Guinea,3.72,0,15145384.8
44330,Brazil,4.08985,0,3199448.104
44334,Argentina,0,0,1921943.117
44343,Venezuela,0,0,2389841.975
44344,China,3.86166,0,15926588.08
44346,Pakistan,8.41026,0,15715904.78
44348,Zambia,7.96727,0,10949036.2
44349,Canada,6.89242,0,7593475.298
44350,Russian Federation,2.53337,0,15191627.76
44351,Angola,3.82036,0,9652309.978
44352,Brazil,0,0,3019079.612
44353,Philippines,0,0,18114578.76
44208,Guinea,0,0,7023605.516
44297,Madagascar,0,0,13264657.11
44354,Ukraine,6.99706,14.5868,12042646.8
44355,China,15.1578,69.709,15381761.2
44362,Poland,20.0667,48.652,10813308.79
44364,Argentina,6.00889,0,3205839.944
44365,Pakistan,10.9683,0,15545860.87
44367,Russian Federation,6.39559,0,11971503.51
44368,Congo DRC,3.80965,0,11090300.96
44369,Ecuador,16.2324,69.0442,1168644.44
44371,Canada,1.09802,0,6807136.26
44374,China,5.59651,78.5507,18235307.86
44377,France,27.4561,0,10020272.42
44379,Chile,11.1013,0,5024039.963
44381,Spain,29.2459,0,9561466.581
44382,Indonesia,7.87987,0,17706411.37
44383,United States,55.4514,0,7661217.471
44393,Nicaragua,11.025,0,2522672.366
44394,Canada,1.50993,0,8524502.674
44396,Guatemala,0,0,3449554.128
44397,Somalia,0,0,13361520.87
44400,Australia,14.5825,0,13722918.79
44405,Somalia,0,0,13000565.12
44406,Russian Federation,5.04695,0,13412756.61
44409,United States,27.0717,0,6773484.28
44410,Botswana,25.4985,0,11002839.16
44412,Ethiopia,0.21595,0,13178247.54
44414,Afghanistan,0.258562,0,14930915.52
44416,Nepal,8.14199,0,16659375.09
44418,Congo DRC,0,0,10337810.58
44419,Bolivia,1.93069,0,1398394.543
44420,Brazil,0,0,1832824.296
44421,Kazakhstan,0,0,14361994.44
44424,Sweden,16.0175,0,10820251.32
44425,Brazil,0,0,2702408.101
44426,Ethiopia,6.5505,0,12316408.38
44427,Kenya,6.045,0,12636778.17
44429,Paraguay,0,0,1924431.799
44431,China,2.02991,0,16353360.08
44433,Tanzania,1.8615,0,11672475.29
44434,Afghanistan,0.68492,0,15232292.17
44435,Zimbabwe,20.8244,0,11115048.36
44437,Australia,0.725624,0,12835224.78
44441,Russian Federation,1.41106,0,14327721.36
44446,France,26.1059,27.8659,9536699.474
44454,Mexico,8.99278,0,5350308.725
44457,Argentina,0.380708,0,3709735.432
44461,India,0.159582,0,17491718.45
44462,Brazil,21.434,94.2876,3594786.555
44463,United States,0,0,5398150.872
44465,Brazil,0,0,1455733.307
44466,Angola,3.86364,0,10482799.67
44467,Italy,11.3465,0,10079984.75
44468,Argentina,27.04,18.5262,3063148.307
44469,Canada,4.47142,0,7728089.022
44470,Russian Federation,4.3568,0,13453775.34
44473,Malawi,6.28074,0,11664703.08
44474,China,22.5993,74.6071,15600204.57
44476,United States,18.725,0,6151352.05
44477,Mozambique,7.40867,0,12450365.07
44478,Central African Republic,2.51257,1.53829,10151701.11
44479,Bolivia,3.49695,0,1126058.05
44480,Chile,12.6779,0,3234406.436
44481,China,16.9479,91.3415,15817922.27
44482,Argentina,1.95315,0,4651649.341
44483,Canada,1.56849,0,8019939.423
44484,Argentina,27.04,18.7297,3011422.909
44485,Argentina,27.04,22.7485,3376151.261
44487,Russian Federation,6.92855,0,12405156.81
44488,Bangladesh,9.53874,0,17603537.93
44489,Ecuador,7.82177,0,1020392.27
44491,Venezuela,0.297686,0,1952108.112
44492,United Kingdom,1.48637,0,9704030.88
44495,Australia,17.4989,0,13469645.88
44496,Indonesia,3.73547,0,16599852
44497,Indonesia,0,0,18424822.29
44502,Argentina,15.209,0,5087979.309
44506,Iran,3.45782,0,13938723.54
44507,Chile,5.64721,0,3692906.403
44511,Central African Republic,2.42005,0,10937812.2
44512,Peru,0.144793,0,437117.3686
44514,Russian Federation,0.575766,0,15115186.2
44515,Pakistan,15.0683,68.9623,15404429.42
44516,Iran,9.8609,0,13595856.97
44523,China,11.9933,62.5554,17067502
44525,Russian Federation,7.63708,0,13014717.23
44527,Indonesia,1.8835,0,19341938.87
44530,Russian Federation,1.81724,0,15324601.15
44533,Colombia,0,0,2108230.01
44535,Paraguay,0,0,1863279.461
44537,Iran,22.6878,0,13967504.45
44538,China,4.403,79.4215,18346940.44
44539,Brazil,0,0,3098867.893
44542,China,3.01213,0,16422742.5
44543,Bolivia,8.74747,0,1659496.685
44544,Sri Lanka,0,0,17346657.58
44547,United States,0,0,5358829.632
44549,India,15.8794,0,15975114.08
44552,Yemen,0,0,13160170.83
44564,China,12.0915,56.2115,15011807.67
44566,Brazil,0,0,1348916.877
44567,Colombia,0,0,1013780.15
44568,Peru,1.31637,0,536839.2046
44569,Bolivia,2.86824,0,1481531.087
44570,Botswana,20.0911,0,10476532.37
44572,Brazil,0,0,1657062.226
44573,Russian Federation,0.917628,0,13453908.64
44575,Egypt,6.92148,0,12091245.07
44576,China,11.6697,0,18586246.06
44578,Congo,0.829361,0,10108589.55
44579,Mongolia,3.14977,0,15626366.94
44582,Angola,4.41748,0,10513270.66
44584,Chile,0,0,4049265.064
44586,Guinea,0,0,7342936.931
44587,Iran,1.04282,0,14114940.4
44589,South Africa,23.0959,0,10550271.53
44591,Bahrain,0,0,13881616.9
44592,Argentina,1.39642,0,1688342.428
44596,Canada,1.19935,0,6216460.689
44598,Brazil,0,0,759415.3147
44600,Iran,17.234,0,13799057.74
44601,Finland,3.83597,0,11543265.35
44602,Iran,14.4278,0,13342832.44
44605,South Sudan,4.61233,0,11443328.88
44606,Mozambique,10.7373,0,11948996.3
44608,Angola,5.9138,0,10347668.4
44610,Russian Federation,0,0,12976294.76
44612,Afghanistan,7.30582,0,15403146.14
44615,Russian Federation,0,0,15132031.1
44616,Moldova,7.3926,15.7076,11781490.75
44617,United States,18.6021,0,6073360.708
