mean_rice_,NEAR_DIST,NEAR_RANK,NEAR_X,NEAR_Y
1.910351992,5705207.669,3455,51.76535476,33.22514052
0.512132454,5705637.726,3456,51.76535476,33.97684583
3.13593665,5705658.808,3457,51.76535476,32.46685781
3.486366085,5707013.487,3458,51.76535476,31.70207379
0.617077597,5709049.132,3459,51.76535476,35.46024618
3.084433993,5709293.369,3460,51.76535476,30.93086991
2.497695035,5711983.092,3461,51.76535476,36.19181514
3.011489089,5712519.367,3462,51.76535476,30.15333299
0.47308616,5716711.562,3463,51.76535476,29.36955533
0.773181812,5754937.732,3464,150.580036,-10.24145724
1.075215787,5788639.037,3465,50.86703948,33.86092983
2.395111207,5788943.205,3466,50.86703948,33.22514052
0.018715223,5789196.964,3467,50.86703948,34.72190291
2.865527775,5790101.044,3468,50.86703948,32.46685781
0.973191579,5790564.215,3469,50.86703948,35.46024618
2.26532895,5792143.984,3470,50.86703948,31.70207379
2.751960368,5792728.018,3471,50.86703948,36.19181514
2.635940194,5795092.681,3472,50.86703948,30.93086991
0.801781086,5795665.106,3473,50.86703948,36.91655438
1.203762522,5798967.052,3474,50.86703948,30.15333299
1.079999992,5814467.66,3475,154.5410724,-5.103890935
0.348750007,5814671.314,3476,50.86703948,39.7462773
0.301388895,5821117.064,3477,50.86703948,40.43620685
1.217999991,5837357.643,3478,154.6073499,-5.401677201
0.809999994,5851657.285,3479,152.4987183,-9.023335927
0.377999997,5852383.764,3480,152.5291986,-8.989674489
0.091652115,5871446.419,3481,49.96872419,34.51893951
0.018715223,5871476.607,3482,49.96872419,34.72190291
1.257068231,5871661.736,3483,49.96872419,33.97684583
1.066767693,5872095.794,3484,49.96872419,35.46024618
2.978956173,5872672.615,3485,49.96872419,33.22514052
2.22338006,5873497.411,3486,49.96872419,36.19181514
2.619956211,5874530.164,3487,49.96872419,32.46685781
2.385403681,5875659.188,3488,49.96872419,36.91655438
2.788305773,5877254.717,3489,49.96872419,31.70207379
0.031571005,5878558.535,3490,49.96872419,37.63441344
2.070274403,5880865.954,3491,49.96872419,30.93086991
0.947222242,5886478.354,3492,49.96872419,39.04931339
1.37812499,5890711.905,3493,155.0716124,-5.561388798
2.635000054,5891452.6,3494,49.96872419,39.7462773
2.368055604,5897072.079,3495,49.96872419,40.43620685
0.258333339,5903313.502,3496,49.96872419,41.11907488
1.419189176,5943995.235,3497,155.1969696,-6.30126233
0.673748016,5953636.737,3498,49.07040891,35.46024618
0.52491666,5953758.243,3499,49.07040891,34.72190291
1.247681512,5954283.732,3500,49.07040891,36.19181514
2.424615047,5954669.17,3501,49.07040891,33.97684583
0.209999998,5955570.818,3502,152.5424093,-10.632573
2.443409803,5955677.921,3503,49.07040891,36.91655438
2.302783279,5956389.991,3504,49.07040891,33.22514052
2.661504917,5957797.674,3505,49.07040891,37.63441344
3.145302218,5958940.665,3506,49.07040891,32.46685781
3.119055632,5960621.095,3507,49.07040891,38.34534672
3.115058927,5962340.576,3508,49.07040891,31.70207379
0.065416669,5962478.152,3509,49.96872419,45.70002889
4.345131855,5964126.079,3510,49.07040891,39.04931339
2.297337102,5966608.467,3511,49.07040891,30.93086991
4.650000095,5968290.374,3512,49.07040891,39.7462773
0.1162963,5972869.044,3513,49.96872419,46.32592291
4.650000095,5973091.629,3514,49.07040891,40.43620685
3.731919274,5978507.449,3515,49.07040891,41.11907488
0.313468785,5984170.485,3516,48.94133558,30.15333299
0.52272729,5984515.441,3517,49.07040891,41.79485858
1.677045511,6031757.018,3518,49.07040891,45.70002889
0.299443563,6035030.149,3519,48.17209363,35.92485261
0.982792119,6035079.674,3520,48.17209363,36.19181514
2.242241053,6035713.613,3521,48.17209363,36.91655438
1.514304237,6036035.345,3522,48.17209363,34.72190291
2.970473075,6037061.241,3523,48.17209363,37.63441344
2.308269018,6037665.318,3524,48.17209363,33.97684583
3.407765967,6039101.581,3525,48.17209363,38.34534672
1.068604207,6040089.586,3526,48.17209363,33.22514052
1.522424293,6041292.872,3527,49.07040891,46.32592291
3.729486951,6041813.443,3528,48.17209363,39.04931339
2.068776335,6043327.184,3529,48.17209363,32.46685781
4.611250095,6045175.472,3530,48.17209363,39.7462773
1.784274946,6047396.578,3531,48.17209363,31.70207379
4.563888982,6049166.203,3532,48.17209363,40.43620685
0.365096414,6052315.605,3533,48.17209363,30.93086991
3.443148247,6053764.11,3534,48.17209363,41.11907488
2.93648158,6058947.654,3535,48.17209363,41.79485858
1.337407452,6064695.328,3536,48.17209363,42.46353935
0.785000026,6070985.7,3537,48.17209363,43.12510269
0.29074075,6077797.45,3538,48.17209363,43.77953811
2.021999931,6081738.232,3539,156.4416363,-6.639863968
0.639629651,6092900.622,3540,48.17209363,45.0670023
0.206999993,6098047.895,3541,51.27277334,11.8394451
2.649375089,6101150.313,3542,48.17209363,45.70002889
0.082799997,6105572.754,3543,51.24506064,11.69016253
1.424629677,6109837.989,3544,48.17209363,46.32592291
1.004461352,6115719.6,3545,47.27377834,36.67588121
1.954166548,6115758.797,3546,47.27377834,36.91655438
0.358912492,6115878.141,3547,47.27377834,36.19181514
2.650127939,6116341.402,3548,47.27377834,37.63441344
3.321654854,6117605.873,3549,47.27377834,38.34534672
0.524419423,6118301.566,3550,47.27377834,34.72190291
0.719583357,6118943.429,3551,48.17209363,46.94469194
3.800914972,6119531.901,3552,47.27377834,39.04931339
1.468357859,6120644.206,3553,47.27377834,33.97684583
4.650000095,6122099.005,3554,47.27377834,39.7462773
0.78328399,6123765.8,3555,47.27377834,33.22514052
4.305555644,6125286.581,3556,47.27377834,40.43620685
1.406231152,6127684.488,3557,47.27377834,32.46685781
3.595370452,6129073.947,3558,47.27377834,41.11907488
2.604090821,6132338.23,3559,156.868243,-6.816466802
1.084746114,6132417.85,3560,47.27377834,31.70207379
3.165740843,6133440.392,3561,47.27377834,41.79485858
3.081851955,6138365.219,3562,47.27377834,42.46353935
1.544583281,6142817.948,3563,156.4981543,-7.63430889
3.140000105,6143827.784,3564,47.27377834,43.12510269
0.185373128,6145126.629,3565,50.86703948,11.69016253
2.471296379,6149807.54,3566,47.27377834,43.77953811
0.621458354,6156284.069,3567,47.27377834,44.42683895
1.577446755,6158030.894,3568,156.9145942,-7.199269999
0.726851876,6163237.118,3569,47.27377834,45.0670023
0.621458354,6170646.633,3570,47.27377834,45.70002889
0.05814815,6178492.788,3571,47.27377834,46.32592291
0.686875023,6186756.01,3572,47.27377834,46.94469194
1.210208374,6195417.009,3573,47.27377834,47.55634683
1.711131027,6195610.771,3574,46.37546306,37.46117817
2.475394229,6195630.549,3575,46.37546306,37.63441344
0.983861006,6195806.216,3576,46.37546306,36.91655438
3.210430972,6196126.013,3577,46.37546306,38.34534672
3.601114297,6196672.233,3578,46.37546306,36.19181514
2.023611153,6197273.157,3579,46.37546306,39.04931339
3.470025561,6198247.535,3580,46.37546306,35.46024618
2.635000054,6199052.348,3581,46.37546306,39.7462773
1.185505285,6200550.723,3582,46.37546306,34.72190291
4.305555644,6201443.815,3583,46.37546306,40.43620685
1.252165909,6203600.009,3584,46.37546306,33.97684583
1.33472225,6204427.699,3585,46.37546306,41.11907488
0.087222225,6204456.797,3586,47.27377834,48.16090152
2.018058669,6207413.164,3587,46.37546306,33.22514052
1.351388933,6207984.093,3588,46.37546306,41.79485858
2.265872872,6212007.46,3589,46.37546306,32.46685781
2.674814904,6212093.09,3590,46.37546306,42.46353935
3.140000105,6216734.817,3591,46.37546306,43.12510269
1.622592537,6217233.435,3592,157.0082614,-8.095480024
0.512460985,6217399.621,3593,46.37546306,31.70207379
2.703888979,6221889.474,3594,46.37546306,43.77953811
1.210208374,6227537.374,3595,46.37546306,44.42683895
0.465185201,6233658.971,3596,46.37546306,45.0670023
0.425208348,6240234.896,3597,46.37546306,45.70002889
0.168979586,6245404.343,3598,49.96872419,11.48881684
0.130833338,6254673.296,3599,46.37546306,46.94469194
1.504583384,6262498.158,3600,46.37546306,47.55634683
2.035185253,6270702.169,3601,46.37546306,48.16090152
1.081548429,6274651.73,3602,45.47714777,38.28251802
1.225437841,6274654.263,3603,45.47714777,38.34534672
1.068024402,6274921.275,3604,45.47714777,37.63441344
2.149733666,6275029.146,3605,45.47714777,39.04931339
1.429239292,6275848.803,3606,45.47714777,36.91655438
0.205556336,6276027.114,3607,45.47714777,39.7462773
2.625363822,6277455.225,3608,45.47714777,36.19181514
0.430555564,6277629.207,3609,45.47714777,40.43620685
0.130833338,6279267.228,3610,46.37546306,48.75837299
1.76927366,6279758.633,3611,45.47714777,35.46024618
0.818055572,6279816.365,3612,45.47714777,41.11907488
2.246014013,6282776.782,3613,45.47714777,34.72190291
1.308333377,6285869.372,3614,45.47714777,42.46353935
2.603441763,6286527.038,3615,45.47714777,33.97684583
2.529444529,6289696.958,3616,45.47714777,43.12510269
2.196374963,6291026.328,3617,45.47714777,33.22514052
2.267777854,6294033.158,3618,45.47714777,43.77953811
1.856982251,6296291.087,3619,45.47714777,32.46685781
2.144545382,6297422.679,3620,157.7665583,-8.242207596
0.457916682,6298858.995,3621,45.47714777,44.42683895
0.787251226,6302337.208,3622,45.47714777,31.70207379
0.610555576,6304155.616,3623,45.47714777,45.0670023
0.654166689,6309904.32,3624,45.47714777,45.70002889
1.555384563,6312834.607,3625,158.3141362,-7.57944598
0.29074075,6316086.591,3626,45.47714777,46.32592291
0.490625016,6322684.117,3627,45.47714777,46.94469194
2.224166741,6329678.822,3628,45.47714777,47.55634683
0.697777801,6337052.884,3629,45.47714777,48.16090152
2.396444363,6346322.197,3630,158.6648736,-7.577312223
0.386399988,6346473.068,3631,49.07040891,11.26406152
0.343456933,6352786.67,3632,44.57883249,39.14175867
0.143107055,6352792.012,3633,44.57883249,39.04931339
0.852660328,6353183.084,3634,44.57883249,38.34534672
1.636649132,6354206.365,3635,44.57883249,37.63441344
0.24129358,6358220.554,3636,44.57883249,36.19181514
1.364793609,6361246.301,3637,44.57883249,35.46024618
0.095151518,6362704.633,3638,44.57883249,43.12510269
2.275212847,6364973.842,3639,44.57883249,34.72190291
2.38829611,6369419.721,3640,44.57883249,33.97684583
0.677954568,6370238.87,3641,44.57883249,44.42683895
1.577920892,6374600.048,3642,44.57883249,33.22514052
2.251919267,6374716.766,3643,44.57883249,45.0670023
1.641363691,6379644.41,3644,44.57883249,45.70002889
1.061970191,6380530.446,3645,44.57883249,32.46685781
2.220202094,6385003.919,3646,44.57883249,46.32592291
0.115960128,6387226.004,3647,44.57883249,31.70207379
2.818863731,6390777.594,3648,44.57883249,46.94469194
1.748409149,6396947.951,3649,44.57883249,47.55634683
0.158585864,6403497.736,3650,44.57883249,48.16090152
2.577058736,6409693.213,3651,159.0298371,-8.095480024
0.108852439,6430008.459,3652,43.6805172,39.7462773
0.435409758,6430554.094,3653,43.6805172,39.04931339
1.105648379,6431705.119,3654,43.6805172,38.34534672
0.654634506,6433478.771,3655,43.6805172,37.63441344
0.752291692,6441667.195,3656,43.6805172,44.42683895
0.404514766,6442704.443,3657,43.6805172,35.46024618
0.328571418,6443901.835,3658,48.17209363,11.1555672
2.442222304,6445332.398,3659,43.6805172,45.0670023
0.564534171,6447136.123,3660,43.6805172,34.72190291
2.845625095,6449444.934,3661,43.6805172,45.70002889
0.201619347,6452272.594,3662,43.6805172,33.97684583
3.140000105,6453987.54,3663,43.6805172,46.32592291
0.086249997,6455160.309,3664,48.17209363,10.80339589
0.171163781,6458129.175,3665,43.6805172,33.22514052
2.747500092,6458943.12,3666,43.6805172,46.94469194
1.75239994,6462550.126,3667,159.5631889,-8.12808779
0.561666648,6463458.523,3668,159.0317823,-9.062917956
0.261666675,6464294.769,3669,43.6805172,47.55634683
0.064186418,6464720.698,3670,43.6805172,32.46685781
1.092577383,6506094.193,3671,42.78220192,40.98179386
1.10864468,6506105.372,3672,42.78220192,41.11907488
0.475245126,6506270.727,3673,42.78220192,40.43620685
0.313529771,6506999.309,3674,42.78220192,39.7462773
3.047868305,6508307.909,3675,42.78220192,39.04931339
4.656307832,6510213.181,3676,42.78220192,38.34534672
0.072563467,6512731.605,3677,42.78220192,37.63441344
0.036964285,6515827.861,3678,49.07040891,6.333885882
2.064259328,6515992.735,3679,42.78220192,45.0670023
3.140000105,6519295.91,3680,42.78220192,45.70002889
3.11092603,6523027.281,3681,42.78220192,46.32592291
3.140000105,6527170.341,3682,42.78220192,46.94469194
1.9952084,6531708.753,3683,42.78220192,47.55634683
2.431518905,6531932.385,3684,159.6018362,-9.320555029
1.657222278,6536626.369,3685,42.78220192,48.16090152
0.662399979,6538900.099,3686,47.27377834,11.12366529
1.70083339,6541907.255,3687,42.78220192,48.75837299
0.654166689,6547535.704,3688,42.78220192,49.34878108
0.234893609,6549152.736,3689,47.27377834,10.80339589
2.054877979,6571412.589,3690,160.5802452,-8.334999954
0.859574169,6581150.242,3691,41.88388664,41.79485858
1.727019167,6581548.267,3692,41.88388664,41.11907488
0.853956086,6582486.154,3693,41.88388664,40.43620685
0.958393633,6583980.087,3694,41.88388664,39.7462773
1.684317818,6586046.139,3695,41.88388664,39.04931339
0.436111126,6586688.226,3696,41.88388664,45.0670023
2.239306022,6588700.235,3697,41.88388664,38.34534672
2.420416748,6589187.59,3698,41.88388664,45.70002889
0.824383521,6591958.12,3699,41.88388664,37.63441344
3.140000105,6592113.205,3700,41.88388664,46.32592291
3.140000105,6595449.143,3701,41.88388664,46.94469194
3.140000105,6599179.624,3702,41.88388664,47.55634683
3.140000105,6603289.042,3703,41.88388664,48.16090152
3.140000105,6607761.978,3704,41.88388664,48.75837299
2.845625095,6612583.227,3705,41.88388664,49.34878108
0.29437501,6617737.805,3706,41.88388664,49.93214842
2.316874921,6622159.324,3707,160.4615041,-9.473675903
0.179999994,6643066.77,3708,48.17209363,5.434354136
1.684999943,6645347.946,3709,160.4683411,-9.881638007
0.029361701,6646611.859,3710,46.37546306,10.69574586
0.380606073,6655342.448,3711,40.98557135,43.77953811
1.213181859,6656148.353,3712,40.98557135,44.42683895
0.118811282,6656984.357,3713,40.98557135,41.11907488
0.095151518,6657409.537,3714,40.98557135,45.0670023
0.421239998,6658689.395,3715,40.98557135,40.43620685
0.285454555,6659110.442,3716,40.98557135,45.70002889
1.948448165,6660943.356,3717,40.98557135,39.7462773
2.917979895,6661235.596,3718,40.98557135,46.32592291
2.751734971,6663761.614,3719,40.98557135,39.04931339
3.140000105,6663769.635,3720,40.98557135,46.94469194
3.140000105,6666697.33,3721,40.98557135,47.55634683
2.896948768,6667159.387,3722,40.98557135,38.34534672
3.140000105,6670003.601,3723,40.98557135,48.16090152
1.356239279,6671151.701,3724,40.98557135,37.63441344
3.145681923,6673673.542,3725,40.98557135,48.75837299
0.022739001,6675753.352,3726,40.98557135,36.91655438
1.358750045,6677692.438,3727,40.98557135,49.34878108
1.404166619,6689504.883,3728,159.9673273,-11.50444599
0.456187767,6694709.668,3729,48.0062537,4.53345902
2.166428498,6701047.86,3730,161.3598194,-9.348042638
0.149523815,6727609.955,3731,40.08725607,44.07722969
1.242916708,6727677.019,3732,40.08725607,44.42683895
0.348888901,6728147.532,3733,40.08725607,45.0670023
1.684999943,6728997.759,3734,160.2962134,-11.65802482
1.162963002,6730384.944,3735,40.08725607,46.32592291
3.039787336,6732122.138,3736,40.08725607,46.94469194
0.005486111,6732913.487,3737,46.37546306,8.127972805
3.220729272,6734252.028,3738,40.08725607,47.55634683
0.054164307,6736670.252,3739,47.27377834,5.434354136
3.306666772,6736760.056,3740,40.08725607,48.16090152
0.210756854,6737881.822,3741,40.08725607,39.7462773
3.337916772,6739631.817,3742,40.08725607,48.75837299
0.275999991,6741163.603,3743,45.47714777,10.67808951
1.413923732,6741447.303,3744,40.08725607,39.04931339
1.583854216,6742853.078,3745,40.08725607,49.34878108
2.724191569,6745583.869,3746,40.08725607,38.34534672
1.123333295,6746911.899,3747,160.4615041,-11.70130368
2.397884534,6747888.957,3748,161.3598194,-10.20509958
1.717291993,6750305.848,3749,40.08725607,37.63441344
0.125064505,6755627.331,3750,40.08725607,36.91655438
0.005984849,6764556.454,3751,46.37546306,7.231832141
0.031363635,6766187.334,3752,45.47714777,9.913968571
1.281762342,6770908.076,3753,47.27377834,4.53345902
0.29437501,6798893.259,3754,39.18894078,45.0670023
0.704897983,6799551.935,3755,39.18894078,46.32592291
2.660563469,6800497.168,3756,39.18894078,46.94469194
3.306666772,6801834.078,3757,39.18894078,47.55634683
3.390000105,6803548.617,3758,39.18894078,48.16090152
3.390000105,6805626.875,3759,39.18894078,48.75837299
2.789687586,6808055.091,3760,39.18894078,49.34878108
0.105937503,6810819.679,3761,39.18894078,49.93214842
0.033003134,6814788.324,3762,39.18894078,39.7462773
1.787422131,6815172.483,3763,47.18498307,3.63142439
1.336626917,6819096.296,3764,39.18894078,39.04931339
2.924059047,6823967.028,3765,39.18894078,38.34534672
0.005486111,6826871.774,3766,45.47714777,8.127972805
0.158654716,6827234.038,3767,141.5968832,-32.43921198
2.058223049,6829414.167,3768,39.18894078,37.63441344
1.263749957,6829605.36,3769,161.8923072,-10.77115798
0.354349432,6835451.118,3770,39.18894078,36.91655438
0.039056603,6843725.843,3771,44.57883249,10.41407026
0.436300468,6845768.216,3772,140.6985679,-33.19773203
1.123333295,6858441.148,3773,162.2581347,-10.66344435
0.017954546,6858455.17,3774,45.47714777,7.231832141
1.056203986,6864414.292,3775,46.37546306,4.53345902
0.066835244,6866295.184,3776,139.8002526,-33.94967734
3.008780581,6869003.438,3777,38.2906255,47.12087717
3.319375103,6869434.024,3778,38.2906255,47.55634683
3.390000105,6870359.684,3779,38.2906255,48.16090152
3.390000105,6871648.977,3780,38.2906255,48.75837299
3.319375103,6873288.614,3781,38.2906255,49.34878108
1.059375033,6875265.455,3782,38.2906255,49.93214842
0.335699483,6884254.064,3783,38.2906255,40.92532276
0.354349454,6887151.197,3784,38.2906255,40.43620685
0.005486111,6890845.336,3785,45.47714777,6.333885882
2.459148095,6894903.222,3786,141.5968832,-33.19773203
1.039590671,6896701.796,3787,38.2906255,39.04931339
3.463485476,6899282.765,3788,46.37546306,3.63142439
3.719936273,6902302.315,3789,38.2906255,38.34534672
2.431961836,6908470.36,3790,38.2906255,37.63441344
2.898095012,6913759.901,3791,140.6985679,-33.94967734
0.062532253,6915218.667,3792,38.2906255,36.91655438
0.029924243,6920843.903,3793,44.57883249,8.127972805
0.128203236,6924025.477,3794,45.47714777,5.434354136
0.601111095,6925029.499,3795,43.6805172,10.80339589
3.390000105,6937039.913,3796,37.39231022,47.62882745
3.390000105,6937042.584,3797,37.39231022,47.55634683
3.390000105,6937183.83,3798,37.39231022,48.16090152
2.465454622,6937682.638,3799,37.38699242,46.94469194
3.390000105,6937688.567,3800,37.39231022,48.75837299
3.354687604,6938543.962,3801,37.39231022,49.34878108
1.94218756,6939737.322,3802,37.39231022,49.93214842
0.195576929,6939755.117,3803,37.39231022,45.31673078
2.908347873,6942791.333,3804,46.29947921,2.728475555
0.436300468,6944996.721,3805,142.4951985,-33.19773203
0.130578516,6952377.053,3806,44.57883249,7.231832141
0.838636362,6954168.427,3807,43.6805172,9.913968571
1.08328614,6957977.82,3808,45.47714777,4.53345902
2.895247093,6958682.665,3809,37.39231022,41.09240059
5.019788603,6962198.126,3810,141.5968832,-33.94967734
2.214684089,6963231.545,3811,37.39231022,40.43620685
1.311284289,6963309.312,3812,37.33502528,41.11907488
1.085629397,6974257.108,3813,37.39231022,39.04931339
4.260009754,6980583.273,3814,37.39231022,38.34534672
4.076949914,6981348.176,3815,140.6985679,-34.69497692
0.222487466,6982456.71,3816,144.291829,-32.43921198
0.235902784,6984105.298,3817,43.6805172,9.022090045
0.08977273,6984691.013,3818,44.57883249,6.333885882
3.535775522,6987468.211,3819,37.39231022,37.63441344
3.33110488,6992683.662,3820,45.47714777,3.63142439
0.016690141,6994522.953,3821,42.78220192,11.56520836
0.99298901,6994924.005,3822,37.39231022,36.91655438
3.390000105,7003722.51,3823,36.49399493,48.92484534
3.390000105,7003736.249,3824,36.49399493,48.75837299
3.351477376,7003811.621,3825,36.49399493,49.34878108
3.390000105,7004011.796,3826,36.49399493,48.16090152
2.118750066,7004225.649,3827,36.49399493,49.93214842
3.390000105,7004650.638,3828,36.49399493,47.55634683
2.835272815,7005665.259,3829,36.49399493,46.94469194
2.643050929,7009736.333,3830,36.49399493,45.43970687
3.873770714,7011589.244,3831,142.4951985,-33.94967734
0.005486111,7014826.865,3832,43.6805172,8.127972805
1.695000052,7016832.226,3833,36.42103602,45.0670023
0.070683573,7017769.301,3834,44.57883249,5.434354136
0.065833335,7018963.311,3835,42.78220192,10.80339589
3.486211759,7028123.409,3836,45.47714777,2.728475555
5.361304561,7029099.751,3837,141.5968832,-34.69497692
3.806588721,7032807.84,3838,36.49399493,41.24868298
6.074340079,7033794.727,3839,36.49399493,41.11907488
2.746782406,7036025.284,3840,145.1901443,-32.43921198
3.258214799,7039263.246,3841,36.49399493,40.43620685
0.023939395,7046318.863,3842,43.6805172,7.231832141
0.445924759,7047975.36,3843,144.291829,-33.19773203
0.712196989,7048147.08,3844,42.78220192,9.913968571
0.74825769,7048515.199,3845,140.6985679,-35.43356495
0.620427516,7051594.496,3846,44.57883249,4.53345902
0.065833335,7056692.51,3847,41.88388664,12.57406233
0.639534408,7058803.526,3848,36.49399493,38.34534672
4.021877638,7061912.806,3849,143.3935137,-33.94967734
0.852854659,7066401.579,3850,36.49399493,37.63441344
3.178125098,7068662.188,3851,35.59567965,50.28074494
2.46178579,7068687.282,3852,35.59567965,50.50850028
3.390000105,7068720.966,3853,35.59567965,49.93214842
0.423750013,7068969.596,3854,35.59567965,51.07786445
3.390000105,7069082.231,3855,35.59567965,49.34878108
3.358611215,7069782.79,3856,35.59567965,48.75837299
3.142812597,7070834.473,3857,35.59567965,48.16090152
3.178125098,7072249.217,3858,35.59567965,47.55634683
3.121485245,7074039.044,3859,35.59567965,46.94469194
3.158521208,7074561.225,3860,36.49399493,36.91655438
7.978256782,7077798.322,3861,142.4951985,-34.69497692
0.707708353,7078102.918,3862,42.78220192,9.022090045
0.098750003,7078566.049,3863,43.6805172,6.333885882
2.720370455,7080613.046,3864,35.59567965,45.30475275
1.38784817,7083293.622,3865,36.49399493,36.19181514
0.285277786,7084400.606,3866,41.88388664,11.69016253
3.722565098,7086148.274,3867,44.57883249,3.63142439
0.242454555,7090472.773,3868,146.0884596,-32.43921198
1.216923115,7095358.659,3869,35.34693746,46.32592291
2.160763134,7095590.116,3870,141.5968832,-35.43356495
2.405806526,7095686.472,3871,35.41891409,45.0670023
0.006528926,7097025.679,3872,40.98557135,14.33245432
6.930310162,7100819.137,3873,145.1901443,-33.19773203
5.206662929,7104680.971,3874,35.59567965,41.62898229
0.186527783,7108817.733,3875,42.78220192,8.127972805
6.142565056,7109030.985,3876,35.59567965,41.11907488
0.010280565,7111552.232,3877,43.6805172,5.434354136
0.334652787,7112878.257,3878,41.88388664,10.80339589
3.641718864,7113148.558,3879,144.291829,-33.94967734
3.052746534,7115239.337,3880,35.59567965,40.43620685
2.437393814,7118951.182,3881,44.9494287,1.824838998
3.899830103,7121411.458,3882,44.57883249,2.728475555
0.137651519,7123326.614,3883,40.98557135,13.45489258
8.657570108,7127423.995,3884,143.3935137,-34.69497692
1.91093756,7131741.266,3885,34.69736436,51.69870357
2.189375068,7131742.878,3886,34.69736436,51.64027117
0.578571447,7131857.929,3887,34.69736436,52.19575295
3.390000105,7131923.226,3888,34.69736436,51.07786445
3.390000105,7132409.897,3889,34.69736436,50.50850028
3.390000105,7133213.952,3890,34.69736436,49.93214842
3.354687604,7134346.582,3891,34.69736436,49.34878108
3.358611215,7135819.095,3892,34.69736436,48.75837299
3.795082493,7136815.687,3893,35.19151288,41.79485858
3.213437599,7137642.899,3894,34.69736436,48.16090152
3.107500096,7139829.492,3895,34.69736436,47.55634683
0.125681822,7140277.456,3896,42.78220192,7.231832141
0.730151535,7142114.469,3897,41.88388664,9.913968571
3.390000105,7142390.446,3898,34.69736436,46.94469194
8.161325896,7143605.864,3899,142.4951985,-35.43356495
0.470677175,7145260.312,3900,43.6805172,4.53345902
0.683164869,7145264.386,3901,35.59567965,37.63441344
2.431956597,7145337.389,3902,34.69736436,46.32592291
3.390000105,7148681.991,3903,34.69736436,45.70002889
0.424380177,7150390.807,3904,40.98557135,12.57406233
3.008625093,7152435.943,3905,34.69736436,45.0670023
0.633660168,7154124.479,3906,35.59567965,36.91655438
6.713629012,7154538.717,3907,146.0884596,-33.19773203
3.475935527,7157364.062,3908,44.57883249,1.824838998
1.490596026,7161652.242,3909,141.5968832,-36.1653808
7.655041695,7165276.457,3910,145.1901443,-33.94967734
0.150211272,7166467.818,3911,40.08725607,15.14430289
0.790000021,7172097.253,3912,41.88388664,9.022090045
0.444375012,7172467.073,3913,42.78220192,6.333885882
2.71233654,7176405.957,3914,34.69736436,41.9418091
4.37682362,7177754.242,3915,34.69736436,41.79485858
7.436356544,7177957.049,3916,144.291829,-34.69497692
0.616439411,7178209.273,3917,40.98557135,11.69016253
3.385269187,7179672.322,3918,43.6805172,3.63142439
5.858924936,7184208.544,3919,34.69736436,41.11907488
0.604469713,7190378.548,3920,40.08725607,14.33245432
3.333360036,7191152.938,3921,34.69736436,40.43620685
8.258756814,7192543.087,3922,143.3935137,-35.43356495
0.228958341,7192835.232,3923,33.79904908,53.18075877
2.236547691,7192923.037,3924,33.79904908,52.74434452
3.390000105,7193282.465,3925,33.79904908,52.19575295
3.390000105,7193928.918,3926,33.79904908,51.64027117
3.390000105,7194872.83,3927,33.79904908,51.07786445
3.390000105,7196124.768,3928,33.79904908,50.50850028
3.390000105,7197695.423,3929,33.79904908,49.93214842
0.03213463,7198598.528,3930,34.69736436,39.7462773
3.036875094,7199595.602,3931,33.79904908,49.34878108
3.390000105,7201836.209,3932,33.79904908,48.75837299
0.658333351,7202813.655,3933,41.88388664,8.127972805
1.883333392,7203722.608,3934,34.10447461,44.42683895
3.390000105,7204428.24,3935,33.79904908,48.16090152
0.174863903,7205370.656,3936,42.78220192,5.434354136
0.25707704,7206556.236,3937,34.69736436,39.04931339
0.778030324,7206772.036,3938,40.98557135,10.80339589
3.390000105,7207382.763,3939,33.79904908,47.55634683
6.638878361,7208994.771,3940,142.4951985,-36.1653808
5.111024761,7209114.056,3941,146.9867749,-33.19773203
3.390000105,7210710.905,3942,33.79904908,46.94469194
2.479253808,7214423.837,3943,33.79904908,46.32592291
3.899830103,7214769.47,3944,43.6805172,2.728475555
0.713194464,7216846.124,3945,40.08725607,13.45489258
9.003558159,7218276.685,3946,146.0884596,-33.94967734
3.013333427,7218532.756,3947,33.79904908,45.70002889
0.032127659,7220059.593,3948,39.07313178,16.94359866
2.542500079,7223048.869,3949,33.79904908,45.0670023
1.485141019,7224050.61,3950,34.69736436,37.63441344
1.356000042,7227983.373,3951,33.79904908,44.42683895
7.966226387,7229377.948,3952,145.1901443,-34.69497692
2.851470757,7233607.962,3953,34.69736436,36.91655438
0.454848497,7234249.777,3954,41.88388664,7.231832141
0.790000021,7236068.146,3955,40.98557135,9.913968571
0.069930984,7238971.406,3956,42.78220192,4.53345902
8.527583087,7242382.581,3957,144.291829,-35.43356495
0.778030324,7244052.131,3958,40.08725607,12.57406233
2.690532584,7250262.016,3959,33.79904908,41.97662963
3.811197601,7250532.184,3960,43.6805172,1.824838998
4.127997385,7252127.758,3961,33.79904908,41.79485858
0.463863652,7252750.071,3962,32.9007338,53.2860827
3.175714391,7253585.747,3963,32.9007338,52.74434452
3.367272832,7254700.821,3964,32.9007338,52.19575295
3.390000105,7256105.261,3965,32.9007338,51.64027117
5.995655934,7257252.885,3966,143.3935137,-36.1653808
0.202986117,7257762.806,3967,39.18894078,15.20655249
3.390000105,7257809.163,3968,32.9007338,51.07786445
5.503707047,7259320.398,3969,33.79904908,41.11907488
