SOURCE_ID,mean_mille,NEAR_DIST,NEAR_X,NEAR_Y
41955,0.194131774,8918480.157,34.69736436,-10.77115798
41956,0.128925625,5835962.784,49.07040891,16.07699615
41959,1.141861111,9944213.735,5.951275272,11.69016253
41965,0.677391702,19022936.04,-65.01563217,-38.31966386
41966,1.993561078,8946875.155,146.0884596,-33.94967734
41967,1.018092826,9627041.061,12.23948226,8.127972805
41970,2.440000057,7680920.349,3.256329419,49.93214842
42024,1.926331005,8901649.922,145.1901443,-33.94967734
42025,0.493471834,10302610.81,-0.336931717,14.33245432
42033,0.452535229,9546624.202,34.69736436,-19.48764166
42035,0.366611643,11650420.63,-102.7448741,34.72190291
42041,0.867465351,1975523.394,119.1390011,50.50850028
42058,2.440000057,7548721.324,5.951275272,49.34878108
42063,0.161769105,9354211.237,148.7834054,-36.89036885
42067,0.037510845,8615477.888,33.79904908,-5.401677201
42085,2.105828285,5379292.834,39.18894078,45.70002889
42087,0.212525514,10616229.86,25.71421152,-24.51186634
42098,0.304791659,18448455.34,-70.40552388,-49.91109703
42110,0.032083333,18675288.4,-72.20215445,-48.13908223
42117,0.792352554,1845334.172,119.1390011,26.1740754
42140,0.536749993,10961247.3,27.51084209,-31.67419348
42142,0.050926587,2404450.38,77.816498,33.22514052
42154,0.585845013,9458028.801,24.81589624,-6.30126233
42155,1.166712284,18790361.26,-63.21900161,-41.16103786
42156,0.752324096,970540.3347,111.0541635,30.15333299
42159,0.047946807,9674939.201,20.32431982,-3.598665039
42178,1.820000052,1197426.128,100.2743801,26.1740754
42181,1.750068426,18500299.39,-59.62574047,-33.94967734
42187,1.119999972,18437878.19,-65.91394746,-25.33104167
42195,0.018830743,7120200.576,34.69736436,16.07699615
42196,0.07689519,9984297.312,9.544536408,6.333885882
42197,0.333887055,3818230.834,61.64682289,55.89339366
42198,0.076763045,1784491.34,85.90133556,45.0670023
42207,0.445890162,8350526.914,22.12095039,14.33245432
42211,1.510370749,489882.921,107.4609024,33.22514052
42213,0.459769187,6094745.514,127.2238386,-13.89713474
42214,0.445193852,1937885.602,91.29122726,22.8875601
42227,0.185370366,19032350.51,-65.91394746,-40.4112881
42229,0.497748494,2831189.946,73.32492158,32.46685781
42238,0.448636362,10661043.09,15.8327434,-12.54203224
42246,1.171645576,18275956.9,-62.32068632,-26.14465047
42250,1.096947966,3163508.507,80.51144385,16.94359866
42255,0.367081567,10931419.36,-1.235247001,6.333885882
42271,0.261724143,3881811.022,59.85019232,37.63441344
42276,0.90546245,9605882.35,13.13779754,7.231832141
42279,0.814128641,8980539.525,150.580036,-31.67419348
42280,1.750068426,18768596.65,-62.90769875,-41.09441287
42294,0.030666667,4142032.038,58.05356175,33.97684583
42298,0.018772395,9235491.392,23.91758095,-1.792030028
42302,0.61687891,622741.6746,97.57943425,39.04931339
42335,0.264279183,9727547.722,5.052959987,16.07699615
42336,0.441110625,9894496.315,18.52768925,-4.500736801
42341,1.45734179,1955353.462,121.8339469,48.16090152
42343,0.174221103,10173035.8,16.73105868,-6.30126233
42354,0.690524828,1543177.334,97.57943425,23.71727971
42364,1.255348942,2327005.412,79.61312857,30.93086991
42368,0.001971513,9795474.635,1.459698851,19.51856069
42383,0.765312521,6407267.048,25.71421152,45.0670023
42397,0.873413589,6959591.469,38.2906255,13.45489258
42401,0.008363637,4589689.127,52.66367005,34.72190291
42404,0.181212124,4318201.598,58.05356175,29.36955533
42414,0.714179259,3966604.18,81.40975914,7.231832141
42420,0.764879843,3234520.023,76.91818272,19.51856069
42422,0.309210526,10493361.06,13.13779754,-6.30126233
42423,0.937083331,2069287.091,127.2238386,38.34534672
42425,0.803580987,661664.7201,107.4609024,41.79485858
42428,0.04030303,6227528.656,35.59567965,30.93086991
42436,0.058678809,2476836.508,126.3255233,52.19575295
42440,0.089833331,19468182.5,-70.40552388,-34.69497692
42446,0.501766112,10032497.24,20.32431982,-8.989674489
42448,0.63853657,18796483.34,-65.33116226,-43.75590908
42452,1.300582649,18211968.15,-61.42237104,-26.14465047
42468,0.961596532,5249885.786,39.18894078,52.19575295
42476,0.475655119,11159671.71,-101.8465588,39.7462773
42495,1.1827273,1425323.124,98.47774954,24.54169549
42509,0.614250002,2970721.289,70.62997573,36.19181514
42511,0.976239783,9372633.453,13.13779754,10.80339589
42524,0.387013684,2045116.383,82.30807442,45.0670023
42565,0.778852651,8662415.824,31.10410323,-2.695687276
42569,0.010182011,8251768.257,145.1901443,-26.95256711
42573,0.01030303,5872428.065,42.78220192,25.36067104
42581,0.625620378,4815741.822,45.47714777,53.82100625
42624,0.877428368,5182032.5,40.08725607,52.74434452
42627,0.391178523,10853880.96,14.93442811,-14.30066122
42632,1.220978022,18119729.28,-58.72742519,-27.75467148
42633,0.455779932,2945154.54,71.52829101,33.97684583
42655,0.188990331,9715824.872,18.52768925,-1.792030028
42659,0.171919929,7700496.131,33.79904908,8.127972805
42672,0.071274079,8571378.774,144.291829,-30.90275818
42678,0.748328881,18084517.48,-60.52405575,-25.33104167
42694,0.01873238,10098273.03,29.30747266,-21.18220445
42700,0.080208331,18509722.83,-70.40552388,-49.32747456
42701,0.100000004,5694576.549,51.2826516,15.20655249
42710,0.493651796,3025377.499,70.62997573,33.97684583
42723,0.986811649,7899333.426,35.59567965,2.728475555
42725,1.458205453,18945406.12,-65.01563217,-33.19773203
42729,0.143275297,7642608.467,33.79904908,9.022090045
42743,0.953757703,1918355.982,117.3491433,23.71727971
42747,0.181227453,8819873.965,29.30747266,-2.695687276
42748,0.417272744,9800951.577,33.79904908,-22.02227995
42758,0.13949018,10613983.98,20.32431982,-17.77494155
42788,0.900455097,4698146.582,47.27377834,54.34915586
42794,0.392954541,11534049.6,19.42600453,-30.90275818
42807,0.469999999,10514885.31,12.23948226,-5.401677201
42820,0.806529601,6596369.798,26.61221819,39.04416419
42828,0.276551503,8091492.278,27.51084209,10.80339589
42835,1.046810231,1876760.607,86.79965084,27.78367435
42836,0.650880297,8108876.786,147.8850902,-23.68725562
42837,0.47022858,2918683.755,73.32492158,30.15333299
42840,0.878545004,11175117.14,-103.6431894,39.04931339
42847,0.045146655,8102288.917,145.1901443,-25.33104167
42853,0.577499986,19008864.42,-70.40552388,-44.40346895
42871,0.770353615,553305.1102,98.47774954,39.04931339
42873,0.095963216,10127129.01,27.51084209,-19.48764166
42881,0.871818185,2318782.174,77.816498,41.79485858
42897,0.198553863,10185634.93,27.51084209,-20.33727238
42906,0.044687136,8981857.382,34.69736436,-11.65802482
42907,0.190614647,10068297.54,27.51084209,-18.63347536
42915,0.427735913,1993100.635,90.39291198,22.8875601
42917,0.552614265,8130224.561,146.9867749,-24.51186634
42918,0.028760152,2027191.16,86.79965084,49.93214842
42934,0.753121742,1240394.476,102.969326,25.36067104
42936,0.148434232,10708331.59,-7.52345399,16.94359866
42937,1.151148934,4523036.259,49.96872419,54.34915586
42942,0.367587175,8887942.127,37.39231022,-13.42297741
42950,1.009871555,1929518.563,86.79965084,26.98178314
42953,1.322219603,17883665.66,-57.8291099,-25.33104167
42957,0.479409425,1016440.297,98.47774954,28.57963469
42962,0.517090175,10315009.16,2.358014135,10.80339589
42971,0.320790992,9242301.988,147.8850902,-36.1653808
42988,0.250303031,9701077.121,32.00241851,-18.63347536
42994,2.145054995,7812246.997,6.849590556,43.77953811
43010,1.31349996,9387190.386,-5.726823422,33.22514052
43019,1.054848468,9748589.55,6.849590556,13.45489258
43023,0.303333326,17599856.31,-54.23584876,-25.33104167
43030,1.525250772,10990033.32,-102.7448741,41.11907488
43044,0.31818181,17526719.81,-53.33753348,-25.33104167
43045,0.932462639,5050342.232,43.6805172,45.0670023
43052,1.376066901,18633902.82,-61.42237104,-33.19773203
43058,1.349390546,1218565.352,114.6474247,43.77953811
43063,0.29337494,11203051.4,-13.81166098,16.94359866
43066,0.011833333,9432093.992,-4.828508138,31.70207379
43068,0.918592359,9156207.549,14.93442811,11.69016253
43093,1.333902359,12398321.31,-84.77856842,31.70207379
43097,0.066567302,8698908.392,142.4951985,-33.19773203
43106,0.479934943,9837602.691,23.91758095,-10.77115798
43107,0.00605594,3950652.317,62.54513817,28.57963469
43119,1.294999968,18306969,-69.50720859,-51.05732034
43123,1.318977511,2984545.005,74.22323686,53.82100625
43128,0.506387236,9588342.64,27.51084209,-11.65802482
43134,0.435841592,9862971.593,12.23948226,4.53345902
43137,0.992047548,5477110.722,36.49399493,49.93214842
43138,0.86839502,7943819.049,36.49399493,0.920742084
43147,0.710299215,3468326.978,68.83334516,57.378289
43148,0.522499993,11202428.94,23.01926567,-30.1249931
43150,0.93442623,3134016.747,139.8002526,42.36341462
43175,1.500058651,18736227.97,-61.85972678,-39.21833586
43176,0.945945946,3230051.291,139.8488452,35.27888218
43179,0.218601269,390288.4475,105.6642718,39.7462773
43183,2.460000038,8969921.019,-5.726823422,39.04931339
43185,0.044868914,9896710.141,2.358014135,16.94359866
43186,0.918267253,8860999.761,149.6817207,-30.90275818
43187,1.349833372,943680.2239,100.2743801,28.57963469
43193,0.737905843,9572637.797,28.40915737,-12.54203224
43198,2.408498374,2397635.539,129.9187845,45.70002889
43202,3.903703641,6834392.954,19.42600453,45.70002889
43212,0.648555717,8770489.852,142.4951985,-33.94967734
43226,0.013351883,6456111.228,126.3255233,-17.77494155
43233,1.048461337,12778544.66,-81.18530729,28.57963469
43236,0.38907533,1576894.668,111.0541635,23.71727971
43238,0.977124595,8867515.04,33.79904908,-8.989674489
43256,0.213749997,11096884.94,25.71421152,-31.67419348
43275,0.05160785,9420044.702,8.646221124,16.07699615
43294,0.092031935,8527092.437,148.7834054,-27.75467148
43295,0.601621063,8864281.068,30.20578794,-4.500736801
43297,1.42639728,4935449.642,44.57883249,47.55634683
43300,0.484814803,19234378.47,-68.60889331,-40.4112881
43305,0.089665553,10962489.17,-3.03187757,8.127972805
43307,2.460000038,8874080.902,-2.133562286,36.91655438
43312,0.620654981,9845979.52,26.61252681,-14.30066122
43315,0.412445496,9665535.13,30.20578794,-16.04546807
43318,0.504130889,10326514.27,20.32431982,-13.42297741
43321,0.178337754,9295706.222,23.91758095,-2.695687276
43343,0.090681817,11045535.77,25.71421152,-30.90275818
43345,0.278837474,10625928.31,-5.726823422,16.07699615
43357,0.707343168,7865517.771,37.39231022,0.920742084
43358,0.914346228,1593587.506,117.3423705,27.78367435
43359,1.306574079,2462703.124,76.01986743,41.11907488
43365,0.431497252,2432383.884,93.98617312,57.378289
43366,1.209704092,9205190.751,17.62937397,7.231832141
43368,0.299538523,8496617.851,30.20578794,0.920742084
43372,0.659195958,10973519.14,-105.43982,40.43620685
43374,0.315483024,9080423.685,37.39231022,-16.04546807
43378,0.175749998,11047576.62,23.01926567,-27.75467148
43382,0.008195251,869234.0313,95.78280368,41.11907488
43386,0.758454548,3105552.905,69.73166044,33.97684583
43392,0.492152704,2792899.939,75.12155215,29.36955533
43396,0.986648906,18065817.41,-56.93079462,-29.34099072
43402,1.533051415,5682291.391,38.2906255,38.34534672
43421,0.761720411,18375477.4,-67.79560967,-49.91109703
43424,0.088826632,1212007.261,110.1558482,26.98178314
43431,0.556785178,1592327.575,91.29122726,26.98178314
43442,0.307201732,3422191.077,66.13839931,52.19575295
43445,0.245890011,3563780.781,63.44345346,50.50850028
43448,0.881999978,19261907.8,-69.50720859,-32.43921198
43450,1.703269782,5168937.645,40.98557135,49.34878108
43463,0.612566826,9786788.309,30.20578794,-17.77494155
43470,1.129999995,2060656.112,126.1583362,33.31470906
43477,0.478555402,18771710,-64.11731689,-42.88087992
43478,0.123636365,6209931.256,40.98557135,22.05267853
43480,0.319543536,6967352.386,40.08725607,10.80339589
43488,0.014311662,10025992.46,30.20578794,-21.18220445
43500,0.973147835,4334009.381,52.66367005,52.74434452
43557,0.12833333,17923371.56,-67.71057803,-54.33010382
43562,1.29497669,18436568.88,-61.42237104,-29.34099072
43569,0.736652185,9220949.531,31.10410323,-10.77115798
43570,0.714362359,8384924.559,36.49399493,-5.401677201
43574,1.463127926,340499.9126,107.4609024,37.63441344
43575,0.861571053,8783655.392,146.9867749,-31.67419348
43583,0.297243229,9847032.48,30.20578794,-18.63347536
43584,0.062387559,6128571.196,124.5422092,-15.26166394
43585,0.12999168,9279096.348,36.49399493,-17.77494155
43587,0.761901703,6476831.777,29.30747266,36.91655438
43592,0.55228222,9794418.823,20.32431982,-5.401677201
43594,1.437556207,18288215.51,-56.67097297,-36.58167293
43598,0.168492587,8565731.466,37.39231022,-8.989674489
43604,0.980470054,8736230.841,146.0884596,-31.67419348
43606,0.106563019,10488079.36,26.61252681,-23.68725562
43611,0.315874243,5412921.41,39.18894078,44.42683895
43622,1.026879152,2310613.84,128.1221539,46.94469194
43633,0.707661792,10112170.94,22.12095039,-12.54203224
43641,0.992125001,6257508.109,28.40915737,43.77953811
43653,0.028518518,19411848.69,-71.30383916,-40.4112881
43654,2.459847119,1975293.256,124.5288928,45.0670023
43658,0.8823609,2252487.913,84.10470499,25.36067104
43665,0.496481752,2698141.575,81.40975914,22.05267853
43666,0.486217211,11419956.28,-8.421769274,8.127972805
43669,1.129999995,2117833.994,127.2238386,34.72190291
43677,1.120000005,6102252.527,27.51084209,49.93214842
43678,0.277223079,3526989.747,64.34176874,51.64027117
43690,0.866504749,1910545.435,88.59628141,25.36067104
43691,1.156736834,4348326.12,52.66367005,54.34915586
43694,2.639238387,1053968.377,113.7491094,31.70207379
43698,0.832462053,18897917.78,-67.71057803,-29.34099072
43699,0.565249993,10694670.72,27.51084209,-27.75467148
43700,1.096386977,1949427.461,85.90133556,27.78367435
43709,1.250210509,6853557.677,16.73105868,49.34878108
43710,0.439753263,3504998.47,68.83334516,26.1740754
43712,1.101981399,9729204.776,7.74790584,12.57406233
43714,0.026703766,6491225.737,127.2238386,-17.77494155
43718,0.949649572,17973916.24,-56.93079462,-27.75467148
43721,1.176259353,12418155.01,-82.98193786,31.70207379
43727,0.810000002,3483828.857,65.24008402,34.72190291
43728,0.012291666,3032263.887,70.62997573,49.34878108
43742,1.750068426,18680995.25,-61.42237104,-34.69497692
43746,1.155298833,8156241.402,32.00241851,3.63142439
43748,0.013927436,3463831.997,71.52829101,59.72493528
43767,0.263159149,7894690.786,115.5457399,-33.94967734
43784,0.988500419,1864231.229,91.29122726,23.71727971
43787,0.833647139,11538992.61,-14.70997626,13.45489258
43791,0.93807728,8287095.888,34.69736436,-1.792030028
43800,1.165033399,8901571.132,147.8850902,-32.43921198
43804,0.680000007,1701062.458,95.78280368,22.8875601
43818,0.254583333,10288024.8,19.42600453,-11.65802482
43826,1.320000052,6626439.689,21.2226351,47.55634683
43834,0.953570727,4917794.839,44.57883249,48.75837299
43838,0.482665206,2967532.051,72.4266063,30.93086991
43842,0.684849554,9183219.409,18.52768925,6.333885882
43843,0.979621673,9547247.008,13.13779754,8.127972805
43865,0.210954212,2327661.29,92.18954255,55.89339366
43866,1.079512437,956279.7637,111.9524788,42.46353935
43871,2.655261517,970069.8137,111.9524788,30.93086991
43879,1.804509576,1063298.347,114.6474247,41.11907488
43889,0.145143615,5649809.331,32.9007338,53.2860827
43895,0.097575759,5130089.716,48.17209363,30.93086991
43898,0.573561501,9241790.344,18.52768925,5.434354136
43962,0.682721414,11653700.14,-12.01503041,9.022090045
43977,0.912923038,7678153.866,117.3423705,-31.67419348
43989,0.769999981,19283364.19,-68.60889331,-33.94967734
43996,0.16174395,2505461.449,82.30807442,53.2860827
44007,0.058333332,17926746.05,-62.32068632,-22.02227995
44012,0.612128301,19079999.1,-65.91394746,-34.69497692
44017,0.078259972,9906994.342,30.20578794,-19.48764166
44018,0.597547309,9389293.32,28.40915737,-9.881638007
44019,0.561458319,19042171.43,-71.30383916,-44.40346895
44027,0.516632674,10269479.75,23.01926567,-16.04546807
44030,0.398364873,9422430.421,26.61252681,-8.095480024
44036,0.819571402,11463006.53,-12.91334569,12.57406233
44049,0.573284001,9435173.395,29.30747266,-11.65802482
44052,0.010757575,9487269.648,-4.828508138,30.93086991
44056,0.219731993,10744704.77,-92.86340598,45.70002889
44060,0.374359399,8620132.521,24.81589624,6.333885882
44079,0.671000535,3024751.662,80.51144385,18.66455611
44094,0.092292468,2595047.888,91.29122726,58.33591094
44095,0.145130131,1520994.618,90.39291198,45.70002889
44102,0.187386215,18899681.98,-66.81226274,-30.1249931
44106,0.441563569,2333597.862,77.816498,36.19181514
44107,0.487794063,8365249.184,33.79904908,-1.792030028
44128,0.439778699,2266993.279,78.71481329,35.46024618
44137,1.155838529,1999301.605,126.3255233,40.43620685
44138,0.865866266,11366231.12,-9.320084558,9.913968571
44139,0.359083053,7732946.757,115.7430117,-32.43921198
44145,0.428204132,10268149.81,20.32431982,-12.54203224
44171,0.598000011,4696608.896,50.86703948,36.19181514
44173,0.192479104,1260118.533,113.7491094,45.0670023
44178,0.571269014,9830108.227,27.51084209,-15.17488847
44179,0.902126417,2539549.077,85.00302027,55.38530466
44180,1.399498294,8971252.372,145.1901443,-34.69497692
44183,1.499089718,18920982.22,-64.11731689,-34.69497692
44185,0.249750001,3662245.877,64.34176874,31.70207379
44186,0.474833322,19315480.28,-68.60889331,-34.69497692
44195,0.164938993,9308754.13,147.8850902,-36.89036885
44202,0.060131287,8898311.225,23.01926567,4.53345902
44206,1.986990805,9015999.481,146.0884596,-34.69497692
44208,0.879187286,11734194.62,-13.81166098,9.913968571
44209,0.336467064,11172655.29,-9.320084558,12.57406233
44220,0.010032006,8400640.124,20.32431982,16.07699615
44221,0.005282276,9035354.817,24.81589624,0.016412769
44224,0.121271319,7689240.967,32.00241851,10.80339589
44225,0.156749998,11507816.74,18.52768925,-29.34099072
44235,0.365169215,7407617.885,116.4440552,-29.34099072
44238,0.989090913,6246282.657,24.81589624,51.07786445
44243,0.170962882,9595052.522,21.2226351,-3.598665039
44249,1.09666664,17702224.85,-54.23584876,-26.95256711
44255,0.72381515,8825787.918,21.2226351,8.127972805
44258,1.45734179,909315.5723,111.9524788,41.79485858
44263,0.110649347,9867939.102,-9.320084558,30.15333299
44325,0.744074089,3457844.131,64.34176874,39.7462773
44344,0.371021383,1625698.37,85.90133556,40.43620685
44346,0.435385965,3425616.935,69.73166044,26.1740754
44348,0.364426105,9874964.786,28.40915737,-16.91221321
44350,0.136488868,1741595.471,95.78280368,51.07786445
44351,0.170039711,10888105.82,15.8327434,-16.04546807
44354,1.120000005,5712902.444,33.79904908,48.16090152
44355,2.464509964,2093647.734,125.4272081,46.32592291
44364,0.327962955,19254292.16,-67.71057803,-38.31966386
44365,0.535984642,3584538.67,67.93502988,26.1740754
44368,0.602520397,9450516.542,28.40915737,-10.77115798
44374,0.961009392,1423591.64,109.2575329,24.54169549
44377,1.957083379,7593505.84,6.849590556,47.55634683
44381,2.460000038,8310429.208,3.071391267,39.92194509
44400,0.884816783,8689549.394,145.1901443,-31.67419348
44410,0.438227561,10084990.84,30.20578794,-22.02227995
44414,0.02025,3742543.016,63.44345346,31.70207379
44416,0.539141036,2046070.208,83.20638971,30.15333299
44421,0.075576524,2875856.888,75.12155215,52.74434452
44426,0.220958664,7519234.088,36.49399493,7.231832141
44427,0.311850384,7875932.413,40.21687307,-2.695687276
44431,0.126659024,1284975.996,89.49459669,37.63441344
44433,0.628845961,8755424.962,32.9007338,-6.30126233
44434,0.030279701,3561521.359,66.13839931,30.15333299
44435,0.02006744,9954043.865,31.10410323,-21.18220445
44441,0.138438702,2619101.276,90.39291198,58.33591094
44446,2.440000057,7970650.534,-0.336931717,48.75837299
44449,0.102666664,19191032.93,-68.60889331,-41.09441287
44457,0.062222221,19088037.25,-69.50720859,-43.1012148
44461,0.855774764,1279654.144,93.98617312,28.57963469
44466,0.326993127,10251486.97,23.91758095,-16.91221321
44468,1.540919503,18938245.43,-64.11731689,-35.43356495
44470,0.465733417,3981212.501,58.05356175,53.2860827
44473,0.334207345,8993681.966,33.79904908,-10.77115798
44474,1.243134863,1840183.837,84.10470499,43.12510269
44476,1.582070351,10865173.53,-93.76172127,44.42683895
44477,0.512084479,8417487.515,40.51624512,-10.481946
44478,1.196339926,9285453.394,16.73105868,7.231832141
44481,1.97427847,1816277.605,123.6305775,42.46353935
44482,1.443749964,18284368.42,-71.30383916,-51.61997903
44484,1.535472328,18659910.65,-61.42237104,-33.94967734
44485,1.750068426,18553950.43,-59.62574047,-36.89036885
44487,0.894651989,5188927.681,40.08725607,52.19575295
44488,0.465863653,1851343.854,90.39291198,24.54169549
44495,0.864107001,8772817.329,150.580036,-29.34099072
44506,0.473142866,4345349.549,54.46030061,37.63441344
44511,0.5144423,8642376.395,23.91758095,7.231832141
44514,0.048746024,1825112.278,94.8844884,51.64027117
44515,0.726712823,3585323.344,67.03671459,27.78367435
44516,0.483000009,4773863.127,49.96872419,36.19181514
44523,0.693318254,144110.9897,102.969326,35.46024618
44525,0.820452569,4367872.406,52.66367005,55.89339366
44537,0.775537204,4732808.086,52.66367005,30.93086991
44538,0.969017804,1482609.88,108.3592177,23.71727971
44542,0.188914677,495191.6073,101.1726954,40.43620685
44544,0.709999979,4044980.042,81.51861128,6.333885882
44549,0.823490566,3404999.515,71.52829101,23.71727971
44552,0.257142867,6410660.964,42.78220192,15.84295244
44564,1.997550181,2450821.323,129.0204692,48.75837299
44570,0.17562159,10671582.63,25.71421152,-25.33104167
44578,0.013185372,9736609.267,17.62937397,-0.887920689
44582,0.505008113,9915617.59,23.01926567,-10.77115798
44586,0.06716014,11495248.43,-9.320084558,8.127972805
44587,0.059629631,4210236.656,56.25693118,36.91655438
44589,0.554383555,10946185.03,28.40915737,-32.43921198
44591,0.025660378,5134515.936,50.61305419,26.12777323
44592,0.292727265,18079870.88,-65.01563217,-22.02227995
44600,0.876535449,4891995.767,50.86703948,30.93086991
44602,0.681481494,4980353.728,47.27377834,36.91655438
44606,0.296736931,8952223.33,37.39231022,-14.30066122
44608,0.673618195,10229651.42,22.12095039,-14.30066122
44612,0.346576711,3260274.696,68.83334516,31.70207379
44615,0.00649947,1798541.819,95.78280368,51.64027117
44616,0.999687502,5989912.676,30.20578794,47.55634683
44620,0.153999996,19158340.62,-66.81226274,-39.02388406
44626,2.014336348,1073661.454,115.5457399,34.72190291
44628,1.270469307,8741377.202,33.79904908,-7.199269999
44632,1.254654345,1955702.965,109.2575329,19.51856069
44635,0.007666667,4379282.972,55.3586159,33.97684583
44640,0.340127224,8894505.033,151.4783513,-30.1249931
44641,0.142993745,8455112.829,20.32431982,15.20655249
44647,1.774500051,1425751.775,118.2406858,31.70207379
44656,0.01299894,1491095.732,98.47774954,49.34878108
44657,0.643659291,123644.7844,103.8897138,37.63445322
44661,0.207090913,3880821.349,60.7485076,34.72190291
44670,0.005467895,8851209.538,15.8327434,15.20655249
44672,0.577242103,9975133.438,23.01926567,-11.65802482
44673,1.193275241,3298956.612,79.61312857,16.07699615
44682,0.680000007,2707732.628,98.46607013,12.57406233
44683,0.187723951,9435568.431,23.01926567,-3.598665039
44685,0.177596182,9782758.951,13.13779754,4.53345902
44690,0.190909086,18158852.99,-65.01563217,-22.85734615
44697,0.13166586,1152457.224,112.8507941,29.36955533
44702,1.750068426,18375227.14,-57.8291099,-35.43356495
44714,0.415976156,8878456.946,152.3766666,-29.34099072
44719,0.005676587,4389345.771,51.76535476,49.34878108
44734,0.469621426,2909000.985,74.22323686,28.57963469
44741,0.315000013,9679287.926,33.79904908,-20.33727238
44745,0.294589205,9152373.574,36.49399493,-16.04546807
44750,1.45734179,1496824.616,118.2406858,44.42683895
44757,0.187387033,10193958.28,15.8327434,-5.401677201
44761,0.004166667,5623215.544,50.86703948,16.94359866
44763,0.052738553,2665332.554,90.39291198,58.80518597
44766,1.172768739,1538065.966,87.69796613,42.46353935
44776,0.204561065,10286892.05,28.40915737,-22.85734615
44777,1.425955892,5533099.772,36.49399493,47.55634683
44778,0.631018539,10241089.9,-121.6094951,41.11907488
44783,0.046000001,5158204.161,45.47714777,36.19181514
44787,0.529242552,3540328.674,67.93502988,57.86029637
44789,1.940783231,8911935.028,142.4951985,-35.43356495
44792,0.3620712,3721139.217,61.64682289,52.19575295
44796,0.412987029,6423658.603,43.6805172,14.33245432
44799,0.42532356,7835851.224,39.18894078,-0.887920689
44800,1.441643633,2555419,78.71481329,27.78367435
44804,0.364830148,2202737.725,79.61312857,34.72190291
44808,0.52336363,11265335.18,24.81589624,-33.19773203
44809,0.374891032,9632062.174,6.849590556,15.20655249
44813,0.592623584,8930607.787,33.79904908,-9.881638007
44819,0.357244533,8825300.178,151.4783513,-29.34099072
44824,0.015278276,7655537.565,29.30747266,15.20655249
44828,1.154682672,324984.4675,105.6642718,33.97684583
44829,1.356642246,18364202.63,-60.52405575,-29.34099072
44833,0.20916667,3903001.555,61.64682289,31.70207379
44838,0.980208503,8768965.819,36.49399493,-10.77115798
44839,0.145703749,10869674.56,23.91758095,-26.14465047
44842,0.362280015,19190627.19,-66.81226274,-36.1653808
44844,0.585540411,7201243.566,40.08725607,7.231832141
44850,1.736359293,2390500.219,125.4272081,51.64027117
44863,0.370390917,10450467.18,14.93442811,-8.095480024
44869,2.43722226,8527157.115,-1.235247001,41.11907488
44870,1.283333302,18109853.84,-68.53815664,-52.72455261
44874,0.539454522,7509932.42,117.3423705,-30.1249931
44875,0.665202639,258870.4513,102.0710107,38.34534672
44881,0.579610689,8750372.563,38.2906255,-12.54203224
44889,0.323717234,3497304.128,65.24008402,52.74434452
44890,0.857477176,1233350.423,95.78280368,27.78367435
44905,1.715860009,5147778.209,41.88388664,46.94469194
44907,0.902625597,9592825.639,8.646221124,13.45489258
44916,0.066069396,1661129.161,111.0541635,22.8875601
44920,0.732040846,2370132.482,81.40975914,26.98178314
44921,0.543754211,8460485.926,32.00241851,-0.887920689
44927,0.030765868,9876439.597,16.73105868,-1.792030028
44929,1.750068426,18788413.38,-62.32068632,-36.1653808
44933,1.632833242,497792.0268,109.2575329,35.46024618
44935,1.750068426,18627642.69,-60.52405575,-36.1653808
44936,0.263658536,10905325.74,13.13779754,-12.64764452
44937,0.105477106,2413116.801,94.8844884,57.378289
44943,0.961009392,1338621.396,109.2575329,25.36067104
44947,1.927925759,934719.1052,113.7491094,39.7462773
44951,0.934461236,2096408.628,93.08785783,53.82100625
44956,1.599742621,18841134.18,-63.21900161,-34.69497692
44957,0.413518508,19106528.17,-71.30383916,-43.75590908
44960,0.094499743,10333142.38,25.71421152,-20.33727238
44962,1.971099152,817919.5592,112.8507941,38.34534672
44966,0.555749993,10350431.41,32.00241851,-27.75467148
44975,0.914374977,18327344.59,-70.40552388,-51.05732034
44977,0.898422073,11440501.06,-10.21839984,9.913968571
44981,0.929713391,1780432.859,117.3423705,25.36067104
44986,0.042499999,7477160.271,41.88388664,0.920742084
44987,2.410243959,7873402.929,5.951275272,43.77953811
44988,0.65974025,6834243.566,15.8327434,51.07786445
44990,0.573256647,9069167.119,32.9007338,-10.77115798
44992,0.225515058,7552658.808,32.9007338,11.69016253
44996,0.990733082,4011503.128,57.15524647,51.07786445
45001,0.029952174,7287591.552,36.49399493,10.80339589
45004,1.259473637,10630768.39,-100.9482435,45.0670023
45006,0.462045449,10247403.97,31.10410323,-25.33104167
45013,0.0575,7267598.039,11.34116698,48.16090152
45014,0.420817947,7497072.33,32.9007338,12.57406233
45018,0.009684172,8876960.572,23.91758095,3.63142439
45024,1.197407435,7994404.818,2.358014135,45.70002889
45036,0.26200333,8653971.626,21.2226351,10.80339589
45038,1.336087061,18314529.37,-60.52405575,-28.55084903
45045,0.930110818,1715358.468,117.3423705,26.1740754
45049,0.153639535,11133583.74,-12.91334569,16.94359866
45059,0.909090909,3002639.366,137.1053068,34.64244394
45060,1.646640658,5095447.182,41.88388664,49.93214842
45061,0.234679079,8722835.029,23.01926567,7.231832141
45067,0.137504488,7683443.803,30.20578794,13.45489258
