mean_rye_Y,NEAR_DIST,NEAR_RANK,NEAR_X,NEAR_Y
1.720000029,5220574.293,5057,111.0541635,25.36067104
0.226060607,3856201.678,3863,7.74790584,58.33591094
0.13571465,9095087.859,5946,-102.7448741,54.87057396
1.012524057,9711753.857,6419,-108.1347658,49.93214842
1.301621643,5103096.292,4958,118.2406858,38.14011274
1.254398203,1382296.226,625,63.44345346,53.82100625
0.239583333,1691819.694,1013,77.816498,45.70002889
1.025694393,3141442.274,3244,23.91758095,62.3378415
2.287313739,9469873.353,6215,-100.9482435,51.07786445
0.576488556,13887793.27,7766,-79.38867672,-2.695687276
1.417401465,9891994.514,6576,-94.66003655,45.70002889
0.52123709,1750113.185,1098,75.12155215,52.19575295
0.342579321,1396281.042,645,40.98557135,39.7462773
1.769429083,10004844.03,6650,-99.15161297,45.70002889
1.897026241,9788718.804,6487,-91.06677541,45.70002889
2.173797369,2963419.973,3018,20.32431982,50.50850028
1.355764728,5792722.776,5450,117.3423705,24.54169549
0.279867126,9329035.269,6105,-73.99878502,43.77953811
1.846047427,9735695.739,6439,-101.8465588,48.75837299
1.693939422,4317963.86,4182,99.37606482,24.54169549
1.958051386,2223245.713,1942,79.61312857,55.89339366
0.149305558,13374652.47,7578,-72.20215445,-2.695687276
0.194207758,2074211.368,1670,49.96872419,60.17552063
2.590758023,9901352.675,6582,-84.77856842,42.46353935
0.83617225,1891606.244,1332,65.24008402,58.33591094
3.769741601,3419485.432,3504,14.36593609,55.54284512
1.720000029,4776082.066,4658,116.4440552,42.46353935
0.052121213,3236747.635,3340,96.68111897,41.79485858
0.277432704,5434615.471,5246,-7.52345399,37.63441344
1.528888914,2904846.135,2932,93.08785783,43.77953811
1.191388882,1171914.846,405,71.52829101,42.9747043
0.375129183,9122457.879,5961,-95.55835183,53.2860827
0.009259259,585595.5734,54,61.64682289,46.32592291
1.18952249,4441279.211,4299,115.5457399,51.64027117
3.301531792,1072710.474,323,55.3586159,51.64027117
2.357944673,3177427.555,3279,17.62937397,53.2860827
3.833468559,4576357.561,4443,-1.235247001,46.94469194
1.693939422,5422324.09,5236,116.4440552,29.36955533
0.026287461,9743950.957,6451,-120.7111798,50.50850028
1.180392176,5838872.353,5472,120.9356316,28.57963469
1.28713119,1441434.502,696,67.03671459,53.2860827
1.720000029,4717211.146,4597,114.6474247,40.43620685
1.720000029,4687924.497,4566,111.0541635,34.72190291
2.633995306,1487722.407,750,46.37546306,53.2860827
2.108961645,3164073.215,3269,95.78280368,56.39488812
0.85640502,4577208.762,4445,-2.133562286,49.25794301
1.857426733,2194202.692,1893,31.10410323,40.43620685
0.729934283,835567.3764,157,48.17209363,45.70002889
2.449035579,2016225.171,1560,39.18894078,55.89339366
0.944590215,10233234.74,6771,-97.3549824,43.12510269
5.531770984,4491074.86,4353,-2.133562286,53.2860827
0.062545456,1947879.376,1436,80.51144385,40.43620685
1.357247382,2732438.032,2695,90.39291198,52.74434452
1.416669236,8640567.226,5692,-63.21900161,45.70002889
1.353639378,1724250.461,1061,73.32492158,53.2860827
0.893799119,9724637.782,6429,-91.06677541,46.32592291
3.32927,3345492.388,3431,14.93442811,50.50850028
1.994309323,9444349.554,6198,-111.7280269,52.74434452
0.128629438,9639506.252,6358,-97.3549824,48.75837299
1.52454548,4829305.054,4705,105.6642718,24.54169549
0.430000007,14273054.86,7925,-79.38867672,-7.199269999
0.569823732,994320.2994,262,61.64682289,50.50850028
0.022619108,8907693.671,5822,-109.0330811,57.378289
0.079629631,2460240.193,2314,87.69796613,45.70002889
1.608216366,2307983.801,2073,29.30747266,49.34878108
1.70197507,9660963.969,6374,-80.286992,43.12510269
0.184469598,10630126,6962,-85.67688371,35.46024618
1.492562008,5496340.7,5295,117.3423705,29.36955533
1.685252553,4474399.086,4334,112.8507941,43.12510269
1.641818209,4656236.337,4534,109.2575329,32.46685781
0.277668931,3286717.732,3384,96.68111897,58.80518597
1.720000029,5234758.078,5072,118.2406858,35.46024618
0.047571093,2071382.768,1664,54.46030061,60.61998849
0.362300456,2062935.331,1644,34.69736436,52.74434452
0.888224513,9581354.723,6309,-84.77856842,45.70002889
1.720000029,5142609.73,4991,123.6305775,46.94469194
0.493912284,10080876.49,6696,-79.38867672,38.34534672
2.330195665,10308363.65,6814,-84.77856842,38.34534672
1.229982439,4481477.548,4345,116.4440552,52.74434452
0.269068831,10814110.09,7049,-86.57519899,33.97684583
0.680000007,13668846.08,7681,-78.49036144,-0.887920689
0.43083335,13663234.62,7678,-65.91394746,-12.54203224
1.057528121,9891978.527,6575,-76.69373087,39.04931339
0.494384373,10800666.72,7041,-81.18530729,31.70207379
1.347333356,3319863.271,3413,94.8844884,35.46024618
2.551723015,2793741.247,2783,23.91758095,54.34915586
1.720000029,5392449.009,5214,113.7491094,26.1740754
1.565352616,2687183.596,2639,23.91758095,47.55634683
0.685060521,3820576.765,3838,106.5625871,52.19575295
0.031832951,2603239.212,2526,36.49399493,61.91726393
1.844991434,2036159.588,1594,33.79904908,38.34534672
1.738923059,2379301.116,2180,31.10410323,54.87057396
0.297520661,2905887.69,2935,32.9007338,25.36067104
1.488461563,5288716.436,5119,109.2575329,22.05267853
1.691333361,4231964.211,4116,100.2743801,26.98178314
1.720000029,4548400.222,4417,112.8507941,41.11907488
1.105369734,9345018.339,6116,-70.40552388,41.73926103
0.204761908,14439559.66,8007,-76.69373087,-11.65802482
1.356886543,2927661.134,2965,21.2226351,43.77953811
0.865583348,546283.4214,42,63.44345346,40.43620685
1.683538437,10891502.76,7078,-103.6431894,38.34534672
1.538211408,5626924.998,5373,120.0373164,30.93086991
1.720000029,4650882.046,4525,104.7659565,26.1740754
1.720000029,5070933.545,4926,111.0541635,27.78367435
1.688148176,2402829.108,2219,86.79965084,43.77953811
3.835877419,3471002.801,3551,13.51023859,55.38530466
0.031851852,3453650.668,3536,99.37606482,41.79485858
0.242175086,821590.6762,150,55.3586159,49.34878108
0.255081563,11004264.04,7116,-101.8465588,36.91655438
3.511739659,1469759.442,726,48.17209363,53.82100625
0.320442796,6149321.062,5545,137.1053068,45.70002889
1.52585863,5807937.107,5460,126.3255233,36.80439445
2.28530382,1251783.989,485,58.95187703,53.2860827
3.37585109,4058836.014,4006,5.951275272,46.32592291
0.307416279,1029611.958,287,49.07040891,49.34878108
1.990645797,3974055.087,3946,5.951275272,51.07786445
0.923703719,2810569.973,2802,89.49459669,36.91655438
1.385867399,2510029.428,2396,27.51084209,39.7462773
0.826923077,5644149.023,5380,-7.52345399,33.63806164
0.300559609,2712870.452,2676,87.69796613,56.88983661
1.720000029,4361628.851,4220,110.1558482,40.43620685
0.943753347,5403772.286,5224,129.9187845,51.64027117
2.774396539,1763604.376,1121,66.13839931,56.88983661
0.090476433,9080582.604,5934,-105.43982,55.38530466
0.902904359,10726972.57,7007,-81.18530729,32.46685781
0.760289868,14208460.77,7899,-78.49036144,-7.199269999
2.04072621,2170304.825,1847,33.79904908,53.82100625
2.429370195,2893813.146,2915,22.12095039,53.82100625
0.956838541,1475035.219,732,71.52829101,51.07786445
1.508196721,4975536.453,4836,-9.320084558,52.74434452
1.697353832,2889840.091,2908,21.2226351,48.75837299
0.53969313,6086937.334,5535,136.2069915,45.70002889
0.379487837,10324328.38,6820,-95.55835183,41.79485858
1.705666695,5141593.858,4988,114.6474247,31.70207379
1.896388092,9867333.947,6556,-77.59204615,39.7462773
0.06727273,13323302.1,7563,-65.01563217,-8.989674489
1.381212144,3187307.006,3289,90.39291198,30.93086991
1.371049462,9867149.321,6553,-87.47351428,43.77953811
4.120845802,1843118.634,1249,37.39231022,51.64027117
2.566422958,1763632.655,1122,37.39231022,49.93214842
3.691272436,1500317.786,765,40.98557135,49.34878108
3.208659967,1169172.501,400,50.86703948,51.64027117
0.113472224,13308245.04,7558,-71.30383916,-2.695687276
1.688148176,2193451.316,1889,84.10470499,43.12510269
0.053750001,2745312.554,2713,91.29122726,45.0670023
4.429811442,4448842.42,4306,-2.203485165,56.88983661
0.554168155,9151200.91,5979,-102.7448741,54.34915586
3.591274539,4023956.196,3982,5.052959987,52.19575295
2.380352955,3187850.047,3290,19.1261091,57.8397181
0.12222894,11146935.82,7163,-109.0330811,36.91655438
1.594235105,9850157.593,6540,-75.79541558,39.04931339
1.3377778,2140510.87,1793,83.20638971,41.79485858
1.355976039,1969693.498,1474,79.61312857,51.07786445
2.242847332,2775771.424,2759,90.39291198,54.34915586
2.629639322,3953427.103,3926,7.74790584,45.0670023
0.270385316,8668607.171,5703,-124.3044409,60.17552063
3.469655267,4581337.673,4450,-3.930192854,54.87057396
2.257144846,9767807.337,6470,-88.37182956,45.0670023
0.675277785,13747439.79,7709,-78.49036144,-1.792030028
0.624254499,3900774.876,3890,8.646221124,44.42683895
0.172629118,2127301.448,1766,73.32492158,58.33591094
1.204763918,1699342.207,1025,37.39231022,48.16090152
1.582015369,2232382.687,1956,30.20578794,48.75837299
1.006349232,5231916.426,5069,128.1221539,53.2860827
0.161870758,10358532.37,6840,-102.7448741,43.12510269
1.561228565,2639914.298,2583,86.79965084,56.39488812
1.517575775,956382.0326,233,68.83334516,41.79485858
1.720000029,4771259.595,4651,117.3423705,44.42683895
0.707606475,10957320.46,7098,-94.66003655,35.46024618
0.023895056,8959669.875,5848,-115.3212881,57.378289
0.627083344,5600189.687,5356,130.8170998,48.16090152
3.106543541,3774872.688,3795,8.646221124,53.8476833
1.055454563,3114714.619,3216,89.49459669,30.93086991
1.711873045,1121237.435,360,48.17209363,49.93214842
0.445925933,3506890.387,3589,100.2743801,42.46353935
0.029807565,2363539.334,2166,80.51144385,57.378289
1.322642648,1989557.42,1512,34.69736436,37.63441344
1.812096675,2304487.865,2068,30.20578794,51.64027117
0.645000011,5448017.592,5259,121.8339469,36.91655438
1.677000028,4022818.344,3980,102.0710107,33.22514052
2.280817972,9513125.571,6252,-112.6263422,52.19575295
0.6480508,10072152.03,6690,-120.7111798,47.55634683
1.351388875,1394535.924,643,74.22323686,42.46353935
1.530642227,5791661.597,5449,120.9356316,29.36955533
1.274488382,4379963.022,4239,114.6474247,51.64027117
0.134583697,9171733.312,5993,-75.79541558,46.32592291
1.656296324,5328299.805,5157,127.2238386,48.75837299
1.794855197,9345184.642,6117,-108.1347658,53.2860827
2.79982839,2773889.164,2755,89.49459669,55.89339366
1.236848414,1813051.062,1198,55.3586159,58.33591094
0.019545455,2528473.136,2418,88.59628141,46.32592291
1.955122471,2106646.305,1724,32.9007338,51.07786445
0.566672589,1939936.051,1423,33.79904908,41.97662963
1.110356578,916252.7537,208,46.37546306,41.11907488
1.668796319,892553.3194,190,67.93502988,41.11907488
1.720000029,4575406.456,4441,112.8507941,40.43620685
0.712572716,4934860.068,4798,-1.235247001,37.63441344
1.843911978,3937857.823,3917,7.74790584,45.70002889
1.285521382,1431579.35,684,65.24008402,53.82100625
2.696667451,1748483.096,1096,49.07040891,56.88983661
1.08930979,767953.7613,122,48.17209363,41.11907488
1.052985892,9204790.348,6018,-71.30383916,43.77953811
0.646450725,10420117.62,6869,-96.45666712,41.11907488
1.138963251,2081673.851,1684,82.30807442,48.75837299
0.060085626,8769669.528,5750,-124.3044409,59.26817571
1.720000029,4316874.029,4180,109.2575329,39.7462773
1.206721736,10581358.54,6940,-81.18530729,33.97684583
1.720000029,2330852.943,2108,85.90133556,43.77953811
0.426837822,9511846.143,6249,-94.66003655,49.34878108
0.980515616,9573958.739,6300,-73.99878502,41.11907488
1.642657838,10314590.84,6817,-78.49036144,35.46024618
1.720000029,4873442.496,4746,114.6474247,36.91655438
0.107179767,8922203.501,5828,-96.45666712,55.38530466
0.052121213,3597734.298,3656,101.1726954,41.79485858
1.691570276,4828514.129,4704,109.2575329,29.36955533
0.301000005,2191747.727,1883,79.61312857,33.22514052
1.077407404,1098569.145,340,70.62997573,42.86442966
2.258561594,9761774.228,6464,-76.69373087,40.43620685
0.123756802,11386534.57,7216,-109.0330811,34.72190291
0.145793356,8668686.841,5704,-65.91394746,46.94469194
1.118000019,1799302.126,1175,78.71481329,40.43620685
0.991814007,8808524.609,5769,-67.71057803,46.32592291
1.64572158,2515109.194,2405,86.79965084,53.2860827
3.749150848,4303793.889,4170,1.459698851,50.12269283
0.404599486,4361508.748,4219,114.6474247,52.74434452
0.935185185,1681130.637,997,77.816498,43.77953811
1.992790878,9500411.529,6242,-106.3381352,51.64027117
1.706969725,4591215.306,4462,107.4609024,30.93086991
1.109862804,859239.3442,169,47.27377834,40.43620685
1.720000029,5230743.509,5067,124.5288928,46.32592291
1.720000029,5184141.608,5025,124.5288928,47.55634683
0.111111111,1614860.552,909,76.91818272,45.0670023
0.113498047,1479383.805,737,57.29653599,55.38539582
0.723012758,10468105.67,6893,-98.25329769,41.11907488
1.358640404,1814054.319,1203,36.49399493,38.34534672
2.153889704,1620887.874,920,67.93502988,54.87057396
1.720000029,4308568.64,4173,102.969326,29.36955533
0.821412868,1322319.238,561,41.88388664,39.7462773
1.377129615,1327500.906,567,73.32492158,41.79485858
0.925163432,9929986.27,6597,-118.0162339,48.75837299
0.104242426,3961942.254,3935,97.57943425,27.78367435
1.519981831,2137394.977,1786,32.9007338,37.63441344
1.841666698,751699.4741,112,65.24008402,39.04931339
0.747070719,4686945.384,4565,117.3423705,46.94469194
0.263544589,2482571.97,2351,26.61252681,45.70002889
1.439183697,5022175.786,4879,117.3423705,38.34534672
0.853299105,1553246.849,834,71.52829101,52.19575295
0.469090917,13916690.47,7772,-77.59204615,-4.500736801
0.339090911,3794285.573,3819,12.23948226,65.12215632
0.26775279,1695674.949,1018,38.2906255,37.63441344
0.375272734,2410337.503,2233,85.00302027,37.63441344
1.501090934,3435829.872,3519,96.68111897,36.19181514
3.439162628,1336179.397,576,49.07040891,52.74434452
2.972990036,2149831.045,1810,32.9007338,52.19575295
2.306801093,9564493.924,6295,-102.7448741,50.50850028
1.214753438,9263799.521,6059,-71.30383916,43.12510269
1.510567872,2063421.063,1646,33.79904908,37.63441344
0.146286363,2690637.684,2650,87.69796613,56.39488812
1.158038385,1405585.874,653,64.34176874,53.82100625
0.802156525,2556150.191,2467,27.51084209,38.34534672
0.029807565,2195891.085,1895,76.91818272,57.378289
0.430000007,14140616.55,7868,-81.18530729,-4.184814051
0.208484852,13722234.53,7697,-74.8971003,-4.500736801
0.413637297,2719690.959,2684,89.49459669,54.34915586
2.077000034,909279.8937,203,67.93502988,40.43620685
0.843574941,5149960.005,4999,-3.930192854,37.63441344
1.112312421,5736616.66,5423,130.8170998,45.0670023
0.035833334,13299607.91,7555,-72.20215445,-1.792030028
1.720000029,4357520.215,4214,107.4609024,35.46024618
1.720000029,4390443.165,4249,100.2743801,24.54169549
1.375959582,1247059.133,477,72.4266063,42.46353935
0.057604517,9598660.052,6324,-91.06677541,47.55634683
1.675902247,5004974.581,4862,-4.828508138,42.46353935
1.285260206,2063407.68,1645,41.88388664,57.86029637
1.720000029,4735584.633,4616,113.7491094,38.34534672
0.089722464,8616190.763,5685,-65.91394746,47.55634683
0.475430679,2446991.83,2294,40.08725607,61.49080185
1.417696098,9618641.155,6342,-110.8297117,51.07786445
0.612424253,4301938.09,4169,98.47774954,23.71727971
0.860000014,14133062.28,7866,-78.49036144,-6.30126233
0.662039056,10444506.01,6882,-97.3549824,41.11907488
0.035833334,4927391.916,4790,122.7322622,51.64027117
1.720000029,3948708.079,3923,102.0710107,34.72190291
1.3377778,4121876.599,4047,107.4609024,41.11907488
1.172777046,9546939.36,6273,-109.9313964,51.64027117
0.107179767,8956758.217,5847,-95.55835183,54.87057396
1.048366599,9291667.298,6076,-100.9482435,52.74434452
0.051895738,2086264.406,1689,52.66367005,60.61998849
2.639707794,9574406.486,6302,-112.6263422,51.64027117
1.45538464,5434529.585,5245,120.0373164,34.40741783
1.051111129,4028096.545,3984,105.6642718,39.7462773
0.938938337,2452371.727,2298,32.9007338,57.86029637
1.012289882,4880903.139,4751,-2.133562286,40.43620685
1.933934918,1508759.394,774,40.08725607,48.16090152
0.786728639,3271881.348,3367,96.68111897,58.33591094
1.368181841,5307080.829,5139,119.1390011,35.46024618
3.059875523,1301384.063,533,46.37546306,51.07786445
1.706969725,5030580.022,4887,107.4609024,23.71727971
0.159637157,11159177.64,7165,-93.76172127,33.22514052
1.320072556,11178734.7,7171,-106.3381352,36.19181514
1.720000029,4614340.344,4485,110.1558482,34.72190291
0.349916673,902595.6543,198,66.13839931,37.63441344
0.954178384,9161161.274,5987,-112.6263422,55.38530466
1.911295617,1841575.064,1244,35.59567965,39.7462773
1.706969725,3996892.743,3963,100.2743801,30.93086991
1.685603292,9369284.704,6141,-74.8971003,43.77953811
0.043844018,727857.5118,95,60.7485076,48.16090152
1.333000022,3049666.808,3137,86.79965084,28.57963469
3.014844236,1733398.244,1073,69.73166044,55.38530466
3.173388291,4448336.109,4305,-0.336931717,49.31549886
0.078181819,2545629.187,2449,82.30807442,30.93086991
1.648513984,10701484.94,6994,-101.8465588,39.7462773
1.720000029,5079728.464,4935,120.0373164,41.79485858
0.656825033,2132533.78,1780,33.72364758,36.19181514
0.918479297,10455354.97,6888,-78.49036144,33.97684583
0.113287856,4412872.667,4270,115.5457399,53.2860827
0.781454961,1651120.764,960,58.95187703,56.88983661
0.477944837,3583189.599,3643,12.23948226,46.32592291
1.6773554,5369097.828,5198,112.8507941,25.36067104
1.720000029,4446802.978,4303,110.1558482,38.34534672
0.009259259,535721.939,39,63.44345346,43.77953811
0.057333334,3069645.732,3161,89.49459669,31.70207379
0.468036689,10210272.14,6761,-121.6094951,46.32592291
3.126150531,3119158.069,3221,18.52768925,45.0670023
1.720000029,4807446.584,4687,114.6474247,38.34534672
0.664545462,13606997.51,7661,-77.59204615,-0.887920689
0.793339804,3257562.152,3358,96.68111897,57.86029637
0.693731851,10713683.82,7003,-121.6094951,41.79485858
0.065185185,1349349.263,590,71.52829101,36.91655438
1.712727301,1896356.406,1340,80.51144385,44.42683895
0.453151425,4401793.384,4258,114.6474247,50.50850028
1.442020226,1691270.316,1012,76.91818272,39.04931339
1.720000029,5295461.184,5128,125.4272081,46.32592291
2.401323853,9985323.653,6637,-91.06677541,43.77953811
1.6773554,4922294,4787,109.2575329,27.78367435
1.720000029,4062067.816,4010,103.8676412,35.46024618
1.33171735,9872702.113,6562,-99.15161297,46.94469194
0.610454552,13790681.81,7722,-80.286992,-0.887920689
2,4773837.203,4656,-6.625138706,53.82100625
0.169353329,8933737.529,5836,-111.7280269,57.378289
1,879897.3457,180,67.93502988,43.12510269
0.210391739,2559397.504,2471,30.20578794,57.378289
6.336134723,3594512.035,3648,11.34116698,52.4415696
1.127203638,2864564.862,2878,90.39291198,56.88983661
1.143859868,9474296.309,6220,-80.286992,45.0670023
2.941911189,1303462.613,536,45.47714777,50.50850028
1.662666694,4577624.722,4446,105.6642718,28.57963469
0.82416668,2460203.824,2313,87.69796613,46.94469194
0.113095542,9136450.789,5971,-105.43982,54.87057396
1.487676789,1897995.486,1347,80.51144385,43.77953811
1.534163746,9787353.66,6486,-98.25329769,47.55634683
1.781708976,2847384.203,2858,91.29122726,54.87057396
1.658558965,2395538.708,2209,28.40915737,50.50850028
0.041666667,1059666.651,311,66.13839931,49.34878108
0.258000004,2989940.206,3057,91.29122726,36.19181514
1.720000029,5039319.996,4893,119.1390011,41.11907488
1.211346295,2318592.026,2085,38.2906255,59.26817571
1.691570276,4702678.949,4582,104.7659565,25.36067104
1.691333361,4858415.041,4731,116.4440552,40.43620685
0.815329237,2463499.248,2322,37.39231022,60.61998849
0.145057927,1744572.054,1090,76.91818272,49.93214842
2.605667512,3223156.279,3328,16.73105868,48.16090152
1.932081937,2484577.672,2356,27.51084209,51.64027117
0.884443977,1955986.699,1445,43.6805172,57.378289
0.258000004,3245535.896,3349,93.98617312,35.46024618
0.646341463,5131609.751,4982,-2.133562286,35.09168774
0.730127968,11700031.91,7286,-108.1347658,31.70207379
1.720000029,5225301.271,5063,125.4272081,48.16090152
1.704074102,4726618.088,4606,116.4440552,43.77953811
1.720000029,3426716.262,3511,92.18954255,29.36955533
1.545458185,2618810.594,2551,24.81589624,46.96659354
1.512956835,2281107.341,2035,37.39231022,58.33591094
0.047777779,3075252.902,3170,94.8844884,42.46353935
1.016458382,5759730.321,5434,128.1221539,40.43620685
1.385555579,4146881.384,4063,108.3592177,42.46353935
1.704074102,5207004.39,5048,124.5288928,46.94469194
1.530084098,11258052.82,7188,-106.3381352,35.46024618
1.069403695,5101256.95,4956,126.3255233,53.82100625
0.479166667,1513494.505,782,74.22323686,48.75837299
0.625,5533741.577,5319,-6.625138706,34.3384197
1.56758616,11616814.67,7274,-108.1347658,32.46685781
1.377129615,1549779.847,828,76.01986743,41.79485858
1.103812524,8731154.471,5728,-65.01563217,45.70002889
0.665566155,4160165.382,4071,111.0541635,49.93214842
0.861111111,1103217.118,346,70.62997573,43.77953811
2.981635429,2755055.518,2726,89.49459669,55.38530466
1.459393964,5622845.076,5369,114.6474247,23.71727971
0.094161337,2071457.029,1665,68.83334516,59.26817571
1.545822811,5535927.168,5321,110.1558482,19.51856069
1.080799128,1377128.623,620,40.98557135,40.43620685
1.752862076,2446766.879,2293,27.51084209,49.93214842
0.97979798,951772.5184,230,68.83334516,42.46353935
0.09255631,3071894.996,3165,93.08785783,58.33591094
0.131437307,9613427.012,6335,-118.9145492,51.64027117
1.419000024,4429994.076,4287,107.4609024,33.97684583
1.594999999,1104911.523,349,70.62997573,41.79485858
1.634000027,3671801.124,3714,95.78280368,30.15333299
1.650090694,11361380.36,7210,-103.6431894,33.97684583
0.023895056,8754836.788,5739,-116.2196034,59.26817571
1.626181845,3910705.896,3899,101.1726954,33.97684583
1.651075085,757184.1887,116,48.17209363,41.79485858
0.041266825,3567051.7,3634,13.13552695,43.77953811
2.989412268,1741718.728,1086,65.24008402,56.88983661
3.194285801,4559601.274,4426,-3.930192854,56.39488812
2.483084764,1728018.063,1065,49.96872419,56.88983661
1.831575857,10574067.38,6939,-102.7448741,41.11907488
0.525555564,3182165.412,3286,93.98617312,36.91655438
0.050077655,8528975.685,5659,-66.81226274,49.06166034
0.984460952,2896113.186,2918,21.2226351,46.32592291
0.370662274,10928185.43,7090,-93.76172127,35.46024618
1.73239254,10272043.69,6789,-77.59204615,35.46024618
0.338787884,13656402.48,7675,-73.99878502,-4.500736801
0.203272731,3930526.275,3912,104.7659565,40.43620685
0.447113468,2591416.177,2513,85.00302027,57.378289
0.350274015,1664628.859,976,74.22323686,51.64027117
1.720000029,3089800.696,3187,88.59628141,30.15333299
0.32390929,11068189.28,7140,-82.08362257,29.36955533
0.766742316,2021516.291,1570,64.34176874,59.72493528
1.677000028,4466911.118,4325,108.3592177,34.72190291
1.074576423,9492535.911,6235,-72.28656082,41.11907488
0.118927732,2022198.948,1573,54.46030061,60.17552063
0.414074081,2513510.477,2402,85.90133556,36.91655438
0.572406609,8784122.737,5761,-69.50720859,47.55634683
1.720000029,4699518.492,4581,106.5625871,27.78367435
0.910000026,6100260.806,5540,128.5927111,34.72190291
0.509660323,1938148.215,1418,80.51144385,48.16090152
1.03600005,5657809.615,5386,125.4272081,38.34534672
0.496395513,9674652.93,6387,-93.76172127,47.55634683
1.269906563,5656193.725,5384,120.9356316,31.70207379
1.644035529,2440318.089,2286,29.30747266,53.82100625
1.688148176,1967884.579,1469,81.40975914,44.42683895
0.940740755,2038799.857,1601,82.30807442,45.0670023
0.548051921,3053317.966,3141,24.81589624,61.49080185
1.778721825,4909923.411,4776,-3.930192854,43.12510269
1.648333361,4251639.976,4134,103.8676412,31.70207379
2.399052741,9571474.316,6298,-76.69373087,42.46353935
1.477160762,3630958.404,3680,11.34116698,47.55634683
0.555435934,11380937.08,7214,-98.25329769,32.46685781
1.472424267,4883463.667,4754,105.6642718,23.71727971
1.875760023,10203004.57,6753,-83.88025314,39.04931339
2.487480932,4006140.079,3969,6.849590556,45.70002889
1.673090937,5080528.118,4936,112.8507941,30.15333299
1.580686571,10426949.12,6873,-79.38867672,34.72190291
1.234722214,1464406.736,718,75.12155215,43.12510269
1.704363665,5639770.627,5377,117.3423705,26.98178314
1.294990316,2990163.647,3058,23.01926567,58.35373842
0.203223995,8835441.301,5787,-112.6263422,58.33591094
2.013749577,1859359.488,1276,42.78220192,55.89339366
0.646285522,11523615.49,7251,-103.6431894,32.46685781
0.704877709,1525736.769,793,39.18894078,40.43620685
1.305950138,10653866.04,6970,-81.18530729,33.22514052
2.071417115,3318429.176,3412,15.8327434,45.70002889
0.135524843,9080051.468,5932,-109.9313964,55.89339366
1.061366131,1428302.639,681,67.93502988,52.74434452
0.828590172,3098313.996,3198,19.42600453,42.46353935
3.60167098,1568185.779,849,42.78220192,52.19575295
0.186333336,2426330.146,2261,81.40975914,31.70207379
1.860998891,2761523.014,2741,23.01926567,49.34878108
3.107324123,1765478.88,1126,67.93502988,56.39488812
0.013379115,10440059.29,6878,-94.66003655,40.43620685
1.125185236,5693162.905,5404,128.1221539,41.79485858
1.092000031,5893086.578,5492,126.2595723,35.13082709
0.181807038,3436873.736,3521,99.37606482,58.80518597
1.262350397,4637509.319,4511,118.2406858,51.07786445
1.213333368,5767920.082,5441,126.3720014,37.63441344
0.467061639,1911817.441,1368,57.15524647,59.26817571
4.413158015,4524213.517,4390,-3.03187757,54.87057396
1.459098852,2494335.956,2372,26.61252681,48.75837299
2.400884284,2959628.374,3013,20.32431982,49.93214842
0.5629091,3079059.584,3175,93.08785783,37.63441344
0.48258065,13726144.73,7698,-80.286992,-0.157811786
1.314228106,9023094.248,5892,-117.1179187,56.88983661
1.504589711,3398711.598,3480,14.93442811,56.39488812
1.387966951,8961918.298,5851,-68.60889331,45.0670023
1.203133892,4703954.556,4584,-1.235247001,43.12510269
0.934467179,2090046.344,1696,34.69736436,53.2860827
1.595087671,11221530.52,7182,-104.5415047,35.46024618
0.949678954,2531944.902,2425,27.51084209,39.04931339
1.194444464,3396133.211,3478,97.57943425,39.04931339
1.720125942,1896533.008,1342,41.88388664,55.89339366
0.027430394,9742896.146,6449,-125.2027562,50.50850028
0.082008762,9158090.984,5985,-94.66003655,52.74434452
2.928095318,4499149.443,4361,-3.03187757,56.88983661
1.966458585,1979836.699,1494,41.88388664,56.88983661
1.693939422,5346963.648,5178,111.9524788,24.54169549
1.049226327,1934017.659,1408,68.83334516,57.86029637
0.045454545,2778455.767,2762,33.79904908,26.1740754
1.720000029,4433675.744,4294,106.5625871,32.46685781
1.85951344,2349497.002,2141,28.40915737,47.55634683
2.004476647,3719619.593,3750,10.44285169,46.32592291
1.680909119,4591068.526,4461,102.0710107,23.71727971
0.549733504,2003698.334,1533,81.40975914,48.16090152
0.761904762,5875286.405,5489,-9.320084558,32.10312082
1.688727301,4993772.713,4854,112.8507941,31.70207379
1.704074102,4883241.223,4753,120.0373164,46.94469194
0.860000014,2006241.567,1536,81.40975914,41.11907488
1.677000028,4429278.05,4285,103.8676412,28.57963469
1.720000029,3451957.425,3533,93.08785783,30.15333299
2.385015005,2809670.055,2800,23.91758095,54.87057396
1.720000029,5232876.416,5070,109.2575329,22.8875601
0.133974708,8938947.993,5838,-100.0499283,55.89339366
0.301030062,9643970.335,6363,-86.57519899,45.70002889
0.851058255,1272833.309,508,42.78220192,39.04931339
1.720000029,5055526.41,4911,117.3423705,37.63441344
1.657777786,3970710.211,3945,5.951275272,59.35809002
0.691200615,1544495.824,823,39.18894078,39.7462773
0.942213966,11065509.57,7139,-98.25329769,35.46024618
2.134379175,1937476.936,1416,34.69736436,39.04931339
1.089333351,3212918.488,3315,93.98617312,36.19181514
1.720000029,5182754.481,5024,125.4272081,49.34878108
1.022778465,2105157.316,1722,41.88388664,58.33591094
1.113240733,1683519.234,1001,77.816498,43.12510269
1.697165305,9738113.726,6444,-93.76172127,46.94469194
