Fishnet_ID,sunflower_HgHa,AET_mean,Growing_Mean,GDP_Mean,sunflower_Fertilizer
60886,NA,NA,0,20886.40251,0.08484159
60887,NA,84.66071429,0,1498.638251,1.317481615
60888,NA,NA,0,NA,0.036273921
60889,0.624679133,213.2916667,0,990.4634249,144.7866381
60890,NA,NA,0,NA,0.059639214
60891,0.502500013,598.7678571,0,270.2332425,10.72019791
60892,0.303130584,26.8125,0,990.4634249,142.0345421
60893,NA,156.235119,0,767.312629,0
60894,NA,NA,0,NA,0.032581251
60895,NA,378.422619,0,26547.85055,2.526938176
60896,0.907491624,489.6845238,0,2161.113229,25.82087075
60897,NA,153.0654762,0,2161.113229,1.941105472
60898,1.257194356,469.1071429,0,1863.732524,31.31111477
60899,NA,274.1428571,0,316.0033745,1.640761167
60900,NA,115.9464286,0,185.0552126,1.256830127
60901,NA,122.3869048,0,23616.9058,0
60902,0.847484892,879.9702381,0,35687.73944,43.53066456
60903,1.061917257,734.9464286,0,990.4634249,114.3744497
60904,0.211500008,114.4255952,0,NA,53.19600833
60905,NA,265.3809524,0,2161.113229,0
60906,NA,393.1428571,0,23616.9058,0.275019675
60907,NA,16.03571429,0,1447.6153,0
60908,NA,343.6845238,0,2161.113229,0
60909,NA,27.2797619,0,310.9856809,0
60910,0.096430997,314.202381,0,23616.9058,16.84168292
60911,NA,NA,0,NA,0.059931594
60912,NA,916.5238095,0,426.3964189,1.29608071
60913,1.183297992,358.0059524,0,2161.113229,26.54026059
60914,0.434704447,799.9910714,0,35687.73944,30.6042454
60915,NA,NA,0,NA,0.028504214
60916,0.33034723,618.0029762,0,NA,10.85908727
60917,0.055000166,48.82738095,0,6614.061792,24.47248187
60918,NA,NA,0,NA,0.066749054
60919,NA,767.3571429,0,514.7279708,3.041072114
60920,NA,550.7202381,0,35687.73944,2.685570499
60921,NA,NA,0,NA,0.046876202
60922,NA,NA,0,NA,0.06066787
60923,NA,NA,NA,NA,0.030994195
60924,NA,481.6369048,6.727272727,454.770298,14.31570398
60925,NA,29.61904762,1,520.5689219,0.587234083
60926,NA,NA,1,20886.40251,0.080889632
60927,NA,467.3154762,6.303030303,23616.9058,0
60928,1.156606913,462.1428571,4.311688312,2161.113229,17.9354648
60929,NA,NA,5.954545455,NA,0.050793641
60930,NA,303.1309524,4.311688312,2161.113229,0
60931,0.640582323,124.1666667,5.433333333,2161.113229,18.06832132
60932,NA,NA,4.6,NA,0.062265444
60933,NA,250.4107143,10.4,990.4634249,0.78624263
60934,1.692796429,279.2142857,9.186813187,990.4634249,109.3170106
60935,NA,999.6428571,4.659090909,2711.390318,2.321846538
60936,NA,897.547619,3.727272727,34632.47003,4.897901086
60937,NA,241.4464286,11,2161.113229,0
60938,0.422603105,83.94642857,3,NA,122.5656797
60939,1.055455538,899.8244048,12.81818182,315.3688695,58.30268153
60940,0.270000011,166.6071429,2,NA,31.11513272
60941,NA,843.4196429,9.555555556,394.9707265,3.563816815
60942,NA,105.6964286,5,990.4634249,0.936455583
60943,NA,935.8333333,6.784615385,1047.062049,1.170941171
60944,NA,384.1607143,5,23616.9058,0.376613706
60945,NA,NA,3.818181818,NA,0.092934629
60946,NA,NA,12.10743802,NA,0.049551658
60947,0.951648068,684.5892857,NA,454.770298,110.7520418
60948,NA,387.4583333,6.218181818,23616.9058,0
60949,NA,389.7559524,4.090909091,35687.73944,0
60950,0.606666653,1034.276786,6,NA,63.93423522
60951,NA,0.130952381,4.454545455,NA,0.045401842
60952,NA,388.4166667,6.114285714,2161.113229,0
60953,0.046527779,438.3660714,1,316.0033745,2.689654587
60954,NA,381.0863095,4.818181818,2161.113229,0
60955,NA,354.4166667,7.909090909,2161.113229,0
60956,0.897459749,285.0416667,5.621212121,23616.9058,25.55512276
60957,NA,52.4672619,4.041322314,990.4634249,0
60958,NA,NA,1,35687.73944,0
60959,NA,869.0982143,6,402.490578,2.086493042
60960,NA,428.5595238,NA,23616.9058,0
60961,NA,NA,5,NA,0.06130172
60962,0.670000017,398.7946429,4.236363636,387.7801545,9.373359191
60963,NA,282.264881,5,23616.9058,0.104875114
60964,NA,442.0952381,NA,2161.113229,0.80954355
60965,NA,NA,1,NA,0.031186513
60966,NA,275.8720238,5,2161.113229,0
60967,NA,NA,9.666666667,2161.113229,0
60968,NA,418.8571429,1.1,23616.9058,0.855703523
60969,NA,NA,1,NA,0.032687563
60970,NA,NA,6.169811321,20886.40251,0.085353407
60971,NA,295.8214286,12.12658228,2161.113229,0
60972,0.385821027,NA,0,13902.02628,29.33117246
60973,NA,257.7142857,5,23616.9058,0
60974,NA,NA,3.911111111,NA,0.065878461
60975,NA,175.9047619,5,35687.73944,1.977505708
60976,NA,NA,6,23616.9058,0.366442611
60977,NA,1018.747024,2.615384615,1677.111797,1.668110129
60978,NA,145.2380952,4,NA,2.091796019
60979,NA,NA,1,2161.113229,0
60980,NA,333.797619,0,23616.9058,0.246358059
60981,NA,NA,6.757575758,NA,0.04860003
60982,NA,NA,NA,2161.113229,0.329635322
60983,NA,469.8452381,NA,23616.9058,0.865999096
60984,NA,230.8869048,7,23616.9058,0.151588693
60985,NA,274.8690476,1,2161.113229,0
60986,NA,25.9077381,12.56,1742.146302,0
60987,NA,317.2261905,1,2161.113229,0.331538415
60988,2.247012386,94.72321429,10,NA,137.2183922
60989,NA,NA,1,NA,0.063458293
60990,NA,NA,5.5,NA,0.042953404
60991,NA,379.2797619,3,2161.113229,3.066811184
60992,NA,20.36011905,11.7NA8165138,8591.448384,0
60993,NA,NA,3.363636364,NA,0.0579792
60994,NA,944.2857143,4,313.5298269,2.547758275
60995,NA,35.69047619,6.8125,990.4634249,0.570059737
60996,NA,533.1785714,NA,NA,1.181697416
60997,NA,36.99107143,1,229.4061061,0
60998,0.016666667,59.4672619,1,1742.146302,8.33064027
60999,NA,NA,3,NA,0.037737571
61000,NA,116.3333333,NA,185.0552126,1.312278814
61001,NA,879.4613095,3,315.3688695,2.455748653
61002,NA,NA,5,NA,0.048194009
61003,NA,NA,NA,NA,0.055800003
61004,NA,297.8154762,4,35687.73944,0
61005,NA,NA,4,NA,0.098208352
61006,NA,337.6309524,2,23616.9058,0
61007,1.344252164,438.6309524,1,990.4634249,117.752646
61008,NA,NA,NA,NA,0.032951556
61009,NA,NA,1.727272727,20886.40251,0.088786839
61010,NA,10.24404762,1,229.4061061,0
61011,NA,312.9345238,1,2161.113229,0.202440177
61012,NA,NA,4.8,NA,0.073851317
61013,0.004963695,95.51785714,2.972727273,1498.638251,2.849082175
61014,NA,NA,13.36363636,2161.113229,0
61015,NA,NA,9.238636364,NA,0.029228818
61016,NA,NA,5.727272727,NA,0.058342601
61017,NA,337.75,4,23616.9058,0.261253953
61018,NA,327.6130952,5,23616.9058,0.252155433
61019,0.165456492,96.14880952,1,1498.638251,2.318371518
61020,NA,0,1.868686869,NA,0.0954971
61021,NA,NA,1,20886.40251,0.104008621
61022,NA,NA,1,NA,0.052421072
61023,NA,237.7559524,10.3,310.9856809,1.186171062
61024,NA,19.97321429,0.785714286,731.5886803,0
61025,NA,133.9404762,1,123.2732893,0
61026,NA,NA,3.9,2161.113229,0
61027,0.23396712,251.4404762,7.555555556,454.770298,133.0560617
61028,NA,NA,1.2,NA,0.046750018
61029,NA,280.1309524,1,2161.113229,0.196100265
61030,0.578070311,809.6428571,4.8,35687.73944,35.31462675
61031,NA,NA,1,NA,0.064523747
61032,NA,NA,6.03030303,NA,0.080691841
61033,0.86467491,535.8809524,7.090909091,2161.113229,139.8571827
61034,0.586250015,569.7946429,1,NA,9.952566492
61035,NA,323.6607143,2.4,2161.113229,0
61036,NA,339.4761905,0.4,2161.113229,0
61037,NA,101.8571429,5.151515152,NA,0
61038,NA,391.4494048,5,35687.73944,4.42124461
61039,NA,11.55952381,4,1742.146302,0
61040,NA,NA,NA,20886.40251,0.163509689
61041,0.837598977,16.67261905,6.12,990.4634249,140.5750447
61042,NA,NA,NA,NA,0.045688929
61043,2.401005147,771.3035714,14.80769231,990.4634249,113.2122818
61044,NA,169.202381,1,316.0033745,1.601520797
61045,NA,63.7172619,10.39669421,990.4634249,0
61046,NA,NA,4,2161.113229,0
61047,NA,44.54761905,6,NA,0.05958268
61048,NA,NA,1,35687.73944,0.43157042
61049,NA,NA,11.90909091,NA,0.063219709
61050,NA,156.1428571,3.272727273,213.7190138,1.177626669
61051,NA,NA,3.857142857,20886.40251,0.100264712
61052,NA,NA,7.5625,2161.113229,0
61053,NA,83.34821429,1,8591.448384,1.572487953
61054,NA,259.8452381,4.090909091,23616.9058,0
61055,NA,354.0535714,NA,23616.9058,0.476199516
61056,NA,16.91964286,10,1704.262987,1.849984169
61057,0.773790528,255.2113095,7.47826087,35687.73944,30.89928807
61058,NA,331.2380952,5.909090909,23616.9058,0.128359763
61059,NA,426.6994048,2,2161.113229,0
61060,0.476623757,187.7916667,1,2161.113229,22.17215508
61061,NA,308.4880952,5,2161.113229,0
61062,NA,NA,0,NA,0.035198183
61063,NA,298.75,1,23616.9058,0.530263066
61064,NA,NA,1,NA,0.040944474
61065,NA,801.1904762,0,990.4634249,4.202646176
61066,0.404781169,75.39583333,8.931818182,990.4634249,141.9443646
61067,NA,840.8571429,NA,123.2732893,1.786843118
61068,NA,NA,6,NA,0.063586111
61069,NA,NA,6,35687.73944,0
61070,NA,380.797619,9.859504132,2161.113229,1.060666561
61071,NA,NA,6,NA,0.067662503
61072,NA,0.05952381,4.702702703,20886.40251,0.094832882
61073,0.736943344,940.1031746,7.925,35687.73944,41.0983381
61074,1.463172083,393.8690476,6,990.4634249,150.1309126
61075,0.610369645,215.110119,5,2161.113229,21.04032312
61076,0.655714273,541.9434524,4.073170732,23616.9058,23.61737732
61077,NA,NA,3,20886.40251,0.09457777
61078,NA,370.7797619,0,23616.9058,0
61079,NA,0.142857143,NA,NA,0.055429697
61080,0.418611109,726.952381,7.818181818,2100.510841,155.4980283
61081,NA,NA,1,23616.9058,4.131334462
61082,NA,668.0565476,1,591.8145957,2.087821782
61083,NA,89.1577381,1,1498.638251,1.384829267
61084,NA,32.77083333,9.961038961,509.8823357,1.105219424
61085,NA,261.7380952,4.9,2161.113229,0
61086,NA,349.265873,4.166666667,23616.9058,0.342347809
61087,NA,81.30059524,1,731.5886803,0
61088,NA,NA,1,20886.40251,0.109213421
61089,NA,122.9880952,1,23616.9058,0.099462485
61090,1.62022126,464.8869048,1,2350.55161,50.09552605
61091,NA,NA,3.942857143,NA,0.038344528
61092,0.472524643,1092.142857,3,6614.061792,24.34213077
61093,NA,NA,2,NA,0.03701899
61094,NA,363.375,1.218181818,39668.85438,1.0193709
61095,NA,NA,4,NA,0.040231237
61096,NA,NA,0.956521739,NA,0.034331471
61097,NA,NA,7.676470588,NA,0.029663216
61098,NA,822.360119,5,591.8145957,3.374705486
61099,NA,322.2738095,5.454545455,2161.113229,0
61100,NA,NA,1.396694215,2161.113229,0.30103411
61101,0.91253731,519.3869048,11.13846154,990.4634249,154.3626341
61102,NA,NA,4,35687.73944,0
61103,NA,NA,10.88172043,2161.113229,0.308281884
61104,NA,382.8690476,3,39668.85438,1.049810618
61105,NA,NA,10.35616438,NA,0.062071051
61106,NA,NA,3.363636364,NA,0.069264169
61107,NA,339.9642857,5.068181818,2161.113229,0
61108,NA,NA,6,23616.9058,0.098515786
61109,NA,NA,3,NA,0.041123096
61110,1.450000048,196.3988095,1.857142857,520.8920247,153.1139786
61111,NA,100.6845238,2.8,23616.9058,0
61112,NA,295.0119048,8,23616.9058,0.103234027
61113,NA,0.866071429,4.418181818,1742.146302,0
61114,1.468720449,413.4107143,5.757575758,24631.38853,274.9187346
61115,NA,NA,6,35687.73944,0.310895473
61116,NA,NA,5,NA,0.032275016
61117,NA,367.8244048,NA,23616.9058,0
61118,NA,11.85416667,6.12,5692.320407,0
61119,NA,NA,8,NA,0.063468567
61120,NA,NA,1,20886.40251,0.111330977
61121,NA,4.520833333,1.444444444,5692.320407,0
61122,NA,NA,9,20886.40251,0.102784963
61123,NA,242.1904762,NA,23616.9058,1.081994622
61124,NA,NA,6.033333333,NA,0.061570834
61125,NA,NA,1,NA,0.06745065
61126,NA,127.2202381,11.15555556,185.0552126,1.319144619
61127,NA,284.0833333,5,23616.9058,0.119716446
61128,NA,40.16666667,0,5692.320407,0
61129,NA,NA,9.344827586,NA,0.100318712
61130,NA,345.702381,3.878787878NA,2161.113229,0.471388588
61131,NA,137.5297619,4.4,NA,0.914978964
61132,NA,NA,11,NA,0.050553734
61133,NA,398.4285714,7,30849.12253,3.952095509
61134,NA,NA,1,23616.9058,0
61135,NA,NA,4,NA,0.031354589
61136,NA,NA,4,NA,0.068787134
61137,NA,188.6607143,4.376623377,2161.113229,0
61138,NA,322.2559524,4,123.2732893,1.266761324
61139,NA,902.0178571,9,1047.062049,0.854427911
61140,NA,296.8571429,10.74545455,2161.113229,0
61141,NA,0.119047619,NA,NA,0.058940892
61142,2.288949915,707.5059524,1,990.4634249,173.6143098
61143,NA,304.8333333,3,23616.9058,0
61144,0.643119542,791.8333333,9.615384615,35687.73944,33.90059495
61145,0.012528037,183.7440476,2.769230769,35687.73944,2.346761263
61146,NA,NA,6.454545455,NA,0.038864646
61147,NA,210.6547619,2.961038961,35687.73944,3.409644523
61148,NA,NA,5.170454545,2161.113229,0.349545103
61149,NA,128.1785714,9.32231405,1498.638251,1.547323346
61150,NA,NA,6,23616.9058,0.11331062
61151,NA,5.202380952,5,NA,0.060665184
61152,NA,NA,4,NA,0.068682957
61153,NA,489.4107143,1,35687.73944,4.844935056
61154,NA,356.7678571,6,2161.113229,4.544014466
61155,NA,138.9404762,7,990.4634249,0.995016694
61156,NA,191.0178571,NA,2161.113229,0
61157,NA,343.3690476,NA,2161.113229,0
61158,NA,NA,7,2161.113229,0
61159,NA,NA,5,NA,0.024597099
61160,NA,287.9940476,9,23616.9058,0
61161,0.2698083,305.3452381,1,829.1960761,22.5273196
61162,NA,NA,6,20886.40251,0.15749964
61163,NA,269.7738095,0,990.4634249,0.970415412
61164,0.097708336,655.5744048,1,270.2332425,4.810776065
61165,NA,NA,2.363636364,NA,0.036829184
61166,NA,468.827381,NA,23616.9058,0.369282264
61167,NA,84.80952381,1,229.4061061,0
61168,NA,792.3065476,9,454.770298,1.397275854
61169,NA,349.9583333,4.818181818,2161.113229,0
61170,0.0045,117.0625,5,NA,1.82391306
61171,NA,798.1964286,1,NA,7.213877506
61172,NA,NA,6.666666667,20886.40251,0.336501882
61173,NA,NA,3.363636364,23616.9058,0
61174,NA,390.8373016,3.431818182,22350.24783,4.234607835
61175,0.802587594,468.1934524,1,3937.608607,34.85401686
61176,NA,20.2172619,7,8591.448384,1.800943613
61177,NA,NA,NA,NA,0.064349994
61178,NA,368.1190476,5.298701299,2161.113229,0.586932838
61179,NA,345.0833333,9,23616.9058,0.177045709
61180,NA,NA,NA,NA,0.058621895
61181,NA,364.4107143,6,23616.9058,0.387280524
61182,0.624694836,320.2440476,5.854545455,2161.113229,18.26300685
61183,NA,327.2619048,8,2161.113229,0.350565732
61184,0.994798489,392.1190476,3,1902.008889,41.3235096
61185,1.535560889,684.1071429,0.971428571,6614.061792,40.27016433
61186,NA,NA,6,NA,0.024220822
61187,NA,9.142857143,3,1291.922189,0
61188,1.253389403,265.0625,7.5,23616.9058,23.30574294
61189,0.414959347,1005.651786,7.681818182,2100.510841,145.7234842
61190,NA,NA,1,NA,0.086484735
61191,NA,254.2142857,NA,23616.9058,0.158691601
61192,0.852993959,629.6577381,9.785123967,454.770298,146.9971067
61193,1.108833425,102.7172619,1,990.4634249,90.6121794
61194,1.509340627,508.6388889,4.776859504,3937.608607,115.7567605
61195,NA,857.7291667,2.857142857,591.8145957,3.722710078
61196,NA,338.5059524,2,2161.113229,0
61197,NA,338.625,11.26,23616.9058,0
61198,0.822848051,211.875,5,990.4634249,66.46899949
61199,0.385605623,376.3809524,0.9NA591836735,35687.73944,31.36002908
61200,NA,411.0178571,5.606060606,30849.12253,1.907159626
61201,NA,517.8095238,1.827586207,23616.9058,0.966725714
61202,NA,0,8,NA,0.052881597
61203,NA,0.25,6.333333333,NA,0.097697118
61204,NA,280.4583333,3.772727273,2161.113229,2.384673071
61205,NA,339.3988095,1,2161.113229,0.340855098
61206,0.421084583,603.172619,7,23616.9058,29.00888005
61207,0.56258371,260.0416667,2.571428571,990.4634249,108.6704992
61208,NA,390.3333333,5,2161.113229,0
61209,NA,205.2827381,9.113636364,NA,1.818782188
61210,NA,NA,4.25,NA,0.044001782
61211,NA,79.08333333,4,1742.146302,0
61212,NA,NA,1.303030303,NA,0.03526363
61213,3.889400419,349.5357143,0,990.4634249,113.080913
61214,NA,NA,0.75,NA,0.023296533
61215,NA,NA,6.272727273,NA,0.064131961
61216,NA,186.3928571,1,23616.9058,0
61217,NA,394.922619,NA,4768.79324,7.808000456
61218,1.184640689,99.57738095,4.65,NA,117.8957894
61219,NA,NA,6,2161.113229,0
61220,NA,54.04761905,3,520.5689219,0.638670881
61221,NA,NA,1.565656566,NA,0.088493882
61222,NA,266.75,1,23616.9058,0.108079154
61223,NA,645.6666667,6,426.3964189,1.263784093
61224,NA,359.8958333,5.8,281.7270837,1.368310203
61225,NA,NA,1,NA,0.088174955
61226,NA,303.2738095,8,35687.73944,2.558034648
61227,NA,0.81547619,7.181818182,1291.922189,0
61228,0.908437483,453.4910714,1,23616.9058,33.38002825
61229,NA,NA,4.444444444,NA,0.033263379
61230,NA,162.2202381,1,2161.113229,0.737857442
61231,0.89999998,991.2113095,1,NA,64.80792742
61232,NA,NA,5,NA,0.02509296
61233,NA,385.5833333,8.391304348,2161.113229,0
61234,NA,298.7916667,14,23616.9058,0.314361356
61235,NA,800.0357143,2.4,591.8145957,1.854490156
61236,1.096407933,362.827381,6.752066116,35687.73944,32.95969994
61237,NA,29.11904762,4.181818182,7861.749805,1.030746988
61238,NA,33.60714286,1.4,NA,0.071525694
61239,NA,254.2916667,3.181818182,2161.113229,0
61240,0.091372106,271.7559524,1,1498.638251,119.4692586
61241,NA,426.0297619,1,30849.12253,4.346392097
61242,2.287787726,527.3988095,10.57142857,5587.232082,56.51736799
61243,NA,NA,3,23616.9058,0.108407199
61244,NA,NA,6.693877551,NA,0.045462615
61245,0.030454546,889.6309524,1.561983471,123.2732893,4.299783434
61246,NA,NA,6,NA,0.065191501
61247,NA,NA,9,20886.40251,0.126670001
61248,0.664924259,461.2470238,7,387.7801545,9.570924389
61249,NA,338.3769841,1,23616.9058,0.142573567
61250,NA,90.82738095,6,1498.638251,1.354728945
61251,NA,NA,7,NA,0.036086134
61252,0.789512179,968.7470238,10.23255814,6614.061792,38.25172293
61253,NA,284.8928571,5.6,2161.113229,0.422637125
61254,NA,139.7232143,5,8591.448384,1.822332188
61255,1.687840472,206.1041667,1,NA,112.627204
61256,NA,342.625,12.56363636,2161.113229,0.319726442
61257,NA,351.8928571,NA,2161.113229,5.163573329
61258,1.485224018,601.9464286,5,990.4634249,173.0160243
61259,NA,NA,5.6,2161.113229,0
61260,NA,NA,12.4,NA,0.025037563
61261,NA,12.88988095,NA,229.4061061,0
61262,0.527727294,616.4434524,NA,454.770298,70.98377285
61263,NA,310.9940476,8,2161.113229,0.200174898
61264,NA,NA,5,2161.113229,0.197585911
61265,NA,737.2380952,8.561983471,35687.73944,5.781241046
61266,NA,NA,12.28099174,NA,0.039906882
61267,NA,NA,9.878787878NA,23616.9058,0
61268,NA,270.0535714,7.2,2161.113229,0.260102153
61269,NA,252.7738095,NA,990.4634249,0.709975455
61270,NA,NA,10.5,NA,0.037255685
61271,NA,NA,0.533333333,23616.9058,0.110574172
61272,NA,283.1071429,3,23616.9058,0.122685188
61273,NA,138.1309524,NA,2161.113229,0
61274,NA,NA,NA,NA,0.040481198
61275,0.288396233,39.19345238,1,990.4634249,108.5478172
61276,NA,27.76190476,5,NA,0.02883112
61277,NA,352.6071429,5,2161.113229,0.47789675
61278,NA,443.3541667,NA,23616.9058,0.616916925
61279,NA,195.0892857,6.363636364,35687.73944,1.314998518
61280,1.237246024,370.4464286,1.054545455,35687.73944,70.61939065
61281,NA,38.37202381,1.965909091,520.8920247,0
61282,NA,NA,15,NA,0.064022908
61283,NA,NA,1,2161.113229,0.497089225
61284,NA,320.6190476,9.595238095,2161.113229,0
61285,NA,NA,1,20886.40251,0.083726503
61286,0.733351795,571.360119,7,23616.9058,36.05216289
61287,0.295568176,482.2113095,6.818181818,23616.9058,27.08428318
61288,NA,NA,1.894736842,20886.40251,0.204182129
61289,1.906361918,426.389881,NA,990.4634249,108.3037073
61290,NA,29.69642857,6.428571429,990.4634249,0
61291,NA,22.20238095,NA,731.5886803,0.506205632
61292,NA,367.7083333,1.5,23616.9058,0.222842247
61293,0.156624734,NA,NA,23616.9058,31.24167313
61294,1.064939928,839.297619,3,35687.73944,39.01260887
61295,NA,402.0357143,1,NA,1.490971533
61296,NA,664.9047619,5,727.4245291,2.845058729
61297,0.435951859,220.639881,6.833333333,2161.113229,19.53731767
61298,NA,282.110119,7,35687.73944,1.941298032
61299,NA,0.142857143,1.018181818,NA,0.098964587
61300,NA,228.172619,1,2161.113229,0
61301,NA,258.452381,4.113636364,23616.9058,0.10355165
61302,NA,11.79166667,2,1742.146302,0
61303,NA,22.07142857,3.355371901,8591.448384,1.726587474
61304,2.627540315,401.6547619,1,22350.24783,164.7801424
61305,0.180000007,126.3928571,6,NA,26.36132932
61306,NA,466.0238095,1,39668.85438,2.589539607
61307,0.215950419,265.7559524,NA,387.7801545,8.502466701
61308,0.44026429,523.952381,NA,454.770298,69.08956981
61309,2.065941836,433.7083333,0.262626263,26220.59168,84.08899279
61310,0.194462491,114.1845238,NA,2161.113229,7.392053163
61311,NA,NA,1,20886.40251,0.092345166
61312,NA,212.5595238,14.69090909,2161.113229,1.201556373
61313,0.764999986,NA,8.603305785,23616.9058,28.50399651
61314,NA,920.1845238,6,2711.390318,1.478946175
61315,NA,271.0238095,8,2161.113229,0
61316,0.43854681,311.1785714,3.9,2161.113229,19.96008055
61317,NA,NA,14.5,20886.40251,0.081310576
61318,NA,860.014881,1,394.9707265,3.341043623
61319,NA,NA,8.393939394,NA,0.023722893
61320,0.221818187,1006.125,NA,171.8118107,8.903813046
61321,NA,393.4345238,9,2161.113229,1.042731881
61322,NA,1001.404762,4,1047.062049,0.933230042
61323,NA,112.3214286,0,NA,0.090237502
61324,NA,NA,5,NA,0.028221441
61325,NA,NA,6,NA,0.026980903
61326,NA,554.5416667,0,35687.73944,3.176645856
61327,NA,339.5595238,1,2161.113229,0
61328,NA,531.5952381,7,123.2732893,1.811084076
61329,NA,1070.833333,5.565217391,1677.111797,2.130174456
61330,NA,837.6964286,8.464646465,763.7998347,2.050541302
61331,NA,770.922619,5,281.7270837,2.265784575
61332,NA,NA,4.2,NA,0.066133588
61333,0.0717026,NA,4.909090909,35687.73944,4.73713001
61334,NA,192.4166667,4.2,23616.9058,0.104196124
61335,0.404163702,198.7559524,9,2161.113229,14.23574382
61336,NA,NA,7,NA,0.028465958
61337,NA,NA,3.636363636,20886.40251,0.125937697
61338,NA,NA,1,NA,0.030066698
61339,NA,NA,NA,NA,0.071155838
61340,NA,NA,3,NA,0.065576601
61341,NA,90.85119048,11,NA,0
61342,NA,365.1964286,NA,39668.85438,0
61343,NA,262.9285714,5,2161.113229,0
61344,NA,NA,3.272727273,NA,0.050411631
61345,NA,383.7619048,10.77272727,2161.113229,0
61346,NA,57.25,NA,NA,0
61347,NA,NA,0,35687.73944,2.85898006
61348,NA,29.75,0,520.5689219,0.630194605
61349,NA,NA,0,NA,0.095658906
61350,NA,219.0357143,0,1378.616333,0.564237639
61351,NA,NA,0,20886.40251,0.117869145
61352,0.892580765,NA,0,22350.24783,76.86818968
61353,NA,256.875,0,23616.9058,0.15653114
61354,NA,340.9642857,0,23616.9058,0.433567762
61355,NA,529.735119,0,23616.9058,0
61356,NA,NA,0,20886.40251,0.368238792
61357,NA,NA,0,NA,0.030422248
61358,NA,NA,0,NA,0.094135276
61359,1.689650893,318.8244048,0,990.4634249,109.1385892
61360,NA,NA,0,NA,0.051283765
61361,NA,174.4047619,0,767.312629,1.476101756
61362,NA,0,0,NA,0.054579356
61363,NA,NA,0,NA,0.035842798
61364,0.035834157,118.6845238,0,1498.638251,3.304722372
61365,NA,170.3690476,0,20886.40251,0.120124969
61366,NA,309.6904762,0,2161.113229,0
61367,0.088969767,172.3095238,0,2161.113229,8.751823405
61368,NA,NA,0,NA,0.065727422
61369,NA,NA,0,NA,0.028520987
61370,NA,396.6994048,0,2161.113229,3.150008496
61371,0.496527215,287.3095238,0,6614.061792,39.74634189
61372,NA,NA,0,20886.40251,0.136758029
61373,NA,260.9404762,0,2161.113229,0
61374,0.00648849,91.34821429,0,1498.638251,2.358475987
61375,NA,322.3988095,0,310.9856809,1.106082888
61376,0.132248989,256.7767857,0,6614.061792,37.90827405
61377,NA,311.0595238,0,23616.9058,0.422402749
61378,NA,259.0178571,0,35687.73944,2.08159448
61379,NA,NA,0,NA,0.072303636
61380,NA,NA,0,NA,0.05492743
61381,NA,201.7321429,0,767.312629,1.462143384
61382,NA,0.601190476,0,NA,0.069855028
61383,NA,285.9821429,0,23616.9058,0.10792246
61384,1.359353537,726.0714286,0,990.4634249,114.9690513
61385,NA,549.7380952,0,123.2732893,2.113895792
61386,NA,216.0357143,0,2161.113229,0.853482941
61387,0.2035713,325.0238095,0,2161.113229,12.41203772
61388,NA,293.9583333,0,2161.113229,0
61389,1.196910527,711.4583333,0,990.4634249,111.7587435
61390,NA,41.32142857,0,509.8823357,1.137259865
61391,0.98138327,677.2797619,0,990.4634249,127.3742979
61392,NA,NA,0,NA,0.071995533
61393,NA,NA,0,NA,0.070695822
61394,NA,NA,0,NA,0.026462833
61395,NA,468.6875,0,4768.79324,7.482885655
61396,NA,NA,0,35687.73944,0.20909111
61397,NA,299.452381,0,23616.9058,0.274268498
61398,NA,236.0416667,0,2161.113229,0
61399,NA,299.3630952,0,2161.113229,0
61400,NA,302.125,0,2161.113229,0.230020011
61401,NA,4.24702381,0,5692.320407,0
61402,NA,385.8214286,0,30849.12253,3.094446754
61403,NA,458.8571429,0,39668.85438,3.263287241
61404,0.818518541,104.4761905,0,2351.029553,44.87118391
61405,NA,364.1845238,0,2161.113229,0
61406,0.48330777,501.6488095,0,829.1960761,33.90432412
61407,NA,NA,0,NA,0.026915513
61408,NA,NA,0,35687.73944,0.309584784
61409,NA,NA,0,2161.113229,0.180320069
61410,1.306880631,715.8392857,0,35687.73944,34.52915806
61411,NA,383.0178571,0,2161.113229,1.899833784
61412,NA,224.4166667,0,23616.9058,0.159408286
61413,1.349119978,338.8928571,0,990.4634249,109.2466184
61414,NA,20.71130952,0,1704.262987,1.76321426
61415,NA,NA,0,NA,0.026385318
61416,NA,240.3571429,0,2161.113229,0
61417,0.128735304,807.0029762,0,990.4634249,65.81341818
61418,NA,NA,0,NA,0.025635765
61419,NA,383.6964286,0,23616.9058,0
61420,NA,NA,0,NA,0.028791959
61421,NA,298.5119048,0,2161.113229,0
61422,0.769645225,771.0416667,0,35687.73944,29.91868485
61423,NA,NA,0,NA,0.065144668
61424,NA,240.0357143,5,2161.113229,0
61425,NA,NA,11.64485981,NA,0.06394887
61426,0.398248173,1121.145833,1,2100.510841,147.0758102
61427,NA,NA,3.454545455,20886.40251,0.107517976
61428,NA,NA,6.935064935,NA,0.034502331
61429,NA,108.5892857,1,185.0552126,1.232143775
61430,0.142777687,252.3482143,6.26446281,23616.9058,27.558055
61431,NA,NA,4.8,20886.40251,0.208244906
61432,NA,650.8928571,8.835616438,281.7270837,1.986783899
61433,NA,321.6904762,1,2161.113229,0
61434,NA,NA,1.436363636,35687.73944,6.775497709
61435,NA,51.7172619,1,520.5689219,0.718642004
