"","mean_potat.x","Potato_Fe","GDP_Mean","Pesticide","AET_mean"
"30163",0.704744047406355,0.479998516555813,2.7855635422284,2.44870631990508,2.9010884025246
"30222",0.789444621306534,1.43944896369199,2.91077933629609,4.0484418035504,3.02812686496342
"30273",0.675838808847999,0.594835777249608,3.17598650936112,4.50851625226694,2.41466004185029
"30304",0.89747753630345,1.37608120076995,3.33487843404016,5.32502074550366,2.56447583912752
"30327",1.04924904259676,1.84922786944198,2.65874601931954,5.50520154772776,2.62426367444738
"30346",0.789734380099876,1.18251990216181,3.80950249718057,5.78923793550226,2.74066339541148
"30426",0.767585493686176,1.71039853004198,3.31522015660823,4.21937492462626,2.75096043479073
"30437",0.920123326290724,0.767525615956883,2.58970408801578,3.72320931040511,2.74541406781658
"30439",1.47263360118137,1.89604453619318,4.37324138608759,5.43420630841758,2.38244589065203
"30446",1.20879327184564,1.82368130559225,3.58078294659351,5.98977763964001,2.90367285577632
"30493",0.74358423122432,1.76416314783771,2.99627669770714,6.95136909386879,2.46594907643554
"30495",1.15878753071756,2.24760736736657,4.55253120853509,6.47257508985315,2.98137360424317
"30575",1.01102458962335,1.4553536369908,2.91077933629609,4.0484418035504,2.98188599208315
"30583",0.594624554148893,1.80325545369959,2.99627669770714,6.95136909386879,2.36947539329118
"30634",0.840396572934864,0.381150119005858,2.7855635422284,2.44870631990508,2.85342658416409
"30650",0.961720013601691,1.90646385400303,3.58078294659351,5.98977763964001,2.90575252584978
"30710",0.274311442223157,0.600085698356193,2.77291888787602,0,2.89151920571499
"30729",0.654411440322656,1.68707313263564,3.30639568540983,5.00241662707248,2.9133459730657
"30737",1.49975167224762,2.09953224723194,3.49225402986176,5.25389021628127,2.5227701580859
"30746",0.993173810909366,1.85427236074541,2.99627669770714,6.95136909386879,2.66093884766037
"30786",0.584921192525674,1.90925495674492,3.58078294659351,5.98977763964001,2.91941900303521
"30838",1.1319232692881,1.60777405400877,2.65874601931954,5.50520154772776,2.80082136906931
"30850",1.41710782956976,1.28522116035882,3.80950249718057,5.78923793550226,2.82670325680744
"30903",1.36667505503286,1.55383679171561,4.33107201983724,5.36316241230006,2.73155758953969
"30967",0.463919851731309,0.371567262431969,2.7855635422284,2.44870631990508,2.78887301406751
"30991",1.33072619062474,1.81569496916974,4.33107201983724,5.36316241230006,2.68208326636309
"30992",0.865753449264058,0.42391949002957,2.33187050378788,2.46982201597816,2.76910246380314
"30993",1.31470969295517,1.97440917558104,3.16095306782485,4.97335418216401,2.38508823837593
"30994",1.03225602589045,0.595912710084959,3.17598650936112,4.50851625226694,2.04917185781532
"30997",1.12765218286606,1.34044124868539,2.91918067636586,5.28195781643865,2.60995629749074
"31040",0.9442871956478,1.52383240167614,3.02038699518645,5.07753141635459,2.99985521105435
"31096",1.16438260096317,1.81791403439898,3.67849955374174,4.79177483365164,2.63703680546426
"31116",0.518846771411555,0.783808585752672,2.49680172397732,2.94694327069783,2.8404869661422
"31184",1.06350599141401,1.32620850219769,3.33487843404016,5.32502074550366,2.56933906878644
"31189",0.296069930669957,1.50698287921432,4.33107201983724,5.36316241230006,2.88601373313931
"31208",1.30901234877543,1.54967127002517,3.16095306782485,4.97335418216401,2.45137518482687
"31243",1.16289582534067,1.99335511880388,2.99627669770714,6.95136909386879,2.82206100309553
"31264",1.11137342610431,2.01744965190819,3.24133383890853,4.24440083380137,2.20033904009586
"31272",1.28932133757147,1.88927152499613,4.55253120853509,6.47257508985315,2.84215029299398
"31288",1.61907036252277,2.06740420520923,4.55253120853509,6.47257508985315,2.70388221851663
"31301",1.01719950866244,1.8056511885568,2.99627669770714,6.95136909386879,2.42487191812205
"31312",1.12678057701201,1.66288988697456,4.59846060627,3.68133170596917,2.6476507117894
"31336",1.20021007077888,1.90458487989251,3.49225402986176,5.25389021628127,2.14476874041551
"31341",0.921888752386185,1.54016661073502,2.91077933629609,4.0484418035504,2.97465421916565
"31417",0.68854528650502,1.53541166714334,2.91077933629609,4.0484418035504,3.02525220937398
"31580",0.87521063500303,1.72612859716546,2.5001937426211,1.17609125905568,2.95138956441353
"31628",1.13607974800315,2.02793358409528,4.55253120853509,6.47257508985315,2.06654776447011
"31634",1.27755420782569,1.81572444641648,4.33107201983724,5.36316241230006,2.71128739104102
"31670",0.691761148328537,1.53298880454756,2.91077933629609,4.0484418035504,3.04502244594484
"31693",0.602045876527934,0.374669778880243,2.26709515600535,0,2.85782589571924
"31701",0.579594980428716,1.44860335888978,2.91077933629609,4.0484418035504,3.00566685975418
"31725",0.878847968311046,2.19542399585834,4.37324138608759,5.43420630841758,2.64575843435751
"31733",0.721856761700038,1.39432008980286,3.82053390533369,5.19781516944518,2.64018851947962
"31745",1.18157206903508,1.34071262847588,3.5953428256262,5.33782451404581,2.43168917166827
"31754",1.2264890622047,1.4550402983734,2.91077933629609,4.0484418035504,2.98441076790199
"31757",1.56318908440344,1.97911488713995,4.39150652613484,5.83682522770016,2.74469337044799
"31772",0.983987823177124,0.831706884649504,2.09437779351545,3.63648789635337,2.8078409429989
"31775",1.23435527866817,1.62789162799666,4.33107201983724,5.36316241230006,2.9349881390816
"31776",0.788066505115053,1.74966990771588,3.80950249718057,5.78923793550226,2.51032953289109
"31788",1.47381822134239,2.03477593771687,4.55253120853509,6.47257508985315,2.68300949384035
"31820",1.1316154568448,2.03221639728146,2.99627669770714,6.95136909386879,2.72532813835639
"31892",0.671867713294159,0.365340843647838,2.26709515600535,0,2.77429750383944
"31900",0.968406823602414,1.90243964478495,2.99627669770714,6.95136909386879,2.93552675850866
"31921",1.23455018336361,1.87879391469583,4.37324138608759,5.43420630841758,2.77176678147105
"31953",1.50599738245589,1.6427805569655,4.33107201983724,5.36316241230006,2.38093231262829
"31954",1.42198869920714,1.86290741300731,4.55253120853509,6.47257508985315,2.41798544075773
"31974",1.46742754360123,1.90077047052552,4.53949600698066,5.72928874039045,2.95660858709613
"31984",0.884463996009788,2.21540420796038,3.58078294659351,5.98977763964001,2.93495511002621
"32010",0.787035182026223,0.744855959363722,2.58970408801578,3.72320931040511,2.41918839143101
"32027",1.13236216581323,1.86372770712889,2.99627669770714,6.95136909386879,2.74106714132927
"32033",1.14667676118763,2.07244537402025,3.24133383890853,4.24440083380137,1.89119884198757
"32123",0.373254151097379,1.96054338944929,3.49225402986176,5.25389021628127,2.20631176587577
"32131",0.748972925004558,2.05552616551364,2.65874601931954,5.50520154772776,2.88913155384605
"32140",1.19459203618154,1.7594594928864,3.82053390533369,5.19781516944518,2.69464175419888
"32223",0.540579716504454,0.504272049041615,2.7855635422284,2.44870631990508,2.43034769076036
"32249",1.14592945566476,1.66987500857818,2.26751551150824,3.56726169235387,2.53515466886908
"32269",1.15930846434241,1.85346464489544,3.43826317827967,4.48797221209359,3.01662176766296
"32287",0.799050233429434,1.81743934909575,4.55253120853509,6.47257508985315,2.90354214160284
"32321",1.33617945343744,1.91696239378473,4.55253120853509,6.47257508985315,2.48334952276707
"32389",0.748906345106316,1.87005066538102,3.58078294659351,5.98977763964001,2.95295812208927
"32448",1.41471102170796,2.07195193817711,2.99627669770714,6.95136909386879,2.70575429031645
"32456",0.822441389575237,2.17009783690922,4.37324138608759,5.43420630841758,2.65404468816322
"32464",1.43310708939994,1.87211395268232,4.55253120853509,6.47257508985315,2.87855769799219
"32513",1.11875398264039,0.951489237455555,2.98847132047518,4.4215710245264,2.89932534229588
"32550",0.654858743674961,1.00074235070632,2.62407708852023,4.28046454662692,2.37883033592607
"32556",0.920166649180301,1.75003371007818,3.80950249718057,5.78923793550226,1.92242885937929
"32571",1.21754184628477,1.96404337754621,4.55253120853509,6.47257508985315,2.74497016665694
"32586",1.37798703488916,1.65385988423784,4.33107201983724,5.36316241230006,2.9355522475866
"32606",1.21932250841934,1.77596458420059,2.99627669770714,6.95136909386879,2.57178506091548
"32634",1.05887375467834,0.529598000230289,3.17598650936112,4.50851625226694,2.430443648341
"32639",0.933081655726376,1.62533264950773,4.33107201983724,5.36316241230006,2.24226922870055
"32640",1.32406010547798,1.57188083110354,4.37324138608759,5.43420630841758,2.76017108287294
"32657",0.803648954953409,0.438317266597939,2.7855635422284,2.44870631990508,2.82628117473491
"32674",1.00677101097531,1.18428023922448,2.98847132047518,4.4215710245264,2.75089392038213
"32721",1.31065720812291,2.17425534602221,3.58078294659351,5.98977763964001,2.8774227702612
"32730",0.303109622057102,1.70091283253068,4.33107201983724,5.36316241230006,2.50966646948254
"32839",1.27149775075036,1.91836208073979,4.37324138608759,5.43420630841758,2.78297356888141
"32842",1.47263360118137,1.89578612698293,4.37324138608759,5.43420630841758,2.46635559508293
"32871",0.987219229908005,0.846425265024275,2.09437779351545,3.63648789635337,2.7375499572585
"32882",1.30452930233553,0.462131050450577,3.43335218547393,0,3.00456189942816
"32902",0.517759191283237,1.65570630629345,2.65874601931954,5.50520154772776,2.87908734211605
"32920",0.459458833237149,1.68079630918362,2.99627669770714,6.95136909386879,2.12668982885127
"32928",1.13603847476418,1.47911661182648,3.5631114768111,3.73957234445009,2.65541001270507
"32950",1.37143177789834,2.1035834689217,4.14310934368233,4.86861505347097,2.68152119811675
"32951",1.16834129799586,0.871619731173723,2.50009459561958,2.72916478969277,2.82007238152044
"32987",1.22538424275605,1.84868715835474,3.69928062050879,4.98465330797233,2.55743558697675
"33050",0.89216363889,1.27422799001242,3.33487843404016,5.32502074550366,2.23435455533291
"33066",0.669214572171697,0.925427827471086,2.32172481869042,3.01367969729119,2.8238971078851
"33084",0.926950753074499,1.53788291291651,3.60677818868824,4.18610837981321,3.017629488125
"33090",1.17162408262003,1.80437502008819,2.99627669770714,6.95136909386879,2.29530524019428
"33103",1.3486280292568,1.91326981835364,3.49225402986176,5.25389021628127,2.29144417624885
"33152",0.670255132771604,0.507912172572535,2.58899405288781,1.7481880270062,2.81966729713392
"33170",0.0466001159072277,0.151980814671652,2.49680172397732,2.94694327069783,2.92453771777549
"33177",1.34430383367763,1.07279286670156,3.80950249718057,5.78923793550226,2.88344511262695
"33221",0.862285264102001,2.50081265721303,3.58078294659351,5.98977763964001,2.86015612106281
"33240",0.776092163896615,1.32858373340154,2.98847132047518,4.4215710245264,2.94201691606329
"33266",0.673039348116645,0.389511432710601,2.26709515600535,0,2.83991553331448
"33282",1.27214109676787,2.04974893827687,2.99627669770714,6.95136909386879,2.68251306680133
"33331",0.236212931018367,1.84888031947041,3.80950249718057,5.78923793550226,2.68407021268594
"33405",1.0781159190078,1.31650503550589,3.33487843404016,5.32502074550366,2.30836111595489
"33413",0.200692394876253,0.533307310510401,2.98847132047518,4.4215710245264,2.5525740710591
"33415",0.664079472688502,0.657130371874907,2.58561693011275,4.06785166051235,2.80640005448384
"33468",0.838962999422674,1.65696804398547,2.59766308039662,5.15992795289598,2.87802911875679
"33497",1.51367164000048,1.6253574937112,4.33107201983724,5.36316241230006,2.47786168128564
"33502",0.807115413302023,1.71931372811944,2.23757342070395,3.59228781595213,2.81896190128551
"33556",1.38201704257487,1.86123129892177,4.21334781739129,5.40708143378234,2.45453635413798
"33595",0.421388371198643,1.95058791319573,3.60677818868824,4.18610837981321,3.026855774067
"33610",0.987219229908005,0.838377565360025,2.09437779351545,3.63648789635337,2.74996394591372
"33636",1.29568362917592,1.81514429106643,4.33107201983724,5.36316241230006,2.36038827116269
"33638",1.09324653110384,1.75356477463374,3.31522015660823,4.21937492462626,2.77937098915924
"33653",0.897258609313488,1.06087886376709,2.98847132047518,4.4215710245264,2.68302022116829
"33783",1.24090851576364,2.02871038315465,4.55253120853509,6.47257508985315,2.26819059334688
"33823",1.07409933614994,0.915488695858675,2.23757342070395,3.59228781595213,2.872679913992
"33830",1.12503209988572,0.562817012520224,2.98847132047518,4.4215710245264,2.93108235631532
"33903",1.13952962201453,1.88663851062884,2.65874601931954,5.50520154772776,2.78164212883694
"33913",1.41603940069941,0.399384457715558,2.50009459561958,2.72916478969277,2.71956802424967
"33924",1.15368989146155,1.811375784759,3.39165397941092,5.6784582838221,2.94084246288499
"33929",0.696041695242076,1.6939752686911,2.99627669770714,6.95136909386879,2.44025294881355
"34006",1.31947458455402,1.89083798737274,3.69928062050879,4.98465330797233,2.31084497801824
"34051",1.38653285168306,1.77750682076484,4.33107201983724,5.36316241230006,2.3126356776361
"34084",0.714452149823036,1.87902236822075,2.99627669770714,6.95136909386879,2.01228471899297
"34091",0.993335250803217,1.59943984159767,3.17598650936112,4.50851625226694,2.25592546625914
"34105",0.935707740665053,1.29068611694276,3.80950249718057,5.78923793550226,2.91496458138708
"34111",1.3820422705672,2.03418114443636,4.53949600698066,5.72928874039045,2.92022274130858
"34136",0.557451858916507,1.6222903062593,3.33487843404016,5.32502074550366,2.38063111526579
"34158",0.643532618794074,0.979818550374384,2.49680172397732,2.94694327069783,2.819553727456
"34161",1.19804644662567,1.76947312951274,2.99627669770714,6.95136909386879,2.63206543568906
"34183",1.31417701901647,2.04544832703604,3.5953428256262,5.33782451404581,2.7337464277521
"34215",1.58193032564087,1.94031687452715,4.55253120853509,6.47257508985315,2.29552783114926
"34219",1.18143767583504,1.77780079580099,3.80950249718057,5.78923793550226,2.19880431366366
"34220",1.04945061813155,1.89087057226514,3.69928062050879,4.98465330797233,2.60827127061312
"34241",0.0929727990393251,1.0670198824376,2.86238456188045,3.65791593682995,2.97152572375457
"34252",1.41619933299651,1.28118241859166,3.80950249718057,5.78923793550226,2.74127356400939
"34282",1.31348757386475,0.871915366686269,2.50009459561958,2.72916478969277,2.76672038118245
"34288",1.28070581755172,1.18940474673096,3.80950249718057,5.78923793550226,2.98300171304262
"34290",1.5392078733673,1.75427691859883,4.37324138608759,5.43420630841758,2.54897405105906
"34319",0.912719854275199,1.89675131630744,4.55253120853509,6.47257508985315,2.75274334839405
"34337",1.15535122232134,1.90628573090219,2.23757342070395,3.59228781595213,2.93658554447155
"34344",1.10975398398288,1.26272864548146,3.33487843404016,5.32502074550366,2.33675745272197
"34349",1.09656243837414,1.7602015540373,3.31522015660823,4.21937492462626,2.75180588527475
"34354",1.07651665392256,0.258787324459686,2.36249398434491,2.39269695325967,2.49104052403268
"34435",1.24778184017108,1.41424195765644,4.55253120853509,6.47257508985315,2.77008457108935
"34447",1.15059374078373,2.0527765977244,2.99627669770714,6.95136909386879,2.73272873439926
"34459",0.884118197563145,0.384816593682745,2.71731170571189,2.91009054559407,1.79059509617639
"34490",1.38963734830501,0.433439677127595,2.50009459561958,2.72916478969277,2.62497540133907
"34504",0.943355994438028,2.02150534505096,3.53572152828684,2.07918124604762,2.40662127352497
"34526",1.37067589637898,2.08501955458974,2.99627669770714,6.95136909386879,2.84719427864393
"34538",1.20470317412191,1.87022465351312,2.99627669770714,6.95136909386879,2.89598787108594
"34560",1.37917856552813,1.26897402505041,3.80950249718057,5.78923793550226,2.83123350667403
"34568",0.776704088958507,2.16822425170022,3.58078294659351,5.98977763964001,2.95960066059269
"34576",1.01777309747855,1.2008079709763,3.67411922620111,3.27438879555038,2.5943267671292
"34605",1.59296909366707,1.86524166510361,4.55253120853509,6.47257508985315,1.83029836995228
"34633",1.25682834953448,1.71142012675361,2.91077933629609,4.0484418035504,2.978376189143
"34638",1.50411866253551,1.42259951764986,4.39150652613484,5.83682522770016,2.64474329995831
"34650",0.8548972515515,1.16276503021314,3.33487843404016,5.32502074550366,2.62079886844926
"34651",1.04351160248547,1.71386708172439,3.31522015660823,4.21937492462626,2.10514507785003
"34662",0.828121527532521,0.735262203846388,2.32172481869042,3.01367969729119,2.83958652511212
"34669",1.4635839479299,1.9902520687506,4.55253120853509,6.47257508985315,2.33231820672021
"34672",1.54228003885584,2.50952716865944,4.40268522001531,4.55769964435121,2.71959760734668
"34690",1.51693180886801,1.61384382628313,4.53949600698066,5.72928874039045,2.73911064477877
"34707",0.920123326290724,0.756742580321356,2.58970408801578,3.72320931040511,2.66105452070619
"34761",1.49210216474404,1.9318883452813,4.39150652613484,5.83682522770016,2.53636301419145
"34775",0.789194187327416,1.49954298894389,3.80950249718057,5.78923793550226,2.97834358326081
"34777",0.980920560047737,1.89322126314035,2.99627669770714,6.95136909386879,2.59179312252577
"34780",1.3569394012542,1.87839369018364,2.99627669770714,6.95136909386879,1.49398056296747
"34791",0.94673318821248,0.992764694725689,3.33487843404016,5.32502074550366,2.15303410179075
"34792",0.870296196257046,1.90161951346926,4.37324138608759,5.43420630841758,2.70003891355216
"34808",1.40767637412293,1.9534026015219,4.21334781739129,5.40708143378234,2.59619114561292
"34829",1.26901532200538,1.98017942561736,2.99627669770714,6.95136909386879,2.67344605813357
"34833",0.899042561178915,1.28975370995826,3.33487843404016,5.32502074550366,2.60142618298041
"34848",1.32292393430425,1.99648867963669,3.69928062050879,4.98465330797233,2.21320142337289
"34860",0.978214309304774,1.76000524582936,3.82053390533369,5.19781516944518,2.81604984300084
"34873",1.36567888274468,1.81550220081061,4.33107201983724,5.36316241230006,2.5414009255899
"34964",0.971853595605581,1.17461235745459,2.73977001704329,0,2.58859180599344
"34968",1.51142878431623,2.05513607239023,4.53949600698066,5.72928874039045,2.76889345206137
"34985",0.78542166790446,1.25439156997593,3.33487843404016,5.32502074550366,2.59798232282526
"35000",1.38296568703607,2.41515718599867,4.37324138608759,5.43420630841758,2.62063171184519
"35006",0.751945434788074,1.52189719101011,3.33487843404016,5.32502074550366,2.26308630179696
"35009",0.608592349346015,1.93743340891017,4.55253120853509,6.47257508985315,2.24283119261754
"35035",1.51797139104493,2.1053996977819,3.49225402986176,5.25389021628127,2.6205543027026
"35041",1.56934464350217,2.06952267602809,4.41865905031594,5.36638186074997,2.59949318558189
"35074",1.51265238315903,1.86826541870051,3.82053390533369,5.19781516944518,2.89315385804686
"35076",0.583680426247,1.10775620595096,3.58078294659351,5.98977763964001,2.57807612847539
"35088",0.98838279557003,2.0549099537935,3.58078294659351,5.98977763964001,2.90082699791997
"35144",1.1008597125149,0.864276360619417,2.63083087894531,2.26007138798507,2.85058789363225
"35157",1.11283951084512,1.76346709433005,2.99627669770714,6.95136909386879,2.44017789907946
"35165",1.15407079408829,1.66019226676959,3.27061654569879,4.30393006427537,2.69318761850481
"35194",1.03333487687406,1.89082802359459,3.69928062050879,4.98465330797233,2.65183160808662
"35257",1.0661208452191,1.59749850744219,3.33487843404016,5.32502074550366,2.24306759161829
"35259",0.815320017034062,0.495276295568043,3.17598650936112,4.50851625226694,2.1323206901699
"35262",0.633333096207205,1.50103759832887,3.33487843404016,5.32502074550366,2.59393844293372
"35272",1.37761036930465,1.76742710517042,2.65874601931954,5.50520154772776,2.93193285503083
"35305",1.49976541348266,2.23084820924353,4.55253120853509,6.47257508985315,2.31497012736477
"35323",1.21863527120704,1.92898202113296,3.5953428256262,5.33782451404581,2.4890079017959
"35328",0.417076247115649,2.16940714788449,4.37324138608759,5.43420630841758,2.56358701861259
"35349",0.911998738805193,1.84453573979388,2.5001937426211,1.17609125905568,2.98594478588987
"35351",0.583431167051191,1.71214287446379,3.31522015660823,4.21937492462626,2.26735334524057
"35366",0.987219229908005,1.86402265975396,2.09437779351545,3.63648789635337,2.74094981202627
"35390",0.720208107091196,1.05791724744019,2.79622643974621,2.8668778143375,2.98221602717364
"35394",0.723989796583041,1.24297850481648,2.77291888787602,0,2.91779767915057
"35403",0.862127203384481,1.85108180118728,3.69928062050879,4.98465330797233,0.595876600888227
"35434",0.712703564269213,0.774944854269614,2.77291888787602,0,2.90961173875045
"35459",1.43254440399472,1.41237312649306,4.39150652613484,5.83682522770016,2.58332024932877
"35466",1.00565874548932,1.51051061312364,3.55219028830686,3.39724458101039,2.65071793563584
"35477",1.23940459820948,1.5807960082275,2.99627669770714,6.95136909386879,2.58973246188486
"35480",0.435990804241603,1.50159502704774,2.91077933629609,4.0484418035504,3.01574551714064
"35532",0.610466390466531,1.47081672880954,2.91077933629609,4.0484418035504,3.06521947586393
"35536",0.604462581925216,2.16525693680906,3.58078294659351,5.98977763964001,2.91508090128714
"35585",1.36861596842711,1.98571684171962,2.99627669770714,6.95136909386879,2.7337464277521
"35694",1.40120920225948,2.12605130064019,3.5953428256262,5.33782451404581,2.67450028119523
"35720",0.943674527787098,2.2803340319421,4.21124915324027,4.37781602917206,2.9190033364844
"35728",0.705005389535899,1.85600205321677,4.33107201983724,5.36316241230006,2.53271647285458
"35756",1.05042616102868,1.86420864137415,2.99627669770714,6.95136909386879,2.55155164672892
"35773",1.20737581387338,1.85696208213784,3.82053390533369,5.19781516944518,2.4733696478489
"35813",1.12043243344002,1.54008505204724,2.91077933629609,4.0484418035504,3.00484830898537
"35814",1.26515993116329,1.88832674613239,4.55253120853509,6.47257508985315,2.76838260020768
"35832",0.732809357660445,1.14772441266034,2.77291888787602,0,2.85635840714347
"35853",0.749059618409709,1.79070421997143,3.33487843404016,5.32502074550366,2.63655953258538
"35862",0.983165591493462,0.605127104136868,3.17598650936112,4.50851625226694,2.26887315084587
"35886",0.464404587904479,2.09505697462088,3.58078294659351,5.98977763964001,2.90190245659537
"35900",0.947359208992704,2.11922753578697,3.58078294659351,5.98977763964001,2.93051544159945
"35907",1.24701529053183,2.21930531321503,3.80950249718057,5.78923793550226,2.49296814365065
"35918",1.13719264536333,1.82948584540259,2.72897418472011,0,2.22294860243347
"35919",1.50382335602112,1.95982546088485,3.82053390533369,5.19781516944518,2.73037846858764
"35936",1.04964822637668,1.8844698161056,3.15253405831716,4.53504081325116,2.59220320245891
"35956",0.391072788405417,0.847476044338857,3.33487843404016,5.32502074550366,2.57110545714905
"35976",1.00582375302903,1.39736664810446,2.32172481869042,3.01367969729119,2.79728403227911
"35981",1.11867468117356,0.928731861150005,2.23757342070395,3.59228781595213,2.89474944183575
"35996",1.00460249920152,1.65401311288862,4.33107201983724,5.36316241230006,2.7679792193989
"35997",1.06628864526571,1.18885473204716,2.73926219920909,3.18497519069826,2.88944344217122
"36012",1.03297596011722,1.9849583064453,3.5953428256262,5.33782451404581,2.46701758243206
"36049",1.5879342270066,2.04264150679988,4.55253120853509,6.47257508985315,2.39955011406434
"36065",1.08871004156689,1.76913100735127,2.99627669770714,6.95136909386879,2.64781360425133
"36074",1.31279914589611,2.03512240034033,4.55253120853509,6.47257508985315,2.38252089561886
"36077",1.17575527472565,1.8455385760807,2.99627669770714,6.95136909386879,2.53869863180651
"36091",0.554894796594852,1.94589962360853,3.16095306782485,4.97335418216401,2.12054455413872
"36113",1.15320490008428,1.15095673110295,2.99260818769242,4.48482636908444,3.035989281227
"36143",1.19605729758664,1.73627072505334,2.65874601931954,5.50520154772776,2.88447505916827
"36183",1.1319232692881,1.75324638436587,2.65874601931954,5.50520154772776,2.88441940319196
"36191",0.797323642235782,1.15111543548528,3.24133383890853,4.24440083380137,1.83387533587822
"36198",1.09761126643053,1.86472669816481,2.65874601931954,5.50520154772776,1.97585561048653
"36207",1.1319232692881,1.61219640085161,2.65874601931954,5.50520154772776,2.73163192772345
"36228",1.18908867936069,1.75724027417829,3.82053390533369,5.19781516944518,2.00488409722498
"36231",1.51303105317627,1.54460428126232,4.39150652613484,5.83682522770016,2.52274688592451
"36257",0.134934707982771,1.75538529232733,3.58078294659351,5.98977763964001,2.87549706254225
"36309",1.1319232692881,1.63167922662266,2.65874601931954,5.50520154772776,2.6842788370379
"36327",0.838785515442613,2.01816673153585,3.11157238883648,4.53804562440914,0.830069049655254
"36364",1.13805626484703,1.97930401104388,4.55253120853509,6.47257508985315,2.47625870332316
"36397",1.16459076019022,1.89084819946089,3.69928062050879,4.98465330797233,2.6346511738049
"36409",0.901579274908993,1.18322707709792,2.23757342070395,3.59228781595213,2.89801141188189
"36418",0.834673703479082,1.7465669548282,4.41865905031594,5.36638186074997,2.69154981929454
"36446",1.10294454160541,1.80072143000124,3.79013738663213,4.50852971897129,2.92919076993825
"36480",0.561188472436266,0.527417239240261,3.17598650936112,4.50851625226694,2.46455430285844
"36500",0.739513010549883,0.696232048154187,3.17598650936112,4.50851625226694,2.39683217994867
"36512",0.945835758314587,1.16245541002149,2.73977001704329,0,2.7244806771886
"36515",1.13672056715641,0.370597612251246,2.50009459561958,2.72916478969277,2.76596110743733
"36523",0.673039348116645,0.382686705111637,2.26709515600535,0,2.86525559716774
"36529",1.24272524403613,0.563599422229897,3.17598650936112,4.50851625226694,2.07443765187248
"36561",0.689109872923001,1.64818104595643,2.42066321182124,2.79028516403324,2.92641594994336
"36565",1.44103966548209,2.08742858518056,4.37324138608759,5.43420630841758,2.622312726263
"36584",1.52895139105485,2.11868343280124,3.49225402986176,5.25389021628127,2.62395346292917
"36591",0.836110081144513,1.44722273919109,3.33487843404016,5.32502074550366,2.51445683030057
"36597",1.22196165150504,2.00138879593471,2.65874601931954,5.50520154772776,2.47557175052142
"36616",0.967286291128655,1.83742292832097,4.55253120853509,6.47257508985315,2.98812878090428
"36621",0.980743542278234,1.76613051659969,4.33107201983724,5.36316241230006,2.36248584070886
"36650",1.47381822134239,2.03374940248287,4.55253120853509,6.47257508985315,2.50373800565991
"36661",0.886388625767829,1.27989085020484,3.33487843404016,5.32502074550366,2.30092658000745
"36684",1.11372615076097,2.08701540756475,4.37324138608759,5.43420630841758,2.63922157551383
"36690",0.851503564108067,0.596509154294975,3.17598650936112,4.50851625226694,2.05170365748543
"36701",1.07773117965239,0.882824314637943,2.23757342070395,3.59228781595213,2.92308974983859
"36704",0.743074468243936,1.86312740159288,4.55253120853509,6.47257508985315,2.6621223349515
"36722",0.627453935692191,1.68013701107337,3.60677818868824,4.18610837981321,2.97887584020617
"36725",1.41421099354232,1.93576175764155,4.33107201983724,5.36316241230006,2.7308687569628
"36741",1.52751261263778,2.11973925065922,3.49225402986176,5.25389021628127,2.73912478569426
"36750",0.788153517167084,1.18258146537666,3.33487843404016,5.32502074550366,2.6038786637681
"36761",1.12503209988572,0.562310341423599,2.98847132047518,4.4215710245264,2.97712454076773
"36779",1.58725061585656,1.91084398100128,4.55253120853509,6.47257508985315,2.32985774487197
"36818",0.873029230286399,1.20205707147018,3.33487843404016,5.32502074550366,2.50344613837292
"36832",1.5647015637125,1.9223907486297,4.55253120853509,6.47257508985315,2.8666090367872
"36838",0.215642850006439,0.752152484321092,3.58078294659351,5.98977763964001,2.56702636615906
"36840",0.726722320130591,0.452976397359979,2.77291888787602,0,2.7031377815079
"36853",1.07902921637221,1.97587903208782,3.69928062050879,4.98465330797233,2.65493249418335
"36860",0.742859404137736,0.483388278324061,2.7855635422284,2.44870631990508,2.90552765507874
"36867",0.637209449101425,0.378561493577071,2.7855635422284,2.44870631990508,2.77636819411719
"36877",0.200011730018745,0.375679037084106,2.71731170571189,2.91009054559407,1.74050367128819
"36884",1.04383758011867,1.35124108007546,3.33487843404016,5.32502074550366,2.51308277400143
"36892",0.670364618230235,1.81982856788268,2.91077933629609,4.0484418035504,3.03785673712961
"36903",1.31674802196343,1.90897590170975,2.66393928763576,0,2.74705789077353
"36906",0.933698309765311,1.67267717154056,2.59766308039662,5.15992795289598,2.98478976090214
"36910",0.0403817748486515,0.265997057597838,2.49680172397732,2.94694327069783,2.80425101906759
"36915",1.04829027904509,1.81973709755995,2.99627669770714,6.95136909386879,2.48611830080418
"36938",0.596918025091738,1.52299654575182,2.91077933629609,4.0484418035504,3.00609403789573
"36984",1.2569076782161,1.73665822169244,3.22482089046339,4.86585578464168,2.99535701290464
"36991",0.819712356497745,1.70248463979125,3.31522015660823,4.21937492462626,2.93575310928197
"37014",0.505849714161449,0.918903130960104,2.86238456188045,3.65791593682995,2.95472048724885
"37029",1.44777800929462,1.33345614348547,3.80950249718057,5.78923793550226,2.79611778017555
"37032",0.213512178866219,1.15603643400833,3.33487843404016,5.32502074550366,2.33865803617095
"37042",0.542600132712427,1.0611814618898,2.98847132047518,4.4215710245264,2.58668440195034
"37050",0.660137567306593,2.16744067429604,3.58078294659351,5.98977763964001,2.91836739109203
