"","X10...potato.predict...potato.data.mean_potat.x.....1"
"3173",-0.124152222196261
"3174",0.369472925839076
"3175",-0.0381930672751863
"3176",-0.236145133632493
"3177",-0.273916589356981
"3179",-0.37570934509464
"3180",-0.280203549754873
"3181",-0.0697178268330833
"3182",0.407201685307299
"3187",-0.276173356216687
"3189",0.717591985887683
"3190",-0.0277235939041698
"3191",3.59921607555545
"3192",0.0200688879838977
"3194",-0.347077998942428
"3195",0.0038237719729004
"3196",0.680652547009195
"3197",0.412094750664651
"3198",-0.294874188930115
"3199",-0.0138086048922778
"3200",-0.122394785138096
"3201",0.0153248753700752
"3202",0.37678489846804
"3205",-0.0644779717328098
"3206",-0.286295800557222
"3208",0.543640307483919
"3210",0.0615954739750042
"3211",-0.078737738772068
"3213",0.281068704558199
"3214",0.112219514638424
"3215",-0.204167272189923
"3216",-0.406455373843598
"3217",-0.307479465790087
"3219",-0.167114253454374
"3222",-0.144815819659588
"3223",-0.227820730852584
"3226",-0.224286017942401
"3228",0.301459182491478
"3229",1.08020606460436
"3230",-0.0376761895796768
"3231",-0.0820877064990748
"3233",1.09987265688226
"3234",0.620683878072149
"3235",-0.329598400045056
"3236",-0.360461517206835
"3237",-0.0854988706202658
"3238",-0.464669415225689
"3240",-0.0221559289619911
"3241",-0.0530179235016818
"3242",0.142692593550971
"3244",-0.0190099641762858
"3247",0.0777882412559969
"3248",-0.0758929674664226
"3249",-0.214996880492385
"3250",-0.0998382076387104
"3251",-0.491422279307724
"3252",0.0714054121162322
"3255",-0.117043073627267
"3256",-0.293809730968051
"3257",0.0524062059572068
"3259",-0.0619453053751573
"3260",-0.242400551314524
"3261",0.129462332929707
"3262",-0.272618892065181
"3263",-0.200257999258193
"3264",0.411840326179823
"3265",-0.171430517412829
"3266",-0.0611146869648815
"3268",-0.162689574057018
"3269",-0.160697597452432
"3270",-0.0990965840873663
"3272",-0.00581859462839929
"3273",-0.0902814996107092
"3274",0.0347588587901035
"3275",0.206746787774886
"3277",-0.416135621489091
"3278",0.354918988763549
"3279",0.0640963075791445
"3280",-0.221629572724427
"3281",1.38904734147575
"3282",-0.04183710556862
"3283",1.19602052981984
"3284",-0.0619006800992357
"3285",0.175185829842369
"3287",0.148920088507962
"3288",-0.169754836504654
"3289",-0.0596770047270356
"3290",-0.355282728410232
"3291",-0.164304741462503
"3292",-0.00816939542594652
"3294",-0.158404825022011
"3295",-0.0217938484698423
"3296",0.80888462686312
"3297",-0.169121824824613
"3298",0.0037274687265485
"3299",-0.153625037272917
"3300",0.0233541222457074
"3302",3.53949918394479
"3303",-0.192279348830892
"3305",0.251179480420994
"3309",-0.0112341180575521
"3311",-0.417303830945836
"3312",0.417354293573157
"3313",-0.148980145711957
"3314",0.0873500558867075
"3315",-0.0570699081998223
"3316",-0.0170644353668145
"3317",1.76866016827915
"3318",0.558546170683905
"3320",-0.332107930499757
"3321",-0.15801002216338
"3322",0.0887821139610228
"3323",-0.224478020126973
"3324",-0.0891933306637064
"3325",0.308594677237659
"3326",0.481748710486425
"3327",0.36579638162121
"3329",0.808116640556768
"3330",-0.407399455060749
"3331",-0.440509062736059
"3332",-0.228514012007669
"3333",-0.385264056079531
"3334",0.0422640771478933
"3335",0.936769539593004
"3336",-0.187476858262853
"3337",0.0962925740500136
"3339",-0.184917587486282
"3340",-0.400014978365093
"3341",0.595703626972234
"3342",0.00550213232002372
"3344",-0.0805161423712663
"3345",-0.0794002474958634
"3346",-0.026534553782082
"3348",-0.0235793921501332
"3349",-0.00561317453291466
"3350",0.671877003253659
"3351",-0.0148235985068211
"3352",-0.168289967815079
"3353",-0.182495658492544
"3354",-0.0975121517049573
"3355",-0.0541898922117691
"3356",0.217428564909969
"3357",-0.0855229785303838
"3358",0.450864904425636
"3359",-0.0475910177129842
"3360",-0.207874966255623
"3361",0.518489977644502
"3363",0.666235145531457
"3364",0.0252049135766168
"3365",0.164468209193776
"3366",-0.233247201818562
"3368",-0.164682412523925
"3369",-0.0533608345465069
"3371",-0.17696539407532
"3372",-0.206897498474352
"3373",1.033191000805
"3374",-0.102731117959446
"3375",0.64607865059793
"3378",1.04924142178567
"3379",-0.0756676568711204
"3380",3.05699637458774
"3381",-0.136805558277175
"3382",-0.106641457806727
"3383",-0.263665389584766
"3384",-0.320376744144029
"3386",0.0376523520416001
"3388",-0.0825689718292453
"3389",-0.0268265771522298
"3390",-0.135787941769021
"3392",-0.00371974503923467
"3393",-0.202628933944203
"3394",-0.150930728628968
"3396",-0.419822245744433
"3398",0.233259842003806
"3399",0.589861892201922
"3401",0.194477396367245
"3402",-0.256777416924014
"3403",-0.248803003627334
"3404",0.381455564281129
"3405",-0.346144788039111
"3406",0.514620212506261
"3407",-0.0273585229018671
"3408",-0.32340904069224
"3409",0.292657409178452
"3410",1.04089224408834
"3411",-0.0715246880884497
"3413",0.993710281253284
"3414",0.293263185755738
"3416",-0.352534784074758
"3417",0.141066394320952
"3418",-0.28631463610514
"3419",0.0854082387782471
"3420",3.26470479185196
"3422",-0.0435934786038998
"3423",-0.367511086747337
"3424",0.871083503709022
"3425",-0.104657023709853
"3426",-0.442894208424226
"3428",-0.021170372560405
"3429",-0.237432526977876
"3430",0.268538010351869
"3431",-0.104537059697139
"3432",-0.181963708919441
"3433",-0.0535789349149458
"3436",-0.0670797207063822
"3437",-0.0207250214011319
"3439",-0.236915920674337
"3440",3.15380264138897
"3442",-0.333388942950471
"3444",-0.0520911804283387
"3445",0.312766634415952
"3446",-0.294076756129873
"3448",-0.343926671343534
"3449",0.172738873201123
"3453",1.01196343567479
"3454",-0.279223852926412
"3455",0.514708746267874
"3456",-0.174925667937986
"3458",-0.0689766271602846
"3460",0.0950575074276547
"3461",-0.033599836964085
"3462",-0.0136947253113235
"3463",4.32599463237105
"3467",0.371177028189217
"3468",-0.210806753451262
"3469",-0.124206670895543
"3470",-0.334817674923269
"3471",0.877146597150308
"3473",0.844044880460379
"3474",0.0554057201648588
"3475",-0.23363382053961
"3476",-0.352365858813084
"3477",-0.094062756691164
"3479",0.117807148084764
"3481",-0.0645093018538913
"3482",0.807394506876201
"3483",0.175961876482838
"3484",2.46214428019563
"3485",0.127352629308426
"3487",-0.395567582672928
"3488",0.0969529382638681
"3490",-0.108617423331203
"3491",-0.0674001873326534
"3492",-0.060361685937707
"3493",0.067196956128672
"3494",-0.366799842401257
"3495",0.0140648782928436
"3496",0.163679862932374
"3497",-0.184174669569574
"3498",-0.178425337773745
"3500",-0.211444251200347
"3501",-0.137127405744497
"3502",0.0570098646118138
"3504",-0.277243021988769
"3508",-0.188882766696141
"3509",-0.112537893871062
"3511",-0.393141810075754
"3512",0.370667249570462
"3513",-0.21508604424445
"3515",0.0115133208570399
"3517",-0.140489006931992
"3518",0.0342167897227375
"3519",0.330381110596011
"3521",-0.0445751416858795
"3522",-0.367664400962976
"3523",-0.45750890246014
"3525",0.00500557554614289
"3526",0.781281815405974
"3528",0.149655363121203
"3529",-0.107601426522664
"3531",-0.0682285290168042
"3533",-0.0477701387902623
"3534",-0.149304541463284
"3536",0.104050766058502
"3538",0.41061179618413
"3540",-0.29975041899403
"3541",0.816594132624094
"3542",-0.117043430010403
"3543",0.903285699207557
"3545",-0.177561480929146
"3546",-0.211300063688816
"3547",-0.0508578741771646
"3550",0.0515126650354187
"3551",0.26073219012288
"3552",0.0235016985669214
"3553",-0.285988106543694
"3554",-0.289672186627713
"3555",-0.326418755490501
"3556",-0.119643056736773
"3557",4.43025667508008
"3558",-0.230629631649979
"3560",0.916405622002444
"3561",1.48263491058905
"3562",0.70359155101183
"3563",0.270530566192456
"3564",-0.166105790358066
"3565",0.0825619836820943
"3566",-0.0731866120835288
"3567",-0.24471906495689
"3568",-0.650299806641058
"3569",-0.0903155164166812
"3570",-0.395750381192273
"3572",-0.152882456501114
"3573",-0.292935345244317
"3574",-0.437475003941345
"3575",-0.403109682384751
"3576",0.560490795217105
"3577",-0.250622046238057
"3579",-0.056205830827926
"3580",0.124858553274602
"3581",0.727954541148145
"3582",0.22965126088697
"3583",-0.133386064263614
"3584",-0.458894843001676
"3585",0.18555059156057
"3590",-0.388553673129404
"3591",-0.0731533781356396
"3592",0.610442835756075
"3593",-0.308464945690558
"3594",-0.214597946450066
"3595",-0.157861712738859
"3596",-0.363672134920517
"3597",0.333882214594859
"3598",0.272215819850436
"3600",-0.37558530854385
"3602",0.154936608946943
"3603",0.0410011742008993
"3606",-0.37056956445517
"3610",-0.562410201348184
"3611",0.0325236864783351
"3615",2.07051533999707
"3616",-0.0733361263586541
"3617",-0.0790109719268017
"3619",-0.120077918351054
"3621",-0.0541203858992558
"3623",-0.233761142321591
"3625",-0.328341187095521
"3626",0.178113997964387
"3627",-0.100077546071685
"3628",0.0914514547032717
"3629",-0.360611684096915
"3630",-0.184728958588138
"3631",0.580297580109599
"3632",-0.167045261613626
"3633",-0.0727837461853071
"3636",-0.14731704858557
"3638",-0.0129362889675633
"3639",-0.0196070780729877
"3641",0.00987361038263068
"3642",-0.519751116641111
"3644",0.11728717062554
"3645",0.297996740709932
"3646",0.0696864504411179
"3648",-0.431817955412603
"3649",-0.0301262514074276
"3650",0.964724524055955
"3652",-0.200531469666283
"3654",-0.0937811166879036
"3657",-0.285819179519741
"3658",-0.118895992254139
"3660",0.0326605074312094
"3662",2.43837817162679
"3664",-0.105655112409947
"3665",-0.126813912945296
"3667",-0.120471627178664
"3668",-0.415787211149387
"3669",-0.123363886468709
"3670",0.399888428258425
"3672",0.0604602556455127
"3673",-0.03867099094118
"3674",1.72628159721086
"3675",0.382537388621376
"3677",-0.239655364544899
"3680",0.00585868340227647
"3682",0.199829637265626
"3683",0.412062966502768
"3684",-0.0141388273650384
"3686",-0.1230502599326
"3687",-0.268774454048015
"3688",0.803224846154404
"3691",1.11705044784135
"3692",-0.222291907842272
"3693",-0.122841180712556
"3694",0.00417316846417704
"3695",-0.345707058691132
"3696",-0.0601187899307721
"3697",0.044608762006598
"3698",1.27912895238696
"3699",1.02946045867519
"3700",-0.00533200998261163
"3701",0.152521643663038
"3703",-0.45379209397662
"3704",0.125498691034211
"3705",-0.135179038250097
"3706",0.110129684990772
"3710",0.243471471664812
"3715",-0.260326256887632
"3717",-0.167813677080945
"3718",-0.165863021930682
"3719",-0.0898684609863907
"3721",-0.188973583875022
"3724",-0.116669666727421
"3725",0.095090804727521
"3727",-0.313842692439898
"3728",0.0619891977145755
"3730",0.119792419407766
"3731",-0.142038678563674
"3732",-0.0869662001193716
"3733",-0.0433185164253209
"3734",0.227715257660111
"3736",-0.21665802507772
"3737",-0.364711846897231
"3738",0.0073378399767805
"3741",-0.337017534230686
"3744",-0.17858461794237
"3745",0.356974377169694
"3749",0.0134838270990632
"3750",-0.164136066082614
"3754",0.513944585605475
"3755",2.90624621265323
"3756",-0.0759264892251162
"3757",-0.650402008132875
"3760",0.151878784311653
"3761",-0.218311157118279
"3762",-0.260114669538707
"3764",-0.474380252622098
"3765",-0.285032952439374
"3766",-0.0194655081906369
"3767",0.204570343833219
"3768",0.372967995186118
"3769",0.598612472236958
"3771",-0.221495734218794
"3772",-0.332519824550115
"3773",-0.0347585887524917
"3775",-0.146325583060579
"3776",0.357181095357039
"3777",-0.131579627730874
"3778",1.81758565048253
"3779",-0.438314594066084
"3781",-0.0238618964368823
"3783",-0.405133991585661
"3784",0.538665169614591
"3785",0.555689986719623
"3786",-0.23383805483542
"3787",0.140744193852769
"3790",-0.306181086037739
"3791",-0.433722686094888
"3792",-0.1784566508754
"3794",-0.244911589730051
"3795",-0.224713439225865
"3796",0.993523067695022
"3798",-0.146894643377078
"3800",0.643706154591587
"3803",0.229725987841679
"3806",0.114626936353176
"3808",-0.0550709727046049
"3809",-0.20034002928686
"3810",1.49768893349621
"3811",0.53901742940126
"3812",4.46901668074337
"3813",-0.0267844620326174
"3814",-0.181221628041284
"3815",-0.170387536383061
"3816",-0.0450188051782267
"3817",-0.0668705064521826
"3818",-0.36973365686834
"3819",-0.125674884505933
"3822",-0.023254875001673
"3824",-0.399114431958151
"3827",1.3973917312907
"3828",0.463100200407808
"3829",2.24207012292876
"3830",-0.336715696003125
"3832",0.596339809014721
"3833",0.180605285557721
"3834",0.191964041090271
"3835",-0.147158260255998
"3837",-0.0299004489996931
"3838",0.0306872098044615
"3839",0.386189353083483
"3840",-0.0785942063360765
"3841",0.465317477884728
"3843",-0.0424353873677391
"3844",-0.54711602616479
"3845",0.171987436012947
"3847",-0.102919559010054
"3848",1.21233532526301
"3849",-0.144826382486317
"3850",-0.243069205269853
"3851",0.0496579705854694
"3853",-0.036920523827792
"3855",0.749121848632194
"3856",0.43006075277608
"3860",0.820991306777795
"3861",0.129178951301287
"3862",0.556149775178824
"3863",0.231557415252622
"3864",0.0624155660173915
"3865",0.00742881099230441
"3866",0.544198619405737
"3867",0.0348633480070568
"3870",0.226940577431696
"3871",-0.0511557561548093
"3874",0.414171590244914
"3875",0.0239284893299783
"3876",0.108474903561889
"3879",-0.326018349170187
"3880",0.134092523155282
"3883",-0.0872147575889244
"3885",-0.180024871784511
"3887",-0.366404643978122
"3888",0.40378530505194
"3889",0.0550526342066129
"3890",1.03308520083708
"3891",-0.43175912918437
"3892",-0.120699280005843
"3894",0.306161433657669
"3895",-0.0960953543084562
"3896",0.351499109020491
"3897",0.276939618144296
"3898",0.192344936198739
"3899",0.285341517032493
"3900",-0.0689229115573855
"3902",-0.337290760817074
"3903",-0.143718528283406
"3904",-0.140059500420571
"3905",-0.178174684449879
"3906",0.05505959153228
"3907",-0.298670760857958
"3909",-0.079934822289695
"3910",0.753360667595173
"3911",0.0807898826900031
"3912",-0.311203400973297
"3913",1.34455500812591
"3914",0.0673929118659944
"3915",-0.260921242565964
"3916",-0.0768581382548603
"3917",-0.115571441991277
"3919",1.67192347342722
"3921",-0.25180930252501
"3922",0.753352340153607
"3924",0.258167100105944
"3925",1.67448200100861
"3926",0.139382424259658
"3927",0.172645397784954
"3928",-0.152482522444803
"3930",-0.130509422362834
"3932",0.491507824163794
"3936",-0.457415518635942
"3937",0.110784223380736
"3938",-0.302617722284557
"3940",-0.0210430341604489
"3941",0.594488876123879
"3942",0.406792837840974
"3943",-0.212875981583005
"3944",-0.192523280631689
"3945",0.938714736658605
"3946",0.0154853574051341
"3947",0.00924154321001813
"3948",-0.0581478158685534
"3949",-0.185207510071039
"3951",-0.0106739350147937
"3952",-0.184460200797429
"3953",-0.10412248299025
"3954",-0.122104806538551
"3956",-0.0241175920664788
"3957",-0.134877865393283
"3958",-0.261160787829125
"3959",-0.0824927344532769
"3960",-0.300703388153098
"3961",0.267025687982984
"3964",0.411299917353658
"3967",-0.152286655029597
"3968",-0.11989029614373
"3969",0.0524177294554096
"3970",0.0815708008360558
"3972",2.74874276889968
"3973",-0.0874859658881574
"3974",-0.256709337845377
"3975",-0.352159733719879
"3976",-0.000448176177280435
"3978",0.101303278724649
"3979",-0.256667319369391
"3980",0.366136409712795
"3981",0.203308970007348
"3983",-0.0423874802419423
"3984",0.156126841953361
"3985",1.32320268128859
"3986",1.67362630155834
"3987",0.0825693971959442
"3988",0.238181241690266
"3989",0.163965323370694
"3990",0.81720296638347
"3991",-0.428923312085919
"3992",-0.172543666750548
"3993",-0.0416045197329182
"3994",0.0402016744190223
"3995",-0.119565340709356
"3998",-0.362830712718081
"3999",-0.0457891310795998
"4001",0.86234080746932
"4003",0.13041788129419
"4004",-0.0423854342905162
"4005",0.0584970941429448
"4006",0.0433749035462885
"4007",1.26302352466936
"4008",-0.0440877686715477
"4009",0.189542193998126
"4010",-0.34498330568006
"4012",-0.104660487631176
"4013",0.587355267036841
"4014",-0.109667771186595
"4015",-0.12713243184887
"4016",0.86614283687553
"4017",-0.00810832399753625
"4018",0.814039829835407
"4019",0.28458611615097
"4021",-0.0945976010656829
"4023",0.0656608899484621
"4024",0.59805905222779
"4025",-0.18388014729671
"4027",0.267855397179831
"4028",-0.250968897784126
"4029",-0.274732978078446
"4030",-0.197638262550825
"4031",-0.32301726782467
"4032",-0.18708410344568
"4033",0.232474914875971
"4035",0.118022051947406
"4036",0.00609503227957298
"4037",-0.313032050993008
"4039",0.22703207720264
"4040",-0.409546503833768
"4041",-0.224916531592941
"4042",0.603967285105653
"4043",-0.0895303349913186
"4044",0.390223583216351
"4045",-0.0617282947390715
"4046",-0.272407129337599
"4047",-0.263789096177336
"4050",0.339155116766015
"4051",0.364111237340866
"4052",-0.194841777550574
"4053",0.820928774080177
"4054",2.60980748361541
"4055",0.0473401688798738
"4056",-0.245814856357447
"4059",0.0238116340797705
"4060",0.037318979467714
"4061",0.646775124894983
"4062",0.0104409546211079
"4063",0.0271304785573376
"4064",0.4607079079368
"4066",-0.0385094644079637
"4067",-0.301577541052488
"4068",-0.155303007256401
"4069",-0.204146183722801
"4070",0.223042012111979
"4071",0.0069222317679225
"4072",-0.0256676412958108
"4073",-0.108617087698278
"4074",-0.268776090441995
"4075",-0.202826373845876
"4076",-0.111567160786346
"4077",0.0163954386801015
"4081",0.0513113747700782
"4082",-0.0437735899085597
"4084",-0.317609335129783
"4085",-0.172635940715217
"4086",-0.0141739965837144
"4087",0.203836786195882
"4090",0.377447984152795
"4092",-0.0847381498339068
"4093",0.436429267091959
"4095",0.136888042667461
"4096",3.01777506403063
"4097",-0.416275429207991
"4099",-0.058181823127374
"4100",0.0504422099792856
"4101",-0.108528286720654
"4102",0.152666615572183
"4103",-0.236082747966789
"4104",1.2762800861817
"4105",-0.225381483114902
"4106",0.71081131457319
"4107",-0.0162302589651802
"4108",-0.143420971276759
"4109",-0.370250797255861
"4110",-0.0428813892542208
"4111",0.11546751301649
"4112",0.55345783066334
"4113",-0.367365947964928
"4114",0.499118424905572
"4115",0.0595274644537958
"4117",0.15218783644724
"4119",-0.193487813568166
"4120",-0.180388724451339
"4121",-0.0241937231528118
"4122",0.228156410935807
"4124",0.317859961968019
"4125",-0.248100676883762
"4128",-0.0926861111346738
"4129",-0.389457460667006
"4133",-0.26671460846889
"4134",-0.147521801924861
"4136",-0.242321809984551
"4137",0.00364873105619323
"4139",-0.16163341991113
"4140",1.64980011028845
"4141",-0.32465122337128
"4143",-0.0383190916033699
"4144",-0.276380147161743
"4145",-0.345917637128545
"4147",-0.369301816064812
"4148",0.217033593712412
"4150",-0.309628962829933
"4151",0.580438760804248
"4152",-0.148618615544519
"4154",-0.370663054450939
"4155",0.163439586331446
"4158",-0.305796965902977
"4159",2.15411431385299
"4161",-0.323027810034239
"4162",-0.243236622241754
"4163",1.54407334645185
"4164",-0.279588761742335
"4165",0.552224107455178
"4167",0.770025984883304
"4168",-0.231883467823815
"4170",-0.0329854382798159
"4171",-0.196309523983445
"4172",-0.0371759802260806
"4173",1.40267542458221
"4174",-0.127389419933399
"4179",-0.172482906027457
"4180",-0.383989951748699
"4182",0.644882519101619
"4185",-0.104359479050943
"4186",-0.277722316068804
"4187",-0.168838017406871
"4189",0.00990179284392689
"4190",-0.310654630652979
"4191",0.377795134804343
"4192",-0.0999437797004604
"4193",-0.170412575338883
"4194",0.217368269939358
"4195",0.0115869010770127
"4196",-0.186197076799043
"4198",-0.00568837757384344
"4199",1.19406221279456
"4202",-0.557597494456703
"4203",0.11930319159537
"4204",0.130176338677672
"4208",-0.459692158545342
"4209",-0.191355603220269
"4210",-0.0417130839401074
"4212",0.14514865079323
"4213",-0.112608328442138
"4214",-0.142477287101429
"4215",-0.284161645489547
"4216",1.0367781367968
"4218",0.252435510021222
"4219",0.726687927116472
"4220",1.01646872841208
"4221",-0.222743744119855
"4222",-0.479523721837541
"4223",-0.137850509035081
"4225",2.0690310053172
"4226",-0.32539986410856
"4227",0.407060247668775
"4228",-0.245639994922298
"4229",-0.0649084639018817
"4230",0.829805710272031
"4231",-0.18669131406408
"4232",0.0257786883676827
"4234",-0.386632157517478
"4235",0.456844549324894
"4236",-0.11496310356291
"4237",-0.456202167693355
"4240",-0.163820305585653
"4242",0.392770367645475
"4243",0.102048521470224
"4244",0.0894873981144102
"4245",0.193905970247096
"4247",-0.252340817371372
"4248",1.33562355538102
"4249",-0.257204902029212
"4250",0.51638813568743
"4251",0.00630616045037202
"4252",-0.116134040788339
"4253",0.123010760847396
"4254",-0.110626704484627
"4255",0.00637017757233949
"4257",-0.169370480895125
"4258",1.6510366876862
"4261",-0.295435110844681
"4263",-0.153113032627616
"4264",-0.184322816086596
"4265",-0.115663857678481
"4266",0.0481120981228327
"4267",0.300153102628721
"4268",0.774572972435491
"4269",-0.0912776830907259
"4270",-0.0490763205605026
"4271",0.272576007820594
"4274",-0.0183884927686797
"4275",0.476793184164816
"4278",0.299510971970005
"4280",-0.0419375943912564
"4282",-0.125341743958952
"4284",0.323373919899823
"4285",-0.291553099511508
"4286",-0.0645104534917263
"4287",0.0732916210021852
"4288",0.0495850699318499
"4290",1.2835344743531
"4292",-0.316374249363495
"4293",0.416240659090244
"4294",-0.127519596566072
"4295",-0.104620096421969
"4296",0.337857999242328
"4297",-0.0784420507276237
"4299",-0.0934726560568023
"4301",0.8755430103179
"4302",0.31550683325558
"4304",0.232937383893702
"4305",-0.106728444625582
"4306",-0.131987893754952
"4307",0.647104371487576
"4309",-0.222010517448906
"4310",-0.464417110422246
"4311",0.0214161294534256
"4313",-0.406261361213054
"4315",-0.162553565599593
"4316",-0.233375988841249
"4317",-0.0352966276100201
"4318",-0.175213116072259
"4319",-0.207952020883345
"4320",0.758636805838317
"4321",-0.193581088921181
"4322",-0.115507729706561
"4324",0.0343133623100349
"4326",0.24062098282793
"4328",-0.520267732252823
"4329",0.879327496774833
"4331",-0.0423050744836502
"4333",0.0506457693829201
"4334",-0.0938638254834111
"4336",0.0308256897456567
"4337",-0.464510498996899
"4338",-0.243584068676288
"4339",-0.092450969504442
"4340",-0.168319870440134
"4341",0.2288849790507
"4342",-0.366246284722814
"4343",-0.290755788486421
"4345",-0.282079231920258
"4346",-0.252101472722873
"4347",-0.245968044600139
"4348",-0.338467800092299
"4349",-0.0203604406846034
"4350",-0.0659546753834414
"4352",0.265531104793392
"4353",-0.45348575000254
"4354",-0.0794798453569789
"4355",-0.0709921501193862
"4356",0.339099117671955
"4357",-0.191105519937865
"4360",-0.0933498437587249
"4361",0.646005285047065
"4362",-0.344233985155148
"4363",0.25750576040441
"4366",-0.278358148381293
"4367",-0.0614028534421369
"4368",-0.140150912784025
"4369",0.0609436706882991
"4370",0.482730944205036
"4371",-0.231053493333579
"4372",-0.256846782240159
"4373",-0.140498293962625
"4374",-0.140905137949404
"4375",0.149493771878279
"4378",-0.0481378005151254
"4379",0.342406396693424
"4381",-0.350452099643708
"4382",1.01446094093089
"4383",-0.425634931974121
"4384",-0.185367968430636
"4385",0.096249011351935
"4387",-0.335796137821669
"4388",-0.07321719362126
"4390",-0.116878404251034
"4391",-0.324674477720883
"4392",0.186961742392534
"4393",0.0612937520054608
"4394",-0.0844281769867596
"4395",0.235991935135144
"4396",0.933164042644865
"4398",-0.254282108715218
"4399",1.39916865128258
"4401",0.789759308167421
"4402",0.275912176878159
"4403",0.906921671788216
"4404",0.0897334370182143
"4406",-0.198385564616764
"4407",-0.363569952500521
"4408",-0.41755716333188
"4409",-0.225907066481337
"4410",-0.285420344684645
"4412",-0.353772358023836
"4413",-0.192999704704625
"4414",0.193884228947113
"4415",-0.253479070709062
"4416",-0.24621641433992
"4418",0.781173712073354
"4420",-0.0152594681066464
"4421",-0.472335499171807
"4424",-0.560828901529329
"4425",0.0805767725639874
"4427",0.46905594610805
"4428",0.0904151559409001
"4429",-0.177108435946387
"4430",-0.165623123199719
"4431",-0.126976500144904
"4432",-0.108212122175259
"4435",-0.0653699142378333
"4436",-0.217363289421127
"4437",-0.202521308742827
"4438",0.831885498497166
"4439",-0.0917652985006678
"4440",-0.249799371868494
"4442",-0.0377268024104511
"4444",0.479737331591142
"4447",0.461728937850663
"4448",-0.123519897121298
"4450",-0.182828315356058
"4452",0.376148744061802
"4454",0.562145631754813
"4455",0.0910366302518553
"4456",-0.275840211285105
"4457",-0.0658388851263468
"4458",0.549592207769051
"4459",-0.0660051895093662
"4460",0.599611522479547
"4461",-0.100642253040188
"4462",-0.262763642164435
"4463",0.4801511153114
"4464",-0.460298599349639
"4465",0.239293698431923
"4467",0.825790928615969
"4468",-0.203152509165863
"4469",0.79579917704389
"4470",-0.21390499123093
"4472",-0.299478988848819
"4473",0.107170052074171
"4474",0.26997328820267
"4476",0.468270018995425
"4478",-0.0144030952241179
"4479",0.11377816641087
"4480",1.33857135230382
"4481",-0.339183801040698
"4483",-0.301030388616935
"4484",0.375095480312929
"4485",0.0620503119744649
"4486",-0.0399383813244633
"4487",-0.21899190922065
"4489",0.424694866707168
"4490",-0.0277782172199188
"4491",-0.0413400013206268
"4492",-0.144114819077944
"4493",-0.024888788364935
"4495",-0.311896620590719
"4500",0.253136553782164
"4501",-0.296267178706351
"4502",-0.14649617665432
"4503",-0.250117057776629
"4505",-0.20118495293338
"4506",-0.239447477267762
"4508",0.442708361781558
"4510",0.579764803198862
"4512",-0.18296677590468
"4513",-0.0334235533047745
"4514",0.0704197278177487
"4515",-0.3352413120104
"4516",-0.276494553546961
"4517",0.419527531726429
"4518",0.242830929894238
"4519",0.140176997720264
"4520",0.671732097935194
"4521",-0.0299015600185922
"4522",1.08127140305753
"4523",-0.226643052690244
"4524",0.109351194288059
"4526",0.751051061262427
"4527",-0.0301112911207867
"4528",0.137238543919558
"4530",-0.151872582063676
"4531",-0.375665838923091
"4532",0.965578557782088
"4534",-0.101441217366665
"4535",0.632598139480653
"4536",-0.249904537498829
"4537",0.831319126397595
"4539",-0.481484419203697
"4541",0.653699929515591
"4542",0.192344899345757
"4543",-0.137639659901305
"4544",0.0467801450468919
"4545",-0.116922762054118
"4547",-0.103398397866495
"4549",-0.127085062488001
"4551",-0.148682348963177
"4552",0.135052550754379
"4553",0.794190085895807
"4554",0.228489768556084
"4555",-0.542162058090224
"4556",-0.385807665170067
"4558",0.10269897016186
"4559",-0.396263857939861
"4560",0.187608346443466
"4561",-0.227240724616804
"4562",-0.232440634315935
"4563",-0.217491259051959
"4565",-0.302009358821396
"4566",-0.0770933635405334
"4567",0.0519396342016076
"4568",0.477256839073408
"4569",0.935785572830211
"4571",-0.290520139108935
"4573",0.489311903860202
"4575",-0.0578874189155105
"4576",-0.335549737507354
"4577",-0.114035452327582
"4578",-0.170413477486689
"4580",0.293377801908031
"4581",-0.354771286248811
"4583",-0.30005046126896
"4585",-0.0167752734954298
"4586",0.664954110457267
"4587",0.214664840738944
"4588",0.312568456385824
"4589",-0.252900716699127
"4590",-0.0934005345447209
"4591",-0.00758131293434716
"4592",0.133468582248726
"4593",0.0916413171629413
"4595",-0.175187790512435
"4596",-0.183096763972712
"4597",-0.188075236507777
"4598",-0.365610020955647
"4600",-0.114220290342047
"4601",0.20932744882849
"4602",0.00686776317747428
"4603",0.0419746074941261
"4605",0.0468764917479869
"4606",-0.201697665591247
"4607",-0.12905531037917
"4609",-0.186100733741312
"4610",0.617814370248823
"4611",-0.248939865348538
"4612",-0.30068169020634
"4613",-0.0912794334224377
"4615",-0.221626523473859
"4617",0.0794751954869071
"4618",0.843122396928212
"4620",-0.400155486775742
"4621",-0.326795166940262
"4622",-0.459046252330583
"4623",0.0906787374689495
"4624",-0.147805797021791
"4625",0.250625033292101
"4626",0.171886384109784
"4629",0.807506969776902
"4630",0.167799329147177
"4631",-0.154240590837566
"4632",-0.336577367279098
"4633",-0.197843597187415
"4635",0.140102766777517
"4637",-0.00628045535352117
"4638",0.101865235914647
"4639",0.426269936799732
"4643",-0.436996675960374
"4644",-0.3043757199603
"4646",-0.161788405953487
"4648",0.192057411196465
"4649",0.0881684632390904
"4650",0.142259309313796
"4652",-0.264462251048424
"4653",0.221578321127554
"4654",-0.446348162015187
