"","X10...rapes.predict...rapes.data.mean_rapes.....1"
"2054",-0.0141411065116314
"2055",-0.156415571294922
"2056",-0.0796669511954702
"2057",-0.0732453152133306
"2058",-0.108328990983955
"2059",-0.154748284973509
"2060",-0.142332599878866
"2061",-0.0992716825123229
"2062",0.351716314208862
"2063",-0.222890762144479
"2064",0.224148686401776
"2065",-0.0878380151664325
"2066",-0.101179433095036
"2067",-0.0875061494032233
"2068",-0.047212875104733
"2069",0.217977341128826
"2070",-0.02580955016901
"2072",0.0604236042717217
"2073",-0.0550623489507953
"2074",0.118494869312431
"2075",-0.155562503165559
"2076",0.103117237783806
"2077",0.0231876405124087
"2078",0.259052572919006
"2079",0.217666974519207
"2080",0.198641525194554
"2081",-0.0546088450249351
"2083",0.0462764891705483
"2084",0.355474310515531
"2085",-0.05011765469232
"2086",0.0331194435712083
"2087",0.0708892332774749
"2088",-0.291602514715155
"2089",-0.0586646699696587
"2090",0.15635431459715
"2091",-0.268419805961859
"2092",0.154838097216271
"2093",-0.0736595152080831
"2094",-0.143993019169935
"2095",0.00986966976207659
"2096",-0.00505667526218434
"2097",-0.13208598076829
"2098",-0.083134887926143
"2099",-0.00250979044582
"2100",-0.162056159544363
"2101",0.454479660087069
"2102",0.31078084273278
"2103",-0.0879324826928273
"2105",-0.0328174157133865
"2106",-0.0694602578640275
"2107",-0.244736345984956
"2108",-0.012540963277179
"2109",-0.181246966643797
"2110",-0.0191853316498082
"2111",0.735524242577402
"2112",-0.0816116517082057
"2113",0.0180493426688266
"2114",-0.00879529062338746
"2115",-0.266145045149778
"2116",0.123824831408043
"2117",0.0202720235522964
"2118",0.421075546852577
"2119",0.0493894233274157
"2120",0.167462444405525
"2121",0.386836226796905
"2122",0.38714081372139
"2123",0.155062635691107
"2124",0.455983728904019
"2125",0.225047698848339
"2126",0.416302067683983
"2127",-0.208771386803356
"2128",-0.0621624936677669
"2129",-0.0973363754277061
"2130",-0.0748832315580269
"2131",-0.0767116989996949
"2132",-0.00789870445499641
"2133",0.0431458411245789
"2134",0.0102252745340707
"2135",-0.177283079725999
"2136",-0.03642208466787
"2137",-0.126173618457619
"2138",-0.175394323825785
"2139",-0.132124916408616
"2140",-0.0417359233207641
"2141",-0.155342838721151
"2142",-0.245185333992435
"2143",0.0902776388980095
"2144",0.230668209262246
"2145",-0.193790342736863
"2146",0.126337800637926
"2147",-0.0508758256849167
"2148",-0.0778248583552514
"2149",-0.102103401263548
"2150",-0.149051407722008
"2151",-0.127644845520516
"2152",0.00781388354286428
"2153",0.174662350829149
"2154",0.035885460605271
"2155",-0.0959645811506455
"2156",-0.369467762955998
"2157",0.0319606759766791
"2158",0.264725324462837
"2159",0.20713810242612
"2160",-0.206374070513644
"2161",-0.110739960538872
"2162",-0.0953973964193817
"2163",0.1339711355405
"2165",-0.0518146708921384
"2166",-0.0857697341637347
"2167",0.0337393291840276
"2168",-0.0575218394756656
"2169",-0.131110479277331
"2170",0.0586133944296392
"2171",-0.103667359810682
"2172",-0.0506682882939946
"2174",0.0255176258088659
"2175",-0.144719643661145
"2176",-0.0542037935179882
"2177",0.290778837762986
"2178",-0.174225369558044
"2179",-0.0636240467482683
"2180",0.0754021355943157
"2182",0.108698147171691
"2183",-0.179734180266398
"2184",0.133794147924234
"2185",0.148735504411884
"2186",-0.105229003386525
"2187",0.0713149605464016
"2188",0.112675289801484
"2189",0.0885879032909143
"2190",0.0423851747775221
"2191",0.107449673173482
"2192",0.251184556524162
"2193",-0.192099988152486
"2194",0.134913283626825
"2195",0.116714076448493
"2196",-0.149938674684852
"2197",0.0814579004058325
"2198",-0.0452742445584029
"2199",0.076875284559712
"2200",-0.2439520587407
"2201",-0.155581051072354
"2202",-0.195876918418375
"2203",0.121567222999489
"2204",-0.1230875775559
"2205",0.383875796055416
"2206",-0.160953619516373
"2207",0.139946772277453
"2208",-0.0900804427165965
"2209",0.0513358465258678
"2210",0.134405307872577
"2211",-0.0835474665895547
"2212",-0.0581530286611607
"2213",0.196597059102046
"2214",-0.117451554844868
"2215",-0.0295118007088625
"2216",0.0808720923349306
"2217",-0.0459071900157522
"2218",0.211093124247888
"2219",-0.173095321249071
"2220",0.0324952802700662
"2221",0.332205907943191
"2222",-0.151372119754393
"2223",0.0159490140737915
"2225",-0.0953466246877546
"2226",0.116744095616321
"2227",-0.199896817080694
"2228",-0.108160990715518
"2229",0.107190421180567
"2230",-0.0236724215514509
"2231",-0.0231223390578911
"2232",-0.059134520548433
"2233",-0.212244426059859
"2234",0.196226826874866
"2235",-0.0166794953867355
"2236",-0.15184724344377
"2237",-0.150804722372838
"2238",-0.0459703317755422
"2240",0.432466740462886
"2241",0.0855365839222348
"2242",-0.0151381769505036
"2243",-0.109495857865639
"2244",-0.146184691848363
"2245",-0.305654772646258
"2246",0.0175473851168579
"2247",0.0233580335468435
"2248",0.0282700230072241
"2249",-0.0976220428944482
"2250",0.156416075040657
"2251",0.0519938251341789
"2252",-0.0425310336570358
"2253",-0.0188138896164414
"2255",-0.0329434350022471
"2256",0.0637887141602334
"2257",0.179297780150509
"2258",-0.0569438205021582
"2259",-0.201228299209059
"2260",0.16090259974177
"2262",-0.203249836970137
"2263",0.169283527390357
"2264",0.244156925171091
"2265",-0.0166629147278023
"2266",-0.279686440805428
"2267",0.232825498970766
"2268",-0.0870506088457503
"2269",-0.148438660788633
"2270",0.270982961435858
"2271",-0.121531017276187
"2272",0.0119027681912498
"2273",0.208714375940997
"2274",0.253369575248272
"2276",0.102490379592003
"2277",0.313777716431469
"2278",-0.159391219903867
"2279",-0.155695379930008
"2280",0.00161747401887546
"2281",0.662462426745328
"2282",0.0649531817851146
"2283",0.502587744024823
"2284",-0.0740908594747804
"2285",0.586259278006831
"2286",-0.0501814970312561
"2287",-0.153564882923328
"2288",-0.237035511131074
"2289",0.0899187702774653
"2290",0.0161690443849125
"2291",-0.153989380072561
"2292",-0.0861070203118963
"2293",-0.0970344087598696
"2294",0.0834002824224043
"2295",-0.228841771609095
"2296",-0.0827320177687346
"2297",-0.113389787449806
"2298",-0.150850751967895
"2299",-0.115738762585604
"2301",-0.0945293867780611
"2302",-0.0414186929253058
"2303",-0.0276087985111247
"2304",0.237408631127683
"2305",0.0299076945915824
"2306",0.0267986798536142
"2307",-0.0390358598391072
"2308",-0.0390378017768164
"2309",0.0572246156265888
"2310",-0.0544775207481903
"2311",0.0807339194161869
"2312",-0.0681089108617384
"2313",-0.105660856840844
"2314",-0.0709794732912614
"2315",-0.04787801019844
"2316",-0.171652412274751
"2317",0.186604635145631
"2318",-0.063690252033765
"2319",-0.089732635839238
"2320",-0.00162465421831293
"2321",-0.309526749357756
"2322",-0.195411739284176
"2323",-0.00319187539590959
"2324",0.0780820594040601
"2325",-0.00789670119294239
"2326",0.0529638925232701
"2327",-0.212487765353
"2328",-0.144539339830755
"2329",0.125315282783607
"2331",0.208978983447294
"2332",-0.16069320877485
"2333",-0.118956945078633
"2334",0.0401380779615632
"2335",-0.0195107661727533
"2336",-0.100173676169075
"2337",0.188689884570906
"2338",0.389982281218216
"2339",0.363314587094153
"2340",0.0910939226450291
"2341",0.0614734508406563
"2342",0.121779567491457
"2343",-0.337710991803271
"2344",-0.188886158675421
"2345",-0.0223693869975858
"2346",0.0146121488942239
"2347",0.138620416065142
"2348",-0.0841738337233201
"2350",-0.0657514746389863
"2351",0.0253408952248386
"2352",-0.0575765982754458
"2353",-0.322952828900811
"2354",0.0104935822031256
"2355",-0.129749711858733
"2356",0.0645867189878984
"2359",0.0685526079922634
"2360",-0.2153439531611
"2361",-0.219876105752182
"2362",0.0143521709816483
"2363",0.228858240910726
"2364",0.133190887173399
"2365",-0.0824941127987519
"2366",-0.122872905000528
"2367",0.228857799944249
"2368",0.308580748543136
"2369",-0.16341604094618
"2370",0.336699478391284
"2371",0.265639779401869
"2372",0.0996737692424288
"2373",-0.093995248795942
"2374",-0.121941398191223
"2376",-0.0889992499160355
"2377",0.0363533864532473
"2378",-0.056456259633351
"2379",0.218114737361813
"2380",-0.198826229321396
"2381",0.0577410345212319
"2382",-0.0920286112087561
"2383",0.169019108185815
"2384",-0.0380320382077244
"2385",-0.199581155104651
"2386",0.344892027388351
"2387",-0.0638490874839586
"2388",0.107055379374679
"2389",0.010289915172113
"2390",-0.09370776945399
"2391",0.0885611429433109
"2392",-0.105477428152067
"2393",-0.063238073016639
"2394",0.0967212645907229
"2395",0.00474140385298449
"2396",-0.0230899350033924
"2397",0.153690337198493
"2399",0.0365011020475465
"2400",0.139383870264305
"2401",0.0987420718713288
"2402",-0.0727976741489605
"2403",-0.0184205150399068
"2404",-0.162179400155939
"2405",-0.166011432175411
"2406",-0.262241965350651
"2407",-0.0424234623540862
"2408",0.0918742999669735
"2409",0.197697517463623
"2410",-0.136152214101015
"2411",-0.172386051846496
"2412",-0.0631101003978158
"2413",0.0844118853383948
"2414",0.0732562467765192
"2415",-0.104720806624943
"2416",-0.317933759066082
"2417",0.11376252713627
"2418",0.379600880751483
"2419",-0.15326487113027
"2420",0.216019599491053
"2421",0.0852213141826073
"2422",-0.124973941647584
"2423",-0.159307588288437
"2426",0.256828613099087
"2427",-0.0357759669536387
"2428",-0.139763587127018
"2429",0.0172969261621205
"2430",0.147025461040794
"2431",-0.0381069467790285
"2432",-0.070917213030688
"2433",0.0389794243643917
"2434",0.131037931653804
"2435",0.123187846955187
"2436",0.195604774329009
"2437",0.164048048267864
"2438",-0.0245056123927367
"2439",0.172276272711768
"2440",0.0958545362567205
"2441",-0.269437516428407
"2442",-0.14942423892696
"2443",0.56643748607063
"2444",-0.0658647814591564
"2445",0.268242211864471
"2446",-0.198622628228343
"2447",-0.0761476965273531
"2448",0.417351961694987
"2449",0.174978589164569
"2450",0.259803219605225
"2451",0.26962508395756
"2452",-0.111917912873225
"2453",-0.0160224691867596
"2454",0.120916040632926
"2456",-0.29569486846464
"2457",0.126862823195137
"2458",-0.11102676854952
"2459",0.0140138101134217
"2460",0.418053125184074
"2461",-0.0848026370123238
"2462",-0.0501885779319563
"2463",-0.0629953338631706
"2464",0.140218647080431
"2465",0.156264396141652
"2466",0.183654471037718
"2467",0.470146425675816
"2468",0.0643133916502621
"2469",0.296054551589178
"2470",-0.149115217231603
"2471",-0.0627930042784778
"2472",0.125499383989623
"2473",-0.140106242687419
"2474",-0.0032381504245359
"2476",-0.0995388900965161
"2477",0.168248822340183
"2478",0.0704019058798775
"2479",0.345461615160447
"2480",0.0511958353398734
"2481",0.175592748053705
"2482",-0.137692267157188
"2483",-0.117533853316245
"2485",-0.032631365807765
"2486",0.363113387035218
"2487",0.163503678675249
"2488",0.083246673972083
"2489",0.3664871986231
"2490",0.0447644722074421
"2491",-0.152473577879345
"2492",0.112946974842695
"2493",0.0547542948394402
"2494",-0.0197134092114584
"2495",0.092375392783014
"2496",0.207349402068118
"2497",-0.14237209119065
"2498",-0.112537380233696
"2499",-0.0374151247059671
"2500",0.256532663283427
"2501",-0.131592841694517
"2502",-0.135817218194842
"2503",0.0129874318609284
"2504",0.107383258830802
"2505",0.24506506137174
"2506",-0.0794855976463203
"2507",-0.11907639225935
"2508",-0.166043824745753
"2509",0.207728366604374
"2510",-0.0479540933452176
"2511",0.0296230826379658
"2512",0.09295013116145
"2513",0.340056516971258
"2514",-0.0106231211677368
"2515",0.0601854538233866
"2516",-0.156327013550262
"2517",-0.177918550271483
"2518",-0.0604035076942113
"2519",-0.120651908193437
"2520",0.057113097255586
"2521",-0.0784212855909372
"2522",-0.212743680047189
"2523",-0.0331646791508119
"2524",-0.0629662664335967
"2525",0.279595496508854
"2526",-0.0196302589084816
"2527",-0.265654768914114
"2528",0.213513891325745
"2529",-0.118659816895583
"2530",-0.220435043426019
"2531",0.287593050966643
"2532",0.139718303120434
"2533",-0.00881225968402544
"2534",-0.27647229824942
"2535",-0.0532059958812168
"2536",0.155328508936531
"2537",-0.174811163700563
"2538",-0.158983968010989
"2539",-0.115988667780708
"2540",0.165695662596298
"2541",-0.139474307001436
"2542",-0.134114560666738
"2544",0.0987793033141848
"2545",0.348919900132863
"2546",0.167495272383835
"2547",-0.142053263035079
"2548",-0.0717864588709998
"2549",0.039154561599609
"2550",0.13019031035045
"2551",-0.184647997814712
"2552",-0.103102882924181
"2553",-0.2154358772179
"2554",0.142954080337423
"2555",0.283647781626956
"2556",-0.0854991782860619
"2557",0.0211482825335543
"2558",-0.0287334915073835
"2559",0.0237437953017827
"2560",0.383458642885893
"2561",0.0501925578761571
"2562",-0.0933191077795076
"2563",-0.0283121012526635
"2564",-0.127697908920254
"2565",-0.166656021710149
"2566",-0.164564821162743
"2567",0.10693694205041
"2568",0.144728423362462
"2570",0.0323129148763637
"2571",0.0820449985959952
"2572",0.021565605146733
"2574",-0.0947345220681005
"2575",0.199253338102424
"2576",-0.0195582877306392
"2577",-0.101480070179183
"2578",-0.18266268563433
"2579",-0.25031377478285
"2580",-0.098798491667258
"2581",-0.117836568084888
"2582",0.612333948608211
"2583",-0.0990734525489966
"2584",-0.227457328436909
"2585",0.4620732318437
"2586",0.420863856917234
"2587",-0.286053068597514
"2588",-0.165894381325509
"2589",0.107604160605903
"2590",-0.150897142227785
"2591",-0.064108205155474
"2592",0.0232547868171693
"2593",-0.108814484382874
"2594",-0.185618449796874
"2595",0.223319878900521
"2596",-0.0145446762183203
"2597",0.229873843269736
"2598",0.468975789534475
"2599",0.0424351222426722
"2600",-0.0273642751185958
"2601",0.508444154268955
"2602",0.14927694690197
"2603",0.22600677985604
"2604",0.189836643450308
"2605",0.126858192898726
"2606",0.143135488710801
"2607",0.429319461355655
"2608",0.0402325986106795
"2609",0.128864154403713
"2610",-0.142738598115467
"2611",0.426167687310299
"2612",-0.171581646018313
"2613",-0.0702249378878319
"2614",0.31672304591154
"2615",0.382234202863603
"2616",-0.059819020269918
"2617",-0.20286544005611
"2618",-0.0402258814222489
"2619",0.0552894456016881
"2620",-0.00293647874876946
"2621",0.0181946285843959
"2622",0.058250129059489
"2623",-0.0474183727719019
"2624",-0.325689906708239
"2625",0.192217247702746
"2626",-0.0810856516013689
"2627",-0.222773142553465
"2628",-0.193506790715675
"2629",0.152769426963685
"2630",0.083790453450767
"2631",0.0366013317891785
"2632",0.139943948470248
"2633",0.057151079561633
"2634",0.0606739201813598
"2635",-0.23669573763255
"2636",0.0490592507116445
"2637",0.168492865658909
"2638",-0.0726165434306164
"2639",0.203328263247418
"2640",0.0207112969694976
"2641",0.0576132106815201
"2642",0.563237994068662
"2643",0.00502135472695686
"2644",-0.0609589380433133
"2645",0.182977254385221
"2646",-0.160093629583491
"2647",-0.0199653324400405
"2648",0.0131850261075659
"2649",-0.0930582296072521
"2650",0.00830261486938988
"2651",0.000940246305609405
"2652",0.0554022346589176
"2653",0.601600584642688
"2654",-0.18079673542096
"2655",-0.0724695905052998
"2656",-0.225495060046432
"2657",-0.0646532446821486
"2658",-0.276766163661308
"2659",-0.313865074475684
"2660",0.42734427601208
"2661",0.119741513388762
"2662",-0.141492414241684
"2663",0.370161455420219
"2664",0.141170002118854
"2665",-0.0532042977957506
"2667",0.150144701308213
"2668",0.11708260165538
"2669",-0.177285764497242
"2670",-0.209892957818566
"2671",-0.102864770688079
"2672",0.448860306632255
"2673",-0.143893295442515
"2675",-0.259976606576858
"2676",-0.099733268145096
"2677",-0.0201087341651238
"2679",-0.040172433755979
"2680",0.0720257831986642
"2681",-0.0498738842880946
"2682",-0.220640868787168
"2683",-0.123228173367969
"2685",-0.225632932299302
"2686",0.11958498294759
"2687",0.183843441694567
"2688",0.0853551279864422
"2689",0.159783268084987
"2690",-0.0955103875571282
"2691",0.153136626449962
"2692",0.0121811539991157
"2693",-0.0432857408564091
"2694",-0.135977312900806
"2696",-0.149881220084918
"2698",0.144248490913485
"2699",0.126047663354545
"2700",0.0533521284924903
"2701",0.101165191157756
"2702",-0.150766479784595
"2703",0.0422169427426342
"2704",0.0147909007496072
"2705",-0.105555370538931
"2706",-0.0706066570698504
"2707",0.102077986289966
"2708",-0.156506190946351
"2709",-0.143628372140026
"2710",-0.235890813198444
"2712",-0.0797189092107007
"2713",0.213915376579323
"2714",-0.0618835446806283
"2715",-0.110747222525339
"2716",-0.0939967047060578
"2717",0.0558580016236467
"2718",0.109713860732981
"2719",0.221929170471339
"2720",0.110637000172479
"2721",0.0515322153253375
"2722",0.0193662807024724
"2723",-0.068360245267191
"2724",-0.329965897449609
"2725",-0.212663396187425
"2726",0.13357812184452
"2727",-0.078484166515464
"2728",-0.107977026612123
"2729",-0.191332135126028
"2731",0.212973365386202
"2732",-0.100087251811159
"2733",-0.0607672450157437
"2734",0.209707642329267
"2735",0.0229730217167028
"2736",0.0923537935771408
"2737",0.00391462504320694
"2738",-0.174754634577275
"2739",0.373318344729893
"2740",0.030790217324199
"2741",0.00849300197906855
"2742",-0.286998659694289
"2743",0.276580874086569
"2744",-0.253193909510961
"2745",0.0250753397214216
"2746",0.153024472693849
"2747",-0.0867477136220398
"2748",0.22819015185596
"2749",0.402459417921491
"2750",0.0785985037240422
"2751",0.79928002878563
"2752",-0.0142435743764879
"2753",-0.113524606261099
"2754",0.274868874360395
"2755",-0.16120583405753
"2756",0.463635522265774
"2757",0.397606891586249
"2758",0.270593718465326
"2759",-0.0834339257128344
"2761",-0.0430398906394309
"2762",0.0744610599682389
"2763",0.20160647992346
"2764",-0.270226481726877
"2765",0.13196518233486
"2766",0.1374035969098
"2767",0.636960227269322
"2768",0.538383261465259
"2769",0.203639189238517
"2770",0.296070939363966
"2771",-0.0259516779521942
"2772",-0.126901682655689
"2773",0.0603411067491297
"2774",0.244354600094273
"2775",-0.102442472829645
"2776",-0.245714054221118
"2777",-0.0522176312997428
"2778",0.0565488388747601
"2779",0.106106605847586
"2780",0.152823393671346
"2781",-0.0320888768736848
"2782",-0.0109750932079925
"2783",-0.102359184512428
"2784",0.192977756941534
"2785",0.0766598885811984
"2786",0.0953078419472799
"2787",0.239730758740443
"2788",0.0615382049861992
"2789",-0.0896100901615233
"2790",-0.0895262216104481
"2791",-0.119190195297375
"2792",-0.082729018753587
"2794",0.429809339892477
"2795",0.0728419616771077
"2796",-0.191338350384634
"2797",0.0883025482531206
"2798",0.308428363998594
"2799",0.0569926259420919
"2800",0.152175161038113
"2801",-0.22753370649485
"2802",-0.235466050206765
"2803",-0.196611062425982
"2804",-0.0550713191568227
"2805",-0.0957037293415557
"2806",-0.105303844137088
"2808",0.0108224336130414
"2809",0.380145991261662
"2810",0.0699197735644783
"2811",-0.205020260473773
"2812",-0.0115046449549892
"2813",0.0292563240876231
"2814",-0.0537789021510481
"2815",0.201782269067442
"2816",-0.0039278068849995
"2817",0.0528904493949776
"2818",0.0438856093894464
"2819",0.0844788734749666
"2820",-0.0806545425486722
"2821",0.0253340852416502
"2822",0.218554104831397
"2823",-0.0630655626979417
"2824",0.114266796259697
"2825",-0.0333565563585382
"2826",0.316795014626134
"2827",-0.260795244223985
"2828",-0.0474509438055213
"2829",-0.0740472051340816
"2830",-0.217100826194736
"2831",0.0210699353025885
"2832",-0.100421426317633
"2833",-0.170069165231913
"2834",-0.0234953778639342
"2836",-0.315083386430833
"2837",-0.0811395163774613
"2838",-0.104175977104546
"2839",0.47627233194376
"2840",-0.0600758303025767
"2841",-0.145197310337419
"2842",-0.130397610887622
"2843",-0.00905449920302392
"2844",0.313828168082755
"2845",-0.0625985848476434
"2846",-0.131179775846646
"2847",-0.0697543330853119
"2848",-0.191209899355598
"2849",0.125666498306815
"2850",-0.0304736329493939
"2851",-0.0432906099586854
"2853",0.119016291324103
"2854",0.294198550529156
"2856",0.0166102067587079
"2857",0.0293776663360947
"2858",0.332221268545461
"2860",0.232739700247947
"2861",0.058046988469828
"2862",-0.178896088572083
"2863",0.105581909075842
"2864",-0.0868862145681716
"2865",-0.0454390955150363
"2866",0.0629663455429872
"2867",-0.280880333771498
"2868",-0.00945963620407952
"2869",0.054035979269351
"2870",-0.141468468605514
"2871",-0.0652641358966658
"2872",0.218068431287947
"2873",-0.0597832790620022
"2874",-0.139139006956009
"2875",-0.0570662700628649
"2876",-0.193549820856499
"2877",0.112618364266096
"2878",0.111867104106157
"2880",-0.175453434441476
"2881",0.0738687998888725
"2882",-0.165206069247987
"2883",0.258625734963377
"2884",0.282912339932973
"2885",0.116891178018679
"2886",0.326408505532265
"2887",0.0895654797600094
"2888",-0.19886486939024
"2889",-0.0937445912600565
"2890",0.0960653860491967
"2891",-0.109734599531193
"2892",-0.21265704104456
"2893",0.197604966705086
"2894",-0.226344496740595
"2895",0.076988970460234
"2896",0.384542191572016
"2897",-0.148249484880788
"2898",-0.199663499407091
"2899",0.0675508704420478
"2900",-0.190464640559605
"2901",-0.0553846848275388
"2902",0.220029785005948
"2903",-0.0855883034924007
"2904",-0.091168371495429
"2905",0.0525177422189229
"2906",-0.258706979641831
"2907",0.674722972532243
"2908",0.2236658655134
"2909",-0.162541844584082
"2910",0.0780137544901978
"2911",0.233836094173981
"2912",-0.0154452171289954
"2913",0.0108886060283562
"2914",-0.0617444915002732
"2915",-0.0430972312025093
"2916",0.548567080975207
"2917",0.221350794940615
"2918",0.101004439730407
"2919",0.302816905695251
"2920",0.0198011006548888
"2921",-0.0682240197527799
"2922",0.153225180208455
"2923",0.225162278479732
"2924",-0.276313983133379
"2925",0.0149568240221321
"2926",0.0547537057824863
"2927",0.191931383317804
"2928",-0.0184647455241429
"2929",-0.104964442167977
"2930",-0.309398434682286
"2931",0.111831335208356
"2932",-0.0537024652527393
"2933",-0.0143475457848355
"2934",-0.243721664957561
"2935",-0.0310141355764213
"2936",-0.106966605596679
"2937",-0.225740724489142
"2938",0.0210884884445279
"2939",-0.13141590628262
"2940",0.0561852297728913
"2941",0.189444037681216
"2942",-0.14871390901512
"2944",-0.0982731884702714
"2945",-0.161704059077005
"2946",0.427998850877779
"2947",0.00159471837495295
"2948",0.234876199843611
"2949",-0.129031263411954
"2950",-0.0860170398315362
"2951",-0.220203488654846
"2952",-0.0624265996478343
"2953",0.288291838494971
"2954",-0.0883932857480485
"2955",-0.104015514159663
"2956",-0.089596291274217
"2957",-0.0531097328969639
"2958",0.0783187759590143
"2959",0.0259364267376851
"2960",-0.148292087820424
"2961",0.0304990846557245
"2962",0.162632652782652
"2963",-0.100144436704002
"2964",0.0850581558877173
"2965",-0.212461077025431
"2966",-0.166482657095831
"2967",0.137501006459785
"2968",-0.0490000920262054
"2969",-0.0892801109949889
"2970",-0.224833313521685
"2971",-0.0299048093878149
"2972",-0.105465738624374
"2974",-0.075532209104191
"2975",0.0261074631562968
"2976",-0.0219134300986339
"2977",-0.0548064974064943
"2978",0.0212858954835706
"2979",0.109357299807214
"2980",0.0250029691486204
"2981",0.0349948147802286
"2982",-0.328727148768627
"2984",-0.111061100908095
"2986",-0.177774497412895
"2987",0.0196082673704376
"2989",-0.0190220257905493
"2990",-0.138765454544097
"2991",0.0681199087665969
"2992",-0.106233108511614
"2993",0.525831629469582
"2994",-0.0125897296161467
"2995",-0.0214366100176816
"2996",-0.0927769475254375
"2997",-0.165243801706664
"2998",0.909462501213236
"2999",-0.216498410149079
"3000",-0.0600565811803632
"3001",-0.0057867927657913
"3002",0.273894098252918
"3003",-0.0868763677425669
"3004",0.0680358828679573
"3006",-0.423021594730878
"3007",-0.201454388073805
"3008",0.0506020723003269
"3009",-0.0496077682437447
"3010",-0.19356368876269
"3012",-0.148737884443229
"3013",0.108339829462041
"3014",0.174328804789586
"3015",-0.00112325002325364
"3016",-0.0931482421347288
"3017",0.0790762924786743
"3018",-0.278370865797135
"3019",0.0371537290820516
"3020",0.107263246799821
"3021",0.128186891174284
"3022",-0.225060093753106
"3023",-0.148165296144227
"3024",-0.0147507499048409
"3025",0.285010559386619
"3026",0.0347812210879328
"3027",-0.0180138791138682
"3028",0.269292359164458
"3029",-0.208563847268037
"3030",-0.0275117537815712
"3031",-0.0252442408427624
"3032",-0.0151792339596596
"3033",-0.219308882555073
"3034",0.205115423003355
"3035",0.216885756323825
"3036",0.413373872064337
"3037",-0.0556209654270372
"3039",-0.0640906016141929
"3040",0.0331542222159931
"3041",0.0144116711183893
"3042",0.0167888574027377
"3043",0.600491008260446
"3044",-0.151261854515444
"3045",0.414546486799635
"3046",0.317682644900534
"3047",-0.131903225642293
"3048",-0.155819487222517
"3049",-0.113537921322223
"3050",0.537866368596467
"3051",0.199567043921905
"3052",-0.15047654389347
"3053",0.340397027521774
"3054",-0.210913024002958
"3055",-0.0828749654282412
"3057",0.130971081867301
"3058",0.535562463220976
"3059",0.615525094368963
"3060",0.166167144389612
"3061",-0.136912169141606
"3062",-0.16149662683088
"3063",0.144392499399941
"3064",0.0361943590627363
"3065",0.246414311993229
"3066",0.187965681518046
"3067",-0.0608734137031091
"3068",0.0523560158146794
"3069",0.0208744745306835
"3070",-0.0195127745692777
"3071",0.00423856796270639
"3072",-0.327713331724444
"3073",0.231958337515525
"3075",0.015418704166924
"3076",0.254026192956091
"3077",-0.0169026697935801
"3079",-0.20712016957971
"3080",0.155315726781869
"3081",-0.0610098611874387
"3082",-0.0522341963185352
"3083",0.0315414812968087
"3084",-0.0935406040396322
"3085",-0.0462142316913953
"3086",0.000619230909859603
"3087",-0.0429677828516779
"3088",-0.269626632416567
"3089",-0.112115925385462
"3090",-0.225255881603478
"3091",-0.0791105402898759
"3092",0.114425771607516
"3093",-0.0332968163128219
"3094",0.0736522089601768
"3095",-0.210361188418086
"3096",-0.125509936692542
"3097",0.0213688984062994
"3098",-0.106777433793737
"3099",0.505379465020974
"3100",-0.105883708469525
"3101",-0.0800779505209078
"3102",-0.0673117650748661
"3104",-0.138900172715399
"3105",-0.13938491815047
"3106",-0.229748481496766
"3107",-0.210021722362723
"3108",0.0394196740961543
"3109",0.0284429133523894
"3110",-0.138716635716341
"3111",0.0922050748102188
"3112",-0.0754124343437753
"3113",-0.0451006240049514
"3114",-0.137637535816344
"3115",0.000975625085519072
"3116",-0.0527084579465885
"3117",-0.0714597010333836
"3118",0.222540112940018
"3119",0.436757254722767
"3120",-0.107671017377581
"3121",0.269514705899218
"3122",-0.126592994186363
"3123",0.168432253806964
"3124",0.0539671550875029
"3125",0.241632178031788
"3126",0.176490551099855
"3127",-0.0767985981881778
"3128",-0.0480998140242149
"3129",0.0592643719833597
"3130",-0.238868849671954
"3131",0.209093473213615
"3132",0.154391711517449
"3134",-0.127594161153365
"3135",0.064005515714157
"3136",-0.0819192076247776
"3137",-0.263973436286032
"3138",0.220444013583512
"3139",0.0297531319076856
"3140",-0.104994400980543
"3141",-0.248256870929504
"3142",-0.0634578841222666
"3143",-0.102251802061352
"3144",0.131335498436924
"3145",-0.24539934212075
"3146",0.269257471600376
"3147",-0.15342475993756
"3148",-0.345330159973742
"3149",0.325837727214174
"3151",-0.0428776344659438
"3152",-0.172767654576093
"3153",-0.18752467614473
"3154",-0.00291100178256576
"3155",-0.13918903374165
"3156",-0.0135139782954562
"3157",-0.256219031655466
"3158",0.348520547719661
"3159",-0.00586251071036448
"3160",-0.107162305575784
"3161",-0.190147941412214
"3162",-0.113502245685634
"3164",-0.189064627321906
"3165",-0.14002303965827
"3166",-0.131470179078587
"3167",-0.0377665438051381
"3168",0.162252827988726
"3169",-0.159743078966876
"3170",0.021542407898411
"3171",-0.0449855048227362
"3172",0.208992159548559
"3174",0.0769758297701393
"3175",-0.181729104993823
"3176",-0.16424662101944
"3177",-0.164067747177438
"3178",0.321635135743384
"3179",0.0639425652923158
"3180",0.0391539078976848
"3181",-0.157228637571401
"3182",-0.0922678549279762
"3183",-0.0690549452401551
"3184",-0.340892430448226
"3185",0.0987594130777072
"3186",0.130564030871417
"3187",0.0177468273452555
"3188",0.104893204478448
"3189",-0.0332902516146252
"3190",-0.0826550312135028
"3191",-0.119137232732683
