"","X10...barley.predict...barley.data.mean_barle....1."
"2105",0.0870691909785418
"2107",0.0898941035208177
"2108",0.101020731053151
"2111",0.0928208813739753
"2112",0.187006873135724
"2113",0.102388953190277
"2114",0.0826179991805724
"2115",0.0981823844997753
"2116",0.109755532851366
"2117",0.170543666595374
"2118",0.0839072148837801
"2119",0.0928157450604749
"2120",0.104320783708064
"2121",0.1166511776646
"2122",0.105416395351685
"2124",0.0967225022792876
"2125",0.12103680172934
"2126",0.125315906774455
"2128",0.100531409413316
"2130",0.106951125797313
"2131",0.0960917401400324
"2133",0.0894593980798874
"2134",0.110784406759377
"2135",0.0935971864907085
"2136",0.0864683484569553
"2137",0.0954142494965794
"2140",0.0773362533644597
"2141",0.110362989887657
"2142",0.0791129241005248
"2143",0.0950846342178469
"2144",0.0916065432789692
"2145",0.0861770773517899
"2146",0.145688899017038
"2147",0.0960039647741547
"2148",0.0950238899092061
"2149",0.10948389999028
"2150",0.103292004521871
"2151",0.109331060750777
"2152",0.0762041342070218
"2153",0.123839869559765
"2154",0.0965683005676881
"2155",0.0790818648970001
"2156",0.114534621228219
"2157",0.184856241467607
"2158",0.126791671375766
"2159",0.0661144987444933
"2160",0.102253386153996
"2161",0.0912148471065693
"2162",0.0980580337518372
"2163",0.0918313306428324
"2164",0.100088340661283
"2165",0.117239955740299
"2166",0.062312408517923
"2167",0.0917500769779646
"2169",0.133814252674957
"2170",0.168995915759616
"2172",0.135597588158393
"2173",0.0774902158634458
"2174",0.0729159572790751
"2175",0.0791447723778025
"2176",0.0862737706646533
"2178",0.0905580836462409
"2179",0.139569007233577
"2180",0.0876748336474548
"2181",0.0880501058097275
"2182",0.065420623952948
"2183",0.158072586941495
"2184",0.101277168832814
"2185",0.0835725863914267
"2186",0.118131301579015
"2187",0.102744338545076
"2188",0.0954487658627106
"2189",0.114825537999209
"2190",0.0948302593366845
"2191",0.0957191489631073
"2192",0.123305762726894
"2193",0.109615482421132
"2194",0.104316495884836
"2195",0.107186252956281
"2196",0.121825852721629
"2197",0.0970148348686098
"2198",0.13150363632663
"2199",0.0897446487433195
"2200",0.124200122531126
"2201",0.136820002086524
"2202",0.132418573720837
"2204",0.171742071519492
"2205",0.0935520756966988
"2206",0.10603669162247
"2207",0.114441600378606
"2208",0.10771953809716
"2209",0.121590008771304
"2210",0.0713968782936014
"2211",0.0870979389759045
"2212",0.206733007003367
"2213",0.0947579864673274
"2214",0.100937362846114
"2215",0.09524673675302
"2216",0.118476900448395
"2217",0.0863337311530756
"2218",0.0711097797757631
"2219",0.0900613553662614
"2220",0.109502933022513
"2221",0.0864123262441793
"2222",0.0963912145037376
"2223",0.128656665744467
"2224",0.0877209029044609
"2225",0.15476035487369
"2226",0.0833724787431886
"2227",0.0615146857480918
"2228",0.0940485110180868
"2229",0.0915522740064629
"2230",0.092487630083114
"2231",0.0792169258438604
"2232",0.09402334652422
"2233",0.102492914916095
"2234",0.101863186795923
"2235",0.103697020282914
"2236",0.0915051999089613
"2237",0.0922964717875803
"2238",0.0850582808121568
"2239",0.155855907418571
"2241",0.092897386787434
"2242",0.093180767125118
"2243",0.0773127085511387
"2244",0.0949576824976603
"2245",0.0855100701115114
"2246",0.0957894171905939
"2247",0.0966960170000727
"2248",0.11818978707385
"2250",0.0930284188486492
"2251",0.0958509544693898
"2252",0.100030081432127
"2253",0.0913413253432816
"2255",0.0951885445584789
"2256",0.0913901876774752
"2257",0.0696104928019363
"2259",0.128217264714478
"2260",0.103212688673738
"2261",0.114244903533552
"2262",0.0985992516777343
"2263",0.0756943304539843
"2264",0.0921434340767493
"2265",0.0891193462801483
"2266",0.122279947058893
"2267",0.104487121567669
"2268",0.112776554942027
"2269",0.171834533770419
"2272",0.102649419740199
"2273",0.120894194688189
"2274",0.095166395221427
"2275",0.0958778768648088
"2276",0.0925166849684612
"2277",0.087848775592139
"2278",0.0972748376675435
"2279",0.0979237934923939
"2281",0.0917572894181555
"2282",0.107884457940494
"2283",0.0848879522848171
"2284",0.0934332912513092
"2285",0.10070948339819
"2286",0.0814001009315559
"2288",0.0939022662304336
"2289",0.110534002251086
"2290",0.109972195459281
"2291",0.100891319426341
"2292",0.142616585544141
"2293",0.114536531409121
"2294",0.132275827992284
"2295",0.158680714202133
"2297",0.0802539545819612
"2298",0.128177572575196
"2299",0.18516741557818
"2300",0.127115951612202
"2301",0.0927382491762223
"2302",0.105191480364374
"2303",0.0981598839269612
"2304",0.107415574209033
"2305",0.123810038846561
"2307",0.0899212713506986
"2308",0.088543155223207
"2309",0.0841582564276669
"2310",0.11606939063228
"2311",0.0894144415965891
"2312",0.0695840718068799
"2314",0.0885503386808481
"2315",0.122478703213926
"2316",0.0961505048502824
"2317",0.0891786964387797
"2318",0.192755109549546
"2319",0.108396224839394
"2320",0.0877610272384619
"2321",0.0842906301333003
"2322",0.092470819208448
"2324",0.0724936458837961
"2325",0.135116666763689
"2326",0.0860420649617607
"2327",0.0864497816755574
"2328",0.106259886984413
"2329",0.116096041845392
"2330",0.092913750539818
"2331",0.112267077223172
"2332",0.092382837440232
"2333",0.0886455565398184
"2334",0.0989009250698915
"2335",0.0781474119659603
"2336",0.146696966785993
"2337",0.151943933879748
"2338",0.140398104221706
"2340",0.0815552541485043
"2341",0.0829732135187339
"2342",0.102448025064802
"2343",0.0927099519893814
"2345",0.0825141655784881
"2346",0.0952543311810789
"2347",0.0887469047760157
"2348",0.140147200128353
"2349",0.114077062821785
"2350",0.133022923458863
"2351",0.0915181927743168
"2352",0.0954715433214361
"2353",0.101030711205626
"2354",0.10465992492191
"2355",0.15308594265475
"2356",0.0920700512290477
"2357",0.103693104844657
"2358",0.0907637961705042
"2359",0.117870821698848
"2360",0.106440333911126
"2361",0.108080912905549
"2362",0.0931317409467594
"2363",0.0654150914845874
"2364",0.0976934665682586
"2365",0.131704081909684
"2366",0.109368062757316
"2367",0.10225249695437
"2368",0.0838005790357709
"2369",0.107190891127364
"2370",0.103676969445272
"2371",0.118826915263681
"2372",0.0880627455606389
"2373",0.0953267380037115
"2374",0.0828397355189598
"2375",0.0853026334731946
"2376",0.0932840529656394
"2377",0.136863223931919
"2378",0.0978325561022927
"2379",0.11137834870386
"2380",0.127551028435799
"2381",0.0809333693241768
"2382",0.0861613282324243
"2383",0.0841261390511967
"2384",0.103534909917195
"2385",0.0989245982005406
"2386",0.124520519301163
"2387",0.0923876637915906
"2388",0.115999671131919
"2389",0.0923955193614814
"2390",0.107151905168597
"2391",0.101635955380952
"2392",0.139974496619022
"2393",0.0811251936197321
"2394",0.0846009993792911
"2395",0.0808087851185858
"2396",0.0902798100659104
"2398",0.0963871689173144
"2399",0.122185401166527
"2400",0.0982820601453928
"2401",0.105703442951385
"2402",0.103799666333963
"2403",0.0951308058650769
"2404",0.114755507076898
"2405",0.096354200458193
"2406",0.0826696583883977
"2407",0.0979810821554035
"2408",0.136722182956317
"2409",0.0728225277403635
"2410",0.0890788314719722
"2411",0.0822407523933165
"2412",0.0823877134328972
"2413",0.090687379534205
"2414",0.0951960178875397
"2415",0.0896855283350391
"2416",0.080096130903733
"2417",0.11505611780171
"2418",0.0934369397806089
"2419",0.0935395644767084
"2420",0.0727319326226624
"2421",0.0955102107294602
"2422",0.102123912378326
"2423",0.130313414301623
"2424",0.0956062484090467
"2425",0.0931797096207882
"2426",0.127416550011878
"2427",0.103797222150824
"2428",0.0995023136874873
"2429",0.11004479150759
"2430",0.0801289143824326
"2431",0.0876829450274603
"2432",0.0886512573022936
"2433",0.11419528760681
"2434",0.099585387629976
"2435",0.0998822140501114
"2436",0.0958116870850821
"2437",0.102553829288473
"2438",0.124711664496678
"2439",0.0925646879348159
"2440",0.0971543923842054
"2441",0.092771740959592
"2442",0.0643193060668748
"2443",0.100689441315568
"2444",0.0931992646613625
"2445",0.104285634371241
"2446",0.119064178137092
"2447",0.0894011017684576
"2448",0.128974111483125
"2449",0.092459575672234
"2450",0.116035678413999
"2451",0.163584942340998
"2452",0.0576653143470901
"2453",0.13803607321646
"2454",0.0960965008857029
"2456",0.0917063109743582
"2457",0.166223675908695
"2458",0.104326068477021
"2459",0.106081561814528
"2460",0.105719326864145
"2461",0.0869520384742676
"2462",0.0809441552863639
"2463",0.111509059166517
"2464",0.0849829818077038
"2465",0.0547880420174963
"2466",0.0803474765162143
"2467",0.111127458712871
"2469",0.0849900939404333
"2470",0.174140217642495
"2471",0.100612827436589
"2472",0.0789864541099975
"2473",0.0837162303227452
"2474",0.100623674272448
"2475",0.067564725498373
"2476",0.0914269994585495
"2477",0.0672539693711689
"2478",0.0874893657278671
"2479",0.0836241109748336
"2480",0.0909555470703269
"2481",0.0815362281750932
"2482",0.15075774692101
"2483",0.0935869996730714
"2484",0.11216202802764
"2485",0.0966084722648871
"2486",0.102217327657611
"2487",0.0853789326506185
"2488",0.101786764351507
"2489",0.0950254195867311
"2490",0.100926495130944
"2491",0.0925336365031854
"2492",0.0792721179970659
"2493",0.0795715084581485
"2494",0.112715790941572
"2495",0.083535957652487
"2498",0.0800685448445154
"2500",0.089886154734566
"2501",0.08700791930442
"2502",0.103258439806488
"2503",0.124078180514
"2504",0.0812851835601971
"2505",0.105788725863462
"2507",0.0940220474430543
"2508",0.122212746401395
"2509",0.117839979012868
"2511",0.105645773247184
"2512",0.0957927656705979
"2513",0.136371995070897
"2514",0.132782209827237
"2515",0.0923593839087847
"2516",0.0851001048598275
"2517",0.0800137705821477
"2518",0.100903820390984
"2519",0.0892945764408098
"2520",0.142809929112495
"2521",0.115521317769818
"2522",0.0842394997561302
"2523",0.0846827735339376
"2525",0.107841752725191
"2526",0.142941068300514
"2527",0.0949783042606293
"2528",0.0891710097963748
"2529",0.107715729719613
"2530",0.105436538979869
"2531",0.060207125740733
"2532",0.0959902346571077
"2533",0.0868705182906669
"2534",0.111532823204435
"2535",0.107103639099429
"2536",0.122716201142802
"2537",0.0838420294623917
"2538",0.0864667048216617
"2539",0.0773451581645959
"2540",0.067617937316738
"2541",0.0936684904064379
"2542",0.0971585661146448
"2543",0.128481043954385
"2544",0.129378495797217
"2545",0.110001907810772
"2546",0.0945807933822781
"2547",0.0829133935983307
"2548",0.0935375237957502
"2549",0.160582316744436
"2550",0.106236422846086
"2551",0.106305618597136
"2552",0.112167030258776
"2553",0.121882743346861
"2554",0.202701576704912
"2555",0.0920241730831658
"2556",0.186891460173942
"2557",0.0964314849598367
"2558",0.0891992855589372
"2559",0.126390732301725
"2560",0.0910482943488998
"2561",0.0819376664274492
"2562",0.0816294986814609
"2563",0.103290107626588
"2564",0.106929564847838
"2565",0.116453483579265
"2566",0.0839997916617591
"2567",0.0835963465096095
"2568",0.0967128453876443
"2569",0.130821238109696
"2570",0.100282441784534
"2571",0.0901878586009907
"2572",0.130102178296475
"2573",0.0850771314455769
"2574",0.0802164508291743
"2575",0.101217087118315
"2576",0.0607323561629569
"2577",0.142949974276843
"2578",0.091317497580795
"2579",0.0945636420923072
"2580",0.0930443698793458
"2581",0.0911380176771565
"2582",0.11148956041665
"2583",0.0861119402831837
"2584",0.0853263394503724
"2585",0.0890849844299473
"2586",0.0901905518934641
"2587",0.0842887275337551
"2588",0.147028545537853
"2591",0.0789884917262513
"2592",0.159273995167712
"2593",0.0950780215656344
"2594",0.0962805843824178
"2595",0.0912776715597315
"2596",0.0977551205705317
"2597",0.0751040957767089
"2598",0.10944444149166
"2599",0.0931652479868341
"2600",0.0767717995837978
"2601",0.070516732097589
"2602",0.111614501127402
"2603",0.074007086365676
"2604",0.134844660847838
"2605",0.10799390409174
"2606",0.0902536764183127
"2607",0.0906177277496252
"2608",0.0909983656142329
"2609",0.0814631163103314
"2610",0.109758470937362
"2611",0.106578827595773
"2612",0.0944628743976096
"2613",0.107542065280973
"2614",0.155080338546919
"2615",0.0852708932716137
"2616",0.0948668178574494
"2617",0.0924561927816761
"2618",0.118955192124311
"2619",0.100912885181825
"2620",0.10088183516516
"2622",0.0987455058069402
"2623",0.0855411995532918
"2624",0.110037224939866
"2625",0.0978254139929239
"2626",0.0984090185454043
"2627",0.0667744451338221
"2628",0.0888748489669694
"2629",0.0878512662146213
"2630",0.0819603149625684
"2631",0.0841720636427077
"2632",0.0874035761577081
"2633",0.103660707580767
"2635",0.10039881193361
"2636",0.104731503026301
"2637",0.110274243281602
"2638",0.0859133470074016
"2639",0.145490036736531
"2640",0.121912251150588
"2641",0.0867714241188874
"2642",0.0907283801067495
"2643",0.105555257660715
"2644",0.10217361389531
"2645",0.179498821861327
"2646",0.0884276804366164
"2647",0.0835949792527321
"2648",0.0632915002872151
"2649",0.118435234324384
"2650",0.108184300737741
"2651",0.127449398180124
"2652",0.087499767477494
"2653",0.0903572322679199
"2654",0.140655246744932
"2655",0.0971808412086444
"2656",0.0957725158599482
"2657",0.123539132987309
"2658",0.152162554207459
"2659",0.0918535549512649
"2660",0.108770804326874
"2661",0.113665887451774
"2662",0.0809760218698704
"2663",0.139974570283921
"2664",0.13141123407642
"2665",0.0919598320354437
"2666",0.0878627895805043
"2667",0.0932139004414064
"2668",0.0825467994755541
"2669",0.0942746243428223
"2670",0.0683347273987171
"2671",0.11529044428715
"2672",0.118774306649026
"2673",0.094003509314662
"2674",0.140838105492106
"2675",0.0819919584797888
"2676",0.189044713090532
"2677",0.0809959848803349
"2678",0.0689701380900366
"2679",0.107822662169242
"2680",0.113928989053069
"2681",0.0917839865193332
"2682",0.0875625321620006
"2683",0.0471547969112987
"2684",0.0981823448104762
"2685",0.092039950182918
"2686",0.0985265900003807
"2687",0.0820546775248354
"2688",0.0956638860454042
"2689",0.102502579219387
"2690",0.116862562325477
"2691",0.0846886356191823
"2692",0.0833536480403017
"2693",0.0872610011817255
"2694",0.156799244994281
"2695",0.0813106716057981
"2696",0.0896715306355624
"2698",0.0753246349344629
"2700",0.0933487371757288
"2701",0.0924169759738786
"2702",0.114492882063305
"2703",0.0838448609772622
"2704",0.0913871983811512
"2705",0.0707826634003568
"2706",0.0898072004790837
"2707",0.0940855379965748
"2708",0.109157802308186
"2709",0.109789645705958
"2710",0.105239938909387
"2711",0.0905713004090634
"2712",0.0996798427461777
"2713",0.120625719095743
"2714",0.106339820925391
"2715",0.0943683920555198
"2716",0.0836329217964496
"2717",0.0949111602601647
"2718",0.110939384691715
"2719",0.122194374153181
"2720",0.0896665458307836
"2721",0.0969378440238837
"2723",0.0908254649339382
"2724",0.0934365461439669
"2725",0.104216844125821
"2726",0.0958006830419879
"2727",0.105085098524334
"2728",0.0964022115368585
"2729",0.133390606087021
"2730",0.102120754172613
"2731",0.106639202401868
"2732",0.0991850746801906
"2733",0.096657795074739
"2734",0.0940517383939272
"2735",0.0987578042635542
"2736",0.115187335617521
"2737",0.0887871330651677
"2738",0.0981398450012155
"2739",0.116944641261002
"2740",0.0858126619566568
"2741",0.103517257289465
"2743",0.0863663233677592
"2744",0.112054690787757
"2745",0.11901513420642
"2746",0.0816293193424209
"2747",0.111081857701664
"2749",0.139225358331983
"2750",0.109536409325111
"2752",0.0893461641504708
"2753",0.110921777386246
"2754",0.227909717198442
"2755",0.112918473292694
"2756",0.0803311793206728
"2757",0.100174661082017
"2758",0.0933505882189015
"2759",0.11053949386212
"2760",0.0925581180262822
"2761",0.0847200785678134
"2762",0.108738502224964
"2763",0.0710758061025257
"2764",0.0731422360211819
"2765",0.0844608361978524
"2766",0.099754747773192
"2767",0.0752657491936012
"2768",0.114997483013807
"2769",0.107339887089077
"2770",0.127840518225111
"2771",0.092546828819358
"2773",0.0922410368525819
"2774",0.109731716066923
"2775",0.0900522463871053
"2776",0.121530343841668
"2777",0.149714271311161
"2778",0.0944050026785023
"2779",0.111653332893758
"2780",0.0651977899246728
"2781",0.107530782496721
"2782",0.0972000733072478
"2783",0.112925998140514
"2784",0.140993336419801
"2785",0.0844244802682354
"2786",0.092114199878114
"2787",0.0971655798619158
"2788",0.0955937855241135
"2789",0.108769126352139
"2790",0.0924138711086725
"2791",0.11592837149444
"2792",0.0771887536499531
"2793",0.0997320515816496
"2794",0.0857904287664427
"2795",0.0930094019914445
"2797",0.129515717244183
"2798",0.116180637363807
"2799",0.0930280229632347
"2800",0.0944580108648944
"2801",0.0780285505187612
"2802",0.0854784832474051
"2803",0.111184652273615
"2804",0.091395533619149
"2805",0.080223325266555
"2806",0.10656907275334
"2807",0.0833639898424069
"2808",0.0894484490913715
"2809",0.104990034804032
"2810",0.0725738718376432
"2811",0.118689201119887
"2812",0.0948153362262513
"2813",0.0914527200689328
"2814",0.0722671364400652
"2815",0.0898224639334559
"2816",0.106219108723934
"2818",0.150626370777796
"2819",0.0765991122631484
"2820",0.0703923330490877
"2821",0.0933151856609719
"2822",0.0650827108114881
"2823",0.0830609322280015
"2824",0.115510909417
"2825",0.161451673622933
"2826",0.104509080730266
"2827",0.0881176883309589
"2829",0.122270023883521
"2830",0.109247289356097
"2831",0.124368970961836
"2832",0.0975489205720552
"2834",0.0711498873846042
"2835",0.0943557321831512
"2836",0.0707365397138149
"2837",0.11188471387031
"2839",0.0986668472161374
"2840",0.0888998447569875
"2841",0.113992475117671
"2842",0.095405206621098
"2844",0.0950096173626602
"2845",0.0916023824381108
"2846",0.0887649365816931
"2847",0.117064814623248
"2848",0.0787439288899326
"2849",0.0967467194098071
"2850",0.0853228857100407
"2851",0.0671389978377316
"2852",0.0968103251910539
"2853",0.111321544289074
"2856",0.107604626767404
"2857",0.0848962549064984
"2858",0.0927034619582146
"2859",0.0808122268042567
"2860",0.0928012447353842
"2861",0.0956377774184639
"2862",0.074507959272046
"2863",0.0753952952038146
"2864",0.0524099372698999
"2865",0.110906682112221
"2866",0.0970483019244058
"2867",0.149411119000853
"2868",0.092343221832284
"2869",0.111845359926609
"2870",0.127919432632576
"2871",0.138422562162777
"2872",0.118839210094338
"2873",0.0820682915440355
"2874",0.0827760890849485
"2876",0.0865585104095849
"2877",0.10245143633421
"2878",0.107910083872523
"2879",0.0933580816844392
"2880",0.130441688176257
"2881",0.130815627607263
"2882",0.137383252360264
"2883",0.113863742540606
"2884",0.0961452408227074
"2885",0.1258374358648
"2886",0.0781310715548167
"2887",0.118670660183818
"2888",0.104419495370816
"2889",0.0706551421628056
"2890",0.165517326246395
"2891",0.0825580126272788
"2892",0.0955789885698164
"2893",0.114822136261759
"2894",0.0885062225374017
"2895",0.0790286820440754
"2896",0.0873323435658872
"2897",0.0916793915567338
"2898",0.0866220343991856
"2899",0.0889746688496725
"2900",0.107579937707067
"2901",0.138256066913313
"2902",0.0815968942030907
"2903",0.0669336763278595
"2904",0.104833149193363
"2905",0.0984433616276163
"2906",0.0920817087074399
"2907",0.110579381589641
"2908",0.103229225176672
"2910",0.120191191082657
"2912",0.127005950657653
"2913",0.11733042755667
"2914",0.0916080602459932
"2915",0.0850792661294722
"2916",0.0934972996402241
"2917",0.0974774304613543
"2918",0.0881415309593138
"2919",0.0977463870904599
"2920",0.15038371395141
"2921",0.0897847095331491
"2922",0.0904767199555937
"2924",0.102211676262356
"2925",0.0972032583732857
"2926",0.100574352943331
"2927",0.0859349695593807
"2928",0.0958247190922043
"2929",0.123467198758039
"2930",0.0995253573006567
"2931",0.0850166249406736
"2932",0.0816755777657895
"2933",0.106705111340397
"2934",0.103878569593222
"2935",0.11008590340447
"2936",0.0687288689623904
"2937",0.163668253505201
"2938",0.132059243103256
"2939",0.164180464900119
"2940",0.102821631280359
"2941",0.08113429652353
"2942",0.12759606664147
"2943",0.0953992071727244
"2944",0.175391261623969
"2945",0.116435283814615
"2946",0.117609644631154
"2947",0.0942532699404716
"2949",0.0905009035603945
"2950",0.0791235196378699
"2951",0.109413746617712
"2952",0.0990728039042154
"2953",0.103292078205264
"2954",0.0915277526483598
"2955",0.0995704136948097
"2956",0.108246147680639
"2957",0.152736338226385
"2958",0.0893212414458514
"2960",0.0945877280640458
"2961",0.0759675040145194
"2962",0.115933297781087
"2963",0.073386839610725
"2964",0.123254153805731
"2965",0.0833167436776404
"2966",0.088281656507976
"2967",0.0945589367140173
"2968",0.0918155431118605
"2969",0.111628898992567
"2970",0.0980868892662213
"2971",0.104436616419669
"2972",0.0846931943868124
"2973",0.114726297296887
"2974",0.112495905378655
"2975",0.0980322191634288
"2976",0.0910209680569804
"2977",0.166818495489645
"2978",0.132170451476393
"2979",0.0987966862021685
"2980",0.127152220940471
"2981",0.0803587298301652
"2982",0.0794652753075662
"2983",0.16085427786559
"2984",0.116464245859684
"2985",0.0805945705801727
"2986",0.0959110673945289
"2987",0.113380746859794
"2990",0.120972461991818
"2992",0.102402868200931
"2993",0.103752939011081
"2994",0.0901322947971735
"2995",0.0978872993474094
"2996",0.170184135919387
"2997",0.0888226383353234
"2998",0.105204023104795
"2999",0.102548315697013
"3000",0.0683074552814959
"3001",0.0931606686334328
"3002",0.113211188945062
"3003",0.0808696203070075
"3005",0.102487655124253
"3006",0.157055688907227
"3007",0.0878124186143643
"3008",0.0869907533147922
"3009",0.136673421424736
"3010",0.115072941086073
"3011",0.10749106989006
"3012",0.0966350240985613
"3013",0.14699807163245
"3014",0.100053383529999
"3015",0.0857543985886489
"3016",0.13836360059911
"3017",0.0914875115867058
"3018",0.10113881102905
"3019",0.115129413764933
"3020",0.105282643875182
"3021",0.121088161435856
"3022",0.0809943935121563
"3023",0.121835448056134
"3024",0.095200092431708
"3025",0.0963904417536065
"3027",0.0972944554916177
"3028",0.0987450765430776
"3030",0.0886015113763804
"3031",0.125397700021515
"3032",0.15737397979515
"3033",0.108614094069678
"3034",0.0870672193579462
"3035",0.118519562605423
"3036",0.104692560344333
"3037",0.0797245869746216
"3038",0.0979029097398145
"3039",0.12989370714439
"3040",0.112417509381248
"3041",0.0903520966174738
"3042",0.0988698163923534
"3043",0.0506006917112996
"3044",0.100907753842968
"3045",0.0606946572392407
"3046",0.105914569240447
"3047",0.115983737967777
"3048",0.12687789066514
"3049",0.10474923151036
"3050",0.0988222025277789
"3051",0.10184459712797
"3052",0.123966204800543
"3053",0.150898115209026
"3054",0.10004129437087
"3055",0.0987351268122169
"3056",0.117156406359898
"3057",0.130992555034303
"3058",0.124373073651881
"3059",0.103277993500106
"3060",0.117872481900597
"3061",0.0923366164140671
"3062",0.0614572098611168
"3063",0.112683963002674
"3064",0.10705985687078
"3065",0.0982694990424725
"3066",0.0710461660789791
"3067",0.0939363353550341
"3068",0.0811542272168245
"3069",0.0925918084337332
"3070",0.0880267957320391
"3071",0.105089321407657
"3072",0.11824674144015
"3073",0.114913403951918
"3074",0.107394097273045
"3075",0.0639869176806448
"3076",0.10554142425692
"3077",0.118376615143322
"3078",0.111516205118868
"3079",0.0871499961006824
"3080",0.077654011353901
"3081",0.110937263347269
"3082",0.128187717871621
"3083",0.0846809165104328
"3084",0.0805752148370452
"3085",0.0951257087132406
"3086",0.0832754118493729
"3087",0.121452952722697
"3088",0.095612496069324
"3089",0.0944853782712435
"3090",0.0817165605789121
"3091",0.102015237346556
"3092",0.10662709063092
"3093",0.0931213548918212
"3094",0.0945772824046986
"3095",0.118426983962158
"3096",0.0839633014057762
"3097",0.108153704275798
"3098",0.0817642400434136
"3099",0.113905015307423
"3100",0.128054049947756
"3101",0.0957349775648233
"3103",0.0974894546320158
"3104",0.123769881966954
"3105",0.121696368984956
"3106",0.0775913431503045
"3107",0.0721729857433274
"3108",0.113079471755587
"3109",0.137905063130474
"3110",0.0904134110456708
"3111",0.0587093989161295
"3112",0.116982507845656
"3113",0.111189541220201
"3114",0.0866878700853466
"3115",0.101947561391685
"3116",0.0975971272992878
"3117",0.0874936720132051
"3118",0.0925705494767631
"3119",0.0907350232934589
"3120",0.107116395993256
"3121",0.114722093990394
"3122",0.096105236639395
"3123",0.0962076216174007
"3124",0.0971344933291415
"3125",0.084041188098952
"3126",0.095079719153509
"3127",0.0766992308027476
"3128",0.0865240138695242
"3129",0.0966204086399197
"3130",0.0988887899069936
"3132",0.0993568738917353
"3133",0.101504110551913
"3134",0.0886483095660591
"3136",0.0974485715302381
"3137",0.123026044368658
"3138",0.0911439215369783
"3139",0.0907141108613761
"3140",0.0890018815772032
"3141",0.109747332676843
"3142",0.0708554575102149
"3143",0.0832927987014359
"3144",0.0955342257601308
"3145",0.103280115908341
"3146",0.120937298152519
"3147",0.110967431880425
"3148",0.116419030068691
"3149",0.0623932521962563
"3150",0.0838240166946551
"3151",0.0993210267883328
"3152",0.106635339748597
"3153",0.0903009965318859
"3154",0.148886328483586
"3155",0.120262234632129
"3156",0.0911121720890242
"3157",0.126306590862019
"3158",0.106842253120297
"3159",0.0976038831518991
"3160",0.0804566604210337
"3162",0.104373983315385
"3163",0.0679813209830617
"3164",0.142138871044084
"3165",0.0810299815576073
"3166",0.0858228540703804
"3167",0.104826236320074
"3168",0.118392257345649
"3169",0.13397037556966
"3170",0.0839262210012355
"3171",0.155659605040392
"3172",0.0822205506108009
"3173",0.0654572902902917
"3174",0.0839518333646418
"3175",0.117760061324364
"3176",0.0923307897503751
"3177",0.0954080413106618
"3178",0.0995289291105734
"3179",0.0929702552955996
"3180",0.106653766217205
"3181",0.168450750687096
"3182",0.102265986684635
"3183",0.0709424756057167
"3184",0.107634869166349
"3185",0.102511526608628
"3186",0.0946936476523999
"3187",0.100169119710484
"3188",0.10307306726137
"3189",0.0931060461638023
"3190",0.127780350667888
"3191",0.0924217004146443
"3192",0.0893660801435046
"3193",0.105381568865526
"3194",0.117426957350973
"3195",0.11531306466871
"3196",0.0852963566140464
"3197",0.085880181387256
"3198",0.0670196273544142
"3199",0.0881313292873144
"3200",0.110621466588103
"3201",0.105478760065189
"3202",0.097389568837995
"3203",0.0902665537766126
"3205",0.137152251177853
"3206",0.0979647675687508
"3207",0.134951359667467
"3208",0.0831695960205296
"3209",0.094080913172365
"3210",0.1122816935209
"3211",0.100651407104289
"3212",0.19065435638856
"3213",0.105706622756454
"3214",0.0909707873579405
"3215",0.0900761304214651
"3216",0.126153613738805
"3217",0.14071663107632
"3218",0.074967981773413
"3219",0.087727191590004
"3220",0.106179063451076
"3221",0.0803616107791901
"3222",0.090208729611728
"3223",0.0811362601550605
"3224",0.0931614890186597
"3225",0.144720737867189
"3226",0.0935022044533108
"3227",0.104549925285286
"3228",0.0794611700427894
"3229",0.0931449152118656
"3230",0.0980866534806626
"3231",0.072822345065684
"3232",0.0920458391496525
"3233",0.130428059181541
"3234",0.0924638129134544
"3235",0.124097205564702
"3236",0.0965216489108744
"3237",0.0798760657210937
"3238",0.096380110666794
"3239",0.154529593286688
"3240",0.117849474378715
"3241",0.0916252836442774
"3244",0.0940063527469101
"3245",0.0948169667509956
"3246",0.11699580582648
"3247",0.0966778980374769
"3248",0.0748585075389442
"3249",0.0846037562764778
"3250",0.0807516055685105
"3251",0.167633449883159
"3252",0.0852617674392202
"3254",0.0852045434144951
"3255",0.115715574853075
"3256",0.0680741411874242
"3257",0.0910323119215084
"3258",0.0822210556140008
"3260",0.0973542075345729
"3261",0.1129947271465
"3262",0.116057850340102
"3263",0.138983410417676
"3264",0.0856337466439551
"3265",0.14847969071258
"3267",0.0870131769060712
"3268",0.166329695131905
"3269",0.0917529695041356
"3270",0.119782824075537
"3271",0.106265831319599
"3272",0.110215987767631
"3273",0.0802662256695027
"3274",0.116568033225778
"3275",0.0933443537329144
"3276",0.0944254131089528
"3277",0.0922365217163966
"3278",0.0990924402514169
"3279",0.107156738480494
"3280",0.0949163331977578
"3281",0.128942271768573
"3283",0.131797525114832
"3284",0.0894610809178693
"3285",0.10911806245753
"3286",0.0895694445001754
"3288",0.116585397958432
"3289",0.100333608517305
"3290",0.127431259435409
"3291",0.0829360904021673
"3292",0.0999476021593445
"3293",0.0882731270498944
"3294",0.101384767671361
"3295",0.113867517203373
"3296",0.10470524279806
"3297",0.132816074677418
"3298",0.0803684675269785
"3299",0.0970273847326281
"3300",0.0733281844682207
