"","X10...sunfl.predict...sunfl.data.mean_sunfl....1."
"2081",0.105682562289498
"2082",0.155373381044358
"2083",0.0943263590895807
"2084",0.115368979554447
"2085",0.113451366335258
"2086",0.0780911639940824
"2087",0.0940985007145415
"2088",0.114264541477114
"2089",0.100613161924213
"2090",0.0892340225697051
"2091",0.0940571655487813
"2092",0.0960451439257366
"2093",0.0950044975666577
"2094",0.084496436688922
"2095",0.0731214453364977
"2096",0.0884691352190004
"2097",0.115447207256679
"2098",0.0943689286618853
"2099",0.100916807457596
"2100",0.0949324253502294
"2101",0.13193204258935
"2102",0.101440648753012
"2104",0.0881176708854737
"2105",0.0918021014412852
"2106",0.10634858403966
"2107",0.108068585564748
"2108",0.0939690947693159
"2109",0.102749888236135
"2110",0.134384052524546
"2111",0.111958579488617
"2112",0.0798164246843618
"2113",0.102969700836661
"2114",0.133529426236464
"2115",0.101673750136034
"2116",0.136630444128801
"2117",0.074276776096969
"2118",0.104358373766889
"2119",0.138846915897754
"2121",0.112504867790187
"2122",0.117839232623182
"2123",0.133903128324608
"2124",0.0891371870341382
"2125",0.0847133463832893
"2126",0.124629521274694
"2128",0.0994480499272919
"2129",0.0795260229395857
"2130",0.102428079543321
"2131",0.1057068144577
"2132",0.124189302407708
"2133",0.095983860455672
"2134",0.101339924006368
"2135",0.0923910361958522
"2136",0.0957452648275156
"2137",0.110130232557588
"2138",0.0681916074321037
"2139",0.105421866091838
"2140",0.104033107598702
"2141",0.102760333707516
"2142",0.097466807367971
"2143",0.108525842730289
"2144",0.0962091900443533
"2145",0.0619455662452908
"2146",0.133301905793289
"2147",0.0970001091913234
"2148",0.101065402055515
"2149",0.0900979088443895
"2150",0.0902544477144203
"2151",0.090086641831907
"2152",0.100016770476676
"2153",0.112334045474631
"2154",0.101166723421727
"2155",0.0816653224080234
"2156",0.0889948592373489
"2157",0.0886052040649417
"2158",0.107819868414485
"2159",0.10802433859115
"2160",0.11071411209991
"2161",0.0934743970382971
"2163",0.131876887996607
"2164",0.102995406352853
"2166",0.102954753014151
"2167",0.0939487175739508
"2168",0.0916843370214172
"2169",0.10575241675632
"2170",0.0846568691482496
"2172",0.0706679925287508
"2173",0.15120713168008
"2174",0.0768876222510336
"2175",0.0877518847896346
"2176",0.0918124741200379
"2177",0.10046224488821
"2178",0.0996550658918965
"2179",0.0999942263621645
"2180",0.0881874048863702
"2181",0.0983692114781839
"2182",0.0854333719729152
"2183",0.0980925299936381
"2184",0.102390069465554
"2185",0.089076296091374
"2187",0.0866331225688593
"2188",0.101767012160765
"2189",0.111822208233515
"2190",0.0867970930480766
"2191",0.106474442903932
"2192",0.0791005953550006
"2193",0.0949223787039457
"2194",0.101442100902224
"2195",0.123413149001038
"2197",0.095114963486775
"2198",0.123349854308244
"2199",0.122603437738199
"2200",0.101810297051255
"2201",0.107148114524831
"2202",0.125514789910692
"2203",0.0902936386040561
"2204",0.0990931712031128
"2206",0.124959363945493
"2207",0.108223488989491
"2208",0.08784791521047
"2209",0.0918471235830551
"2210",0.100065618170951
"2211",0.108028850541047
"2212",0.112139780305296
"2213",0.0900721347796244
"2215",0.0958913278932588
"2216",0.0891018673482192
"2217",0.127585998740956
"2218",0.119064160219314
"2219",0.110803404962764
"2220",0.105301750291972
"2221",0.091579274021176
"2222",0.090953232362297
"2223",0.0963445022663455
"2224",0.066379939573625
"2225",0.111447923111299
"2227",0.0985407796186654
"2228",0.0708770496266187
"2229",0.0989014138038103
"2230",0.109246981517557
"2231",0.0922858903178002
"2232",0.0937194833228301
"2233",0.102353929111694
"2234",0.105932449086354
"2235",0.112573971358738
"2236",0.0901563760206578
"2237",0.0992169748814899
"2238",0.0817569612553689
"2239",0.121179342248424
"2240",0.145185460703143
"2241",0.0857428880786942
"2242",0.094894840969931
"2243",0.107069089562235
"2244",0.103389622111096
"2245",0.0950684692598201
"2246",0.0960375628604494
"2248",0.111095061874308
"2249",0.0925695889107593
"2250",0.135131254737327
"2251",0.0786704273289911
"2252",0.0835701741939683
"2253",0.116003746390785
"2254",0.0952047875233106
"2255",0.094276544862296
"2256",0.100868349559246
"2258",0.0999794668981352
"2259",0.0974169638071423
"2260",0.125418217395814
"2261",0.124870719140368
"2262",0.0944464337130845
"2263",0.111883213298593
"2264",0.115856569661048
"2265",0.10292480575002
"2266",0.101985977724875
"2267",0.109056745097917
"2268",0.112172683413069
"2269",0.106721129997447
"2270",0.0846022504147289
"2271",0.0979183469403505
"2272",0.0780308294289148
"2273",0.119459947017819
"2274",0.0931558961551409
"2275",0.106608852939975
"2276",0.10962656377121
"2278",0.118542699780211
"2279",0.0909667505821929
"2280",0.100462097703724
"2281",0.0934014950259669
"2282",0.0978515129433889
"2283",0.105782045796846
"2284",0.105563313240976
"2285",0.0822445442481597
"2286",0.146115519282498
"2287",0.0998936231815063
"2288",0.0863046957348893
"2289",0.140126996319032
"2290",0.0891827100461968
"2291",0.123485650640442
"2292",0.107003732157518
"2293",0.0819429177268013
"2294",0.0901324505447276
"2295",0.0925344869386355
"2296",0.128511945711275
"2298",0.0887184305790527
"2299",0.100425798966649
"2300",0.154203282992107
"2301",0.0867146049517629
"2302",0.0896366854589389
"2303",0.0846275766066735
"2304",0.104118995879078
"2305",0.115671205307783
"2306",0.0916737694376807
"2307",0.147770356917264
"2308",0.0951877074916443
"2309",0.107234534182543
"2310",0.106247725264417
"2311",0.103518712358233
"2312",0.0978033887837392
"2313",0.135379585893638
"2314",0.101835186349295
"2315",0.118518147558356
"2317",0.116332784257894
"2318",0.0982647090606072
"2319",0.0926160545647265
"2320",0.0689836995579942
"2321",0.102313536712886
"2322",0.0926485762569677
"2323",0.0871739619874387
"2324",0.114395421095494
"2325",0.0837188767800897
"2326",0.0859075327381
"2327",0.0888301294008698
"2328",0.10213592935924
"2329",0.0769029616350479
"2330",0.0939928802277831
"2331",0.1005900232101
"2332",0.0976781186133207
"2333",0.108121970326626
"2334",0.100286307904124
"2335",0.0972547945931862
"2336",0.0639411355622735
"2339",0.100723878464842
"2340",0.0937384257787466
"2341",0.0790702855652502
"2342",0.0803821043718197
"2343",0.0943813740206132
"2344",0.129027289267532
"2345",0.0999799522272721
"2346",0.0915246818568002
"2347",0.112413545414024
"2348",0.0903029743135428
"2349",0.0915110855682927
"2350",0.0994333104089206
"2351",0.0748837605395401
"2352",0.0928411068985306
"2353",0.111862069325949
"2354",0.121183738251014
"2355",0.08557007465987
"2356",0.0954798230914509
"2357",0.0778039860934209
"2358",0.107195564136961
"2359",0.0885883313493645
"2360",0.10453907067061
"2361",0.111657056351869
"2362",0.103174026361763
"2363",0.0855145200439776
"2364",0.109466806622041
"2365",0.118357487736549
"2366",0.102342000884306
"2367",0.0777498438234334
"2368",0.117319550836195
"2369",0.123983945286774
"2370",0.0975132289025401
"2371",0.109578087779135
"2372",0.0918290351547664
"2373",0.0797329688406329
"2374",0.120902977824302
"2376",0.101963481776655
"2377",0.0955836372060867
"2378",0.106943745074412
"2379",0.0968636898033221
"2380",0.141561550847902
"2381",0.0985643283511468
"2382",0.117838146156975
"2383",0.102341334040904
"2384",0.117291003481363
"2385",0.0922311031719036
"2386",0.106478172177989
"2387",0.0856582428870673
"2388",0.0859727640893719
"2389",0.0988148969703332
"2390",0.132125711752586
"2391",0.0914586277951376
"2392",0.114985802368549
"2393",0.100591263814802
"2394",0.130282749513335
"2395",0.103030544200829
"2396",0.0892341212348384
"2397",0.112864140581227
"2398",0.11295407904999
"2399",0.0634092154025341
"2400",0.121040818828666
"2401",0.0694613439887549
"2403",0.114370793526538
"2405",0.0977635138375168
"2406",0.0916557545413497
"2407",0.0977888942233061
"2408",0.0982532943578098
"2409",0.0917692974009158
"2410",0.106486002802729
"2411",0.0942381574888541
"2412",0.0893602738967165
"2413",0.0901252653367049
"2415",0.111770110496985
"2416",0.10987553847974
"2417",0.103950903439621
"2418",0.0901804645866501
"2419",0.13278828518592
"2420",0.10873971975469
"2421",0.0986665860832478
"2422",0.102554254917737
"2423",0.090531736157499
"2424",0.106049785541397
"2425",0.0865893136951609
"2426",0.0872140386486538
"2427",0.112790959513533
"2428",0.0898301066505462
"2430",0.13488727074856
"2431",0.0947987506256645
"2432",0.0783798186275355
"2433",0.118368141112019
"2434",0.0962777175739805
"2435",0.0730084859545767
"2436",0.110454526816168
"2437",0.0994655858179544
"2438",0.0914101126706473
"2439",0.0979016310922647
"2440",0.108010593011836
"2441",0.102292157638067
"2442",0.103782083590679
"2443",0.0994542998229679
"2444",0.103641251565749
"2445",0.0931246052343672
"2446",0.0815368085427001
"2447",0.092704442271862
"2448",0.0811910323246727
"2449",0.158655690843114
"2450",0.141802010269321
"2451",0.0905565460687668
"2453",0.0982500946722527
"2454",0.0929754216333144
"2455",0.0751618521543179
"2456",0.0780821906804372
"2457",0.0961272030002701
"2458",0.0823403606816474
"2459",0.0935236178123129
"2460",0.172402738285346
"2461",0.0916039219419101
"2462",0.0961002619073812
"2463",0.0733351405006889
"2464",0.0993065905984836
"2465",0.116277880895978
"2466",0.0936456283475785
"2467",0.101824543612032
"2468",0.142141174707823
"2469",0.10661341753745
"2470",0.112305981637645
"2471",0.141752403416628
"2472",0.115292336999277
"2473",0.148400385990973
"2474",0.108466374916989
"2475",0.138409744588505
"2476",0.0819604795410637
"2477",0.106600167391138
"2478",0.112799322540931
"2479",0.0869991650700407
"2480",0.0996484816859137
"2481",0.109767536307109
"2482",0.0922967052072867
"2483",0.0988478163144589
"2484",0.0884929272072073
"2485",0.0982806389858629
"2486",0.0833269557053643
"2487",0.0968240287212447
"2488",0.098746495798809
"2489",0.103545656038866
"2490",0.110341160647361
"2491",0.0901897334311908
"2492",0.0887092678002416
"2493",0.0905130982770147
"2494",0.080266297495712
"2495",0.103009495986198
"2496",0.104185256867184
"2497",0.11876161783124
"2498",0.0994965953627768
"2499",0.0865714729675575
"2500",0.08023235742521
"2501",0.0883452539926675
"2502",0.0883244419738638
"2503",0.0984605857686387
"2504",0.113680695926045
"2505",0.0873095906872015
"2507",0.110638278299625
"2508",0.0911044235015812
"2509",0.101519465655998
"2510",0.104852202976944
"2511",0.0859725890079458
"2512",0.0971669904678764
"2513",0.0832209873578517
"2514",0.0673589995830023
"2515",0.102014921869569
"2516",0.0889387061693802
"2517",0.123718684857401
"2518",0.115557361489743
"2519",0.115079663316125
"2520",0.116662874943969
"2521",0.0954784949036654
"2522",0.0931116159542833
"2523",0.0715513250337961
"2524",0.0994165762099646
"2525",0.103762348019443
"2526",0.0975653974674779
"2527",0.134344508533272
"2528",0.103594393517282
"2529",0.109765076942939
"2530",0.10151228126861
"2532",0.100714387935768
"2533",0.0851942224134043
"2534",0.100536383115019
"2535",0.100152003126421
"2536",0.0875219486503726
"2537",0.0926710795110711
"2538",0.0882358262666475
"2539",0.0895276083489468
"2540",0.110107585270402
"2542",0.133414019572862
"2543",0.0886979260293288
"2544",0.099193055828219
"2545",0.0900269266465065
"2546",0.13373052726636
"2547",0.0875076245185414
"2548",0.0995011533993915
"2549",0.116212879311339
"2550",0.0793096053023445
"2551",0.0935102808956562
"2552",0.108762529253291
"2553",0.119489628664556
"2554",0.0839984839947238
"2555",0.108566409054721
"2556",0.0979145343695761
"2557",0.098502784959443
"2558",0.116210438413257
"2559",0.101029861357659
"2560",0.09368344896401
"2561",0.126002237460258
"2562",0.101779645785386
"2563",0.107735348398699
"2564",0.124612206984077
"2565",0.0747802641315321
"2566",0.109381814372121
"2567",0.107419074524086
"2568",0.0770892644436942
"2569",0.11204825199214
"2570",0.125491034641062
"2571",0.134983324262976
"2572",0.105111952825357
"2573",0.0798974543055826
"2574",0.0883511008227047
"2575",0.113757119868054
"2576",0.114050740637648
"2577",0.139786730208634
"2578",0.097374433296984
"2579",0.121253202072755
"2580",0.120291306715568
"2581",0.0999510764623367
"2582",0.0867278417039521
"2583",0.0998048753262525
"2584",0.0972149156061169
"2585",0.091176595330756
"2586",0.122649254263172
"2587",0.105299943199682
"2588",0.109773150605995
"2589",0.0953188031658529
"2590",0.109990117545408
"2591",0.0982417947845932
"2592",0.0961454794306681
"2593",0.111477217061601
"2594",0.100468445023107
"2595",0.083725265971551
"2596",0.0893352391199931
"2597",0.130325125457811
"2598",0.0933136133196035
"2599",0.10735845036487
"2600",0.0901173059265237
"2602",0.111482474340773
"2603",0.102121002014333
"2604",0.120441126096386
"2607",0.104393979409171
"2608",0.102123001494474
"2609",0.0855414215903481
"2610",0.0876088247620167
"2611",0.0978563817635478
"2612",0.0960527605521345
"2614",0.101302705373404
"2615",0.0877329278747072
"2616",0.104598030672067
"2617",0.090199057674123
"2618",0.079339905428798
"2620",0.143006913453717
"2621",0.0921542456487564
"2622",0.106588588995003
"2623",0.0864878265419035
"2624",0.107579601191785
"2625",0.0887950191146319
"2626",0.088869199908317
"2627",0.121076218229768
"2628",0.0940542501623214
"2629",0.0822431550997684
"2630",0.0694050886069055
"2631",0.0950626883620994
"2632",0.104447890737891
"2633",0.104400559996401
"2634",0.087476709758794
"2635",0.102165184581357
"2636",0.0870373538054544
"2637",0.116412743305213
"2638",0.123497720439877
"2639",0.0952703105698828
"2640",0.106873937410458
"2641",0.0856072989958286
"2643",0.0762518346683666
"2644",0.10122857315285
"2647",0.0902480054829569
"2648",0.116048511187098
"2649",0.0787470474068114
"2650",0.0747568169045979
"2651",0.125258002208697
"2652",0.101190351748733
"2653",0.0963440045660218
"2654",0.0710446352612658
"2655",0.115882531402773
"2656",0.126336851411093
"2657",0.0909255975927553
"2658",0.0829627417806979
"2659",0.0899447762578321
"2660",0.11127447444307
"2661",0.10987010340291
"2662",0.0850823987496248
"2663",0.100817437460803
"2664",0.0911326386757173
"2665",0.121708313631301
"2666",0.124388136947223
"2667",0.106774155181649
"2668",0.110472554947954
"2669",0.127246464427307
"2670",0.0830740044022764
"2671",0.0817883322752204
"2672",0.100225283253834
"2673",0.166654272624359
"2674",0.106776816737295
"2675",0.164834409340979
"2676",0.0923883781782168
"2677",0.143253004280911
"2678",0.0951207813980611
"2679",0.0717215854158795
"2680",0.0949924414503841
"2681",0.0943771775418787
"2682",0.110400289381937
"2683",0.0887341148047508
"2684",0.0946809903343748
"2685",0.101999596638299
"2686",0.109521413562744
"2687",0.0944979168343374
"2688",0.0953613115788902
"2689",0.0928722434899284
"2690",0.101166173379859
"2691",0.090783483705516
"2692",0.0865336545341267
"2693",0.0877536344192971
"2694",0.129210102795678
"2696",0.103993334196735
"2698",0.10533602853796
"2699",0.100209870521913
"2700",0.105781763248178
"2702",0.0964932101905614
"2703",0.0882653846115364
"2704",0.0985238598519543
"2705",0.0899572878406909
"2706",0.100606908890262
"2707",0.0962224252948063
"2708",0.0991514668510514
"2709",0.0909623783653844
"2710",0.100564599572519
"2711",0.11678758659287
"2712",0.0896766414522723
"2713",0.109089517229088
"2714",0.0932459904049754
"2715",0.100606497046929
"2717",0.106589992683148
"2718",0.0935598399208316
"2719",0.103871097275514
"2720",0.131224488948683
"2721",0.0985961520536386
"2722",0.087384752278387
"2723",0.095368478137618
"2724",0.100312661211985
"2725",0.129701855929539
"2726",0.135006813629065
"2727",0.112557294941605
"2728",0.0887620964288106
"2729",0.118919517024951
"2730",0.0972100513888581
"2731",0.0994320583847399
"2732",0.0948127882381813
"2733",0.114618242714178
"2734",0.0836133179241671
"2735",0.101854538158283
"2737",0.109822311719978
"2738",0.101163160296092
"2739",0.098378023713445
"2740",0.0882246374427905
"2741",0.110340110608539
"2742",0.101972291154156
"2744",0.108303990860058
"2745",0.138199854108508
"2746",0.118114584411105
"2747",0.121341066456659
"2748",0.109552593052996
"2749",0.0816276583017825
"2750",0.119824428489535
"2751",0.0469203772487582
"2752",0.119451119688155
"2753",0.111587470101342
"2755",0.101935231047878
"2756",0.0930283263723947
"2757",0.0929720529730333
"2758",0.0956783645490544
"2759",0.0893904238643797
"2760",0.109030040297277
"2761",0.0870323354194383
"2762",0.0815602448501428
"2763",0.0964403175379483
"2764",0.0774598569729825
"2765",0.0966046985036744
"2766",0.096069371783293
"2769",0.100452621810434
"2770",0.101401368455528
"2771",0.0649763812211136
"2772",0.0982363241661477
"2773",0.111453147737032
"2774",0.127504745370369
"2775",0.0851153681971902
"2776",0.103142233210068
"2777",0.137714802840178
"2778",0.0813974390164587
"2779",0.0998307518704428
"2781",0.120142171910249
"2782",0.131720585088467
"2783",0.119420706875814
"2784",0.0819847840151503
"2785",0.104475687490736
"2787",0.0921424743803108
"2788",0.117711216492948
"2790",0.0947052868671971
"2791",0.106726309722868
"2792",0.0807290540365908
"2793",0.0903278176712663
"2794",0.114629420234413
"2795",0.103289861791546
"2796",0.111294526850796
"2797",0.0861215571843343
"2798",0.104166559419689
"2799",0.107446697798896
"2800",0.0956498047490845
"2801",0.102336070732765
"2802",0.105957600991354
"2803",0.0860013939141654
"2804",0.106055612254819
"2805",0.107694968596934
"2806",0.110648649826465
"2807",0.134295245035733
"2808",0.103914075679384
"2811",0.158806186295459
"2812",0.0957712157066657
"2813",0.0756430099940529
"2815",0.100936023029349
"2817",0.0907780376766231
"2818",0.093501169312164
"2819",0.0694113240610597
"2820",0.103712743545586
"2821",0.0913976926031989
"2822",0.0789112273083023
"2823",0.111344835872238
"2824",0.117435840540903
"2825",0.12978339840203
"2826",0.110851991909546
"2827",0.0888706902982108
"2828",0.0825671719377944
"2830",0.0958708528196791
"2831",0.11510589143752
"2832",0.0964410842407009
"2833",0.128881082532672
"2834",0.0849510779310314
"2835",0.109478953857094
"2836",0.0969947719230686
"2837",0.0959259969421856
"2838",0.0994488115437712
"2839",0.0948557774508341
"2840",0.101562393236369
"2841",0.149874783408823
"2842",0.123329297153061
"2843",0.127557331711964
"2844",0.114307330353585
"2845",0.0750571238069871
"2846",0.101465408575166
"2847",0.0854197029570264
"2848",0.121977891336237
"2849",0.157433220552416
"2850",0.0971613851406826
"2851",0.10309952948313
"2852",0.113634466108251
"2853",0.0896639068217067
"2854",0.0999957200548238
"2855",0.139501859589297
"2856",0.113104354291748
"2857",0.0963697735693061
"2858",0.118763952135019
"2860",0.0899960144851204
"2861",0.090403594806247
"2862",0.0985589790761154
"2863",0.10996590133054
"2865",0.0904709394973308
"2866",0.104575202693225
"2867",0.10048991638635
"2868",0.0809722207079972
"2869",0.102783369224739
"2870",0.111020835023407
"2871",0.0898569136199452
"2872",0.110947219590863
"2873",0.152926943231268
"2874",0.0972304123401624
"2875",0.106731534516283
"2876",0.0899766570177217
"2877",0.0929127396058136
"2878",0.11510521178457
"2879",0.0916988569538013
"2880",0.101975021219876
"2881",0.0906396637215651
"2882",0.120971608560278
"2883",0.103631564379251
"2884",0.0917227640704489
"2885",0.0903495887352246
"2886",0.113759504506239
"2887",0.112773011483055
"2888",0.105617259297695
"2892",0.0959587000506184
"2893",0.0895964351675895
"2894",0.0999750960358864
"2895",0.0836619325910235
"2896",0.101202507714965
"2897",0.0872142178884964
"2898",0.076412471559065
"2899",0.0711526113373543
"2900",0.102275811949255
"2902",0.0776452852795819
"2903",0.136216737534591
"2904",0.126536549866692
"2905",0.0890463770745323
"2906",0.101065714264625
"2907",0.10645405492138
"2908",0.0985793599187849
"2909",0.100721087885266
"2910",0.0748062815595158
"2911",0.103437327222936
"2912",0.106188415035938
"2913",0.106992963240064
"2914",0.105049088083036
"2915",0.102668068461976
"2916",0.122498808985341
"2917",0.0852427056916001
"2918",0.103890015394583
"2920",0.107856066746981
"2921",0.0885928575680601
"2923",0.110469199909519
"2924",0.11379747958685
"2925",0.126681506498192
"2926",0.100891237344586
"2927",0.109311766946927
"2928",0.102262804585115
"2929",0.0971244598673349
"2930",0.103677831327028
"2931",0.10767675246997
"2932",0.0873430623249348
"2933",0.0936403879406113
"2934",0.0987322478204068
"2935",0.0855545678440292
"2936",0.120086694435484
"2937",0.0981405445032418
"2938",0.104187391541577
"2939",0.0990328706065896
"2940",0.13753593173111
"2941",0.10791400743403
"2942",0.127060941349441
"2943",0.108165785560807
"2944",0.103563585879118
"2945",0.0922130770083894
"2946",0.09769988745693
"2947",0.102672152270365
"2948",0.0968062383277299
"2949",0.0920931262322975
"2950",0.080639456489232
"2951",0.097474606292888
"2952",0.0860021407448122
"2953",0.0918099196485872
"2954",0.0881074836899928
"2956",0.132328495090633
"2957",0.0731847870297688
"2958",0.0963097377759849
"2959",0.0866782068394344
"2960",0.0934042183535671
"2961",0.0877719911499319
"2962",0.116105791533232
"2963",0.109614731355581
"2964",0.101501862308006
"2965",0.145693692263324
"2966",0.100106466326069
"2967",0.106325153999792
"2968",0.0771501227685281
"2969",0.107605110568476
"2970",0.0954764267021077
"2971",0.0731078013700114
"2972",0.090341914958968
"2973",0.109973529199934
"2974",0.0941981438237275
"2975",0.0774311804491695
"2976",0.0849585976399271
"2977",0.107762238344294
"2978",0.106281804171467
"2979",0.111911040866781
"2980",0.0948581645966283
"2981",0.0918616605511674
"2982",0.0947331113171047
"2983",0.104369202636993
"2984",0.10772208163242
"2985",0.0824583077574488
"2986",0.102274460972342
"2987",0.0878412804457262
"2988",0.108338031244605
"2989",0.0818280191788499
"2990",0.0873452560160312
"2991",0.106747498504189
"2992",0.115309923696324
"2993",0.0984507444952801
"2994",0.105851605360283
"2995",0.0979515757969609
"2996",0.111513021568216
"2997",0.119055140635825
"2998",0.120151212503622
"2999",0.152243219974387
"3000",0.123451156495437
"3001",0.112503108504521
"3002",0.0934405905004425
"3003",0.0906395546372569
"3004",0.0928511141873878
"3005",0.0900731526738767
"3006",0.0924550985185829
"3007",0.101392822073168
"3008",0.091453225897494
"3009",0.114770640792588
"3010",0.088130726600113
"3011",0.0984990679095329
"3012",0.0980682077861387
"3013",0.0862473990120127
"3014",0.0998547458345027
"3015",0.0962736233736355
"3016",0.101566217648222
"3017",0.0878629793989033
"3018",0.11606672871343
"3019",0.130696119554338
"3020",0.0803214361053386
"3021",0.106420058317899
"3022",0.0941540746507087
"3023",0.113890757016144
"3024",0.0872246451733046
"3025",0.108528721785597
"3026",0.0795562100734266
"3027",0.0902696725351875
"3028",0.0818500648301702
"3029",0.156821794559856
"3030",0.0899105128143736
"3031",0.072309780392822
"3032",0.14519499181219
"3033",0.139740937380469
"3034",0.0719083830202898
"3035",0.111488542838684
"3036",0.108973380401239
"3037",0.0842980933350367
"3038",0.10668341735121
"3039",0.102443669816867
"3040",0.0957551689028193
"3041",0.101958098265231
"3042",0.0707604544246416
"3043",0.0725518960430058
"3044",0.0843783095650102
"3045",0.118360210048421
"3046",0.0857568244147646
"3047",0.100071900731071
"3048",0.125827583540759
"3049",0.143794741984581
"3050",0.10144919002701
"3051",0.145262179868645
"3052",0.0921313772129245
"3053",0.113655178087122
"3054",0.0967088234060994
"3055",0.140795357890557
"3056",0.102590286729846
"3058",0.104874916529868
"3059",0.0916749307023618
"3060",0.0928640460735288
"3061",0.0969563847181069
"3062",0.0819496515417304
"3063",0.117848423659923
"3064",0.147631479577114
"3065",0.0960671644476624
"3066",0.0600370924484118
"3067",0.104500946645773
"3068",0.0990296938483711
"3069",0.109193514246299
"3070",0.0993895718446654
"3071",0.0975882654802143
"3072",0.0919540591961346
"3073",0.118085855030616
"3074",0.0764660024120588
"3075",0.0744898603861121
"3076",0.109751962137868
"3077",0.0927100690174916
"3078",0.0798126417384602
"3079",0.0962115636003204
"3080",0.10360479235685
"3081",0.105126364604733
"3082",0.0919600249471504
"3083",0.122197101423045
"3084",0.0996787562229352
"3085",0.099151542845929
"3086",0.111488077275788
"3087",0.113248714023323
"3088",0.0852149594647136
"3089",0.0840166277054273
"3090",0.0877887175034829
"3091",0.0831642160116592
"3092",0.118547114827327
"3093",0.104206172973832
"3094",0.0944337379953699
"3096",0.0924827074397722
"3097",0.103719912918951
"3098",0.0947747172044815
"3099",0.1053966900505
"3100",0.136319495330669
"3101",0.112139747249101
"3102",0.0902214425938844
"3103",0.0947676313642401
"3104",0.10389474853352
"3105",0.114319240724664
"3106",0.0843315783339046
"3107",0.0813282410500961
"3108",0.103172953620604
"3109",0.118488010804095
"3110",0.113718678913827
"3111",0.141622135462056
"3112",0.0857040081346704
"3113",0.0912745583591738
"3114",0.0888299034666238
"3115",0.069113414095914
"3116",0.124247158583523
"3117",0.152375221832856
"3118",0.082263963571661
"3119",0.103486152495747
"3120",0.120963003127091
"3121",0.0913362225791794
"3123",0.10396096679182
"3124",0.0907481160804083
"3125",0.0931356599347341
"3126",0.0859692811183601
"3127",0.09903244207658
"3128",0.156009065434632
"3129",0.0600778319044294
"3130",0.0957485414396648
"3132",0.0976039358045791
"3134",0.113532750551024
"3135",0.133882447840388
"3136",0.0752986552878813
"3137",0.090863671428014
"3138",0.102813585931349
"3139",0.109145720808453
"3140",0.0879677112883616
"3142",0.096835816660908
"3143",0.0911293838871659
"3144",0.114505701302674
"3145",0.103305439256993
"3146",0.11197769697627
"3147",0.106286356685125
"3148",0.0878768507767963
"3149",0.117229910021659
"3150",0.0996411068746583
"3151",0.088635161693614
"3152",0.108285165459442
"3154",0.092262101635891
"3155",0.107852367919847
"3156",0.0978297923530804
"3157",0.0938247113578663
"3158",0.0990819859477576
"3159",0.0927941344863433
"3160",0.116261872951282
"3161",0.0956533160887211
"3162",0.101461385393864
"3163",0.0847037412937617
"3164",0.0919750586476714
"3165",0.12016757337903
"3166",0.0978905821472095
"3167",0.110349629459341
"3168",0.0816337536102014
"3169",0.0877085516697675
"3170",0.0906513477063722
"3171",0.13280790047091
"3172",0.0974012687119814
"3173",0.107436370120729
"3174",0.111186372344754
"3175",0.0791897765071652
"3176",0.116366226950485
"3177",0.106260432991023
"3178",0.104611749639312
"3179",0.100921617594423
"3180",0.0884703761506816
"3181",0.0680590313422215
"3182",0.0924639985486441
"3183",0.108869095794561
"3184",0.105322778725142
"3185",0.12978424899342
"3186",0.0930387947733359
"3187",0.123456803403729
"3188",0.0877341518878271
"3189",0.10263381757816
"3190",0.102800268464287
"3191",0.098515289785614
"3192",0.11166671427798
"3193",0.083868024215433
"3194",0.0901960547505252
"3196",0.108241047447408
"3197",0.104482725814821
"3199",0.103373682058967
"3200",0.138006432317787
"3201",0.0961040098384194
"3202",0.108877835072013
"3203",0.0984912568341258
"3204",0.134733941357072
"3205",0.107047808489441
"3206",0.0967987929912302
"3207",0.0721601043501268
"3208",0.125678396931562
"3209",0.0745015286744085
"3210",0.107211679063266
"3211",0.109777152348568
"3212",0.114887367339742
"3213",0.0999096520479107
"3214",0.0898565460012396
"3215",0.102709957983412
"3216",0.124217954639516
"3217",0.13884800402922
"3219",0.107814816910416
"3220",0.126148584838855
"3221",0.11373714674013
"3222",0.17771689030454
"3223",0.0986662827363258
"3224",0.0888276101795332
"3225",0.124740098933577
"3226",0.0872433444415692
"3227",0.0980359116789612
"3228",0.136665066263136
"3229",0.107020789893343
"3230",0.137881115199808
"3231",0.0912411196114607
"3234",0.0983713657027632
"3235",0.0994169259124978
"3236",0.0907514932204234
"3237",0.0958674012509569
"3238",0.110773491915421
"3239",0.122476557822224
"3240",0.0741498908539437
"3241",0.112554614708129
"3242",0.10732923486677
"3243",0.162660317877926
"3244",0.155987389390595
"3245",0.107859369385566
"3246",0.0974315388039153
"3247",0.110874991248331
"3249",0.100813746599274
"3251",0.0744362907482785
"3253",0.085933890712297
"3254",0.100979282816634
"3255",0.111933220259664
"3256",0.121505524136969
"3257",0.108350700924776
"3259",0.0972013097556034
"3260",0.130863218343966
"3261",0.0984582109306823
"3263",0.111298586047754
"3264",0.104068023598433
"3265",0.0859186040000308
"3266",0.103387663813797
"3267",0.128291173631682
"3268",0.0967632221039967
"3269",0.0995120581757362
"3270",0.127137877304922
"3271",0.0969072449976312
"3272",0.0907617962359723
"3273",0.107911569016059
"3274",0.0952754512279848
"3275",0.0854623066654178
"3276",0.0943583550315727
"3278",0.0960952240440304
"3279",0.0941802932747922
"3280",0.080054167695418
