Fishnet_ID,RapeseedError
49688,0.028442913
49694,-0.138716636
49695,0.092205075
49700,-0.075412434
49703,-0.045100624
49705,-0.137637536
49712,0.000975625
49718,-0.052708458
49720,-0.071459701
49724,0.222540113
49735,0.436757255
49739,-0.107671017
49748,0.269514706
49754,-0.126592994
49755,0.168432254
49762,0.053967155
49770,0.241632178
49773,0.176490551
49776,-0.076798598
49781,-0.048099814
49784,0.059264372
49787,-0.23886885
49788,0.209093473
49792,0.154391712
49796,-0.127594161
49799,0.064005516
49802,-0.081919208
49803,-0.263973436
49813,0.220444014
49819,0.029753132
49830,-0.104994401
49831,-0.248256871
49835,-0.063457884
49838,-0.102251802
49839,0.131335498
49855,-0.245399342
49858,0.269257472
49860,-0.15342476
49864,-0.34533016
49876,0.325837727
49878,-0.042877634
49884,-0.172767655
49886,-0.187524676
49888,-0.002911002
49889,-0.139189034
49893,-0.013513978
49900,-0.256219032
49913,0.348520548
49914,-0.005862511
49916,-0.107162306
49918,-0.190147941
49924,-0.113502246
49937,-0.189064627
49956,-0.14002304
49960,-0.131470179
49963,-0.037766544
49977,0.162252828
49980,-0.159743079
49981,0.021542408
49989,-0.044985505
49996,0.20899216
50013,0.07697583
50019,-0.181729105
50031,-0.164246621
50034,-0.164067747
50043,0.321635136
50047,0.063942565
50048,0.039153908
50053,-0.157228638
50055,-0.092267855
50061,-0.069054945
50063,-0.34089243
50070,0.098759413
50071,0.130564031
50072,0.017746827
50076,0.104893204
50079,-0.033290252
50085,-0.082655031
50088,-0.119137233
50094,0.030379355
50097,-0.222104696
50104,0.019525597
49579,-0.02919036
49586,-0.241346519
49621,-0.076328407
49627,-0.035767328
49632,0.098175457
49638,-0.059025072
49670,0.07883421
49671,-0.155056675
49687,-0.013241714
49702,0.086389448
49745,0.024365154
49772,0.780437682
49793,0.309759095
49818,-0.155437715
49829,-0.207284459
49834,-0.109155925
49856,-0.072909404
49869,0.20517945
49874,-0.166777024
49887,-0.21435728
49927,-0.056060833
49972,0.088825643
50001,-0.11349256
50009,0.056741503
50010,-0.109162978
50044,-0.107367111
50057,-0.229213325
50065,-0.167756229
50084,-0.289590229
50095,-0.208358002
50112,0.142465765
50113,-0.177992291
50142,0.19740648
50145,-0.213277075
50150,0.248701503
50153,0.162785411
50159,0.040030244
50165,-0.141659302
50166,0.145949828
50172,-0.101921778
50177,-0.124557913
50178,-0.026304061
50193,0.342185243
50195,0.006556342
50199,-0.199929305
50200,0.207652265
50201,0.106773319
50203,0.162279122
50212,0.058773007
50213,0.270878682
50219,0.147773823
50221,-0.156742874
50222,-0.242110641
50223,0.210607159
50232,0.098719168
50237,-0.254699654
50238,-0.053188781
50240,-0.00416654
50242,0.129116711
50243,0.328883149
50246,-0.2425693
50248,-0.080078678
50256,0.082238596
50258,-0.033127351
50262,-0.1269422
50270,-0.125921462
50271,-0.004599543
50273,0.011932234
50275,-0.133525895
50279,0.033775337
50293,-0.119158174
50295,-0.219296008
50300,-0.108407458
50303,-0.071601495
50306,-0.012344605
50315,0.185454446
50318,0.500617188
50328,-0.095378765
50333,0.133459421
50335,0.364902202
50336,-0.029475751
50342,0.003645056
50344,-0.14425104
50345,-0.024730116
50351,-0.074411082
50359,-0.160873669
50367,-0.118930072
50369,0.057103515
50373,-0.020856306
50380,0.056920436
50386,0.071455634
50394,-0.282665099
50395,-0.150549586
50410,-0.091150944
50411,-0.039444719
50413,-0.04220419
50421,0.12374174
50425,-0.150194682
50426,0.251998899
50439,0.053316134
50454,0.378387019
50457,-0.102193223
50460,-0.185980857
50466,-0.010113076
50469,0.108069421
50470,-0.217315942
50475,-0.175712335
50485,-0.148437081
50494,-0.116534721
50514,-0.24171332
50532,-0.106178645
50534,0.181693516
50537,0.247742014
50539,-0.11206692
50541,0.040650151
50542,-0.035372237
50550,-0.154114682
50558,-0.055419388
50560,-0.180393489
50562,-0.200386396
50571,-0.10173033
50575,-0.053676269
50580,0.362171766
50591,-0.078399211
50592,0.04387
50609,0.10145023
50613,0.043341379
50621,0.038866019
50624,0.548124583
50635,0.027462448
50640,0.036047606
50645,-0.031376813
50647,0.119255438
50654,0.122959879
50655,0.374470108
50666,-0.130677796
50667,-0.055412537
50668,0.049939739
50669,-0.126524583
50673,-0.101707692
50675,0.214951302
50678,0.027861664
50680,0.092256785
50683,-0.057236433
50686,0.003910741
50692,-0.022149937
50694,0.158952377
50696,-0.143422718
50708,0.091412879
50709,-0.118944087
50714,-0.049596347
50109,0.182869715
50151,-0.161293479
50282,0.240281398
50298,-0.318294385
50323,-0.098452547
50354,-0.129535585
50365,0.262001141
50392,0.255258892
50403,-0.006263488
50434,-0.177121485
50441,0.158635738
50489,-0.086782798
50491,-0.166270485
50492,0.316411865
50502,-0.054904553
50535,0.324224943
50581,-0.201039727
50599,0.831291288
50626,-0.156625079
50671,0.002528468
50674,0.592162549
50711,-0.294845069
50715,0.212843309
50728,0.030537456
50731,0.056728548
50735,0.103893877
50737,0.15957428
50744,-0.30219375
50745,0.110780416
50750,-0.06448706
50754,-0.067097171
50757,-0.15877005
50758,0.014111172
50759,-0.014478979
50766,-0.026877652
50769,0.446515165
50785,0.242519532
50787,-0.076405981
50788,0.142149612
50790,-0.0866269
50795,-0.153114944
50805,-0.350546494
50806,0.124861597
50814,0.318239825
50816,0.482724248
50823,0.126405339
50825,-0.107231584
50829,0.199309855
50831,-0.184267613
50841,0.124150765
50843,-0.069177229
50845,0.18281831
50850,-0.143752732
50855,0.009931214
50862,-0.192475641
50865,-0.084575947
50868,-0.125364757
50873,-0.134791592
50884,0.132761161
50886,-0.149544296
50887,0.69776271
50893,-0.112550017
50895,0.042894088
50897,-0.279728948
50903,-0.021514036
50912,-0.17792325
50915,0.177113881
50917,-0.135578507
50921,0.119219158
50922,0.138161723
50923,-0.157665892
50925,-0.056426902
50930,-0.199909807
50938,0.021103035
50960,-0.051982243
50963,-0.079334846
50967,-0.202362627
50973,0.145003479
50974,0.161512781
50975,0.121421828
50979,0.093832911
50983,-0.009587264
50986,0.002391206
51010,0.170340588
51022,-0.031192995
51023,0.118512539
51028,0.149854726
51035,0.201580948
51036,0.157640329
51038,0.09804674
51052,0.030303214
51053,0.302148673
51056,-0.153642662
51058,-0.058161767
51059,0.020284671
51065,-0.133053136
51066,-0.005254796
51068,-0.142448347
51070,-0.117113542
51079,-0.169734819
51080,-0.16352588
51095,-0.041834617
51097,-0.188704163
51107,-0.124466524
51112,-0.200049576
51114,0.240624296
51119,0.141891311
51134,-0.126756076
51135,0.124955581
51151,-0.157929421
51155,-0.097880523
51157,0.108440607
51158,0.223767227
51162,0.201047695
51167,0.004801393
51174,-0.017267062
51178,0.348090872
51180,-0.014367362
51183,0.191936473
51184,0.256667667
51186,-0.134851222
51190,0.016557789
51191,0.007075573
51197,-0.287211272
51204,0.044998204
51208,0.046574038
51220,0.015432971
51228,-0.073081342
51229,-0.205596249
51232,0.154016186
51239,0.180690457
51250,-0.069364206
51253,-0.000592072
51258,-0.091886479
51260,-0.084611953
51271,-0.088190498
51280,-0.039617369
51287,-0.164455374
51294,-0.115267396
51298,-0.035595131
51300,-0.033243389
51305,-0.184834925
50721,-0.133671204
50846,-0.132082674
50854,-0.175370306
50857,-0.044344359
50863,-0.136704
50911,0.228698333
50931,0.195984172
50944,-0.040640378
50966,-0.069490398
50969,-0.093145862
50977,-0.089649586
51012,0.428323215
51018,-0.427410454
51046,-0.148179064
51063,-0.201737532
51076,-0.281747784
51098,0.159461847
51187,0.080520902
51214,-0.10851536
51226,-0.0715807
51313,0.068184108
51316,-0.044193876
51330,0.178492111
51340,0.247672487
51345,-0.070684097
51367,0.082022331
51370,0.027561653
51371,0.118091874
51374,-0.024844643
51379,0.152989299
51385,0.01708545
51393,0.076858416
51396,0.043786672
51398,-0.087842776
51405,-0.040639113
51412,-0.01366206
51413,-0.038834933
51414,-0.158190111
51424,-0.029804724
51427,0.280558046
51430,-0.087726548
51435,0.051047751
51440,0.080376543
51443,-0.29002278
51444,-0.208949708
51446,0.280874541
51449,0.182737924
51452,-0.202032775
51454,0.085187183
51470,0.021266077
51472,-0.269950654
51478,0.218572085
51481,-0.183465895
51487,-0.168302438
51490,0.296658275
51496,-0.174366868
51498,-0.278524651
51502,-0.014046713
51503,-0.015123906
51508,0.155385109
51509,-0.02095937
51529,-0.042926391
51534,0.005558069
51536,-0.180228459
51537,-0.169196074
51538,0.027857375
51553,0.121641143
51557,-0.173675046
51561,-0.19418494
51570,-0.219205825
51573,0.325062784
51587,-0.184689872
51591,0.046262377
51611,-0.153144278
51612,0.178642184
51624,-0.072489341
51629,-0.198077833
51632,0.080665659
51637,-0.08082517
51640,-0.065678617
51651,0.21266635
51654,0.192276852
51662,0.007478881
51667,0.155205347
51668,0.020644645
51671,-0.128107854
51677,0.276349709
51683,0.047246858
51684,-0.034130536
51685,0.034902192
51689,0.021827027
51691,0.109602797
51692,-0.086483163
51694,-0.096710304
51700,-0.184699
51710,0.29473098
51713,-0.005427804
51717,-0.20248513
51722,0.215449706
51726,-0.108606774
51729,-0.129901683
51734,-0.34592827
51736,-0.072686972
51742,-0.06471561
51749,0.121421238
51750,0.209604099
51751,-0.164690637
51754,0.089033185
51755,-0.118462055
51763,-0.053615363
51769,-0.047117932
51770,-0.137757003
51772,-0.121103377
51773,0.249834358
51779,-0.062251468
51788,0.125458571
51793,0.155158192
51797,0.024255145
51802,0.08720207
51804,-0.010232604
51812,0.053088309
51821,-0.160297577
51836,-0.081835952
51839,-0.017090509
51851,-0.118100575
51855,0.037240475
51861,0.087429117
51864,0.084737263
51870,-0.132353934
51881,0.25820988
51891,-0.055824463
51894,-0.207695394
51898,0.003239806
51901,0.098919973
51902,-0.043326888
51905,0.306975562
51906,-0.438565079
51909,-0.271580426
51913,-0.021328157
51915,-0.040734013
51353,0.150179775
51390,-0.191637248
51403,0.188417191
51418,-0.094605682
51526,-0.179491576
51581,0.104390102
51596,0.47477829
51687,-0.152356576
51711,0.260454182
51721,-0.009524137
51741,0.353293467
51753,-0.258768196
51764,0.203892391
51775,0.280925765
51813,0.143024141
51818,-0.081247208
51827,-0.178462626
51873,0.005997324
51907,0.502852185
51930,0.037368172
51931,0.126578251
51937,0.011480051
51944,-0.062286212
51947,0.116108424
51951,0.597256019
51952,-0.502915165
51956,-0.108446061
51959,0.010689086
51961,-0.087583924
51963,0.076523438
51968,0.302207236
51969,0.340624388
51971,0.075437086
51974,-0.229276554
51976,-0.12265053
51979,-0.002908765
51982,-0.020925901
51983,0.068741217
51984,0.347015625
52001,-0.014835688
52026,-0.053373386
52030,0.184924765
52031,-0.148019913
52033,-0.135575501
52036,-0.172711874
52039,0.387690967
52040,-0.169710368
52043,-0.021952881
52055,0.333664974
52062,-0.061209978
52065,-0.081418364
52066,-0.029632765
52067,0.09302438
52068,0.105541817
52069,-0.211969762
52072,-0.114241694
52093,0.098584412
52094,-0.065399509
52102,0.246608197
52111,-0.153505499
52112,-0.041564582
52117,0.07954951
52118,-0.00800725
52125,0.289708048
52127,-0.0650501
52140,-0.07787911
52142,0.013105148
52143,-0.048100047
52147,0.149797437
52154,0.024439124
52156,-0.420347623
52176,0.127873829
52179,-0.077770106
52180,0.0663301
52184,0.107803767
52191,-0.162881176
52194,-0.02975547
52195,-0.073357961
52206,-0.057831824
52207,0.184550363
52215,-0.292634903
52221,0.443353683
52227,-0.19775329
52228,-0.144074673
52231,-0.1572146
52239,0.188930862
52244,0.039847601
52247,0.178293181
52250,0.190047747
52257,-0.335073901
52265,0.060495393
52275,-0.358464511
52277,0.168554891
52280,0.032604577
52281,-0.073809562
52287,-0.139804553
52301,-0.006689368
52304,0.089504312
52311,-0.054206569
52322,-0.099627687
52327,-0.033559351
52328,0.079274611
52333,0.099391319
52343,-0.085243574
52345,0.070372273
52350,-0.085297244
52351,-0.183246224
52352,-0.098664357
52353,0.192080005
52356,-0.145033901
52357,0.217807023
52371,0.011312569
52372,-0.017960981
52376,0.119966683
52377,0.01617077
52379,-0.00591573
52385,-0.277717064
52386,-0.104463284
52390,-0.073709628
52392,-0.056102977
52399,0.157130053
52408,0.137743655
52422,0.097420354
52443,0.205761744
52445,-0.143326211
52450,0.107995755
52454,0.040952248
52458,0.063560403
52480,-0.026114473
52481,0.20340301
52484,-0.070886838
52491,0.200555726
52493,-0.017309668
52504,-0.182842558
52513,0.02562638
52517,-0.083014794
51939,0.221988946
51941,-0.059434753
51986,0.48416882
51989,0.087669009
52003,0.117156632
52018,-0.10257515
52019,0.265662635
52082,-0.098556338
52129,-0.03895285
52145,-0.072700755
52146,-0.17681858
52166,0.458393418
52171,0.103332599
52173,0.167060944
52190,-0.0875526
52203,0.420213579
52219,-0.164901792
52229,0.497179106
52255,-0.091195228
52273,-0.052014142
52285,-0.033067732
52292,-0.2934004
52315,0.436437211
52338,-0.161828723
52341,0.29181508
52354,-0.016198464
52418,0.439782908
52424,0.045251973
52433,-0.033336836
52434,0.64761115
52442,-0.122975238
52470,0.129665624
52478,-0.181268017
52508,0.622430653
52514,0.267710792
52524,0.139915169
52534,0.167112092
52537,0.011811291
52541,0.236112745
52554,-0.080822859
52557,-0.141891553
52560,-0.088325644
52564,0.130015982
52568,-0.173447147
52572,-0.15211707
52578,-0.099021171
52583,0.333463287
52589,-0.067650889
52590,-0.078807033
52592,0.093601169
52597,0.118073572
52617,-0.020667729
52618,0.358649029
52623,-0.254665549
52633,0.23955113
52636,-0.064814534
52658,-0.035825118
52660,0.017049201
52664,0.479531042
52673,-0.049295048
52674,0.355773424
52676,0.028755555
52679,-0.059353697
52680,-0.112278906
52700,0.005345669
52720,-0.103995585
52726,-0.116943788
52728,0.126094893
52729,0.266925609
52734,0.033064203
52735,-0.074771354
52739,-0.17016709
52754,0.243623409
52758,-0.093111903
52759,-0.189614631
52761,-0.073898333
52763,0.121716984
52773,0.024372432
52781,0.240851299
52785,0.312725479
52787,0.243647042
52802,-0.358691567
52804,0.075880336
52812,0.025788128
52814,-0.252536577
52822,-0.070909576
52834,0.06159251
52839,-0.114578893
52840,-0.096169208
52841,0.57590288
52863,-0.083873666
52866,0.165510747
52867,0.102432961
52872,0.016635938
52873,-0.064858829
52874,0.037176301
52875,0.05271538
52879,-0.07748171
52906,0.029473452
52908,0.167606947
52911,-0.113491461
52917,0.119770506
52926,0.169438839
52932,-0.059254279
52933,0.105015535
52935,0.081066555
52936,-0.235441997
52938,-0.231733468
52945,-0.290512367
52964,0.008428307
52969,-0.275629586
52971,0.305303844
52977,0.075558559
52979,-0.210309697
52985,-0.113844759
53000,0.193864975
53006,0.263345431
53008,-0.096785239
53009,-0.07915326
53017,-0.053224329
53018,-0.038471772
53024,0.16555956
53036,-0.251662029
53037,-0.103619833
53039,-0.360027815
53042,-0.200630488
53049,0.048579438
53052,-0.145717981
53055,-0.071881896
53056,-0.033583642
53057,0.283462693
53061,-0.059770695
53063,0.100028307
53084,-0.180327416
53091,0.056375139
53093,0.1511903
53098,0.273949218
53102,0.387125369
53104,-0.074131998
52525,0.400984949
52536,0.186825347
52596,0.194270312
52599,-0.219799772
52601,-0.147541551
52624,-0.028711597
52641,0.146948564
52653,0.114733689
52681,0.24720768
52693,-0.064002173
52705,0.097692865
52722,-0.157099563
52778,0.289980643
52779,0.135208317
52782,0.088715436
52797,0.255271602
52842,0.141795867
52845,-0.100085922
52848,-0.004011834
52850,-0.001633479
52865,0.248592315
52869,0.10618421
52901,0.166686122
52905,0.287934288
52918,-0.153362082
52927,0.094264383
52947,0.216405732
52949,0.17525247
52957,-0.055470822
52995,0.123141939
53023,0.036966811
53038,0.07224907
53060,-0.286197402
53075,-0.128613021
53092,0.321621808
53118,-0.210611816
53119,-0.065572945
53127,0.089849601
53136,0.248931251
53140,-0.045172454
53142,0.036301451
53143,0.133356588
53144,-0.188144572
53153,0.210009528
53161,-0.197748481
53162,0.10420499
53171,0.149842935
53178,0.208186592
53180,0.398914296
53192,0.20108353
53195,0.218169569
53196,-0.413402446
53206,-0.02136497
53210,0.155256113
53211,-0.01473318
53213,0.14038786
53216,-0.056792729
53226,-0.138259804
53235,0.171909562
53238,-0.220401677
53241,0.176464756
53250,0.152912987
53253,-0.153423784
53254,-0.149176504
53264,-0.14972403
53265,-0.018136456
53280,-0.048746555
53283,-0.256861355
53286,0.047810822
53287,-0.011252024
53307,0.843199021
53316,-0.035757969
53321,0.137728785
53327,-0.10648345
53344,-0.247652502
53348,-0.230739225
53354,-0.300169854
53355,-0.392825668
53369,-0.189087864
53381,-0.192385781
53384,0.178742842
53389,0.45175487
53395,0.06070068
53397,0.121579352
53398,-0.196841309
53401,0.191945669
53403,0.266310895
53407,-0.33673651
53411,-0.126637195
53412,0.332842921
53420,-0.114836775
53434,0.304497481
53446,-0.203257591
53458,0.446367952
53475,0.665017211
53476,0.220646681
53477,-0.080942459
53480,-0.087137067
53483,-0.076385997
53511,0.004724779
53520,-0.032403427
53525,0.141310385
53546,-0.165282092
53557,-0.063734162
53561,-0.166779164
53566,0.070720777
53567,0.185821032
53578,-0.010397375
53579,0.229190834
53581,-0.090996264
53607,0.606611292
53608,0.18208227
53612,-0.188928488
53614,0.027233849
53620,0.036065522
53622,-0.157003601
53631,-0.099218351
53641,-0.174613023
53642,-0.009468971
53650,0.078478855
53653,-0.084568167
53667,0.071543796
53674,-0.025840506
53682,0.20906077
53697,-0.096912696
53704,0.157965999
53708,0.215004267
53709,0.072437536
53711,0.316308063
53722,-0.174244073
53723,-0.100220316
53157,0.417887814
53164,-0.097416005
53168,-0.17591562
53181,-0.287328249
53185,-0.112872149
53248,-0.089721798
53249,0.296380344
53326,0.070587182
53331,-0.101751497
53337,-0.104449135
53346,0.10798247
53357,-0.134749289
53364,0.031907131
53365,-0.072041195
53391,-0.124913933
53409,0.172827461
53432,0.256019057
53447,0.115594108
53469,-0.093580129
53492,-0.02682536
53496,0.05369338
53517,0.412866643
53563,0.022520024
53574,0.102080596
53588,0.195404568
53593,-0.14822041
53610,0.113958194
53611,0.359077458
53613,-0.07420253
53633,-0.030492504
53639,-0.063844895
53660,-0.083760132
53661,-0.218600787
53678,0.047913606
53730,-0.075128422
53738,0.058546635
53743,0.153417824
53744,-0.041448944
53745,0.104866344
53750,0.13085899
53763,-0.096800892
53766,0.021874843
53769,-0.202223954
53777,-0.028590751
53790,-0.106142781
53792,0.048042584
53794,-0.299266758
53797,0.031596638
53803,0.080104997
53804,0.129476207
53821,-0.074931611
53824,0.022740221
53825,0.058580647
53826,0.412400404
53837,-0.23664192
53838,0.0669453
53841,0.288055754
53848,-0.134175439
53852,-0.193021106
53856,-0.079656195
53880,-0.140751476
53882,-0.080618976
53896,-0.151659319
53899,-0.262958191
53904,-0.16893679
53925,0.003665778
53928,0.108127454
53937,0.086884405
53938,-0.106806096
53945,-0.065987179
53948,-0.049266291
53953,-0.032745488
53954,0.125955961
53956,-0.073193322
53960,-0.039280935
53964,0.128333433
53965,0.100961213
53966,0.167520225
53969,0.200231843
53974,-0.236237956
53987,-0.134359332
53990,0.104954517
53996,0.178687027
54003,0.238368705
54008,-0.026159297
54011,0.086128214
54023,0.013790122
54034,-0.031074839
54039,0.112599704
54043,0.040165264
54047,-0.045885251
54057,-0.086350836
54065,0.143254546
54068,-0.227581904
54069,-0.074230685
54071,-0.036715247
54078,0.036808634
54081,-0.170564493
54085,-0.26868554
54087,-0.054560836
54089,-0.191468809
54090,0.084140967
54091,-0.114011464
54094,-0.119753683
54097,-0.092153915
54112,-0.086076394
54116,-0.067961248
54117,0.048875365
54119,0.297910295
54121,0.109433063
54127,0.12624202
54128,-0.002430054
54135,-0.073564877
54140,0.064996651
54155,0.159172968
54156,-0.171743453
54166,-0.03656051
54173,-0.079853214
54177,-0.055621047
54180,0.233801158
54182,0.015635923
54186,0.026659381
54189,-0.022460834
54195,-0.074840153
54202,0.239557082
54206,-0.09453349
54211,0.011829411
54212,0.04934354
54221,-0.183257488
54223,0.127600422
54231,0.223551503
54232,-0.085891031
54233,-0.033502578
54236,0.317409533
54242,-0.034640832
54245,-0.079529055
54253,-0.15188758
54261,-0.071323948
54263,-0.008600326
54265,-0.10644861
54267,-0.127657057
54274,0.14495469
54279,0.090309567
54287,-0.112760682
54290,0.511964562
53734,0.425102768
53746,-0.072783862
53779,0.080335672
53786,-0.133944964
53791,-0.181171462
53799,0.156433806
53807,0.14888681
53831,-0.095254285
53857,-0.096577146
53886,0.303241419
53913,0.246563944
53936,0.150604538
53963,-0.338121184
54002,-0.08329654
54025,-0.067733886
54054,-0.26935737
54062,-0.126786092
54063,-0.09482574
54109,-0.287536776
54136,-0.24360924
54139,0.263194505
54176,-0.090404261
54209,0.069307972
54210,-0.066297229
54216,-0.041359738
54266,-0.158891204
54276,-0.042669472
54282,-0.084189756
54294,-0.270684313
54299,-0.154112677
54323,-0.015193583
54324,-0.077827937
54327,0.088644577
54328,-0.196143391
54329,-0.076330859
54334,-0.122508511
54336,-0.01701855
54344,-0.094732393
54353,0.285331818
54354,-0.087725456
54355,-0.042452155
54366,0.075910708
54374,-0.092442928
54388,0.237127112
54392,0.029454953
54393,0.178030119
54396,0.255937699
54410,-0.104846692
54418,-0.077443333
54427,0.121964653
54442,-0.195052896
54448,-0.07796994
54450,0.152644176
54457,0.022022532
54462,0.140200807
54469,-0.098211608
54472,-0.0796411
54474,-0.032975734
54475,0.04916193
54476,0.059656299
54484,0.215317929
54492,-0.129805944
54493,0.188063453
54495,-0.13399861
54497,0.390519676
54498,0.040597
54515,0.122293989
54517,-0.096206658
54520,-0.130205235
54524,0.191665351
54526,-0.151136794
54528,-0.099078245
54530,-0.078289922
54537,-0.006594177
54540,-0.081137343
54542,-0.147315708
54546,0.493947525
54550,-0.19968929
54555,-0.006353014
54559,0.671920761
54574,-0.052694373
54575,-0.106707925
54582,0.126655718
54585,-0.094753929
54593,-0.389011753
54602,0.099261235
54611,0.003292239
54613,-0.116869894
54615,-0.123452537
54628,-0.230103234
54632,-0.168799632
54647,-0.349375848
54652,-0.012837285
54655,-0.071399235
54662,0.108537412
54672,-0.078474388
54674,-0.12775924
54689,-0.066956536
54700,-0.100832484
54708,0.278893332
54709,-0.035628346
54711,-0.17994295
54715,0.10031411
54724,-0.131224667
54725,-0.210663267
54732,0.032870201
54733,-0.043398793
54738,-0.111384641
54740,-0.01790134
54742,-0.063024484
54756,0.057698253
54759,0.01149326
54781,0.05827071
54796,-0.108218366
54804,0.1376408
54807,0.014014568
54817,-0.088268146
54821,-0.28269102
54830,-0.018495852
54839,-0.107859949
54840,-0.180366086
54842,0.157517714
54846,0.003348923
54852,-0.161586761
54861,0.036623788
54863,0.128640143
54866,-0.164339889
54885,-0.094537881
54300,0.165692729
54305,-0.123019083
54318,0.148864364
54322,-0.048719243
54335,-0.053982369
54340,0.234138086
54360,-0.076192577
54363,0.029812243
54387,0.006102922
54403,-0.007728074
54408,0.575250216
54420,-0.081757507
54433,0.769883748
54438,-0.12669803
54463,0.203777454
54513,0.081693304
54527,-0.175810449
54539,0.506364963
54553,-0.060951052
54571,0.35904647
54631,0.297568809
54641,0.262583386
54665,0.46519305
54716,0.004265365
54752,0.229206326
54810,0.204253574
54859,-0.003196894
54880,-0.111765217
54881,0.038287578
54882,0.521026563
54889,-0.12226891
54898,0.033873272
54909,0.397770473
54912,-0.067048858
54914,0.119572167
54917,-0.046004461
54918,0.16390926
54927,0.046190888
54931,-0.08753228
54933,0.072142579
54942,-0.124708774
54943,-0.067823742
54944,0.016786542
54957,-0.08688865
54963,0.013967008
54964,0.416352129
54968,0.462162237
54969,-0.128444222
54978,-0.222031591
54983,-0.13112087
54995,-0.000633113
54998,0.1708462
55005,-0.253929851
55016,0.041683093
55017,0.066930882
55033,-0.210874409
55037,-0.064097151
55055,-0.06831242
55058,-0.03279451
55061,0.150290081
55062,0.048106494
55077,0.152946145
55086,-0.258265989
55087,0.028539661
55090,-0.074846056
55095,0.297307647
55104,-0.239820813
55110,0.028390203
55116,-0.073790099
55117,-0.159536816
55122,0.237138102
55123,0.009630649
55132,-0.122463259
55138,-0.061384951
55145,0.229191588
55148,-0.118529118
55150,-0.022202562
55156,0.096658465
55165,0.262930656
55172,-0.241751578
55175,-0.006815269
55200,0.218111479
55205,-0.109591534
55211,0.275012801
55214,-0.036420947
55216,-0.124483674
55226,0.033270129
55230,-0.133364027
55236,0.213248193
55237,0.202820996
55239,0.109314361
55247,-0.094062105
55266,0.034619609
55271,0.071658359
55284,-0.040135255
55286,-0.090429089
55288,0.213331763
55291,-0.460589332
55298,-0.021894059
55302,-0.2439197
55309,0.099348198
55327,0.083452289
55328,-0.125753952
55335,-0.086230052
55337,0.248890294
55340,-0.06031707
55341,-0.040177857
55346,0.067881716
55350,-0.02275803
55358,-0.099803735
55363,-0.006391929
55372,-0.103299021
55373,0.121556877
55374,0.129588785
55376,0.115073576
55378,0.006362412
55379,0.033933215
55383,0.141003969
55387,0.004544314
55398,0.108241909
55399,0.353400237
55402,-0.058682377
55410,0.183569152
55418,-0.177965725
55419,0.288209051
55425,-0.207733222
55430,-0.083059103
55431,0.101537786
55432,0.142105696
55443,-0.211775986
55447,0.051471359
55468,-0.103629217
55469,-0.111782594
55490,0.134312507
54890,-0.027532243
54897,0.106055727
54923,0.105881487
54930,0.081631842
55018,-0.260561967
55026,0.299109679
55028,-0.192611659
55083,-0.278633255
55091,0.190333599
55112,0.249643656
55120,-0.082998137
55143,0.434154644
55155,-0.047004253
55168,0.316287914
55169,0.051106155
55243,0.28728755
55253,-0.124537973
55254,-0.424547715
55263,-0.155672507
55312,0.110242774
55333,-0.089977778
55343,-0.059484061
55352,0.23872215
55370,-0.043688095
55386,-0.134935684
55393,-0.009601283
55405,-0.079973506
55421,0.217388086
55437,-0.240058952
55462,0.235805161
55473,-0.160212885
55481,-0.156968984
55496,0.399346912
55499,0.09155699
55501,0.015379206
55519,0.104118694
55525,0.132380318
55527,0.010219492
55529,0.054483921
55530,0.195998579
55537,-0.081348477
55542,0.200902481
55549,0.013042142
55550,-0.099768653
55554,-0.07067523
55558,-0.00859473
55567,0.267597472
55572,-0.198608069
55574,-0.166507429
55586,-0.080672191
55590,0.52776938
55594,0.339203821
55600,0.5001888
55613,0.093072217
55614,0.134934116
55627,0.155534316
55629,-0.096737718
55636,-0.088875473
55640,0.198172737
55643,-0.105116428
55652,-0.049402777
55654,0.234427013
55655,0.09201021
55661,0.100346969
55663,-0.244137401
55664,0.188421655
55669,0.156699625
55670,0.075194101
55673,-0.164056063
55693,0.149173075
55695,-0.176844399
55696,0.045814378
55708,-0.10531775
55709,0.253908118
55720,0.202982144
55733,-0.225485104
55746,-0.086598461
55750,-0.099715008
55756,-0.182947804
55757,-0.358977961
55770,-0.079721234
55775,-0.233914576
55779,0.054462983
55782,-0.357659777
55784,-0.054534174
55790,-0.238461185
55792,0.107428714
55799,0.011106405
55800,0.227410134
55806,0.028675647
55816,-0.083287369
55820,-0.003737828
55823,-0.070366052
55827,0.031639004
55830,0.003666428
55843,-0.043898046
55846,-0.070206132
55855,0.161828226
55859,-0.059374708
55860,-0.259356152
55861,-0.22216134
55868,-0.085188717
55871,0.059856031
55872,0.043082958
55876,0.024501038
55877,-0.002449493
55880,0.278419813
55881,-0.20931533
55889,-0.075277859
55891,0.131551093
55900,-0.090775009
55909,-0.080934894
55922,-0.016751496
55925,-0.131268707
55930,0.096017919
55931,0.148273361
55932,-0.257185912
55957,-0.132027934
55965,-0.113049912
55983,-0.07996562
56002,-0.096486883
56006,-0.114251908
56035,0.175010464
56052,-0.17057869
56057,0.182778244
56058,-0.10933225
56065,-0.029508324
56073,0.090678773
56074,-0.109541447
56075,0.062819532
56080,-0.279280296
56083,-0.073105254
55505,0.349431387
55513,-0.070868489
55535,-0.035142772
55545,0.364374092
55582,0.385247211
55587,0.470475421
