"","mean_sorgh","sorghum_Fertilizer","GDP","Pesticide","Evapotranspiraton"
"56100",0.468239005041536,2.12683403086463,2.99627519748262,6.95136909386879,2.71273385906995
"56101",0.268614461616103,1.62001182211108,2.45137189318425,2.68484536164441,2.7723583854512
"56105",0.528675714347796,0.926130481583933,3.17598701587034,4.50851625226694,2.00389116623691
"56108",0.219808208055088,0.610347165316338,3.17598701587034,4.50851625226694,2.25844571038665
"56128",0.0503061980272083,0.982367881759765,3.30639500121521,5.00241662707248,2.70880318294458
"56133",0.60924970140487,1.96729521091275,4.5525312153497,6.47257508985315,2.7609499514109
"56147",0.62565099961277,2.07271779727063,4.5525312153497,6.47257508985315,2.62133210112081
"56151",0.017259005633272,1.10281104309647,3.89557446727932,3.0265332645233,1.65030752313194
"56152",0.250072925315584,1.71683302789227,2.65874573536115,5.50520154772776,2.89650417152484
"56153",0.753347681961464,2.07834534377301,4.5525312153497,6.47257508985315,2.7936367485381
"56158",0.271944217735106,1.09380957117351,2.65874573536115,5.50520154772776,2.93965401275475
"56162",0.0586850846950848,1.73211362692328,2.62407573114568,4.28046454662692,2.74843612440335
"56163",0.581424463478642,2.06284507118915,2.99627519748262,6.95136909386879,2.9182872707867
"56174",0.349964120904717,1.89230850757479,3.30134908485726,4.27630092457077,2.96504640004518
"56175",0.168293957385016,1.63541888934024,2.65874573536115,5.50520154772776,2.63134228648393
"56176",0.220379256634692,1.93258861398766,4.5525312153497,6.47257508985315,2.81711563868827
"56185",0.521460594101016,2.06955929769584,4.5525312153497,6.47257508985315,2.53586352071245
"56186",0.422806027592485,2.01853025056753,2.99627519748262,6.95136909386879,2.8954446469774
"56187",0.13525546680635,2.13748449219791,2.71757897536394,5.06566932773143,2.10322199245292
"56191",0.267171719247617,1.26845981156539,3.33487778544419,5.32502074550366,2.34863581342804
"56192",0.184553422748843,1.7382671365074,3.31522069820779,4.21937492462626,2.90177970025339
"56197",0.0535585899098194,1.2840749386377,3.33487778544419,5.32502074550366,2.50529924139494
"56199",0.559907522936035,2.01184479804899,4.5525312153497,6.47257508985315,2.84010609445676
"56206",0.111273572565053,1.35916426302753,3.82053378768463,5.19781516944518,2.57078803694757
"56214",0.120848015793297,1.27577748519748,3.33487778544419,5.32502074550366,2.27907348957394
"56220",0.589164849977412,2.10467233527892,2.99627519748262,6.95136909386879,2.4874777564389
"56224",0.0354808298248755,0.206426157132064,2.99627519748262,6.95136909386879,2.08489785846136
"56228",0.0672164512844334,1.09011663300955,3.33487778544419,5.32502074550366,2.67550338472796
"56229",0.546633702293057,2.12765866637085,2.99627519748262,6.95136909386879,1.25719842613934
"56230",0.447603012066934,0.636860583927407,3.17598701587034,4.50851625226694,2.35152575454784
"56233",0.00480070572165057,0.277091089516306,2.62407573114568,4.28046454662692,2.34498141392726
"56240",0.137556043638897,1.50638167769045,2.65874573536115,5.50520154772776,2.69933465856747
"56261",0.614598937153958,2.14115095566602,3.39165480373368,5.6784582838221,2.95243401433342
"56268",0.283018383314881,1.25352913281169,3.33487778544419,5.32502074550366,2.26536035210183
"56269",0.311753850886908,1.30096303597348,3.33487778544419,5.32502074550366,2.14519640611418
"56276",0.783463798019599,1.97975044219427,4.39150655205246,5.83682522770016,2.69873542197285
"56284",0.637286586196185,1.98867247451126,2.99627519748262,6.95136909386879,2.89955787725366
"56288",0.104812023653745,1.36772415302336,2.65874573536115,5.50520154772776,2.42142293312606
"56289",0.671594844732607,2.30145492184173,4.5525312153497,6.47257508985315,2.62069808687866
"56290",0.35131547271937,1.78804668663779,3.02710078567903,4.35326208591632,2.99942635259325
"56299",0.574031267727719,0.715512176093883,3.17598701587034,4.50851625226694,2.11243741732184
"56302",0.538944864294538,2.21614426807376,2.99627519748262,6.95136909386879,2.56815477077413
"56306",0.530333870370556,2.17418906425466,2.99627519748262,6.95136909386879,2.80308821842109
"56311",0.306425017470766,1.31947017263729,3.33487778544419,5.32502074550366,2.32666350672468
"56332",0.207170366605296,0.707215661365835,2.58561862606792,4.06785166051235,2.84830614512528
"56333",0.323986390330862,1.8006388302654,2.65874573536115,5.50520154772776,2.76882302544964
"56337",0.22025175478991,1.81669899633354,4.5525312153497,6.47257508985315,2.94038697414985
"56340",0.498387127907875,1.3269024196424,2.8855364858193,4.83241310188512,1.90880659940567
"56343",0.270096272326379,1.29648199495014,3.33487778544419,5.32502074550366,2.41600774044929
"56349",0.0292245994783008,1.39852190854271,2.71757897536394,5.06566932773143,1.82373498839873
"56369",0.574031267727719,0.719077469563746,3.17598701587034,4.50851625226694,2.15454569242091
"56381",0.157423138778844,1.66088749977908,3.58078246723073,5.98977763964001,2.63096659480063
"56385",0.370132439230443,1.96530942869044,4.14310945988546,4.86861505347097,2.61151088712666
"56386",0.264227338774904,1.33134266483113,3.33487778544419,5.32502074550366,2.56346921926285
"56391",0.125850117168576,0.873454840211979,2.3318724984889,2.46982201597816,2.36865871239223
"56394",0.651636504055502,2.0027882750987,4.5525312153497,6.47257508985315,2.41977406641287
"56395",0.236789091101051,1.25752873566289,3.33487778544419,5.32502074550366,2.20884428934074
"56401",0.620206771208403,2.25573274913357,4.5525312153497,6.47257508985315,2.58474948372363
"56406",0.275527286902245,1.23424864650605,3.33487778544419,5.32502074550366,2.56406212903426
"56407",0.292809655680242,1.33837238732288,3.33487778544419,5.32502074550366,2.54766396463168
"56409",0.597849744882442,2.05843144968749,4.5525312153497,6.47257508985315,2.744691881289
"56424",0.142277937304509,0.426694482131873,2.3318724984889,2.46982201597816,2.47719363110212
"56426",0.459087193754147,1.02955084838389,3.17598701587034,4.50851625226694,2.15268575603679
"56427",0.684553924965018,2.07692034452576,4.5525312153497,6.47257508985315,2.78420348175649
"56428",0.579889270807159,1.85521635693459,3.82053378768463,5.19781516944518,2.72221423082094
"56431",0.0176514965274401,0.819241241059124,2.50105926221775,2.26245108973043,2.32316956606237
"56448",0.215472228597557,1.37679872034862,2.58899959049944,1.7481880270062,2.83626713455868
"56454",0.521460594101016,2.07111756624152,4.5525312153497,6.47257508985315,2.65150092046865
"56456",0.382216048910545,2.02525249170018,2.99627519748262,6.95136909386879,2.89143709561907
"56457",0.177587210444774,1.44102038770436,2.71757897536394,5.06566932773143,2.29014595464781
"56459",0.402261378326733,1.58917405377797,3.31522069820779,4.21937492462626,1.42553422049826
"56462",0.423245870003575,1.4552131137123,3.32253146092936,5.32023770690539,2.96311698540566
"56463",0.331595987262122,0.719083395054798,3.17598701587034,4.50851625226694,1.98177331862775
"56467",0.0667744149679222,2.1280683236804,2.99627519748262,6.95136909386879,1.71290212504722
"56468",0.298853078592091,0.965280342048202,2.9191827290425,5.28195781643865,2.53131283151609
"56472",0.145347468930401,1.68135745314265,2.65874573536115,5.50520154772776,2.89495263502438
"56473",0.594662396126764,2.1019716883441,4.5525312153497,6.47257508985315,2.58009206470063
"56474",0.305371139715414,1.89001666393411,4.5525312153497,6.47257508985315,2.92532756489912
"56478",0.169773318823596,1.43429705185054,2.09436629833613,3.63648789635337,2.80783257342638
"56482",0.247670039420056,1.78799447268781,4.5525312153497,6.47257508985315,2.93172223181742
"56483",0.564953158811834,2.13213138332069,4.5525312153497,6.47257508985315,3.00106272017937
"56486",0.576613950536412,1.99816065140691,2.99627519748262,6.95136909386879,2.90070023312199
"56487",0.674813325496849,2.00556871666022,2.99627519748262,6.95136909386879,2.47126236584579
"56488",0.559142804537863,2.1857565892711,2.99627519748262,6.95136909386879,2.8345796403647
"56490",0.0395943599866514,1.25302025674611,3.33487778544419,5.32502074550366,2.36471980272992
"56492",0.551767370765241,2.23135255982664,2.99627519748262,6.95136909386879,2.78122384635132
"56497",0.294356340166146,1.75889867080486,2.65874573536115,5.50520154772776,2.77728179167101
"56500",0.118505244396074,1.50142672726605,4.37324146331869,5.43420630841758,2.74372920829417
"56501",0.292809655680242,1.34316423412966,3.33487778544419,5.32502074550366,2.49717853536311
"56502",0.345882442692845,1.78272829652891,4.5525312153497,6.47257508985315,2.75139459247808
"56504",0.685702538577344,2.06888155067929,2.99627519748262,6.95136909386879,2.64402477859146
"56508",0.0144738684941933,0.450848610268068,2.5897039154285,3.72320931040511,1.28712962071911
"56509",0.686272194903697,2.22954355931672,3.39165480373368,5.6784582838221,3.03648517120291
"56510",0.227119912575942,1.82800945281908,4.5525312153497,6.47257508985315,2.87647187475384
"56513",0.0404301675581424,1.6560467390943,4.5525312153497,6.47257508985315,2.88486896694584
"56520",0.290034601785768,1.2524782107102,3.33487778544419,5.32502074550366,2.26054837263698
"56528",0.257411284194898,1.85111567826742,4.5525312153497,6.47257508985315,2.94694817795238
"56530",0.250029930530656,1.59864932367064,2.42066523187312,2.79028516403324,2.9600138859143
"56534",0.35255715454623,1.08997352508572,3.30639500121521,5.00241662707248,2.78748881254863
"56536",0.671459652369119,2.17496979437661,3.82053378768463,5.19781516944518,2.89013586705391
"56537",0.200440787348405,2.00587053732995,2.49414067410043,2.56348108539441,2.55129137832807
"56552",0.104451957302186,1.71712559778663,4.5525312153497,6.47257508985315,2.89747313684762
"56555",0.206288343358232,1.994135060102,2.49414067410043,2.56348108539441,2.71994417095868
"56558",0.00870845214603917,1.52433368281763,4.5525312153497,6.47257508985315,2.95431006110485
"56560",0.172432019925629,1.00623559200295,2.62407573114568,4.28046454662692,2.4613334214811
"56564",0.314719565257111,1.61847278848249,2.86238186157427,3.65791593682995,2.86853864336278
"56571",0.58377612302718,2.02213955017561,2.99627519748262,6.95136909386879,2.8836330489657
"56580",0.307874714055681,1.46309524489629,3.27944107043805,4.8616001175705,2.63384199014776
"56581",0.483230586045647,0.608504439833152,2.79622731402944,2.8668778143375,3.05334739216927
"56582",0.209222802014986,1.92810991950395,2.09436629833613,3.63648789635337,2.83505610172012
"56586",0.104977630663597,1.25545255063834,3.33487778544419,5.32502074550366,2.11627558758054
"56588",0.00685484625711867,0.92554561863194,3.33487778544419,5.32502074550366,2.59702568116446
"56596",0.229311007940644,1.32747317743435,2.93779863833301,4.07044424997295,3.00439016745963
"56599",0.101231382662751,1.11117396133167,3.15253294843453,4.53504081325116,2.56708520966324
"56602",0.216251587922154,0.558520497581312,2.09436629833613,3.63648789635337,2.74803289413014
"56606",0.20914708395713,1.67459819307724,3.11157165354751,4.53804562440914,0.178976947293169
"56612",0.0618059071186796,1.29051954434114,2.65874573536115,5.50520154772776,2.86502101825013
"56616",0.472996920311302,1.99533438929191,2.99627519748262,6.95136909386879,2.97050958992982
"56617",0.0362628388534639,0.612202429869958,2.78556471767779,2.44870631990508,2.82300446765138
"56620",0.192345957967969,1.77260133196772,2.65874573536115,5.50520154772776,2.58632845103973
"56623",0.422390068839206,2.01828627045048,2.99627519748262,6.95136909386879,2.77519524900342
"56624",0.681817719089311,2.08358995297226,2.99627519748262,6.95136909386879,2.53571175351376
"56629",0.104652481491661,1.24394033853388,2.62407573114568,4.28046454662692,2.33998776680335
"56633",0.237088713357667,1.48853631446441,3.31522069820779,4.21937492462626,2.20082314871093
"56634",0.212376225223508,1.53204463378546,2.3318724984889,2.46982201597816,2.54240212582242
"56648",0.130753088999059,1.48253142509753,2.99627519748262,6.95136909386879,2.88765105248128
"56652",0.421685242050102,2.01682393716857,2.99627519748262,6.95136909386879,2.81978075885878
"56654",0.189595261880953,1.87758086481542,2.65874573536115,5.50520154772776,2.71320483961471
"56658",0.546507301831176,2.01871396283444,2.99627519748262,6.95136909386879,2.8447939274251
"56665",0.65547636446993,2.12824931591169,2.99627519748262,6.95136909386879,1.39375064034808
"56669",0.576523801955967,0.634425187572156,2.79622731402944,2.8668778143375,3.04645614241259
"56671",0.0295819817927009,1.74521318722537,2.99627519748262,6.95136909386879,2.32941822054659
"56674",0.0915486044880518,0.433183249988401,2.09436629833613,3.63648789635337,2.39946604100434
"56680",0.172304883975672,0.752185652131584,3.17598701587034,4.50851625226694,2.0892337313654
"56681",0.135062206598677,1.55158036214788,2.5897039154285,3.72320931040511,2.69441213625784
"56683",0.565611399594352,2.16972675986545,4.5525312153497,6.47257508985315,2.53297083548707
"56684",0.304261145503063,0.497471667160923,2.50009919191572,2.72916478969277,2.78799858115455
"56685",0.309430527680008,1.31624772403672,3.33487778544419,5.32502074550366,2.29673098747125
"56093",0.119647596024866,1.14879059332012,3.33487778544419,5.32502074550366,2.32031249142571
"56096",0.28634412879055,1.23847853318856,2.93779863833301,4.07044424997295,2.91042695342779
"56136",0.410174465016667,0.67339130126713,3.17598701587034,4.50851625226694,2.14188854970586
"56195",0.843232765013097,2.09382491615527,4.3493018161893,5.76804136889562,2.56437012251532
"56225",0.53425782122665,1.81508986381227,3.82053378768463,5.19781516944518,2.97340497441006
"56239",0.406343712782085,2.10112734179436,3.39165480373368,5.6784582838221,2.94998005094506
"56241",0.215356973028901,1.99371389023647,2.65874573536115,5.50520154772776,2.75588247480709
"56244",0.0109199794238431,0.366403693176653,3.17598701587034,4.50851625226694,1.96964884048073
"56250",0.409097580073623,2.07615908975747,3.58078246723073,5.98977763964001,2.95378384537089
"56286",0.109806978020305,1.98615807549973,3.39165480373368,5.6784582838221,2.99459427348
"56292",0.49439414616118,1.58045660048483,3.82053378768463,5.19781516944518,2.32551566336315
"56318",0.281244723769118,1.92226560035113,3.58078246723073,5.98977763964001,2.67133023436634
"56329",0.581923969532791,2.04873282782848,4.5525312153497,6.47257508985315,2.61007432214005
"56335",0.521460594101016,2.06964028193784,4.5525312153497,6.47257508985315,2.5273205008474
"56375",0.345728618807359,1.92244529995885,3.82053378768463,5.19781516944518,3.05647033956246
"56408",0.347274495270286,1.15410789778023,2.53683610026608,3.1078880251828,2.94655051056986
"56412",0.0532880268509571,1.55362836590059,2.99627519748262,6.95136909386879,1.46254772880266
"56414",0.219125883414417,1.25568228426191,3.33487778544419,5.32502074550366,2.14028801181187
"56493",0.0124857108447488,1.27907052939951,3.33487778544419,5.32502074550366,2.4697189508217
"56495",0.0535585899098194,1.26991739687023,3.33487778544419,5.32502074550366,2.62844002051351
"56545",0.492690940484901,2.0355008721964,3.58078246723073,5.98977763964001,2.74389371823273
"56554",0.0881360851552901,1.25562390594664,3.33487778544419,5.32502074550366,2.27032939708986
"56604",0.0276043994499445,1.26600928120726,3.33487778544419,5.32502074550366,2.5582404319935
"56613",0.247349093385917,1.43787890434413,2.53683610026608,3.1078880251828,2.923104068267
"56642",0.567391820867115,2.01247002025771,4.5525312153497,6.47257508985315,2.46247286980362
"56693",0.175018621660699,0.994496160515162,2.62407573114568,4.28046454662692,2.80126647048962
"56697",0.309097607393933,1.29868449749892,3.33487778544419,5.32502074550366,2.11849619991179
"56699",0.0822548205531327,1.1764033606084,3.17598701587034,4.50851625226694,2.14798532068381
"56703",0.234226761291006,1.12667122320413,2.60583277574053,3.20709554041922,2.90871550909619
"56709",0.737712469752708,1.84687614492976,3.82053378768463,5.19781516944518,2.50153850264998
"56710",0.466565572029709,2.08674154904529,2.99627519748262,6.95136909386879,2.25894840765209
"56714",0.146067088408288,1.73865770051785,4.5525312153497,6.47257508985315,2.9181247383681
"56715",0.737095436801491,2.13946806291535,3.39165480373368,5.6784582838221,2.92247632878413
"56720",0.0559514030383659,1.26421621242114,3.33487778544419,5.32502074550366,2.25244037654914
"56727",0.681817719089311,2.01930642782741,2.99627519748262,6.95136909386879,2.5497387312649
"56730",0.199935839077147,1.26376343238719,3.33487778544419,5.32502074550366,2.60769087221461
"56743",0.287241701539812,1.27513774605067,3.33487778544419,5.32502074550366,2.19445883744353
"56748",0.154887867682899,1.7713549799885,4.5525312153497,6.47257508985315,2.95440654526101
"56749",0.567776232125475,1.73573143987873,3.31522069820779,4.21937492462626,2.47049869349092
"56754",0.292809655680242,1.33777731093676,3.33487778544419,5.32502074550366,2.53803304254539
"56758",0.341973857329143,1.40705462494336,2.86238186157427,3.65791593682995,2.88418341013787
"56760",0.0535585899098194,1.12240306932337,3.67849925873637,4.79177483365164,2.63210282806275
"56762",0.574031267727719,0.677942807723415,3.17598701587034,4.50851625226694,2.15164560251163
"56768",0.407072092331067,1.97555099174265,3.67849925873637,4.79177483365164,2.70166294960891
"56771",0.086064226162391,0.858852393648545,2.36250132392901,2.39269695325967,2.623580055442
"56778",0.11218037772491,1.12587463312105,2.65874573536115,5.50520154772776,2.92155122500603
"56781",0.633849062499675,2.11818278256963,4.5525312153497,6.47257508985315,2.91937624043898
"56783",0.00178431511701259,0.672492525605195,2.78556471767779,2.44870631990508,2.86675978349511
"56788",0.779726188581383,2.10919312500493,4.5525312153497,6.47257508985315,2.84121551615154
"56790",0.00452779562492442,0.922787696909019,2.62407573114568,4.28046454662692,2.37217528611506
"56791",0.602900810798559,2.21719226202327,2.99627519748262,6.95136909386879,2.89692835989116
"56799",0.353997785073552,1.94549404428408,3.02710078567903,4.35326208591632,2.98539503487502
"56802",0.330277192642714,1.86754027894208,4.5525312153497,6.47257508985315,2.86799751034495
"56811",0.109199946422591,0.76584173027557,2.3318724984889,2.46982201597816,2.81730087839332
"56816",0.279326998870347,1.29331418929434,2.13120149002623,2.96425963019685,2.88039624053135
"56824",0.297164121336101,1.78920903997407,4.5525312153497,6.47257508985315,2.46596251527938
"56827",0.225795719151946,1.86924012829501,3.93411701363006,4.32570034291599,1.73134697554595
"56830",0.0042025818667871,0.332229899812789,2.36250132392901,2.39269695325967,2.3137828831552
"56831",0.25487035650561,1.84159683962431,2.65874573536115,5.50520154772776,2.77742682238931
"56832",0.587930367344298,1.92859426275845,4.5525312153497,6.47257508985315,2.81658594660907
"56833",0.226254468956185,1.78814451364316,2.65874573536115,5.50520154772776,2.71681271521971
"56837",0.699382374271461,2.21498134562724,4.29150071740442,4.39266178629079,1.6306312440205
"56842",0.311753850886908,1.35058309535592,3.33487778544419,5.32502074550366,2.51324424308392
"56849",0.301640290445211,1.15398767946511,2.9191827290425,5.28195781643865,2.55510654574916
"56851",0.0658328253039012,1.28010664390576,2.62407573114568,4.28046454662692,2.64054106141029
"56857",0.039572735403353,1.86114049401927,2.86238186157427,3.65791593682995,2.96410870904268
"56858",0.638730416908364,2.18591657990155,2.99627519748262,6.95136909386879,2.94976070660031
"56861",0.468314501826482,0.609627036426648,2.79622731402944,2.8668778143375,3.05597813032112
"56865",0.192715670198303,1.26289533080931,2.45137189318425,2.68484536164441,2.53500280448629
"56869",0.311609383267068,1.33662166787788,2.9191827290425,5.28195781643865,2.74027582191082
"56870",0.326506531342001,1.29288884651397,3.17598701587034,4.50851625226694,2.12907732425274
"56871",0.146881363380681,1.75059682594612,3.31522069820779,4.21937492462626,2.91000506717389
"56873",0.65547636446993,2.12481891886296,2.99627519748262,6.95136909386879,1.46044678388072
"56883",0.0461780085124797,2.01837912417298,2.99627519748262,6.95136909386879,1.25090769970086
"56889",0.507274774333405,0.701578541823505,2.91077910141265,4.0484418035504,3.00669703403049
"56893",0.47808528185932,0.684546324581704,2.91077910141265,4.0484418035504,3.01088907771722
"56899",0.0190319767691154,1.60566496308037,3.22482042540045,4.86585578464168,2.98645373221815
"56900",0.144333803763083,1.95378011463943,2.65874573536115,5.50520154772776,2.8792450171203
"56922",0.135573702672549,1.20755828757163,2.58899959049944,1.7481880270062,2.83580467767875
"56947",0.364908022660147,1.34571846253962,2.65874573536115,5.50520154772776,2.79987102970397
"56949",0.467111473302184,1.96585299518103,4.5525312153497,6.47257508985315,2.91696953158818
"56950",0.156486861343701,0.508653994384004,2.49414067410043,2.56348108539441,2.35428135384973
"56958",0.668634737328764,2.15303653881985,3.39165480373368,5.6784582838221,2.99070727150402
"56964",0.578893771140862,2.12371950979387,2.99627519748262,6.95136909386879,1.35256838617931
"56965",0.325866137942241,1.22600645573423,3.17598701587034,4.50851625226694,2.34171143503734
"56967",0.380108229139947,2.39093981546559,2.09436629833613,3.63648789635337,2.80320438653249
"56969",0.292809655680242,1.23280618516283,3.33487778544419,5.32502074550366,2.11190071286561
"56984",0.260643149329711,1.54716037061528,2.65874573536115,5.50520154772776,2.80605102366756
"56985",0.169549171696817,1.78348991054819,3.39165480373368,5.6784582838221,3.00876193761439
"56988",0.190134695343909,2.05104890363738,2.71757897536394,5.06566932773143,2.26254600711293
"56993",0.715178933022849,2.08060195544424,4.5525312153497,6.47257508985315,2.78246545753155
"56994",0.267061828370029,0.987458762629076,3.30639500121521,5.00241662707248,2.79431373620854
"56998",0.296635772613638,1.23974504163272,2.65874573536115,5.50520154772776,2.80139684907087
"57002",0.597903066383225,2.19068683607303,3.39165480373368,5.6784582838221,2.96395301665248
"57004",0.596182796969672,2.22861779442183,4.3493018161893,5.76804136889562,2.63047872620264
"57006",0.0991982857524857,1.16479494861619,2.62407573114568,4.28046454662692,2.43386580000235
"57007",0.0246224739508324,1.26621040868067,3.33487778544419,5.32502074550366,2.38895331658928
"57011",0.281087110706621,1.72663738845484,2.45137189318425,2.68484536164441,2.7145309306661
"57013",0.298853078592091,0.961117013585343,2.9191827290425,5.28195781643865,2.52188307043346
"57014",0.21043556608286,1.25770142895497,3.33487778544419,5.32502074550366,2.63705922444085
"57016",0.538352713796292,1.98843107096535,4.5525312153497,6.47257508985315,2.45724587834074
"57020",0.204119975327205,1.26732913796115,3.33487778544419,5.32502074550366,2.32045786891665
"57027",0.547227556433417,1.11500791738862,3.17598701587034,4.50851625226694,2.61168083214229
"57028",0.0146334545034681,1.26960248627515,2.70831890119537,3.93495270781786,1.92319219042067
"57044",0.681817719089311,2.01756414190639,2.99627519748262,6.95136909386879,2.55275336354544
"57053",0.643618719740095,2.23209947669547,2.99627519748262,6.95136909386879,2.86229242020718
"57056",0.46766817671137,1.75553572963815,2.99627519748262,6.95136909386879,2.64764698784284
"57068",0.00558548219032002,2.0800985383957,3.93411701363006,4.32570034291599,1.89580915016913
"57074",0.309900945863265,1.65341944439342,2.5897039154285,3.72320931040511,2.74035479315915
"57079",0.521460594101016,2.07034650295958,4.5525312153497,6.47257508985315,2.61137275781763
"57081",0.660780994958896,2.12870922915321,3.39165480373368,5.6784582838221,2.9974519168495
"57084",0.308875523929517,1.20176677308456,3.17598701587034,4.50851625226694,2.23739291526173
"57086",0.732980061954377,2.14061274346699,4.5525312153497,6.47257508985315,2.92114522066666
"57088",0.165672836630069,0.758113778175203,2.43333772396305,2.20951501454263,2.93334553691497
"57094",0.298162491542054,1.23999605970765,2.99627519748262,6.95136909386879,2.32931650509026
"57101",0.0472977453369879,1.417386000026,3.93411701363006,4.32570034291599,2.06584103431972
"57114",0.0157660657586964,0.581425183509897,2.5897039154285,3.72320931040511,1.85442750578786
"57117",0.671598313202461,2.00935596403324,2.99627519748262,6.95136909386879,2.5558800646368
"57127",0.751658772163417,2.07212973734007,4.5525312153497,6.47257508985315,2.19909665630562
"57129",0.578493296660774,1.98948254924392,4.5525312153497,6.47257508985315,2.94334609835659
"57134",0.697392263585286,2.1482302986861,3.39165480373368,5.6784582838221,3.03591779496708
"57136",0.252966629741607,0.497803260453286,2.50009919191572,2.72916478969277,2.8265995281625
"57145",0.287049367029253,1.74550546136935,2.42066523187312,2.79028516403324,2.93135106383142
"57147",0.521791644936988,1.72156691267159,3.31522069820779,4.21937492462626,2.35690503481008
"57150",0.591368943249933,2.15792728294256,2.99627519748262,6.95136909386879,2.54501006140506
"57152",0.418628403354111,2.02145373284166,2.99627519748262,6.95136909386879,2.91663289364722
"57155",0.72353261899857,2.2563624860988,4.3493018161893,5.76804136889562,2.61888448499545
"57164",0.551344023046194,1.89002700327,4.5525312153497,6.47257508985315,2.4356373581427
"57165",0.417102534349806,1.11469209832959,2.09436629833613,3.63648789635337,2.70281812637032
"57169",0.0651387567283911,0.628600088479463,2.43333772396305,2.20951501454263,2.8100711402208
"57181",0.184647559182033,1.40913839088819,2.09436629833613,3.63648789635337,2.81634737423836
"57183",0.273173219561525,2.23618057364347,2.09436629833613,3.63648789635337,2.79717748638672
"57184",0.82623192477044,2.02957978980359,4.39150655205246,5.83682522770016,2.66988379012535
"57186",0.276363146078618,1.54243773934967,2.58899959049944,1.7481880270062,2.78601988593106
"57188",0.600745958681936,2.00851497824695,2.99627519748262,6.95136909386879,2.74955854301377
"57193",0.238294991486183,1.75094220184199,3.31522069820779,4.21937492462626,2.907561832792
"57198",0.0216850654953194,0.47640542436591,2.09436629833613,3.63648789635337,2.55237615525256
"57199",0.051152520131144,1.26109191945094,3.33487778544419,5.32502074550366,1.96927609548893
"57206",0.669892235199937,1.74516244242188,3.82053378768463,5.19781516944518,2.19370883239535
"57225",0.244885377793746,1.08978233139331,2.65874573536115,5.50520154772776,2.93689559285432
"57228",0.297623737123502,1.25336170256871,3.33487778544419,5.32502074550366,2.26235615159869
"57238",0.603144371537154,0.697569622251029,2.79622731402944,2.8668778143375,3.00215309754863
"57245",0.16374224804532,0.553770492309185,2.70831890119537,3.93495270781786,1.92778084934737
"57253",0.671762674311642,2.00913297533854,2.99627519748262,6.95136909386879,2.66995808406021
"57261",0.292809655680242,1.26476719052671,3.33487778544419,5.32502074550366,2.01736728355353
"57265",0.722322650118965,2.07727502247688,4.5525312153497,6.47257508985315,2.81057524678986
"57267",0.0173653866405529,2.12793348927825,2.99627519748262,6.95136909386879,1.69161187421442
"57268",0.298853078592091,0.947613253189937,2.9191827290425,5.28195781643865,2.4855226841924
"57275",0.327315990655475,1.61981606381713,3.11157165354751,4.53804562440914,1.18610837981321
"57277",0.0157942667489375,1.01877319198081,2.91490879968041,4.33380987485523,2.31523540961773
"57285",0.235174392771491,1.67192196040574,2.65874573536115,5.50520154772776,2.95215772552733
"57288",0.534848380576342,1.18779687927593,3.17598701587034,4.50851625226694,2.42189993584317
"57293",0.6534677700277,2.15689673852572,2.99627519748262,6.95136909386879,2.59733312297674
"57298",0.275695174013234,1.83942351548168,4.14310945988546,4.86861505347097,2.62681239317979
"56691",0.215131522099488,1.67940747638688,3.58078246723073,5.98977763964001,2.91439605212979
"56794",0.207113708159826,0.880322373986976,2.60583277574053,3.20709554041922,2.96072281399893
"56815",0.00918290910602321,1.63957029782514,3.58078246723073,5.98977763964001,2.94995568482119
"56879",0.0755293053206558,1.61773683214026,3.58078246723073,5.98977763964001,2.9224867120216
"56897",0.11847515709549,1.25542949203594,3.33487778544419,5.32502074550366,2.37032800777951
"56913",0.188481636194416,1.64503667995304,4.5525312153497,6.47257508985315,1.94904829231566
"56951",0.474154390922365,2.01914911979109,4.5525312153497,6.47257508985315,3.01257994498476
"56961",0.433883130654755,1.91212021651719,3.58078246723073,5.98977763964001,2.73719264270474
"57018",0.206249633721845,1.6573746969593,2.49414067410043,2.56348108539441,2.59196566786469
"57052",0.396535537550288,1.76513598467021,4.5525312153497,6.47257508985315,2.89199993844859
"57089",0.0413926831841592,1.25401624814868,3.33487778544419,5.32502074550366,2.28894193385288
"57095",0.00588218195330321,1.2643798539432,3.33487778544419,5.32502074550366,2.35701957904967
"57172",0.523905329849709,2.01524578175087,4.5525312153497,6.47257508985315,2.62475636281933
"57179",0.103959127142752,1.26279550599195,3.33487778544419,5.32502074550366,2.48141396125374
"57194",0.278696096099337,1.25747518601575,2.60583277574053,3.20709554041922,2.96922481802481
"57266",0.245101200770005,1.28938370191258,3.33487778544419,5.32502074550366,2.44062575413395
"57292",0.00188640622329889,1.48816311328583,3.58078246723073,5.98977763964001,2.59039594718401
"57299",0.0342803281533455,0.494646544926522,2.09436629833613,3.63648789635337,2.71533468379231
"57306",0.667507905317099,1.96953299410554,4.21334772465238,5.40708143378234,2.39586783123399
"57309",0.270577475587214,1.77249553167728,2.65874573536115,5.50520154772776,2.73290014138668
"57312",0.748670521716513,2.05761777626243,4.5525312153497,6.47257508985315,2.34111783913386
"57314",0.0613178714244571,0.708140884311899,2.43333772396305,2.20951501454263,2.82897551519841
"57316",0.571975575048968,0.743975829401055,3.17598701587034,4.50851625226694,2.08382499605334
"57319",0.201513493913576,1.80289272530381,4.5525312153497,6.47257508985315,2.33314487609862
