"","X10...sorgh.predict...sorgh.data.mean_sorgh....1."
"2287",0.0954806298147618
"2288",0.0958833056397127
"2290",0.0991607722957866
"2291",0.102887687790321
"2292",0.101104187251493
"2293",0.0901551733840474
"2294",0.101890694377769
"2297",0.0779986680501377
"2298",0.145286043582843
"2300",0.0718611348073211
"2301",0.065126702644811
"2302",0.115767469498825
"2303",0.0795269024944494
"2304",0.0860796187042439
"2305",0.0973505996299525
"2306",0.10050938877221
"2307",0.114457383816849
"2308",0.0920339370502061
"2309",0.112344541893078
"2310",0.108939382968857
"2311",0.0728441878304901
"2312",0.0901066829316311
"2313",0.074548120231765
"2314",0.0967910958762883
"2315",0.106530143115987
"2317",0.133550384914338
"2318",0.0996931472205877
"2319",0.0624090040587367
"2320",0.117043126439448
"2321",0.096128577685562
"2322",0.0850341018882758
"2324",0.127361158391112
"2326",0.0882669355523183
"2327",0.102528424957722
"2328",0.118510048285435
"2329",0.131701814386498
"2330",0.102477124409809
"2331",0.105258865022161
"2332",0.10976355990316
"2333",0.113004362954641
"2334",0.0977010393388693
"2336",0.088877960815788
"2337",0.0905010488215056
"2338",0.116418385099175
"2339",0.107167193865724
"2340",0.0804387488256186
"2341",0.0707266486076076
"2342",0.115996896511229
"2343",0.0567290526733002
"2345",0.110181047420366
"2346",0.0783874464550335
"2347",0.11380952770839
"2348",0.0920343582998665
"2349",0.125628911075971
"2350",0.145493679855279
"2351",0.0867489722349023
"2352",0.0997143241315687
"2353",0.131412646330426
"2354",0.0795929397745018
"2355",0.0984808567281301
"2356",0.117737326415113
"2357",0.0646327567739632
"2358",0.0970522646624687
"2359",0.0731776539987037
"2360",0.0882417060329971
"2361",0.0929425115293743
"2363",0.100123595930644
"2364",0.0784368107198354
"2365",0.0778862612366865
"2366",0.130681667159076
"2367",0.0890041728734979
"2368",0.153975499390462
"2369",0.125998877533703
"2370",0.101839549974787
"2371",0.0822826385899214
"2372",0.105067863294523
"2373",0.108314744163786
"2374",0.0820205617856843
"2375",0.0877955573414727
"2376",0.114809364220542
"2378",0.096699602880563
"2379",0.0909815422818114
"2380",0.127911893132006
"2381",0.114035635449296
"2382",0.130130766366285
"2383",0.100766378115086
"2384",0.0919058688672864
"2385",0.10708979060921
"2386",0.0954652950779716
"2387",0.0948558601115011
"2388",0.0795639254988601
"2389",0.0972418106497251
"2391",0.114801721285705
"2392",0.119657836440107
"2393",0.084999418669074
"2394",0.141710732905104
"2395",0.0841187454727472
"2396",0.117574768336507
"2397",0.0972761044150119
"2398",0.0646209594222302
"2399",0.112009140784151
"2400",0.106173472219736
"2401",0.096876651959447
"2402",0.119591777678096
"2403",0.119452151057526
"2404",0.0927525070415921
"2406",0.151925565337858
"2407",0.102790709378905
"2408",0.081069271061674
"2409",0.0913657954015764
"2410",0.0920290425985017
"2411",0.110623224598793
"2412",0.08763239183056
"2413",0.120164646215158
"2414",0.130315121614349
"2415",0.095104606605335
"2416",0.103591056482563
"2417",0.165310025934115
"2418",0.0992553684939294
"2419",0.108547242881572
"2420",0.0722021429948541
"2421",0.104774645406009
"2422",0.102048943796053
"2423",0.101022180993826
"2424",0.131268008938887
"2425",0.118719773869492
"2426",0.0893775889319058
"2427",0.125278590213302
"2429",0.104828203646813
"2430",0.0915459193623191
"2431",0.106408888606021
"2432",0.0844579722441058
"2433",0.101032923815524
"2434",0.0942294775982816
"2435",0.0970108694091268
"2436",0.128860271657593
"2437",0.0867354762571712
"2438",0.140541296644484
"2439",0.101605317819708
"2440",0.116957942888818
"2442",0.0724382110256703
"2443",0.104312534622436
"2444",0.15349850095724
"2445",0.0854242735215534
"2446",0.0861592372783933
"2447",0.09747004822531
"2450",0.106211807139878
"2452",0.105110976696286
"2453",0.11367906912327
"2454",0.10046857986901
"2455",0.0853492752756013
"2456",0.0937364623373739
"2458",0.0924532493629714
"2459",0.122626827157167
"2460",0.0444310538938124
"2461",0.0912152577571619
"2462",0.0948646934212908
"2464",0.0848540889161116
"2465",0.0857869024193439
"2466",0.0999190119668559
"2467",0.146759569279642
"2468",0.104524664113806
"2469",0.0614301265850706
"2472",0.0934110618643217
"2474",0.143614435742469
"2475",0.108187466584286
"2476",0.0923001325776885
"2477",0.122404299949067
"2478",0.0921009744786521
"2479",0.0991121835009185
"2480",0.0923492541616527
"2481",0.0881529752614269
"2482",0.109520275353539
"2483",0.101888576785109
"2484",0.0894769506246261
"2485",0.109347460941995
"2486",0.105657221062472
"2487",0.0937385610891079
"2488",0.0897347453438211
"2490",0.107219612345747
"2491",0.118338052794566
"2492",0.0875907145977862
"2493",0.102003997677227
"2494",0.0932179639241085
"2495",0.0789242338824544
"2496",0.121905740714044
"2497",0.107291473067989
"2498",0.132408248048279
"2499",0.0876577230562829
"2500",0.0883006643595404
"2501",0.0809104293131905
"2502",0.0914172714537273
"2503",0.0881834278551082
"2504",0.102592373262354
"2505",0.135137214717467
"2506",0.0939529672147482
"2507",0.125240497885625
"2508",0.104023538516466
"2509",0.0713175644045161
"2510",0.130860859154531
"2511",0.0833425133376904
"2512",0.0887401809176001
"2513",0.0775961853583674
"2514",0.0939691695830158
"2515",0.0977764511861101
"2516",0.0898312080960831
"2517",0.0810385137235945
"2518",0.104707802909974
"2520",0.135196326421492
"2521",0.104017421651683
"2522",0.127025621523862
"2523",0.129598151623155
"2524",0.0580244965261429
"2525",0.0947294329212621
"2526",0.112897906237123
"2527",0.074045650158341
"2528",0.10718848980683
"2529",0.105015268149955
"2530",0.116612298521333
"2531",0.0897057777187632
"2532",0.0843359995626152
"2533",0.077630701744862
"2534",0.127027874457864
"2535",0.117068429065388
"2536",0.0878705715363574
"2537",0.100229830584023
"2538",0.0957013749259659
"2539",0.0935012973770113
"2540",0.0939732446204244
"2541",0.0743470931638645
"2542",0.12601047370739
"2543",0.0980387382606889
"2544",0.105467657669158
"2545",0.0739817251647921
"2546",0.09049197542812
"2547",0.0538626735046702
"2548",0.130399023405581
"2549",0.067816538822129
"2551",0.12589626063633
"2552",0.0986041348844897
"2553",0.0730662872492592
"2554",0.0794721371534502
"2555",0.153139982690746
"2556",0.0966007490831087
"2557",0.0897244457837455
"2558",0.101528855000415
"2559",0.0969298810511691
"2561",0.124997908761693
"2562",0.098027214009325
"2563",0.111315407173151
"2564",0.113218528732572
"2565",0.100468249613593
"2566",0.0891070616572728
"2567",0.0894829730407987
"2568",0.0976650872139661
"2569",0.104452295948198
"2570",0.0799196983316136
"2571",0.168458114028686
"2572",0.07681091041712
"2573",0.0827573056979105
"2574",0.0866154440827675
"2575",0.104876726832889
"2576",0.0858075488015742
"2578",0.0921286828185829
"2579",0.0733661530710276
"2580",0.108076579982053
"2581",0.0950356541839947
"2582",0.09311366536235
"2583",0.119304480559508
"2584",0.0816058309566441
"2585",0.107200637496381
"2586",0.0833315462933659
"2587",0.143136593293963
"2588",0.114003476545136
"2589",0.0903835582516199
"2590",0.0994569732628658
"2592",0.0903762552366054
"2593",0.109549176979551
"2594",0.114989338383437
"2595",0.145330509711231
"2596",0.149587030056168
"2597",0.0935454953313318
"2598",0.089676108013415
"2599",0.0996809608302833
"2601",0.123316404780894
"2602",0.15098899936463
"2603",0.108885548935021
"2604",0.118974078555261
"2605",0.0940168026320931
"2606",0.100487128013815
"2607",0.10256306710117
"2608",0.1054893712828
"2609",0.143556389931062
"2610",0.107501077924278
"2611",0.104178273679968
"2612",0.097273350571284
"2613",0.0946109628826234
"2614",0.115159096884216
"2615",0.122326872255217
"2616",0.0893799736004956
"2617",0.0933843399408956
"2618",0.0989004700840064
"2619",0.12226866760021
"2620",0.0919656383085671
"2621",0.109730901680091
"2622",0.0902673853018656
"2623",0.0876296296245956
"2624",0.0975496197936117
"2625",0.107124375768361
"2626",0.0760547658119901
"2627",0.0911443603011654
"2628",0.10297562222261
"2629",0.0772315989171311
"2630",0.133515694511103
"2631",0.076411438647117
"2632",0.127706769349485
"2633",0.100633694954512
"2634",0.0737382156822824
"2635",0.0774497554039402
"2636",0.0971991180984105
"2638",0.0930017658843363
"2639",0.0966373417294095
"2640",0.127754307575145
"2641",0.088060777091598
"2642",0.101354211627262
"2643",0.102705395579087
"2645",0.09757781140098
"2646",0.0819395447121895
"2648",0.10305121755257
"2649",0.0783822625073015
"2650",0.0800271422078528
"2651",0.160615370977621
"2652",0.0847981772361455
"2654",0.0851422304384075
"2655",0.175225309306282
"2656",0.15439564168259
"2657",0.070178577819301
"2658",0.0656722216237001
"2659",0.0830447476808656
"2660",0.121644180308226
"2661",0.092620956104334
"2662",0.0736151654351534
"2663",0.128541558582383
"2664",0.106133454980392
"2665",0.13366166459717
"2666",0.0820848781862188
"2667",0.13821166359498
"2668",0.103472906574563
"2669",0.0876430691886921
"2670",0.078764910075113
"2671",0.0804409079979319
"2672",0.0670257084223205
"2673",0.0940397649499293
"2674",0.110015695540476
"2675",0.107922594321154
"2676",0.0570780724491458
"2677",0.106732553519077
"2678",0.0939135706852673
"2679",0.0989536120877383
"2680",0.100409009928499
"2682",0.0947797083340329
"2683",0.112797097320045
"2684",0.0876768807784381
"2685",0.0870810653410239
"2686",0.0709622625244003
"2687",0.103502951982323
"2689",0.0856863726974809
"2690",0.117450569383206
"2693",0.0877952100222441
"2695",0.10368259724822
"2696",0.0858207447300996
"2697",0.160890272614462
"2698",0.0936312240476302
"2699",0.106850044053888
"2700",0.0739430390524618
"2701",0.100473773168959
"2703",0.106697641888362
"2704",0.114724484878295
"2705",0.0909801115957392
"2706",0.0859319292466182
"2707",0.104835163071704
"2708",0.110426461388562
"2709",0.111223568884521
"2710",0.103862063763059
"2711",0.0881708901003788
"2712",0.0911369272442931
"2713",0.123987109440921
"2714",0.137863764479575
"2715",0.0801278514658047
"2716",0.137421074259959
"2717",0.1076387993768
"2718",0.0883661138969213
"2719",0.0792709748413425
"2720",0.142063275678921
"2721",0.0892829720966763
"2722",0.0705795644968193
"2723",0.0797129009618524
"2724",0.100423274565914
"2726",0.0871061027344898
"2727",0.134291224865238
"2728",0.0898282864920145
"2729",0.0914780308784215
"2730",0.0971015154011222
"2731",0.105369127633842
"2732",0.118566426429797
"2733",0.099195023533303
"2734",0.092324652740133
"2735",0.104750450088814
"2736",0.120409348837886
"2737",0.0854861177146677
"2738",0.102878923064898
"2739",0.117773072910768
"2740",0.125653476480196
"2741",0.0933340899551343
"2742",0.101984203909829
"2743",0.0998152244110509
"2745",0.126778230610018
"2746",0.077955062985099
"2747",0.146000199385863
"2748",0.0780965877721477
"2749",0.080894707719623
"2752",0.0971290882141977
"2753",0.0846261284599428
"2754",0.10415779479754
"2756",0.103776698274745
"2757",0.068041898248799
"2759",0.0715693833488863
"2760",0.0979350266467868
"2761",0.123859786501231
"2762",0.107084490014759
"2764",0.0825129985608808
"2766",0.0795354398046928
"2767",0.112260483994441
"2768",0.102471266250438
"2769",0.104847733728882
"2770",0.0991981032660049
"2771",0.0674318338597693
"2772",0.0902734456004654
"2773",0.0989231305747083
"2774",0.112225461002172
"2775",0.138393983041001
"2776",0.098787022883389
"2777",0.0969510904486531
"2778",0.108157525651013
"2779",0.106085613354797
"2780",0.082729837646462
"2781",0.0937704381821615
"2782",0.100147692055539
"2783",0.112912088535565
"2784",0.0779575549527122
"2785",0.0885462820511262
"2786",0.109625750235234
"2787",0.100894734199563
"2788",0.11506792848495
"2789",0.122625845974139
"2790",0.0858864216181145
"2791",0.131857811863827
"2792",0.0809200742563899
"2793",0.0947440293796521
"2794",0.0797310618084486
"2795",0.0905233444263403
"2796",0.0947617311288462
"2797",0.0933878093048896
"2798",0.128179606403609
"2799",0.0936939156149928
"2800",0.0929488401400932
"2801",0.107909822040652
"2802",0.105481861114019
"2803",0.185705033961224
"2804",0.118594853755816
"2805",0.122290438266002
"2806",0.0989856908274947
"2808",0.0998177317370898
"2809",0.117089619835793
"2811",0.0940557464458845
"2812",0.0893828297728063
"2813",0.224842646431023
"2814",0.0930683206943302
"2815",0.101681476701888
"2816",0.107819273162379
"2817",0.087288583008636
"2818",0.101809733182511
"2819",0.105873751995137
"2820",0.0741375937106896
"2821",0.0902901298062415
"2822",0.0697138133242396
"2823",0.0874729276333896
"2824",0.0725567525992529
"2825",0.0752448289096971
"2826",0.105578949439866
"2827",0.131739235884704
"2828",0.074871556047541
"2830",0.10436751758097
"2831",0.0960537059946191
"2832",0.108799265271479
"2834",0.0690427344672927
"2835",0.0972385667954754
"2836",0.0802240667845199
"2837",0.0858379413472858
"2838",0.10380737675307
"2839",0.08773117809533
"2840",0.0997760317966625
"2841",0.0892483671796592
"2842",0.0873694984754782
"2843",0.119266086389209
"2844",0.125634723383877
"2845",0.105758237141303
"2846",0.112554186305544
"2847",0.163330650884553
"2849",0.0907979072510521
"2850",0.0893013027060552
"2851",0.0810729788433407
"2852",0.227768186815382
"2853",0.0949319729294918
"2854",0.151770670059167
"2855",0.0811295273422498
"2856",0.0881790673165229
"2857",0.109942035580528
"2858",0.0784336689491506
"2859",0.0757401216619555
"2860",0.107635630161312
"2861",0.0922848948514173
"2862",0.0897266925405698
"2863",0.0753651920521361
"2864",0.0838592629015685
"2865",0.106598026217969
"2868",0.153371842854642
"2869",0.0683220018422937
"2870",0.111808672886082
"2871",0.084137858815192
"2872",0.114942967548552
"2873",0.1148638453545
"2874",0.0923411717011426
"2875",0.0837091114779013
"2876",0.184897234977852
"2877",0.0882116353070853
"2878",0.0850372291640483
"2880",0.0766221602329515
"2881",0.13085037313661
"2884",0.0601570699296972
"2885",0.0907023756234569
"2886",0.11498403765941
"2887",0.11520250785304
"2888",0.0999389795729036
"2889",0.0779104111056575
"2892",0.101472348602485
"2893",0.0846801963780113
"2894",0.118590288954879
"2895",0.0631632328526634
"2896",0.0713102327276305
"2897",0.0985411624382487
"2898",0.108802168347602
"2901",0.106501933963181
"2902",0.0789758214016366
"2903",0.100880252065969
"2904",0.0895059092537949
"2905",0.0877831676572044
"2906",0.114325318109425
"2907",0.136131920940206
"2908",0.0848705363204683
"2909",0.111565935653452
"2910",0.122498270443791
"2911",0.163210067319448
"2912",0.103477851712538
"2913",0.0868699795209723
"2915",0.155382128836211
"2916",0.107845381919544
"2917",0.0877309656525994
"2918",0.0722142355017761
"2920",0.0892123618064827
"2922",0.115094609584689
"2923",0.081136052542322
"2924",0.112329937605318
"2925",0.0886988463461714
"2927",0.0886634775634063
"2928",0.145705284003128
"2929",0.0984706024346222
"2930",0.0918673255555945
"2931",0.124983629644709
"2932",0.0857967071098007
"2933",0.138046343151033
"2934",0.0953769388538953
"2935",0.108411903859627
"2936",0.100909118774933
"2937",0.0880877876545124
"2938",0.0856331690056145
"2939",0.10741697147426
"2940",0.0876485017052198
"2941",0.119603046878554
"2942",0.0856156352628913
"2943",0.104092560701027
"2944",0.117850135616406
"2946",0.104758815213986
"2947",0.103331975281325
"2948",0.0962003744364683
"2949",0.0916718008286195
"2951",0.0884355871522778
"2952",0.0682375583836158
"2953",0.0643672550857156
"2954",0.0934834114815047
"2957",0.116808725107895
"2958",0.10904488973081
"2959",0.10113218453683
"2960",0.100752161045542
"2961",0.0769266978402973
"2962",0.108264838840041
"2963",0.109102283392987
"2964",0.0867865278191129
"2965",0.100252245032329
"2966",0.114890661380935
"2967",0.105312704181412
"2968",0.0841508757414039
"2969",0.117369939909783
"2971",0.130304527804195
"2972",0.124382725778429
"2973",0.128098637708989
"2974",0.122748736823398
"2976",0.071309524842814
"2978",0.100506070700955
"2979",0.0912320088464831
"2980",0.0895776646132081
"2981",0.131658611237544
"2982",0.0908766295797916
"2983",0.124837185140488
"2984",0.0975264995730827
"2985",0.10646657143411
"2987",0.372908819365152
"2988",0.103938751161128
"2990",0.0925757915298075
"2991",0.0947459620859782
"2992",0.111248894266805
"2993",0.0815913632704904
"2995",0.103474934309398
"2997",0.126848500611963
"2998",0.103442052326494
"2999",0.116137941100757
"3000",0.0988428397365118
"3001",0.106148799330407
"3002",0.103684095646469
"3003",0.0791331977227147
"3005",0.265266524950319
"3006",0.102641780904181
"3007",0.135732130485475
"3008",0.132355780451023
"3009",0.132829041865282
"3010",0.0948799037065556
"3011",0.122650525734837
"3012",0.1005022736343
"3013",0.109098886943697
"3014",0.0801506404938506
"3017",0.0791356667465672
"3018",0.12343136200417
"3019",0.114108940716279
"3020",0.0865122132570254
"3021",0.088269830768872
"3022",0.100089377368473
"3023",0.115028601742772
"3024",0.0843615585048668
"3025",0.114588519176648
"3026",0.135418190891915
"3027",0.0803595140855299
"3028",0.0930541471112831
"3029",0.084956347029102
"3030",0.101712174609888
"3031",0.114393143729333
"3032",0.079009993965847
"3034",0.115715969293336
"3035",0.128636739126049
"3036",0.0780273729436877
"3037",0.107915635790694
"3038",0.101578390458023
"3039",0.145677054637577
"3040",0.112348404618007
"3041",0.110825922696793
"3042",0.0997535865229588
"3044",0.107568068826133
"3045",0.100458544282012
"3047",0.0936599611794728
"3048",0.105083098093268
"3049",0.10730152292394
"3050",0.10454754391681
"3051",0.129003462901775
"3052",0.11995803378384
"3053",0.067194692782829
"3054",0.106526427059524
"3056",0.0834000332945582
"3057",0.0881137283652811
"3058",0.145721788539627
"3059",0.11608104294808
"3060",0.0716854966990042
"3061",0.120958199405331
"3062",0.125524378590745
"3063",0.112042126785209
"3064",0.112600596554306
"3065",0.105473704383662
"3066",0.123583951245123
"3067",0.113516422274156
"3068",0.134948136349724
"3069",0.128221653810534
"3070",0.0778001871106433
"3071",0.0919777707896274
"3072",0.078940281038
"3073",0.12259583057695
"3074",0.120067377326513
"3075",0.0861782368815949
"3076",0.0985240368565143
"3078",0.105802254013985
"3080",0.0964582260126459
"3081",0.104929361273347
"3082",0.116469143840111
"3083",0.122154762985798
"3084",0.103926996071621
"3085",0.109576116723042
"3086",0.122944378119167
"3087",0.113632894493489
"3089",0.105304374830439
"3090",0.163752068086766
"3091",0.0864281020192949
"3093",0.106426893016878
"3094",0.107922324312395
"3095",0.102812601042365
"3096",0.101995277582618
"3097",0.0768986394503739
"3098",0.115093657258015
"3099",0.0957012748459248
"3100",0.0816209154197381
"3101",0.121729467120591
"3102",0.100542963822718
"3103",0.156394252049374
"3104",0.087343593317083
"3105",0.11963763296782
"3106",0.122130559050663
"3107",0.113207316343541
"3108",0.107473278302352
"3109",0.0974647242012729
"3110",0.0928205685755415
"3112",0.111074790140123
"3113",0.0983375982041237
"3114",0.0986985795018863
"3115",0.0984082899778908
"3117",0.106929038552253
"3118",0.0905951296309086
"3119",0.0748918140158794
"3120",0.108751914674992
"3121",0.105533313007509
"3122",0.133128422336507
"3123",0.17210318809961
"3124",0.0967693172486058
"3125",0.100241112432333
"3126",0.0806499088661906
"3127",0.142877963998363
"3129",0.0995655626084749
"3130",0.106289896182047
"3131",0.0685535427421997
"3132",0.117216671754678
"3133",0.0710132261410052
"3134",0.132469680850931
"3135",0.086160010782288
"3136",0.146948847748568
"3137",0.0965493523407124
"3138",0.0916541810836856
"3139",0.115015410091148
"3140",0.132876086440714
"3141",0.090457025036185
"3142",0.103031528672205
"3143",0.111843358387549
"3144",0.0744768242941105
"3145",0.0900908456931662
"3146",0.0817620297270703
"3147",0.0996870470192137
"3148",0.0993490984925976
"3150",0.0901557831128278
"3151",0.114927133169611
"3152",0.107793444006256
"3153",0.0924662959670654
"3155",0.118751343423242
"3156",0.101958547417015
"3157",0.115222048769618
"3158",0.0982006101460186
"3159",0.102718450070395
"3160",0.101650188195774
"3161",0.0880034548998272
"3162",0.102617685247493
"3163",0.0932892784653228
"3164",0.109917642794537
"3165",0.0845315088954315
"3166",0.0745843905202695
"3167",0.0968820045371044
"3168",0.111967668198447
"3169",0.0870346873533043
"3170",0.148804886798248
"3171",0.0823763872524712
"3172",0.0702345393122391
"3173",0.0966689696663017
"3174",0.112608626158867
"3175",0.0949207062431167
"3176",0.117404106525558
"3177",0.153938124060663
"3178",0.106705601980813
"3179",0.11547361181047
"3180",0.0857528307562403
"3181",0.115521983982501
"3182",0.122611821043701
"3183",0.0769780458537813
"3185",0.105813538689469
"3186",0.116483857114274
"3187",0.0903418752302887
"3188",0.128641719714354
"3189",0.106230570869605
"3190",0.07270388643143
"3191",0.114107620994809
"3192",0.0720336976293723
"3193",0.18649654170543
"3194",0.0907680231586628
"3197",0.119632844252577
"3198",0.100320797053945
"3200",0.10277951270885
"3201",0.105150627659561
"3202",0.113583592129302
"3204",0.0802512421421123
"3205",0.103505903435458
"3206",0.100762852359125
"3207",0.0796448476006834
"3208",0.0975697391232956
"3209",0.123196943414571
"3211",0.102195920018794
"3212",0.0950923606019093
"3213",0.13203970121918
"3214",0.126387858313738
"3215",0.123644783946321
"3217",0.0868258478161682
"3219",0.116991921525209
"3220",0.109130654345167
"3221",0.0915544867969678
"3222",0.0972903107973271
"3223",0.0847956366334995
"3224",0.0695684116762303
"3225",0.0718086653600037
"3226",0.0624633612146186
"3227",0.121217281373813
"3228",0.0907728511361593
"3229",0.088258953538164
"3230",0.181876175393558
"3231",0.0782053573527588
"3232",0.102265434155204
"3233",0.0810315725166871
"3234",0.108143388390087
"3235",0.098375582642998
"3236",0.0917670777592624
"3237",0.0756732261032844
"3238",0.0966493968097357
"3239",0.0848172566535457
"3240",0.0914283820211073
"3241",0.116669790559692
"3242",0.0894368652660872
"3243",0.118663443001188
"3244",0.107366990628103
"3245",0.0815132340348559
"3246",0.121084063747426
"3247",0.0852102438083523
"3248",0.118877510698573
"3249",0.114219928993878
"3250",0.115240487632993
"3251",0.0999837308102087
"3252",0.0912339035898998
"3253",0.111401682274658
"3254",0.0889577768826075
"3255",0.104330452061575
"3256",0.108022238252774
"3257",0.0671668402824194
"3259",0.120035153441301
"3260",0.113606120915075
"3261",0.0905934748559112
"3262",0.0986902942526701
"3263",0.111840128707754
"3264",0.105331169845744
"3265",0.109270371248765
"3266",0.177143614825296
"3267",0.0855059596179776
"3268",0.106242168650108
"3269",0.0887048602948399
"3270",0.114452928682787
"3271",0.0890887272385359
"3272",0.101226675447664
"3273",0.103254102817617
"3274",0.0792350524673173
"3275",0.079035089375196
"3277",0.092427490253885
"3278",0.101676845221645
"3279",0.147879434952644
"3280",0.129076621753369
"3281",0.0800933360006458
"3282",0.0961054903967844
"3283",0.0861863163144143
"3285",0.0884419093215137
"3286",0.113863324233869
"3287",0.0768177218566298
"3288",0.0869126478484639
"3289",0.200125720011047
"3290",0.0776150911575686
"3291",0.0948873144142384
"3293",0.194926532105599
"3294",0.0864718690832675
"3296",0.0952913613963043
"3297",0.0885146383529189
"3298",0.0767923144873715
"3299",0.0860591134531707
"3300",0.0788973113754875
"3301",0.0854923861021455
"3302",0.0850138932297095
"3303",0.0676132886735406
"3304",0.0987708579649012
"3305",0.10435853457803
"3306",0.121337217488872
"3307",0.140316321042647
"3308",0.100978167366994
"3309",0.089471446295134
"3310",0.090856131888585
"3311",0.0935300840147035
"3312",0.0983013446950096
"3313",0.127095537955003
"3315",0.108743291614324
"3318",0.105512557391837
"3319",0.0995237742518607
"3320",0.0822504800874347
"3321",0.0989653349776387
"3322",0.101442096210861
"3323",0.100261333203277
"3324",0.130709959402213
"3325",0.132744740816936
"3326",0.0715070371105222
"3327",0.134661771954129
"3328",0.11372893195011
"3330",0.0688406721020281
"3331",0.0937387402080026
"3332",0.0849718014780339
"3333",0.113906553148704
"3334",0.185160101684073
"3335",0.118680248559135
"3336",0.0933203604483312
"3337",0.130690061344173
"3338",0.0888538923830647
"3339",0.218561086445311
"3340",0.143565935723109
"3341",0.0912765964531131
"3342",0.113696157837583
"3343",0.10193726249255
"3345",0.110686288914122
"3346",0.0914629223126994
"3347",0.107813124074796
"3348",0.0871452634432187
"3349",0.10119037993123
"3350",0.101901236226044
"3351",0.0772739476198034
"3352",0.123115527189182
"3353",0.121456191658839
"3354",0.127134802962931
"3355",0.123894631945762
"3356",0.116236890554063
"3357",0.100178132742045
"3358",0.081334419057679
"3359",0.0823076407102457
"3361",0.140503944990582
"3362",0.122665762665961
"3363",0.0890581003525843
"3364",0.100766894747977
"3365",0.0882225187297654
"3366",0.0992582224188452
"3367",0.11324777357815
"3368",0.0891885862207374
"3369",0.0996326233842144
"3370",0.0970859702545522
"3371",0.113449694756512
"3372",0.111003021608748
"3373",0.104225971709932
"3374",0.0927962005937837
"3375",0.0949617254385745
"3376",0.139817591864101
"3377",0.125285574020874
"3378",0.107240606915789
"3379",0.107684517202783
"3380",0.145011354828777
"3381",0.10484950522167
"3382",0.118627085849224
"3383",0.143433644581926
"3384",0.11836664650498
"3386",0.105579016071996
"3387",0.107057068991156
"3388",0.0968559312075273
"3389",0.132832442950471
"3390",0.0964447087018678
"3391",0.112750707936383
"3392",0.115425042316542
"3394",0.10176025353673
"3396",0.122061352800584
"3397",0.0945544528036681
"3398",0.112608384287726
"3399",0.112470081652193
"3400",0.139564960712617
"3401",0.0985502626756835
"3402",0.109664146667807
"3403",0.12858068805431
"3404",0.0855562595241598
"3405",0.107794652953106
"3407",0.0795794722197334
"3408",0.10323055873712
"3410",0.126668473905307
"3411",0.102324063132343
"3412",0.066785102315075
"3414",0.160395331714656
"3415",0.109798457784957
"3416",0.0855441650394436
"3417",0.106400724455256
"3418",0.134996071414559
"3419",0.0801287662474589
"3420",0.132988938510517
"3421",0.0877803629398104
"3424",0.102871851176363
"3425",0.0875818894921535
"3426",0.093840963686366
"3427",0.0976494228594769
"3428",0.125630947722335
"3429",0.0850402918199402
"3430",0.0994640769417417
"3431",0.101607680334823
"3432",0.0929071692199744
"3433",0.109380018452967
"3434",0.0693726670741869
"3435",0.119658722645264
"3437",0.0895661499082527
"3438",0.0725822121106896
"3439",0.108111411094224
"3440",0.0932097151143087
"3443",0.147455486514725
"3444",0.101777728020791
"3445",0.0857924320416141
"3446",0.116807819625925
"3447",0.0993441849403757
"3448",0.136991646197105
"3449",0.120468313471763
"3450",0.0883532844725559
"3451",0.105507251686576
"3452",0.123529846506366
"3453",0.058372481948071
"3454",0.0990267105850652
"3455",0.078324903253861
"3456",0.0899287738629674
"3457",0.102589370227749
"3458",0.0809188722854511
"3459",0.08522523055126
"3460",0.0787425450747311
"3461",0.093228483298717
"3462",0.112389836492629
"3463",0.0743052467588677
"3464",0.0963981757995385
"3465",0.161827419797317
"3466",0.141021386081924
"3467",0.101301430654201
"3468",0.0998804150496036
"3469",0.0975514336203019
"3470",0.109368516005383
"3471",0.0773378143248349
"3472",0.0965595693175318
"3474",0.0856333061939013
"3475",0.1009105696743
"3476",0.0938358906842027
"3477",0.106138435798957
"3478",0.119390090050869
"3479",0.0988956393920414
"3480",0.100113700138146
"3481",0.0757743529733067
"3482",0.0907414266180872
"3483",0.116604764544542
"3484",0.0905769150603741
"3485",0.111025198010855
"3486",0.125908648770379
"3487",0.0805981025652332
"3488",0.113857885088565
"3489",0.0863425565205331
"3490",0.0907023922156126
"3491",0.086179779679034
"3492",0.135601602276609
"3493",0.0882182608137028
"3494",0.0916201156970966
"3495",0.121800881194738
"3496",0.106214557581182
"3497",0.0911576871710677
"3498",0.125276581221491
"3499",0.12006845769147
"3500",0.100374086119624
"3501",0.0982815566504095
"3502",0.1255642599058
"3504",0.0898051795340525
"3505",0.154762313650177
"3506",0.0959907419538227
"3507",0.106743278422881
"3508",0.0767041539339114
"3509",0.12284656408157
"3510",0.0696723715443247
"3511",0.0970667827460632
"3512",0.0734477567241461
"3513",0.0818275113132478
"3514",0.0886206210074732
"3515",0.098177051294015
"3516",0.134605443100258
"3517",0.0996022675322064
"3518",0.0768172580077124
"3519",0.0824013825036487
"3520",0.0774696159732421
"3521",0.101905727542257
"3523",0.105702484570512
"3524",0.107944749252174
"3525",0.126071285921995
"3526",0.0948436592022079
"3527",0.0890417489362089
"3528",0.117806072054694
"3529",0.164658744122756
"3530",0.0969210588471164
"3531",0.0988389950928133
"3532",0.0926012793520679
"3534",0.10148434826021
"3535",0.130915556982287
"3536",0.0754945808492812
