"","mean_sunfl","sunflower_Fertilizer","GDP_Mean","Pesticide","AET_mean"
"56124",0.357351413988363,1.45233292783764,4.37324138608759,5.43420630841758,2.51052905254015
"56138",0.0953933477494201,1.55847930031611,3.5953428256262,5.33782451404581,2.40244050995602
"56141",0.10485629995202,0.828814739629161,2.26709515600535,0,2.8258586820502
"56147",0.418546571239796,1.74804287115158,4.55253120853509,6.47257508985315,2.62133395576149
"56152",0.218831909544878,2.16789427762305,2.65874601931954,5.50520154772776,2.89650161252211
"56153",0.256651549259511,1.39530619414875,4.55253120853509,6.47257508985315,2.79363866101374
"56162",0.263438802267376,1.25371523099548,2.62407708852023,4.28046454662692,2.74843492488331
"56175",0.340494658025659,1.90055483850591,2.65874601931954,5.50520154772776,2.63133805749672
"56176",0.0718183251290855,1.36477949400658,4.55253120853509,6.47257508985315,2.81711658400827
"56185",0.388986472664477,1.57203704090737,4.55253120853509,6.47257508985315,2.53586653149008
"56186",0.512718298940884,2.0550682564027,2.99627669770714,6.95136909386879,2.89544556784383
"56187",0.2751146381853,2.20620717931333,2.7175806602292,5.06566932773143,2.10323340627279
"56191",0.11717166934178,0.978419988056456,3.33487843404016,5.32502074550366,2.34864091003858
"56199",0.0681511108582478,1.26202006504082,4.55253120853509,6.47257508985315,2.84010796229557
"56206",0.220690130429837,1.59927326450071,3.82053390533369,5.19781516944518,2.57078956486896
"56214",0.00427214951853621,0.78298934344298,3.33487843404016,5.32502074550366,2.27906641983995
"56220",0.286767116755504,2.15599888248181,2.99627669770714,6.95136909386879,2.48747927089762
"56224",0.0479603112613997,1.75374415417889,2.99627669770714,6.95136909386879,2.08489530712112
"56229",0.350797111559408,2.15489223971502,2.99627669770714,6.95136909386879,1.25727848772085
"56230",0.137345856848261,0.89133117060089,3.17598650936112,4.50851625226694,2.35153288866437
"56269",0.165138274376595,1.25605181838661,3.33487843404016,5.32502074550366,2.14520380802076
"56276",0.467830124382553,2.35769711581436,4.39150652613484,5.83682522770016,2.69873728427379
"56284",0.351443601598764,2.03482919302703,2.99627669770714,6.95136909386879,2.89955833331955
"56287",0.00686699117622067,1.45860699126871,4.37324138608759,5.43420630841758,2.47591320257908
"56288",0.329138997082901,2.00622145275761,2.65874601931954,5.50520154772776,2.42141783919994
"56289",0.346372900089498,1.92493272998835,4.55253120853509,6.47257508985315,2.62069362918499
"56293",0.191734230498244,0.732644493780231,2.7855635422284,2.44870631990508,2.84131104392029
"56299",0.100840997187641,0.609138794199898,3.17598650936112,4.50851625226694,2.11242943534837
"56301",0.150500592380083,0.792557852748565,2.7855635422284,2.44870631990508,2.9098281421068
"56302",0.257686769760782,2.24388585512367,2.99627669770714,6.95136909386879,2.56815281423763
"56306",0.295550954902454,2.22706620227283,2.99627669770714,6.95136909386879,2.80308504529734
"56311",0.157075808248408,1.51730653852529,3.33487843404016,5.32502074550366,2.32666496890429
"56319",0.159824042452977,1.60212945801448,3.82053390533369,5.19781516944518,2.77221907712043
"56323",0.32499357050383,2.21691504211911,3.5953428256262,5.33782451404581,2.60337638818244
"56328",0.00518312384170259,0.953597311668556,2.26709515600535,0,2.788082052689
"56332",0.11195331976175,1.07550925168083,2.58561693011275,4.06785166051235,2.84830827129638
"56333",0.208442559884109,2.20217772552114,2.65874601931954,5.50520154772776,2.76882522646107
"56337",0.128916308305793,1.51192113533911,4.55253120853509,6.47257508985315,2.94038800216921
"56340",0.208629099035583,2.06021137306307,2.88553797188383,4.83241310188512,1.90880404811901
"56348",0.374801447449912,1.600877914241,2.73977001704329,0,2.64979830396326
"56349",0.0452636947174968,2.10512123090959,2.7175806602292,5.06566932773143,1.82375360804964
"56356",0.141048873839418,1.53138264972779,3.82053390533369,5.19781516944518,2.04481031681843
"56369",0.125924545477438,0.611452139512902,3.17598650936112,4.50851625226694,2.15453989692106
"56381",0.404833710122619,1.41714258174413,3.58078294659351,5.98977763964001,2.63096937621459
"56394",0.0877269750162217,1.46915130495111,4.55253120853509,6.47257508985315,2.41977878631862
"56395",0.206183142242021,0.956842915706808,3.33487843404016,5.32502074550366,2.20884428934074
"56401",0.393372396902911,1.89164106318235,4.55253120853509,6.47257508985315,2.58474840761838
"56405",0.359386568830396,2.16399083143873,3.5953428256262,5.33782451404581,2.68925599116582
"56409",0.100785853931787,1.55691385824318,4.55253120853509,6.47257508985315,2.74469104367391
"56426",0.11224932188834,0.792477506924792,3.17598650936112,4.50851625226694,2.15268866619424
"56427",0.0476908814888393,1.12893855982426,4.55253120853509,6.47257508985315,2.78420110241696
"56428",0.233854380310141,1.60583673947088,3.82053390533369,5.19781516944518,2.72221511292797
"56431",0.00614729435574194,0.614380095320407,2.50106388530586,2.26245108973043,2.32316612673196
"56441",0.493237254076483,2.09068282962223,3.84684297444479,0,2.74647974577559
"56448",0.0878136732666294,0.791600054793556,2.58899405288781,1.7481880270062,2.83626947124931
"56454",0.404992383110794,1.5767082131007,4.55253120853509,6.47257508985315,2.65149722939072
"56456",0.0953472337608409,1.72695559780116,2.99627669770714,6.95136909386879,2.89143789225054
"56457",0.371683454575124,2.16764234751916,2.7175806602292,5.06566932773143,2.29014727990637
"56462",0.158362491492063,2.18644103060011,3.32253163472896,5.32023770690539,2.96311574716961
"56463",0.0854933382065573,0.636908681462455,3.17598650936112,4.50851625226694,1.98175929977961
"56467",0.0312062569417394,2.15527700767051,2.99627669770714,6.95136909386879,1.71291013607887
"56468",0.288066160271466,1.76254244463346,2.91918067636586,5.28195781643865,2.53131161451358
"56470",0.160003811374076,1.55801730422032,4.37324138608759,5.43420630841758,2.80857667094836
"56472",0.0601310017998884,1.53429066724487,2.65874601931954,5.50520154772776,2.8949552689932
"56473",0.34911726616753,1.68267263173622,4.55253120853509,6.47257508985315,2.58009641538973
"56474",0.120033866868399,1.48258599417647,4.55253120853509,6.47257508985315,2.92532897712884
"56478",0.0802765686792904,0.856018113154946,2.09437779351545,3.63648789635337,2.8078328953412
"56482",0.189230571174297,1.60510799318109,4.55253120853509,6.47257508985315,2.93172416792324
"56486",0.329002836762395,2.04269556153681,2.99627669770714,6.95136909386879,2.90070029807974
"56487",0.289527691297517,2.05700791204504,2.99627669770714,6.95136909386879,2.47126551013349
"56488",0.218854990077747,2.21771250720226,2.99627669770714,6.95136909386879,2.83457774859733
"56490",0.0334237554869497,0.947785912255997,3.33487843404016,5.32502074550366,2.36471846322032
"56492",0.398465942431592,2.2700114398568,2.99627669770714,6.95136909386879,2.78122307631273
"56501",0.00702667873334717,0.882052762477267,3.33487843404016,5.32502074550366,2.49717656058907
"56504",0.336023734977526,2.07130645716122,2.99627669770714,6.95136909386879,2.64402806432463
"56508",0.015871813171435,0.945204096429522,2.58970408801578,3.72320931040511,1.28704152937605
"56510",0.157904219304691,1.61173603222452,4.55253120853509,6.47257508985315,2.8764721496076
"56513",0.281731498783662,1.66968366718187,4.55253120853509,6.47257508985315,2.88486613629199
"56527",0.183238193995571,1.30136540159594,3.5953428256262,5.33782451404581,2.49672378035522
"56528",0.266689200600759,1.68174827441114,4.55253120853509,6.47257508985315,2.94694619169871
"56530",0.185164256560283,0.706857121411938,2.42066321182124,2.79028516403324,2.96001326235718
"56533",0.0235458365594684,1.24296113055596,4.55253120853509,6.47257508985315,2.95734499407727
"56536",0.470181283854848,1.62186800173458,3.82053390533369,5.19781516944518,2.89013646629252
"56552",0.188505432366865,1.66908746795223,4.55253120853509,6.47257508985315,2.89747490449934
"56558",0.275341003286336,1.53142362464173,4.55253120853509,6.47257508985315,2.9543085677476
"56560",0.177033405291058,1.09646908006223,2.62407708852023,4.28046454662692,2.46134039154459
"56571",0.417361837516774,2.05212772920387,2.99627669770714,6.95136909386879,2.88363102132607
"56580",0.281910736180763,1.75542521688892,3.27944081689166,4.8616001175705,2.6338440323977
"56582",0.0637814787386582,0.881328787954739,2.09437779351545,3.63648789635337,2.83505799140495
"56594",0.343557947891869,2.07039490059259,3.5953428256262,5.33782451404581,2.50473778469841
"56599",0.368508253562604,1.3014203100207,3.15253405831716,4.53504081325116,2.56708240771635
"56606",0.137793383762339,2.28642256426143,3.11157238883648,4.53804562440914,0.180378504837701
"56617",0.0466522990001922,0.693775951631832,2.7855635422284,2.44870631990508,2.82300431221978
"56620",0.267414964720797,2.08985696987607,2.65874601931954,5.50520154772776,2.58632938915622
"56623",0.514785538553737,2.05484396697232,2.99627669770714,6.95136909386879,2.77519854578982
"56624",0.342713821093345,2.12781909499877,2.99627669770714,6.95136909386879,2.53571596994335
"56629",0.0716030966590348,1.25437397689192,2.62407708852023,4.28046454662692,2.33998942103794
"56635",0.39308736003273,1.82202448094875,3.37135451473944,0,2.68557647485663
"56636",0.203070018966059,2.07288006557483,2.72897418472011,0,2.25231835454594
"56648",0.0764450400078666,1.73042405168338,2.99627669770714,6.95136909386879,2.88765078461208
"56652",0.136349017377922,2.0545479100947,2.99627669770714,6.95136909386879,2.8197827944532
"56654",0.238532012573834,2.22864368691342,2.65874601931954,5.50520154772776,2.71320544004117
"56658",0.335744093092667,2.06389298174674,2.99627669770714,6.95136909386879,2.84479326224023
"56662",0.207277363369134,1.59943167871539,3.82053390533369,5.19781516944518,2.68926920871422
"56665",0.465004029382034,2.18330202784071,2.99627669770714,6.95136909386879,1.39378404886747
"56671",0.0183716436349378,2.04000545632466,2.99627669770714,6.95136909386879,2.3294099873631
"56680",0.0459810120854445,0.653433830782862,3.17598650936112,4.50851625226694,2.08923204737034
"56681",0.222716475568545,1.02525861497839,2.58970408801578,3.72320931040511,2.69441453962586
"56683",0.403614306633511,1.68281966277896,4.55253120853509,6.47257508985315,2.53297038091416
"56684",0.175185527261036,0.668788816719796,2.50009459561958,2.72916478969277,2.78799992898244
"56685",0.233794964445251,1.42555386747753,3.33487843404016,5.32502074550366,2.29673699228617
"56097",0.319106053685819,1.64041823636329,3.58078294659351,5.98977763964001,2.92085907943234
"56129",0.283678051788414,1.53551839396332,3.58078294659351,5.98977763964001,2.91737420358574
"56137",0.223690585609009,1.40295168599326,3.58078294659351,5.98977763964001,2.95596535081203
"56140",0.131271044132343,1.56845354208102,3.58078294659351,5.98977763964001,2.97882698668298
"56146",0.0879883424695573,1.39890420775761,3.58078294659351,5.98977763964001,2.93595387817186
"56167",0.0741133203945922,0.831613174619484,4.55253120853509,6.47257508985315,2.94988930919547
"56173",0.401161108390988,1.64276276209598,3.58078294659351,5.98977763964001,2.89586960812167
"56181",0.290436544587553,1.51107479603189,3.58078294659351,5.98977763964001,2.91940344216996
"56195",0.479119053038617,1.9498948170957,4.34930177402526,5.76804136889562,2.56437012251532
"56203",0.324739601828951,1.56520374391941,3.58078294659351,5.98977763964001,2.95467505654492
"56204",0.326932940970946,1.54655729599457,3.58078294659351,5.98977763964001,2.96309182554339
"56205",0.343118845794607,1.38423963433403,3.58078294659351,5.98977763964001,2.97564148269012
"56225",0.287377817352479,1.57766238673027,3.82053390533369,5.19781516944518,2.97340277573674
"56241",0.330708108603989,2.32095933860875,2.65874601931954,5.50520154772776,2.75587939090227
"56244",0.001406677130609,0.481467057811473,3.17598650936112,4.50851625226694,1.96964884048073
"56250",0.262060802156405,1.64229464533327,3.58078294659351,5.98977763964001,2.95378269520513
"56281",0.331089712463497,1.56707569638578,3.58078294659351,5.98977763964001,2.97325021546327
"56286",0.0198083930769318,1.53839773486845,3.39165397941092,5.6784582838221,2.99459469228245
"56292",0.160445440565277,1.37710722700608,3.82053390533369,5.19781516944518,2.32551810677584
"56294",0.167355760723866,1.59265714708258,3.82053390533369,5.19781516944518,2.32967022697831
"56307",0.212187600140944,1.44533293326585,3.58078294659351,5.98977763964001,2.95608978410599
"56313",0.372579605739617,1.63293157414214,3.58078294659351,5.98977763964001,2.85602182073202
"56318",0.357041046623773,1.59100536265721,3.58078294659351,5.98977763964001,2.67133265867752
"56329",0.0936682313905976,1.15191290676018,4.55253120853509,6.47257508985315,2.61007686000271
"56335",0.403726580216745,1.53760947965826,4.55253120853509,6.47257508985315,2.52731528092547
"56361",0.0791812445999766,1.65733587571063,3.39165397941092,5.6784582838221,3.00313085979442
"56375",0.314051270994475,1.59756357398947,3.82053390533369,5.19781516944518,3.05646925006867
"56388",0.18229790198168,1.55001121099449,4.37324138608759,5.43420630841758,2.68142430910001
"56412",0.165777217093233,2.15569673775708,2.99627669770714,6.95136909386879,1.46248712964117
"56439",0.0850634263585289,1.46909796529551,3.58078294659351,5.98977763964001,2.89617341332839
"56455",0.141449770264767,1.40712847563595,3.58078294659351,5.98977763964001,2.98659980531901
"56491",0.161118332758441,1.43860646284767,3.58078294659351,5.98977763964001,2.9642512096592
"56545",0.383338654321038,1.60561366186067,3.58078294659351,5.98977763964001,2.74389222632927
"56559",0.320319409589481,1.6321584088299,3.58078294659351,5.98977763964001,2.9410201659893
"56610",0.331089712463497,1.62960770128108,3.58078294659351,5.98977763964001,2.87399489978484
"56659",0.236369283754126,1.63076898867921,3.58078294659351,5.98977763964001,2.78694779359625
"56661",0.33236404152347,1.523647517666,4.55253120853509,6.47257508985315,2.18031024107653
"56693",0.123034531062115,0.815532731500999,2.62407708852023,4.28046454662692,2.80126892155621
"56697",0.113574396428318,1.13594939184129,3.33487843404016,5.32502074550366,2.11849305137282
"56699",0.0190625991873144,1.03807441362467,3.17598650936112,4.50851625226694,2.14798899796255
"56700",0.152572369995878,1.54098485918997,4.37324138608759,5.43420630841758,2.6848960989918
"56705",0.314393953010622,1.54691912500575,4.37324138608759,5.43420630841758,2.6807616546139
"56709",0.0726122737984521,1.59885331794014,3.82053390533369,5.19781516944518,2.50154013184995
"56710",0.26030651363864,2.14963792197258,2.99627669770714,6.95136909386879,2.25895495826495
"56713",0.319554632902166,2.38030071742418,3.5953428256262,5.33782451404581,2.70983003829776
"56714",0.318599561046331,1.67721311636164,4.55253120853509,6.47257508985315,2.91812711062535
"56727",0.475812348997507,2.12407710143577,2.99627669770714,6.95136909386879,2.5497328991138
"56730",0.317021805825863,0.969214401480138,3.33487843404016,5.32502074550366,2.60769112739818
"56743",0.0331974178333771,0.994738538023789,3.33487843404016,5.32502074550366,2.19445652469713
"56748",0.317159378026406,1.58844441365997,4.55253120853509,6.47257508985315,2.954407636326
"56762",0.0515909358116913,0.569035031721205,3.17598650936112,4.50851625226694,2.1516507074863
"56765",0.231627883072414,0.795832816349742,2.7855635422284,2.44870631990508,2.90677101610168
"56768",0.256183645966017,1.912109251992,3.67849955374174,4.79177483365164,2.70166562143842
"56778",0.145496423886195,1.75301285406649,2.65874601931954,5.50520154772776,2.92155333086664
"56781",0.318599561046331,1.67693549758083,4.55253120853509,6.47257508985315,2.91937387499509
"56783",0.215779003832002,0.770094094210318,2.7855635422284,2.44870631990508,2.86675837814469
"56788",0.00433453915581015,1.10803987331076,4.55253120853509,6.47257508985315,2.84121417471118
"56790",0.0029837270595061,0.838854626257208,2.62407708852023,4.28046454662692,2.37216650815329
"56791",0.293854753480998,2.20702843444608,2.99627669770714,6.95136909386879,2.89692790105508
"56802",0.10242326190552,1.50108435604174,4.55253120853509,6.47257508985315,2.86799856132573
"56803",0.184002753984937,1.5190102649271,2.98847132047518,4.4215710245264,2.914769597105
"56824",0.164884133612474,1.25806891100263,4.55253120853509,6.47257508985315,2.46595791787387
"56833",0.178890992484973,1.88130650794973,2.65874601931954,5.50520154772776,2.71681291370618
"56837",0.183269843682805,2.53443490432929,4.29150068100223,4.39266178629079,1.63063366455486
"56842",0.162239220167954,1.12637767334933,3.33487843404016,5.32502074550366,2.51324931772708
"56849",0.344288014381809,1.61421632441158,2.91918067636586,5.28195781643865,2.55510164933889
"56851",0.261708838169194,1.20824921630113,2.62407708852023,4.28046454662692,2.64054058822321
"56869",0.304114913716479,1.34474495835269,2.91918067636586,5.28195781643865,2.74027807839764
"56870",0.187680612164472,1.19332793419291,3.17598650936112,4.50851625226694,2.12906810624566
"56873",0.439188166112878,2.16007428896545,2.99627669770714,6.95136909386879,1.46043245689073
"56883",0.0182553242362573,2.06566605494183,2.99627669770714,6.95136909386879,1.25094251424636
"56900",0.00188273546090303,1.54467219845469,2.65874601931954,5.50520154772776,2.87924269578411
"56922",0.0581062204438638,0.651734252861195,2.58899405288781,1.7481880270062,2.83580754503462
"56947",0.186249826718641,2.01796667181526,2.65874601931954,5.50520154772776,2.79987365259319
"56949",0.0213073896044377,1.34616028924399,4.55253120853509,6.47257508985315,2.91696752857522
"56964",0.385128744401316,2.15553106447573,2.99627669770714,6.95136909386879,1.35264184593044
"56965",0.141604985713547,1.31599969102339,3.17598650936112,4.50851625226694,2.34171119973841
"56969",0.177783650787466,0.699959208954052,3.33487843404016,5.32502074550366,2.11191030254847
"56974",0.0659263278436285,1.44444393669222,4.37324138608759,5.43420630841758,2.45273539431705
"56978",0.213155388857277,1.5445029195126,4.37324138608759,5.43420630841758,2.68537380762896
"56984",0.0306849624094783,1.42660101376486,2.65874601931954,5.50520154772776,2.80605272063085
"56988",0.213474287122881,2.3247145419485,2.7175806602292,5.06566932773143,2.26255702306724
"56993",0.0813468382184687,1.20716763298042,4.55253120853509,6.47257508985315,2.78246835831287
"56998",0.18752072675866,1.89154798520001,2.65874601931954,5.50520154772776,2.80139758415786
"57004",0.192174400138178,2.14433647014858,4.34930177402526,5.76804136889562,2.63048235817273
"57006",0.20405829352953,1.24367374719488,2.62407708852023,4.28046454662692,2.4338602786892
"57007",0.00214132787342276,0.974022759368069,3.33487843404016,5.32502074550366,2.38894444900279
"57013",0.311634765417658,1.68281437365944,2.91918067636586,5.28195781643865,2.5218849360009
"57014",0.331694451420147,0.95718796096988,3.33487843404016,5.32502074550366,2.63705469305808
"57016",0.224364765103088,1.43419329822872,4.55253120853509,6.47257508985315,2.45724190938811
"57020",0.195647514160935,0.837570545060506,3.33487843404016,5.32502074550366,2.32045539686763
"57027",0.339433873391494,1.75518371272211,3.17598650936112,4.50851625226694,2.61168538331137
"57044",0.394224701604948,2.08806212932087,2.99627669770714,6.95136909386879,2.5527551011091
"57056",0.123740841577478,1.81526780895016,2.99627669770714,6.95136909386879,2.64764780243139
"57058",0.27966484670213,1.81434983307073,4.41865905031594,5.36638186074997,2.69783625804217
"57070",0.155019561430582,0.786263692064542,2.7855635422284,2.44870631990508,2.79308327451071
"57074",0.220289737142757,1.03235511989159,2.58970408801578,3.72320931040511,2.74035563917936
"57079",0.391867851653531,1.61275184687162,4.55253120853509,6.47257508985315,2.61136921549816
"57084",0.100004384302716,1.2384092042393,3.17598650936112,4.50851625226694,2.23739560891499
"57086",0.0397323404175301,1.28581453564566,4.55253120853509,6.47257508985315,2.92114435271216
"57094",0.205457909777054,1.93943613852326,2.99627669770714,6.95136909386879,2.32931916932187
"57096",0.183748679331344,1.8430757818662,3.5953428256262,5.33782451404581,2.56619891120217
"57109",0.299789171756065,1.37115172623317,3.15253405831716,4.53504081325116,2.5529215819746
"57114",0.0172863515287675,0.948060833740719,2.58970408801578,3.72320931040511,1.85443256602992
"57115",0.296033889959632,1.87490989726046,2.23757342070395,3.59228781595213,2.88334874685324
"57117",0.196783913444602,2.04240015082283,2.99627669770714,6.95136909386879,2.55588581481949
"57127",0.113429275458407,1.54602663813241,4.55253120853509,6.47257508985315,2.19909861771083
"57136",0.142071484349388,0.6285736540402,2.50009459561958,2.72916478969277,2.82660178900509
"57142",0.147676320531822,0.777742523517499,2.7855635422284,2.44870631990508,2.76126764792208
"57145",0.170057884274061,0.787293518973714,2.42066321182124,2.79028516403324,2.93135039773196
"57150",0.264119650407521,2.18735465548998,2.99627669770714,6.95136909386879,2.54501241983214
"57152",0.404122370926846,2.05775657034886,2.99627669770714,6.95136909386879,2.9166325177819
"57155",0.425922188392987,2.15063319354017,4.34930177402526,5.76804136889562,2.61888199808318
"57163",0.0751034363828866,2.08002173374482,2.72897418472011,0,1.9843263534079
"57164",0.125641765593733,1.28366438926408,4.55253120853509,6.47257508985315,2.43563836937696
"57174",0.206825879808323,1.68479365787253,2.23757342070395,3.59228781595213,2.78863125056974
"57184",0.530561977973431,2.45399287013967,4.39150652613484,5.83682522770016,2.66988666479405
"57186",0.117041011792671,1.16686790559134,2.58899405288781,1.7481880270062,2.78601864482389
"57188",0.516492961679767,2.02732817634249,2.99627669770714,6.95136909386879,2.74955918722282
"57199",0.043268689857467,0.963934714271099,3.33487843404016,5.32502074550366,1.96926055751832
"57200",0.0719377664018993,0.705173574176884,2.26709515600535,0,2.9505169768625
"57202",0.33236404152347,1.52901328189844,4.55253120853509,6.47257508985315,2.05221971241365
"57206",0.161626761050629,1.51134864379839,3.82053390533369,5.19781516944518,2.19370419861727
"57252",0.175133657759965,1.57801683699974,4.37324138608759,5.43420630841758,2.7184720310221
"57253",0.32922132830169,2.04750203239352,2.99627669770714,6.95136909386879,2.66995852625681
"57261",0.418791160022416,0.971189966818693,3.33487843404016,5.32502074550366,2.01735635511811
"57267",0.010590996717176,2.1551503630073,2.99627669770714,6.95136909386879,1.69161818442499
"57268",0.15162007796337,1.3559569737737,2.91918067636586,5.28195781643865,2.48551862734104
"57274",0.140490583546258,2.14703902072895,2.4976618359303,0,3.00108567052759
"57275",0.00544008551114818,2.33220070689298,3.11157238883648,4.53804562440914,1.18614206051985
"57277",0.274688717645807,1.12169698736942,2.91491025581416,4.33380987485523,2.31523916241863
"57285",0.277563834920756,2.23000805765258,2.65874601931954,5.50520154772776,2.95215651334709
"57288",0.358182610839847,1.86733027845252,3.17598650936112,4.50851625226694,2.42189269458235
"57293",0.378748495257509,2.18408844158561,2.99627669770714,6.95136909386879,2.59733599762855
"57294",0.231742066268118,0.799925692893122,2.7855635422284,2.44870631990508,2.8897651029353
"56691",0.356344599397035,1.43941394067458,3.58078294659351,5.98977763964001,2.91439668180608
"56746",0.384238879362982,1.43966166792631,3.58078294659351,5.98977763964001,2.93128529553048
"56763",0.149451637576178,1.53998737410898,3.58078294659351,5.98977763964001,2.94353867799646
"56774",0.341983771937563,1.64689158214652,3.58078294659351,5.98977763964001,2.91172025368003
"56776",0.20381828045312,1.6095467674953,3.58078294659351,5.98977763964001,3.00350156324446
"56787",0.0433622768420494,1.41532745140042,3.58078294659351,5.98977763964001,2.89879861534536
"56801",0.0725460255514217,1.57553492544719,3.58078294659351,5.98977763964001,2.89780702839148
"56813",0.0226230881876191,1.56943919579089,3.58078294659351,5.98977763964001,2.97741328411551
"56815",0.326335855192787,1.64395284957343,3.58078294659351,5.98977763964001,2.94995458251416
"56821",0.0142404389745153,1.45012569879233,3.39165397941092,5.6784582838221,2.99624057046278
"56835",0.333447268652416,1.63384189761155,3.58078294659351,5.98977763964001,2.89631128719898
"56843",0.085751071563383,1.59838129001735,3.82053390533369,5.19781516944518,2.73199863643251
"56844",0.259275242616382,1.65126327332795,3.58078294659351,5.98977763964001,2.95072261967126
"56852",0.199572350973696,1.42307036482426,3.58078294659351,5.98977763964001,2.93523727732099
"56854",0.0046198782992059,1.62672269050658,3.58078294659351,5.98977763964001,2.97351269586196
"56879",0.396780336641994,1.63785411938654,3.58078294659351,5.98977763964001,2.92248912240276
"56901",0.369957601231839,1.59750725697556,3.58078294659351,5.98977763964001,2.88583052302252
"56909",0.179934594598037,1.57024972693811,3.58078294659351,5.98977763964001,2.9557230564426
"56912",0.329115258621659,1.6241919481963,3.58078294659351,5.98977763964001,2.97492406895997
"56933",0.138083299091494,1.56308031976779,3.58078294659351,5.98977763964001,2.94584163080909
"56961",0.394743440951824,1.62185547933934,3.58078294659351,5.98977763964001,2.73719027539565
"56990",0.170031101321558,1.51428444245361,3.58078294659351,5.98977763964001,2.93882339641615
"56996",0.0356520532570559,1.56139294933874,3.58078294659351,5.98977763964001,2.98743482211412
"57104",0.290436544587553,1.53028603146397,3.58078294659351,5.98977763964001,2.9594445921773
"57108",0.403001291490557,1.42386628453528,3.58078294659351,5.98977763964001,2.95156204132362
"57118",0.10720996727282,1.57770079684517,3.58078294659351,5.98977763964001,2.93690551744155
"57215",0.0940580121525269,1.55872585175053,3.58078294659351,5.98977763964001,2.91526003585291
"57250",0.138083299091494,1.56511005562899,3.58078294659351,5.98977763964001,2.93945387769296
"57257",0.237348212358072,1.58074863296161,3.58078294659351,5.98977763964001,2.93916997698166
"57262",0.283678051788414,1.41297104747472,3.58078294659351,5.98977763964001,2.98786568567462
"57283",0.299216649521803,1.65116512628886,3.58078294659351,5.98977763964001,2.9663973714385
"57292",0.399313095090469,1.44649903695381,3.58078294659351,5.98977763964001,2.59040125805779
"57306",0.253869110510813,1.6566937475277,4.21334781739129,5.40708143378234,2.39586700003255
"57309",0.165442353689188,2.184924528753,2.65874601931954,5.50520154772776,2.73289851564113
"57312",0.112596593364566,1.53128351670342,4.55253120853509,6.47257508985315,2.34111642481338
"57313",0.302315268470472,1.51730035393474,4.55253120853509,6.47257508985315,2.36256998192753
"57316",0.0684646108568706,0.634907051593342,3.17598650936112,4.50851625226694,2.08382030719445
"57324",0.285712833514329,0.824323342265655,2.82271620925066,3.01870049866624,2.32988798200746
"57333",0.306724822514296,1.52094228957889,4.55253120853509,6.47257508985315,2.83305030275076
"57335",0.23896840455005,0.956253090478592,3.17598650936112,4.50851625226694,2.34615497222314
"57342",0.576698413934175,2.08149427469114,2.99627669770714,6.95136909386879,2.55901196223687
"57343",0.246492476256481,2.07023716869011,2.23757342070395,3.59228781595213,2.9228366302588
"57345",0.0528222394893559,1.34757538190538,4.55253120853509,6.47257508985315,2.13816167043363
"57348",0.160759399590563,1.63255290490156,4.55253120853509,6.47257508985315,2.9372222677203
"57360",0.508090968398275,2.18459318683613,2.99627669770714,6.95136909386879,1.40846206438899
"57371",0.112188602093675,1.37375180866113,4.37324138608759,5.43420630841758,2.6891449474838
"57372",0.191318619707659,1.60579481817134,4.55253120853509,6.47257508985315,2.83858675637914
"57373",0.283893041233102,1.55571194365258,4.55253120853509,6.47257508985315,2.95618749409542
"57378",0.357989707119127,2.42971866802215,2.99627669770714,6.95136909386879,2.74884303681457
"57412",0.029670596558548,0.229439706456449,2.99627669770714,6.95136909386879,2.41451574560974
"57417",0.264081474765265,2.06658667352551,2.99627669770714,6.95136909386879,2.8564717438287
"57418",0.105075588436854,2.05730475371625,4.34930177402526,5.76804136889562,2.62143594963443
"57429",0.115361664867452,0.749214387816777,3.17598650936112,4.50851625226694,2.43982123523004
"57431",0.0155393765799137,1.53999940122972,4.37324138608759,5.43420630841758,2.67470261819657
"57433",0.0476908826562259,1.40542113948625,4.55253120853509,6.47257508985315,2.87362157177555
"57450",0.331861331321929,2.15180348866083,2.99627669770714,6.95136909386879,1.32110998507971
"57453",0.289696238340739,0.988745831616988,3.33487843404016,5.32502074550366,2.15288868880732
"57463",0.214570538139087,1.57640953311883,3.82053390533369,5.19781516944518,2.08616201931655
"57464",0.162341101747736,1.61028878102287,3.82053390533369,5.19781516944518,2.77566894975766
"57465",0.272325182603706,1.24249459178396,2.62407708852023,4.28046454662692,2.71459417647973
"57467",0.431255835004273,2.4648303393283,4.39150652613484,5.83682522770016,2.74957989425083
"57470",0.252633158999211,1.87487463023501,2.65874601931954,5.50520154772776,2.56119014818731
"57473",0.29875694570874,0.508128220289775,3.17598650936112,4.50851625226694,1.65481804052281
"57474",0.333868691114478,1.61347489434076,3.82053390533369,5.19781516944518,2.70130065731288
"57475",0.00815642572983786,0.821223764415148,2.62407708852023,4.28046454662692,2.58143355304559
"57476",0.362020706072037,1.38176711511242,4.37324138608759,5.43420630841758,2.41909483861326
"57487",0.250901578835101,2.06108299672672,2.99627669770714,6.95136909386879,2.83017990290523
"57491",0.289645016163038,0.834422430936561,2.82271620925066,3.01870049866624,2.31140063243214
"57506",0.458518027040046,2.03347489105375,2.26964184190232,0,2.69269482879692
"57510",0.222716475568545,1.02884378381416,2.58970408801578,3.72320931040511,2.74092164826052
"57514",0.0684170868627857,1.70956068775678,2.65874601931954,5.50520154772776,2.71597848632933
