"","mean_maize","maize_Fertilizer","GDP_Mean","Pesticide","AET_mean"
"44382",0.443030888089646,1.80264436335068,2.91077933629609,4.0484418035504,2.99919581110418
"44383",1.0522193827747,2.27939926363673,4.55253120853509,6.47257508985315,2.25537302468003
"44393",0.261287965053093,1.36351033105619,2.99260818769242,4.48482636908444,3.02743212852733
"44400",0.685224511226345,1.77393021389148,4.33107201983724,5.36316241230006,2.38585088370781
"44406",0.312880446081604,1.31817456086551,3.33487843404016,5.32502074550366,2.23906101954444
"44409",0.712017450639567,2.1336018477691,4.55253120853509,6.47257508985315,2.34593939673348
"44410",0.506909583246042,1.87789793956547,3.53572152828684,2.07918124604762,2.53268993662755
"44412",0.0042445217996344,0.270137328411992,2.09437779351545,3.63648789635337,2.3843011330838
"44414",0.0127318010502027,0.539916828343484,2.26964184190232,0,1.44097464094968
"44416",0.270944136501899,1.15919119586263,2.36517910349145,2.89376176205794,2.72248701781624
"44419",0.18828098855877,0.652704044208112,2.98847132047518,4.4215710245264,2.95079645358981
"44426",0.234187100297278,2.17558097316654,2.09437779351545,3.63648789635337,2.9690204804646
"44427",0.341050775514221,1.94254778998017,2.62407708852023,4.28046454662692,2.77743976917462
"44431",0.191296043179474,2.28983726543504,2.99627669770714,6.95136909386879,2.12014286958723
"44433",0.253088734078131,1.2255326475886,2.58899405288781,1.7481880270062,2.7969045700932
"44434",0.0192052028284853,1.69324418938347,2.26964184190232,0,1.96437750086711
"44435",0.137337089985514,1.80448418296187,2.75739439046715,4.31363525361033,2.6607864507435
"44441",0.113525564912359,1.29502688792292,3.33487843404016,5.32502074550366,2.30623349748699
"44446",0.959982213556719,2.41181606434446,4.39150652613484,5.83682522770016,2.82216807936802
"44454",0.498239563864608,1.93059514780663,3.82053390533369,5.19781516944518,2.35335857459902
"44457",0.0509125561383879,1.46206084810792,3.80950249718057,5.78923793550226,2.27927031074322
"44461",0.406805825573563,1.4420254352263,2.65874601931954,5.50520154772776,2.88228561432219
"44462",0.297064953269031,1.68842340625232,3.58078294659351,5.98977763964001,2.74580878181779
"44466",0.178358070054423,1.24728809599829,2.7855635422284,2.44870631990508,2.70473253736838
"44467",0.756888910259753,2.54888642857996,4.34930177402526,5.76804136889562,2.70627570578154
"44468",0.782475937046557,1.76757595166481,3.80950249718057,5.78923793550226,2.78149892673593
"44470",0.287561819624913,1.33337738313222,3.33487843404016,5.32502074550366,2.1843533795727
"44473",0.198914768941267,1.76993916896133,2.32172481869042,3.01367969729119,2.79085459885359
"44474",0.883252989415469,2.33627482233262,2.99627669770714,6.95136909386879,1.56363644532048
"44476",1.04720625979626,2.32803699247195,4.55253120853509,6.47257508985315,2.80645051589551
"44477",0.145433659138707,0.516901705722417,2.50009459561958,2.72916478969277,2.82237047870098
"44478",0.317533280517902,0.722225313261508,2.43334291583504,2.20951501454263,2.88780645260972
"44479",0.306576727888844,0.604009567401508,2.98847132047518,4.4215710245264,2.94490548039736
"44480",0.51412499463517,2.61000423631016,3.69928062050879,4.98465330797233,2.61808235554438
"44481",0.910651240471289,2.41791466017178,2.99627669770714,6.95136909386879,2.7275170514309
"44482",0.382017036628097,1.15008380417879,3.80950249718057,5.78923793550226,2.550148244393
"44484",0.873495151429324,1.8158888001371,3.80950249718057,5.78923793550226,2.85965464987703
"44485",0.888119212975669,1.82961458233558,3.80950249718057,5.78923793550226,2.90020126128316
"44487",0.553435711541567,1.3706695521276,3.33487843404016,5.32502074550366,2.61806678363534
"44488",0.376538342545965,1.59481214726671,2.61998209528875,4.35812528527665,2.95360150969068
"44489",0.267333377465247,2.2382340936207,3.30639568540983,5.00241662707248,2.81163883047261
"44495",0.781080708409786,1.775263157256,4.33107201983724,5.36316241230006,2.70529084995108
"44496",0.334152379945387,1.73449723633168,2.91077933629609,4.0484418035504,3.01795702189968
"44502",1.00865788630214,2.47162000923219,3.80950249718057,5.78923793550226,2.19573496604254
"44507",0.970080021715554,2.4828831408394,3.69928062050879,4.98465330797233,2.75413665296465
"44511",0.14555885279502,0.744640179179162,2.43334291583504,2.20951501454263,2.89018806566726
"44512",0.00424342511813223,1.51716131617207,3.31522015660823,4.21937492462626,2.90381966052793
"44514",0.137808906149243,1.29372758192378,3.33487843404016,5.32502074550366,1.92874932865598
"44515",0.319134199430746,1.69490374227583,2.7175806602292,5.06566932773143,2.17491776933186
"44523",0.725237566391724,2.15688903241745,2.99627669770714,6.95136909386879,2.61622224542515
"44525",0.509848145060197,1.33560587641658,3.33487843404016,5.32502074550366,2.24624644694399
"44527",0.408088091595929,1.64414181946514,2.91077933629609,4.0484418035504,3.02192235233588
"44538",0.555424137282532,2.33350792235809,2.99627669770714,6.95136909386879,2.9525272250547
"44542",0.18644962126565,2.20005756820567,2.99627669770714,6.95136909386879,2.45465433818843
"44543",0.527731400512086,1.05141706038632,2.98847132047518,4.4215710245264,2.64070321268924
"44549",0.402338547922349,1.19750090377264,2.65874601931954,5.50520154772776,2.57111586718315
"44564",0.638173918585901,2.12317944150222,2.99627669770714,6.95136909386879,2.63272234836937
"44568",0.0587632605792262,1.80129832154132,3.31522015660823,4.21937492462626,2.93149570697295
"44569",0.214682696753538,0.379970791717147,2.98847132047518,4.4215710245264,2.03879987459886
"44570",0.316786898994284,1.76424529287654,3.53572152828684,2.07918124604762,2.5845230439148
"44573",0.113525564912359,1.31206217101038,3.33487843404016,5.32502074550366,2.27415784926368
"44575",0.538832611002917,2.05775781136455,3.11157238883648,4.53804562440914,1.24074234409228
"44576",0.576381989743184,2.22996195252115,2.99627669770714,6.95136909386879,2.9806876770151
"44578",0.0561864887692425,1.16852471976856,2.93941686176546,1.85125834871908,2.98795207290555
"44582",0.231290856259666,0.732213744774413,2.7855635422284,2.44870631990508,2.87210248574781
"44589",0.675908223211972,1.77993284447556,3.49225402986176,5.25389021628127,2.74350043215713
"44592",0.0353982645035397,0.368935776164175,3.80950249718057,5.78923793550226,2.39606955423263
"44596",0.14661389474449,2.0276144335998,4.37324138608759,5.43420630841758,2.72974797152971
"44606",0.197899379059258,0.689636481576053,2.50009459561958,2.72916478969277,2.8598456698038
"44608",0.191211180531015,0.941744019709677,2.7855635422284,2.44870631990508,2.80477002750102
"44612",0.181039090758004,1.68138787983348,2.26964184190232,0,2.13519893047451
"44617",0.825012401602744,2.21862747400779,4.55253120853509,6.47257508985315,2.4698745908412
"44620",0.194236745113965,1.46547552565404,3.80950249718057,5.78923793550226,2.45835002232064
"44623",0.359537062197279,1.83419930083853,2.91077933629609,4.0484418035504,3.03282973723409
"44626",0.690592743209462,2.51245107433362,2.99627669770714,6.95136909386879,2.82822243620364
"44628",0.455192365445326,1.05085675291421,2.58899405288781,1.7481880270062,2.74823649466787
"44630",0.294613169859049,1.93515800147815,3.43826317827967,4.48797221209359,2.91452574358239
"44631",0.0800409313951137,1.29654264577892,2.93941686176546,1.85125834871908,2.97967165008665
"44632",0.513458121671632,2.32381389609279,2.99627669770714,6.95136909386879,2.97164163902087
"44640",0.474808920250548,1.77479188111628,4.33107201983724,5.36316241230006,2.81209330942256
"44641",0.0789320064075384,0.537881878187645,2.33187050378788,2.46982201597816,2.30516576672486
"44647",0.585239610906301,2.34661321003587,2.99627669770714,6.95136909386879,2.88243474520451
"44652",0.194341773365405,2.55923338935001,3.11157238883648,4.53804562440914,0.0613716875213354
"44656",0.0412281503516033,0.726140068248124,2.71731170571189,2.91009054559407,1.7019583991261
"44657",0.533894019686564,2.20221423491176,2.99627669770714,6.95136909386879,2.53260273458563
"44660",0.0915262757970152,1.86969787263137,3.31522015660823,4.21937492462626,2.90006136305844
"44661",0.380128987052711,1.77032472449296,2.26964184190232,0,1.95547585324299
"44662",0.767155859029535,1.02167859395102,2.26751551150824,3.56726169235387,2.32927678117762
"44666",0.207160973504955,1.82873974873226,3.31522015660823,4.21937492462626,2.95463009935034
"44670",0.00575611694904529,0.530711268689548,2.33187050378788,2.46982201597816,2.19218732255876
"44672",0.188709325923432,0.749033107777805,2.7855635422284,2.44870631990508,2.84351085473142
"44676",0.342540181064346,1.36749083555002,2.77291888787602,0,2.93287975951846
"44677",0.272351910117259,1.19331856773961,2.98847132047518,4.4215710245264,2.9829949923326
"44679",0.530426791231319,2.04487083192289,2.91077933629609,4.0484418035504,2.9717768343763
"44682",0.315842833614994,0.665223010099093,2.23757342070395,3.59228781595213,3.01011310366004
"44683",0.08047271729174,1.51968319685305,2.26709515600535,0,2.91673273501365
"44685",0.153403690343011,1.63505287326637,2.86238456188045,3.65791593682995,2.95552740530948
"44687",0.404222648193149,1.28385734442202,3.33487843404016,5.32502074550366,2.52223458130794
"44697",0.524313029531236,2.37799435406838,2.99627669770714,6.95136909386879,2.87292417949582
"44702",0.888119212975669,1.89866871991095,3.80950249718057,5.78923793550226,2.91078633954036
"44703",0.191892672433776,0.430384524149618,3.0270994547094,4.35326208591632,3.0421745570753
"44704",0.460913536132389,2.07079341697057,3.5953428256262,5.33782451404581,2.48792077454074
"44707",0.372678874251736,0.112718884015924,3.59488430518702,3.68304703823885,2.93376137716586
"44714",0.242498875044126,1.79523700774207,4.33107201983724,5.36316241230006,2.86965421069059
"44718",0.44707522101686,1.89516554399291,3.31522015660823,4.21937492462626,2.92427620855756
"44727",0.481452158509987,1.88154677865515,4.37324138608759,5.43420630841758,2.45211515595348
"44732",0.508592932564636,1.6275113169893,4.33107201983724,5.36316241230006,2.92216298438129
"44741",0.0630819693377029,0.775418764479532,2.50009459561958,2.72916478969277,2.80731552211568
"44745",0.0894271645108354,0.825636784529584,2.32172481869042,3.01367969729119,2.89459953829863
"44747",0.987172092936079,2.49649939662457,3.69928062050879,4.98465330797233,1.78184082362715
"44750",0.714039606946741,2.25856713514863,2.99627669770714,6.95136909386879,2.54969644636427
"44757",0.244988883867192,0.760589381406445,2.7855635422284,2.44870631990508,2.889119874494
"44763",0.0468109290990944,1.29435212840781,3.33487843404016,5.32502074550366,2.30623349748699
"44766",0.868340640139794,2.32325354768,2.99627669770714,6.95136909386879,1.40972183922014
"44767",0.0743948541882392,1.62863503660677,4.33107201983724,5.36316241230006,2.61617845561459
"44776",0.513229388205535,1.81205524380068,3.53572152828684,2.07918124604762,2.45717876088193
"44785",0.876705448210787,2.45238566751294,4.55253120853509,6.47257508985315,2.91050847339214
"44787",0.31831183981487,1.30129807346503,3.33487843404016,5.32502074550366,2.27311155496115
"44789",0.660967137003313,1.82718159473646,4.33107201983724,5.36316241230006,2.26286055499809
"44792",0.174433650246696,0.996250115338709,3.17598650936112,4.50851625226694,2.01693390162289
"44794",1.01535974103055,2.29422452231495,3.69928062050879,4.98465330797233,2.6517912656635
"44795",0.83187461353491,2.28309846583324,4.34930177402526,5.76804136889562,2.70095082639983
"44796",0.276086150515818,1.53660245028009,2.70832088674834,3.93495270781786,1.97933515661969
"44799",0.411569467137508,1.53870833355459,2.62407708852023,4.28046454662692,2.63186937487576
"44800",0.288188814407311,1.74527206237707,2.65874601931954,5.50520154772776,2.72177382396706
"44804",0.451628697368068,2.0561499892264,2.65874601931954,5.50520154772776,2.31808197707088
"44808",0.548374086591386,1.70019417900447,3.49225402986176,5.25389021628127,2.42731412234515
"44809",0.191990665263462,0.447545410357133,2.36249398434491,2.39269695325967,2.50997416098179
"44812",0.359218789363081,1.95863069111201,4.14310934368233,4.86861505347097,2.62681068383289
"44813",0.326667359392566,1.5247783429445,2.32172481869042,3.01367969729119,2.82474163209175
"44816",0.0673507968007513,1.70761545838918,3.22482089046339,4.86585578464168,3.04256145020607
"44819",0.457344860075939,1.77476301938215,4.33107201983724,5.36316241230006,2.78744360578222
"44823",0.63730928199955,1.93003140612018,2.91077933629609,4.0484418035504,3.01095078915397
"44824",0.0320812673425274,1.03948018283527,2.58970408801578,3.72320931040511,2.24460105639886
"44827",0.311834751779603,1.8231114105317,2.99260818769242,4.48482636908444,3.01633430663867
"44828",0.576100879414358,2.33749984765787,2.99627669770714,6.95136909386879,2.77432575757657
"44829",0.860920631848444,1.54799438363399,3.80950249718057,5.78923793550226,2.87509228330174
"44830",0.434810209235107,1.74147291486142,2.91077933629609,4.0484418035504,2.98223622523145
"44831",0.451091108079512,2.07392368094244,3.58078294659351,5.98977763964001,2.89946547777592
"44163",0.149586288905179,1.59721535324262,3.58078294659351,5.98977763964001,2.9189441455594
"44169",0.577535516155171,1.6758560858881,3.58078294659351,5.98977763964001,2.88735938487649
"44177",0.221192301528047,2.07850804438011,3.58078294659351,5.98977763964001,2.96503642570668
"44205",0.241682296909785,0.429445315693226,3.33590723556634,2.59439255037543,2.13717319288959
"44208",0.318906631326877,0.518041574845327,2.60583339786755,3.20709554041922,2.96175998949779
"44209",0.161066701640168,0.648055213483211,2.60583339786755,3.20709554041922,2.90035574764291
"44251",0.0573066107057487,1.58196485011296,3.58078294659351,5.98977763964001,3.01360955348896
"44262",0.219901815897395,1.86905522010429,4.55253120853509,6.47257508985315,2.19517456458862
"44270",0.459570909341332,1.35826336344801,3.2119147561999,4.85455500642305,2.72544246762494
"44272",0.541897461197386,2.10948441054457,3.82053390533369,5.19781516944518,2.49226137192718
"44297",0.300215390363227,0.230806673260402,2.49680172397732,2.94694327069783,3.02162239271753
"44299",0.343155366489313,0.519329071501907,3.33590723556634,2.59439255037543,2.53090068942274
"44311",0.0773353029002102,1.59335822891338,3.58078294659351,5.98977763964001,2.97072312831659
"44318",0.0142660932526956,0.844127785310912,3.6255249388827,0,2.91832059363797
"44322",0.220008182539966,1.69254511049584,2.98460650671991,3.30770992340481,3.03366663792242
"44334",0.429136126564606,1.37610829212424,3.80950249718057,5.78923793550226,2.61687231678662
"44352",0.484484341842664,2.1350614075574,3.58078294659351,5.98977763964001,2.91707079749816
"44353",0.266144994764329,1.55680485988898,3.02038699518645,5.07753141635459,2.98268393259527
"44396",0.230508837365632,2.18947150050836,3.22482089046339,4.86585578464168,3.02124961342172
"44418",0.00904692714410756,0.57421674458932,2.26709515600535,0,2.99923154996143
"44420",0.374805034232285,1.98017142030819,3.58078294659351,5.98977763964001,2.95517357786601
"44421",0.0931297218902077,0.534960511391168,3.17598650936112,4.50851625226694,2.104281800605
"44425",0.516369958167408,2.16908684444974,3.58078294659351,5.98977763964001,2.90887739172626
"44429",0.0487904009113542,1.19899810536537,3.2119147561999,4.85455500642305,2.63339029472964
"44463",0.796403286366554,2.18420770803438,4.55253120853509,6.47257508985315,2.74802412009824
"44465",0.165305545754965,1.98461815869731,3.58078294659351,5.98977763964001,3.01124939148458
"44497",0.395347292005379,1.87455148674596,2.91077933629609,4.0484418035504,3.01025956282984
"44533",0.466521258859749,2.02047107399528,3.39165397941092,5.6784582838221,2.98243546265223
"44539",0.536775071938709,1.79482548977266,3.58078294659351,5.98977763964001,2.90105269191774
"44540",1.01535974103055,0.189406889143153,3.69928062050879,4.98465330797233,0.235588560970575
"44544",0.320146292968335,1.7333172739521,2.93780053225296,4.07044424997295,3.01604790079213
"44547",0.63987924323965,2.24226266465418,4.55253120853509,6.47257508985315,2.88996664442727
"44552",0.16485113691807,0.847674854622109,2.70832088674834,3.93495270781786,1.61736235203992
"44556",0.450249116327628,0.447800255630045,2.65874601931954,5.50520154772776,2.93602078049858
"44566",0.276693808023849,1.98204335626908,3.58078294659351,5.98977763964001,2.93109447474009
"44567",0.0104108648502314,1.85451496177703,3.39165397941092,5.6784582838221,2.94575132848699
"44572",0.0201532613091081,1.54741641835389,3.58078294659351,5.98977763964001,2.93665883015202
"44584",1.01535974103055,0.0917815726525786,3.69928062050879,4.98465330797233,2.70431907672744
"44586",0.0345517862551862,0.541597690961702,2.60583339786755,3.20709554041922,3.01067846632269
"44591",0.00576293040229344,1.553275408483,4.08398066320673,1.77085201164214,1.77303725568794
"44598",0.0183593058151434,1.59091508120408,3.58078294659351,5.98977763964001,2.9360602180809
"44610",0.229703176222188,1.31852726498995,3.33487843404016,5.32502074550366,2.44062800354114
"44615",0.0211031219454719,1.29344670465141,3.33487843404016,5.32502074550366,1.83338240108123
"44627",0.124531631472616,0.327804282295415,2.49680172397732,2.94694327069783,2.81770699501447
"44664",0.339626972901125,2.03535498026392,3.58078294659351,5.98977763964001,2.92274398868921
"44673",0.663500434598656,1.56291812777951,2.65874601931954,5.50520154772776,2.73488551463512
"44693",0.12309642318441,1.97902033590813,3.58078294659351,5.98977763964001,2.95017643837632
"44734",0.450249116327628,0.585915152320571,2.65874601931954,5.50520154772776,2.35297455523617
"44748",0.0338107256014585,1.59579577705547,3.58078294659351,5.98977763964001,2.92666087128057
"44752",0.293166904413041,0.361962008657712,2.49680172397732,2.94694327069783,2.96770394477449
"44760",0.462313026910268,1.92895501031602,3.58078294659351,5.98977763964001,2.74193205295914
"44761",0.00408242244374555,1.26938732878946,2.70832088674834,3.93495270781786,1.64445031309406
"44765",0.637227935962769,2.172564170157,4.55253120853509,6.47257508985315,2.50694371175589
"44788",0.064449146751492,1.59156544707495,3.58078294659351,5.98977763964001,3.00887380049223
"44833",0.35557922224174,1.73399332736824,2.26964184190232,0,1.62774979162458
"44837",1.10121283677423,2.40488886355922,4.55253120853509,6.47257508985315,2.57955223776171
"44838",0.442118669159019,0.720377526879741,2.50009459561958,2.72916478969277,2.84946146055859
"44839",0.53672965618214,1.52591603517749,3.49225402986176,5.25389021628127,2.44725957644255
"44843",0.473370534632193,2.16019281068278,2.99627669770714,6.95136909386879,2.54406804435028
"44844",0.338677699938925,1.49993570618864,2.09437779351545,3.63648789635337,2.84241420009504
"44850",0.570906966664144,2.20385474182278,2.99627669770714,6.95136909386879,2.54758426069364
"44853",0.322920535561527,0.890140160982411,2.98847132047518,4.4215710245264,2.76412273660055
"44856",0.375671635808747,1.73252039176391,2.91077933629609,4.0484418035504,3.02750978070122
"44863",0.206935515883086,0.798985384244811,2.7855635422284,2.44870631990508,2.81029053848391
"44865",0.363222868223982,1.6277947437787,4.33107201983724,5.36316241230006,2.8505186028865
"44869",1.0436633268116,2.50397999568138,4.21334781739129,5.40708143378234,2.41405267872194
"44870",0.860936610650304,1.77166755012725,3.80950249718057,5.78923793550226,2.16952748955329
"44875",0.714863768870865,2.22253561381696,2.99627669770714,6.95136909386879,2.53416214197129
"44878",1.01535974103055,2.29278981488428,3.69928062050879,4.98465330797233,2.44678857626899
"44880",0.418597204442937,1.32763258488577,3.33487843404016,5.32502074550366,2.36335451398268
"44881",0.163013235609708,0.568365953396101,2.50009459561958,2.72916478969277,2.8396762793662
"44885",0.613139379592524,2.14770725510723,2.59766308039662,5.15992795289598,2.96265490740942
"44888",0.192890369463883,1.93764812753331,3.67849955374174,4.79177483365164,2.66127731605195
"44890",0.223506031118049,1.91804323592619,2.65874601931954,5.50520154772776,2.86534196305397
"44895",1.0073853732756,2.27912965072122,4.55253120853509,6.47257508985315,2.47205957095261
"44905",0.565441226603754,1.36046025046672,3.33487843404016,5.32502074550366,2.79871434321267
"44907",0.277524981653942,1.47263715417417,2.36249398434491,2.39269695325967,2.70706300041799
"44912",0.590205681517769,2.20396787233637,2.99627669770714,6.95136909386879,2.61549914891342
"44916",0.597652331777322,2.4527263371264,2.99627669770714,6.95136909386879,2.95789790513913
"44917",0.982251960115713,2.40470481342316,4.41865905031594,5.36638186074997,2.67717498510953
"44920",0.227959269672873,1.81829996031377,2.65874601931954,5.50520154772776,2.69965193144604
"44921",0.261593323001736,1.30460620983691,2.58899405288781,1.7481880270062,2.885933063012
"44922",0.945324648400858,2.35251928247816,4.55253120853509,6.47257508985315,2.37953212588612
"44924",0.353328615712922,1.86505377180042,2.91077933629609,4.0484418035504,3.05765252191713
"44927",0.0877806563742686,1.24286219653669,2.93941686176546,1.85125834871908,2.96467203765826
"44929",0.888119212975669,1.88433286083308,3.80950249718057,5.78923793550226,2.86357244400101
"44930",0.476067689962081,1.75646270784007,2.91077933629609,4.0484418035504,3.02172568081601
"44933",0.710726302182902,2.34954370803751,2.99627669770714,6.95136909386879,2.7401910998843
"44935",0.888119212975669,1.89227176777367,3.80950249718057,5.78923793550226,2.88670218073873
"44936",0.12064628390346,0.63406008114294,2.7855635422284,2.44870631990508,2.61672967612223
"44937",0.0890636219559318,1.29339843833001,3.33487843404016,5.32502074550366,2.23868816420775
"44943",0.395943262861418,2.30495810914821,2.99627669770714,6.95136909386879,2.91129873471161
"44947",0.788817330356841,2.34696925177812,2.99627669770714,6.95136909386879,2.59525339204331
"44950",0.471151619252586,1.97790590199608,2.91077933629609,4.0484418035504,2.98504536090159
"44951",0.47951234068353,1.29989639863541,3.33487843404016,5.32502074550366,1.97867496267906
"44953",0.889296810025328,2.48113166053068,3.69928062050879,4.98465330797233,2.69730200975699
"44956",0.814874526813951,1.78694385208061,3.80950249718057,5.78923793550226,2.82976501357077
"44957",0.640479048443584,2.44663509611654,3.80950249718057,5.78923793550226,2.76822834581893
"44959",0.841149090376652,2.42805891242687,4.55253120853509,6.47257508985315,2.88330309239568
"44962",0.723233840409414,2.33167064218893,2.99627669770714,6.95136909386879,2.62927911152632
"44963",0.437051851127053,1.2884998388923,3.33487843404016,5.32502074550366,2.24513061209058
"44966",0.65137664464606,1.78750748714989,3.49225402986176,5.25389021628127,2.81866176079762
"44973",0.695481679817454,0.11563975118834,4.16823875110469,2.29446622616159,3.04576524560114
"44981",0.478113416586053,2.3645250648543,2.99627669770714,6.95136909386879,2.90898047697765
"44982",0.763268648645069,2.80256186293878,4.21124915324027,4.37781602917206,2.9190033364844
"44988",0.778017193751648,2.3208876849365,4.41865905031594,5.36638186074997,2.73129130650267
"44990",0.341459741219438,1.37139265755914,2.58561693011275,4.06785166051235,2.80106666046342
"44991",0.336129636686888,1.5383064271248,4.33107201983724,5.36316241230006,2.95050683703721
"44994",0.646387713794245,2.08675840694681,3.32253163472896,5.32023770690539,2.84018453651999
"44995",1.03172729015289,2.32088259345097,4.55253120853509,6.47257508985315,2.24446120482568
"44996",0.506505045257824,1.30288583986587,3.17598650936112,4.50851625226694,2.14955815810792
"45001",0.213900979849163,2.01022408716466,2.09437779351545,3.63648789635337,2.86445104073927
"45004",0.715749288582116,2.12794303320175,4.55253120853509,6.47257508985315,2.55739977508333
"45006",0.654813840025502,1.95746889333139,3.49225402986176,5.25389021628127,2.80450451865731
"45013",0.92932214507741,2.33274598078251,4.41865905031594,5.36638186074997,2.71846708783715
"45018",0.00466603798947877,0.630046319203092,2.26709515600535,0,2.97829466977863
"45019",0.628354648454336,2.10444924375784,3.58078294659351,5.98977763964001,2.97766645751827
"45024",0.683936170656965,2.35172115489228,4.39150652613484,5.83682522770016,2.69261876349061
"45028",1.01421925849054,2.45403769456448,4.55253120853509,6.47257508985315,2.86736926450258
"45032",0.614320275962661,2.17299951136603,3.58078294659351,5.98977763964001,2.87336558762639
"45036",0.132740413800667,0.69534630927168,2.43334291583504,2.20951501454263,2.81622945976933
"45038",0.855209423444685,1.49236802157588,3.80950249718057,5.78923793550226,2.87946112117029
"45040",0.608961611292656,1.72420359133079,2.91077933629609,4.0484418035504,3.03604876444923
"45045",0.432418235342085,2.39073447144314,2.99627669770714,6.95136909386879,2.90616983429304
"45046",1.01535974103055,2.36119405325713,3.69928062050879,4.98465330797233,2.5461900085634
"45047",0.564594675992674,2.32095436141654,2.99627669770714,6.95136909386879,2.8583151528158
"45049",0.213389416632662,1.0832421069202,2.86486020381634,2.30535136944662,2.42422028422974
"45051",0.488207212384504,2.23013539885835,4.37324138608759,5.43420630841758,2.67307578870965
"45052",0.329999731150568,2.04730344418939,3.30639568540983,5.00241662707248,2.84976298097441
"45060",0.565441226603754,1.36447637133549,3.33487843404016,5.32502074550366,2.70183514834797
"45061",0.0667994004400753,0.747394756559878,2.43334291583504,2.20951501454263,2.90877375042402
"45067",0.227886704099716,1.05460967018714,2.58970408801578,3.72320931040511,2.53455489525652
"45070",0.457598080489892,2.59610412028465,4.53949600698066,5.72928874039045,2.87614908286745
"45072",0.638189080712883,0.670950185835456,2.98847132047518,4.4215710245264,2.93844079543949
"45075",0.814913195241665,1.27735089499534,2.79622643974621,2.8668778143375,3.00325788387663
"45076",0.636309730470722,2.06183939087024,2.91077933629609,4.0484418035504,2.96174587413539
"45079",0.317511405767952,1.67422065082842,4.33107201983724,5.36316241230006,2.7324631686088
"45080",0.681511842831036,1.87497633627234,3.74727443427803,4.61162773146829,2.63808198925545
"45081",0.728054766310738,1.57179904798958,4.33107201983724,5.36316241230006,2.41412740024181
"45087",0.86407216602528,2.58707793208879,3.69928062050879,4.98465330797233,2.68228478828385
"45089",0.497125286721743,2.24674455126169,2.99627669770714,6.95136909386879,1.43980245527407
"45090",0.544694005736647,2.19394591592301,3.49225402986176,5.25389021628127,2.68599750686856
"45092",0.694833340132351,2.14009334370613,3.58078294659351,5.98977763964001,2.88313396014218
"45101",0.228059794287635,1.27904750193391,4.33107201983724,5.36316241230006,2.93480795007774
"45103",0.377286505704907,2.14182119563366,3.82053390533369,5.19781516944518,2.6770309003746
"45106",0.148571201863375,1.04402789092568,2.58970408801578,3.72320931040511,2.50345424847324
"45107",0.455536957659197,1.97501505798152,3.43335218547393,0,2.99495575188229
"45110",0.526381837197658,1.61322740601387,3.80950249718057,5.78923793550226,3.00676647052224
"45111",0.420505841793308,2.5086799506603,4.53949600698066,5.72928874039045,2.76488300727146
"45113",0.581564306124245,2.08097049619145,2.91077933629609,4.0484418035504,2.99331680148124
"45114",0.140318027493764,1.62225406296807,2.98847132047518,4.4215710245264,2.94152178467033
"45120",0.396852924524933,1.19847216293104,3.17598650936112,4.50851625226694,2.02637759659833
"45121",0.283418647640283,1.62916939781317,4.33107201983724,5.36316241230006,2.80457141787947
"45122",0.293470482154216,1.73828890985536,2.65874601931954,5.50520154772776,2.39266032099723
"45123",0.346101686274282,1.77507777771474,4.33107201983724,5.36316241230006,2.834280639822
"45129",0.818380980266335,2.41816716113611,2.99627669770714,6.95136909386879,2.54719578766307
"45132",0.346810415868538,1.70298338088821,4.33107201983724,5.36316241230006,2.66599675075918
"45135",0.441784228807777,1.45077004539338,3.80950249718057,5.78923793550226,2.76117805326648
"45138",0.548813284978299,2.13553922567171,3.58078294659351,5.98977763964001,2.88867248724516
"45147",0.285209788197417,1.61202567927214,2.42066321182124,2.79028516403324,2.97983957347926
"45156",0.543566262461034,1.99840746557103,2.23757342070395,3.59228781595213,2.89509188435326
"45158",0.7815933955347,1.78998828290903,3.80950249718057,5.78923793550226,2.89681481139777
"45166",0.522012937019421,1.99513632992113,3.58078294659351,5.98977763964001,2.77659742234615
"45167",0.260289896953777,1.23358332838322,3.80950249718057,5.78923793550226,2.13709778807168
"45176",0.214137110751894,1.13071438559208,3.33487843404016,5.32502074550366,2.61661302997359
"45181",0.757795018349301,2.18598968972885,2.99627669770714,6.95136909386879,2.54040396655148
"45182",0.253221068397505,1.79306189985247,2.99627669770714,6.95136909386879,2.62325236788042
"45189",0.312468556523863,2.13406245464406,3.30639568540983,5.00241662707248,2.81782694711319
"45190",0.435252414818769,2.00766196650037,3.53572152828684,2.07918124604762,2.64245863160431
"45191",0.476850327833433,2.39876919781816,3.58078294659351,5.98977763964001,2.86394566696521
"45192",0.408088091595929,1.79109395571085,2.91077933629609,4.0484418035504,3.02800933517606
"45194",0.26090470852728,1.30599656695045,4.33107201983724,5.36316241230006,2.8907136969608
"45198",0.717929106845489,1.75361003256805,4.33107201983724,5.36316241230006,2.74002649822732
"45200",0.198795026109882,0.778649949631522,2.7855635422284,2.44870631990508,2.87895755367068
"45204",0.167324082804771,0.598669574905024,2.50009459561958,2.72916478969277,2.9099919640888
"45206",0.634030007622034,2.03916476733346,2.99627669770714,6.95136909386879,2.48973672448145
"45207",0.014051079908076,1.69262813718103,2.7175806602292,5.06566932773143,2.02042541177018
"45209",0.705123351207792,2.4399316537416,2.99627669770714,6.95136909386879,2.88849039555028
"45214",0.0652822425175127,1.71893542912975,4.33107201983724,5.36316241230006,2.85927414504429
