"","X10...wheat.predict...wheat.data.mean_wheat....1."
"2270",0.0922105227984914
"2271",0.112667218415528
"2272",0.102626428859753
"2273",0.102338200478388
"2274",0.078832930492503
"2275",0.0827436039025411
"2276",0.0723760616896989
"2277",0.0967241072871379
"2278",0.116703595280454
"2279",0.11903703991316
"2281",0.0795296960137069
"2282",0.086548692176024
"2283",0.0896315918033891
"2284",0.0882277716967966
"2285",0.0888340133512778
"2286",0.0779832815774949
"2287",0.0932972370349094
"2288",0.0963926459668106
"2289",0.09715647718732
"2290",0.0599194831465714
"2291",0.169666887408178
"2292",0.0833531544150131
"2293",0.0779096103907958
"2295",0.103508926926988
"2296",0.0924227471081714
"2297",0.178549341913449
"2298",0.120105446214904
"2299",0.109738998395834
"2300",0.0933826020451434
"2301",0.119882992814444
"2302",0.0854591355439949
"2303",0.0714911981850521
"2304",0.0973147977201999
"2305",0.136219279084963
"2307",0.0923960562168354
"2308",0.0977561437421198
"2309",0.0962429109551277
"2310",0.0897165461262709
"2311",0.0955974426308482
"2312",0.0841231368647853
"2313",0.0752253718836027
"2314",0.0906057005458045
"2315",0.10364857196603
"2316",0.0957373036639419
"2317",0.111543758691106
"2318",0.0973223154371147
"2319",0.0816742815887551
"2320",0.0759824048501578
"2321",0.0893040576799859
"2322",0.0949486693262611
"2323",0.12720892374358
"2324",0.0978058872837929
"2325",0.112176605288871
"2326",0.121453830933352
"2327",0.114260436721126
"2328",0.0940788477514026
"2329",0.130143926075706
"2330",0.0910903584178566
"2332",0.100151443051257
"2333",0.11733350548251
"2334",0.0942379739051585
"2335",0.115891892130636
"2336",0.150156842804928
"2337",0.0863005095296441
"2338",0.1265826814466
"2339",0.0796915392380098
"2340",0.139224071763335
"2341",0.0969021556272403
"2342",0.116076854686161
"2343",0.112701706081752
"2344",0.07822699366856
"2345",0.0988154259280758
"2346",0.119884205314968
"2347",0.0864245593190667
"2348",0.0870894232250184
"2349",0.086924317220211
"2350",0.10545521862377
"2351",0.118291076792394
"2352",0.107714535756495
"2353",0.0617720519011275
"2354",0.113020471554136
"2355",0.167521493009632
"2356",0.0920242757798217
"2357",0.0972063410954798
"2358",0.135582596651257
"2359",0.0841284944782268
"2360",0.104613141011011
"2361",0.1080507314926
"2363",0.099660092414665
"2364",0.0761416848694345
"2365",0.118403076291843
"2366",0.0825559131061443
"2367",0.100304692936125
"2368",0.100059518445314
"2369",0.0745607302702887
"2370",0.135182423564109
"2371",0.0913321547300969
"2372",0.0737008540495944
"2373",0.0779245610917964
"2374",0.140913147112222
"2375",0.0930049129873067
"2376",0.0853910664172507
"2377",0.0800897340827811
"2378",0.0963368602770064
"2379",0.074179980848432
"2380",0.0999633139004063
"2381",0.137395121162249
"2382",0.132400171539877
"2383",0.136075364122558
"2384",0.0836227256166652
"2385",0.0990774777057992
"2386",0.0782871222070506
"2387",0.116806808133086
"2388",0.0864593361481927
"2389",0.12905126104319
"2390",0.114035459971137
"2391",0.0869831308134016
"2392",0.0954804268896566
"2393",0.0877860556426054
"2394",0.125353530599347
"2395",0.101650780678405
"2396",0.0784347789946723
"2397",0.062231239075422
"2398",0.110891932910621
"2399",0.101877723039461
"2400",0.123710125521588
"2401",0.0952293632330889
"2402",0.0838944539125001
"2403",0.116560192421524
"2404",0.0719859683119503
"2405",0.107327180052227
"2406",0.0900774322819926
"2407",0.0835027523084136
"2408",0.136823552714121
"2409",0.0978962844038138
"2410",0.0983055757543411
"2411",0.115363233479168
"2412",0.165588382738134
"2413",0.101283710519555
"2414",0.127331075393375
"2415",0.113090018198002
"2417",0.0739817730389578
"2418",0.123297545033745
"2419",0.101195296187606
"2420",0.0732678341747233
"2422",0.112055713996175
"2423",0.112265855215766
"2424",0.0746169996757665
"2425",0.102275377157861
"2426",0.146926832756612
"2427",0.0993431348495098
"2428",0.0975580321678713
"2429",0.116832536243344
"2430",0.233141995164341
"2432",0.0916618170726132
"2433",0.137303277572228
"2434",0.109346125047891
"2435",0.163546720448246
"2436",0.109403278540975
"2437",0.130567353400195
"2438",0.0956402353409874
"2439",0.119999584619241
"2440",0.0887166115681579
"2441",0.105821324500184
"2442",0.136770595568813
"2443",0.125465548414846
"2445",0.108222700723803
"2446",0.0996939108806048
"2447",0.114171239856116
"2448",0.0729633940349505
"2449",0.107304507699624
"2450",0.0756535423259817
"2451",0.0954734557230414
"2452",0.156326260037494
"2453",0.103977447180739
"2454",0.0510855207205136
"2455",0.118291541614774
"2456",0.106011366104965
"2458",0.0827394270362996
"2459",0.0885955228322791
"2460",0.166716718356078
"2461",0.0820200540653097
"2462",0.078079014381427
"2463",0.0838739565832906
"2464",0.103475506844459
"2465",0.116968677752478
"2466",0.0727746455185184
"2467",0.146132024976882
"2468",0.112805851666621
"2469",0.120517541630184
"2470",0.100806799493878
"2471",0.0766287148884137
"2472",0.0896576817667246
"2473",0.0871311444376492
"2474",0.0951482757009933
"2475",0.111890584590709
"2476",0.111937504339043
"2477",0.107009825336924
"2478",0.114148459703803
"2479",0.0840991257224987
"2481",0.11235924329809
"2482",0.0665029123119181
"2483",0.0949312050538889
"2484",0.086196528260336
"2485",0.0755606698565024
"2486",0.101300004455019
"2487",0.114276462002193
"2488",0.0914890343247737
"2489",0.0860240939871311
"2490",0.114526597572571
"2491",0.141992969046271
"2492",0.140521200676668
"2493",0.104451914069097
"2494",0.127058416014765
"2495",0.0867246268448302
"2496",0.0949287042188856
"2497",0.0855340756543344
"2498",0.0630473867651546
"2499",0.121932279856323
"2500",0.0925837957524187
"2501",0.101233030652741
"2502",0.109996293499656
"2503",0.0986481182542566
"2504",0.0974489395015306
"2505",0.0958201206066033
"2506",0.0622993586348641
"2507",0.0835260256553934
"2508",0.120087733347765
"2509",0.136821761873894
"2510",0.087371101003948
"2511",0.126078497053226
"2513",0.0818062474835239
"2514",0.105984994161073
"2515",0.0898379635830307
"2516",0.103179100266245
"2517",0.105705411523754
"2518",0.106501996303506
"2519",0.156498024322911
"2521",0.14158458822794
"2522",0.0924526127281186
"2523",0.133914922206744
"2524",0.0885942581684601
"2525",0.102614401137481
"2526",0.0850452706762926
"2527",0.0737209081878537
"2528",0.16331013700878
"2529",0.154271780419991
"2530",0.100828583640422
"2531",0.110443697895875
"2532",0.101578551155429
"2533",0.083329880422987
"2534",0.151864888084331
"2535",0.0908654751924773
"2536",0.115863219274186
"2537",0.0738707403959415
"2538",0.109416637280271
"2539",0.11323091695565
"2540",0.103382262930043
"2541",0.125316966339708
"2542",0.0802611088671993
"2543",0.0868822582326029
"2544",0.112951451427525
"2545",0.152239789792057
"2546",0.124170955308855
"2547",0.129487803620019
"2548",0.0970898364051503
"2549",0.121730894152154
"2550",0.109484521351166
"2551",0.087849095410022
"2552",0.0868499883351483
"2553",0.134925299513508
"2554",0.0869897550164465
"2555",0.0720705932167667
"2556",0.0728010960347118
"2557",0.147709152785678
"2558",0.101225393812971
"2559",0.109864009387102
"2560",0.118217488142816
"2561",0.0717987397603197
"2562",0.0717685913162393
"2563",0.0914749848751205
"2564",0.0963805343074362
"2565",0.0771543275413424
"2566",0.10941165858056
"2567",0.0927954484242123
"2568",0.148645005387166
"2569",0.0934785394875055
"2570",0.0910237300917932
"2571",0.0858199813347861
"2572",0.0940908699857348
"2573",0.0917454366494787
"2575",0.148242736100044
"2576",0.0804973692344127
"2577",0.0917443393816133
"2579",0.127490266919503
"2580",0.12554865958686
"2581",0.0957839759744025
"2583",0.0808942543755194
"2584",0.0919844114856888
"2587",0.135723453863842
"2588",0.190759766851656
"2589",0.0963027174906253
"2590",0.0857493824010757
"2591",0.0959318111298976
"2592",0.117398000625513
"2593",0.0973790156998967
"2594",0.0875781091628128
"2595",0.126537903840617
"2596",0.0799346388530441
"2597",0.106392969125863
"2598",0.118890166107261
"2599",0.0996574277147002
"2601",0.121476849578236
"2602",0.121874097996926
"2604",0.103402898462675
"2606",0.0960798996308822
"2607",0.0984762270957897
"2608",0.0899032476008509
"2610",0.0701132213788068
"2611",0.116662416689449
"2612",0.0783142874940001
"2613",0.0975657041928136
"2616",0.117873795513395
"2617",0.0987545519869024
"2618",0.0845658756466699
"2619",0.0866719954139914
"2620",0.091330161306927
"2621",0.0870109397333972
"2622",0.106034650653804
"2623",0.0962412760211186
"2624",0.108998434490177
"2625",0.0959736801917427
"2626",0.0948061909347989
"2627",0.109808366111568
"2628",0.0938621529524961
"2629",0.101418608637734
"2630",0.101682856087319
"2631",0.120915745883138
"2632",0.107314952569878
"2633",0.0946313368665632
"2634",0.142680201739861
"2635",0.112399253266821
"2636",0.0781411149567456
"2637",0.113848370625548
"2638",0.120934255865854
"2639",0.126392337465112
"2640",0.119089121121203
"2641",0.0745177887463615
"2642",0.068633340770995
"2643",0.0769177933206981
"2644",0.0935795791655499
"2645",0.107301566246651
"2646",0.0927082398208523
"2647",0.0853814079186778
"2648",0.0977478286731962
"2649",0.0968947084211019
"2650",0.121940322852089
"2651",0.0630465731356178
"2652",0.130805197138952
"2653",0.11120793704066
"2654",0.0707099949834414
"2656",0.107620731795291
"2657",0.152786633476206
"2659",0.0843781885594778
"2660",0.0794841649343213
"2661",0.0823747200964054
"2662",0.0841100760264328
"2663",0.0921476947076674
"2665",0.105054083169657
"2666",0.182792016793825
"2667",0.083132046296219
"2668",0.0973896392088029
"2669",0.0656879389084654
"2670",0.114365018457361
"2671",0.133591469227934
"2672",0.0942510400853741
"2673",0.0960646580718322
"2674",0.1110731836944
"2675",0.0623702903681448
"2676",0.0736072329879635
"2677",0.118081125872877
"2678",0.103084270811025
"2679",0.0826978555127968
"2680",0.113954632706494
"2681",0.0481922188237133
"2682",0.134247982229368
"2683",0.119197329569353
"2684",0.10444357631066
"2685",0.078690767857324
"2687",0.11108768668771
"2690",0.108522268781519
"2691",0.124374152750274
"2692",0.112846861042436
"2693",0.117804763129497
"2694",0.104004440905973
"2695",0.102088450921836
"2696",0.112461580533818
"2697",0.139624926485922
"2698",0.131747326543404
"2699",0.0976038900490394
"2700",0.126456931771383
"2701",0.124248501018333
"2702",0.0985983272562654
"2703",0.0888141567249327
"2704",0.107401465840256
"2705",0.123531163505622
"2707",0.118976664423958
"2708",0.100455486150093
"2709",0.12471588337213
"2710",0.109050900097693
"2711",0.134440582723339
"2712",0.0928042353500223
"2713",0.122159203866437
"2714",0.103759438440922
"2715",0.100780238860137
"2716",0.11195520705191
"2717",0.0916467569923045
"2718",0.102246759482241
"2719",0.0812809780668975
"2720",0.084633524781602
"2721",0.102353560025118
"2722",0.107796093565421
"2723",0.10760477699082
"2724",0.101761023489736
"2725",0.09176870509507
"2726",0.115885814636298
"2727",0.0846676620294564
"2728",0.0501446191865249
"2729",0.0872093022340557
"2730",0.094344791607391
"2731",0.0810344285644933
"2732",0.0788636038914074
"2733",0.0928095512301869
"2734",0.102044210737965
"2735",0.117760910506507
"2736",0.116284216591418
"2737",0.105990631273208
"2738",0.0916071697159096
"2739",0.0965350090823648
"2740",0.0918383714371809
"2741",0.114989080885618
"2742",0.139546092811361
"2744",0.17419273717923
"2745",0.0885733693927931
"2746",0.0747635234014894
"2747",0.0860807599638704
"2748",0.107357471673882
"2749",0.0962409132388344
"2750",0.088504967818443
"2751",0.102277725501221
"2753",0.0672677650630522
"2754",0.109879369803498
"2755",0.0977344876615806
"2756",0.120486733669501
"2757",0.0897456521913035
"2759",0.100250700011585
"2760",0.080493911464705
"2761",0.0638473458718576
"2763",0.14207267567084
"2764",0.0921175565322721
"2765",0.0957055625491647
"2767",0.107523302950996
"2768",0.0693039249473786
"2769",0.0961645442970908
"2770",0.100355736287759
"2771",0.126351895128173
"2772",0.0832351580480852
"2773",0.101193180777287
"2775",0.12224480655459
"2776",0.0994070562361329
"2777",0.179753176829767
"2780",0.0728377724893382
"2781",0.0697373724984532
"2782",0.0809535214215417
"2783",0.0812368990037075
"2784",0.118222737713823
"2785",0.120513869961745
"2786",0.0952369656927388
"2787",0.0901948771837395
"2788",0.0928729584247949
"2789",0.0942251985720124
"2790",0.0926909751674244
"2792",0.0783276695336026
"2793",0.112547056910594
"2794",0.0831589798399279
"2795",0.0817017055220757
"2796",0.102790252442393
"2797",0.0823611347501136
"2799",0.0925793258235256
"2800",0.0885575645562929
"2801",0.102285736901064
"2802",0.0627295696399307
"2803",0.11177934400976
"2804",0.134584176987282
"2805",0.0937955974023769
"2806",0.120781854976613
"2807",0.103523288318599
"2808",0.134929835277515
"2810",0.0900769697841589
"2811",0.10277150430232
"2812",0.125842064782597
"2813",0.125509632971107
"2814",0.0801436610623793
"2815",0.105785189984826
"2816",0.114229958161538
"2817",0.125052951971486
"2818",0.0953730318393677
"2819",0.115330077636279
"2820",0.095851698931447
"2821",0.119936565754363
"2822",0.114633323853448
"2824",0.0986034714127016
"2825",0.0570638176929306
"2826",0.0882592813178387
"2827",0.0889584034549904
"2828",0.0737656491818637
"2829",0.111240882524526
"2830",0.0755424471184302
"2831",0.0955927160303014
"2833",0.0953424176452148
"2834",0.0866447729453393
"2835",0.117160078310365
"2836",0.10692268318566
"2837",0.123835453139144
"2838",0.183635944580874
"2839",0.190390715546324
"2840",0.0915498767457391
"2841",0.0914162509811803
"2842",0.0832785416871606
"2843",0.0831092716977844
"2844",0.0899093554685186
"2846",0.0996209012339769
"2847",0.135343610082885
"2848",0.0709796704605465
"2849",0.116636760559161
"2850",0.118370577602062
"2851",0.085956690468432
"2852",0.122787440387823
"2853",0.120619529486516
"2854",0.126731117813664
"2855",0.0924192127329349
"2856",0.0874874151267559
"2857",0.10096951891092
"2858",0.10447728362847
"2859",0.104389455475869
"2860",0.0795905012775076
"2861",0.143563721286153
"2862",0.176732508135657
"2863",0.107054469341106
"2865",0.0653161077308797
"2866",0.11063267790036
"2867",0.0713523929537793
"2868",0.133997530562629
"2869",0.107447329695135
"2871",0.0770591199696775
"2872",0.0972550365287856
"2873",0.0931303950196215
"2874",0.11508677231448
"2875",0.101643296086448
"2876",0.0879912066714553
"2877",0.108909160904877
"2878",0.113121495233406
"2879",0.0856364088716072
"2880",0.0934457162264139
"2881",0.109370760011721
"2882",0.118961383231884
"2883",0.139577038973658
"2884",0.0834524783765684
"2885",0.073220405120244
"2886",0.0931468304849356
"2887",0.126725637698891
"2888",0.108569515693683
"2889",0.085563552193622
"2890",0.110716559607864
"2891",0.110144319343999
"2892",0.0724658087527113
"2893",0.154437443343372
"2894",0.121375633892975
"2895",0.0934581725208687
"2896",0.103588017965399
"2897",0.102731664463645
"2898",0.110662519343287
"2899",0.0775276943880938
"2900",0.108908863181074
"2901",0.108376137093661
"2902",0.075570933126621
"2903",0.066427365745507
"2904",0.123332459636418
"2906",0.114374486964228
"2907",0.0967781033209647
"2908",0.0991622440499986
"2909",0.0783155151864611
"2910",0.0925171861046859
"2911",0.105591205819874
"2912",0.156114652749857
"2913",0.114841494866877
"2914",0.0743172548864412
"2915",0.114423017403544
"2916",0.0806228631700481
"2917",0.0789364552635761
"2918",0.150451066055093
"2919",0.0820673958641483
"2920",0.103204741932238
"2921",0.0814189250648834
"2922",0.116781988291141
"2923",0.0731624781722515
"2924",0.0909882505325594
"2925",0.100444075675963
"2926",0.101111215826816
"2927",0.10085224303302
"2928",0.114018924319215
"2929",0.0952377669610422
"2930",0.11816579524254
"2931",0.0737422261790449
"2932",0.113797071714475
"2933",0.109002859931006
"2934",0.105392527557336
"2935",0.126107517159873
"2936",0.0938359567834057
"2937",0.0763749102346048
"2938",0.0796960449560284
"2939",0.10521866737515
"2941",0.0938919262747501
"2942",0.119275682835984
"2943",0.103207009871233
"2944",0.113614310857877
"2945",0.0953079259773757
"2946",0.0768108735719936
"2947",0.0919946253399215
"2948",0.106421804861364
"2949",0.0942409513166065
"2950",0.0825062392697006
"2951",0.0993624323029717
"2952",0.12801585942814
"2953",0.0786780793790477
"2954",0.102384544231636
"2955",0.0685251053734038
"2956",0.105857634427049
"2957",0.0952520058177604
"2958",0.0750743111597236
"2959",0.0891324907853768
"2960",0.10257153494467
"2961",0.0960513175740934
"2962",0.103933799615589
"2963",0.0817704459926724
"2964",0.112687094158676
"2965",0.139778454826405
"2966",0.0806870637199591
"2969",0.0926874353899514
"2970",0.0848286985764116
"2971",0.0879353280255012
"2972",0.0772037005155806
"2973",0.0850352022863767
"2974",0.191130093102298
"2975",0.0926167175712196
"2976",0.104202409635061
"2977",0.116741708129044
"2978",0.107964187844973
"2979",0.0537042380468968
"2980",0.113161141372797
"2981",0.083663507860321
"2982",0.0863487297383351
"2983",0.0980064847993581
"2984",0.0972273418060361
"2985",0.0961867143428636
"2986",0.0895728766658428
"2987",0.0726482792202691
"2988",0.115085044884838
"2989",0.11183231295616
"2990",0.10025213532761
"2991",0.11140090873162
"2992",0.0659712435975218
"2993",0.0727483495378679
"2994",0.091358233720641
"2995",0.112649777138632
"2996",0.108389838273776
"2997",0.117685522801921
"2998",0.114226767891274
"2999",0.127936427694308
"3000",0.0898444015336559
"3001",0.0969868100822112
"3002",0.135012612209137
"3003",0.0954136732704787
"3004",0.114412803840477
"3005",0.143347344729947
"3006",0.0613656715079646
"3007",0.0909811739946831
"3008",0.133377048344795
"3009",0.0904737981802171
"3010",0.0972063526629338
"3012",0.102470596287617
"3013",0.111151014466077
"3014",0.118813444605511
"3015",0.0581328155593659
"3016",0.0939661257124783
"3017",0.0936624723995756
"3018",0.0663056493206826
"3019",0.100624978371797
"3020",0.09504656015277
"3021",0.0597334184373241
"3022",0.090094337239955
"3023",0.115844981898595
"3025",0.123505812522077
"3026",0.103751203586277
"3027",0.101795369059348
"3028",0.133360523864375
"3029",0.0957119774368377
"3030",0.122675543557125
"3031",0.106474442049079
"3032",0.097000044552574
"3033",0.0757535868395149
"3034",0.121408811907743
"3035",0.132358889324336
"3036",0.0933098165642026
"3037",0.0664740110604342
"3038",0.0858309330163448
"3039",0.0914219301379113
"3040",0.095082218267156
"3041",0.112177418605813
"3042",0.17738700363841
"3043",0.0987817466002007
"3044",0.0929518856691294
"3045",0.0922411062332619
"3046",0.12058668317702
"3047",0.104764372958945
"3048",0.0836305028345095
"3049",0.0764564127647326
"3050",0.123384540050085
"3051",0.0992377298582031
"3052",0.0670829884702408
"3053",0.0770980053855176
"3054",0.0807389822436893
"3055",0.0937798778027685
"3056",0.0727340839572656
"3058",0.132170579956293
"3060",0.103724982858974
"3062",0.145478265168498
"3063",0.156868678392757
"3064",0.0969440385956169
"3065",0.0839616437211828
"3066",0.0934359956561522
"3067",0.0945866965643964
"3068",0.070943545454883
"3069",0.0983002019262543
"3070",0.0863064760878254
"3071",0.0953796142895019
"3073",0.0831978010119247
"3074",0.116900606009752
"3075",0.120731816883306
"3077",0.0774637191168631
"3078",0.100104728477579
"3079",0.113322115315395
"3080",0.123736931796412
"3081",0.117431162453303
"3082",0.099260159280921
"3083",0.0900222894459778
"3084",0.107477120065362
"3085",0.0975641218930708
"3086",0.0980444468882208
"3087",0.0962436959984821
"3088",0.132662918507521
"3089",0.145332164119089
"3090",0.0937924376210506
"3091",0.0887091846174993
"3092",0.0875670520187799
"3093",0.0914355130961492
"3095",0.117474716996598
"3096",0.150922962312458
"3097",0.0995645627514304
"3098",0.0969390028760791
"3099",0.105710959343492
"3100",0.111894138670487
"3101",0.1074713734284
"3102",0.0741624993009746
"3103",0.0880215670825705
"3104",0.0990611174407749
"3105",0.0860137575647757
"3106",0.114196324782737
"3107",0.0964763493806636
"3108",0.100142199346194
"3109",0.116032560616492
"3110",0.0923684187441114
"3111",0.091192553425963
"3112",0.0698349697494951
"3113",0.116773961602439
"3114",0.0833384546826351
"3115",0.0746408104650961
"3116",0.0731938653705001
"3117",0.0952465264969904
"3118",0.129418097776291
"3119",0.0903280272247602
"3120",0.147737714138875
"3121",0.112228674226342
"3122",0.127439112165466
"3123",0.0963347348413406
"3124",0.0752036485867559
"3125",0.10335065672835
"3126",0.142916470616561
"3127",0.12833178502724
"3128",0.141937158193645
"3129",0.106192243229775
"3130",0.13369137093093
"3132",0.0751227298784172
"3133",0.0778889122082035
"3134",0.0956898652102074
"3135",0.103660813358532
"3136",0.0930025373363734
"3137",0.103194505568716
"3138",0.0922396053686984
"3139",0.109588347733469
"3140",0.115584246478839
"3141",0.0880235599887622
"3142",0.101081882833502
"3143",0.179519406483779
"3144",0.105342884127696
"3145",0.122890237151457
"3146",0.117864276901763
"3147",0.100493204769448
"3148",0.101071339475806
"3149",0.128603168068489
"3150",0.0851911773344964
"3151",0.120582345015913
"3152",0.0927315141756978
"3153",0.0800052882515354
"3154",0.0805300687754129
"3155",0.110498044763296
"3156",0.0991736001888049
"3157",0.0766621034376528
"3158",0.096096920841268
"3159",0.127908978069422
"3160",0.0802903198115144
"3161",0.0900294258580851
"3162",0.133213827768549
"3163",0.0970656200841087
"3164",0.108557936491516
"3165",0.125708367102872
"3166",0.103359534419087
"3167",0.0918379341378063
"3168",0.147924118182611
"3169",0.0775896952752979
"3170",0.0973552378538353
"3171",0.0879145024898914
"3172",0.100036385643876
"3173",0.0877440612461279
"3174",0.135495726486939
"3175",0.0735555630207313
"3176",0.0661080718814505
"3177",0.121683768760666
"3178",0.0494937319493146
"3179",0.0978054624913613
"3180",0.127323545191971
"3181",0.153222786558032
"3182",0.0969451508588531
"3183",0.0794282080511156
"3184",0.135936765021845
"3186",0.106255397870579
"3188",0.0834828414996586
"3189",0.150278344522344
"3190",0.0745181618573086
"3191",0.0928612048253224
"3192",0.0911287643539325
"3193",0.0961533519632026
"3194",0.123324702898462
"3195",0.103961799846507
"3196",0.119805755847815
"3197",0.108725653989516
"3198",0.0926337304705973
"3199",0.0698323798826283
"3200",0.111956024969046
"3201",0.0764412998192088
"3202",0.131594808682406
"3203",0.129621353030066
"3204",0.0813564287663415
"3205",0.0975863528460781
"3206",0.0874147276099707
"3207",0.0730679229647929
"3208",0.11438479933921
"3209",0.140395278345909
"3210",0.0960635954534248
"3211",0.0880962803012876
"3212",0.12521071244476
"3213",0.0907956275243426
"3214",0.0711619096210378
"3215",0.0929050320189106
"3216",0.114033872151614
"3217",0.0897047994555038
"3219",0.0913303413612789
"3220",0.126900782264988
"3221",0.101929635218438
"3222",0.0913625458595195
"3223",0.0983245376349407
"3224",0.0857087099787796
"3225",0.085684806349289
"3226",0.0827667840657791
"3227",0.0859915926983751
"3228",0.0926401929241298
"3229",0.0751480860269216
"3230",0.116166451496638
"3232",0.0789097300199882
"3233",0.098776677015825
"3234",0.100143131050743
"3235",0.0901874712570789
"3236",0.158498048904256
"3237",0.0798535288048625
"3238",0.098793129425379
"3239",0.0852822307187735
"3240",0.0933371745896105
"3241",0.10156105149101
"3242",0.0836489556196118
"3243",0.106990937337142
"3244",0.097091856202361
"3245",0.120986554756805
"3246",0.0764793222743087
"3247",0.148651362206253
"3248",0.1230545084326
"3249",0.0785680847241496
"3250",0.0665844085103232
"3251",0.108419355246061
"3252",0.118191278859276
"3253",0.10405214948088
"3254",0.0879312017644353
"3255",0.100694960538228
"3256",0.13966797295939
"3257",0.139457909217023
"3258",0.0938543758094766
"3259",0.0841431817098095
"3260",0.137383815121482
"3261",0.082715441003825
"3262",0.108859578316921
"3263",0.119167584367722
"3264",0.0908112643781649
"3265",0.146923429541942
"3266",0.0985710395837555
"3267",0.119330864761921
"3268",0.0701275848697594
"3269",0.133284395433172
"3270",0.105232850125655
"3271",0.0829311049840539
"3272",0.107471009981803
"3273",0.0631741807881488
"3274",0.114622005522581
"3275",0.105411377703628
"3276",0.0946492223412624
"3277",0.10640986289075
"3278",0.150620036042396
"3279",0.0776414098972857
"3280",0.118727754561174
"3281",0.0869338871582078
"3282",0.0765389067787125
"3283",0.111429513285996
"3284",0.0980895296413339
"3285",0.0824966739906517
"3286",0.0578495462239367
"3287",0.121722714933878
"3288",0.0985954282764241
"3289",0.0851991964033061
"3290",0.121623244940267
"3291",0.0929580063068826
"3292",0.101035187996954
"3293",0.102976521685074
"3294",0.0745011894703907
"3295",0.0943144983940808
"3296",0.11997721437344
"3297",0.0628890904546717
"3298",0.0935305527127928
"3299",0.102252909972476
"3300",0.141912097716634
"3301",0.0899343398259111
"3302",0.0972204270512287
"3304",0.123713368436016
"3306",0.0934710718538428
"3307",0.0990800461260631
"3308",0.0972246027411984
"3309",0.109340286666332
"3310",0.0951039060675223
"3311",0.0753911418564676
"3314",0.0876591332544203
"3315",0.0977946412186362
"3316",0.0831523567556409
"3317",0.0848379696639703
"3318",0.114600274831025
"3319",0.0992081274029964
"3320",0.0689814560556068
"3321",0.105837959628285
"3322",0.0959777513743272
"3323",0.0962988291139572
"3324",0.120429299347313
"3325",0.103415653187211
"3327",0.0935709596066451
"3328",0.0846489342811001
"3329",0.0930505626317972
"3330",0.124724146503586
"3331",0.0865689263307053
"3332",0.111288628505907
"3334",0.0872362059222911
"3335",0.0923412628408338
"3336",0.0905788133532617
"3337",0.0778187972237362
"3338",0.119121747571404
"3339",0.0775979289993425
"3340",0.0715333251532974
"3341",0.112978833907174
"3342",0.125828363832045
"3343",0.095022806870454
"3344",0.0933667325607228
"3345",0.0799508684644573
"3346",0.112881900821238
"3347",0.0922449203531395
"3348",0.094272585443143
"3349",0.0986642210770498
"3350",0.115840074648029
"3351",0.0791489399532101
"3352",0.121121191027106
"3353",0.123864893308544
"3354",0.0950979364571357
"3355",0.0927193466984182
"3357",0.100582709060146
"3358",0.106929553765716
"3359",0.126646618967234
"3361",0.0757243523338025
"3362",0.0841266560682078
"3364",0.0963296420245143
"3365",0.129925756885882
"3366",0.0729481918677303
"3367",0.062421401951426
"3368",0.136662943731386
"3369",0.127686826718635
"3370",0.0944361393907453
"3371",0.11233316942971
"3372",0.0930169322872975
"3373",0.0996606065360534
"3375",0.0974002679078449
"3376",0.106628909004724
"3377",0.11898775229741
"3378",0.128429515121107
"3379",0.225970616371938
"3380",0.110997109274595
"3381",0.0868842736168166
"3382",0.0623512590412644
"3383",0.0924433764846864
"3384",0.120866845837647
"3385",0.0792093942245668
"3386",0.0999726680293006
"3387",0.0987817095861262
"3388",0.102460624568716
"3389",0.0696874583403578
"3390",0.0890876053488478
"3391",0.111206401531623
"3392",0.0808589052029369
"3393",0.0632367248907603
"3394",0.0829326688243286
"3395",0.106601832178295
"3396",0.0810963928530869
"3397",0.0746665210465728
"3398",0.0812247077131644
"3399",0.130178397838403
"3400",0.0879851246278984
"3402",0.0934539036841641
"3403",0.107355425470559
"3404",0.0847833089351446
"3405",0.0905874739169492
"3406",0.14183579637884
"3407",0.0966669394114921
"3408",0.131802889695692
"3409",0.101906452778489
"3410",0.111923760924404
"3411",0.0875220637358202
"3412",0.126500818302282
"3413",0.139838056216997
"3414",0.0904877915188794
"3415",0.0916062855096758
"3416",0.213174381877337
"3417",0.103506802182499
"3418",0.0990383906256726
"3419",0.0719903137756738
"3420",0.0797519420534342
"3421",0.132586424608053
"3422",0.110197636512329
"3423",0.10863911672092
"3424",0.0972666654934932
"3425",0.0614613051487079
"3427",0.112160802946959
"3428",0.127175326917367
"3429",0.104342938407877
"3430",0.0851965874670391
"3431",0.104395999045648
"3432",0.106852738606607
"3433",0.0878597334715721
"3434",0.0902914108224137
"3435",0.104033826473749
"3436",0.148254725159891
"3437",0.0908379628473146
"3438",0.0677992705798139
"3439",0.0805610290399655
"3440",0.0851531325252794
"3441",0.0942703997588678
"3442",0.0982077775926625
"3443",0.0837336710419495
"3444",0.0610087179663444
"3445",0.110186085883653
"3446",0.0876792207196057
"3447",0.0805682171383116
"3448",0.0823908557283583
"3449",0.107370633728815
"3451",0.149073281687794
"3452",0.0751636215664324
"3453",0.092293306976108
"3454",0.0631739662896284
"3455",0.108515328194106
"3456",0.0665630631663195
"3457",0.0636444580231975
"3458",0.0873598554101449
"3459",0.0782751414226002
"3460",0.0881810340199793
"3461",0.169556119704139
"3462",0.125929423821217
"3463",0.0972877674067589
"3465",0.119274762662383
