"","X10...soybe.predict...soybe.data.mean_soybe....1."
"2618",0.0894102902581363
"2619",0.0850253431701377
"2620",0.085511896826154
"2621",0.0930730964025046
"2622",0.11862320480278
"2624",0.101211204602218
"2625",0.0783939613728011
"2626",0.128980923893072
"2627",0.101632162415714
"2630",0.114291681690036
"2631",0.0848401212797723
"2632",0.0838469875467349
"2633",0.0790801232197603
"2634",0.0793979826717437
"2635",0.115014166275393
"2636",0.095077713689471
"2637",0.0764510147189513
"2638",0.0806812630532131
"2639",0.110174182017053
"2640",0.130396198368428
"2641",0.0892518969471983
"2642",0.104250817221585
"2643",0.101856233954812
"2644",0.0932834708371884
"2645",0.0907983678071267
"2646",0.0898022884929926
"2647",0.0908180974274389
"2648",0.0905372112913706
"2649",0.10487404213031
"2650",0.069900398335661
"2651",0.0816837267704258
"2652",0.0846382439453614
"2653",0.0878711373343934
"2654",0.0979427289935223
"2655",0.101997413499442
"2657",0.100581677062241
"2658",0.103769187899003
"2659",0.100532019167755
"2660",0.0722323074364019
"2661",0.0836825011030344
"2662",0.0820646570177387
"2663",0.104418014369026
"2664",0.111239075308804
"2665",0.0923847385857754
"2666",0.0900775619770504
"2667",0.107170431573588
"2669",0.127477458281642
"2670",0.0870067930731692
"2671",0.0945670363539665
"2672",0.091852441036599
"2673",0.153972043746752
"2674",0.0987424337515568
"2675",0.10991603005679
"2676",0.0940201922138467
"2677",0.0925191755234439
"2678",0.110308527640076
"2680",0.0848712001226402
"2681",0.0964241801491166
"2682",0.0990970727975952
"2683",0.0876162144666488
"2684",0.110924201751391
"2685",0.108396196184056
"2686",0.109185777048425
"2687",0.0992175121854592
"2688",0.102209268291869
"2689",0.104310981281137
"2690",0.0978336615904568
"2691",0.151057758337202
"2692",0.129607056332432
"2693",0.0787216043575468
"2694",0.11746762494973
"2695",0.107797411940553
"2696",0.112638774495489
"2697",0.0914699623006833
"2698",0.0711916563888936
"2699",0.127119884929199
"2700",0.109728846054148
"2701",0.0983599507556423
"2702",0.0692324165605418
"2703",0.0918737212963135
"2704",0.0988962910984271
"2705",0.0855562866151839
"2706",0.124330307767985
"2707",0.0905821312521972
"2708",0.115291239130676
"2709",0.0769097449361174
"2710",0.107541660829246
"2711",0.103295420492041
"2712",0.108517783665113
"2713",0.0991273238145583
"2714",0.101908451172794
"2715",0.0988378910046784
"2716",0.0934300891492893
"2717",0.10055594671394
"2718",0.0906305511760834
"2719",0.123094251928578
"2720",0.0830586607382817
"2721",0.0968272511310277
"2722",0.0972913065360094
"2724",0.0962586739020026
"2725",0.076809472250268
"2726",0.11605150949856
"2727",0.0784892299325142
"2728",0.0995004288302438
"2731",0.0974186485274436
"2732",0.103320205965001
"2733",0.0894906522254591
"2734",0.0891174505053372
"2735",0.0777805666922671
"2736",0.100128773639447
"2737",0.0778191489800753
"2738",0.120464613955034
"2740",0.119370361812882
"2741",0.0843226409429744
"2742",0.110078029186844
"2743",0.109195714889402
"2744",0.0959950869634338
"2745",0.109028038600112
"2746",0.098846524582619
"2747",0.0866519502866308
"2748",0.0949145210182823
"2750",0.108056709601034
"2751",0.0947459549565559
"2752",0.0799484466952358
"2753",0.110294580743642
"2754",0.151593482636679
"2755",0.0993038290683345
"2756",0.0793423434501807
"2757",0.109550918284182
"2758",0.0922133501598041
"2759",0.106864286498392
"2760",0.102712478695244
"2761",0.0974651708950683
"2762",0.101795892376551
"2763",0.0798565219955708
"2764",0.0894677304857547
"2765",0.106006610987828
"2766",0.096306914807882
"2767",0.0837034144234437
"2768",0.118489295167672
"2771",0.0860552688849035
"2772",0.0777113975605285
"2773",0.127014401216629
"2774",0.0813672951785679
"2775",0.0785617106197486
"2776",0.105581557760176
"2777",0.0950479370050414
"2778",0.0811594867094651
"2779",0.124269650341641
"2780",0.0906475043143815
"2781",0.0722083183938397
"2782",0.143041273897353
"2783",0.0884142288346845
"2784",0.0868792705984536
"2785",0.098704242442328
"2786",0.10825067701925
"2787",0.0933693537783711
"2788",0.0970976989919347
"2789",0.141942553680202
"2790",0.104192065912461
"2791",0.108947587813079
"2792",0.147961705576438
"2793",0.0886688034125554
"2794",0.146412542109211
"2795",0.0815597544624289
"2796",0.082837258834139
"2797",0.121522193603691
"2798",0.180409701485101
"2799",0.122658898989333
"2800",0.0876222290012164
"2801",0.0827744550281994
"2802",0.0929371767283061
"2803",0.0815431595115838
"2804",0.0886066291684462
"2805",0.0945425375403911
"2806",0.107005475390664
"2807",0.0802993119739463
"2808",0.0907842396414215
"2809",0.0888458612916176
"2810",0.0880284569709874
"2811",0.08507903933119
"2812",0.117299663057433
"2813",0.0750390817382047
"2815",0.111797460817424
"2816",0.110278414199804
"2817",0.107692215850367
"2818",0.117864630014929
"2819",0.0770479657476429
"2820",0.10092149892564
"2821",0.106157197007565
"2822",0.10900124653637
"2823",0.0912327760618889
"2824",0.10098428448696
"2825",0.123525769865667
"2826",0.104655343951998
"2827",0.121101481498874
"2828",0.112719618073665
"2829",0.0980240288974381
"2830",0.0775073076470091
"2832",0.148862159285398
"2833",0.0992652117362154
"2834",0.0880826723913001
"2835",0.0891450608097938
"2836",0.0912703187657056
"2837",0.0870182969000875
"2838",0.10482427553089
"2839",0.163997102566056
"2840",0.0939857629491984
"2841",0.0672956934473209
"2842",0.0792952852280992
"2843",0.0996894102626174
"2844",0.118605104468346
"2845",0.0797699964353371
"2846",0.0758455836299396
"2847",0.105186907354487
"2848",0.0986178826436851
"2849",0.0741602856212661
"2850",0.0800942576105333
"2851",0.0614291740774928
"2852",0.112309521198388
"2854",0.130459901312185
"2855",0.076335930541093
"2856",0.0842916150700743
"2857",0.0977113104108628
"2858",0.087754685686175
"2859",0.103667437872467
"2860",0.0668954100617027
"2861",0.121605372008106
"2862",0.0958772121319153
"2863",0.107932716978449
"2864",0.0885776731786275
"2865",0.112380769739747
"2866",0.100685885898901
"2868",0.0591581737192549
"2869",0.10784808376847
"2870",0.0628082549159059
"2871",0.101576414234935
"2873",0.0987291831784294
"2874",0.103702851180874
"2875",0.0958799161670647
"2876",0.0925351921340016
"2878",0.100629817164863
"2879",0.0897714547607737
"2880",0.119529141853906
"2881",0.0906269567330832
"2882",0.0830447038981505
"2883",0.110634093346806
"2884",0.0904130756574643
"2887",0.13277874248787
"2888",0.077863594621404
"2889",0.0846655995251309
"2890",0.0957577195011545
"2891",0.0936258016709674
"2892",0.0984462907704355
"2893",0.0765266973240545
"2894",0.114634968654931
"2895",0.117046040565025
"2896",0.0964615721482248
"2897",0.138201223752572
"2898",0.0966379552147253
"2900",0.116940531255087
"2901",0.086399189332414
"2902",0.0838586655314638
"2904",0.090797136136582
"2905",0.106990851727796
"2906",0.106548605745329
"2907",0.109019408482251
"2908",0.0904348048143838
"2909",0.121761266460299
"2910",0.0929787096886027
"2911",0.0906420002680333
"2912",0.0927596627049251
"2913",0.115105945770509
"2914",0.0906732045637949
"2915",0.124518481037541
"2916",0.0950237718292848
"2917",0.0988136374438186
"2918",0.0757749953195971
"2919",0.119464014989586
"2920",0.08810564854233
"2921",0.106184540251324
"2922",0.100840227919923
"2923",0.111197926951223
"2924",0.0796774713588042
"2925",0.0937160996596215
"2926",0.0887260769630348
"2927",0.0939805331181959
"2928",0.121529639712434
"2929",0.0871276847078658
"2930",0.112155438253037
"2931",0.0993465095428138
"2932",0.0976734314503987
"2933",0.122170433078189
"2934",0.103999901750879
"2935",0.107137444024887
"2936",0.105178904659042
"2937",0.0924906965766038
"2938",0.107590603830347
"2939",0.0768974575616925
"2940",0.0756518572992625
"2942",0.0930847685267839
"2943",0.0686702916205074
"2944",0.104804594440933
"2945",0.105317483854091
"2947",0.111797028004751
"2948",0.0914142282347841
"2949",0.0891071517373515
"2950",0.0814075020729197
"2951",0.116820114015946
"2952",0.107398887992254
"2953",0.106716997688214
"2954",0.0829305587711624
"2955",0.113744171904978
"2956",0.113090860551805
"2957",0.103622456612498
"2958",0.115122567483205
"2959",0.108833835842024
"2960",0.147360089569992
"2962",0.125102315092978
"2963",0.0986603480463071
"2964",0.0739922447752988
"2965",0.129836440604923
"2966",0.0952296183555022
"2967",0.103893344069653
"2968",0.129813915915678
"2969",0.102644642616553
"2970",0.0905721326730421
"2972",0.0854459302948741
"2973",0.0927006679051233
"2974",0.123080528294614
"2975",0.0852916635957162
"2976",0.11778824697087
"2977",0.130362611731122
"2978",0.0954369363986022
"2979",0.189440339096264
"2981",0.0874458686083406
"2982",0.108520950136419
"2983",0.10810012832261
"2984",0.0904185827795686
"2985",0.124542876531696
"2986",0.104922208156669
"2987",0.100301505885789
"2988",0.0758471797120056
"2989",0.0840170512944212
"2990",0.183900805193589
"2991",0.135286534425875
"2992",0.127255977889442
"2993",0.127916606221673
"2994",0.101306007277067
"2996",0.141074675850666
"2997",0.111226925729715
"2999",0.0775640984302843
"3000",0.0812018840756309
"3001",0.119404226198058
"3002",0.0959826951226934
"3003",0.115686247658972
"3004",0.0977998793186936
"3005",0.108819184127804
"3006",0.112654903609664
"3007",0.08443416038571
"3008",0.150966684918792
"3009",0.0638068684753005
"3010",0.1021512285934
"3011",0.10760612207102
"3012",0.0909544955972231
"3013",0.109377818270857
"3014",0.132993889041819
"3015",0.0902756422114974
"3016",0.12697231573285
"3017",0.0883127756097735
"3018",0.099919112710693
"3019",0.100721948833172
"3020",0.0751661036101162
"3021",0.147295214800341
"3022",0.104893596441966
"3023",0.0805085632736549
"3024",0.0900855782663691
"3027",0.0983317636638814
"3028",0.087422360148265
"3029",0.0967931019350415
"3030",0.108556280940835
"3031",0.106175325179791
"3032",0.105292065288765
"3033",0.0969653005158261
"3034",0.0917336095594321
"3035",0.0693261358429487
"3036",0.103587574905485
"3037",0.102769839058737
"3039",0.0830788286011486
"3040",0.0902061961963563
"3041",0.130215223351522
"3042",0.128396059790717
"3043",0.0887436785700131
"3044",0.116268540961885
"3045",0.181067295206951
"3046",0.1177201231478
"3047",0.103187407230441
"3048",0.0948752715437017
"3049",0.0856154727345499
"3050",0.113558412651163
"3051",0.0770729089505925
"3053",0.109389366030201
"3054",0.095591614343395
"3055",0.10493211911801
"3056",0.0797408835473612
"3057",0.122434158635049
"3058",0.104410521307072
"3059",0.0560396844579012
"3061",0.095925053475278
"3062",0.108020929112174
"3063",0.117064869493293
"3065",0.115019833424573
"3066",0.123791849817546
"3067",0.0958695294050017
"3068",0.149385403687089
"3069",0.122653012714649
"3070",0.103371346162266
"3071",0.104273921560917
"3072",0.100295275645986
"3073",0.112151143440726
"3074",0.11937981647714
"3075",0.137887335793806
"3076",0.0988590601136129
"3077",0.0718379079699327
"3078",0.102610388306232
"3079",0.0883831294019493
"3080",0.126288895493287
"3081",0.0919930322369701
"3082",0.0893511171658125
"3083",0.115452306802152
"3084",0.0992694942025101
"3085",0.119439119505058
"3086",0.0758841673916794
"3087",0.0938069456814821
"3088",0.109507998430536
"3089",0.114018470866076
"3090",0.219205794673226
"3091",0.0950690712753599
"3092",0.0995165490851962
"3093",0.0878288028836508
"3094",0.122502537019109
"3095",0.0869616092543903
"3096",0.103914257641665
"3097",0.0959740469535357
"3099",0.102276231178521
"3100",0.103457102048535
"3101",0.0688989938690326
"3102",0.0952139672829175
"3103",0.0903673470293298
"3104",0.104342793018348
"3105",0.127732306506145
"3106",0.096321632522009
"3107",0.0965087350121886
"3108",0.0762120855793012
"3109",0.099811471173405
"3110",0.109737477631335
"3111",0.111195454696475
"3112",0.0871356769065403
"3113",0.0906985465030453
"3114",0.0961182017520811
"3115",0.116632888463531
"3116",0.10413804103911
"3117",0.138684271746838
"3118",0.0719061686421575
"3119",0.123959949522642
"3120",0.0913797476335798
"3121",0.1298825136935
"3122",0.0914814732344113
"3123",0.100320301055265
"3124",0.0848088012889597
"3125",0.0799715997019749
"3126",0.110873054764924
"3127",0.1056673712838
"3128",0.1007999874748
"3129",0.094762385325728
"3130",0.0780596107427031
"3131",0.0880483740746821
"3132",0.0828334613684983
"3133",0.109725253652831
"3134",0.100649324192886
"3135",0.0904693162530414
"3136",0.132989636671952
"3138",0.111782079177681
"3139",0.0766304891626951
"3140",0.100638251184636
"3141",0.103743614322365
"3142",0.131513985058409
"3143",0.135206337560134
"3144",0.0831782795011981
"3145",0.0900536818566225
"3146",0.0964366556494358
"3147",0.0911515530616104
"3148",0.117043005073181
"3149",0.117037877240165
"3150",0.12151989415494
"3151",0.10142077064138
"3152",0.0939960506664021
"3153",0.0837611041076003
"3154",0.0864714414151338
"3155",0.0756330193871688
"3156",0.100067078664097
"3157",0.0754450981931462
"3158",0.114639313806406
"3159",0.098142824473333
"3160",0.156602278780176
"3161",0.0540933550286768
"3162",0.0994455618921289
"3163",0.116823132267951
"3164",0.103140983957449
"3165",0.0880366112546528
"3167",0.100175546137676
"3168",0.122746694087074
"3169",0.118757201471482
"3170",0.0933740888707133
"3171",0.112584639179618
"3172",0.0897171389732853
"3173",0.0896687400996123
"3174",0.103094689636494
"3175",0.0809349055379801
"3176",0.125743970262893
"3177",0.0940691836017063
"3178",0.0751662258115871
"3179",0.11381938576094
"3180",0.0841545076512531
"3181",0.150723287127393
"3182",0.0618904557229352
"3183",0.0861890713650221
"3184",0.127968083086323
"3185",0.136448545043771
"3186",0.061240697003901
"3187",0.109334660233869
"3188",0.128425652599127
"3189",0.0804727734975639
"3190",0.0964322546883381
"3191",0.102795593357449
"3192",0.103460256345298
"3193",0.0882054643579596
"3194",0.12077981307525
"3195",0.0950866431656435
"3196",0.131377757077157
"3197",0.119334234951757
"3198",0.12000569133814
"3199",0.101811141300597
"3200",0.0947476727063414
"3201",0.11435374106387
"3202",0.0806842315354609
"3203",0.0880129056757988
"3204",0.0999947479067381
"3205",0.0751821255443594
"3206",0.0984852835375944
"3207",0.0822275375068397
"3208",0.0732762363595494
"3209",0.0962724634870048
"3210",0.154572970483195
"3211",0.156457320957345
"3212",0.079596510765413
"3213",0.0902167159302307
"3214",0.10219997791363
"3215",0.0980888248493009
"3216",0.0934449948614826
"3217",0.0819783240496507
"3218",0.0964763472895942
"3219",0.0897279130734679
"3220",0.090697054766663
"3221",0.101645017515644
"3222",0.0751692766249904
"3223",0.115498110026754
"3224",0.113209397718243
"3225",0.133173024919046
"3226",0.108814016335579
"3227",0.0934270861812738
"3228",0.116920424862491
"3229",0.0823292678447843
"3230",0.0663371790573643
"3231",0.102145007077522
"3232",0.0983214656350858
"3233",0.0898271360030574
"3234",0.108016052260532
"3235",0.101990674978569
"3236",0.116294863555316
"3238",0.0851588052802295
"3239",0.10005668188478
"3240",0.121293407110516
"3241",0.101769255931139
"3242",0.112299073249204
"3243",0.091413979336594
"3244",0.0686577904729161
"3245",0.0930009020778303
"3246",0.102022595525825
"3247",0.0903729761204721
"3248",0.101111171686218
"3249",0.0895327946869448
"3250",0.0969883324286785
"3251",0.162688025971848
"3252",0.0926406459788702
"3253",0.0950428086648573
"3254",0.094890437279513
"3255",0.0966793622067646
"3256",0.0961822492801093
"3257",0.0756457027915157
"3258",0.0991847434991255
"3259",0.0780340565769758
"3260",0.144712769495639
"3261",0.103109810916515
"3262",0.0812401378872834
"3263",0.100287935976495
"3264",0.087540886504956
"3267",0.104416019374489
"3268",0.0893129068009601
"3269",0.111282172314695
"3270",0.077590893580341
"3271",0.0870243071842138
"3272",0.171296030871709
"3273",0.0833048919488637
"3274",0.101508431243448
"3276",0.119578466122562
"3277",0.112126566071151
"3278",0.0938252898860494
"3280",0.0955316821993905
"3281",0.0952628376349864
"3282",0.087786029210388
"3283",0.0815114996110433
"3284",0.0917326024490442
"3285",0.115179779941592
"3286",0.0712725682872698
"3288",0.0754052897810646
"3289",0.101161205368431
"3290",0.117486588143005
"3291",0.0936732813585295
"3292",0.097826144807273
"3293",0.0955863573756439
"3294",0.0896224968942272
"3295",0.121204319076148
"3296",0.0922003256134518
"3297",0.100483531411252
"3298",0.123189400635322
"3299",0.0908240200763892
"3301",0.107398790353855
"3302",0.109481513601007
"3303",0.093213520783859
"3304",0.0955511544951113
"3305",0.0866745940788237
"3306",0.0826944762273028
"3307",0.109295445044365
"3308",0.101118207633196
"3309",0.197416267538876
"3310",0.094004067507616
"3311",0.110439751564621
"3312",0.0863938649480986
"3313",0.0985099121798629
"3314",0.0921478787553961
"3315",0.0947925650225662
"3316",0.117242281459569
"3317",0.0940020871637956
"3318",0.100170495036257
"3319",0.0886920834350202
"3320",0.132841815323937
"3321",0.143147611067652
"3322",0.0920112724751368
"3323",0.123312998996524
"3324",0.108873201168649
"3325",0.0674050592325571
"3326",0.105865322249427
"3327",0.0890537894035508
"3328",0.10228479453582
"3329",0.0872396588537412
"3330",0.0910133408652737
"3331",0.0805386321962233
"3332",0.093057830492924
"3333",0.131460849845236
"3334",0.0908810916270456
"3335",0.117468143901877
"3336",0.103518745717626
"3337",0.0978295470310512
"3338",0.0776286456425014
"3339",0.087584662610576
"3341",0.0857451381105397
"3342",0.140698474805214
"3343",0.0814805878711673
"3344",0.0990167335133979
"3345",0.116358384360168
"3346",0.088894310250063
"3347",0.0818764811348182
"3349",0.106750246433908
"3351",0.109635735417134
"3352",0.097077228509776
"3353",0.0830258030438904
"3354",0.0964325486769789
"3355",0.104400587126611
"3356",0.0792178933724708
"3357",0.112157402631458
"3358",0.0646455603966569
"3359",0.0688242240366826
"3360",0.135820187275556
"3362",0.121216151017039
"3363",0.11188954428767
"3364",0.0623824296548539
"3365",0.137340116432449
"3366",0.106642550026976
"3367",0.100384942918815
"3368",0.122264989953382
"3369",0.090541653847314
"3370",0.127946295181864
"3371",0.167286399295888
"3372",0.0944180573583896
"3373",0.103030154979459
"3375",0.105476064065089
"3376",0.146251719138624
"3377",0.082660191090564
"3378",0.0725562976683925
"3379",0.128086029400141
"3380",0.121847143340838
"3381",0.132483944759819
"3382",0.0980766872738244
"3383",0.10005140535052
"3384",0.14452520075032
"3385",0.142859668998765
"3386",0.133168962605851
"3387",0.0863144659970697
"3388",0.103243376282615
"3389",0.108635606330632
"3390",0.111799605997201
"3391",0.0857813928202151
"3392",0.107868023685441
"3394",0.0938006190468364
"3395",0.117462212315082
"3397",0.0729568307372836
"3399",0.0766728172634059
"3400",0.116921202749368
"3401",0.100562170402079
"3402",0.121274071445424
"3403",0.102052311676455
"3405",0.0880117644111967
"3406",0.118182586336859
"3407",0.0884712717636556
"3408",0.0980189232092572
"3409",0.0926164811809903
"3410",0.112575699328327
"3411",0.0820341935105562
"3412",0.121563307879266
"3413",0.0959292498581201
"3414",0.0778480930856742
"3415",0.108661562717588
"3416",0.0852999280750839
"3417",0.0944997424318494
"3418",0.107528771570744
"3419",0.0906955122914476
"3420",0.100163784071203
"3421",0.114746451919141
"3422",0.0905478538871782
"3424",0.104263734017725
"3425",0.140213117616411
"3426",0.107928417037549
"3427",0.0873516314140006
"3428",0.124127876442447
"3429",0.130963472185974
"3430",0.165520226826211
"3431",0.104573260294606
"3432",0.111986751687053
"3433",0.0696333993493274
"3434",0.103155904744974
"3435",0.148646633410753
"3436",0.0663759787152816
"3437",0.123262213739251
"3438",0.105410374988096
"3439",0.0816901282908517
"3440",0.0873053420528915
"3441",0.0989191221173492
"3442",0.0839808570223372
"3444",0.0852939561179902
"3445",0.0973290017132039
"3446",0.128677540083083
"3447",0.114112476450424
"3448",0.0957042436739581
"3449",0.107426472162782
"3450",0.0770617321010242
"3451",0.101161379563126
"3452",0.102788294717721
"3454",0.0908208028820263
"3455",0.100635212050881
"3456",0.0888915252222375
"3457",0.11217324032685
"3458",0.0774015898765642
"3459",0.0994140007005227
"3460",0.0899846101645843
"3461",0.122632104856991
"3462",0.140289135155648
"3463",0.107831840505281
"3464",0.120364723485583
"3465",0.0827921825298221
"3466",0.105559113834254
"3467",0.0962685929651359
"3468",0.0970805844684064
"3469",0.141259727776445
"3470",0.0873411271893268
"3471",0.106437704937311
"3472",0.0769992471021818
"3473",0.0920257121032962
"3474",0.0929352565300162
"3475",0.116168137685883
"3476",0.115866311789267
"3477",0.131064878938675
"3479",0.0827655325361937
"3480",0.0552531536785466
"3481",0.135250857897247
"3482",0.128164030696913
"3483",0.0924222911263834
"3484",0.104110817737116
"3485",0.0720382920924181
"3486",0.0888694044949977
"3487",0.0845899628940881
"3488",0.0823406112564101
"3489",0.0986993047054692
"3490",0.0937270774691573
"3491",0.100440295387653
"3492",0.129094642115505
"3493",0.12441608114293
"3494",0.100411315809614
"3495",0.0996507969341735
"3496",0.0779020236155128
"3497",0.0966920234706052
"3498",0.108769713978139
"3500",0.110293218624012
"3501",0.144617074016421
"3502",0.0953338709170565
"3503",0.0922141519978174
"3504",0.0837182933772162
"3505",0.0980280127790456
"3506",0.10894067936081
"3507",0.0998521660096058
"3508",0.0841067170068662
"3509",0.0919377358186239
"3510",0.119937717048581
"3512",0.0996840240071757
"3513",0.096695101322916
"3516",0.106202564147829
"3518",0.106855204947808
"3519",0.101135829195368
"3521",0.0989376831969972
"3522",0.0979515387581229
"3523",0.0656120966794732
"3524",0.0941698355236327
"3525",0.0907621648569011
"3526",0.110735213652131
"3527",0.0985221011236189
"3528",0.0987783556437395
"3529",0.113382311818649
"3530",0.101809760597081
"3531",0.0987853596763858
"3533",0.100779160882561
"3534",0.109868477947217
"3535",0.0942940397934012
"3536",0.105091903665461
"3537",0.0844356958393678
"3538",0.110541634459587
"3539",0.11082201933049
"3540",0.109571231341245
"3541",0.0954519780345916
"3542",0.104997492667993
"3543",0.0923908761486218
"3544",0.0937912746397976
"3545",0.104249140729267
"3546",0.0868100196577744
"3547",0.0723340216956568
"3548",0.11053308162825
"3549",0.10138053731354
"3550",0.107064178004449
"3551",0.100523183207108
"3552",0.0952399325725145
"3554",0.0901095634095706
"3556",0.110191404237202
"3557",0.0934581403095752
"3558",0.154213436801125
"3559",0.0834406351069953
"3560",0.104974906352025
"3561",0.155442249712796
"3562",0.12004485147135
"3563",0.107153671262718
"3564",0.0637735830383139
"3565",0.116283954608091
"3566",0.0914448922027563
"3567",0.133593535341793
"3568",0.170351641261481
"3569",0.0934185740943301
"3570",0.103235866020665
"3571",0.078241697538283
"3573",0.0843463240922018
"3574",0.0796386151689886
"3575",0.0929136946087953
"3576",0.0996872693131116
"3577",0.0676874969652107
"3578",0.0835762477131014
"3579",0.0954552140958122
"3580",0.0659545016601943
"3581",0.104753733344599
"3582",0.132051357140992
"3583",0.0945559746003736
"3584",0.12111381322175
"3586",0.117567498422282
"3587",0.0791235429431173
"3588",0.0994011041681158
"3589",0.129052945237776
"3591",0.0989666397148437
"3592",0.0920746720051058
"3593",0.136157358290664
"3594",0.0751996272804542
"3595",0.0873064606636044
"3596",0.106980489586929
"3597",0.158986771263584
"3598",0.148246967705577
"3599",0.0952459273584422
"3600",0.113200841237236
"3601",0.106303994846463
"3602",0.0848060554765901
"3603",0.0943928390637245
"3604",0.116668517264459
"3605",0.0947723673657821
"3606",0.100777823020426
"3607",0.0947170420739411
"3608",0.085940839921685
"3609",0.0843738789268891
"3610",0.106099246591384
"3611",0.0790301970090353
"3612",0.0818274171864348
"3613",0.101568892897511
"3614",0.0988967756464169
"3615",0.10833542411445
"3616",0.105758517611373
"3617",0.102979387569019
"3618",0.142166387465576
"3619",0.127716984624615
"3620",0.092909803155977
"3621",0.0962530017573338
"3622",0.0897109693967318
"3623",0.0820812677292025
"3624",0.0841710979847879
"3625",0.0962270200818114
"3626",0.103600762851587
"3627",0.150431122416501
"3628",0.0873002421615315
"3629",0.0837051034224114
"3630",0.106401029767907
"3631",0.109089853417532
"3632",0.0862181805501478
"3633",0.10202400058926
"3634",0.073767093900407
"3635",0.0587369857055255
"3636",0.0953900734279992
"3637",0.102300098725553
"3638",0.144410530777883
"3639",0.0933982150441765
"3640",0.092849397790634
"3641",0.115690724346804
"3642",0.0961495844539062
"3643",0.0976838266317039
"3644",0.102139186009697
"3645",0.089772445339864
"3646",0.0922158595455872
"3647",0.100073873541289
"3648",0.10165411578804
"3649",0.0898103988110686
"3650",0.0805316669259209
"3651",0.115582504711596
"3652",0.119216031344514
"3653",0.091593507169565
"3654",0.0973112843518495
"3655",0.1057300548968
"3656",0.0912118451409564
"3657",0.0920795969395013
"3658",0.101781644799763
"3659",0.110206661720501
"3661",0.0989209226465167
"3662",0.116522916427821
"3663",0.0918551947673654
"3665",0.0990675494916199
"3666",0.120253943421136
"3667",0.0751370890264564
"3668",0.0884330922022719
"3669",0.125239096943938
"3670",0.126785321950105
"3671",0.0823025539359589
"3673",0.103158666992895
"3674",0.0826403150355669
"3675",0.0914735900684817
"3676",0.0827827069435375
"3677",0.0946154206376417
"3678",0.119840592701182
"3679",0.0732006022985597
"3680",0.107400828035958
"3681",0.102990908737909
"3682",0.0656712791727223
"3684",0.061365557739753
"3686",0.103582105329418
"3687",0.118594536329852
"3688",0.0745751895544712
"3689",0.0802558274539463
"3690",0.119272066964141
"3691",0.105894805967444
"3693",0.0795074384305701
"3694",0.0863216672937261
"3695",0.108892953137833
"3696",0.105707915368698
"3697",0.10402734923872
"3698",0.180917099581827
"3699",0.103036155922485
"3700",0.14199039739414
"3701",0.105660828330746
"3702",0.0904688539484205
"3703",0.100620674266495
"3704",0.108508151965172
"3705",0.105477810889227
"3706",0.0743131693009625
"3707",0.0710010249920266
"3708",0.105336563176413
"3709",0.108494746844708
"3710",0.105935298309865
"3711",0.132922026262658
"3712",0.0768296557256228
"3713",0.0939949263800152
"3714",0.105765621504431
"3715",0.084501845084297
"3716",0.111482260315046
"3717",0.0803349749550787
"3718",0.0620534678512071
"3719",0.106578548706271
"3720",0.104160049099229
"3722",0.0919473222802015
"3723",0.113654238180042
"3724",0.105642328308944
"3725",0.116238658890199
"3726",0.129360723323753
"3727",0.0974242795263937
"3728",0.0863354357344325
"3729",0.0888825871813878
"3730",0.0903111115459327
"3731",0.121452550194374
"3732",0.108614314090605
"3733",0.163513473659879
"3734",0.106193179761315
"3735",0.0948349060185585
"3736",0.0905558214595858
"3737",0.0907869184900785
"3738",0.103606437772241
"3739",0.112643452256132
"3740",0.139542242904167
"3741",0.077216220581934
"3742",0.0822354130664323
"3743",0.0942371282956571
"3744",0.0994764088535957
"3745",0.0892539298346022
"3747",0.106363525758573
"3748",0.113799514840835
"3749",0.163345138252727
"3751",0.0825251597354775
"3752",0.0856155557963719
"3753",0.094495185847
"3754",0.17013319002653
"3755",0.154302187137239
"3756",0.0858377960003482
"3757",0.0812039245217209
"3758",0.135124786342543
"3759",0.118349382428896
"3760",0.145146924508318
"3762",0.0933025967747727
"3764",0.147746336879651
"3765",0.105289664625936
"3766",0.123324617680454
"3768",0.136280204260293
"3769",0.083476199267064
"3770",0.126809889936433
"3772",0.0876733941056607
"3773",0.146637853698633
"3774",0.105185110248354
"3775",0.114427069321205
"3776",0.10333875805224
"3778",0.098113643129288
"3779",0.0837614327275412
"3780",0.0673659104299177
"3781",0.106512334780729
"3782",0.0983113189720484
"3783",0.100765519588191
"3784",0.0673172115676394
"3785",0.0861707477857441
"3786",0.0463169594591002
"3787",0.130519646252727
"3788",0.0861662258223427
"3789",0.0719238649486769
"3790",0.0953720884450867
"3791",0.0966654574445203
"3792",0.125302142899608
"3793",0.111102505240767
"3794",0.0795748347190407
"3795",0.0805102938055395
"3796",0.124010583285522
"3798",0.0959852045613726
"3799",0.10401051963295
"3800",0.131845181297826
"3801",0.0991622933316781
"3802",0.0953916950557531
"3803",0.0626460134396775
"3804",0.0965210908982158
"3805",0.0937152461296718
"3806",0.0920466116524191
"3807",0.174138619474584
"3808",0.0979462005277827
"3809",0.108130538310771
"3810",0.104164726525537
"3811",0.109643731202227
"3813",0.119264196338299
"3814",0.078849819435965
"3815",0.104342476144461
"3816",0.0907030852043347
"3817",0.100576559463441
"3818",0.0987869174750892
"3819",0.0703104816059582
"3820",0.075599521381497
"3821",0.0864769660196899
"3822",0.0898443874618704
"3823",0.0844873769645158
"3824",0.101183597017648
