"","X10...groundnut.predict...groundnut.data.mean_groun.....1"
"2022",0.383122222288238
"2023",0.223404497010522
"2024",0.0788665411990881
"2025",0.000323636453697596
"2026",-0.112610769389042
"2027",0.598845223069378
"2028",-0.216933850831169
"2029",-0.214063511945563
"2030",0.00312532703942359
"2031",0.00903428415874874
"2032",0.226486441762143
"2033",-0.0201061249453266
"2034",0.30596310172879
"2035",-0.279988129592991
"2036",0.234450357303194
"2037",-0.291742482631389
"2039",-0.203827085986335
"2041",-0.134730197483551
"2042",0.195513909239618
"2043",0.281740922964796
"2044",-0.0153724073480892
"2045",-0.107058711211225
"2046",0.00339022455045379
"2047",-0.0650779638804362
"2048",-0.0454271858681161
"2049",-0.00275710170321941
"2050",0.00106760869911571
"2051",-0.171418942929605
"2052",-0.25949525190174
"2053",-0.244450926629187
"2054",-0.0254554142976989
"2055",0.369614797860419
"2056",0.310797038380083
"2057",-0.140480038314294
"2058",-0.0891009162778915
"2059",0.194575084266468
"2060",-0.0696311526519953
"2061",-0.265518467239174
"2063",-0.069451783511516
"2064",0.135098836396197
"2065",0.14056617342716
"2066",-0.144741724202158
"2068",-0.107207724079405
"2069",0.0218611639100144
"2070",0.0702140033321619
"2071",0.318959852288055
"2072",-0.0648665629585375
"2073",-0.124413546644995
"2074",0.0124704644532736
"2075",-0.276170599520269
"2076",0.0962319240569052
"2077",0.00147364297690133
"2078",-0.156636203878087
"2079",0.109462031764021
"2080",0.206965336152978
"2081",0.141548816317904
"2082",0.177535591157503
"2083",0.787320249144791
"2084",0.250746005274568
"2085",0.270459137006234
"2086",-0.0818982033617343
"2087",0.00151814270158446
"2088",-0.0873649091923803
"2090",0.502369744513976
"2091",-0.106981456013883
"2093",-0.132663354918865
"2094",0.0675397848752501
"2095",0.133711577629793
"2096",0.0570686330714951
"2097",0.156185801502446
"2098",-0.0547580348591239
"2099",0.00411195207991044
"2100",-0.0238872784537288
"2101",0.0345225605575183
"2102",-0.0118074532109449
"2103",-0.425700079045152
"2104",0.122287953370768
"2105",-0.18556781783608
"2106",-0.293504585012237
"2107",-0.0938455885506329
"2108",-0.0369438860799498
"2109",-0.378318215395132
"2110",-0.0529014174793073
"2111",-0.0997272750873618
"2112",0.0118755872746623
"2113",0.00893618214712522
"2114",-0.0085304900442994
"2115",-0.0988923513933436
"2116",0.0174009851159485
"2117",-0.198149707718652
"2118",-0.107774378596573
"2119",0.000221783377187146
"2120",0.266703944437526
"2121",-0.0694215524173022
"2122",-0.0130976766444213
"2123",-0.119095927642362
"2124",0.0794178636904999
"2125",0.00224614322077477
"2126",-0.116635243492258
"2127",0.0181063552472867
"2128",0.0356783539082226
"2130",-0.0483381221350996
"2131",0.488221142936959
"2132",0.0381909465514385
"2133",-0.0512818584002498
"2135",0.189377876161513
"2136",-0.213600626975072
"2137",0.134736918361048
"2138",-0.137107319105838
"2139",0.0112254769781786
"2140",-0.0408888581495086
"2141",-0.0122219472253104
"2142",-0.00805965790772167
"2143",0.00720459139241703
"2145",0.156670796308134
"2146",-0.0344696864198581
"2147",0.201254563314479
"2148",-0.270741280175659
"2149",-0.00299941773548262
"2150",-0.0250008131679409
"2151",0.157624602601564
"2152",-0.140247152349103
"2153",0.295722357790186
"2154",0.229622385178454
"2155",-0.160669281316727
"2156",0.0015262967706382
"2157",-0.0494411099040807
"2158",0.082362306023509
"2159",0.380763744127954
"2160",-0.00699821242535315
"2161",0.337210382299478
"2162",0.0444283846254356
"2163",0.108594973087443
"2164",0.0103993159124296
"2165",0.0988829269941902
"2166",-0.188899197188713
"2167",0.221842372852099
"2168",-0.0701223302410184
"2169",-0.100835190698715
"2170",0.0216844424139395
"2172",-0.134096993101374
"2173",-0.0244245593240189
"2174",-0.320201825615285
"2175",0.0711868539811877
"2176",-0.185656237603971
"2177",0.294857247641967
"2178",0.017150586737906
"2179",-0.0409867781631919
"2181",-0.0406061514649979
"2182",0.0920462479030446
"2183",-0.175744033107258
"2184",-0.166259576578373
"2185",-0.108452613281909
"2187",-0.133566684535655
"2188",-0.434312597784735
"2189",-0.0681809799862051
"2190",-0.00593243649514574
"2191",0.169203034432763
"2192",-0.174731984491959
"2193",0.0409405286527829
"2194",0.203823068751358
"2195",-0.0847263825468642
"2196",-0.239486949014799
"2197",0.147515833801424
"2198",0.019892927428012
"2199",-0.150547958585337
"2200",0.262977263125456
"2201",0.105375933148945
"2202",0.665405725080217
"2203",0.0494639238199597
"2204",-0.00586271302228181
"2205",0.198253836438971
"2207",-0.240550933680547
"2208",-0.163772823361575
"2209",0.072950308613853
"2210",-0.0857465011211569
"2211",-0.053715902553256
"2212",-0.0454194249003367
"2213",0.00234696183283667
"2214",0.168748589597398
"2215",-0.134739608615612
"2216",0.251669167957213
"2217",0.269237869619164
"2218",0.21234946591271
"2219",-0.365425072492027
"2220",-0.0613794626896291
"2221",-0.19548971896051
"2222",0.0077031273258612
"2223",-0.0376051686950932
"2224",0.00280968409377036
"2225",-0.0526932200385398
"2226",0.0676882196915114
"2227",0.0838712517531386
"2228",0.0981299483802098
"2230",-0.0279545217249786
"2231",0.0840168807572779
"2232",-0.332743672594758
"2233",0.00190496679575425
"2234",-0.00936046972331883
"2235",0.0877209136694357
"2236",0.0714018711549549
"2237",0.0546830764517552
"2238",-0.227615054186899
"2240",0.160358523972953
"2241",0.139627220007619
"2242",0.164160924333438
"2244",-0.0897684526380299
"2245",0.205060772297665
"2246",0.00521650309695465
"2247",-0.0363064893751781
"2248",-0.0377526318667892
"2249",0.254343815791694
"2250",0.0608453286889141
"2251",0.26686353163935
"2252",-0.0784119628504155
"2253",-0.0246738259712461
"2254",-0.293401271176758
"2255",-0.244778809443402
"2256",0.136372480273503
"2257",0.686753194706645
"2258",-0.0489893284375763
"2259",0.217333820074272
"2260",-0.0240821971691622
"2261",0.349263132328587
"2262",-0.122609251375443
"2263",0.114413343198291
"2264",-0.0116660052765302
"2266",0.0430417682875461
"2267",-0.0104152425970986
"2268",0.0125915418166935
"2269",-0.00645113498250516
"2270",-0.0129308247831332
"2271",0.031275680728043
"2272",0.0306409573424877
"2273",-0.0537585728926003
"2274",0.025948891779954
"2275",0.257439217667211
"2276",-0.0385067072540172
"2277",0.461212847253502
"2278",-0.00979977980612134
"2279",0.0710811573829688
"2280",-0.194355360411422
"2282",-0.107964696173638
"2283",-0.0639870938301602
"2285",-0.0453435398674521
"2286",0.029323475231851
"2287",-0.00990554245463915
"2288",-0.0055961559875235
"2289",-0.112337475552245
"2290",-0.0970933687618382
"2291",0.122197877024458
"2292",-0.245279125158351
"2293",-0.119183909737765
"2294",-0.0900700894527413
"2295",-0.213765572143641
"2296",-0.152916312352225
"2297",0.0148760787772351
"2298",-0.0733640649034211
"2299",0.166333972667891
"2300",-0.326644908657921
"2303",-0.101417337360827
"2304",0.00372674536851347
"2305",-0.119655159962221
"2306",-0.0221071823174571
"2307",0.510347661625495
"2308",-0.0142805606902774
"2309",0.323244204670934
"2310",-0.0102618415315837
"2311",0.186915673315803
"2312",0.144443488778345
"2313",-0.00743139464327391
"2314",-0.230817316570143
"2315",-0.0523105372266256
"2316",-0.123998098541844
"2317",-0.0184076442815496
"2318",0.0356059513419484
"2319",0.14397920807242
"2320",-0.195371548359054
"2321",-0.238329861206765
"2322",-0.0329101109038421
"2323",0.14195476411259
"2324",-0.159217104535028
"2325",0.250309838740184
"2326",-0.0552591862283742
"2327",0.00203812344314613
"2328",-0.00139810121721984
"2329",0.0149684591557819
"2330",0.0273735401237682
"2331",-0.161540704589399
"2332",0.229747384894528
"2333",-0.0722225720065995
"2334",0.091747385774571
"2335",-0.17972937113609
"2336",-0.122806623633362
"2337",-0.0576737109097911
"2338",-0.0691950889802753
"2339",-0.0107846155169319
"2340",0.59119223110241
"2341",-0.0514055504629777
"2342",-0.148082531551495
"2343",-0.00742380849002722
"2344",-0.0663253415907563
"2345",-0.309176890092903
"2346",0.0722980124792434
"2348",0.0228669867359286
"2349",0.0612236229426784
"2350",0.338265997559851
"2351",-0.311090185702673
"2352",-0.0243895913258645
"2353",0.142870903449215
"2354",-0.000592219105817193
"2355",-0.00381914319969723
"2356",-0.121649537114696
"2357",-0.0467829366890635
"2358",-0.188940845793439
"2359",-0.112656419674142
"2360",-0.0365502468420389
"2361",0.113973493266051
"2362",-0.0047766902088463
"2363",-0.0247672524017998
"2364",-0.0488509495934768
"2365",-0.0245227124886435
"2366",0.149824722661631
"2367",-0.0371252904784632
"2368",0.0726288751279485
"2369",-0.232374381026058
"2370",-0.10920759484778
"2371",0.0217246254687984
"2372",-0.228999998783703
"2373",-0.157490110241479
"2374",0.171148875693842
"2377",-0.173345065577668
"2379",-0.00353731386136591
"2380",-0.1126554095771
"2381",-0.0855975602926058
"2382",-0.0219777896248118
"2383",-0.0249875293246208
"2384",0.0186993479904594
"2385",-0.0417796277010751
"2386",0.0689975942327086
"2387",0.216414090630423
"2389",0.0421827052709223
"2390",-0.00853117822195182
"2391",0.223684901461763
"2392",0.0764148201648629
"2393",0.434509521512769
"2394",-0.113621425245325
"2395",-0.148010038066656
"2396",0.350888618614255
"2397",0.230526200799873
"2398",-0.106348384198534
"2399",-0.0507267809000037
"2400",-0.0301381774227834
"2401",-0.105013362635727
"2402",-0.063739569244549
"2403",-0.0509428524541936
"2404",0.0052135135521556
"2405",0.00705660147585396
"2406",-0.0450614296000098
"2407",-0.233828529400294
"2408",-0.102710497087051
"2409",0.100179399884443
"2410",-0.0344430331140554
"2411",-0.0537303730372548
"2412",-0.0288527481185531
"2414",-0.0949205268312168
"2415",0.0223618366129499
"2416",-0.0459716963720606
"2417",0.125718459691974
"2418",0.268436399368525
"2419",-0.0225335738443925
"2420",0.204510940899877
"2421",0.0996730797745067
"2422",-0.25465971104327
"2423",-0.00728537786942052
"2424",0.37966088901768
"2425",0.181800086308226
"2426",0.350476148319256
"2427",-0.20158099140353
"2428",-0.0766886579425593
"2429",0.285642693548273
"2430",0.0703497026138287
"2431",0.129741515684944
"2432",0.169542822643277
"2433",0.366082541538331
"2434",0.252453824446094
"2435",-0.1346805528737
"2436",-0.100550854901364
"2437",-0.00449980398412708
"2438",0.230539671116037
"2439",0.0377353814990549
"2440",0.130113532218548
"2441",0.10413433903243
"2442",-0.00524129475634227
"2443",0.533602369693118
"2444",0.208735423778502
"2445",-0.019377826076556
"2446",0.0658657432192311
"2447",-0.127605467360018
"2448",-0.213402814236546
"2449",0.638155431587097
"2450",0.0863894424196707
"2451",0.190564667211346
"2452",-0.0363746974113736
"2453",-0.0895251821915621
"2454",-0.0600893354746022
"2455",-0.116445917655207
"2456",-0.05762582751315
"2457",-0.0869268159504815
"2458",-0.13171619829632
"2459",0.0770820220344093
"2460",0.0429451956994722
"2461",-0.241346757571052
"2462",-0.0759267326290514
"2463",-0.0222577493282501
"2464",0.085445493041697
"2465",-0.0128158830146466
"2466",0.0040961441056715
"2467",0.24896375844653
"2468",-0.0361916107795612
"2469",-0.0297716049263886
"2470",-0.0918896837729442
"2471",-0.000348077076707143
"2472",-0.0472754837449869
"2473",0.060720202640312
"2474",0.234933326280762
"2476",-0.177950582486123
"2477",0.00476882228174946
"2479",0.3679758590856
"2481",-0.0372028444481664
"2482",0.375158238720166
"2483",0.238926406460523
"2484",-0.228259313127164
"2485",-0.273875877905702
"2486",0.290226995327016
"2487",0.00191049802970045
"2488",0.00469936996876408
"2489",-0.176393765547621
"2490",-0.217918427277782
"2491",-0.0217161168541955
"2492",-0.0813282498671252
"2493",0.104984368589361
"2494",0.0159377731297894
"2495",0.0788711230429513
"2496",-0.103103634421571
"2497",-0.439762543973992
"2498",0.219686644169711
"2499",0.00498178872318022
"2500",0.0383424595592956
"2501",-0.334065731887451
"2502",-0.178366116572975
"2503",-0.0162037954519224
"2504",-0.00688389642753739
"2505",-0.0484254014385282
"2506",-0.0965399557292871
"2507",-0.0247977171833648
"2508",-0.0140459833001302
"2509",-0.0188892993931759
"2510",0.386130011712556
"2511",-0.0314666387811563
"2512",-0.214210590568575
"2513",0.0909543931504171
"2514",-0.0972111408925866
"2515",-0.0240534220780837
"2516",0.103591483950967
"2517",0.315639429371121
"2518",-0.0441965780939098
"2519",0.0432327590489188
"2520",-0.0808253942020492
"2521",0.539098963525063
"2522",-0.0978039776077611
"2523",-0.112758565333597
"2524",-0.103449956920048
"2525",0.0949695577838914
"2526",0.0167699506306334
"2527",0.286389480822362
"2528",0.0432129191111803
"2529",0.0699383412325372
"2530",-0.175059142513351
"2531",-0.0635339141366414
"2532",0.162382732214443
"2533",-0.0392445669005732
"2534",0.121900562394878
"2535",-0.00695545597294778
"2536",0.0258227340373278
"2537",-0.0360381934290706
"2538",0.0797583393745513
"2539",0.274170723565107
"2540",0.21106743068083
"2541",0.0616562242857173
"2542",0.0139943938434757
"2543",-0.123703986081286
"2544",0.185848747196035
"2545",0.0187584722461824
"2546",-0.166060871398758
"2547",-0.124228038652339
"2548",0.0162844033604903
"2549",-0.0217635737115006
"2550",-0.0251749372933165
"2552",-0.00618191662493672
"2553",0.018714024193395
"2554",0.245454265482947
"2555",-0.00398070264427841
"2556",-0.334390024753047
"2557",0.225336874585333
"2558",0.0517758044820789
"2559",-0.120971838641408
"2560",0.00903875921826147
"2561",-0.152095834269654
"2562",0.0156310821015311
"2563",0.0598365759882609
"2564",-0.0129002176545235
"2565",0.0454345824603242
"2567",-0.101249576741312
"2568",-0.178739300367303
"2569",-0.176596960638744
"2570",0.176333346366562
"2571",0.113205690669339
"2574",-0.188727298825584
"2575",-0.0418957057764118
"2576",0.0714482062415243
"2577",0.130669690545936
"2578",0.13679541740758
"2579",-0.252493943768815
"2580",0.0110235731307717
"2581",0.248616983363191
"2582",0.0409603894608441
"2584",0.164491240375861
"2585",0.124540523846337
"2586",-0.0128633185997232
"2587",0.0183021158043319
"2588",-0.0128463873200151
"2589",-0.161466103350363
"2590",0.132343049627877
"2592",0.186701157046299
"2593",0.0456657073181979
"2594",0.17607274198047
"2595",0.0977362972987696
"2596",0.0148976380566648
"2597",-0.306247226408807
"2598",0.0371554347914866
"2599",-0.285230577844187
"2600",-0.0698993007368
"2601",-0.292308793106155
"2602",-0.208756622354559
"2603",0.00559982291926597
"2604",-0.0801876616764424
"2605",-0.0602677452204525
"2606",-0.0854237517192269
"2607",0.018203952623898
"2608",0.217163941630061
"2611",0.12396057479481
"2612",-0.0400858919577454
"2613",0.144702995830511
"2614",-0.0116085125239147
"2615",-0.0169337021501526
"2616",0.00639596059147141
"2617",-0.0230156156415047
"2618",-0.0731683116451414
"2619",-0.0840597827290891
"2620",-0.279771873691725
"2621",-0.227140676163765
"2622",0.0134191187039645
"2623",-0.15553536458338
"2624",-0.16978850051486
"2625",-0.0808337395890817
"2626",0.483148483924472
"2627",0.235274694259048
"2628",0.167746744382557
"2629",-0.0790610525371598
"2630",0.0944000775769989
"2631",-0.00438295845773218
"2632",-0.0333746852624749
"2633",0.107772502221872
"2634",0.275131376577973
"2635",-0.00664271157843732
"2636",-0.00341451743332166
"2638",-0.0204116959695408
"2640",0.311053556872169
"2641",-0.139080069112856
"2642",-0.0663581794580834
"2643",0.152653817444538
"2644",0.708830382261918
"2645",0.221010196868369
"2646",-0.283027662292642
"2647",0.111833552062778
"2648",0.128194758580417
"2649",-0.161932275490097
"2650",-0.10967631797486
"2651",0.0137801086706966
"2652",0.0995940817900738
"2653",0.0713541237274411
"2654",-0.140185039466564
"2655",0.0533035623673828
"2656",0.0483608192314322
"2657",-0.106322797342798
"2658",-0.170841252355987
"2659",-0.229952863815245
"2660",0.020139439893037
"2661",0.630375657529658
"2662",-0.0804429568512504
"2663",0.127662502686744
"2664",0.0410138501707173
"2665",-0.107735514699293
"2666",-0.0942024373270172
"2667",0.181812822084317
"2669",0.0176354759429527
"2670",0.111725131533008
"2671",-0.00790154174277413
"2672",0.0317731038580349
"2673",-0.126112794771706
"2674",0.0482912606781174
"2675",0.0633149417910164
"2676",-0.0781452491216074
"2677",0.484668721494164
"2678",0.0246104088164816
"2680",-0.0342931210096098
"2681",-0.133807939195085
"2682",-0.0402843424498525
"2683",-0.222901272435709
"2685",0.0282494140678293
"2686",-0.0706564358586882
"2687",-0.0110864403456572
"2688",-0.0142912518753928
"2689",-0.143596242911849
"2690",-0.0600612074611174
"2691",-0.203201228999193
"2692",-0.0414911035699155
"2693",0.195399881697466
"2694",-0.0607769626237019
"2695",-0.0541646539140738
"2696",-0.0373012194617645
"2697",0.0412751233339541
"2698",-0.199648953128415
"2699",0.145469391479144
"2700",-0.0437991327476317
"2701",0.255863449947968
"2702",-0.265667279241448
"2703",-0.00621356434450993
"2704",-0.317982778989158
"2705",-0.0919529324538334
"2706",-0.149303768394037
"2707",-0.100325339385826
"2709",0.519012896069595
"2710",0.380326321813598
"2711",-0.166321964719067
"2713",0.0863114225326425
"2714",-0.133655806829052
"2715",0.500429617449726
"2716",-0.0172403284830779
"2718",-0.507173268270802
"2719",0.0086205839686071
"2720",-0.0672393086106624
"2722",-0.0229498708212107
"2723",0.0780462195480696
"2724",-0.0978648697369926
"2725",0.0426757286621515
"2726",0.201039669668471
"2727",-0.163956218537501
"2728",-0.210704211784339
"2729",-0.00727401152779417
"2730",0.0191515592454556
"2731",0.0193392303078324
"2733",0.0132626308815371
"2734",-0.153260403761183
"2735",0.0453334288573208
"2736",-0.0538499911082685
"2737",-0.0932477930778504
"2738",-0.0112963271879835
"2739",0.184999658402864
"2740",-0.215312481953435
"2741",-0.00768327441605388
"2742",0.119043303660562
"2743",0.143546284463521
"2744",0.577404398234977
"2745",-0.0835197076071459
"2747",0.0203287091908257
"2748",0.13473618929085
"2749",-0.20053978234791
"2751",-0.0252536611364718
"2752",0.171762309364691
"2753",0.134893068326419
"2755",0.346207241690733
"2756",0.0256702684108183
"2757",0.264063797303538
"2758",0.0704204320123731
"2759",-0.0762129525396646
"2760",-0.152309106512672
"2761",0.0342135732873987
"2762",0.273222252207604
"2763",-0.163418627536079
"2764",-0.00349131352136944
"2765",-0.0653118744111123
"2766",0.230751384475066
"2767",0.0291619200536415
"2768",0.0927212632494787
"2769",-0.0312403561134886
"2770",-0.000775077510011934
"2771",-0.00643496847811653
"2772",-0.136942857713115
"2773",0.0733227842164927
"2774",0.151423633560168
"2775",0.0961213982800451
"2776",-0.0751438488315416
"2777",0.29125837585221
"2778",0.137543667173532
"2779",-0.0227215992364991
"2780",0.0841838989992534
"2782",-0.159167031753237
"2783",-0.279104336750429
"2784",-0.250489471885341
"2786",-0.0537603231562588
"2787",0.00306259491214744
"2788",-0.0471231760812658
"2789",0.107458538222338
"2791",-0.130472787860725
"2792",0.0775778688409248
"2793",0.0450146385077572
"2794",-0.10160376413849
"2795",0.430691454734713
"2796",0.0614633133391718
"2797",0.00375328113065621
"2798",-0.207535186211779
"2800",-0.193369577596466
"2801",0.277410564122259
"2802",-0.083736750595075
"2803",0.130536321821844
"2804",0.161515061278531
"2805",-0.0549536816040405
"2807",-0.0834486039453302
"2808",-0.0455517751581129
"2809",0.207898286799057
"2810",0.0859743163434978
"2811",0.0271697754744908
"2812",0.0810498342138093
"2814",-0.130492875338312
"2815",-0.0543601290727708
"2816",0.0568576474091254
"2817",-0.132698178925933
"2818",0.128130991078611
"2819",-0.0546552642206712
"2820",-0.0709044537155276
"2821",-0.00112060565571603
"2822",0.167175181626839
"2823",-0.0276051543766789
"2824",-0.213689667187243
"2826",0.0861812702579643
"2827",0.0246070024796006
"2829",0.132486728767422
"2830",-0.10639185365302
"2831",-0.0799490526433305
"2832",0.135847300188785
"2833",-0.251328523489917
"2834",-0.282358379850488
"2835",0.0630510830133435
"2836",-0.0378052586481702
"2837",0.112771401298769
"2838",-0.0556424336471858
"2839",0.140841053649407
"2840",0.0984324061390729
"2841",-0.107841073800028
"2842",0.11454286502136
"2843",0.794784864942285
"2844",-0.0624235433923978
"2845",0.151047800363812
"2846",-0.0510061753937617
"2847",0.0971293194941203
"2848",-0.115891751519077
"2849",0.242670572436128
"2850",-0.0993833222363432
"2851",-0.222698238940666
"2852",-0.24911587949714
"2853",0.19998272620571
"2854",0.162416391335874
"2855",0.00273380384576161
"2856",0.114008311589127
"2857",-0.0692505564961455
"2858",0.0445600566549342
"2860",0.000857417423647311
"2862",0.0776824602208153
"2863",-0.0639503411524707
"2864",0.0343304257794179
"2865",-0.0269332961589307
"2866",-0.254527890117986
"2867",-0.0793470799659495
"2868",-0.0936532786609603
"2869",0.0223137201269341
"2870",-0.144471561861259
"2871",0.00384742869156196
"2873",0.0108685087178226
"2874",-0.137555392580176
"2875",0.152701488609652
"2876",-0.251185675085254
"2877",0.257509639817442
"2878",0.0938664122893107
"2879",0.110957308463939
"2880",-0.019392939204483
"2881",-0.069305229960804
"2882",-0.0364911370072508
"2883",0.170378575476428
"2884",-0.133232002808632
"2885",-0.135291133021385
"2887",-0.033978572362192
"2888",0.0998062278562504
"2889",0.353347974331895
"2890",0.213011654763669
"2892",-0.0455668605235624
"2893",0.195995455915374
"2894",0.152002485769621
"2895",-0.00559879846305755
"2896",0.0319176530521488
"2897",0.0936692194278113
"2898",-0.111139823352083
"2899",0.364054938871982
"2900",-0.0993630991436836
"2901",-0.133218764785429
"2902",-0.0152149989177456
"2903",0.0833890259247374
"2904",-0.0769446659920983
"2905",0.037745575942566
"2906",-0.181826766666512
"2907",0.292983223364857
"2908",-0.0496880337428913
"2909",-0.0535767880484476
"2910",0.00140629629551259
"2911",-0.105484793517761
"2912",0.14634251135663
"2913",0.0414706347079046
"2914",0.09364609429797
"2915",-0.0533758992081816
"2916",-0.125803656653874
"2917",-0.0450684637937911
"2918",-0.103547187574407
"2919",-0.0906843200260992
"2921",-0.362673703229051
"2922",-0.0293606553963192
"2923",-0.0378889393680621
"2924",0.0257313860625683
"2925",-0.387276257334394
"2927",0.151785840824949
"2928",-0.00940399973580996
"2929",-0.168064079460588
"2930",0.0389280574615147
"2931",0.00978284871355495
"2932",-0.154205810325117
"2933",0.0482903627653652
"2934",-0.105938567180607
"2935",-0.0051880782492002
"2936",0.0146222280644039
"2937",-0.00165209976124092
"2938",0.131733708856248
"2939",0.171148067181248
"2940",0.244520173838664
"2941",0.00922977493996746
"2942",0.0943626477475619
"2943",-0.0587583920313903
"2944",-0.105785161286695
"2945",0.334802277243554
"2946",0.26449626773876
"2947",-0.0246310132999114
"2948",0.0798512996953489
"2949",-0.0861033045419237
"2950",-0.00957547508519541
"2951",0.00412812156114528
"2952",0.0740094136067622
"2953",0.00470436023719056
"2954",-0.03380928635308
"2955",0.128540460703478
"2956",0.052263975770094
"2957",-0.00500843560516351
"2958",0.142217178880278
"2959",0.0111944894642455
"2960",-0.122461678868568
"2961",-0.158985302520606
"2962",0.0727970472407915
"2964",0.138510665895815
"2965",-0.0346520535494815
"2966",-0.0107737463945551
"2967",-0.0255290231553678
"2968",0.0603615538130817
"2969",0.120218725096522
"2970",-0.156177129740123
"2971",0.362103750726746
"2972",0.00917181672672585
"2973",-0.119891638446117
"2974",0.0329662851377881
"2975",0.106931244718042
"2976",0.202563822401204
"2977",0.17665761962699
"2978",0.431852868539651
"2979",0.0119517513685494
"2980",-0.305315571294592
"2981",0.14518523615124
"2982",-0.158554194304644
"2983",-0.262798058255942
"2984",-0.198991418162199
"2985",-0.0571477591167503
"2986",-0.0244786778879197
"2987",0.0514778158086235
"2988",-0.343011132862557
"2989",-0.0651851825086687
"2990",0.153392301854538
"2991",-0.213630633483719
"2993",0.184244288157873
"2994",0.00538620281499225
"2995",0.00725717181257113
"2996",-0.168170694668503
"2997",-0.00135764549843997
"2998",-0.421347269993855
"2999",-0.481704258581595
"3000",-0.0631477954133302
"3001",-0.148726582968712
"3002",-0.123187048467597
"3003",-0.0253149169150628
"3004",0.0140288722722965
"3005",-0.0822151001765792
"3006",0.0727791214269358
"3007",0.597271952746206
"3008",-0.191675382709401
"3009",0.408139026025347
"3010",-0.00635910958302721
"3011",0.0962162104484998
"3012",0.212504768730787
"3013",0.154282296713024
"3014",0.0818045700068519
"3015",-0.133586607104081
"3016",-0.111488814580629
"3017",0.144921082846469
"3018",0.142221440498409
"3019",-0.0224714270975023
"3020",-0.0695326697262963
"3021",0.014762322212112
"3022",0.0113779081132717
"3023",-0.0369486079784798
"3024",0.24690662537704
"3025",-0.324448087486675
"3026",-0.186866459690758
"3027",-0.195103520721685
"3028",0.162767854158383
"3029",-0.0516948325937139
"3030",0.212255668268945
"3031",0.266853528821424
"3032",-0.0198471348062325
"3033",0.552991288971058
"3034",0.0802674199415991
"3035",-0.0950051792949367
"3036",-0.0393907887548552
"3037",-0.245665076002668
"3038",-0.0504495167957867
"3039",-0.00374849886189499
"3040",-0.0280677134131871
"3041",0.633672819108229
"3042",-0.166116712753884
"3043",-0.011923010496955
"3044",-0.0260002551769267
"3045",0.101036634150029
"3046",0.287980760079557
"3047",-0.0201400906847388
"3048",-0.367742672153795
"3049",-0.061534942053404
"3050",0.137643909161553
"3051",0.450024036161131
"3052",0.436094308406085
"3053",-0.0693003964951534
"3054",0.118512922117866
"3055",0.143755550422557
"3056",-0.128800529949888
"3057",-0.231532972844153
"3058",-0.0219630030221628
"3059",-0.143731730466897
"3060",-0.0016401032237251
"3061",0.324922013724152
"3063",-0.133948178900077
"3064",0.024618307667083
"3065",-0.0352393722305436
"3066",-0.167131733824266
"3068",-0.0833270066390063
"3069",0.51367932728745
"3070",0.178178060048993
"3071",-0.0934729986685646
"3072",-0.015253516015216
"3073",0.182256597449787
"3074",0.24111359376245
"3075",0.0144399332644889
"3076",-0.0296605864936775
"3077",0.14069869581785
"3078",-0.299190668709545
"3079",-0.0333552799683591
"3080",-0.00161922691740901
"3081",-0.444334311644005
"3082",0.0894568454018434
"3083",0.228939473775214
"3084",-0.0803014916042643
"3085",-0.019003629709951
"3086",0.269165753517625
"3089",-0.128697948741279
"3090",0.0439707930513327
"3091",0.804738850698594
"3092",-0.199524074641292
"3093",0.031871228037923
"3094",0.140942934630401
"3095",0.0227220480958779
"3096",-0.0141760821857659
"3098",0.0958118303719369
"3099",-0.050911635395923
"3100",-0.0319061040478392
"3101",0.205166681477804
"3102",0.05431681232324
"3104",0.179938095947998
"3105",-0.00821975390038521
"3106",0.118812817218172
"3107",0.193563459373026
"3108",0.00814172042419803
"3109",-0.145065398861599
"3110",-0.0964065663476464
"3111",0.0605544650794179
"3112",-0.0105499136638167
"3113",0.0911380560444777
"3114",-0.0294958409989772
"3115",0.16587706485791
"3116",-0.0612434859747928
"3117",-0.115690253674018
"3118",0.0963808207578181
"3119",-0.232304844020987
"3120",-0.00101800434860355
"3121",-0.149438891352013
"3123",-0.0591035509079119
"3124",-0.104493673530409
"3125",0.00547693620255907
"3126",0.354515482747012
"3127",-0.0524040403445353
"3128",0.129983605763678
"3129",-0.0799375024599137
"3130",0.401396930697149
"3131",-0.0343991035453526
"3132",-0.103918411778079
"3133",-0.155131329804795
"3134",0.183193611642083
"3135",-0.127874683628914
"3136",0.177335474107366
"3137",-0.00837171932223846
"3138",-0.0800780922080571
"3139",-0.346188412141133
"3140",-0.0845655316080737
"3141",0.0765796663504921
"3142",0.0468501559767467
"3143",0.273596430788578
"3144",0.144793531221327
"3145",-0.127777518467806
"3146",0.0602832593197493
"3147",0.0946717134987183
"3148",-0.158656594969055
"3149",-0.337745430667051
"3150",-0.111975660686765
"3151",-0.0858851956039189
"3152",-0.000103010111526802
"3153",0.0648556592907801
"3155",0.345318642476262
"3157",0.137880093494627
"3158",0.168030287684077
"3159",0.022141846379697
"3160",0.0414909676990376
"3161",-0.0454861678307833
"3162",-0.062960455174358
"3163",0.422460874436212
"3164",0.132325340155949
"3165",-0.00462479928368342
"3166",0.413529402390891
"3167",0.102149580660822
"3168",0.105553530138114
"3169",-0.0049616397556016
"3170",0.610358930979884
"3171",-0.192928671048083
