"","mean_groun","groundnut_Fertilizer","GDP_Mean","Pesticide","AET_mean"
"39566",0.287275478362977,1.00132124860729,2.53683352820359,3.1078880251828,2.90363251608424
"39572",0.191506917478061,0.976032356333926,2.49680172397732,2.94694327069783,2.90441067925817
"39631",0.0784017523299294,0.276784055635817,2.49680172397732,2.94694327069783,2.9503010919549
"39731",0.186300321864628,0.614114762449391,3.53572152828684,2.07918124604762,2.60919725499881
"39877",0.36215056015923,1.84856426900089,3.58078294659351,5.98977763964001,2.95464444788962
"39956",0.0621066056091995,1.5922072847814,3.58078294659351,5.98977763964001,2.99124058358913
"39961",0.00863242587080486,0.38574605121081,3.33590723556634,2.59439255037543,2.18807431497775
"40035",0.00778473796002619,1.5344920750528,3.58078294659351,5.98977763964001,2.94939726808554
"40054",0.35500588723475,1.25526763060294,2.4976618359303,0,3.01940480052481
"40170",0.0607116140679208,0.367627015836223,2.49680172397732,2.94694327069783,2.88966846305678
"40235",0.239079198672533,1.63105170068294,3.58078294659351,5.98977763964001,2.82741543287271
"40309",0.0168085157652323,1.5863895630748,3.58078294659351,5.98977763964001,2.91349690606429
"40338",0.124369330344687,1.69015210273812,3.58078294659351,5.98977763964001,2.95428702808422
"40470",0.119309995831705,0.710165998206551,3.53572152828684,2.07918124604762,2.45667775848454
"40528",0.00236923292933351,0.559045633972742,2.26709515600535,0,2.99754239781064
"40535",0.0131426565165476,0.39728404190071,3.33590723556634,2.59439255037543,2.12764463009212
"40568",0.147650262699174,0.965898899411436,3.02038699518645,5.07753141635459,2.94975583102305
"40680",0.463892984060918,1.13629037409417,2.91077933629609,4.0484418035504,3.02295464394273
"40801",0.0291484192604486,1.06561733091811,3.60183553935009,5.44066196744929,3.05297777350132
"40872",0.0091697108751161,1.14952779739202,3.49225402986176,5.25389021628127,1.92652005840846
"40933",0.363202885859544,1.26676463049278,2.91077933629609,4.0484418035504,3.05137995058409
"40979",0.218758079497262,1.74597318646715,3.58078294659351,5.98977763964001,2.8263486582791
"41007",0.00229104106995663,0.534750705975174,3.53572152828684,2.07918124604762,2.43926688659787
"41106",0.463892984060918,0.900610915806639,2.91077933629609,4.0484418035504,3.06408789692067
"41127",0.213316060997404,1.558679255866,3.82053390533369,5.19781516944518,2.93030607211948
"41185",0.540236755913433,1.82175198819895,4.09994418754491,5.03344788228798,2.59206434777078
"41187",0.223203800843908,1.36998885411754,2.62407708852023,4.28046454662692,2.64185364144321
"41196",0.351256643095865,0.548992319139166,3.17598650936112,4.50851625226694,2.16861672488803
"41208",0.220383399446704,1.15599568754121,2.62407708852023,4.28046454662692,2.77764542796299
"41213",0.128388801254496,0.738338143531106,2.7855635422284,2.44870631990508,2.92174374604747
"41244",0.333812759738561,1.76483886007905,2.65874601931954,5.50520154772776,2.73740328091332
"41271",0.572512378999499,1.4425097702512,4.33107201983724,5.36316241230006,2.66491606488774
"41286",0.277675347390802,1.59885351919609,3.58078294659351,5.98977763964001,2.70604941203391
"41293",0.329695222686217,2.03499754068632,2.65874601931954,5.50520154772776,2.87536791866145
"41324",0.281207745126259,1.20451072207598,2.60583339786755,3.20709554041922,2.89890955830469
"41335",0.266097014876078,1.81872892123766,2.5001937426211,1.17609125905568,2.90854246146264
"41341",0.317459721154969,1.90210415250075,2.65874601931954,5.50520154772776,2.927055516243
"41349",0.148153958216133,1.70116758176436,4.55253120853509,6.47257508985315,2.95416782275191
"41351",0.176617363662299,0.633257876649456,2.09437779351545,3.63648789635337,2.83686453717511
"41361",0.347664453904002,0.774671295249033,3.2119147561999,4.85455500642305,2.98710207321175
"41370",0.254508473785174,1.1869071421935,2.86238456188045,3.65791593682995,2.62875373018432
"41371",0.176064704900212,1.5166581483141,2.7175806602292,5.06566932773143,2.09392173628448
"41380",0.252326727240626,1.28838548902159,4.33107201983724,5.36316241230006,2.70380808787514
"41405",0.00622826790470267,1.79249753314753,2.72897418472011,0,2.11327668392416
"41407",0.2962218457101,1.18728926114639,3.80950249718057,5.78923793550226,2.87101838639592
"41413",0.399961946484231,1.87803807097238,2.7175806602292,5.06566932773143,2.41917362122095
"41424",0.00524751828639617,0.562537812414717,2.26709515600535,0,2.97888805272834
"41441",0.709723078248416,1.76832284731501,4.55253120853509,6.47257508985315,2.27197982442138
"41442",0.409933132118576,1.24128704639291,2.62407708852023,4.28046454662692,2.42237680621548
"41453",0.0815757992988745,1.85619986629715,3.82053390533369,5.19781516944518,2.70836524891297
"41472",0.156664276503095,1.4823558195039,2.09437779351545,3.63648789635337,2.848113941318
"41479",0.379867807024866,1.31806900560066,3.49225402986176,5.25389021628127,2.82436024994278
"41482",0.176587516169424,1.02875774598822,2.36249398434491,2.39269695325967,2.61198552974082
"41497",0.150616912547328,0.525482814498547,2.09437779351545,3.63648789635337,2.68898890961125
"41527",0.0156803639330166,1.20713798166742,4.33107201983724,5.36316241230006,2.65191228159534
"41538",0.0203830030446891,0.450397782372822,2.36249398434491,2.39269695325967,2.39893670743297
"41567",0.36171666695284,2.12324197318325,2.99627669770714,6.95136909386879,2.68742278454921
"41569",0.356177907682059,1.21424421275775,2.66393928763576,0,2.78294161091618
"41570",0.485721418391781,1.32684910973134,3.80950249718057,5.78923793550226,2.85936468656911
"41571",0.254153550356373,1.70584081726549,2.65874601931954,5.50520154772776,2.8641471801967
"41587",0.0864751632617884,2.1344071305738,2.99627669770714,6.95136909386879,1.79366152688154
"41590",0.276304248256734,1.19442041450374,3.2119147561999,4.85455500642305,3.01437425936874
"41610",0.582224965196692,2.29411379917274,2.99627669770714,6.95136909386879,2.66033176450226
"41640",0.100370548564344,0.677968410535371,2.09437779351545,3.63648789635337,2.88678103069075
"41642",0.549153345193055,1.19989074288486,3.49225402986176,5.25389021628127,2.33607835555519
"41647",0.231393160875262,1.14391031264973,3.80950249718057,5.78923793550226,2.87355586051965
"41662",0.453880803417868,1.42338548798564,2.91077933629609,4.0484418035504,3.01656702800884
"41665",0.249429787154409,1.18886867265419,3.49225402986176,5.25389021628127,2.41243054546528
"41678",0.016615957189893,0.558143965534277,2.26709515600535,0,2.96971675430973
"41679",0.191468263773757,1.42250511412731,3.82053390533369,5.19781516944518,2.83084633715454
"41683",0.155122771726915,0.762137779870451,2.58561693011275,4.06785166051235,2.81931474242569
"41689",0.0475598233542082,0.800654112975122,2.77291888787602,0,2.95661620492008
"41710",0.245512665346567,1.62561996015594,3.30639568540983,5.00241662707248,2.87189247912995
"41724",0.263405908453902,1.60989925781714,3.30639568540983,5.00241662707248,2.86731488131842
"41734",0.200485694533774,1.01584637341425,2.58899405288781,1.7481880270062,2.73087356090711
"41743",0.463892984060918,0.953669400206181,2.91077933629609,4.0484418035504,3.03791241190388
"41747",0.0313313242772211,1.15663748705183,3.82053390533369,5.19781516944518,2.15336110355476
"41754",0.478806896745603,1.87156834700197,4.35542667018496,0,2.49613033531194
"41762",0.214843844340306,1.28014671098249,2.58899405288781,1.7481880270062,2.7295119013028
"41778",0.0434359524834299,0.515773814173653,3.53572152828684,2.07918124604762,2.30773156061007
"41794",0.167220610437532,0.309283975761586,2.49680172397732,2.94694327069783,2.9372640853791
"41803",0.20493509968283,2.13252157340028,2.99627669770714,6.95136909386879,1.63887536255848
"41812",0.10742821461941,1.54595386051589,3.58078294659351,5.98977763964001,2.97968925801245
"41831",0.0276367364500382,1.67114156238511,2.86238456188045,3.65791593682995,2.95243637947924
"41835",0.395515585407263,2.18340578818743,4.53949600698066,5.72928874039045,2.87893193291314
"41841",0.166469913761814,1.0599136447616,3.02038699518645,5.07753141635459,2.94678550795933
"41855",0.232572620007812,1.19330379999982,3.31522015660823,4.21937492462626,1.09608199671844
"41859",0.219975597550724,0.95063189730012,2.49680172397732,2.94694327069783,2.87907538955382
"41866",0.275308857974951,2.16454831391695,4.53949600698066,5.72928874039045,2.97218079019794
"41873",0.247354499372157,2.1684492594264,3.11157238883648,4.53804562440914,0.237088716125171
"41890",0.175084777242364,1.23979250738674,2.91491025581416,4.33380987485523,2.46653222368974
"41892",0.0731263110983279,0.545902003347339,2.7855635422284,2.44870631990508,2.63907718876373
"41898",0.317822663299687,2.02758345459038,2.23757342070395,3.59228781595213,2.88648401058947
"41905",0.0218016281680031,0.509599511740334,3.17598650936112,4.50851625226694,2.32562804386427
"41923",0.211571071775946,1.25659984042426,2.42066321182124,2.79028516403324,2.88129123032159
"41933",0.405014572184096,1.56830373173345,3.82053390533369,5.19781516944518,2.53153593731396
"41935",0.273194250496367,0.541161732125513,2.50106388530586,2.26245108973043,2.64438582943008
"41941",0.357617015934138,2.16545525355188,2.59766308039662,5.15992795289598,2.91819421531288
"41955",0.0675161557590562,1.64505366775076,2.32172481869042,3.01367969729119,2.80992027463396
"41959",0.326077877926736,1.36604664440786,2.77291888787602,0,2.88854052013194
"41966",0.0335100971124999,1.21466003135192,4.33107201983724,5.36316241230006,2.48507467365766
"41967",0.279438041108168,1.61050895492228,2.86238456188045,3.65791593682995,2.91285284020453
"41976",0.168456802013763,0.816215374158046,2.26709515600535,0,2.79160502787782
"41982",0.461694719188405,2.33011702816094,2.91077933629609,4.0484418035504,2.98536444898877
"41995",0.391569181957472,1.99343159838056,4.55253120853509,6.47257508985315,2.9664266974023
"42004",0.125636292869152,1.99317119138316,2.93941686176546,1.85125834871908,2.98297214103218
"42008",0.316306855587236,1.27498057752394,4.33107201983724,5.36316241230006,2.97273854118322
"42023",0.165596700528249,1.7093403416847,2.75739439046715,4.31363525361033,2.75035914130359
"42025",0.265460485946307,1.58338703009428,2.45136741350565,2.68484536164441,2.66900955072484
"42033",0.186039170675669,0.529148626244733,2.50009459561958,2.72916478969277,2.86841875314491
"42035",0.465577734250623,1.64433129434976,4.55253120853509,6.47257508985315,2.42418621681887
"42041",0.235856301056124,1.91299959861974,2.99627669770714,6.95136909386879,2.40962119161543
"42054",0.27381904807129,1.81545231021435,4.55253120853509,6.47257508985315,2.95430138796243
"42067",0.0855680430051329,0.520089477225266,2.58899405288781,1.7481880270062,2.75783418772869
"42117",0.433193842386332,2.24127933099763,2.99627669770714,6.95136909386879,2.90110950282208
"42134",0.292256066703321,1.16040659276777,2.79622643974621,2.8668778143375,3.06709891383742
"42142",0.00770932289215324,1.26543338230355,2.65874601931954,5.50520154772776,2.84367946779092
"42154",0.243404691304348,0.991448689651773,2.26709515600535,0,2.86635064272917
"42156",0.504833693265419,2.27582086911269,2.99627669770714,6.95136909386879,2.86795301615872
"42157",0.0201231361359636,1.20999793876703,2.93941686176546,1.85125834871908,2.99647388448248
"42159",0.0277975616467928,1.51887809272268,2.26709515600535,0,2.94337083813739
"42176",0.257772930810809,1.48630225265337,3.82053390533369,5.19781516944518,2.37722817105464
"42178",0.430225205946695,2.05529150852979,2.99627669770714,6.95136909386879,2.80207498668948
"42195",0.01120507831724,0.788074057532415,2.58970408801578,3.72320931040511,2.31347802822794
"42196",0.0793476039787828,1.72099739522669,2.86238456188045,3.65791593682995,2.94058170011006
"42198",0.0531232765016938,1.83682143388613,2.99627669770714,6.95136909386879,1.74429298312268
"42205",0.233759374203191,1.1006673397967,3.02038699518645,5.07753141635459,2.99131575311836
"42207",0.00451678168142022,1.31364352430075,2.33187050378788,2.46982201597816,2.57533907366012
"42211",0.466607269352597,2.25755392502372,2.99627669770714,6.95136909386879,2.8344755812385
"42214",0.320337888643152,1.98791839662742,2.61998209528875,4.35812528527665,2.95761583740591
"42229",0.288301881144785,2.10127447148204,2.7175806602292,5.06566932773143,2.25881965409523
"42232",0.281415076182871,0.823846151733265,2.98847132047518,4.4215710245264,2.81381521125875
"42238",0.134408946183496,0.549545282990453,2.7855635422284,2.44870631990508,2.89809967576246
"42250",0.474631994396204,1.99906248427268,2.65874601931954,5.50520154772776,2.76809608407603
"42254",0.3904304141147,1.35183628738903,3.31522015660823,4.21937492462626,1.44725034602264
"42257",0.20544997979705,0.507049639449435,3.17598650936112,4.50851625226694,2.31786443662925
"42276",0.247116114279877,1.25785178663047,2.86238456188045,3.65791593682995,2.8881644446515
"42279",0.0406182524831242,1.23751919629264,4.33107201983724,5.36316241230006,2.76885163765424
"42291",0.150974353744299,1.5957945376344,3.58078294659351,5.98977763964001,2.79393166870323
"42296",0.322188753244844,1.91867116329457,4.55253120853509,6.47257508985315,2.92113815314293
"42298",0.0108724064085417,0.656606127400844,2.26709515600535,0,2.92898989369298
"42302",0.681498758891231,1.8812274110222,2.99627669770714,6.95136909386879,2.03110776860551
"42304",0.328379602419267,1.45221771283054,3.43826317827967,4.48797221209359,3.01745817920319
"42336",0.206316125285697,1.20067429631947,2.26709515600535,0,2.92931398897249
"42341",0.43195111120554,2.05083515304343,2.99627669770714,6.95136909386879,2.47458911979813
"42343",0.0792731221836294,0.83736144642355,2.7855635422284,2.44870631990508,2.90857437070877
"42354",0.34501428522344,1.86751415656932,2.23757342070395,3.59228781595213,2.90714893366672
"42387",0.36432968760585,1.24010003091944,3.02038699518645,5.07753141635459,2.9896537161298
"42397",0.225309288705595,0.616282145944773,2.09437779351545,3.63648789635337,2.74344676621514
"42411",0.453591321784812,1.03194779094903,2.91077933629609,4.0484418035504,2.93735368111291
"42414",0.210556445876416,1.88170784783994,2.93780053225296,4.07044424997295,3.0363983623283
"42420",0.322717661053515,1.95799792033783,2.65874601931954,5.50520154772776,2.73779824782794
"42422",0.0968433572401509,0.696555396981498,2.7855635422284,2.44870631990508,2.77160935076873
"42425",0.48558918951226,2.03548323956885,2.99627669770714,6.95136909386879,2.38779223528339
"42428",0.0156073957166632,2.32566487740192,3.11157238883648,4.53804562440914,1.2494895370282
"42436",0.0169340908348194,1.62951905596082,2.99627669770714,6.95136909386879,2.58006242426427
"42442",0.0197712862840369,1.28615723389415,4.33107201983724,5.36316241230006,2.92158894331673
"42446",0.198686308217696,0.738955456208059,2.7855635422284,2.44870631990508,2.89297528979335
"42450",0.396199348839891,1.44207525774886,3.39165397941092,5.6784582838221,2.92259417630375
"42451",0.463892984060918,0.92804139228228,2.91077933629609,4.0484418035504,3.0334524778895
"42452",0.0145413650730465,0.859555160307435,3.80950249718057,5.78923793550226,2.76979039164951
"41183",0.479995960488723,1.15764328460581,2.91077933629609,4.0484418035504,3.00731968206506
"41226",0.230613296275587,0.897439535358592,2.49680172397732,2.94694327069783,2.89475932374495
"41237",0.00597562755374682,0.932389017945378,2.93941686176546,1.85125834871908,2.92251384323568
"41259",0.124602003771299,0.917044638878721,2.49680172397732,2.94694327069783,2.71142306097216
"41276",0.206113459093462,1.45333946413682,3.58078294659351,5.98977763964001,2.97293392882476
"41288",0.164373512242501,1.49286291482872,3.3312523916706,3.23172438332852,3.02148709731613
"41410",0.201340217089454,1.43214062237077,3.39165397941092,5.6784582838221,2.93760594316745
"41485",0.206000860508538,1.62896384769832,3.30639568540983,5.00241662707248,2.87037603286317
"41512",0.0974372425200352,0.714946343382566,3.53572152828684,2.07918124604762,2.46602422262761
"41555",0.508800429782675,1.8658098328881,3.58078294659351,5.98977763964001,2.92874780566316
"41666",0.169883285648962,1.37359563026344,3.82053390533369,5.19781516944518,2.90010854306085
"41741",0.0636511841004343,1.74199275462609,3.58078294659351,5.98977763964001,2.94649466536357
"41742",0.17910786906941,0.356020108588426,2.49680172397732,2.94694327069783,2.75251031491019
"41839",0.596784196987741,1.23612309401048,2.91077933629609,4.0484418035504,3.0167212768237
"41847",0.270364556856318,1.9426553080244,3.58078294659351,5.98977763964001,2.86669513396752
"41911",0.353212918672024,1.83324258466296,3.58078294659351,5.98977763964001,2.79715208301566
"41945",0.155013810241915,1.46469902163971,3.39165397941092,5.6784582838221,2.99002684069558
"41950",0.234714035837765,0.865373656435023,2.49413466181068,2.56348108539441,2.59274497229522
"41953",0.473601172598826,1.3029103729388,3.60183553935009,5.44066196744929,3.03849124318174
"41990",0.45185036802024,1.45838670965356,2.91077933629609,4.0484418035504,3.00700691795156
"42052",0.463892984060918,0.890224009110912,2.91077933629609,4.0484418035504,3.02213244614406
"42062",0.0415422075362946,0.387589785189105,3.33590723556634,2.59439255037543,2.23118580582203
"42087",0.11166241890461,0.692461334533867,3.53572152828684,2.07918124604762,2.52594672090972
"42137",0.435859522724733,1.7994446122799,2.91077933629609,4.0484418035504,3.03316996007389
"42148",0.147650262699174,1.04957869518837,3.02038699518645,5.07753141635459,2.96303131208796
"42179",0.262352198636885,0.938652446702594,3.02038699518645,5.07753141635459,3.00941548235678
"42217",0.0813473056434634,1.4923747566567,3.6255249388827,0,2.91164897280431
"42231",0.530974025473274,1.82801430256242,3.58078294659351,5.98977763964001,2.91281808400229
"42255",0.250387570035505,1.07014517472341,2.53683352820359,3.1078880251828,2.9591067247685
"42346",0.185157937458648,1.77970109774664,3.58078294659351,5.98977763964001,2.93844675292014
"42365",0.138114914122781,1.45775095340091,3.39165397941092,5.6784582838221,3.00205029626195
"42376",0.316988393033689,1.82976521519081,3.58078294659351,5.98977763964001,2.80996031837678
"42379",0.0625733655592503,1.605451290388,3.58078294659351,5.98977763964001,2.95296100291414
"42406",0.250302300607615,1.38061690129437,3.32253163472896,5.32023770690539,3.03526530998874
"42439",0.00437663187492372,1.61168587137754,3.58078294659351,5.98977763964001,2.92038424217836
"42447",0.0107543967035925,1.15274418278823,2.26709515600535,0,3.00492754985658
"42470",0.262569026672879,1.55386690856049,3.82053390533369,5.19781516944518,2.86605514686113
"42478",0.351878581872661,0.483848012889611,3.17598650936112,4.50851625226694,1.51560579469233
"42495",0.2930323663021,2.15491388033709,2.23757342070395,3.59228781595213,2.9045368381975
"42511",0.284445422901931,1.48186255487859,2.77291888787602,0,2.84157359986894
"42519",0.292256066703321,1.19068790804223,2.79622643974621,2.8668778143375,2.99278487794046
"42524",0.424933246851222,1.71787847933778,3.17598650936112,4.50851625226694,2.01585104302387
"42560",0.329058725710783,1.39712383001121,3.31522015660823,4.21937492462626,2.92761474687509
"42562",0.377530367698973,1.50449136682675,3.32253163472896,5.32023770690539,2.93772381426892
"42565",0.133273208772681,1.26834396147763,2.13118737707235,2.96425963019685,2.86853015254697
"42569",0.0136327433954578,1.28980469960527,4.33107201983724,5.36316241230006,2.56532768019459
"42573",0.012964977036634,1.59797000867596,3.93411693195139,4.32570034291599,1.9733065728001
"42590",0.0218016281680031,0.511606212061911,3.17598650936112,4.50851625226694,2.45377322247802
"42627",0.103015004879002,0.636582916410774,2.7855635422284,2.44870631990508,2.84452340160317
"42632",0.444877168896461,1.41064602002513,3.80950249718057,5.78923793550226,2.95426692343773
"42633",0.366670818944503,1.96322917248087,2.26964184190232,0,2.25305516936298
"42655",0.100556794414196,1.16016678674094,2.26709515600535,0,2.98488345378557
"42659",0.15463949586136,1.63886598644167,2.09437779351545,3.63648789635337,2.86187030657785
"42672",0.0120011933909037,1.43803206066355,4.33107201983724,5.36316241230006,2.34842656529974
"42678",0.0745504898521103,1.01644289514741,3.80950249718057,5.78923793550226,2.84371281205735
"42690",0.278480885612441,1.63537745471069,3.58078294659351,5.98977763964001,2.94002854269885
"42694",0.118259449693699,1.51264096633151,3.53572152828684,2.07918124604762,2.54870375615842
"42703",0.207103376789421,1.87440254488001,4.55253120853509,6.47257508985315,2.89916885856721
"42705",0.463892984060918,1.62576458643441,2.91077933629609,4.0484418035504,3.03788161396618
"42710",0.111123292233702,1.55503217898789,2.26964184190232,0,2.30942736821436
"42723",0.231927336857111,1.12753845266793,2.62407708852023,4.28046454662692,2.61810415517444
"42724",0.242981806887365,1.55348217399256,3.58078294659351,5.98977763964001,2.89308442356755
"42725",0.469410292553603,1.53971260694851,3.80950249718057,5.78923793550226,2.67272991885311
"42727",0.0475159888952852,0.809976812092297,2.98847132047518,4.4215710245264,2.94301285756679
"42729",0.190331698730671,1.70220026512445,2.09437779351545,3.63648789635337,2.80874735854306
"42743",0.579682424276742,2.19956858027546,2.99627669770714,6.95136909386879,2.92051464136321
"42747",0.207860143976136,1.29932966186476,2.13118737707235,2.96425963019685,2.91479004312745
"42748",0.0820024378441971,0.58011065341316,2.50009459561958,2.72916478969277,2.74009469790364
"42758",0.140764942731071,0.59319817520447,2.7855635422284,2.44870631990508,2.66980096833289
"42761",0.407832667413053,1.65351345122606,2.59766308039662,5.15992795289598,2.96941591235398
"42764",0.323392744862492,0.540320943010747,3.17598650936112,4.50851625226694,2.39805890639348
"42768",0.463892984060918,1.82066155167636,2.91077933629609,4.0484418035504,3.02477388980014
"42794",0.357994102820807,1.07348149742482,3.49225402986176,5.25389021628127,2.05596276823313
"42807",0.13978731122504,0.662641858249821,2.7855635422284,2.44870631990508,2.80923896535656
"42820",0.522630500411248,1.65468921085918,4.14310934368233,4.86861505347097,2.60281547159111
"42821",0.244208373844577,1.62951970550523,3.30639568540983,5.00241662707248,2.86718854570706
"42828",0.223365408197989,1.6483025071703,2.58970408801578,3.72320931040511,2.75542336479776
"42836",0.432707339849961,1.28829110054389,4.33107201983724,5.36316241230006,2.64177795836856
"42837",0.285396185123082,2.11132806700973,2.65874601931954,5.50520154772776,2.1364091129594
"42843",0.0412075249059496,1.53300698123025,2.93941686176546,1.85125834871908,2.86840650332368
"42844",0.179236707982028,1.11359959481764,2.49680172397732,2.94694327069783,2.85789403044633
"42847",0.0510567007239167,1.28983029301,4.33107201983724,5.36316241230006,2.60207937899519
"42849",0.463892984060918,1.2849005685315,2.91077933629609,4.0484418035504,3.00801813770711
"42871",0.744966117272601,2.0030902579093,2.99627669770714,6.95136909386879,2.22290218620518
"42873",0.107274446395327,1.15534686978842,3.53572152828684,2.07918124604762,2.61533307370633
"42879",0.0650296015583084,1.52422778628522,3.30639568540983,5.00241662707248,2.90561119209128
"42897",0.0950216749237344,1.02910794302548,3.53572152828684,2.07918124604762,2.53553522733757
"42904",0.463892984060918,1.66583423457385,2.91077933629609,4.0484418035504,2.98257379812013
"42906",0.0208369027784944,1.20648899481411,2.32172481869042,3.01367969729119,2.81575756034238
"42907",0.086647054936544,0.925024909141948,2.75739439046715,4.31363525361033,2.68029773386347
"42913",0.381216551647257,1.67465212777782,3.58078294659351,5.98977763964001,2.95162080270846
"42915",0.308973417010423,1.78818650496208,2.61998209528875,4.35812528527665,2.96284268120124
"42917",0.41749976167034,1.29122304091327,4.33107201983724,5.36316241230006,2.68101228918917
"42934",0.475464672002824,2.0996581214244,2.99627669770714,6.95136909386879,2.80820293212047
"42942",0.0542539448871718,0.570132614505571,2.50009459561958,2.72916478969277,2.87395343472639
"42953",0.456285490760407,1.42702240498894,3.80950249718057,5.78923793550226,2.96870804289998
"42957",0.090946483623074,1.73752431223663,2.23757342070395,3.59228781595213,2.84163874876222
"42962",0.225170330504519,1.90007251372173,2.71242068625386,0,2.89816667903809
"42972",0.102895014771662,1.40649375357549,3.82053390533369,5.19781516944518,2.51252451908011
"42985",0.260071386314711,0.56026566300581,2.63083087894531,2.26007138798507,2.92780404978719
"42988",0.189609343764028,1.60743050322114,2.75739439046715,4.31363525361033,2.75437336663787
"42989",0.595231590292546,1.79143906072122,4.14310934368233,4.86861505347097,2.67111772011707
"42996",0.256129840862037,1.1072218823857,3.2119147561999,4.85455500642305,3.01874382902691
"43010",0.101892867623748,1.63675869140984,3.16095306782485,4.97335418216401,2.29996881498364
"43019",0.310771368965042,1.27266393377036,2.36249398434491,2.39269695325967,2.71490827388185
"43023",0.350169898792908,1.35761008743239,3.80950249718057,5.78923793550226,3.0059716656361
"43036",0.30934317449255,1.99175088550943,2.59766308039662,5.15992795289598,2.90266647269524
"43044",0.338451756382216,1.59284915347181,3.80950249718057,5.78923793550226,2.98803047103104
"43050",0.463892984060918,1.02249742474578,2.91077933629609,4.0484418035504,3.03798584435808
"43052",0.485656613980607,1.4234735443466,3.80950249718057,5.78923793550226,2.85359682399265
"43058",0.240352895308135,1.68727561562118,2.99627669770714,6.95136909386879,2.49881086943437
"43068",0.235086271699825,1.71766657894253,2.86238456188045,3.65791593682995,2.75561627009557
"43073",0.270106073164001,0.738321399720599,3.2119147561999,4.85455500642305,2.91203849877284
"43079",0.3015688235322,0.826272170486946,3.2119147561999,4.85455500642305,3.00011502112388
"43093",0.643347933347104,1.98291412695897,4.55253120853509,6.47257508985315,2.97380659558663
"43102",0.33953425128166,1.52077926373596,3.30639568540983,5.00241662707248,2.89173652012002
"43106",0.1343536831708,0.721519589372369,2.7855635422284,2.44870631990508,2.85182778648116
"43109",0.463892984060918,0.981460336898488,2.91077933629609,4.0484418035504,3.02531562039258
"43123",0.0587264587516463,0.513907827299662,3.17598650936112,4.50851625226694,2.234286733946
"43128",0.132128684188303,0.800619840819927,2.26709515600535,0,2.80447005136228
"43133",0.12283901004761,1.64374366692748,2.43334291583504,2.20951501454263,2.9004516641256
"43134",0.119727147614315,1.74086779227417,2.86238456188045,3.65791593682995,2.9484377096865
"43138",0.303109045475471,1.25724674928106,2.62407708852023,4.28046454662692,2.72835378202123
"43140",0.460817037381092,1.53575195991154,2.91077933629609,4.0484418035504,3.01500028962433
"43148",0.524686467544636,1.16623405268935,3.49225402986176,5.25389021628127,2.31583295197578
"43164",0.40285587333712,2.17919199664699,2.59766308039662,5.15992795289598,2.93653767777872
"43176",0.527073221005504,2.30870712979398,4.53949600698066,5.72928874039045,2.92146970756462
"43179",0.118615861522667,1.85159294315267,2.99627669770714,6.95136909386879,2.37683755973559
"43183",0.608526027479956,1.78246575029089,4.21334781739129,5.40708143378234,2.68381866030194
"43186",0.522836657456528,1.44083006018813,4.33107201983724,5.36316241230006,2.69238261412692
"43187",0.447174704828152,2.05922576527367,2.99627669770714,6.95136909386879,2.74914714199573
"43193",0.161781055815789,1.55267672150994,2.58561693011275,4.06785166051235,2.83000214172106
"43197",0.340875327046896,1.63636787618144,3.58078294659351,5.98977763964001,2.97293943144745
"43198",0.512901349340711,2.06123181501212,2.99627669770714,6.95136909386879,2.6443213361902
"43201",0.178441611264101,1.80460172638913,3.58078294659351,5.98977763964001,2.90650980467046
"43231",0.484973622098737,1.28783013656143,4.33107201983724,5.36316241230006,2.84564425747252
"43236",0.543772956171465,2.34570468955508,2.99627669770714,6.95136909386879,2.94699438522985
"43238",0.148132284110709,1.37211973637209,2.32172481869042,3.01367969729119,2.80445180289536
"43246",0.112592662503489,1.71084890556836,3.58078294659351,5.98977763964001,2.89274866698201
"43261",0.147016247945887,1.2732547313318,2.98847132047518,4.4215710245264,2.90709610903045
"43276",0.373306799579684,1.11090973405274,3.02038699518645,5.07753141635459,2.99187713467987
"43286",0.465048554037517,1.28597130322154,4.33107201983724,5.36316241230006,2.84811027386707
"43294",0.064751060809067,1.29372542331184,4.33107201983724,5.36316241230006,2.64367587658914
"43295",0.146716137042502,1.02338300404054,2.26709515600535,0,2.87131747892969
"43307",0.608526027479956,1.75338752882642,4.21334781739129,5.40708143378234,2.32140607826015
"43312",0.150396161816115,0.968522507617222,2.58561693011275,4.06785166051235,2.82906626295479
"43315",0.164213017519493,1.45447072106126,2.75739439046715,4.31363525361033,2.76642170008543
"43318",0.109294735374458,0.688250016334129,2.7855635422284,2.44870631990508,2.87185602136184
"43321",0.0937126581320154,1.38131104325275,2.26709515600535,0,2.89715562986875
"43331",0.354965199232332,1.40218310521525,3.31522015660823,4.21937492462626,2.92212896536095
"43339",0.463892984060918,1.0104888297615,2.91077933629609,4.0484418035504,2.97978947408897
"43342",0.18413197126158,1.39692095161066,3.31522015660823,4.21937492462626,2.91740234390586
"43343",0.0245660987313316,0.990163042333328,3.49225402986176,5.25389021628127,2.52062387678971
"43345",0.0996249280487005,0.512790867610133,2.49413466181068,2.56348108539441,2.4076286067131
"43357",0.347483908258045,1.25210822812159,2.62407708852023,4.28046454662692,2.67488573387171
"43358",0.395539437486332,2.39768609906609,2.99627669770714,6.95136909386879,2.91052117971131
"43363",0.053025062336415,1.4014290585162,3.31522015660823,4.21937492462626,2.90147291698737
"43366",0.352107668632005,2.14970385256137,2.43334291583504,2.20951501454263,2.90348564804778
