Fishnet_ID,MaizeError
43700,-0.06287464
43707,0.024337253
43709,-0.12202729
43710,0.139616617
43712,0.083459089
43714,0.612381616
43716,0.169227758
43718,0.636186896
43720,0.181342277
43721,0.057844056
43722,0.080025647
43727,-0.09772067
43742,-0.20920701
43747,0.127371355
43757,-0.184165245
43760,0.118038256
43761,-0.131694
43767,-0.230153869
43768,-0.05524607
43777,-0.041645429
43784,0.088520749
43787,0.012275815
43791,0.023236389
43800,-0.394120579
43802,0.504896651
43804,0.027231789
43807,-0.050134184
43818,0.095326543
43821,0.132213472
43826,-0.001722908
43833,0.245835375
43834,-0.194434667
43838,-0.12996143
43842,0.082920374
43843,-0.168254066
43850,0.183413686
43858,-0.131058158
43861,-0.223656413
43865,0.254416621
43866,-0.003551825
43871,-0.177090221
43872,-0.128322084
43879,0.067184771
43886,0.017498974
43889,-0.161713058
43890,0.145549202
43898,-0.115701889
43899,0.540334106
43905,0.105134057
43906,-0.380573224
43908,-0.035215266
43911,-0.018355738
43918,-0.109009721
43923,-0.012467005
43925,-0.268368018
43927,-0.010513525
43929,-0.151476221
43933,-0.112195759
43946,-0.147890822
43947,-0.45949577
43951,-0.005531591
43953,0.029804244
43960,-0.118525442
43964,-0.126358683
43965,0.20242758
43973,0.189917023
43975,0.70170329
43977,-0.235802175
43988,-0.239979663
43989,-0.242297634
43996,-0.380729859
43999,-0.370342469
44003,-0.05330292
44007,1.078724944
44012,0.285371863
44013,-0.041414016
44017,0.242621382
44018,-0.126311917
44019,-0.085968625
44021,-0.011801099
44023,0.588358378
44027,-0.057911705
44030,0.043842937
44033,-0.085169021
44034,-0.037693039
44039,0.114700162
44040,-0.345055815
44047,-0.047526803
44049,-0.189555585
44050,-0.055860463
44052,0.13726595
44056,-0.195833954
44060,-0.042775917
44069,-0.110247963
44079,-0.316894019
44090,0.066693806
44094,0.441802784
44095,0.824324703
44098,-0.087859456
44100,-0.512217316
44105,-0.135878198
44106,0.074167754
44107,0.128450628
44119,-0.478733161
44128,-0.167495763
44139,-0.325744505
43419,0.000843158
43420,-0.008522403
43428,0.250839837
43462,-0.158606661
43484,-0.00868871
43490,0.326136495
43494,0.179214364
43510,0.038088547
43522,-0.117997666
43534,0.192417566
43557,2.05969769
43559,0.1101819
43571,0.177236174
43619,0.038924505
43626,0.292238652
43634,-0.001051256
43649,0.319464275
43664,0.049808976
43675,0.096465801
43715,-0.026172489
43724,0.247385603
43748,0.460365918
43755,0.187487095
43758,-0.083453432
43781,-0.10765179
43785,-0.345730233
43793,-0.029083495
43799,0.008001174
43803,0.107422849
43817,0.169022273
43832,-0.055611455
43862,0.208454167
43867,-0.238489018
43922,0.566035342
43941,0.193814201
43943,-0.095590784
43948,0.220553928
43950,0.065439278
43956,0.260750459
43957,0.023032073
43962,-0.05708952
43970,0.030610815
43991,-0.177884991
44026,-0.05923775
44031,-0.18866159
44036,-0.063239474
44064,0.128005457
44076,0.067206013
44080,0.768817003
44082,0.29959328
44102,0.407516665
44103,0.355051868
44117,0.506228499
44129,0.174201987
44134,-0.005836073
44135,-0.28117969
44138,-0.074333487
44145,0.063852061
44149,0.009510334
44153,0.63977542
44156,0.137256264
44178,-0.004507151
44179,-0.438746547
44180,-0.371108585
44182,-0.000468224
44183,-0.025901626
44185,0.055763956
44186,0.005922839
44190,-0.340391231
44192,0.124193393
44194,0.153965651
44195,0.609413745
44196,0.113554346
44202,0.097380229
44203,0.03243517
44206,-0.431684346
44207,0.602875995
44217,0.002836296
44220,0.058340517
44221,0.111818319
44223,-0.031241941
44225,0.006131412
44227,-0.102543597
44231,-0.100083595
44232,0.15116156
44233,0.274291603
44234,-0.141870932
44238,0.099082159
44243,0.130705473
44247,-0.060223937
44249,-0.018549175
44255,-0.065352133
44256,-0.087155481
44257,0.170970499
44258,-0.126213086
44260,0.031545312
44263,0.054180917
44264,-0.11510185
44266,-0.03879751
44269,-0.149977178
44271,-0.046529093
44273,-0.308124225
44278,-0.067846442
44279,0.007522335
44282,0.167492555
44283,0.173087032
44290,-0.04586776
44295,-0.031808349
44296,-0.005672901
44302,-0.050932819
44306,-0.375807846
44308,-0.038073724
44315,-0.056645476
44317,0.376003378
44324,-0.02415598
44325,-0.152979955
44326,-0.16725006
44329,-0.093033257
44330,-0.115185766
44344,0.893565272
44346,0.146205163
44348,0.3229846
44350,-0.168498538
44351,0.135319753
44355,-0.39948071
44362,-0.064669633
44364,0.326082849
44365,0.008266385
44367,0.129367626
44368,-0.127035413
44369,-0.017234907
44374,0.278619541
44377,0.015986444
44379,-0.045480702
44381,-0.025498715
44382,0.006032137
44383,-0.285230255
44393,0.053806037
44400,-0.044145689
44406,0.180561554
44409,0.168897085
44410,-0.305972628
44412,0.132933776
44414,0.262011622
44416,-0.08510059
44419,0.538679006
44426,0.202446625
44427,0.052727232
44431,0.85859697
44433,0.137474264
44434,0.512899751
44435,0.041142744
44441,0.327780784
44446,-0.030398887
44454,0.041238938
44457,0.75410934
44461,-0.024112662
44462,0.010178211
44466,-0.013250214
44467,0.241215698
44468,-0.078458199
44470,0.392427012
44473,0.173273588
44474,-0.436544188
44476,-0.284411915
44477,0.057586757
44478,-0.20000328
44479,0.083240653
44480,0.786568551
44481,-0.400075883
44482,-0.119588668
44484,-0.182737259
44485,-0.209234488
44487,-0.122828322
44488,0.07027273
44489,0.143890523
44495,-0.254992457
44496,0.222230086
44502,-0.269697309
44507,-0.09712123
44511,0.087610445
44512,0.233027542
44514,0.225920981
44515,-0.087098972
44523,-0.251683975
44525,-0.089676021
44527,0.033771469
44538,0.075136975
44542,0.842169806
44543,-0.241064566
44549,-0.099417904
44564,-0.147970214
44568,0.111932894
44569,-0.050525314
44570,-0.169678534
44573,0.753107866
44575,-0.237292946
44576,0.017809827
44578,0.05663571
44582,-0.101998523
44589,-0.160170921
44592,0.734479089
44596,0.880535593
44606,0.095818104
44608,-0.036011265
44612,0.144223789
44617,0.069340381
44620,0.440227363
44623,0.119089724
44626,-0.059742768
44628,-0.258597579
44630,0.110229663
44631,-0.004879766
44632,0.184599003
44640,-0.023341102
44641,-0.024496438
44647,0.06493932
44652,-0.091806421
44656,0.065738518
44657,0.231137885
44660,0.232805521
44661,-0.21255484
44662,-0.241906741
44666,0.000442562
44670,0.039289382
44672,-0.032562032
44676,-0.034693445
44677,0.19639456
44679,-0.0078665
44682,0.075772952
44683,0.154220082
44685,0.277078268
44687,-0.32289685
44697,0.227594963
44702,-0.210281265
44703,0.149420763
44704,0.092696564
44707,0.253745663
44714,0.441233503
44718,-0.166779413
44727,-0.138075121
44732,-0.26460086
44741,0.292267246
44745,0.235884942
44747,-0.025364582
44750,-0.098267928
44757,-0.124250833
44763,0.553917854
44766,-0.45582522
44767,0.638542347
44776,-0.317626041
44785,-0.115061785
44787,-0.132727015
44789,-0.018695355
44792,0.373335762
44794,-0.130824833
44795,0.034977343
44796,-0.146123117
44799,-0.112151066
44800,0.214863345
44804,-0.108811707
44808,0.048685774
44809,-0.046302049
44812,0.501142392
44813,-0.086019886
44816,0.166744303
44819,0.041492489
44823,-0.26064379
44824,0.014552656
44827,0.018938863
44828,0.199154112
44829,-0.305654409
44830,0.017008704
44831,0.076245817
44163,-0.010745487
44169,-0.436316249
44177,0.464036286
44205,-0.214310795
44208,-0.155753632
44209,0.173490528
44251,0.193836652
44262,0.606670953
44270,-0.02161811
44272,-0.149313389
44297,-0.140250676
44299,-0.140703937
44311,0.193992143
44318,0.127497989
44322,0.121131122
44334,-0.007941052
44352,0.066835363
44353,0.170757769
44396,0.247794643
44418,0.110858871
44420,-0.154656345
44421,0.265333014
44425,0.011643458
44429,0.309430847
44463,0.029401549
44465,0.149074718
44497,0.054993053
44533,-0.128117883
44539,-0.329916048
44540,-0.031681478
44544,0.051078762
44547,0.448657322
44552,-0.153546534
44556,-0.084460142
44566,0.06645326
44567,0.597609641
44572,0.325115029
44584,-0.04175242
44586,0.343409687
44591,0.165138595
44598,0.330395308
44610,0.010791735
44615,0.52843856
44627,0.104283832
44664,0.187377351
44673,-0.447767068
44693,0.501966869
44734,-0.154349913
44748,0.289545875
44752,-0.151494804
44760,-0.274247776
44761,0.075343466
44765,0.393137202
44788,0.178861407
44833,-0.236460825
44837,-0.329185128
44838,-0.298413573
44839,0.022601935
44843,0.306296922
44844,-0.115992369
44850,0.113512883
44853,0.281005232
44856,0.109710635
44863,-0.059760664
44865,-0.02158114
44869,-0.068584715
44870,-0.455283191
44875,-0.124907614
44878,-0.111321666
44880,-0.040753873
44881,0.0676942
44885,-0.124866375
44888,1.213956485
44890,0.46553881
44895,-0.222793143
44905,-0.131079589
44907,-0.014790624
44912,0.079324543
44916,0.023132235
44917,-0.122739583
44920,0.430801538
44921,0.046598024
44922,-0.061006784
44924,0.11059189
44927,0.005593821
44929,-0.19577711
44930,-0.10888783
44933,-0.091716548
44935,-0.194463501
44936,0.064442614
44937,0.426811592
44943,0.500674387
44947,-0.227094937
44950,0.073106044
44951,-0.361352635
44953,0.071270997
44956,-0.08719647
44957,0.181654738
44959,0.069994013
44962,-0.10666552
44963,-0.295874062
44966,-0.097811033
44973,-0.04814688
44981,0.252020266
44982,-0.19371813
44988,0.317767716
44990,0.044589589
44991,0.037373009
44994,-0.0741712
44995,-0.227478548
44996,-0.184278341
45001,0.311695184
45004,-0.018464235
45006,-0.114966627
45013,-0.044993445
45018,0.144235286
45019,-0.311000279
45024,0.620750675
45028,-0.253188565
45032,-0.212927412
45036,0.048446073
45038,-0.399709758
45040,-0.314408284
45045,0.373200217
45046,-0.072663544
45047,0.082712234
45049,0.004231054
45051,0.092000523
45052,0.035416843
45060,-0.110151381
45061,0.281886046
45067,-0.022139262
45070,0.049138828
45072,-0.368784512
45075,-0.110685614
45076,-0.184610972
45079,0.135364047
45080,0.01012458
45081,-0.355575479
45087,-0.001116234
45089,-0.119065383
45090,-0.021476016
45092,-0.33351243
45101,0.060100585
45103,0.160199071
45106,0.055005621
45107,-0.010482917
45110,0.055719876
45111,0.137244063
45113,-0.079702241
45114,0.279290787
45120,-0.045026474
45121,0.166946125
45122,0.166518169
45123,0.258120807
45129,-0.265490708
45132,0.198747486
45135,0.398409794
45138,-0.077443995
45147,0.083644845
45156,-0.104995853
45158,-0.019896869
45166,-0.342755836
45167,0.101340702
45176,0.000284706
45181,-0.306063724
45182,0.570863543
45189,0.056376456
45190,-0.153470779
45191,-0.003407574
45192,0.020724723
45194,0.08310889
45198,-0.442638965
45200,-0.031080009
45204,0.032213761
45206,-0.321542389
45207,0.224570852
45209,-0.164466538
45214,0.521527176
45216,0.342900539
45219,-0.214734956
45220,0.092133929
45228,-0.15756488
45229,-0.353263711
45231,-0.125682889
45237,-0.119761959
45239,0.772624812
45241,-0.179029744
45242,-0.238873106
45245,-0.225514937
45246,0.177482356
45248,0.581549029
45252,0.117330339
45255,0.024080463
45258,0.254525178
45259,0.270859999
45260,-0.264096757
45261,-0.095265807
45263,0.366885231
45266,0.029674935
45267,0.453369102
45269,0.3875416
45274,0.275370087
45276,0.012880866
45279,0.686978226
45280,-0.041382944
45282,-0.176565732
45283,0.278837433
45286,0.14353413
45289,0.006809745
45290,-0.07822501
45291,0.135258056
45293,-0.204059038
45295,-0.087233119
45296,0.127131499
45301,0.063547262
45304,-0.118555246
45309,-0.185361849
45314,-0.052838483
45319,0.484124148
45323,0.191282292
45327,0.159049504
45331,0.278819048
45332,0.05013859
45333,-0.203899829
45337,0.124512152
45338,-0.020742699
45339,-0.221959655
45341,0.08149342
45342,-0.014911366
45344,-0.249562939
45354,-0.065784346
45357,0.021355835
45369,-0.19353824
45370,0.07505453
45372,0.104079646
45373,-0.102321295
45376,0.294229888
45377,-0.053180062
45381,0.029931784
45394,0.673185462
45395,0.002954196
45397,-0.043179756
45399,0.049635494
45403,-0.355625925
45412,0.096509948
45415,-0.141261641
45416,0.167178042
45418,-0.042288398
45420,-0.003418663
44840,-0.45118557
44841,-0.33412232
44861,0.288389946
44868,0.174650098
44894,0.393699657
44900,-0.225416412
44911,0.01444983
44931,0.003617585
44955,0.379513716
44960,0.055858471
44965,-0.324638894
44977,-0.080538235
44978,-0.117361009
44986,-0.013890095
44993,0.105322092
45010,-0.303976973
45031,-0.240605253
45039,-0.103833036
45056,0.482207109
45063,0.364480357
45066,0.896515112
45078,0.445828449
45094,-0.282759587
45099,0.46635175
45105,0.557738396
45124,-0.315715863
45126,0.288405659
45130,0.166190115
45131,-0.03887963
45165,0.251586262
45171,0.049452761
45186,-0.133473465
45195,-0.239692314
45210,-0.28104628
45225,0.066895723
45247,-0.358824149
45250,-0.045850232
45251,-0.16609313
45265,0.517373591
45306,0.306854123
45343,-0.010558923
45361,-0.126865961
45384,0.064820489
45386,-0.314318687
45390,0.087850052
45417,-0.066467318
45419,0.261744366
45423,0.243005157
45424,0.105992272
45427,-0.001240146
45430,-0.105076794
45434,0.134028535
45436,-0.36293333
45437,0.521598271
45442,-0.091694308
45444,0.323732979
45446,-0.098270987
45447,-0.178107367
45449,0.006073917
45453,0.039944419
45454,0.019020959
45455,0.000124612
45460,0.094441192
45461,0.170784581
45462,-0.158152952
45466,-0.164301502
45468,-0.091935938
45471,0.03962194
45475,-0.073702385
45477,0.139514925
45478,-0.032905593
45481,-0.08967527
45483,-0.375711765
45487,0.0871206
45488,-0.018985495
45490,-0.15337109
45497,0.114707474
45499,0.244204817
45504,-0.44794923
45509,-0.085587013
45512,-0.087678223
45517,-0.309495032
45521,-0.108828494
45526,-0.044473343
45527,-0.468983692
45531,-0.201711742
45533,0.002007911
45536,-0.086569268
45538,-0.054654342
45542,0.166963918
45543,0.015321413
45545,-0.065050815
45563,-0.072076374
45568,-0.270508572
45572,0.164792331
45574,-0.233857498
45575,-0.296662106
45576,0.014832053
45577,-0.144578998
45581,0.419499934
45583,-0.23563177
45584,0.096274539
45589,-0.158981325
45590,-0.154401582
45597,-0.022345612
45603,0.133984108
45606,-0.112524644
45608,0.051654541
45609,-0.126185496
45611,0.061989126
45613,0.14885818
45614,0.003390546
45618,-0.094267019
45619,-0.024513498
45621,0.193585884
45627,0.111261916
45630,0.186773224
45631,-0.001889398
45634,-0.448114588
45637,-0.057472969
45639,-0.32733066
45642,0.315756001
45644,-0.083501534
45651,0.239828833
45654,0.328494305
45655,-0.353226105
45658,0.015279398
45659,-0.007424387
45661,-0.152620297
45662,0.173636781
45663,-0.196882347
45664,0.074745232
45668,0.51715181
45670,-0.151056101
45673,-0.039789453
45677,0.639919755
45679,-0.124927113
45681,-0.126580029
45682,0.094282635
45684,0.447823873
45685,0.566338295
45686,0.73135259
45687,0.960875716
45688,0.000159988
45689,-0.050768796
45693,-0.167649576
45695,-0.388360644
45696,0.088473738
45698,-0.11618382
45699,-0.0919331
45701,-0.26482746
45710,-0.28152309
45711,0.057606602
45712,0.141089578
45715,0.249569907
45718,0.047205796
45722,-0.012143313
45723,0.334856535
45726,0.00831869
45728,-0.314963692
45735,-0.076844627
45736,-0.302413334
45739,-0.191282452
45743,-0.026239298
45745,-0.023890622
45746,-0.25259679
45749,-0.290220469
45751,-0.301188834
45753,0.827746422
45755,0.125927365
45757,-0.09714373
45758,0.105800374
45762,0.185586496
45764,0.197811654
45765,-0.02642557
45766,0.046273522
45770,0.076250546
45772,-0.039625362
45774,0.308779592
45776,0.024258629
45777,0.096738799
45780,-0.285429322
45781,0.040368315
45782,-0.057828508
45783,-0.173537895
45784,-0.154144366
45788,0.61943864
45789,-0.486734027
45795,0.806548187
45800,0.805689208
45803,0.125656034
45804,-0.194598476
45806,0.074718219
45807,0.529351612
45808,-0.224588381
45818,-0.126948655
45820,0.184538414
45823,0.401851862
45828,-0.115237733
45830,-0.129704011
45835,-0.018800807
45839,0.199781517
45840,0.003198272
45841,0.153673858
45843,-0.152627714
45846,-0.293741221
45849,0.015775133
45855,-0.094274534
45859,-0.112136213
45860,-0.120500928
45867,0.367540422
45868,0.305433341
45869,0.177743606
45870,0.115533016
45871,-0.269409168
45873,-0.134903822
45877,-0.28174325
45878,-0.043815321
45881,-0.08438962
45890,-0.330231184
45892,-0.054776999
45895,-0.173239551
45900,0.074950061
45904,-0.194367419
45924,-0.355243151
45926,-0.224001584
45928,-0.262532534
45929,-0.030191529
45933,0.135696029
45935,-0.277698736
45945,-0.183582298
45946,0.057923828
45947,-0.058908955
45950,0.327913272
45953,0.196199003
45956,-0.031075564
45957,-0.260704053
45960,0.180617811
45961,-0.111713056
45963,-0.048619961
45964,0.093318535
45971,-0.077150744
45976,-0.088383081
45977,0.039144497
45981,-0.111025846
45984,-0.342393816
45986,0.00612488
45989,0.527648211
45992,0.020853276
45994,0.095715871
45999,0.314647895
46001,-0.126370135
46002,0.287617129
46007,0.028322426
46008,-0.118230631
46009,0.019945583
45425,-0.076207474
45429,-0.004542674
45438,-0.32373262
45448,-0.055600282
45482,0.621854886
45484,1.247626552
45505,0.053133497
45524,-0.278210448
45541,-0.06465673
45547,0.482215307
45555,0.130661822
45560,-0.217468686
45586,0.05610383
45617,-0.031944512
45623,-0.074493381
45628,0.052284514
45647,0.221179613
45669,0.178654275
45691,0.377752063
45706,0.000115142
45719,0.507736833
45720,-0.035220466
45732,0.010252781
45733,0.090633689
45738,0.174679605
45761,-0.05711237
45791,-0.007636527
45810,-0.112747069
45817,0.294942742
45819,-0.073314065
45821,0.32913542
45824,-0.006123583
45827,-0.195543563
45847,0.766583314
45858,0.082332688
45875,0.070016711
45880,-0.177422967
45893,0.422251457
45896,-0.070873249
45899,0.035597519
45902,0.026734904
45927,0.121240921
45940,-0.100162644
45941,0.266863164
45944,0.449273042
45967,0.202507677
45987,0.001706954
45988,0.17452663
46003,-0.275587947
46010,0.202227413
46011,-0.121979727
46012,-0.033459518
46014,-0.088409092
46017,0.04917095
46018,0.144861711
46021,-0.042795524
46022,-0.587560651
46025,-0.112946436
46034,-0.01092072
46035,-0.041217685
46037,-0.174164793
46043,0.034476998
46045,-0.028761765
46046,0.016364884
46047,-0.052592193
46053,0.216834921
46055,-0.202964327
46062,-0.162635893
46063,0.050624917
46065,-0.021889291
46066,-0.091097492
46070,0.11673087
46071,-0.026045543
46073,0.133330243
46074,-0.015944714
46076,-0.123417756
46077,-0.024786779
46078,0.806605352
46083,-0.07592155
46084,0.47239002
46085,-0.224028729
46086,-0.256592503
46087,-0.004905219
46089,-0.027426188
46091,-0.299593055
46102,0.433283984
46103,-0.121277171
46108,0.055883487
46112,-0.13295231
46115,-0.059727077
46116,0.621372477
46119,-0.22240714
46120,0.037357979
46121,0.738498722
46124,-0.232646975
46125,-0.301957173
46126,-0.180449343
46129,-0.230197202
46131,0.101724736
46132,-0.174767832
46134,-0.398772702
46135,0.565041619
46137,0.016118465
46140,-0.11736851
46142,-0.326711558
46144,0.303980106
46150,0.032633514
46151,0.006565204
46155,0.055363103
46158,-0.189837141
46160,-0.146770706
46163,-0.226522052
46164,-0.440091921
46169,-0.065990097
46172,-0.026740388
46177,-0.225894482
46179,0.123985915
46182,-0.071837685
46186,-0.070242374
46192,-0.131112301
46193,0.03276983
46196,0.086946134
46206,0.061698584
46208,0.067605348
46209,0.186599262
46213,-0.074513623
46215,-0.01852752
46219,0.355652649
46220,0.073869872
46221,-0.027809882
46222,0.059172967
46224,-0.228329952
46225,0.135212756
46227,0.097270162
46228,0.038432914
46230,-0.04027398
46234,-0.199073611
46240,0.875316833
46243,-0.094438099
46247,0.040509273
46254,-0.15070576
46260,-0.250362982
46261,-0.36536295
46262,0.15884082
46267,0.011924582
46274,-0.016470074
46275,0.454947459
46276,-0.327678272
46278,-0.083134764
46281,-0.000466434
46282,-0.154219921
46287,-0.256023966
46290,0.191059385
46292,-0.088801889
46294,-0.033715602
46297,0.032786919
46299,-0.150659231
46301,1.227084754
46303,0.310868052
46304,-0.125566139
46307,0.738925426
46309,0.95764582
46310,-0.309727313
46313,0.049886638
46317,0.05293121
46320,0.649554562
46321,-0.240588458
46322,0.475145314
46323,0.162251007
46324,-0.124670201
46326,0.074064173
46327,-0.262719331
46329,-0.084864378
46330,-0.039296979
46333,0.074792872
46334,-0.259724075
46335,-0.062038158
46339,-0.007696578
46340,0.606907041
46345,-0.131189586
46347,0.228213591
46348,0.256611855
46350,-0.044779167
46351,0.228960685
46354,0.17480169
46355,0.268604351
46358,-0.611787693
46361,-0.156166465
46364,-0.065949884
46365,-0.091653534
46366,0.428946299
46370,0.201334487
46371,-0.200677513
46372,0.140372175
46376,-0.294552787
46377,-0.007817922
46378,0.125359867
46381,0.427352667
46385,0.125735063
46387,-0.015911396
46392,-0.164103906
46394,-0.236372457
46395,-0.293102876
46401,0.063716014
46405,0.222895137
46407,-0.103293165
46413,-0.307401307
46416,0.137525991
46426,-0.094519449
46428,-0.131815068
46429,-0.244623298
46433,-0.262189792
46435,0.206127523
46437,0.026462379
46440,-0.338019947
46445,0.031435322
46452,-0.186679454
46453,-0.039475948
46456,0.416054823
46468,0.055815426
46473,0.28999394
46479,-0.259513591
46480,0.027466481
46481,-0.138968497
46482,0.19646156
46489,-0.036303667
46491,0.150632609
46492,-0.045885206
46499,-0.296568894
46500,0.14916833
46507,-0.193375894
46510,-0.118269988
46513,0.226545297
46517,0.088154766
46518,-0.378822528
46519,-0.013923565
46520,-0.079751293
46523,-0.240950881
46524,0.098676728
46529,0.016692324
46532,-0.004405222
46535,-0.052541336
46540,-0.193463125
46542,-0.417391732
46543,-0.1237304
46545,0.708950885
46550,0.045175012
46552,-0.043963183
46553,-0.429495767
46557,-0.099852173
46558,-0.1713099
46559,-0.099561893
46562,0.048544979
46564,-0.1041265
46567,0.165042312
46568,-0.181001283
46575,-0.173639418
46577,-0.072039144
46584,0.428279944
46038,-0.424244542
46081,-0.032232403
46136,0.351032549
46143,-0.297399239
46147,-0.062203146
46152,-0.135460425
46171,0.064907103
46175,-0.052824129
46176,-0.138853788
46178,-0.126394787
46180,-0.050810593
46181,0.085797741
46183,-0.224715606
46199,-0.009285996
46200,0.000208955
46211,-0.073136061
46212,-0.038975784
46218,-0.079727233
46223,0.026829669
46232,0.057949852
46235,0.877102016
46237,-0.022251948
46238,-0.357607203
46241,-0.192645323
46250,-0.13322583
46255,-0.145238419
46264,0.06051133
46277,-0.205317383
46279,-0.223279897
46298,-0.009080675
46346,0.150798536
46391,0.063699252
46406,-0.17681394
46408,-0.157860231
46421,0.293455097
46422,0.19081822
46436,-0.100838863
46443,0.062521536
46455,0.028062226
46458,-0.000216179
46465,-0.170324848
46483,0.117115568
46485,-0.402544574
46490,-0.457622697
46506,0.13315047
46515,0.450461519
46537,0.412559529
46539,1.260473052
46541,0.265964103
46547,0.255364934
46551,0.312291799
46554,0.079367471
46561,0.395945531
46570,0.02883933
46574,-0.162916873
46576,-0.207463224
46589,0.179040461
46591,0.14540603
46593,-0.068582575
46594,-0.161570257
46595,-0.097630251
46596,0.112970719
46597,-0.08366626
46598,-0.136977051
46600,0.147971593
46602,-0.100372448
46610,-0.438345304
46613,-0.339569321
46615,-0.391402236
46619,-0.251961133
46622,0.561752061
46627,-0.007060205
46631,0.385861206
46634,-0.034854422
46638,0.027859822
46648,-0.085267446
46649,0.044198451
46650,-0.066518624
46651,0.085156623
46654,0.542436741
46656,0.280605174
46662,0.12841277
46664,0.166030433
46667,-0.217046132
46669,0.070506978
46671,-0.093317132
46676,0.830033325
46679,-0.163030674
46680,-0.194353406
46681,0.084004938
46683,0.411641442
46685,-0.144433726
46686,-0.226704986
46687,0.067994985
46691,0.067502041
46699,0.131949967
46700,-0.132992834
46701,-0.112141509
46702,0.207594528
46703,-0.263444014
46708,0.178493188
46710,0.058966686
46711,-0.143593673
46712,0.063228426
46713,-0.060469661
46714,0.200925315
46719,0.008757145
46720,-0.138464161
46721,-0.463220287
46723,-0.080524795
46727,-0.07566518
46730,1.496352531
46732,-0.120262838
46733,0.086011498
46734,-0.275803742
46739,0.025624116
46740,-0.010457584
46742,0.088759865
46743,-0.223568135
46744,-0.091748782
46746,0.059061715
46747,0.011625146
46748,-0.128323751
46749,-0.37492578
46751,-0.152131658
46753,0.203454781
46755,-0.0535482
46765,-0.014277641
46766,-0.292623736
46767,0.313355085
46768,-0.091504989
46769,-0.016333349
46772,-0.168598917
46786,-0.322522342
46788,0.844470682
46791,0.132566678
46792,-0.099677435
46795,0.092075036
46797,-0.113210516
46802,0.370688897
46803,0.006545251
46806,-0.581761516
46807,0.100363103
46818,-0.193423163
46826,0.02399674
46832,-0.023255091
46835,0.141027665
46838,-0.093144382
46839,-0.118237692
46854,-0.050802127
46855,0.046364039
46857,-0.222300673
46858,0.008494918
46860,-0.357647345
46866,-0.011661506
46868,0.015191073
46870,-0.274166367
46876,-0.023449151
46877,0.12452627
46878,-0.011572627
46879,0.019925678
46884,0.018239572
46889,-0.097717378
46890,-0.373265464
46891,-0.110433301
46892,0.025015006
46893,-0.055640558
46897,-0.139412378
46898,-0.164098114
46900,0.074365848
46903,-0.124591656
46904,0.600080842
46905,-0.365486558
46906,-0.079622551
46908,0.120676296
46909,0.26235534
46911,0.09932732
46912,-0.039745749
46913,0.874442744
46916,0.075578395
46918,0.06204615
46923,0.121212312
46924,0.028239655
46927,0.531853099
46934,0.265682283
46935,-0.132930214
46940,-0.000153682
46941,-0.161857591
46943,-0.091492627
46945,0.197318687
46953,0.068603882
46957,-0.25061512
46958,0.276006743
46966,-0.084477237
46970,-0.058329412
46973,-0.050309115
46975,0.073873407
46976,-0.126114161
46979,0.057811966
46981,-0.0152158
46985,0.162568173
46987,1.15012459
46988,-0.260762078
46989,-0.136603536
46990,0.434741619
46992,-0.123669415
46998,0.086684158
47000,0.297801891
47001,0.167333302
47006,0.226829215
47007,-0.17996626
47012,-0.148079759
47014,0.215099878
47018,-0.161276063
47019,0.115225491
47024,-0.241205262
47028,0.049781331
47029,-0.058358843
47032,0.207002862
47033,0.053586507
47034,0.082147724
47038,-0.015764167
47042,0.209293261
47044,0.248467894
47046,0.171288656
47048,-0.0978134
47054,-0.046520394
47056,-0.412131886
47061,-0.104408493
47062,-0.183877095
47069,-0.084462578
47071,-0.41335218
47078,-0.373012313
47079,0.059611411
47081,-0.097872659
47083,-0.232094699
47085,-0.35188321
47089,0.042107613
47090,0.10390349
47093,-0.109622133
47095,-0.057422876
47097,-0.052388899
47099,0.211964667
47104,-0.024930027
47105,0.082682604
47111,1.188342354
47112,0.123113702
47114,0.077315254
47116,0.037385052
47124,0.535303811
47127,0.036158354
47129,-0.171204023
47130,-0.02286765
47131,-0.378119186
47132,1.381256387
47133,0.119195542
47141,0.006480517
47142,-0.217710327
47149,-0.098110667
47155,-0.091045228
47156,-0.149112761
46599,0.500819831
46614,-0.137461818
46628,0.371930616
46632,-0.191050481
46637,0.063917067
46639,0.102223589
46647,0.727754352
46666,2.4900279
46692,0.063857784
46709,0.171523776
46757,-0.067377548
46758,-0.01631963
46781,0.159821087
46785,0.415223673
46801,-0.265027092
46829,-0.149060421
46841,-0.086441738
46842,0.265553707
46856,0.452334579
46859,-0.046021311
46869,0.014422718
46872,0.599632296
46874,-0.153474826
46886,0.042757274
46899,0.115699216
46921,-0.041599591
46946,-0.379089024
46949,0.179941871
46962,0.27317846
46963,-0.0234559
47030,1.195327757
47037,0.014996443
47053,0.839404922
47055,0.018432239
47070,0.100007629
47076,0.550848756
47082,0.57249972
47084,-0.111532564
47103,0.207644
47113,0.186701294
47122,-0.173360279
47136,0.766141314
47143,-0.238730287
47165,-0.096873396
47166,-0.428211327
47169,0.125511896
47171,-0.011803812
47177,0.053632874
47179,0.21534723
47180,-0.079717071
47181,-0.152072038
47183,0.187593175
47186,-0.025501305
47187,0.098436271
47188,-0.247329634
47189,0.181323503
47193,0.267513294
47195,-0.397399251
47198,0.300916648
47199,-0.165282604
47201,0.059171589
47202,-0.22366117
47204,-0.112118057
47206,0.045729151
