Fishnet_ID,Potato_Error
46046,-0.416135621
46047,0.354918989
46053,0.064096308
46055,-0.221629573
46061,1.389047341
46062,-0.041837106
46063,1.19602053
46065,-0.06190068
46066,0.17518583
46070,0.148920089
46071,-0.169754837
46073,-0.059677005
46074,-0.355282728
46076,-0.164304741
46077,-0.008169395
46083,-0.158404825
46084,-0.021793848
46085,0.808884627
46086,-0.169121825
46087,0.003727469
46089,-0.153625037
46091,0.023354122
46102,3.539499184
46103,-0.192279349
46108,0.25117948
46115,-0.011234118
46119,-0.417303831
46120,0.417354294
46121,-0.148980146
46124,0.087350056
46125,-0.057069908
46126,-0.017064435
46129,1.768660168
46131,0.558546171
46134,-0.33210793
46135,-0.158010022
46137,0.088782114
46140,-0.22447802
46142,-0.089193331
46144,0.308594677
46150,0.48174871
46151,0.365796382
46155,0.808116641
46158,-0.407399455
46160,-0.440509063
46163,-0.228514012
46164,-0.385264056
46165,0.042264077
46167,0.93676954
46169,-0.187476858
46172,0.096292574
46174,-0.184917587
46177,-0.400014978
46179,0.595703627
46182,0.005502132
46186,-0.080516142
46192,-0.079400247
46193,-0.026534554
46196,-0.023579392
46202,-0.005613175
46206,0.671877003
46208,-0.014823599
46209,-0.168289968
46213,-0.182495658
46215,-0.097512152
46216,-0.054189892
46219,0.217428565
46220,-0.085522979
46221,0.450864904
46222,-0.047591018
46224,-0.207874966
46225,0.518489978
46227,0.666235146
46228,0.025204914
46230,0.164468209
46234,-0.233247202
46243,-0.164682413
46247,-0.053360835
46256,-0.176965394
46257,-0.206897498
46260,1.033191001
46261,-0.102731118
46262,0.646078651
46274,1.049241422
46275,-0.075667657
46276,3.056996375
46278,-0.136805558
46281,-0.106641458
46282,-0.26366539
46287,-0.320376744
46292,0.037652352
46296,-0.082568972
46297,-0.026826577
46299,-0.135787942
46303,-0.003719745
46304,-0.202628934
46307,-0.150930729
46310,-0.419822246
46313,0.233259842
46317,0.589861892
46320,0.194477396
46321,-0.256777417
46322,-0.248803004
46323,0.381455564
46324,-0.346144788
46326,0.514620213
46327,-0.027358523
46328,-0.323409041
46329,0.292657409
46330,1.040892244
46333,-0.071524688
46335,0.993710281
46339,0.293263186
46345,-0.352534784
46347,0.141066394
46348,-0.286314636
46350,0.085408239
46351,3.264704792
46355,-0.043593479
46358,-0.367511087
46361,0.871083504
46364,-0.104657024
46365,-0.442894208
46370,-0.021170373
46371,-0.237432527
46372,0.26853801
46376,-0.10453706
46377,-0.181963709
46378,-0.053578935
46387,-0.067079721
46392,-0.020725021
46394,-0.236915921
46395,3.153802641
46397,-0.333388943
46401,-0.05209118
46405,0.312766634
46407,-0.294076756
46413,-0.343926671
46416,0.172738873
46428,1.011963436
46429,-0.279223853
46432,0.514708746
46433,-0.174925668
46437,-0.068976627
46445,0.095057507
46452,-0.033599837
46453,-0.013694725
46456,4.325994632
46475,0.371177028
46479,-0.210806753
46480,-0.124206671
46481,-0.334817675
46482,0.877146597
46489,0.84404488
46491,0.05540572
46492,-0.233633821
46499,-0.352365859
46500,-0.094062757
46507,0.117807148
46510,-0.064509302
46513,0.807394507
46517,0.175961876
46518,2.46214428
46519,0.127352629
46523,-0.395567583
46524,0.096952938
46529,-0.108617423
46532,-0.067400187
46535,-0.060361686
46540,0.067196956
46542,-0.366799842
46543,0.014064878
46545,0.163679863
46550,-0.18417467
46552,-0.178425338
46557,-0.211444251
46558,-0.137127406
46559,0.057009865
46564,-0.277243022
46575,-0.188882767
46577,-0.112537894
46589,-0.39314181
46591,0.37066725
46593,-0.215086044
46595,0.011513321
46597,-0.140489007
46598,0.03421679
46602,0.330381111
46610,-0.044575142
46613,-0.367664401
46615,-0.457508902
46622,0.005005576
46631,0.781281815
46634,0.149655363
46638,-0.107601427
46648,-0.068228529
46650,-0.047770139
46651,-0.149304541
46656,0.104050766
46662,0.410611796
46667,-0.299750419
46669,0.816594133
46671,-0.11704343
46676,0.903285699
46679,-0.177561481
46680,-0.211300064
46681,-0.050857874
46685,0.051512665
46686,0.26073219
46687,0.023501699
46691,-0.285988107
46699,-0.289672187
46700,-0.326418755
46701,-0.119643057
46702,4.430256675
46703,-0.230629632
46708,0.916405622
46710,1.482634911
46711,0.703591551
46712,0.270530566
46713,-0.16610579
46714,0.082561984
46719,-0.073186612
46720,-0.244719065
46721,-0.650299807
46723,-0.090315516
46727,-0.395750381
46732,-0.152882457
46733,-0.292935345
46734,-0.437475004
46739,-0.403109682
46740,0.560490795
46741,-0.250622046
46743,-0.056205831
46744,0.124858553
46746,0.727954541
46747,0.229651261
46748,-0.133386064
46749,-0.458894843
46751,0.185550592
46763,-0.388553673
46765,-0.073153378
46766,0.610442836
46767,-0.308464946
46768,-0.214597946
46769,-0.157861713
46770,-0.363672135
46772,0.333882215
46776,0.27221582
46786,-0.375585309
46791,0.154936609
46792,0.041001174
46797,-0.370569564
46806,-0.562410201
46807,0.032523686
46826,2.07051534
46832,-0.073336126
46835,-0.079010972
46839,-0.120077918
46854,-0.054120386
46857,-0.233761142
46860,-0.328341187
46866,0.178113998
46867,-0.100077546
46868,0.091451455
46870,-0.360611684
46876,-0.184728959
46877,0.58029758
46878,-0.167045262
46879,-0.072783746
46884,-0.147317049
46890,-0.012936289
46891,-0.019607078
46893,0.00987361
46896,-0.519751117
46898,0.117287171
46900,0.297996741
46903,0.06968645
46905,-0.431817955
46906,-0.030126251
46908,0.964724524
46910,-0.20053147
46912,-0.093781117
46917,-0.28581918
46918,-0.118895992
46923,0.032660507
46927,2.438378172
46935,-0.105655112
46938,-0.126813913
46940,-0.120471627
46941,-0.415787211
46943,-0.123363886
46945,0.399888428
46953,0.060460256
46956,-0.038670991
46957,1.726281597
46958,0.382537389
46970,-0.239655365
46976,0.005858683
46979,0.199829637
46981,0.412062967
46985,-0.014138827
46988,-0.12305026
46989,-0.268774454
46990,0.803224846
46998,1.117050448
47000,-0.222291908
47001,-0.122841181
47006,0.004173168
47007,-0.345707059
47012,-0.06011879
47014,0.044608762
47015,1.279128952
47017,1.029460459
47018,-0.00533201
47019,0.152521644
47024,-0.453792094
47028,0.125498691
47029,-0.135179038
47032,0.110129685
47038,0.243471472
47048,-0.260326257
47054,-0.167813677
47056,-0.165863022
47057,-0.089868461
47061,-0.188973584
47069,-0.116669667
47071,0.095090805
47078,-0.313842692
47079,0.061989198
47081,0.119792419
47083,-0.142038679
47085,-0.0869662
47088,-0.043318516
47089,0.227715258
47093,-0.216658025
47095,-0.364711847
47097,0.00733784
47105,-0.337017534
47114,-0.178584618
47116,0.356974377
47127,0.013483827
47129,-0.164136066
47133,0.513944586
47139,2.906246213
47141,-0.075926489
47142,-0.650402008
47149,0.151878784
47155,-0.218311157
47156,-0.26011467
47165,-0.474380253
47166,-0.285032952
47169,-0.019465508
47171,0.204570344
47177,0.372967995
47179,0.598612472
47181,-0.221495734
47183,-0.332519825
47186,-0.034758589
47188,-0.146325583
47189,0.357181095
47192,-0.131579628
47193,1.81758565
47195,-0.438314594
47199,-0.023861896
47202,-0.405133992
47204,0.53866517
47206,0.555689987
47210,-0.233838055
47215,0.140744194
47222,-0.306181086
47225,-0.433722686
47227,-0.178456651
47234,-0.24491159
47235,-0.224713439
47236,0.993523068
47239,-0.146894643
47246,0.643706155
47251,0.229725988
47265,0.114626936
47282,-0.055070973
47283,-0.200340029
47284,1.497688933
47285,0.539017429
47286,4.469016681
47288,-0.026784462
47292,-0.181221628
47293,-0.170387536
47295,-0.045018805
47299,-0.066870506
47300,-0.369733657
47303,-0.125674885
47309,-0.023254875
47314,-0.399114432
47323,1.397391731
47326,0.4631002
47329,2.242070123
47334,-0.336715696
47337,0.596339809
47338,0.180605286
47339,0.191964041
47340,-0.14715826
47347,-0.029900449
47348,0.03068721
47349,0.386189353
47352,-0.078594206
47354,0.465317478
47358,-0.042435387
47360,-0.547116026
47362,0.171987436
47373,-0.102919559
47374,1.212335325
47375,-0.144826382
47377,-0.243069205
47378,0.049657971
47384,-0.036920524
47393,0.749121849
47394,0.430060753
47404,0.820991307
47407,0.129178951
47408,0.556149775
47409,0.231557415
47410,0.062415566
47411,0.007428811
47413,0.544198619
47414,0.034863348
47424,0.226940577
47427,-0.051155756
47436,0.41417159
47438,0.023928489
47441,0.108474904
47446,-0.326018349
47447,0.134092523
47451,-0.087214758
47455,-0.180024872
47457,-0.366404644
47459,0.403785305
47460,0.055052634
47464,1.033085201
47468,-0.431759129
47469,-0.12069928
47472,0.306161434
47474,-0.096095354
47476,0.351499109
47477,0.276939618
47479,0.192344936
47480,0.285341517
47483,-0.068922912
47487,-0.337290761
47493,-0.143718528
47496,-0.1400595
47503,-0.178174684
47505,0.055059592
47508,-0.298670761
47511,-0.079934822
47515,0.753360668
47518,0.080789883
47521,-0.311203401
47522,1.344555008
47523,0.067392912
47525,-0.260921243
47526,-0.076858138
47527,-0.115571442
47529,1.671923473
47538,-0.251809303
47540,0.75335234
47547,0.2581671
47550,1.674482001
47551,0.139382424
47552,0.172645398
47555,-0.152482522
47557,-0.130509422
47564,0.491507824
47571,-0.457415519
47573,0.110784223
47574,-0.302617722
47577,-0.021043034
47579,0.594488876
47580,0.406792838
47585,-0.212875982
47588,-0.192523281
47589,0.938714737
47591,0.015485357
47593,0.009241543
47597,-0.058147816
47598,-0.18520751
47601,-0.010673935
47605,-0.184460201
47606,-0.104122483
47608,-0.122104807
47610,-0.024117592
47613,-0.134877865
47614,-0.261160788
47615,-0.082492734
47616,-0.300703388
47617,0.267025688
47620,0.411299917
47623,-0.152286655
47624,-0.119890296
47625,0.052417729
47627,0.081570801
47631,2.748742769
47633,-0.087485966
47636,-0.256709338
47637,-0.352159734
47638,-0.000448176
47640,0.101303279
47641,-0.256667319
47643,0.36613641
47644,0.20330897
47650,-0.04238748
47653,0.156126842
47655,1.323202681
47659,1.673626302
47660,0.082569397
47667,0.238181242
47670,0.163965323
47672,0.817202966
47679,-0.428923312
47685,-0.172543667
47692,-0.04160452
47693,0.040201674
47694,-0.119565341
47699,-0.362830713
47700,-0.045789131
47704,0.862340807
47706,0.130417881
47714,-0.042385434
47715,0.058497094
47716,0.043374904
47718,1.263023525
47719,-0.044087769
47720,0.189542194
47723,-0.344983306
47725,-0.104660488
47728,0.587355267
47729,-0.109667771
47730,-0.127132432
47731,0.866142837
47735,-0.008108324
47737,0.81403983
47739,0.284586116
47743,-0.094597601
47747,0.06566089
47748,0.598059052
47753,-0.183880147
47756,0.267855397
47758,-0.250968898
47760,-0.274732978
47761,-0.197638263
47763,-0.323017268
47766,-0.187084103
47767,0.232474915
47773,0.118022052
47774,0.006095032
47775,-0.313032051
47779,0.227032077
47780,-0.409546504
47781,-0.224916532
47782,0.603967285
47787,-0.089530335
47788,0.390223583
47792,-0.061728295
47795,-0.272407129
47797,-0.263789096
47801,0.339155117
47802,0.364111237
47804,-0.194841778
47805,0.820928774
47807,2.609807484
47808,0.047340169
47809,-0.245814856
47817,0.023811634
47819,0.037318979
47821,0.646775125
47822,0.010440955
47823,0.027130479
47824,0.460707908
47826,-0.038509464
47830,-0.301577541
47842,-0.155303007
47843,-0.204146184
47845,0.223042012
47853,0.006922232
47854,-0.025667641
47856,-0.108617088
47859,-0.26877609
47861,-0.202826374
47864,-0.111567161
47865,0.016395439
47870,0.051311375
47871,-0.04377359
47874,-0.317609335
47876,-0.172635941
47878,-0.014173997
47880,0.203836786
47885,0.377447984
47898,-0.08473815
47900,0.436429267
47909,0.136888043
47915,3.017775064
47916,-0.416275429
47923,-0.058181823
47926,0.05044221
47927,-0.108528287
47928,0.152666616
47929,-0.236082748
47933,1.276280086
47934,-0.225381483
47937,0.710811315
47939,-0.016230259
47941,-0.143420971
47944,-0.370250797
47945,-0.042881389
47950,0.115467513
47955,0.553457831
47956,-0.367365948
47957,0.499118425
47961,0.059527464
47968,0.152187836
47974,-0.193487814
47975,-0.180388724
47978,-0.024193723
47980,0.228156411
47985,0.317859962
47986,-0.248100677
47995,-0.092686111
48011,-0.389457461
48019,-0.266714608
48022,-0.147521802
48026,-0.24232181
48027,0.003648731
48030,-0.16163342
48037,1.64980011
48040,-0.324651223
48043,-0.038319092
48044,-0.276380147
48045,-0.345917637
48049,-0.369301816
48052,0.217033594
48057,-0.309628963
48060,0.580438761
48061,-0.148618616
48065,-0.370663054
48067,0.163439586
48074,-0.305796966
48076,2.154114314
48087,-0.32302781
48089,-0.243236622
48090,1.544073346
48093,-0.279588762
48095,0.552224107
48097,0.770025985
48098,-0.231883468
48102,-0.032985438
48103,-0.196309524
48105,-0.03717598
48107,1.402675425
48108,-0.12738942
48119,-0.172482906
48120,-0.383989952
48122,0.644882519
48127,-0.104359479
48128,-0.277722316
48130,-0.168838017
48137,0.009901793
48139,-0.310654631
48142,0.377795135
48150,-0.09994378
48156,-0.170412575
48158,0.21736827
48159,0.011586901
48161,-0.186197077
48168,-0.005688378
48173,1.194062213
48178,-0.557597494
48181,0.119303192
48182,0.130176339
48196,-0.459692159
48201,-0.191355603
48204,-0.041713084
48208,0.145148651
48213,-0.112608328
48214,-0.142477287
48215,-0.284161645
48217,1.036778137
48219,0.25243551
48220,0.726687927
48226,1.016468728
48229,-0.222743744
48230,-0.479523722
48231,-0.137850509
48234,2.069031005
48237,-0.325399864
48244,0.407060248
48246,-0.245639995
48247,-0.064908464
48248,0.82980571
48253,-0.186691314
48256,0.025778688
48261,-0.386632158
48262,0.456844549
48263,-0.114963104
48265,-0.456202168
48276,-0.163820306
48279,0.392770368
48283,0.102048521
48288,0.089487398
48289,0.19390597
48292,-0.252340817
48293,1.335623555
48294,-0.257204902
48300,0.516388136
48301,0.00630616
48302,-0.116134041
48304,0.123010761
48309,-0.110626704
48311,0.006370178
48314,-0.169370481
48315,1.651036688
48323,-0.295435111
48326,-0.153113033
48328,-0.184322816
48329,-0.115663858
48330,0.048112098
48332,0.300153103
48333,0.774572972
48334,-0.091277683
48335,-0.049076321
48338,0.272576008
48345,-0.018388493
48348,0.476793184
48352,0.299510972
48354,-0.041937594
48356,-0.125341744
48360,0.32337392
48363,-0.2915531
48368,-0.064510453
48371,0.073291621
48372,0.04958507
48374,1.283534474
48376,-0.316374249
48377,0.416240659
48381,-0.127519597
48385,-0.104620096
48391,0.337857999
48398,-0.078442051
48405,-0.093472656
48408,0.87554301
48414,0.315506833
48419,0.232937384
48425,-0.106728445
48428,-0.131987894
48431,0.647104371
48437,-0.222010517
48439,-0.46441711
48444,0.021416129
48448,-0.406261361
48463,-0.162553566
48465,-0.233375989
48467,-0.035296628
48470,-0.175213116
48471,-0.207952021
48475,0.758636806
48476,-0.193581089
48478,-0.11550773
48484,0.034313362
48490,0.240620983
48500,-0.520267732
48501,0.879327497
48507,-0.042305074
48512,0.050645769
48517,-0.093863825
48520,0.03082569
48523,-0.464510499
48526,-0.243584069
48527,-0.09245097
48533,-0.16831987
48534,0.228884979
48538,-0.366246285
48539,-0.290755788
48545,-0.282079232
48550,-0.252101473
48552,-0.245968045
48554,-0.3384678
48555,-0.020360441
48556,-0.065954675
48559,0.265531105
48563,-0.45348575
48565,-0.079479845
48566,-0.07099215
48570,0.339099118
48571,-0.19110552
48579,-0.093349844
48580,0.646005285
48582,-0.344233985
48585,0.25750576
48589,-0.278358148
48592,-0.061402853
48593,-0.140150913
48594,0.060943671
48598,0.482730944
48601,-0.231053493
48602,-0.256846782
48603,-0.140498294
48604,-0.140905138
48606,0.149493772
48614,-0.048137801
48615,0.342406397
48617,-0.3504521
48618,1.014460941
48623,-0.425634932
48625,-0.185367968
48627,0.096249011
48633,-0.335796138
48634,-0.073217194
48639,-0.116878404
48640,-0.324674478
48643,0.186961742
48644,0.061293752
48645,-0.084428177
48647,0.235991935
48650,0.933164043
48653,-0.254282109
48655,1.399168651
48658,0.789759308
48659,0.275912177
48661,0.906921672
48662,0.089733437
48666,-0.198385565
48671,-0.363569953
48673,-0.417557163
48674,-0.225907066
48675,-0.285420345
48678,-0.353772358
48681,-0.192999705
48683,0.193884229
48684,-0.253479071
48685,-0.246216414
48691,0.781173712
48694,-0.015259468
48699,-0.472335499
48704,-0.560828902
48706,0.080576773
48713,0.469055946
48714,0.090415156
48716,-0.177108436
48722,-0.165623123
48723,-0.1269765
48727,-0.108212122
48733,-0.065369914
48735,-0.217363289
48737,-0.202521309
48742,0.831885498
48743,-0.091765299
48750,-0.249799372
48752,-0.037726802
48758,0.479737332
48766,0.461728938
48771,-0.123519897
48776,-0.182828315
48778,0.376148744
48787,0.562145632
48790,0.09103663
48792,-0.275840211
48793,-0.065838885
48796,0.549592208
48799,-0.06600519
48800,0.599611522
48801,-0.100642253
48802,-0.262763642
48806,0.480151115
48807,-0.460298599
48811,0.239293698
48813,0.825790929
48815,-0.203152509
48816,0.795799177
48817,-0.213904991
48822,-0.299478989
48825,0.107170052
48826,0.269973288
48833,0.468270019
48838,-0.014403095
48847,0.113778166
48849,1.338571352
48853,-0.339183801
48857,-0.301030389
48859,0.37509548
48863,0.062050312
48868,-0.039938381
48870,-0.218991909
48877,0.424694867
48878,-0.027778217
48879,-0.041340001
48880,-0.144114819
48884,-0.024888788
48896,-0.311896621
48918,0.253136554
48921,-0.296267179
48925,-0.146496177
48926,-0.250117058
48931,-0.201184953
48937,-0.239447477
48942,0.442708362
48949,0.579764803
48955,-0.182966776
48956,-0.033423553
48963,0.070419728
48969,-0.335241312
48973,-0.276494554
48975,0.419527532
48976,0.24283093
48977,0.140176998
48980,0.671732098
48981,-0.02990156
48986,1.081271403
48990,-0.226643053
48991,0.109351194
48993,0.751051061
48995,-0.030111291
48997,0.137238544
49000,-0.151872582
49002,-0.375665839
49003,0.965578558
49011,-0.101441217
49012,0.632598139
49013,-0.249904537
49019,0.831319126
49022,-0.481484419
49027,0.65369993
49030,0.192344899
49037,-0.13763966
49040,0.046780145
49042,-0.116922762
49045,-0.103398398
49047,-0.127085062
49060,-0.148682349
49061,0.135052551
49063,0.794190086
49064,0.228489769
49069,-0.542162058
49071,-0.385807665
49074,0.10269897
49075,-0.396263858
49077,0.187608346
49078,-0.227240725
49079,-0.232440634
49082,-0.217491259
49084,-0.302009359
49085,-0.077093364
49086,0.051939634
49090,0.477256839
49092,0.935785573
49106,-0.290520139
49111,0.489311904
49113,-0.057887419
49115,-0.335549738
49116,-0.114035452
49117,-0.170413477
49122,0.293377802
49124,-0.354771286
49133,-0.300050461
49135,-0.016775273
49137,0.66495411
49138,0.214664841
49140,0.312568456
49142,-0.252900717
49143,-0.093400535
49144,-0.007581313
49146,0.133468582
49152,0.091641317
49159,-0.175187791
49162,-0.183096764
49175,-0.188075237
49178,-0.365610021
49180,-0.11422029
49187,0.209327449
49188,0.006867763
49191,0.041974607
49200,0.046876492
49202,-0.201697666
49203,-0.12905531
49210,-0.186100734
49214,0.61781437
49216,-0.248939865
49218,-0.30068169
49220,-0.091279433
49242,-0.221626523
49248,0.079475195
49250,0.843122397
49256,-0.400155487
49257,-0.326795167
49259,-0.459046252
49260,0.090678737
49263,-0.147805797
49264,0.250625033
49266,0.171886384
49273,0.80750697
49274,0.167799329
49275,-0.154240591
49277,-0.336577367
49280,-0.197843597
49282,0.140102767
49287,-0.006280455
49288,0.101865236
49290,0.426269937
49309,-0.436996676
49312,-0.30437572
49316,-0.161788406
49319,0.192057411
49320,0.088168463
49321,0.142259309
49323,-0.264462251
49327,0.221578321
49328,-0.446348162
49332,0.15798245
49335,0.032698637
49340,-0.06322554
49351,-0.089929223
49354,-0.172453175
49358,1.846422227
49359,0.81430913
49361,-0.049145995
49363,0.863895921
49365,-0.504387486
49369,-0.078799489
49370,-0.146862526
49371,-0.301471091
49373,0.386878109
49377,-0.010836668
49378,-0.10213694
49383,-0.203943392
49386,0.339251834
49389,-0.306526664
49394,0.987938202
49401,-0.076478055
49404,-0.375268919
49420,0.24141326
49423,-0.452014239
49426,-0.27545404
49433,-0.29890355
49436,-0.000992034
49440,0.02789276
49443,0.192992725
49446,-0.23290921
49447,-0.258751691
49448,-0.134879095
49451,-0.108382847
49452,0.06853674
49453,-0.011301045
49454,1.23316143
49455,1.252155311
49458,0.098256253
49460,-0.087983251
49463,-0.086447026
49464,0.256619694
49466,-0.460662013
49469,0.006915989
49470,0.216391267
49472,-0.147733006
49473,-0.122287714
49475,0.23564741
49476,-0.089347854
49486,0.866303694
49490,-0.346553997
49491,0.095589001
49508,0.030990515
49511,-0.128586087
49514,-0.133025427
49520,0.244821939
49522,-0.4841835
49523,0.367729851
49525,0.137898388
49527,0.005883609
49530,0.023537431
49531,0.685680467
49532,-0.225667534
49538,0.001714282
49539,0.179602976
49542,-0.268458382
49547,0.126661497
49549,-0.456128932
49552,1.450408177
49555,-0.049014833
49558,-0.10371094
49566,-0.004723423
49568,-0.303771291
49569,-0.273209924
49570,-0.181618636
49577,0.571107316
49587,-0.375086198
49593,-0.134410643
49594,-0.156409075
49598,1.025257894
49600,0.292838011
49601,-0.030378776
49602,-0.267076703
49603,0.704897815
49606,0.212093063
49609,-0.423943351
49610,0.664374374
49612,0.853065321
49614,0.770482741
49618,-0.286910709
49619,-0.116121077
49620,-0.093993466
49625,-0.136244722
49626,0.512823204
49631,-0.222623956
49633,0.001737646
49634,0.077930816
49636,1.811164913
49637,-0.294641576
49642,-0.416601214
49644,-0.033464007
49648,0.052868721
49650,-0.145448813
49652,-0.009079849
49656,-0.208650095
49657,0.463236285
49658,-0.006042116
49660,-0.208209672
49663,-0.119251944
49665,-0.230596158
49666,-0.249040686
49667,-0.445609889
49678,-0.236847294
49683,-0.28305012
49686,-0.161364876
49688,-0.195324415
49692,0.506555803
49694,-0.011895891
49695,0.799189934
49700,-0.078241446
49703,0.167372327
49705,0.907170141
49710,0.361110064
49712,0.261484286
49717,6.435697854
49718,0.217437373
49719,0.388085468
49720,0.167392557
49724,0.343332691
49725,-0.467264748
49726,-0.218717808
49728,-0.087891006
49729,1.309857618
49735,-0.087858446
49739,0.114240188
49742,1.371975711
49752,-0.091760121
49754,-0.07280738
49755,0.338227219
49756,-0.070639015
49757,-0.214714868
49758,-0.078867363
49760,-0.013621448
49762,-0.075089751
49765,1.394309121
49769,2.750001705
49770,0.097559208
49771,-0.039406532
49773,0.189828322
49775,-0.032691838
49776,-0.020044039
49777,-0.046338972
49784,-0.074283222
49786,0.119676487
49787,2.150515799
49788,0.039714044
49789,0.438324154
49790,0.073488605
49792,-0.179254048
49794,-0.116464679
49796,-0.477424883
49798,-0.328418564
49800,0.444937153
49802,-0.253728139
49803,-0.011553227
49804,0.610784224
49810,0.259927919
49811,0.021736528
49819,0.484608523
49822,-0.242084035
49824,0.064566957
49828,-0.002357813
49830,-0.20222752
49831,-0.026078639
49835,-0.247661399
49837,-0.010327462
49838,-0.129638157
49840,-0.0987133
49842,0.330436801
49849,1.380356581
49855,0.007136396
49858,1.877707041
49860,-0.118352787
49864,-0.075196933
49870,-0.033844837
49871,-0.253264293
49876,1.278084026
49881,-0.104065178
49884,0.312666766
49889,-0.154671808
49893,-0.243504647
49899,0.056541452
49900,-0.372531906
49901,-0.080616982
49914,0.016783629
49916,0.345455696
49918,-0.281395747
49924,-0.27668929
49926,-0.264479127
49930,-0.117985356
49932,-0.226943333
49935,0.334536021
49936,-0.052527942
49937,-0.424759963
49943,-0.399597293
49945,0.113396201
49949,-0.029123271
49952,-0.378794772
49955,-0.037524476
49956,-0.191732656
49960,-0.251434988
49963,-0.658565982
49965,0.121085092
49969,0.851094161
49971,-0.040414515
49977,1.1915667
49980,0.163249454
49981,0.846131599
49984,-0.08000386
49989,-0.023926222
49993,-0.337192002
49996,0.412812763
49999,0.329456243
50002,0.489339129
50013,-0.118877349
50015,-0.367363702
50016,-0.037150347
50019,-0.459116326
50022,0.688130578
50024,0.153137292
50031,-0.250657397
50034,-0.077089774
50037,-0.007644279
50041,-0.06431111
50047,0.661015699
50048,0.01816404
50050,0.804214656
50051,-0.146286892
50053,-0.073437324
50055,-0.19039056
50063,-0.446736022
50067,0.607023033
50070,2.014877325
50071,-0.423701845
50072,-0.203407107
50076,0.284633915
50079,0.008026234
50081,-0.122360704
50085,-0.219975548
50088,-0.159465383
50094,-0.224710858
50096,-0.263470953
50104,-0.217260221
50107,-0.091961643
50110,-0.048926853
50120,-0.15817683
50124,-0.289144689
50128,0.511197744
50131,0.01094909
50135,-0.427704426
50138,-0.368152989
50139,-0.279260133
50141,-0.203419304
50142,0.470049207
50145,-0.186543226
50150,0.420756144
50153,0.316567249
50155,-0.24818493
50159,-0.038967283
50166,1.551034223
50170,0.072688416
50172,1.776462973
50177,-0.096266683
50178,0.056247519
50181,-0.379678175
50185,-0.252939336
50190,-0.161487339
50193,0.411538929
50195,0.189317815
50197,-0.166499897
50199,-0.275098946
50200,2.697789665
50201,0.927655537
50203,1.326842324
50204,-0.152180566
50212,0.000440201
50213,0.274002572
50214,-0.166707593
50221,-0.039854138
50222,-0.242135362
50223,0.246813529
50230,-0.318259979
50235,-0.390197738
50237,0.252226608
50238,-0.234218358
50240,-0.056677179
50241,0.437615719
50242,-0.032508716
50244,-0.000661412
50246,0.050417976
50248,-0.217172718
50252,-0.15899526
50253,-0.10867937
50256,-0.064482103
50258,-0.06249316
50259,-0.328780254
50261,0.027876375
50270,0.954666742
50271,0.108733933
50273,-0.025858629
50275,-0.456079051
50279,0.602549942
50280,-0.030555103
50293,-0.254203442
50295,0.008788062
50299,0.09828949
50300,0.552621113
50301,-0.179827723
50303,-0.139295951
50306,-0.121976911
50315,0.13363008
50317,0.250566092
50318,0.673169277
50321,-0.268601119
50328,-0.208161591
50333,0.934423846
50336,0.312910889
50344,0.038690408
50345,-0.155700263
50347,0.065458186
50349,0.075202966
50350,-0.341997421
50351,0.064547434
50356,-0.074017372
50359,-0.317789062
50364,-0.269594795
50367,-0.162078705
50369,-0.192210494
50370,0.429136121
50371,-0.279935653
50373,-0.055038376
50376,0.109502597
50378,-0.247280761
50383,-0.045936236
50386,-0.05450497
50394,-0.267722397
50395,-0.221391585
50399,1.078906575
50401,0.179307578
50410,-0.218494109
50411,-0.115050538
50412,-0.197681976
50413,-0.020191995
50416,0.157513768
50421,-0.031227071
50425,3.439313631
50427,0.453535548
50429,-0.406106051
50433,-0.054340051
50439,-0.138002693
50443,0.686871961
50444,0.053269427
50447,0.355292411
50457,-0.200497872
50460,0.490312832
50462,-0.421756746
50469,-0.103997428
50470,-0.206305387
50471,-0.008814427
50475,-0.232192317
50480,-0.191069069
50481,-0.20511037
50485,-0.064544007
50490,-0.126969046
50494,0.072178591
50498,-0.254100146
50503,0.005798567
50514,-0.328310804
50517,0.123530297
50521,0.657575955
50522,0.063222968
50530,-0.465650263
50531,-0.380214643
50532,0.009029446
50534,0.803477887
50539,-0.11014839
50541,1.122850008
50542,-0.135699665
50546,-0.103069664
50549,-0.508155731
50550,-0.057777489
50551,0.075366752
50554,-0.278125523
50556,0.313897754
50557,-0.362866937
50558,-0.303946843
50562,0.024171619
50571,-0.091160014
50575,-0.342833028
50576,-0.177542811
50580,0.634574363
50582,0.163426612
50589,-0.279368317
50590,0.170434597
50594,-0.005380118
50601,-0.395683563
50613,-0.016589626
50620,0.835549687
50621,0.11354948
50627,-0.33310832
50636,-0.110916888
50637,-0.263914391
50638,-0.519210381
50639,-0.037856483
50640,-0.400072033
50641,-0.383699165
50645,0.187385842
50654,0.380256298
50655,0.461811676
50658,1.266679892
50666,-0.229009926
50667,-0.261000157
50669,0.223579246
50678,0.303035947
50683,-0.256739517
50686,-0.096161969
50687,1.074579498
50692,1.093870173
50694,0.919355712
50696,-0.125318384
50698,-0.01605872
50699,-0.464574416
50702,-0.295973324
50704,0.502631463
50705,-0.606786795
50706,-0.083105146
50708,-0.091007498
50709,-0.352795489
50714,-0.257744557
50715,1.583052863
50719,-0.441028536
50723,-0.42529194
50728,-0.287687952
50731,-0.123662637
50735,1.410996878
