FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
6229,1,5885996306,0.006692971,0.006692971,0,0.006692971,0,0.006692971
6328,1,5885996306,0.013760653,0.013760653,0,0.013760653,0,0.013760653
6382,2,11771992612,-0.001840492,-0.001800253,4.02E-05,-0.001820372,2.01E-05,-0.003640745
6585,2,11771992612,-0.000645259,-0.000554229,9.10E-05,-0.000599744,4.55E-05,-0.001199487
6673,2,11771992612,-0.001875678,-0.001861786,1.39E-05,-0.001868732,6.95E-06,-0.003737465
6709,1,5885996306,0.020890469,0.020890469,0,0.020890469,0,0.020890469
6719,2,11771992612,-0.001497049,-0.001469109,2.79E-05,-0.001483079,1.40E-05,-0.002966159
6749,1,5885996306,-0.006057152,-0.006057152,0,-0.006057152,0,-0.006057152
6752,1,5885996306,0.009920866,0.009920866,0,0.009920866,0,0.009920866
6810,2,11771992612,0.022779059,0.022814382,3.53E-05,0.02279672,1.77E-05,0.045593441
6860,2,11771992612,0.022768404,0.022849951,8.15E-05,0.022809178,4.08E-05,0.045618355
6884,2,11771992612,0.010236622,0.010696097,0.000459475,0.01046636,0.000229738,0.020932719
6918,1,5885996306,0.013175953,0.013175953,0,0.013175953,0,0.013175953
6946,1,5885996306,0.007074972,0.007074972,0,0.007074972,0,0.007074972
7009,1,5885996306,0.014414886,0.014414886,0,0.014414886,0,0.014414886
7134,1,5885996306,0.019331202,0.019331202,0,0.019331202,0,0.019331202
7233,1,5885996306,0.010517381,0.010517381,0,0.010517381,0,0.010517381
7275,2,11771992612,0.019892003,0.019959267,6.73E-05,0.019925635,3.36E-05,0.039851271
7306,1,5885996306,0.009739772,0.009739772,0,0.009739772,0,0.009739772
7404,4,23543985225,0.02140745,0.021481333,7.39E-05,0.021436652,2.78E-05,0.085746607
7423,2,11771992612,0.021828016,0.021892613,6.46E-05,0.021860315,3.23E-05,0.043720629
7447,2,11771992612,-0.001906109,-0.001890226,1.59E-05,-0.001898167,7.94E-06,-0.003796335
7455,1,5885996306,0.018153394,0.018153394,0,0.018153394,0,0.018153394
7480,1,5885996306,0.010903793,0.010903793,0,0.010903793,0,0.010903793
7549,1,5885996306,0.004017854,0.004017854,0,0.004017854,0,0.004017854
7593,1,5885996306,0.005768104,0.005768104,0,0.005768104,0,0.005768104
7638,1,5885996306,0.009831051,0.009831051,0,0.009831051,0,0.009831051
