Order_Mean,FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
8273,48343,1,5885996306,-0.013557846,-0.013557846,0,-0.013557846,0,-0.013557846
8274,39451,4,23543985225,-0.013609062,-0.013517094,9.19681E-05,-0.013563036,3.29791E-05,-0.054252144
8275,33830,2,11771992612,-0.013590095,-0.013541707,4.83878E-05,-0.013565901,2.41939E-05,-0.027131801
8276,39319,1,5885996306,-0.013567314,-0.013567314,0,-0.013567314,0,-0.013567314
8277,51873,1,5885996306,-0.013568951,-0.013568951,0,-0.013568951,0,-0.013568951
8278,50096,2,11771992612,-0.013595682,-0.013544263,5.14183E-05,-0.013569972,2.57092E-05,-0.027139945
8279,55716,2,11771992612,-0.013594674,-0.013545933,4.87408E-05,-0.013570304,2.43704E-05,-0.027140607
8280,45621,2,11771992612,-0.013591945,-0.013555933,3.60124E-05,-0.013573939,1.80062E-05,-0.027147878
8281,56250,1,5885996306,-0.013575236,-0.013575236,0,-0.013575236,0,-0.013575236
8282,49566,2,11771992612,-0.013603112,-0.013555123,4.79883E-05,-0.013579118,2.39941E-05,-0.027158235
8283,54527,1,5885996306,-0.013581116,-0.013581116,0,-0.013581116,0,-0.013581116
8284,53185,2,11771992612,-0.013603493,-0.013560909,4.25838E-05,-0.013582201,2.12919E-05,-0.027164401
8285,45482,1,5885996306,-0.013584299,-0.013584299,0,-0.013584299,0,-0.013584299
8286,53331,2,11771992612,-0.013614248,-0.013555046,5.92014E-05,-0.013584647,2.96007E-05,-0.027169294
8287,11847,2,11771992612,-0.013608885,-0.013561687,4.71985E-05,-0.013585286,2.35992E-05,-0.027170571
8288,51355,4,23543985225,-0.01362525,-0.013560576,6.46738E-05,-0.013589344,2.59424E-05,-0.054357376
8289,47083,2,11771992612,-0.01362009,-0.013562847,5.72428E-05,-0.013591468,2.86214E-05,-0.027182937
8290,49198,2,11771992612,-0.013607418,-0.013576198,3.12198E-05,-0.013591808,1.56099E-05,-0.027183617
8291,45755,2,11771992612,-0.013612127,-0.013573716,3.84105E-05,-0.013592922,1.92053E-05,-0.027185843
8292,19967,1,5885996306,-0.013595116,-0.013595116,0,-0.013595116,0,-0.013595116
8293,43244,1,5885996306,-0.013600856,-0.013600856,0,-0.013600856,0,-0.013600856
8294,48203,1,5885996306,-0.013605304,-0.013605304,0,-0.013605304,0,-0.013605304
8295,48625,1,5885996306,-0.013605689,-0.013605689,0,-0.013605689,0,-0.013605689
8296,58186,2,11771992612,-0.013615735,-0.013599705,1.60299E-05,-0.01360772,8.01496E-06,-0.02721544
8297,39247,2,11771992612,-0.013638024,-0.013582798,5.52265E-05,-0.013610411,2.76132E-05,-0.027220822
8298,56774,4,23543985225,-0.013653693,-0.013571406,8.2287E-05,-0.013612361,3.1624E-05,-0.054449445
8299,57493,1,5885996306,-0.013613118,-0.013613118,0,-0.013613118,0,-0.013613118
8300,55333,1,5885996306,-0.013614208,-0.013614208,0,-0.013614208,0,-0.013614208
8301,46163,2,11771992612,-0.013649126,-0.013598995,5.01303E-05,-0.01362406,2.50652E-05,-0.027248121
8302,48304,1,5885996306,-0.013628907,-0.013628907,0,-0.013628907,0,-0.013628907
8303,48078,1,5885996306,-0.013630573,-0.013630573,0,-0.013630573,0,-0.013630573
8304,15694,1,5885996306,-0.013633449,-0.013633449,0,-0.013633449,0,-0.013633449
8305,57283,1,5885996306,-0.013636284,-0.013636284,0,-0.013636284,0,-0.013636284
8306,42735,1,5885996306,-0.013638833,-0.013638833,0,-0.013638833,0,-0.013638833
8307,16530,2,11771992612,-0.013669901,-0.013613447,5.6454E-05,-0.013641674,2.8227E-05,-0.027283347
8308,30894,2,11771992612,-0.013662071,-0.013623728,3.83426E-05,-0.0136429,1.91713E-05,-0.027285799
8309,43555,1,5885996306,-0.013643431,-0.013643431,0,-0.013643431,0,-0.013643431
8310,56815,1,5885996306,-0.013645645,-0.013645645,0,-0.013645645,0,-0.013645645
8311,56017,2,11771992612,-0.013679946,-0.013615889,6.40573E-05,-0.013647917,3.20286E-05,-0.027295834
8312,55473,2,11771992612,-0.013663718,-0.013632254,3.14638E-05,-0.013647986,1.57319E-05,-0.027295971
8313,42890,2,11771992612,-0.013681047,-0.013616911,6.41355E-05,-0.013648979,3.20678E-05,-0.027297958
8314,45623,2,11771992612,-0.013678779,-0.013624158,5.46211E-05,-0.013651468,2.73106E-05,-0.027302937
8315,13172,1,5885996306,-0.013654903,-0.013654903,0,-0.013654903,0,-0.013654903
8316,43768,2,11771992612,-0.013683095,-0.013629864,5.32307E-05,-0.013656479,2.66153E-05,-0.027312959
8317,12458,4,23543985225,-0.013715723,-0.01360352,0.000112203,-0.013657149,3.97629E-05,-0.054628598
8318,50298,1,5885996306,-0.013661573,-0.013661573,0,-0.013661573,0,-0.013661573
8319,45386,1,5885996306,-0.013662417,-0.013662417,0,-0.013662417,0,-0.013662417
8320,37945,1,5885996306,-0.013662937,-0.013662937,0,-0.013662937,0,-0.013662937
8321,53324,2,11771992612,-0.013686729,-0.013651821,3.49078E-05,-0.013669275,1.74539E-05,-0.027338549
8322,40338,1,5885996306,-0.013672305,-0.013672305,0,-0.013672305,0,-0.013672305
8323,45817,2,11771992612,-0.013709398,-0.013644037,6.53611E-05,-0.013676717,3.26806E-05,-0.027353435
8324,34313,2,11771992612,-0.013687334,-0.01366927,1.80639E-05,-0.013678302,9.03197E-06,-0.027356604
8325,53831,1,5885996306,-0.013680055,-0.013680055,0,-0.013680055,0,-0.013680055
8326,51954,1,5885996306,-0.013680224,-0.013680224,0,-0.013680224,0,-0.013680224
8327,56545,2,11771992612,-0.013681066,-0.013680767,2.98955E-07,-0.013680917,1.49477E-07,-0.027361833
8328,46304,2,11771992612,-0.013706094,-0.013656898,4.91953E-05,-0.013681496,2.45976E-05,-0.027362992
8329,47358,1,5885996306,-0.013681689,-0.013681689,0,-0.013681689,0,-0.013681689
8330,26787,1,5885996306,-0.013681713,-0.013681713,0,-0.013681713,0,-0.013681713
8331,55879,2,11771992612,-0.013711764,-0.013656509,5.52554E-05,-0.013684137,2.76277E-05,-0.027368274
8332,47272,1,5885996306,-0.013687663,-0.013687663,0,-0.013687663,0,-0.013687663
8333,50071,1,5885996306,-0.013691504,-0.013691504,0,-0.013691504,0,-0.013691504
8334,55344,2,11771992612,-0.013723347,-0.013663962,5.93858E-05,-0.013693654,2.96929E-05,-0.027387309
8335,36372,2,11771992612,-0.013714782,-0.013675638,3.91435E-05,-0.01369521,1.95717E-05,-0.02739042
8336,40035,1,5885996306,-0.013696317,-0.013696317,0,-0.013696317,0,-0.013696317
8337,52798,1,5885996306,-0.013698145,-0.013698145,0,-0.013698145,0,-0.013698145
8338,50944,1,5885996306,-0.013699235,-0.013699235,0,-0.013699235,0,-0.013699235
8339,52525,2,11771992612,-0.013716121,-0.013684954,3.11667E-05,-0.013700538,1.55834E-05,-0.027401076
8340,46506,4,23543985225,-0.013743782,-0.01366248,8.13026E-05,-0.01370306,3.3311E-05,-0.054812239
8341,40160,1,5885996306,-0.013710849,-0.013710849,0,-0.013710849,0,-0.013710849
8342,50711,1,5885996306,-0.013714203,-0.013714203,0,-0.013714203,0,-0.013714203
8343,51046,1,5885996306,-0.013717175,-0.013717175,0,-0.013717175,0,-0.013717175
8344,45770,2,11771992612,-0.013744299,-0.013696226,4.8073E-05,-0.013720263,2.40365E-05,-0.027440526
8345,47201,1,5885996306,-0.013724675,-0.013724675,0,-0.013724675,0,-0.013724675
8346,49384,1,5885996306,-0.013726478,-0.013726478,0,-0.013726478,0,-0.013726478
8347,53432,2,11771992612,-0.013767486,-0.01369576,7.17258E-05,-0.013731623,3.58629E-05,-0.027463245
8348,54109,4,23543985225,-0.013776763,-0.013688365,8.83983E-05,-0.013732412,3.23862E-05,-0.054929648
8349,33653,1,5885996306,-0.013732711,-0.013732711,0,-0.013732711,0,-0.013732711
8350,34784,1,5885996306,-0.013732721,-0.013732721,0,-0.013732721,0,-0.013732721
8351,55263,1,5885996306,-0.013732917,-0.013732917,0,-0.013732917,0,-0.013732917
8352,28463,1,5885996306,-0.013733196,-0.013733196,0,-0.013733196,0,-0.013733196
8353,52072,4,23543985225,-0.013793571,-0.013675626,0.000117945,-0.013737363,4.18115E-05,-0.054949453
8354,21303,1,5885996306,-0.013739455,-0.013739455,0,-0.013739455,0,-0.013739455
8355,54322,2,11771992612,-0.013767492,-0.013715511,5.19808E-05,-0.013741502,2.59904E-05,-0.027483003
8356,56097,1,5885996306,-0.01374239,-0.01374239,0,-0.01374239,0,-0.01374239
8357,56844,2,11771992612,-0.01376687,-0.013727386,3.94844E-05,-0.013747128,1.97422E-05,-0.027494255
8358,36761,1,5885996306,-0.013747875,-0.013747875,0,-0.013747875,0,-0.013747875
8359,50021,1,5885996306,-0.013748214,-0.013748214,0,-0.013748214,0,-0.013748214
8360,48489,1,5885996306,-0.013752143,-0.013752143,0,-0.013752143,0,-0.013752143
8361,50480,1,5885996306,-0.013754907,-0.013754907,0,-0.013754907,0,-0.013754907
8362,54136,2,11771992612,-0.01377863,-0.013748085,3.05446E-05,-0.013763357,1.52723E-05,-0.027526715
8363,47831,1,5885996306,-0.013766506,-0.013766506,0,-0.013766506,0,-0.013766506
8364,24948,2,11771992612,-0.013794819,-0.013744712,5.0107E-05,-0.013769765,2.50535E-05,-0.027539531
8365,47527,4,23543985225,-0.0138312,-0.013716347,0.000114853,-0.013772612,4.08257E-05,-0.055090448
8366,44693,2,11771992612,-0.013808187,-0.013738813,6.93742E-05,-0.0137735,3.46871E-05,-0.027547
8367,34936,1,5885996306,-0.013773816,-0.013773816,0,-0.013773816,0,-0.013773816
8368,51576,1,5885996306,-0.013776493,-0.013776493,0,-0.013776493,0,-0.013776493
8369,46576,1,5885996306,-0.013779985,-0.013779985,0,-0.013779985,0,-0.013779985
8370,53164,2,11771992612,-0.013814544,-0.013747415,6.71297E-05,-0.013780979,3.35649E-05,-0.027561959
8371,46147,2,11771992612,-0.01380972,-0.013752688,5.70323E-05,-0.013781204,2.85162E-05,-0.027562408
8372,57486,2,11771992612,-0.013817058,-0.013748731,6.83265E-05,-0.013782895,3.41632E-05,-0.027565789
8373,56961,4,23543985225,-0.013825552,-0.013748038,7.7514E-05,-0.013785325,3.72846E-05,-0.0551413
8374,30464,1,5885996306,-0.01378609,-0.01378609,0,-0.01378609,0,-0.01378609
8375,44592,2,11771992612,-0.013815165,-0.013760268,5.48968E-05,-0.013787716,2.74484E-05,-0.027575432
8376,44543,1,5885996306,-0.01379256,-0.01379256,0,-0.01379256,0,-0.01379256
8377,50817,1,5885996306,-0.01379599,-0.01379599,0,-0.01379599,0,-0.01379599
8378,52599,2,11771992612,-0.013821008,-0.013772734,4.82732E-05,-0.013796871,2.41366E-05,-0.027593742
8379,45010,2,11771992612,-0.013824468,-0.013770667,5.38016E-05,-0.013797568,2.69008E-05,-0.027595135
8380,47885,1,5885996306,-0.013799319,-0.013799319,0,-0.013799319,0,-0.013799319
8381,55393,2,11771992612,-0.013808476,-0.013790808,1.76681E-05,-0.013799642,8.83406E-06,-0.027599283
8382,49901,2,11771992612,-0.013824736,-0.013775381,4.93545E-05,-0.013800059,2.46773E-05,-0.027600117
8383,47334,1,5885996306,-0.013802281,-0.013802281,0,-0.013802281,0,-0.013802281
8384,49155,1,5885996306,-0.013804531,-0.013804531,0,-0.013804531,0,-0.013804531
8385,47993,1,5885996306,-0.013805204,-0.013805204,0,-0.013805204,0,-0.013805204
8386,55437,2,11771992612,-0.013833084,-0.013799817,3.32668E-05,-0.013816451,1.66334E-05,-0.027632901
8387,50151,2,11771992612,-0.013847223,-0.013787843,5.93793E-05,-0.013817533,2.96896E-05,-0.027635066
8388,47815,1,5885996306,-0.013820763,-0.013820763,0,-0.013820763,0,-0.013820763
8389,46628,1,5885996306,-0.013821276,-0.013821276,0,-0.013821276,0,-0.013821276
8390,47081,2,11771992612,-0.013851301,-0.013794559,5.67418E-05,-0.01382293,2.83709E-05,-0.02764586
8391,46541,1,5885996306,-0.013823955,-0.013823955,0,-0.013823955,0,-0.013823955
8392,51746,2,11771992612,-0.01387306,-0.013784603,8.8457E-05,-0.013828832,4.42285E-05,-0.027657663
8393,1964,4,23543985225,-0.013887083,-0.013778702,0.000108381,-0.013832992,3.96714E-05,-0.055331968
8394,47243,1,5885996306,-0.013835884,-0.013835884,0,-0.013835884,0,-0.013835884
8395,56879,1,5885996306,-0.01383903,-0.01383903,0,-0.01383903,0,-0.01383903
8396,48376,2,11771992612,-0.013880619,-0.013813366,6.72527E-05,-0.013846993,3.36263E-05,-0.027693985
8397,26902,2,11771992612,-0.013870408,-0.013825859,4.45489E-05,-0.013848133,2.22744E-05,-0.027696267
8398,36365,2,11771992612,-0.013855653,-0.013845048,1.0605E-05,-0.01385035,5.30249E-06,-0.027700701
8399,47670,1,5885996306,-0.013851867,-0.013851867,0,-0.013851867,0,-0.013851867
8400,52652,4,23543985225,-0.01390742,-0.013796843,0.000110577,-0.013852053,3.90954E-05,-0.055408212
8401,47723,1,5885996306,-0.013852106,-0.013852106,0,-0.013852106,0,-0.013852106
8402,51753,4,23543985225,-0.013904519,-0.013807131,9.73884E-05,-0.013855292,3.56385E-05,-0.055421169
8403,12737,1,5885996306,-0.013860681,-0.013860681,0,-0.013860681,0,-0.013860681
8404,45165,2,11771992612,-0.013871836,-0.013855156,1.66809E-05,-0.013863496,8.34046E-06,-0.027726992
8405,37042,1,5885996306,-0.013865387,-0.013865387,0,-0.013865387,0,-0.013865387
8406,21408,1,5885996306,-0.013866716,-0.013866716,0,-0.013866716,0,-0.013866716
8407,42346,2,11771992612,-0.013898897,-0.013836293,6.26044E-05,-0.013867595,3.13022E-05,-0.02773519
8408,55658,2,11771992612,-0.013889126,-0.013854986,3.41404E-05,-0.013872056,1.70702E-05,-0.027744113
8409,47130,1,5885996306,-0.013874516,-0.013874516,0,-0.013874516,0,-0.013874516
8410,53075,1,5885996306,-0.013874619,-0.013874619,0,-0.013874619,0,-0.013874619
8411,53574,1,5885996306,-0.013875903,-0.013875903,0,-0.013875903,0,-0.013875903
8412,55028,1,5885996306,-0.013876213,-0.013876213,0,-0.013876213,0,-0.013876213
8413,54025,1,5885996306,-0.013877004,-0.013877004,0,-0.013877004,0,-0.013877004
8414,48737,2,11771992612,-0.013905683,-0.013850411,5.52712E-05,-0.013878047,2.76356E-05,-0.027756094
8415,38356,2,11771992612,-0.013905792,-0.013851309,5.44833E-05,-0.013878551,2.72417E-05,-0.027757102
8416,47895,2,11771992612,-0.013909945,-0.013856566,5.33797E-05,-0.013883255,2.66898E-05,-0.027766511
8417,49632,1,5885996306,-0.013888071,-0.013888071,0,-0.013888071,0,-0.013888071
8418,53741,2,11771992612,-0.013927342,-0.013863675,6.36671E-05,-0.013895509,3.18335E-05,-0.027791018
8419,50370,1,5885996306,-0.013896677,-0.013896677,0,-0.013896677,0,-0.013896677
8420,47950,1,5885996306,-0.01389691,-0.01389691,0,-0.01389691,0,-0.01389691
8421,25180,2,11771992612,-0.013928489,-0.01386595,6.25392E-05,-0.013897219,3.12696E-05,-0.027794438
8422,1300,1,5885996306,-0.013897312,-0.013897312,0,-0.013897312,0,-0.013897312
8423,48602,2,11771992612,-0.013908951,-0.013901112,7.83894E-06,-0.013905031,3.91947E-06,-0.027810062
8424,47392,1,5885996306,-0.013906389,-0.013906389,0,-0.013906389,0,-0.013906389
8425,47131,1,5885996306,-0.013907564,-0.013907564,0,-0.013907564,0,-0.013907564
8426,50977,2,11771992612,-0.013947664,-0.013895119,5.25452E-05,-0.013921391,2.62726E-05,-0.027842782
8427,52797,2,11771992612,-0.013942929,-0.013903316,3.96129E-05,-0.013923123,1.98064E-05,-0.027846245
8428,47745,1,5885996306,-0.013924316,-0.013924316,0,-0.013924316,0,-0.013924316
8429,52082,1,5885996306,-0.013925321,-0.013925321,0,-0.013925321,0,-0.013925321
8430,43218,2,11771992612,-0.013944872,-0.013909797,3.50745E-05,-0.013927334,1.75373E-05,-0.027854669
8431,11033,1,5885996306,-0.013928454,-0.013928454,0,-0.013928454,0,-0.013928454
8432,56835,2,11771992612,-0.013961853,-0.013899246,6.26072E-05,-0.01393055,3.13036E-05,-0.0278611
8433,12570,2,11771992612,-0.013958571,-0.01390525,5.33219E-05,-0.013931911,2.6661E-05,-0.027863821
8434,45072,2,11771992612,-0.013959746,-0.013904337,5.5409E-05,-0.013932041,2.77045E-05,-0.027864083
8435,49687,1,5885996306,-0.013932211,-0.013932211,0,-0.013932211,0,-0.013932211
8436,37402,1,5885996306,-0.013934442,-0.013934442,0,-0.013934442,0,-0.013934442
8437,45711,1,5885996306,-0.013938655,-0.013938655,0,-0.013938655,0,-0.013938655
8438,42619,4,23543985225,-0.013992969,-0.013890661,0.000102308,-0.013941905,3.63728E-05,-0.055767622
8439,47706,1,5885996306,-0.013942317,-0.013942317,0,-0.013942317,0,-0.013942317
8440,45531,2,11771992612,-0.013977689,-0.013912819,6.48694E-05,-0.013945254,3.24347E-05,-0.027890508
8441,42688,2,11771992612,-0.013966925,-0.013925148,4.17763E-05,-0.013946036,2.08882E-05,-0.027892073
8442,54306,1,5885996306,-0.013949287,-0.013949287,0,-0.013949287,0,-0.013949287
8443,48037,2,11771992612,-0.013982726,-0.013925847,5.68796E-05,-0.013954286,2.84398E-05,-0.027908573
8444,50491,2,11771992612,-0.013981576,-0.013928182,5.33937E-05,-0.013954879,2.66968E-05,-0.027909759
8445,20406,4,23543985225,-0.013998378,-0.013917254,8.11238E-05,-0.013957835,3.27886E-05,-0.05583134
8446,55831,1,5885996306,-0.013960007,-0.013960007,0,-0.013960007,0,-0.013960007
8447,48913,1,5885996306,-0.013961861,-0.013961861,0,-0.013961861,0,-0.013961861
8448,33413,2,11771992612,-0.013985092,-0.013939425,4.56665E-05,-0.013962259,2.28332E-05,-0.027924517
8449,46710,1,5885996306,-0.013962298,-0.013962298,0,-0.013962298,0,-0.013962298
8450,56691,1,5885996306,-0.013965688,-0.013965688,0,-0.013965688,0,-0.013965688
8451,43148,1,5885996306,-0.013972587,-0.013972587,0,-0.013972587,0,-0.013972587
8452,48623,1,5885996306,-0.013978097,-0.013978097,0,-0.013978097,0,-0.013978097
8453,49015,1,5885996306,-0.013981897,-0.013981897,0,-0.013981897,0,-0.013981897
8454,36795,1,5885996306,-0.013988924,-0.013988924,0,-0.013988924,0,-0.013988924
8455,28453,2,11771992612,-0.014014884,-0.013963744,5.11399E-05,-0.013989314,2.55699E-05,-0.027978628
8456,43760,1,5885996306,-0.013995211,-0.013995211,0,-0.013995211,0,-0.013995211
8457,11078,2,11771992612,-0.014015893,-0.013975945,3.99472E-05,-0.013995919,1.99736E-05,-0.027991838
8458,46241,4,23543985225,-0.014055162,-0.013964324,9.08375E-05,-0.014005021,3.31875E-05,-0.056020084
8459,48680,1,5885996306,-0.014006682,-0.014006682,0,-0.014006682,0,-0.014006682
8460,55844,1,5885996306,-0.014006734,-0.014006734,0,-0.014006734,0,-0.014006734
8461,13674,2,11771992612,-0.01403701,-0.013981026,5.59846E-05,-0.014009018,2.79923E-05,-0.028018036
8462,48389,2,11771992612,-0.014038675,-0.013989775,4.89E-05,-0.014014225,2.445E-05,-0.028028451
8463,48283,1,5885996306,-0.014016472,-0.014016472,0,-0.014016472,0,-0.014016472
8464,51626,2,11771992612,-0.014044042,-0.013989485,5.45569E-05,-0.014016763,2.72784E-05,-0.028033527
8465,52273,1,5885996306,-0.014020863,-0.014020863,0,-0.014020863,0,-0.014020863
8466,32513,4,23543985225,-0.01408024,-0.013964185,0.000116055,-0.014021609,4.10625E-05,-0.056086435
8467,50403,1,5885996306,-0.01402551,-0.01402551,0,-0.01402551,0,-0.01402551
8468,44007,2,11771992612,-0.01405572,-0.013999999,5.5721E-05,-0.014027859,2.78605E-05,-0.028055718
8469,47360,1,5885996306,-0.014028228,-0.014028228,0,-0.014028228,0,-0.014028228
8470,48217,1,5885996306,-0.01402916,-0.01402916,0,-0.01402916,0,-0.01402916
8471,51687,2,11771992612,-0.014059004,-0.014008115,5.08893E-05,-0.01403356,2.54447E-05,-0.028067119
8472,51390,1,5885996306,-0.014039816,-0.014039816,0,-0.014039816,0,-0.014039816
8473,45715,2,11771992612,-0.014066459,-0.014014433,5.20255E-05,-0.014040446,2.60128E-05,-0.028080892
8474,42232,1,5885996306,-0.01404284,-0.01404284,0,-0.01404284,0,-0.01404284
8475,39895,1,5885996306,-0.014044476,-0.014044476,0,-0.014044476,0,-0.014044476
8476,40705,2,11771992612,-0.014062889,-0.014044421,1.84681E-05,-0.014053655,9.23406E-06,-0.02810731
8477,45524,2,11771992612,-0.014075321,-0.014032962,4.23593E-05,-0.014054141,2.11797E-05,-0.028108283
8478,39561,1,5885996306,-0.014055301,-0.014055301,0,-0.014055301,0,-0.014055301
8479,38569,2,11771992612,-0.014080288,-0.014034546,4.57419E-05,-0.014057417,2.2871E-05,-0.028114834
8480,52845,1,5885996306,-0.014061991,-0.014061991,0,-0.014061991,0,-0.014061991
8481,52478,2,11771992612,-0.014095984,-0.014029444,6.65402E-05,-0.014062714,3.32701E-05,-0.028125429
8482,44539,1,5885996306,-0.014065661,-0.014065661,0,-0.014065661,0,-0.014065661
8483,44225,2,11771992612,-0.014088794,-0.014042722,4.60716E-05,-0.014065758,2.30358E-05,-0.028131516
8484,47542,2,11771992612,-0.014116202,-0.014024825,9.13767E-05,-0.014070513,4.56884E-05,-0.028141026
8485,1523,1,5885996306,-0.014077909,-0.014077909,0,-0.014077909,0,-0.014077909
8486,44169,2,11771992612,-0.014098419,-0.014067743,3.06759E-05,-0.014083081,1.5338E-05,-0.028166162
8487,51170,1,5885996306,-0.01408567,-0.01408567,0,-0.01408567,0,-0.01408567
8488,35882,2,11771992612,-0.014113419,-0.014059871,5.35483E-05,-0.014086645,2.67741E-05,-0.028173289
8489,51187,1,5885996306,-0.014090246,-0.014090246,0,-0.014090246,0,-0.014090246
8490,53786,2,11771992612,-0.014117543,-0.01406939,4.81531E-05,-0.014093466,2.40766E-05,-0.028186932
8491,50227,1,5885996306,-0.014096652,-0.014096652,0,-0.014096652,0,-0.014096652
8492,47240,2,11771992612,-0.014124351,-0.014075767,4.85834E-05,-0.014100059,2.42917E-05,-0.028200118
8493,49745,1,5885996306,-0.014103036,-0.014103036,0,-0.014103036,0,-0.014103036
8494,51208,2,11771992612,-0.014123804,-0.014083903,3.99007E-05,-0.014103854,1.99503E-05,-0.028207707
8495,47413,2,11771992612,-0.014135345,-0.014075487,5.9858E-05,-0.014105416,2.9929E-05,-0.028210832
8496,54553,1,5885996306,-0.014105801,-0.014105801,0,-0.014105801,0,-0.014105801
8497,50135,1,5885996306,-0.014105838,-0.014105838,0,-0.014105838,0,-0.014105838
8498,49856,2,11771992612,-0.014144686,-0.014071278,7.34078E-05,-0.014107982,3.67039E-05,-0.028215964
8499,47667,1,5885996306,-0.014110589,-0.014110589,0,-0.014110589,0,-0.014110589
8500,55682,1,5885996306,-0.014116392,-0.014116392,0,-0.014116392,0,-0.014116392
8501,43343,1,5885996306,-0.014124656,-0.014124656,0,-0.014124656,0,-0.014124656
8502,50299,1,5885996306,-0.014125871,-0.014125871,0,-0.014125871,0,-0.014125871
8503,49717,1,5885996306,-0.01412667,-0.01412667,0,-0.01412667,0,-0.01412667
8504,55481,1,5885996306,-0.014128985,-0.014128985,0,-0.014128985,0,-0.014128985
8505,47933,2,11771992612,-0.014159495,-0.014105752,5.37429E-05,-0.014132624,2.68715E-05,-0.028265247
8506,40872,1,5885996306,-0.014137923,-0.014137923,0,-0.014137923,0,-0.014137923
8507,48769,1,5885996306,-0.01413862,-0.01413862,0,-0.01413862,0,-0.01413862
8508,46666,1,5885996306,-0.014139159,-0.014139159,0,-0.014139159,0,-0.014139159
8509,53857,4,23543985225,-0.014192353,-0.014090104,0.000102249,-0.014141436,3.67248E-05,-0.056565744
8510,51138,2,11771992612,-0.01414756,-0.014139609,7.9507E-06,-0.014143585,3.97535E-06,-0.02828717
8511,35554,1,5885996306,-0.014149399,-0.014149399,0,-0.014149399,0,-0.014149399
8512,5018,1,5885996306,-0.014151499,-0.014151499,0,-0.014151499,0,-0.014151499
8513,55513,2,11771992612,-0.014184033,-0.01413091,5.31226E-05,-0.014157471,2.65613E-05,-0.028314942
8514,56173,1,5885996306,-0.014161418,-0.014161418,0,-0.014161418,0,-0.014161418
8515,733,2,11771992612,-0.014173121,-0.014154812,1.83089E-05,-0.014163967,9.15444E-06,-0.028327934
8516,53607,2,11771992612,-0.014180258,-0.01414845,3.18084E-05,-0.014164354,1.59042E-05,-0.028328707
8517,52297,2,11771992612,-0.014185079,-0.014144222,4.08571E-05,-0.014164651,2.04286E-05,-0.028329302
8518,41642,1,5885996306,-0.014164766,-0.014164766,0,-0.014164766,0,-0.014164766
8519,41942,1,5885996306,-0.01416486,-0.01416486,0,-0.01416486,0,-0.01416486
8520,48570,1,5885996306,-0.014167508,-0.014167508,0,-0.014167508,0,-0.014167508
8521,49586,1,5885996306,-0.014167813,-0.014167813,0,-0.014167813,0,-0.014167813
8522,51937,2,11771992612,-0.014190787,-0.014148999,4.17884E-05,-0.014169893,2.08942E-05,-0.028339786
8523,39602,2,11771992612,-0.014199338,-0.014147045,5.22928E-05,-0.014173192,2.61464E-05,-0.028346383
8524,52122,1,5885996306,-0.014175039,-0.014175039,0,-0.014175039,0,-0.014175039
8525,11285,1,5885996306,-0.014176181,-0.014176181,0,-0.014176181,0,-0.014176181
8526,55990,4,23543985225,-0.014218925,-0.01413316,8.57655E-05,-0.014176832,3.26319E-05,-0.056707327
8527,41107,1,5885996306,-0.014181161,-0.014181161,0,-0.014181161,0,-0.014181161
8528,33291,2,11771992612,-0.014192322,-0.014173581,1.8741E-05,-0.014182952,9.3705E-06,-0.028365904
8529,35536,1,5885996306,-0.014184069,-0.014184069,0,-0.014184069,0,-0.014184069
8530,33400,1,5885996306,-0.014187975,-0.014187975,0,-0.014187975,0,-0.014187975
8531,45210,2,11771992612,-0.014219354,-0.014161497,5.78566E-05,-0.014190426,2.89283E-05,-0.028380851
8532,47842,1,5885996306,-0.014205904,-0.014205904,0,-0.014205904,0,-0.014205904
8533,53181,1,5885996306,-0.014208193,-0.014208193,0,-0.014208193,0,-0.014208193
8534,38805,1,5885996306,-0.014209393,-0.014209393,0,-0.014209393,0,-0.014209393
8535,46730,2,11771992612,-0.014230534,-0.014193802,3.67323E-05,-0.014212168,1.83661E-05,-0.028424337
8536,40420,2,11771992612,-0.014243804,-0.01418395,5.98542E-05,-0.014213877,2.99271E-05,-0.028427754
8537,50641,1,5885996306,-0.014214682,-0.014214682,0,-0.014214682,0,-0.014214682
8538,52228,1,5885996306,-0.014215946,-0.014215946,0,-0.014215946,0,-0.014215946
8539,34252,4,23543985225,-0.01426882,-0.014165048,0.000103773,-0.014218105,3.69638E-05,-0.056872421
8540,47084,1,5885996306,-0.014218417,-0.014218417,0,-0.014218417,0,-0.014218417
8541,49195,1,5885996306,-0.01421956,-0.01421956,0,-0.01421956,0,-0.01421956
8542,51951,2,11771992612,-0.014239199,-0.014210117,2.90815E-05,-0.014224658,1.45407E-05,-0.028449316
8543,27357,1,5885996306,-0.014225236,-0.014225236,0,-0.014225236,0,-0.014225236
8544,55386,1,5885996306,-0.014228169,-0.014228169,0,-0.014228169,0,-0.014228169
8545,45195,2,11771992612,-0.01425497,-0.014207438,4.75328E-05,-0.014231204,2.37664E-05,-0.028462408
8546,42140,2,11771992612,-0.014255833,-0.014207296,4.85368E-05,-0.014231564,2.42684E-05,-0.028463129
8547,52442,1,5885996306,-0.014231957,-0.014231957,0,-0.014231957,0,-0.014231957
8548,33730,1,5885996306,-0.014233898,-0.014233898,0,-0.014233898,0,-0.014233898
